Unnamed: 0,1_외발산동차고지(가상),2_외발산동기점,3_신월5동주민센터.신월중학교,4_신화중학교,5_강서구청소년상담복지센터,6_화곡역,7_화곡본동시장,8_한국폴리텍1.서울강서대학교,9_우장초등학교,10_강서구청.한국건강관리협회,11_하이웨이주유소.KC대학교,12_등촌중학교.한국임업진흥원,13_영일고등학교.강서도서관,14_아이파크아파트.백석중학교.실로암안과,15_등촌2동주민센터.등촌동대림아파트,16_대일고교.임광아파트.배광교회,17_용문사.시립화곡청소년센터,18_목동사거리,19_목동역.홍익병원,20_목동7단지,21_목동대학학원,22_오목교역.동신한방병원,23_관악고등학교,24_양평신동아아파트,25_교보앞,26_당산동진로아파트,27_김안과병원,28_영등포시장,29_영등포시장로터리방면,30_신길역,31_신길역1호선,32_신길새마을금고,33_대방역,34_현대아파트,35_KT동작지사,36_동작구청정문,37_동작구청.노량진초등학교앞,38_장성교회,39_동작문화복지센터.동작보건소,40_상도노빌리티아파트,41_상도시장,42_상도동중앙하이츠빌.상도전통시장,43_숭실대입구역,44_봉현초등학교,45_성현동동아아파트,46_봉원중학교.행운동우성아파트,47_봉천사거리.봉천중앙시장,48_봉천사거리,49_낙성대입구,50_행운동주민센터,51_봉천사거리.봉천중앙시장,52_봉원중학교.행운동우성아파트,53_관악푸르지오아파트,54_봉천고개.관악현대아파트,55_숭실대입구역,56_상도동중앙하이츠빌.상도전통시장,57_상도시장,58_상도노빌리티아파트,59_동작문화복지센터.동작보건소,60_청화병원,61_동작구청.노량진초등학교앞,62_노량진수산시장.CTS기독교TV,63_현대아파트.유한양행,64_대방역,65_신길새마을금고,66_신길역,67_영등포로터리,68_영등포시장입구,69_김안과병원,70_당산동진로아파트,71_양남동로타리,72_양평1동주민센터,73_관악고등학교,74_오목교역.동신한방병원,75_목동대학학원,76_목동7단지.종로학원,77_목동역.홍익병원,78_홍익병원목동관,79_목동사거리,80_영도중.강서고입구.기아양서대리점,81_목동시장.대일고교.배광교회,82_목동성원아파트,83_목3동주민센터.현대아이파크.실로암안과,84_목3동시장.강서도서관,85_등촌중학교백석초등학교,86_강서구청사거리.서울디지털대학교,87_강서구청.한국건강관리협회,88_우장초등학교,89_한국폴리텍1.서울강서대학교,90_화곡본동시장,91_화곡역,92_화곡푸르지오,93_신화중학교,94_신월5동주민센터.신월중학교,95_신월중학교입구,96_외발산신광명마을,97_강서면허시험장.메이필드호텔,98_외발산신광명마을,99_외발산동차고지(가상)
2022-03-24 20:00:00,0,1,4,5,6,7,9,8,10,11,10,11,10,9,10,9,8,7,6,6,7,9,8,7,11,12,14,16,15,14,14,13,12,12,13,17,12,15,14,16,13,12,8,8,5,2,2,2,2,3,10,6,15,11,7,8,7,7,8,9,8,10,9,9,8,9,8,7,10,12,14,12,14,12,19,27,30,26,20,17,16,12,13,14,13,11,11,10,5,7,10,6,3,3,1,0,0,0,0
2022-03-24 21:00:00,0,4,2,5,4,7,10,4,9,8,6,8,8,7,7,6,5,7,0,8,9,11,14,13,16,12,15,20,21,18,16,14,12,10,5,11,9,7,11,11,11,10,8,7,4,3,4,5,4,5,10,11,12,11,13,14,6,11,9,12,11,10,9,8,8,10,7,8,12,8,9,10,9,16,17,16,20,11,14,12,10,10,9,11,11,9,6,8,7,7,6,5,3,1,0,0,1,0,0
2022-03-24 22:00:00,0,1,0,1,2,5,5,5,5,7,10,9,10,11,9,6,6,6,9,10,15,18,18,17,18,15,15,15,14,9,14,11,12,13,14,20,20,21,18,19,17,15,15,11,6,3,4,4,2,5,15,15,12,9,11,12,7,9,9,14,10,18,19,19,21,21,19,20,21,20,21,24,22,18,21,28,31,30,24,21,18,15,14,12,11,8,7,6,7,6,6,4,4,2,2,1,0,0,0
2022-03-24 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,9,9,10,8,6,7,6,5,5,6,6,5,11,12,14,16,16,14,12,14,15,10,9,19,18,17,15,13,12,12,11,8,7,7,5,2,1,2,8,8,7,8,9,9,6,8,8,5,4,12,13,12,10,11,10,8,10,13,13,12,10,11,12,13,14,13,15,6,13,12,5,10,11,9,7,6,2,6,5,2,4,2,1,0,0,0,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,0,1,5,6,7,12,19,22,23,26,26,24,26,25,16,26,26,30,32,25,22,24,22,19,19,14,12,11,10,6,5,5,3,4,3,2,0,0,1,0,0,3,4,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,0,1,2,3,4,3,2,5,6,7,8,5,7,7,11,10,12,11,11,11,12,12,11,8,11,10,9,6,4,7,5,6,2,5,4,3,2,2,5,6,3,5,3,6,8,5,3,1,1,12,11,11,15,15,9,17,18,16,21,25,25,22,22,23,24,22,18,13,8,8,6,7,7,8,10,0,9,8,9,5,11,11,12,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 06:00:00,0,0,6,2,10,4,5,4,7,7,7,8,8,4,7,6,14,12,7,6,6,6,8,4,7,6,4,7,5,5,4,5,4,6,7,8,2,8,8,0,7,7,4,7,9,2,1,1,1,2,2,6,14,14,12,14,15,17,11,16,11,9,7,13,13,9,9,8,7,5,2,5,7,5,4,4,5,6,5,6,6,9,10,9,6,7,6,4,3,3,3,1,4,2,1,2,0,0,0
2022-03-25 07:00:00,0,1,16,23,23,11,14,20,18,21,21,17,17,18,19,21,32,35,28,23,21,23,24,23,22,21,21,18,17,17,16,17,15,16,13,10,7,9,7,10,10,13,16,14,14,10,3,1,2,5,6,8,13,16,19,23,25,28,28,35,34,12,12,13,15,15,13,11,11,12,11,10,9,10,10,13,15,13,26,31,30,34,33,17,11,10,8,12,13,18,14,10,10,7,6,4,2,1,0
2022-03-25 08:00:00,0,4,14,17,17,23,28,27,22,20,20,18,19,19,28,37,52,53,31,28,26,29,25,22,20,19,18,20,22,22,19,19,16,17,15,21,17,17,14,14,14,17,17,12,11,11,5,3,1,5,8,12,21,19,17,21,22,25,31,29,24,35,33,35,37,37,33,28,24,23,21,21,20,19,16,15,17,16,20,21,21,24,32,20,16,16,15,22,34,35,37,33,9,7,8,5,2,0,0
2022-03-25 09:00:00,0,3,5,7,9,16,6,15,12,18,19,19,17,18,18,17,22,26,28,24,20,22,23,23,18,18,18,13,14,14,14,13,11,13,9,15,3,13,11,10,11,9,7,6,7,5,3,1,1,5,6,10,13,21,15,16,11,19,17,21,21,17,10,16,17,15,20,20,21,19,17,17,11,14,11,10,13,9,10,14,15,15,16,13,12,10,8,6,6,4,5,3,3,3,2,2,1,0,0
2022-03-25 10:00:00,0,7,6,5,4,7,6,5,6,5,6,4,5,5,10,12,16,12,14,13,12,10,11,10,11,12,12,12,13,12,12,9,8,8,11,9,0,12,11,9,8,7,7,6,4,3,2,1,3,4,6,9,10,14,21,23,12,20,21,23,13,22,21,20,20,19,11,11,9,9,6,4,5,7,9,10,15,6,15,15,13,12,9,10,8,7,7,9,4,7,5,0,3,3,4,2,0,0,0
2022-03-25 11:00:00,0,3,4,5,5,4,7,6,6,10,11,13,10,12,11,12,15,13,13,13,7,8,8,9,8,10,11,12,13,12,7,10,14,13,13,18,17,14,13,9,11,7,6,5,4,4,3,3,1,3,4,4,5,6,4,8,10,10,6,11,10,11,12,9,10,12,9,9,8,7,8,7,5,7,9,6,15,14,15,13,15,16,12,13,11,11,8,10,12,6,7,2,3,4,3,3,0,0,0
2022-03-25 12:00:00,1,7,5,7,6,7,7,10,12,12,14,14,13,12,13,11,10,14,16,15,12,10,9,7,10,11,10,9,10,9,9,9,7,7,8,14,11,10,13,12,10,11,11,7,8,7,6,3,3,4,5,5,6,4,6,3,7,7,8,9,8,9,11,11,14,12,12,9,10,10,9,8,9,6,7,7,9,4,9,8,8,7,9,12,13,10,11,10,7,8,7,6,4,4,1,2,0,0,0
2022-03-25 13:00:00,0,3,4,7,7,5,7,11,11,12,13,13,13,14,15,14,17,14,16,14,8,9,9,9,10,12,14,16,17,13,15,15,15,13,14,16,16,16,16,15,14,11,11,9,9,8,4,5,2,2,3,7,7,7,10,10,12,10,11,13,11,13,15,16,17,19,17,14,11,9,10,9,10,10,9,9,12,12,14,14,15,13,13,16,15,14,14,13,7,8,8,6,5,4,3,4,1,0,0
2022-03-25 14:00:00,0,3,7,31,33,20,12,11,8,7,8,5,8,6,8,9,12,13,10,11,12,12,13,14,15,16,14,18,18,19,18,16,8,13,11,12,10,14,13,16,14,15,13,10,9,6,4,1,3,5,5,7,7,8,12,15,16,13,14,12,14,14,12,10,11,12,11,9,14,15,16,17,14,14,16,14,13,11,12,12,9,12,10,11,12,11,9,11,11,5,8,6,5,1,1,2,1,0,0
2022-03-25 15:00:00,0,3,3,11,12,8,10,11,7,10,13,14,14,16,16,30,24,31,28,23,13,15,12,14,16,16,14,18,19,18,6,13,14,13,12,16,13,14,14,14,13,11,13,12,11,8,5,2,2,6,9,10,10,9,14,17,14,12,15,17,14,13,16,15,16,18,15,14,15,17,19,6,19,14,15,15,16,14,17,20,22,21,19,21,14,13,15,15,14,11,12,0,6,2,1,1,1,0,0
2022-03-25 16:00:00,0,5,13,20,20,17,13,12,9,10,10,7,10,13,14,15,16,21,22,21,19,20,18,19,14,13,11,13,13,11,12,16,14,18,16,19,18,18,19,18,16,12,12,9,7,6,5,3,3,7,11,12,13,15,20,23,22,18,19,19,18,20,22,24,23,26,23,27,23,21,23,24,23,24,24,24,28,22,18,16,14,13,14,15,19,19,17,15,12,8,9,7,2,5,2,0,0,0,0
2022-03-25 17:00:00,2,11,14,16,14,14,14,15,14,15,15,17,18,21,24,25,27,32,29,26,15,17,18,16,16,16,17,19,22,21,20,19,19,17,18,29,27,24,26,27,22,23,24,20,19,8,5,4,3,5,15,18,17,13,16,16,16,16,17,15,19,25,26,25,23,23,21,23,23,24,25,27,25,19,19,23,26,22,24,25,28,25,10,22,20,18,16,17,14,7,7,5,2,1,1,0,0,0,0
2022-03-25 18:00:00,2,7,12,13,13,15,12,7,11,17,19,20,29,32,28,27,28,28,23,16,21,22,23,24,27,26,28,34,35,36,35,34,33,35,30,46,45,46,38,38,39,36,48,28,19,13,7,4,3,7,12,16,21,20,18,19,22,21,20,21,23,29,27,29,24,25,19,19,26,31,38,42,40,34,35,35,40,31,29,26,25,24,22,26,29,29,26,24,18,17,17,13,8,4,3,0,0,0,0
2022-03-25 19:00:00,1,8,12,14,15,14,16,17,18,17,18,12,21,14,15,12,13,15,14,13,11,20,19,19,20,9,19,14,19,15,18,18,16,17,14,26,23,22,15,9,13,14,21,17,13,10,5,4,4,5,18,22,19,17,15,14,14,12,14,16,14,16,13,11,23,20,20,20,19,20,25,26,30,23,24,23,35,30,25,19,17,18,16,15,9,10,13,13,11,10,12,13,7,4,3,1,0,0,0
2022-03-25 20:00:00,0,1,2,2,4,5,7,5,6,7,6,7,8,7,8,7,7,8,11,6,11,12,10,8,9,9,11,8,10,12,11,11,10,12,11,15,20,19,15,15,16,11,12,9,8,6,3,2,1,6,7,12,11,9,8,9,9,7,10,8,8,10,6,9,9,10,10,12,17,16,18,15,16,15,18,22,25,23,23,21,21,17,15,18,17,16,13,10,7,7,6,5,4,2,1,0,0,0,0
2022-03-25 21:00:00,0,3,3,4,4,4,7,8,6,9,7,8,11,12,9,7,7,7,7,6,8,10,8,8,10,10,11,12,13,17,12,16,12,10,10,19,15,13,15,14,11,11,15,10,7,4,4,3,4,4,10,12,11,8,11,9,7,7,6,8,0,8,7,9,10,9,10,11,10,8,4,6,7,9,13,14,19,15,15,13,14,13,9,10,0,9,7,9,3,6,5,5,4,2,1,0,0,0,0
2022-03-25 22:00:00,0,1,2,1,3,13,13,10,7,8,5,10,10,11,10,13,15,13,10,10,20,17,17,8,18,17,19,21,22,23,24,22,20,20,21,33,32,34,33,29,22,23,22,11,8,6,5,3,3,8,13,15,18,4,22,23,21,23,25,27,25,24,23,23,20,16,18,16,16,15,12,16,21,20,30,43,43,38,33,26,21,20,21,21,20,17,12,9,7,8,7,6,2,3,2,0,0,0,0
2022-03-25 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,6,5,0,0,4,6,12,15,30,28,17,26,21,20,14,25,23,20,21,22,18,14,15,12,13,12,8,7,3,2,15,11,10,6,16,15,14,12,11,5,11,12,11,12,11,13,11,13,13,10,6,14,5,13,17,20,20,19,16,17,13,12,13,16,13,14,12,11,7,4,10,8,6,3,1,0,0,0,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,1,3,3,6,7,10,12,4,13,13,13,14,15,8,14,16,18,12,17,13,16,16,19,18,17,10,7,9,4,6,1,0,0,5,3,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,0,0,3,1,3,0,3,5,6,5,7,7,8,7,8,3,11,10,12,12,9,11,1,10,12,13,12,11,0,10,9,0,8,7,0,3,0,6,3,4,5,4,3,8,8,6,3,2,2,6,8,10,8,8,8,8,9,10,8,9,11,11,13,11,15,16,15,12,10,6,4,3,3,4,5,0,6,6,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,0,0,2,4,5,2,3,6,5,5,3,1,4,3,2,4,4,6,5,3,4,6,3,0,5,5,5,3,4,0,3,3,2,1,2,5,3,4,5,2,3,3,1,1,2,1,0,0,1,1,2,2,2,4,3,4,5,6,2,8,9,7,5,5,0,4,3,7,5,3,2,0,2,5,4,3,3,0,5,8,6,8,14,15,14,11,8,5,6,5,2,1,1,0,0,0,0,0,0
2022-03-26 07:00:00,0,1,4,6,7,6,7,4,5,6,4,7,6,6,7,6,8,9,9,10,7,8,7,6,8,9,8,6,7,9,10,10,9,8,3,4,2,3,5,6,4,3,4,2,3,2,1,0,3,5,4,2,5,6,5,4,5,2,5,6,10,8,9,3,8,9,8,6,2,1,4,3,4,2,2,3,5,4,3,6,7,8,8,7,6,7,5,4,3,3,4,0,4,3,1,0,0,0,0
2022-03-26 08:00:00,0,3,5,8,9,7,9,11,11,12,10,8,10,13,12,13,17,18,14,14,11,13,11,10,9,8,6,10,8,4,9,11,9,10,7,10,11,9,9,8,8,8,5,5,7,5,4,2,1,3,5,9,10,11,10,11,11,12,11,15,15,13,17,16,18,15,17,17,13,15,14,13,16,13,10,10,10,8,8,8,7,10,10,10,11,9,7,9,7,8,6,7,6,7,6,1,0,0,0
2022-03-26 09:00:00,0,4,4,5,5,4,7,8,9,13,14,16,15,16,18,20,24,27,24,22,17,17,17,14,16,14,16,12,14,7,13,16,15,14,13,16,15,15,14,15,18,17,12,12,13,8,7,4,3,3,5,7,14,13,11,13,15,16,18,21,17,16,14,14,18,18,15,14,12,14,12,11,10,6,6,6,10,5,9,9,11,13,12,11,10,12,10,13,6,14,12,10,3,8,8,5,1,0,0
2022-03-26 10:00:00,0,3,6,7,8,9,11,9,8,10,10,9,9,9,12,14,16,17,12,16,16,14,9,12,14,13,12,7,7,5,7,9,10,8,9,10,11,10,15,15,14,14,12,10,8,5,4,1,1,4,7,8,8,10,12,13,10,14,19,21,19,15,6,13,15,14,13,10,12,12,11,10,12,12,11,9,11,9,10,11,8,8,9,8,7,6,9,7,8,4,5,2,4,5,4,2,2,0,0
2022-03-26 11:00:00,0,1,4,8,6,6,2,7,8,11,7,10,11,12,13,13,14,11,9,9,12,10,13,9,13,5,13,12,13,14,15,12,14,10,11,12,11,10,10,14,12,10,10,9,10,9,5,1,2,5,10,13,14,19,21,25,26,27,26,25,21,20,18,18,19,21,16,13,11,10,9,12,15,12,9,10,14,11,12,12,6,12,7,8,6,6,5,7,6,5,6,0,4,2,1,1,0,0,0
2022-03-26 12:00:00,0,5,7,8,8,8,9,7,8,9,10,10,11,11,15,18,21,24,22,21,19,21,18,19,19,14,16,18,17,16,15,16,16,14,13,17,17,17,18,18,18,9,15,12,6,4,2,1,1,4,6,11,14,15,14,15,19,23,21,21,23,22,19,22,21,24,23,19,18,19,20,20,18,16,14,13,13,13,14,17,16,14,16,16,17,16,14,7,13,12,8,7,6,7,6,2,0,0,0
2022-03-26 13:00:00,1,6,9,5,8,8,9,13,14,16,18,20,24,25,24,24,27,30,28,27,23,22,20,23,25,25,19,14,17,17,0,19,17,15,15,14,14,14,14,14,14,15,17,18,17,12,8,6,4,6,10,15,20,22,24,24,27,27,29,33,33,27,27,28,28,28,19,14,13,8,14,11,19,14,18,23,21,20,8,7,6,8,9,12,12,13,11,13,7,11,7,7,5,4,4,2,0,0,0
2022-03-26 14:00:00,1,5,6,8,9,12,11,10,11,12,12,12,16,16,15,17,17,20,18,19,15,13,15,16,19,17,16,15,17,6,15,15,15,16,11,22,21,18,14,17,14,15,16,14,15,12,10,7,5,5,12,14,13,6,11,11,12,15,16,23,22,19,21,19,19,21,16,13,12,10,4,8,7,8,9,10,10,12,19,14,6,14,15,15,15,14,12,13,11,10,7,5,3,2,1,0,0,0,0
2022-03-26 15:00:00,0,4,7,4,6,8,13,14,13,11,15,16,15,15,17,19,23,23,23,19,18,18,18,19,19,18,13,14,16,15,12,16,14,19,19,17,17,16,15,14,11,9,13,13,12,8,9,4,1,2,12,12,13,22,21,18,17,19,20,24,18,18,17,18,15,18,15,14,11,11,12,11,10,15,16,16,19,15,17,18,19,13,20,17,16,15,14,12,11,7,7,5,4,3,1,0,0,0,0
2022-03-26 16:00:00,0,5,7,7,6,7,12,11,10,11,13,11,15,16,17,18,18,19,19,17,16,16,16,15,16,15,17,17,17,8,16,15,15,6,16,20,19,17,19,20,18,19,22,13,12,11,6,5,5,7,10,16,17,18,19,22,18,21,19,23,21,23,24,24,26,27,23,22,26,25,18,15,17,12,20,21,26,24,21,21,18,18,18,17,15,16,15,13,9,8,9,5,7,1,0,0,0,0,0
2022-03-26 17:00:00,0,5,3,4,5,8,9,10,7,5,12,13,12,13,21,21,23,25,24,19,19,17,12,13,17,15,15,18,20,0,19,19,18,18,13,17,11,15,13,11,13,11,21,18,14,9,6,3,2,5,15,21,21,24,18,19,20,17,16,17,0,21,23,27,28,29,27,25,18,17,17,13,16,14,16,18,22,22,21,19,18,21,20,18,15,13,9,10,8,5,3,2,1,3,2,1,0,0,0
2022-03-26 18:00:00,1,1,5,4,7,14,17,15,11,10,11,1,9,10,9,12,13,10,8,8,9,10,11,12,13,7,15,21,28,19,25,23,25,21,18,19,18,16,16,17,14,12,9,8,7,3,4,6,4,9,15,10,11,12,11,12,11,12,11,14,0,16,19,21,19,20,16,23,25,23,24,23,25,22,25,21,27,23,18,19,18,15,17,19,16,15,12,10,11,11,11,7,5,3,1,0,1,0,0
2022-03-26 19:00:00,0,1,4,3,3,8,8,6,6,8,7,8,13,14,11,11,7,10,8,9,6,7,8,6,5,8,17,27,29,8,9,28,24,21,20,24,25,23,21,18,14,17,17,10,7,5,4,2,1,4,6,5,8,6,6,7,3,6,7,7,10,9,12,10,13,11,7,16,13,12,12,11,12,15,16,20,21,19,16,16,13,12,10,9,8,7,6,11,7,9,11,6,4,3,2,1,0,0,0
2022-03-26 20:00:00,1,1,1,1,2,4,5,6,6,4,6,8,13,6,4,6,7,8,9,8,15,16,13,0,13,14,15,12,19,18,0,12,10,8,0,12,11,9,5,0,8,7,12,8,6,6,3,1,1,2,9,11,10,9,8,7,8,9,10,12,0,10,9,11,5,8,6,11,15,13,11,10,11,11,15,13,14,13,14,12,12,11,5,11,10,10,11,12,8,6,5,4,3,3,2,0,0,0,0
2022-03-26 21:00:00,0,2,2,0,3,7,6,6,8,10,11,10,9,9,2,8,6,9,8,9,10,12,13,13,16,14,21,24,28,29,26,25,23,25,24,27,26,28,28,24,22,20,20,17,10,5,3,1,3,6,9,10,10,10,9,8,7,7,5,6,0,11,11,11,12,14,13,13,11,9,12,13,12,12,16,15,22,16,15,11,12,10,10,8,9,9,13,13,4,6,6,5,0,2,1,0,0,0,0
2022-03-26 22:00:00,0,1,1,2,3,5,7,5,7,10,9,10,10,8,7,6,5,3,4,6,8,12,11,13,16,17,20,21,22,22,22,20,19,17,21,29,32,30,25,25,23,18,15,9,6,5,4,2,4,2,10,11,10,9,9,6,8,8,10,9,8,11,12,10,5,12,13,14,16,18,20,19,17,15,16,19,21,20,18,15,13,11,11,11,8,5,6,7,0,7,4,2,1,0,0,0,0,0,0
2022-03-26 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,6,5,5,6,3,0,8,10,16,21,21,23,22,20,22,0,30,27,23,20,18,12,17,15,10,7,5,4,2,4,6,15,14,13,12,11,10,9,6,5,0,6,7,0,6,6,8,13,9,13,13,12,10,11,9,16,17,25,20,16,11,9,9,6,7,3,5,5,6,7,1,5,5,3,2,1,0,0,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,1,2,2,3,4,8,7,9,3,9,0,11,10,8,11,10,8,9,8,7,5,6,0,7,0,5,5,3,3,0,2,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,1,0,2,3,3,0,4,2,3,0,3,3,5,1,4,5,3,3,2,0,2,4,0,4,0,4,0,0,2,5,1,2,3,0,4,3,2,0,0,0,2,2,2,3,0,0,1,0,4,5,5,8,9,7,7,6,6,6,7,8,9,9,8,10,9,7,5,6,5,4,5,0,6,0,0,5,4,6,5,6,7,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,1,1,2,0,1,2,3,4,3,4,1,2,4,3,5,5,6,5,5,4,6,6,4,5,4,3,0,2,4,4,0,3,1,2,0,0,0,2,3,3,2,0,3,2,1,1,2,0,1,1,2,2,3,3,4,2,4,3,3,0,1,0,3,3,4,0,1,2,0,0,0,1,1,1,1,2,0,0,4,0,3,4,4,3,3,3,4,3,3,2,1,1,0,0,2,0,0,0
2022-03-27 07:00:00,0,0,0,1,2,3,0,4,5,2,4,5,5,5,6,5,6,6,5,4,4,5,4,2,5,4,3,5,4,0,4,0,3,4,0,4,3,0,4,5,7,6,7,4,5,4,0,2,1,3,4,5,5,4,5,5,4,6,7,8,4,6,3,7,3,1,4,2,2,3,0,0,1,3,2,1,3,2,1,2,1,2,0,2,1,2,5,2,4,3,2,1,3,2,0,1,0,0,0
