Unnamed: 0,1_개화역광역환승센터,2_개화역1번출구.개화검문소,3_개화119안전센터,4_방화중학교,5_송정역,6_공항중학교.마곡엠밸리9단지,7_마곡엠밸리5단지,8_신방화5번출구,9_마곡엠밸리6.7단지.마곡중학교,10_마곡나루역,11_마곡나루역5번출구.서울식물원,12_마곡역(가로변),13_마곡동로사거리,14_발산역,15_등촌3동천주교회,16_등촌주공6단지앞,17_강서구올림픽체육센터,18_등촌9단지SBS공개홀,19_가양4.5단지상가앞,20_가양도시개발5단지아파트,21_가양초등학교,22_강서소방서.이마트.증미역,23_가양도시개발9단지.세현고등학교,24_가양7단지상가앞,25_강서구청별관,26_가양역.마포중고등학교,27_경복비즈니스고등학교,28_강서구청.한국건강관리협회,29_우장초등학교,30_우장산파크빌,31_우장산휴먼빌아파트,32_우장산동주민센터,33_양서1단지우장산아이파크이편한세상,34_우장산역,35_명덕고등학교.서울스타병원,36_발산역.우장산힐스테이트,37_발산역3번출구,38_서울호서전문학교.등촌주공3단지아파트,39_서울강서우체국,40_양천향교역.휴먼빌아파트,41_가양한강타운아파트,42_가양2단지성지아파트.동양고등학교,43_한보구암마을아파트,44_서울서진학교.우체국앞.허준박물관,45_가양도시개발4단지아파트,46_가양4.5단지상가앞,47_등촌주공9단지,48_강서구올림픽체육센터,49_등촌주공6단지,50_등현초등학교,51_등촌3동5단지아파트.등촌고등학교,52_등촌동부영아파트,53_서울호서전문학교.등촌주공3단지아파트,54_발산역2번출구,55_발산역9번출구,56_마곡동로사거리,57_마곡역,58_마곡나루역1번출구.웰튼병원,59_마곡엠밸리7단지(712동),60_신방화역4번출구.마곡중학교,61_신방화역7번출구,62_공항중학교,63_공항중학교,64_송정역,65_롯데몰.김포공항역,66_방화동도시개발11단지,67_개화119안전센터,68_개화역광역환승센터,69_강서공영차고지(종점가상)
2022-03-12 08:00:00,0,1,0,3,3,2,0,3,7,7,7,5,3,0,1,0,0,0,0,2,0,0,2,4,7,7,5,6,8,12,15,15,11,11,9,8,4,0,2,1,0,2,1,1,1,0,1,0,1,2,5,8,10,0,6,1,3,2,1,3,2,0,0,1,2,1,0,0,0
2022-03-12 09:00:00,1,0,0,3,1,3,3,5,6,8,8,6,7,2,1,0,0,0,1,0,0,1,1,2,5,6,7,4,10,11,14,17,14,11,17,12,5,5,2,3,3,3,2,2,2,1,2,3,1,0,2,6,6,4,5,5,10,4,4,2,3,0,0,0,0,0,0,0,0
2022-03-12 10:00:00,0,1,0,2,1,3,0,5,6,7,10,6,8,5,3,1,0,2,2,0,0,3,5,6,8,9,0,8,12,13,17,16,11,9,8,7,4,6,2,4,2,3,3,4,5,1,3,2,3,4,5,6,6,5,6,7,8,7,7,3,4,0,5,2,2,1,0,0,0
2022-03-12 11:00:00,1,2,0,5,3,4,4,7,6,10,10,8,8,5,6,6,0,5,5,4,4,4,2,3,4,7,4,8,6,8,12,12,7,11,9,8,9,8,7,6,3,4,4,2,2,1,0,0,1,2,3,3,4,8,8,10,9,5,5,4,2,0,4,3,1,2,0,0,0
2022-03-12 12:00:00,0,2,0,6,5,4,0,6,7,9,12,10,6,4,3,0,1,2,0,3,0,1,2,4,7,11,12,9,9,14,20,15,16,18,15,7,5,6,7,6,6,5,4,3,2,4,3,2,0,2,5,7,8,7,10,7,7,7,8,7,6,4,4,3,1,0,0,0,0
2022-03-12 13:00:00,0,2,3,2,1,3,3,9,10,9,15,11,7,6,5,3,0,0,2,1,1,2,2,3,2,11,10,9,9,11,12,10,9,14,14,13,9,9,0,7,3,2,2,1,1,3,0,0,2,1,4,5,3,6,9,9,8,7,0,2,3,2,1,0,0,0,0,0,0
2022-03-12 14:00:00,1,1,1,1,3,4,0,7,10,8,12,9,7,4,3,3,2,4,2,0,1,3,3,0,7,8,9,8,10,13,15,12,11,10,9,10,9,10,7,8,6,4,3,1,3,0,3,0,1,5,7,5,6,5,7,8,12,8,6,5,6,4,2,3,2,1,0,0,0
2022-03-12 15:00:00,0,1,1,1,7,9,0,11,10,8,10,7,6,5,7,5,0,6,5,3,2,3,5,3,6,12,11,9,10,12,14,15,16,11,9,9,13,11,10,8,6,5,4,2,1,3,1,3,2,0,3,4,1,8,14,15,15,6,3,3,2,4,3,2,0,0,0,0,0
2022-03-12 16:00:00,0,2,1,3,4,6,0,7,7,9,10,9,6,4,3,4,0,0,2,3,2,3,5,4,7,12,12,9,8,11,12,10,9,15,15,14,12,7,7,12,9,7,5,4,5,3,5,6,0,7,10,12,18,18,19,20,15,10,9,7,4,3,0,6,3,1,0,0,0
2022-03-12 17:00:00,0,2,0,7,6,5,2,6,6,11,13,7,13,6,2,3,0,4,2,1,3,4,5,4,8,9,9,9,10,11,12,10,7,8,9,10,10,1,9,8,6,5,2,4,3,2,2,0,1,4,5,7,5,6,9,10,10,7,5,6,3,4,3,2,2,1,0,0,0
2022-03-12 18:00:00,1,2,0,4,3,5,0,7,5,8,10,9,10,6,4,0,2,2,3,1,2,3,4,5,5,16,13,8,7,11,10,7,6,12,13,9,13,0,12,12,7,5,3,1,2,1,3,2,0,4,0,6,4,5,8,10,11,9,7,5,5,3,4,1,2,1,0,0,0
2022-03-12 19:00:00,2,0,0,2,2,2,0,4,2,3,6,7,3,4,0,0,3,1,3,2,1,3,2,4,4,10,10,8,6,7,6,5,4,7,6,5,9,4,8,10,6,5,4,3,4,1,2,3,0,2,4,5,4,5,5,6,6,5,3,4,2,1,0,0,0,0,0,0,0
2022-03-12 20:00:00,0,1,0,1,3,2,3,2,1,2,3,0,6,3,0,1,0,0,0,0,0,7,4,0,1,8,0,6,5,4,3,4,3,3,6,0,11,10,10,4,1,0,0,0,2,0,2,0,0,2,2,0,1,2,6,7,2,8,5,5,4,1,4,3,2,0,0,0,0
2022-03-12 21:00:00,2,0,0,3,2,1,1,2,3,3,4,4,5,3,3,2,0,1,0,0,0,1,1,0,0,8,6,7,3,6,6,5,3,4,3,3,6,0,5,3,1,3,0,0,1,2,0,0,0,0,0,0,0,4,5,6,0,5,6,1,3,1,0,1,1,0,0,0,0
2022-03-12 22:00:00,0,0,0,0,0,0,1,2,2,5,6,0,6,4,5,0,2,0,1,1,0,3,3,0,3,10,5,6,5,5,4,4,2,4,5,6,5,4,5,9,0,5,2,0,1,2,0,0,0,0,4,0,5,4,5,4,6,7,6,4,3,0,0,0,0,0,0,0,0
2022-03-12 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,1,4,6,9,8,7,6,0,1,2,4,4,7,4,0,11,7,6,3,2,0,1,0,0,0,0,0,1,0,2,10,7,7,6,4,1,1,0,1,0,0,0,0,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,0,1,0,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,3,0,2,0,0,4,3,0,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 06:00:00,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,3,4,2,0,2,3,0,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-13 07:00:00,0,2,2,1,0,2,0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,1,1,2,3,1,1,1,2,3,1,1,0,0,0,1,1,0,1,0,1,0,0,0,2,0,0,2,0,1,2,2,0,4,0,0,1,1,2,1,1,0,1,1,0,0,0,0
2022-03-13 08:00:00,0,0,0,2,2,2,0,3,3,1,4,5,2,3,2,2,1,0,0,0,0,0,1,4,5,7,4,2,4,6,6,4,3,4,3,2,4,3,2,2,1,4,0,0,0,2,0,2,3,1,2,3,2,0,0,0,3,1,1,2,0,0,0,1,0,0,0,0,0
2022-03-13 09:00:00,0,1,0,1,2,3,2,2,6,5,6,5,5,3,4,2,1,0,0,0,4,2,1,2,4,9,2,9,8,6,7,6,2,6,5,4,5,0,0,3,3,3,4,5,6,5,5,4,0,0,2,3,3,4,1,0,0,1,1,0,0,2,0,1,1,0,0,0,0
2022-03-13 10:00:00,1,1,0,1,2,1,0,0,1,1,4,2,1,1,0,0,0,0,0,2,0,0,0,2,4,4,3,3,5,6,13,12,8,5,7,3,4,3,1,1,4,1,1,0,0,2,0,1,4,0,5,7,4,6,6,4,3,1,1,2,2,1,2,0,0,0,0,0,0
2022-03-13 11:00:00,0,1,0,0,1,2,2,4,4,6,6,0,4,3,1,2,0,0,2,0,0,2,5,7,5,6,7,4,5,8,11,0,7,5,4,6,4,5,4,5,4,3,3,2,2,1,0,0,0,0,4,5,3,2,4,4,3,4,2,1,0,0,1,1,0,0,0,0,0
2022-03-13 12:00:00,0,1,0,3,2,3,2,6,8,9,8,5,3,1,0,0,3,0,0,2,2,1,1,1,4,8,9,6,10,11,12,13,9,8,8,8,3,3,3,3,5,5,6,0,4,0,2,5,1,6,8,11,10,11,10,9,10,6,5,3,3,1,1,2,1,0,0,0,0
2022-03-13 13:00:00,0,1,0,3,2,4,5,7,11,9,10,9,7,5,2,0,3,2,0,0,0,2,3,3,6,6,5,5,7,11,11,10,6,8,7,7,7,5,3,5,4,5,2,4,3,1,1,1,2,2,2,5,1,5,5,5,4,5,3,4,5,4,0,3,1,0,0,0,0
2022-03-13 14:00:00,0,1,0,3,2,0,1,4,9,9,9,8,5,4,2,0,1,0,0,0,0,0,2,5,7,11,0,12,9,10,15,13,11,8,9,10,9,4,0,3,7,0,7,4,3,2,1,0,0,1,7,9,10,12,3,12,10,5,6,5,3,0,3,2,1,0,0,0,0
2022-03-13 15:00:00,0,1,0,2,3,4,0,5,7,8,9,4,8,2,1,0,1,0,1,3,2,1,5,6,8,7,8,7,12,14,15,14,7,4,9,7,6,8,5,7,5,4,3,2,1,2,0,0,3,0,5,4,6,7,6,4,7,6,4,3,2,4,3,3,3,2,0,0,0
2022-03-13 16:00:00,0,0,0,4,6,6,4,7,8,5,7,9,7,7,5,4,3,0,1,2,1,0,2,0,4,7,4,10,10,10,11,10,9,7,6,6,9,11,3,8,6,1,0,1,0,0,1,2,2,2,3,4,6,9,10,11,11,6,4,4,5,3,0,0,1,0,0,0,0
2022-03-13 17:00:00,0,0,0,1,2,1,1,3,3,8,8,4,6,3,2,0,0,4,0,2,2,5,1,3,5,11,7,10,9,10,14,13,8,10,9,8,5,4,6,5,4,2,3,1,1,2,0,0,5,0,5,7,7,6,6,7,8,7,6,3,2,0,0,3,1,2,0,0,0
2022-03-13 18:00:00,1,2,0,1,2,3,2,4,6,7,5,2,4,5,2,2,4,2,1,1,0,2,2,3,5,12,8,8,11,11,12,14,6,11,12,12,8,6,2,5,3,4,2,0,3,2,2,3,0,4,6,3,7,8,12,6,12,6,2,4,3,3,2,1,0,0,0,0,0
2022-03-13 19:00:00,0,1,0,2,0,3,2,3,1,3,3,0,4,4,3,0,0,1,2,3,0,1,0,0,1,6,0,6,6,9,8,6,4,4,4,3,4,2,0,4,2,0,3,1,1,0,1,0,0,2,1,1,1,4,6,6,7,6,4,3,2,0,2,1,0,0,0,0,0
2022-03-13 20:00:00,0,1,0,2,1,1,1,0,0,1,3,0,4,6,5,0,0,3,2,2,0,4,3,0,4,9,8,4,1,6,2,3,4,6,4,5,3,0,1,1,1,0,2,0,0,0,1,0,0,0,2,0,1,3,4,0,5,4,5,0,0,1,4,1,0,0,0,0,0
2022-03-13 21:00:00,3,0,0,3,2,1,0,2,3,3,4,5,0,2,2,0,3,0,1,1,0,1,0,1,2,11,10,6,5,5,2,4,3,4,3,3,6,2,0,6,3,1,0,0,0,1,0,1,0,0,1,2,1,3,3,0,1,6,5,5,6,0,0,3,1,0,0,0,0
2022-03-13 22:00:00,0,1,0,2,1,1,0,2,1,2,4,2,3,3,2,0,0,1,0,0,1,0,0,0,1,5,0,5,4,3,4,6,0,2,3,1,6,6,0,5,3,0,3,1,0,0,0,0,0,0,0,0,0,4,5,3,0,3,2,1,2,0,1,0,0,0,0,0,0
2022-03-13 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,0,1,0,3,2,2,0,2,2,1,3,2,0,0,1,2,0,0,0,0,0,0,2,1,2,1,0,3,1,5,3,2,0,4,5,5,7,3,2,0,1,1,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 06:00:00,0,2,0,6,4,6,5,6,7,4,1,0,1,1,1,1,0,0,0,0,1,1,1,3,2,3,1,1,2,5,8,6,4,2,6,4,2,4,3,2,0,2,3,1,1,1,2,2,3,1,2,4,0,3,3,3,8,2,2,3,1,4,2,0,0,0,0,0,0
2022-03-14 07:00:00,0,1,0,2,2,5,4,9,12,11,9,9,5,5,2,3,2,1,2,0,1,1,4,6,6,7,5,5,12,22,27,24,14,15,10,12,12,11,10,14,12,9,7,7,6,5,3,1,2,2,7,13,14,11,8,6,7,2,2,5,6,5,4,3,2,1,1,0,0
2022-03-14 08:00:00,1,1,0,9,9,11,9,10,16,15,31,22,8,5,4,5,1,0,0,2,3,2,5,7,13,23,22,17,20,29,31,29,21,25,25,20,25,19,13,9,10,11,8,4,9,7,9,10,11,11,9,16,19,16,33,21,27,5,4,5,2,1,1,1,2,1,0,0,0
2022-03-14 09:00:00,0,2,0,5,4,5,5,7,11,11,15,16,6,4,4,1,2,0,3,3,1,2,4,2,4,8,7,8,11,15,18,15,11,14,15,13,13,9,6,3,6,5,4,3,2,2,3,4,3,4,5,9,9,8,8,6,6,2,2,3,1,2,1,1,2,2,0,0,0
2022-03-14 10:00:00,0,1,1,2,1,2,1,6,5,6,7,6,3,4,4,0,3,0,2,0,1,0,2,2,6,9,5,4,7,6,6,6,5,7,6,6,5,5,4,4,2,3,3,4,0,6,5,2,2,2,3,3,4,4,6,6,6,5,1,3,2,3,3,1,1,0,0,0,0
2022-03-14 11:00:00,0,0,0,2,1,2,2,3,4,7,8,3,6,4,3,4,0,5,4,4,2,0,2,2,5,4,3,5,7,5,5,4,7,10,10,9,7,0,2,6,5,4,3,2,1,1,2,0,3,3,4,5,4,5,6,6,8,5,3,3,3,2,2,0,1,0,0,0,0
2022-03-14 12:00:00,0,1,0,2,3,4,5,4,5,6,5,4,3,3,3,2,3,2,4,2,1,0,3,4,2,8,8,5,3,7,8,10,9,9,10,8,9,8,5,7,5,3,2,0,2,1,1,2,5,0,6,7,6,6,12,12,13,8,5,4,4,3,2,3,0,1,0,0,0
2022-03-14 13:00:00,0,1,0,5,4,7,3,3,7,5,6,7,5,4,2,0,3,2,3,2,1,2,1,6,7,10,9,6,9,12,9,10,9,6,7,9,6,6,4,9,7,4,5,2,0,2,1,2,1,2,4,3,4,4,6,6,8,7,8,6,4,0,0,1,1,1,0,0,0
2022-03-14 14:00:00,1,1,0,1,0,1,2,3,4,3,5,5,3,3,4,5,0,4,3,1,1,0,1,2,2,4,3,8,10,11,12,8,10,14,13,12,8,5,6,6,6,5,4,1,3,4,5,2,0,1,16,18,18,14,15,13,16,15,6,3,5,3,1,4,2,0,0,0,0
2022-03-14 15:00:00,0,0,0,1,0,4,3,3,4,5,7,5,9,6,3,2,2,5,4,2,1,3,4,5,9,40,32,41,41,27,26,9,5,5,7,0,8,9,0,6,6,4,2,1,3,3,2,0,4,3,7,10,10,6,9,13,14,7,10,9,6,8,0,4,1,0,0,0,0
2022-03-14 16:00:00,1,2,0,3,4,5,2,5,7,9,11,10,5,3,2,2,1,0,4,3,1,3,12,16,17,19,23,15,15,14,14,16,12,10,9,5,6,5,0,7,4,4,5,2,1,4,4,4,5,5,9,10,7,12,10,10,10,9,8,7,7,6,3,0,0,0,0,0,0
2022-03-14 17:00:00,3,1,1,4,4,5,6,7,5,6,8,5,9,8,8,5,4,3,3,7,1,3,3,6,7,14,14,11,15,17,16,15,13,12,10,13,8,10,11,8,4,3,3,2,3,3,2,0,4,0,5,4,8,7,11,23,23,11,10,6,7,5,5,3,0,1,0,0,0
2022-03-14 18:00:00,3,4,0,1,3,2,3,7,6,9,16,16,12,12,9,8,6,6,3,4,3,4,6,14,21,25,24,24,23,22,18,16,12,9,7,8,11,13,0,13,7,4,7,7,4,3,6,5,4,5,1,8,3,8,20,36,36,21,19,11,11,6,9,5,3,1,0,0,0
2022-03-14 19:00:00,0,3,3,8,5,3,4,4,3,7,11,8,9,7,6,5,8,2,6,5,3,2,3,1,4,16,14,14,12,13,12,11,9,6,6,7,11,9,2,14,7,3,4,3,2,1,0,2,1,2,2,3,4,7,11,15,15,13,9,8,6,4,2,3,1,0,0,0,0
2022-03-14 20:00:00,0,1,0,2,2,0,1,2,3,3,4,5,5,7,5,4,3,3,0,2,1,4,4,10,5,21,21,12,12,7,7,5,4,3,3,2,4,3,0,9,2,1,0,0,0,0,2,0,0,0,0,1,0,2,3,4,4,4,4,3,5,4,4,3,2,0,0,0,0
2022-03-14 21:00:00,0,1,0,2,0,1,0,2,0,2,6,4,4,3,0,2,0,4,3,2,0,2,0,1,2,10,5,6,6,6,5,3,5,5,3,3,10,11,10,11,5,2,2,1,0,0,0,0,0,0,1,1,0,2,8,12,8,10,9,7,5,3,2,2,2,0,0,0,0
2022-03-14 22:00:00,0,0,0,0,1,3,2,5,0,4,6,5,6,3,3,2,0,2,3,1,0,2,1,0,2,9,0,8,7,5,5,3,2,6,6,6,12,0,2,11,6,3,2,1,0,2,0,4,0,5,4,0,0,0,3,4,5,7,6,6,5,4,1,1,2,0,0,0,0
2022-03-14 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,1,2,3,0,2,5,4,3,1,1,2,3,2,0,0,3,2,1,0,0,1,0,0,0,0,0,0,0,1,2,4,2,6,4,2,0,0,0,0,1,0,0,0,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,0,1,0,0,1,3,0,3,4,3,4,2,0,0,0,1,0,0,0,1,0,2,0,4,2,2,3,1,2,4,5,1,4,4,4,5,11,9,1,2,2,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 06:00:00,0,3,0,4,5,3,2,4,4,3,2,0,1,0,0,1,0,0,0,0,0,1,1,2,4,3,2,3,4,5,7,6,6,5,5,2,2,1,0,3,0,1,2,3,1,2,1,2,3,0,0,4,5,1,4,3,4,1,0,0,0,1,0,0,1,0,0,0,0
2022-03-15 07:00:00,0,1,0,4,4,5,5,6,9,10,9,5,7,6,1,2,1,0,2,1,0,2,4,5,9,8,9,7,12,22,29,26,19,17,11,14,16,15,14,13,12,8,9,9,8,6,5,3,1,2,3,10,12,13,9,8,8,3,3,4,4,8,6,4,2,1,0,0,0
2022-03-15 08:00:00,0,3,3,7,8,7,7,11,17,17,28,21,8,9,4,4,3,0,3,1,3,1,4,9,10,26,27,16,27,33,34,33,27,30,27,27,25,15,12,5,5,5,5,4,5,4,6,4,7,4,8,14,16,15,21,13,16,6,4,3,4,2,3,2,3,1,0,0,0
2022-03-15 09:00:00,0,0,0,4,5,10,8,7,9,8,13,9,4,3,2,2,3,2,3,1,1,1,3,6,8,8,7,6,9,14,17,11,10,11,13,14,11,5,2,3,3,4,4,3,4,4,4,5,6,0,7,10,10,10,12,9,9,4,3,2,1,1,2,0,3,2,0,0,0
2022-03-15 10:00:00,0,0,0,3,3,5,4,6,7,7,8,8,8,3,5,4,5,4,2,2,1,3,3,4,4,6,6,9,11,9,10,9,6,6,6,4,6,5,2,4,4,2,2,1,2,4,1,3,6,5,4,7,6,4,5,3,0,2,0,4,0,0,3,4,2,0,0,0,0
2022-03-15 11:00:00,0,0,1,2,3,4,4,7,9,10,12,10,7,3,3,3,0,4,3,2,2,3,5,6,10,11,10,4,10,10,7,6,4,5,7,8,8,10,11,8,6,4,4,0,0,3,0,2,0,0,2,3,3,4,7,8,8,6,1,5,0,0,1,2,1,1,0,0,0
2022-03-15 12:00:00,0,2,1,3,1,3,1,3,4,5,5,5,4,5,3,1,0,2,4,0,2,1,1,4,9,11,5,8,7,9,12,11,8,7,8,3,7,8,7,5,4,4,3,1,1,0,0,1,0,0,1,2,0,4,5,4,5,5,4,3,4,6,5,3,2,0,0,0,0
2022-03-15 13:00:00,0,1,0,3,4,5,3,4,6,3,6,5,4,2,2,0,2,1,0,3,0,4,5,6,7,8,5,10,10,12,12,11,9,9,9,10,14,5,12,10,8,6,6,5,2,4,3,3,4,4,4,8,5,8,9,11,9,8,3,2,1,1,0,0,2,1,0,0,0
2022-03-15 14:00:00,1,2,3,2,2,3,3,5,7,8,13,7,5,4,5,2,5,3,2,1,1,2,3,3,8,8,8,9,8,11,12,11,10,11,10,9,14,13,6,9,7,6,5,0,1,2,1,1,2,1,4,6,4,6,6,6,7,7,6,6,4,0,0,2,0,1,0,0,0
2022-03-15 15:00:00,0,1,0,1,1,4,0,3,3,5,6,5,6,4,2,3,0,3,1,5,4,7,3,4,9,26,29,27,31,29,24,18,16,8,17,16,10,6,5,3,3,5,6,4,3,2,1,2,0,3,19,3,18,17,20,9,19,17,11,10,7,6,5,4,3,0,0,0,0
2022-03-15 16:00:00,0,2,0,1,2,4,2,6,9,10,11,9,8,5,2,1,0,0,2,2,0,2,11,12,14,38,40,41,34,30,25,15,14,10,10,5,8,8,9,7,6,10,11,9,6,5,5,9,12,11,12,13,10,8,7,8,10,8,7,5,8,0,6,2,2,1,0,0,0
2022-03-15 17:00:00,2,3,3,4,3,4,0,5,6,7,11,6,13,8,4,0,1,3,2,1,1,2,7,8,4,18,18,14,13,15,18,19,10,14,12,9,13,12,9,8,8,7,7,6,5,4,2,1,2,2,3,4,4,5,11,18,20,11,10,7,6,4,3,6,1,0,0,0,0
2022-03-15 18:00:00,1,3,3,10,6,6,6,6,10,11,17,15,13,14,11,10,4,9,8,7,4,5,9,10,21,26,14,19,19,20,21,20,13,11,10,10,10,10,9,10,8,7,4,6,4,5,4,5,0,2,6,4,5,11,21,32,38,23,22,10,9,7,7,5,4,0,0,0,0
2022-03-15 19:00:00,0,0,0,3,2,2,1,5,7,7,16,15,15,10,7,0,6,3,3,2,1,2,7,8,11,20,22,19,13,10,9,8,7,10,12,13,13,10,4,11,9,3,3,1,3,5,5,4,1,3,2,3,5,5,13,17,15,13,13,9,8,7,1,2,3,0,2,0,0
2022-03-15 20:00:00,0,1,0,4,3,1,1,3,6,7,8,4,8,7,6,5,3,4,4,3,0,5,2,9,10,26,24,17,11,9,10,8,5,4,3,2,5,0,3,6,3,2,1,2,1,0,1,2,0,0,2,2,1,4,6,7,7,6,4,5,6,5,3,1,2,0,0,0,0
2022-03-15 21:00:00,0,0,0,2,3,0,2,4,3,6,10,9,6,5,3,1,0,0,1,1,1,2,0,1,3,7,6,7,7,4,7,6,5,5,9,8,8,8,10,12,9,6,5,2,0,2,0,1,0,0,2,0,0,4,8,7,8,9,7,6,4,3,1,2,1,0,0,0,0
