Unnamed: 0,1_개포동차고지(가상),2_구룡마을,3_개포우성6차아파트,4_도곡교회.인바디빌딩,5_능인선원앞,6_구룡사입구,7_국악고교사거리,8_삼호물산,9_원불교앞,10_양재역말죽거리.강남베드로병원,11_뱅뱅사거리.구영동중학교,12_역삼초등학교,13_신분당선.강남역4번출구,14_강남역,15_신논현역.구교보타워사거리,16_교보타워,17_영동시장논현역,18_신사역3번출구,19_신사역6번출구,20_신사중학교,21_광림교회.현대고등학교,22_현대아파트,23_압구정파출소,24_한양아파트.압구정로데오역,25_일지아트홀,26_영동고등학교현대아파트,27_강남구청역,28_강남보건소.강남구립국제교육원,29_한국토지주택공사앞,30_선정릉역.무형문화재전수회관,31_선릉역,32_진선여자중고등학교,33_역삼e-편한세상이아파트,34_한티역3번출구.서울강남고용노동지청,35_삼성아파트입구,36_농협대치지점,37_대치SKVIEW아파트.서울교회,38_대치동미도아파트,39_공무원아파트,40_대청역,41_마루공원,42_대청초등학교,43_일원1동주민센터,44_가락시장.헬리오시티,45_가락1동주민센터,46_가락시장.헬리오시티,47_일원주유소.삼성서울병원후문,48_삼성서울병원사거리,49_연금매점,50_대치아파트,51_은마아파트,52_은마아파트,53_은마아파트입구사거리,54_도곡초등학교,55_한티역2번출구.서울강남고용노동지청,56_한티역,57_도성초등학교,58_진선여자중고등학교,59_선릉역.선정릉정문,60_선정릉역.무형문화재전수회관,61_한국토지주택공사앞,62_강남보건소.강남구립국제교육원,63_강남구청역,64_영동고교앞,65_일지아트홀.압구정동노인복지센터,66_한양아파트.압구정로데오역,67_압구정파출소,68_현대아파트,69_광림교회.현대고등학교,70_신사중학교,71_신사역5번출구,72_신사역4번출구,73_논현역,74_반포동,75_신논현역.구교보타워사거리,76_강남역,77_수협서초지점,78_서초문화예술정보학교,79_양재역.양재1동민원분소,80_양재노인종합복지관,81_동원산업앞,82_구룡사,83_구룡사입구,84_능인선원앞,85_도곡교회.인바디빌딩.건너,86_구룡산입구,87_개포동차고지(종점가상)
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,1,1,0,0,0,2,4,1,1,3,4,5,0,2,0,4,2,5,3,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,1,2,0,0,1,2,4,6,2,3,3,1,3,1,4,3,3,4,5,5,4,7,10,8,11,12,9,2,3,8,5,4,4,4,0,5,2,7,0,5,0,3,1,0,1,0,5,6,0,3,3,1,4,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,2,2,2,4,1,5,5,4,8,7,6,7,5,5,6,4,4,4,4,5,1,3,4,3,3,3,0,4,1,4,3,3,3,3,3,3,0,5,3,0,0,2,1,0,1,2,3,3,0,4,3,5,2,2,3,5,7,8,5,4,5,2,5,4,2,6,6,4,4,4,5,6,7,7,11,8,4,6,7,7,5,4,3,0,0,0,0
2022-04-06 07:00:00,1,2,3,6,0,7,11,16,15,13,12,11,11,17,17,17,20,18,19,14,9,6,7,6,6,8,9,15,18,13,12,11,13,20,12,9,10,11,9,4,2,0,1,0,4,9,12,15,13,19,22,30,22,22,22,22,23,17,18,14,14,14,17,10,9,11,11,8,9,11,10,15,22,24,43,40,34,24,25,21,5,4,5,4,1,0,0
2022-04-06 08:00:00,2,3,4,6,3,6,11,18,22,18,17,20,18,26,31,34,30,27,28,24,21,27,22,24,19,16,15,16,15,13,9,9,6,9,8,9,8,9,9,12,4,7,1,0,3,11,24,26,24,23,26,35,46,46,45,46,43,21,21,22,23,20,28,16,10,13,10,9,8,11,12,20,44,41,54,51,31,30,36,30,11,6,2,1,0,0,0
2022-04-06 09:00:00,1,1,2,5,0,6,8,11,17,17,14,15,16,17,28,30,32,29,25,13,8,20,19,18,13,14,14,13,12,10,9,7,8,6,5,4,4,4,3,4,3,2,1,0,4,9,15,16,14,15,19,15,13,14,12,14,13,12,16,20,19,19,29,22,11,14,15,9,8,5,7,9,18,16,25,28,28,28,28,22,9,6,4,1,0,0,0
2022-04-06 10:00:00,2,0,2,2,0,3,5,9,9,9,8,10,9,9,15,16,18,15,12,11,10,9,8,6,10,10,3,12,9,9,7,5,5,5,3,4,3,3,4,3,1,1,1,0,1,3,6,5,5,7,9,9,12,5,11,8,8,10,14,17,16,11,16,13,9,8,7,6,7,8,8,9,11,12,17,16,11,11,12,8,3,3,1,2,0,0,0
2022-04-06 11:00:00,1,1,2,0,0,3,5,10,10,8,9,11,11,12,13,10,10,9,13,11,9,10,8,6,6,8,7,10,7,10,6,7,5,6,5,5,6,7,6,5,5,3,2,0,2,3,5,0,4,5,4,5,4,6,6,7,8,10,13,14,13,11,12,10,4,8,5,6,4,5,7,8,16,19,20,15,10,10,11,11,5,3,2,1,0,0,0
2022-04-06 12:00:00,3,1,2,3,0,5,5,8,9,10,9,13,10,12,13,16,14,10,10,9,8,8,7,7,8,12,9,9,8,9,7,11,9,13,12,11,10,7,8,7,6,3,1,1,2,4,5,6,6,6,7,9,9,8,6,8,10,11,14,11,13,11,10,9,9,9,12,11,12,9,10,9,8,9,14,12,9,9,8,6,5,4,2,1,0,0,0
2022-04-06 13:00:00,0,0,1,3,0,6,8,11,11,10,12,14,11,14,15,18,17,17,19,17,12,9,9,8,10,12,13,11,13,11,7,31,36,36,26,19,11,7,5,4,2,1,1,0,2,2,5,6,4,9,8,7,8,9,10,10,8,10,10,11,7,12,12,11,5,7,7,8,7,11,8,9,13,12,11,11,11,12,13,4,7,4,3,2,1,0,0
2022-04-06 14:00:00,1,1,1,0,0,3,6,11,9,14,13,15,11,12,13,14,16,17,13,8,6,8,6,6,8,10,7,8,5,8,7,29,17,25,16,15,13,12,6,8,5,6,4,3,5,6,10,11,10,11,12,10,8,9,7,11,10,11,13,11,12,11,13,9,6,12,6,5,4,9,11,12,20,18,17,15,10,8,7,5,5,4,0,3,2,0,0
2022-04-06 15:00:00,1,11,1,1,0,2,5,8,9,10,8,12,14,12,12,19,16,11,20,16,15,10,9,10,8,16,17,16,14,16,15,17,16,14,14,17,17,14,9,12,10,5,4,3,3,1,5,9,13,24,20,14,12,7,12,11,9,9,12,11,10,11,11,25,23,25,44,38,31,17,18,29,26,22,20,18,16,14,9,7,5,2,0,0,0,0,0
2022-04-06 16:00:00,1,1,0,2,1,4,6,10,14,16,21,22,23,21,16,17,15,17,18,12,11,16,15,19,24,25,20,13,13,15,16,24,26,25,15,16,18,15,11,14,10,8,7,2,5,9,13,15,19,21,23,18,17,12,10,9,8,7,7,8,12,11,12,12,12,13,16,19,19,20,21,21,22,20,16,17,12,13,9,4,5,4,1,3,0,0,0
2022-04-06 17:00:00,0,1,2,4,0,4,9,20,22,21,23,28,26,23,25,27,16,13,15,17,16,17,15,11,15,20,17,18,16,18,16,19,24,32,15,16,16,17,11,12,11,9,5,2,5,6,10,13,14,19,19,18,20,20,16,10,9,13,16,13,12,8,11,10,7,10,9,8,7,9,10,16,19,19,19,26,24,24,22,21,7,5,4,2,1,1,0
2022-04-06 18:00:00,2,1,2,5,4,13,16,39,42,34,35,38,40,36,34,29,29,29,28,20,14,13,16,13,26,43,21,25,24,19,16,14,22,25,22,27,30,32,32,30,26,17,9,3,3,6,7,8,9,16,14,12,13,15,15,11,13,16,19,16,14,15,15,13,14,16,15,18,21,26,25,32,37,33,27,22,23,23,18,16,11,8,2,2,1,0,0
2022-04-06 19:00:00,1,0,2,4,0,5,12,14,15,20,20,26,25,21,22,35,21,18,15,11,9,9,8,9,15,26,20,20,18,18,13,10,18,17,13,14,16,18,16,15,14,10,5,2,2,4,11,12,12,13,12,12,15,16,14,16,16,20,19,13,15,12,12,13,14,13,12,9,21,29,31,35,30,22,21,22,21,20,16,13,10,4,3,2,1,0,0
2022-04-06 20:00:00,0,0,0,0,0,1,3,6,7,7,9,13,16,21,16,17,10,6,6,7,4,9,11,7,11,11,8,10,7,9,8,7,9,12,15,22,23,19,12,11,10,8,5,1,1,0,3,1,2,2,3,4,8,10,11,6,12,12,12,11,12,11,11,10,10,8,8,8,10,20,19,22,19,16,16,18,16,12,11,11,7,4,3,2,1,0,0
2022-04-06 21:00:00,2,0,0,3,3,4,4,12,17,15,14,13,13,12,10,12,11,12,11,6,4,7,10,7,19,28,16,20,19,21,13,11,11,10,10,20,21,18,14,14,12,10,8,4,1,2,4,3,0,3,4,3,14,16,12,15,19,13,13,11,9,8,7,7,8,9,8,7,6,10,12,12,15,14,12,12,12,13,12,6,7,4,3,0,1,0,0
2022-04-06 22:00:00,0,1,2,0,0,1,4,8,7,8,4,10,15,16,17,17,13,11,12,9,9,7,7,6,12,14,12,14,12,14,16,21,24,28,29,44,45,46,28,22,16,19,15,8,1,1,0,0,0,0,2,3,25,29,29,29,33,29,25,20,20,15,13,10,12,13,11,10,8,11,12,15,23,22,17,18,17,16,15,13,8,7,1,0,0,0,0
2022-04-06 23:00:00,0,0,0,0,0,0,0,0,0,1,0,2,3,6,7,8,5,0,4,2,7,7,6,6,10,13,9,10,9,10,8,7,6,7,10,12,7,11,7,6,4,5,3,1,0,1,1,1,3,2,2,4,5,2,4,5,6,5,7,5,6,7,6,7,5,5,4,3,6,7,6,9,7,9,19,17,15,16,15,14,9,6,2,0,2,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,1,1,0,0,0,1,4,5,0,4,5,6,0,7,0,8,8,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,1,1,0,2,0,3,4,5,2,3,8,4,5,4,2,3,2,3,4,2,3,13,19,17,16,13,11,9,10,8,8,9,10,5,4,9,0,10,3,9,8,5,3,0,1,1,8,9,0,10,9,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,2,2,3,3,0,3,7,7,8,9,8,8,9,9,7,7,6,5,5,4,2,5,1,6,8,3,7,0,2,5,5,7,2,6,5,4,5,6,1,0,0,4,2,0,1,3,5,4,4,7,5,5,4,3,5,4,3,2,5,2,2,0,1,2,0,2,2,3,2,4,5,8,7,8,7,4,4,5,8,2,6,0,5,1,0,0,0
2022-04-07 07:00:00,1,2,5,7,0,8,10,12,11,11,10,12,10,12,19,15,19,17,18,14,14,9,10,11,9,5,5,6,9,10,7,8,13,12,11,12,7,14,12,4,4,3,3,0,6,17,19,25,26,27,32,28,30,28,25,24,23,26,26,21,22,26,24,14,12,5,6,7,5,12,11,16,27,30,46,39,31,28,28,24,8,5,4,3,0,0,0
2022-04-07 08:00:00,1,4,7,8,4,7,14,22,23,20,21,22,25,35,30,30,32,28,25,22,19,22,20,24,19,20,19,17,13,16,13,13,8,13,10,8,7,10,9,9,8,7,6,0,5,12,22,24,23,21,24,30,38,34,30,29,26,17,25,27,27,20,28,13,11,15,14,7,7,9,9,14,54,54,66,66,42,39,40,36,15,7,5,3,2,1,0
2022-04-07 09:00:00,1,1,2,5,0,7,10,16,16,17,16,16,17,18,27,29,33,27,30,15,13,12,9,10,7,6,7,7,7,12,5,5,4,5,4,4,0,3,5,2,3,3,1,0,2,5,7,9,8,13,12,11,12,11,10,11,12,17,24,24,20,20,29,18,9,12,11,9,6,8,7,9,20,16,24,21,13,14,20,19,9,6,5,1,0,0,0
2022-04-07 10:00:00,1,0,1,3,0,2,3,8,9,9,11,15,16,15,16,14,16,12,18,8,5,5,5,6,4,3,1,6,5,5,2,3,6,4,3,4,3,4,4,3,5,2,1,0,1,4,8,8,4,9,8,6,8,10,10,9,13,11,16,19,18,14,22,13,6,8,6,6,7,8,7,10,10,10,12,12,10,7,8,6,4,4,2,1,0,0,0
2022-04-07 11:00:00,1,2,2,3,0,5,7,5,7,11,10,11,14,11,11,15,14,12,10,7,5,5,5,7,6,8,6,8,5,10,9,8,7,6,5,5,6,6,4,4,2,2,2,0,1,4,5,8,5,7,6,8,11,10,7,8,6,8,10,12,11,12,11,12,9,7,6,4,5,9,9,8,10,9,13,13,12,10,9,7,3,1,1,0,0,0,0
2022-04-07 12:00:00,0,1,2,1,0,2,5,7,7,8,8,7,7,9,14,17,18,16,15,13,9,10,9,8,7,11,7,14,11,10,9,9,11,9,7,6,6,4,4,5,3,4,2,0,3,5,8,7,9,9,7,9,12,11,12,9,10,11,15,16,14,12,14,11,9,8,7,7,6,10,15,11,15,15,14,15,9,7,5,4,2,1,0,0,0,0,0
2022-04-07 13:00:00,1,0,2,0,0,4,5,8,5,14,12,13,16,17,18,18,17,15,15,9,9,8,6,9,10,9,9,10,8,9,9,29,23,25,17,12,8,7,5,6,5,4,0,2,2,2,6,7,6,9,11,9,9,8,13,10,10,11,10,12,12,13,10,10,6,8,8,8,8,9,9,11,11,11,14,13,8,7,7,5,2,2,1,0,0,0,0
2022-04-07 14:00:00,3,0,2,0,0,4,5,10,12,8,7,9,10,13,16,15,15,14,19,13,13,15,16,14,12,11,8,4,3,11,11,11,12,15,14,14,12,12,6,5,5,4,4,1,4,6,5,3,4,8,8,7,9,10,9,10,11,9,12,10,9,11,10,9,9,8,10,11,11,11,13,15,18,15,12,13,11,11,11,9,7,5,2,1,0,2,0
2022-04-07 15:00:00,2,1,3,4,0,6,7,8,11,16,14,14,14,15,20,23,16,15,15,12,11,11,12,12,22,36,30,30,27,27,25,25,19,18,12,10,9,9,6,8,7,5,4,1,1,2,5,9,6,15,23,24,11,12,9,13,12,12,10,8,11,11,10,21,25,21,8,20,17,16,13,16,14,12,14,12,9,6,6,7,5,4,3,1,1,0,0
2022-04-07 16:00:00,2,1,1,2,1,4,9,13,15,15,21,21,23,24,17,22,13,18,18,11,9,10,13,12,14,18,15,19,17,13,15,24,33,36,18,20,21,20,14,17,13,7,8,4,3,6,7,12,14,17,17,21,18,12,8,7,9,7,11,7,9,6,3,6,8,8,10,11,12,16,18,24,20,17,12,13,10,9,10,6,4,3,2,0,0,0,0
2022-04-07 17:00:00,0,0,0,1,0,4,12,22,24,23,18,21,21,18,27,24,22,22,17,14,13,11,9,10,12,16,15,17,21,21,16,22,22,25,24,21,17,18,14,17,11,10,6,2,5,12,16,21,13,21,21,24,17,18,15,14,14,13,16,17,13,12,12,13,15,16,15,12,8,14,14,18,20,17,16,16,18,17,17,14,11,8,5,1,3,1,0
2022-04-07 18:00:00,0,1,2,6,0,10,17,42,48,33,35,39,38,29,29,36,28,23,22,13,20,23,22,17,25,29,11,12,12,10,8,14,21,30,31,36,34,32,25,30,28,17,11,5,2,4,14,16,17,28,31,27,21,19,14,12,15,19,24,21,24,17,16,17,17,17,17,15,20,34,39,46,40,40,28,25,24,22,22,14,11,5,3,0,1,0,0
2022-04-07 19:00:00,0,2,0,2,0,4,7,17,20,27,26,31,33,29,22,21,15,17,15,13,12,20,22,21,30,34,23,23,24,20,19,18,18,23,20,22,23,25,16,18,15,22,11,5,2,2,5,6,6,9,9,8,15,15,13,10,12,10,11,14,10,10,10,13,12,13,10,7,10,11,13,16,19,21,15,16,14,17,18,23,13,9,5,4,3,0,0
2022-04-07 20:00:00,0,0,1,2,0,1,5,7,7,11,11,13,15,17,22,17,8,8,10,7,7,8,7,10,18,19,11,10,10,11,10,12,11,10,12,18,18,15,8,9,7,6,5,1,1,2,3,5,0,1,3,7,10,13,9,13,14,13,16,16,13,11,10,7,6,8,6,7,9,10,15,14,13,14,13,11,11,10,10,9,7,4,3,2,0,0,0
2022-04-07 21:00:00,2,0,0,2,0,3,5,8,7,5,5,13,12,12,13,13,9,6,5,6,6,7,8,7,11,12,13,17,16,13,9,10,12,13,18,25,22,14,11,15,13,10,5,2,0,1,2,3,3,5,4,6,15,15,16,14,13,8,12,9,12,7,5,8,9,12,13,11,13,20,16,14,17,18,18,15,13,12,10,9,8,7,3,2,1,0,0
2022-04-07 22:00:00,0,1,0,0,0,1,3,4,4,5,9,11,20,21,24,22,15,11,12,8,9,9,8,10,11,13,14,12,13,10,14,12,14,17,28,41,38,35,17,18,16,14,9,6,2,2,1,3,2,0,3,9,41,46,42,36,29,19,19,13,12,7,8,6,6,6,6,6,11,12,13,14,16,18,16,15,15,14,12,11,9,7,3,2,1,0,0
2022-04-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,12,10,8,11,10,6,10,9,8,10,9,8,5,7,5,6,7,12,14,13,15,16,15,12,13,11,8,3,1,0,2,2,0,2,0,0,4,6,5,4,5,8,7,11,9,7,7,6,5,6,6,3,5,5,7,7,11,15,16,14,19,17,14,13,11,6,3,1,1,0,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,1,2,0,0,0,2,4,1,0,3,4,5,0,1,2,6,5,6,5,0,0,11,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,2,1,3,0,0,2,4,4,3,4,5,4,3,4,5,4,4,4,3,6,5,7,13,9,8,7,6,5,6,4,3,3,3,2,2,3,0,4,1,3,0,2,2,1,2,0,3,3,0,4,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,1,2,4,2,3,4,6,4,5,5,5,4,4,2,5,4,5,6,4,2,2,2,2,3,0,3,2,2,0,5,4,7,4,6,4,4,3,2,3,1,0,2,0,0,1,3,8,1,10,9,8,7,6,3,4,6,3,5,6,4,5,3,5,4,1,3,4,2,3,4,3,5,4,4,6,5,6,7,8,9,4,0,3,0,0,0,0
2022-04-08 07:00:00,2,2,3,4,0,9,10,13,12,12,12,13,13,16,25,26,23,22,21,20,17,7,8,8,7,9,7,13,12,11,9,6,9,15,11,15,17,4,12,3,3,2,1,0,5,13,18,20,23,23,25,25,28,17,17,18,17,15,16,17,19,22,22,13,10,8,7,5,6,7,6,9,18,18,33,32,27,27,25,20,9,7,3,2,1,0,0
2022-04-08 08:00:00,3,4,3,6,3,9,16,21,22,20,17,18,14,20,26,30,37,36,36,28,23,18,18,17,16,16,13,12,11,9,7,8,8,8,8,7,7,10,10,11,9,8,2,1,3,9,18,19,20,20,21,21,29,27,26,32,29,18,20,30,32,29,55,23,8,10,10,8,9,9,7,12,36,36,60,54,34,30,36,33,17,11,7,2,1,0,0
2022-04-08 09:00:00,1,0,1,3,0,5,6,11,12,22,20,20,21,20,28,30,33,33,32,18,8,16,14,16,11,10,12,14,13,17,7,5,4,7,6,5,4,4,5,4,3,2,0,0,1,4,11,7,9,9,9,8,12,10,11,10,8,12,21,19,16,16,28,19,7,8,7,6,8,7,9,13,30,27,29,25,13,13,17,14,8,8,4,3,0,0,0
2022-04-08 10:00:00,1,2,0,2,1,3,6,8,9,13,12,14,18,14,19,21,22,16,18,11,9,11,10,5,5,4,5,7,6,9,6,4,2,5,4,4,2,5,4,3,2,2,1,0,2,5,6,8,0,8,9,8,8,10,6,7,9,7,9,14,14,15,18,13,6,7,5,5,4,6,6,6,16,15,12,13,10,5,8,6,4,3,2,0,0,0,0
2022-04-08 11:00:00,1,0,1,5,0,5,9,12,6,9,8,8,8,12,13,16,11,11,15,10,5,8,5,4,2,3,3,5,6,5,6,6,8,6,5,4,4,2,2,3,2,0,2,1,4,6,7,9,8,10,5,11,11,5,8,9,12,9,17,20,11,18,15,12,7,6,7,5,5,7,6,6,6,7,8,8,9,8,9,8,6,2,4,2,0,0,0
2022-04-08 12:00:00,1,1,0,2,1,2,5,8,13,10,12,14,12,13,18,16,18,19,22,17,17,11,9,5,6,10,11,12,12,13,12,40,42,39,33,21,13,7,4,5,1,4,2,1,2,5,9,10,3,5,5,6,9,8,7,9,11,10,11,11,11,14,9,8,6,6,6,9,10,13,17,18,19,17,19,17,13,11,9,5,3,3,2,0,0,0,0
2022-04-08 13:00:00,2,0,4,5,2,8,11,11,9,11,13,17,19,20,20,23,19,17,17,10,10,11,8,7,12,15,13,15,8,15,8,22,25,27,22,10,10,11,6,7,1,4,3,1,4,5,5,6,7,13,14,14,11,10,7,10,12,9,19,13,15,14,15,12,8,13,9,16,17,15,19,21,23,14,18,17,17,16,14,13,5,2,0,0,0,0,0
2022-04-08 14:00:00,0,0,1,2,1,2,4,10,10,11,13,14,17,20,27,30,27,25,23,19,15,11,9,4,8,34,32,31,28,29,30,22,22,17,13,11,13,13,9,8,5,3,4,2,4,5,7,7,6,16,17,16,15,13,11,11,11,11,17,20,18,13,15,23,18,18,20,19,17,11,13,14,17,15,11,15,17,16,11,9,4,3,2,1,1,0,0
2022-04-08 15:00:00,0,1,1,2,1,9,12,17,20,19,19,20,22,20,20,20,18,16,13,12,9,7,6,7,11,14,13,15,16,14,10,31,35,33,18,15,14,15,8,10,4,8,5,3,3,2,7,9,14,19,17,16,18,19,16,8,11,11,14,13,8,10,8,6,6,8,10,21,22,27,28,25,19,18,12,15,14,13,9,8,5,2,1,1,0,0,0
2022-04-08 16:00:00,2,3,5,7,1,4,9,14,19,21,29,28,28,19,27,29,25,22,21,11,13,16,13,12,16,18,16,15,15,15,14,17,27,25,21,21,19,20,17,11,14,13,6,3,4,5,12,13,14,21,21,16,14,15,18,16,13,14,16,16,15,14,15,12,11,9,9,10,7,13,17,17,15,14,16,14,12,12,11,10,5,1,1,0,0,0,0
2022-04-08 17:00:00,1,1,1,2,1,3,8,26,39,33,36,36,35,31,31,31,29,20,18,17,19,25,25,22,25,29,24,27,19,17,16,17,18,19,13,12,11,13,11,14,14,11,5,2,6,9,14,17,19,28,30,30,18,18,13,16,15,18,24,21,19,15,14,15,13,16,18,10,13,15,24,25,36,20,16,15,13,13,11,7,10,8,3,2,1,0,0
2022-04-08 18:00:00,1,1,1,5,0,15,24,53,57,48,49,57,57,42,45,42,35,22,24,21,18,27,20,16,26,34,23,26,31,28,25,22,29,28,26,31,34,31,19,22,21,12,4,1,5,12,22,24,25,30,22,31,22,22,19,20,21,15,21,21,18,19,20,16,14,15,13,14,18,31,28,32,36,30,34,33,25,28,25,20,9,7,6,4,2,0,0
2022-04-08 19:00:00,0,1,2,3,0,5,7,24,29,26,28,33,34,29,27,29,32,28,27,22,18,14,10,10,16,32,15,13,13,12,11,11,13,16,17,16,15,25,27,29,19,19,9,5,1,3,7,10,0,11,10,9,15,12,11,9,10,11,13,17,16,19,20,19,15,13,13,11,13,26,26,30,28,23,27,18,16,17,12,19,9,4,5,3,1,0,0
2022-04-08 20:00:00,0,0,1,0,0,2,3,8,6,17,9,18,18,13,15,24,18,20,18,14,12,10,8,7,16,27,23,23,21,19,11,7,9,15,17,19,21,24,17,15,13,9,5,2,1,0,4,5,4,4,6,4,8,5,9,13,12,10,11,8,7,5,5,5,6,7,9,11,12,15,21,23,28,24,17,21,21,21,16,15,6,2,1,0,0,0,0
