Unnamed: 0,1_서부운수기점,2_북가좌2동주민센터,3_DMC래미안e.편한세상2.4단지,4_북가좌삼호.DMC아이파크아파트,5_DMC파크뷰자이별동상가,6_DMC파크뷰자이,7_모래내삼거리,8_모래내시장.가좌역,9_사천교,10_연희104고지앞.구성산회관,11_연남동,12_동교동삼거리,13_신촌오거리.현대백화점,14_신촌오거리.2호선신촌역,15_이대역,16_웨딩타운,17_아현역,18_충정로역,19_서대문역사거리,20_서울역사박물관.경희궁앞,21_광화문,22_종로1가,23_종로2가,24_종로3가.탑골공원,25_종로4가.종묘,26_종로5가.광장시장,27_종로6가.동대문종합시장,28_동대문역.흥인지문,29_숭인동,30_동대문우체국.서울풍물시장,31_용두동신동아아파트,32_용두역,33_동대문구청,34_신답초등학교.청계한신휴플러스,35_답십리역사거리,36_청년회의소.서울새활용플라자,37_장한평역,38_군자교입구,39_능동사거리.군자역,40_능동교회앞,41_어린이대공원앞.세종대학교,42_어린이대공원역.화양천주교회,43_서울화양초등학교,44_건대입구역사거리.건대병원,45_건대로데오거리입구,46_대동아파트앞,47_뚝도변전소앞,48_광진문화예술회관,49_건대입구(가상),50_건대입구역사거리.건대병원,51_어린이대공원역.화양천주교회,52_어린이대공원앞,53_능동사거리.군자역,54_군자교입구,55_장한평역,56_청년회의소,57_답십리역사거리,58_신답초등학교.청계한신휴플러스,59_동대문구청,60_서울시동부병원,61_신설동역.서울풍물시장,62_동묘앞,63_동대문(흥인지문),64_종로6가.동대문종합시장,65_종로5가.광장시장,66_종로4가.종묘,67_종로3가.탑골공원,68_종로2가,69_종로1가,70_광화문,71_서울역사박물관.경희궁앞,72_서대문역사거리,73_충정로역,74_아현역,75_웨딩타운,76_이대역,77_신촌오거리.2호선신촌역,78_신촌오거리.현대백화점,79_동교동삼거리,80_연희동대우아파트,81_연희104고지앞.구성산회관,82_사천교,83_모래내시장.가좌역,84_삼성래미안2차아파트,85_DMC파크뷰자이,86_동부센트레빌아파트,87_북가좌삼호.DMC아이파크아파트,88_모래내우체국.증가교회,89_북가좌초교사거리,90_북가좌2동주민센터,91_서부운수기점(가상)
2022-03-07 22:00:00,0,1,2,3,4,4,5,5,3,6,7,9,8,9,11,9,10,8,9,4,8,12,16,20,22,12,24,24,22,19,17,12,16,14,14,9,10,10,9,10,7,5,5,3,4,3,2,4,2,13,15,16,15,15,12,10,11,10,8,10,11,11,7,8,7,9,13,20,21,22,21,21,22,20,8,16,17,16,15,14,14,20,21,18,16,11,10,9,6,3,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,4,0,5,0,8,9,11,4,10,12,15,12,15,13,15,13,12,13,14,5,12,10,8,6,5,2,3,2,3,1,3,0,11,13,4,13,12,11,9,9,8,8,7,5,6,6,8,10,10,12,17,16,17,13,14,16,15,13,12,13,15,13,15,17,15,14,14,13,10,8,4,4,2,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,10,15,22,25,27,29,25,24,25,6,23,26,18,17,28,27,27,25,23,23,21,20,20,19,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,2,4,5,8,11,15,14,11,9,9,11,12,13,9,11,12,12,10,13,15,14,13,11,8,7,8,21,33,35,36,36,36,35,38,35,34,23,20,13,10,0,11,9,6,4,3,2,0,0,0,3,4,0,3,0,4,0,6,0,7,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,3,8,11,14,18,19,19,17,17,16,15,14,16,14,14,15,20,20,19,17,11,10,8,3,6,8,6,6,8,8,7,7,8,10,12,11,12,10,8,8,5,7,5,2,4,1,3,4,0,2,6,7,8,15,17,16,17,20,23,21,19,22,20,15,13,12,8,8,7,8,6,4,4,6,0,6,5,7,4,5,4,5,3,4,2,3,1,0,1,1,0
2022-03-08 07:00:00,9,15,24,30,46,55,51,39,35,38,41,43,36,25,21,28,27,23,23,25,27,25,23,24,23,19,18,20,21,20,18,17,16,18,16,15,15,14,12,10,10,9,8,7,4,4,7,11,0,12,15,16,18,24,28,35,38,36,37,40,40,39,34,29,25,24,21,18,17,12,13,7,6,6,7,6,4,5,3,4,3,4,6,5,5,4,3,3,2,1,0
2022-03-08 08:00:00,4,13,19,24,32,39,35,33,32,30,33,34,27,36,45,48,53,50,51,41,40,28,25,23,20,17,17,29,25,31,36,31,31,33,32,26,16,16,17,15,13,12,8,5,2,3,3,8,0,16,20,22,24,29,34,40,47,50,51,54,53,49,43,33,27,23,22,22,27,23,14,13,11,13,13,12,12,13,14,12,13,11,4,10,6,5,3,3,2,0,0
2022-03-08 09:00:00,3,11,15,22,29,33,26,25,24,22,26,27,19,16,18,19,19,19,12,18,18,14,12,11,8,14,13,12,12,14,14,13,12,13,13,15,18,21,21,19,17,16,13,4,3,6,5,6,5,9,11,13,13,18,20,24,31,31,29,32,34,30,25,23,16,13,11,11,11,10,8,11,7,7,8,7,6,7,6,7,7,7,7,5,6,5,3,0,2,1,0
2022-03-08 10:00:00,2,10,12,13,18,19,14,22,24,25,24,24,21,24,24,25,24,13,11,13,15,14,15,14,14,12,12,13,12,17,15,9,15,17,18,16,13,15,15,17,14,11,9,7,5,3,2,4,2,8,14,16,15,18,19,24,27,30,29,29,32,33,29,21,19,15,12,12,10,7,6,7,9,10,9,8,7,7,6,5,5,5,5,3,4,4,4,3,1,0,0
2022-03-08 11:00:00,3,8,15,18,20,18,18,18,14,18,19,16,15,14,18,19,17,20,22,22,21,20,20,17,14,12,10,11,13,14,12,10,11,14,15,14,15,7,12,11,9,6,6,3,2,1,2,6,0,10,13,10,12,17,17,24,25,26,28,16,26,22,22,20,17,14,16,21,10,21,20,21,20,19,21,20,16,17,15,11,10,10,13,14,11,10,6,9,4,3,0
2022-03-08 12:00:00,3,10,11,13,16,17,17,17,17,12,14,15,15,15,11,8,17,16,16,15,13,16,15,14,15,14,18,23,23,25,20,17,20,20,16,17,20,18,16,14,17,13,9,5,2,2,3,4,0,7,9,12,11,14,17,19,19,17,19,21,20,19,20,18,24,21,19,19,16,17,19,20,21,19,20,18,20,16,14,13,13,12,12,4,11,8,6,6,4,3,0
2022-03-08 13:00:00,5,9,13,10,15,17,15,15,17,12,19,22,21,22,21,19,18,18,14,12,12,14,14,15,14,18,21,19,20,20,18,16,16,17,19,16,18,18,14,13,12,8,7,6,4,3,4,6,0,13,12,14,15,17,17,20,20,25,23,23,23,20,20,18,23,22,20,21,21,24,21,15,16,17,18,16,13,18,16,11,11,10,12,11,9,7,5,4,3,1,0
2022-03-08 14:00:00,3,5,10,13,14,10,13,13,14,8,15,15,11,12,14,13,14,14,12,16,15,17,19,19,18,21,24,24,26,28,21,20,23,22,24,21,20,18,16,15,12,10,8,5,6,5,6,10,1,18,18,16,17,12,17,16,18,19,21,22,23,21,20,18,17,18,16,15,17,17,26,24,22,21,19,17,16,17,18,16,15,13,13,12,11,9,10,10,5,4,0
2022-03-08 15:00:00,2,7,9,12,15,14,14,13,12,10,14,15,13,11,12,11,8,16,15,16,16,14,17,17,14,14,20,22,23,23,27,25,26,27,25,21,18,18,18,17,20,17,14,8,4,3,4,11,0,24,23,23,18,15,17,14,19,19,19,19,19,19,19,17,20,18,17,17,19,20,19,18,19,20,18,19,16,20,15,18,17,17,20,21,18,15,6,12,11,2,0
2022-03-08 16:00:00,5,7,11,12,11,13,14,17,17,19,18,21,13,12,12,13,13,13,12,15,18,15,15,15,17,20,24,29,27,27,27,26,27,26,24,22,21,22,22,21,17,17,15,12,7,8,8,12,0,18,23,25,26,15,17,17,18,20,20,19,18,17,18,17,17,17,18,20,21,26,26,29,28,27,27,28,28,27,22,16,17,20,24,21,19,16,15,12,10,4,0
2022-03-08 17:00:00,4,6,11,12,14,17,18,17,15,16,13,20,16,17,13,14,19,17,19,23,21,26,26,21,22,23,27,29,27,26,30,23,31,31,30,33,21,18,18,17,17,16,15,7,4,4,8,10,6,25,29,29,27,26,32,31,32,31,33,30,26,25,22,26,29,30,31,32,32,33,32,28,29,28,30,30,29,43,43,34,33,34,34,30,25,17,13,11,9,5,0
2022-03-08 18:00:00,4,10,12,13,19,19,19,20,21,20,19,21,18,17,21,24,22,22,26,32,29,37,34,33,35,45,44,44,46,46,42,41,43,42,37,39,40,39,34,30,29,25,21,13,9,6,7,12,1,22,24,26,26,28,28,30,31,30,26,25,23,22,21,22,26,26,25,26,32,42,48,52,53,39,37,38,37,38,34,33,28,33,44,35,32,24,19,15,9,6,0
2022-03-08 19:00:00,1,2,5,7,11,12,13,12,15,13,16,18,17,15,17,15,23,22,20,16,16,17,17,19,19,23,26,27,24,37,34,32,32,30,26,24,22,22,19,18,18,22,20,13,8,3,3,10,0,23,22,19,18,18,19,19,19,20,20,21,20,17,14,14,18,18,20,22,23,28,33,29,27,28,28,25,24,29,26,26,27,28,32,31,25,17,14,12,6,3,0
2022-03-08 20:00:00,2,3,3,4,4,3,3,5,5,7,9,8,7,12,11,7,11,9,12,7,14,23,23,29,23,27,24,24,22,25,25,13,23,10,13,11,13,12,17,9,18,15,8,6,5,4,3,7,0,11,12,18,15,14,17,20,21,18,20,18,17,16,11,13,15,14,20,22,24,32,33,32,31,27,26,25,24,26,27,25,24,28,29,28,26,16,13,12,5,2,0
2022-03-08 21:00:00,0,2,2,3,2,3,3,5,0,6,8,10,9,7,9,8,7,5,9,6,11,32,35,37,38,37,35,36,38,38,35,30,25,23,20,21,22,20,15,14,11,8,4,6,8,6,7,9,0,14,18,17,18,17,14,14,11,9,8,9,6,7,7,11,14,11,16,18,26,32,32,26,29,28,29,28,29,31,30,21,28,27,25,24,20,13,7,10,5,2,0
2022-03-08 22:00:00,0,1,3,3,5,7,7,9,8,12,10,10,11,12,4,10,3,5,6,7,11,19,21,25,25,26,29,32,29,27,22,21,22,21,15,15,12,10,11,9,9,6,6,6,4,3,4,6,0,22,25,22,20,16,14,10,11,10,10,9,10,11,14,15,15,16,22,24,17,26,13,25,22,21,20,18,19,23,25,23,22,21,25,24,18,12,10,9,5,3,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,0,7,14,18,19,0,16,21,23,20,16,15,14,12,14,11,11,11,11,0,3,7,6,6,3,3,2,5,10,23,30,20,29,25,21,18,15,13,14,15,14,7,13,15,17,21,22,23,28,30,33,32,30,32,31,27,26,20,18,17,15,17,17,15,14,10,8,6,6,2,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,3,5,6,0,0,1,0,4,2,3,6,9,6,8,9,0,7,8,6,8,0,6,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,2,2,4,5,4,5,4,2,5,4,3,4,5,6,2,4,5,6,6,6,7,6,3,5,5,2,0,19,19,22,23,22,22,22,22,21,12,9,7,4,6,5,5,4,2,1,2,1,0,3,3,4,2,4,6,8,10,10,10,11,10,9,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,2,5,8,9,8,10,9,9,9,9,7,12,8,7,5,4,9,10,9,7,8,7,8,7,6,4,6,4,5,7,7,2,8,0,6,5,4,4,5,6,0,4,4,3,1,1,2,3,0,4,5,6,3,8,11,11,14,13,13,14,12,9,10,8,7,5,2,5,5,4,2,0,3,4,5,7,5,6,0,7,6,5,3,3,4,3,1,0,0,0,0
2022-03-09 07:00:00,3,9,12,14,16,18,15,16,10,14,15,13,11,10,11,11,13,7,8,10,12,10,9,7,11,10,9,9,11,8,8,6,6,4,6,6,6,5,4,2,1,3,2,2,2,3,2,4,0,5,5,5,7,10,11,12,14,18,19,17,19,17,14,11,8,7,8,6,4,3,5,6,1,3,3,3,3,3,4,3,2,2,1,2,1,1,0,1,1,0,0
2022-03-09 08:00:00,3,7,13,17,17,19,19,16,11,0,18,15,13,14,14,14,16,17,16,12,14,14,10,15,14,10,10,10,11,14,14,9,7,6,12,10,8,10,8,9,7,6,5,2,3,1,2,5,0,7,11,9,11,16,14,15,18,20,19,21,19,20,19,10,8,6,7,7,6,5,3,6,5,5,7,6,5,6,3,5,4,2,5,6,5,3,6,0,3,0,0
2022-03-09 09:00:00,7,9,14,16,23,25,23,20,16,19,20,20,18,17,18,17,18,19,20,18,19,17,17,15,11,10,8,10,9,11,10,9,10,12,11,11,9,9,6,7,8,7,6,3,2,1,2,4,0,6,7,8,9,11,11,11,16,19,19,21,22,15,17,15,16,14,8,7,6,5,6,6,7,8,7,6,3,8,3,9,5,8,7,6,5,3,2,0,0,1,0
2022-03-09 10:00:00,3,8,12,14,19,21,22,20,17,19,21,24,19,21,22,11,13,12,15,22,21,22,19,19,15,12,10,10,12,12,12,5,10,9,10,12,13,14,13,12,11,10,9,6,4,2,3,6,0,8,11,11,12,13,16,15,19,22,18,29,29,25,22,17,16,12,16,16,15,13,2,9,8,9,8,6,6,5,5,5,4,5,7,4,6,5,1,4,3,2,0
2022-03-09 11:00:00,4,10,14,18,19,23,20,22,20,20,22,21,16,12,19,21,26,26,25,19,24,21,18,20,15,15,12,10,7,11,9,7,11,8,9,11,10,11,10,9,7,9,6,4,3,2,4,8,0,17,17,15,17,19,18,23,22,21,24,22,20,23,23,23,22,15,20,18,14,12,12,11,9,8,7,10,10,12,11,8,7,7,6,5,7,6,5,5,2,0,0
2022-03-09 12:00:00,4,7,10,12,16,17,17,20,24,20,23,25,20,22,23,23,26,19,20,25,26,25,19,19,22,21,19,21,22,22,23,23,26,25,23,15,24,25,25,21,20,13,9,6,7,6,10,12,14,14,20,6,22,27,24,26,26,30,29,28,29,26,24,24,22,21,21,25,23,22,23,12,15,14,14,13,13,14,15,15,9,11,18,5,17,13,13,12,5,2,0
2022-03-09 13:00:00,4,11,12,12,16,19,17,20,21,21,23,29,25,23,20,20,23,22,22,22,19,25,25,31,30,20,22,18,16,13,19,17,14,20,22,20,24,22,17,16,19,19,16,10,6,7,7,7,4,13,13,21,21,23,25,27,26,27,29,33,35,31,31,28,26,26,21,21,19,21,20,22,22,22,20,22,19,24,17,16,13,13,11,11,8,7,5,5,3,1,0
2022-03-09 14:00:00,3,7,12,13,24,27,24,27,28,28,26,26,21,24,24,23,21,23,22,19,16,17,17,18,17,19,21,24,25,28,27,26,25,22,26,29,28,26,21,22,20,17,11,8,8,5,5,11,0,17,19,21,22,18,21,27,24,26,27,26,28,29,24,22,25,22,21,23,22,23,23,21,13,21,18,19,18,17,19,17,16,18,19,18,15,11,11,9,7,6,0
2022-03-09 15:00:00,3,6,7,8,12,14,10,15,16,16,33,27,21,22,19,17,19,17,23,21,22,19,20,21,19,20,23,21,19,21,20,19,19,16,17,20,23,24,29,25,22,20,14,12,5,5,7,10,0,15,21,26,26,26,26,24,27,26,25,28,29,25,26,27,27,27,28,29,27,31,34,33,32,25,21,23,20,25,20,18,21,22,22,21,19,12,11,9,8,5,0
2022-03-09 16:00:00,2,5,7,10,15,16,17,12,13,13,20,22,29,30,30,23,28,26,24,21,21,23,23,23,22,23,29,30,33,38,36,31,30,28,26,28,27,19,21,25,24,22,20,6,5,6,6,11,0,17,19,26,24,22,24,22,26,22,21,22,20,19,19,19,23,22,23,26,23,29,25,26,25,24,24,23,21,27,30,24,25,23,21,19,19,17,14,9,7,4,0
2022-03-09 17:00:00,2,4,5,8,9,14,8,18,18,19,20,20,21,22,18,11,11,12,14,13,17,29,28,30,27,23,28,29,29,30,35,36,34,34,40,41,40,36,30,28,30,27,21,11,7,8,12,16,0,27,25,29,28,28,23,24,25,21,20,23,23,22,22,28,28,27,27,25,20,21,23,26,24,21,17,20,23,20,18,17,19,19,20,20,20,15,12,9,5,3,0
2022-03-09 18:00:00,3,5,7,6,9,11,11,12,13,8,14,13,9,11,12,10,11,8,7,14,14,12,17,23,17,24,25,28,29,35,31,27,29,27,29,28,26,22,19,20,19,17,15,12,6,5,6,11,0,21,24,22,20,20,15,15,21,22,22,22,18,19,21,21,22,22,22,23,21,24,21,26,26,26,18,26,25,32,22,22,23,20,25,26,19,15,11,10,4,2,0
2022-03-09 19:00:00,1,7,8,7,8,8,6,9,9,11,13,13,11,10,12,8,9,13,14,13,8,18,16,13,13,18,22,24,22,24,22,22,22,20,18,17,16,18,20,18,13,12,7,6,5,4,6,10,0,23,24,21,20,17,13,12,15,16,13,14,18,8,8,10,11,12,15,20,23,29,29,30,28,28,27,23,18,22,22,18,17,20,22,18,19,17,15,12,10,5,0
2022-03-09 20:00:00,1,4,1,3,6,7,7,8,8,9,13,15,10,10,11,9,5,10,9,10,10,12,13,18,19,17,21,22,24,26,24,22,19,17,12,13,16,12,15,10,17,15,9,10,9,6,6,13,0,16,20,21,21,20,15,14,16,18,16,17,11,17,13,12,12,11,13,22,24,27,16,30,33,22,18,17,16,22,23,23,21,25,23,22,21,12,8,7,5,4,0
2022-03-09 21:00:00,1,3,3,4,2,4,5,5,5,4,5,8,9,7,5,6,7,6,7,8,6,8,9,10,6,12,13,14,14,16,17,11,16,14,15,16,15,12,11,12,11,8,6,4,4,3,3,6,6,12,16,17,21,22,19,13,17,15,15,12,7,11,7,8,9,7,12,16,20,27,28,29,25,24,22,19,23,26,28,22,21,17,14,16,15,12,10,5,4,1,0
2022-03-09 22:00:00,1,2,2,3,2,4,7,6,5,7,9,8,9,11,11,10,11,10,9,11,0,11,14,15,0,12,16,20,12,11,10,10,9,0,12,10,11,9,7,5,6,5,5,6,5,5,6,7,4,24,24,25,24,22,16,19,16,17,12,13,9,9,7,10,8,7,12,14,15,16,15,13,16,18,16,16,19,22,14,25,18,24,25,24,22,15,13,11,5,2,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,5,9,13,14,16,16,20,19,19,23,20,21,20,18,18,18,16,14,13,10,4,7,4,8,4,17,4,4,0,14,18,18,18,14,13,13,11,10,14,12,11,11,6,8,8,4,14,20,18,18,16,16,11,17,16,15,13,18,19,15,14,15,17,16,15,5,11,6,4,2,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,10,14,19,22,27,29,24,21,9,11,21,27,29,27,26,0,27,24,20,24,18,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,2,3,6,5,11,14,12,11,10,6,8,9,12,9,14,13,13,12,13,20,20,14,12,16,10,10,19,34,36,35,35,36,36,35,36,35,27,21,13,9,8,12,10,6,3,3,2,2,0,0,3,4,0,5,0,5,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,4,5,10,14,20,28,24,22,20,19,17,18,17,10,12,13,13,8,11,12,12,10,10,9,8,7,6,7,6,7,6,5,9,11,6,9,12,10,10,12,4,7,5,4,3,3,4,5,0,8,10,5,6,12,9,12,12,13,12,12,10,10,12,9,8,7,6,6,4,7,8,5,8,6,8,7,6,4,6,6,7,4,8,6,2,4,2,1,0,0,0
2022-03-10 07:00:00,6,13,24,33,45,56,55,44,42,40,40,41,25,23,22,24,26,29,28,27,24,20,17,17,16,14,15,14,10,13,11,14,11,10,10,11,13,15,9,10,8,9,6,4,3,5,5,10,0,15,19,19,21,27,29,35,43,47,50,52,31,28,31,28,26,24,23,20,18,11,9,6,6,6,5,9,7,5,4,4,5,4,6,4,5,3,2,2,1,0,0
2022-03-10 08:00:00,6,19,27,36,55,60,55,46,38,38,40,41,33,34,40,41,47,42,37,35,28,24,24,22,19,18,17,24,24,39,41,41,39,38,33,31,26,23,25,22,17,14,10,8,5,3,4,9,3,14,14,18,23,32,32,38,44,48,42,45,51,45,38,32,29,25,24,21,18,16,11,13,11,10,9,11,11,10,6,9,10,7,10,6,7,6,4,3,1,0,0
2022-03-10 09:00:00,4,13,18,20,28,34,28,24,21,21,27,28,18,17,19,23,25,24,21,23,23,22,23,18,17,17,16,18,19,19,19,17,9,9,9,11,11,13,9,9,11,9,7,6,4,3,5,7,4,9,12,12,15,22,22,23,24,29,27,29,28,28,26,25,22,20,17,17,15,9,8,10,13,12,9,8,7,6,5,6,4,6,4,5,5,4,2,5,3,2,0
2022-03-10 10:00:00,3,4,8,12,17,16,16,14,15,16,18,19,16,15,18,17,20,16,19,18,26,23,20,14,13,8,9,19,20,19,18,15,14,10,16,18,18,19,16,15,8,11,6,4,3,4,2,5,5,10,12,12,13,17,21,25,25,26,26,28,29,27,31,27,17,14,13,15,14,9,8,9,10,9,7,7,9,10,8,7,7,6,7,6,5,3,3,2,1,0,0
2022-03-10 11:00:00,3,5,8,12,16,20,20,18,11,12,21,22,18,14,17,17,20,20,19,17,16,15,14,13,14,13,14,17,16,17,15,13,12,14,15,13,15,13,13,11,9,7,4,3,2,5,3,6,0,9,9,11,13,13,12,14,14,13,12,16,17,18,17,14,15,11,8,8,7,8,7,10,12,9,9,11,7,12,4,11,10,8,8,8,7,7,7,6,4,3,0
2022-03-10 12:00:00,2,7,11,12,14,17,18,16,19,18,24,23,18,14,16,13,15,16,15,16,13,14,15,13,13,14,15,20,19,22,21,9,17,18,16,15,20,21,18,16,15,12,11,7,6,5,4,10,0,13,17,17,18,24,22,22,21,16,18,18,16,18,19,16,16,14,14,13,14,15,14,13,13,13,10,12,13,19,17,13,12,13,18,18,17,14,10,9,5,4,0
2022-03-10 13:00:00,2,7,14,15,15,14,16,16,14,12,16,18,14,16,17,15,17,16,16,13,12,12,12,13,14,12,14,16,16,17,17,18,14,14,16,15,19,17,19,20,19,15,14,10,7,6,6,8,0,8,9,11,13,12,14,15,20,22,21,23,22,21,19,22,14,13,19,16,12,15,14,14,18,19,18,19,18,20,19,16,17,14,15,11,9,8,6,5,2,4,0
2022-03-10 14:00:00,4,5,10,13,12,12,12,15,14,13,16,16,13,14,15,13,14,14,13,13,14,19,18,16,15,17,22,24,18,19,20,18,20,19,17,16,16,15,12,13,11,12,11,8,6,6,6,8,0,12,11,11,10,10,15,17,19,20,19,24,23,22,19,23,22,21,23,23,24,29,31,31,12,13,14,12,11,13,12,14,13,15,16,17,15,10,7,7,3,2,0
2022-03-10 15:00:00,2,4,6,8,9,10,10,12,13,12,16,15,15,13,16,17,16,19,19,22,20,22,23,25,23,21,25,23,24,25,24,21,19,17,18,19,18,17,14,14,14,11,10,5,3,5,5,5,0,18,17,17,13,15,15,13,13,15,16,17,21,17,16,16,18,18,22,23,21,21,22,30,29,26,20,25,20,19,20,19,18,17,18,17,19,16,12,11,5,3,0
