Unnamed: 0,1_복정역환승센터3번승강장,2_위례31단지.위례포레샤인후문,3_송파꿈에그린서문.위례포레샤인,4_웨례송파더센트레.송파푸르지오,5_호반써밋송파2차,6_세계로병원,7_거여아파트단지앞,8_거여역6번출구,9_거여역,10_보인고교.오금동삼성아파트,11_오금동상아아파트,12_오금공원앞,13_오금동현대아파트,14_한양삼익아파트,15_서울방이동고분군,16_방이우체국,17_송파나루역,18_송파구청.방이맛골,19_잠실역8번출구,20_잠실역.롯데월드,21_잠실리센츠아파트앞,22_잠실트리지움아파트앞,23_잠실역.롯데월드,24_잠실역1번.11번출구,25_송파구청.방이맛골,26_방이동사거리,27_송파나루역,28_서울방이동고분군,29_삼익아파트미성아파트,30_송파경찰서.오금역,31_가락래미안앞,32_개롱역3번출구,33_삼환아파트,34_거여역현대아파트,35_거여역7번출구,36_체육문화회관,37_세계로병원,38_호반써밋송파1차,39_웨례송파푸르지오.송파더센트레,40_위례포레샤인.송파꿈에그린서문,41_위례포레샤인.위례31단지후문,42_복정역환승주차장
2022-03-05 04:00:00,3,4,3,0,2,0,3,4,5,4,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,5,1,4,4,2,2,5,8,11,3,7,1,6,3,0,5,4,3,1,0,0,0,3,0,1,2,4,6,8,7,6,5,7,6,5,6,7,6,5,5,0,0
2022-03-05 06:00:00,4,5,6,7,4,3,5,4,6,11,12,5,7,6,7,8,11,6,1,0,0,1,3,3,4,2,2,5,4,4,2,2,0,5,6,7,6,4,4,4,2,0
2022-03-05 07:00:00,3,3,5,7,6,8,10,8,12,12,15,16,16,13,2,12,11,9,3,1,1,2,2,4,0,2,3,3,3,3,0,2,3,3,6,5,2,2,1,4,3,0
2022-03-05 08:00:00,6,6,12,12,14,17,19,17,23,22,24,24,23,25,24,22,22,19,4,3,2,2,3,6,7,6,8,9,8,7,7,8,9,6,7,5,4,3,5,4,6,0
2022-03-05 09:00:00,5,8,13,18,8,18,20,19,23,26,25,20,23,23,26,25,25,13,3,2,1,1,3,5,4,3,3,5,5,4,3,4,5,7,6,8,0,7,6,7,5,0
2022-03-05 10:00:00,3,4,7,12,14,16,18,14,18,19,18,18,22,24,26,20,19,17,4,2,2,3,4,6,10,9,10,12,12,10,9,10,8,7,6,6,8,5,7,5,4,0
2022-03-05 11:00:00,6,6,10,12,16,18,17,20,22,20,22,24,24,28,27,29,25,17,5,4,3,5,8,10,13,10,8,10,12,12,11,8,8,8,13,13,14,15,13,10,11,0
2022-03-05 12:00:00,4,6,14,19,18,19,19,21,24,24,30,32,26,29,26,30,29,24,3,2,2,4,9,14,16,17,18,19,15,17,16,13,12,10,15,14,15,15,12,10,5,0
2022-03-05 13:00:00,3,4,12,15,17,21,19,17,20,25,24,25,23,26,22,19,21,18,3,1,1,2,15,19,17,14,17,12,12,11,10,12,12,11,10,10,9,9,6,4,4,1
2022-03-05 14:00:00,4,5,10,17,18,20,26,23,26,26,24,22,28,30,21,18,20,16,7,2,2,6,14,21,25,28,26,25,23,22,20,21,13,20,15,13,12,13,11,9,6,0
2022-03-05 15:00:00,6,5,6,10,6,10,14,16,16,18,19,21,28,28,30,27,26,16,7,7,6,7,11,20,23,24,23,20,19,17,14,15,13,13,13,15,13,14,13,9,8,0
2022-03-05 16:00:00,9,10,7,8,11,18,16,17,19,20,20,21,27,35,38,25,32,22,7,6,3,4,14,27,31,32,35,32,30,27,20,17,17,11,20,24,26,21,16,12,11,0
2022-03-05 17:00:00,7,3,8,12,12,16,17,19,26,24,24,28,27,39,36,24,18,15,3,2,4,5,15,23,30,28,28,27,27,25,25,24,23,20,23,23,22,18,13,6,5,0
2022-03-05 18:00:00,7,4,7,8,11,12,11,7,8,9,10,12,17,23,27,35,29,15,5,3,2,8,17,28,32,35,41,50,50,48,45,36,34,23,17,15,14,11,7,6,3,0
2022-03-05 19:00:00,10,7,7,5,6,4,4,5,7,6,8,10,13,15,17,9,9,7,4,1,3,4,15,19,21,18,15,18,20,17,16,17,14,16,18,20,20,12,14,9,4,0
2022-03-05 20:00:00,6,7,6,6,8,7,6,6,6,5,4,0,3,5,1,4,4,5,4,3,1,2,22,32,31,28,26,23,20,18,17,10,12,10,15,15,14,10,7,1,0,0
2022-03-05 21:00:00,9,7,8,11,10,9,6,5,5,4,5,4,3,4,4,3,4,5,1,1,0,1,8,13,18,19,20,21,21,21,22,25,23,19,18,17,14,11,7,3,1,0
2022-03-05 22:00:00,14,10,8,9,8,7,6,6,5,6,5,4,5,4,6,0,7,8,3,0,0,6,21,24,25,30,29,26,23,18,15,17,16,13,14,13,11,10,7,4,1,0
2022-03-05 23:00:00,6,5,4,5,3,1,2,1,3,2,2,1,2,3,0,0,1,6,1,0,0,2,8,10,13,15,13,14,16,12,11,12,12,12,11,10,9,7,5,3,1,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,1,2,0,0,0,3,2,3,2,0,0,2,2,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,2,2,1,2,1,2,2,4,2,3,6,0,4,5,0,0,3,1,1,0,0,1,3,0,0,4,2,3,4,0,3,0,3,1,0,1,4,5,3,0,3,0
2022-03-06 06:00:00,2,1,3,5,2,6,4,3,3,4,3,2,3,3,2,0,3,2,0,0,0,0,1,4,0,4,0,3,2,3,2,3,1,3,5,5,1,5,1,2,0,0
2022-03-06 07:00:00,1,2,4,5,6,4,5,7,7,8,5,7,6,8,8,9,9,5,0,0,0,0,1,2,3,2,4,3,6,5,4,3,1,2,3,4,2,2,4,3,3,0
2022-03-06 08:00:00,3,2,5,7,9,8,9,12,15,15,16,20,22,23,20,19,17,6,1,0,1,3,3,3,4,2,3,2,4,3,4,5,4,6,7,7,5,6,6,6,6,0
2022-03-06 09:00:00,2,3,6,8,9,9,11,13,19,18,17,19,19,21,20,21,18,10,2,2,0,3,3,6,11,13,11,9,7,8,6,9,6,5,6,6,7,8,4,9,9,0
2022-03-06 10:00:00,7,5,14,16,16,18,18,19,22,19,25,25,32,33,28,24,22,14,2,0,0,2,4,5,8,7,3,0,9,8,4,8,8,7,9,6,10,8,4,6,4,0
2022-03-06 11:00:00,4,4,5,6,3,8,9,9,14,14,12,7,17,21,24,25,24,19,1,1,2,1,7,11,12,8,6,7,6,5,3,4,4,4,6,5,6,6,4,5,4,0
2022-03-06 12:00:00,1,1,3,8,9,14,17,18,20,24,27,9,29,30,29,29,32,27,4,3,4,3,13,21,26,23,24,17,20,18,6,13,13,12,12,7,10,8,9,8,6,0
2022-03-06 13:00:00,4,1,6,8,14,8,15,14,16,14,15,15,21,21,23,25,20,20,4,2,0,0,7,11,11,9,8,12,11,10,12,11,10,10,9,13,14,5,14,8,6,0
2022-03-06 14:00:00,8,6,8,11,10,10,10,15,18,18,21,22,23,33,36,36,32,19,6,5,4,1,13,15,19,16,15,15,13,14,11,9,11,8,11,11,10,8,8,7,3,0
2022-03-06 15:00:00,5,4,9,8,7,10,11,9,16,14,16,13,14,18,20,21,22,21,6,3,3,6,16,21,24,22,22,19,18,23,20,24,22,16,16,15,13,14,11,8,7,0
2022-03-06 16:00:00,4,4,6,10,9,9,9,11,13,15,16,17,24,30,28,26,20,12,3,0,0,3,10,18,16,17,16,17,17,19,18,19,15,15,12,11,8,14,12,6,4,0
2022-03-06 17:00:00,4,4,8,9,8,10,12,9,16,14,22,26,27,28,27,27,25,16,2,3,2,5,18,22,21,22,23,20,18,17,17,20,19,17,17,16,16,14,12,5,4,0
2022-03-06 18:00:00,9,6,9,10,10,10,7,7,12,8,15,17,16,19,19,20,22,14,3,2,1,3,11,18,20,17,19,22,22,24,25,25,25,21,18,13,8,7,4,4,3,0
2022-03-06 19:00:00,4,4,5,6,7,9,6,6,9,6,9,10,14,14,15,5,14,11,2,4,5,3,18,23,31,27,24,19,18,16,17,14,15,14,17,13,14,14,8,3,2,0
2022-03-06 20:00:00,5,4,3,3,4,5,6,2,8,0,5,6,5,4,4,3,6,5,2,0,0,4,19,24,28,27,26,26,24,25,22,18,17,12,14,13,11,9,6,4,1,0
2022-03-06 21:00:00,8,5,6,5,3,5,4,6,5,2,3,3,4,5,6,0,5,3,4,1,0,2,11,18,25,32,32,30,25,28,25,25,24,13,19,13,10,4,8,2,1,0
2022-03-06 22:00:00,5,4,8,8,8,5,6,7,6,2,1,6,3,5,4,1,5,7,1,2,0,2,12,17,21,23,25,24,24,23,22,18,18,15,17,16,9,12,11,3,4,0
2022-03-06 23:00:00,4,4,6,2,5,4,4,3,2,1,2,0,4,3,4,2,2,6,2,1,0,0,3,9,20,21,20,7,15,13,5,13,12,10,10,9,0,7,5,3,2,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,2,2,3,1,0,4,9,12,14,4,15,0,16,15,14,10,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,2,0,3,2,3,5,6,9,12,8,11,12,11,12,10,9,7,7,1,1,0,1,2,2,0,2,5,8,7,9,8,7,7,6,6,9,0,9,6,4,5,0
2022-03-07 06:00:00,7,4,9,16,18,16,16,9,13,14,14,14,14,15,14,15,16,16,1,1,1,1,2,4,3,2,3,2,4,3,4,1,2,6,10,10,8,10,9,9,8,0
2022-03-07 07:00:00,4,7,18,34,36,44,47,49,50,51,52,48,44,35,33,30,32,25,4,3,3,4,5,9,8,13,15,16,27,26,27,19,12,9,16,13,13,13,10,10,12,0
2022-03-07 08:00:00,7,10,22,24,27,34,36,34,42,44,41,44,43,42,40,41,41,31,4,1,1,3,7,16,19,20,19,18,15,10,12,13,16,13,18,19,17,16,15,14,12,0
2022-03-07 09:00:00,4,4,6,9,10,26,31,32,37,34,19,31,32,37,37,36,36,24,2,1,1,2,4,6,8,7,6,6,8,8,7,7,6,5,8,7,7,6,7,6,8,0
2022-03-07 10:00:00,2,1,4,5,6,8,8,16,17,18,18,17,23,25,26,24,22,16,4,1,0,2,3,8,11,10,9,7,8,8,4,10,7,6,8,6,5,5,3,2,1,0
2022-03-07 11:00:00,2,3,7,9,7,13,16,14,15,14,16,15,17,21,21,20,19,13,2,2,1,2,4,6,11,10,8,8,7,10,8,7,6,5,6,6,6,6,7,4,4,0
2022-03-07 12:00:00,4,4,6,8,8,13,11,12,14,16,15,9,20,18,17,16,16,12,4,3,1,3,8,10,14,11,10,7,10,11,12,11,12,10,10,9,9,7,5,4,3,0
2022-03-07 13:00:00,4,7,8,12,12,12,15,15,17,20,20,19,14,18,19,17,15,12,4,2,2,3,9,16,18,15,17,18,30,26,26,25,25,21,15,10,8,7,5,4,4,0
2022-03-07 14:00:00,6,5,7,7,8,15,14,12,16,15,13,12,16,16,17,18,16,12,3,2,1,4,12,14,22,20,20,24,24,24,21,23,24,23,16,12,11,11,6,7,5,0
2022-03-07 15:00:00,6,6,8,10,9,15,19,23,25,14,16,17,13,17,15,16,14,10,4,4,3,5,8,17,25,24,26,24,25,25,22,26,24,22,19,14,12,10,7,3,2,0
2022-03-07 16:00:00,9,7,10,13,13,18,16,11,13,19,19,19,22,22,21,19,16,13,6,4,5,8,14,28,27,26,27,28,28,23,23,24,29,25,23,21,13,16,13,7,5,0
2022-03-07 17:00:00,10,8,16,17,14,20,21,14,15,18,17,17,19,20,21,21,24,16,4,2,3,5,16,27,41,42,44,41,35,32,30,28,28,24,21,20,19,15,10,7,8,0
2022-03-07 18:00:00,15,16,16,20,21,21,20,15,18,18,17,20,26,24,26,24,23,15,6,5,4,11,32,47,61,56,57,52,43,44,41,39,36,33,50,50,44,36,25,10,9,0
2022-03-07 19:00:00,15,13,12,10,10,10,11,10,9,8,9,10,11,12,11,9,9,6,4,4,5,9,28,39,42,40,41,36,29,29,31,34,32,26,42,34,29,20,11,4,2,0
2022-03-07 20:00:00,12,8,8,8,10,8,7,8,8,6,10,8,11,12,11,10,9,5,4,2,1,3,16,22,28,29,30,29,18,19,21,19,19,17,16,18,15,11,7,3,2,0
2022-03-07 21:00:00,6,6,7,10,8,6,5,5,5,18,22,23,5,4,5,3,3,4,2,1,0,4,13,20,22,24,26,28,19,17,16,16,15,17,18,14,7,12,8,4,2,0
2022-03-07 22:00:00,8,8,7,5,4,1,3,5,5,6,5,5,23,10,12,7,9,8,4,2,2,4,17,24,26,27,29,35,33,33,31,33,32,28,22,15,12,10,6,3,2,0
2022-03-07 23:00:00,4,5,7,8,0,7,7,4,6,5,4,0,3,4,3,3,6,8,1,1,0,0,6,12,18,18,20,17,17,13,8,11,9,5,13,10,10,6,3,2,1,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,1,3,5,0,0,6,15,18,19,6,0,0,18,19,18,16,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,5,1,2,2,3,3,5,8,9,0,2,8,4,9,6,8,10,7,1,1,0,2,1,2,1,3,7,8,7,7,6,5,4,2,4,7,0,4,5,4,6,0
2022-03-08 06:00:00,2,1,6,10,12,13,13,16,17,17,15,16,15,17,12,13,12,10,1,0,1,2,3,4,5,5,5,6,6,3,2,4,2,5,6,7,9,6,4,8,7,0
2022-03-08 07:00:00,8,9,25,38,39,51,50,51,57,50,57,46,58,42,45,47,42,34,3,1,2,2,4,8,9,6,7,10,13,14,13,12,10,11,14,14,11,13,13,13,14,0
2022-03-08 08:00:00,7,8,21,35,36,36,38,32,39,38,41,43,46,52,47,46,49,33,2,1,1,3,7,14,12,12,11,17,28,10,11,12,13,14,24,23,23,22,20,19,17,0
2022-03-08 09:00:00,4,3,5,9,13,14,30,24,29,24,26,32,36,34,37,38,37,27,3,2,0,2,4,10,12,11,9,9,7,6,3,8,8,7,8,8,6,6,6,6,5,2
2022-03-08 10:00:00,4,5,7,11,11,12,12,12,19,18,20,14,18,20,24,21,20,14,2,3,0,5,5,8,8,7,9,10,9,8,8,8,7,7,6,6,5,6,5,4,4,0
2022-03-08 11:00:00,2,3,5,8,7,11,11,11,13,14,15,16,13,18,18,19,18,12,4,1,3,4,6,12,17,14,8,11,13,12,10,11,12,11,9,7,9,5,4,4,5,0
2022-03-08 12:00:00,4,6,8,9,10,9,14,9,14,15,14,16,19,23,24,25,25,21,4,2,1,1,9,12,15,13,10,9,37,35,32,29,28,22,13,12,13,12,12,4,6,0
2022-03-08 13:00:00,5,4,6,9,10,11,16,17,23,20,21,22,18,21,20,20,22,12,5,4,2,4,8,10,14,14,15,14,14,17,16,17,16,14,13,12,9,9,6,2,2,0
2022-03-08 14:00:00,7,6,9,10,12,6,12,11,13,14,16,16,21,21,19,16,17,11,4,3,3,2,12,24,25,25,24,20,20,19,16,17,15,13,10,12,12,10,7,6,5,0
2022-03-08 15:00:00,4,7,8,9,7,9,13,15,14,14,15,10,22,23,23,23,21,11,4,3,0,5,12,17,22,22,23,22,20,21,19,21,20,19,18,16,15,17,9,6,7,0
2022-03-08 16:00:00,5,6,12,16,16,17,18,16,17,24,15,23,20,21,19,18,19,12,5,3,3,6,14,22,26,24,25,24,30,31,26,26,25,18,19,17,16,15,9,6,7,0
2022-03-08 17:00:00,12,11,14,23,24,26,18,13,16,18,20,21,37,42,37,36,36,16,9,10,4,6,21,34,38,36,34,31,26,26,25,25,25,23,28,22,20,18,12,8,6,0
2022-03-08 18:00:00,16,13,18,23,22,20,23,20,26,29,30,33,41,26,36,25,35,27,9,7,4,22,29,40,50,47,46,43,37,35,32,36,34,31,32,29,27,24,20,12,8,0
2022-03-08 19:00:00,15,13,18,19,18,16,14,10,13,11,9,8,10,20,16,13,12,10,2,2,3,6,26,38,35,34,33,29,27,35,32,28,29,28,38,36,33,26,14,5,5,0
2022-03-08 20:00:00,11,10,10,8,7,7,7,5,7,7,10,9,9,9,13,12,12,11,4,3,1,5,22,37,43,47,48,48,43,42,34,29,27,21,18,11,11,10,7,3,2,0
2022-03-08 21:00:00,8,5,5,7,6,7,7,3,5,6,5,4,5,5,4,6,4,9,3,0,2,5,20,23,29,28,28,28,24,21,19,17,19,18,13,11,10,9,8,3,1,0
2022-03-08 22:00:00,9,6,6,4,5,6,6,9,8,4,6,4,7,6,5,6,5,4,2,1,1,2,20,32,37,39,40,44,41,39,36,35,17,29,22,21,16,13,8,2,1,0
2022-03-08 23:00:00,7,5,11,11,10,10,6,4,4,5,5,4,8,4,3,4,3,6,3,1,0,3,10,19,22,23,27,24,20,21,17,12,11,8,14,12,11,9,8,4,1,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,1,2,2,0,0,0,4,2,3,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,4,0,4,0,3,0,4,5,3,4,2,1,4,5,0,4,4,3,1,0,1,1,0,0,0,0,3,3,4,4,0,3,3,3,4,0,3,4,3,3,0,0
2022-03-09 06:00:00,2,1,3,4,2,1,6,7,5,8,7,6,8,6,0,7,3,4,1,0,1,0,3,4,3,4,5,5,0,3,2,3,5,3,9,8,4,3,2,1,4,0
2022-03-09 07:00:00,3,3,4,5,6,8,9,9,8,8,0,6,9,10,11,10,10,10,1,0,1,1,3,4,3,4,2,0,1,3,0,5,0,2,3,4,0,3,3,1,4,0
2022-03-09 08:00:00,2,2,5,8,9,10,14,15,19,12,13,12,11,13,13,15,16,12,2,1,0,3,7,4,4,3,6,8,8,5,0,6,6,5,5,6,4,6,4,4,4,0
2022-03-09 09:00:00,2,3,8,10,7,11,15,18,21,23,20,20,19,19,22,22,24,20,4,0,0,3,5,6,9,6,7,9,8,5,3,6,5,4,11,11,9,8,4,4,5,0
2022-03-09 10:00:00,3,5,7,11,4,12,13,13,15,11,18,19,22,26,28,29,11,13,2,0,0,1,4,4,7,8,9,7,12,6,15,6,14,13,14,13,7,8,5,5,3,0
2022-03-09 11:00:00,3,3,4,8,8,11,17,16,22,24,27,25,27,38,40,39,40,27,8,6,3,3,9,12,14,15,14,10,9,10,9,7,6,7,3,7,7,9,10,6,5,0
2022-03-09 12:00:00,3,3,8,14,15,16,17,17,21,20,18,14,23,23,23,25,16,10,3,0,0,1,6,15,16,18,9,16,17,15,16,15,14,12,11,16,17,16,13,6,3,1
2022-03-09 13:00:00,5,5,6,10,13,16,16,18,25,26,23,24,28,25,26,25,25,19,3,3,4,2,8,10,11,15,12,10,9,9,11,9,9,7,11,10,6,10,10,7,2,0
2022-03-09 14:00:00,4,8,13,16,14,16,16,19,26,20,27,26,27,30,31,32,29,15,3,1,3,7,12,16,23,23,25,22,19,19,12,16,16,9,10,9,5,7,9,4,3,0
2022-03-09 15:00:00,4,4,5,10,9,11,11,12,13,21,20,15,17,22,20,17,22,15,6,5,4,2,19,28,28,29,27,21,20,19,15,21,22,13,16,15,17,16,10,3,2,0
2022-03-09 16:00:00,8,9,12,15,11,13,10,13,17,14,16,17,19,20,20,20,23,15,4,3,4,6,16,25,28,28,30,21,22,24,23,22,20,16,17,15,10,15,10,7,6,0
2022-03-09 17:00:00,7,8,11,14,18,21,16,13,15,15,16,17,22,21,19,19,16,12,5,2,2,5,28,33,36,37,38,34,31,28,25,23,22,15,12,13,12,11,9,6,6,0
2022-03-09 18:00:00,9,9,9,13,11,14,13,13,16,18,22,19,20,22,17,15,15,11,6,4,1,5,21,23,24,24,24,21,18,23,20,21,20,17,25,22,17,15,12,5,6,0
2022-03-09 19:00:00,7,6,8,9,11,14,12,8,8,9,11,9,10,10,8,9,16,13,4,2,3,4,10,22,26,32,20,32,29,24,25,14,13,17,17,14,10,9,7,3,2,0
2022-03-09 20:00:00,9,7,9,9,7,5,6,6,5,6,4,5,4,5,8,6,8,11,5,0,4,5,17,28,29,26,27,29,27,26,26,25,24,22,17,13,6,16,10,2,0,0
2022-03-09 21:00:00,9,6,3,5,6,5,5,5,6,0,4,0,8,6,5,4,4,3,3,0,2,4,14,25,35,32,32,29,28,21,24,25,18,21,23,18,15,11,7,4,2,0
2022-03-09 22:00:00,6,3,4,4,5,4,5,5,6,5,3,6,5,6,5,4,8,8,3,2,1,3,11,22,26,28,28,28,28,29,26,26,25,23,21,19,15,14,10,5,3,0
2022-03-09 23:00:00,2,1,2,3,3,2,2,0,3,0,0,0,4,3,4,0,6,8,2,0,0,3,9,21,24,10,22,19,14,20,16,17,16,13,11,0,10,9,7,4,1,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,1,3,4,2,0,0,12,15,15,5,0,0,15,16,15,11,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,3,1,2,2,3,3,5,7,8,9,5,7,8,9,6,6,10,7,2,1,0,2,3,2,1,3,4,5,5,4,2,0,3,2,5,6,0,5,4,3,5,0
2022-03-10 06:00:00,4,5,6,9,9,13,13,11,15,10,11,12,10,17,15,16,14,11,2,0,1,0,1,3,4,4,6,5,7,3,0,4,4,4,8,9,6,4,3,6,6,0
2022-03-10 07:00:00,9,6,22,36,41,46,51,47,51,47,48,49,47,27,29,30,33,25,4,1,1,2,4,7,5,8,10,11,19,19,20,14,12,10,19,15,14,18,17,18,18,0
2022-03-10 08:00:00,7,11,25,32,34,36,42,37,43,42,40,40,46,53,47,49,54,43,2,1,3,1,8,15,17,15,16,15,27,16,17,17,15,16,20,21,19,17,16,13,13,0
2022-03-10 09:00:00,3,4,11,16,20,27,31,29,32,31,32,32,36,42,45,42,42,33,4,3,3,6,12,16,6,7,6,9,6,9,5,7,8,7,6,7,8,8,6,7,8,0
2022-03-10 10:00:00,2,3,3,6,7,9,11,14,17,16,18,20,21,24,23,23,22,17,2,1,0,3,4,10,16,11,11,18,15,13,12,8,7,7,6,5,5,4,3,4,3,0
2022-03-10 11:00:00,2,2,4,6,8,10,12,15,17,16,16,17,15,18,19,19,20,13,10,3,1,2,8,4,8,8,8,9,9,8,7,7,6,5,9,6,5,6,5,5,6,0
2022-03-10 12:00:00,3,4,6,7,9,9,9,11,14,15,16,16,16,18,15,19,17,13,3,2,0,4,8,14,22,22,17,21,18,18,14,12,11,12,9,10,8,9,8,5,3,0
2022-03-10 13:00:00,6,7,9,9,6,10,12,10,14,15,17,15,16,18,20,13,14,10,3,2,0,1,6,12,15,16,16,10,39,39,38,36,32,27,18,13,12,10,9,9,10,0
2022-03-10 14:00:00,5,4,8,9,12,13,14,17,20,18,17,20,18,19,20,17,18,11,2,1,1,3,10,18,22,20,20,21,21,22,18,18,11,13,13,11,11,10,9,7,4,0
2022-03-10 15:00:00,6,5,8,9,8,10,10,15,16,18,20,22,21,24,19,16,16,9,3,2,0,2,9,17,23,24,26,24,23,27,26,25,24,19,21,17,14,11,8,6,3,0
2022-03-10 16:00:00,12,11,13,18,16,20,18,11,17,16,15,17,26,29,26,24,21,12,3,5,1,6,14,20,26,28,28,28,32,33,32,35,35,33,25,23,23,19,14,6,7,0
2022-03-10 17:00:00,11,10,12,17,17,19,24,22,20,23,24,26,27,25,18,14,18,17,4,3,2,6,23,28,33,27,34,31,30,31,29,31,32,22,23,23,18,14,12,6,5,0
2022-03-10 18:00:00,20,18,19,22,23,21,18,12,15,16,18,21,28,28,23,21,22,13,7,6,5,12,46,56,61,51,49,45,41,46,45,37,38,31,32,27,24,20,16,9,8,0
2022-03-10 19:00:00,14,11,17,16,14,14,11,8,9,8,7,8,15,16,11,12,13,15,4,2,1,6,23,60,62,62,65,60,44,43,43,41,42,38,38,30,26,19,13,9,4,0
2022-03-10 20:00:00,10,7,8,8,5,8,7,5,6,9,6,8,12,10,9,8,8,14,2,0,0,4,15,22,25,26,31,29,22,22,21,22,23,20,24,20,18,13,14,2,1,0
2022-03-10 21:00:00,10,10,8,8,6,5,6,5,7,9,8,8,8,7,6,5,8,9,2,0,0,4,14,18,21,25,24,24,23,21,16,21,17,18,17,13,11,7,12,3,2,0
