Unnamed: 0,1_거리공원,2_한국SGI,3_서울미래초등학교,4_신도림역,5_서울미래초등학교,6_거리공원.구로신협본점앞,7_구로보건소,8_구로구청후문,9_구로중학교,10_대림역,11_대림역12번출구,12_대동초등학교.명지성모병원,13_대동초등학교,14_흰돌교회,15_대림동우체국,16_동작상떼빌아파트,17_신대방역,18_신사동진양빌딩앞,19_보라매공원입구,20_보라매갑을아파트,21_롯데관악점.건강보험관악지사,22_봉천교,23_당곡중학교,24_은천교,25_봉일시장,26_은천초등학교,27_두산.벽산아파트.서울관광고등학교,28_현대시장앞,29_관악동부센트레빌아파트앞,30_중앙동성당앞,31_봉원중학교.행운동우성아파트,32_봉천사거리.위버폴리스,33_관악구청,34_관악경찰서.관악소방서,35_서울여상.서울문영여중고앞,36_서울대학교치과병원.동물병원,37_서울대학교,38_서울대학교치과병원.동물병원,39_서울여상.서울문영여중고앞,40_관악구청,41_봉천사거리.봉천중앙시장,42_중앙동성당앞,43_관악동부센트레빌아파트앞,44_현대시장,45_벽산.두산아파트.서울관광고등학교,46_은천초등학교,47_봉일시장,48_은천교,49_당곡중학교,50_롯데관악점.건강보험관악지사,51_보라매공원입구,52_신대방역,53_신대방경남아파트,54_대림동우체국,55_흰돌교회,56_대동초등학교,57_대동초등학교.명지성모병원,58_대림역,59_대림역,60_구로중학교,61_구로구청,62_구로보건소,63_한국SGI,64_서울미래초등학교,65_신도림역,66_삼각공원
2022-04-08 07:00:00,3,9,7,2,0,3,8,8,7,8,9,10,13,13,15,17,15,16,16,16,18,7,21,19,21,20,20,24,32,35,29,21,21,20,2,1,2,0,1,6,9,20,23,25,21,23,21,19,20,9,10,11,10,16,17,17,14,13,11,6,4,10,11,9,0,0
2022-04-08 08:00:00,3,7,0,11,9,6,12,11,15,16,15,18,22,23,24,12,21,26,24,19,10,11,19,20,22,26,28,35,35,32,23,13,14,11,6,5,3,1,0,5,6,16,17,16,20,21,24,26,25,14,17,13,13,16,15,16,11,11,12,10,7,10,23,10,2,0
2022-04-08 09:00:00,3,1,0,4,3,4,6,8,10,12,11,13,15,17,17,15,13,15,16,15,12,12,11,11,13,21,23,26,28,19,14,10,7,4,4,6,2,0,0,4,7,15,17,14,15,14,11,12,11,8,10,11,10,11,13,12,10,7,7,5,4,3,8,7,0,0
2022-04-08 10:00:00,1,0,0,1,2,5,8,8,11,12,11,12,12,11,12,12,12,13,10,8,11,12,10,12,11,13,14,17,19,18,15,11,7,4,0,0,2,3,0,7,5,4,5,4,5,4,4,6,5,8,9,8,10,10,9,8,7,8,7,8,7,5,6,5,0,0
2022-04-08 11:00:00,1,0,0,6,7,0,2,4,6,10,7,11,10,12,11,11,11,10,7,7,10,11,12,11,13,12,11,13,16,13,12,6,6,2,5,2,2,0,0,5,8,13,15,18,19,18,15,14,5,9,8,9,8,9,9,6,5,5,2,6,4,6,7,4,0,0
2022-04-08 12:00:00,3,5,1,3,5,4,5,7,7,11,9,10,7,8,9,6,6,10,3,8,11,13,15,15,15,17,21,18,19,15,11,9,3,4,0,3,3,4,3,2,4,7,6,5,5,4,6,1,7,8,3,10,9,8,8,6,8,4,7,5,3,4,3,3,0,0
2022-04-08 13:00:00,1,3,3,7,5,3,6,7,9,9,8,10,11,15,10,11,7,8,9,9,9,8,8,7,8,8,8,10,9,10,8,5,7,5,0,2,2,0,3,8,17,24,23,24,21,20,17,16,13,16,18,17,17,16,16,10,8,9,5,4,3,3,3,2,1,0
2022-04-08 14:00:00,0,2,1,6,3,3,4,5,5,3,4,6,7,7,15,15,15,13,11,10,10,9,11,15,16,13,12,15,16,12,7,3,2,0,0,0,4,5,2,5,12,15,16,19,17,16,12,13,15,16,13,8,8,10,10,8,8,8,6,5,6,5,3,1,0,0
2022-04-08 15:00:00,2,0,1,3,0,3,4,5,6,7,10,9,10,11,12,13,12,11,12,5,9,10,11,11,12,13,14,17,18,13,8,4,2,1,0,0,4,8,25,24,29,28,25,22,19,15,11,11,10,11,10,11,12,12,13,10,9,12,12,12,7,4,3,0,0,0
2022-04-08 16:00:00,1,3,1,7,5,5,7,10,11,11,17,18,17,15,16,13,14,12,12,13,16,13,12,16,18,19,21,18,22,20,11,6,4,1,1,0,6,9,8,8,26,26,25,19,18,20,15,14,13,11,10,10,10,12,11,7,6,7,7,7,2,1,2,0,0,0
2022-04-08 17:00:00,1,1,0,8,13,9,8,11,12,10,13,12,14,15,15,16,15,24,21,14,14,13,15,13,16,18,18,13,14,11,9,8,1,0,1,0,11,12,7,12,25,25,22,17,19,20,14,13,10,13,12,15,13,12,10,12,11,12,8,7,7,8,9,6,1,0
2022-04-08 18:00:00,3,1,1,8,9,8,9,16,22,21,19,21,21,20,17,18,18,16,20,17,23,25,24,24,25,25,20,17,15,13,9,4,1,3,0,0,17,30,23,7,28,31,23,18,16,15,15,10,9,18,15,16,17,9,11,11,9,9,11,10,9,15,17,8,0,0
2022-04-08 19:00:00,3,1,0,11,11,9,8,7,8,7,8,12,14,13,12,13,14,15,14,15,17,17,16,14,14,18,17,17,15,12,7,3,2,0,0,0,12,13,7,8,13,14,12,11,8,7,6,6,3,8,4,6,7,4,5,4,8,11,8,9,8,5,3,2,1,0
2022-04-08 20:00:00,1,0,0,5,6,5,7,4,9,13,14,15,16,17,19,18,15,14,10,10,16,17,16,13,12,13,12,11,8,7,4,2,2,1,0,0,3,1,0,5,13,15,10,12,12,11,10,9,8,8,10,8,6,6,3,5,7,7,5,4,4,3,4,3,0,0
2022-04-08 21:00:00,2,1,1,8,0,8,6,4,6,8,8,9,9,0,0,7,7,7,6,5,4,3,6,7,11,12,11,8,6,3,5,4,2,0,0,1,1,0,0,5,11,9,6,8,9,9,8,9,2,12,5,17,18,17,13,9,4,10,9,8,7,2,4,1,3,0
2022-04-08 22:00:00,0,1,0,4,5,8,7,8,7,5,10,8,10,9,7,8,9,10,7,6,7,5,7,6,7,5,5,5,4,2,1,1,1,0,1,0,0,0,0,2,12,12,9,9,4,9,8,6,5,10,8,7,7,9,8,7,7,7,6,2,4,2,2,1,1,0
2022-04-08 23:00:00,0,0,0,3,2,4,2,3,0,0,4,3,4,4,3,4,3,7,8,6,8,7,8,8,8,8,8,9,7,6,6,5,0,0,0,0,1,2,0,4,7,6,4,3,2,0,4,0,3,4,3,3,0,4,3,1,3,3,3,2,0,1,1,0,0,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,0,1,0,3,0,3,4,7,10,13,0,5,4,3,3,3,4,0,0,0,0,0,3,0,0,4,0,0,3,0,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,2,3,2,2,0,0,2,4,0,6,12,11,10,7,3,6,1,0,3,7,2,6,0,4,3,3,4,5,3,4,3,2,0,0,0,1,2,0,0,0,0,2,1,2,0,0,3,3,4,4,5,0,3,2,0,2,1,1,0,0,2,4,2,0,0,0
2022-04-09 06:00:00,1,4,3,1,0,0,1,0,1,0,0,1,1,6,7,5,4,1,0,3,4,0,0,0,0,3,2,2,3,1,1,0,0,0,0,0,0,0,0,1,2,2,4,2,3,2,1,4,3,3,2,1,1,4,3,3,2,1,0,1,0,2,5,0,0,0
2022-04-09 07:00:00,2,2,2,1,0,1,3,3,4,3,0,4,6,7,8,1,3,6,5,6,6,5,4,4,8,9,8,10,10,5,6,7,6,5,1,0,2,0,0,0,3,5,2,5,4,3,6,7,8,8,5,4,5,3,6,5,6,5,1,4,1,2,1,0,0,0
2022-04-09 08:00:00,1,3,0,4,5,3,4,5,7,3,4,8,7,6,7,8,6,9,9,8,8,9,14,10,15,20,19,19,19,16,12,9,2,1,0,0,1,0,1,2,3,7,6,7,6,7,7,6,4,5,6,8,9,8,13,13,9,10,7,6,3,5,6,5,0,0
2022-04-09 09:00:00,3,6,0,4,3,1,3,4,7,9,7,11,9,15,11,11,15,15,15,13,12,0,7,13,15,18,18,16,18,19,14,6,5,4,0,3,1,0,1,4,10,13,15,13,13,13,15,12,11,6,7,5,4,8,7,9,8,7,5,4,4,4,8,6,0,0
2022-04-09 10:00:00,4,6,3,4,5,5,5,11,14,13,14,11,19,19,21,16,13,15,14,11,11,10,11,10,13,12,17,22,21,19,11,6,4,0,0,2,1,0,3,9,5,6,7,6,6,6,6,8,7,8,8,9,10,11,11,12,11,4,3,4,6,7,9,6,1,0
2022-04-09 11:00:00,1,2,1,2,3,4,4,5,6,6,8,9,13,14,12,11,14,12,13,11,13,12,14,17,19,22,23,25,18,21,18,10,10,8,0,7,3,0,0,8,10,13,13,15,14,15,13,11,12,11,10,11,13,15,19,18,16,8,7,5,6,6,6,0,0,0
2022-04-09 12:00:00,1,3,0,5,6,3,4,5,7,6,8,9,6,10,11,10,9,11,12,11,10,10,11,13,14,0,16,17,18,18,16,10,6,0,2,1,3,4,3,7,14,16,20,15,17,14,12,14,8,9,7,7,10,12,14,13,9,6,7,4,3,7,10,3,0,0
2022-04-09 13:00:00,1,0,0,1,0,5,5,7,0,6,7,8,9,10,7,9,10,9,8,10,12,14,9,10,13,15,15,22,22,17,11,8,10,2,9,8,8,3,0,6,17,22,19,21,22,22,18,19,18,16,13,12,15,14,16,8,10,9,8,6,5,5,3,2,0,0
2022-04-09 14:00:00,2,2,1,3,3,1,2,4,5,12,12,7,15,13,12,14,9,11,5,9,13,16,8,14,17,20,21,23,22,20,12,8,5,3,2,1,4,0,0,4,11,13,13,12,13,14,15,14,12,16,13,18,11,9,12,13,11,7,4,7,4,5,6,4,0,0
2022-04-09 15:00:00,3,3,0,6,5,5,7,7,7,7,7,13,11,12,11,9,7,12,15,14,17,17,18,16,14,0,15,13,12,4,3,2,0,0,0,0,8,9,0,8,15,20,18,16,18,17,14,15,10,14,13,12,6,5,10,12,7,7,5,1,3,4,4,5,0,0
2022-04-09 16:00:00,4,7,0,8,7,4,8,10,8,10,8,5,9,10,11,11,10,9,11,9,16,15,0,12,13,12,10,10,14,12,10,9,3,2,0,2,11,11,8,11,15,16,13,13,12,10,12,13,13,18,16,13,11,12,13,8,9,11,9,8,5,6,8,0,0,0
2022-04-09 17:00:00,2,4,3,11,12,6,2,6,5,8,7,12,11,14,15,16,15,18,14,14,16,17,22,26,28,27,22,19,20,17,13,7,3,2,0,0,9,2,0,7,20,26,22,21,17,15,14,11,12,12,15,18,20,21,19,15,14,10,12,7,8,6,8,6,1,0
2022-04-09 18:00:00,1,0,0,14,13,11,9,5,6,11,14,14,14,13,14,15,14,12,11,12,21,15,20,20,19,20,18,12,11,9,6,5,1,1,0,0,6,9,8,10,11,12,8,12,13,9,12,10,9,11,10,5,11,15,11,12,11,11,9,7,6,3,3,1,0,0
2022-04-09 19:00:00,0,2,0,12,5,9,6,7,8,8,9,10,11,10,10,11,9,10,8,7,8,7,7,8,11,9,8,5,3,4,5,3,2,1,0,0,3,0,0,6,9,10,8,8,9,9,9,9,6,7,7,8,11,6,8,7,6,5,5,4,3,2,2,1,2,0
2022-04-09 20:00:00,0,0,0,4,5,0,4,5,7,5,8,9,10,8,10,8,7,10,7,11,18,20,9,17,16,15,10,5,6,3,4,6,5,0,0,0,1,0,0,7,13,14,14,15,13,10,11,12,10,13,9,10,9,11,9,10,5,11,10,8,6,4,5,4,0,0
2022-04-09 21:00:00,1,2,0,4,5,0,3,4,7,6,6,7,8,7,6,7,7,11,9,9,9,7,9,12,12,10,10,8,5,4,1,1,1,0,0,0,4,0,3,3,13,16,12,9,8,7,8,7,9,10,4,13,11,12,10,11,10,8,5,2,1,3,0,0,3,0
2022-04-09 22:00:00,0,0,0,6,4,3,3,1,5,6,10,2,9,8,6,7,11,11,6,8,9,11,10,9,9,6,6,7,5,4,2,3,0,0,0,0,0,0,0,3,9,6,4,6,3,0,3,2,2,4,5,6,7,9,6,4,5,5,5,5,3,2,0,0,0,0
2022-04-09 23:00:00,0,0,0,0,0,0,2,1,2,3,6,7,7,0,5,5,4,7,0,6,13,13,15,12,11,8,6,6,4,3,3,0,1,0,0,0,1,0,0,1,6,4,1,2,0,0,0,0,0,0,0,1,4,2,0,2,0,5,4,0,2,1,2,0,0,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,0,0,0,1,0,1,2,5,1,4,5,4,0,4,0,0,0,3,0,3,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,0,1,0,1,0,1,2,0,0,5,4,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,3,2,5,0,3,1,0,0,2,1,2,1,0,2,1,0,0,0,0
2022-04-10 06:00:00,1,0,0,1,0,2,0,1,0,2,1,4,1,0,5,3,2,1,1,0,0,0,1,2,0,0,2,2,3,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,2,0,1,2,1,0,3,3,2,2,0,0,0,1,0,2,1,0,0
2022-04-10 07:00:00,1,1,0,0,0,1,2,3,5,2,4,5,6,0,5,2,4,4,0,3,4,0,6,7,7,1,5,2,4,3,0,2,0,0,0,0,2,0,1,1,2,1,3,0,1,0,2,0,3,3,5,0,3,4,5,1,4,3,2,1,0,2,3,2,0,0
2022-04-10 08:00:00,1,2,0,3,2,1,3,6,10,4,3,3,10,9,10,4,9,0,2,10,9,1,0,10,12,13,15,14,15,14,11,5,15,0,0,2,0,0,0,1,2,4,0,7,11,10,10,10,10,7,5,5,5,4,8,4,3,5,5,4,5,5,8,7,0,0
2022-04-10 09:00:00,1,2,1,2,0,3,5,7,8,9,9,12,13,14,14,14,14,15,14,14,14,14,13,15,19,12,21,26,27,24,23,18,16,0,0,15,1,0,0,4,1,6,7,0,8,5,4,4,4,6,10,9,4,9,7,11,7,6,4,6,2,2,3,0,0,0
2022-04-10 10:00:00,0,2,1,3,0,1,3,3,6,7,6,9,10,10,10,11,9,11,14,10,11,8,10,9,15,18,20,19,20,16,15,13,18,19,18,16,2,0,2,3,6,7,10,9,9,8,10,11,11,14,15,17,15,14,14,13,12,5,2,5,6,7,5,0,0,0
2022-04-10 11:00:00,2,5,4,0,2,3,9,16,16,19,17,16,6,15,15,13,12,12,10,6,12,4,9,12,14,15,17,26,24,23,23,19,14,0,0,12,4,0,0,1,5,9,8,15,21,20,21,23,20,16,17,13,12,11,11,9,5,6,3,1,5,6,9,8,0,0
2022-04-10 12:00:00,2,3,0,4,2,2,3,5,4,9,13,15,16,16,15,13,12,13,7,7,6,0,8,8,12,13,16,17,21,18,17,9,5,0,0,0,9,0,0,1,10,15,19,26,24,22,22,23,20,9,9,7,9,8,10,7,6,5,6,3,0,3,3,1,0,0
2022-04-10 13:00:00,1,2,0,7,4,7,8,4,8,6,13,10,13,14,14,14,11,11,11,10,8,9,7,8,11,10,9,15,13,10,8,5,6,0,5,4,5,0,0,3,6,9,7,10,11,12,12,15,15,13,15,13,12,11,9,9,9,8,7,4,3,2,5,3,0,0
2022-04-10 14:00:00,2,2,1,3,6,5,7,12,12,12,14,17,19,11,22,22,17,19,17,11,12,7,11,12,9,10,13,14,15,13,12,9,9,0,0,7,4,0,2,7,11,17,15,13,14,13,14,15,14,8,8,10,9,12,14,10,8,7,5,5,3,4,7,6,0,0
2022-04-10 15:00:00,0,1,0,7,3,1,5,8,10,12,14,15,9,17,18,8,16,14,12,9,11,13,15,14,17,16,15,14,14,13,12,7,8,0,7,0,15,0,15,15,16,21,19,22,26,25,23,27,12,25,17,21,20,19,17,20,13,12,13,2,9,6,7,1,0,0
2022-04-10 16:00:00,3,5,3,6,2,9,8,6,8,11,13,13,13,13,9,11,9,11,11,12,17,17,18,17,20,21,21,24,19,15,10,8,4,0,0,1,16,0,0,15,21,25,22,19,14,13,12,14,0,13,10,11,10,11,12,10,11,11,6,8,9,6,5,4,2,0
2022-04-10 17:00:00,0,0,0,4,5,3,8,9,2,12,12,13,12,11,8,11,10,9,8,14,19,18,18,19,22,21,17,16,12,12,9,5,0,0,0,0,13,15,14,13,12,11,9,11,0,12,11,12,14,20,17,20,18,15,18,15,15,11,9,7,6,6,8,1,0,0
2022-04-10 18:00:00,5,0,0,6,3,4,5,6,5,7,6,8,0,9,6,10,11,11,12,15,13,8,7,9,12,11,10,13,14,13,9,5,0,0,0,0,7,3,0,5,14,15,12,11,10,11,12,13,13,14,16,16,14,15,14,12,11,7,5,5,4,4,5,2,0,0
2022-04-10 19:00:00,1,3,0,12,11,6,7,11,7,8,9,9,8,9,12,10,8,12,14,12,16,10,10,14,13,10,10,9,9,8,7,3,2,1,0,0,4,0,0,4,9,12,8,8,7,2,9,8,8,11,11,12,9,10,13,11,9,8,9,10,8,2,1,0,0,0
2022-04-10 20:00:00,1,1,0,5,5,4,5,2,5,3,5,6,7,5,7,8,9,10,8,12,15,17,16,13,12,12,9,9,7,5,7,3,4,0,3,1,0,0,3,5,7,8,3,3,2,0,1,0,3,11,10,7,9,10,7,9,3,8,3,2,1,0,0,0,1,0
2022-04-10 21:00:00,1,0,0,5,6,3,4,5,5,2,7,8,10,9,0,8,8,9,7,7,10,10,11,10,10,0,9,7,5,2,1,0,1,0,0,0,1,0,3,3,10,11,11,15,12,10,7,6,7,10,6,10,8,10,9,0,7,8,0,5,2,4,2,0,1,0
2022-04-10 22:00:00,0,0,0,3,4,4,3,4,4,5,6,5,5,7,7,7,5,4,4,5,7,9,4,7,6,7,5,5,2,0,1,0,0,0,0,0,1,1,0,2,5,6,5,5,7,0,6,5,2,6,7,4,6,5,4,5,3,5,4,3,1,1,2,0,0,0
2022-04-10 23:00:00,0,0,0,1,0,0,0,0,0,1,0,2,3,4,4,3,2,3,2,1,4,5,6,7,0,0,5,3,0,2,1,0,1,0,0,0,0,2,0,3,6,6,7,6,4,0,3,2,2,2,6,7,0,3,0,5,8,6,6,0,5,1,1,0,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,1,0,0,2,1,3,4,8,14,18,17,14,8,8,6,6,8,9,6,5,0,8,9,10,18,21,24,25,23,20,11,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,1,2,0,1,0,0,2,6,6,6,5,1,12,13,8,0,7,6,6,5,4,7,5,0,11,12,12,14,14,5,7,4,5,4,3,1,2,0,1,0,3,7,8,10,12,11,5,8,12,7,9,7,7,0,8,0,0,7,6,5,1,4,5,2,0,0
2022-04-11 06:00:00,3,5,5,1,0,1,2,3,0,5,4,3,3,5,3,7,6,7,7,4,4,5,6,7,10,11,11,13,18,20,17,16,2,1,0,0,1,0,0,5,1,2,5,6,5,5,7,5,6,5,6,7,6,5,6,3,5,3,3,3,2,3,8,7,0,0
2022-04-11 07:00:00,4,13,0,3,0,2,9,9,12,11,12,13,15,18,22,20,16,16,17,15,14,16,18,15,13,14,21,25,32,31,26,19,17,10,3,1,1,0,2,3,7,8,11,12,12,13,14,13,14,13,9,9,9,13,17,14,11,10,9,7,5,8,9,7,0,0
2022-04-11 08:00:00,8,12,11,13,12,8,8,14,18,17,16,17,19,20,18,18,22,23,21,12,8,7,11,19,22,33,50,58,60,42,29,16,12,12,8,5,2,0,3,5,11,17,18,14,9,12,8,15,15,12,14,16,15,15,15,15,10,12,11,9,5,8,27,21,1,0
2022-04-11 09:00:00,5,13,12,4,6,5,5,12,13,12,11,14,10,13,14,16,12,15,16,19,14,14,14,13,15,21,19,19,18,18,14,9,6,5,4,4,1,0,2,6,10,11,11,16,18,17,18,19,13,7,8,8,5,7,9,6,5,6,7,5,4,4,7,2,1,0
2022-04-11 10:00:00,0,1,0,2,3,4,5,5,6,8,7,8,7,8,9,9,5,8,9,9,13,13,15,4,17,15,15,15,16,12,10,5,4,0,0,3,1,0,1,3,11,15,15,15,15,16,17,12,16,9,10,7,11,12,16,13,5,6,6,0,4,4,5,0,0,0
2022-04-11 11:00:00,1,0,0,2,3,4,4,5,6,7,5,8,6,9,8,7,6,5,0,6,10,10,11,11,9,0,9,10,11,10,8,7,4,2,2,1,3,0,0,4,10,13,11,11,12,11,12,12,4,12,9,9,9,10,9,9,8,9,6,6,4,4,3,1,0,0
2022-04-11 12:00:00,1,1,0,4,1,3,1,1,4,8,7,9,8,10,12,11,14,16,7,15,16,6,15,14,5,6,7,10,14,11,5,3,3,2,1,0,2,3,0,4,4,7,6,11,12,7,10,11,7,7,7,7,0,5,5,5,4,4,0,3,3,2,3,0,0,0
2022-04-11 13:00:00,0,1,0,3,4,4,3,4,5,7,10,12,14,2,14,0,11,10,8,8,10,10,9,15,13,18,20,24,26,23,18,14,9,5,0,8,4,0,0,6,11,14,12,13,15,12,10,11,10,12,4,12,7,11,9,10,9,7,6,5,5,1,2,1,0,0
2022-04-11 14:00:00,0,1,0,3,3,3,5,0,5,4,3,5,7,4,9,10,6,7,6,3,6,0,5,9,7,9,10,9,9,8,8,5,4,3,0,4,5,6,6,7,17,24,22,13,17,17,20,18,18,14,5,12,14,15,14,12,10,7,3,2,4,6,7,5,0,0
2022-04-11 15:00:00,0,1,0,3,4,3,2,7,5,8,7,8,9,10,11,11,8,10,8,7,14,15,16,16,18,16,18,19,18,14,8,3,3,3,0,2,5,8,7,9,9,12,11,12,8,7,5,6,6,10,5,10,11,11,13,11,9,11,7,6,8,3,4,0,0,0
2022-04-11 16:00:00,0,1,0,6,7,7,5,8,6,7,7,10,12,16,15,13,13,15,13,7,10,10,13,17,19,18,21,18,16,12,11,8,4,0,0,1,12,14,29,30,38,36,35,21,26,27,26,25,24,21,22,7,19,18,17,14,16,17,3,0,5,6,5,4,0,0
2022-04-11 17:00:00,2,5,5,11,7,9,10,9,9,12,13,16,17,16,17,17,18,15,16,16,18,21,22,21,25,24,19,21,16,12,9,3,3,1,0,0,12,17,17,19,21,22,18,17,15,14,14,10,8,13,11,18,16,17,15,14,13,14,15,13,9,7,9,5,2,0
2022-04-11 18:00:00,1,4,1,16,16,12,10,10,14,15,15,18,20,20,20,24,31,36,32,30,29,26,26,24,23,23,18,16,14,13,9,7,3,2,0,0,18,27,22,15,29,29,24,19,14,11,8,17,14,23,19,16,15,16,15,13,13,12,11,9,9,7,9,8,0,0
2022-04-11 19:00:00,1,4,3,8,12,11,5,6,7,8,9,14,10,12,9,12,9,14,10,14,13,12,12,12,14,12,12,10,8,6,4,7,3,0,0,0,12,13,0,8,18,18,9,8,7,7,8,6,7,12,12,12,13,12,13,10,6,9,7,5,5,5,7,4,4,0
2022-04-11 20:00:00,0,0,0,9,11,10,4,4,6,3,3,11,11,11,13,10,9,8,7,8,9,7,11,11,10,9,6,6,5,4,3,2,0,0,0,0,5,10,0,5,16,16,12,11,6,3,5,5,5,10,12,14,12,5,13,12,7,9,8,8,4,3,2,0,0,0
2022-04-11 21:00:00,1,0,0,4,2,5,5,4,4,5,4,9,5,10,11,5,9,9,8,5,6,7,3,4,6,7,7,8,5,3,0,0,1,0,0,0,3,4,3,4,10,12,10,9,7,6,4,3,4,8,8,10,7,6,8,7,6,4,2,2,2,2,3,1,0,0
2022-04-11 22:00:00,0,0,0,8,8,7,5,3,3,5,6,2,6,5,1,6,5,6,6,4,5,6,7,7,7,6,6,6,5,4,2,0,1,0,0,0,3,3,8,11,15,15,12,7,6,5,3,5,5,6,5,7,6,6,7,5,4,6,4,4,3,3,3,1,1,0
2022-04-11 23:00:00,0,0,0,1,0,0,0,2,1,3,1,2,4,4,0,3,4,5,4,6,7,4,6,5,5,6,6,4,7,3,4,1,1,0,0,0,1,1,0,2,9,8,5,0,3,1,3,2,0,4,3,4,4,4,5,4,0,4,6,2,4,1,0,0,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
