Unnamed: 0,1_범일운수종점,2_시흥동은행나무.은행나무시장,3_은행나무입구사거리,4_경남아파트,5_시흥초등학교.금천구보훈회관,6_동산교회앞,7_현대시장.시흥4동주민센터,8_남부여성발전센터,9_독산동정훈단지,10_독산4동주민센터,11_독산동성당앞,12_독산동쌈지공원,13_독산동남문시장,14_독산3동주민센터,15_독산3치안센터.꿈꾸는나무,16_독산고등학교,17_신림청소년독서실.신림체육센터,18_난곡입구,19_호림박물관,20_남서울중학교.성보중고등학교,21_신림사거리.신원시장,22_패션문화의거리입구,23_롯데관악점.건강보험관악지사,24_서울특별시.보라매병원,25_롯데백화점관악점,26_패션문화의거리입구,27_신림사거리.신림역,28_남부초등학교,29_호림박물관,30_신림청소년독서실.신림체육센터,31_독산고등학교,32_독산3치안센터.꿈꾸는나무,33_독산3동주민센터,34_독산동남문시장,35_독산동쌈지공원,36_독산동성당앞,37_독산동정훈단지,38_남부여성발전센터,39_현대시장.시흥4동주민센터,40_동산교회앞,41_시흥초등학교.금천구보훈회관,42_은행나무입구사거리,43_시흥동은행나무.은행나무시장,44_범일운수종점
2022-03-05 04:00:00,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,0,1,1,2,3,5,7,0,0,6,0,4,5,5,8,9,10,5,0,8,4,4,2,2,3,3,6,7,0,6,0,7,0,4,3,4,5,0,3,0,2,1,0,0
2022-03-05 06:00:00,2,3,0,2,0,0,4,5,6,5,6,0,7,8,8,7,5,7,0,4,4,4,1,0,2,1,4,2,0,3,2,3,1,0,0,4,5,4,3,0,2,1,0,0
2022-03-05 07:00:00,2,4,1,6,7,3,8,6,8,9,6,4,10,11,13,15,6,14,12,12,6,6,4,1,1,3,3,2,4,3,4,5,3,2,4,3,0,4,3,0,0,0,0,0
2022-03-05 08:00:00,3,4,0,4,5,4,6,7,10,9,10,11,12,10,12,14,16,17,11,16,7,9,8,3,7,7,11,10,8,9,10,9,8,7,6,6,7,5,3,0,0,3,2,0
2022-03-05 09:00:00,3,5,0,6,0,5,7,9,9,12,13,0,14,15,16,17,17,17,19,19,10,14,6,5,2,5,8,7,8,6,5,6,8,8,3,7,6,6,6,2,5,4,2,0
2022-03-05 10:00:00,1,3,0,0,0,0,5,0,2,5,7,0,11,13,16,18,20,21,18,19,7,7,2,5,7,6,6,6,7,6,9,8,8,7,10,10,7,6,6,5,3,1,2,1
2022-03-05 11:00:00,1,3,0,5,6,8,10,9,8,8,7,7,8,14,14,15,17,16,7,11,7,7,4,2,3,4,9,8,0,7,8,7,6,6,3,5,5,6,7,1,0,0,0,0
2022-03-05 12:00:00,3,4,0,1,5,2,8,7,9,10,10,0,11,14,8,10,9,10,12,14,13,12,4,5,6,9,12,11,10,12,14,10,9,2,10,12,13,12,12,10,6,4,2,0
2022-03-05 13:00:00,2,3,2,2,3,4,10,8,9,10,9,0,12,11,16,15,17,15,17,18,8,7,8,7,5,5,17,0,10,19,13,13,11,12,13,12,8,13,11,6,4,3,1,0
2022-03-05 14:00:00,2,4,0,5,6,7,11,0,10,9,9,10,12,14,14,11,12,11,9,9,5,6,8,7,12,12,14,12,12,13,12,11,11,10,7,9,7,7,7,4,3,0,1,0
2022-03-05 15:00:00,1,3,0,5,0,4,6,6,7,10,14,0,9,13,16,13,15,16,16,16,8,7,3,5,4,5,15,18,12,17,9,15,14,6,3,5,3,0,2,1,1,0,0,0
2022-03-05 16:00:00,2,6,8,11,12,10,9,9,9,0,6,11,10,0,10,12,11,15,16,17,12,7,3,6,6,8,19,21,12,20,18,19,20,19,21,20,14,11,10,7,6,2,0,0
2022-03-05 17:00:00,3,1,2,4,0,5,9,11,11,12,9,11,0,11,12,12,12,11,13,16,5,8,3,8,8,10,34,29,26,26,24,24,21,20,19,14,11,11,9,9,8,3,0,0
2022-03-05 18:00:00,4,6,9,8,10,10,5,7,8,9,0,9,10,12,10,14,4,15,16,15,7,6,0,5,5,8,19,17,20,17,16,15,15,14,16,14,13,12,9,4,8,1,0,0
2022-03-05 19:00:00,2,1,0,2,0,0,6,7,7,6,6,8,0,5,8,4,6,3,7,7,5,2,2,6,0,6,13,9,13,13,12,13,10,8,10,9,10,8,7,5,8,0,0,0
2022-03-05 20:00:00,0,6,0,7,5,0,7,7,7,6,7,6,7,6,5,4,5,4,3,3,2,3,8,8,11,13,18,19,16,17,14,13,10,15,12,5,7,4,2,0,0,2,0,0
2022-03-05 21:00:00,0,2,0,2,2,3,1,3,4,5,4,2,5,3,0,6,5,5,4,5,3,3,3,1,5,8,17,16,10,15,13,12,9,8,6,12,9,8,7,5,3,4,2,0
2022-03-05 22:00:00,0,3,0,0,0,0,4,3,4,2,3,2,0,0,0,2,2,0,2,0,1,2,2,1,2,5,15,15,14,7,13,12,10,10,8,6,7,3,3,2,1,2,0,0
2022-03-05 23:00:00,0,1,0,0,3,0,0,1,0,2,4,0,5,3,4,0,3,2,0,1,0,2,4,5,4,7,19,0,18,16,13,9,8,8,8,5,3,1,2,1,0,0,0,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,2,0,0,3,2,0,3,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,0,0,0,1,1,2,2,3,0,0,0,4,0,0,5,4,6,1,0,1,0,1,0,1,0,2,5,4,0,0,0,4,3,3,4,0,4,0,2,0,0,0,0,0
2022-03-06 06:00:00,1,1,0,1,0,3,0,2,3,2,1,0,2,0,0,0,0,4,3,3,0,5,3,0,2,1,2,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0
2022-03-06 07:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,4,0,4,0,3,3,1,0,1,2,1,3,4,0,0,3,4,3,2,0,0,2,0,3,0,0,0,0,0
2022-03-06 08:00:00,1,4,5,7,8,0,10,12,3,14,6,15,16,16,16,18,19,18,19,17,9,4,3,0,2,1,2,3,0,1,2,3,0,2,0,2,0,0,0,0,0,1,0,0
2022-03-06 09:00:00,1,2,0,4,5,0,5,6,7,10,6,13,0,7,0,0,11,10,8,8,7,3,2,5,6,5,7,5,0,3,5,0,0,0,2,4,2,0,1,1,0,0,0,0
2022-03-06 10:00:00,5,4,0,5,6,8,10,11,12,14,17,16,17,19,0,23,21,20,18,17,9,8,3,2,6,4,6,3,5,4,3,0,4,2,3,5,4,3,1,2,1,0,0,0
2022-03-06 11:00:00,3,7,3,2,4,7,12,12,17,6,16,14,19,8,22,12,24,27,28,23,11,8,0,4,6,5,9,10,0,11,9,2,8,6,3,0,0,0,6,5,0,3,1,0
2022-03-06 12:00:00,4,5,0,6,7,8,11,12,7,15,16,18,19,21,17,17,16,17,16,8,10,7,6,1,2,4,7,6,7,6,5,5,0,5,5,3,6,7,3,2,1,1,0,0
2022-03-06 13:00:00,2,7,0,6,0,9,10,9,10,9,7,9,9,10,9,9,7,8,7,8,4,3,2,8,8,10,18,0,17,7,8,7,5,4,5,3,0,2,1,1,0,0,0,0
2022-03-06 14:00:00,1,3,7,8,7,8,12,12,12,11,0,9,0,0,6,9,7,7,8,7,5,6,5,3,4,4,9,9,0,21,20,18,9,8,4,6,6,4,7,6,5,3,3,0
2022-03-06 15:00:00,1,5,4,7,8,0,9,9,11,11,9,10,8,11,6,12,13,16,0,0,8,6,5,2,4,7,19,21,22,12,20,17,16,15,13,13,10,10,10,8,7,6,3,0
2022-03-06 16:00:00,0,0,0,0,0,0,2,1,0,2,3,0,1,5,10,4,9,16,16,12,6,5,4,3,4,5,15,21,22,24,22,19,8,7,6,4,4,0,3,0,2,0,0,0
2022-03-06 17:00:00,2,4,3,7,8,9,12,0,12,11,10,10,13,14,13,13,15,10,15,16,7,7,3,6,9,11,14,14,14,12,12,9,21,20,15,11,9,6,9,7,6,3,1,0
2022-03-06 18:00:00,1,2,0,0,1,0,6,4,6,5,4,6,8,13,5,12,8,7,7,5,2,5,3,2,4,5,13,12,13,14,9,7,6,0,5,4,5,4,3,2,0,1,0,0
2022-03-06 19:00:00,1,0,0,5,1,7,9,0,10,8,7,0,8,7,0,2,0,8,0,3,2,3,4,6,3,4,16,14,6,12,12,9,9,0,7,8,4,4,0,2,2,1,0,0
2022-03-06 20:00:00,0,2,3,5,5,0,7,8,7,7,4,0,0,0,3,4,5,0,2,4,2,1,3,4,3,5,15,16,15,15,14,12,13,12,9,0,7,7,4,0,3,0,2,0
2022-03-06 21:00:00,0,1,1,2,0,0,3,4,5,2,0,0,8,4,6,7,6,6,5,5,3,4,4,3,4,8,18,14,15,0,11,9,8,7,8,8,6,5,3,2,3,0,2,0
2022-03-06 22:00:00,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,12,0,7,11,9,7,5,6,5,9,7,5,5,4,2,0,0,0
2022-03-06 23:00:00,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,2,3,11,7,0,6,5,0,4,3,2,4,2,1,0,2,0,0,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,2,4,5,0,6,6,8,9,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,2,5,0,3,6,7,5,9,13,15,12,12,0,11,12,14,13,13,12,11,10,6,4,2,3,4,5,4,0,5,6,7,5,5,5,7,5,5,5,4,0,0,2,0
2022-03-07 06:00:00,0,1,2,4,0,4,3,5,5,7,5,0,14,15,16,16,15,17,18,16,9,9,8,2,3,1,3,3,1,2,3,2,0,0,3,4,4,4,1,1,0,1,0,0
2022-03-07 07:00:00,7,9,11,14,18,23,31,36,40,45,50,35,36,34,40,31,34,36,40,37,13,21,10,5,12,8,14,13,13,10,10,13,12,14,6,14,14,13,12,4,5,9,5,0
2022-03-07 08:00:00,8,10,4,12,16,18,19,20,21,22,28,52,54,56,58,31,32,35,37,34,26,53,32,3,13,14,20,20,18,18,15,13,12,12,11,8,10,8,7,9,4,5,2,0
2022-03-07 09:00:00,3,7,9,12,11,10,15,14,17,17,17,18,19,18,20,20,12,23,26,32,23,27,15,16,14,13,10,11,3,4,5,6,6,8,4,5,6,7,3,0,2,3,0,0
2022-03-07 10:00:00,2,5,7,9,8,11,13,13,13,12,9,13,14,17,18,11,21,24,27,26,16,23,18,13,11,13,12,10,9,11,11,10,9,7,6,6,7,5,3,2,2,1,0,0
2022-03-07 11:00:00,1,2,2,4,6,5,6,6,9,9,12,8,4,8,11,13,14,0,0,9,10,9,6,18,17,15,13,12,12,11,10,11,7,2,0,6,7,6,4,5,3,2,0,0
2022-03-07 12:00:00,3,4,4,6,0,6,7,6,8,9,11,13,11,14,13,19,18,20,19,18,13,13,11,14,17,10,10,9,8,0,32,30,27,0,27,28,25,22,17,13,9,6,2,0
2022-03-07 13:00:00,6,8,6,9,10,11,13,13,14,16,13,5,16,16,18,20,19,20,20,19,17,21,16,7,6,7,9,8,4,9,30,30,27,24,17,16,5,11,7,0,6,4,0,0
2022-03-07 14:00:00,1,1,0,1,0,4,10,9,12,12,7,11,0,10,11,13,16,16,12,17,16,17,15,20,24,19,20,20,21,20,29,36,29,24,19,13,12,6,10,7,8,6,1,0
2022-03-07 15:00:00,18,11,0,0,15,17,21,17,15,14,13,12,12,13,13,15,15,15,16,16,8,9,9,20,22,22,23,21,20,20,16,17,14,14,12,12,13,13,10,9,0,5,1,0
2022-03-07 16:00:00,3,6,9,19,17,14,17,15,16,10,8,5,7,8,5,12,12,12,8,13,7,8,10,23,23,19,23,23,23,24,22,24,18,24,23,20,14,7,12,11,11,7,3,0
2022-03-07 17:00:00,0,3,0,4,0,10,9,0,12,13,12,13,16,15,17,16,17,18,17,21,6,4,3,18,21,17,32,24,22,26,24,23,19,12,18,13,10,11,10,9,4,6,2,0
2022-03-07 18:00:00,5,6,0,6,0,0,8,7,9,7,10,11,9,10,9,10,8,6,6,5,3,6,2,21,34,22,23,34,36,35,26,24,22,19,20,21,18,14,12,10,9,5,2,0
2022-03-07 19:00:00,4,2,2,6,7,9,14,12,15,17,17,17,16,20,7,21,21,21,22,19,8,2,5,6,8,13,29,28,26,20,16,15,13,11,13,13,10,12,9,8,7,5,1,0
2022-03-07 20:00:00,1,3,0,2,5,5,5,0,4,5,0,1,7,6,0,0,2,0,0,4,2,2,2,2,4,3,18,18,16,15,14,11,12,9,8,14,9,8,7,5,5,2,0,0
2022-03-07 21:00:00,1,1,0,2,0,0,3,0,0,2,0,2,0,1,1,5,1,0,0,1,5,3,1,4,5,6,19,18,17,16,13,7,7,10,11,10,9,10,9,7,4,2,1,0
2022-03-07 22:00:00,1,0,1,3,0,0,1,2,2,0,1,0,0,0,0,0,1,0,0,0,0,2,2,4,5,6,20,19,20,20,13,12,11,10,7,8,6,2,4,0,0,1,0,0
2022-03-07 23:00:00,0,3,0,4,0,0,0,0,0,4,0,5,0,5,4,2,2,3,0,0,2,1,2,3,1,4,12,10,9,11,8,4,6,11,10,11,9,7,6,5,4,2,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,2,3,4,0,0,6,8,0,9,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,2,2,0,0,1,4,5,7,8,5,6,9,0,11,12,13,10,14,10,13,6,12,9,3,4,4,5,6,0,5,7,8,7,0,6,7,5,2,0,0,0,0,3,0
2022-03-08 06:00:00,1,3,4,6,3,0,6,4,7,8,9,7,8,10,13,16,17,17,18,16,5,7,3,1,3,0,1,1,0,0,1,2,0,3,0,0,0,0,0,3,0,2,1,0
2022-03-08 07:00:00,12,18,20,22,25,29,34,37,40,44,45,47,51,53,52,51,33,31,30,28,12,17,12,2,9,7,11,12,4,9,10,10,11,12,0,12,12,12,9,11,10,9,8,0
2022-03-08 08:00:00,5,8,9,12,6,15,17,21,29,35,40,18,41,41,36,30,36,36,38,39,32,56,33,2,11,8,16,18,11,16,15,13,10,9,8,7,6,6,5,4,3,1,2,0
2022-03-08 09:00:00,3,10,10,11,6,8,12,14,14,16,17,19,19,21,23,26,26,32,34,32,26,27,17,15,15,14,13,11,14,9,8,8,6,4,5,3,5,0,4,3,2,1,0,0
2022-03-08 10:00:00,3,6,7,8,9,7,9,11,11,12,15,15,17,16,16,16,18,21,22,23,11,13,9,18,15,15,18,19,9,18,18,15,14,13,11,9,9,7,6,5,5,4,0,0
2022-03-08 11:00:00,2,5,4,5,0,2,7,9,10,10,10,11,12,13,13,13,14,9,14,18,9,9,8,22,21,18,18,18,8,17,17,19,16,15,14,13,12,8,4,0,5,2,0,0
2022-03-08 12:00:00,1,6,2,1,4,0,5,5,7,8,9,8,9,10,9,8,9,14,7,0,11,14,10,20,19,16,13,14,6,12,10,13,9,12,11,5,6,3,5,6,6,5,2,0
2022-03-08 13:00:00,2,4,5,7,3,0,10,8,11,12,13,7,14,14,13,25,23,28,25,26,19,20,20,9,8,8,10,9,10,9,31,34,30,7,29,25,20,13,8,10,8,2,1,0
2022-03-08 14:00:00,3,5,6,9,8,8,10,8,10,12,13,14,9,9,13,19,20,22,21,20,15,14,10,17,17,14,18,18,17,16,20,22,16,16,15,14,11,9,9,8,5,2,0,0
2022-03-08 15:00:00,14,15,7,19,21,22,24,22,20,18,16,15,14,12,11,10,8,9,8,0,7,9,9,24,24,18,23,24,22,19,17,17,16,14,12,13,13,12,11,9,9,6,3,0
2022-03-08 16:00:00,6,10,0,8,9,10,8,8,9,0,7,9,10,4,11,11,12,13,13,14,10,9,6,14,15,24,35,33,33,30,31,32,24,23,21,19,13,7,5,2,1,2,1,0
2022-03-08 17:00:00,1,6,0,7,7,9,16,15,9,14,17,18,19,19,15,17,18,21,19,20,12,9,3,17,20,15,33,31,29,29,28,24,22,20,20,18,10,8,5,6,0,3,0,0
2022-03-08 18:00:00,4,6,1,0,6,0,10,12,17,5,18,19,20,20,18,15,13,18,19,17,7,5,6,12,15,14,36,37,35,34,30,28,28,26,29,30,26,22,16,15,13,10,5,0
2022-03-08 19:00:00,1,0,2,2,3,0,4,4,5,6,6,8,9,10,9,9,5,7,9,2,5,8,4,6,7,9,36,37,36,36,30,26,23,23,25,24,24,20,18,12,11,8,5,0
2022-03-08 20:00:00,2,3,4,6,4,6,2,0,4,2,1,2,5,5,5,4,0,4,4,3,3,2,5,6,10,13,17,17,12,17,15,13,10,11,11,10,8,8,6,6,4,1,1,0
2022-03-08 21:00:00,1,3,4,5,5,0,7,5,1,6,6,0,3,1,3,3,2,4,2,2,1,3,3,3,3,6,21,19,17,17,11,8,7,5,4,5,6,4,3,3,2,1,0,0
2022-03-08 22:00:00,2,3,0,8,0,7,2,4,2,0,0,0,3,2,1,1,0,0,5,0,3,2,1,4,5,8,27,28,29,25,28,23,23,20,19,18,16,14,11,9,8,7,2,0
2022-03-08 23:00:00,0,2,2,1,1,2,3,3,0,4,6,5,4,2,0,0,0,1,1,0,0,4,2,2,2,5,9,4,0,8,6,5,3,6,3,1,3,3,4,3,0,2,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,1,2,0,1,2,3,5,2,0,6,0,3,3,8,9,10,8,6,0,6,4,2,3,1,2,2,2,4,0,2,3,4,0,2,4,3,3,0,0,2,0,1,0,0
2022-03-09 06:00:00,3,0,1,4,8,2,11,10,0,9,7,8,10,3,10,0,0,11,10,0,3,3,2,2,0,1,4,0,0,4,4,5,0,0,0,2,4,3,1,0,0,0,0,0
2022-03-09 07:00:00,2,0,0,1,0,0,2,0,3,0,0,4,0,4,4,5,1,6,0,4,4,5,2,5,6,0,4,0,3,5,4,2,3,1,1,2,1,0,0,0,0,0,0,0
2022-03-09 08:00:00,6,8,9,0,12,11,14,11,10,13,14,15,0,9,19,18,18,16,16,16,9,6,4,2,3,2,4,3,5,4,7,6,8,6,6,5,4,3,2,0,2,0,0,0
2022-03-09 09:00:00,1,5,2,6,4,7,9,10,13,13,13,7,14,14,15,17,18,0,18,17,6,4,1,2,4,3,3,1,0,4,4,3,2,0,1,0,2,0,1,0,0,0,0,0
2022-03-09 10:00:00,0,4,0,3,4,0,2,5,5,7,9,10,11,12,13,15,16,14,13,12,6,5,1,2,3,2,7,5,9,8,5,9,8,6,7,5,4,4,3,2,1,1,0,0
2022-03-09 11:00:00,5,7,3,8,9,0,10,12,16,15,18,20,19,8,21,24,24,23,0,7,8,8,3,2,0,0,3,4,0,6,7,6,8,10,12,13,8,5,6,5,0,2,0,0
2022-03-09 12:00:00,1,3,0,4,4,8,9,8,9,7,9,0,9,11,6,9,12,11,10,19,8,5,4,3,7,3,8,9,11,8,6,6,4,0,7,7,10,11,9,10,10,7,3,0
2022-03-09 13:00:00,1,4,5,10,11,13,17,15,14,16,17,19,20,23,22,21,19,18,17,17,12,8,6,4,5,7,14,13,12,11,9,7,8,7,6,0,0,5,3,2,0,0,0,0
2022-03-09 14:00:00,2,3,0,4,5,6,6,5,8,7,7,9,10,12,10,10,7,11,12,17,4,6,5,6,7,7,16,15,16,14,13,12,13,12,14,15,11,9,6,0,4,2,0,1
2022-03-09 15:00:00,2,4,5,10,0,11,14,10,9,10,0,9,9,10,11,12,13,14,13,14,4,5,2,2,6,9,15,15,14,13,12,13,8,10,11,10,9,5,4,5,4,3,2,0
2022-03-09 16:00:00,1,2,0,3,4,5,10,12,13,11,11,12,8,13,13,16,13,14,0,0,10,11,5,8,7,7,28,29,29,28,23,21,20,18,15,13,14,10,7,6,4,2,1,0
2022-03-09 17:00:00,0,3,5,0,4,5,8,9,10,10,9,12,16,18,18,16,0,15,14,11,3,3,2,9,10,11,22,19,21,20,20,16,21,21,24,19,19,16,11,10,9,3,2,0
2022-03-09 18:00:00,3,5,0,0,3,4,6,9,4,10,11,12,13,5,12,13,12,11,10,8,5,6,4,5,9,7,19,20,21,17,15,17,14,14,13,16,16,11,9,7,6,4,1,0
2022-03-09 19:00:00,0,0,1,3,0,0,0,0,5,6,0,0,5,7,3,6,8,5,7,7,2,1,2,3,4,5,14,13,13,12,16,15,12,7,13,12,10,9,5,3,2,0,0,0
2022-03-09 20:00:00,1,4,5,0,4,3,6,4,4,5,6,8,7,4,6,0,6,4,5,6,6,4,3,3,6,9,18,0,10,19,18,18,17,13,16,13,12,8,9,7,4,3,1,0
2022-03-09 21:00:00,1,1,0,0,2,3,4,0,3,0,5,6,0,3,7,7,2,5,7,0,5,1,3,5,0,11,18,17,15,16,13,7,6,4,0,5,2,2,2,2,0,3,2,0
2022-03-09 22:00:00,3,1,1,2,2,2,0,2,0,0,1,0,0,0,1,0,0,0,0,6,3,7,6,5,3,6,31,35,0,34,32,28,24,22,21,18,18,17,15,10,8,6,2,0
2022-03-09 23:00:00,0,3,0,4,0,0,4,0,3,0,3,0,0,2,2,0,0,0,1,0,0,1,0,0,6,9,27,20,0,19,14,14,11,6,12,11,10,9,9,8,5,0,3,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,2,3,4,5,6,0,7,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,2,0,2,3,5,7,8,10,0,0,9,10,12,11,12,14,15,14,13,13,14,11,2,3,4,6,0,5,7,8,10,9,7,9,8,7,0,5,3,0,1,1,0
2022-03-10 06:00:00,1,4,5,7,4,0,5,6,5,9,7,0,9,10,12,17,14,13,18,0,7,6,6,1,5,3,4,3,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-10 07:00:00,4,8,9,12,14,17,22,25,31,35,44,46,50,51,48,35,38,45,51,42,11,22,15,5,17,17,23,18,17,13,13,8,12,7,0,5,3,5,5,4,6,4,2,0
2022-03-10 08:00:00,4,5,6,12,13,10,14,13,17,19,23,25,26,41,39,26,28,31,34,36,22,52,27,4,6,6,14,14,9,16,10,11,9,10,9,7,6,4,4,3,3,1,0,0
2022-03-10 09:00:00,2,7,10,9,11,15,18,22,25,18,26,0,27,22,30,30,31,37,41,40,29,30,22,16,13,11,13,12,12,11,11,8,11,10,9,8,8,8,6,0,4,3,1,0
2022-03-10 10:00:00,1,5,6,7,2,7,11,10,9,9,11,10,12,15,16,18,17,17,17,18,12,19,13,14,15,17,14,13,9,10,11,10,9,9,9,7,7,6,4,3,2,2,0,0
2022-03-10 11:00:00,0,1,1,2,2,3,6,5,6,7,8,0,3,8,12,12,14,14,16,15,10,11,9,17,16,17,14,12,11,8,7,6,7,0,0,5,5,4,4,0,3,2,0,0
2022-03-10 12:00:00,3,4,6,7,5,8,9,4,9,11,11,9,14,16,14,16,14,19,5,18,14,13,10,18,19,18,18,19,17,12,10,11,9,7,8,10,10,9,9,10,9,4,1,0
2022-03-10 13:00:00,3,4,5,8,5,9,10,10,10,11,12,13,4,11,11,15,14,17,17,17,15,13,9,7,9,6,12,6,0,6,21,22,15,23,21,18,13,11,10,9,8,2,1,0
2022-03-10 14:00:00,1,4,1,0,2,1,4,2,3,5,6,2,7,15,15,15,15,15,17,15,16,19,15,17,17,16,20,20,19,16,13,12,12,14,8,14,12,10,7,8,7,6,2,0
2022-03-10 15:00:00,18,7,21,19,20,19,20,17,9,15,8,9,15,14,8,12,9,12,10,13,9,11,10,21,23,20,19,16,11,20,24,29,11,24,18,18,16,14,14,12,3,9,2,0
2022-03-10 16:00:00,6,8,10,9,8,9,9,9,7,0,4,8,7,7,8,10,13,13,14,16,8,12,7,24,24,25,27,15,14,24,22,23,23,21,21,17,15,14,11,11,8,3,1,0
