Unnamed: 0,1_보성운수기종점,2_신림복지관앞,3_난우중학교입구,4_우림시장.난곡보건분소,5_남강중고등학교입구,6_세이브마트앞,7_신일교회앞,8_난곡우체국사거리,9_신림청소년독서실.신림체육센터,10_난곡입구,11_호림박물관,12_남서울중학교.성보중고등학교,13_신림사거리.신림역,14_관악우체국.양지병원,15_KT&G관악지점,16_봉천역.관악초등학교,17_KT관악지점,18_관악구청,19_청룡시장,20_영락고교.영락의료과학고,21_e편한세상서울대입구아파트,22_쑥고개,23_신림2교,24_서원동문화교앞,25_신림사거리,26_신림사거리.신림역,27_남부초등학교,28_호림박물관,29_신림청소년독서실.신림체육센터,30_난곡우체국사거리,31_신일교회앞,32_세이브마트앞,33_남강중고등학교입구,34_우림시장.난곡보건분소,35_난우중학교입구,36_신림복지관앞,37_보성운수기종점(가상)
2022-03-11 16:00:00,0,2,6,12,20,27,27,32,33,33,31,29,13,16,15,15,12,21,25,28,20,22,20,15,11,20,21,13,20,19,17,17,15,10,9,8,0
2022-03-11 17:00:00,1,5,7,16,18,22,25,24,26,26,27,17,12,11,10,11,12,24,26,26,18,17,15,15,17,41,41,40,40,33,27,16,14,6,4,2,0
2022-03-11 18:00:00,1,4,5,10,14,21,23,26,28,34,37,38,18,16,14,14,12,27,30,30,30,22,17,14,22,48,49,47,41,39,38,32,22,9,6,4,0
2022-03-11 19:00:00,0,1,4,11,12,14,16,15,16,14,15,8,10,9,6,11,12,26,25,23,19,17,14,12,26,60,29,59,57,46,39,27,24,12,9,7,0
2022-03-11 20:00:00,1,2,0,4,3,5,11,4,12,6,7,5,7,6,5,7,9,28,25,23,20,15,11,11,19,38,40,43,43,41,35,29,21,9,5,8,0
2022-03-11 21:00:00,2,1,0,3,2,4,0,5,3,0,4,5,6,5,5,7,6,21,24,24,18,16,9,8,15,27,26,17,25,24,21,16,12,6,5,4,0
2022-03-11 22:00:00,0,1,1,2,4,6,7,8,5,4,6,7,7,6,4,7,9,18,17,18,18,15,10,9,14,27,30,28,29,27,26,23,18,7,3,2,0
2022-03-11 23:00:00,0,2,0,3,0,1,4,3,2,3,0,1,5,5,0,4,4,15,13,8,13,9,6,5,11,32,32,33,32,31,25,19,13,9,7,3,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,3,2,5,7,12,10,15,13,13,8,0,0,8,7,7,6,3,2,0,3,2,0,3,2,5,5,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,2,3,5,8,11,12,8,13,14,7,13,8,7,6,0,7,4,1,0,2,0,2,3,4,2,6,4,3,5,5,3,4,3,2,0,0,0
2022-03-12 06:00:00,4,2,0,6,8,8,11,13,12,12,14,10,4,3,4,2,1,3,3,4,3,6,5,7,4,7,4,5,7,6,4,5,3,3,2,0,0
2022-03-12 07:00:00,2,4,5,6,7,9,11,7,9,6,8,5,8,5,4,4,4,5,4,2,3,2,3,3,2,5,4,4,0,2,2,3,2,1,1,0,0
2022-03-12 08:00:00,6,9,12,21,28,29,31,30,31,31,29,28,16,15,15,13,8,7,5,4,4,5,4,10,6,7,8,9,5,8,6,4,4,2,0,0,0
2022-03-12 09:00:00,2,6,14,27,31,33,35,33,30,29,28,26,10,8,7,7,6,8,7,7,8,7,8,7,5,8,8,9,11,9,6,4,2,1,0,1,0
2022-03-12 10:00:00,3,6,10,21,25,31,35,30,35,35,36,32,16,13,14,12,10,7,9,8,6,8,9,11,8,18,22,22,23,22,19,13,9,8,2,1,0
2022-03-12 11:00:00,2,4,6,15,17,28,29,31,33,33,18,18,10,10,12,8,7,12,13,16,14,17,16,16,6,10,13,11,14,13,11,8,8,4,7,6,0
2022-03-12 12:00:00,3,6,9,13,14,21,24,26,29,30,30,31,14,9,9,13,10,15,15,17,15,17,13,14,10,23,25,27,19,17,15,11,9,5,3,2,0
2022-03-12 13:00:00,2,2,3,8,10,13,12,11,14,14,0,15,8,9,9,9,7,11,13,15,15,19,17,19,16,23,21,12,14,16,14,14,11,5,4,2,0
2022-03-12 14:00:00,1,2,6,11,16,22,28,28,29,30,20,28,27,9,8,11,11,10,12,12,11,14,14,10,11,24,26,24,26,21,17,12,10,3,2,1,0
2022-03-12 15:00:00,0,3,4,5,4,12,14,7,4,15,16,0,11,8,8,13,12,13,15,15,15,17,16,17,10,14,14,13,14,12,10,9,8,4,3,0,0
2022-03-12 16:00:00,2,1,3,6,12,14,15,14,12,15,18,18,7,8,7,7,6,14,18,15,15,18,11,11,13,23,19,19,20,18,16,12,11,5,4,3,0
2022-03-12 17:00:00,0,3,2,6,4,11,11,30,14,29,30,16,23,24,23,22,17,19,20,22,20,24,17,14,11,16,10,11,13,8,11,7,6,3,0,2,0
2022-03-12 18:00:00,1,3,5,9,14,16,18,18,18,18,0,19,8,10,11,11,9,17,17,17,20,22,17,13,12,25,26,22,26,27,20,16,11,8,6,2,0
2022-03-12 19:00:00,0,1,0,2,4,6,8,5,7,3,6,5,6,5,4,4,3,13,12,13,12,9,8,11,10,22,0,21,22,21,17,13,9,5,3,2,0
2022-03-12 20:00:00,0,0,4,5,6,3,6,6,5,7,7,6,8,5,5,6,6,16,19,13,17,14,10,10,9,21,22,24,24,18,20,18,15,6,4,1,0
2022-03-12 21:00:00,1,4,0,4,3,5,6,6,6,2,5,3,5,6,7,8,6,22,22,19,16,10,8,7,8,26,18,25,23,23,21,17,12,5,2,2,0
2022-03-12 22:00:00,0,2,1,3,5,0,0,4,6,7,6,6,5,3,3,6,8,18,20,18,17,13,10,7,14,21,21,17,17,18,17,12,14,10,6,5,0
2022-03-12 23:00:00,0,1,0,0,2,0,2,1,1,2,0,0,5,2,4,3,3,11,12,11,12,11,9,6,10,24,19,17,22,23,21,18,12,5,1,4,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,1,0,2,4,5,7,9,10,9,8,0,0,5,3,0,0,0,3,0,0,0,3,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,1,2,3,2,4,0,3,0,7,0,8,7,3,7,0,6,5,2,0,3,2,0,0,2,1,5,0,0,7,6,5,4,1,3,0,2,0
2022-03-13 06:00:00,1,2,1,5,5,6,7,5,5,8,6,7,4,3,3,3,2,3,2,2,0,3,2,2,1,5,0,2,3,1,0,2,1,1,2,1,0
2022-03-13 07:00:00,1,2,2,3,4,5,5,5,4,0,5,5,2,3,2,0,1,2,0,2,0,4,2,7,3,4,3,0,0,1,0,0,2,0,0,0,0
2022-03-13 08:00:00,4,5,7,12,14,18,21,21,20,18,18,19,12,12,11,10,9,9,7,0,8,9,8,8,4,6,7,0,5,7,3,4,6,1,0,0,0
2022-03-13 09:00:00,2,4,7,10,14,20,23,23,25,25,10,24,11,10,7,11,8,12,11,8,9,11,11,13,12,10,9,10,12,11,10,7,3,2,1,0,0
2022-03-13 10:00:00,1,3,5,20,23,24,26,26,27,25,16,26,12,11,12,13,8,17,17,17,16,20,18,18,10,13,9,13,11,11,8,7,4,3,1,0,0
2022-03-13 11:00:00,2,3,5,11,14,19,22,23,23,21,26,23,11,10,3,9,8,8,9,10,11,12,11,13,10,19,15,15,7,4,6,1,4,2,0,0,0
2022-03-13 12:00:00,1,7,10,15,16,17,21,22,23,25,25,23,20,8,6,8,7,13,15,14,18,18,16,17,9,15,15,18,20,19,18,7,15,6,4,3,0
2022-03-13 13:00:00,2,1,4,8,10,19,8,22,20,22,22,20,9,9,11,13,7,10,13,13,13,12,9,12,10,11,7,12,11,10,7,7,5,3,3,2,0
2022-03-13 14:00:00,0,1,5,11,15,17,0,21,26,28,27,28,7,9,10,9,8,8,7,9,7,7,6,10,5,15,17,6,13,12,10,9,5,6,4,2,0
2022-03-13 15:00:00,1,3,6,20,23,24,25,25,26,26,26,19,10,11,9,10,6,11,10,9,9,10,7,11,13,18,18,19,21,15,20,17,16,10,7,6,0
2022-03-13 16:00:00,2,5,3,9,11,15,16,17,17,12,10,17,10,9,8,6,5,12,14,16,12,14,13,13,11,14,0,9,17,6,15,15,9,4,1,0,0
2022-03-13 17:00:00,1,5,6,13,16,19,28,29,29,28,7,27,6,9,10,9,6,16,15,8,14,10,11,12,11,27,23,25,22,26,17,16,12,5,3,2,0
2022-03-13 18:00:00,3,4,5,9,9,10,11,13,11,11,4,4,7,8,2,12,11,15,11,12,11,9,10,10,10,18,14,18,14,24,24,24,21,11,9,0,0
2022-03-13 19:00:00,1,1,0,3,4,10,11,9,7,9,8,5,1,2,0,3,3,10,11,12,10,9,6,10,10,20,19,21,21,21,18,14,8,3,2,2,0
2022-03-13 20:00:00,0,1,2,3,4,7,10,9,0,10,9,8,5,6,5,7,7,17,16,15,12,9,7,3,8,16,11,15,16,8,7,12,6,4,2,2,0
2022-03-13 21:00:00,1,2,0,2,3,5,4,4,4,5,5,5,6,6,6,5,3,16,16,14,13,11,10,9,10,19,18,19,22,9,18,14,11,5,4,2,0
2022-03-13 22:00:00,1,1,0,2,3,5,3,1,4,3,0,4,3,0,3,4,5,20,19,19,14,12,6,4,9,18,21,22,21,18,17,14,11,5,3,0,0
2022-03-13 23:00:00,0,0,0,1,0,2,0,3,4,3,0,0,1,3,0,5,0,8,7,10,6,8,5,4,5,16,0,8,15,14,13,11,10,5,4,3,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,4,6,12,23,26,31,39,39,37,31,0,30,29,22,29,25,17,2,3,4,0,5,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,3,1,2,8,11,12,13,15,23,21,11,23,22,20,0,24,16,3,2,3,3,3,4,13,8,12,0,13,10,9,10,9,6,2,5,3,0
2022-03-14 06:00:00,2,4,7,16,21,14,17,19,19,18,20,21,4,3,3,4,3,4,3,5,6,6,4,6,5,8,7,4,4,7,5,3,1,2,0,0,0
2022-03-14 07:00:00,11,14,20,37,49,55,56,42,41,41,45,43,15,15,14,12,12,15,14,13,8,9,12,19,11,14,13,6,6,5,8,8,7,7,2,1,0
2022-03-14 08:00:00,8,12,18,33,45,50,54,57,52,53,56,53,23,22,17,16,13,11,11,10,12,17,18,33,17,19,17,16,14,14,14,11,10,8,6,2,0
2022-03-14 09:00:00,4,13,14,28,34,40,43,48,42,40,39,37,16,16,12,10,9,8,9,11,10,11,11,11,6,10,11,13,11,10,8,6,3,2,0,0,0
2022-03-14 10:00:00,4,14,18,23,27,30,31,30,30,29,28,27,13,12,11,9,6,9,8,9,8,10,10,10,6,9,8,7,10,10,10,9,7,5,4,2,0
2022-03-14 11:00:00,1,6,6,10,11,13,14,15,19,18,18,7,11,11,10,11,10,15,16,15,12,12,14,13,7,11,10,5,13,13,4,10,2,4,3,2,0
2022-03-14 12:00:00,0,4,8,15,19,27,31,31,30,28,25,16,13,11,9,9,10,13,15,13,9,8,8,11,9,10,7,8,10,9,10,7,7,5,3,2,0
2022-03-14 13:00:00,3,5,5,8,12,14,13,15,17,13,12,16,9,10,9,7,8,12,14,16,17,19,11,19,15,16,15,13,12,9,6,5,5,4,1,1,0
2022-03-14 14:00:00,2,3,4,5,7,13,13,23,11,21,19,17,10,11,6,12,10,12,13,13,12,11,10,10,9,23,26,25,22,20,19,12,7,5,1,4,0
2022-03-14 15:00:00,1,1,0,6,8,12,16,15,15,17,17,15,6,7,9,14,12,19,16,14,16,16,12,10,14,23,23,28,26,25,24,20,14,6,5,2,0
2022-03-14 16:00:00,1,3,5,7,13,12,13,14,14,13,14,14,10,12,10,11,11,16,20,24,30,28,20,19,12,26,28,28,25,26,22,19,15,9,7,5,0
2022-03-14 17:00:00,2,6,7,9,10,12,16,12,18,19,20,21,9,10,9,9,9,28,29,26,23,19,18,14,18,46,41,41,41,35,28,20,16,9,6,3,0
2022-03-14 18:00:00,1,5,4,12,13,19,24,26,29,31,32,31,19,23,20,14,13,34,38,37,33,21,17,18,29,62,61,60,59,57,45,38,28,19,13,8,0
2022-03-14 19:00:00,0,2,2,5,10,14,16,17,18,12,17,13,10,7,5,12,14,36,32,31,25,17,12,9,24,60,62,45,57,52,49,42,26,12,10,8,0
2022-03-14 20:00:00,1,3,4,5,3,8,9,4,11,5,10,10,7,6,5,8,7,23,24,22,16,10,9,7,9,30,19,15,21,16,12,8,4,5,2,3,0
2022-03-14 21:00:00,0,2,0,4,3,6,5,6,4,2,4,3,3,2,4,7,6,19,18,18,16,13,12,11,13,29,31,29,29,26,23,20,13,8,7,6,0
2022-03-14 22:00:00,1,2,0,3,4,7,6,8,8,6,4,4,4,3,2,6,6,23,26,26,25,20,14,13,15,21,21,20,20,19,18,14,12,5,4,3,0
2022-03-14 23:00:00,0,3,2,1,6,2,8,8,9,8,5,0,3,2,2,4,3,14,14,13,10,7,5,3,6,17,17,16,15,13,10,10,7,4,2,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,4,5,8,20,23,28,36,37,32,27,0,27,26,26,24,19,16,1,0,0,0,2,2,5,6,5,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,2,1,4,9,13,15,19,19,22,21,16,22,23,21,3,9,16,2,1,2,2,2,5,6,2,8,3,6,5,3,3,2,1,1,0,0,0
2022-03-15 06:00:00,4,6,12,22,26,27,29,17,31,30,16,27,7,5,5,5,5,4,4,4,3,5,5,5,3,3,6,7,2,3,6,5,3,2,1,0,0
2022-03-15 07:00:00,8,13,16,32,45,61,63,63,63,61,60,51,50,12,11,10,9,16,15,5,6,9,17,31,11,11,12,14,12,9,11,8,7,6,3,1,0
2022-03-15 08:00:00,5,12,16,32,39,48,53,54,52,50,52,48,24,23,19,18,16,12,12,12,12,12,10,30,10,16,12,11,11,9,7,7,6,6,5,2,0
2022-03-15 09:00:00,3,7,15,35,46,54,56,58,59,54,53,45,17,15,14,14,11,9,9,9,10,13,10,18,6,10,11,10,11,12,10,7,2,3,2,0,0
2022-03-15 10:00:00,3,9,10,15,16,16,19,23,21,24,23,22,18,8,7,12,11,14,13,12,11,5,9,7,4,11,12,4,13,10,8,6,5,5,3,3,0
2022-03-15 11:00:00,2,3,4,10,13,20,20,18,20,22,21,14,9,10,11,9,7,12,13,15,10,11,10,9,6,8,6,2,6,8,4,10,4,8,6,3,0
2022-03-15 12:00:00,1,4,6,12,14,19,20,21,19,17,18,14,9,7,5,10,6,6,7,8,11,7,6,4,6,16,15,15,11,6,13,11,7,3,0,1,0
2022-03-15 13:00:00,1,5,5,14,16,16,18,21,22,24,23,15,13,7,6,7,7,11,14,12,13,9,9,13,12,15,19,22,20,17,13,11,8,7,3,2,0
2022-03-15 14:00:00,3,8,14,19,21,22,24,26,21,22,21,22,14,16,15,20,18,14,15,15,14,14,13,11,11,20,22,23,20,17,14,8,10,4,2,1,0
2022-03-15 15:00:00,1,3,4,10,9,14,15,17,19,25,25,23,10,10,10,14,14,22,23,22,21,22,15,14,19,27,15,28,24,22,18,10,10,5,3,1,0
2022-03-15 16:00:00,1,6,7,8,12,14,15,17,17,18,14,17,13,15,14,14,15,27,27,26,27,23,21,24,17,20,20,15,22,26,22,12,9,6,3,1,0
2022-03-15 17:00:00,0,1,2,4,7,8,10,6,9,12,14,17,16,13,11,15,14,31,29,32,31,22,22,20,22,43,41,44,43,39,30,24,20,7,5,4,0
2022-03-15 18:00:00,2,5,6,8,12,18,18,18,19,19,15,16,13,12,11,14,13,34,34,27,25,24,20,21,32,55,54,53,50,47,42,35,21,14,9,6,0
2022-03-15 19:00:00,1,3,4,6,9,14,14,14,7,13,13,14,5,7,7,9,9,34,35,31,26,15,14,11,16,46,46,43,43,39,33,30,23,10,9,7,0
2022-03-15 20:00:00,1,3,0,4,5,3,4,1,2,3,6,8,7,5,6,8,10,24,23,24,19,12,8,6,10,30,31,29,27,27,24,17,19,6,4,3,0
2022-03-15 21:00:00,0,1,2,1,3,3,0,0,5,1,2,3,3,4,2,6,9,24,22,22,19,16,11,10,12,24,25,24,23,22,21,18,12,6,4,3,0
2022-03-15 22:00:00,2,1,1,3,3,5,3,5,6,5,4,5,7,5,5,8,7,27,29,30,25,18,14,13,13,22,28,29,26,25,20,13,9,4,2,1,0
2022-03-15 23:00:00,0,3,3,3,4,4,5,6,3,8,7,8,7,5,4,4,5,15,14,14,12,8,6,5,8,10,11,13,7,12,10,16,12,8,6,3,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,3,4,8,20,22,26,32,33,31,26,0,25,24,25,24,19,12,2,3,5,4,0,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,3,1,4,9,11,14,17,19,17,18,5,15,19,17,16,15,15,3,3,3,4,4,3,6,3,6,3,7,6,7,3,3,3,1,2,0,0
2022-03-16 06:00:00,3,4,10,13,18,24,28,30,28,27,25,22,7,5,5,4,4,3,3,2,4,3,5,5,3,4,2,0,5,2,3,2,1,1,0,0,0
2022-03-16 07:00:00,10,14,18,34,44,52,55,56,54,53,51,46,26,10,8,8,6,11,11,9,10,8,13,27,23,12,12,6,11,8,4,8,6,1,3,2,0
2022-03-16 08:00:00,7,11,18,27,39,42,47,48,53,53,54,47,29,30,25,22,17,11,13,8,8,9,12,15,9,13,15,10,12,10,6,4,7,5,4,1,0
2022-03-16 09:00:00,2,4,7,19,27,32,35,36,38,35,34,33,17,19,15,11,8,14,11,11,10,10,11,20,7,9,11,10,9,8,7,5,3,2,2,1,0
2022-03-16 10:00:00,2,9,12,20,26,28,31,29,29,28,30,25,14,14,14,11,7,10,9,4,9,6,6,8,6,9,10,9,10,6,8,7,9,4,0,0,0
2022-03-16 11:00:00,0,5,6,10,11,18,15,20,17,16,16,18,13,14,13,12,9,8,11,12,10,9,10,10,7,11,10,9,10,10,8,5,5,4,3,1,0
2022-03-16 12:00:00,2,3,5,12,15,17,19,19,19,19,13,17,6,7,4,8,6,9,10,9,9,12,12,14,6,10,13,13,12,11,9,8,8,5,4,3,0
2022-03-16 13:00:00,1,1,3,7,8,14,16,15,15,18,20,15,19,14,13,12,8,8,10,11,13,12,12,8,10,12,13,11,12,11,9,7,6,7,5,3,0
2022-03-16 14:00:00,3,4,9,16,20,21,23,24,23,24,23,24,11,8,11,11,9,12,13,14,14,11,13,9,10,15,14,8,15,8,8,5,7,2,0,1,0
2022-03-16 15:00:00,0,4,6,9,5,14,13,21,20,21,20,13,11,9,11,19,17,25,22,25,26,29,25,25,18,18,21,20,21,19,16,9,5,2,1,0,0
2022-03-16 16:00:00,1,5,7,16,18,24,25,27,26,23,0,23,9,9,7,14,14,17,20,20,19,15,14,13,13,34,38,36,29,31,22,14,12,5,4,2,0
2022-03-16 17:00:00,2,5,8,13,21,26,27,26,28,28,27,26,10,10,9,13,15,31,34,30,27,24,19,14,21,34,35,34,31,24,22,19,14,7,4,2,0
2022-03-16 18:00:00,1,3,3,8,9,11,16,18,19,18,17,15,9,9,9,12,10,40,39,30,30,26,20,16,24,61,60,61,59,57,34,25,16,8,7,6,0
2022-03-16 19:00:00,1,5,4,7,11,12,13,16,17,17,17,17,12,15,16,13,11,33,33,30,25,15,8,6,17,33,34,36,35,31,46,35,28,13,8,7,0
2022-03-16 20:00:00,1,2,0,2,4,3,5,0,3,4,2,2,3,5,7,7,6,26,26,25,22,16,12,9,11,27,26,25,27,19,24,17,12,5,3,4,0
2022-03-16 21:00:00,1,1,1,3,1,4,5,5,6,0,4,5,4,6,0,5,6,23,22,21,16,15,10,9,11,29,22,28,25,23,19,15,11,7,5,3,0
2022-03-16 22:00:00,1,0,0,2,3,6,6,5,3,5,4,1,4,4,4,6,8,22,22,24,22,16,15,16,15,24,25,24,23,22,21,19,15,7,6,2,0
2022-03-16 23:00:00,0,0,0,1,1,2,2,2,0,2,0,0,3,4,0,8,10,17,16,12,10,10,8,6,7,13,6,11,12,11,10,8,7,6,1,0,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,4,1,8,16,20,29,32,33,30,26,0,25,26,26,25,20,18,4,0,0,0,3,4,9,8,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,2,2,5,12,15,20,22,17,18,25,0,24,23,21,22,2,19,2,3,3,2,2,3,5,7,7,8,6,9,7,6,4,4,3,2,1,0
2022-03-17 06:00:00,2,5,7,12,21,25,27,20,25,14,16,12,7,7,4,6,4,3,2,2,1,3,2,9,3,7,8,7,9,8,7,6,5,3,2,0,0
2022-03-17 07:00:00,8,10,17,32,37,45,47,48,46,45,46,41,14,11,13,7,8,9,7,6,7,8,17,17,9,17,15,15,10,14,11,9,6,8,8,7,0
2022-03-17 08:00:00,10,19,27,35,36,41,45,45,46,49,50,49,24,21,20,14,13,12,11,9,10,10,11,26,10,13,19,20,9,15,10,7,9,7,6,5,0
2022-03-17 09:00:00,2,4,10,18,34,38,46,52,54,55,54,47,20,20,19,12,9,11,10,9,10,9,8,10,6,11,13,11,8,6,4,5,4,3,0,1,0
2022-03-17 10:00:00,1,8,7,14,19,18,23,25,23,23,19,28,9,6,9,8,7,6,7,8,8,9,9,6,6,9,7,8,9,9,12,12,8,6,5,2,0
2022-03-17 11:00:00,2,3,3,8,16,20,20,22,20,21,24,21,14,10,8,9,7,12,6,5,11,12,11,12,10,9,8,5,6,7,3,6,5,2,1,1,0
2022-03-17 12:00:00,5,7,8,15,17,19,20,22,21,17,16,14,12,9,12,10,8,11,12,12,7,8,8,8,6,11,11,8,8,8,5,10,6,4,0,0,0
2022-03-17 13:00:00,1,2,3,10,12,16,17,20,19,11,16,15,10,8,5,9,8,9,7,12,10,11,10,10,10,19,9,18,14,13,12,7,6,5,2,4,0
2022-03-17 14:00:00,1,8,11,15,24,40,41,39,22,21,21,21,13,11,9,11,9,16,14,13,15,13,12,12,13,20,22,24,13,13,8,6,5,5,4,2,0
2022-03-17 15:00:00,2,0,3,12,14,16,14,38,35,33,27,28,16,14,13,11,12,19,21,19,23,20,14,12,8,21,23,10,23,20,18,16,15,5,3,2,0
2022-03-17 16:00:00,6,4,7,8,11,17,10,20,19,18,17,17,9,11,12,11,10,19,20,29,29,30,11,21,18,31,25,33,36,33,27,15,13,9,4,1,0
2022-03-17 17:00:00,1,4,6,12,14,22,24,26,28,34,35,30,16,14,12,12,8,23,23,20,20,14,11,10,16,44,43,47,48,46,37,28,18,6,3,0,0
2022-03-17 18:00:00,1,3,2,10,15,22,25,14,29,30,29,28,17,16,17,16,13,27,29,28,26,17,14,13,25,51,51,51,52,49,41,33,22,9,7,4,0
2022-03-17 19:00:00,0,2,0,9,10,13,12,11,9,12,13,13,6,4,5,17,19,35,29,29,26,17,14,14,16,51,52,39,52,49,42,35,25,14,10,7,0
2022-03-17 20:00:00,3,4,4,9,4,11,13,14,13,13,14,13,11,7,6,9,10,21,19,17,13,9,8,7,17,30,30,26,28,27,23,20,20,7,4,3,0
2022-03-17 21:00:00,0,1,0,4,4,5,1,5,7,0,6,5,2,3,2,3,3,20,18,17,15,10,9,7,12,35,34,33,31,27,24,17,14,6,5,1,0
2022-03-17 22:00:00,0,4,1,4,5,7,6,6,6,6,7,6,5,1,3,5,6,19,23,21,18,14,11,9,11,19,20,21,20,18,16,14,11,4,1,2,0
2022-03-17 23:00:00,0,2,0,1,0,4,3,3,0,2,5,0,4,5,0,5,2,16,14,12,10,8,6,5,8,22,21,20,18,16,11,11,9,4,2,1,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
