Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지.신내역,3_신내데시앙아파트후문,4_서울의료원후문,5_중랑소방서,6_신내7단지아파트홈플러스,7_신내6단지아파트,8_봉화산역3번출구,9_신내8단지아파트.서울의료원,10_신내9단지아파트,11_신내10단지아파트,12_중랑구청사거리,13_성원아파트경남아너스빌앞,14_국민은행망우동지점,15_망우지구대,16_상봉터미널,17_망우3동주민센터.혜원여중고후문,18_동원시장,19_면목본동파출소,20_중화중학교.다문화가족지원센터,21_면중초등학교,22_면목동금호어울림아파트,23_면목동대원칸타빌아파트,24_용마폭포공원,25_용마산역,26_면목동,27_용암사입구,28_대원고교앞,29_중곡동종점,30_신성시장앞,31_중곡동입구,32_중곡동입구삼거리,33_군자역4번출구.용마초등학교,34_군자역먹자골목사거리,35_군자동주민센터앞,36_세종초등학교.세종사이버대학교앞,37_군자새마을금고앞,38_장안초등학교,39_화양사거리,40_성동세무서,41_제인병원,42_성수2가3동주민센터,43_리버하우스,44_상원,45_한양대정문앞,46_서울숲삼부아파트,47_왕십리역,48_코스모타워.서울신용보증재단성동지점,49_상왕십리역,50_왕십리센트라스아파트,51_성동고등학교,52_신당역.중앙시장앞,53_충무아트센터.스포츠센터.중부소방서,54_동대문역사문화공원,55_동대문디자인플라자,56_서울기동대.광희초등학교,57_신당역.중앙시장앞,58_성동고등학교,59_신당파인힐하나유보라,60_뉴타운아파트,61_상왕십리역,62_왕십리2동주민센터,63_왕십리역,64_행당1동주민센터.성동소방서,65_한양대정문,66_상원,67_리버하우스,68_성수2가3동주민센터,69_성동세무서앞,70_우리은행화양동지점,71_장안초등학교,72_군자새마을금고.성동광진위센터,73_세종초교앞,74_군자삼거리,75_능동우편취급국,76_KEB하나은행군자동지점,77_군자역5번출구.용마초등학교,78_중곡동입구삼거리,79_중곡동입구,80_신성시장,81_중곡동종점,82_대원고교앞,83_용암사입구,84_면목동,85_용마산역,86_용마폭포공원,87_면목동금호어울림아파트,88_한양수자인사가정파크,89_면중초등학교,90_중화중학교,91_중화중학교삼거리,92_면목본동파출소,93_동원시장,94_망우3동주민센터.혜원여중고후문,95_상봉터미널,96_망우역,97_국민은행망우동지점,98_성원아파트경남아너스빌앞,99_중랑구청사거리,100_신내동성3차아파트,101_신내동성1.2차아파트,102_신내9단지아파트.서울의료원,103_봉화산역2번출구,104_신내6단지,105_신내7단지아파트홈플러스,106_중랑소방서,107_서울의료원후문,108_신내데시앙아파트후문,109_중랑공영차고지,110_중랑공영차고지.신내역,111_중랑공영차고지(가상)
2022-03-16 15:00:00,0,0,0,2,0,0,1,8,8,9,11,11,10,9,10,10,11,12,11,17,16,14,13,12,10,8,8,29,37,37,36,31,34,32,21,23,22,18,18,19,20,21,18,18,19,16,12,10,7,10,3,9,8,9,7,8,13,16,14,18,18,21,19,16,24,27,29,30,32,26,25,25,28,11,26,21,25,24,22,20,16,16,17,17,18,20,19,20,20,17,20,22,24,41,41,30,29,25,15,13,9,8,7,3,2,0,1,0,0,0,0
2022-03-16 16:00:00,0,2,1,0,0,0,2,12,15,15,15,14,14,14,15,20,18,18,18,24,23,22,13,18,15,14,14,15,17,19,18,19,19,12,11,10,11,11,14,18,19,18,17,11,12,11,11,10,11,7,13,7,6,8,10,0,13,13,13,14,13,16,18,15,23,26,25,27,28,26,25,25,27,17,26,25,24,26,24,23,20,18,19,18,24,22,23,24,21,24,24,29,28,29,24,22,23,15,13,12,12,10,5,2,1,0,0,0,0,0,0
2022-03-16 17:00:00,0,3,2,1,0,0,4,12,10,11,12,13,11,9,10,13,15,19,16,16,18,21,18,14,13,15,15,17,17,19,20,25,25,27,26,22,22,23,25,31,30,21,22,25,23,21,20,16,14,13,11,8,7,3,5,4,16,18,19,18,19,19,17,15,20,27,29,30,33,34,35,32,32,30,27,23,25,23,23,27,25,24,23,20,20,15,21,22,22,17,20,19,15,16,14,14,17,17,14,11,8,9,3,0,0,0,0,0,0,0,0
2022-03-16 18:00:00,0,1,1,0,0,0,3,26,22,18,17,15,15,14,17,22,22,22,19,20,21,22,23,21,19,18,19,20,17,14,16,17,17,19,18,16,16,17,19,56,57,59,57,54,37,33,25,24,20,16,14,11,8,7,2,0,11,13,14,13,14,17,19,19,28,39,43,49,45,40,42,42,43,43,41,38,45,47,43,35,30,29,29,30,30,28,29,25,28,29,28,29,30,30,29,19,21,18,17,18,13,8,2,0,0,0,0,0,0,0,0
2022-03-16 19:00:00,0,0,0,0,0,1,1,25,19,13,10,9,10,7,10,13,13,15,17,22,23,25,24,23,24,23,26,25,23,18,17,14,15,13,12,14,17,18,15,18,20,0,16,22,20,18,14,14,17,21,18,16,12,13,6,4,8,9,15,0,18,17,20,20,24,25,29,36,39,35,35,37,38,34,34,29,27,25,32,31,32,32,31,31,39,34,30,24,22,23,23,26,27,27,23,16,16,15,11,12,8,5,2,1,0,0,0,0,0,0,0
2022-03-16 20:00:00,0,0,0,1,0,1,1,7,7,4,6,3,2,2,4,5,3,4,3,5,3,4,0,4,4,5,4,6,8,8,9,5,10,9,8,9,6,8,7,8,9,5,11,7,9,4,4,6,5,4,7,6,5,7,3,3,8,10,12,6,13,15,16,14,16,19,20,23,20,24,25,24,23,24,22,21,20,19,20,20,19,17,13,14,18,16,13,14,14,13,14,14,18,18,17,7,8,7,10,6,4,3,0,1,0,0,0,0,0,0,0
2022-03-16 21:00:00,0,0,0,0,0,0,1,8,9,8,7,6,7,5,9,7,7,6,5,6,6,4,4,3,5,0,2,4,5,6,7,9,9,9,8,6,5,5,5,8,7,8,6,10,10,10,9,10,8,6,4,4,0,7,6,6,8,15,9,14,14,16,16,16,22,27,16,29,28,25,28,27,28,27,12,31,34,33,30,26,25,24,23,22,20,18,15,15,14,14,13,13,14,15,14,11,11,8,5,6,4,2,0,0,0,0,0,0,0,0,0
2022-03-16 22:00:00,0,0,1,0,2,1,2,14,11,9,8,6,7,6,7,12,13,12,11,14,14,13,12,4,10,7,4,9,8,6,8,7,7,7,5,10,7,7,7,9,7,10,8,9,8,3,6,6,7,0,4,4,2,5,6,0,11,8,12,7,12,11,14,14,17,20,21,23,24,21,17,19,20,17,18,20,23,22,27,26,22,21,20,19,19,17,18,19,14,14,16,15,15,13,11,9,10,8,7,7,4,4,1,1,0,0,0,0,0,0,0
2022-03-16 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,2,0,0,3,4,0,2,7,6,7,8,7,7,7,8,3,7,8,9,0,9,5,6,8,12,10,8,7,3,2,5,3,2,11,8,13,12,13,14,13,0,15,18,19,18,18,17,16,14,15,14,8,13,19,19,16,17,16,6,15,6,13,12,7,7,6,9,7,2,6,8,8,5,5,4,3,4,2,3,0,1,0,0,0,0,0,0,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,0,1,0,0,0,0,1,1,2,3,4,5,5,4,5,7,7,8,11,12,9,9,16,16,11,15,14,15,18,25,25,25,26,25,22,21,25,29,27,28,25,26,25,24,22,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,0,0,0,0,0,0,0,2,1,3,5,6,0,5,6,7,8,7,12,15,17,11,19,12,20,15,15,15,17,24,20,18,14,13,12,12,12,10,15,14,13,11,12,15,11,9,8,8,9,8,6,4,7,14,20,29,30,29,9,0,7,27,27,9,26,24,22,4,20,18,12,14,15,16,15,13,8,9,10,11,10,0,9,5,8,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 06:00:00,0,0,0,0,0,0,1,2,3,4,5,4,5,5,6,8,10,7,12,11,12,9,7,12,10,11,9,9,11,18,16,15,16,16,17,13,16,11,13,13,11,10,9,8,5,5,3,2,6,5,0,3,0,2,4,2,5,2,3,0,5,3,4,6,7,6,7,6,3,4,7,7,9,6,7,7,6,7,6,4,8,7,8,9,9,8,8,7,8,9,8,12,12,13,13,8,6,4,7,7,12,8,2,3,0,0,0,0,0,0,0
2022-03-17 07:00:00,0,1,1,0,0,2,3,7,10,10,14,14,15,16,18,19,19,20,22,23,27,31,33,34,21,25,26,26,27,33,33,33,32,36,36,39,37,33,30,31,30,28,19,22,16,14,14,11,10,12,13,10,4,4,3,2,4,4,6,0,8,9,11,12,25,24,21,17,12,15,22,32,35,36,36,33,39,40,42,39,20,13,9,14,16,14,16,20,23,32,33,35,36,27,24,17,18,23,27,27,32,29,2,0,0,2,0,1,0,0,0
2022-03-17 08:00:00,0,1,1,0,0,0,3,12,13,15,14,22,25,24,27,30,36,44,45,45,40,43,44,39,29,29,27,28,30,36,36,32,30,33,33,36,38,34,32,31,28,31,29,27,15,14,12,10,9,10,13,7,10,5,3,5,10,12,16,15,20,23,27,27,38,34,32,30,19,14,14,17,16,19,19,15,18,22,25,29,30,32,34,33,35,34,38,45,39,37,33,35,34,36,31,20,18,14,13,18,25,18,3,0,1,0,0,0,2,0,0
2022-03-17 09:00:00,0,1,0,1,0,0,0,8,6,7,8,9,10,13,12,16,15,11,12,14,15,16,19,16,13,14,18,20,23,27,26,23,23,23,17,29,29,29,31,31,27,24,23,19,15,14,13,11,12,10,8,7,8,2,2,1,3,2,6,5,6,8,8,5,13,13,10,10,7,7,8,8,9,8,9,8,10,10,10,12,10,11,13,15,16,18,10,17,17,15,14,19,20,19,16,12,11,13,11,10,8,8,0,0,0,0,1,0,0,0,0
2022-03-17 10:00:00,0,2,0,4,0,0,0,3,9,8,9,11,12,12,9,10,9,8,9,8,11,10,5,9,8,9,9,9,10,20,19,19,19,18,20,19,19,21,18,23,23,23,24,23,19,18,17,16,16,15,13,10,9,4,7,4,8,9,6,6,10,13,13,12,14,11,6,9,9,9,8,10,12,13,11,11,11,11,8,6,6,4,1,5,8,9,11,14,13,6,12,14,14,16,16,12,13,12,9,3,7,3,1,0,0,0,0,0,0,0,0
2022-03-17 11:00:00,0,1,1,1,0,0,0,6,8,7,9,8,10,9,7,9,8,5,0,5,6,7,3,6,6,7,9,4,10,13,14,13,12,14,13,10,9,12,12,14,8,7,13,14,12,11,11,9,4,5,7,6,7,2,3,1,3,7,10,0,9,9,10,8,12,11,11,11,13,10,10,10,9,10,11,9,12,11,10,8,8,12,13,14,14,8,13,15,14,15,12,12,17,18,15,10,10,10,9,7,3,3,3,0,0,0,0,0,0,0,0
2022-03-17 12:00:00,0,1,0,1,0,0,0,4,4,6,7,8,7,8,9,13,12,13,14,13,12,12,0,8,9,10,10,10,11,15,16,14,12,9,11,17,17,18,18,16,15,14,14,13,11,6,10,13,9,8,7,5,4,4,6,6,7,8,5,6,12,16,15,16,20,18,17,17,13,13,13,11,11,8,9,10,11,13,13,12,7,11,11,10,16,9,8,15,13,14,17,14,18,17,16,11,13,11,8,7,5,3,1,0,0,0,0,0,0,0,0
2022-03-17 13:00:00,0,0,1,0,0,2,0,6,6,7,6,9,11,10,11,11,9,8,7,12,14,15,0,14,11,12,11,9,11,18,21,20,19,17,14,15,13,13,12,14,13,16,14,15,13,10,10,13,12,9,11,8,10,5,4,4,8,8,8,8,10,11,10,10,13,12,13,14,13,15,12,14,14,16,14,7,15,16,13,17,14,15,15,9,17,14,13,14,13,12,15,15,15,14,10,9,11,9,7,5,2,2,0,1,0,0,0,0,0,0,0
2022-03-17 14:00:00,0,0,1,1,0,1,2,9,12,6,5,9,4,9,6,8,5,6,0,10,11,12,11,3,12,11,3,15,14,13,14,14,12,14,14,12,12,16,16,18,19,20,17,17,15,15,14,13,9,8,6,5,5,4,3,8,13,14,8,16,17,11,14,14,18,15,16,18,18,18,17,19,17,15,15,16,19,17,15,15,16,18,9,17,16,13,12,12,14,14,13,12,14,15,13,11,15,11,8,8,4,1,1,0,0,0,0,0,0,0,0
2022-03-17 15:00:00,0,0,0,2,0,0,3,5,7,8,9,9,8,8,10,11,6,9,10,12,15,12,14,14,11,8,11,10,9,12,16,17,17,18,16,14,12,12,14,14,10,10,11,9,12,12,10,8,6,0,6,5,3,3,4,3,7,9,6,6,11,9,11,8,18,17,18,13,15,14,15,16,19,20,20,19,21,21,20,16,16,14,17,14,18,14,13,12,14,14,17,18,20,22,15,12,14,15,13,12,9,8,2,0,0,0,1,0,0,0,0
2022-03-17 16:00:00,0,2,0,2,0,0,5,14,14,13,12,9,9,11,14,18,21,21,18,22,23,22,17,15,13,13,6,24,26,29,26,25,26,25,23,20,15,13,18,17,18,12,16,17,14,12,12,11,9,9,8,4,5,7,8,4,11,12,13,12,12,9,17,17,24,29,20,21,26,13,25,23,28,27,24,24,28,31,26,21,22,21,19,17,20,18,20,19,23,23,24,23,29,42,32,31,30,26,17,14,10,7,6,1,2,0,0,0,1,0,0
2022-03-17 17:00:00,0,3,3,5,0,2,3,16,17,17,15,11,9,11,13,18,18,20,19,21,21,19,19,17,18,18,16,17,17,19,17,13,16,15,11,14,13,11,13,19,21,18,21,19,16,12,11,12,10,9,7,6,3,7,8,0,12,12,13,9,13,11,13,14,18,19,31,36,36,33,32,32,34,30,32,29,26,31,35,34,28,26,25,24,25,27,26,24,25,26,27,30,31,27,19,13,15,11,11,10,10,7,1,0,0,0,0,0,0,0,0
2022-03-17 18:00:00,0,0,0,0,0,1,2,29,28,25,23,16,15,14,18,20,15,18,20,22,18,19,18,17,13,12,15,17,19,19,15,19,20,21,19,20,12,17,14,27,26,27,28,29,26,28,26,19,17,14,6,4,3,8,10,11,17,19,22,21,23,21,21,20,26,33,38,42,47,51,50,47,46,46,46,48,41,37,39,38,33,33,32,30,38,35,25,24,25,24,25,26,25,30,25,24,28,24,19,16,11,8,4,2,1,0,0,1,0,0,0
2022-03-17 19:00:00,0,3,0,3,2,0,2,11,24,19,17,9,10,12,12,14,15,16,16,18,20,22,19,17,18,15,16,16,20,20,20,19,17,16,18,21,22,22,19,19,19,21,23,22,19,20,16,18,15,15,11,16,13,16,13,11,14,15,13,0,16,15,16,16,20,20,24,30,30,29,35,33,34,31,29,44,37,38,40,36,33,37,35,33,44,40,36,34,31,29,25,23,25,23,18,18,18,12,7,5,4,4,2,1,0,0,0,0,0,0,0
2022-03-17 20:00:00,0,1,0,2,0,0,0,13,11,4,5,5,3,6,7,9,10,11,8,9,7,7,5,4,6,5,7,7,9,10,10,10,11,12,10,9,7,5,7,12,11,10,9,10,9,7,9,5,9,8,5,4,3,5,4,5,11,13,15,0,10,14,15,15,20,22,24,27,26,29,29,26,27,27,26,23,22,22,20,18,18,16,15,14,18,18,17,16,14,14,14,13,13,12,13,10,8,6,6,5,4,2,0,0,0,0,0,0,0,0,0
2022-03-17 21:00:00,0,0,0,1,0,0,3,10,7,6,6,7,5,5,6,8,6,7,6,9,8,5,0,6,6,0,5,8,7,8,7,7,9,9,10,9,7,5,6,9,8,6,8,7,6,5,8,10,8,7,8,6,5,7,5,6,8,7,8,8,10,11,13,13,18,23,14,22,22,22,21,20,20,14,21,16,17,17,18,16,14,16,15,13,17,19,11,17,15,12,9,7,11,7,8,7,8,7,6,5,2,2,1,0,2,0,0,0,0,0,0
2022-03-17 22:00:00,0,0,1,0,0,0,2,8,7,5,4,12,13,11,12,14,15,12,10,11,11,9,7,8,9,8,7,14,14,12,12,13,14,13,10,8,6,6,7,9,10,11,0,10,8,10,10,10,9,6,5,5,1,4,3,0,9,7,10,7,12,16,17,16,18,19,20,21,22,18,19,18,17,19,10,19,27,10,26,22,23,25,23,20,12,19,17,18,8,17,16,16,12,17,14,12,15,14,10,9,5,5,1,0,1,0,0,0,0,0,0
2022-03-17 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,6,6,5,5,5,8,4,7,6,5,4,6,5,0,3,6,0,5,6,8,9,10,9,8,7,7,2,3,4,4,5,4,5,7,8,10,19,18,13,19,18,17,18,18,14,17,16,16,18,18,15,13,11,10,9,8,12,10,11,9,8,7,7,6,5,4,6,4,5,3,2,2,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,0,0,0,0,0,0,1,0,3,5,7,3,3,5,5,6,8,9,12,4,14,0,15,12,15,15,17,12,21,26,29,25,25,26,23,23,17,24,23,22,19,20,21,20,16,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,0,0,1,0,0,0,0,2,1,2,4,2,0,3,3,5,11,4,16,8,17,16,8,17,19,17,16,17,19,21,17,16,18,16,8,10,15,15,14,13,12,8,11,9,10,7,6,7,6,5,7,5,10,16,21,28,29,26,27,26,27,24,23,5,24,23,22,21,17,16,14,15,13,13,15,12,10,6,7,9,0,6,5,0,7,0,0,0,0,6,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 06:00:00,0,0,2,0,0,1,1,3,3,4,5,7,7,7,9,11,12,11,13,13,15,10,16,14,13,8,6,9,11,18,16,14,16,15,14,16,18,18,17,16,15,14,12,13,10,7,5,6,5,4,5,4,3,1,1,2,3,2,4,0,2,6,5,2,7,8,7,5,3,6,7,8,10,6,8,6,7,8,7,8,9,9,4,9,3,8,7,5,9,11,12,12,10,10,8,6,5,5,8,4,11,11,1,0,0,0,0,0,0,0,0
2022-03-18 07:00:00,0,1,2,3,0,4,7,12,15,15,16,19,18,20,21,23,18,19,18,21,26,31,32,28,27,33,30,25,30,30,33,28,33,35,35,40,38,35,29,31,29,27,27,21,17,10,12,12,11,8,9,6,3,2,2,0,5,5,10,9,9,12,16,17,21,19,18,17,17,21,26,38,43,45,48,43,46,50,50,44,14,8,7,14,24,27,29,30,30,27,30,33,36,27,23,20,19,17,22,24,24,17,2,2,0,0,1,2,0,0,0
2022-03-18 08:00:00,0,0,0,1,0,0,3,11,12,12,11,16,17,14,17,22,20,21,23,23,28,33,37,32,24,27,25,26,29,32,30,30,30,34,35,33,33,31,27,24,23,24,20,19,15,13,12,11,10,9,10,11,7,5,2,3,8,8,12,11,22,22,25,25,27,24,22,20,12,10,8,12,13,12,20,19,21,26,25,27,28,24,25,27,29,28,33,34,30,26,25,28,31,33,30,18,14,12,17,24,28,35,4,2,0,1,3,0,2,0,0
2022-03-18 09:00:00,0,0,1,2,0,2,1,4,6,6,8,6,7,6,4,8,8,6,8,10,11,11,16,14,14,15,17,19,22,30,30,21,22,25,23,24,27,27,26,27,26,24,23,19,14,15,12,15,12,11,6,6,6,2,2,2,6,7,9,6,9,10,12,5,21,16,15,13,9,8,10,9,8,8,10,8,9,8,8,10,10,11,11,12,13,8,12,12,14,12,13,18,14,21,16,10,7,8,7,6,7,8,1,0,1,0,0,0,0,0,0
2022-03-18 10:00:00,1,1,0,3,0,0,0,5,5,8,7,8,7,7,6,6,5,6,7,5,8,9,8,7,8,9,8,10,10,16,15,14,14,13,14,15,17,18,16,19,17,16,10,17,14,14,9,12,11,12,10,6,9,3,3,2,7,0,5,2,6,9,9,11,11,8,9,9,7,8,10,10,9,8,8,6,8,8,5,6,5,5,6,8,6,7,8,9,10,11,12,13,16,15,14,12,9,8,8,4,6,5,3,1,1,0,0,0,0,0,0
2022-03-18 11:00:00,0,1,1,3,1,0,3,7,9,7,8,9,8,8,10,10,10,14,15,17,15,18,4,3,14,16,17,9,17,17,18,17,13,21,22,18,14,14,13,14,13,15,14,13,11,11,12,11,9,12,10,8,8,4,5,6,9,8,9,0,6,10,9,10,8,9,9,9,8,9,7,11,9,7,10,9,10,11,11,10,9,10,9,9,10,11,12,11,12,11,11,14,14,15,9,8,8,9,9,9,7,6,1,0,0,0,0,0,0,0,0
2022-03-18 12:00:00,0,1,0,0,0,0,1,8,5,5,6,7,8,5,6,12,7,10,9,12,13,11,12,10,10,11,15,12,13,16,16,16,15,15,16,13,15,12,14,20,20,22,6,21,15,6,14,11,8,6,5,6,5,5,6,5,7,9,8,7,11,10,12,11,13,11,12,12,12,13,14,15,17,14,11,13,16,5,10,9,9,12,10,11,12,13,13,13,13,13,15,14,18,15,14,12,12,11,7,7,6,5,1,0,2,1,0,0,0,0,0
2022-03-18 13:00:00,0,2,0,1,0,0,0,9,13,5,7,8,7,8,7,9,10,14,15,14,15,9,9,12,12,11,10,7,12,19,19,18,18,18,18,21,25,21,21,23,12,24,23,22,17,17,15,15,14,9,9,7,5,3,2,1,8,9,4,5,9,8,11,9,12,13,12,11,16,16,20,22,23,20,12,12,12,13,11,12,11,11,11,11,12,13,14,11,13,11,13,13,17,18,12,9,9,8,9,10,8,6,2,0,0,0,0,0,0,0,0
2022-03-18 14:00:00,0,0,0,3,0,0,1,4,6,6,7,6,7,9,7,11,9,9,9,13,12,11,10,11,11,11,12,11,14,15,17,14,16,14,15,16,19,21,19,16,16,11,17,18,12,10,12,11,15,13,12,11,11,8,8,0,13,16,17,10,19,17,19,11,15,14,14,15,16,15,17,20,21,22,22,21,23,22,16,16,13,13,14,10,11,12,12,13,15,10,15,18,21,20,18,14,11,7,8,6,5,4,2,1,0,0,0,0,0,0,0
2022-03-18 15:00:00,1,1,0,2,0,4,0,10,11,8,9,8,5,9,12,14,14,13,14,20,25,24,23,12,12,11,12,16,13,15,20,15,16,14,12,14,13,13,15,20,20,22,23,21,18,14,16,16,12,10,8,6,6,7,6,11,19,19,20,18,17,14,14,18,26,29,30,31,34,33,29,32,29,18,28,25,24,24,23,27,23,24,24,26,23,23,23,22,21,22,25,25,28,30,21,17,19,14,12,9,7,6,0,0,0,0,0,0,0,0,0
2022-03-18 16:00:00,0,1,2,1,0,0,3,9,8,9,9,11,12,11,11,11,11,12,15,17,16,16,21,19,14,13,14,32,38,43,43,38,37,32,29,26,22,20,19,24,23,21,20,17,13,14,15,14,10,9,8,7,4,6,6,7,14,15,9,0,15,16,15,11,18,18,19,21,19,20,18,19,20,18,18,18,24,22,22,19,19,19,17,17,15,16,15,14,13,15,17,19,20,41,37,31,31,26,18,15,12,9,6,4,1,3,0,0,0,0,0
2022-03-18 17:00:00,0,1,0,2,0,1,0,14,18,17,11,16,15,15,19,22,15,11,12,11,12,13,13,12,11,11,13,16,17,22,28,22,20,20,17,16,19,17,17,31,30,22,30,29,23,17,17,17,13,9,8,6,6,8,10,0,10,12,13,10,14,18,16,13,24,22,25,27,32,36,37,39,38,36,37,36,34,37,35,31,28,25,25,24,28,24,21,22,21,23,26,27,26,23,22,20,23,20,15,14,11,8,2,1,0,0,0,0,0,0,0
2022-03-18 18:00:00,0,2,1,0,0,0,3,25,21,19,18,12,11,14,18,32,28,30,25,25,14,26,25,23,19,17,18,18,18,16,17,16,17,18,14,18,16,14,14,32,33,32,27,34,20,20,16,14,13,11,12,9,5,6,5,0,17,16,18,12,12,14,15,14,17,22,23,26,29,41,41,39,39,40,35,33,43,45,46,42,39,40,38,37,44,44,38,38,35,33,29,27,23,26,21,17,20,15,13,10,10,7,5,1,3,0,1,0,0,0,0
2022-03-18 19:00:00,0,1,0,0,0,1,0,14,11,9,4,8,7,9,11,17,17,18,19,22,23,25,15,22,21,20,21,20,19,16,12,12,12,12,9,9,9,8,9,14,15,17,18,17,14,14,13,14,14,13,10,13,13,5,3,3,12,5,16,5,18,18,18,19,21,23,24,26,26,29,31,31,34,29,21,29,32,33,37,34,32,39,36,38,42,42,41,31,25,21,20,22,28,30,25,16,24,21,21,19,11,7,2,1,1,0,0,0,0,0,0
2022-03-18 20:00:00,0,0,1,0,0,0,0,14,13,10,7,4,4,4,5,8,0,8,6,8,7,7,4,4,5,13,11,11,14,10,12,11,14,14,11,9,9,8,7,11,12,10,1,5,8,7,7,8,8,8,8,9,7,8,3,2,8,9,2,3,8,11,11,11,14,11,15,20,21,19,28,27,28,30,31,26,29,27,24,17,19,13,18,19,23,22,18,16,15,13,9,10,14,12,22,17,19,13,9,7,6,3,2,1,0,0,0,0,0,0,0
