Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_수색교,4_수색역앞,5_디지털미디어시티역,6_북가좌동삼거리,7_DMC래미안e-편한세상3단지,8_DMC한양아파트,9_북가좌초교사거리,10_북가좌2동주민센터,11_KT가좌지사,12_동도하이츠아파트,13_대림시장,14_응암3동주민센터,15_서서울농협본점,16_백련산SK뷰아이파크아파트,17_신진과학기술고등학교,18_본서부병원,19_은평세무서,20_은평구청,21_녹번역,22_산골고개,23_홍제역(중).서대문세무서,24_홍제삼거리.인왕산한신휴플러스,25_무악재역,26_안산초등학교,27_독립문역.한성과학고,28_사직단,29_서울경찰청.경복궁역,30_경복궁,31_안국역.종로경찰서.인사동,32_창덕궁.우리소리박물관,33_창덕궁.서울돈화문국악당,34_원남동사거리,35_현대그룹빌딩,36_이화동(이화장),37_충신동,38_동대문,39_종로5가.효제초등학교,40_이화동(이화장),41_창덕궁,42_안국역.종로경찰서.서울공예박물관,43_덕성여중고,44_사직동주민센터,45_사직단.어린이도서관,46_독립문역.서대문형무소역사관,47_독립문역.한성과학고,48_무악재역,49_인왕산.홍제원아파트,50_홍제역(중).서대문세무서,51_산골고개,52_녹번역,53_은평구청,54_은평세무서,55_본서부병원,56_신진과학기술고등학교,57_응암시장,58_응암3동주민센터,59_대림시장,60_동도하이츠아파트,61_KT가좌지사,62_북가좌2동주민센터,63_북가좌초교사거리,64_북가좌초교.DMC현대아파트,65_DMC래미안e-편한세상3단지,66_북가좌동삼거리,67_디지털미디어시티역,68_수색역앞,69_수색교,70_덕은교.은평차고지앞,71_은평권역공영차고지
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,1,1,0,0,2,2,0,0,3,3,7,9,6,7,10,11,10,8,7,10,8,7,8,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,1,1,1,2,3,5,0,4,4,5,4,9,11,11,12,10,12,12,11,11,10,10,11,10,0,9,8,2,8,7,7,5,1,4,4,2,0,3,5,4,6,5,6,5,6,5,0,7,0,8,0,5,6,8,9,10,11,12,15,14,15,18,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,1,0,3,2,4,5,4,3,2,3,1,3,7,8,8,10,7,9,9,7,7,7,9,10,9,0,10,7,7,6,0,7,0,4,3,0,0,2,1,1,0,0,3,1,0,0,0,3,4,5,5,6,2,6,8,6,3,3,2,3,3,4,17,16,15,11,10,4,3,1,0
2022-03-26 07:00:00,2,1,3,0,3,4,0,5,6,5,5,7,7,8,9,12,12,12,15,13,10,9,11,13,12,14,13,10,10,7,5,6,0,4,4,1,1,1,2,3,3,5,1,4,3,5,4,3,3,6,1,5,5,7,6,7,5,4,4,5,5,6,5,5,5,4,1,0,0,0,0
2022-03-26 08:00:00,1,3,4,5,10,11,6,0,5,6,7,8,11,15,16,17,18,16,15,14,14,16,16,15,14,10,12,11,10,7,6,7,6,4,4,3,3,4,6,9,11,12,12,10,3,5,4,5,4,6,7,7,8,9,6,10,9,7,8,8,8,5,6,3,3,5,3,2,0,0,0
2022-03-26 09:00:00,1,3,4,2,7,7,8,9,12,13,13,14,16,18,22,21,19,22,26,28,22,18,18,22,23,11,25,18,14,12,9,6,8,7,4,2,0,1,2,4,5,0,6,7,6,11,13,11,12,13,14,14,16,15,13,11,10,8,7,6,5,5,5,9,8,7,2,1,0,1,0
2022-03-26 10:00:00,1,2,3,4,7,8,9,8,13,14,16,17,18,25,29,34,33,36,36,28,18,16,17,14,14,18,19,19,16,12,9,7,7,5,9,2,6,4,4,8,9,8,8,8,8,8,9,8,9,12,12,14,15,13,15,15,17,13,13,13,10,13,12,10,0,9,4,1,0,0,0
2022-03-26 11:00:00,1,3,4,6,8,9,9,9,11,13,14,14,26,30,35,39,41,35,36,31,24,16,21,23,23,24,25,18,13,13,9,7,6,4,2,3,6,1,6,9,8,7,2,11,12,12,14,14,13,10,12,14,20,20,17,17,13,15,11,11,10,6,10,9,10,11,5,4,0,0,0
2022-03-26 12:00:00,2,2,2,4,11,8,12,10,9,12,10,10,14,18,19,21,24,26,27,26,23,20,22,23,26,26,22,24,21,18,16,13,4,4,4,16,14,8,9,12,12,13,10,10,9,8,8,8,7,9,8,12,13,10,13,15,9,6,6,4,5,6,6,5,8,6,4,3,2,0,0
2022-03-26 13:00:00,1,2,1,4,7,8,9,9,11,13,13,14,14,17,21,21,25,29,32,26,25,23,19,22,17,23,25,24,23,18,15,14,0,13,11,7,4,6,11,19,15,16,18,17,14,15,16,8,13,12,13,12,12,12,11,8,19,15,16,12,13,13,12,13,11,8,5,3,2,1,0
2022-03-26 14:00:00,3,0,2,3,6,8,10,10,15,16,17,18,18,18,19,16,18,18,19,14,16,14,20,22,21,20,21,17,19,18,14,13,0,13,6,9,6,10,15,18,12,13,12,17,16,13,16,10,16,21,20,21,19,20,19,19,21,18,15,16,14,14,15,12,10,9,7,4,2,0,0
2022-03-26 15:00:00,3,0,4,9,6,8,7,8,9,3,10,10,14,14,16,18,19,18,20,22,21,20,17,15,17,19,19,15,12,9,7,6,8,7,7,4,2,7,7,12,13,17,14,17,19,17,20,13,18,17,18,24,24,26,21,24,19,17,16,14,10,11,0,7,7,10,6,4,1,0,0
2022-03-26 16:00:00,0,3,7,9,14,15,16,4,15,9,17,9,19,20,21,23,27,26,22,18,13,11,8,10,9,11,16,15,13,15,11,9,10,7,7,8,8,9,14,15,13,13,14,13,14,16,13,14,13,14,17,20,21,25,26,20,18,16,11,10,8,9,10,12,11,8,3,2,1,3,0
2022-03-26 17:00:00,1,2,2,4,8,0,8,9,10,6,10,9,11,11,13,14,13,20,19,14,12,12,9,10,11,13,13,9,9,14,9,13,11,7,10,10,7,5,10,19,22,27,28,31,31,29,31,25,22,18,16,27,28,26,25,26,23,18,15,13,11,12,7,10,6,8,6,4,3,0,0
2022-03-26 18:00:00,5,6,3,10,10,6,9,11,12,13,12,12,13,14,13,10,9,9,7,6,5,8,8,8,3,9,9,8,8,0,11,12,0,5,11,11,12,12,11,16,17,24,26,25,24,23,23,23,22,24,23,27,29,26,23,19,17,15,14,13,12,13,13,12,8,10,4,2,1,0,0
2022-03-26 19:00:00,1,0,2,4,6,9,8,7,7,6,12,12,14,19,17,16,8,13,13,9,8,5,6,3,4,0,7,5,4,5,8,9,3,7,1,4,4,4,13,14,16,21,19,20,18,20,17,18,17,20,21,22,20,16,19,20,19,10,9,8,7,7,4,5,4,1,3,1,1,0,0
2022-03-26 20:00:00,2,3,3,0,6,4,3,3,4,5,8,4,8,9,7,6,9,4,7,6,6,6,9,8,4,5,5,5,6,5,3,2,2,2,1,0,2,4,8,12,13,14,16,17,20,20,17,15,14,18,19,16,15,14,12,12,10,9,13,11,9,9,0,8,6,4,4,3,2,0,0
2022-03-26 21:00:00,1,0,0,1,3,3,5,6,8,6,5,7,8,10,11,7,8,14,12,10,9,4,7,6,5,4,6,2,4,6,3,0,0,7,2,0,3,5,8,18,21,29,30,31,31,30,29,16,28,27,27,29,25,18,16,12,10,9,6,8,7,3,1,5,0,4,5,4,3,1,0
2022-03-26 22:00:00,0,0,0,0,3,0,5,5,2,5,7,10,10,11,12,6,8,7,6,5,8,7,7,3,6,7,6,7,6,0,3,5,0,7,6,3,2,4,4,4,8,9,10,15,18,11,13,12,10,11,12,11,11,11,8,11,13,10,7,4,5,3,5,2,4,0,3,1,0,0,0
2022-03-26 23:00:00,0,0,0,0,2,0,0,0,3,2,4,6,6,3,11,0,11,9,9,8,7,6,6,3,0,1,5,2,6,0,3,5,0,2,2,4,5,1,2,6,10,13,8,15,17,17,15,15,15,14,13,14,14,12,11,9,8,7,9,7,6,5,1,1,4,3,3,2,1,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,2,1,0,0,2,2,3,3,5,2,0,6,7,8,0,0,7,8,8,0,0,7,8,0,0,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,0,0,1,3,4,1,0,6,6,6,8,9,10,7,12,10,10,4,8,5,3,6,8,3,2,3,5,2,6,4,4,3,2,2,1,1,0,2,4,4,5,4,6,0,5,4,2,2,3,3,4,4,0,0,0,3,0,0,2,3,0,5,4,0,2,0,0,0,0,0
2022-03-27 06:00:00,1,2,0,3,4,4,1,0,3,3,2,3,4,5,6,9,6,10,10,12,6,5,4,4,4,0,5,1,4,2,0,3,1,1,2,0,0,1,1,2,1,3,0,3,2,3,0,1,4,3,4,4,1,5,4,0,4,2,3,1,4,3,4,5,1,4,3,2,1,0,0
2022-03-27 07:00:00,0,0,1,1,2,2,3,0,1,2,3,5,6,5,7,7,9,9,9,7,5,5,7,8,0,0,9,6,6,4,6,6,5,3,2,0,0,0,0,1,0,2,1,2,1,3,0,2,2,2,0,2,2,1,3,2,2,0,1,2,3,4,1,0,1,2,2,0,1,0,0
2022-03-27 08:00:00,0,3,6,0,4,6,2,4,2,3,4,6,10,9,11,13,18,19,19,19,14,11,11,12,11,12,11,9,9,8,7,0,0,5,3,4,3,2,2,5,6,6,6,4,5,3,6,8,7,9,10,9,10,10,8,9,9,7,8,9,5,9,8,8,7,3,1,0,0,0,0
2022-03-27 09:00:00,2,1,1,4,5,0,3,6,8,7,8,8,12,14,17,18,21,23,22,24,20,17,13,14,12,13,15,13,9,8,6,0,0,4,3,3,3,3,2,3,1,5,3,4,6,6,0,6,6,5,5,5,7,9,10,8,7,5,6,7,6,6,9,10,4,9,6,2,1,0,0
2022-03-27 10:00:00,0,1,0,2,7,8,8,11,10,8,12,13,13,18,17,22,23,23,26,23,23,22,23,23,13,15,25,23,20,17,15,14,13,8,6,6,5,5,6,6,11,10,11,9,6,8,9,9,10,11,12,14,6,14,13,7,8,8,9,7,6,3,8,7,7,5,3,2,0,0,0
2022-03-27 11:00:00,2,3,3,5,8,4,10,4,9,7,14,17,20,16,19,20,21,21,19,16,9,10,11,13,12,13,14,13,10,7,5,3,5,4,12,9,8,4,6,7,7,8,4,9,5,10,8,7,5,6,4,8,8,12,5,14,13,14,14,14,13,8,7,10,10,7,4,2,1,0,0
2022-03-27 12:00:00,2,2,1,4,9,10,11,6,12,13,11,14,20,19,18,19,21,23,22,23,18,18,21,22,18,20,21,20,19,14,10,10,0,6,7,5,6,7,10,14,11,9,0,11,14,13,12,11,8,11,12,12,15,14,14,13,16,15,14,15,14,11,11,12,10,8,3,1,0,0,0
2022-03-27 13:00:00,0,2,2,4,9,6,0,7,6,8,10,10,17,20,24,24,25,24,25,23,19,18,25,10,13,24,25,21,18,13,9,8,0,9,6,2,5,3,5,12,12,16,14,19,20,18,19,18,17,16,16,16,17,19,20,16,10,10,11,10,10,12,11,13,12,7,4,0,3,2,0
2022-03-27 14:00:00,1,1,2,1,12,18,17,17,16,16,14,12,16,17,17,17,19,18,21,20,17,19,25,26,27,24,28,27,23,16,9,9,6,12,6,9,4,6,9,10,11,16,15,18,14,18,15,16,12,13,15,14,17,17,20,17,18,14,13,10,9,4,6,5,5,4,7,3,2,0,0
2022-03-27 15:00:00,0,1,0,3,6,9,7,0,9,9,7,8,13,14,17,19,20,21,19,17,12,9,10,15,14,11,19,18,14,9,4,6,0,0,3,5,3,7,14,20,14,16,17,21,23,20,24,21,14,17,19,19,17,20,20,20,21,20,19,16,14,12,12,11,9,7,4,2,0,1,0
2022-03-27 16:00:00,1,0,2,3,5,5,3,6,7,5,7,7,15,15,16,15,14,17,15,17,17,9,10,13,10,0,15,14,13,11,9,7,8,0,7,3,5,6,8,19,22,28,29,34,40,38,32,24,23,25,31,32,31,36,29,28,20,15,12,9,9,8,11,12,0,7,7,4,3,2,0
2022-03-27 17:00:00,0,2,3,3,9,11,12,6,8,6,7,2,8,8,12,14,14,10,9,8,16,14,12,11,12,11,14,13,12,9,11,11,10,9,7,7,6,9,14,15,25,26,29,31,35,34,33,28,22,14,14,22,22,21,19,20,14,12,10,8,6,7,6,8,7,6,6,4,3,0,0
2022-03-27 18:00:00,1,1,0,1,6,4,5,5,8,7,9,10,10,9,13,15,14,8,7,8,5,4,8,7,8,2,7,5,3,6,10,3,0,11,8,2,8,4,5,12,11,22,26,25,27,26,29,30,27,23,23,25,27,25,26,22,21,15,11,12,9,9,7,7,3,3,1,0,0,0,0
2022-03-27 19:00:00,0,2,3,4,14,16,13,3,12,9,8,7,10,9,11,10,7,7,6,5,8,7,10,5,6,0,6,4,3,1,5,5,0,4,0,1,3,4,0,8,10,14,15,16,16,14,10,14,17,17,15,15,12,12,10,11,10,10,10,5,5,5,4,3,2,1,2,0,0,0,0
2022-03-27 20:00:00,0,0,1,0,2,1,8,7,4,3,4,4,4,5,4,3,0,5,9,10,6,1,6,4,5,6,5,5,6,5,5,3,0,4,2,3,2,3,4,7,9,11,12,13,10,18,16,14,10,9,10,15,13,12,11,14,14,13,15,13,9,7,7,8,6,5,3,0,0,2,0
2022-03-27 21:00:00,0,0,1,4,8,9,9,2,3,11,11,10,8,9,5,6,5,7,6,6,3,5,5,0,6,3,4,6,3,0,0,3,0,5,4,3,3,5,1,7,9,11,12,15,16,15,16,15,15,12,14,14,14,13,15,14,9,8,7,6,4,5,6,6,3,4,3,2,1,1,0
2022-03-27 22:00:00,0,1,0,1,3,0,3,2,3,4,5,4,7,8,4,4,4,3,4,5,4,0,2,0,0,0,2,1,2,0,0,2,1,0,1,4,1,1,2,4,3,4,5,9,16,16,15,11,9,8,7,12,11,11,10,11,12,11,9,8,7,5,6,5,0,2,3,2,2,0,0
2022-03-27 23:00:00,0,0,0,0,2,0,0,0,1,1,0,2,8,9,10,0,4,8,6,4,5,6,6,3,0,0,1,0,7,0,8,0,0,0,0,7,6,2,1,2,3,2,3,3,5,1,3,0,4,5,0,6,7,6,4,5,6,5,6,5,3,3,1,2,0,1,1,0,1,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,5,3,0,3,4,0,2,5,6,7,12,4,13,16,17,12,21,11,23,23,24,26,0,27,24,33,30,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,1,0,1,2,3,1,5,5,6,4,7,9,11,14,18,19,23,14,19,14,15,16,16,0,15,15,14,13,18,12,10,10,7,5,5,6,5,7,6,8,6,5,6,5,7,0,6,2,6,2,6,4,5,4,6,7,5,8,9,9,14,16,18,16,10,12,0,0,0,0
2022-03-28 06:00:00,2,2,3,4,2,0,3,4,8,9,11,15,18,16,13,17,21,21,23,21,16,16,20,21,21,20,21,16,18,16,13,12,7,11,8,6,5,3,4,4,3,5,4,6,4,5,5,3,4,7,9,9,7,9,8,9,9,8,8,6,8,8,8,11,13,8,8,8,7,5,0
2022-03-28 07:00:00,17,22,22,23,8,8,6,9,11,14,17,22,31,34,35,39,53,60,59,54,30,31,39,47,49,51,41,29,28,24,20,20,19,14,10,5,6,15,18,26,26,14,15,13,10,10,5,9,8,11,6,8,7,5,7,8,10,9,11,10,9,10,9,12,11,10,4,3,2,1,0
2022-03-28 08:00:00,3,11,10,12,14,12,15,17,19,20,24,30,30,34,37,47,60,62,63,56,48,52,59,63,66,68,71,65,62,47,37,37,30,22,8,6,5,4,7,11,10,11,13,11,11,13,14,14,15,20,21,21,17,16,17,16,17,15,18,19,19,23,24,34,37,26,11,8,7,2,0
2022-03-28 09:00:00,3,6,6,2,8,10,12,13,10,6,13,14,15,17,21,25,28,29,49,43,28,30,33,30,34,34,31,25,21,16,14,16,15,21,17,10,6,5,3,5,7,9,8,10,9,10,8,9,6,9,8,11,12,12,12,14,15,12,11,12,10,10,6,7,5,6,2,0,1,0,0
2022-03-28 10:00:00,1,3,5,7,11,6,6,9,9,8,10,15,17,22,23,24,23,19,23,21,17,15,17,18,18,26,26,22,19,18,12,13,0,12,9,10,8,4,6,9,8,7,7,5,7,8,7,7,8,10,14,16,19,15,17,14,13,11,11,9,10,8,9,9,8,7,5,3,1,0,0
2022-03-28 11:00:00,0,2,2,4,7,9,9,10,10,11,11,13,16,17,19,14,19,21,22,23,24,21,22,23,19,18,23,24,22,21,17,16,14,7,13,9,7,5,11,10,9,11,7,11,12,13,15,9,13,16,15,14,17,17,18,19,21,11,11,10,8,5,3,6,7,6,2,3,2,1,0
2022-03-28 12:00:00,1,2,4,5,5,5,7,4,8,7,8,6,14,15,15,17,16,18,19,19,19,20,15,15,17,17,22,22,22,12,9,9,6,6,6,6,5,7,13,17,7,20,19,18,20,19,19,17,14,12,13,14,17,16,18,19,17,16,14,14,11,13,12,12,9,8,3,2,2,0,0
2022-03-28 13:00:00,3,1,4,4,6,7,8,8,10,11,12,14,19,19,22,22,24,22,22,21,19,17,21,23,22,22,23,20,21,17,13,12,5,12,8,6,6,3,8,13,12,16,15,16,17,14,16,17,15,17,16,13,11,12,11,11,13,13,14,16,13,11,5,11,10,7,3,0,2,1,0
2022-03-28 14:00:00,2,2,2,5,7,7,9,8,11,10,15,13,14,16,17,16,14,14,14,14,12,15,11,10,10,11,12,10,9,7,8,9,9,8,3,9,8,5,11,16,13,13,11,15,20,19,18,16,14,15,20,20,23,22,20,16,16,17,16,13,9,9,10,9,8,6,3,2,0,0,0
2022-03-28 15:00:00,1,2,3,5,9,9,10,9,10,11,13,14,19,19,18,18,21,19,18,17,11,10,12,14,15,10,13,13,12,10,15,14,8,13,12,8,6,7,13,17,19,28,31,31,33,33,32,31,30,30,32,32,35,34,33,28,22,17,14,15,10,9,9,7,0,6,2,1,0,0,0
2022-03-28 16:00:00,4,1,5,11,18,19,20,18,14,15,17,13,20,20,21,19,17,18,15,17,14,13,14,13,12,14,13,11,10,9,13,12,6,11,9,7,5,6,13,20,21,26,27,31,38,36,38,36,32,27,27,32,36,35,35,35,29,24,20,17,15,14,10,15,11,8,7,7,4,3,0
2022-03-28 17:00:00,2,5,2,6,9,14,15,11,14,0,16,15,14,14,18,19,20,24,24,18,11,10,11,8,10,10,10,8,10,8,8,8,8,8,6,5,6,6,9,21,24,28,31,33,35,36,34,32,28,33,36,36,39,44,39,38,24,17,14,16,10,8,7,7,5,5,5,4,2,1,0
2022-03-28 18:00:00,1,2,6,10,18,21,24,21,17,13,15,14,20,22,24,26,24,28,30,23,18,16,10,9,11,12,14,10,9,11,9,12,0,0,10,8,8,16,18,33,33,36,46,55,61,58,57,54,47,47,42,49,51,39,34,28,24,21,23,18,16,14,9,12,12,10,10,8,7,6,0
2022-03-28 19:00:00,4,6,2,9,14,15,14,11,13,11,12,12,17,18,18,18,18,21,20,18,11,11,12,4,12,12,13,10,11,7,9,6,0,6,8,9,7,7,14,19,20,24,34,32,34,32,30,30,28,27,29,48,49,45,37,36,31,25,20,15,13,9,7,10,11,11,14,7,12,10,0
2022-03-28 20:00:00,1,1,2,2,9,11,10,5,6,6,8,9,12,13,7,11,8,12,8,10,10,9,10,6,9,3,10,9,13,10,8,6,0,4,0,5,2,2,5,11,12,16,18,19,17,19,17,15,14,17,18,17,20,21,23,22,15,14,12,8,8,9,11,9,8,5,2,0,1,0,0
2022-03-28 21:00:00,1,0,1,2,8,8,0,7,7,6,7,7,9,10,8,7,6,6,6,5,6,5,4,5,4,4,5,5,8,2,9,10,0,6,5,4,2,4,5,10,13,18,20,22,25,24,25,16,24,21,21,23,23,20,17,15,12,11,11,9,7,6,6,2,4,5,5,2,1,0,0
2022-03-28 22:00:00,0,1,0,1,4,5,4,4,2,0,5,4,6,0,7,7,5,7,5,5,6,4,5,7,1,1,6,6,5,2,4,3,0,3,0,1,5,4,4,8,10,16,17,19,24,22,20,18,17,20,11,19,19,16,14,13,12,11,9,5,6,4,4,3,0,3,4,3,2,3,0
2022-03-28 23:00:00,0,0,0,0,0,1,0,1,3,3,2,1,5,3,6,5,2,5,5,3,1,2,3,4,5,0,6,3,6,0,2,0,0,0,0,1,1,2,4,6,7,8,9,12,11,9,8,10,10,9,11,14,7,13,11,10,8,7,7,6,7,7,6,2,5,3,2,0,1,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,4,4,3,2,5,6,7,6,7,8,12,7,16,18,18,19,20,21,23,22,22,25,27,28,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,1,1,0,1,3,4,3,5,8,10,10,13,14,14,16,18,19,19,20,19,17,21,21,17,16,17,36,29,23,19,12,10,5,8,7,6,3,6,6,7,8,8,7,0,0,6,0,5,5,4,5,3,4,6,3,6,8,7,9,0,9,15,19,20,21,19,0,0,0,0,0
2022-03-29 06:00:00,3,4,4,4,3,0,3,3,5,6,8,12,15,22,21,25,31,36,40,33,19,19,16,17,16,18,17,16,16,12,9,10,0,8,6,2,4,3,3,5,5,6,5,5,1,6,6,2,7,8,7,10,9,10,10,9,12,11,10,7,5,7,8,9,10,17,14,10,12,7,0
2022-03-29 07:00:00,7,11,9,13,7,8,6,6,10,13,18,21,25,38,47,65,70,71,71,66,44,44,30,36,39,41,35,29,26,21,17,13,11,11,8,4,3,9,11,24,17,12,11,11,6,5,0,0,6,5,7,12,12,13,13,13,11,10,9,11,11,7,12,20,21,14,6,3,2,1,0
2022-03-29 08:00:00,6,9,11,14,12,14,13,14,17,19,23,29,33,38,42,47,54,55,56,56,42,44,52,57,59,56,53,47,44,34,28,26,25,20,15,10,5,4,4,9,11,12,2,9,12,14,14,17,17,17,18,18,19,19,18,23,20,20,23,21,21,22,24,30,30,20,12,8,4,2,0
2022-03-29 09:00:00,0,1,2,3,7,10,9,12,13,14,17,20,24,31,37,41,44,45,47,42,26,24,32,34,35,36,37,29,26,19,17,15,11,13,10,9,6,2,3,5,7,6,7,6,5,7,8,5,6,4,7,7,8,10,9,9,13,13,13,12,11,9,6,10,0,6,3,2,0,1,0
2022-03-29 10:00:00,1,3,3,5,4,7,8,10,9,10,11,12,17,20,22,21,21,20,31,26,18,16,16,16,19,14,19,20,19,17,16,15,6,12,8,7,5,3,5,7,5,7,6,7,6,8,6,9,7,6,6,8,10,8,10,10,11,8,7,6,7,6,5,5,3,4,3,2,0,0,0
2022-03-29 11:00:00,1,3,3,7,11,3,6,6,9,9,10,10,13,15,18,21,26,25,24,19,18,14,15,15,16,16,16,16,18,14,12,10,8,5,4,3,2,3,6,9,11,12,6,13,13,14,16,15,14,14,15,15,16,17,19,19,20,16,15,13,12,8,9,8,9,9,3,2,0,1,0
2022-03-29 12:00:00,0,2,3,2,6,13,11,10,10,11,14,17,19,20,22,25,23,20,19,16,15,17,20,20,14,17,20,17,17,17,13,15,0,10,9,6,2,5,7,11,12,13,15,17,11,15,12,13,10,12,13,13,14,12,10,10,10,11,12,11,9,9,9,9,7,5,3,1,0,1,0
2022-03-29 13:00:00,3,2,0,2,5,7,8,6,9,9,12,12,10,14,17,20,19,18,21,19,14,13,14,14,14,13,13,11,13,15,12,9,7,8,7,7,6,8,11,17,17,16,18,19,21,23,21,15,17,14,16,17,17,15,16,15,16,14,14,15,9,14,13,12,8,6,4,2,0,1,0
2022-03-29 14:00:00,0,1,2,4,6,3,5,7,9,12,13,13,16,11,19,18,19,17,18,16,15,12,16,16,16,15,12,11,12,6,21,21,4,19,7,10,9,4,12,19,21,25,14,25,26,27,26,22,22,20,22,22,22,19,18,17,14,12,14,14,10,9,10,8,1,6,4,3,2,0,0
