Unnamed: 0,1_문래동시점,2_두산위브진주아파트,3_문래롯데캐슬,4_문래중학교,5_영문초등학교,6_문래힐스테이트아파트,7_문래역,8_당산동진로아파트,9_김안과병원,10_영등포시장,11_영등포시장로터리방면,12_신길역,13_신길역1호선,14_신길새마을금고,15_대방역,16_현대아파트,17_KT동작지사,18_동작구청정문,19_동작구청.노량진초등학교앞,20_장성교회,21_동작문화복지센터.동작보건소,22_상도노빌리티아파트,23_상도시장,24_상도동중앙하이츠빌.상도전통시장,25_숭실대입구역,26_봉현초등학교,27_성현동동아아파트,28_봉원중학교.행운동우성아파트,29_봉천사거리.봉천중앙시장,30_봉천사거리,31_낙성대동,32_낙성대입구,33_인헌중고.서울미술고,34_예술인마을.사당초등학교,35_남서울농협남현동지점,36_방배동래미안타워,37_서울교통공사,38_종로교회앞,39_방배동대우효령아파트앞,40_방배역.백석예술대학교,41_신동아아파트앞,42_서울고등학교,43_서초중학교,44_남부터미널,45_국제전자센터,46_서일초등학교,47_서초그랑자이아파트,48_뱅뱅사거리,49_뱅뱅사거리,50_양재역.양재1동민원분소,51_양재노인종합복지관,52_블랙야크양재사옥,53_양재역.서초문화예술회관,54_뱅뱅사거리,55_뱅뱅사거리,56_서초그랑자이아파트,57_서일초등학교,58_국제전자센터,59_남부터미널.한일시멘트,60_서초중학교,61_서울고등학교,62_방배동신동아아파트,63_지하철2호선방배역,64_대우효령아파트,65_종로교회,66_서울교통공사,67_사당1동관악시장앞,68_예술인마을,69_서울미술고.인헌중고,70_낙성대입구,71_행운동주민센터,72_봉천사거리.봉천중앙시장,73_봉원중학교.행운동우성아파트,74_관악푸르지오아파트,75_봉천고개.관악현대아파트,76_숭실대입구역,77_상도동중앙하이츠빌.상도전통시장,78_상도시장,79_상도노빌리티아파트,80_동작문화복지센터.동작보건소,81_청화병원,82_동작구청.노량진초등학교앞,83_노량진수산시장.CTS기독교TV,84_현대아파트.유한양행,85_대방역,86_신길새마을금고,87_신길역,88_영등포로터리,89_영등포시장입구,90_김안과병원,91_영등포방사선과,92_문래역,93_문래힐스테이트아파트,94_영문초등학교,95_문래중학교,96_현대6차아파트,97_현대3차아파트,98_문래동종점
2022-03-24 16:00:00,3,5,7,13,15,12,8,12,10,12,14,13,12,14,12,15,17,26,27,26,26,25,21,20,24,21,21,23,21,18,19,17,17,14,15,17,20,14,18,17,18,32,29,26,21,18,15,13,7,7,4,8,15,10,19,20,24,21,26,27,29,28,60,58,56,51,47,46,39,41,35,28,29,26,22,23,21,19,17,19,19,21,17,16,14,18,27,25,9,22,22,17,17,13,6,4,1,0
2022-03-24 17:00:00,9,10,11,16,30,30,15,12,17,22,32,31,31,31,31,30,30,42,42,38,31,33,29,26,33,28,25,22,19,15,14,13,17,15,12,12,15,11,10,14,14,18,17,14,22,19,18,15,6,5,6,12,16,20,23,27,26,25,30,35,38,38,39,40,39,37,34,31,30,30,31,23,25,24,23,26,22,20,18,17,16,16,17,15,16,17,20,22,24,23,22,28,23,19,10,5,0,0
2022-03-24 18:00:00,11,12,17,26,39,34,22,25,26,34,42,41,39,34,31,32,35,48,50,45,46,43,36,36,44,38,33,31,31,37,31,29,27,18,15,14,13,10,13,20,17,28,28,66,29,35,34,20,7,8,13,29,32,39,43,42,44,41,54,62,61,60,64,64,64,61,67,64,51,45,41,50,44,42,38,37,34,30,32,36,34,33,33,33,34,35,35,25,20,20,18,32,30,24,18,8,3,0
2022-03-24 19:00:00,3,5,6,8,16,18,11,14,18,25,27,29,27,28,28,24,25,32,31,32,31,32,31,28,43,32,28,23,19,20,19,15,16,11,11,12,12,11,8,16,23,25,23,34,51,64,63,47,25,10,11,14,13,18,25,23,34,34,40,44,44,61,60,45,59,52,67,57,42,40,37,29,26,25,18,23,20,22,18,24,21,17,25,22,19,22,25,23,18,19,20,40,41,31,13,4,1,0
2022-03-24 20:00:00,3,4,3,4,8,8,6,7,10,13,14,13,13,13,10,11,2,17,14,16,14,17,15,13,19,17,18,15,13,17,8,17,11,10,10,11,9,9,8,10,9,10,10,12,12,11,10,9,5,3,5,7,13,19,24,26,27,27,31,37,37,33,26,27,24,19,18,17,20,20,18,21,20,19,16,13,11,11,8,8,9,6,8,8,8,6,8,9,8,14,13,22,20,17,10,4,0,0
2022-03-24 21:00:00,1,3,5,5,8,7,5,8,9,12,13,15,13,13,13,12,14,21,21,22,21,19,20,19,21,20,17,14,13,11,12,9,14,13,11,5,7,7,2,8,9,10,11,13,15,16,15,14,5,3,6,15,21,23,23,24,12,24,26,26,24,24,24,17,22,19,28,24,24,24,21,30,29,24,15,13,12,11,12,13,15,14,12,13,12,9,7,5,7,9,8,15,10,12,8,4,1,0
2022-03-24 22:00:00,1,0,2,0,2,3,4,7,8,11,18,17,14,13,17,16,16,36,37,18,33,36,34,30,30,18,16,13,12,13,11,11,11,9,7,9,11,10,10,11,9,12,13,11,14,12,8,6,6,3,7,8,12,17,21,22,22,23,25,26,28,26,26,25,22,25,26,23,22,22,21,19,19,23,15,18,16,17,15,16,15,14,17,10,13,11,14,12,12,12,12,28,26,23,11,5,2,1
2022-03-24 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,16,15,12,12,14,12,12,9,9,13,5,10,9,6,5,6,4,0,4,6,0,5,8,9,10,8,8,5,3,4,4,6,12,13,15,10,14,17,24,25,16,25,22,21,20,20,25,23,22,20,19,22,19,18,14,11,14,9,13,9,13,8,16,14,11,12,7,8,5,7,6,21,18,18,11,4,1,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,0,1,2,3,0,4,0,4,3,4,6,9,8,10,9,12,13,11,13,13,14,12,16,18,21,24,25,30,32,40,43,38,45,49,53,51,49,48,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,1,4,5,7,8,5,7,5,5,4,6,7,7,8,7,5,4,5,6,8,10,9,11,13,14,19,21,20,29,37,41,36,37,28,36,45,25,43,46,43,39,42,39,35,32,29,25,17,10,4,2,2,3,4,3,4,4,2,2,2,3,1,2,0,0,2,3,4,5,3,4,5,5,10,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 06:00:00,2,5,17,17,20,18,5,6,5,4,5,4,4,7,6,5,5,6,6,7,6,6,9,13,14,15,19,16,17,18,17,17,19,22,24,22,20,12,20,20,20,21,19,18,13,12,11,10,5,5,3,4,5,4,5,6,7,5,5,4,6,2,5,3,2,3,5,7,6,6,6,6,7,9,7,6,6,8,9,8,9,5,8,8,5,9,8,5,3,3,1,4,3,2,0,0,1,0
2022-03-25 07:00:00,2,13,29,37,45,42,21,23,23,24,27,25,12,14,15,14,6,13,10,12,11,12,12,17,19,25,31,38,38,36,33,31,28,31,38,31,31,35,36,40,41,38,28,23,22,21,21,19,12,10,7,7,12,17,21,27,24,18,29,15,13,10,6,5,6,7,8,13,12,11,14,15,20,23,35,29,33,38,41,40,37,34,25,26,22,23,22,22,18,13,5,15,12,8,4,3,2,0
2022-03-25 08:00:00,3,13,30,47,55,46,16,14,16,16,19,18,18,15,14,15,12,21,21,21,17,19,20,18,20,21,26,30,33,35,38,39,45,47,49,50,51,51,51,60,65,57,54,45,50,35,30,22,14,15,8,8,14,17,21,24,33,22,38,24,23,21,19,16,12,12,14,15,18,17,23,23,27,33,37,31,37,40,39,40,42,41,38,42,41,44,39,32,26,19,14,40,30,15,13,8,6,0
2022-03-25 09:00:00,2,8,20,30,35,30,8,8,9,8,9,10,7,11,13,19,20,23,9,24,22,23,23,23,22,20,22,26,29,31,31,33,36,36,37,36,37,36,35,39,41,38,36,27,32,25,22,16,11,9,4,7,14,14,17,16,16,14,14,12,11,12,10,7,6,7,8,13,16,16,18,20,21,24,20,15,16,17,17,18,22,19,14,13,15,17,19,19,18,21,22,30,22,9,8,7,5,0
2022-03-25 10:00:00,3,5,9,11,14,15,6,7,11,9,9,10,8,10,11,12,11,11,13,12,16,20,21,18,13,11,12,16,15,16,16,15,15,13,16,22,21,20,18,20,18,20,19,18,15,13,13,10,6,5,5,4,9,7,7,11,12,11,10,12,13,12,11,11,12,12,9,8,8,11,6,9,8,8,11,8,9,10,13,11,14,13,15,16,15,15,15,13,11,10,8,16,10,9,3,2,1,0
2022-03-25 11:00:00,1,2,9,10,12,9,6,8,5,6,7,6,8,9,10,9,4,19,20,20,19,21,20,21,20,17,15,15,16,14,14,12,12,12,15,11,16,9,15,16,17,17,15,14,12,14,13,10,5,5,4,6,7,11,13,14,14,15,11,12,11,11,9,10,9,11,11,16,17,16,17,16,18,17,14,11,13,14,10,10,14,14,12,11,10,11,11,8,8,9,9,13,10,7,4,3,1,0
2022-03-25 12:00:00,2,4,5,8,10,13,5,5,6,6,8,9,9,5,10,12,7,13,8,9,12,15,19,17,18,14,16,17,18,14,12,12,12,11,10,12,12,13,12,14,14,13,16,14,14,15,8,10,5,3,3,4,8,13,13,14,15,12,13,12,15,11,14,14,13,17,14,13,17,16,15,16,16,16,14,12,14,16,16,11,15,13,12,13,15,15,16,15,11,11,11,12,11,8,7,3,0,0
2022-03-25 13:00:00,1,4,6,9,9,12,8,7,8,10,11,11,10,9,8,11,10,16,16,15,12,13,13,11,17,18,17,17,17,22,24,22,22,21,18,17,16,17,16,19,18,16,13,12,15,15,12,10,8,6,6,6,12,14,18,17,18,16,19,20,21,19,20,20,19,18,22,24,24,24,27,24,21,17,19,18,18,17,18,19,21,20,20,19,18,15,14,13,12,9,3,7,5,4,2,3,1,0
2022-03-25 14:00:00,3,7,7,8,11,16,10,9,10,13,16,19,17,16,15,15,16,21,22,21,24,22,20,18,22,21,24,24,21,19,17,21,19,17,12,11,13,13,13,14,15,17,20,18,17,14,10,7,7,5,3,8,9,11,16,22,23,17,18,20,35,30,28,24,13,24,21,23,20,24,21,18,17,19,18,20,21,20,20,17,18,19,15,15,16,18,25,22,18,15,15,17,15,14,6,4,1,0
2022-03-25 15:00:00,3,3,7,10,13,15,10,9,12,15,17,15,13,13,14,17,16,25,23,23,20,19,19,19,21,19,18,17,14,17,15,15,13,14,13,15,15,15,14,16,17,17,18,16,19,18,15,11,6,9,5,8,12,16,23,27,29,29,40,39,38,38,41,42,41,40,32,26,27,28,27,23,27,22,23,19,20,22,16,15,19,19,16,12,13,11,18,16,15,14,13,15,14,12,9,7,3,0
2022-03-25 16:00:00,4,5,7,12,19,17,9,10,11,13,16,17,16,16,17,19,18,27,27,26,27,25,22,20,31,30,29,22,21,22,21,22,22,21,18,13,21,20,17,17,17,26,32,29,26,23,20,15,6,6,7,9,19,24,29,28,33,34,37,33,36,33,31,32,29,25,21,31,29,29,25,24,25,30,26,26,25,26,24,25,25,23,20,16,16,13,18,17,15,19,18,16,13,12,6,5,3,0
2022-03-25 17:00:00,6,4,15,15,24,22,12,9,15,16,25,30,26,29,24,28,25,48,49,47,46,43,41,37,38,37,32,32,28,20,19,17,22,20,15,19,17,18,18,25,25,30,33,23,24,23,21,19,9,8,9,15,20,25,30,36,39,35,37,41,41,38,39,39,37,34,31,31,28,31,23,22,23,22,21,22,20,20,17,18,23,23,17,15,16,16,20,17,12,11,10,17,17,16,8,4,2,0
2022-03-25 18:00:00,9,13,21,23,39,41,29,35,35,39,46,47,47,48,46,46,43,53,46,40,41,40,39,33,43,33,33,34,34,26,22,22,18,18,17,17,18,18,20,24,25,27,27,23,28,31,30,21,9,6,8,20,21,24,29,34,39,41,51,55,57,57,46,38,42,37,30,29,24,28,26,42,43,42,28,26,31,29,28,17,31,29,28,26,25,23,22,16,19,18,18,33,31,27,15,7,2,0
2022-03-25 19:00:00,4,5,7,10,19,18,12,16,19,21,24,27,21,27,29,29,28,36,34,36,34,34,34,32,30,24,23,22,20,17,13,16,18,16,11,10,10,10,11,14,13,13,15,14,23,18,15,13,9,4,6,7,12,14,20,19,20,20,23,21,32,31,27,28,25,22,25,22,21,20,18,27,23,32,24,22,18,16,20,20,8,6,24,21,22,22,18,14,12,19,7,42,36,33,17,7,1,0
2022-03-25 20:00:00,1,3,5,6,7,6,4,9,10,9,6,8,10,10,10,12,8,16,14,15,16,16,16,15,20,17,15,16,13,11,10,9,11,10,11,10,9,0,8,9,7,12,10,8,10,9,9,5,3,4,5,8,12,13,17,19,20,19,24,23,24,22,24,23,22,21,21,18,18,17,15,18,17,18,16,16,14,13,13,11,13,14,15,7,12,10,10,10,8,10,9,22,21,17,14,5,1,0
2022-03-25 21:00:00,2,1,2,3,6,5,4,5,7,8,11,12,8,10,11,12,13,18,15,16,13,17,18,12,12,12,10,8,11,14,13,14,14,14,12,5,12,12,13,11,6,3,7,10,9,11,8,4,3,4,4,7,13,19,21,22,24,26,30,29,27,27,30,29,19,28,21,19,18,17,15,19,20,19,11,8,9,7,8,7,7,6,7,5,6,3,8,11,10,14,13,23,14,18,6,2,0,0
2022-03-25 22:00:00,2,3,2,1,3,6,5,7,9,9,13,14,15,15,14,14,15,18,19,23,20,19,19,18,20,14,10,11,14,21,20,20,19,17,14,13,12,6,5,14,8,15,14,16,14,13,10,9,3,5,6,11,15,18,25,22,24,22,33,29,30,33,36,35,36,34,32,31,27,26,27,21,19,15,14,14,15,16,13,9,11,10,12,7,11,12,14,12,11,12,12,25,24,17,11,6,2,0
2022-03-25 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,5,0,4,3,4,14,18,15,13,14,13,18,17,17,13,11,11,7,5,8,5,13,11,11,12,13,12,11,10,8,5,4,3,5,10,12,19,17,17,18,20,21,21,20,25,27,25,23,27,27,25,23,26,28,26,24,21,26,26,19,18,16,15,15,13,11,8,16,16,13,11,8,9,25,23,19,11,5,1,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,1,2,2,0,1,0,4,0,4,2,6,7,7,0,4,7,7,1,8,11,14,18,0,5,18,23,30,33,35,0,34,37,36,35,31,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,0,1,2,3,3,3,1,2,1,1,2,4,3,6,0,2,4,6,6,6,8,5,7,8,9,11,12,15,15,21,12,11,21,21,20,19,18,12,15,28,22,21,19,17,16,8,15,9,5,3,0,1,1,2,1,5,4,0,0,4,0,0,2,0,0,4,2,2,0,3,0,5,6,7,6,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,0,1,3,4,5,3,2,3,3,2,4,5,2,5,5,4,3,5,4,6,5,3,6,8,7,7,8,6,5,7,8,8,9,9,11,5,11,7,10,14,10,12,9,10,6,8,7,4,4,3,2,1,2,2,4,3,4,3,3,4,3,3,3,1,2,1,4,4,4,5,4,5,7,7,8,7,7,8,3,4,9,8,8,7,7,6,3,4,3,2,2,1,0,1,0,0,0,0
2022-03-26 07:00:00,1,4,9,8,11,11,5,6,5,6,4,6,4,7,4,8,8,7,8,7,10,11,9,9,8,9,10,8,9,10,10,11,10,10,12,11,10,12,11,12,12,14,14,12,10,3,9,7,5,2,1,2,2,3,4,6,5,4,6,7,6,5,3,2,2,2,4,5,4,4,6,7,6,8,12,9,11,12,8,11,14,7,8,10,7,6,4,3,2,3,0,3,2,2,0,0,0,0
2022-03-26 08:00:00,2,3,11,15,18,14,9,9,9,3,8,9,8,7,7,9,9,14,12,13,15,18,17,16,19,17,16,16,15,19,21,23,25,29,31,29,28,29,27,28,27,19,18,15,16,15,12,11,7,4,5,4,4,6,5,9,9,9,14,13,12,9,7,6,4,5,6,7,11,13,12,11,11,16,17,15,14,17,14,13,15,11,8,9,8,8,10,8,6,5,2,3,2,1,1,0,0,0
2022-03-26 09:00:00,1,4,12,14,15,15,7,8,5,5,7,8,8,11,9,12,13,14,13,14,13,13,14,15,19,19,20,21,17,18,17,17,18,22,22,23,25,24,23,26,26,25,23,18,14,15,13,10,6,5,3,4,5,7,7,8,9,6,9,10,9,8,7,5,5,7,8,8,12,14,13,14,19,21,22,20,23,25,21,16,20,11,15,17,14,15,15,13,10,8,5,10,7,4,2,0,0,0
2022-03-26 10:00:00,2,6,14,20,24,18,8,5,4,6,8,9,8,10,11,14,11,15,13,7,13,19,19,19,16,19,20,22,24,20,17,15,15,15,16,14,15,16,14,17,17,16,15,11,14,13,11,9,4,3,2,4,7,8,9,14,13,11,13,13,11,13,14,13,14,15,18,20,20,23,22,19,18,18,14,13,14,17,17,18,16,14,16,18,17,17,17,12,10,9,8,8,7,6,4,0,0,0
2022-03-26 11:00:00,3,6,15,19,17,18,10,9,9,9,7,6,5,10,8,10,8,8,6,8,10,12,15,15,20,19,22,24,28,24,21,17,20,20,20,19,20,20,19,21,19,22,23,22,21,19,12,9,7,5,2,4,9,11,13,14,12,13,16,22,25,24,22,20,14,20,17,15,14,17,18,15,16,17,19,20,20,20,18,15,18,18,20,20,17,16,16,11,7,7,6,8,5,2,2,3,0,0
2022-03-26 12:00:00,2,3,7,12,14,12,8,9,9,11,17,15,13,15,18,19,17,23,24,23,23,19,21,23,25,28,31,34,33,29,25,23,19,20,19,19,18,12,16,20,21,23,25,24,24,21,24,23,10,5,9,9,12,16,20,22,25,19,19,21,42,39,36,36,34,32,32,34,35,37,35,35,34,33,32,31,28,27,24,25,28,21,23,25,22,21,25,19,15,8,7,7,5,4,2,1,0,0
2022-03-26 13:00:00,2,4,9,17,18,17,9,8,10,12,15,15,11,19,19,19,17,21,16,18,23,23,20,20,28,26,28,24,21,21,19,22,23,24,24,23,23,16,25,19,21,17,19,18,16,13,11,9,7,5,2,4,8,9,12,13,14,15,22,21,20,21,23,22,22,21,24,20,21,27,25,18,18,20,23,22,21,22,28,30,34,35,33,34,32,30,32,24,17,16,14,18,16,11,9,5,2,0
2022-03-26 14:00:00,1,4,9,12,14,13,10,13,16,19,24,22,8,20,22,22,21,23,21,21,20,21,22,21,22,23,23,33,34,33,24,19,21,21,15,14,14,7,17,18,13,19,19,16,19,18,14,10,7,5,5,6,10,16,18,18,18,16,15,16,15,17,17,16,15,19,16,15,18,21,21,23,22,19,26,27,28,27,26,25,24,23,23,22,20,21,23,13,8,7,8,12,10,8,5,3,0,0
2022-03-26 15:00:00,1,4,8,9,10,12,8,10,11,13,16,16,14,12,11,12,11,14,13,15,17,16,15,13,16,15,17,18,17,15,14,14,14,12,14,15,16,12,11,17,18,17,18,15,14,15,15,11,6,4,5,4,9,11,15,17,17,18,22,17,20,19,18,18,9,18,20,17,20,23,25,24,25,26,24,22,21,25,24,20,19,18,16,15,15,17,22,17,11,11,10,18,20,18,9,6,1,0
2022-03-26 16:00:00,1,4,12,13,18,12,11,10,15,18,20,11,18,19,16,19,10,26,26,30,26,27,26,20,20,20,22,18,15,20,19,15,16,15,14,14,16,10,15,14,14,13,13,13,15,13,13,10,7,6,6,8,8,7,11,12,14,12,15,16,17,15,12,11,7,9,14,12,14,15,16,18,19,19,18,15,16,14,14,15,19,13,13,12,13,12,15,11,8,11,13,17,13,9,5,1,0,0
2022-03-26 17:00:00,1,1,5,5,4,16,8,12,18,21,24,27,23,24,23,22,18,26,25,24,28,28,30,32,45,24,23,21,20,19,17,16,14,15,16,13,13,12,12,14,15,17,20,12,13,11,10,9,10,8,5,5,10,11,20,22,23,24,27,23,20,18,20,15,19,18,20,16,15,20,19,15,15,15,17,19,21,20,20,17,21,16,24,23,25,22,21,7,6,5,3,16,14,12,6,5,2,0
2022-03-26 18:00:00,1,3,6,9,10,7,11,17,18,27,36,35,36,31,26,21,17,24,25,25,29,27,34,30,44,44,32,30,27,21,19,16,17,16,13,13,12,12,9,9,10,12,11,10,11,10,11,6,5,6,4,4,8,9,11,14,14,15,19,19,24,24,20,20,19,20,17,15,15,18,20,22,21,20,16,13,14,14,20,21,19,20,27,28,23,19,19,17,13,13,14,13,14,13,11,5,1,0
2022-03-26 19:00:00,0,1,2,2,7,6,6,7,12,15,20,23,21,20,19,20,16,26,25,25,24,23,21,24,21,19,20,19,18,16,14,15,20,19,17,16,15,14,7,11,12,10,9,9,6,8,8,6,4,3,2,4,6,7,7,11,14,16,19,19,21,21,16,15,13,14,15,14,14,17,16,19,17,20,17,17,15,13,12,10,13,14,14,13,13,11,11,8,6,5,5,13,12,8,6,2,0,0
2022-03-26 20:00:00,1,2,3,2,4,5,4,7,9,11,15,16,12,17,12,13,7,22,24,23,24,22,20,18,17,14,12,14,13,14,13,15,9,9,7,0,8,1,12,13,17,16,14,16,19,5,16,13,4,3,3,5,11,15,18,20,4,17,21,19,20,21,22,21,20,19,20,21,17,19,18,14,13,15,11,9,7,8,10,7,8,2,8,7,6,3,10,6,7,5,5,11,9,9,4,2,0,0
2022-03-26 21:00:00,1,1,2,0,4,4,4,6,11,13,18,16,13,15,14,16,18,21,19,20,21,20,16,17,17,15,16,15,14,13,12,13,15,9,5,5,10,13,12,10,11,10,8,7,9,8,7,6,1,7,5,7,5,9,11,11,14,13,20,21,23,22,23,22,13,21,21,19,16,19,21,18,16,15,14,9,9,6,6,7,9,7,10,9,7,9,5,5,5,7,5,14,8,11,6,2,1,0
2022-03-26 22:00:00,2,3,3,4,2,5,5,6,13,19,22,23,24,23,21,22,23,33,30,12,30,28,23,18,16,12,9,10,9,13,12,11,12,11,10,8,8,9,0,10,5,7,10,10,9,8,7,6,4,4,3,3,7,9,13,11,11,15,23,26,25,12,22,18,13,15,22,18,15,17,15,17,19,18,16,11,10,10,5,8,6,6,10,8,8,9,11,9,10,12,10,16,14,12,8,3,1,0
2022-03-26 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,18,17,0,16,18,17,8,16,13,11,10,8,11,12,13,13,13,19,18,17,17,13,15,8,6,14,8,8,12,11,9,4,3,2,3,6,8,14,12,13,13,18,18,17,21,23,25,24,23,19,17,21,21,19,25,21,18,15,18,17,16,12,11,10,9,12,11,9,7,5,5,5,5,5,14,10,9,8,4,2,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,2,0,2,3,0,0,3,4,1,2,2,3,0,4,3,3,0,4,6,3,7,11,10,0,9,4,10,7,0,10,10,8,11,8,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
