Unnamed: 0,1_성북생태체험관,2_정릉초교,3_정릉동풍림상가앞,4_정릉동풍림아파트.청소년문화의집,5_솔샘사거리,6_삼덕단지.성북구립최만린미술관,7_정릉3동주민센터앞,8_봉국사,9_정릉2동주민센터,10_숭덕초교,11_정릉길음시장,12_길음시장,13_길음역,14_길음뉴타운10단지.라온유아파트,15_숭덕초교,16_정릉2동주민센터,17_봉국사,18_정릉3동주민센터앞,19_삼덕단지.성북구립최만린미술관,20_솔샘사거리,21_정릉대림아파트.청소년문화의집,22_정릉동풍림상가앞,23_풍림아파트삼거리,24_정릉초교,25_성북생태체험관
2022-03-23 06:00:00,0,2,5,6,4,2,4,0,3,2,6,1,0,0,0,0,0,2,3,1,0,0,0,0,0
2022-03-23 07:00:00,2,15,31,44,47,28,12,11,11,11,12,2,3,4,5,0,4,4,4,1,0,0,0,0,0
2022-03-23 08:00:00,2,9,21,24,21,27,11,11,12,11,10,1,2,1,2,2,0,8,9,6,8,7,0,2,0
2022-03-23 09:00:00,0,3,5,7,2,3,7,6,9,8,8,2,2,0,0,3,4,4,6,4,2,1,0,0,0
2022-03-23 10:00:00,0,1,6,4,5,10,12,11,10,7,4,1,3,4,0,4,3,2,2,0,0,1,0,0,0
2022-03-23 11:00:00,0,5,9,10,5,7,8,0,7,5,3,0,3,7,8,7,0,5,4,3,1,1,0,0,0
2022-03-23 12:00:00,1,2,1,4,1,3,3,0,0,5,5,2,5,2,6,3,0,6,4,6,2,5,3,0,0
2022-03-23 13:00:00,1,3,3,4,2,5,7,0,5,5,3,1,2,3,0,4,0,3,2,1,1,0,0,0,0
2022-03-23 14:00:00,0,2,3,1,3,2,3,0,2,2,1,3,4,5,7,7,7,8,9,8,5,3,2,0,0
2022-03-23 15:00:00,0,3,5,6,4,6,6,5,5,3,4,5,14,2,15,17,11,47,46,40,35,24,17,3,0
2022-03-23 16:00:00,0,2,4,5,7,4,5,0,7,5,6,4,6,8,9,11,0,10,8,4,5,4,3,1,0
2022-03-23 17:00:00,1,3,1,4,1,3,5,3,6,4,3,5,9,13,12,12,0,8,6,10,9,4,1,1,0
2022-03-23 18:00:00,0,2,4,8,8,8,10,0,6,9,8,6,12,13,14,16,0,13,8,15,14,6,2,0,0
2022-03-23 19:00:00,1,1,2,3,2,2,4,0,4,1,2,4,17,19,16,18,0,16,12,16,14,13,11,3,0
2022-03-23 20:00:00,0,0,0,3,1,2,4,0,5,4,1,2,6,9,9,10,11,10,7,8,5,2,1,0,0
2022-03-23 21:00:00,0,0,1,0,0,0,1,0,0,1,0,4,8,7,6,9,8,6,4,6,0,3,5,0,0
2022-03-23 22:00:00,0,1,0,0,0,1,2,0,3,0,0,5,10,10,12,17,6,13,11,12,8,7,3,0,0
2022-03-23 23:00:00,0,2,3,0,1,0,0,0,0,0,0,2,5,4,6,6,0,5,3,5,3,1,1,0,0
2022-03-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 05:00:00,0,1,0,0,0,2,0,0,0,0,0,3,4,5,6,7,6,5,4,3,0,0,0,0,0
2022-03-24 06:00:00,0,2,2,3,2,4,5,0,6,3,0,2,2,0,1,1,0,2,2,1,0,0,0,0,0
2022-03-24 07:00:00,2,14,29,44,42,27,10,9,12,11,15,3,3,2,4,1,3,5,6,4,3,1,0,2,0
2022-03-24 08:00:00,2,11,22,26,18,28,14,14,13,11,12,4,3,4,4,6,3,9,10,9,13,5,12,4,0
2022-03-24 09:00:00,2,3,7,6,5,10,9,0,8,7,5,6,4,5,0,5,1,5,6,4,2,4,3,1,0
2022-03-24 10:00:00,1,8,9,3,3,3,8,0,8,7,9,4,3,6,7,6,0,6,3,2,1,1,1,0,0
2022-03-24 11:00:00,0,1,4,4,1,2,2,2,3,4,3,2,2,3,4,5,0,6,6,0,3,1,1,0,0
2022-03-24 12:00:00,1,3,5,3,3,5,5,0,6,6,5,2,5,5,4,3,0,2,4,3,1,0,2,0,0
2022-03-24 13:00:00,0,2,2,2,1,3,3,2,4,0,1,1,3,3,4,5,0,2,1,2,5,1,4,1,0
2022-03-24 14:00:00,0,2,3,0,2,2,3,0,3,0,2,1,4,6,6,6,6,31,29,27,18,18,14,5,0
2022-03-24 15:00:00,0,3,6,9,8,7,7,4,6,4,4,1,8,8,12,13,0,12,10,6,7,4,3,0,0
2022-03-24 16:00:00,0,5,4,3,0,4,6,0,5,5,3,4,6,8,6,10,10,20,24,22,17,4,3,0,0
2022-03-24 17:00:00,1,6,11,12,6,5,5,0,4,2,5,7,15,17,18,20,18,19,18,17,16,12,9,2,0
2022-03-24 18:00:00,0,3,5,7,5,3,7,5,7,8,5,6,18,18,19,21,0,14,13,19,15,9,8,5,0
2022-03-24 19:00:00,0,0,1,1,3,2,6,0,5,1,7,3,11,12,13,12,12,12,10,14,11,7,4,0,0
2022-03-24 20:00:00,0,1,2,2,1,0,2,1,3,1,0,4,8,10,12,7,0,8,6,7,4,3,2,1,0
2022-03-24 21:00:00,0,0,1,1,0,3,2,0,1,2,2,1,6,9,10,9,9,8,7,6,5,3,1,1,0
2022-03-24 22:00:00,0,1,0,2,0,2,3,0,0,3,0,3,12,8,9,14,13,9,6,5,4,2,1,0,0
2022-03-24 23:00:00,0,0,1,4,5,0,4,2,1,0,2,3,8,7,9,7,8,5,3,6,5,3,2,0,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,0,1,2,0,0,3,4,3,2,0,3,4,4,0,0,2,0,2,1,0,0,0,0,0,0
2022-03-25 06:00:00,0,2,3,3,2,2,3,0,4,4,0,2,1,2,0,0,0,2,3,0,0,0,0,0,0
2022-03-25 07:00:00,2,19,37,42,40,10,10,9,9,9,11,3,3,2,3,3,2,3,6,2,1,2,1,0,0
2022-03-25 08:00:00,2,10,23,27,23,22,13,12,10,9,8,1,4,5,4,6,0,6,8,7,26,28,25,3,0
2022-03-25 09:00:00,0,2,9,12,10,10,9,8,10,8,7,4,5,0,6,5,4,4,4,4,2,2,1,0,0
2022-03-25 10:00:00,1,3,6,7,3,4,6,0,6,5,3,4,4,5,4,4,0,2,3,2,0,0,0,0,0
2022-03-25 11:00:00,1,4,4,4,3,4,4,1,5,4,4,2,15,0,4,3,0,16,15,14,2,1,0,0,0
2022-03-25 12:00:00,2,1,3,5,2,3,5,3,4,5,3,6,9,8,11,11,0,7,6,6,3,1,0,0,0
2022-03-25 13:00:00,2,1,3,5,4,5,8,0,9,8,5,4,6,2,8,9,10,12,11,8,7,4,3,1,0
2022-03-25 14:00:00,1,3,6,7,6,5,8,0,10,5,6,3,3,4,5,6,6,40,41,15,30,8,3,1,0
2022-03-25 15:00:00,0,2,6,1,4,1,5,5,6,3,1,3,8,8,8,13,3,15,16,13,29,27,16,3,0
2022-03-25 16:00:00,0,2,4,3,2,3,6,0,5,5,4,3,5,9,12,14,14,15,12,13,7,4,3,1,0
2022-03-25 17:00:00,0,1,2,6,3,4,6,6,6,6,7,4,14,14,12,13,12,16,21,19,10,8,7,5,0
2022-03-25 18:00:00,1,2,5,8,4,6,11,9,9,8,9,4,17,9,19,21,20,21,13,14,12,10,7,2,0
2022-03-25 19:00:00,0,0,1,4,6,4,5,0,4,3,0,4,13,14,17,17,16,9,10,14,12,7,5,0,0
2022-03-25 20:00:00,0,0,1,1,2,1,4,5,4,0,3,5,9,10,12,11,9,8,6,6,5,3,2,0,0
2022-03-25 21:00:00,0,0,1,2,0,1,2,0,3,4,0,3,8,9,11,10,8,8,8,8,7,4,4,0,0
2022-03-25 22:00:00,0,0,0,1,0,1,2,0,0,1,0,4,10,11,8,10,9,9,6,3,4,4,3,0,0
2022-03-25 23:00:00,0,0,0,0,1,0,2,0,1,1,0,4,16,12,13,14,5,7,6,4,5,3,2,1,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,0,0,1,1,0,1,2,0,0,0,1,3,4,1,0,5,0,3,0,2,0,0,0,0,0
2022-03-26 06:00:00,0,1,1,0,2,2,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0
2022-03-26 07:00:00,0,3,4,1,3,5,6,0,4,3,2,1,2,2,0,0,1,2,0,1,0,0,0,0,0
2022-03-26 08:00:00,1,1,2,4,2,2,6,5,6,5,2,1,1,0,2,1,0,2,2,1,1,0,0,0,0
2022-03-26 09:00:00,0,3,7,6,1,3,9,10,8,7,5,2,11,2,12,11,0,10,11,1,10,0,9,0,0
2022-03-26 10:00:00,0,3,5,7,3,9,10,0,9,5,7,2,14,18,0,19,1,21,0,1,0,0,0,0,0
2022-03-26 11:00:00,0,4,11,0,3,5,7,0,6,4,6,2,1,4,1,2,0,1,0,20,0,0,0,18,0
2022-03-26 12:00:00,0,4,6,4,0,3,4,0,4,3,5,1,7,5,6,7,0,7,4,3,1,4,1,0,0
2022-03-26 13:00:00,0,5,8,2,3,4,8,4,5,7,6,3,3,8,3,10,0,8,2,9,8,5,4,2,0
2022-03-26 14:00:00,0,0,2,0,1,6,4,1,4,3,4,2,3,3,4,4,3,6,5,7,8,3,2,1,0
2022-03-26 15:00:00,3,5,7,3,6,4,7,5,4,3,2,3,4,5,7,10,2,5,3,1,2,2,1,0,0
2022-03-26 16:00:00,0,1,6,9,5,6,8,5,7,5,2,1,4,5,5,9,0,7,4,8,7,4,1,0,0
2022-03-26 17:00:00,2,4,5,6,5,8,9,8,11,9,6,3,10,6,0,13,14,15,12,16,9,5,4,2,0
2022-03-26 18:00:00,1,2,3,0,1,3,4,0,4,2,0,5,6,9,7,8,0,15,11,7,10,6,3,3,0
2022-03-26 19:00:00,1,1,1,2,1,1,3,0,0,4,0,0,6,9,4,9,7,6,2,8,5,4,3,2,0
2022-03-26 20:00:00,0,0,1,1,1,1,2,1,0,2,0,2,6,9,10,7,8,7,4,5,1,3,3,0,0
2022-03-26 21:00:00,0,0,0,3,0,0,1,0,0,1,1,3,6,0,6,4,4,5,4,7,3,2,1,0,0
2022-03-26 22:00:00,0,0,1,0,1,3,3,0,3,2,0,2,6,7,8,9,0,6,4,4,0,3,1,0,0
2022-03-26 23:00:00,0,0,0,1,2,1,2,0,0,4,3,2,10,6,7,10,9,6,2,2,1,2,0,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,1,0,0,0,1,0,0,0,0,0,1,2,0,3,0,0,2,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2022-03-27 07:00:00,0,0,0,1,0,4,4,0,3,2,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0
2022-03-27 08:00:00,0,0,6,1,3,2,6,0,5,4,1,2,1,1,2,2,1,2,2,1,0,0,0,0,0
2022-03-27 09:00:00,0,3,7,4,0,8,8,0,6,5,6,4,6,8,0,4,0,5,4,3,2,1,0,0,0
2022-03-27 10:00:00,0,1,5,6,2,6,4,5,3,2,6,4,5,6,5,11,10,7,8,7,0,0,3,5,0
2022-03-27 11:00:00,0,2,4,6,7,8,7,6,4,5,5,0,6,5,8,7,0,7,6,4,5,0,3,1,0
2022-03-27 12:00:00,1,4,6,4,4,5,8,5,5,6,5,1,4,0,3,2,1,3,6,7,4,6,0,2,0
2022-03-27 13:00:00,1,5,8,7,5,3,6,0,5,7,6,3,5,8,4,10,9,8,8,8,1,5,0,4,2
2022-03-27 14:00:00,3,2,4,1,2,2,4,0,0,2,3,2,4,5,6,7,0,7,5,4,5,4,2,0,0
2022-03-27 15:00:00,2,1,3,4,0,1,4,0,0,1,5,5,7,8,9,5,4,7,7,6,5,1,3,2,0
2022-03-27 16:00:00,2,6,7,6,4,4,5,3,4,3,2,2,5,6,5,8,0,10,10,9,2,1,0,0,0
2022-03-27 17:00:00,1,1,3,5,2,2,2,0,0,1,2,1,8,6,5,8,4,8,6,8,7,4,3,1,0
2022-03-27 18:00:00,0,1,2,1,0,1,2,3,2,2,0,3,8,5,5,6,0,7,7,10,5,4,3,0,0
2022-03-27 19:00:00,0,0,0,2,4,2,1,0,0,0,0,1,5,11,0,13,12,12,9,10,1,6,3,1,0
2022-03-27 20:00:00,0,0,0,0,0,1,1,0,0,0,1,2,6,5,2,3,6,4,4,0,2,3,1,0,0
2022-03-27 21:00:00,0,1,1,0,1,0,0,0,0,3,2,3,4,4,4,4,3,3,1,4,1,0,0,0,0
2022-03-27 22:00:00,0,1,1,0,1,1,3,0,2,0,3,2,7,6,5,6,4,3,3,4,0,3,2,1,0
2022-03-27 23:00:00,0,0,0,1,2,1,1,0,0,0,1,3,7,4,6,7,0,4,3,3,2,2,0,1,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,1,0,0,0,2,3,0,1,2,3,4,4,5,0,7,0,6,4,0,0,3,0,0,0
2022-03-28 06:00:00,0,4,3,7,3,5,6,5,0,5,4,2,1,0,2,3,2,3,2,1,0,0,0,0,0
2022-03-28 07:00:00,2,11,21,34,30,6,9,7,10,9,15,3,3,0,3,4,0,4,8,1,3,0,0,0,0
2022-03-28 08:00:00,1,8,23,25,22,7,12,13,20,17,11,4,7,7,8,3,9,7,8,7,10,12,10,2,0
2022-03-28 09:00:00,0,2,5,2,4,6,7,7,9,8,4,4,3,4,3,2,0,2,3,2,2,1,0,0,0
2022-03-28 10:00:00,0,2,6,6,4,5,6,0,5,5,5,2,3,3,1,0,0,4,2,2,1,1,0,0,0
2022-03-28 11:00:00,1,2,3,2,3,0,6,0,1,4,5,3,7,8,9,8,6,5,8,5,3,3,2,1,0
2022-03-28 12:00:00,0,3,4,4,1,7,3,0,4,5,4,3,8,7,3,7,0,6,6,5,3,3,2,1,0
2022-03-28 13:00:00,0,2,3,4,2,5,8,0,9,8,5,2,3,4,8,0,7,5,6,5,4,3,0,2,0
2022-03-28 14:00:00,0,1,3,2,0,4,6,5,5,4,3,2,7,8,5,10,9,8,7,4,4,3,3,2,0
2022-03-28 15:00:00,1,2,2,3,4,5,9,4,8,0,7,3,7,9,10,10,12,49,52,51,42,37,28,5,0
2022-03-28 16:00:00,1,3,4,7,4,6,9,5,8,3,2,3,5,8,10,12,0,19,25,22,18,15,7,2,0
2022-03-28 17:00:00,1,1,5,6,2,4,5,4,3,4,5,5,11,13,13,19,12,18,17,17,14,10,8,1,0
2022-03-28 18:00:00,0,1,3,5,0,2,8,6,5,3,3,3,14,9,14,15,12,14,9,16,12,7,6,2,0
2022-03-28 19:00:00,0,0,0,1,3,0,1,0,0,3,2,3,15,16,13,14,11,12,11,13,9,8,6,2,0
2022-03-28 20:00:00,0,0,0,1,0,1,6,0,0,0,3,5,9,10,12,13,5,6,4,6,5,3,4,2,0
2022-03-28 21:00:00,0,0,1,1,2,1,1,0,1,0,0,4,8,8,10,10,8,7,6,8,6,4,2,0,0
2022-03-28 22:00:00,0,0,1,0,1,1,2,0,0,0,0,3,10,11,12,13,11,11,9,9,8,6,4,1,0
2022-03-28 23:00:00,0,0,0,1,1,0,2,0,0,1,1,5,9,10,3,12,0,8,5,1,0,4,0,1,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,1,3,0,0,4,0,0,1,3,2,3,3,0,1,2,0,0,1,1,0,0,0,0,0
2022-03-29 06:00:00,1,4,5,6,4,5,7,0,6,5,6,0,2,1,1,1,0,2,3,0,0,0,0,0,0
2022-03-29 07:00:00,2,14,24,30,26,8,9,7,10,11,16,6,3,0,2,4,0,2,6,4,3,0,0,1,0
2022-03-29 08:00:00,1,7,21,25,24,9,16,18,17,16,16,3,3,3,5,5,4,6,8,6,24,6,15,3,0
2022-03-29 09:00:00,0,3,7,8,4,8,9,11,11,11,10,2,2,3,5,2,0,3,3,2,2,0,1,0,0
2022-03-29 10:00:00,1,3,7,6,7,3,8,7,7,1,4,3,4,5,5,4,0,6,1,5,0,4,0,3,0
2022-03-29 11:00:00,0,1,3,4,2,3,6,0,5,3,2,4,5,5,4,5,7,6,7,6,3,4,3,2,0
2022-03-29 12:00:00,0,3,3,2,2,3,7,0,7,8,9,2,7,6,6,4,0,5,5,1,3,1,0,1,0
2022-03-29 13:00:00,1,5,6,3,4,5,6,0,1,1,3,1,2,4,5,5,3,3,5,4,3,1,2,1,0
2022-03-29 14:00:00,1,2,3,6,2,7,7,0,5,4,0,2,3,4,5,6,9,42,45,40,33,27,13,3,0
2022-03-29 15:00:00,1,2,4,5,2,6,5,0,0,7,7,3,9,11,10,11,0,11,10,9,3,7,6,1,0
2022-03-29 16:00:00,1,2,4,7,6,6,9,5,8,8,5,4,8,10,17,20,9,22,24,22,14,11,8,2,0
2022-03-29 17:00:00,0,4,6,7,5,8,9,10,0,5,5,6,10,11,10,12,13,13,10,12,11,7,5,2,0
2022-03-29 18:00:00,3,4,5,0,4,3,9,0,8,9,8,7,18,17,18,18,7,15,13,10,9,6,3,2,0
2022-03-29 19:00:00,0,0,1,1,0,2,4,0,3,3,1,3,13,15,16,14,13,16,12,16,13,9,4,2,0
2022-03-29 20:00:00,0,0,1,2,4,1,2,0,0,0,1,3,9,9,10,10,9,10,5,5,2,3,2,0,0
2022-03-29 21:00:00,0,0,2,1,2,4,6,0,5,3,2,2,8,7,7,10,6,8,7,8,2,2,0,0,0
2022-03-29 22:00:00,0,0,0,0,1,1,1,0,2,0,1,3,11,14,12,14,13,11,11,11,9,7,6,1,0
2022-03-29 23:00:00,0,0,1,1,2,1,3,2,0,2,0,1,8,7,8,7,7,7,5,0,4,6,5,3,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,1,0,0,0,2,0,0,0,2,3,3,2,4,0,7,6,1,5,4,0,0,0,0,0
2022-03-30 06:00:00,0,2,1,2,2,3,5,3,4,3,4,0,1,0,1,2,0,2,3,2,0,0,0,0,0
2022-03-30 07:00:00,2,12,25,30,28,9,9,6,11,11,13,12,6,4,7,8,1,5,5,4,5,3,2,1,0
2022-03-30 08:00:00,1,10,27,26,24,6,16,17,18,16,17,2,4,2,4,6,5,5,9,7,18,24,16,5,0
2022-03-30 09:00:00,0,1,4,0,2,4,7,0,11,8,8,4,3,3,0,5,4,4,4,3,3,3,1,0,0
2022-03-30 10:00:00,1,2,6,6,4,5,8,6,5,4,5,1,1,2,1,2,0,3,2,2,0,1,0,0,0
2022-03-30 11:00:00,2,3,4,3,1,3,4,0,5,4,2,3,2,5,6,7,1,6,5,0,2,3,0,2,0
2022-03-30 12:00:00,1,2,3,3,2,5,6,0,5,4,3,1,2,0,5,3,0,4,0,3,2,1,0,0,0
2022-03-30 13:00:00,0,3,3,4,2,6,8,0,3,7,5,2,8,11,10,9,7,10,8,9,6,3,1,0,0
2022-03-30 14:00:00,0,2,6,7,5,5,7,0,6,4,2,2,6,1,5,7,0,7,5,8,4,7,4,1,0
2022-03-30 15:00:00,0,3,6,6,5,7,9,8,6,5,7,5,8,9,11,13,18,48,48,45,40,32,23,6,0
2022-03-30 16:00:00,0,2,4,5,6,5,7,6,4,6,3,4,13,9,14,13,11,11,8,8,7,5,4,0,0
2022-03-30 17:00:00,1,4,7,9,4,5,5,5,6,4,5,4,12,15,14,16,9,20,17,18,15,8,6,1,0
2022-03-30 18:00:00,0,1,2,5,5,6,6,0,4,3,2,4,18,19,17,20,17,16,11,15,9,13,9,0,0
2022-03-30 19:00:00,0,0,1,2,2,1,4,0,1,0,3,3,10,13,12,14,13,9,7,12,11,9,8,2,0
2022-03-30 20:00:00,0,1,0,1,1,1,2,0,3,0,1,4,8,10,6,12,11,9,8,4,7,2,2,0,0
2022-03-30 21:00:00,0,0,1,1,1,0,1,0,0,1,0,3,5,7,3,8,7,8,6,10,5,5,4,2,0
2022-03-30 22:00:00,0,0,1,2,2,2,4,0,5,5,0,3,7,8,8,10,7,9,9,4,9,7,4,0,0
2022-03-30 23:00:00,0,0,0,0,2,0,1,0,0,0,0,2,7,4,8,3,0,7,3,0,0,0,2,1,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,0,1,0,0,0,2,3,0,2,1,1,3,4,0,0,3,0,2,4,3,2,1,0,0,0
2022-03-31 06:00:00,0,2,3,4,2,5,3,4,6,5,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0
2022-03-31 07:00:00,2,13,24,29,29,10,10,9,10,12,14,2,3,0,1,0,0,4,5,0,0,0,0,0,0
2022-03-31 08:00:00,1,12,26,29,22,7,12,14,16,15,15,4,4,3,6,3,0,7,11,8,20,11,14,3,0
2022-03-31 09:00:00,0,5,11,11,4,6,14,10,13,9,6,2,1,0,2,3,0,1,3,2,1,0,1,0,0
2022-03-31 10:00:00,2,2,7,7,5,7,9,4,6,5,0,1,4,7,0,7,0,6,4,2,1,0,0,0,0
2022-03-31 11:00:00,0,4,6,0,3,5,5,4,6,7,0,4,4,4,5,3,0,5,6,6,2,1,3,2,0
2022-03-31 12:00:00,0,2,4,5,3,6,6,0,7,1,0,1,4,0,6,0,0,7,4,4,2,0,1,0,0
2022-03-31 13:00:00,1,2,5,6,5,6,6,0,0,3,3,1,3,3,4,4,3,3,3,2,3,2,0,0,0
2022-03-31 14:00:00,0,2,4,4,3,4,7,6,1,6,0,3,4,5,5,6,6,34,37,32,27,20,16,4,0
2022-03-31 15:00:00,0,1,0,3,0,4,9,0,1,3,4,1,4,5,3,6,3,7,5,9,8,7,6,1,0
2022-03-31 16:00:00,1,6,9,1,5,6,10,0,7,10,8,3,8,10,13,14,14,29,30,29,18,15,9,4,0
2022-03-31 17:00:00,0,1,6,7,5,5,7,5,7,5,6,3,11,9,6,12,11,12,11,12,8,4,2,0,0
2022-03-31 18:00:00,0,0,1,3,1,3,7,0,5,6,0,4,16,15,16,15,14,9,8,14,12,5,4,1,0
2022-03-31 19:00:00,0,0,0,3,4,0,4,0,2,3,1,6,18,19,20,20,0,14,9,16,14,11,8,0,0
2022-03-31 20:00:00,0,0,1,0,2,1,2,3,1,1,0,3,8,15,16,16,0,10,6,13,11,7,4,0,0
2022-03-31 21:00:00,0,1,0,2,2,0,3,2,2,1,1,2,7,8,8,8,6,7,6,6,5,3,4,0,0
2022-03-31 22:00:00,0,0,0,0,1,2,6,0,3,0,2,2,11,9,11,11,9,9,10,12,10,9,7,2,0
2022-03-31 23:00:00,0,1,1,2,1,0,0,0,0,0,0,2,10,7,12,9,10,5,3,1,0,0,2,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,0,1,3,0,2,2,0,0,1,1,0,5,4,5,0,7,1,5,1,4,0,3,0,0,0
2022-04-01 06:00:00,1,3,6,7,4,5,6,5,7,4,0,0,1,2,0,1,0,2,0,1,0,0,0,0,0
