Unnamed: 0,1_강동공영차고지,2_강일초등학교,3_강일고등학교.강일리버파크7단지,4_강일리버파크9단지후문,5_강일리버파크9단지.10단지,6_고덕리엔파크2단지,7_강명초등학교.고덕리엔파크3단지,8_고덕자이.고덕천물놀이장,9_고덕자이.상일여고,10_상일1동주민센터.고덕사회체육센터,11_고덕숲아이파크,12_강동고등학교,13_한영중고한영외고,14_명일동현대아파트,15_고덕삼환.주공9단지아파트,16_명일여자고등학교,17_길동성당,18_길동신동아아파트,19_강동농협,20_강동주유소,21_천동초등학교.천호도서관,22_강동성심병원(동신중학교),23_조은마디병원,24_성내구립도서관.엔젤공방허브센터,25_대순진리회,26_성내2동주민센터.성내복지관,27_성내삼성청구아파트,28_성내주유소,29_영파여고.강동구청역,30_현대아파트앞,31_풍납동극동.쌍용아파트,32_올림픽대교남단,33_테크노마트앞.강변역,34_현대아파트앞,35_풍납동극동.쌍용아파트,36_강동구청역농협중앙회,37_강동구청역1번출구.영파여고,38_성내주유소,39_성내삼성청구아파트,40_성내2동주민센터.성내복지관,41_대순진리회,42_성내구립도서관.엔젤공방허브센터,43_조은마디병원,44_강동성심병원(동신중학교),45_천동초등학교.천호도서관,46_강동주유소,47_강동농협,48_길동신동아아파트,49_길동성당,50_명일여자고등학교,51_고덕삼환.주공9단지아파트,52_한영중고한영외고,53_강동고등학교,54_고덕숲아이파크,55_상일1동주민센터.롯데캐슬베네루체,56_고덕자이.상일여고,57_강명초등학교,58_강명초등학교.고덕리엔파크3단지,59_고덕리엔파크2단지,60_강일역3번출구,61_강일리버파크10단지.9단지,62_강일리버파크9단지후문,63_강일고등학교.강일리버파크7단지,64_강일초등학교,65_강일리버파크6단지
2022-04-10 14:00:00,0,0,0,1,2,4,5,3,6,5,7,6,2,7,8,7,8,6,9,15,14,15,9,13,12,13,9,1,11,10,0,9,7,6,9,0,11,9,10,7,10,10,0,11,10,10,11,11,10,13,16,10,19,15,12,11,6,4,0,4,3,1,0,0,0
2022-04-10 15:00:00,0,0,1,0,0,1,2,0,4,6,8,0,4,9,5,8,9,10,11,12,10,11,4,6,9,9,10,9,5,6,7,6,1,0,3,5,7,8,7,5,4,9,8,10,0,0,12,10,8,12,13,14,13,8,4,5,3,5,0,0,4,3,0,2,0
2022-04-10 16:00:00,0,0,0,2,0,5,6,6,8,9,10,11,10,9,9,7,8,7,7,7,8,7,10,0,7,8,10,7,4,5,3,10,12,10,8,7,8,10,11,11,14,14,6,6,8,7,6,8,3,7,7,8,10,8,6,5,4,2,0,1,0,0,0,0,0
2022-04-10 17:00:00,0,0,1,2,1,3,7,2,6,10,11,10,7,13,15,14,6,13,12,11,12,13,11,13,16,16,0,11,9,8,8,9,9,9,10,11,14,16,14,14,11,13,12,12,12,13,11,10,9,10,10,11,10,9,8,7,4,3,0,0,1,0,2,0,0
2022-04-10 18:00:00,0,0,0,0,2,1,4,0,7,2,0,8,6,7,0,4,5,9,9,11,13,13,14,0,13,12,10,9,7,0,10,6,5,6,9,9,11,0,14,16,18,10,19,18,16,13,14,10,13,12,10,6,11,8,7,6,5,0,1,4,3,1,0,0,0
2022-04-10 19:00:00,0,0,1,0,2,1,5,0,2,3,4,3,0,0,4,4,4,3,4,4,4,9,3,10,4,9,9,10,11,10,6,2,12,10,8,0,10,8,9,8,10,9,8,10,9,8,10,6,5,9,12,14,11,8,6,3,4,3,0,6,3,1,0,0,0
2022-04-10 20:00:00,0,1,0,0,1,0,0,2,7,2,4,2,2,2,4,8,0,3,2,4,4,2,5,2,4,5,6,5,3,0,0,5,11,12,6,0,9,9,5,7,7,8,10,7,7,5,6,5,4,6,5,7,6,7,5,4,3,0,0,3,1,2,0,0,0
2022-04-10 21:00:00,0,0,0,1,0,0,2,0,5,1,0,5,0,5,0,7,7,6,5,4,5,6,6,5,3,0,3,2,3,2,0,1,8,8,10,12,15,14,8,15,7,12,13,13,12,13,11,10,8,9,10,11,10,8,8,2,6,5,0,4,0,2,0,0,0
2022-04-10 22:00:00,0,0,0,1,1,2,3,0,4,3,3,5,0,6,7,6,6,5,7,6,6,3,4,2,4,3,2,2,4,1,5,3,8,9,7,7,9,7,10,9,4,8,3,9,9,11,11,9,7,10,8,6,4,3,3,0,1,4,3,5,2,0,0,0,0
2022-04-10 23:00:00,0,0,0,1,0,0,0,0,1,2,1,0,1,2,0,3,2,0,4,0,0,2,0,5,3,1,0,0,0,0,0,0,4,8,6,4,5,2,0,0,5,10,9,9,5,3,4,7,6,5,6,2,0,3,2,2,0,0,0,4,2,0,0,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,0,0,0,1,2,1,0,2,0,0,0,0,0,1,0,5,8,12,14,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,0,1,2,3,4,3,4,0,0,5,3,2,0,4,0,5,6,9,6,10,9,5,3,11,10,9,9,8,6,6,7,4,2,3,3,2,0,1,4,0,0,4,0,5,7,6,7,8,5,7,6,4,0,5,4,0,0,0,0,0,0,3,2,0,0
2022-04-11 06:00:00,0,0,1,2,3,1,5,4,5,7,6,7,6,5,5,8,6,9,11,9,10,10,11,10,8,11,13,12,8,8,9,11,2,3,2,0,3,4,5,6,7,6,5,6,7,4,6,10,7,10,7,7,6,4,3,1,2,2,0,2,1,1,0,0,0
2022-04-11 07:00:00,0,1,3,4,9,14,22,28,40,42,40,21,13,15,15,16,17,17,19,21,30,29,20,31,30,30,32,29,19,18,17,19,1,2,2,2,2,2,4,4,11,12,13,20,24,24,32,42,46,42,45,41,28,25,8,2,0,9,0,5,0,3,0,0,0
2022-04-11 08:00:00,0,1,2,5,9,7,9,10,15,19,21,23,21,22,21,26,31,36,39,38,36,39,36,33,36,38,38,35,29,24,21,27,4,7,5,5,9,6,9,11,8,10,8,11,7,13,14,16,19,19,22,24,14,21,13,9,0,4,8,7,5,3,1,0,0
2022-04-11 09:00:00,0,1,0,3,5,3,6,6,7,9,10,14,13,14,11,15,16,19,18,20,22,18,15,14,20,24,25,17,15,11,14,14,4,3,5,7,10,3,13,12,11,10,8,9,8,8,8,6,4,5,3,4,3,7,4,1,0,0,0,0,0,0,0,0,0
2022-04-11 10:00:00,0,1,1,0,2,1,5,4,5,6,8,5,4,9,6,10,9,13,14,14,15,15,14,13,13,8,15,14,15,15,16,18,3,3,1,0,4,5,8,10,11,10,8,7,7,6,3,6,3,4,7,6,5,4,4,3,3,2,0,1,0,0,0,0,0
2022-04-11 11:00:00,0,2,2,0,3,0,3,0,4,6,4,5,5,5,6,5,8,7,6,6,7,6,7,6,8,9,10,8,5,4,0,6,4,2,2,5,5,6,7,9,4,8,7,10,11,4,12,14,15,16,15,11,8,7,1,6,5,7,0,0,1,0,0,0,0
2022-04-11 12:00:00,0,1,2,2,3,3,1,0,6,6,7,9,3,12,12,11,10,11,13,11,10,6,9,8,6,8,10,6,8,6,5,4,4,6,4,2,3,5,7,8,9,7,8,10,9,8,8,8,10,0,6,5,6,3,5,1,0,2,1,9,5,4,1,0,0
2022-04-11 13:00:00,0,1,0,1,0,0,2,0,10,22,23,24,16,14,17,17,9,15,15,14,11,6,4,9,8,8,10,7,7,4,6,8,3,1,0,2,3,0,4,5,8,5,8,7,6,8,10,6,5,10,6,3,6,3,2,2,2,2,1,1,0,0,0,0,0
2022-04-11 14:00:00,0,1,3,3,4,0,5,2,6,7,6,4,5,7,7,7,7,8,8,6,9,8,4,9,8,8,11,7,7,7,5,0,8,7,5,6,8,5,10,7,8,9,8,9,0,7,10,9,7,7,9,11,9,7,5,4,3,3,1,0,0,0,0,0,0
2022-04-11 15:00:00,1,1,0,3,4,4,8,0,10,13,11,12,5,12,12,12,13,14,15,12,10,7,9,2,8,7,8,6,4,5,6,3,9,10,9,10,13,13,5,12,12,13,12,13,8,11,12,11,12,9,12,34,35,32,16,11,6,4,3,2,1,0,0,0,0
2022-04-11 16:00:00,0,0,12,2,4,13,8,9,46,49,50,47,48,46,48,39,38,34,30,31,25,16,15,14,8,8,6,5,9,7,7,11,10,12,13,5,20,19,19,14,16,14,15,15,13,11,13,10,13,12,10,19,43,39,29,24,17,13,8,6,3,1,1,2,0
2022-04-11 17:00:00,0,1,2,0,4,3,3,5,12,16,18,19,17,16,16,16,15,13,12,11,12,11,8,9,11,10,9,7,6,0,8,9,10,11,11,14,22,23,23,25,27,26,27,31,31,29,26,24,23,21,19,22,13,11,8,8,5,6,5,2,2,0,0,0,0
2022-04-11 18:00:00,0,0,0,2,3,3,3,4,18,22,22,22,8,22,21,21,19,18,19,17,17,16,14,6,11,9,11,10,10,10,9,10,16,18,18,19,25,25,24,25,28,29,28,28,23,23,27,25,27,25,22,23,21,15,14,12,12,11,4,14,8,1,0,0,0
2022-04-11 19:00:00,0,0,1,0,3,0,5,0,4,3,2,2,3,7,8,7,5,6,7,0,4,7,5,8,8,6,7,5,4,2,3,3,10,10,10,11,17,15,14,19,17,17,16,15,16,16,14,13,12,11,12,11,11,8,9,8,6,7,7,0,5,2,1,0,0
2022-04-11 20:00:00,0,0,1,2,1,3,4,6,7,7,4,7,8,8,7,8,7,8,8,10,7,5,4,0,2,4,5,4,4,3,4,1,9,9,9,9,13,15,18,15,13,11,13,13,12,11,12,13,11,12,12,12,12,11,4,5,2,4,3,4,3,1,1,0,0
2022-04-11 21:00:00,0,0,0,1,1,2,0,2,4,2,3,5,2,7,8,8,6,5,7,8,7,6,5,6,5,4,5,2,2,3,0,0,11,13,13,12,17,15,15,15,15,11,16,14,14,12,10,10,10,8,11,10,6,7,6,4,3,2,1,2,0,0,0,0,0
2022-04-11 22:00:00,0,0,0,1,2,0,0,1,4,7,7,1,4,8,7,5,2,5,7,7,3,9,10,9,3,8,8,4,4,3,0,0,5,5,7,8,13,11,12,10,11,10,11,10,11,8,7,6,5,7,7,13,13,12,8,5,3,1,0,4,2,1,0,0,0
2022-04-11 23:00:00,0,1,2,0,0,3,0,0,1,4,5,1,3,4,2,6,4,7,6,3,0,7,8,0,7,6,3,1,2,2,1,0,4,5,5,6,10,7,11,5,7,10,6,11,10,9,8,7,4,2,5,3,2,1,1,3,2,0,0,0,1,0,0,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,0,2,0,1,0,0,0,3,2,0,0,0,0,0,0,6,9,13,15,13,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,0,1,2,2,0,7,1,0,8,3,9,8,3,6,3,4,7,10,6,8,7,9,7,11,15,17,11,6,5,0,5,3,4,6,6,9,4,5,9,7,6,9,13,17,16,10,17,16,11,12,13,4,0,0,11,0,0,0,0,0,0,7,3,0
2022-04-12 06:00:00,0,0,1,1,2,1,2,2,3,5,6,7,6,5,0,8,10,13,14,15,14,12,11,11,12,10,12,11,12,8,10,12,2,3,2,0,5,7,6,8,7,4,0,8,5,9,10,12,11,12,11,7,8,6,5,4,3,2,0,3,0,1,0,0,0
2022-04-12 07:00:00,0,1,2,5,8,13,21,32,42,44,37,23,15,19,16,17,20,22,28,32,36,28,27,29,31,38,31,27,18,8,18,14,2,3,3,2,3,2,7,11,16,17,15,24,26,28,36,45,51,50,49,43,26,21,7,2,3,12,1,4,0,10,1,0,0
2022-04-12 08:00:00,1,2,2,4,7,6,11,15,16,19,21,20,20,18,19,24,25,30,32,32,33,32,30,35,35,40,45,34,28,24,23,41,9,11,9,8,6,4,10,8,10,13,12,13,12,11,11,13,14,10,27,24,24,22,14,8,8,3,3,0,6,2,1,0,0
2022-04-12 09:00:00,0,0,2,3,6,0,36,4,8,20,3,12,11,11,13,12,11,14,15,18,20,15,15,14,14,29,28,26,14,12,13,14,2,4,3,2,6,3,7,7,9,6,6,7,5,7,10,8,9,3,7,4,5,4,4,2,0,2,0,1,0,2,0,0,0
2022-04-12 10:00:00,0,0,3,4,6,4,2,9,11,12,11,13,12,7,11,9,8,11,9,12,12,10,9,9,8,11,9,7,7,6,7,8,4,3,3,2,3,5,7,8,7,9,8,8,9,9,12,13,18,16,16,12,11,8,4,3,2,0,0,0,0,0,0,0,0
2022-04-12 11:00:00,0,0,3,2,4,5,8,4,5,9,0,4,4,5,6,4,8,7,6,5,6,6,3,7,6,6,7,6,3,4,3,5,2,5,3,3,4,3,6,7,7,6,6,5,0,4,2,5,4,0,4,5,1,6,40,39,20,1,0,2,0,0,0,0,0
2022-04-12 12:00:00,0,0,1,4,5,0,5,4,4,7,9,11,10,10,6,11,10,8,9,9,6,10,9,8,8,7,9,6,5,3,3,4,3,2,4,5,5,5,5,6,8,8,7,11,10,9,8,7,7,7,8,9,8,6,5,6,6,4,1,5,0,2,1,0,0
2022-04-12 13:00:00,0,0,0,1,0,2,4,4,16,10,13,15,14,14,17,18,18,19,20,19,18,19,17,14,16,12,11,8,8,9,9,11,5,5,3,4,6,7,10,11,9,8,8,6,6,7,8,8,7,8,10,8,9,8,7,6,0,5,2,4,1,3,0,0,0
2022-04-12 14:00:00,0,1,2,1,2,0,3,4,7,10,5,7,10,10,9,12,5,8,11,9,12,10,9,5,11,10,9,6,8,0,9,11,7,6,5,7,9,6,11,10,12,10,11,10,10,9,13,14,14,11,12,10,8,7,6,4,5,3,2,0,0,0,0,0,0
2022-04-12 15:00:00,0,1,2,3,4,3,8,8,10,12,11,13,10,12,9,10,11,10,7,9,8,8,9,6,8,10,9,4,3,0,2,2,6,7,5,5,8,10,8,9,11,10,9,12,8,10,10,9,8,12,10,19,20,18,10,7,5,2,1,5,3,1,0,0,0
2022-04-12 16:00:00,0,0,5,6,3,5,4,4,55,54,52,47,40,39,39,30,27,19,17,16,15,10,10,9,8,8,10,6,3,5,2,4,7,3,7,8,12,17,9,15,17,17,18,18,17,15,15,14,14,14,13,15,33,31,24,26,20,15,3,4,11,8,7,4,0
2022-04-12 17:00:00,0,2,3,2,6,6,8,0,19,19,12,21,17,16,16,18,14,13,12,12,11,11,11,4,12,16,13,11,7,8,8,11,13,13,14,11,12,13,15,18,18,18,17,20,18,15,19,12,19,17,14,19,16,12,12,10,9,6,5,2,3,2,0,0,0
2022-04-12 18:00:00,0,1,0,4,4,2,6,6,17,23,24,11,22,24,22,20,21,18,16,11,15,14,13,12,11,14,17,12,10,10,11,14,24,24,25,27,28,20,30,31,28,28,29,30,31,29,28,24,24,22,20,22,18,16,10,6,7,6,1,5,2,2,0,0,0
2022-04-12 19:00:00,0,0,1,1,0,2,4,0,6,8,9,8,2,10,10,8,7,5,6,8,0,10,8,5,6,9,7,6,8,7,7,7,22,24,21,20,26,26,21,20,20,23,24,24,24,15,25,20,18,18,20,24,21,17,13,9,6,5,0,9,6,3,1,0,0
2022-04-12 20:00:00,0,0,1,2,0,0,0,3,6,7,7,8,1,6,6,4,7,4,9,10,11,10,8,3,7,1,7,5,4,4,5,3,7,6,7,9,12,14,13,12,13,12,12,11,8,10,11,9,4,6,5,8,7,5,2,1,2,3,0,3,0,1,0,0,0
2022-04-12 21:00:00,0,2,0,0,0,1,2,0,3,6,7,8,7,8,5,11,11,10,6,8,7,7,2,6,2,3,4,3,3,2,1,4,8,10,10,9,13,14,15,16,17,18,18,20,16,13,14,12,10,8,7,9,9,8,7,6,5,4,3,3,1,0,0,0,0
2022-04-12 22:00:00,0,0,0,0,1,0,3,0,4,9,9,11,12,11,3,9,9,9,10,11,6,10,8,7,5,4,3,4,3,5,6,7,9,6,9,6,11,0,10,9,11,9,10,7,7,7,7,5,8,2,9,17,15,8,5,4,2,2,0,6,2,0,0,0,0
2022-04-12 23:00:00,0,1,0,0,1,0,2,2,3,0,3,4,1,3,2,3,2,0,2,4,0,4,1,1,0,2,0,1,5,0,0,1,9,8,7,2,8,5,5,4,5,4,9,12,11,9,5,8,6,2,3,5,3,2,3,0,2,1,1,4,1,1,0,0,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,0,1,0,0,2,0,3,0,4,0,0,0,0,0,0,3,7,8,12,14,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,0,1,1,2,1,0,3,2,3,4,5,6,6,7,8,5,0,8,5,6,8,8,1,10,10,12,12,10,7,5,0,8,3,5,5,0,5,1,2,2,0,6,0,8,11,6,8,9,9,8,8,7,2,1,0,5,0,0,0,0,0,4,2,0,0
2022-04-13 06:00:00,0,0,2,1,3,0,4,4,5,6,6,7,5,8,6,10,12,12,14,14,13,12,11,12,12,12,13,8,7,8,6,6,3,4,3,1,6,4,5,5,5,4,5,9,4,5,10,9,5,9,9,7,8,6,5,3,2,3,2,2,1,1,0,0,0
2022-04-13 07:00:00,0,1,3,6,10,15,22,35,52,54,48,23,14,17,18,19,22,23,28,31,32,32,30,32,32,38,49,47,30,30,32,33,32,4,4,3,6,7,9,8,12,14,12,17,19,20,26,36,44,44,42,37,22,19,8,2,2,14,0,0,0,3,0,0,0
2022-04-13 08:00:00,0,1,2,5,14,11,13,12,14,17,31,20,15,23,27,34,36,39,37,38,38,38,37,37,32,32,24,20,18,19,16,14,7,9,7,8,8,9,14,17,19,23,22,27,25,30,33,32,33,33,33,31,30,24,13,8,0,2,1,7,6,4,1,0,0
2022-04-13 09:00:00,0,0,1,4,3,2,4,5,5,7,9,11,7,13,13,14,18,22,20,22,24,26,26,27,23,23,22,21,15,12,13,17,8,7,4,5,7,7,9,13,12,11,12,11,10,9,8,9,4,10,8,9,10,7,5,3,3,0,0,0,1,0,0,0,0
2022-04-13 10:00:00,0,1,0,0,3,2,4,5,6,9,8,10,5,11,8,8,8,10,9,8,7,7,4,6,7,7,6,5,3,3,2,4,4,8,4,5,6,3,4,0,5,8,7,7,6,5,6,4,5,6,7,8,7,4,4,1,0,1,0,0,0,0,0,0,0
2022-04-13 11:00:00,0,2,2,0,1,1,2,0,6,7,6,7,4,0,8,7,6,8,10,10,8,6,5,6,6,6,3,4,4,2,3,4,4,0,5,3,5,7,4,4,8,6,5,5,5,3,1,3,1,3,3,5,2,0,4,3,2,1,0,1,0,1,0,0,0
2022-04-13 12:00:00,0,0,1,2,4,4,1,2,4,5,6,8,9,10,12,11,12,10,8,9,10,8,9,7,7,10,3,9,6,7,7,8,2,2,2,1,3,6,9,6,7,0,6,6,5,5,6,7,6,7,6,8,7,6,3,1,2,1,1,0,0,0,0,0,0
2022-04-13 13:00:00,0,1,0,1,0,2,3,2,3,4,7,8,7,6,8,7,6,6,9,11,8,10,11,10,11,10,11,7,6,7,9,10,8,9,1,1,2,2,4,3,4,5,4,7,6,6,7,6,5,2,4,4,3,2,0,2,2,1,0,0,0,2,0,0,0
2022-04-13 14:00:00,0,1,2,2,3,0,4,0,7,10,11,6,5,10,5,16,14,12,10,10,10,6,9,8,10,11,2,4,9,4,4,4,7,5,9,5,11,10,9,10,13,12,13,15,14,15,11,11,8,9,10,24,24,18,12,7,7,4,3,4,3,2,2,1,0
2022-04-13 15:00:00,0,1,3,3,6,2,6,7,40,43,43,41,33,29,30,25,19,18,18,18,17,18,16,13,12,10,13,7,4,6,5,6,4,2,6,9,10,10,10,9,8,9,10,10,8,7,10,10,11,6,11,15,16,12,7,9,5,3,6,6,5,1,0,0,0
2022-04-13 16:00:00,0,1,12,2,12,11,6,9,13,15,15,24,23,21,18,21,20,18,18,14,12,10,10,9,8,8,8,10,9,9,8,9,17,18,17,19,24,23,25,25,23,17,19,15,14,12,13,11,9,10,9,12,18,18,17,16,15,14,11,9,6,4,2,0,0
2022-04-13 17:00:00,0,0,1,2,4,2,6,7,13,15,14,17,16,22,21,18,15,14,11,13,13,11,11,11,12,13,8,11,7,6,0,7,11,10,10,13,22,15,17,20,20,20,22,24,23,24,21,18,19,18,14,16,18,16,14,11,3,5,0,5,3,2,1,0,0
2022-04-13 18:00:00,0,1,1,0,2,3,7,4,18,19,18,21,17,15,16,18,15,16,17,16,16,16,18,14,13,10,10,7,6,9,12,16,26,31,34,35,38,39,41,41,38,37,36,33,29,28,31,29,27,22,23,20,17,16,10,10,9,9,5,8,2,1,0,0,0
2022-04-13 19:00:00,0,0,1,1,2,3,2,3,5,6,6,10,7,9,6,7,8,8,9,8,7,13,10,7,5,5,4,3,3,0,2,3,22,22,21,22,22,17,25,23,21,21,23,21,22,23,24,22,20,17,17,16,15,15,9,8,7,6,4,8,5,3,0,0,0
2022-04-13 20:00:00,0,0,1,3,4,1,0,2,9,9,10,4,7,8,7,7,5,3,7,9,5,6,10,9,6,4,3,4,1,0,4,5,4,3,7,6,10,11,18,16,15,14,14,13,11,11,13,11,6,6,8,7,6,6,12,8,6,4,3,6,3,2,0,0,0
2022-04-13 21:00:00,1,0,1,0,0,0,1,3,3,3,2,1,0,4,0,5,6,5,8,5,7,6,6,1,7,6,5,4,4,3,0,5,5,6,9,10,13,6,14,12,10,5,13,14,13,10,10,10,9,9,7,11,3,10,9,2,1,1,0,1,1,0,0,0,0
2022-04-13 22:00:00,0,0,0,0,2,1,0,1,4,8,7,3,6,7,8,7,3,9,10,11,9,8,7,6,6,5,2,3,3,3,0,5,7,8,9,10,15,17,14,11,11,12,10,10,12,6,10,9,8,7,7,8,8,5,8,5,6,5,0,4,3,1,2,0,0
2022-04-13 23:00:00,0,0,0,0,1,0,0,0,3,1,2,0,1,0,2,0,1,0,0,4,3,5,0,1,0,1,1,0,2,0,3,0,5,3,6,6,6,7,6,8,8,0,7,9,6,8,6,6,3,4,3,2,1,3,2,0,1,0,1,1,1,0,0,0,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,0,0,0,1,2,0,2,1,0,2,0,0,0,0,1,0,4,6,8,11,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,0,0,1,2,1,2,4,1,5,8,3,3,7,4,3,3,4,8,7,9,10,8,2,5,9,11,11,10,8,2,0,3,2,3,6,5,7,0,6,7,5,6,7,7,11,10,12,11,10,9,11,12,4,0,0,10,0,0,0,0,9,7,5,0,0
2022-04-14 06:00:00,0,0,2,3,4,0,3,5,6,8,10,9,6,5,6,10,9,11,12,10,14,12,11,15,14,14,15,12,9,10,9,10,1,4,3,0,5,2,7,6,4,7,6,7,0,6,8,9,8,10,13,0,12,11,9,6,1,3,2,3,1,2,1,0,0
2022-04-14 07:00:00,0,1,2,5,8,14,24,31,46,48,43,25,18,20,19,21,22,22,26,27,28,25,24,27,30,32,35,29,16,17,18,25,4,6,4,3,4,5,7,9,15,16,17,23,27,26,31,40,47,46,49,45,33,25,11,3,4,14,13,2,0,12,0,0,0
2022-04-14 08:00:00,0,1,3,7,11,8,12,15,16,18,35,23,19,23,29,35,40,39,38,43,43,42,39,35,29,28,35,33,21,19,18,23,4,8,6,2,8,6,9,10,10,10,9,13,11,14,14,15,12,17,20,21,18,16,11,6,4,3,5,3,3,0,1,0,0
