Unnamed: 0,1_개포동차고지(가상),2_래미안블레스티지아파트,3_개포1단지연금매장,4_개포고등학교,5_개일초등학교앞,6_그랑프리백화점,7_중대부고,8_단대부고.대치아이파크아파트,9_한티역7번출구,10_역삼중학교.강남세브란스병원,11_도곡1차아이파크.역삼청소년수련관,12_역삼럭키아파트.역삼월드메르디앙아파트,13_뱅뱅사거리.역삼동,14_서초문화예술정보학교,15_양재역,16_일동제약사거리,17_시민의숲,18_AT센터.양재꽃시장,19_하나로마트.코트라,20_꽃마을,21_개나리골입구,22_새원마을,23_본마을,24_청계산입구역,25_청계산.원터골,26_관현사입구,27_새쟁이마을,28_옛골,29_새쟁이마을,30_관현사입구,31_청계산.원터골,32_서초포레스타7단지,33_청계산입구역,34_본마을,35_새원마을,36_개나리골입구,37_꽃마을,38_코트라,39_양재2동주민센터.양재꽃시장,40_언남고교,41_일동제약사거리,42_양재역,43_뱅뱅사거리.구영동중학교,44_뱅뱅사거리뱅뱅프라자,45_도곡1동주민센터.역삼럭키아파트,46_도곡1차아이파크.도곡중학교,47_도곡렉슬아파트.강남세브란스병원,48_한티역6번출구,49_도곡렉슬아파트정문,50_중대부고앞,51_그랑프리백화점,52_구룡중학교앞,53_개포고등학교앞,54_개포1단지,55_개포중학교,56_개포동차고지(종점가상)
2022-03-16 07:00:00,2,10,14,15,17,8,8,9,19,19,19,23,21,20,21,20,16,31,5,3,4,4,3,5,2,2,0,5,7,0,6,12,15,10,14,0,15,13,18,21,21,22,23,26,31,32,36,33,26,14,4,13,1,0,0,0
2022-03-16 08:00:00,0,11,12,11,8,4,5,5,23,23,17,15,18,19,29,28,22,20,10,8,9,8,7,8,7,6,5,9,4,0,6,12,16,17,15,15,14,17,23,25,22,36,37,34,19,12,11,6,5,3,6,1,2,1,0,0
2022-03-16 09:00:00,1,5,6,8,6,7,8,9,14,14,13,11,11,11,20,22,13,14,13,9,8,12,12,12,6,5,4,3,5,0,7,9,12,11,13,12,12,10,12,12,14,14,16,15,11,9,6,3,2,2,4,1,3,0,0,0
2022-03-16 10:00:00,1,4,4,4,5,3,3,2,8,9,9,9,9,10,11,11,11,10,8,6,0,7,5,8,13,11,8,3,3,4,4,4,5,5,5,4,3,5,9,10,9,8,9,6,8,6,5,2,3,0,2,1,0,1,2,0
2022-03-16 11:00:00,1,2,4,3,2,5,7,1,7,7,8,10,9,9,12,11,8,14,12,0,12,9,11,8,7,0,2,2,3,2,4,9,9,0,10,0,7,7,5,6,5,5,3,8,8,9,6,3,0,2,3,0,2,2,0,0
2022-03-16 12:00:00,0,3,5,6,4,4,5,4,6,7,10,9,11,13,12,11,12,13,12,0,9,8,8,15,11,10,9,4,5,3,5,11,13,4,15,4,12,10,12,11,13,12,11,12,12,10,11,6,5,4,4,1,2,1,0,0
2022-03-16 13:00:00,0,2,4,6,8,4,5,6,8,9,8,7,8,7,12,10,11,14,16,15,14,7,13,9,7,5,4,4,5,2,12,11,11,8,10,0,4,12,10,0,11,9,10,9,10,8,7,2,1,0,3,1,0,0,0,0
2022-03-16 14:00:00,0,2,2,5,8,6,6,5,8,6,7,10,9,8,12,11,8,6,8,9,0,2,8,5,4,4,1,9,10,3,8,10,16,18,4,12,11,14,15,17,17,13,12,9,9,9,8,3,2,1,4,3,2,1,0,0
2022-03-16 15:00:00,1,3,3,12,13,14,18,15,12,7,10,13,13,11,13,10,9,6,8,6,5,7,5,5,4,3,3,13,12,11,14,16,19,15,16,15,13,21,20,15,14,11,9,11,9,10,8,6,6,1,3,2,1,2,1,0
2022-03-16 16:00:00,2,3,7,7,8,4,31,30,32,30,22,19,19,18,18,17,17,16,23,0,24,22,17,15,12,8,7,12,10,8,15,13,4,14,15,6,12,21,21,23,25,21,20,17,18,17,18,5,4,5,10,9,7,4,1,0
2022-03-16 17:00:00,1,3,16,17,13,6,5,8,11,13,15,20,20,15,16,15,12,16,20,20,19,18,15,10,8,0,2,11,5,13,17,19,20,21,0,7,19,40,28,29,25,21,21,22,28,28,25,11,3,9,5,3,5,2,0,0
2022-03-16 18:00:00,1,3,17,16,14,3,5,7,11,11,20,35,35,33,19,18,17,15,23,16,0,23,18,7,5,5,5,7,8,0,10,11,12,14,0,0,14,24,23,23,25,17,18,21,27,34,31,13,9,8,14,13,11,7,2,0
2022-03-16 19:00:00,0,0,6,7,3,1,6,6,17,18,14,14,17,11,23,24,23,24,28,9,0,26,22,8,7,2,6,8,9,0,9,8,9,11,0,0,9,13,17,17,14,17,21,18,13,15,9,5,4,0,8,7,4,5,1,0
2022-03-16 20:00:00,0,2,3,0,2,2,5,6,9,9,12,13,12,9,7,6,7,12,13,3,0,7,6,7,6,5,3,2,1,0,6,10,9,0,5,6,0,11,10,12,9,7,10,8,7,6,4,3,2,1,3,2,2,1,1,0
2022-03-16 21:00:00,0,0,1,0,0,1,2,4,5,6,4,6,5,10,9,9,8,10,13,0,12,6,11,7,5,3,2,5,0,0,7,6,8,7,6,7,5,8,11,7,8,8,9,9,7,7,5,4,5,2,11,8,6,3,1,0
2022-03-16 22:00:00,0,0,1,0,0,1,6,7,17,17,15,14,14,11,16,12,12,9,7,0,0,8,7,3,1,2,1,2,0,1,1,3,2,0,0,0,0,3,7,4,6,8,8,7,7,9,7,5,4,0,6,5,4,2,1,0
2022-03-16 23:00:00,0,1,2,0,0,0,0,0,5,2,3,4,5,0,7,7,6,9,7,8,4,0,3,5,4,0,4,1,0,0,2,4,2,2,0,0,0,3,2,1,2,5,5,6,5,3,2,3,2,0,2,0,1,1,0,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,1,1,1,1,0,2,2,1,3,2,1,0,2,7,5,1,1,0,2,0,0,0,0,0,0,0,0,1,2,0,0,2,4,0,0,0,3,0,5,0,6,4,3,0,0,0,2,0,1,0,0,0,0,0,0,0
2022-03-17 05:00:00,0,1,2,2,1,0,0,3,4,4,5,6,6,6,6,2,6,2,1,1,0,0,0,2,1,0,0,0,1,0,1,2,3,5,0,1,4,0,5,0,6,5,16,15,13,8,4,2,0,0,4,3,2,0,0,0
2022-03-17 06:00:00,1,2,2,0,0,1,0,2,9,9,12,11,13,13,10,7,6,9,3,1,1,0,1,1,0,0,0,3,0,0,4,8,9,9,0,8,7,10,6,4,6,5,4,6,5,5,6,4,3,2,3,0,1,4,0,0
2022-03-17 07:00:00,2,11,16,19,12,6,8,6,12,16,17,19,16,13,21,21,11,18,7,6,5,3,4,3,2,0,0,5,8,0,10,14,15,12,16,17,16,15,14,14,13,18,16,19,28,31,30,30,29,19,20,14,2,1,0,0
2022-03-17 08:00:00,2,7,9,10,4,5,9,11,35,35,26,22,16,22,25,22,18,25,15,10,14,13,11,10,7,3,6,7,5,1,7,14,16,18,19,0,19,17,20,20,21,32,31,33,27,17,10,5,3,3,3,2,1,1,0,0
2022-03-17 09:00:00,1,3,4,4,5,5,6,5,13,11,10,11,10,9,17,11,12,14,13,12,10,0,5,11,4,3,3,5,4,0,6,8,10,12,8,11,7,10,14,8,16,19,17,13,10,8,6,2,1,0,4,2,0,0,0,0
2022-03-17 10:00:00,0,1,3,4,0,2,4,4,7,9,10,9,8,10,11,12,8,14,12,8,11,0,9,9,6,4,3,3,5,4,3,8,11,12,13,0,6,12,12,13,12,13,12,12,11,6,6,2,0,2,2,0,0,0,0,0
2022-03-17 11:00:00,1,3,3,3,1,2,0,2,10,12,12,15,14,15,19,18,17,19,21,12,19,16,15,10,9,7,3,3,7,8,10,11,5,12,6,13,6,12,11,12,10,9,7,6,4,4,3,2,1,0,1,0,0,0,0,0
2022-03-17 12:00:00,0,2,4,5,4,4,1,2,5,7,10,10,9,9,9,10,6,10,8,9,5,8,7,7,6,4,1,4,6,7,12,14,15,16,17,0,16,17,11,12,12,9,8,10,9,7,6,5,4,0,4,2,0,1,0,0
2022-03-17 13:00:00,0,4,3,4,4,4,5,3,6,7,7,6,8,5,8,7,8,7,9,0,0,8,4,8,5,4,3,6,1,1,7,9,11,9,5,0,0,9,7,0,9,10,10,6,8,8,3,3,1,1,2,1,1,0,0,0
2022-03-17 14:00:00,0,2,5,4,6,5,8,6,12,10,12,11,10,11,15,14,12,12,11,0,10,0,8,5,2,4,3,5,5,6,10,12,13,13,0,8,10,13,13,14,12,11,12,13,12,12,8,5,3,0,7,0,2,5,2,0
2022-03-17 15:00:00,1,1,3,5,6,5,6,5,13,14,15,15,13,11,11,9,8,10,14,4,3,0,13,9,6,3,2,7,7,8,11,15,15,16,0,15,16,22,25,24,24,14,13,22,16,5,8,3,1,2,3,6,3,5,1,0
2022-03-17 16:00:00,1,2,7,20,24,20,28,26,24,22,19,16,15,16,18,17,15,12,14,12,0,11,10,7,6,3,4,7,8,9,11,12,14,15,13,18,15,16,16,17,18,17,18,18,15,15,12,7,6,6,6,6,6,3,1,0
2022-03-17 17:00:00,2,4,10,11,9,5,5,4,7,9,14,18,18,15,16,15,16,14,20,21,18,20,16,8,5,3,7,6,5,5,10,11,12,11,13,0,12,28,23,25,23,18,17,21,21,21,13,4,4,2,3,2,2,3,0,0
2022-03-17 18:00:00,1,2,3,0,1,5,1,6,18,16,26,39,41,35,20,20,21,22,30,31,0,30,25,10,7,6,5,8,9,5,9,13,15,16,0,19,17,27,29,29,34,16,15,18,22,26,25,7,7,5,15,12,10,8,1,0
2022-03-17 19:00:00,0,1,5,4,4,4,4,5,11,12,10,16,14,15,13,17,17,16,21,14,9,21,18,7,6,0,4,8,9,1,2,12,11,6,0,0,4,15,16,18,16,10,16,17,14,15,12,6,5,4,12,11,10,8,2,0
2022-03-17 20:00:00,0,1,3,5,4,2,4,2,6,8,9,11,10,8,9,10,6,9,11,10,9,9,8,7,7,0,6,4,0,0,8,10,4,11,0,0,10,7,8,6,8,11,13,14,14,13,7,4,3,0,5,4,2,0,0,0
2022-03-17 21:00:00,0,1,4,5,1,4,2,1,6,8,8,7,6,9,10,12,7,10,10,8,7,9,7,5,4,2,2,2,0,0,4,6,7,6,5,6,0,11,14,8,10,11,14,13,10,8,4,3,1,0,5,4,3,2,0,0
2022-03-17 22:00:00,0,1,1,2,0,2,6,7,19,22,21,24,18,15,10,6,7,8,11,11,3,9,2,5,2,4,0,2,0,1,1,2,3,0,0,0,0,6,3,4,10,8,5,10,8,6,7,5,3,0,6,5,2,1,0,0
2022-03-17 23:00:00,0,0,2,0,0,1,1,3,5,7,7,6,6,4,5,3,2,5,3,0,0,2,3,3,1,2,0,2,0,0,1,2,1,2,0,1,0,1,5,0,5,3,0,2,5,4,3,1,1,0,0,0,0,0,0,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,0,1,0,1,0,1,0,0,1,0,1,0,2,9,6,5,1,4,2,0,0,0,0,0,0,0,0,1,1,0,0,2,4,4,0,0,0,0,4,5,6,3,4,0,5,0,4,2,1,0,0,0,0,0,0,0
2022-03-18 05:00:00,1,1,2,0,2,0,0,2,4,6,3,4,3,4,3,2,3,3,2,1,0,0,0,0,0,0,0,1,1,0,1,2,3,1,3,0,1,2,5,2,4,3,13,12,8,6,4,2,0,3,3,0,2,1,0,0
2022-03-18 06:00:00,2,4,6,3,0,2,1,4,10,10,12,14,12,9,9,7,8,8,5,4,0,3,0,1,1,0,0,2,3,0,4,5,7,6,0,1,6,7,5,5,8,5,6,3,5,2,3,1,1,0,5,4,2,0,0,0
2022-03-18 07:00:00,2,6,8,11,10,7,6,7,21,21,18,20,20,14,20,17,11,15,6,1,5,0,2,4,1,0,0,5,6,0,7,9,15,16,9,8,18,15,16,16,17,16,15,16,29,27,28,25,18,8,7,6,2,1,0,0
2022-03-18 08:00:00,1,17,19,20,9,5,10,10,39,38,30,15,16,15,34,26,27,24,14,13,6,12,9,7,6,0,5,6,7,8,9,13,19,20,11,19,17,12,13,13,15,27,24,24,20,14,11,6,6,5,8,4,3,2,0,0
2022-03-18 09:00:00,2,3,5,7,8,4,3,7,19,17,14,12,11,11,17,18,16,14,13,7,8,10,12,13,9,0,0,2,3,0,3,6,7,4,8,8,6,9,11,8,12,14,12,11,9,7,7,4,3,1,7,5,3,2,1,0
2022-03-18 10:00:00,2,3,3,0,4,3,5,2,12,14,13,9,7,12,13,12,10,10,9,7,6,0,5,10,8,7,6,5,7,0,7,6,6,7,9,2,3,9,8,11,15,13,9,11,10,9,7,4,2,0,2,3,0,1,0,0
2022-03-18 11:00:00,2,4,4,6,6,3,6,4,7,12,10,9,8,9,9,8,7,8,8,0,0,7,7,12,7,0,5,2,3,3,4,6,7,3,8,0,3,8,7,6,6,5,5,5,5,4,3,5,4,0,2,1,0,2,0,0
2022-03-18 12:00:00,0,5,4,3,6,3,4,4,8,7,8,13,12,10,10,8,9,11,14,5,8,6,12,9,5,4,4,3,2,0,5,7,9,5,0,8,4,11,9,8,9,8,6,7,9,10,8,4,1,4,5,0,4,2,1,0
2022-03-18 13:00:00,1,2,3,2,4,3,5,4,7,6,7,8,9,8,10,11,10,10,9,5,0,7,6,4,3,1,2,9,10,5,12,11,10,10,12,0,12,15,15,14,14,12,10,11,11,11,11,6,5,0,4,0,4,3,1,0
2022-03-18 14:00:00,3,3,4,3,5,3,3,4,7,9,9,12,11,8,8,6,6,7,8,8,6,6,5,8,6,4,3,9,10,0,16,10,14,10,0,0,15,16,20,22,16,13,11,10,10,8,8,4,4,2,4,2,0,0,0,0
2022-03-18 15:00:00,1,2,5,22,25,23,28,26,30,24,17,13,11,11,13,12,8,11,15,6,11,10,11,11,7,5,4,6,7,4,9,10,11,12,0,13,11,14,14,14,16,13,12,17,17,16,8,2,1,6,8,7,6,3,0,0
2022-03-18 16:00:00,0,3,17,20,12,22,33,29,25,15,16,17,17,15,13,13,12,11,15,14,13,12,11,10,8,3,6,8,6,6,10,15,17,18,0,0,6,20,20,21,23,13,14,12,12,11,11,7,7,3,6,3,3,4,1,0
2022-03-18 17:00:00,0,5,8,9,19,7,7,7,13,12,16,23,22,19,15,12,14,17,30,26,25,24,23,10,8,9,7,4,4,5,7,7,10,11,0,9,13,37,34,36,33,18,16,16,15,23,22,9,6,4,7,3,5,3,1,0
2022-03-18 18:00:00,1,1,6,7,8,6,6,8,13,17,26,36,35,34,28,23,21,25,30,18,0,26,23,9,6,7,7,7,5,0,4,6,8,10,11,5,6,48,42,43,47,16,20,25,32,40,34,7,4,2,11,5,7,4,0,0
2022-03-18 19:00:00,1,1,4,0,2,4,8,8,13,11,14,19,19,16,17,15,14,12,15,9,0,10,13,8,7,6,5,5,6,0,9,11,8,9,3,0,10,13,13,15,17,15,14,12,11,15,11,5,5,4,12,10,5,6,1,0
2022-03-18 20:00:00,0,1,1,0,0,0,2,3,5,5,6,10,7,7,8,7,6,10,9,9,7,8,7,8,6,0,3,4,0,0,7,8,9,6,1,5,6,11,9,9,12,9,9,8,11,12,8,3,2,0,3,2,1,0,0,0
2022-03-18 21:00:00,1,2,2,0,2,2,2,2,7,6,7,8,8,9,10,8,6,11,12,0,0,0,9,7,6,5,4,4,0,0,7,9,6,5,9,0,0,10,11,0,9,12,13,11,10,8,6,4,3,0,3,3,1,2,0,0
2022-03-18 22:00:00,0,0,2,2,3,3,5,7,13,17,11,19,10,16,19,17,16,8,6,0,3,0,5,5,4,2,2,2,0,0,2,5,4,0,0,3,4,5,5,0,7,6,6,6,6,5,4,4,4,0,7,5,3,2,0,0
2022-03-18 23:00:00,0,0,0,0,0,0,1,0,4,5,6,8,9,9,13,11,9,9,8,0,0,2,7,3,3,0,2,2,0,0,0,4,0,1,0,0,0,0,4,3,3,5,7,6,9,8,5,3,3,2,7,6,0,2,1,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,1,0,1,0,3,1,0,1,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,2,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,1,1,2,3,0,2,1,0,3,2,2,0,3,2,3,1,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1,1,2,2,0,0,1,0,3,2,1,2,13,11,3,9,3,0,0,0,2,0,0,0,0,0
2022-03-19 06:00:00,3,1,4,0,2,2,0,3,4,3,6,4,5,3,4,5,5,8,2,0,0,0,1,2,1,0,1,1,1,0,2,4,3,1,0,0,1,1,4,2,4,3,3,2,3,0,3,1,0,0,11,9,7,1,0,0
2022-03-19 07:00:00,1,1,3,2,2,0,1,1,5,3,6,7,8,7,7,5,0,4,3,2,0,0,1,3,1,0,0,2,0,0,2,4,3,4,5,2,3,6,5,5,6,5,4,6,4,4,4,2,1,0,1,0,0,1,0,0
2022-03-19 08:00:00,1,2,1,3,2,3,2,2,8,7,5,5,5,5,10,10,12,12,10,9,7,6,6,9,7,3,3,2,3,2,4,3,5,6,7,6,3,7,5,6,6,10,10,11,9,10,9,4,2,0,3,2,1,1,0,0
2022-03-19 09:00:00,1,2,3,4,3,3,3,1,6,7,5,6,7,6,15,11,14,18,17,16,0,0,13,18,16,0,15,2,2,0,1,3,5,1,6,5,4,7,5,6,8,9,7,7,6,6,5,2,3,1,4,1,3,1,0,0
2022-03-19 10:00:00,0,4,7,5,7,3,6,5,6,6,6,7,6,6,17,17,15,15,14,13,5,4,12,12,9,6,11,3,4,2,5,6,8,7,7,6,8,7,7,7,8,5,4,5,6,5,4,2,2,1,3,0,0,1,0,0
2022-03-19 11:00:00,1,6,1,2,4,3,4,6,6,8,19,22,21,14,10,9,9,8,9,2,8,0,7,11,7,9,1,4,5,5,5,9,10,2,5,6,9,8,10,13,12,5,6,5,3,6,4,3,2,0,3,0,1,1,0,0
2022-03-19 12:00:00,2,3,5,6,5,2,3,1,6,6,7,6,8,8,9,8,7,8,9,7,4,0,8,7,6,4,3,3,4,0,4,8,9,5,5,0,8,8,11,12,12,7,6,8,11,10,7,3,1,3,4,0,0,3,0,0
2022-03-19 13:00:00,1,4,5,7,6,4,4,6,9,8,10,11,10,10,10,9,8,9,12,11,3,5,8,9,7,4,2,14,3,7,15,15,14,6,9,12,0,12,15,15,17,17,16,13,12,13,13,4,2,3,3,2,1,1,0,0
2022-03-19 14:00:00,2,4,8,4,7,3,4,5,9,7,10,11,8,11,10,8,7,5,6,0,3,4,5,5,3,4,2,20,21,11,23,17,16,9,0,9,9,15,18,7,17,8,10,7,6,7,6,4,4,3,4,3,1,2,1,0
2022-03-19 15:00:00,1,4,9,8,8,6,5,5,9,9,10,11,10,9,9,10,9,10,12,5,6,6,5,4,3,0,1,13,4,10,9,14,11,0,0,9,15,15,14,11,11,14,4,15,13,12,10,2,2,0,4,0,1,3,0,0
2022-03-19 16:00:00,2,4,20,19,17,4,5,6,8,10,11,8,12,13,13,11,11,13,14,5,13,4,3,15,10,1,8,14,12,13,14,18,19,11,13,18,9,19,16,13,16,13,13,10,12,11,9,3,1,0,2,1,0,0,0,0
2022-03-19 17:00:00,2,1,4,3,0,1,3,3,11,11,12,11,12,12,11,10,9,10,14,10,0,13,15,10,7,2,4,8,9,10,9,10,11,8,8,0,2,14,13,14,11,5,5,11,9,6,9,6,4,1,6,0,5,3,0,0
2022-03-19 18:00:00,3,6,8,3,1,3,2,2,5,5,7,9,11,7,11,11,12,11,13,4,0,5,7,10,9,4,1,10,2,11,13,16,17,18,3,8,15,15,16,14,12,7,9,7,5,7,6,2,3,2,3,2,1,3,2,0
2022-03-19 19:00:00,1,1,2,4,0,5,0,3,4,3,4,6,7,4,6,6,3,7,11,3,10,9,0,8,5,0,4,9,2,0,8,10,13,10,0,5,11,15,11,10,10,5,7,5,6,4,2,3,2,0,6,0,5,1,0,0
2022-03-19 20:00:00,0,1,0,0,0,1,2,1,7,4,5,7,5,7,8,5,5,6,7,6,0,0,7,4,4,3,0,3,0,0,4,7,8,0,0,0,7,8,10,8,7,6,2,5,4,1,5,2,1,0,3,2,1,1,0,0
2022-03-19 21:00:00,0,0,1,2,1,3,2,4,7,5,6,9,6,5,8,8,7,4,6,1,8,0,4,6,2,0,3,5,0,0,7,8,5,0,0,0,8,6,11,10,10,6,3,6,5,4,3,1,2,1,4,1,4,3,1,0
2022-03-19 22:00:00,0,2,3,4,3,2,0,2,6,6,9,5,8,3,10,9,6,6,3,0,3,5,4,5,0,1,3,1,1,0,1,3,4,0,0,0,0,5,5,4,4,8,3,8,7,6,7,2,0,0,5,2,0,2,0,0
2022-03-19 23:00:00,0,1,2,0,0,0,0,0,6,5,4,4,2,3,4,3,2,6,4,0,0,0,3,4,0,0,1,0,1,0,1,3,1,2,0,0,1,0,4,0,0,3,2,2,3,3,2,2,1,0,5,4,3,2,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,1,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,1,2,0,0,1,0,0,1,0,0,1,0,2,2,0,0,2,0,0,0,0,1,1,0,0,0,1,2,0,1,1,2,1,0,0,0,0,2,2,2,1,4,4,3,0,2,1,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,1,1,0,1,2,0,0,2,3,3,4,4,5,4,7,8,5,6,4,1,0,0,0,3,1,1,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0
2022-03-20 07:00:00,1,1,2,5,1,0,0,1,4,0,2,3,6,4,7,5,0,8,6,5,0,0,4,5,3,0,0,2,3,0,1,2,4,2,0,0,3,3,2,3,3,2,0,2,1,1,2,1,0,0,1,0,0,0,0,0
2022-03-20 08:00:00,1,4,4,5,4,6,3,5,7,9,8,7,8,10,14,13,15,15,13,14,13,0,8,14,9,8,8,2,2,0,1,4,6,0,0,5,4,6,7,5,12,10,8,7,4,5,4,1,0,0,0,0,0,0,0,0
2022-03-20 09:00:00,2,2,5,3,6,4,1,4,8,7,7,12,12,14,21,21,21,22,22,16,20,9,20,28,22,21,10,2,3,0,4,5,8,3,3,2,7,4,7,7,11,9,11,10,9,8,5,2,2,1,2,1,0,0,0,0
2022-03-20 10:00:00,1,4,3,0,0,4,5,0,7,8,7,9,11,11,25,28,25,24,24,14,3,23,22,26,19,18,16,10,1,5,8,9,11,12,7,11,7,10,8,7,10,8,7,7,7,8,7,5,2,0,2,2,0,1,0,0
2022-03-20 11:00:00,1,3,3,4,3,2,0,2,3,4,6,8,7,7,14,12,11,12,11,0,12,0,11,14,8,10,4,7,8,2,11,11,11,4,9,0,0,13,13,11,10,11,11,11,11,8,9,4,4,2,3,2,1,0,0,0
2022-03-20 12:00:00,1,6,7,10,11,5,6,5,10,8,10,13,12,11,11,10,9,8,9,0,4,8,6,8,10,3,8,7,4,7,9,12,5,14,0,12,14,12,10,10,11,11,11,12,8,8,5,3,4,0,2,1,1,0,1,0
2022-03-20 13:00:00,1,2,3,3,3,3,4,5,9,8,8,11,12,8,19,17,16,11,16,9,15,14,9,15,14,13,12,18,13,19,21,19,17,12,11,11,11,12,11,8,14,11,8,9,11,10,12,7,6,2,5,0,4,2,0,0
2022-03-20 14:00:00,2,5,3,2,2,3,4,5,7,8,8,9,8,10,10,8,9,9,10,0,11,6,8,8,7,6,1,21,22,18,26,27,27,26,28,29,27,23,21,20,19,16,17,12,13,12,14,4,3,2,4,3,3,2,1,0
2022-03-20 15:00:00,2,5,6,7,5,3,2,2,5,6,6,11,13,14,15,13,14,14,12,0,3,0,11,10,6,0,1,19,8,20,18,20,23,12,24,9,20,24,19,10,21,20,14,15,10,7,9,1,1,3,2,0,1,0,0,0
2022-03-20 16:00:00,0,2,2,2,3,1,0,0,6,4,8,7,8,6,9,8,6,7,9,5,0,0,4,8,6,7,5,22,6,26,30,25,25,24,26,24,23,26,26,24,23,12,10,10,9,7,7,4,1,3,4,3,0,2,0,0
