Unnamed: 0,1_기점용두동,2_용두사거리,3_부대앞,4_용두2리,5_서오릉길교차로,6_고려분재연구원.금륜사앞,7_서오릉입구,8_시계입구가게앞검문소,9_806의무경찰대.우남아파트,10_수국사입구,11_선정중고등학교,12_선진운수종점,13_구산동주민센터.구산치안센터,14_구산중학교.구산교회,15_시립서북병원세현교회앞,16_서울기독대학교입구,17_우남교통,18_신사동고개.은평지역자활센터,19_응암역신사오거리,20_신진과학기술고교.이마트은평점,21_본서부병원,22_은평세무서,23_은평구청,24_녹번역,25_산골고개,26_홍제역(중).서대문세무서,27_홍제삼거리.인왕산한신휴플러스,28_무악재역,29_안산초등학교,30_독립문역.한성과학고,31_영천시장,32_금화초등학교.서울시교육청,33_서대문역사거리.농협중앙회,34_서울역사박물관.경희궁앞,35_광화문,36_을지로입구역.광교,37_롯데백화점,38_북창동.남대문시장,39_숭례문(가상),40_숭례문,41_서울역버스환승센터,42_경찰청.동북아역사재단,43_서대문경찰서.농협은행.유관순활동터,44_영천시장,45_독립문역.한성과학고,46_무악재역,47_인왕산.홍제원아파트,48_홍제역(중).서대문세무서,49_산골고개,50_녹번역,51_은평구청,52_은평세무서,53_본서부병원,54_신진과학기술고교.이마트은평점,55_응암역신사오거리,56_신사동고개,57_서울기독대학교입구,58_시립서북병원세현교회앞,59_구산중학교.구산교회,60_구산동주민센터.구산치안센터,61_선진운수종점,62_선정중고등학교,63_806의무경찰대.우남아파트,64_시계입구가게앞검문소,65_서오릉입구,66_고려분재연구원.금륜사앞,67_서오릉길교차로,68_용두2리,69_부대앞,70_용두사거리,71_용두동종점
2022-04-06 06:00:00,0,1,1,2,0,0,0,0,5,10,12,10,12,18,30,36,46,43,38,41,46,52,33,27,17,26,19,20,19,17,16,16,14,14,10,5,2,1,0,2,8,8,7,7,9,4,8,5,5,7,9,12,14,14,10,9,9,11,9,7,8,7,5,5,3,4,4,2,1,0,0
2022-04-06 07:00:00,2,4,5,3,0,4,0,0,13,16,24,28,33,38,45,59,64,59,41,46,53,60,54,44,44,44,45,46,44,44,45,44,37,25,19,11,6,4,1,3,20,14,8,10,7,9,8,12,14,18,25,33,39,34,31,33,36,33,35,34,27,7,2,6,5,3,2,1,0,0,0
2022-04-06 08:00:00,2,3,4,3,2,1,0,5,18,27,30,27,31,34,55,61,65,59,54,59,63,66,57,58,60,62,66,60,65,64,56,50,46,37,30,22,8,6,1,4,24,19,10,16,13,14,14,15,19,27,30,39,43,38,30,32,28,28,25,15,20,14,14,13,12,9,6,5,3,1,0
2022-04-06 09:00:00,0,3,6,6,2,7,7,6,12,18,19,19,20,23,37,43,40,48,40,45,55,58,55,42,39,44,49,49,41,47,40,38,23,20,15,11,6,5,4,3,13,10,11,14,16,12,11,12,14,16,23,22,28,26,20,20,20,18,14,16,21,17,21,12,18,14,13,9,7,2,0
2022-04-06 10:00:00,1,2,3,5,4,6,3,0,12,9,12,15,16,22,29,34,37,41,31,33,37,38,36,29,26,26,28,30,30,31,31,30,26,23,19,13,5,4,0,5,8,8,10,9,8,6,5,11,11,10,18,19,20,13,12,12,10,8,7,6,9,8,7,6,5,0,0,3,1,0,0
2022-04-06 11:00:00,0,2,4,2,3,4,3,5,6,8,9,8,14,14,16,18,23,27,30,29,26,25,22,20,17,17,18,20,18,20,20,19,18,16,18,16,9,10,5,6,13,12,12,14,15,11,12,18,29,29,26,31,29,22,25,28,22,19,16,15,20,18,12,10,7,4,5,2,0,0,0
2022-04-06 12:00:00,0,2,6,4,5,5,6,4,10,11,13,11,11,16,22,24,26,25,28,34,22,21,21,18,15,19,22,21,15,20,18,16,13,13,12,9,6,10,1,10,15,14,15,10,10,10,11,16,18,15,16,17,19,16,18,25,21,20,16,12,15,14,12,11,7,4,6,5,5,0,0
2022-04-06 13:00:00,1,5,7,12,5,16,14,9,11,16,13,16,18,25,29,34,34,37,30,33,38,35,34,27,22,26,26,24,24,21,20,19,15,13,15,9,8,13,0,11,19,18,21,23,22,15,21,25,28,28,27,20,18,20,25,27,21,16,14,11,14,14,12,5,7,5,2,1,1,0,0
2022-04-06 14:00:00,2,3,5,3,6,7,9,14,15,16,16,16,16,34,40,39,40,44,32,31,28,25,20,18,17,20,19,14,15,18,15,14,14,14,11,11,10,17,16,18,23,24,23,25,24,23,19,20,19,18,26,26,27,25,21,18,15,13,11,12,15,14,10,7,5,2,3,2,1,0,0
2022-04-06 15:00:00,1,3,3,5,7,0,11,13,13,16,37,44,45,42,41,43,41,36,29,27,23,24,22,16,15,12,11,12,12,11,13,16,13,12,15,15,11,13,12,15,22,24,34,34,35,37,36,33,36,40,40,36,32,25,26,22,20,12,11,10,6,6,6,5,5,4,3,1,2,1,0
2022-04-06 16:00:00,3,5,10,5,13,13,14,15,15,19,19,22,23,28,28,29,28,28,27,29,26,27,21,18,18,18,19,19,17,16,12,11,10,10,10,11,12,18,17,16,20,22,33,36,33,30,30,31,31,32,36,35,31,29,36,31,28,21,17,16,13,9,8,0,5,5,4,2,1,0,0
2022-04-06 17:00:00,2,3,5,8,7,3,5,6,8,11,13,11,13,19,24,23,25,26,27,28,27,29,24,18,18,16,14,17,16,13,11,7,8,9,9,9,13,22,10,25,34,39,44,47,47,46,42,45,48,45,48,46,35,30,42,34,31,19,16,15,10,8,6,4,5,5,4,3,0,0,0
2022-04-06 18:00:00,2,3,4,5,9,9,13,8,17,16,18,13,15,20,22,22,24,27,32,33,33,29,28,19,17,15,14,11,13,13,11,13,17,18,21,19,21,31,17,38,52,56,66,63,59,55,50,50,54,62,66,56,36,33,41,38,36,29,24,20,21,15,8,2,0,6,3,2,1,0,0
2022-04-06 19:00:00,1,2,0,1,7,8,7,0,5,5,8,9,9,11,11,13,15,15,21,25,23,18,18,18,14,12,9,8,8,8,10,7,8,11,12,13,15,20,0,12,25,27,29,30,31,32,33,34,48,45,44,42,58,48,61,49,41,30,21,16,13,12,5,4,0,2,1,2,1,0,0
2022-04-06 20:00:00,0,2,0,7,11,15,14,6,6,7,9,11,13,12,14,12,16,16,14,18,15,12,12,10,8,10,7,9,0,10,9,6,5,7,5,7,12,15,14,16,33,33,31,31,33,31,30,31,32,38,35,33,31,29,34,31,32,21,12,10,9,6,2,0,0,3,2,0,0,1,0
2022-04-06 21:00:00,0,2,3,8,14,15,9,7,8,2,14,11,10,9,13,12,11,11,21,21,17,19,17,16,15,10,8,6,5,8,7,5,9,8,5,11,11,12,2,13,23,28,32,34,33,32,31,25,26,26,28,28,27,25,34,32,29,17,13,12,15,14,7,5,0,4,0,3,2,0,0
2022-04-06 22:00:00,0,0,4,8,6,11,0,17,16,16,16,15,10,16,20,18,17,15,14,15,14,12,13,11,10,6,6,7,8,8,9,7,6,4,4,7,20,19,18,19,21,23,29,33,36,37,37,35,34,36,35,30,35,31,45,38,28,18,11,10,11,9,3,0,2,1,2,0,1,0,0
2022-04-06 23:00:00,0,0,0,0,0,0,0,0,0,1,0,4,0,0,6,0,0,7,7,8,7,4,3,2,0,4,4,0,0,2,0,1,2,1,2,5,7,8,0,0,14,15,23,20,20,19,18,18,19,31,31,34,30,25,33,26,21,12,10,6,6,4,2,0,1,1,0,0,0,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,2,4,0,5,0,0,0,0,2,3,8,10,11,15,18,24,28,30,35,38,47,48,51,35,50,54,38,55,53,43,33,31,27,20,18,11,15,15,14,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,0,1,1,0,1,0,0,0,2,4,7,7,6,11,16,18,18,20,18,21,23,25,23,15,12,24,16,24,23,21,20,14,15,14,12,6,8,9,0,1,14,15,19,20,19,10,10,19,18,17,18,16,16,12,7,6,8,6,7,6,4,0,5,3,0,0,2,0,0,1,0
2022-04-07 06:00:00,0,0,1,2,1,2,0,1,3,8,12,12,10,16,21,30,33,36,31,32,37,42,40,29,19,20,22,22,18,22,22,13,17,16,14,9,5,3,2,5,9,7,8,10,10,4,8,11,12,13,14,15,16,15,14,13,12,10,9,8,9,7,4,6,2,5,0,3,2,0,0
2022-04-07 07:00:00,2,5,3,4,3,4,0,3,16,29,29,26,28,33,37,50,57,56,43,49,57,64,61,45,48,52,53,58,58,47,41,34,23,18,14,8,6,3,0,2,27,18,15,7,7,8,8,15,19,22,27,31,31,29,26,24,31,30,30,29,27,7,6,5,6,5,3,1,0,0,0
2022-04-07 08:00:00,2,3,6,5,2,0,4,6,9,18,25,20,25,38,50,62,60,58,46,52,58,60,60,55,55,58,63,64,65,61,57,50,44,40,35,16,10,5,4,3,37,12,10,17,18,21,18,17,21,30,35,36,37,36,30,27,25,21,21,14,20,18,16,15,13,9,8,6,3,2,0
2022-04-07 09:00:00,2,4,2,3,5,4,1,1,9,13,14,14,19,34,43,55,58,59,56,59,55,55,59,39,35,34,35,28,34,32,31,27,26,21,16,11,7,4,2,2,14,11,14,16,5,17,18,16,18,19,21,19,19,24,24,24,19,17,13,13,16,14,13,12,10,8,6,5,3,0,0
2022-04-07 10:00:00,1,2,2,4,0,5,3,0,7,15,19,18,19,24,30,33,39,36,33,38,44,42,41,36,32,34,38,37,37,38,34,31,23,17,16,10,5,5,0,4,12,11,10,11,7,10,8,9,10,13,16,16,15,13,12,12,13,10,9,3,9,8,5,1,3,2,1,2,0,0,0
2022-04-07 11:00:00,1,3,3,0,2,2,6,0,8,10,12,13,14,18,22,25,27,30,23,26,25,23,21,17,16,17,16,17,16,20,17,17,18,19,20,14,7,9,4,2,10,10,11,14,12,10,10,10,9,13,17,17,15,19,29,23,18,23,21,19,18,14,14,17,12,10,7,3,2,1,0
2022-04-07 12:00:00,0,2,2,3,5,0,8,3,7,11,11,11,12,17,22,27,28,29,25,35,37,33,29,24,23,23,7,21,22,24,21,20,20,19,16,10,9,8,7,6,15,14,17,18,19,16,18,18,19,17,20,17,17,18,22,16,15,12,10,11,13,14,10,9,11,2,9,4,2,0,0
2022-04-07 13:00:00,1,2,3,4,8,5,9,5,10,12,10,17,18,23,26,25,28,22,23,26,32,31,27,25,22,17,18,20,16,21,21,19,18,17,14,12,10,16,6,17,23,27,28,26,28,15,17,20,18,19,21,20,16,17,16,16,15,12,9,8,8,12,4,11,9,7,4,1,0,0,0
2022-04-07 14:00:00,0,3,3,5,4,3,5,6,8,7,9,14,7,17,17,18,19,30,30,34,39,38,31,22,20,15,19,19,10,15,14,13,12,9,10,9,12,16,0,16,23,24,30,29,32,30,29,28,30,35,34,36,33,29,31,27,23,16,10,12,13,13,10,9,8,4,5,3,1,0,0
2022-04-07 15:00:00,2,1,3,5,12,14,14,5,15,19,16,18,19,24,31,31,33,36,24,26,23,22,21,17,15,16,18,18,20,18,14,13,10,11,9,12,16,18,0,17,26,31,33,35,38,37,34,30,34,35,33,30,26,25,32,32,31,19,12,10,14,13,11,7,7,3,5,4,3,2,0
2022-04-07 16:00:00,1,5,7,9,10,7,11,10,12,15,41,45,46,48,51,50,50,48,32,40,42,38,30,20,18,17,15,16,16,13,13,12,11,12,11,15,15,20,19,22,32,30,32,31,30,29,28,28,34,33,35,35,28,24,26,24,29,24,18,16,13,8,6,5,4,2,3,2,1,0,0
2022-04-07 17:00:00,1,5,7,8,8,9,6,9,12,14,15,19,23,24,28,30,30,32,30,37,36,34,27,21,19,19,17,22,20,16,13,12,10,9,11,11,12,18,12,24,31,30,41,43,41,39,36,37,37,41,38,41,36,35,36,28,22,19,14,13,18,15,10,8,7,9,6,5,4,3,0
2022-04-07 18:00:00,1,5,7,8,10,9,0,9,6,10,11,21,23,21,25,24,22,21,28,35,30,27,29,18,15,15,14,14,13,19,16,15,16,26,27,19,19,24,16,21,37,45,57,65,61,57,54,49,51,54,54,50,47,38,60,53,42,38,28,19,20,16,7,6,6,5,5,1,3,1,0
2022-04-07 19:00:00,0,1,2,3,4,6,0,4,4,8,9,9,11,13,14,16,21,22,26,27,24,23,17,16,13,10,8,9,7,6,7,6,7,7,11,12,14,16,0,21,33,37,41,42,40,34,31,32,32,50,48,43,40,35,53,42,38,30,24,17,14,10,5,1,3,2,2,1,1,0,0
2022-04-07 20:00:00,1,2,0,0,4,8,0,4,4,5,6,9,7,9,11,12,15,16,21,22,21,17,14,14,9,9,5,8,0,5,7,3,4,5,4,5,11,14,13,15,26,30,31,30,31,31,27,27,29,38,39,38,33,28,37,32,29,18,14,9,18,10,4,0,1,0,3,2,3,0,0
2022-04-07 21:00:00,2,2,1,8,13,15,16,15,14,15,16,12,11,13,15,15,10,9,14,16,16,14,10,8,8,7,9,4,3,8,3,2,3,6,7,8,11,12,11,12,25,25,26,28,27,27,22,21,19,29,31,30,30,26,43,38,30,23,18,17,11,6,6,5,1,4,0,3,0,0,0
2022-04-07 22:00:00,0,1,4,6,7,6,0,0,0,9,11,10,6,12,14,13,15,14,14,16,14,13,13,12,9,5,5,4,0,4,4,3,3,3,4,7,9,11,0,12,25,30,33,33,31,30,23,28,26,33,38,37,33,35,40,33,27,22,17,14,8,5,4,0,3,2,1,1,0,0,0
2022-04-07 23:00:00,0,0,0,0,0,1,0,0,1,2,3,3,1,4,0,5,4,6,11,12,10,8,7,4,3,3,0,4,0,5,4,3,2,2,4,5,6,3,0,2,12,18,17,17,16,24,22,22,23,35,38,35,33,27,41,31,27,12,8,5,8,6,1,0,1,0,0,0,0,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,2,0,2,0,0,0,0,2,3,6,9,12,14,17,22,26,29,34,39,45,47,44,43,35,44,0,17,42,34,30,27,22,16,14,11,9,8,5,0,10,9,10,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,0,1,1,2,1,0,0,0,3,4,7,8,9,14,11,13,15,17,17,21,20,24,22,21,21,21,19,20,16,19,20,22,21,19,15,9,7,6,0,6,12,10,10,10,9,9,13,12,13,14,12,11,11,12,8,7,6,5,4,2,2,0,2,0,0,0,2,1,0,0,0
2022-04-08 06:00:00,0,1,1,2,0,1,0,0,4,11,13,12,14,19,26,32,36,37,34,35,36,44,43,34,35,23,24,25,22,24,24,20,21,15,12,9,5,2,0,2,8,12,11,11,7,10,11,8,6,12,16,22,26,23,24,25,24,15,14,4,9,9,4,5,0,4,4,2,0,0,0
2022-04-08 07:00:00,2,4,5,5,0,3,6,3,10,15,19,18,23,37,42,52,57,57,43,52,59,60,56,44,43,48,50,50,51,50,46,36,27,22,17,9,4,2,1,2,15,10,13,13,11,11,9,12,14,15,20,26,31,35,32,32,35,33,32,31,29,6,6,3,0,4,3,2,1,1,0
2022-04-08 08:00:00,1,2,5,2,3,1,4,2,9,20,23,22,27,39,51,61,65,63,50,59,68,73,65,58,56,58,61,63,64,64,59,53,39,34,21,12,8,3,1,2,37,17,12,15,16,17,17,22,26,28,38,44,47,41,36,34,32,22,15,13,16,15,13,14,13,10,8,4,3,4,0
2022-04-08 09:00:00,1,3,4,6,4,0,3,2,8,13,12,14,17,22,31,37,46,51,43,50,50,52,50,35,33,37,38,30,40,36,36,32,29,24,17,12,5,5,0,3,7,5,6,9,8,8,6,16,17,18,17,18,20,22,22,21,18,16,16,15,20,19,18,16,11,11,8,6,0,0,0
2022-04-08 10:00:00,1,3,0,4,7,0,1,0,9,11,9,9,11,17,23,25,28,31,32,34,37,33,31,24,22,25,27,25,23,25,23,21,21,17,18,10,8,7,0,6,12,12,9,12,11,6,7,13,14,14,15,14,14,13,11,11,10,9,8,5,8,7,6,4,3,4,3,2,0,0,0
2022-04-08 11:00:00,5,1,2,2,0,5,4,6,8,10,11,11,13,22,34,38,41,40,32,36,34,32,28,23,21,26,25,26,25,25,24,16,23,19,15,12,11,6,0,9,16,6,19,24,24,5,24,24,23,26,30,20,18,18,18,16,19,13,13,10,20,16,16,4,15,13,10,5,2,1,0
2022-04-08 12:00:00,1,0,2,2,6,6,7,10,12,12,12,13,14,17,22,27,32,34,27,27,26,29,34,27,27,28,27,16,24,20,20,19,17,14,15,12,7,12,11,9,13,10,17,18,18,16,20,25,27,30,33,35,35,28,25,23,23,21,22,22,20,17,15,14,8,9,6,4,2,1,0
2022-04-08 13:00:00,1,4,3,6,7,4,8,14,20,23,18,16,13,22,24,25,26,27,27,33,36,37,31,23,21,18,18,19,19,18,16,16,13,15,12,13,6,14,13,16,14,16,18,15,16,20,17,18,20,26,28,22,20,20,21,19,14,13,11,9,13,13,7,6,4,4,3,1,0,0,0
2022-04-08 14:00:00,1,4,4,2,8,10,10,4,7,10,11,10,13,19,20,21,25,25,20,23,22,22,20,14,13,14,12,11,9,19,18,18,17,15,12,12,15,13,12,15,22,16,28,26,22,24,22,25,32,37,42,43,42,34,32,30,28,17,15,13,12,11,9,8,4,7,6,3,2,1,0
2022-04-08 15:00:00,1,4,7,9,11,14,20,22,10,12,12,14,16,25,27,30,24,31,27,28,27,21,19,18,17,17,14,13,15,18,16,13,13,12,12,12,13,16,14,19,25,25,30,31,29,30,29,28,26,30,27,26,27,22,22,21,18,15,13,12,14,13,8,0,5,2,4,2,1,1,0
2022-04-08 16:00:00,0,3,7,12,16,16,7,10,24,22,41,41,42,39,39,40,42,42,43,37,33,33,23,24,22,22,21,19,21,21,20,18,14,13,15,16,20,27,0,28,43,35,36,32,32,31,30,29,30,33,38,34,29,28,40,23,20,14,12,11,11,11,8,5,9,10,9,5,3,1,0
2022-04-08 17:00:00,2,4,7,5,7,10,7,12,15,17,19,24,26,33,39,43,43,37,34,37,40,40,34,21,20,17,17,18,17,17,16,12,11,12,19,16,13,17,16,19,39,39,48,52,46,45,40,42,41,44,48,43,40,34,50,44,31,24,22,21,18,16,12,0,0,11,11,8,2,2,0
2022-04-08 18:00:00,4,2,5,10,12,5,11,13,15,19,19,25,25,28,37,40,41,40,28,36,33,30,27,18,16,15,20,20,19,18,14,12,19,32,33,18,29,30,29,31,35,40,55,54,50,47,44,48,45,49,53,56,55,43,56,49,42,28,17,18,17,15,7,7,5,4,3,4,2,1,0
2022-04-08 19:00:00,0,2,2,3,7,9,11,2,7,8,10,13,13,13,17,21,24,22,31,34,32,31,26,16,14,18,16,19,18,15,15,10,7,6,11,13,15,17,11,18,35,37,43,45,45,39,40,39,36,39,39,35,33,31,50,49,36,27,23,16,16,11,5,3,1,3,2,1,0,0,0
2022-04-08 20:00:00,0,1,2,4,6,10,13,13,6,14,14,10,9,13,15,21,20,20,17,21,18,20,14,14,9,11,11,6,8,10,9,7,5,7,8,4,11,11,9,9,20,23,33,34,34,31,29,38,38,44,41,38,38,29,44,46,38,20,15,14,9,6,4,3,0,1,2,0,2,0,0
2022-04-08 21:00:00,0,3,3,9,14,12,4,13,14,15,15,14,13,12,14,16,17,17,21,25,21,23,19,16,14,7,6,5,0,7,7,5,6,5,5,11,14,15,4,17,26,25,25,25,26,25,22,26,30,29,32,31,27,23,35,30,21,15,11,7,10,9,7,6,2,4,1,0,2,0,0
2022-04-08 22:00:00,0,2,4,7,4,11,3,9,10,10,9,8,9,10,12,11,12,14,14,21,20,18,14,15,12,8,7,7,6,6,4,2,2,0,4,5,17,21,0,24,33,35,40,42,44,44,39,36,35,39,38,38,35,34,37,30,24,18,16,12,10,6,2,0,2,0,0,0,1,1,0
2022-04-08 23:00:00,0,0,0,0,0,1,0,2,1,0,1,2,0,3,0,5,5,6,7,8,7,7,6,4,5,5,0,0,3,5,5,4,2,2,5,6,5,0,0,5,19,21,31,28,25,25,21,22,24,28,23,27,22,21,39,31,28,16,11,10,8,6,2,1,0,0,0,0,0,0,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,1,1,0,2,0,0,0,0,1,3,2,2,1,3,5,7,8,10,13,15,17,18,19,20,21,22,9,10,21,16,13,12,10,7,7,0,5,6,5,5,10,6,12,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,0,2,1,2,0,0,0,0,3,7,7,8,6,9,16,13,14,17,15,18,19,20,20,17,18,17,18,20,14,18,18,16,13,10,7,6,7,6,0,6,6,9,10,9,7,5,11,12,10,10,12,12,13,12,7,3,6,5,3,3,4,0,1,0,0,0,0,0,0,0,0
2022-04-09 06:00:00,0,1,0,1,0,2,0,0,4,6,5,7,8,14,18,19,20,21,21,22,24,23,20,18,16,18,19,20,19,20,19,18,16,13,15,11,7,4,0,2,6,4,8,9,10,9,7,13,12,13,12,11,13,12,10,9,8,6,7,6,6,5,5,4,0,2,3,1,2,0,0
2022-04-09 07:00:00,0,0,1,1,0,0,0,1,5,4,6,7,8,16,20,22,24,23,22,23,27,30,26,22,21,23,24,24,23,21,18,17,15,12,10,5,4,2,1,1,4,3,2,5,4,5,2,5,8,9,11,13,12,12,10,8,6,7,10,0,5,2,2,4,4,2,2,1,1,0,0
2022-04-09 08:00:00,0,1,1,3,4,2,0,0,7,8,10,17,17,24,31,37,41,43,35,43,47,46,38,28,26,23,21,21,21,21,22,20,16,12,8,4,3,1,0,2,7,6,7,9,8,7,8,9,9,17,18,21,22,20,18,16,16,13,12,13,12,11,13,9,11,9,6,4,0,0,0
2022-04-09 09:00:00,0,4,2,5,1,5,6,5,10,15,12,16,17,20,30,35,35,39,37,42,42,45,41,28,27,23,25,27,25,23,24,21,18,15,12,8,7,5,4,3,14,13,11,9,11,9,10,16,18,20,26,23,29,27,28,26,23,17,21,19,27,23,22,19,18,13,8,3,2,0,0
2022-04-09 10:00:00,0,4,1,5,4,0,3,7,12,21,20,21,21,27,39,48,50,50,41,51,49,44,40,32,30,31,34,35,35,36,37,39,35,32,28,14,8,5,1,5,7,9,10,9,12,11,12,10,13,21,22,20,25,17,19,18,17,12,12,14,13,12,12,11,7,6,3,2,2,0,0
2022-04-09 11:00:00,1,4,4,5,7,8,6,7,11,11,19,25,27,30,37,40,46,50,46,54,51,55,54,42,40,39,25,38,38,40,35,33,28,26,22,19,9,11,0,5,16,17,14,16,17,18,17,29,25,24,27,24,21,24,27,24,19,17,16,14,17,17,16,13,9,7,5,2,1,0,0
2022-04-09 12:00:00,1,1,3,4,8,12,14,11,13,17,18,14,17,29,30,33,37,40,38,44,49,51,42,32,28,29,35,36,28,37,33,30,24,23,18,15,8,13,9,8,26,24,21,26,27,25,23,30,34,36,37,39,34,29,33,35,31,30,26,18,22,21,20,15,16,8,4,1,0,0,0
2022-04-09 13:00:00,1,5,1,5,6,10,9,13,14,17,18,21,23,30,40,46,53,52,39,42,40,42,36,31,22,28,32,33,19,33,33,28,24,20,18,16,11,16,15,14,25,24,25,29,26,25,25,24,30,31,34,31,35,29,33,32,31,33,29,34,35,34,33,29,18,16,9,5,0,2,0
2022-04-09 14:00:00,1,5,8,10,16,24,35,41,40,45,45,40,42,45,43,45,46,38,26,32,33,33,30,23,21,21,21,22,21,23,23,24,25,21,21,15,10,12,0,10,17,17,24,22,25,28,26,28,30,36,38,40,38,34,32,29,21,16,15,14,17,15,10,8,8,4,3,6,5,1,0
2022-04-09 15:00:00,4,4,3,6,32,22,24,15,31,33,32,31,33,40,39,44,49,47,31,40,41,39,32,24,24,25,23,24,20,23,22,22,17,16,17,17,13,10,0,8,23,22,24,27,31,30,26,38,35,27,36,25,30,26,35,33,29,27,27,26,19,16,14,12,8,7,6,3,1,1,0
2022-04-09 16:00:00,3,5,9,14,24,26,30,33,37,40,37,41,42,50,53,53,52,52,40,48,43,34,33,24,21,22,15,21,22,26,24,22,23,24,19,14,14,21,17,23,37,36,36,39,38,36,34,34,35,41,45,46,42,35,30,24,23,22,13,8,15,8,12,11,9,4,4,3,1,1,0
2022-04-09 17:00:00,2,4,4,6,14,19,10,10,16,20,28,38,40,46,49,50,54,51,30,42,45,47,45,41,39,37,38,39,38,35,33,32,26,25,23,24,21,23,22,24,39,39,38,35,33,35,30,39,49,59,61,60,54,37,45,34,30,23,21,19,21,17,11,8,8,6,2,2,0,1,0
2022-04-09 18:00:00,1,5,3,5,11,15,6,4,8,15,16,30,34,40,41,46,51,45,13,19,19,17,16,18,16,20,19,22,7,18,22,19,17,15,10,10,16,27,0,30,44,45,44,46,43,44,37,49,56,60,62,60,48,31,40,35,33,29,28,21,17,15,12,9,4,7,4,1,1,0,0
