Unnamed: 0,1_양천공영차고지,2_신정숲속마을아파트.댓골마을입구,3_서서울생활과학고.궁동도서관,4_예림디자인고.오류고.서울공연예술고,5_수궁119안전센터,6_수궁동주민센터,7_금강수목원아파트,8_오남중학교,9_천왕역2번출구,10_천왕이펜하우스3단지입구,11_천왕이펜하우스4단지,12_천왕이펜하우스6단지,13_구로우체국.이펜하우스5단지후문,14_연지타운2단지,15_천왕역4번출구,16_오류2동주민센터,17_오류2동새마을금고,18_씨티월드,19_오류동역,20_오류1동주민센터.오류문화센터,21_경인중학교.개봉사거리,22_개봉역.한마을아파트,23_동양미래대학.구로성심병원,24_구일역.제일제당,25_신도림동.구로역,26_신도림역,27_문래동남성아파트,28_남부지방법원등기국.구로세무서(에이스하이테크시티),29_경방타임스퀘어.신세계백화점,30_김안과병원,31_당산동진로아파트,32_양남동로타리,33_양평1동주민센터,34_관악고등학교,35_오목교역.청학스포츠타운,36_현대아이파크아파트,37_목동중학교.서울출입국.외국인청,38_목동8단지.한전,39_양천구청.양천보건소,40_양천문화회관.양천일자리센터,41_목동10단지상가,42_신트리공원,43_신트리아파트,44_정랑고개.양천벤처타운,45_금옥중.금옥여고.백암고등학교,46_신정현대아파트.서부트럭터미널,47_양천공영차고지
2022-04-01 16:00:00,3,3,12,19,21,23,21,16,11,12,9,11,12,17,26,12,11,8,9,15,15,11,14,14,12,8,7,9,14,14,13,14,14,13,16,17,17,15,14,13,11,11,8,7,3,1,0
2022-04-01 17:00:00,5,5,6,9,12,14,13,13,15,10,8,9,10,10,11,25,27,23,22,26,24,23,22,25,19,15,13,14,13,21,24,23,23,27,28,24,26,24,29,26,28,29,8,7,4,2,0
2022-04-01 18:00:00,4,6,5,6,7,8,5,5,23,15,10,9,15,19,16,17,14,13,14,16,16,18,15,22,21,14,12,19,28,29,29,27,33,31,31,28,27,25,28,28,31,28,24,21,11,2,0
2022-04-01 19:00:00,5,3,0,4,3,7,6,3,13,8,5,6,6,7,9,9,11,8,8,8,8,7,13,17,14,10,0,9,10,12,12,13,10,14,23,22,20,21,22,18,20,16,10,9,5,2,0
2022-04-01 20:00:00,1,1,0,5,1,4,6,3,12,8,4,4,3,5,7,6,9,6,5,7,2,5,4,0,4,4,2,2,7,7,10,7,10,11,21,19,15,20,25,24,28,23,14,12,4,1,0
2022-04-01 21:00:00,1,2,0,4,3,4,4,2,15,10,8,3,3,6,7,8,9,8,7,9,6,5,6,4,4,5,3,4,11,12,10,12,11,10,17,20,21,19,18,16,13,10,8,6,4,2,0
2022-04-01 22:00:00,6,8,0,7,7,6,1,6,7,5,2,1,3,4,2,5,4,3,3,0,2,5,1,4,4,4,0,4,15,17,8,17,17,14,22,22,21,23,34,38,37,33,26,19,7,2,0
2022-04-01 23:00:00,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,4,0,4,3,2,1,2,0,0,3,2,3,13,15,8,14,13,15,20,19,16,9,16,15,12,11,9,2,4,0,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,1,0,0,0,0,0,0,0,0,3,3,5,0,6,8,9,8,13,17,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,1,0,0,1,1,3,3,2,1,2,0,1,2,5,6,2,5,8,2,12,13,19,9,4,18,10,0,9,7,6,5,6,2,0,7,5,4,0,0,0,2,0,0,0,0,0,0
2022-04-02 06:00:00,2,0,0,0,2,1,2,3,2,2,2,2,3,2,6,7,7,6,2,5,5,4,4,4,3,2,0,1,3,2,3,0,4,3,6,5,0,3,2,1,0,1,1,2,0,0,0
2022-04-02 07:00:00,2,1,0,0,2,4,1,3,3,4,4,5,3,7,9,7,8,11,7,12,15,14,13,12,11,8,2,6,4,4,3,2,5,6,5,4,3,0,3,2,0,2,1,0,0,0,0
2022-04-02 08:00:00,4,5,2,4,3,2,5,2,3,5,10,16,14,19,18,17,21,18,18,21,25,21,18,17,14,12,10,11,10,7,5,5,9,10,10,10,6,10,8,6,6,4,4,0,1,0,0
2022-04-02 09:00:00,2,3,0,9,12,14,5,11,4,5,7,13,14,16,17,16,19,20,15,22,21,20,20,19,17,12,7,10,9,10,9,7,7,7,6,9,7,9,8,6,6,5,3,0,2,1,0
2022-04-02 10:00:00,1,2,0,5,7,7,9,6,4,6,9,16,16,18,21,21,24,19,26,28,26,25,27,26,24,18,17,13,7,7,9,8,3,9,8,6,4,2,2,4,5,6,5,0,3,1,0
2022-04-02 11:00:00,1,2,1,5,8,8,9,7,6,6,8,14,13,18,21,20,21,18,15,16,22,21,25,8,24,10,0,15,8,9,5,5,5,12,13,14,10,11,9,8,9,7,4,3,1,0,0
2022-04-02 12:00:00,3,4,8,12,14,12,11,9,9,10,8,13,16,17,20,0,21,21,21,26,27,26,29,31,28,15,0,15,14,19,17,18,21,20,23,20,11,0,10,9,12,7,13,11,5,2,0
2022-04-02 13:00:00,1,0,1,6,8,10,11,10,8,8,12,15,12,23,27,31,32,26,26,27,26,23,20,22,23,20,0,18,11,17,19,22,21,23,23,22,23,21,21,19,16,13,13,12,5,4,0
2022-04-02 14:00:00,6,2,0,3,4,10,8,7,8,8,5,8,8,12,14,13,14,12,15,19,23,26,28,26,21,15,13,14,13,14,13,6,16,15,12,11,12,12,11,12,13,12,9,7,4,3,0
2022-04-02 15:00:00,3,4,5,6,7,7,6,6,4,4,6,10,10,15,16,15,19,18,17,19,18,15,19,11,18,14,14,16,12,17,13,17,15,17,20,19,22,19,23,21,18,14,8,6,4,1,0
2022-04-02 16:00:00,5,6,7,6,8,8,5,5,6,5,3,11,12,13,13,14,15,14,16,13,13,13,13,17,17,13,0,11,11,14,10,17,16,17,21,21,21,21,23,17,20,12,8,4,3,0,0
2022-04-02 17:00:00,4,6,0,3,5,8,9,8,11,12,10,13,10,14,13,10,11,10,13,14,13,16,19,20,24,16,8,11,28,26,18,20,19,20,26,27,17,28,25,24,21,19,11,7,3,0,0
2022-04-02 18:00:00,2,0,0,3,5,7,4,5,10,9,6,8,5,11,16,15,13,7,12,4,10,8,15,16,15,11,12,11,11,16,25,17,18,18,20,20,24,26,31,29,28,26,20,14,8,1,0
2022-04-02 19:00:00,2,0,0,3,5,7,9,6,9,5,7,6,5,2,10,6,5,4,4,6,4,3,0,0,5,7,3,0,13,13,12,12,11,11,21,19,12,22,20,11,19,17,14,9,6,1,0
2022-04-02 20:00:00,1,2,0,2,4,1,3,0,13,10,6,5,4,2,0,2,5,3,4,3,2,2,4,1,2,3,1,1,7,10,6,0,13,14,20,21,12,11,14,18,18,14,10,9,3,0,0
2022-04-02 21:00:00,4,0,0,1,3,0,4,3,14,10,9,4,2,3,5,4,6,4,3,2,2,0,3,0,2,3,4,4,10,5,11,9,9,4,18,16,12,18,16,15,16,15,7,5,2,0,0
2022-04-02 22:00:00,2,0,0,4,5,0,0,3,6,0,3,1,1,2,2,4,5,3,7,2,6,6,6,7,6,5,4,0,11,13,13,12,12,11,18,18,18,17,25,26,28,25,20,15,7,1,0
2022-04-02 23:00:00,1,0,0,0,0,0,0,0,7,4,0,0,0,1,0,0,2,3,0,5,4,3,0,2,3,5,0,2,5,7,5,6,6,7,14,15,3,16,15,12,11,9,5,4,3,0,0
2022-04-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 04:00:00,0,0,0,0,0,0,0,0,0,1,2,0,0,3,3,0,0,5,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 05:00:00,0,0,0,1,1,1,2,3,3,1,2,3,0,2,0,0,7,8,9,7,8,3,7,6,6,5,0,4,2,2,3,1,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0
2022-04-03 06:00:00,1,0,0,1,0,0,1,2,1,0,1,3,2,4,4,3,5,6,5,6,6,5,5,4,5,1,0,1,0,2,0,1,2,1,2,2,3,2,1,0,2,1,3,0,0,0,0
2022-04-03 07:00:00,1,1,0,2,0,2,2,2,3,2,3,4,4,5,6,3,7,7,4,6,7,5,6,5,3,5,0,4,2,4,3,1,1,1,2,1,2,3,0,1,0,0,1,2,1,0,0
2022-04-03 08:00:00,2,1,0,3,4,3,4,1,2,1,2,7,2,7,6,7,9,11,11,10,9,9,7,8,9,5,4,5,3,4,3,3,0,5,1,4,0,1,0,0,3,1,0,0,0,0,0
2022-04-03 09:00:00,2,0,0,2,5,6,9,5,4,5,5,9,10,10,10,11,13,15,16,19,18,13,17,19,15,8,6,6,4,4,3,3,4,6,6,5,3,2,4,3,3,2,4,3,2,0,0
2022-04-03 10:00:00,4,0,2,6,7,2,4,6,6,7,8,10,5,12,12,11,14,12,12,11,12,16,22,25,23,12,11,10,6,5,6,5,3,8,6,3,0,2,7,4,6,1,5,3,3,1,0
2022-04-03 11:00:00,1,0,1,2,3,4,2,6,4,5,8,11,7,12,11,11,18,17,16,17,15,16,14,19,19,11,11,10,6,5,4,5,5,8,10,10,5,6,5,4,5,3,4,3,1,0,0
2022-04-03 12:00:00,6,3,0,4,2,4,3,5,5,5,11,16,17,24,24,23,27,24,21,23,22,20,20,15,22,17,16,14,8,12,5,10,9,9,10,9,4,3,8,12,13,9,6,3,2,0,0
2022-04-03 13:00:00,3,0,0,3,8,9,5,4,8,7,5,7,9,10,14,17,18,18,20,24,23,23,22,23,22,18,18,17,15,16,13,12,10,9,13,12,13,14,15,14,15,13,10,8,1,0,0
2022-04-03 14:00:00,3,0,0,5,6,7,5,6,5,6,8,12,7,12,11,12,13,12,12,15,17,19,19,19,17,13,9,8,9,13,15,13,12,13,22,25,23,15,8,14,15,9,12,11,3,2,0
2022-04-03 15:00:00,1,0,4,7,5,9,7,0,7,1,7,9,10,12,14,14,16,20,19,22,19,16,6,7,16,14,6,6,11,11,11,11,13,15,12,11,12,11,12,14,20,4,5,4,2,0,0
2022-04-03 16:00:00,2,4,3,2,4,3,4,2,3,2,5,7,5,12,12,0,13,11,10,12,15,16,14,15,13,12,5,12,13,13,11,11,11,12,13,12,13,10,8,9,11,15,14,12,8,3,0
2022-04-03 17:00:00,5,4,3,4,5,8,7,5,5,5,5,9,10,11,14,12,14,16,18,21,23,25,22,19,17,10,0,9,21,27,26,19,14,15,21,20,19,20,17,19,17,14,11,7,5,3,0
2022-04-03 18:00:00,3,0,0,3,0,5,6,6,4,3,3,5,4,6,8,7,9,8,10,9,8,12,36,15,32,17,12,16,15,15,13,13,13,14,15,13,13,16,15,14,15,13,14,13,6,2,0
2022-04-03 19:00:00,1,0,0,1,4,3,4,0,8,8,5,5,3,5,4,2,4,4,6,12,12,11,8,0,5,4,0,2,12,14,6,13,15,9,19,18,14,14,15,16,13,13,10,8,4,1,0
2022-04-03 20:00:00,1,0,0,1,1,4,3,1,5,5,4,4,0,5,4,2,5,2,3,4,4,5,8,9,8,10,0,11,11,12,10,11,9,10,15,14,14,14,15,12,14,11,8,0,6,1,0
2022-04-03 21:00:00,1,2,0,0,2,3,0,0,13,10,5,2,0,1,3,2,3,2,4,3,1,2,3,3,1,4,5,4,12,12,11,5,14,13,15,15,15,15,17,18,17,15,12,9,4,0,0
2022-04-03 22:00:00,3,2,0,4,5,3,0,0,4,4,2,1,0,0,1,0,1,2,2,3,3,4,2,3,3,2,5,6,12,15,10,16,8,8,16,16,16,0,15,18,18,16,11,9,7,5,0
2022-04-03 23:00:00,2,0,0,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,4,0,3,2,3,0,1,0,0,1,9,10,8,0,9,11,15,16,15,14,11,9,9,8,6,5,4,0,0
2022-04-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 04:00:00,0,0,0,2,3,0,0,4,6,9,13,18,8,21,23,0,24,25,28,29,30,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 05:00:00,1,0,0,2,1,2,1,1,1,1,3,6,5,6,5,4,6,18,16,15,15,12,28,25,22,13,11,7,4,3,2,1,2,1,4,2,2,1,0,0,2,3,3,2,1,2,0
2022-04-04 06:00:00,3,0,0,4,4,3,1,5,5,4,6,11,14,19,21,20,25,21,20,20,18,19,20,19,15,8,7,6,5,5,4,3,2,4,5,9,1,1,3,3,3,1,2,2,1,3,0
2022-04-04 07:00:00,8,8,7,4,6,6,12,7,8,13,15,28,30,40,40,43,47,49,50,53,53,45,49,39,37,23,22,21,25,17,17,15,11,10,12,13,14,18,18,21,30,34,37,29,3,2,0
2022-04-04 08:00:00,5,4,0,6,8,7,11,10,11,11,15,27,29,36,32,31,34,35,23,37,53,49,48,43,41,34,31,23,28,28,21,17,15,17,30,26,12,10,9,8,9,6,8,7,3,2,1
2022-04-04 09:00:00,1,0,0,5,6,7,5,1,4,6,9,17,18,18,18,19,23,26,27,24,24,23,25,15,22,12,9,10,12,12,8,6,4,6,10,7,6,4,4,1,4,1,2,4,3,1,0
2022-04-04 10:00:00,1,0,0,4,0,4,3,3,4,2,4,8,5,15,14,12,15,15,16,18,17,18,18,15,16,15,14,13,8,8,10,8,6,8,11,9,6,7,9,8,3,7,3,2,2,1,0
2022-04-04 11:00:00,1,1,2,4,2,3,2,3,3,4,4,7,8,8,10,12,13,10,12,11,12,10,11,14,14,9,8,9,8,9,7,7,6,9,8,10,9,7,6,8,8,7,3,2,1,0,0
2022-04-04 12:00:00,3,0,0,4,5,6,5,3,6,6,5,8,9,12,14,12,13,9,11,11,11,12,12,11,11,8,6,5,6,8,11,9,1,4,9,10,9,6,8,6,6,6,7,6,3,2,0
2022-04-04 13:00:00,1,0,3,6,2,7,6,4,3,6,7,9,4,12,14,13,14,13,9,10,13,12,7,7,9,7,10,8,9,7,8,6,6,6,7,5,7,8,4,4,4,3,1,2,0,1,0
2022-04-04 14:00:00,2,1,1,2,2,5,2,4,8,6,8,11,12,13,16,17,17,19,17,18,14,9,14,15,11,11,5,7,7,8,7,8,9,9,13,8,11,11,8,10,8,11,8,6,4,3,0
2022-04-04 15:00:00,2,3,18,5,6,6,8,7,7,7,8,10,9,12,18,15,17,16,15,15,8,8,9,14,15,8,5,12,10,12,12,10,13,14,16,13,11,11,13,10,12,9,7,6,2,0,0
2022-04-04 16:00:00,5,1,10,33,39,55,50,44,29,19,16,10,9,10,12,13,18,16,14,14,16,17,18,17,13,11,2,9,18,20,25,23,21,16,18,18,16,18,16,15,12,12,7,5,6,5,0
2022-04-04 17:00:00,2,1,4,11,13,18,19,20,25,16,10,12,17,18,20,6,20,17,15,16,19,18,17,21,21,11,11,12,14,25,27,27,25,33,35,22,21,21,17,17,16,15,10,7,5,3,0
2022-04-04 18:00:00,5,5,4,9,10,11,11,12,35,27,18,11,14,17,18,18,17,15,12,13,13,14,15,19,16,11,6,15,14,17,17,20,23,26,33,35,40,35,33,32,34,32,22,19,7,2,0
2022-04-04 19:00:00,5,0,0,6,3,7,2,6,16,13,10,4,5,4,6,7,8,8,8,8,7,7,11,11,9,5,0,3,11,12,13,9,13,12,24,22,23,21,20,18,17,14,12,7,5,4,0
2022-04-04 20:00:00,2,3,0,6,7,9,7,5,11,7,7,10,0,9,8,7,11,5,9,7,7,6,5,7,6,6,3,6,11,9,10,10,10,8,11,13,12,23,28,28,25,20,13,8,4,1,0
2022-04-04 21:00:00,1,0,0,3,3,4,2,0,15,10,8,4,3,6,9,4,3,4,4,6,5,6,8,3,5,5,2,5,10,9,5,11,10,11,22,20,24,9,25,26,25,22,14,10,3,1,0
2022-04-04 22:00:00,1,2,1,4,0,4,1,3,7,4,2,0,0,1,4,5,9,6,6,2,0,3,6,6,6,4,0,3,5,7,3,9,7,6,15,17,17,16,15,15,16,14,12,10,6,2,0
2022-04-04 23:00:00,0,0,0,2,0,3,0,2,3,2,1,1,0,0,2,0,0,0,0,1,0,1,0,0,1,2,1,2,6,8,9,8,5,4,7,8,9,11,4,5,9,8,5,4,1,0,0
2022-04-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 04:00:00,0,0,0,2,3,0,0,4,6,12,15,22,0,25,28,30,28,27,0,0,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 05:00:00,0,0,0,1,1,0,2,0,2,1,2,3,3,12,15,0,17,18,18,19,17,23,15,21,19,13,6,9,4,8,6,4,1,2,3,1,2,1,0,0,3,0,0,2,1,0,0
2022-04-05 06:00:00,4,0,1,5,7,6,7,8,6,9,12,15,19,19,21,22,20,21,18,21,19,17,19,10,11,8,7,6,6,4,7,6,4,5,6,7,0,8,3,2,0,0,2,1,0,1,0
2022-04-05 07:00:00,17,5,4,2,8,9,13,7,9,11,14,33,34,44,40,44,49,50,47,49,47,43,48,43,38,18,19,18,16,14,15,7,7,9,9,11,15,18,21,28,32,35,35,29,4,2,0
2022-04-05 08:00:00,8,10,9,14,24,29,22,10,13,10,15,27,28,35,34,34,40,36,39,45,46,50,53,48,52,38,32,28,35,36,27,21,16,17,26,22,13,11,8,7,9,11,10,10,7,6,0
2022-04-05 09:00:00,1,0,0,5,6,8,9,6,3,6,12,21,15,20,25,28,32,29,26,27,26,33,30,28,25,18,15,14,14,12,7,6,7,7,11,4,8,7,4,1,0,0,2,0,1,0,0
2022-04-05 10:00:00,2,0,0,4,6,7,7,4,4,4,4,10,11,14,14,16,17,16,16,15,13,11,13,13,13,9,8,8,11,14,8,7,7,2,4,4,2,0,3,5,2,0,3,2,1,0,0
2022-04-05 11:00:00,1,0,0,4,6,8,7,0,5,6,6,9,7,10,12,14,18,13,12,9,10,8,13,10,10,7,7,7,10,8,6,5,3,7,7,7,8,7,7,7,7,6,6,5,2,0,0
2022-04-05 12:00:00,1,0,0,3,5,0,4,4,3,4,4,7,10,11,10,12,14,18,17,18,17,16,13,14,13,10,9,10,7,12,11,11,9,12,11,9,10,11,10,8,12,6,8,5,3,2,1
2022-04-05 13:00:00,2,1,0,4,4,7,5,4,5,4,4,7,7,9,9,11,11,11,8,15,15,14,12,11,11,10,12,10,12,13,13,11,13,13,15,19,20,8,15,12,10,9,8,7,2,1,0
2022-04-05 14:00:00,1,2,3,6,7,8,4,7,4,2,6,8,11,13,17,17,17,15,15,15,14,15,12,13,15,14,13,13,11,14,15,14,14,12,13,12,11,10,11,9,10,9,7,5,2,0,0
2022-04-05 15:00:00,2,2,3,6,7,0,3,6,7,9,8,10,12,12,16,14,14,15,15,17,15,11,10,7,7,6,7,8,11,16,14,14,16,20,22,20,16,15,12,10,10,11,7,5,4,0,0
2022-04-05 16:00:00,7,3,30,56,60,64,60,48,38,27,23,16,15,18,21,21,22,20,19,18,13,14,15,15,14,9,7,9,12,16,17,14,16,20,22,22,20,19,17,15,16,13,10,9,4,1,0
2022-04-05 17:00:00,3,0,5,14,17,22,20,18,29,22,13,14,15,17,21,21,16,20,18,16,15,17,16,17,16,10,9,10,15,19,18,21,13,18,24,23,18,17,18,17,16,13,10,11,4,1,0
2022-04-05 18:00:00,5,6,7,14,16,15,15,14,27,18,14,9,11,15,17,16,16,16,18,18,16,14,15,19,27,10,0,14,19,20,18,21,25,26,32,31,31,30,35,37,34,33,25,21,10,6,0
2022-04-05 19:00:00,3,1,0,4,4,8,6,4,13,10,7,8,9,8,10,10,11,8,9,9,9,8,8,7,6,7,8,3,19,19,20,20,19,16,31,28,27,26,28,24,21,19,16,14,11,2,0
2022-04-05 20:00:00,1,0,2,2,3,4,4,2,4,3,5,4,5,5,6,5,6,8,8,7,6,5,7,6,5,5,0,5,13,11,12,14,13,15,20,23,22,23,22,21,17,14,8,7,5,3,0
2022-04-05 21:00:00,2,0,0,4,5,6,6,5,20,13,10,2,0,1,4,3,5,2,5,6,4,5,6,6,6,10,0,9,17,19,18,17,13,8,16,17,19,19,19,18,18,17,11,9,3,1,0
2022-04-05 22:00:00,3,4,3,4,3,4,3,3,5,4,4,1,0,4,6,2,6,5,4,4,3,5,4,4,5,5,6,3,9,9,10,11,10,11,15,14,17,17,21,26,33,32,23,22,13,1,0
2022-04-05 23:00:00,0,0,0,0,1,0,0,1,0,2,4,1,5,2,4,0,1,4,1,2,3,1,2,2,1,3,0,2,3,4,5,5,1,6,10,10,0,9,6,8,4,7,5,4,1,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,1,0,0,2,3,0,0,4,6,10,14,18,0,23,25,27,26,26,30,0,31,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,0,0,0,1,1,2,0,1,2,2,3,4,5,7,8,9,14,16,15,15,15,28,13,27,20,16,11,9,8,6,5,4,2,3,5,3,4,2,0,0,3,0,2,0,1,0,0
2022-04-06 06:00:00,3,4,0,1,3,2,1,2,3,4,6,17,20,24,26,27,30,19,20,24,27,28,14,14,7,7,7,8,3,4,5,4,5,2,4,4,0,0,3,2,1,2,3,0,1,0,0
2022-04-06 07:00:00,18,7,5,6,7,8,10,9,9,14,19,35,37,49,45,49,55,54,54,54,48,39,39,35,34,17,14,14,14,13,10,9,10,9,12,14,16,22,26,34,38,42,41,33,2,4,0
2022-04-06 08:00:00,8,4,3,14,29,39,33,13,14,10,14,20,23,27,28,30,30,30,31,45,53,51,53,54,51,35,29,28,30,25,22,15,13,15,23,20,11,9,9,11,4,9,11,8,3,2,0
2022-04-06 09:00:00,1,1,0,3,4,4,4,4,2,4,9,19,20,23,21,22,24,24,26,23,23,20,26,25,21,15,14,12,14,12,10,6,5,7,10,9,7,6,5,5,6,0,5,4,3,2,0
2022-04-06 10:00:00,2,0,1,4,5,6,5,2,4,4,5,11,8,11,13,15,16,15,13,6,13,13,14,13,12,9,5,11,10,6,5,5,6,5,6,7,6,3,4,5,0,2,3,2,0,0,0
2022-04-06 11:00:00,1,2,0,5,4,4,6,5,4,2,6,7,8,9,9,8,10,10,13,18,19,21,20,13,15,11,9,11,16,15,14,12,14,8,8,8,9,5,7,6,6,6,4,4,0,0,0
2022-04-06 12:00:00,2,0,1,6,7,8,4,5,6,4,6,10,7,14,13,13,14,13,14,16,13,14,15,17,12,9,11,5,12,13,5,13,13,15,15,15,16,14,5,2,0,6,5,1,2,0,0
2022-04-06 13:00:00,3,4,5,6,5,5,5,4,5,8,8,10,9,13,13,14,23,22,22,25,24,21,17,18,15,12,7,9,10,15,14,9,10,11,13,10,11,10,12,12,11,8,7,3,3,1,0
2022-04-06 14:00:00,2,0,0,5,6,7,4,7,4,6,8,9,8,9,10,10,12,12,11,12,12,13,12,11,9,8,10,7,11,11,13,12,14,12,13,12,10,10,9,10,11,9,6,4,2,1,0
2022-04-06 15:00:00,4,5,8,15,10,17,3,14,8,7,6,8,10,10,12,12,14,11,9,10,10,9,7,9,9,7,7,8,10,12,11,9,10,11,17,14,11,10,11,9,11,8,5,2,2,1,0
2022-04-06 16:00:00,3,4,26,35,38,52,52,50,34,25,18,16,17,17,19,18,20,20,14,22,15,12,12,16,14,10,0,11,15,15,10,19,21,21,27,26,27,28,25,18,16,15,7,4,4,2,0
2022-04-06 17:00:00,6,6,8,15,17,19,18,11,25,18,15,13,14,15,14,15,14,15,15,14,13,15,17,19,20,12,10,13,13,18,19,22,23,24,29,27,27,24,22,22,23,20,11,9,6,1,0
2022-04-06 18:00:00,9,2,3,13,6,7,12,7,29,19,10,7,14,20,21,19,18,14,10,10,9,11,10,14,12,8,7,13,20,17,20,23,28,29,40,38,37,39,42,39,41,37,30,28,13,7,0
2022-04-06 19:00:00,2,2,0,4,5,9,10,8,20,14,9,3,4,4,5,8,8,7,6,7,6,7,7,7,6,6,5,8,12,22,20,16,16,13,23,23,19,19,19,26,26,18,14,13,9,5,0
