Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_삼송주유소앞,4_삼송역,5_세수동,6_명현학교,7_고양중학교,8_고양동산초등학교,9_동산마을22단지,10_스타필드고양,11_창릉동주민센터.용사촌입구,12_큰골입구,13_동산동능모퉁이.한국지역난방공사,14_은평뉴타운10단지,15_구파발역입구,16_박석고개.신도고등학교,17_세명컴퓨터고등학교,18_연신내역.연서시장,19_동명여고.천주교불광동성당,20_불광역3.6호선,21_불광역3호선.서울혁신파크,22_한전성서지사.북한산푸르지오,23_녹번역,24_산골고개,25_홍제역(중).서대문세무서,26_홍제삼거리.인왕산한신휴플러스,27_무악재역,28_안산초등학교,29_독립문역.한성과학고,30_영천시장,31_금화초등학교.서울시교육청,32_서대문역사거리.농협중앙회,33_서울역사박물관.경희궁앞,34_광화문,35_을지로입구역.광교,36_롯데백화점,37_신세계앞,38_남대문시장.회현역,39_경찰청.동북아역사재단,40_서대문경찰서.농협은행.유관순활동터,41_영천시장,42_독립문역.한성과학고,43_무악재역,44_인왕산.홍제원아파트,45_홍제역(중).서대문세무서,46_산골고개,47_녹번역,48_한전성서지사.북한산푸르지오,49_불광역3호선.서울혁신파크,50_불광역3.6호선,51_동명여고.천주교불광동성당,52_연신내역.연서시장,53_세명컴퓨터고등학교,54_박석고개.신도고등학교,55_구파발역입구,56_은평뉴타운10단지,57_동산동능모퉁이.한국지역난방공사,58_창릉동주민센터.용사촌입구,59_스타필드고양,60_동산마을22단지,61_고양동산초등학교,62_고양중학교,63_명현학교,64_세수동,65_삼송역,66_삼송주유소,67_진관공영차고지,66_힐스테이트삼송역,67_삼송주유소,68_진관공영차고지,3_삼송테크노밸리,6_삼송마을16.17단지,11_용사촌입구,58_용사촌입구.밥할머니공원앞,63_삼송마을20단지,67_삼송테크노밸리
2022-03-18 10:00:00,0,0,0.0,3,0,4.0,5,11,12,14,18.0,13,17,16,11,14,16,15,17,14,16,17,15,16,18,17,19,17,16,15,14,13,11,11,6,11,6,5,6,7,0,4,9,10,10,7,9,5,7,7,6,7,8,8,11,7,6,5.0,3,4,6,5,4.0,0,1,,,0.0,0.0,0.0,,,,,,
2022-03-18 11:00:00,0,0,0.0,2,0,1.0,4,4,8,9,9.0,10,0,7,8,6,11,11,9,7,8,8,9,12,12,15,16,16,17,18,14,17,16,12,9,4,5,6,6,12,13,7,4,7,10,9,14,13,13,17,16,15,16,16,14,15,15,12.0,6,4,6,5,0.0,4,0,,,0.0,0.0,0.0,,,,,,
2022-03-18 12:00:00,0,0,1.0,1,1,0.0,5,6,8,9,10.0,10,11,10,9,14,12,18,17,15,15,9,13,12,11,14,14,0,11,9,9,10,9,9,10,8,7,12,11,13,11,12,8,5,12,10,11,11,13,14,14,13,14,12,13,13,14,11.0,8,5,5,3,0.0,3,1,,,0.0,0.0,0.0,,,,,,
2022-03-18 13:00:00,1,0,1.0,5,4,2.0,4,6,6,7,9.0,10,7,10,11,12,12,11,17,11,12,12,11,9,6,6,8,4,6,6,5,4,6,5,6,6,6,7,9,10,10,11,11,12,14,15,14,15,18,15,14,13,13,12,15,15,13,11.0,4,5,5,2,2.0,3,0,,,0.0,0.0,0.0,,,,,,
2022-03-18 14:00:00,0,1,0.0,1,1,0.0,3,3,4,9,10.0,9,0,8,7,8,7,16,27,28,27,22,19,18,14,11,13,12,13,9,8,7,8,7,6,5,5,7,15,18,21,21,19,15,17,11,13,14,15,21,18,17,17,18,17,17,0,11.0,6,2,3,0,2.0,1,1,,,0.0,0.0,0.0,,,,,,
2022-03-18 15:00:00,0,0,1.0,2,0,2.0,4,6,6,11,12.0,13,13,12,12,23,22,19,16,15,14,13,13,11,6,5,6,7,7,6,5,4,7,8,8,11,10,14,17,33,36,36,34,25,28,28,17,25,21,25,22,22,21,25,23,24,20,16.0,11,5,8,5,4.0,3,0,,,0.0,0.0,0.0,,,,,,
2022-03-18 16:00:00,0,0,0.0,2,0,0.0,3,4,6,10,13.0,12,11,12,12,16,18,14,16,13,14,9,12,10,9,9,0,8,8,6,7,10,6,12,9,9,11,25,27,27,33,32,31,25,30,30,29,18,26,27,24,27,25,26,27,26,16,9.0,6,5,3,4,0.0,3,1,,,0.0,0.0,0.0,,,,,,
2022-03-18 17:00:00,0,1,3.0,6,1,3.0,5,8,13,19,19.0,0,20,18,12,13,15,16,14,13,16,16,13,15,10,9,10,0,9,8,7,6,11,15,15,13,10,15,28,34,39,41,40,37,37,38,39,39,35,30,25,30,25,23,25,21,23,18.0,11,8,39,40,6.0,33,2,,,0.0,0.0,0.0,,,,,,
2022-03-18 18:00:00,0,1,2.0,4,0,0.0,3,4,8,17,19.0,21,22,20,19,17,18,13,10,11,16,14,13,13,12,11,12,11,10,7,8,11,17,22,24,20,16,21,33,48,48,52,51,47,44,43,43,41,43,48,43,43,43,42,40,44,37,26.0,22,19,10,6,5.0,5,1,,,0.0,0.0,0.0,,,,,,
2022-03-18 19:00:00,0,0,1.0,3,4,2.0,5,3,6,19,21.0,24,14,20,12,19,14,14,12,10,15,12,14,16,8,9,6,10,9,7,6,5,4,4,4,10,16,21,22,27,28,28,27,28,30,27,30,31,31,33,31,32,29,30,30,22,27,24.0,19,17,8,4,3.0,1,0,,,0.0,0.0,0.0,,,,,,
2022-03-18 20:00:00,0,0,0.0,3,0,4.0,3,1,2,13,16.0,16,16,15,13,12,9,10,8,6,10,3,4,11,7,6,5,0,5,4,1,4,0,3,2,3,8,11,15,15,17,17,15,7,14,13,14,14,18,17,16,18,20,19,20,17,16,9.0,11,7,2,1,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-18 21:00:00,0,1,0.0,3,2,0.0,2,2,2,8,11.0,2,0,0,10,11,10,13,2,9,8,4,9,2,3,3,0,0,2,4,0,3,2,3,3,4,7,9,12,15,16,14,10,13,12,0,13,11,12,15,12,22,15,14,12,13,5,7.0,11,5,6,4,3.0,0,1,,,0.0,0.0,0.0,,,,,,
2022-03-18 22:00:00,0,0,0.0,5,3,3.0,4,3,6,7,6.0,8,4,8,2,7,9,10,5,7,13,7,10,9,6,6,4,3,0,1,1,0,3,3,6,6,6,11,12,16,17,16,15,12,12,13,10,9,10,12,10,16,15,14,15,15,11,14.0,12,8,3,1,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-18 23:00:00,0,0,0.0,1,0,0.0,2,2,0,4,4.0,6,0,5,7,8,8,12,9,11,12,11,6,5,11,8,0,7,7,8,7,3,4,0,3,7,10,16,17,19,20,0,0,18,19,8,17,7,17,19,17,19,21,20,22,18,19,14.0,12,11,6,3,2.0,1,0,,,0.0,0.0,0.0,,,,,,
2022-03-19 00:00:00,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-19 01:00:00,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-19 02:00:00,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-19 03:00:00,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-19 04:00:00,1,0,0.0,3,4,3.0,4,4,5,0,3.0,7,0,6,6,0,7,6,0,6,5,0,0,0,6,9,0,0,6,0,0,0,0,5,6,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-19 05:00:00,0,0,0.0,1,0,2.0,5,2,9,10,5.0,0,0,8,6,6,7,6,7,0,8,5,10,0,0,3,0,9,8,7,0,2,1,5,4,1,7,8,9,8,8,4,6,5,7,7,7,8,9,6,5,5,4,2,0,0,0,1.0,0,0,1,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-19 06:00:00,0,0,0.0,1,0,1.0,1,1,2,3,3.0,4,2,0,0,0,8,7,3,2,8,3,9,8,8,4,7,7,6,4,5,5,5,6,5,4,2,1,0,2,0,1,0,0,2,3,5,6,5,5,1,3,4,3,0,0,1,0.0,0,0,2,0,0.0,1,0,,,0.0,0.0,0.0,,,,,,
2022-03-19 07:00:00,1,0,0.0,2,3,4.0,4,6,10,7,4.0,5,8,7,4,5,9,8,5,7,6,5,4,7,8,10,10,0,8,6,3,5,3,4,2,2,2,2,3,0,3,2,2,0,4,0,4,3,3,1,4,6,7,5,5,9,7,2.0,0,2,2,1,0.0,1,1,,,0.0,0.0,0.0,,,,,,
2022-03-19 08:00:00,0,1,1.0,3,1,2.0,5,7,9,6,13.0,15,3,15,15,0,13,9,8,5,5,6,1,8,5,8,0,0,6,11,4,10,7,4,5,2,0,1,1,3,5,0,4,3,4,0,5,4,4,6,7,8,9,10,7,9,6,2.0,1,0,1,0,1.0,1,0,,,0.0,0.0,0.0,,,,,,
2022-03-19 09:00:00,0,0,0.0,2,1,3.0,3,5,6,6,8.0,9,0,7,0,8,12,9,10,10,11,13,13,13,13,18,17,12,10,9,11,10,9,8,9,3,1,3,5,8,7,6,0,0,5,6,5,5,5,6,5,12,14,0,12,13,9,4.0,1,2,4,4,5.0,3,1,,,0.0,0.0,0.0,,,,,,
2022-03-19 10:00:00,0,0,0.0,3,0,4.0,5,9,11,12,14.0,16,15,19,18,19,19,18,15,10,10,12,9,9,10,11,12,16,16,13,12,9,7,9,8,7,4,3,3,5,6,7,8,6,6,4,8,7,8,14,0,15,13,16,12,13,11,7.0,3,1,5,4,0.0,2,0,,,0.0,0.0,0.0,,,,,,
2022-03-19 11:00:00,0,0,0.0,1,0,0.0,5,8,12,13,14.0,15,7,0,10,9,9,8,11,13,13,12,11,7,9,12,12,11,9,15,14,15,0,15,8,9,6,7,7,10,8,9,9,9,12,15,5,16,13,10,9,9,10,9,19,5,0,11.0,4,3,1,0,0.0,3,0,,,0.0,0.0,0.0,,,,,,
2022-03-19 12:00:00,0,0,0.0,2,0,0.0,3,7,6,15,8.0,16,14,14,15,17,15,15,12,16,17,19,18,16,16,15,14,13,15,17,16,14,13,13,10,8,2,12,13,14,15,8,14,13,13,14,14,15,20,23,22,25,26,27,28,29,25,20.0,4,2,4,4,4.0,2,2,,,0.0,0.0,0.0,,,,,,
2022-03-19 13:00:00,1,0,2.0,2,0,1.0,3,5,6,13,16.0,11,10,10,15,15,18,23,22,20,23,23,19,19,17,18,14,17,17,21,18,19,20,20,18,16,9,7,8,9,11,12,14,17,20,21,26,25,25,29,29,34,35,37,21,21,20,19.0,11,7,8,7,6.0,6,0,,,0.0,0.0,0.0,,,,,,
2022-03-19 14:00:00,0,0,0.0,1,1,1.0,2,6,8,16,19.0,13,0,21,15,15,17,13,12,11,11,13,10,11,16,14,16,17,17,16,15,11,9,8,7,11,11,11,10,12,17,12,17,19,23,21,21,20,19,24,22,31,35,38,40,42,35,36.0,6,4,3,2,1.0,2,1,,,0.0,0.0,0.0,,,,,,
2022-03-19 15:00:00,0,0,0.0,0,0,1.0,2,4,6,28,31.0,21,29,28,26,14,21,25,6,19,13,11,12,10,9,8,6,7,0,7,9,7,8,9,8,11,11,17,15,16,16,17,17,17,18,19,20,20,18,17,16,21,23,21,25,26,25,21.0,7,6,5,2,3.0,3,1,,,0.0,0.0,0.0,,,,,,
2022-03-19 16:00:00,0,0,0.0,2,1,6.0,8,9,11,19,23.0,24,25,26,18,19,20,20,16,16,16,15,15,15,13,15,15,16,8,15,7,5,6,3,10,7,9,21,20,18,20,21,17,20,20,19,21,19,13,15,18,34,34,33,35,36,35,23.0,13,11,9,4,0.0,3,0,,,0.0,0.0,0.0,,,,,,
2022-03-19 17:00:00,3,1,0.0,4,0,0.0,4,5,6,21,25.0,27,27,27,23,21,26,21,19,12,18,17,13,12,8,10,8,9,11,10,8,7,8,5,5,5,8,11,11,9,10,11,0,17,24,21,22,26,25,23,20,27,25,25,38,40,38,28.0,16,7,5,2,0.0,3,2,,,0.0,1.0,0.0,,,,,,
2022-03-19 18:00:00,0,0,0.0,4,2,0.0,2,3,5,43,48.0,49,47,44,41,25,23,24,23,21,22,22,9,20,9,5,3,6,5,4,0,3,3,5,6,9,15,18,19,16,17,21,22,19,22,22,23,20,20,23,19,22,23,21,20,19,16,14.0,8,7,3,3,2.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-19 19:00:00,1,0,0.0,1,0,0.0,1,6,8,23,28.0,13,27,26,26,43,33,14,13,16,17,15,14,13,2,4,0,7,5,5,3,0,5,3,6,11,15,17,10,15,16,14,14,14,15,13,16,18,19,15,14,21,13,0,24,19,22,14.0,12,9,8,3,2.0,1,0,,,0.0,0.0,0.0,,,,,,
2022-03-19 20:00:00,0,0,0.0,2,0,0.0,0,2,2,16,20.0,15,14,17,16,12,17,18,17,12,18,16,15,11,12,12,11,2,9,8,7,5,0,3,2,4,15,8,16,15,13,10,11,9,13,15,14,13,8,10,9,8,6,10,12,9,0,8.0,3,4,2,2,2.0,1,0,,,0.0,0.0,0.0,,,,,,
2022-03-19 21:00:00,0,0,0.0,1,0,0.0,2,2,5,15,12.0,9,9,8,11,7,9,12,5,11,12,8,4,3,4,3,0,1,4,1,1,1,0,3,3,6,7,8,11,8,10,6,7,12,10,11,8,9,13,16,12,13,10,7,9,6,3,6.0,4,0,5,2,3.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-19 22:00:00,0,0,0.0,4,0,2.0,4,3,6,34,36.0,37,35,30,28,24,21,17,16,15,10,8,8,7,4,2,1,0,0,1,0,1,0,0,2,5,6,4,0,5,5,7,0,6,6,0,0,6,8,7,4,13,10,8,13,13,12,11.0,10,7,4,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-19 23:00:00,0,0,0.0,2,0,1.0,0,0,3,0,5.0,0,0,4,5,4,4,8,6,6,11,8,6,0,4,3,0,2,0,1,0,1,0,0,1,3,5,7,8,9,10,9,10,3,13,14,8,13,12,9,6,16,14,13,13,13,11,8.0,5,6,2,3,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-20 00:00:00,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-20 01:00:00,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-20 02:00:00,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-20 03:00:00,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-20 04:00:00,2,1,0.0,0,2,0.0,4,0,5,4,5.0,2,3,0,6,0,7,7,8,10,9,0,0,8,3,7,0,3,8,0,7,5,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-20 05:00:00,0,2,0.0,1,1,3.0,4,5,6,8,9.0,10,0,0,9,0,8,6,7,0,2,7,2,8,7,5,6,3,6,6,0,4,3,2,0,1,0,0,0,6,7,6,4,3,4,4,6,5,6,5,4,2,4,0,0,1,3,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-20 06:00:00,0,0,0.0,1,0,0.0,2,3,5,1,3.0,0,0,0,0,6,7,9,8,7,5,0,1,4,6,7,5,0,2,2,6,5,4,2,0,1,0,0,0,0,1,0,2,0,0,1,3,3,0,4,4,2,4,0,0,0,2,1.0,1,0,2,1,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-20 07:00:00,0,0,0.0,0,0,0.0,1,2,5,5,8.0,1,5,2,6,3,7,7,8,10,8,10,9,4,5,3,5,0,6,6,0,4,3,2,0,1,0,0,3,2,3,5,0,0,6,2,4,5,4,4,4,5,6,5,7,5,3,2.0,1,1,2,1,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-20 08:00:00,0,1,0.0,1,1,2.0,2,3,6,7,0.0,7,6,7,4,0,9,14,8,11,7,12,10,9,8,6,5,0,4,0,1,2,1,2,0,2,1,2,5,4,7,10,1,0,2,0,0,3,0,7,6,6,6,8,6,7,7,4.0,3,0,1,2,1.0,2,1,,,0.0,0.0,0.0,,,,,,
2022-03-20 09:00:00,0,0,1.0,1,0,1.0,6,8,11,10,11.0,12,12,10,11,12,13,14,15,14,13,11,10,8,9,9,0,8,8,7,6,6,5,5,4,3,1,0,0,0,1,0,0,2,7,8,10,8,10,11,11,16,17,8,11,12,10,5.0,3,2,4,0,1.0,3,2,,,0.0,1.0,0.0,,,,,,
2022-03-20 10:00:00,0,0,0.0,0,0,1.0,3,7,10,5,6.0,6,9,7,8,11,14,14,15,17,17,14,14,11,16,16,19,0,12,18,17,8,6,5,0,4,2,4,1,0,3,0,2,3,7,8,10,10,10,7,5,8,16,0,7,7,13,6.0,2,1,2,0,0.0,1,0,,,0.0,0.0,0.0,,,,,,
2022-03-20 11:00:00,0,0,0.0,2,0,0.0,7,9,15,17,18.0,19,20,19,18,19,23,16,18,21,23,25,24,23,24,25,0,0,25,19,18,17,15,14,12,9,2,6,7,6,0,6,5,4,5,7,8,8,11,10,12,13,16,14,12,16,14,7.0,2,1,3,3,0.0,3,1,,,0.0,0.0,0.0,,,,,,
2022-03-20 12:00:00,0,0,0.0,1,0,2.0,5,6,9,9,10.0,0,10,0,12,13,17,17,16,12,12,8,11,9,14,16,15,17,18,16,15,13,10,11,7,5,8,9,11,13,12,15,7,14,13,12,13,10,10,20,14,22,22,26,26,27,24,19.0,5,4,2,1,1.0,4,0,,,0.0,0.0,0.0,,,,,,
2022-03-20 13:00:00,0,0,0.0,0,0,4.0,5,6,8,15,17.0,18,19,12,19,18,24,25,25,31,30,32,35,31,21,19,17,18,16,18,17,14,12,11,4,6,8,5,7,9,15,13,12,13,16,12,12,16,18,19,20,29,33,23,35,38,34,19.0,4,2,2,2,3.0,3,1,,,0.0,0.0,0.0,,,,,,
2022-03-20 14:00:00,2,2,1.0,2,0,0.0,3,2,6,16,21.0,24,25,24,18,18,27,19,15,13,11,11,12,14,16,15,8,13,14,14,13,11,14,10,12,12,10,9,9,10,13,12,11,9,10,15,19,19,20,29,21,32,34,38,43,44,37,29.0,6,4,4,3,1.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-20 15:00:00,0,1,0.0,0,2,0.0,1,1,5,21,23.0,9,22,21,18,15,14,11,10,5,12,10,10,9,9,0,10,0,10,5,13,6,11,8,6,13,12,15,18,21,24,14,22,22,22,26,22,21,18,20,20,24,25,27,37,36,34,19.0,9,7,4,3,1.0,2,0,,,0.0,0.0,0.0,,,,,,
2022-03-20 16:00:00,0,0,0.0,1,0,2.0,0,6,8,31,36.0,25,40,42,35,36,26,26,21,17,19,24,23,22,16,14,12,0,11,11,10,0,8,8,5,9,8,13,14,14,17,18,14,14,17,15,17,20,23,25,9,26,25,23,26,27,27,23.0,7,4,6,3,0.0,2,0,,,0.0,0.0,0.0,,,,,,
2022-03-20 17:00:00,0,0,0.0,2,2,0.0,2,3,6,27,36.0,35,33,32,30,31,24,21,15,11,14,8,15,14,18,18,14,15,10,14,0,13,12,11,9,14,9,10,10,8,9,7,8,6,6,6,7,9,7,13,15,19,18,17,18,22,18,15.0,5,5,4,1,0.0,3,0,,,0.0,0.0,0.0,,,,,,
2022-03-20 18:00:00,0,1,0.0,4,0,2.0,1,0,3,10,14.0,17,19,13,15,7,30,14,12,9,11,12,4,11,9,8,7,5,0,6,4,3,3,9,4,9,14,16,15,21,21,15,17,14,18,19,16,14,14,13,13,17,17,18,20,21,19,10.0,7,5,2,0,0.0,1,0,,,0.0,0.0,0.0,,,,,,
2022-03-20 19:00:00,0,0,0.0,3,1,2.0,5,4,7,25,34.0,0,12,33,33,31,25,17,16,14,16,16,13,11,8,7,7,7,5,4,3,0,0,4,0,10,14,15,16,15,14,13,12,13,16,16,15,13,15,12,9,19,15,16,18,0,0,15.0,10,8,9,6,5.0,4,0,,,0.0,0.0,0.0,,,,,,
2022-03-20 20:00:00,0,0,0.0,1,0,0.0,1,1,5,13,15.0,16,0,17,16,11,10,9,8,7,7,7,8,8,5,6,5,0,3,4,0,3,3,3,3,7,11,10,5,13,11,12,11,10,12,11,9,8,11,12,12,15,10,10,10,9,4,9.0,6,5,4,0,0.0,2,0,,,0.0,0.0,0.0,,,,,,
2022-03-20 21:00:00,0,0,0.0,0,1,0.0,0,1,3,20,25.0,24,23,12,21,18,13,10,7,4,6,0,3,5,4,0,0,3,2,1,1,0,0,0,0,4,5,6,1,8,0,8,0,7,10,0,10,8,7,9,8,11,8,7,6,0,2,7.0,6,3,2,2,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-20 22:00:00,0,0,0.0,0,0,0.0,0,0,4,29,32.0,0,31,30,25,24,21,17,15,7,7,0,4,0,6,0,0,6,3,3,4,2,1,0,0,3,1,4,2,3,2,5,4,3,6,9,6,8,7,7,7,14,15,14,9,13,10,6.0,2,3,2,1,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-20 23:00:00,0,0,0.0,3,0,0.0,1,0,1,4,5.0,0,0,0,2,5,4,6,0,6,8,5,0,4,4,3,2,0,2,0,0,1,0,0,2,1,0,3,3,0,3,0,0,2,3,0,5,2,7,6,7,8,2,7,8,7,0,8.0,5,5,3,2,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-21 00:00:00,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-21 01:00:00,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-21 02:00:00,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-21 03:00:00,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-21 04:00:00,0,0,0.0,1,1,2.0,5,8,10,0,11.0,12,10,10,11,6,12,15,13,17,19,0,0,20,21,13,0,20,19,11,18,14,0,12,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-03-21 05:00:00,0,0,0.0,1,1,1.0,7,4,12,15,19.0,20,19,16,12,11,12,9,9,22,19,20,10,18,20,0,12,19,15,13,12,9,9,7,4,5,3,7,8,11,12,13,12,13,15,13,13,11,12,13,15,18,18,14,8,3,7,6.0,5,4,3,0,0.0,2,0,,,0.0,0.0,0.0,,,,,,
2022-03-21 06:00:00,0,1,0.0,2,1,3.0,9,17,14,0,15.0,11,14,10,13,14,14,13,17,17,18,19,19,17,17,20,18,0,19,13,10,10,7,9,6,3,1,1,2,4,0,0,3,0,5,5,6,7,7,8,8,7,9,10,9,12,7,3.0,2,0,4,0,4.0,8,0,,,0.0,0.0,0.0,,,,,,
2022-03-21 07:00:00,1,0,0.0,1,3,6.0,14,21,35,36,43.0,45,44,44,35,36,42,26,27,26,31,35,34,31,33,38,41,42,42,36,30,21,21,18,13,12,6,3,1,2,8,11,12,5,15,18,25,19,26,25,13,21,12,11,12,11,5,5.0,3,3,18,19,2.0,14,1,,,0.0,0.0,0.0,,,,,,
2022-03-21 08:00:00,1,0,0.0,5,3,8.0,6,9,26,28,28.0,29,28,30,28,34,38,28,26,28,28,30,29,33,36,37,39,40,41,38,31,27,25,20,10,6,2,5,6,5,2,6,9,8,10,14,18,15,15,18,16,22,26,29,31,27,11,8.0,7,9,9,8,7.0,13,4,,,3.0,0.0,0.0,,,,,,
2022-03-21 09:00:00,0,1,0.0,3,2,1.0,6,16,17,18,14.0,18,17,17,16,20,20,18,16,17,19,21,21,22,28,26,25,20,23,20,20,17,15,13,9,8,7,4,3,3,2,1,4,4,9,6,9,8,10,13,12,14,15,16,15,18,7,5.0,4,2,2,3,3.0,4,2,,,1.0,0.0,0.0,,,,,,
2022-03-21 10:00:00,0,0,0.0,2,3,4.0,8,10,10,9,0.0,11,10,11,11,14,19,15,15,17,20,21,22,20,21,22,15,16,19,19,19,19,18,18,15,11,6,4,4,6,7,8,0,3,5,4,6,8,8,9,6,8,9,9,9,8,6,5.0,1,0,3,1,0.0,1,2,,,1.0,0.0,0.0,,,,,,
2022-03-21 11:00:00,0,0,0.0,1,2,1.0,3,7,10,12,12.0,12,11,11,10,11,12,12,8,10,11,12,12,13,14,18,0,10,17,11,17,17,17,18,13,10,6,10,11,15,17,13,14,14,13,5,15,17,15,16,15,13,16,17,13,16,16,12.0,6,5,4,3,3.0,2,1,,,0.0,0.0,0.0,,,,,,
2022-03-21 12:00:00,0,0,0.0,4,0,5.0,4,7,11,12,12.0,11,13,14,14,16,21,16,17,14,11,10,9,10,11,10,13,9,12,12,7,15,6,12,12,9,4,8,13,15,12,12,11,10,11,12,11,12,9,13,15,18,19,19,25,26,23,15.0,7,4,3,2,3.0,3,2,,,0.0,1.0,0.0,,,,,,
