Unnamed: 0,1_강동공영차고지(기점가상),2_강동공영차고지,3_고덕리엔파크1단지,4_해뜨는주유소,5_고덕천교차로,6_고덕자이.고덕천물놀이장,7_고덕자이,8_강동첨단업무단지.상일여고입구,9_상일초등학교,10_초이동,11_강동자이.프라자아파트,12_길동주민센터.둔촌2동주민센터,13_길동사거리.강동세무서,14_강동역,15_천호역,16_천호역.풍납시장,17_영파여고.강동구청역,18_현대아파트앞,19_풍납동극동.쌍용아파트,20_잠실파크리오아파트상가.올림픽회관,21_몽촌토성역,22_신천동진주아파트,23_잠실역8번출구,24_잠실역.롯데월드,25_잠실5단지,26_잠실새내역.잠실2동주민센터,27_잠실엘스아파트앞,28_종합운동장사거리,29_잠실종합운동장,30_강남경찰서면허시험장,31_한국무역센터.삼성역,32_포스코건너편,33_선릉역,34_서울상록회관.한국기술센터,35_아가방빌딩.하나은행,36_역삼역,37_신분당선강남역,38_래미안아파트.파이낸셜뉴스(중),39_뱅뱅사거리,40_양재역.서초문화예술회관,41_일동제약사거리,42_현대빌라.에코맘코리아,43_우성아파트.양재초등학교,44_코오롱아파트.양재1동주민센터,45_우면주공아파트.우면한라아파트,46_서울시품질시험소한국교원단체총연합회,47_성촌마을입구,48_삼성전자서울R&D,49_형촌마을입구(서초네이처힐1.2단지),50_네이처힐5단지,51_네이처힐3.4단지,52_서울시품질시험소한국교원단체총연합회,53_우면주공아파트.양재1동주민센터,54_우면코오롱아파트,55_우성아파트.양재초등학교,56_현대빌라.에코맘코리아,57_양재역.서초문화예술회관,58_뱅뱅사거리,59_래미안아파트.파이낸셜뉴스(중),60_신분당선.강남역4번출구,61_강남역.역삼세무서,62_역삼역.포스코타워역삼,63_한서병원,64_한국자산신탁.센터필드,65_선릉역,66_포스코빌딩,67_무역센터.삼성역,68_강남경찰서.강남운전면허시험장,69_잠실종합운동장,70_종합운동장사거리,71_잠실새내역4번출구,72_잠실트리지움아파트앞,73_잠실역.롯데월드,74_잠실역1번.11번출구,75_잠실진주아파트,76_올림픽회관,77_풍납동극동.쌍용아파트,78_강동구청역농협중앙회,79_강동구청역1번출구.영파여고,80_천호역,81_천호역6번출구.천호사거리,82_강동역,83_길동사거리.강동세무서,84_길동주민센터.둔촌2동주민센터,85_강동자이·프라자아파트,86_초이동,87_상일초교,88_강동첨단업무단지.상일여고입구,89_고덕리엔파크3단지,90_강명초등학교,91_고덕천교차로,92_해뜨는주유소,93_고덕리엔파크1단지,94_강동공영차고지
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,0,0,0,0,2,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,1,1,1,0,3,1,2,2,0,3,4,0,5,9,6,7,6,0,0,6,7,8,6,0,0,7,6,3,5,2,3,0,4,5,0,1,0,0,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,1,0,1,2,4,2,3,5,4,5,7,6,9,8,7,8,4,9,5,0,9,7,8,7,6,6,3,3,0,5,3,2,3,4,2,2,4,0,2,3,4,0,3,3,2,1,0,1,3,7,0,13,6,13,12,7,6,5,6,5,0,3,0,1,4,0,0,0,6,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 07:00:00,0,0,0,1,0,2,3,5,6,0,9,6,7,6,6,7,8,7,8,0,0,7,6,7,6,4,2,3,2,3,0,2,2,1,0,0,0,1,2,2,4,5,4,2,2,1,0,1,0,3,1,2,6,7,5,3,4,5,6,0,3,4,5,2,4,7,3,8,6,5,0,4,5,2,4,0,0,0,3,4,4,5,3,4,3,2,1,1,0,0,0,0,0,0
2022-03-27 08:00:00,0,1,0,2,0,3,5,7,6,5,8,12,13,11,12,13,13,16,16,16,15,14,9,8,8,6,10,8,7,0,8,7,5,4,5,7,6,6,5,2,3,2,1,2,0,0,0,0,2,6,8,0,8,9,7,0,6,5,6,5,4,4,2,5,4,0,3,2,2,3,3,5,4,3,6,3,3,3,5,4,4,2,4,0,4,1,3,2,0,1,0,1,0,0
2022-03-27 09:00:00,0,1,0,0,2,2,4,4,10,10,13,17,17,22,25,25,22,20,25,19,23,18,14,13,0,12,11,10,8,7,7,3,10,4,9,10,5,6,3,6,0,0,4,2,3,1,0,1,2,4,5,5,11,13,15,14,10,8,7,6,6,5,6,4,7,3,2,1,2,6,4,5,5,3,7,6,4,4,5,7,6,7,6,7,5,4,4,4,0,3,2,2,0,0
2022-03-27 10:00:00,0,3,0,2,0,5,5,6,7,0,9,10,12,13,13,12,13,14,17,18,11,17,9,7,6,10,10,11,10,3,9,8,7,6,5,6,5,4,5,3,6,2,2,6,4,0,2,1,3,5,7,5,13,14,18,16,13,13,14,6,12,10,9,10,9,7,6,5,6,2,6,6,5,5,5,7,7,5,6,5,4,5,4,1,5,4,3,4,0,0,2,1,0,0
2022-03-27 11:00:00,0,1,2,0,2,4,7,8,8,0,11,15,17,19,22,25,27,25,28,29,11,24,17,19,18,19,8,18,18,17,17,18,17,5,18,6,4,5,0,3,2,0,4,3,1,0,0,0,1,4,6,6,9,11,11,9,8,10,11,15,10,11,9,8,10,7,9,9,8,8,13,6,9,7,8,8,8,7,9,8,7,5,3,5,7,3,3,3,1,0,0,0,0,0
2022-03-27 12:00:00,0,2,0,3,1,5,9,6,10,12,14,18,17,20,20,23,25,27,36,36,32,28,17,15,16,15,12,11,10,0,8,9,9,6,7,16,11,8,7,5,8,7,8,5,0,0,3,1,2,4,7,5,12,13,19,13,15,15,17,17,17,17,17,15,15,14,16,16,15,18,20,22,7,9,14,8,13,12,10,8,7,7,6,5,7,6,6,2,0,1,0,1,0,0
2022-03-27 13:00:00,0,2,1,4,0,6,11,13,14,0,18,20,22,25,27,26,24,26,32,35,33,26,17,16,16,14,14,14,11,13,12,12,11,11,9,10,11,10,7,10,10,6,7,6,5,6,5,0,4,6,9,3,15,12,20,22,19,10,17,14,15,17,16,15,11,9,13,11,15,16,17,21,13,19,15,14,13,10,8,7,7,6,7,13,10,9,3,2,1,0,1,0,0,0
2022-03-27 14:00:00,0,2,0,1,0,3,5,8,10,0,18,22,22,20,20,24,26,25,26,20,18,24,15,12,13,11,13,12,12,13,7,5,7,14,10,11,13,14,16,14,16,9,13,8,6,3,1,2,3,4,8,10,14,15,17,18,15,17,18,18,16,17,15,16,16,20,14,19,20,20,21,22,25,25,21,18,16,14,16,12,9,9,7,7,8,9,7,5,4,1,2,2,0,0
2022-03-27 15:00:00,0,1,0,0,4,2,8,10,9,0,10,4,11,9,12,12,12,13,0,12,0,11,11,15,9,14,13,11,10,12,11,9,8,10,8,10,7,9,10,8,7,8,5,3,4,3,2,2,4,5,7,8,18,12,17,18,15,9,10,9,11,10,10,9,11,8,15,16,13,14,13,16,17,20,18,16,15,15,16,15,14,11,10,8,8,6,6,3,0,0,1,0,0,0
2022-03-27 16:00:00,0,2,2,4,5,4,4,8,9,5,11,20,16,21,19,20,19,20,22,23,22,23,13,11,13,11,10,7,6,5,15,16,6,18,19,6,7,8,8,5,7,0,7,2,5,4,0,0,2,3,7,4,12,14,12,11,11,13,16,15,15,12,14,15,14,16,17,19,18,21,24,24,17,24,22,12,24,23,22,18,18,16,12,10,7,6,5,4,4,1,3,0,2,0
2022-03-27 17:00:00,0,1,0,0,2,7,8,9,10,0,9,13,15,16,16,18,20,20,19,21,23,21,11,10,9,8,9,7,6,5,15,16,3,8,4,22,20,20,22,19,15,0,14,7,10,9,4,3,2,4,4,8,14,9,17,23,16,21,20,18,16,16,15,14,16,15,17,18,19,18,18,17,18,22,20,18,20,18,16,15,11,11,10,8,5,3,8,7,5,3,0,2,1,0
2022-03-27 18:00:00,0,1,2,3,6,8,8,10,14,0,22,23,19,16,22,25,23,15,17,18,18,16,16,15,14,11,10,3,8,6,9,11,8,12,12,10,10,9,7,8,9,10,10,8,3,2,1,1,1,4,6,9,18,5,20,21,15,11,10,11,10,9,8,11,13,14,17,0,9,11,20,18,16,23,24,23,22,20,19,19,18,21,16,12,11,5,8,7,5,2,1,0,0,0
2022-03-27 19:00:00,0,1,0,2,3,3,2,4,6,0,8,10,8,7,5,4,0,0,5,0,4,16,5,6,3,4,3,6,0,5,6,6,7,10,11,9,10,10,7,12,14,13,12,11,8,3,6,3,1,0,3,0,7,0,8,6,6,8,8,6,7,7,9,11,11,9,11,0,15,16,17,19,18,21,29,30,27,24,24,24,24,14,13,12,10,7,5,6,4,1,0,3,0,0
2022-03-27 20:00:00,0,0,0,0,0,1,2,0,2,3,4,5,6,7,9,9,7,9,12,13,12,10,9,9,7,7,5,0,5,8,8,5,9,7,10,7,8,9,4,11,12,5,12,9,6,3,4,0,1,2,4,1,5,0,0,4,2,3,5,7,9,10,11,8,9,8,12,8,12,11,12,6,11,14,18,17,18,16,14,15,18,16,12,11,10,12,6,5,4,1,1,0,0,0
2022-03-27 21:00:00,0,1,0,0,0,0,2,4,2,0,5,6,9,10,11,10,12,11,10,0,11,14,10,15,14,13,11,13,18,19,20,14,14,12,8,7,9,10,9,8,11,8,9,8,4,2,2,0,0,0,3,0,5,2,6,0,5,3,4,6,7,9,8,8,9,8,5,6,9,9,11,10,14,19,23,23,19,17,16,15,13,12,12,9,8,7,6,4,3,0,1,0,0,0
2022-03-27 22:00:00,0,0,0,0,1,0,0,0,2,0,0,6,8,8,13,11,8,6,0,0,8,9,8,7,6,0,7,3,7,8,0,19,20,21,21,15,16,14,13,14,16,15,14,12,6,4,2,0,2,1,2,0,3,5,4,6,4,3,5,5,6,7,7,8,8,8,8,6,10,9,15,7,18,24,26,17,22,21,22,14,18,16,17,17,16,12,10,9,7,6,0,0,0,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,0,0,0,0,6,8,7,6,5,6,7,7,9,10,11,9,8,6,1,3,0,1,0,1,0,3,0,4,0,2,2,3,2,7,7,9,9,8,0,0,3,7,9,19,16,14,17,19,19,19,19,17,15,20,15,13,10,9,6,7,4,3,2,0,4,1,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,0,0,1,0,1,3,2,6,0,7,9,12,13,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,2,1,3,0,5,7,6,7,0,8,7,9,13,15,12,20,21,22,8,11,23,21,22,0,20,15,19,20,19,14,11,10,9,6,0,2,1,4,6,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,0,2,0,1,2,4,9,10,16,17,17,22,27,26,20,19,20,21,21,22,21,18,14,17,18,11,18,17,18,17,14,9,6,4,5,5,6,5,7,9,8,2,7,6,5,4,1,1,2,5,7,8,11,13,17,11,8,6,9,5,9,9,8,2,21,2,2,0,1,2,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 07:00:00,0,4,7,10,12,18,20,24,30,31,36,38,35,31,32,36,39,41,43,43,43,43,35,38,29,28,28,29,29,27,26,18,15,10,9,11,13,13,13,11,13,13,11,9,5,1,2,1,8,18,25,12,38,39,46,43,27,20,21,20,22,21,21,17,29,9,7,2,6,7,9,10,10,11,11,15,11,13,18,22,23,32,37,40,44,39,25,2,4,3,0,0,0,0
2022-03-28 08:00:00,0,1,3,4,12,15,19,26,31,33,41,50,45,34,35,37,33,35,39,41,40,40,27,37,33,31,32,33,31,29,31,25,27,21,14,13,18,15,15,21,20,19,17,13,13,5,2,0,5,12,24,25,35,39,49,46,43,45,47,47,46,40,31,26,37,9,7,5,6,7,7,8,10,11,11,12,13,12,15,17,23,26,34,36,39,35,24,5,3,2,2,1,1,0
2022-03-28 09:00:00,0,2,2,1,4,8,10,15,20,22,27,35,33,31,32,34,34,35,39,39,35,34,26,23,25,23,21,17,22,21,16,17,15,14,13,11,10,8,9,11,12,10,9,5,3,3,2,1,1,7,10,7,19,23,28,28,29,30,34,36,39,33,27,22,30,10,9,7,7,7,8,6,8,7,6,0,8,6,10,11,11,14,13,14,15,13,12,4,2,1,1,0,0,0
2022-03-28 10:00:00,1,0,0,0,1,4,6,5,9,0,12,13,12,15,17,21,19,18,19,18,17,25,14,18,11,14,10,10,10,11,8,6,7,7,7,10,10,9,9,9,8,6,5,4,6,0,0,1,2,5,7,4,15,16,18,19,11,11,17,15,15,14,12,11,16,10,9,9,10,10,13,14,9,15,16,17,16,12,13,11,8,6,7,8,9,7,6,5,4,1,3,3,2,0
2022-03-28 11:00:00,0,2,0,0,1,4,4,6,7,6,9,13,14,12,15,12,18,19,18,20,17,21,12,12,10,10,9,10,10,10,7,8,6,7,7,9,7,9,10,10,8,4,7,5,6,5,3,1,3,5,3,0,11,12,14,15,10,10,11,10,10,9,9,8,9,7,9,10,11,13,14,0,11,9,9,10,9,10,10,7,9,8,6,6,1,4,4,2,1,0,0,0,0,0
2022-03-28 12:00:00,0,1,0,0,0,3,4,10,12,7,14,16,15,17,16,16,16,16,16,20,16,20,17,16,15,14,12,12,14,14,12,14,14,12,12,11,9,8,9,4,3,2,6,5,2,4,2,1,4,5,7,0,12,11,12,13,11,12,14,15,16,11,10,10,11,10,13,14,10,12,13,12,13,11,13,12,13,12,12,11,10,8,6,5,5,3,4,3,1,1,0,0,0,0
2022-03-28 13:00:00,0,1,0,2,1,3,4,9,11,4,9,15,16,15,18,22,23,18,34,32,29,26,17,14,16,14,12,15,14,13,14,13,14,13,11,17,16,12,10,6,10,8,7,5,3,2,1,2,4,3,4,3,7,9,10,11,17,17,17,17,14,13,11,12,12,12,13,14,14,13,14,15,16,16,20,16,13,12,10,9,8,8,6,6,5,5,4,3,3,2,0,1,0,0
2022-03-28 14:00:00,0,3,1,2,3,3,6,10,15,10,14,17,21,22,19,20,19,18,16,21,20,18,16,10,15,14,11,8,7,8,12,12,12,11,7,10,6,7,6,6,6,0,4,3,6,4,3,3,2,4,7,2,7,10,12,14,17,17,21,22,17,15,15,13,13,14,15,14,15,17,19,20,18,20,23,10,13,12,15,12,13,11,5,7,3,5,5,4,5,3,2,2,0,0
2022-03-28 15:00:00,0,2,3,4,4,6,7,15,19,20,15,18,16,16,15,16,17,0,18,18,17,15,9,10,9,9,7,6,8,8,10,10,11,13,15,17,11,7,7,14,13,11,10,8,5,5,4,0,4,4,6,6,15,9,10,11,7,13,18,19,18,21,21,21,18,18,19,18,20,18,24,21,20,23,24,23,21,20,17,16,15,20,19,17,15,12,10,7,4,6,2,1,2,0
2022-03-28 16:00:00,0,1,1,0,0,4,6,19,24,23,28,29,24,24,22,22,22,21,22,24,23,25,25,18,17,17,15,14,12,7,14,14,16,17,18,20,14,14,18,19,19,18,8,17,15,3,3,2,2,5,6,7,8,11,17,19,10,13,19,20,14,16,17,17,15,17,21,21,22,20,23,23,25,29,34,34,32,31,35,34,34,27,21,16,17,5,14,11,10,6,3,2,0,0
2022-03-28 17:00:00,0,2,1,0,3,2,4,13,17,20,19,24,28,23,22,20,22,19,14,20,18,17,17,19,18,16,9,8,7,10,11,18,20,25,27,28,21,20,14,16,23,22,22,20,16,15,7,6,3,2,3,6,15,17,23,24,23,19,19,16,11,9,13,17,17,24,27,34,33,37,32,32,27,32,34,29,29,32,31,28,22,25,20,17,16,16,15,11,12,11,6,5,0,0
2022-03-28 18:00:00,0,2,1,2,3,5,10,23,37,40,42,45,33,26,26,29,25,20,22,20,21,19,13,13,12,10,10,9,11,15,18,29,25,37,38,37,29,27,20,25,24,23,22,18,11,8,5,4,4,8,11,15,18,23,28,38,25,23,24,20,17,19,20,23,24,24,31,30,31,33,35,36,39,44,48,45,39,38,40,33,37,36,30,16,28,27,21,12,9,6,6,0,3,0
2022-03-28 19:00:00,0,1,0,1,5,3,7,8,8,9,12,13,11,12,11,15,17,19,19,19,15,17,14,12,15,11,7,10,9,5,9,19,19,31,36,37,26,25,22,24,23,21,19,16,14,7,5,6,4,5,8,9,13,11,14,17,15,16,16,16,14,16,13,12,16,14,20,21,20,20,27,26,28,31,32,32,29,28,37,34,38,49,43,32,28,26,18,10,5,4,3,2,0,0
2022-03-28 20:00:00,0,1,1,1,2,1,4,8,7,6,6,8,10,10,12,10,9,9,8,10,10,7,10,9,7,8,8,7,7,6,8,9,9,10,12,13,11,8,9,11,8,9,7,11,7,3,4,3,2,3,2,3,8,10,12,13,7,9,10,11,14,13,11,13,11,14,21,15,20,20,23,24,34,34,34,31,28,27,25,26,22,17,16,14,12,8,9,7,5,4,0,3,0,0
2022-03-28 21:00:00,0,0,0,1,0,0,5,8,7,8,4,8,9,8,8,13,12,11,9,11,9,14,10,15,16,17,17,16,15,15,16,14,14,17,18,17,12,11,12,11,7,4,8,6,2,5,1,2,3,5,10,11,12,13,6,14,10,10,10,12,12,14,13,11,14,15,20,21,22,18,25,22,26,28,27,26,22,21,20,20,15,16,14,11,9,10,8,6,4,2,2,1,1,0
2022-03-28 22:00:00,0,0,0,1,2,1,2,7,0,0,9,9,9,10,10,12,11,9,9,7,8,11,10,7,7,8,10,12,7,12,11,10,13,13,13,13,14,14,12,13,16,14,11,12,8,2,6,4,2,0,3,3,4,5,7,6,6,8,7,7,9,13,12,12,14,16,19,20,21,19,20,20,19,27,32,31,29,28,29,29,27,21,17,12,12,9,9,8,6,5,1,0,3,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9,8,8,0,0,6,5,11,9,12,14,16,7,6,8,9,0,0,7,1,2,0,4,0,1,1,2,3,5,5,4,4,3,3,5,7,12,13,11,7,17,19,19,21,16,20,22,16,20,19,24,25,18,23,18,19,17,13,12,9,9,11,12,9,5,1,2,0,1,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,0,0,1,2,1,4,0,7,2,10,12,15,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,3,3,0,0,2,6,5,8,7,6,9,9,9,10,29,31,32,34,35,9,35,32,13,31,30,31,6,30,26,20,13,12,10,8,5,4,0,4,7,10,8,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,0,1,3,0,4,6,8,9,11,13,19,22,17,18,19,20,19,21,25,25,26,22,12,13,14,10,9,12,7,8,8,6,9,6,3,6,7,3,9,5,6,0,5,3,2,4,2,2,1,3,4,0,7,8,10,5,7,4,9,4,7,5,4,5,8,3,3,2,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 07:00:00,0,6,8,11,12,16,23,23,31,24,45,45,40,33,32,29,31,33,38,41,40,35,21,21,21,21,21,22,20,18,17,12,10,11,9,12,11,10,11,11,9,8,7,8,5,4,3,2,7,16,28,31,49,54,56,50,29,27,32,19,20,18,17,15,31,7,6,3,6,8,10,12,13,12,11,14,14,11,15,18,19,28,30,36,42,38,19,2,1,4,3,2,0,0
2022-03-29 08:00:00,0,3,7,8,10,16,25,29,35,38,42,48,47,39,40,40,40,43,53,54,51,52,35,33,32,31,29,30,34,32,38,25,26,14,12,13,12,14,18,19,17,14,11,7,6,5,2,0,5,14,22,24,33,35,39,40,37,36,39,40,45,37,30,22,34,10,8,7,6,8,9,10,10,10,11,13,15,17,20,19,16,21,18,31,31,29,24,6,7,6,4,3,2,0
2022-03-29 09:00:00,0,1,1,1,5,8,13,14,17,16,19,23,26,31,34,39,41,41,43,42,40,30,25,24,23,23,23,23,25,23,20,15,16,12,11,13,8,9,8,10,10,8,6,6,4,1,0,1,2,8,10,12,18,15,28,25,25,25,30,31,31,28,26,23,28,14,8,7,9,10,10,10,7,12,9,8,5,8,4,10,12,11,8,9,7,5,6,2,1,2,1,0,0,0
2022-03-29 10:00:00,0,2,0,2,3,4,7,9,10,10,11,15,17,21,21,22,24,25,25,27,25,23,16,15,14,13,12,13,14,13,12,10,12,12,11,9,10,8,7,6,5,4,5,5,3,4,2,0,3,4,6,7,10,13,17,18,15,15,15,13,14,14,10,9,9,9,8,8,4,7,8,7,7,9,10,9,8,8,7,9,7,7,8,8,9,3,8,5,4,3,2,0,0,0
2022-03-29 11:00:00,0,1,0,0,2,3,3,4,5,4,8,11,13,16,22,22,21,22,21,17,18,18,16,14,18,16,14,15,13,10,14,15,15,13,16,13,11,9,10,9,8,1,6,2,4,0,1,0,1,5,7,8,7,10,12,12,10,12,12,13,19,19,22,18,18,15,12,11,13,14,14,15,16,15,14,4,8,12,12,11,8,7,6,4,3,3,3,2,0,1,0,0,0,0
2022-03-29 12:00:00,0,1,0,0,2,4,5,9,14,13,6,14,18,16,14,13,11,12,16,14,15,15,10,10,7,7,6,4,5,5,8,7,8,8,9,10,8,7,8,8,7,8,2,7,5,3,2,2,3,3,6,5,9,10,13,13,13,11,11,10,11,10,11,9,5,11,12,13,9,10,11,9,14,15,16,14,14,11,12,13,10,12,7,6,6,0,3,4,3,2,1,0,0,0
2022-03-29 13:00:00,0,1,3,2,4,6,8,10,12,13,14,17,19,21,19,19,17,18,18,19,22,20,16,15,13,12,13,14,12,11,11,13,10,10,9,12,11,10,7,10,9,8,0,7,5,0,3,4,2,3,7,8,12,14,15,11,15,13,14,16,17,18,17,18,14,13,8,9,12,13,15,10,14,15,14,16,15,14,17,14,12,8,9,6,4,5,3,1,1,1,0,0,0,0
2022-03-29 14:00:00,0,2,0,0,2,3,7,6,8,0,7,8,10,13,16,20,18,17,20,20,17,19,21,20,18,16,13,14,11,11,11,10,10,8,10,12,8,5,6,5,4,1,0,2,4,3,2,1,2,2,4,0,5,7,10,11,12,7,13,13,12,10,12,15,15,16,17,16,16,15,19,21,23,24,24,23,21,19,17,16,11,10,9,9,8,7,4,3,2,3,2,2,1,0
