Unnamed: 0,1_상대원차고지,2_보통골동양공업사,3_스타타워.동방렌탈,4_공단오거리.공단주유소,5_고려당사거리,6_공단본부.샤니,7_상대원1동주민센터,8_대원터널앞사거리,9_성남자이아파트,10_대하초등학교.중원청소년수련관,11_아튼빌후문,12_영성중학교.하대원동주민센터,13_현대아파트.중원도서관,14_중원구청,15_성남종합운동장,16_성일중고.성일정보고.동광중고,17_성호시장,18_성호시장입구.단대리약국,19_성남시의료원.신흥1동행정복지센터,20_성남시여성비전센터.성남수정새마을금고.한국사회적기업진흥원,21_중앙시장,22_통계청.태평역,23_성남수정경찰서,24_수진리고개.태평고개,25_가천대역.가천대학교,26_복우물.웃말입구,27_복정파출소.복정캠퍼스맛집거리,28_동서울대학교,29_복정초등학교,30_복정동주민센터,31_복정역2번출구,32_복정역1번출구,33_장지역.가든파이브,34_문정법조단지.건영아파트,35_문정로데오거리입구,36_가락시장.가락시장역,37_송파역,38_석촌역,39_석촌호수.한솔병원,40_잠실역.롯데월드몰,41_잠실역.잠실대교남단,42_잠실대교전망쉼터,43_자양동잠실대교북단,44_동서울우편집중국앞,45_구의역3번출구,46_구의3동주민센터,47_올림픽대교북단사거리,48_래미안구의파크스위트,49_구의사거리.광진소방서앞,50_어린이회관,51_화양리,52_화양사거리,53_성동세무서,54_제인병원,55_성수2가3동주민센터,56_리버하우스,57_상원,58_한양대정문앞,59_서울숲삼부아파트,60_왕십리역,61_코스모타워.서울신용보증재단성동지점,62_상왕십리역,63_왕십리센트라스아파트,64_왕십리교회,65_왕십리도선동주민센터,66_도선고등학교.꽃재교회,67_상왕십리역.센트라스아파트,68_왕십리2동주민센터,69_왕십리역,70_행당1동주민센터.성동소방서,71_한양대정문,72_상원,73_리버하우스,74_성수2가3동주민센터,75_성동세무서앞,76_우리은행화양동지점,77_화양리,78_어린이대공원역3번출구,79_어린이회관,80_구의사거리.광진소방서앞,81_래미안구의파크스위트,82_올림픽대교북단사거리,83_구의3동주민센터,84_구의역2번출구,85_자양동잠실대교북단,86_잠실대교전망쉼터,87_잠실역.잠실대교남단,88_석촌호수.한솔병원,89_석촌역,90_송파역,91_가락시장.가락시장역,92_문정로데오거리입구,93_문정법조단지.건영아파트,94_장지역.가든파이브,95_장지동,96_복정동주민센터,97_동서울대학교,98_복정파출소.복정캠퍼스맛집거리,99_복우물.웃말입구,100_가천대역.가천대학교,101_수진리고개.태평고개,102_통계청.태평역,103_중앙시장.농협,104_성남시여성비전센터.삼성생명.한국사회적기업진흥원,105_성남시의료원.신흥1동행정복지센터,106_단대리약국,107_성호시장,108_성일중고.성일정보고.동광중고,109_성남종합운동장,110_중원구청,111_제일아파트.현대아파트.중원도서관,112_하대원시장,113_영성중학교.하대원동주민센터,114_아튼빌아파트후문.성남방송고,115_아튼빌아파트.중원청소년수련관,116_성남냉동,117_대원사거리,118_상대원1동주민센터앞,119_공단본부.샤니,120_고려당사거리,121_공단오거리.공단주유소,122_스타타워.동방렌탈,123_보통골동양공업사,124_상대원차고지
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,1,1,1,0,0,2,3,2,3,2,5,9,3,12,14,16,17,18,19,5,20,5,2,19,0,7,7,0,0,18,0,15,14,13,10,10,0,10,0,9,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,0,1,0,2,0,0,2,3,4,5,3,4,3,5,5,4,2,3,3,6,10,9,5,11,8,10,11,12,0,13,0,0,5,4,6,3,4,5,5,3,3,0,5,10,11,12,3,16,19,17,16,14,15,0,3,14,12,9,5,7,4,2,2,1,2,0,2,4,4,5,0,6,0,0,0,8,10,0,9,0,0,10,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 06:00:00,0,2,0,1,0,2,4,2,2,3,3,3,4,5,3,5,3,3,6,7,8,6,9,12,9,13,9,10,14,14,13,7,9,8,5,9,7,5,5,5,5,0,4,4,4,5,5,8,8,7,6,8,9,3,8,0,9,5,4,3,1,0,1,0,1,1,3,5,2,5,7,4,3,6,3,5,8,7,7,6,9,10,12,9,9,6,13,5,7,9,14,11,12,12,11,7,14,0,13,11,12,10,10,8,9,9,8,4,8,0,0,0,10,11,0,9,0,0,0,0,0,0,0,0
2022-03-07 07:00:00,0,5,0,6,0,5,5,4,4,3,4,4,5,6,7,10,8,9,12,14,15,12,17,18,19,25,16,28,37,33,21,19,20,21,21,25,20,26,30,26,6,5,12,10,11,12,16,23,24,17,22,23,25,25,26,25,23,13,12,10,7,3,3,3,5,3,6,8,11,12,24,23,24,25,13,14,32,31,26,15,17,27,19,17,20,19,17,15,16,17,17,14,12,11,6,11,11,10,13,14,14,21,25,28,34,31,17,23,25,24,28,22,26,32,34,22,25,20,17,10,8,4,0,0
2022-03-07 08:00:00,0,2,1,0,0,1,10,17,21,20,22,25,26,28,30,19,19,19,16,22,24,22,23,24,30,31,29,27,31,33,28,28,22,23,23,27,33,35,34,14,13,10,16,12,12,13,22,30,37,28,31,29,29,25,24,24,22,13,13,9,5,3,1,4,8,9,13,18,23,22,36,36,34,32,17,14,38,43,38,28,25,22,26,19,36,35,32,29,26,32,25,17,16,15,21,20,15,17,19,17,16,24,29,37,48,48,40,37,41,41,41,40,40,45,45,47,50,49,39,29,15,7,0,0
2022-03-07 09:00:00,0,1,1,0,0,1,3,2,5,6,5,8,10,11,8,14,12,11,12,16,14,10,14,13,27,25,24,13,14,17,14,8,13,18,13,15,18,23,23,16,12,0,14,13,13,12,15,16,19,16,25,25,24,21,19,14,14,6,6,6,6,4,3,2,4,5,6,8,9,8,14,14,14,13,11,11,11,20,19,17,13,16,18,19,21,20,16,15,14,14,13,14,13,12,15,13,7,5,8,8,6,15,11,9,7,4,6,8,12,11,3,10,6,3,8,6,5,2,4,3,1,0,0,0
2022-03-07 10:00:00,0,1,0,0,0,1,4,6,4,5,7,9,8,10,11,14,15,16,11,10,18,15,15,15,16,5,14,10,13,12,9,0,8,8,11,12,11,10,12,8,9,0,8,7,7,9,9,12,20,17,11,12,11,10,10,10,8,5,6,2,5,1,1,3,2,4,6,8,9,8,10,9,9,9,7,6,11,15,13,12,12,10,10,9,8,6,12,11,8,8,8,7,9,11,10,6,8,7,4,8,7,8,12,8,8,13,0,11,8,4,4,3,3,3,2,1,0,0,1,0,2,0,0,0
2022-03-07 11:00:00,0,3,0,5,6,3,6,4,6,4,5,7,6,8,9,10,9,10,9,9,8,5,4,8,9,6,7,11,14,14,12,8,9,9,8,11,12,12,18,13,12,12,10,9,8,9,9,10,16,14,10,11,12,7,11,6,12,7,10,8,5,4,3,2,2,3,4,5,7,9,10,9,10,8,9,11,12,14,9,10,12,13,11,9,10,7,8,10,11,10,14,13,10,8,7,8,11,10,5,5,4,8,5,7,12,12,10,10,9,8,3,2,6,4,2,0,2,0,1,0,1,0,0,0
2022-03-07 12:00:00,0,1,2,0,1,1,3,5,0,2,6,7,8,11,11,10,10,9,12,11,13,15,10,16,17,13,15,21,26,17,20,15,15,17,17,17,21,19,15,13,14,0,14,13,10,9,10,11,15,12,11,10,9,9,8,6,8,5,1,4,3,2,0,1,1,2,3,4,7,5,8,6,7,8,10,10,10,12,11,11,10,10,8,7,11,11,12,13,15,14,12,11,8,10,4,8,10,11,8,4,5,13,10,8,12,10,8,9,7,8,5,0,5,2,3,3,2,0,1,1,0,0,0,0
2022-03-07 13:00:00,0,1,1,1,3,1,4,5,4,3,7,10,7,9,11,15,13,13,14,16,14,13,16,17,23,25,23,23,23,21,19,0,17,17,20,14,16,14,16,10,8,9,10,8,8,8,9,9,13,12,11,9,11,11,11,10,10,9,8,6,6,5,5,4,4,3,6,10,11,6,10,9,10,11,7,10,10,14,13,13,12,11,10,9,9,6,12,19,20,26,25,21,23,24,25,18,12,14,14,8,7,6,8,7,10,9,7,7,7,6,5,5,6,5,3,4,1,0,1,0,0,0,0,0
2022-03-07 14:00:00,0,1,1,0,0,2,5,1,6,1,6,6,6,9,11,13,13,13,12,11,12,11,12,21,22,18,20,28,23,26,24,23,23,9,13,8,9,7,11,10,11,0,7,9,12,10,11,12,11,11,8,10,12,14,0,11,8,4,3,5,1,3,1,0,1,0,2,4,7,10,9,12,0,13,9,10,13,16,16,15,13,16,14,15,13,11,10,10,11,13,15,14,13,15,10,14,23,25,24,15,15,12,11,12,11,8,10,7,5,2,4,3,5,4,3,2,2,1,0,0,0,0,0,0
2022-03-07 15:00:00,0,0,2,3,3,4,5,5,6,4,7,8,8,12,13,21,20,20,17,14,14,13,19,18,15,13,12,27,29,29,22,20,22,23,22,23,22,21,19,12,9,8,11,10,9,12,15,16,42,38,12,12,11,13,13,16,17,13,9,9,7,3,2,3,1,2,3,4,6,7,11,10,12,13,13,15,16,17,16,14,14,13,13,9,8,0,10,11,13,14,11,10,10,15,7,14,14,13,14,10,10,12,11,12,14,15,13,14,10,8,7,6,6,2,0,0,1,0,0,0,0,0,0,0
2022-03-07 16:00:00,0,1,2,1,1,3,4,4,5,4,5,9,10,9,10,16,17,20,22,19,18,15,14,13,14,14,16,21,22,21,16,16,15,16,18,22,26,20,21,15,13,10,17,19,20,19,17,21,20,18,13,12,13,7,11,12,12,12,10,6,3,2,1,1,4,2,6,9,6,7,12,11,12,10,13,14,23,28,27,26,24,20,16,14,16,15,15,14,13,15,15,15,16,18,18,17,17,16,15,14,14,12,14,12,19,18,18,16,15,15,14,6,5,10,8,2,7,6,1,1,0,0,0,0
2022-03-07 17:00:00,0,4,9,12,21,31,31,29,31,30,30,30,30,26,18,21,22,24,16,16,16,15,17,11,19,19,21,37,42,39,27,27,21,24,32,26,26,25,24,17,17,16,15,15,14,12,16,18,19,16,12,13,30,15,32,16,27,17,18,15,10,4,4,4,4,3,6,9,12,13,19,18,21,18,16,19,22,29,28,27,20,18,18,16,14,9,16,15,17,16,18,19,16,18,18,17,20,19,17,18,17,21,20,22,22,27,26,31,28,23,20,9,16,11,11,5,3,1,2,2,0,1,0,0
2022-03-07 18:00:00,0,7,20,34,42,47,48,49,50,46,51,48,50,44,34,26,17,25,22,20,18,17,14,14,21,21,19,20,22,22,18,12,18,20,29,32,30,33,33,26,29,28,24,23,21,23,31,29,28,17,13,14,26,30,33,36,30,23,22,16,11,9,3,2,2,1,5,6,8,9,13,16,16,23,26,42,42,37,38,32,28,26,24,24,21,0,28,28,25,19,22,30,32,44,44,46,46,43,42,37,32,25,23,22,22,26,22,18,19,16,13,10,10,8,2,7,4,4,2,3,1,2,0,0
2022-03-07 19:00:00,0,1,4,5,10,10,11,15,17,17,14,13,16,15,14,12,11,10,9,9,9,9,8,7,9,15,14,14,14,18,15,4,10,11,15,18,19,21,23,23,24,13,22,19,19,18,19,18,18,16,12,11,27,27,26,25,25,22,16,10,5,5,3,3,4,5,6,7,12,11,16,14,18,21,21,25,21,25,22,20,17,11,11,5,12,10,20,17,16,12,16,18,20,25,24,21,22,23,19,18,16,17,14,13,15,10,14,14,12,12,13,11,9,7,7,6,5,2,0,0,0,0,0,0
2022-03-07 20:00:00,0,1,0,3,2,4,4,4,5,4,4,4,5,5,6,6,6,6,9,10,4,9,0,8,10,10,9,11,10,12,4,5,11,11,9,13,12,10,13,10,12,11,11,10,8,9,9,7,9,7,6,4,9,5,0,0,6,5,5,0,6,3,4,2,4,3,5,9,11,9,18,19,17,17,17,17,18,21,17,15,14,14,13,13,10,0,10,9,10,12,12,10,11,15,15,16,15,13,1,10,7,8,6,8,10,14,10,10,7,6,5,4,6,4,2,1,0,0,0,0,0,0,0,0
2022-03-07 21:00:00,0,3,0,1,2,0,1,2,4,1,4,6,8,7,5,7,6,7,10,7,7,6,5,5,8,7,6,9,0,6,8,2,10,6,9,9,10,11,13,13,15,16,14,8,10,12,11,11,9,4,5,3,9,10,4,9,6,6,5,6,4,3,2,2,2,0,3,5,7,10,12,15,10,13,12,14,16,16,15,13,9,9,8,6,9,3,11,13,12,13,13,11,12,4,10,3,9,8,9,5,5,11,8,8,9,9,8,12,12,11,9,3,4,9,7,6,5,3,0,0,0,2,0,0
2022-03-07 22:00:00,0,1,0,0,1,0,2,4,5,6,6,0,0,5,5,4,4,4,4,6,5,6,6,6,11,9,8,9,7,6,8,2,6,9,9,9,9,10,12,12,8,0,11,11,8,16,16,17,16,13,6,3,8,7,9,11,8,9,7,7,5,4,2,2,1,0,1,4,6,7,11,12,14,17,16,14,14,15,15,13,10,8,14,9,8,6,19,22,21,19,19,9,17,14,15,13,12,12,13,12,10,15,8,5,7,3,6,6,4,7,6,5,3,4,3,2,1,1,0,0,0,0,0,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,5,4,3,6,5,4,5,0,3,5,7,10,9,9,9,10,10,11,8,10,0,9,10,12,12,12,13,14,12,7,5,7,8,0,3,9,7,4,3,3,1,0,3,0,0,1,8,10,11,12,0,13,14,13,11,12,10,9,6,9,7,9,5,8,3,8,10,10,11,10,8,9,10,13,14,6,13,11,9,5,5,6,3,4,7,6,6,7,2,6,5,4,3,2,1,4,1,0,3,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,1,1,1,0,0,1,2,3,4,5,7,5,11,15,16,17,19,19,21,25,26,27,28,12,0,26,0,12,24,0,22,22,19,15,12,10,0,10,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,1,0,1,0,2,2,4,3,2,5,3,5,4,5,4,5,5,7,7,7,8,7,8,8,13,9,10,12,10,9,8,4,8,7,5,5,3,5,5,6,0,6,8,7,5,8,12,15,14,13,15,16,14,0,14,13,9,8,4,2,2,0,0,3,2,0,4,5,0,6,7,8,9,7,9,10,0,0,9,10,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,3,0,0,2,4,2,3,2,4,4,6,5,5,6,5,5,4,3,5,4,4,6,8,8,7,8,9,12,12,10,0,8,9,7,8,10,9,10,7,4,3,6,4,4,5,7,10,13,11,11,9,11,6,12,7,11,5,4,3,2,1,0,0,1,0,2,3,3,4,5,5,6,4,3,5,6,6,7,6,6,10,9,8,10,7,11,7,8,9,8,9,7,7,6,7,8,0,6,6,0,6,0,4,3,7,6,0,6,6,0,0,8,0,7,0,0,0,0,0,0,0,0,0
2022-03-08 07:00:00,1,2,0,3,0,4,5,6,9,8,7,6,6,8,8,8,10,11,16,18,20,12,14,16,14,16,18,20,25,23,19,17,20,20,18,23,23,31,29,18,10,5,10,9,11,9,13,20,25,19,21,22,27,26,16,16,14,11,10,5,3,6,3,5,9,11,11,6,10,9,15,12,13,15,10,13,23,29,28,14,17,21,22,18,20,19,22,25,26,23,26,24,18,17,18,18,5,12,10,11,12,18,17,18,21,16,17,26,35,36,37,35,31,35,35,18,20,19,15,11,6,2,0,0
2022-03-08 08:00:00,2,3,0,1,0,0,9,15,18,17,21,20,22,25,26,16,19,18,23,26,29,19,20,19,25,27,27,29,33,34,23,24,27,32,24,30,25,30,30,15,16,0,15,14,12,14,22,30,36,30,28,25,28,24,23,25,20,14,12,10,9,6,2,2,4,3,8,16,21,21,35,36,34,30,19,13,34,43,39,22,21,29,28,23,31,30,33,27,25,24,20,20,18,20,13,21,19,19,19,21,23,37,40,44,51,44,39,39,43,40,37,35,36,40,43,43,50,49,40,31,18,11,0,0
2022-03-08 09:00:00,1,1,2,2,0,0,1,3,6,8,10,12,13,12,12,14,13,14,14,14,16,12,15,19,34,34,28,19,23,23,15,14,14,17,16,18,18,17,17,11,5,5,9,7,9,9,16,18,19,17,18,18,18,13,17,15,13,8,7,5,5,3,1,1,6,0,7,9,15,16,23,20,17,15,12,9,11,16,15,13,17,17,19,16,24,24,17,16,16,19,16,15,13,14,21,17,12,11,9,6,7,9,8,7,8,8,8,11,13,10,7,9,3,7,9,9,13,14,13,7,5,1,0,0
2022-03-08 10:00:00,0,0,1,2,0,0,3,3,5,1,8,7,7,11,11,10,10,11,15,12,15,12,8,14,15,14,14,22,24,24,16,6,17,18,15,13,17,15,16,10,7,0,10,9,10,10,11,13,13,11,11,13,22,23,4,9,20,14,13,12,8,2,1,1,1,3,5,6,11,10,11,6,11,5,9,7,8,9,6,8,8,10,11,10,10,4,8,7,10,8,10,7,7,7,6,5,11,13,14,8,6,9,8,6,11,11,12,11,9,5,4,3,2,1,2,1,0,0,0,1,0,0,0,0
2022-03-08 11:00:00,0,0,1,1,2,3,2,5,7,6,6,7,8,9,10,11,11,12,11,11,12,9,12,12,13,12,7,17,17,15,11,9,10,12,12,12,17,17,16,10,9,0,8,5,7,9,13,13,14,10,9,10,11,12,9,8,9,6,7,4,6,3,2,0,2,2,3,7,8,8,10,11,10,7,11,11,13,14,12,13,12,10,10,8,10,9,10,14,7,9,8,9,6,9,10,9,7,0,3,5,5,5,5,5,11,12,8,7,5,4,4,4,1,2,4,0,1,0,2,0,3,2,0,0
2022-03-08 12:00:00,0,1,0,0,0,0,1,1,2,4,3,6,4,7,8,8,10,8,8,11,12,12,20,24,25,23,20,29,30,28,21,20,19,18,19,19,25,23,19,11,12,0,11,8,9,3,8,10,12,16,13,11,14,9,9,10,9,6,7,5,1,3,0,2,3,3,5,8,11,12,13,14,15,8,8,8,16,16,15,9,9,7,13,11,12,0,7,6,13,12,10,10,11,10,15,13,11,6,10,9,4,10,11,10,12,10,7,9,9,10,6,9,7,5,1,3,0,2,2,1,0,0,0,0
2022-03-08 13:00:00,0,0,0,0,1,1,2,0,2,3,5,7,9,10,11,14,11,14,11,9,9,8,9,11,17,19,18,20,24,22,15,13,13,14,13,9,10,9,13,9,7,8,9,7,7,10,11,13,13,10,9,9,14,8,14,7,12,8,7,3,2,3,1,2,3,2,4,6,5,4,5,5,5,6,8,12,15,23,22,17,16,16,20,19,18,16,12,11,12,11,12,13,13,15,14,13,12,11,9,8,2,9,10,8,12,9,6,9,7,6,1,5,5,4,3,2,0,0,0,1,0,0,0,0
2022-03-08 14:00:00,0,2,0,1,5,0,1,4,6,6,7,8,9,10,9,12,12,12,14,12,11,9,10,11,23,23,19,20,16,19,12,0,13,13,15,17,14,15,12,10,6,9,9,8,7,8,9,9,11,7,7,9,13,14,0,15,15,11,9,5,6,5,1,1,2,1,3,7,7,6,9,10,9,10,12,13,16,17,9,11,12,9,11,9,10,9,11,10,10,12,14,10,13,19,22,10,8,7,7,8,7,9,16,17,20,15,12,11,8,8,2,4,2,6,3,2,2,3,2,0,0,0,0,0
2022-03-08 15:00:00,0,1,1,3,5,1,4,7,7,6,8,10,9,12,15,19,20,21,19,16,13,11,10,12,15,12,9,16,24,21,20,11,18,18,12,12,11,8,10,12,13,11,16,14,12,11,14,13,42,32,12,8,9,8,7,8,7,9,8,6,2,2,3,2,3,1,3,4,7,6,18,16,16,10,12,11,16,27,28,21,15,16,11,12,15,14,16,12,10,10,9,10,9,10,9,10,35,34,36,18,16,17,17,17,20,18,16,13,13,11,10,9,10,3,7,5,0,1,0,0,0,0,0,0
2022-03-08 16:00:00,1,2,4,6,0,4,7,5,7,10,12,12,13,15,14,24,23,22,17,15,15,10,11,13,14,13,14,24,32,33,19,15,18,21,22,19,20,20,19,13,14,9,13,12,11,12,14,19,22,22,14,16,17,15,13,10,12,11,9,6,5,4,2,2,3,6,3,7,8,12,13,15,15,14,12,15,21,30,29,24,21,17,16,18,19,0,13,13,11,11,17,15,14,18,6,17,16,17,16,17,16,12,17,17,17,13,11,12,11,9,7,6,7,4,2,1,2,3,0,2,0,0,0,0
2022-03-08 17:00:00,2,8,19,21,33,37,40,41,40,15,35,37,33,25,17,22,33,32,21,23,22,19,14,16,23,23,19,23,24,24,22,21,24,26,29,25,24,22,23,16,15,0,12,11,13,15,17,18,17,16,6,11,23,27,26,29,24,16,13,13,9,6,2,2,6,7,7,7,12,13,16,16,16,17,15,25,24,27,25,23,20,15,13,14,13,0,20,16,14,14,14,17,17,24,23,21,23,15,21,18,16,17,24,23,22,22,21,22,25,20,19,6,16,13,10,9,6,5,3,1,0,0,0,0
2022-03-08 18:00:00,9,6,8,15,22,21,23,27,29,26,28,28,28,33,26,24,23,21,19,14,15,15,14,20,29,25,26,29,35,37,29,28,26,26,41,46,43,46,46,30,33,26,28,24,25,21,24,25,22,19,11,18,45,46,49,21,45,24,20,14,10,8,5,4,3,4,7,9,16,17,24,27,30,43,51,55,47,41,35,28,22,19,23,20,22,0,26,26,28,29,39,55,60,57,55,53,53,49,48,33,29,23,22,23,23,21,18,15,12,10,11,10,8,6,7,6,3,2,1,0,1,0,0,0
2022-03-08 19:00:00,0,1,3,3,5,8,11,15,16,15,16,11,14,15,12,18,14,10,9,10,12,8,10,12,14,15,16,13,10,10,8,7,16,22,24,23,22,17,17,15,17,16,14,13,17,16,15,15,17,18,16,13,26,27,14,28,25,17,16,10,10,6,5,2,5,3,7,6,9,9,17,16,17,16,19,23,23,30,27,22,20,19,15,14,12,0,17,16,16,15,14,13,19,15,17,13,13,9,13,17,16,23,26,25,21,19,20,12,10,11,8,7,7,6,2,2,1,0,1,0,0,0,0,0
2022-03-08 20:00:00,0,1,2,4,3,5,4,4,2,3,7,5,0,9,9,12,12,10,9,12,9,7,8,6,14,8,7,10,11,7,9,6,9,11,14,13,11,11,8,11,8,13,10,8,10,11,14,13,15,11,5,7,11,3,0,1,11,9,7,4,3,4,3,2,3,0,5,7,7,6,11,12,11,12,14,16,14,19,16,13,11,10,9,11,8,8,13,22,21,19,21,17,15,17,16,14,15,15,14,13,11,14,13,9,8,11,9,14,9,9,13,12,10,8,7,4,3,2,4,3,1,0,0,0
2022-03-08 21:00:00,1,1,1,5,8,2,11,13,12,11,10,3,4,9,6,9,8,7,11,10,5,7,7,8,7,15,12,12,14,13,11,0,13,12,13,12,13,11,15,12,11,10,10,10,7,9,10,11,11,10,4,3,4,7,6,4,7,4,5,6,5,4,1,2,5,1,2,8,7,9,14,11,12,12,12,11,12,14,14,12,9,9,11,10,11,0,12,13,14,12,12,11,9,14,12,11,11,10,9,9,8,15,14,11,11,10,7,7,5,6,5,2,0,4,1,3,1,1,0,0,0,1,0,0
2022-03-08 22:00:00,0,0,0,1,0,0,4,3,5,7,6,8,4,6,5,7,8,8,6,5,5,6,4,3,5,4,0,3,4,5,2,4,5,7,12,14,15,16,17,15,15,0,13,12,15,15,13,14,11,8,9,8,10,10,8,7,10,7,6,4,5,4,2,2,2,1,5,6,7,6,9,8,12,15,14,13,16,23,22,13,9,7,8,8,6,0,11,9,17,16,18,21,22,13,20,18,15,10,14,12,11,10,7,7,10,11,9,14,16,14,13,6,11,10,9,9,1,0,8,6,0,0,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,4,5,6,7,5,11,9,10,13,14,15,13,8,14,17,16,18,17,14,16,14,15,0,11,11,11,11,9,9,10,10,9,6,5,6,5,4,6,7,5,6,4,3,0,1,0,1,3,4,3,6,11,8,14,15,9,12,17,18,17,14,12,9,7,7,10,9,12,10,6,12,13,11,8,5,7,7,5,6,8,6,5,12,11,10,10,7,3,5,7,6,5,3,4,3,4,3,4,0,0,0,1,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
