Unnamed: 0,1_덕은동종점,2_덕은동입구,3_대덕동주민센터,4_월드컵파크9.10.11.12단지,5_DMC첨단산업센터,6_수색교,7_수색역앞,8_디지털미디어시티역,9_북가좌동삼거리,10_DMC래미안e.편한세상요진아파트,11_모래내시장.가좌역,12_사천교,13_연희104고지앞.구성산회관,14_연남동,15_동교동삼거리,16_신촌역,17_신촌로터리,18_서강대학교,19_광성중고등학교,20_대흥역,21_용강초등학교,22_동도중학교.서울디자인고등학교,23_공덕역.1번.출구,24_공덕오거리,25_용마루고개.브라운스톤공덕아파트,26_용마루고개.효창파크푸르지오아파트,27_효창공원앞역,28_용산꿈나무종합타운.보건분소,29_원효로제1동주민센터,30_전쟁기념관,31_녹사평역,32_용산구청.크라운호텔,33_한강중학교앞,34_반포한강공원.세빛섬,35_서울지방조달청.서울성모병원,36_서울중앙지방검찰청대검찰청,37_서초역1번출구,38_지하철2호선교대역2,39_서초동유원아파트,40_롯데칠성,41_강남역.역삼세무서,42_역삼역.포스코타워역삼,43_한서병원,44_한국자산신탁.센터필드,45_선릉역,46_포스코빌딩,47_한국무역센터.삼성역,48_포스코건너편,49_선릉역,50_서울상록회관.한국기술센터,51_아가방빌딩.하나은행,52_역삼역,53_강남역12번출구,54_강남역.강남역사거리,55_서초동진흥아파트,56_서초동유원아파트,57_지하철2호선교대역4출구,58_교대역10번출구,59_서초역.서울중앙지법등기국,60_서울중앙지방검찰청,61_서울지방조달청.서울성모병원,62_반포한강공원.세빛섬,63_한강중학교,64_용산구청.크라운호텔,65_녹사평역,66_전쟁기념관,67_용산꿈나무종합타운.보건분소,68_효창공원앞역,69_용마루고개(서울자동차고등학교),70_용마루고개.신공덕삼성아파트,71_공덕오거리,72_공덕역.2번.출구,73_동도중학교.서울디자인고등학교,74_대흥역,75_광성중고등학교,76_서강대학교,77_신촌로터리,78_현대백화점,79_동교동삼거리연희동방면,80_연희동대우아파트,81_연희104고지앞.구성산회관,82_사천교,83_모래내시장.가좌역,84_DMC래미안e.편한세상요진아파트,85_북가좌동삼거리,86_디지털미디어시티역,87_수색역앞,88_수색교,89_DMC첨단산업센터,90_월드컵파크9.10.11.12단지,91_대덕동주민센터,92_덕은동입구,93_덕은동종점,27_효창공원앞역.이봉창역사울림관,68_효창공원앞역.이봉창역사울림관
2022-03-07 18:00:00,1,2,6,16,33,31,25,19,18,19,19,21,19,17,17,15,16,15,16,14,15,14,15,21,18,15,13.0,12,16,18,19,17,14,14,19,18,19,17,14,9,11,10,8,9,7,4,6,26,19,25,23,25,21,25,25,24,20,25,30,31,34,36,34,31,30,31,28,25.0,25,25,25,24,25,25,27,26,22,20,18,16,14,16,17,15,13,11,9,8,7,2,0,0,0,,
2022-03-07 19:00:00,0,3,4,7,12,3,11,8,8,5,6,6,9,9,11,13,15,16,15,13,12,11,13,14,13,13,14.0,18,18,20,20,21,18,17,19,17,14,11,10,6,9,7,7,5,4,3,4,13,12,16,20,24,23,24,26,24,23,24,25,23,27,29,31,35,28,27,24,24.0,24,26,29,29,27,23,23,25,23,21,18,16,14,14,13,11,10,11,8,7,4,2,0,0,0,,
2022-03-07 20:00:00,0,1,1,4,4,3,2,4,5,6,5,4,5,7,5,8,8,8,11,7,14,15,13,14,13,12,13.0,12,14,13,15,15,12,16,15,10,12,10,11,10,9,7,6,7,5,5,11,17,18,17,16,15,20,22,21,20,21,23,28,26,31,30,31,33,32,30,22,21.0,18,15,12,11,11,10,11,12,10,12,12,11,9,11,11,10,7,10,9,7,5,1,0,0,0,,
2022-03-07 21:00:00,0,0,0,2,4,1,3,2,3,1,1,5,5,8,10,11,12,14,14,14,15,17,13,15,14,13,12.0,12,11,12,11,12,11,10,14,9,14,13,11,9,7,8,5,8,6,6,5,8,12,18,17,14,19,23,18,22,22,23,26,21,28,28,28,25,24,23,20,21.0,18,17,14,12,12,13,11,14,16,15,12,12,8,6,6,2,3,3,2,1,2,0,0,0,0,,
2022-03-07 22:00:00,1,0,0,1,4,3,2,0,1,4,5,2,6,8,11,16,14,14,14,14,13,14,15,13,11,8,9.0,8,10,15,14,12,9,11,11,10,9,9,5,9,10,8,5,3,4,2,5,9,12,14,11,13,13,22,24,25,28,28,32,33,34,31,30,33,32,31,25,23.0,20,19,17,17,18,17,16,15,14,13,10,11,10,11,9,8,7,9,6,4,3,0,0,0,0,,
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,0,6,0,0,3,5,8,4,6,5.0,4,7,5,4,3,2,9,6,0,5,7,5,2,6,5,4,2,2,1,4,6,8,9,10,14,14,16,13,11,15,17,19,8,17,17,16,17,19,19,15,14.0,13,12,14,12,14,12,12,15,14,12,10,9,8,6,6,5,2,3,0,2,1,0,0,0,0,,
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 04:00:00,0,0,1,2,3,4,6,7,9,10,16,13,16,16,19,18,6,19,6,16,17,14,9,11,8,14,18.0,16,18,14,16,20,21,19,13,17,18,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 05:00:00,0,0,0,2,4,2,3,3,5,6,11,8,8,11,10,11,9,9,11,12,11,10,11,12,12,13,13.0,11,15,16,15,17,19,12,14,14,19,16,15,17,15,13,10,9,7,4,9,8,4,2,10,10,3,11,0,12,11,9,10,9,3,0,1,8,0,2,8,10.0,0,11,7,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 06:00:00,0,0,1,4,6,7,7,7,9,13,14,15,16,15,14,15,13,11,12,13,13,16,15,19,15,17,20.0,22,26,27,24,22,27,19,20,15,17,15,15,13,12,11,9,5,18,3,3,3,4,3,3,4,5,8,8,5,6,7,14,12,4,3,7,8,9,6,7,6.0,8,8,8,6,7,8,5,1,7,6,3,6,2,5,4,5,5,16,18,17,15,14,10,0,0,,
2022-03-08 07:00:00,0,1,2,9,12,13,13,14,13,16,20,18,19,27,32,24,24,24,22,25,26,24,24,27,31,34,32.0,33,40,38,40,38,40,37,28,26,28,26,27,26,23,24,20,18,33,8,10,7,8,10,9,6,10,16,23,13,15,15,23,21,21,20,25,26,27,25,16,17.0,21,18,14,14,12,11,10,9,9,6,7,6,4,4,2,6,5,8,10,9,7,3,1,0,0,,
2022-03-08 08:00:00,0,1,0,7,9,10,14,10,9,9,11,14,13,20,22,21,20,19,21,20,20,23,21,26,25,29,33.0,33,44,47,56,55,65,63,39,31,32,31,29,29,36,32,25,22,52,9,8,6,15,8,9,8,9,15,21,22,28,27,33,30,31,34,41,38,35,31,21,18.0,20,20,19,16,14,13,12,11,9,8,9,6,6,5,7,8,11,19,20,21,13,5,2,0,0,,
2022-03-08 09:00:00,0,1,1,4,6,10,7,9,8,12,11,13,14,19,19,19,18,17,15,15,15,16,16,17,17,19,19.0,20,25,29,30,30,34,32,28,28,29,27,26,24,25,21,15,13,23,4,4,6,11,12,9,6,9,14,12,13,10,12,18,8,17,14,17,17,16,15,12,11.0,17,17,11,12,14,11,12,12,9,5,7,6,4,3,2,2,3,5,5,5,2,1,0,0,0,,
2022-03-08 10:00:00,1,1,3,9,4,8,4,6,4,7,7,8,9,12,16,15,13,11,12,7,9,11,9,14,15,13,13.0,12,15,16,18,17,20,18,22,17,21,20,19,16,16,13,9,7,6,4,5,6,8,11,13,12,10,13,16,14,16,15,11,10,13,11,15,15,10,16,14,13.0,16,14,13,13,16,10,8,8,6,6,5,4,3,1,2,0,3,3,4,2,2,2,1,0,0,,
2022-03-08 11:00:00,0,2,4,7,6,8,8,7,7,8,7,9,11,13,10,9,10,1,9,9,10,12,12,13,13,14,18.0,20,23,20,21,21,18,15,14,12,17,13,14,14,13,12,11,8,7,2,1,8,8,12,13,14,18,21,20,23,23,13,10,11,16,15,22,18,16,16,16,16.0,18,13,15,13,12,11,10,11,8,6,4,5,5,4,3,0,2,3,1,2,0,1,0,0,0,,
2022-03-08 12:00:00,0,2,1,2,3,3,7,10,6,10,7,6,9,10,9,8,8,7,7,8,9,11,12,10,7,10,12.0,11,13,15,13,15,18,15,14,12,13,12,14,13,10,8,8,6,5,4,5,6,8,12,13,14,14,17,13,17,17,26,26,24,22,20,21,20,15,13,13,10.0,11,10,10,12,14,16,16,15,16,6,5,5,5,3,4,4,3,2,1,2,1,1,0,0,0,,
2022-03-08 13:00:00,0,1,1,6,7,8,6,9,10,7,13,15,18,16,16,14,12,13,14,13,14,9,15,15,13,16,16.0,10,13,14,17,16,17,16,15,14,16,19,18,17,11,12,12,9,6,3,4,9,9,8,7,8,8,13,11,15,16,18,20,17,18,16,20,19,18,16,14,16.0,15,14,15,14,13,12,11,12,13,11,11,8,3,3,2,4,2,3,3,2,2,0,1,0,0,,
2022-03-08 14:00:00,0,2,2,3,5,7,8,7,0,4,5,5,5,7,8,12,16,15,16,16,17,13,13,15,14,16,16.0,19,21,17,23,21,19,20,17,15,15,13,15,15,13,12,13,12,7,4,5,7,7,10,11,13,11,14,13,16,16,14,17,0,16,14,23,22,21,22,15,15.0,16,15,16,16,15,14,13,13,11,8,11,6,5,3,5,0,6,8,4,3,1,1,0,0,0,,
2022-03-08 15:00:00,0,6,0,4,8,7,10,8,6,9,9,8,9,9,11,12,13,14,19,19,17,18,14,14,11,16,22.0,20,22,22,20,20,21,17,19,18,18,17,24,23,25,19,15,11,8,6,4,8,9,10,11,15,17,20,23,20,20,19,26,25,29,29,29,29,26,26,26,27.0,27,26,22,23,20,21,18,16,11,11,9,8,6,4,6,4,2,3,5,3,4,2,0,0,0,,
2022-03-08 16:00:00,1,24,0,30,26,10,10,9,9,8,9,5,9,12,11,14,14,16,17,14,14,20,19,23,14,17,16.0,13,19,19,18,18,17,13,22,20,15,15,16,12,9,10,6,8,6,5,6,7,6,9,11,9,13,15,15,15,16,19,22,16,28,30,31,31,31,29,23,21.0,25,25,24,24,24,21,20,21,19,16,15,13,11,9,11,12,12,22,19,17,6,1,0,0,0,,
2022-03-08 17:00:00,0,13,13,16,28,26,25,17,12,17,16,17,18,17,13,15,16,20,19,18,16,16,17,21,20,21,22.0,19,27,28,28,26,24,25,27,24,20,18,17,14,14,13,12,11,6,3,6,20,13,18,19,23,21,22,21,24,20,23,27,22,32,31,36,39,34,33,22,24.0,21,18,15,18,17,16,18,20,16,16,14,13,12,12,11,10,8,9,8,9,6,1,0,0,0,,
2022-03-08 18:00:00,2,4,7,16,25,22,18,11,6,12,11,12,12,13,19,15,16,10,17,15,16,17,22,25,24,24,25.0,26,33,31,29,28,28,20,27,23,19,16,16,16,14,14,15,17,11,7,6,38,20,31,36,36,29,32,34,30,35,35,52,53,55,51,50,43,35,31,29,30.0,29,26,26,30,29,27,27,24,22,18,13,9,8,7,5,4,4,8,5,3,5,2,0,0,0,,
2022-03-08 19:00:00,0,1,3,4,2,5,9,6,7,7,4,6,3,10,9,11,15,15,17,18,20,22,24,27,25,23,24.0,23,17,17,18,27,21,18,18,0,14,12,10,11,8,6,8,10,5,3,7,12,12,17,21,23,24,27,28,27,28,33,39,40,46,48,53,51,43,41,31,28.0,26,26,23,20,18,20,19,16,15,13,14,11,8,10,9,9,7,10,10,11,4,1,0,0,0,,
2022-03-08 20:00:00,0,0,1,4,0,1,6,5,3,2,3,0,3,4,9,13,10,11,11,9,13,16,15,18,15,12,13.0,12,14,19,18,16,16,16,11,8,9,7,8,7,10,9,7,3,3,3,7,11,11,12,15,18,18,20,18,15,20,23,29,30,30,29,31,35,35,35,24,22.0,20,19,17,14,13,14,12,16,13,12,13,10,7,8,6,4,4,8,9,7,6,2,0,0,0,,
2022-03-08 21:00:00,0,0,1,4,3,3,2,3,4,3,2,4,3,5,8,19,11,8,13,13,15,17,17,21,15,13,12.0,4,9,10,11,10,11,14,15,14,11,8,8,7,12,8,6,5,3,3,5,10,11,11,10,13,18,26,27,23,28,27,31,18,28,26,26,25,21,20,23,25.0,21,18,15,14,13,15,16,17,15,16,14,13,12,9,7,5,6,7,4,3,1,0,0,0,0,,
2022-03-08 22:00:00,0,0,0,3,1,2,0,3,4,4,5,2,5,6,10,14,27,28,26,27,27,29,27,24,18,17,14.0,13,13,15,14,15,12,13,14,13,10,12,13,11,7,6,5,4,4,3,5,6,8,11,15,18,23,26,22,26,27,29,31,28,33,35,34,34,32,33,27,24.0,22,17,17,19,17,18,18,15,19,19,17,13,10,8,5,6,8,8,6,5,5,1,0,0,0,,
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,0,0,0,5,6,6,5,0,4.0,0,2,6,8,8,6,10,9,10,7,7,10,8,5,7,4,4,5,1,4,6,9,12,9,10,12,16,17,16,19,19,20,16,19,16,28,29,24,22,17,14.0,18,12,16,13,15,12,11,12,11,10,11,9,12,9,7,5,3,4,3,2,4,0,0,0,0,,
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 04:00:00,0,1,0,1,2,0,3,2,2,4,5,0,0,6,6,3,0,5,4,6,5,6,4,5,0,0,7.0,0,8,6,4,7,8,7,6,0,7,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 05:00:00,0,0,0,2,1,4,2,4,5,6,5,7,4,7,7,8,0,0,6,7,7,5,9,11,6,3,10.0,7,9,11,11,9,8,7,7,8,8,6,0,6,4,3,3,0,1,0,2,3,2,6,5,6,3,7,4,6,7,0,5,0,5,0,4,0,0,0,4,0.0,0,3,4,0,5,0,0,4,5,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 06:00:00,0,0,0,2,1,2,1,3,0,2,5,3,6,5,4,5,6,0,6,3,0,8,7,6,5,6,7.0,8,8,6,8,7,7,6,7,6,6,6,4,4,7,8,6,6,2,1,2,4,8,4,1,1,0,0,3,0,4,2,8,0,3,6,4,7,4,6,2,2.0,6,0,2,2,1,1,2,5,4,3,2,3,4,3,4,3,4,7,10,3,2,9,1,0,0,,
2022-03-09 07:00:00,0,1,1,3,3,4,1,2,4,5,6,6,6,7,9,7,4,3,0,7,5,6,0,7,1,7,8.0,4,10,9,10,8,7,0,8,6,8,7,3,4,5,4,3,3,2,0,2,2,3,3,2,3,2,2,0,3,0,0,4,0,5,1,4,5,4,5,5,5.0,4,0,3,2,4,5,4,0,5,5,4,2,1,0,0,3,2,3,1,0,1,0,0,0,0,,
2022-03-09 08:00:00,0,0,2,4,3,3,3,4,3,4,4,4,3,5,6,5,4,3,3,3,4,4,3,4,4,6,10.0,9,10,11,12,11,11,11,8,7,6,8,5,5,5,6,5,3,5,2,0,1,1,2,0,2,1,2,2,1,2,3,4,3,4,5,6,6,2,4,3,4.0,7,5,5,4,4,5,4,4,5,4,0,2,4,1,2,0,1,2,1,2,0,1,0,0,0,,
2022-03-09 09:00:00,0,1,1,2,4,7,8,6,6,8,8,10,9,15,15,12,10,11,10,7,9,8,7,10,12,15,14.0,15,19,10,19,16,17,15,12,0,12,11,12,11,10,7,4,4,3,2,1,2,2,4,4,5,6,9,8,9,10,5,7,0,8,7,7,9,10,11,11,12.0,10,10,12,11,11,10,7,7,5,4,3,4,3,2,3,2,0,2,1,2,1,0,0,0,0,,
2022-03-09 10:00:00,0,1,1,6,7,8,9,11,12,13,13,14,14,16,15,12,11,12,14,8,9,8,15,13,12,10,16.0,15,20,20,19,20,17,13,15,0,16,14,13,11,9,9,7,4,4,2,3,4,5,7,7,4,4,6,7,9,4,9,14,13,13,15,17,18,17,15,12,10.0,7,10,11,10,13,13,10,9,8,4,6,5,3,2,3,3,2,5,4,5,3,1,0,0,0,,
2022-03-09 11:00:00,0,1,1,5,6,5,5,6,6,6,7,9,3,10,14,17,12,18,17,17,18,17,17,20,5,22,24.0,14,28,28,24,16,20,20,20,18,19,13,15,6,11,12,13,11,8,3,5,2,9,12,13,11,13,15,14,10,14,15,20,0,18,18,20,20,19,18,19,26.0,27,26,24,23,22,9,12,9,20,14,15,12,5,3,5,3,2,3,3,2,2,1,0,0,0,,
2022-03-09 12:00:00,0,1,2,3,4,7,8,12,14,13,12,13,16,19,20,16,15,16,8,17,18,12,13,13,14,15,15.0,17,22,21,24,23,22,20,21,18,15,19,20,18,12,11,9,6,6,4,3,2,4,6,7,7,8,10,11,15,17,15,19,10,28,25,24,25,24,18,16,17.0,22,21,20,19,21,21,20,19,18,10,10,6,7,4,3,1,0,4,2,0,1,0,0,0,0,,
2022-03-09 13:00:00,0,1,1,6,4,8,10,13,5,8,15,13,12,14,13,11,12,8,10,10,12,14,14,17,18,19,18.0,16,17,18,21,20,20,20,16,9,14,15,13,14,15,14,10,8,5,4,6,6,8,12,14,17,19,16,17,13,19,23,32,11,34,23,24,27,24,23,24,19.0,20,16,19,17,20,23,25,26,21,16,13,9,6,2,5,6,5,6,5,0,1,1,0,0,0,,
2022-03-09 14:00:00,0,0,2,5,6,6,8,12,7,10,9,10,11,15,16,13,14,12,15,12,12,13,15,17,17,15,17.0,16,22,24,25,21,24,18,14,9,15,14,16,15,11,10,9,13,10,9,4,2,8,7,6,8,18,22,21,20,20,22,25,0,29,25,28,28,26,23,24,25.0,29,33,30,27,25,24,25,15,21,17,16,10,11,9,10,7,7,3,0,0,2,1,0,0,0,,
2022-03-09 15:00:00,0,3,4,3,5,6,7,8,9,8,9,10,17,19,16,15,19,18,21,19,20,19,18,21,23,17,17.0,16,20,23,24,19,19,22,22,17,18,13,13,13,13,12,8,6,3,7,4,8,12,8,13,14,18,25,22,0,20,21,25,26,24,24,24,27,28,28,28,29.0,28,14,27,26,26,26,25,23,9,18,16,8,3,6,9,2,8,9,6,4,1,0,0,0,0,,
2022-03-09 16:00:00,4,17,8,17,7,11,8,10,3,8,11,10,12,16,16,19,20,19,21,23,23,16,20,22,21,19,20.0,18,20,19,20,20,19,20,18,17,15,15,17,18,9,7,6,10,6,3,7,9,9,13,11,12,15,18,17,13,16,13,19,17,27,30,32,34,31,28,24,30.0,25,26,26,22,19,21,17,17,15,17,14,13,11,10,10,10,6,13,12,6,5,2,1,0,0,,
2022-03-09 17:00:00,0,4,6,11,16,14,12,10,9,10,13,12,12,11,14,17,20,19,20,21,19,22,19,21,15,20,18.0,17,21,21,19,15,17,25,24,23,18,12,13,11,9,6,5,2,2,5,5,5,6,7,11,10,10,19,20,14,17,19,21,11,25,25,27,28,25,26,20,25.0,30,27,30,29,29,30,31,30,21,14,9,8,9,7,7,5,4,11,13,12,6,1,0,0,0,,
2022-03-09 18:00:00,0,2,3,9,7,6,6,6,7,4,9,8,11,13,12,13,16,9,14,13,14,11,13,15,17,16,12.0,12,15,12,13,11,12,21,20,15,15,13,13,12,7,6,5,6,5,3,5,5,5,7,8,7,8,16,11,16,16,15,19,17,19,19,19,22,23,29,27,24.0,23,18,23,22,20,19,20,19,18,13,20,18,15,13,3,12,3,15,14,0,8,0,0,0,0,,
2022-03-09 19:00:00,0,1,0,4,2,0,1,2,5,4,6,7,8,8,11,18,18,17,11,18,19,16,15,16,13,14,13.0,12,11,11,12,12,11,16,16,15,12,10,12,10,8,5,3,1,5,2,4,6,9,7,0,7,8,14,11,12,12,12,16,0,12,17,16,18,17,18,18,15.0,14,14,15,14,12,12,13,17,14,16,14,9,8,7,7,6,2,5,6,0,4,3,0,0,0,,
2022-03-09 20:00:00,0,1,2,3,0,4,1,3,0,0,2,2,6,8,11,15,17,13,15,13,16,20,18,22,19,17,16.0,14,14,11,11,12,11,14,12,12,10,12,11,10,4,2,1,3,4,1,6,8,8,9,13,15,15,18,7,17,16,17,18,0,24,31,33,32,25,24,19,16.0,14,13,12,12,14,13,11,12,12,12,10,8,10,5,9,8,6,5,4,3,2,0,0,0,0,,
2022-03-09 21:00:00,0,0,1,1,2,0,1,2,1,0,1,1,4,6,9,16,18,19,21,21,20,22,21,19,17,15,14.0,13,10,15,16,13,10,13,12,6,11,9,8,6,6,4,5,3,2,1,6,9,10,11,12,7,15,17,18,15,17,13,21,20,21,21,22,23,21,22,19,19.0,17,14,13,11,11,11,10,11,12,12,9,6,5,4,1,3,0,2,2,1,0,0,0,0,0,,
2022-03-09 22:00:00,0,0,0,1,1,0,2,2,0,2,3,1,5,8,12,16,17,16,18,19,20,19,20,19,17,16,16.0,18,16,15,15,16,13,15,15,11,11,11,12,10,6,8,6,4,3,2,3,4,4,4,6,7,13,20,20,17,19,20,20,0,20,21,26,28,25,20,20,19.0,11,16,12,12,13,12,12,13,15,17,16,11,10,10,7,6,6,6,7,4,0,2,0,0,0,,
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,9,10,7,8,0,18,18,17,15,10,8.0,9,7,6,7,4,7,5,8,5,7,8,8,6,8,8,6,5,6,1,2,3,6,9,9,10,15,18,0,17,15,19,21,0,19,17,18,20,17,15,13,14.0,13,10,9,9,8,11,10,9,8,7,7,8,6,5,1,2,0,3,3,2,2,0,0,0,0,,
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-10 04:00:00,0,0,1,2,2,1,4,5,8,9,18,14,16,17,17,18,17,18,17,17,18,16,11,12,13,15,20.0,18,19,18,19,23,25,0,24,0,18,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-10 05:00:00,0,0,0,2,3,3,4,5,2,8,10,6,1,12,11,13,12,7,13,11,13,8,12,9,12,14,15.0,14,16,15,17,19,18,19,20,20,17,16,12,15,15,12,11,10,8,4,4,2,5,5,8,6,3,8,9,8,6,4,4,0,4,0,5,0,0,0,0,6.0,7,6,0,0,0,2,0,6,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-10 06:00:00,0,1,1,3,6,8,9,6,8,10,13,16,13,23,24,21,19,19,21,20,20,21,21,25,19,20,22.0,21,24,19,27,18,19,17,18,14,22,24,11,9,9,8,6,4,9,3,3,4,3,3,4,4,2,4,4,7,5,3,12,11,5,5,7,6,7,6,5,5.0,5,6,4,4,2,3,4,3,4,7,0,8,6,9,6,4,4,18,16,14,13,6,8,1,0,,
2022-03-10 07:00:00,0,1,3,10,11,14,12,14,16,20,22,21,22,25,28,24,23,23,24,25,26,25,27,31,33,32,33.0,34,41,43,48,38,42,38,34,27,25,27,30,30,24,23,17,16,23,5,9,8,8,9,10,4,8,12,14,13,16,13,32,29,21,16,22,21,20,16,15,16.0,19,19,18,16,14,15,17,6,11,10,9,7,9,7,4,6,3,11,12,11,7,4,2,0,0,,
