Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지삼거리,3_당너머,4_신내SKV1센터,5_신내데시앙포레아파트220동앞,6_새솔초등학교입구,7_우디안아파트114동앞,8_중랑경찰서후문,9_새우개마을,10_신내능마을,11_신내교회.신내데시앙아파트,12_신내초등학교,13_능산지하차도,14_하나은행망우동지점,15_망우지구대,16_망우역,17_지하철7호선상봉역,18_상봉1동주민센터,19_신내쌍용아파트,20_이화연립경동제일교회앞,21_중흥초등학교,22_지하철7호선중화역2번출구,23_지하철7호선중화역3번출구,24_중화2동주민센터,25_이문동현대아파트앞,26_쌍용아파트,27_신이문역,28_쌍용아파트,29_이문동현대아파트,30_중화2동주민센터,31_지하철7호선중화역3번출구,32_지하철7호선중화역2번출구,33_중흥초등학교,34_이화연립경동제일교회앞,35_신내쌍용아파트,36_상봉1동주민센터,37_망우역.상봉터미널,38_망우역.망우지구대,39_우림시장.망우사거리,40_능산지하차도,41_신내새한아파트앞,42_신내교회.신내데시앙아파트,43_신내능마을,44_중랑경찰서후문,45_우디안아파트114동앞,46_새솔초등학교,47_신내데시앙포레아파트222동앞,48_신내데시앙포레아파트220동앞,49_당너머,50_중랑공영차고지.종점
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,0,0,0,1,2,0,1,0,0,1,0,2,1,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,0,0,0,2,2,3,0,3,3,3,4,2,2,1,0,1,2,2,4,7,3,3,2,0,1,2,5,8,9,5,6,10,0,4,5,6,3,4,2,1,0,0,2,1,0,2,3,0,0
2022-03-10 07:00:00,0,0,0,0,2,6,6,7,4,11,15,21,22,22,21,19,12,16,17,13,9,7,9,12,4,10,6,10,17,14,10,11,13,12,13,13,9,9,7,6,6,0,2,2,1,0,1,4,0,0
2022-03-10 08:00:00,0,17,15,1,2,4,5,9,3,12,18,18,15,15,15,12,12,11,12,16,17,10,11,14,12,10,9,14,20,17,15,16,18,19,15,21,16,14,14,11,10,9,7,5,4,4,3,3,1,0
2022-03-10 09:00:00,0,7,6,0,2,4,0,0,3,5,4,8,9,9,8,7,5,6,4,9,8,8,6,9,4,7,3,5,5,7,7,10,13,14,5,10,7,5,3,2,3,0,0,1,2,0,1,2,0,0
2022-03-10 10:00:00,0,1,0,0,1,1,0,1,0,0,0,2,4,5,4,5,5,3,4,3,3,3,4,4,0,3,2,4,5,6,5,7,8,9,9,8,8,6,5,5,7,6,4,4,0,1,2,1,0,0
2022-03-10 11:00:00,0,1,0,0,2,3,0,4,5,0,5,0,4,8,9,6,9,10,9,4,7,4,2,2,1,1,4,5,7,6,8,11,13,12,11,8,7,6,6,4,2,4,2,0,3,0,2,0,0,0
2022-03-10 12:00:00,0,1,0,1,1,3,4,0,0,4,4,5,6,5,7,7,11,4,4,4,8,5,5,6,5,3,5,6,9,6,6,8,10,11,9,10,7,6,5,3,1,1,2,4,2,0,0,0,0,0
2022-03-10 13:00:00,0,2,0,1,2,5,0,5,3,6,4,7,7,11,10,11,12,8,11,7,10,8,6,3,3,4,9,8,9,10,10,13,0,11,12,9,5,4,3,5,4,0,1,2,0,0,0,1,0,0
2022-03-10 14:00:00,0,0,0,1,3,4,2,0,2,3,3,8,6,5,5,6,5,7,3,7,7,6,5,5,3,3,2,5,9,7,9,12,15,9,14,12,8,9,9,8,7,2,5,4,0,3,2,0,0,0
2022-03-10 15:00:00,0,4,0,1,3,7,0,4,8,0,8,9,11,10,7,8,11,12,12,7,7,8,9,2,5,2,7,5,8,6,8,8,7,4,7,6,5,4,3,3,2,2,0,0,0,1,0,1,0,0
2022-03-10 16:00:00,0,2,0,3,1,5,4,4,3,5,6,6,8,11,8,14,15,15,11,11,7,4,7,4,4,2,6,3,4,6,12,12,11,9,12,13,11,7,6,4,4,0,3,3,2,1,0,0,0,0
2022-03-10 17:00:00,0,2,0,1,2,3,0,0,4,5,6,7,6,10,13,13,15,14,7,13,10,6,9,10,7,2,8,4,11,8,9,11,10,13,9,14,9,11,9,6,7,3,4,6,1,3,1,2,0,0
2022-03-10 18:00:00,0,2,0,3,1,2,0,3,4,5,3,7,6,11,10,13,14,13,9,12,9,5,10,11,8,6,15,17,15,11,19,18,16,16,17,16,9,13,13,9,6,9,8,6,2,4,1,0,0,0
2022-03-10 19:00:00,0,2,0,3,0,0,0,4,1,1,2,5,3,9,9,12,18,19,12,19,13,8,19,18,10,5,27,29,26,15,19,25,21,15,13,13,10,12,15,13,10,10,9,10,0,8,2,2,0,0
2022-03-10 20:00:00,0,1,0,0,1,2,0,1,0,1,0,2,2,3,6,8,11,11,0,7,10,8,10,10,7,4,9,1,8,7,9,11,11,11,10,0,9,9,10,11,11,10,0,2,3,2,1,1,0,0
2022-03-10 21:00:00,0,2,0,0,0,1,0,0,0,1,0,1,1,5,6,8,12,11,0,9,6,5,7,4,5,3,5,6,4,3,4,6,5,5,4,4,5,6,4,5,1,9,3,7,2,5,1,1,0,0
2022-03-10 22:00:00,0,1,0,0,1,0,0,0,0,0,2,0,3,3,0,2,8,7,0,4,5,3,4,2,3,2,9,0,3,6,7,6,7,5,3,0,3,4,7,4,5,6,5,6,5,1,2,0,0,0
2022-03-10 23:00:00,0,0,0,2,0,1,3,4,0,1,5,6,4,3,3,3,5,0,2,1,1,0,4,3,1,2,3,0,0,2,3,2,0,5,4,0,5,2,4,2,4,0,3,0,1,1,0,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,0,0,0,0,1,2,0,1,0,3,3,7,5,5,3,2,1,3,4,5,6,3,4,3,0,2,3,5,4,4,5,6,8,7,0,9,6,5,4,3,2,1,0,1,1,0,2,2,0,0
2022-03-11 07:00:00,0,4,0,2,3,2,3,4,3,8,4,12,12,14,12,13,12,15,15,12,11,11,12,17,11,13,8,8,13,15,14,9,11,4,11,10,8,7,6,4,3,3,3,2,2,3,7,9,0,0
2022-03-11 08:00:00,0,32,25,1,2,4,0,5,0,7,9,13,13,16,16,15,13,11,13,12,10,7,8,9,7,5,11,16,21,18,10,16,16,16,15,18,14,13,9,8,10,9,8,6,4,4,5,3,7,0
2022-03-11 09:00:00,0,2,1,0,1,3,0,0,0,4,5,8,7,8,8,8,9,7,7,8,5,3,4,4,3,2,4,6,8,10,9,12,13,14,6,16,12,10,6,5,4,2,4,3,3,2,3,3,1,0
2022-03-11 10:00:00,0,0,0,0,2,4,0,4,5,6,5,6,3,4,5,4,4,5,3,8,7,5,4,4,2,1,2,4,5,5,4,6,8,5,4,7,5,3,5,4,4,2,0,0,0,1,0,1,0,0
2022-03-11 11:00:00,0,0,0,0,2,3,0,0,5,2,1,6,2,7,8,5,9,11,4,9,5,3,4,0,4,3,4,8,10,8,6,6,7,0,6,7,6,4,5,3,3,2,1,0,0,0,1,0,0,0
2022-03-11 12:00:00,0,1,0,1,2,1,2,1,0,4,4,7,3,8,7,6,6,0,6,0,5,4,3,0,2,0,5,6,7,7,11,12,14,14,7,14,6,6,6,7,6,7,6,2,1,4,3,1,0,0
2022-03-11 13:00:00,0,2,0,1,4,3,2,4,0,4,5,8,9,8,6,5,9,10,11,10,2,5,6,6,5,2,4,4,4,6,13,14,15,16,15,15,7,7,10,6,3,7,6,5,2,1,1,0,0,0
2022-03-11 14:00:00,0,1,0,0,2,5,0,1,6,3,4,7,9,13,15,17,18,19,18,16,14,9,5,6,5,4,7,8,10,8,8,7,9,0,8,5,7,6,4,2,4,4,2,2,2,1,2,0,0,0
2022-03-11 15:00:00,0,1,0,0,1,3,3,0,4,1,4,6,2,7,9,10,19,19,7,16,12,9,9,9,5,2,5,6,7,7,8,10,12,0,8,11,9,5,10,5,6,4,1,4,1,0,0,0,0,0
2022-03-11 16:00:00,0,3,0,4,3,5,0,4,3,4,4,5,7,11,12,13,16,12,12,9,7,5,9,2,8,4,6,7,10,7,11,12,11,12,12,12,11,10,10,6,7,6,0,1,3,3,3,3,2,0
2022-03-11 17:00:00,0,1,0,3,4,6,0,5,6,5,2,6,5,10,12,15,23,19,21,17,15,7,11,9,10,4,13,16,15,10,10,12,12,14,15,17,11,11,15,15,13,8,7,6,5,4,2,1,0,0
2022-03-11 18:00:00,0,0,0,1,2,1,2,4,5,3,6,0,7,11,11,14,19,17,17,16,13,11,11,10,9,5,13,13,14,13,23,23,22,7,18,19,27,25,26,22,16,14,4,10,7,5,1,8,0,0
2022-03-11 19:00:00,0,3,0,2,1,0,0,2,0,0,3,7,6,7,9,12,13,14,15,14,12,10,14,5,10,4,12,14,15,11,16,16,17,18,15,14,14,15,10,9,7,6,5,14,10,8,4,1,0,0
2022-03-11 20:00:00,0,1,0,1,1,0,1,3,0,2,2,1,3,4,7,9,10,10,5,7,8,5,10,8,3,3,11,8,15,10,9,11,7,10,9,8,10,12,9,8,8,9,5,8,6,3,1,2,0,0
2022-03-11 21:00:00,0,2,0,0,0,1,0,0,0,0,0,2,2,4,3,6,6,7,0,6,4,3,6,0,3,2,9,12,13,11,11,10,8,7,5,10,11,7,6,5,5,4,3,4,7,3,1,0,0,0
2022-03-11 22:00:00,0,1,0,0,0,1,0,0,0,2,1,3,3,10,9,5,10,10,9,6,8,3,7,5,3,3,6,1,4,2,4,6,6,7,6,5,9,9,10,5,4,1,9,0,7,6,2,0,0,0
2022-03-11 23:00:00,0,0,0,0,0,1,0,3,0,2,3,4,3,4,4,5,4,1,0,0,3,0,9,4,7,2,4,4,2,2,5,5,5,4,2,0,5,5,4,4,3,3,0,1,2,1,0,1,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,0,0,0,0,1,1,2,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 06:00:00,0,1,0,0,2,2,0,2,2,0,0,0,3,3,2,3,3,0,2,2,1,2,2,1,1,0,0,3,4,4,4,5,6,0,0,6,5,2,3,4,3,0,1,2,0,1,0,0,0,0
2022-03-12 07:00:00,0,1,0,2,1,0,0,2,3,6,1,7,2,5,3,2,0,4,3,5,3,3,4,3,3,2,2,3,4,4,6,5,3,0,4,5,3,1,2,1,2,0,0,1,0,0,1,4,0,0
2022-03-12 08:00:00,0,1,0,0,1,2,0,0,1,1,2,3,7,7,8,9,7,7,7,7,6,5,5,7,0,5,8,7,9,8,8,9,11,8,12,12,9,7,6,5,4,4,2,0,0,0,1,0,0,0
2022-03-12 09:00:00,0,2,1,0,5,6,7,3,0,7,4,6,6,7,9,7,7,6,7,8,7,6,7,9,9,8,4,7,8,8,14,13,14,9,11,10,8,4,2,1,2,0,0,0,1,1,1,2,0,0
2022-03-12 10:00:00,0,1,0,0,1,3,0,1,1,4,2,5,5,7,8,9,8,7,8,9,7,7,9,10,8,4,3,2,4,5,7,14,15,16,17,18,7,5,4,4,3,2,1,0,0,1,0,0,0,0
2022-03-12 11:00:00,0,0,0,0,2,3,0,3,4,11,14,15,14,11,9,9,13,13,14,9,10,5,7,4,5,4,5,11,7,12,10,15,17,18,18,17,11,6,7,5,7,2,0,5,0,5,3,1,0,0
2022-03-12 12:00:00,0,1,0,0,1,3,0,4,5,6,7,6,7,10,11,12,13,14,5,9,7,6,8,7,4,3,9,10,12,10,11,13,12,11,12,10,5,7,6,4,4,4,2,2,2,3,0,0,0,0
2022-03-12 13:00:00,0,0,0,2,2,5,0,0,6,10,4,5,6,11,8,10,16,17,15,12,12,9,8,6,4,5,3,8,11,7,9,11,14,14,9,14,10,8,7,6,4,5,2,1,4,2,1,2,0,0
2022-03-12 14:00:00,0,1,0,0,2,1,0,2,3,3,5,14,12,11,12,11,14,15,0,14,11,5,7,8,6,7,7,9,9,8,9,10,11,8,10,3,9,9,10,8,6,5,4,5,0,4,0,0,0,0
2022-03-12 15:00:00,0,1,0,1,1,4,0,3,0,0,4,5,6,5,9,9,19,20,18,15,13,11,9,6,8,6,9,10,13,12,13,12,13,14,13,14,10,6,6,7,4,0,4,3,3,1,0,1,0,0
2022-03-12 16:00:00,0,0,0,0,1,2,0,2,0,1,3,5,8,9,14,14,16,15,11,14,11,7,5,9,8,5,11,15,8,9,13,18,11,7,17,11,12,10,11,12,10,11,2,10,5,3,2,0,0,0
2022-03-12 17:00:00,0,0,0,0,2,2,0,4,0,3,4,5,5,11,8,13,15,14,14,15,13,8,10,12,9,5,13,10,15,12,11,17,16,13,11,10,9,5,7,6,7,0,5,2,3,1,0,1,0,0
2022-03-12 18:00:00,0,1,0,1,4,5,0,0,0,6,1,4,9,6,8,8,10,12,11,7,8,6,8,4,6,4,9,10,11,12,14,14,12,15,13,11,14,10,10,9,5,8,5,4,3,4,2,1,0,0
2022-03-12 19:00:00,0,0,0,1,1,2,0,2,4,1,3,6,7,8,6,8,14,15,10,11,10,8,8,6,5,3,7,7,6,5,10,9,7,8,7,10,17,14,14,12,9,7,6,5,5,3,0,0,0,0
2022-03-12 20:00:00,0,1,0,2,0,0,0,0,0,0,1,3,4,6,3,7,12,7,0,6,5,4,8,4,7,5,6,3,5,6,9,6,9,8,2,3,6,6,8,7,2,1,0,5,3,0,0,1,0,0
2022-03-12 21:00:00,0,0,0,2,0,1,0,2,0,0,2,4,5,4,2,4,7,4,3,5,7,5,5,0,3,3,4,1,3,4,7,6,6,4,5,6,6,4,8,6,7,4,4,3,2,1,1,0,0,0
2022-03-12 22:00:00,0,3,0,2,0,1,0,1,0,1,0,1,1,2,2,5,7,6,3,3,2,1,8,7,6,2,3,0,3,1,3,5,4,2,3,3,4,5,2,3,6,1,0,7,6,5,1,0,0,0
2022-03-12 23:00:00,0,1,0,0,0,1,0,0,0,0,2,0,3,2,1,1,4,5,0,0,3,4,6,4,3,1,5,0,6,4,5,3,0,4,2,6,5,4,5,4,2,0,0,0,0,0,1,0,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 06:00:00,0,0,0,0,1,2,0,0,0,0,0,3,0,2,1,1,0,0,0,2,1,1,1,0,0,1,3,4,0,7,5,0,7,1,2,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-13 07:00:00,0,0,0,0,2,0,0,0,0,3,4,0,3,1,0,2,0,0,0,0,1,1,0,0,0,0,2,3,2,3,2,0,3,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
2022-03-13 08:00:00,0,0,0,0,1,2,1,3,4,5,0,5,6,5,3,2,2,2,4,3,2,1,4,0,0,3,3,2,4,5,6,3,7,0,5,8,7,0,3,3,1,0,2,0,0,0,1,1,1,0
2022-03-13 09:00:00,0,1,1,0,2,3,0,0,3,0,4,6,8,9,9,7,8,7,8,9,8,7,6,3,4,0,2,3,5,5,5,8,11,0,0,0,5,3,1,0,0,0,0,0,1,0,0,0,0,0
2022-03-13 10:00:00,0,1,1,0,2,2,1,2,0,3,5,8,7,11,9,9,9,6,7,12,6,8,4,4,3,2,4,6,9,9,9,13,16,17,15,12,10,7,5,4,3,4,0,3,1,2,1,1,1,0
2022-03-13 11:00:00,0,1,1,0,2,3,0,5,4,3,6,7,6,6,7,7,6,5,4,4,3,2,3,4,3,1,1,5,4,7,9,9,10,10,8,12,4,3,3,0,2,3,0,0,0,2,1,0,0,0
2022-03-13 12:00:00,0,2,2,1,1,4,3,5,0,0,9,7,11,12,5,7,7,5,3,4,5,5,9,4,10,6,3,4,5,7,8,12,13,4,12,12,8,1,6,3,2,0,1,0,0,0,0,1,1,0
2022-03-13 13:00:00,0,4,4,2,6,5,6,0,0,5,4,7,9,6,7,6,7,5,6,6,7,3,6,4,5,2,7,7,9,6,8,10,9,12,7,15,6,7,5,3,3,0,4,0,3,1,1,0,0,0
2022-03-13 14:00:00,0,0,0,0,2,2,0,2,0,0,0,5,5,6,6,7,9,8,2,7,6,7,10,9,7,4,3,4,6,7,10,12,14,14,5,5,8,8,7,4,2,0,4,1,0,1,1,0,0,0
2022-03-13 15:00:00,0,0,0,0,1,4,0,5,3,6,0,7,6,4,5,6,8,4,8,2,7,7,8,2,5,1,3,5,5,4,7,8,7,9,10,6,9,9,8,6,5,2,1,0,4,0,0,0,0,0
2022-03-13 16:00:00,0,0,0,0,0,1,2,3,2,4,4,7,6,5,6,2,6,6,0,6,5,1,4,0,1,0,9,7,8,5,6,7,8,9,8,10,6,5,4,4,7,0,6,5,1,4,1,0,0,0
2022-03-13 17:00:00,0,0,0,0,2,3,0,0,4,5,6,4,8,5,8,7,7,7,0,9,7,4,5,4,3,1,6,6,8,5,8,9,5,8,7,12,12,9,6,5,4,1,0,2,0,0,0,3,3,0
2022-03-13 18:00:00,0,1,1,2,0,3,0,0,0,0,0,4,3,3,5,6,8,7,6,7,4,5,5,4,3,2,6,0,4,5,7,8,7,9,7,8,7,8,6,5,4,3,3,2,2,1,0,0,0,0
2022-03-13 19:00:00,0,0,0,0,1,0,0,0,1,2,2,3,1,5,5,8,11,9,8,9,6,7,10,3,4,1,3,2,3,4,5,6,0,0,9,6,8,10,3,4,3,3,2,0,1,2,0,1,1,0
2022-03-13 20:00:00,0,0,0,0,1,0,0,0,0,0,0,1,1,5,2,4,8,7,0,6,5,3,3,0,2,1,5,0,2,3,1,3,2,3,2,2,2,1,5,2,4,0,1,0,1,3,0,0,0,0
2022-03-13 21:00:00,0,0,0,0,0,1,0,0,0,3,0,2,1,4,6,10,11,10,0,7,6,4,8,5,5,0,7,0,9,8,7,7,4,2,1,1,4,5,3,4,3,0,0,4,0,2,1,0,0,0
2022-03-13 22:00:00,0,1,1,0,0,1,0,1,0,1,2,4,0,4,4,0,5,0,4,3,3,2,5,2,2,1,3,2,1,4,5,2,4,4,1,5,5,3,3,2,0,0,0,0,0,1,0,0,0,0
2022-03-13 23:00:00,0,2,2,1,0,1,0,0,0,2,3,2,4,5,4,4,5,5,0,4,0,1,4,0,1,0,2,1,0,1,2,3,0,4,2,2,3,1,3,2,0,0,1,2,0,0,1,0,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 06:00:00,0,0,0,0,3,1,1,1,0,0,2,3,1,3,2,3,2,2,4,3,5,4,3,5,1,1,2,5,7,6,5,6,8,6,4,9,5,6,6,5,3,1,1,1,0,0,1,2,0,0
2022-03-14 07:00:00,0,5,0,2,4,5,6,3,5,7,7,12,14,15,15,12,10,12,7,10,11,9,12,13,10,11,8,13,19,19,13,14,16,15,15,16,11,10,8,4,5,3,0,2,0,0,6,11,7,0
2022-03-14 08:00:00,2,29,28,1,3,6,0,7,8,10,10,12,12,13,13,10,9,11,13,14,12,9,10,15,7,1,16,8,22,22,12,14,18,18,16,20,15,11,9,7,7,8,7,3,2,3,3,6,0,0
2022-03-14 09:00:00,0,2,1,0,5,7,8,0,3,9,8,10,7,7,9,8,8,9,6,13,10,5,10,0,2,8,2,5,7,9,6,6,8,0,7,9,9,7,4,3,4,3,2,5,2,0,1,0,0,0
2022-03-14 10:00:00,0,0,0,1,2,3,0,2,0,4,5,4,5,4,5,4,5,6,4,4,5,3,4,4,3,3,4,5,9,7,8,10,9,9,9,8,9,9,6,5,3,3,0,2,1,0,0,2,0,0
2022-03-14 11:00:00,0,0,0,0,1,3,0,0,1,2,4,4,2,5,3,4,7,5,6,5,4,3,3,6,1,4,2,4,5,4,7,9,8,7,7,4,3,3,5,4,3,2,0,0,0,0,1,2,0,0
2022-03-14 12:00:00,0,1,0,0,2,4,0,0,0,5,5,3,5,7,9,9,8,6,7,6,5,5,4,5,3,2,8,6,10,8,10,14,13,12,11,9,5,7,12,11,8,6,5,4,3,2,0,0,0,0
2022-03-14 13:00:00,0,1,0,0,1,6,2,5,4,5,4,6,5,7,6,5,8,7,7,1,3,5,4,1,1,2,5,6,5,4,7,8,14,13,6,8,5,7,5,4,5,4,3,2,1,2,2,1,0,0
2022-03-14 14:00:00,0,0,0,0,3,8,0,7,0,8,7,7,8,10,8,9,7,5,8,10,8,5,6,3,4,2,4,5,5,7,7,10,9,8,9,10,8,7,5,3,3,5,4,2,4,3,2,1,0,0
2022-03-14 15:00:00,0,1,0,0,1,3,0,1,2,3,1,5,5,9,10,10,13,12,0,8,7,6,6,5,2,1,10,13,14,15,16,16,7,7,6,7,6,3,5,6,3,2,3,4,3,2,1,0,0,0
2022-03-14 16:00:00,0,2,0,5,6,7,0,6,0,9,3,4,10,13,13,16,17,14,13,11,10,6,11,10,5,5,3,4,5,4,7,17,10,8,15,10,8,6,5,4,3,1,4,3,0,1,1,0,1,0
2022-03-14 17:00:00,0,0,0,1,1,4,0,4,4,6,7,6,8,13,12,14,16,15,6,10,9,8,12,10,7,3,8,9,9,9,12,15,14,15,12,13,12,10,11,13,9,8,6,6,4,2,1,3,0,0
2022-03-14 18:00:00,0,0,0,2,1,3,0,4,0,0,0,5,7,14,14,12,18,17,0,10,14,9,9,4,6,3,20,5,21,17,19,19,20,18,19,17,18,14,12,10,6,5,5,4,0,4,2,1,0,0
2022-03-14 19:00:00,0,3,0,2,3,3,4,5,0,1,5,5,6,11,11,12,13,11,9,12,10,7,13,10,6,2,11,14,10,8,10,13,13,12,11,13,9,10,13,11,9,6,5,8,7,5,3,2,1,0
2022-03-14 20:00:00,0,0,0,0,1,1,2,0,0,0,0,4,6,7,6,8,9,5,9,10,9,6,11,4,8,2,7,8,7,5,8,6,7,3,6,4,6,6,6,5,6,4,3,9,1,6,1,2,0,0
2022-03-14 21:00:00,0,1,0,1,2,0,0,0,0,2,1,3,4,9,10,12,16,14,0,7,5,7,7,4,6,3,9,0,10,10,10,8,8,7,6,4,5,6,6,7,4,5,4,5,1,4,1,1,0,0
2022-03-14 22:00:00,0,1,0,0,0,2,0,0,0,1,0,1,2,3,5,2,4,3,1,3,2,2,7,3,4,1,3,0,3,4,4,7,0,3,3,8,8,7,6,5,2,3,2,1,0,1,0,0,0,0
2022-03-14 23:00:00,0,0,0,2,0,2,0,3,1,0,5,4,3,2,2,3,5,0,6,5,0,5,6,3,2,4,1,2,3,2,3,2,0,0,0,2,3,4,6,7,5,5,0,0,1,4,1,0,0,0
