Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지삼거리,3_당너머,4_신내SKV1센터,5_신내데시앙포레아파트220동앞,6_새솔초등학교입구,7_우디안아파트114동앞,8_중랑경찰서정문.우디안101동앞,9_신내우디안아파트107동앞,10_능말입구,11_중랑공영차고지.신내역,12_신내교회.신내데시앙아파트,13_신내초등학교,14_능산지하차도,15_우림시장.망우사거리,16_망우역.망우지구대,17_망우역.상봉터미널,18_상봉역.중랑우체국,19_중랑역.동부시장,20_중랑교,21_삼육서울병원,22_시조사삼거리,23_떡전교사거리.동대문노인복지관,24_청량리미주아파트.동대문세무서,25_청량리역환승센타,26_청량리.청과물도매시장,27_제기동역.서울약령시,28_용두동사거리.한국의류시험연구원,29_신설동역,30_동묘앞,31_동대문(흥인지문),32_종로6가.동대문종합시장,33_종로5가.광장시장,34_종로4가.종묘,35_종로3가.탑골공원,36_종로2가,37_종로1가,38_광화문,39_서울역사박물관.경희궁앞,40_서대문역사거리,41_충정로역,42_아현초등학교,43_마포경찰서,44_아현동주민센터,45_공덕역,46_마포역,47_여의도환승센터,48_여의도공원,49_국회의사당역,50_여의도환승센터,51_파크원타워.LG트윈타워,52_마포역,53_공덕역,54_아현동주민센터,55_마포경찰서,56_아현초등학교,57_아현동가구단지,58_충정로역,59_서대문역사거리,60_서울역사박물관.경희궁앞,61_광화문,62_종로1가,63_종로2가,64_종로3가.탑골공원,65_종로4가.종묘,66_종로5가.광장시장,67_종로6가.동대문종합시장,68_동대문역.흥인지문,69_동묘앞,70_신설동역,71_용두동사거리,72_제기동역.서울약령시,73_청량리수산시장,74_청량리역환승센타,75_서울성심병원,76_휘경동입구,77_삼육서울병원,78_중랑교,79_중랑역.동부시장,80_상봉역.중랑우체국,81_망우역.상봉터미널,82_망우역.망우지구대,83_우림시장.망우사거리,84_능산지하차도,85_신내새한아파트앞,86_신내교회.신내데시앙아파트,87_중랑공영차고지,88_중랑공영차고지.신내역,89_능말입구,90_신내우디안아파트107동앞,91_중랑경찰서정문.우디안101동앞,92_우디안아파트114동앞,93_새솔초등학교,94_신내데시앙포레아파트222동앞,95_신내데시앙포레아파트220동앞,96_당너머,97_중랑공영차고지.종점
2022-03-14 11:00:00,0,1,0,1,3,5,0,7,7,0,6,10,16,17,16,19,22,21,22,19,21,21,21,20,22,24,25,25,23,23,20,15,15,14,12,11,12,14,15,16,17,8,15,12,9,7,3,0,8,8,8,9,9,9,11,15,14,15,15,17,20,19,20,20,21,21,12,15,14,17,15,14,14,13,12,12,13,14,16,14,11,11,13,12,10,9,8,8,7,4,5,2,3,1,1,0,0
2022-03-14 12:00:00,0,1,1,1,4,6,7,10,13,0,14,12,16,20,19,20,24,23,23,10,16,15,20,16,14,15,15,14,14,18,20,18,13,11,10,10,10,7,9,10,16,15,15,14,12,13,4,5,5,9,9,10,9,11,13,13,14,14,11,10,13,12,13,15,14,18,17,22,21,22,21,19,22,19,16,10,17,15,14,12,12,12,13,11,11,9,10,13,3,9,7,8,7,3,1,0,0
2022-03-14 13:00:00,0,2,1,1,2,5,0,7,10,5,9,8,10,11,20,22,19,15,15,24,24,17,21,18,19,17,16,15,15,14,14,22,19,21,24,13,21,19,17,14,14,15,17,14,12,6,2,0,4,4,6,11,10,13,15,14,13,12,12,10,13,14,15,15,14,15,13,10,13,12,9,11,11,11,7,9,7,7,14,11,12,11,18,16,19,15,13,14,10,11,9,8,6,3,0,0,0
2022-03-14 14:00:00,0,2,1,2,2,5,4,7,8,8,8,10,11,10,13,14,13,14,13,13,16,16,15,16,14,15,17,18,12,15,13,12,13,10,14,22,20,21,22,21,22,20,17,14,13,9,4,1,5,10,10,13,10,17,19,17,17,15,12,12,14,15,20,19,16,23,24,21,23,22,20,22,13,15,13,17,15,15,19,19,15,14,8,7,9,4,4,11,10,8,5,4,3,2,0,0,0
2022-03-14 15:00:00,0,1,0,1,4,5,0,8,10,6,8,9,12,12,16,14,18,19,15,13,14,6,15,13,14,18,16,15,16,16,15,12,9,7,10,6,9,10,10,11,11,10,9,10,9,8,3,1,7,13,15,16,14,14,18,14,15,19,17,18,21,23,17,19,18,25,22,21,21,22,18,23,19,24,25,24,25,26,24,22,17,13,12,11,9,8,3,10,9,6,5,2,5,3,2,1,0
2022-03-14 16:00:00,0,3,0,5,7,12,0,14,16,17,12,13,14,14,16,16,17,17,14,11,11,9,13,14,15,16,15,14,10,11,12,13,13,14,14,16,16,17,17,24,22,21,19,19,15,11,3,2,4,11,14,14,14,15,14,18,19,13,13,14,16,18,17,19,21,24,26,28,27,26,25,18,22,20,22,23,24,21,21,17,15,14,14,13,14,12,13,17,15,13,11,10,5,3,1,0,0
2022-03-14 17:00:00,0,1,0,3,5,7,0,14,17,14,15,17,19,21,18,18,15,18,13,12,12,11,12,7,10,9,10,8,8,9,7,10,13,13,14,18,18,22,24,26,27,22,19,16,14,11,5,3,12,24,38,32,24,22,24,22,19,18,18,24,24,26,26,27,27,29,34,33,33,35,34,33,33,30,31,32,37,36,36,25,22,24,21,17,13,11,11,15,11,12,10,8,6,2,2,0,0
2022-03-14 18:00:00,3,4,2,10,9,8,4,20,21,19,21,22,23,22,24,20,18,15,13,12,10,7,9,9,7,8,5,7,7,8,10,12,18,12,17,22,34,40,47,47,47,40,28,25,22,14,6,4,16,36,50,42,35,39,37,35,32,27,24,28,35,43,42,47,48,44,46,46,45,41,40,42,43,50,51,48,46,45,47,37,36,37,25,19,14,15,13,14,12,9,7,5,3,1,3,0,0
2022-03-14 19:00:00,0,2,0,8,2,9,0,12,6,13,17,16,15,15,17,15,16,15,13,12,11,11,13,7,18,19,20,16,13,12,6,8,12,8,10,13,17,18,22,34,32,26,24,20,15,14,3,2,7,20,32,25,22,20,23,23,22,17,16,17,20,24,25,29,31,30,32,34,32,35,31,34,29,33,32,29,30,39,36,38,28,24,36,32,18,15,9,17,16,14,10,9,7,2,2,0,0
2022-03-14 20:00:00,0,1,0,1,3,2,2,4,5,0,3,6,8,7,9,9,13,14,13,7,8,7,8,6,6,7,4,7,6,5,6,7,8,6,7,13,17,17,20,16,16,12,12,12,7,5,3,1,5,15,24,21,20,21,19,18,19,17,16,18,18,17,17,16,14,18,18,22,15,21,19,11,13,15,16,14,15,13,13,12,12,16,17,14,12,9,6,12,8,7,7,0,5,1,1,0,0
2022-03-14 21:00:00,0,1,2,1,1,2,0,2,3,0,1,0,6,4,7,9,11,10,11,13,13,9,12,10,10,5,5,9,9,8,6,5,6,7,10,11,11,12,13,17,15,11,8,9,6,7,2,0,3,10,11,15,17,18,17,15,16,9,13,14,17,19,13,20,17,20,21,18,17,15,18,17,18,16,18,17,15,13,11,11,12,14,17,16,13,12,5,15,13,6,5,5,4,2,0,0,0
2022-03-14 22:00:00,0,1,0,2,3,0,0,4,0,0,3,3,5,5,6,6,6,6,7,9,9,5,3,7,6,3,0,6,4,7,5,7,9,9,10,9,11,10,12,15,12,11,12,10,8,12,3,1,5,6,4,9,8,6,5,6,7,6,7,8,12,13,13,14,14,15,16,16,17,18,20,21,20,17,16,17,16,14,12,11,13,14,12,8,10,6,0,11,10,7,5,5,3,2,0,0,0
2022-03-14 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,12,11,12,11,10,9,13,0,12,11,0,8,5,4,6,0,7,2,9,5,10,11,6,6,5,3,2,4,1,1,2,4,5,7,7,6,4,5,5,4,7,0,13,7,14,15,14,17,18,17,16,6,20,19,18,19,12,19,20,17,14,12,9,8,9,8,5,2,1,5,3,4,2,0,2,1,1,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,0,1,0,0,2,5,0,4,2,5,2,8,5,9,11,16,17,23,29,30,34,36,41,40,43,41,34,39,32,37,43,40,39,38,34,35,33,28,28,25,31,37,38,38,36,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,0,1,0,0,2,3,0,4,6,3,5,5,8,9,14,16,16,15,7,16,18,18,21,20,17,18,14,18,12,18,17,16,14,2,20,17,11,9,7,14,7,13,11,11,7,12,19,7,2,9,8,9,8,9,10,12,12,13,6,13,12,11,9,7,0,4,2,8,0,7,0,6,0,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 06:00:00,0,2,0,1,4,6,0,11,12,6,10,13,17,22,25,27,31,28,25,28,28,27,29,28,27,26,26,28,12,30,28,24,9,7,8,11,10,10,5,7,6,7,6,9,9,11,2,0,2,7,8,7,11,14,16,18,19,17,13,11,10,9,8,9,5,6,5,5,6,0,7,6,5,7,7,7,7,8,11,8,7,7,9,10,8,5,3,8,7,6,3,2,0,1,1,0,0
2022-03-15 07:00:00,1,2,0,0,4,10,11,19,26,24,24,28,35,38,43,43,41,36,39,43,43,41,40,40,32,33,34,39,37,32,32,29,26,24,24,25,21,19,21,27,28,31,32,42,54,56,15,5,8,14,15,19,20,28,30,36,36,36,32,28,26,16,15,17,14,12,11,8,9,10,8,7,8,9,7,11,7,9,14,15,14,11,11,11,10,0,4,9,0,6,8,6,5,7,10,5,0
2022-03-15 08:00:00,0,14,11,2,6,11,12,18,23,16,23,28,39,43,47,55,53,47,47,47,47,50,46,43,40,39,38,39,39,41,39,33,30,31,28,30,34,32,30,37,38,39,36,37,47,44,17,16,9,17,17,30,42,42,38,40,39,39,38,26,27,22,20,18,16,11,11,8,9,9,11,13,8,13,15,22,23,27,36,30,26,22,18,19,16,18,17,26,18,18,8,0,7,2,4,2,0
2022-03-15 09:00:00,0,5,3,0,2,5,4,14,19,18,13,21,28,34,32,29,26,27,29,29,32,31,33,32,43,42,38,35,31,36,34,26,23,20,17,16,15,14,14,21,21,22,25,23,25,26,7,5,5,14,18,18,20,21,22,23,23,23,21,22,22,16,14,13,11,9,9,11,4,10,9,8,8,8,10,9,9,11,14,13,12,12,12,9,8,5,7,8,5,7,4,3,3,2,1,0,0
2022-03-15 10:00:00,0,1,0,1,4,10,7,14,15,14,13,15,16,15,21,24,23,23,25,26,26,27,27,25,25,27,29,29,26,23,23,21,14,11,11,10,9,12,12,19,22,20,20,19,12,12,3,2,3,7,3,10,12,16,16,14,16,15,13,13,16,15,13,13,13,13,11,11,9,10,7,9,9,6,9,10,9,7,11,12,8,9,7,4,5,5,6,8,2,7,5,3,3,2,0,0,0
2022-03-15 11:00:00,0,1,0,0,4,5,6,7,10,8,10,18,15,14,19,18,17,18,23,26,26,23,20,26,28,27,26,25,26,27,21,20,17,15,13,14,12,12,12,18,19,17,16,14,11,9,2,1,3,10,18,19,21,19,12,21,22,21,17,15,13,16,14,18,12,16,14,18,11,20,19,11,12,13,15,14,15,9,11,11,11,9,8,4,6,5,5,4,3,4,2,3,2,2,0,0,0
2022-03-15 12:00:00,1,0,0,2,4,5,6,8,10,0,8,9,10,11,14,15,18,19,18,18,17,13,16,16,17,16,17,17,18,21,22,24,26,23,17,16,17,13,13,18,18,16,16,15,14,13,3,2,4,9,10,10,12,10,9,11,11,11,8,10,10,10,9,12,17,18,22,25,30,29,25,25,26,21,16,16,24,23,24,19,18,15,16,16,11,10,6,12,10,9,8,6,4,3,1,0,0
2022-03-15 13:00:00,0,3,2,1,2,5,0,7,10,6,11,6,10,11,14,16,18,17,21,20,23,24,24,16,21,21,22,21,18,18,19,20,22,21,17,19,17,20,22,23,32,29,22,21,17,14,4,3,5,14,20,19,22,17,17,19,19,18,17,18,20,19,17,18,16,19,21,22,22,21,22,16,18,20,15,14,13,13,14,12,12,10,9,10,7,4,6,9,5,8,4,3,3,2,0,0,0
2022-03-15 14:00:00,0,0,0,1,3,7,7,7,11,0,13,13,15,12,13,13,12,13,13,9,14,13,14,16,16,18,19,18,15,18,18,16,15,16,13,14,14,20,15,25,23,22,19,17,15,10,5,3,3,9,10,10,10,11,12,12,12,16,14,14,18,18,22,21,22,21,23,22,26,26,24,20,20,24,23,22,24,22,21,18,18,19,14,14,10,10,9,12,9,7,4,2,4,3,1,0,0
2022-03-15 15:00:00,0,1,0,0,2,4,1,8,9,0,9,11,15,14,15,18,22,19,16,17,18,15,16,18,16,14,21,20,17,16,19,16,13,13,17,16,22,20,15,18,21,20,17,14,12,8,4,0,2,10,12,13,13,17,17,21,21,20,17,16,17,20,19,22,24,21,31,28,31,35,30,27,28,27,28,27,26,25,25,21,19,16,16,15,14,9,13,11,12,7,8,7,6,2,1,0,0
2022-03-15 16:00:00,0,2,0,3,4,7,0,11,15,14,13,13,16,15,15,16,18,16,17,17,14,17,17,17,15,12,12,13,15,18,19,21,26,26,29,15,21,20,23,29,27,23,17,16,12,11,3,2,6,19,19,27,23,23,26,24,26,23,24,23,23,25,20,24,26,31,36,30,30,33,34,30,28,32,33,31,30,31,33,27,20,19,17,16,14,14,0,17,16,13,12,4,7,6,4,0,0
2022-03-15 17:00:00,0,3,0,2,2,4,6,12,16,12,13,14,18,20,20,21,24,15,15,16,15,12,17,16,19,23,16,20,17,14,15,17,17,16,13,15,19,15,21,22,21,20,17,15,11,9,3,2,11,27,45,42,29,33,33,29,35,30,22,22,23,28,29,31,34,39,40,40,39,32,33,32,35,31,30,29,31,31,35,30,28,26,23,21,22,21,22,26,22,19,12,11,4,6,3,0,0
2022-03-15 18:00:00,0,4,0,6,7,8,8,15,17,15,21,20,20,16,20,23,23,21,19,16,16,16,16,14,15,19,18,15,15,16,13,18,19,18,20,23,29,34,38,39,39,33,32,29,24,27,6,3,20,46,58,47,39,35,33,33,31,35,30,31,30,40,36,36,35,43,43,42,44,40,44,43,42,37,39,37,35,32,36,35,30,26,28,24,18,16,10,24,10,17,13,5,9,3,3,0,0
2022-03-15 19:00:00,0,2,0,7,6,6,7,9,12,13,12,11,12,14,18,18,22,15,12,10,10,11,11,6,11,9,10,10,12,11,8,8,9,15,15,20,25,16,30,27,27,27,23,19,20,15,8,6,6,16,23,30,16,15,16,16,29,21,18,20,23,25,23,25,31,31,31,31,34,35,35,35,37,34,34,32,29,23,25,24,27,25,27,21,17,18,19,26,18,21,15,14,12,5,3,0,0
2022-03-15 20:00:00,0,0,0,2,2,3,0,5,6,2,5,9,8,5,7,9,12,18,13,7,9,4,8,7,10,9,9,7,9,8,5,5,8,4,8,9,9,14,18,20,22,11,21,9,10,7,4,2,5,16,24,22,18,14,12,15,13,11,9,10,13,16,16,19,20,20,22,21,20,19,21,20,21,25,24,24,29,27,22,22,21,22,19,19,15,14,7,16,14,13,11,12,9,5,2,0,0
2022-03-15 21:00:00,0,1,0,0,1,2,1,3,0,4,0,5,4,5,5,6,11,10,8,14,12,11,6,9,8,7,0,7,5,3,4,4,6,5,9,10,18,25,28,26,26,18,16,15,13,10,5,3,5,9,14,12,14,12,10,12,12,13,9,10,12,14,15,17,18,22,25,26,24,25,24,21,20,23,21,15,19,16,19,19,16,14,14,14,13,11,10,13,7,6,6,7,4,4,1,0,0
2022-03-15 22:00:00,0,1,1,3,2,2,0,2,0,0,0,3,4,3,5,3,8,10,9,7,6,7,0,6,5,0,6,5,4,5,4,9,6,5,10,17,23,24,25,25,20,15,15,12,12,7,3,0,8,12,13,11,12,11,13,13,10,10,9,9,12,17,21,25,26,25,28,31,29,26,25,26,20,27,25,23,21,18,18,15,15,15,16,15,9,6,5,9,12,8,5,7,5,1,0,0,0
2022-03-15 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,3,0,0,5,0,3,0,4,0,7,8,9,11,3,12,9,11,9,8,8,5,3,2,2,5,8,8,9,8,9,9,7,3,8,8,10,10,11,10,11,10,14,14,16,14,13,15,14,15,21,10,23,12,18,13,11,9,8,9,7,6,3,5,3,4,4,1,0,0,1,0,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,0,0,0,0,3,3,0,4,5,2,6,8,8,10,13,16,22,28,39,41,46,46,46,36,47,43,41,40,35,39,54,51,51,50,44,42,38,32,22,23,32,40,42,42,39,35,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,0,0,0,0,3,2,3,5,7,6,3,7,8,11,16,13,17,17,18,21,10,0,22,20,23,22,22,12,21,21,22,21,21,18,13,17,14,12,12,10,26,28,24,22,19,17,18,11,4,9,10,9,13,15,16,16,15,13,12,13,12,9,9,10,8,6,0,6,7,8,8,7,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 06:00:00,0,2,0,1,4,5,0,8,11,10,9,11,19,26,29,29,29,23,26,19,20,17,18,21,18,17,19,19,12,21,19,17,16,11,11,13,12,11,11,16,17,17,15,14,11,10,4,1,1,9,8,8,10,13,13,15,18,16,15,13,11,11,10,7,8,7,5,7,8,7,6,6,6,5,7,6,6,9,10,9,6,5,9,9,6,2,3,5,1,4,1,1,3,1,0,0,0
2022-03-16 07:00:00,0,4,3,0,6,15,17,29,43,39,29,33,46,46,48,52,56,50,33,38,34,34,38,27,34,32,32,33,33,30,25,23,23,26,25,28,28,27,21,25,30,34,36,35,41,47,7,3,9,21,16,17,26,18,24,26,33,31,27,23,25,18,13,14,10,9,7,7,7,4,8,7,7,9,9,10,11,12,15,14,12,14,15,5,14,0,0,14,12,10,6,2,5,5,7,0,0
2022-03-16 08:00:00,0,9,8,1,5,11,8,15,18,15,19,23,36,40,50,54,53,55,59,52,54,54,55,54,52,51,51,52,52,54,47,42,38,34,28,26,30,30,28,35,37,36,40,43,46,47,13,10,8,21,17,24,28,33,44,47,52,48,45,37,32,23,21,15,13,10,8,12,10,12,12,12,11,10,10,10,13,16,21,22,19,18,19,17,15,8,14,20,13,14,8,7,6,6,4,1,0
2022-03-16 09:00:00,0,10,9,1,4,8,5,13,15,9,19,20,23,19,21,27,28,27,27,29,33,34,37,35,32,30,30,30,29,32,33,28,24,23,15,14,14,13,12,18,21,22,18,18,21,19,7,6,4,18,15,12,14,16,17,16,18,14,34,23,21,19,17,16,13,11,11,13,14,13,11,9,9,8,7,8,10,12,11,9,8,9,12,10,11,10,8,10,0,3,8,6,2,4,0,0,0
2022-03-16 10:00:00,0,1,0,0,4,7,0,9,13,9,14,16,19,16,22,22,20,20,21,23,26,25,28,27,23,21,22,25,26,26,28,26,22,17,16,14,14,14,17,18,21,21,17,19,14,11,3,2,3,10,10,12,14,16,18,19,20,20,20,21,19,19,18,15,16,21,18,11,11,11,12,12,12,11,11,10,10,9,13,13,8,8,12,12,7,8,2,9,3,7,6,5,2,1,1,0,0
2022-03-16 11:00:00,0,1,0,1,4,7,0,5,11,0,12,14,14,14,17,17,17,21,22,21,21,19,20,22,22,20,22,21,16,17,21,17,13,14,11,12,14,16,19,22,24,25,24,23,19,15,4,2,5,13,14,18,22,20,17,20,18,18,20,22,22,20,18,19,16,18,15,17,19,16,14,15,16,17,17,16,17,21,19,15,12,7,11,12,8,3,3,9,8,3,5,1,3,2,1,0,0
2022-03-16 12:00:00,2,1,0,2,3,6,3,7,12,14,9,11,18,16,14,19,18,17,17,15,20,21,20,14,18,15,16,15,14,16,20,16,15,13,14,13,10,13,10,16,16,15,14,12,12,13,6,5,4,12,12,15,15,19,22,23,21,22,18,21,21,21,18,20,20,18,21,21,22,19,13,12,13,16,16,17,16,13,16,14,10,8,9,8,7,6,0,7,2,4,4,3,3,1,0,0,0
2022-03-16 13:00:00,0,1,0,0,1,6,2,6,7,4,8,10,11,14,17,19,22,22,21,22,21,19,20,17,21,19,21,21,22,22,20,21,20,19,20,21,21,25,27,28,27,24,19,18,14,16,6,3,5,8,8,14,13,13,17,20,20,16,18,13,18,19,18,23,21,19,22,24,29,24,28,27,24,26,20,18,19,21,20,14,10,10,9,8,9,5,6,7,6,3,5,3,3,3,0,0,0
2022-03-16 14:00:00,0,1,0,1,5,8,3,10,16,15,13,13,14,16,16,17,15,18,18,18,19,18,22,16,25,26,27,24,24,23,16,28,29,26,26,26,12,16,19,20,21,20,20,18,18,13,6,4,5,11,12,16,15,14,16,15,15,15,14,15,17,19,21,20,21,23,24,24,24,25,22,18,20,19,18,24,23,22,20,23,11,11,10,8,8,7,7,7,5,4,3,3,5,2,2,0,0
2022-03-16 15:00:00,0,2,0,1,7,9,0,11,8,0,13,15,14,14,14,17,20,16,14,13,13,12,12,11,11,11,15,14,12,10,13,13,12,11,14,25,24,20,20,28,27,25,24,20,18,16,5,1,7,9,12,20,25,26,25,23,22,19,18,17,19,24,25,24,23,30,30,27,32,30,31,31,28,28,26,27,25,28,24,21,16,16,15,13,13,12,6,14,13,11,8,7,5,3,0,0,0
2022-03-16 16:00:00,0,3,0,2,4,9,10,12,15,6,15,16,18,17,21,19,20,19,18,16,15,16,20,20,23,23,24,24,23,22,23,21,28,24,21,20,21,24,20,27,29,28,27,24,19,11,4,2,6,18,27,21,22,25,25,28,29,24,17,16,17,25,27,26,26,27,28,29,33,36,38,37,34,32,32,31,36,39,35,32,26,20,23,22,18,17,18,26,22,21,16,15,11,5,1,0,0
2022-03-16 17:00:00,0,3,0,5,3,5,4,10,14,13,13,14,15,16,16,14,14,20,17,15,19,15,20,15,21,18,19,18,14,15,13,18,21,20,20,23,31,32,45,45,41,36,27,21,14,15,6,3,13,39,53,35,32,30,29,29,25,25,25,24,28,27,26,27,29,32,36,34,38,36,32,34,30,30,30,29,33,33,32,31,27,23,25,26,23,20,7,15,19,15,13,11,9,4,3,0,0
2022-03-16 18:00:00,0,4,0,5,5,6,5,15,16,14,17,20,22,23,21,17,20,18,16,17,16,17,15,15,13,11,12,2,13,12,13,13,15,17,17,19,22,25,29,34,40,36,38,34,23,18,7,6,15,34,43,41,39,41,45,45,43,40,37,38,38,33,35,38,39,41,53,56,60,58,40,52,49,47,46,45,47,45,41,38,29,30,31,28,22,22,13,24,23,18,14,13,11,2,2,0,0
2022-03-16 19:00:00,0,3,2,5,2,3,0,7,11,10,9,9,12,15,17,18,20,27,17,13,13,11,11,11,13,12,11,11,11,9,8,7,7,8,10,16,22,24,25,28,29,27,20,20,16,15,4,2,7,17,23,18,23,20,19,19,18,16,15,19,15,18,20,23,22,23,29,28,27,27,28,29,28,31,33,30,29,27,32,37,34,28,24,25,20,19,18,21,20,15,9,6,5,5,11,8,0
2022-03-16 20:00:00,0,1,0,1,2,1,0,3,3,0,0,3,6,5,5,6,11,10,9,7,5,6,6,7,5,0,9,5,9,3,8,9,9,2,12,16,17,18,19,23,23,19,16,16,11,8,4,2,8,21,31,22,25,19,24,22,19,20,19,15,21,22,23,24,22,23,21,25,24,23,21,20,21,24,29,26,25,24,23,21,20,21,19,16,14,13,9,16,15,12,10,9,7,2,0,0,0
2022-03-16 21:00:00,0,4,0,5,3,2,0,3,3,0,2,4,6,6,6,8,9,12,13,12,13,4,12,5,9,0,6,5,6,5,4,4,5,1,8,9,12,13,13,12,13,12,9,8,7,8,4,2,6,16,16,18,16,19,20,18,18,16,15,16,17,20,21,23,20,23,23,24,23,25,24,22,21,28,21,27,23,22,23,23,20,20,19,15,12,10,9,14,13,10,8,7,4,3,0,0,0
2022-03-16 22:00:00,0,1,0,4,2,0,0,0,5,0,1,2,3,4,3,5,8,8,7,8,8,0,7,4,3,7,5,7,8,5,4,4,5,6,8,11,10,15,15,16,15,14,12,11,8,4,3,1,3,12,16,18,15,16,16,13,14,12,9,11,13,16,17,24,22,16,20,20,21,21,18,22,20,20,19,19,20,18,15,18,16,12,12,12,10,9,9,11,10,8,9,8,6,3,0,0,0
2022-03-16 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,5,5,0,0,3,6,6,0,9,8,7,18,21,24,24,26,22,19,15,15,15,9,6,3,6,6,7,6,9,11,10,9,8,8,8,4,11,9,10,10,9,11,12,10,12,14,12,12,13,15,16,14,11,12,11,9,16,14,13,10,7,8,0,11,10,9,7,0,4,2,1,0,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
