Unnamed: 0,1_도봉산역광역환승센터,2_도봉산역,3_도봉한신아파트,4_서울북부지방법원.검찰청.도봉역성황당,5_신도봉사거리,6_신도봉시장.도봉구청.방학북부역,7_도봉소방서.방학남부역,8_도봉보건소,9_도봉구민회관.도봉문화원(중),10_쌍문역,11_우이1교앞,12_수유3동우체국,13_수유(강북구청)역,14_수유역,15_수유시장.성신여대미아캠퍼스앞,16_미아역.신일중고,17_도봉세무서.성북시장,18_미아사거리역,19_월곡뉴타운,20_길음뉴타운,21_미아리고개.미아리예술극장,22_돈암사거리.성신여대입구,23_삼선교.한성대학교,24_혜화동로터리.여운형활동터,25_명륜3가.성대입구,26_창경궁.서울대학교병원,27_원남동,28_종로4가.종묘,29_종로3가.탑골공원,30_종로2가,31_종로1가,32_광화문,33_서울역사박물관.경희궁앞,34_경찰청.동북아역사재단,35_서울역버스환승센터,36_갈월동,37_숙대입구역,38_삼각지역,39_KT용산지사,40_신용산역,41_한강대교북단.LG유플러스,42_노들섬,43_노들역,44_노량진역,45_노량진수산시장.CTS기독교TV,46_현대아파트.유한양행,47_대방역1번출구앞,48_공군호텔,49_서울지방병무청,50_보라매역.동작세무서,51_보라매공원,52_경남아너스빌아파트,53_강남성심병원.대림성모병원,54_서울영림초등학교,55_구로디지털단지역,56_문성초등학교,57_금천우체국,58_말미고개.금천소방서,59_금천구청.금천경찰서,60_시흥사거리.시흥대교,61_독산한신아파트,62_금하마을,63_시흥대교,64_금천구청.금천경찰서,65_말미고개.금천소방서,66_금천우체국,67_문성초등학교,68_구로디지털단지역,69_동작상떼빌아파트,70_신대방경남아파트,71_신대방현대아파트,72_보라매공원,73_보라매역.동작세무서,74_강남중학교,75_서울지방병무청앞,76_공군호텔,77_대방역,78_현대아파트,79_노량진수산시장.CTS기독교TV,80_노량진역,81_노들역,82_노들섬,83_한강대교북단.LG유플러스,84_신용산역,85_KT용산지사,86_삼각지역,87_숙대입구역,88_갈월동,89_서울역버스환승센터.강우규의거터,90_시청앞,91_서울신문사,92_종로1가,93_종로2가,94_종로3가.탑골공원,95_종로4가.종묘,96_종로5가.광장시장,97_종로5가.효제초등학교,98_종로5가.효제동.김상옥의거터,99_방송통신대.이화장,100_혜화역.마로니에공원,101_혜화역.동성중고(장면총리가옥),102_삼선교.한성대학교.조소앙활동터,103_돈암사거리.성신여대입구,104_미아리고개.미아리예술극장,105_길음뉴타운,106_월곡뉴타운,107_미아사거리역,108_도봉세무서.성북시장,109_미아역.신일중고,110_수유시장.성신여대미아캠퍼스앞,111_수유역.강북구청,112_수유3동우체국,113_우이1교앞,114_쌍문역,115_도봉구민회관.도봉문화원(중),116_도봉보건소.북한산아이파크아파트,117_도봉소방서.방학남부역,118_신도봉시장.도봉구청.방학북부역,119_신도봉사거리,120_서울북부지방법원.검찰청.도봉역성황당,121_도봉한신아파트,122_도봉산역,123_도봉산역광역환승센터
2022-03-07 04:00:00,0,2,5,6,9,13,17,19,24,29,31,32,36,39,40,41,42,47,47,47,46,44,37,43,41,42,35,25,32,26,20,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,0,1,2,2,4,3,5,8,9,9,12,8,12,14,13,17,16,17,16,19,17,20,19,20,19,20,34,30,28,26,17,18,17,12,9,5,6,5,6,6,0,5,6,5,7,7,8,17,18,15,13,15,16,12,10,8,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 06:00:00,0,3,7,8,12,11,15,18,17,16,17,11,12,12,15,16,15,16,17,19,21,22,24,25,25,26,22,21,15,13,10,9,7,6,4,7,4,6,5,7,5,0,6,4,11,10,13,10,8,8,8,10,10,5,5,3,3,2,2,0,4,5,10,20,27,27,27,20,21,22,31,35,33,27,27,27,21,18,20,19,20,19,15,16,14,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 07:00:00,5,15,18,22,25,35,39,54,36,27,28,35,37,38,36,40,41,45,47,50,44,43,42,28,28,37,34,31,22,20,16,14,12,10,12,12,13,15,16,18,21,10,22,22,24,25,36,39,35,28,16,22,18,16,15,14,7,6,5,1,12,21,31,55,65,67,59,57,31,35,43,48,44,49,56,56,40,36,29,25,30,17,25,23,24,23,24,25,26,21,15,12,12,14,13,12,6,5,6,3,3,6,4,5,5,7,9,0,9,13,15,0,0,2,0,0,0,0,0,0,0,0,0
2022-03-07 08:00:00,4,14,19,22,24,30,36,44,47,27,31,28,29,27,28,28,31,33,30,36,39,51,54,38,54,51,51,40,36,25,18,16,11,8,12,13,13,17,18,14,12,5,19,24,33,19,41,40,41,38,38,38,39,37,29,23,17,12,11,3,11,24,32,53,62,63,58,38,40,38,65,64,51,51,54,51,35,32,23,23,25,25,25,27,29,30,35,38,37,27,14,8,11,11,9,9,7,8,6,7,5,5,13,9,12,11,14,14,15,16,21,20,20,26,27,23,19,20,23,23,21,4,0
2022-03-07 09:00:00,4,9,10,11,4,16,17,18,18,19,20,22,23,21,20,23,24,27,33,32,32,34,38,40,36,35,34,28,19,14,14,12,8,9,10,9,8,8,9,7,10,4,12,9,10,11,18,16,18,18,17,16,12,12,12,8,6,5,3,2,9,12,17,25,26,33,35,17,20,23,24,29,27,29,33,38,33,29,25,24,23,0,22,21,19,17,18,20,16,15,10,11,6,10,9,9,4,10,11,7,0,8,7,10,12,3,16,16,9,16,13,12,15,17,15,15,11,12,9,4,5,1,0
2022-03-07 10:00:00,1,5,5,6,6,7,10,9,11,9,10,10,9,11,16,8,15,16,17,18,20,20,20,17,16,17,17,13,12,10,8,7,5,5,5,6,6,6,5,7,7,6,8,9,10,9,11,12,10,11,9,8,10,9,8,7,6,5,4,4,4,6,7,12,13,14,17,16,17,17,20,20,22,22,23,22,20,15,20,19,19,18,18,17,15,13,14,11,12,12,11,11,12,9,8,9,9,7,10,9,10,8,7,5,7,7,8,8,8,9,12,13,13,17,13,11,9,9,6,6,5,2,0
2022-03-07 11:00:00,2,7,6,11,11,11,12,13,14,16,16,17,13,14,13,17,16,16,15,16,18,17,18,17,15,18,17,11,10,9,7,6,7,8,7,5,5,7,8,7,9,8,7,9,10,11,13,13,13,14,14,14,12,10,13,12,8,4,3,3,2,2,3,7,10,15,17,17,16,13,17,18,19,20,21,22,19,20,18,18,20,22,21,20,17,18,20,18,18,19,17,18,18,17,17,18,17,12,9,9,12,15,18,14,11,13,8,14,12,15,7,3,4,9,8,6,4,3,3,2,2,1,0
2022-03-07 12:00:00,1,5,7,8,10,12,18,21,22,19,17,21,23,22,20,19,11,19,18,16,16,17,15,12,14,14,13,12,11,12,12,10,11,10,11,11,8,10,9,11,9,10,11,10,11,12,17,17,14,13,9,8,10,8,12,11,9,7,6,3,5,3,4,9,9,14,13,12,13,14,16,17,17,18,17,18,18,16,17,16,12,13,13,13,13,14,17,15,17,16,16,15,17,16,18,17,12,11,20,18,20,13,14,15,14,13,14,13,12,10,10,12,12,17,18,17,12,8,10,7,5,2,0
2022-03-07 13:00:00,1,5,7,11,5,12,12,16,14,19,20,18,15,10,16,17,15,17,16,14,14,15,16,15,17,26,16,17,13,13,14,17,18,21,16,15,19,23,22,21,16,6,8,10,11,9,12,9,10,14,12,12,7,5,5,5,7,6,3,2,2,5,6,10,10,12,14,16,16,17,15,15,14,18,17,21,15,12,13,13,19,9,11,18,16,15,14,16,14,17,14,18,17,18,19,17,15,15,16,14,12,11,12,25,24,24,18,19,15,16,16,17,16,17,13,13,14,11,10,7,6,3,0
2022-03-07 14:00:00,3,6,4,7,9,11,14,11,13,12,11,10,17,13,14,15,16,14,14,16,15,12,11,12,11,11,11,10,11,11,11,13,14,16,14,13,16,16,15,16,13,11,12,15,17,18,21,19,20,17,18,12,13,12,14,11,10,8,5,5,2,4,7,10,7,9,11,11,11,13,14,12,15,17,15,17,15,15,14,16,17,11,16,16,17,17,16,16,16,22,19,17,18,22,21,20,21,22,21,22,21,24,26,23,24,21,23,22,17,17,13,12,13,14,18,14,13,9,9,7,2,1,0
2022-03-07 15:00:00,1,3,2,4,4,10,13,11,14,14,13,12,11,11,18,12,11,17,11,14,9,17,17,16,11,10,17,18,16,16,17,20,20,21,20,22,23,27,15,17,18,19,18,17,18,18,19,20,25,31,27,25,21,19,28,22,14,12,7,4,2,3,5,10,10,9,10,11,13,15,19,28,25,25,21,24,20,18,13,15,13,0,12,13,13,12,14,12,14,15,18,25,24,28,27,29,29,25,27,24,25,25,28,24,26,23,22,21,21,23,22,15,15,13,14,19,14,11,14,10,6,2,0
2022-03-07 16:00:00,8,7,11,12,9,0,11,12,11,9,9,10,10,11,11,13,12,17,17,15,15,15,13,12,11,12,14,14,15,16,15,15,16,16,15,13,15,15,15,26,30,29,25,30,32,29,30,36,35,32,31,27,28,25,26,17,14,9,11,5,2,4,5,9,12,18,21,23,24,26,24,23,22,20,25,24,19,18,15,14,15,6,14,19,18,19,18,13,17,12,14,19,17,23,26,27,26,21,24,24,26,28,30,36,37,31,26,27,25,33,37,27,26,28,23,17,11,12,11,8,5,3,0
2022-03-07 17:00:00,6,15,20,26,23,25,21,22,21,16,13,12,10,9,12,14,13,14,14,12,15,11,12,13,14,21,23,20,19,16,18,20,27,31,22,18,20,25,27,34,36,19,34,25,32,33,40,37,35,33,28,27,23,26,43,41,30,27,24,7,3,5,7,14,11,18,19,12,14,20,21,25,23,24,25,25,16,15,17,20,21,16,22,21,19,18,18,16,14,20,24,28,27,33,38,49,42,41,37,32,34,39,37,33,28,26,21,20,18,17,24,15,14,17,5,13,12,9,7,7,4,2,0
2022-03-07 18:00:00,8,15,14,15,17,20,23,23,24,20,17,19,14,16,16,15,15,14,16,14,17,15,15,14,18,17,22,21,17,17,27,33,48,55,48,45,32,38,40,39,46,46,39,41,49,51,58,52,40,49,43,34,31,31,47,43,35,26,23,12,3,1,12,18,22,31,32,32,31,27,30,27,34,28,28,27,20,17,16,16,15,16,20,18,18,18,13,12,13,22,37,40,43,46,49,46,44,43,41,37,38,36,35,32,36,34,32,36,33,30,32,32,29,50,47,34,28,24,21,18,14,7,0
2022-03-07 19:00:00,2,9,8,10,8,12,14,19,17,15,16,15,13,12,13,18,17,12,10,12,15,14,12,13,10,0,13,11,13,11,14,15,18,15,15,14,14,19,21,24,29,20,25,22,30,36,34,27,24,37,30,24,20,19,37,34,27,21,16,9,1,2,5,9,9,11,13,13,11,14,13,14,20,22,22,20,12,11,11,12,13,9,15,13,13,9,8,8,7,15,14,17,20,28,31,32,35,29,29,29,30,32,36,37,34,30,31,26,23,17,21,20,18,38,29,22,18,16,14,11,5,3,0
2022-03-07 20:00:00,2,18,18,18,17,16,19,19,16,14,12,11,9,10,10,8,5,7,4,7,2,8,6,5,8,5,7,8,9,11,13,15,17,16,13,14,13,15,17,21,21,23,22,21,27,26,28,30,30,25,23,16,15,11,24,19,15,12,11,5,1,0,2,4,5,9,9,21,20,19,17,16,14,17,16,17,9,8,10,11,11,9,11,11,8,9,10,11,8,13,15,17,18,21,24,17,24,18,23,22,18,21,21,21,20,21,22,19,21,19,18,18,15,21,18,15,9,8,6,6,3,1,0
2022-03-07 21:00:00,5,4,6,9,10,9,13,14,12,10,6,11,5,8,9,9,7,6,6,8,5,7,5,3,4,6,7,6,7,11,13,15,18,19,19,15,14,15,19,23,25,9,23,21,25,24,26,20,19,17,15,12,13,12,21,19,15,10,7,5,1,1,2,2,2,6,7,9,9,10,8,9,9,11,12,10,9,9,10,11,12,11,10,9,10,8,6,5,5,8,16,23,24,29,19,28,26,25,25,22,23,24,20,21,21,22,19,16,18,14,15,14,14,19,18,17,16,7,5,5,4,3,0
2022-03-07 22:00:00,0,3,4,5,0,6,6,5,7,5,0,1,0,7,0,3,7,4,3,4,4,0,3,3,4,5,6,3,10,13,18,19,20,17,18,17,16,19,22,21,14,16,17,19,39,38,37,32,32,29,25,19,15,15,18,14,12,11,7,5,1,0,2,3,1,9,12,14,12,15,16,18,19,17,18,15,9,6,10,11,12,4,8,7,8,8,8,7,5,12,14,17,21,24,17,17,25,16,24,25,31,26,25,24,21,15,20,17,16,17,17,15,9,16,16,14,13,9,7,6,3,2,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,11,13,10,8,9,7,8,9,12,14,15,11,10,8,10,7,6,11,8,10,9,5,3,2,1,1,2,1,4,5,9,7,9,7,8,7,6,3,6,3,4,5,6,6,0,5,6,6,6,5,7,8,12,9,13,17,20,20,21,20,20,19,21,20,21,21,13,18,17,13,11,7,9,9,8,7,15,11,8,3,3,1,2,1,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,3,1,4,11,16,20,22,22,23,28,31,30,32,31,30,40,43,50,46,44,38,37,36,38,39,40,39,37,34,27,20,18,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,4,5,6,7,9,10,10,10,11,14,15,14,13,13,15,13,16,16,14,14,19,20,26,25,24,34,33,28,24,18,12,17,9,7,8,7,6,5,5,6,0,8,9,7,3,10,14,14,14,13,17,16,16,15,12,3,9,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,2,5,6,9,8,9,13,17,20,15,16,16,13,14,15,13,14,18,17,21,22,24,17,19,18,16,15,15,13,11,9,7,4,4,4,2,4,5,5,6,5,6,5,6,7,8,10,10,10,12,11,15,12,10,7,6,4,1,2,0,5,10,16,13,19,21,23,21,20,22,29,31,29,28,31,30,23,23,21,21,0,22,21,20,17,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 07:00:00,4,10,14,19,25,22,28,42,45,31,31,30,28,29,27,26,28,29,31,31,33,33,31,32,34,34,38,34,31,25,20,16,10,11,11,12,13,16,17,15,15,15,15,15,22,23,33,35,34,36,26,27,20,15,13,10,9,9,5,1,9,21,31,47,57,56,59,26,29,33,41,49,45,53,57,58,42,39,25,24,24,23,22,20,19,16,19,20,19,14,13,8,8,8,8,7,4,0,4,5,4,3,4,7,4,6,11,10,7,5,9,11,9,13,11,0,0,0,0,0,0,0,0
2022-03-08 08:00:00,4,14,22,25,27,29,38,46,44,29,31,35,37,33,32,32,34,47,45,49,50,52,58,58,58,56,48,43,34,30,21,17,12,10,13,12,14,13,8,14,14,11,16,17,19,20,27,28,30,31,31,44,32,28,24,22,19,17,10,3,14,24,27,53,65,65,65,33,31,31,38,47,37,44,49,51,29,29,24,23,26,25,24,25,24,26,29,37,36,25,16,12,10,10,9,10,9,8,4,4,5,9,11,18,19,9,18,16,18,22,26,27,28,30,30,25,20,15,16,14,13,3,0
2022-03-08 09:00:00,1,5,6,8,10,13,17,24,20,18,18,20,20,24,30,32,33,34,36,42,41,43,51,51,47,49,47,36,23,21,17,12,8,8,11,11,10,16,13,10,8,5,7,7,9,7,12,15,16,17,13,12,14,13,12,9,5,4,4,3,5,9,15,18,20,24,36,21,23,23,26,30,27,32,36,35,27,28,28,19,20,0,28,16,15,13,14,14,18,13,13,12,10,11,8,9,6,7,5,4,5,6,7,10,9,9,11,12,7,13,16,13,17,18,21,18,16,15,16,14,8,2,0
2022-03-08 10:00:00,2,8,8,9,15,14,17,18,17,14,17,20,20,19,19,20,13,21,20,21,23,23,27,28,30,30,26,20,12,9,8,9,10,8,8,10,11,12,11,12,9,0,8,7,9,11,6,6,7,6,7,7,6,5,8,6,9,7,3,4,5,7,8,13,13,20,19,12,15,13,17,17,17,22,25,27,21,21,17,19,20,8,19,19,18,16,14,16,18,15,13,13,12,9,8,9,8,7,9,9,8,10,9,12,11,10,11,10,12,11,15,15,14,18,19,21,20,18,17,12,8,3,0
2022-03-08 11:00:00,1,8,0,11,11,12,14,14,13,11,15,16,16,18,24,25,24,23,20,20,22,23,19,20,21,20,21,16,13,11,11,10,6,8,9,7,9,10,3,8,9,9,10,13,12,15,17,14,8,8,7,6,7,5,7,5,6,5,3,3,4,6,8,11,13,14,20,14,16,16,18,21,19,20,21,21,21,19,17,17,15,14,16,15,14,12,12,10,14,15,14,16,17,24,21,22,21,7,18,16,13,15,14,16,15,13,16,13,13,13,14,13,13,11,11,11,10,8,9,4,4,1,0
2022-03-08 12:00:00,3,7,10,12,11,11,16,19,24,19,17,17,18,18,20,20,19,22,20,20,17,18,16,17,17,16,11,13,9,9,10,9,12,11,11,10,8,9,3,8,9,0,10,10,13,13,13,14,13,11,7,9,16,12,17,11,7,7,4,2,2,5,4,7,6,9,11,7,4,12,17,16,17,20,20,20,18,16,14,15,13,12,14,14,17,13,16,14,16,17,14,15,15,15,11,14,14,13,17,13,22,19,17,15,14,11,13,14,14,14,16,19,18,21,16,21,19,14,12,8,5,3,0
2022-03-08 13:00:00,2,11,14,13,16,19,27,32,31,23,20,19,16,13,18,17,16,14,18,16,18,16,17,16,17,14,16,17,16,16,20,19,13,12,13,15,15,15,13,13,8,14,7,14,19,19,22,23,20,17,19,16,16,16,19,17,13,8,6,3,3,4,1,8,10,15,14,20,22,15,17,17,20,28,24,27,22,19,19,19,21,13,21,23,12,23,19,20,17,18,16,17,16,13,14,13,11,9,13,14,15,16,17,17,16,16,13,14,13,11,14,15,14,12,10,9,9,8,6,8,7,2,0
2022-03-08 14:00:00,2,7,4,7,8,10,15,15,15,13,13,14,16,13,14,16,14,16,15,17,14,16,17,16,16,14,15,14,14,13,13,13,11,20,20,21,19,22,23,25,24,9,23,20,22,13,11,21,17,16,15,12,12,9,15,14,10,3,7,5,2,3,6,7,7,14,17,14,14,15,16,14,13,15,15,22,20,16,15,14,13,12,11,10,10,8,9,9,9,11,16,13,15,18,18,19,17,17,16,19,20,19,25,26,26,27,24,23,22,21,19,18,16,13,13,12,10,7,5,4,4,2,0
2022-03-08 15:00:00,3,16,15,18,17,17,22,23,18,13,14,12,11,14,15,14,16,19,20,21,22,22,22,20,21,26,20,24,24,23,23,16,19,18,18,19,18,24,25,24,18,19,19,20,22,22,26,25,21,27,24,22,22,14,20,19,14,8,7,6,2,4,3,14,15,17,15,8,9,11,13,32,35,34,33,32,28,23,19,17,16,16,18,14,13,13,15,14,14,19,20,22,26,25,24,20,22,18,21,23,22,19,22,25,23,22,23,26,23,20,19,16,13,18,19,17,10,12,9,8,7,4,0
2022-03-08 16:00:00,1,9,15,19,17,18,19,19,19,17,13,14,16,12,13,14,13,17,18,17,15,16,18,20,21,22,22,23,21,21,15,18,20,17,17,19,19,22,21,33,37,37,32,32,35,36,38,36,32,26,22,20,22,20,19,14,14,10,7,5,3,5,8,8,8,10,17,19,19,18,21,30,29,28,29,26,24,24,20,23,21,13,14,18,14,19,18,18,15,17,16,21,29,33,34,36,36,35,31,30,32,29,31,31,34,29,25,21,21,21,18,14,15,18,19,18,14,13,11,10,3,1,0
2022-03-08 17:00:00,3,13,15,22,28,26,25,28,26,24,23,24,24,19,19,20,17,19,13,14,14,13,13,14,18,22,28,30,26,21,17,19,27,25,28,19,18,26,28,32,38,27,37,35,36,42,51,47,43,44,43,38,31,24,45,44,38,28,23,19,3,3,5,14,15,20,23,24,24,34,36,42,41,42,44,42,27,28,22,22,24,22,30,28,29,24,26,29,27,29,27,33,38,40,46,42,43,44,41,34,32,32,28,26,29,29,25,26,23,24,19,18,16,15,15,14,14,12,11,10,8,3,0
2022-03-08 18:00:00,19,15,18,20,21,22,22,26,33,23,24,22,16,14,20,21,21,22,23,23,28,24,20,27,29,30,32,31,31,29,23,24,30,35,27,26,25,30,29,32,35,37,33,36,35,31,49,42,37,39,37,30,27,24,57,44,39,33,24,15,3,5,10,17,20,32,30,25,24,28,35,34,36,37,39,40,27,24,23,24,26,23,25,22,24,21,22,25,23,28,26,31,28,43,43,42,42,40,35,34,37,40,35,33,31,28,25,25,24,27,30,29,23,43,42,37,22,20,17,13,9,5,0
2022-03-08 19:00:00,2,14,14,11,8,17,25,26,28,29,28,22,18,14,14,13,14,14,9,10,8,8,9,10,16,15,16,16,14,11,10,16,27,31,23,20,18,23,24,24,23,22,29,32,39,38,46,45,42,39,32,29,26,25,30,25,32,29,23,11,5,7,9,14,15,24,17,39,38,31,25,30,34,33,32,29,18,18,14,11,16,12,16,14,15,16,14,15,18,23,23,28,27,31,31,32,32,31,28,29,27,27,28,33,28,30,29,25,28,30,34,34,26,42,32,27,19,16,15,10,7,2,0
2022-03-08 20:00:00,1,9,9,7,8,10,13,17,16,12,15,12,9,7,8,6,5,5,6,7,6,5,4,5,7,5,8,7,10,11,12,18,20,20,22,21,23,25,24,29,31,30,29,31,31,33,34,30,25,26,23,19,15,8,19,13,14,10,6,6,1,2,5,7,4,7,8,13,5,14,16,15,13,13,14,15,14,14,10,13,12,14,14,12,12,11,10,12,9,9,20,27,30,28,22,29,27,23,22,24,22,25,23,23,25,26,25,19,26,25,24,23,21,22,23,20,17,15,10,12,6,5,0
2022-03-08 21:00:00,2,8,10,10,9,8,10,11,7,11,6,10,7,6,4,9,8,9,5,9,7,11,6,6,9,11,12,6,16,18,19,20,22,20,23,21,18,19,18,25,26,20,22,25,25,23,30,28,24,22,18,18,14,12,23,18,21,14,12,5,5,2,2,5,5,11,13,12,9,12,11,12,16,18,15,11,9,7,7,9,9,9,8,10,9,8,10,11,6,12,26,35,35,26,36,25,41,40,36,23,34,34,33,30,29,28,25,24,21,11,18,18,17,21,17,17,14,14,11,10,6,2,0
2022-03-08 22:00:00,0,1,2,4,5,8,13,14,13,9,2,5,4,5,0,3,2,4,3,3,4,5,4,2,5,5,5,3,6,9,19,18,19,20,21,16,18,19,19,23,22,25,23,26,28,29,31,30,34,32,29,19,18,15,29,24,19,13,14,12,4,1,1,3,0,4,5,10,7,7,6,5,8,7,4,8,6,4,9,10,8,7,9,10,5,10,9,7,8,12,16,20,21,26,23,21,24,23,23,24,27,26,27,24,20,14,21,20,18,17,15,15,13,17,19,18,9,8,6,4,3,2,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,11,11,8,13,13,8,10,17,20,19,21,18,18,20,18,19,15,12,18,16,14,11,9,4,0,0,1,3,3,5,3,8,3,8,6,8,8,7,7,8,4,6,5,9,10,3,9,11,8,8,11,10,9,11,11,14,16,23,22,22,24,18,11,23,20,22,23,22,20,19,19,12,13,13,15,15,13,16,15,10,5,5,3,3,2,1,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
