Unnamed: 0,1_신자초등학교앞,2_자양미소약국.자양골목시장,3_국민은행자양지점앞,4_자양아파트앞,5_동서울우편집중국앞,6_광진구청,7_광진경찰서,8_구의사거리,9_구의2동주민센터입구,10_어린이대공원후문아차산역,11_중곡동입구삼거리,12_군자역4번출구.용마초등학교,13_군자교입구,14_장한평역,15_청년회의소,16_답십리역사거리,17_답십리초등학교.현대시장,18_답십리2동시온교회앞,19_청솔우성아파트.답십리시장,20_전농우체국앞,21_전농래미안크레시티아파트,22_동대문중학교,23_래미안크레시티.답십리도서관,24_롯데캐슬노블레스,25_청량리역6번출구,26_청량리.청과물도매시장,27_제기동역.서울약령시,28_서울시동부병원,29_신설동역.서울풍물시장,30_신설동역,31_용두동사거리,32_제기동역.서울약령시,33_청량리수산시장,34_청량리역6번출구,35_전농시장앞,36_동대문구답십리도서관앞,37_동대문중학교,38_대한노인회동대문구지회,39_전농우체국앞,40_청솔우성아파트.답십리시장,41_답십리1동희망샘교회앞,42_답십리초등학교앞,43_황물로사거리,44_청년회의소.서울새활용플라자,45_장한평역,46_군자교입구,47_군자역5번출구.용마초등학교,48_중곡동입구삼거리,49_어린이대공원후문아차산역,50_구의2동주민센터입구,51_구의사거리,52_광진경찰서,53_광진구청,54_자양동잠실대교북단,55_국민은행자양지점앞,56_자양미소약국.자양골목시장,57_신자초등학교앞
2022-03-09 12:00:00,6,7,15,19,16,19,17,16,12,15,11,13,12,14,15,18,16,18,20,18,16,15,16,19,8,4,5,2,1,0,0,3,8,12,13,8,11,12,13,18,17,16,17,12,17,16,17,16,15,21,23,22,15,12,7,3,0
2022-03-09 13:00:00,4,5,12,18,12,16,17,18,16,16,18,16,15,13,16,17,16,14,13,12,15,14,18,19,9,5,4,3,5,5,6,9,16,14,12,12,16,11,16,13,15,17,12,14,14,13,13,10,18,19,12,12,18,14,11,9,0
2022-03-09 14:00:00,5,7,12,11,12,15,15,16,16,15,13,16,18,18,15,22,19,18,18,14,14,15,17,18,7,4,2,1,3,3,5,8,18,21,16,15,16,19,19,20,23,21,21,20,23,23,24,22,17,17,16,17,14,10,7,3,0
2022-03-09 15:00:00,5,6,10,11,13,15,14,15,14,15,15,14,15,17,18,23,21,18,14,13,11,7,10,12,8,2,1,1,2,2,2,5,15,19,20,17,14,18,17,18,23,25,25,22,20,18,18,17,16,16,17,15,11,9,5,4,0
2022-03-09 16:00:00,2,5,10,9,8,15,18,21,19,19,19,14,19,20,19,20,18,17,16,15,11,14,13,13,7,3,1,0,2,4,6,8,19,19,18,16,16,17,19,20,20,23,22,22,23,26,25,26,25,23,20,14,16,15,10,7,0
2022-03-09 17:00:00,3,9,15,9,16,14,15,16,12,13,13,13,13,15,12,20,20,19,13,14,11,10,12,13,9,6,5,3,4,5,4,8,21,24,21,18,17,16,13,14,13,15,13,11,15,17,18,17,18,14,14,12,11,8,6,2,0
2022-03-09 18:00:00,6,8,9,10,7,9,8,10,8,12,11,15,12,11,11,13,12,10,12,10,7,5,7,8,5,3,1,0,0,2,2,3,11,12,6,3,6,14,14,14,11,13,17,18,20,17,16,14,13,12,10,16,14,13,8,5,0
2022-03-09 19:00:00,2,8,11,8,11,11,12,12,13,15,15,14,12,13,11,16,15,13,9,7,8,0,6,8,4,2,0,1,2,3,4,6,9,10,8,7,7,7,8,8,8,9,9,9,9,12,13,13,16,15,14,12,11,6,4,2,0
2022-03-09 20:00:00,6,10,14,13,15,12,10,10,11,11,12,12,12,9,8,10,11,6,8,5,4,2,5,4,2,1,0,0,0,4,5,8,9,8,6,5,6,7,9,9,12,9,6,6,7,7,9,9,12,12,12,7,8,7,2,1,0
2022-03-09 21:00:00,2,4,5,6,5,9,9,11,9,8,6,10,11,10,11,18,21,19,10,9,8,6,5,5,2,1,3,0,1,2,5,4,6,3,5,3,1,2,3,5,2,4,0,5,5,6,6,7,16,0,14,12,10,7,2,0,0
2022-03-09 22:00:00,3,6,10,9,12,13,11,12,9,7,6,8,9,8,5,9,9,8,6,6,4,3,4,3,2,0,1,2,0,0,3,5,5,4,5,4,3,0,4,4,4,5,4,3,2,4,5,3,9,9,11,8,12,7,7,1,0
2022-03-09 23:00:00,5,6,10,3,9,0,8,9,1,9,8,10,12,12,0,15,14,11,6,5,0,0,4,5,2,1,1,0,1,2,3,5,8,3,7,4,5,4,4,5,4,5,0,5,7,6,5,4,4,5,3,4,0,4,2,1,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,1,2,5,8,8,9,10,4,8,8,9,10,8,8,3,7,0,4,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,3,7,7,8,9,11,7,8,12,13,10,7,8,9,10,8,9,9,11,10,6,9,9,5,3,2,0,1,1,2,1,3,0,2,3,0,4,5,8,9,8,6,8,7,6,5,6,6,6,0,4,3,0,0,0,0
2022-03-10 06:00:00,1,2,6,8,4,7,8,8,7,10,11,10,8,11,3,3,12,14,14,15,14,16,11,16,4,3,1,2,1,2,2,2,3,1,4,2,2,5,4,7,9,6,6,5,7,8,6,5,8,6,5,4,3,2,1,0,0
2022-03-10 07:00:00,3,11,16,20,20,20,16,16,17,10,8,10,12,10,6,11,12,11,11,16,18,19,26,24,10,9,4,3,2,2,3,5,8,6,7,6,7,5,10,17,15,14,13,12,12,14,16,21,28,36,37,22,21,7,4,1,0
2022-03-10 08:00:00,4,11,23,26,19,23,26,29,26,26,26,26,23,18,15,20,18,19,18,23,23,23,24,31,18,14,11,4,2,2,5,8,12,13,11,13,12,14,19,24,27,27,24,20,23,27,28,29,30,29,26,23,17,12,9,3,0
2022-03-10 09:00:00,4,10,12,14,14,11,13,14,13,13,14,15,15,13,14,14,15,14,13,15,17,18,17,20,15,6,5,3,2,2,3,5,11,11,11,10,9,8,11,16,18,18,15,14,11,13,12,11,10,11,11,10,9,7,3,1,0
2022-03-10 10:00:00,2,5,9,9,7,8,7,10,7,12,15,12,11,10,5,13,12,13,12,15,16,15,17,16,8,6,3,1,2,1,2,3,7,8,9,8,7,6,8,9,9,7,9,9,10,10,7,6,9,9,7,8,7,5,3,1,0
2022-03-10 11:00:00,1,3,10,11,11,9,8,10,6,9,8,10,9,10,10,12,12,12,13,12,10,11,12,10,10,3,1,3,2,1,3,4,9,10,7,9,7,11,12,13,11,11,10,8,10,7,8,9,11,4,8,5,7,3,4,1,0
2022-03-10 12:00:00,4,6,10,8,9,10,11,13,10,10,10,9,11,9,12,17,20,17,15,17,15,11,13,14,7,4,1,1,3,4,6,4,9,10,9,14,13,13,15,15,6,11,12,10,10,10,9,8,7,5,8,7,6,5,4,2,0
2022-03-10 13:00:00,3,5,8,10,11,11,10,11,10,10,9,10,9,11,10,17,16,14,9,8,9,8,9,9,5,3,1,0,1,1,3,4,9,7,10,12,9,8,10,12,11,9,11,10,11,12,9,8,8,9,9,8,8,6,4,0,0
2022-03-10 14:00:00,2,4,9,9,6,9,11,11,9,9,8,8,8,9,11,11,11,10,10,12,11,8,10,4,8,4,2,1,3,4,4,6,10,12,9,10,7,11,18,20,16,17,16,12,11,9,9,9,8,9,7,7,7,5,2,1,0
2022-03-10 15:00:00,3,6,8,11,10,9,11,18,19,19,14,12,12,15,16,12,11,10,9,10,15,16,15,16,11,6,3,2,1,2,5,8,13,17,15,16,18,18,21,20,18,17,16,14,18,8,14,6,12,13,11,13,10,9,4,1,0
2022-03-10 16:00:00,4,5,9,12,10,13,17,18,16,16,15,9,9,11,11,23,24,20,12,9,9,11,10,7,4,3,1,2,2,4,5,7,16,17,17,18,20,17,18,20,20,15,20,15,18,16,15,15,13,11,11,14,14,12,7,6,0
2022-03-10 17:00:00,3,6,12,15,18,23,22,24,21,18,16,20,17,18,21,28,28,26,20,11,8,14,13,8,7,4,3,2,4,6,7,12,22,26,22,21,14,14,16,15,16,16,14,14,17,16,14,13,13,14,13,16,15,14,8,3,0
2022-03-10 18:00:00,5,9,11,21,23,31,19,30,27,23,21,18,21,28,29,47,44,41,21,15,16,10,18,16,9,5,3,3,5,8,11,17,20,21,20,20,20,18,17,18,17,14,20,23,28,28,29,25,28,23,22,22,19,12,5,3,0
2022-03-10 19:00:00,3,8,8,8,8,11,13,13,13,12,12,15,14,14,15,28,24,21,9,7,6,3,6,7,5,4,3,3,4,5,7,10,16,19,15,9,13,12,9,10,11,11,12,12,15,15,18,18,12,22,16,15,18,17,11,4,0
2022-03-10 20:00:00,1,4,5,5,6,9,9,8,11,9,9,8,8,6,9,15,15,11,5,5,3,3,3,2,1,0,0,0,1,1,3,5,9,9,7,7,8,4,5,6,5,6,5,5,8,8,10,9,13,12,10,7,7,5,3,2,0
2022-03-10 21:00:00,4,5,9,9,8,12,12,13,10,7,6,9,8,10,12,20,18,14,6,5,7,6,5,7,3,1,2,0,0,3,4,6,8,9,8,5,6,7,8,7,6,7,7,6,7,6,6,6,5,4,4,5,6,5,4,1,0
2022-03-10 22:00:00,2,3,5,4,5,6,7,9,10,9,8,9,8,8,9,15,11,9,8,8,7,6,3,5,3,2,1,1,2,3,3,4,7,9,6,5,4,6,7,7,6,5,5,6,4,5,9,10,10,8,7,6,9,6,4,1,0
2022-03-10 23:00:00,2,3,5,6,4,7,3,2,2,4,2,5,4,3,4,14,13,12,7,4,3,0,2,6,4,3,0,0,1,1,3,5,5,4,4,3,4,3,2,3,2,5,0,4,6,5,4,3,6,8,7,6,7,2,2,1,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,1,2,6,8,8,12,12,3,11,11,4,4,11,12,6,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,1,2,8,9,7,9,9,6,8,9,10,11,10,9,5,8,7,12,13,14,17,7,16,9,5,3,0,1,0,2,1,1,3,0,2,2,3,4,5,8,9,10,11,10,8,8,7,6,9,8,0,5,3,2,1,0,0
2022-03-11 06:00:00,1,3,5,9,9,8,8,9,6,7,6,8,7,5,5,6,3,9,10,9,10,9,11,14,6,2,0,1,2,1,1,1,2,1,1,1,2,3,5,7,9,7,8,9,7,6,5,6,8,7,5,6,4,2,1,0,0
2022-03-11 07:00:00,4,10,18,21,19,19,18,19,20,9,14,15,13,12,11,13,14,15,12,12,16,9,17,24,11,9,6,5,4,2,2,3,3,3,5,5,4,5,8,11,14,13,10,13,12,13,13,15,18,22,20,16,13,9,3,1,0
2022-03-11 08:00:00,6,12,26,27,25,25,25,24,22,25,24,24,22,18,15,18,17,18,19,19,25,24,25,29,21,14,10,4,2,2,6,7,10,14,13,10,10,13,18,19,23,22,19,17,17,19,22,29,32,30,28,22,14,11,7,3,0
2022-03-11 09:00:00,2,8,14,19,17,16,20,18,19,17,17,14,13,14,13,13,12,13,11,12,12,14,12,14,9,8,7,7,1,3,1,2,6,6,6,4,5,6,7,13,14,12,8,18,14,13,12,9,10,8,8,8,8,7,3,2,0
2022-03-11 10:00:00,4,7,10,11,11,12,14,9,13,11,12,12,11,11,10,13,13,12,11,13,17,16,9,9,7,5,3,4,2,1,1,2,5,4,8,6,8,10,11,11,10,9,10,9,8,6,8,9,10,9,8,7,7,7,4,3,0
2022-03-11 11:00:00,1,4,8,7,10,9,8,9,7,10,9,9,10,8,10,11,11,11,11,11,13,9,17,19,12,7,4,2,2,3,2,4,8,10,9,10,10,11,13,15,15,14,13,13,12,11,10,6,13,10,9,6,7,5,2,1,0
2022-03-11 12:00:00,2,5,8,6,7,8,10,11,12,14,12,12,10,9,10,14,12,14,10,9,8,8,9,10,8,3,3,0,4,2,2,6,13,14,14,12,11,9,8,12,13,13,14,7,10,9,7,5,10,9,9,9,10,9,3,1,0
2022-03-11 13:00:00,4,3,7,9,10,13,12,9,9,14,12,10,10,11,11,13,13,13,13,9,12,0,11,11,8,6,4,3,2,3,6,7,11,9,10,11,10,10,14,14,13,14,14,11,13,11,11,12,10,10,11,10,8,6,5,2,0
2022-03-11 14:00:00,2,4,9,11,5,11,9,10,11,10,8,10,9,8,9,12,13,14,11,11,12,7,12,11,10,4,2,5,4,3,6,7,14,17,14,16,8,17,15,18,17,13,11,14,13,12,11,12,10,9,8,8,10,8,6,2,0
2022-03-11 15:00:00,3,4,7,10,11,12,22,15,21,18,17,14,13,11,12,14,15,13,13,12,12,10,10,9,6,3,3,1,4,4,6,8,16,18,20,20,14,16,24,24,21,22,15,19,19,16,16,15,14,13,13,11,11,12,3,1,0
2022-03-11 16:00:00,4,7,10,13,14,19,18,20,19,18,16,17,18,17,18,19,19,19,15,14,10,15,13,11,8,8,3,3,3,7,7,14,24,27,28,25,21,21,23,25,21,24,21,21,19,17,17,13,15,16,15,13,14,11,5,3,0
2022-03-11 17:00:00,3,8,13,13,14,16,18,16,14,15,13,12,12,22,14,28,29,25,19,14,12,13,12,10,7,5,4,2,5,7,11,14,26,31,29,25,22,17,20,21,22,21,19,21,22,20,19,18,21,22,20,16,14,14,5,2,0
2022-03-11 18:00:00,4,7,12,16,15,25,28,30,28,26,25,23,24,21,24,40,36,30,17,12,12,11,10,10,5,4,2,0,8,11,14,19,34,33,30,28,26,26,22,20,20,19,21,27,30,26,28,25,28,30,29,21,18,14,8,4,0
2022-03-11 19:00:00,4,7,11,9,11,17,16,18,17,13,11,13,14,15,15,29,31,29,16,8,6,5,7,7,4,2,1,0,3,4,7,8,14,14,13,14,12,13,13,14,14,15,16,18,23,23,20,20,28,31,27,27,21,18,7,3,0
2022-03-11 20:00:00,2,4,5,7,8,12,11,6,11,9,7,9,7,6,8,14,12,10,5,5,6,4,5,5,3,1,2,0,1,2,1,4,4,4,3,4,3,2,7,8,6,4,5,3,6,8,7,9,10,4,9,3,9,7,3,1,0
2022-03-11 21:00:00,2,3,4,4,5,5,3,4,4,7,7,10,9,11,10,18,15,14,9,9,9,6,8,8,6,3,4,1,2,3,6,4,9,8,7,8,7,9,10,6,9,6,10,11,11,10,10,9,13,12,12,13,4,8,3,0,0
2022-03-11 22:00:00,1,5,5,7,7,11,10,9,7,8,5,9,8,7,7,11,8,7,5,4,4,0,2,4,3,2,0,2,2,3,4,6,6,7,5,6,2,5,6,8,6,6,7,5,5,6,8,6,12,5,7,6,10,8,3,4,0
2022-03-11 23:00:00,2,4,2,0,7,9,3,10,9,9,8,9,4,8,7,10,6,9,7,4,7,0,5,6,1,4,2,0,2,0,0,2,3,4,3,3,0,3,4,3,2,2,3,2,7,4,8,4,6,8,8,6,6,3,3,1,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,1,0,3,3,3,6,0,5,5,5,6,0,5,2,4,4,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,1,1,6,6,7,6,10,5,10,10,6,10,12,11,12,14,13,7,14,7,13,4,7,6,3,2,1,2,1,1,1,2,2,0,2,3,4,5,4,6,6,7,6,8,7,8,10,0,8,6,0,0,4,1,1,0,0
2022-03-12 06:00:00,1,3,8,7,7,6,6,7,5,8,7,8,10,8,7,5,9,9,9,10,11,10,6,12,4,2,2,0,1,2,0,2,5,4,3,2,0,3,2,5,6,3,2,5,6,3,4,3,3,2,3,5,4,3,2,0,0
2022-03-12 07:00:00,2,4,5,6,5,6,6,0,4,4,5,7,8,5,0,5,7,8,9,8,11,1,5,5,4,2,2,1,1,2,0,2,4,3,6,2,7,6,3,4,5,4,5,6,5,6,7,7,5,6,5,4,4,2,1,0,0
2022-03-12 08:00:00,2,5,12,12,11,10,8,10,9,10,10,13,14,13,15,18,16,16,10,8,9,10,13,13,10,6,4,2,1,3,1,1,5,3,5,3,4,5,8,12,9,12,12,11,11,9,7,4,7,6,7,6,6,4,2,1,0
2022-03-12 09:00:00,3,7,16,18,10,12,11,10,12,13,14,13,12,12,11,13,15,15,16,14,14,15,15,13,9,6,4,2,1,2,3,2,8,10,5,6,5,6,7,8,9,9,7,6,9,8,8,9,9,12,12,13,10,5,4,1,0
2022-03-12 10:00:00,2,10,12,16,15,16,18,18,16,10,9,10,11,10,8,11,11,13,14,14,17,18,20,20,10,7,8,7,3,1,3,2,10,11,8,11,11,12,10,10,12,9,11,11,9,13,11,10,11,9,9,7,7,5,3,2,0
2022-03-12 11:00:00,3,6,10,12,11,13,14,12,13,20,19,18,16,15,16,20,21,21,18,19,17,16,15,16,9,5,4,2,2,5,5,8,15,14,14,13,14,13,12,14,14,14,12,14,14,12,10,9,11,12,12,11,9,10,6,0,0
2022-03-12 12:00:00,1,6,9,11,10,11,12,10,9,11,14,15,18,13,11,15,16,16,14,18,15,15,18,19,10,4,1,1,5,5,7,6,15,14,13,14,15,18,18,21,22,21,21,22,21,23,17,15,15,15,14,14,16,10,5,4,0
2022-03-12 13:00:00,2,7,13,12,11,16,17,15,16,19,21,20,21,21,17,19,20,18,15,14,15,17,16,17,6,6,3,0,3,5,3,5,13,14,15,16,15,13,14,16,17,20,20,17,18,17,16,15,10,11,12,10,6,5,4,3,0
2022-03-12 14:00:00,3,4,11,12,10,12,12,10,12,14,14,14,14,12,11,13,12,13,11,13,16,15,13,14,9,5,3,2,2,4,3,5,14,15,16,15,12,11,13,16,17,18,17,15,13,10,11,12,13,12,11,9,8,8,7,3,0
2022-03-12 15:00:00,4,5,7,12,11,13,13,16,15,18,20,16,15,14,17,19,17,17,15,14,13,12,13,11,8,4,3,1,5,8,9,7,14,16,16,14,15,16,15,16,18,16,16,14,16,17,18,12,13,14,13,8,8,5,3,2,0
2022-03-12 16:00:00,4,9,13,14,14,15,11,9,10,17,16,15,14,13,11,20,23,23,15,13,11,0,12,12,10,3,3,2,7,5,6,9,23,28,24,21,22,23,22,21,25,17,21,19,19,16,16,12,16,14,16,15,16,9,5,2,0
2022-03-12 17:00:00,4,6,9,9,10,10,10,10,11,12,12,15,16,18,16,18,16,10,14,12,11,8,9,12,9,7,5,2,6,7,9,9,14,18,11,17,16,16,17,15,16,17,17,18,19,16,18,15,18,17,21,21,16,9,4,2,0
2022-03-12 18:00:00,2,7,10,11,13,14,14,13,12,19,16,16,14,17,16,19,20,15,11,9,8,6,7,6,4,1,0,2,8,7,9,12,18,21,19,16,16,13,14,12,12,12,12,13,15,15,14,13,17,15,15,13,17,13,4,1,0
2022-03-12 19:00:00,3,5,12,15,10,19,11,17,13,13,10,9,8,8,9,23,18,16,7,11,9,3,7,5,2,2,0,0,2,1,1,4,8,9,9,7,9,10,11,5,9,7,5,2,7,7,12,11,10,11,9,14,14,10,7,1,0
2022-03-12 20:00:00,2,5,7,9,8,8,7,9,5,9,10,4,10,9,5,9,11,10,6,6,8,8,7,7,6,5,1,0,0,3,2,5,7,8,4,3,7,6,7,9,9,8,8,7,7,8,9,8,10,11,10,8,7,7,3,1,0
2022-03-12 21:00:00,2,3,7,4,8,9,10,11,6,8,7,10,10,11,10,11,9,8,5,4,3,5,6,5,2,0,2,2,2,6,7,8,9,10,3,7,6,5,8,7,6,5,4,7,6,6,7,7,6,7,6,5,6,4,2,1,0
2022-03-12 22:00:00,2,5,8,8,11,11,12,11,8,9,5,8,9,8,6,9,9,6,6,8,2,0,5,4,4,3,0,0,1,2,3,5,7,3,6,5,4,5,4,4,5,4,6,8,7,7,11,3,11,10,9,8,8,6,3,1,0
2022-03-12 23:00:00,0,1,4,4,3,5,1,3,2,2,2,1,3,4,0,10,9,7,3,1,1,0,3,3,2,0,0,1,2,1,4,5,3,6,4,3,0,3,3,0,2,3,4,3,2,5,4,4,5,5,4,5,6,6,1,1,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,1,1,2,3,0,0,1,0,0,4,0,0,3,2,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,1,0,3,4,0,5,0,0,5,3,4,4,4,5,4,5,0,3,2,3,0,0,1,4,2,1,0,0,0,1,0,0,1,1,0,0,0,1,1,2,3,0,0,4,3,0,1,1,0,0,0,0,2,0,1,0,0
2022-03-13 06:00:00,1,1,3,3,1,4,4,0,3,4,1,2,0,0,0,3,2,2,2,2,4,2,3,2,2,0,0,0,1,2,0,3,2,1,0,1,2,2,2,2,2,3,2,2,3,5,4,1,3,0,3,0,1,2,2,0,0
2022-03-13 07:00:00,0,2,4,5,3,3,3,3,3,3,4,2,4,3,4,4,4,2,4,4,3,3,6,5,4,1,0,0,1,0,0,0,2,1,2,2,3,3,5,2,3,2,1,2,3,3,0,4,3,4,2,3,1,2,0,0,0
2022-03-13 08:00:00,1,4,8,10,6,5,4,4,2,3,6,5,6,5,5,5,7,8,7,7,5,7,8,8,4,3,1,2,1,2,0,1,3,3,5,3,5,2,5,6,5,7,5,8,6,5,5,0,6,8,9,4,7,6,4,0,0
2022-03-13 09:00:00,2,3,6,9,8,7,4,8,8,6,6,6,8,7,6,7,9,9,9,5,7,8,9,12,7,5,5,2,0,2,1,3,7,4,4,5,3,3,5,6,7,7,6,4,6,4,6,4,4,4,5,7,7,7,3,1,0
2022-03-13 10:00:00,4,7,11,13,11,10,10,10,9,12,10,12,8,12,12,14,14,14,9,9,12,7,13,12,9,10,8,5,2,1,2,2,6,5,6,6,7,7,13,13,12,14,13,12,9,10,9,10,5,6,8,5,9,5,3,2,0
2022-03-13 11:00:00,4,9,14,16,10,18,20,18,18,10,9,9,10,7,7,10,9,6,9,10,9,9,8,11,5,4,3,3,1,2,0,2,5,8,9,7,6,6,6,7,7,7,6,8,7,11,10,9,9,9,8,7,8,5,4,3,0
2022-03-13 12:00:00,3,13,18,22,20,17,17,15,14,16,15,14,12,11,10,14,14,11,9,8,7,5,8,12,6,3,2,2,6,3,1,4,6,7,7,8,7,8,15,17,17,15,16,13,13,14,13,10,10,10,10,11,8,7,5,3,0
2022-03-13 13:00:00,6,5,14,19,19,18,18,15,14,14,13,10,11,11,12,16,13,13,14,13,12,6,15,17,8,3,3,3,3,1,2,3,7,9,8,7,3,8,9,9,9,10,8,11,11,11,12,11,9,9,10,9,9,6,2,1,0
2022-03-13 14:00:00,2,7,11,14,12,15,18,20,9,18,16,17,15,11,10,14,15,16,14,12,11,7,10,11,3,3,1,2,4,3,3,3,8,13,8,9,0,6,12,13,12,13,14,9,14,8,9,8,7,9,8,8,7,7,4,5,0
2022-03-13 15:00:00,3,5,7,7,7,6,9,7,8,9,3,8,10,9,6,13,10,9,8,9,10,5,7,8,3,2,2,1,2,3,3,6,9,10,14,15,14,10,10,13,13,11,10,10,11,14,16,17,20,22,21,17,15,13,7,2,0
2022-03-13 16:00:00,4,5,9,10,9,8,8,7,8,7,11,10,7,12,6,12,13,12,11,14,15,15,13,16,10,8,8,5,5,8,13,13,15,19,16,15,14,10,15,17,17,14,12,11,11,12,11,8,11,13,12,15,11,8,5,2,0
2022-03-13 17:00:00,3,6,9,12,11,12,10,9,6,10,9,8,9,10,10,12,10,9,6,7,4,5,5,6,2,2,1,1,4,2,4,6,11,10,12,10,9,10,14,15,17,13,10,11,10,10,11,8,14,15,15,14,15,8,3,0,0
2022-03-13 18:00:00,2,5,7,8,8,14,15,15,13,12,11,11,12,12,8,11,9,10,7,5,2,2,8,4,3,2,0,2,15,2,17,18,19,18,15,10,12,9,9,9,10,8,9,12,13,12,12,11,14,14,13,12,9,7,4,3,0
2022-03-13 19:00:00,2,4,6,7,0,4,8,9,5,4,3,4,3,13,12,15,12,11,8,7,7,0,6,5,3,1,0,0,4,5,6,3,9,4,8,10,10,10,9,11,12,10,10,0,9,8,9,7,10,9,10,7,6,9,6,2,0
