Unnamed: 0,1_강동공영차고지,2_강일초등학교,3_강일고등학교.강일리버파크7단지,4_강일리버파크9단지후문,5_강일리버파크9단지.10단지,6_센트럴풍경채.동일하이빌,7_미사강변동원로얄듀크,8_미사강변더샵센트럴포레.동원로얄듀크,9_강동리엔파크13.14단지,10_강동리엔파크11단지,11_강동리엔파크9단지,12_고덕리엔파크2단지.3단지,13_상일동역4번출구.센트럴푸르지오,14_고현초등학교,15_고덕숲.고덕센트럴아이파크,16_상일동산.롯데캐슬베네루체,17_상일근린공원,18_초이동,19_일자산입구.둔촌도서관,20_중앙보훈병원역2번출구,21_중앙보훈병원1번출구,22_보훈회관,23_중앙보훈병원1번출구,24_중앙보훈병원역3번출구,25_일자산입구.둔촌도서관,26_초이동,27_상일근린공원,28_상일동산.롯데캐슬베네루체,29_고덕센트럴.고덕숲아이파크,30_고현초등학교,31_상일파출소.고덕아르테온,32_상일동역6번출구.고덕아르테온,33_고덕리엔파크3단지.2단지,34_강일역3번출구,35_강동리엔파크9단지,36_강동리엔파크11단지,37_강동리엔파크13.14단지,38_미사강변더샵센트럴포레.동원로얄듀크,39_미사강변동원로얄듀크,40_센트럴풍경채.동일하이빌,41_강일리버파크10단지.9단지,42_강일리버파크9단지후문,43_강일고등학교.강일리버파크7단지,44_강일초등학교,45_강일리버파크6단지
2022-03-21 05:00:00,0,0,0,0,0,0,1,0,2,2,1,2,1,0,2,3,4,2,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-21 06:00:00,0,1,1,0,0,1,2,2,3,7,9,3,2,5,6,19,29,31,12,0,0,0,0,4,0,1,3,3,5,3,2,1,1,2,0,0,0,0,1,0,0,0,0,0,0
2022-03-21 07:00:00,0,0,0,0,1,1,3,3,12,21,22,13,10,13,18,23,33,40,32,2,0,1,1,5,0,2,5,5,8,10,3,3,3,5,5,4,2,1,1,0,2,0,0,0,0
2022-03-21 08:00:00,0,3,0,0,2,0,3,2,5,15,16,10,9,13,15,19,28,29,24,1,0,1,0,4,0,3,4,4,8,5,2,12,13,16,15,6,3,1,0,0,0,0,0,0,0
2022-03-21 09:00:00,0,1,3,0,0,3,3,1,4,10,9,4,2,5,5,18,24,22,13,0,0,1,0,4,3,5,3,0,6,5,4,4,5,7,2,3,4,0,3,0,0,0,0,0,0
2022-03-21 10:00:00,0,1,0,2,0,1,0,0,2,3,0,3,2,1,2,4,6,5,3,0,0,0,0,2,1,2,0,1,3,2,2,2,0,3,0,0,0,1,0,0,0,0,0,0,0
2022-03-21 11:00:00,0,0,0,0,1,0,0,0,2,3,0,1,0,3,0,0,2,5,4,0,0,0,1,2,0,1,3,4,1,0,0,6,5,0,4,0,2,0,0,0,0,0,0,0,0
2022-03-21 12:00:00,0,0,0,0,1,0,1,0,3,2,2,2,2,0,1,4,3,4,1,0,0,2,1,6,0,6,6,5,6,1,5,2,0,3,1,2,0,1,0,0,1,0,0,0,0
2022-03-21 13:00:00,0,0,1,0,0,0,1,1,2,3,2,0,2,3,3,5,5,6,2,1,0,1,0,4,5,3,3,2,1,0,2,5,4,5,4,3,0,0,0,0,0,0,0,0,0
2022-03-21 14:00:00,0,0,0,0,0,0,0,1,3,4,0,1,1,1,2,2,3,4,3,1,0,0,1,6,0,0,5,4,3,3,2,4,3,4,2,2,1,1,0,0,0,0,1,0,0
2022-03-21 15:00:00,0,4,2,0,0,0,1,4,3,4,0,3,3,1,0,4,4,1,2,0,0,0,1,7,6,3,5,4,4,3,2,4,5,3,3,2,3,2,0,0,2,0,1,0,0
2022-03-21 16:00:00,0,1,0,2,0,0,0,4,5,1,4,3,3,3,0,3,1,2,1,0,0,1,1,10,10,11,10,6,5,7,3,9,3,10,3,2,1,0,2,0,1,0,0,0,0
2022-03-21 17:00:00,0,2,1,0,0,0,0,2,3,4,4,3,4,3,0,4,5,6,4,0,1,0,5,29,17,16,14,11,11,6,11,12,11,5,10,7,4,3,2,0,1,0,0,0,0
2022-03-21 18:00:00,0,1,0,2,2,1,3,5,10,15,14,9,3,0,2,4,5,7,4,1,0,1,7,36,26,31,21,14,9,8,5,11,10,11,10,6,2,3,3,2,3,1,0,0,0
2022-03-21 19:00:00,0,2,0,0,1,0,1,3,2,3,0,1,4,0,0,3,1,2,1,0,0,0,16,38,38,35,21,17,16,14,13,17,13,16,13,9,5,3,1,0,0,0,0,0,0
2022-03-21 20:00:00,0,1,0,1,0,1,0,3,0,1,2,1,3,2,0,1,2,0,0,0,0,0,2,13,12,9,10,6,5,5,2,7,4,9,8,4,3,0,1,1,0,0,0,0,0
2022-03-21 21:00:00,0,0,0,0,1,0,0,2,3,3,0,2,1,1,0,1,0,1,0,0,0,1,1,13,4,7,8,7,7,6,4,3,3,4,5,3,0,1,0,0,0,0,0,0,0
2022-03-21 22:00:00,0,0,0,0,0,0,2,0,1,0,0,0,1,2,0,0,1,2,0,0,0,0,2,17,0,16,5,6,5,2,0,6,5,8,6,2,2,1,0,1,0,0,0,0,0
2022-03-21 23:00:00,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,1,0,0,0,0,0,1,1,6,0,5,13,10,0,6,3,5,2,5,3,3,1,1,0,0,0,0,0,0,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,0,0,0,0,0,0,1,0,4,2,3,2,1,2,0,5,2,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 06:00:00,0,0,1,0,0,1,2,2,3,6,5,2,2,4,6,16,25,27,14,1,0,0,0,5,0,2,3,0,2,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0
2022-03-22 07:00:00,0,0,0,0,0,1,3,0,8,17,17,9,12,17,19,27,37,46,38,0,0,1,0,8,5,3,6,7,9,8,3,2,0,3,0,2,1,1,1,0,0,0,0,0,0
2022-03-22 08:00:00,0,2,0,0,2,1,2,2,8,19,19,12,10,11,14,24,29,30,25,1,0,2,3,5,6,5,5,5,9,7,4,10,13,17,16,11,6,1,0,1,0,0,0,0,0
2022-03-22 09:00:00,0,2,2,3,0,0,2,1,4,11,2,6,6,8,0,15,20,20,19,0,0,0,0,5,1,2,2,3,1,5,5,6,6,8,3,5,4,3,4,0,3,0,0,0,0
2022-03-22 10:00:00,0,1,0,0,1,0,1,0,2,3,4,4,2,1,2,4,0,7,2,0,0,1,0,4,0,4,3,2,0,1,1,3,5,4,1,3,1,0,0,0,0,0,0,0,0
2022-03-22 11:00:00,0,0,0,0,0,2,0,2,1,4,0,0,1,2,2,3,3,0,0,0,0,0,0,2,0,2,2,0,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-22 12:00:00,0,0,0,0,0,1,2,1,3,0,2,2,3,3,3,1,5,6,4,0,0,0,0,1,0,0,1,0,3,1,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0
2022-03-22 13:00:00,0,0,1,0,0,0,2,0,4,0,5,4,3,2,1,4,6,7,6,2,1,0,0,4,0,2,3,0,2,0,4,2,2,1,1,1,0,1,0,0,0,0,0,0,0
2022-03-22 14:00:00,0,0,0,1,0,0,0,0,4,4,6,5,2,1,2,3,4,2,3,1,0,1,0,6,5,1,4,1,5,4,2,2,3,6,5,2,4,3,0,1,0,0,1,0,0
2022-03-22 15:00:00,0,3,1,0,4,3,0,0,1,4,6,5,2,1,2,2,5,5,3,0,0,2,0,7,0,4,6,5,5,3,4,5,2,0,4,2,2,1,0,0,0,0,0,0,0
2022-03-22 16:00:00,0,0,0,1,0,0,1,2,4,4,5,4,1,2,0,3,3,4,2,1,0,0,1,13,5,12,8,8,7,4,5,8,7,4,5,3,2,0,0,1,1,0,0,0,0
2022-03-22 17:00:00,0,0,0,0,1,2,1,2,3,4,3,2,3,2,3,4,3,4,3,1,0,0,5,27,27,25,9,7,6,5,4,7,8,5,7,3,5,2,0,0,0,1,0,0,0
2022-03-22 18:00:00,0,0,1,0,2,0,0,3,6,7,9,5,3,0,0,3,4,0,3,1,0,4,9,27,26,26,17,15,13,12,9,16,14,12,8,10,4,2,3,1,2,1,0,0,0
2022-03-22 19:00:00,0,0,0,0,0,0,0,3,5,6,0,4,3,4,1,5,3,5,4,1,0,0,12,42,41,36,25,18,17,14,12,16,14,22,20,11,5,3,1,0,0,0,0,0,0
2022-03-22 20:00:00,0,0,0,0,1,0,0,2,0,2,0,1,3,0,2,2,0,4,2,1,0,0,4,26,20,23,10,7,3,2,7,5,5,9,8,6,2,1,1,0,0,0,0,0,0
2022-03-22 21:00:00,0,2,0,0,0,0,0,2,3,0,0,1,1,0,1,1,1,0,0,0,0,0,1,24,9,11,15,12,9,8,5,6,5,7,5,4,1,2,0,0,0,0,0,0,0
2022-03-22 22:00:00,0,0,0,0,0,0,1,0,2,0,0,1,2,0,0,2,1,0,0,0,0,0,1,9,0,10,14,10,8,7,0,9,6,10,9,6,3,2,0,0,0,0,0,0,0
2022-03-22 23:00:00,0,0,0,1,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,10,0,2,2,4,5,0,4,3,0,5,4,2,2,1,0,0,0,0,0,0,0
2022-03-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 04:00:00,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 05:00:00,0,0,0,0,0,0,1,0,3,2,1,1,0,0,1,1,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-23 06:00:00,0,1,1,2,1,0,2,2,4,9,10,5,2,3,9,17,25,2,14,0,0,0,1,7,0,4,0,2,4,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 07:00:00,0,0,0,0,1,2,4,1,9,15,12,10,6,9,13,21,39,42,35,3,1,1,1,6,0,4,5,6,8,8,4,4,0,8,7,5,2,0,1,0,2,0,0,0,0
2022-03-23 08:00:00,0,2,1,0,1,0,2,2,9,17,12,7,8,14,19,24,29,31,28,1,0,0,1,7,4,7,6,5,8,5,3,9,7,14,0,7,4,3,2,0,1,0,0,0,0
2022-03-23 09:00:00,0,2,0,0,3,0,1,2,3,9,10,5,5,4,0,7,10,13,10,1,0,0,0,6,4,2,5,0,4,3,3,6,0,8,2,4,2,0,1,0,2,1,1,0,0
2022-03-23 10:00:00,0,0,1,0,0,0,1,3,2,0,2,2,2,0,2,4,7,7,6,1,0,0,0,3,5,3,5,3,6,2,4,3,3,4,4,3,1,2,0,1,1,0,0,0,0
2022-03-23 11:00:00,0,1,0,0,0,0,1,2,3,4,5,3,2,1,0,3,2,0,4,0,0,0,1,2,0,4,3,0,2,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-23 12:00:00,0,1,1,0,0,0,1,0,3,4,5,3,4,2,2,3,4,0,2,0,0,0,1,5,0,4,3,2,2,1,2,3,1,3,2,1,0,1,0,0,0,0,0,0,0
2022-03-23 13:00:00,0,1,0,0,0,0,1,2,0,2,3,2,2,1,0,2,5,7,5,1,0,1,0,3,1,4,2,2,0,1,1,2,2,3,2,1,0,0,0,0,0,0,0,0,0
2022-03-23 14:00:00,0,0,1,0,0,2,1,1,3,5,0,4,4,3,2,4,3,4,0,3,0,1,3,5,1,5,4,0,2,0,1,3,3,2,2,1,2,1,0,0,0,0,0,0,0
2022-03-23 15:00:00,1,0,1,1,2,0,1,0,2,4,2,1,5,3,2,3,2,3,2,0,0,1,1,11,0,2,1,9,3,0,8,5,3,4,0,2,2,0,0,0,1,0,1,0,0
2022-03-23 16:00:00,0,0,0,0,0,0,0,1,3,4,5,4,3,2,1,3,4,3,3,0,0,3,1,10,7,10,7,6,8,7,4,5,4,8,3,4,4,4,0,0,0,0,0,1,0
2022-03-23 17:00:00,0,3,0,0,1,0,0,2,5,6,0,3,2,3,0,6,5,8,5,2,0,1,7,22,17,17,12,10,7,6,8,5,5,7,6,5,4,3,2,0,0,0,0,0,0
2022-03-23 18:00:00,0,0,0,0,1,0,2,6,8,11,0,5,3,2,1,2,2,5,0,0,1,0,10,44,45,28,38,28,14,7,11,14,12,15,13,8,6,4,3,1,4,0,2,0,0
2022-03-23 19:00:00,0,2,0,0,0,0,3,3,2,0,1,3,2,3,2,1,1,2,0,0,0,0,15,41,32,40,19,18,23,20,18,20,14,20,18,15,8,4,2,0,0,1,0,0,0
2022-03-23 20:00:00,0,0,0,0,0,1,0,0,2,0,0,0,4,0,3,4,0,3,2,1,0,0,1,9,5,9,10,7,4,3,4,10,0,11,5,6,3,2,1,0,0,0,0,0,0
2022-03-23 21:00:00,0,0,0,0,1,0,0,2,0,1,0,1,2,2,2,1,0,2,1,0,0,0,1,17,18,13,17,10,8,7,6,6,4,7,6,5,2,1,1,0,0,0,0,0,0
2022-03-23 22:00:00,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,2,7,0,6,11,9,7,6,5,4,0,5,4,2,0,0,0,0,0,0,0,0,0
2022-03-23 23:00:00,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2,1,1,0,0,0,0,0,9,0,8,5,3,2,0,0,3,1,7,6,5,4,3,0,0,0,0,0,0,0
2022-03-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 04:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 05:00:00,0,0,0,0,0,0,1,0,2,2,1,0,1,0,1,2,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 06:00:00,0,0,1,0,0,1,2,1,4,6,7,3,4,5,7,12,14,14,13,0,0,0,1,3,0,0,1,2,4,3,1,2,0,4,1,0,0,1,0,0,0,0,0,0,0
2022-03-24 07:00:00,0,1,0,0,1,2,4,4,8,14,11,9,8,12,16,24,32,34,28,0,0,1,2,16,14,4,8,4,8,7,3,3,0,4,0,2,3,0,1,0,1,0,0,0,0
2022-03-24 08:00:00,0,0,0,1,0,0,2,0,8,16,11,8,9,13,17,23,33,33,30,0,0,2,2,6,7,6,7,8,4,8,6,9,11,14,13,8,3,1,0,0,0,0,0,0,0
2022-03-24 09:00:00,2,2,3,4,1,2,4,2,1,4,3,2,4,4,5,8,15,16,14,1,0,0,0,2,0,0,3,0,4,4,4,5,0,6,0,4,2,0,0,2,1,0,0,0,0
2022-03-24 10:00:00,0,1,0,0,0,3,2,1,3,4,0,3,1,2,0,2,4,3,2,0,0,0,0,2,0,1,0,0,2,2,0,3,3,0,0,2,0,2,0,0,0,0,0,0,0
2022-03-24 11:00:00,0,1,0,0,3,0,0,1,1,2,0,1,3,0,0,2,0,3,1,0,0,0,0,3,0,1,2,1,1,0,2,5,5,3,2,2,1,1,0,0,0,0,0,0,0
2022-03-24 12:00:00,0,0,0,0,0,0,0,2,4,6,3,5,2,3,0,5,6,5,4,0,0,1,0,4,3,0,5,1,3,0,4,4,0,1,2,0,1,1,0,0,0,0,0,0,0
2022-03-24 13:00:00,0,1,1,1,0,0,0,0,1,5,6,5,4,0,5,4,2,1,2,0,0,1,0,5,0,4,2,2,4,0,4,4,1,3,2,0,0,1,0,0,0,0,0,0,0
2022-03-24 14:00:00,0,0,0,0,0,0,1,1,3,2,1,0,2,0,0,1,1,0,0,0,0,0,0,4,0,5,4,1,5,1,4,5,4,2,1,3,1,1,0,0,0,0,0,0,0
2022-03-24 15:00:00,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,2,2,2,0,0,0,0,0,7,0,6,5,5,4,2,3,3,4,3,2,2,0,2,0,0,0,0,0,0,0
2022-03-24 16:00:00,0,0,2,3,4,3,0,2,5,6,4,4,4,5,0,6,5,2,0,0,0,2,0,11,0,9,7,4,3,2,1,6,5,7,3,5,1,0,0,0,2,0,0,0,0
2022-03-24 17:00:00,0,0,0,0,0,0,1,1,5,0,0,3,2,3,2,4,3,6,4,1,2,1,7,27,17,18,14,8,6,4,3,6,6,7,5,4,3,4,3,0,0,2,0,0,0
2022-03-24 18:00:00,0,1,2,0,1,0,1,5,7,11,8,9,4,2,1,3,3,5,3,1,0,1,7,26,26,24,21,17,16,14,11,14,13,14,13,8,4,3,5,2,3,3,1,0,0
2022-03-24 19:00:00,0,1,0,0,1,1,1,3,3,0,0,2,2,3,2,4,0,4,3,0,0,0,13,34,0,34,23,14,12,11,8,12,11,20,16,8,4,1,2,0,0,0,0,2,0
2022-03-24 20:00:00,0,0,0,0,0,1,0,1,1,1,0,0,2,0,0,0,1,1,0,0,0,1,2,13,8,11,11,9,9,8,6,8,3,11,10,6,2,1,1,0,0,0,0,0,0
2022-03-24 21:00:00,0,1,0,0,0,0,2,1,1,0,0,0,1,2,3,1,2,0,1,0,0,0,6,13,5,14,14,9,4,3,4,5,2,4,3,1,1,0,1,0,0,0,0,0,0
2022-03-24 22:00:00,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0,2,10,11,9,8,6,5,4,4,5,5,11,3,8,4,3,1,0,0,0,0,0,0
2022-03-24 23:00:00,0,0,0,0,0,0,0,0,0,0,1,1,6,1,3,1,0,0,0,0,0,1,1,13,0,10,6,5,4,4,3,4,0,6,4,4,2,1,0,0,0,0,0,0,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,0,0,0,0,0,0,1,0,3,1,2,1,1,1,1,2,2,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-25 06:00:00,0,1,1,0,0,2,2,1,2,5,7,5,1,5,6,14,18,19,15,1,0,1,0,9,2,6,7,0,1,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 07:00:00,0,0,0,0,1,1,4,0,8,16,17,12,11,16,20,26,34,35,32,2,0,0,1,5,0,3,5,5,7,6,3,2,0,4,0,2,1,0,0,0,0,0,0,0,0
2022-03-25 08:00:00,0,1,1,0,1,0,2,0,7,16,10,7,7,8,10,23,30,32,27,0,0,2,0,8,8,8,8,7,9,9,8,14,15,18,17,10,3,0,1,2,0,0,0,0,0
2022-03-25 09:00:00,0,1,3,0,2,1,2,1,5,6,6,4,4,6,6,11,19,19,14,0,0,0,0,4,0,3,3,0,2,5,4,7,6,7,6,3,3,1,1,0,0,0,0,0,0
2022-03-25 10:00:00,0,0,1,1,0,1,2,1,3,6,4,5,6,3,4,5,6,4,5,1,0,0,0,2,2,4,5,4,2,1,1,3,0,4,2,1,1,0,0,1,0,1,0,0,0
2022-03-25 11:00:00,0,0,0,0,0,1,1,3,5,1,1,3,2,2,2,3,2,0,2,0,0,0,0,3,0,1,2,4,0,3,2,3,0,2,3,2,1,0,0,0,0,0,0,0,0
2022-03-25 12:00:00,0,0,0,0,0,0,1,0,1,2,4,2,2,3,3,2,4,4,3,2,0,0,0,4,0,2,2,0,0,2,1,5,0,4,3,1,2,1,2,0,0,0,0,0,0
2022-03-25 13:00:00,0,0,0,0,0,0,1,0,2,3,5,3,2,0,1,2,3,0,2,0,0,0,3,5,0,0,3,0,5,4,2,3,1,6,5,4,1,0,0,0,0,0,0,0,0
2022-03-25 14:00:00,0,0,1,0,0,0,0,2,5,6,5,4,1,2,2,5,5,5,3,0,0,0,1,6,7,3,6,0,7,6,3,3,1,4,0,0,3,2,2,1,0,0,0,0,0
2022-03-25 15:00:00,0,0,0,0,0,0,1,1,1,3,2,1,3,1,2,2,5,3,0,0,0,0,2,8,5,7,7,5,4,3,4,4,0,6,5,3,2,1,1,0,2,0,1,0,0
2022-03-25 16:00:00,0,0,0,0,1,2,0,1,3,4,5,3,4,4,3,6,6,9,3,0,0,2,1,16,0,13,10,9,8,5,1,5,3,7,6,3,1,0,1,0,0,0,0,0,0
2022-03-25 17:00:00,0,0,0,0,0,0,1,2,7,0,6,3,2,3,0,4,5,5,5,1,0,0,8,25,10,2,7,6,5,4,3,5,6,7,4,2,1,0,0,0,1,1,0,0,0
2022-03-25 18:00:00,0,2,0,0,1,0,0,3,4,8,1,5,3,6,4,5,7,0,6,0,1,2,7,38,37,32,23,15,16,14,9,9,8,12,9,5,2,0,1,0,0,0,0,0,0
2022-03-25 19:00:00,0,0,0,0,1,1,0,1,3,2,0,2,2,3,1,2,1,3,2,0,0,0,5,30,26,28,16,14,12,10,7,11,12,18,11,9,4,1,2,0,2,0,0,0,0
2022-03-25 20:00:00,0,1,0,0,0,0,0,1,2,0,0,0,2,0,1,1,0,0,0,0,0,1,2,14,7,13,10,7,6,7,5,5,0,8,5,5,2,2,0,0,1,0,0,0,0
2022-03-25 21:00:00,0,0,0,0,0,0,0,1,2,0,0,0,1,1,2,3,0,3,1,0,0,0,1,22,23,19,5,4,3,3,4,6,0,9,6,4,1,0,0,0,0,0,0,0,0
2022-03-25 22:00:00,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,13,12,13,13,9,8,7,4,10,12,19,16,8,4,1,0,0,0,0,0,0,0
2022-03-25 23:00:00,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,3,9,7,5,4,3,2,5,2,7,4,3,2,1,0,0,0,0,0,0,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-26 07:00:00,0,0,0,0,1,0,1,0,2,4,5,2,1,0,0,1,2,3,1,0,0,0,1,2,0,0,4,0,0,2,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0
2022-03-26 08:00:00,0,0,1,0,0,0,2,1,3,6,4,4,3,5,0,4,5,5,3,0,0,0,0,1,0,0,2,3,5,0,4,2,2,0,1,0,1,0,0,0,0,0,0,0,0
2022-03-26 09:00:00,0,0,1,0,1,0,1,0,3,5,5,4,2,2,4,6,7,7,5,0,0,0,0,3,0,3,2,2,3,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
2022-03-26 10:00:00,0,0,0,0,0,1,1,2,6,8,9,4,3,1,3,5,0,0,3,0,0,0,0,2,0,0,1,0,1,0,0,2,0,2,1,0,1,0,0,0,2,0,0,1,0
2022-03-26 11:00:00,0,1,0,0,0,0,2,1,5,8,3,7,3,4,2,5,2,6,4,0,0,0,0,4,1,1,2,2,2,1,1,2,0,3,0,1,0,0,0,0,1,0,0,0,0
2022-03-26 12:00:00,0,2,0,0,0,0,0,1,5,3,6,3,4,5,0,7,10,9,5,0,0,0,0,3,3,5,4,5,2,1,4,4,0,5,4,1,1,1,0,0,1,0,0,0,0
2022-03-26 13:00:00,0,0,0,0,0,0,2,0,0,3,5,2,1,4,6,4,13,5,2,0,0,0,0,8,9,0,6,6,5,4,3,4,2,3,0,2,0,1,35,0,0,0,0,0,0
