Unnamed: 0,1_한성여객종점,2_하계역,3_하계우성아파트,4_하계극동아파트,5_월계보건지소,6_인덕대학,7_월계주공108동앞롯데캐슬루나아파트,8_월계2교.참누리아파트,9_광운초교앞,10_장위래미안아파트,11_꿈의숲아이파크아파트,12_장곡초교사거리,13_장곡초교,14_국민은행장위동지점,15_장위1동치안센터,16_장위1동주민센터,17_장위동고개,18_장위동입구,19_창문여고앞,20_숭곡초등학교입구,21_월곡뉴타운,22_길음뉴타운,23_미아리고개.미아리예술극장,24_돈암사거리.성신여대입구,25_삼선교.한성대학교,26_혜화동로터리.여운형활동터,27_명륜3가.성대입구,28_창경궁.서울대학교병원,29_창덕궁,30_안국역.종로경찰서.서울공예박물관,31_조계사,32_을지로입구.시청입구,33_서소문,34_충정로역2호선,35_아현역,36_웨딩타운,37_이대역,38_신촌아트레온,39_연세로.문학의거리,40_연세로.명물거리,41_연세대앞,42_서대문우체국,43_연희104고지앞.구성산회관,44_성산2교,45_중동초등학교,46_성산2동주민센터,47_성산119안전센터,48_성산아파트,49_월드컵경기장북측,50_상암휴먼시아아파트,51_상암초등학교,52_월드컵파크2단지.에스플렉스센터,53_월드컵파크3단지.난지천공원,54_월드컵파크4단지후문.JTBC,55_상암DMC홍보관.YTN,56_상암초등학교,57_상암휴먼시아아파트,58_월드컵경기장북측,59_성산아파트,60_성산119안전센터,61_성산2동주민센터,62_중동초등학교,63_성산2교,64_연희104고지앞.구성산회관,65_서대문우체국,66_연세대학교앞,67_세브란스병원,68_신촌기차역,69_이대역,70_웨딩타운,71_아현역,72_종근당.충정로역,73_서소문,74_시청광장,75_우리은행종로지점,76_조계사,77_안국역.종로경찰서.인사동,78_창덕궁.우리소리박물관,79_창경궁.서울대학교병원,80_명륜동2가.성균관대입구,81_삼선교.한성대학교.조소앙활동터,82_돈암사거리.성신여대입구,83_미아리고개.미아리예술극장,84_길음뉴타운,85_월곡뉴타운,86_숭곡초교입구,87_창문여고,88_장위동고개,89_장위1동주민센터,90_장위1동치안센터,91_국민은행장위동지점,92_장곡초교,93_장곡초교사거리,94_꿈의숲아이파크아파트,95_장위래미안아파트,96_광운초교,97_월계2교,98_롯데캐슬루나아파트,99_인덕대앞,100_월계보건지소,101_하계시영아파트,102_하계장미아파트,103_하계미성아파트.을지병원,104_한성여객종점
2022-03-24 10:00:00,0,8,13,12,12,8,13,13,14,13,11,14,16,19,18,23,24,23,25,25,24,23,24,25,22,22,21,21,19,16,13,9,8,7,6,8,7,2,7,4,9,0,5,8,2,6,2,1,0,5,0,3,0,1,2,3,2,0,3,5,5,6,9,7,8,10,8,10,9,11,8,7,9,8,12,11,8,6,7,6,9,10,11,12,13,12,10,6,8,4,6,5,5,6,7,10,10,11,12,12,11,4,1,0
2022-03-24 11:00:00,2,4,8,11,9,10,8,7,9,10,12,12,17,20,19,20,24,24,25,24,21,20,19,16,15,15,14,15,12,10,13,11,9,7,7,5,5,3,4,3,4,4,6,6,5,7,4,0,2,3,2,1,0,0,4,5,6,0,7,8,10,10,11,11,11,7,8,9,7,8,12,11,12,11,12,14,16,15,14,14,12,11,8,13,14,13,11,8,9,8,9,8,10,4,5,4,5,6,10,11,10,7,1,0
2022-03-24 12:00:00,0,9,12,10,11,11,12,10,9,12,11,12,12,14,17,20,20,20,25,24,18,20,18,15,14,15,15,15,15,14,11,10,8,7,6,5,5,5,5,4,6,7,9,8,7,5,4,1,2,3,2,1,0,1,3,2,5,0,6,9,13,16,17,14,12,12,11,9,9,10,14,12,12,11,13,10,13,13,15,15,14,17,18,15,19,18,16,14,13,10,14,16,13,15,10,14,13,9,9,9,8,4,1,0
2022-03-24 13:00:00,1,7,11,10,11,9,9,11,0,11,12,14,16,18,19,23,25,26,24,25,25,25,19,20,18,20,20,22,19,14,13,13,11,12,11,11,9,8,7,8,10,11,14,13,11,7,6,4,1,1,2,1,1,2,4,4,6,0,5,8,9,11,12,10,10,9,9,7,9,8,10,13,16,19,20,22,16,15,13,15,21,24,28,30,29,27,27,20,20,18,15,13,14,12,12,10,10,10,17,16,14,7,2,0
2022-03-24 14:00:00,2,9,12,12,13,11,10,9,13,14,15,12,15,17,19,20,14,14,19,19,20,18,20,17,13,17,16,15,13,11,11,12,14,12,8,8,9,10,8,6,9,8,9,8,7,7,22,21,4,13,11,1,0,0,2,3,4,3,3,4,7,8,9,8,6,3,4,7,5,3,5,7,10,13,16,19,20,17,19,18,12,15,12,16,17,17,17,14,16,16,16,6,14,12,14,14,13,15,16,15,12,5,0,0
2022-03-24 15:00:00,2,9,14,11,13,16,17,8,18,20,23,23,22,24,23,22,23,22,25,28,25,19,18,19,17,18,19,22,19,17,17,18,15,11,11,10,10,8,10,12,11,10,11,0,0,7,9,9,8,7,4,4,2,3,8,4,0,0,8,8,10,0,4,10,10,11,11,10,10,9,8,13,21,26,27,29,28,27,29,27,25,26,27,30,30,29,30,25,26,22,17,17,13,10,14,13,12,10,14,13,9,9,3,0
2022-03-24 16:00:00,3,13,19,18,16,17,17,15,13,13,10,13,12,13,13,17,19,15,48,46,45,33,33,20,16,15,15,17,17,13,11,16,20,20,18,18,15,13,14,16,19,21,23,24,19,15,9,9,8,6,7,4,1,2,3,5,7,6,4,7,8,2,10,9,10,10,11,14,14,12,14,20,21,25,25,29,35,39,36,38,36,29,30,27,30,30,32,26,23,22,21,18,14,12,12,12,12,10,10,13,9,4,0,0
2022-03-24 17:00:00,3,12,20,20,19,20,20,19,21,23,21,22,21,19,19,19,19,18,22,19,19,18,14,11,11,8,9,18,19,19,19,21,28,27,32,22,25,25,27,32,35,27,30,28,22,20,15,14,15,8,5,3,2,3,10,13,11,12,13,14,12,4,15,12,13,12,17,16,17,16,19,23,33,31,31,36,39,50,47,44,40,39,41,46,50,48,45,34,28,28,26,22,18,14,12,12,11,17,19,15,12,6,0,0
2022-03-24 18:00:00,1,17,25,27,27,28,23,23,19,20,20,21,24,27,27,26,27,20,27,31,30,27,23,19,19,15,18,25,22,23,28,36,43,39,35,34,36,32,34,30,29,30,33,32,29,25,22,21,7,4,3,5,2,5,19,21,19,17,16,19,21,22,22,25,23,23,22,19,22,23,27,28,42,44,44,42,48,54,53,52,53,51,47,51,52,54,45,32,29,26,26,22,19,15,13,15,12,13,14,11,8,4,1,0
2022-03-24 19:00:00,1,8,26,11,24,19,12,9,9,10,11,12,13,15,18,19,18,17,17,18,17,14,12,8,10,6,10,9,12,13,22,27,29,25,24,25,24,22,20,21,25,25,26,28,24,18,14,15,9,5,3,2,1,4,9,10,20,20,0,17,15,16,16,7,14,12,5,11,14,14,13,10,21,22,24,25,30,32,34,42,39,45,45,42,45,50,51,34,29,27,26,26,22,18,18,18,15,12,12,10,8,4,3,0
2022-03-24 20:00:00,0,6,14,8,15,11,10,9,7,8,9,8,2,8,9,8,8,7,9,9,11,9,7,6,8,6,8,9,10,8,9,15,19,12,16,15,15,12,14,14,13,15,17,14,15,10,6,4,0,4,2,0,0,1,3,4,0,0,0,2,5,6,3,4,3,2,4,6,8,7,8,9,12,11,15,19,23,28,29,27,37,35,34,33,35,36,32,25,23,15,21,19,17,14,0,13,12,13,15,10,3,1,2,0
2022-03-24 21:00:00,1,4,7,0,7,8,7,8,9,4,7,6,7,8,9,7,9,0,12,12,9,7,8,5,7,5,7,5,8,7,11,13,15,11,10,10,10,9,10,12,10,13,15,12,10,9,5,3,2,1,1,0,1,0,3,6,0,4,0,5,0,6,11,10,3,9,7,6,11,11,8,9,12,14,20,24,27,30,19,33,32,33,27,28,26,32,24,20,18,17,14,12,11,8,7,10,11,12,11,10,9,6,2,0
2022-03-24 22:00:00,0,5,10,10,11,10,9,7,6,4,6,6,8,3,8,7,0,0,8,10,9,11,7,9,7,6,8,8,7,6,9,10,14,13,8,12,11,10,11,13,13,12,14,13,9,7,5,8,7,4,4,2,2,0,3,6,4,28,50,54,55,56,55,49,46,24,46,41,38,16,37,16,17,16,18,23,23,20,20,26,26,33,32,35,37,36,34,24,19,21,16,12,11,9,10,8,10,9,8,3,6,4,1,0
2022-03-24 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,5,3,5,7,3,9,7,6,8,8,9,9,10,4,6,10,12,15,6,17,19,15,9,6,0,0,5,1,1,0,0,3,5,1,12,14,17,18,0,17,19,22,16,23,21,12,21,22,35,30,22,22,23,24,25,23,26,27,33,22,34,35,31,24,22,11,19,15,12,10,10,9,7,7,8,6,3,3,1,0,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,1,3,5,7,11,18,19,22,26,25,15,22,24,25,27,30,33,36,43,42,42,46,42,40,42,44,44,39,36,26,16,9,4,1,2,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,0,3,5,4,4,4,5,5,5,6,7,8,11,12,14,8,12,13,14,12,14,15,16,10,15,16,17,24,23,21,12,11,5,3,4,5,0,1,3,1,4,1,5,3,3,4,5,5,2,2,1,0,0,0,1,1,0,0,4,4,5,5,6,5,4,4,0,0,5,3,0,4,3,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 06:00:00,3,7,11,15,15,16,10,17,18,20,22,24,28,30,23,36,39,38,40,38,36,39,21,36,35,36,23,20,14,13,12,13,6,5,4,5,7,6,1,5,3,2,2,0,0,1,0,1,0,1,0,0,0,0,2,4,5,0,6,7,10,11,13,13,6,10,9,7,9,6,6,9,5,4,6,5,5,6,5,5,7,5,6,8,6,9,8,6,5,6,9,8,0,9,10,0,12,11,15,17,16,4,2,0
2022-03-25 07:00:00,2,7,16,18,17,18,21,20,23,22,25,28,29,32,33,32,38,39,41,40,41,44,42,46,43,38,39,34,31,26,20,20,13,9,7,0,8,9,12,2,6,6,6,3,2,3,3,1,2,2,1,2,1,2,5,8,10,10,7,12,15,16,16,16,18,17,18,20,21,17,20,19,14,14,13,12,12,10,5,6,9,9,14,18,22,21,14,7,9,9,10,13,14,14,16,18,22,26,23,27,19,6,3,0
2022-03-25 08:00:00,1,3,14,17,19,16,21,20,23,24,22,24,26,32,38,49,54,54,55,56,54,61,61,65,63,62,61,58,56,49,41,30,20,14,15,15,14,16,16,17,18,19,18,18,17,21,22,21,21,14,13,1,1,2,5,11,18,18,22,24,29,30,34,29,27,28,28,31,31,29,26,31,17,11,16,21,35,32,18,18,19,14,16,18,17,15,17,15,18,19,19,20,19,15,16,13,16,23,37,41,35,10,2,0
2022-03-25 09:00:00,2,5,11,15,13,10,11,11,12,11,14,16,19,22,24,28,32,34,37,41,41,43,38,40,50,50,48,48,39,35,30,25,12,9,10,8,9,9,10,11,12,6,13,11,9,0,5,10,9,8,5,2,1,0,5,6,7,8,6,9,12,13,14,14,13,11,13,12,10,10,10,13,8,8,8,7,12,11,8,7,7,8,9,13,17,17,17,16,16,11,15,17,19,18,19,20,19,17,25,25,19,6,1,0
2022-03-25 10:00:00,1,5,12,14,16,10,11,12,9,11,13,16,20,20,23,26,28,27,26,26,33,32,31,28,25,23,19,18,16,15,13,12,9,8,7,6,3,8,10,8,9,9,7,6,7,7,6,2,4,1,4,3,0,1,3,5,1,0,5,6,7,8,8,9,8,7,9,10,11,9,12,12,8,7,9,11,6,2,9,12,10,11,13,12,14,14,16,15,18,15,13,9,12,14,8,9,10,9,13,14,10,6,1,0
2022-03-25 11:00:00,1,8,11,14,14,8,13,10,9,11,12,10,10,15,23,26,28,27,23,21,18,16,18,13,14,13,20,25,19,14,13,10,10,9,10,9,8,7,8,8,8,9,11,10,5,2,7,6,0,4,2,1,0,2,3,4,5,4,4,7,6,8,9,8,9,9,9,10,11,9,12,12,14,13,14,12,11,10,10,9,10,11,8,9,9,7,7,6,6,7,6,6,6,5,15,16,15,14,14,13,10,6,1,0
2022-03-25 12:00:00,0,4,7,7,9,9,10,6,9,11,10,11,12,14,19,21,23,24,22,20,17,13,12,16,15,15,15,15,14,13,13,14,14,11,9,9,10,8,13,13,12,6,8,11,10,10,10,3,8,6,5,1,0,0,5,2,3,3,4,5,7,9,10,9,8,6,6,5,8,6,8,14,14,14,17,15,15,12,17,12,10,16,17,10,20,17,15,11,10,15,10,14,15,7,9,17,16,13,14,15,14,3,0,0
2022-03-25 13:00:00,0,5,18,20,18,12,14,10,10,10,12,15,15,19,19,23,24,25,29,28,26,24,22,19,17,17,19,19,22,19,12,13,14,13,11,11,10,8,11,10,8,7,9,7,6,7,5,6,4,4,2,1,0,1,5,7,2,6,8,11,12,13,3,10,1,8,6,8,7,8,4,9,11,11,15,19,19,15,15,13,13,13,10,10,11,11,14,9,8,9,10,9,8,6,9,7,9,11,18,20,17,5,2,0
2022-03-25 14:00:00,1,7,11,10,13,15,15,13,13,13,12,17,32,30,33,32,16,0,32,31,15,31,30,15,29,16,11,16,17,16,17,15,12,13,10,10,11,10,0,0,11,11,11,10,9,8,14,14,12,9,5,2,0,0,4,6,3,0,5,11,14,6,16,15,6,13,11,11,10,9,8,12,13,14,15,17,18,16,16,16,13,19,19,19,25,23,22,19,15,12,13,11,9,7,7,8,9,11,11,11,9,5,0,0
2022-03-25 15:00:00,2,12,16,19,25,24,24,19,14,17,18,17,18,19,21,23,27,22,28,28,29,22,21,15,11,27,28,24,12,11,12,14,12,12,11,9,9,12,0,0,12,14,15,10,13,9,7,6,5,1,1,0,0,0,5,12,13,1,11,12,12,11,6,5,9,8,11,12,11,13,12,15,17,23,22,22,22,27,28,32,32,36,42,40,30,27,29,24,26,22,18,15,15,12,14,12,9,8,8,9,7,4,2,0
2022-03-25 16:00:00,2,11,13,15,16,13,13,16,18,22,23,25,26,27,29,33,35,33,37,32,30,29,22,18,17,15,18,14,18,16,19,21,21,20,28,31,29,23,0,0,26,25,21,18,14,11,7,4,0,4,2,0,0,1,12,13,14,15,14,17,19,20,18,16,16,17,22,21,20,12,13,16,17,16,18,24,27,34,33,37,36,41,40,44,45,38,33,26,23,20,18,17,17,13,10,14,14,8,17,12,15,12,1,0
2022-03-25 17:00:00,1,8,14,13,14,20,20,17,21,21,24,15,25,26,26,25,26,25,24,26,28,28,25,22,15,14,16,19,21,19,19,17,25,23,20,19,21,19,0,0,21,21,24,25,21,18,12,11,9,7,2,1,0,3,8,9,4,7,5,8,7,6,10,9,8,9,17,17,15,13,13,12,19,23,27,32,39,37,40,40,37,41,34,35,40,46,40,37,32,30,24,19,17,12,14,15,15,13,15,15,10,4,0,0
2022-03-25 18:00:00,1,11,21,22,19,19,17,16,16,20,22,27,28,26,25,31,31,31,29,31,31,25,20,19,18,17,15,16,17,18,17,22,31,28,28,30,32,29,0,0,29,27,28,22,19,17,12,12,14,9,6,3,2,11,29,17,28,13,29,28,31,32,33,33,31,27,32,30,26,26,22,21,27,30,36,42,47,53,50,51,51,45,44,44,40,42,39,33,31,27,29,27,24,20,16,21,18,23,24,26,21,5,2,0
2022-03-25 19:00:00,1,6,14,13,14,11,10,9,7,11,12,15,16,17,20,18,21,22,22,18,16,18,16,11,11,9,10,6,9,9,9,13,15,11,14,16,16,17,0,0,17,19,24,21,19,17,10,10,6,7,3,3,1,1,6,8,7,9,8,7,5,8,9,11,10,0,8,11,8,9,9,7,10,15,26,35,37,32,33,32,34,41,40,35,39,42,45,33,27,26,25,18,18,18,17,16,14,14,12,7,9,5,2,0
2022-03-25 20:00:00,0,7,15,9,13,10,8,6,0,7,2,6,5,5,7,5,7,7,8,8,8,6,6,10,11,10,9,7,6,6,9,12,11,10,10,11,11,10,0,0,11,11,13,11,9,9,6,5,0,4,3,2,0,2,5,4,5,0,3,2,5,6,6,6,0,4,7,6,8,6,6,8,7,12,16,15,19,21,20,25,22,26,25,30,31,29,31,24,20,18,17,13,13,12,10,4,8,9,11,8,4,1,4,0
2022-03-25 21:00:00,4,6,9,10,11,10,7,6,4,0,1,5,7,8,10,11,11,11,10,8,9,9,8,8,9,7,8,8,10,10,13,12,13,9,10,0,11,11,0,0,10,9,12,10,9,5,4,4,3,2,1,1,0,0,3,4,5,4,5,4,3,4,5,3,5,5,3,4,4,5,3,3,9,8,10,12,17,18,19,19,19,33,31,31,34,31,29,23,20,19,15,11,13,11,11,8,9,9,8,7,5,3,1,0
2022-03-25 22:00:00,0,6,9,4,3,8,5,2,4,3,2,3,0,3,2,1,4,3,10,10,9,7,12,7,8,7,5,7,7,5,7,9,13,14,17,14,13,16,0,0,19,17,17,16,12,7,6,1,4,4,2,1,0,2,3,3,5,4,0,3,1,2,4,4,5,6,4,6,9,5,7,10,9,11,14,20,23,24,22,26,25,39,41,39,38,31,26,21,19,15,14,12,11,8,7,0,6,2,6,4,2,1,1,0
2022-03-25 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,6,7,0,6,5,8,9,9,7,4,6,11,10,0,0,7,6,5,7,0,6,3,3,2,0,1,2,2,1,7,11,13,0,2,14,13,14,11,11,6,7,10,11,10,9,12,11,15,10,17,22,25,27,29,27,24,35,32,32,30,28,25,23,21,16,10,9,9,6,8,7,5,6,7,0,4,2,0,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,1,2,3,4,4,4,8,9,9,5,6,5,4,12,14,16,9,11,18,17,18,18,16,14,12,11,9,5,4,0,7,5,3,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,0,3,4,1,5,3,4,3,3,3,2,3,4,5,4,6,9,11,12,10,9,9,8,8,7,6,7,5,6,4,5,4,3,2,2,4,5,5,5,5,1,4,5,0,0,4,5,3,1,2,1,0,0,0,1,0,1,0,0,2,3,1,5,4,0,0,1,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,0,1,2,3,4,5,6,0,4,5,7,7,9,11,12,14,15,15,14,15,14,13,13,12,15,9,8,14,13,10,8,6,4,2,1,2,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0,1,0,0,3,1,2,0,2,4,3,0,2,1,0,0,3,5,2,2,4,4,3,1,0,1,1,2,0,4,5,7,6,4,0,7,7,2,7,6,5,2,0,0,6,0,5,5,1,4,4,2,0,0
2022-03-26 07:00:00,2,4,2,5,3,5,7,6,7,6,7,8,9,13,10,14,16,17,18,16,11,15,13,11,11,11,9,11,10,9,6,5,5,4,4,3,2,3,3,3,2,3,4,1,3,1,0,0,1,0,1,0,0,0,1,2,1,0,3,4,7,4,7,7,5,4,0,6,5,6,5,6,3,1,5,6,7,0,8,1,10,9,9,3,1,8,0,3,0,2,6,3,3,2,3,0,0,4,6,10,2,2,0,0
2022-03-26 08:00:00,0,1,3,5,4,5,9,9,8,11,13,14,16,17,22,22,28,28,27,25,22,19,20,16,14,16,17,19,11,11,9,8,5,5,6,0,3,2,2,2,3,4,5,4,4,2,3,0,1,2,1,1,1,0,2,4,5,0,8,9,11,12,8,7,9,8,0,8,6,1,6,7,7,3,7,7,7,5,7,6,6,7,7,8,9,10,10,10,3,8,7,4,5,4,5,5,6,7,12,11,10,4,0,0
2022-03-26 09:00:00,1,3,5,11,6,12,10,11,4,9,10,11,10,11,15,16,21,21,27,24,24,26,27,26,26,27,28,25,18,17,10,5,6,7,6,5,3,2,2,2,0,0,6,5,3,5,4,1,0,3,1,0,0,1,3,5,2,3,6,13,17,19,20,21,21,11,17,14,10,6,9,9,8,4,6,6,9,0,10,9,5,6,6,8,10,9,8,7,8,5,5,7,4,5,3,3,3,7,9,9,5,5,0,0
2022-03-26 10:00:00,2,6,4,5,5,6,7,8,10,11,12,12,13,13,15,20,24,23,28,27,25,22,21,20,20,19,13,10,14,9,9,8,6,6,6,7,6,4,4,4,5,4,5,2,4,3,3,4,4,3,1,0,0,1,4,4,1,0,4,7,9,8,10,11,10,9,9,9,11,10,12,9,10,8,10,8,12,10,10,6,6,9,12,11,12,12,12,9,12,11,12,10,9,8,8,7,9,8,9,12,10,2,0,0
2022-03-26 11:00:00,0,3,9,10,12,12,16,17,15,16,17,19,20,20,22,30,31,28,34,33,26,25,25,25,21,22,21,19,19,13,10,9,8,5,4,2,5,4,4,4,4,2,6,5,4,3,2,3,1,2,1,0,0,0,2,1,5,0,7,13,16,0,17,15,17,16,14,16,14,12,13,12,10,12,9,7,9,0,9,7,9,9,11,12,13,12,12,14,12,11,11,9,9,9,9,8,9,15,16,15,7,3,0,0
2022-03-26 12:00:00,0,4,7,10,8,8,10,11,12,13,17,18,19,19,23,24,28,27,26,32,28,23,22,16,16,16,18,19,17,10,11,10,8,7,10,9,8,7,7,7,8,7,8,5,3,5,3,7,1,4,3,1,0,0,2,3,2,0,3,6,8,11,13,11,12,10,7,9,11,12,10,11,11,9,11,14,12,14,8,9,10,15,15,20,20,19,19,16,13,13,12,9,8,7,8,0,8,8,11,14,13,6,3,0
2022-03-26 13:00:00,2,7,11,14,15,14,24,20,9,21,22,26,17,30,31,34,35,26,39,38,32,31,29,24,22,19,16,17,16,11,9,10,10,9,8,7,6,6,6,6,4,0,9,10,9,9,6,4,5,5,3,1,0,4,2,7,8,0,9,5,10,12,13,12,13,14,17,17,13,17,15,23,23,27,28,22,21,22,22,24,22,22,17,20,19,21,21,14,10,7,7,6,8,7,9,10,9,9,12,11,8,5,3,0
2022-03-26 14:00:00,1,5,10,11,10,11,11,12,12,13,13,17,15,16,20,21,25,23,25,36,32,32,30,27,28,26,23,19,15,15,13,12,13,13,13,12,11,9,9,9,9,7,13,11,8,9,5,2,5,3,4,2,3,2,4,5,6,4,7,9,13,15,12,11,14,14,12,12,16,15,15,16,21,25,30,33,25,22,22,21,18,27,25,29,30,31,29,26,23,22,20,19,17,17,18,17,15,16,16,16,10,4,0,0
2022-03-26 15:00:00,0,1,4,4,5,8,7,7,6,9,14,16,19,22,24,26,34,17,32,24,22,21,23,23,16,21,20,18,16,17,16,17,19,18,17,14,15,14,14,14,18,13,20,19,8,20,17,15,13,11,7,3,1,0,3,4,5,7,10,13,10,13,17,14,12,6,7,10,10,11,12,12,13,14,16,16,16,21,15,23,24,13,25,26,29,35,40,33,27,28,27,24,21,17,16,18,17,15,12,5,11,6,0,0
2022-03-26 16:00:00,1,8,10,12,12,9,10,11,12,14,15,19,19,22,18,23,26,27,28,24,23,26,25,18,17,18,20,13,18,16,17,24,26,28,23,21,20,8,8,8,19,8,15,6,10,8,8,7,6,3,0,0,1,1,2,3,3,2,5,9,11,11,13,13,13,11,12,14,13,14,15,19,23,20,20,24,18,18,21,19,19,25,23,22,24,23,23,20,19,18,17,15,11,11,11,12,12,11,11,13,11,6,1,0
2022-03-26 17:00:00,0,6,12,11,12,15,7,8,9,13,13,14,17,18,19,21,20,22,21,20,23,22,20,16,14,16,16,17,15,17,16,18,19,16,15,16,18,16,16,16,16,14,15,14,12,12,7,3,6,4,3,5,4,3,4,5,5,2,5,12,13,0,12,11,8,9,9,5,11,10,12,11,14,20,23,23,21,27,27,34,34,34,32,30,32,33,30,18,19,18,17,16,12,10,6,5,6,8,10,11,9,2,0,0
2022-03-26 18:00:00,1,7,17,7,16,13,9,8,9,12,14,12,13,14,20,23,18,22,18,16,18,18,15,11,11,9,14,12,12,13,7,15,16,15,12,14,13,10,10,10,13,11,14,11,13,10,5,3,3,2,1,1,0,3,5,6,2,5,2,7,7,6,8,6,5,5,7,7,10,9,6,9,10,13,14,16,23,23,24,25,25,28,31,33,39,39,39,28,24,23,20,17,15,8,8,7,5,10,12,11,9,3,1,0
2022-03-26 19:00:00,2,11,16,18,17,12,10,9,8,9,10,9,10,9,10,12,14,11,12,10,10,12,9,7,6,6,8,7,7,8,11,9,8,7,6,5,7,7,7,7,8,9,9,7,5,8,6,6,5,1,1,1,0,0,1,2,3,2,1,3,5,4,6,7,6,6,6,5,7,7,9,7,9,8,12,12,20,22,19,25,24,22,23,25,23,27,26,22,19,16,14,9,10,8,7,6,6,10,9,7,4,3,0,0
