Unnamed: 0,1_복정역환승센터3번승강장,2_장지역.가든파이브,3_문정법조단지.건영아파트,4_문정로데오거리입구,5_가락시장.가락시장역,6_송파역,7_석촌역,8_석촌호수.한솔병원,9_잠실역.롯데월드몰,10_잠실역.잠실대교남단,11_잠실대교전망쉼터,12_자양동잠실대교북단,13_동서울우편집중국앞,14_광진구청,15_광진경찰서,16_구의사거리,17_구의2동주민센터입구,18_어린이대공원후문,19_중곡동입구,20_신성시장,21_중곡동종점,22_대원고교앞,23_용암사입구,24_면목동,25_용마산역,26_용마폭포공원,27_면목동금호어울림아파트,28_한양수자인사가정파크,29_면중초등학교,30_중화중학교,31_중화중학교삼거리,32_면목본동파출소,33_동원시장,34_망우3동주민센터.혜원여중고후문,35_상봉신협,36_면목6거리,37_서울창업카페상봉점,38_면목2동주민센터,39_면목2동,40_동서그랜드맨션,41_면목5동,42_면목2동한신아파트,43_신성은하수아파트,44_서울우유앞,45_중랑역.동부시장1,46_상봉역.중랑우체국,47_상봉1동주민센터,48_신내쌍용아파트,49_쌍용아파트신내테크노타운앞,50_엘지아파트앞,51_신현중학교,52_중랑구청,53_중랑구청사거리,54_성원아파트경남아너스빌앞,55_국민은행망우동지점,56_망우지구대,57_상봉터미널,58_망우3동주민센터.혜원여중고후문,59_동원시장,60_면목본동파출소,61_중화중학교.다문화가족지원센터,62_면중초등학교,63_면목동금호어울림아파트,64_면목동대원칸타빌아파트,65_용마폭포공원,66_용마산역,67_면목동,68_용암사입구,69_대원고교앞,70_중곡동종점,71_신성시장앞,72_중곡동입구,73_어린이대공원후문아차산역,74_구의2동주민센터입구,75_구의사거리,76_광진경찰서,77_광진구청,78_자양동잠실대교북단,79_잠실대교전망쉼터,80_잠실역.잠실대교남단,81_석촌호수.한솔병원,82_석촌역,83_송파역,84_가락시장.가락시장역,85_문정로데오거리입구,86_문정법조단지.건영아파트,87_장지역.가든파이브,88_복정역환승주차장
2022-03-16 23:00:00,0,2,5,10,12,11,13,17,16,17,11,16,16,19,20,20,12,22,22,22,19,18,14,16,18,17,16,12,11,9,6,5,4,3,4,4,0,1,3,3,2,3,1,1,2,3,2,1,1,0,0,1,2,2,2,3,5,5,0,3,4,5,6,5,3,4,4,5,6,4,5,6,6,7,3,6,6,7,6,8,7,5,4,2,2,1,0,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,3,3,4,8,9,10,0,11,17,7,16,13,13,14,16,17,15,12,12,14,14,17,16,0,0,0,7,0,14,0,0,3,11,10,9,7,8,7,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,1,3,3,4,7,10,12,4,7,6,6,10,8,7,8,6,7,8,8,10,10,9,10,8,6,3,1,7,5,4,3,2,6,3,4,2,3,2,2,3,5,6,4,10,9,8,10,5,10,9,6,5,6,7,10,12,15,19,19,22,23,22,25,19,24,23,28,31,33,30,37,34,34,34,33,33,33,31,27,20,18,15,17,19,0,0,0,0
2022-03-17 06:00:00,1,4,7,8,9,5,10,11,8,7,3,10,4,12,11,7,6,6,7,7,8,8,6,10,9,4,6,8,6,5,6,4,4,5,3,2,1,0,0,2,3,5,3,6,5,4,4,0,5,4,5,8,10,13,15,15,20,22,24,28,27,31,33,34,34,34,36,38,41,42,47,39,36,25,27,22,24,23,18,16,15,18,17,12,13,9,3,0
2022-03-17 07:00:00,2,9,15,15,17,22,24,27,15,16,12,17,18,15,17,20,21,36,45,41,16,14,14,15,23,16,25,24,23,11,10,5,7,6,5,3,2,1,3,2,5,8,9,9,7,9,9,8,10,9,9,14,19,24,27,31,32,30,31,35,39,46,46,47,38,36,38,41,45,57,61,53,49,48,48,42,42,46,43,37,29,29,27,23,17,8,4,0
2022-03-17 08:00:00,3,7,18,21,29,34,39,39,25,28,26,23,21,26,31,29,30,40,40,41,40,41,41,40,44,42,45,46,42,38,18,16,16,14,12,11,4,8,2,7,9,9,11,13,16,17,18,17,16,15,10,8,16,24,24,31,36,37,36,38,40,48,51,52,49,48,49,50,54,59,65,57,47,47,43,41,34,42,39,31,30,32,32,24,13,8,2,0
2022-03-17 09:00:00,1,5,5,6,10,19,17,20,13,11,0,14,16,21,22,23,23,28,27,28,26,24,23,22,27,26,24,22,26,24,10,9,5,8,3,5,4,5,4,5,5,11,12,11,7,6,5,4,5,7,6,6,10,12,12,17,20,22,21,18,27,30,32,34,32,24,25,26,29,33,37,36,34,31,31,31,29,29,27,19,16,15,17,14,6,3,2,0
2022-03-17 10:00:00,1,3,6,7,9,14,10,16,8,6,0,9,8,8,12,13,10,13,12,13,13,10,9,8,10,9,6,7,5,10,6,7,6,4,4,2,2,3,0,4,5,6,5,6,9,9,10,0,8,7,6,8,11,11,15,15,15,17,17,17,17,18,19,18,17,16,17,17,20,19,21,19,25,24,26,22,17,19,15,18,14,13,10,7,5,2,0,0
2022-03-17 11:00:00,3,3,9,6,11,17,17,16,11,12,11,14,12,10,12,11,13,15,15,15,14,14,9,15,11,10,9,8,12,11,6,6,5,6,8,5,7,6,2,5,4,5,5,4,4,4,6,3,5,5,6,8,10,12,14,17,20,18,16,17,17,17,18,19,19,19,20,21,21,23,26,25,26,27,11,24,23,16,14,12,10,8,8,5,4,3,1,0
2022-03-17 12:00:00,1,4,7,8,11,13,12,13,10,11,0,12,14,15,17,18,16,24,20,22,22,20,20,17,18,12,19,19,17,20,12,12,11,12,10,7,4,1,1,4,5,5,5,3,5,7,7,8,10,7,5,10,10,11,11,10,17,18,18,20,22,22,25,27,24,23,23,23,21,21,22,18,17,18,19,20,17,16,15,12,10,6,7,3,4,2,1,0
2022-03-17 13:00:00,0,2,6,10,13,13,11,12,13,14,15,13,11,12,12,12,11,15,15,15,14,14,15,12,11,11,12,11,12,12,11,10,9,7,8,7,6,6,1,7,5,7,6,5,5,4,5,5,4,0,5,6,7,8,9,9,14,14,12,19,35,35,35,36,35,34,35,34,34,35,39,41,30,30,30,28,26,26,25,20,17,15,13,8,7,2,1,0
2022-03-17 14:00:00,1,2,7,11,10,11,12,13,14,15,10,16,15,17,18,21,23,28,28,25,22,23,14,23,23,20,19,16,18,17,14,12,11,9,3,10,9,7,5,3,3,6,5,5,4,5,5,3,6,6,5,4,5,6,6,9,13,13,16,18,20,23,24,21,26,24,25,26,27,27,26,24,23,21,19,18,14,15,12,12,11,9,8,7,4,3,1,0
2022-03-17 15:00:00,2,9,12,11,15,15,16,18,19,22,23,18,21,23,22,24,21,23,23,20,19,17,16,15,17,16,15,14,15,16,15,15,14,9,11,8,7,5,6,8,8,10,10,4,10,8,5,5,5,6,7,8,14,14,16,14,16,14,17,21,28,32,32,33,31,31,24,26,28,31,32,33,22,21,21,21,17,21,20,16,15,7,7,8,9,7,2,0
2022-03-17 16:00:00,2,9,11,14,15,23,25,25,25,28,29,29,31,30,32,40,40,44,39,36,35,33,31,30,23,22,21,19,17,17,14,13,14,14,13,13,9,11,6,9,9,7,6,6,6,7,6,7,7,5,6,8,10,13,13,15,22,25,27,34,52,56,57,53,51,48,49,52,50,41,41,33,21,19,18,19,21,24,22,15,14,13,18,17,12,6,3,0
2022-03-17 17:00:00,1,11,12,25,35,34,33,36,35,40,38,38,36,39,41,47,46,48,46,45,40,42,43,37,39,37,35,33,31,28,23,22,16,11,9,8,8,6,4,7,6,7,6,7,7,9,9,8,10,10,8,9,9,9,11,12,19,19,20,23,29,30,30,18,30,28,27,30,26,48,50,42,29,23,28,25,20,19,16,23,18,15,13,9,7,6,4,0
2022-03-17 18:00:00,3,16,26,51,51,54,51,49,50,53,52,45,46,44,48,47,47,44,48,43,42,37,36,31,38,38,33,29,27,22,20,20,15,13,9,8,9,6,7,9,9,12,10,11,8,11,10,11,9,7,9,11,16,16,18,20,23,26,28,27,27,28,27,26,24,28,28,30,32,33,33,27,26,25,25,22,22,21,19,21,17,17,14,15,13,8,3,0
2022-03-17 19:00:00,1,10,16,18,21,25,27,25,29,30,29,29,29,30,28,34,34,43,41,48,46,46,45,45,45,39,36,28,25,22,17,15,12,9,9,9,8,7,7,8,7,5,6,5,6,6,6,0,4,5,5,6,9,7,11,13,11,14,17,20,23,21,23,24,16,24,22,26,24,22,22,17,20,19,17,13,15,12,11,20,19,15,11,10,4,5,3,0
2022-03-17 20:00:00,2,5,10,13,15,12,16,15,26,27,28,21,19,30,31,33,33,34,36,32,28,29,29,26,27,26,24,23,17,12,16,12,9,6,7,4,7,3,5,4,0,6,6,6,5,7,6,3,5,4,2,3,4,3,4,6,11,12,14,17,21,22,21,18,19,13,14,14,14,15,18,17,14,12,13,10,15,14,10,15,13,12,8,7,8,4,1,0
2022-03-17 21:00:00,2,6,9,10,15,18,19,20,30,25,30,24,24,23,21,22,21,26,27,21,20,20,19,16,17,16,15,13,12,10,11,8,10,6,6,2,2,6,0,5,3,2,2,4,8,7,7,6,5,2,0,7,8,9,8,11,12,12,12,14,13,12,10,8,8,9,8,8,12,13,13,12,12,8,10,9,11,12,11,15,14,13,11,9,5,1,1,0
2022-03-17 22:00:00,1,5,8,12,14,16,11,16,23,21,20,24,25,27,22,22,16,27,25,24,20,19,18,18,22,20,19,17,15,12,10,9,6,4,4,2,3,3,0,7,2,6,5,6,6,7,4,5,4,1,2,3,6,5,6,8,11,10,11,10,11,10,10,11,6,12,11,11,17,19,19,19,14,12,8,6,10,7,8,11,10,8,6,8,7,4,0,0
2022-03-17 23:00:00,0,2,8,10,10,11,9,10,14,12,0,15,16,18,12,11,17,16,18,17,16,15,7,16,16,15,12,10,8,6,6,6,3,2,7,5,4,5,1,4,0,0,2,3,3,3,2,0,1,1,0,1,3,2,3,4,5,4,6,8,4,5,5,5,4,5,4,5,6,7,6,7,7,8,4,7,6,6,2,8,7,9,7,6,4,1,1,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,2,2,3,5,6,5,7,10,12,7,0,13,14,16,17,0,16,11,11,12,13,14,0,0,9,6,13,12,5,0,0,11,12,0,10,7,8,0,9,10,0,0,11,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,0,1,2,3,6,3,6,6,5,5,3,6,4,7,6,3,7,7,6,7,8,7,6,6,3,0,2,5,4,3,0,4,5,2,5,3,1,4,1,2,3,4,5,5,6,8,11,3,13,14,11,12,13,13,15,16,17,18,13,19,22,25,27,22,20,19,29,35,36,24,39,35,33,31,31,32,33,32,28,16,15,19,17,13,10,9,0,0
2022-03-18 06:00:00,1,2,3,3,5,8,10,11,8,2,3,7,6,8,9,9,10,13,14,7,14,5,16,6,6,5,4,5,5,4,4,4,5,3,4,2,1,1,3,2,3,6,5,5,3,4,2,3,5,6,7,8,12,13,15,20,21,23,22,25,26,25,26,28,27,26,27,25,28,30,34,32,28,28,26,26,28,22,21,15,13,14,18,18,12,7,5,0
2022-03-18 07:00:00,6,10,14,15,13,17,18,24,16,14,12,15,15,18,19,22,24,38,50,46,19,15,16,15,15,15,16,16,16,15,13,7,8,5,5,4,1,3,4,5,7,10,13,12,6,6,7,6,7,6,7,12,15,19,24,29,29,30,31,34,38,41,45,49,51,45,46,44,40,48,55,52,42,46,47,46,44,38,39,30,28,32,27,21,11,6,3,0
2022-03-18 08:00:00,2,6,23,26,35,36,38,42,24,25,15,20,21,24,28,29,23,37,34,37,35,36,34,33,43,43,43,41,40,31,18,17,15,14,12,10,6,9,0,8,8,10,12,12,13,12,12,13,13,17,15,9,11,19,23,28,31,37,40,42,46,50,52,52,52,42,44,42,43,59,60,53,44,43,39,41,36,48,51,40,34,33,29,23,16,5,1,0
2022-03-18 09:00:00,2,4,8,9,12,15,17,18,11,12,3,13,14,16,18,18,17,25,25,27,21,26,21,25,26,24,23,25,26,25,9,8,6,6,6,4,4,5,2,6,4,6,8,10,10,9,10,9,8,5,6,6,8,11,17,18,24,22,25,27,28,28,33,32,31,30,34,33,35,41,45,39,37,34,33,30,23,22,20,18,17,18,17,12,6,3,1,0
2022-03-18 10:00:00,10,2,3,2,6,11,13,12,8,8,0,10,9,12,14,21,19,20,18,15,14,10,15,11,11,10,9,11,11,9,9,7,7,7,8,7,5,4,3,2,4,5,6,3,3,4,4,3,3,4,5,8,16,15,11,13,15,16,17,17,17,19,17,20,17,17,18,19,21,23,26,22,17,18,15,17,15,15,13,11,13,12,11,6,5,4,0,0
2022-03-18 11:00:00,2,2,6,10,12,15,16,16,11,13,0,14,13,15,12,15,9,16,15,13,13,12,12,14,15,11,14,14,14,11,11,11,8,8,8,6,5,9,9,5,10,12,4,11,9,5,5,10,11,0,9,9,9,7,11,10,14,14,13,16,22,24,26,26,25,22,22,26,28,34,21,21,20,17,18,17,17,18,16,13,12,9,8,7,6,4,1,0
2022-03-18 12:00:00,1,4,6,7,10,13,14,17,12,15,0,18,17,19,13,12,9,23,24,27,27,25,27,25,24,15,22,22,20,18,11,8,6,7,6,5,2,2,0,6,7,8,8,1,7,8,9,3,6,0,8,9,10,9,10,13,16,17,17,18,24,25,23,20,19,20,19,20,20,33,36,31,23,22,20,16,15,19,12,12,12,13,12,11,10,7,1,0
2022-03-18 13:00:00,3,5,7,10,14,17,16,17,16,16,9,14,13,16,18,19,18,23,22,21,19,18,16,15,20,19,18,15,19,18,15,17,10,6,5,2,4,3,1,5,4,3,3,4,4,5,4,0,5,5,4,6,6,5,11,12,17,18,18,18,21,23,24,18,17,22,23,24,25,23,25,22,19,17,11,16,16,14,19,13,10,12,9,6,3,2,0,0
2022-03-18 14:00:00,2,8,11,14,15,19,20,19,16,18,14,20,17,19,17,20,21,25,20,19,20,18,18,17,18,14,17,15,21,23,22,18,13,11,12,10,8,5,1,3,6,6,5,4,5,4,5,1,2,3,2,7,12,15,15,14,15,13,17,14,15,16,15,16,15,15,16,17,18,23,23,21,21,19,17,17,14,16,15,13,12,13,12,10,8,6,0,0
2022-03-18 15:00:00,3,11,12,14,16,21,22,25,24,19,20,20,20,20,22,26,28,30,29,25,23,20,18,18,18,19,19,16,18,18,17,15,14,15,12,10,3,8,6,5,4,5,4,4,4,5,6,6,7,8,9,11,16,16,12,14,15,15,18,19,22,23,24,23,19,20,22,22,22,25,31,30,21,20,20,22,22,22,16,17,15,12,12,8,4,6,1,0
2022-03-18 16:00:00,2,7,9,14,18,30,32,32,28,29,29,32,28,35,38,37,32,36,34,35,34,36,34,33,29,27,26,25,23,21,18,16,16,18,17,15,12,8,9,10,6,10,10,10,9,11,8,1,7,5,8,7,8,6,9,12,15,20,19,20,32,38,38,38,34,24,28,27,46,57,57,46,34,32,31,26,24,25,23,19,14,13,12,9,8,5,2,0
2022-03-18 17:00:00,30,7,15,33,45,48,47,48,38,35,34,26,27,37,30,34,32,36,31,34,32,32,33,30,27,28,25,21,18,18,16,15,14,14,10,8,9,8,9,10,11,10,11,9,7,7,7,6,6,5,5,8,13,14,20,23,24,27,26,30,31,28,29,30,28,32,32,30,38,41,43,41,30,27,26,25,24,22,20,21,24,22,17,12,10,6,1,0
2022-03-18 18:00:00,3,12,29,47,53,51,52,47,43,47,45,40,43,51,53,56,56,57,54,55,48,43,38,35,39,34,34,31,28,24,22,21,14,13,9,9,8,7,6,7,4,7,9,8,9,9,10,9,10,12,11,14,18,20,19,15,24,24,23,24,26,26,25,26,25,24,23,26,28,28,31,29,29,28,28,25,18,22,22,29,21,18,17,12,10,6,3,0
2022-03-18 19:00:00,1,10,12,18,22,22,30,29,31,32,0,30,30,34,35,37,39,46,43,44,43,44,43,39,44,40,37,32,28,25,20,16,14,10,10,10,9,8,3,7,7,5,7,4,7,9,6,5,7,8,9,9,11,12,12,16,27,28,27,26,22,21,19,18,16,17,17,18,23,27,29,26,22,20,20,18,18,18,17,14,11,10,17,12,9,7,3,0
2022-03-18 20:00:00,2,8,12,13,13,15,15,14,32,34,34,33,35,35,35,36,35,40,34,32,30,25,21,20,19,19,16,15,13,12,11,10,6,7,5,5,2,4,0,5,4,4,7,5,7,4,5,3,4,4,5,6,6,8,10,11,14,14,15,15,16,15,15,13,12,17,18,18,18,20,20,21,16,15,14,16,13,12,11,11,11,7,7,4,3,1,1,0
2022-03-18 21:00:00,2,9,11,13,17,15,17,21,30,24,25,31,32,33,34,33,26,32,37,34,33,32,32,23,32,28,27,24,21,17,13,10,9,7,4,3,3,1,1,2,2,0,3,2,3,4,4,0,3,2,2,3,4,2,4,4,9,10,12,11,9,15,10,9,16,8,14,16,14,9,13,8,13,13,11,11,9,8,0,9,9,11,10,5,4,3,1,0
2022-03-18 22:00:00,0,5,9,10,18,22,21,20,23,21,19,22,22,24,22,23,24,30,28,20,21,26,24,18,18,17,16,13,12,10,9,9,7,5,6,4,5,1,4,3,5,0,2,4,3,4,3,1,1,2,0,4,10,11,10,14,20,21,21,15,21,19,15,15,13,15,14,13,18,16,19,18,12,13,10,9,12,10,11,8,7,4,6,5,2,1,0,0
2022-03-18 23:00:00,0,2,3,2,4,0,6,13,17,11,12,13,15,16,16,16,17,19,20,20,19,17,16,13,14,12,10,9,11,9,6,5,4,3,4,4,3,3,1,2,1,3,0,0,3,2,2,2,1,0,1,2,3,3,5,3,8,7,4,9,7,8,7,6,6,8,7,8,8,9,7,10,14,13,10,8,5,6,0,7,4,6,4,3,5,1,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,2,4,5,7,10,2,0,12,15,5,0,13,14,3,15,14,14,10,8,11,12,0,11,10,0,0,9,0,5,0,4,3,0,0,7,6,0,5,7,8,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,0,4,2,0,3,3,4,4,3,6,3,5,0,7,8,7,8,10,9,10,11,10,8,3,6,0,8,6,5,4,5,3,3,2,2,3,2,1,0,4,7,3,8,7,9,9,8,0,2,7,6,7,7,8,10,5,7,15,8,12,17,19,20,12,9,0,16,23,24,16,25,24,27,18,18,27,27,28,24,22,12,23,21,14,8,5,4,0
2022-03-19 06:00:00,1,2,1,0,8,5,2,9,9,12,13,11,10,3,6,6,6,9,8,5,9,5,10,6,8,7,4,0,6,5,4,3,2,3,0,2,1,0,0,1,3,5,3,4,3,3,1,0,4,5,1,2,3,7,6,7,7,7,5,11,12,13,11,12,14,12,9,11,10,10,13,12,13,14,15,13,13,14,13,13,10,12,11,10,7,5,2,0
2022-03-19 07:00:00,0,2,4,3,4,2,4,4,0,5,0,2,4,5,6,6,5,6,6,9,8,8,0,9,8,7,6,6,6,6,5,5,3,2,2,1,4,0,0,0,3,3,1,4,3,1,1,2,3,4,2,1,6,8,8,7,8,11,12,11,13,15,15,16,16,17,9,13,16,19,23,21,17,15,12,14,12,13,12,13,12,12,10,6,4,2,1,0
2022-03-19 08:00:00,1,2,6,5,10,11,11,13,13,8,0,11,14,13,15,16,13,16,14,15,17,13,14,15,14,13,14,13,10,8,7,8,7,5,5,4,4,3,2,0,4,6,7,6,6,4,4,5,5,6,4,4,7,8,8,9,13,15,17,17,24,28,23,25,27,29,33,36,36,37,33,29,30,31,16,19,17,17,16,13,12,11,10,7,4,3,2,0
2022-03-19 09:00:00,2,3,5,5,8,10,10,12,10,12,6,9,0,12,15,18,19,17,16,13,11,14,9,10,10,10,10,9,11,9,8,6,5,6,5,4,3,4,0,5,7,12,11,12,6,4,5,0,4,0,3,4,10,12,10,11,16,14,13,16,20,21,23,22,20,23,23,27,28,27,29,27,28,19,30,25,24,28,22,12,10,9,8,6,2,1,0,0
2022-03-19 10:00:00,1,3,7,6,14,16,17,16,9,9,8,10,8,9,7,4,9,9,8,10,6,8,8,7,8,9,8,9,11,9,6,7,6,6,4,5,3,2,2,4,5,6,4,7,9,6,7,3,6,7,4,8,10,13,9,10,12,15,13,17,18,20,22,15,20,19,18,26,24,29,31,26,27,26,25,26,25,26,25,19,11,11,7,6,8,4,1,0
2022-03-19 11:00:00,3,8,8,14,15,14,15,15,10,15,11,12,13,15,16,17,19,15,15,15,14,13,12,9,11,6,11,13,14,13,11,6,10,6,6,4,2,5,0,2,5,6,5,5,4,2,3,1,3,4,4,5,8,9,8,10,15,14,17,17,20,19,21,22,20,18,17,18,19,23,24,21,22,20,19,20,19,19,18,15,13,10,4,7,5,4,1,0
2022-03-19 12:00:00,3,1,9,15,22,21,20,20,16,14,0,17,17,19,21,23,20,20,19,21,20,19,18,16,14,14,14,11,12,10,10,8,7,6,7,7,8,1,1,7,9,11,12,10,6,6,6,7,8,5,7,7,11,13,12,16,15,15,17,18,20,24,18,26,23,21,20,21,22,22,26,26,24,23,20,17,17,18,17,11,12,12,12,7,5,2,0,0
2022-03-19 13:00:00,1,5,8,9,17,21,19,19,14,16,15,15,14,16,14,16,17,18,22,23,24,26,25,22,22,8,11,20,16,14,13,11,9,6,5,3,2,2,3,3,5,4,6,5,6,8,9,8,2,8,9,10,8,6,9,9,15,13,12,13,14,18,17,19,19,21,18,22,25,26,29,26,23,17,21,20,20,21,19,12,9,10,9,7,8,4,1,0
2022-03-19 14:00:00,2,10,12,14,19,22,23,24,18,20,17,19,18,19,24,23,24,18,19,22,21,20,20,18,18,18,20,16,18,18,17,15,12,10,7,5,4,5,0,6,5,8,7,5,5,5,4,4,5,7,6,5,15,13,14,15,20,19,21,22,23,23,24,25,24,21,23,25,25,23,24,22,19,20,20,23,21,20,20,14,13,13,16,11,9,5,1,0
2022-03-19 15:00:00,2,8,13,15,17,20,23,17,13,14,15,18,19,23,24,29,28,26,24,24,25,23,24,22,20,22,7,22,21,9,19,17,15,13,8,7,7,6,0,5,6,5,10,9,11,7,4,1,7,3,4,6,7,7,11,12,20,18,20,19,18,18,17,16,16,17,18,17,19,24,22,20,21,22,19,23,24,26,24,12,10,11,12,11,10,7,2,0
2022-03-19 16:00:00,2,6,15,9,11,15,15,17,22,20,14,22,21,25,25,25,24,24,21,21,18,22,21,15,20,13,12,19,18,16,15,14,8,10,9,5,3,9,0,3,4,12,13,10,11,9,7,6,8,7,6,6,10,11,9,9,14,15,14,15,16,16,16,18,14,17,18,19,19,20,25,23,22,15,19,18,18,16,13,24,20,19,14,12,11,4,3,0
2022-03-19 17:00:00,1,11,8,13,14,17,19,23,28,29,28,29,24,29,29,31,27,33,37,36,33,33,30,30,29,19,30,29,23,22,19,17,13,10,8,7,8,8,6,8,6,7,7,7,9,8,7,7,5,8,7,6,10,10,11,12,20,18,16,15,17,19,20,13,17,17,19,18,17,19,22,19,23,26,26,26,24,22,20,13,14,11,13,6,9,5,0,0
2022-03-19 18:00:00,1,7,11,13,19,20,22,21,19,21,7,18,17,19,19,20,20,25,24,31,30,29,31,30,30,26,24,16,23,18,17,15,13,10,6,9,8,7,4,7,7,6,9,8,8,7,1,2,3,8,2,6,8,4,10,14,25,20,19,19,20,18,17,18,18,21,20,19,24,23,23,20,20,18,17,14,14,15,11,14,12,10,13,9,8,7,1,0
