Unnamed: 0,1_화계사입구.종점,2_화계사입구.한신대학교대학원,3_수유동삼양탕앞,4_화계사입구사거리,5_화계사입구,6_빨래골입구,7_롯데마트삼양점.래미안1차아파트,8_삼양초등학교,9_강북청소년문화정보도서관입구,10_삼양동사거리,11_송천초등학교.미아뉴타운입구,12_미아초교,13_길음동동부아파트,14_길음역,15_성북우체국현대백화점,16_성가복지병원,17_종암경찰서,18_종암동주민센터,19_숭례초교,20_고려대역.고대앞삼거리,21_홍파초등학교,22_제기동주민센터.서울약령시앞,23_경동시장,24_청량리수산시장,25_청량리역환승센터,26_서울성심병원,27_떡전교앞,28_서울시립대학교앞,29_전농로터리시장.동부교육지원청,30_전농래미안크레시티아파트,31_동대문중학교,32_답십리1동주민센터.래미안위브,33_신답역명문예식장,34_마장동주민센터,35_마장역,36_성동노인복지관,37_마장동금호아파트,38_한양대부속고등학교,39_한양대정문,40_성동교남단,41_성동구민종합체육센터,42_서울숲,43_뚝섬서울숲남문,44_뚝섬서울숲,45_뚝섬서울숲,46_뚝섬서울숲남문,47_서울숲,48_성동구민종합체육센터,49_성동교남단,50_한양대정문앞,51_한양대앞.한양시장,52_한양대부속고등학교,53_마장동금호아파트,54_마장역,55_마장동주민센터,56_신답역명문예식장,57_답십리1동주민센터.래미안위브,58_동대문중학교,59_대한노인회동대문구지회,60_서울시동부교육지원청.해성국제컨벤션고교,61_서울시립대입구,62_떡전교앞,63_서울성심병원,64_청량리미주아파트.동대문세무서,65_청량리역환승센타,66_경동시장앞,67_홍파초등학교,68_제기동한신아파트앞,69_고려대역.고대앞삼거리,70_숭례초등학교,71_종암동주민센터,72_종암경찰서,73_성가복지병원,74_현대백화점,75_길음역,76_길음동동부아파트,77_미아초교,78_송천초등학교.미아뉴타운입구,79_삼양동사거리,80_강북청소년문화정보도서관입구,81_삼양초등학교,82_롯데마트삼양점.래미안1차아파트,83_빨래골입구,84_화계사입구,85_화계사입구사거리,86_수유동삼양탕앞,87_화계사입구.한신대학교대학원,88_화계사입구.종점(가상),17_종암사거리입구,72_종암사거리입구
2022-03-07 22:00:00,0,0,0,1,2,3,4,3,3,4,3,2,5,6,8,8,9.0,6,6,6,3,2,3,2,8,5,10,10,7,6,4,6,6,7,6,1,3,5,3,2,2,1,0,0,0,1,4,6,5,8,9,16,16,17,18,15,17,15,15,13,12,11,8,9,9,10,7,9,15,11,8,13.0,11,9,10,9,7,7,9,7,6,6,4,1,0,0,0,0,,
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,3,2,4,1,0,3,0,4,2,4,1,5,5,2,4,3,1,0,0,1,0,4,5,6,9,9,10,11,12,11,6,10,6,5,4,6,4,3,3,8,9,3,4,8,8,9,4.0,6,7,7,6,5,3,2,2,0,3,2,1,1,0,0,0,,
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 04:00:00,1,2,4,5,7,10,16,7,8,16,14,14,15,13,12,12,10.0,10,12,10,10,11,9,7,7,3,8,8,8,11,0,13,0,0,0,16,14,10,15,8,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 05:00:00,1,3,4,3,2,5,6,7,8,6,10,10,10,11,11,13,14.0,13,15,15,16,12,12,11,12,11,11,12,12,7,9,10,6,9,8,8,7,8,5,2,5,2,0,1,1,0,4,3,3,3,2,0,2,2,3,0,5,6,6,7,4,6,5,5,6,7,2,4,5,4,3,8.0,5,4,3,0,0,0,0,0,0,2,1,0,0,0,0,0,,
2022-03-08 06:00:00,0,2,1,1,3,4,5,7,8,10,13,18,18,9,9,10,11.0,17,15,14,13,12,10,8,10,9,11,10,10,13,18,20,19,16,15,13,13,7,11,9,3,2,0,1,1,0,2,3,4,5,6,4,5,5,4,0,3,4,5,8,6,7,6,4,5,5,4,4,4,4,3,3.0,3,4,2,2,2,3,2,2,0,1,2,0,0,1,0,0,,
2022-03-08 07:00:00,3,6,6,8,11,14,16,11,18,17,17,27,25,18,19,23,26.0,27,23,22,19,15,15,14,13,11,19,17,18,28,41,49,47,43,38,38,26,24,18,14,8,3,0,1,0,0,7,6,10,13,12,13,16,22,22,21,21,13,14,18,18,17,16,17,17,17,16,15,13,14,13,12.0,9,9,7,5,6,2,4,9,4,5,3,1,4,0,0,0,,
2022-03-08 08:00:00,3,8,9,7,8,9,9,10,12,15,16,21,25,18,18,22,24.0,25,29,21,20,19,18,15,19,19,25,24,25,34,32,38,31,30,30,32,27,27,22,20,11,2,3,1,0,1,8,9,5,8,7,10,11,14,15,13,20,18,15,14,11,14,15,14,14,13,15,18,21,21,19,18.0,15,8,9,5,7,6,7,8,8,10,8,7,6,3,0,0,,
2022-03-08 09:00:00,0,2,4,2,3,5,8,9,10,10,13,17,19,19,19,21,19.0,23,23,21,23,21,19,18,24,23,13,12,12,16,18,25,25,16,22,18,15,14,11,11,5,3,1,1,0,0,4,6,5,8,9,7,7,13,14,12,10,9,12,13,11,15,14,16,12,11,10,11,11,13,13,12.0,13,6,5,4,5,6,6,5,4,6,3,2,1,0,0,0,,
2022-03-08 10:00:00,1,3,0,6,2,7,7,5,6,9,11,13,15,14,14,17,16.0,18,17,16,17,16,14,11,10,10,10,10,9,11,12,16,18,15,15,15,12,10,8,7,5,3,0,0,3,4,4,3,4,6,2,7,3,9,8,6,7,5,8,12,12,12,12,12,9,12,10,11,11,11,9,10.0,9,11,12,9,10,8,8,9,7,5,2,0,0,1,0,0,,
2022-03-08 11:00:00,1,3,3,5,6,7,5,8,7,8,10,12,13,12,13,17,16.0,19,20,13,14,19,13,9,12,10,10,9,9,12,12,14,15,14,13,16,13,9,7,6,2,3,0,0,1,0,6,5,6,12,10,14,13,12,12,10,8,10,9,11,13,14,14,14,11,10,12,10,11,11,13,11.0,12,11,11,5,6,5,6,4,5,5,2,3,2,1,0,0,,
2022-03-08 12:00:00,1,2,2,0,3,6,7,6,5,6,9,10,12,7,11,12,12.0,12,13,14,18,16,15,13,12,8,11,10,17,22,22,22,20,19,17,17,16,13,12,13,6,2,1,5,0,0,5,9,8,8,7,10,9,12,11,9,12,12,10,13,13,14,13,12,12,16,13,15,14,13,11,12.0,11,12,11,10,9,7,5,5,4,5,4,2,3,1,0,0,,
2022-03-08 13:00:00,2,2,3,4,2,4,5,5,6,7,9,12,18,14,15,15,16.0,16,19,18,19,17,13,12,10,9,12,10,11,13,12,15,15,16,16,16,11,10,8,5,5,2,0,1,1,0,5,7,6,11,12,16,14,18,17,17,16,12,8,12,11,11,7,10,12,10,9,9,13,14,13,13.0,10,8,9,8,6,4,5,4,2,4,5,4,2,1,0,0,,
2022-03-08 14:00:00,1,5,4,6,7,8,10,11,10,14,17,16,18,17,11,10,9.0,10,12,10,12,12,10,12,12,12,14,12,13,12,12,14,15,13,11,12,10,9,9,6,2,0,1,1,1,0,3,5,6,8,7,9,11,13,13,13,9,12,10,14,12,10,13,10,18,19,21,19,17,16,16,16.0,14,15,13,11,9,18,16,10,4,7,6,5,2,1,0,0,,
2022-03-08 15:00:00,4,6,6,5,7,8,6,8,9,10,10,14,13,13,16,21,21.0,21,20,19,19,17,17,15,14,13,13,15,18,11,17,16,15,16,16,11,12,12,10,9,8,5,2,1,2,3,6,13,23,24,18,23,22,24,25,15,23,21,16,14,13,13,12,12,16,20,21,20,21,19,17,15.0,13,22,22,21,14,12,13,15,13,14,7,5,3,1,0,0,,
2022-03-08 16:00:00,5,6,1,2,3,10,7,6,7,9,7,9,11,12,16,18,16.0,13,13,14,15,11,13,14,17,13,19,21,15,22,21,24,21,18,14,15,12,12,12,11,8,5,4,2,1,1,9,11,12,24,26,35,34,34,34,28,25,21,18,17,18,17,15,14,20,26,25,20,22,21,22,20.0,21,20,18,18,13,11,9,8,7,8,6,3,2,1,0,0,,
2022-03-08 17:00:00,1,3,3,2,3,6,11,10,11,8,9,12,12,12,14,16,15.0,21,18,18,13,17,16,15,16,18,17,18,16,15,19,26,28,26,21,21,23,11,9,9,5,2,2,2,1,0,9,8,11,15,16,25,21,22,24,23,20,18,18,23,22,22,24,26,24,29,31,29,29,26,27,27.0,28,29,22,20,16,16,13,12,13,10,7,2,6,3,0,0,,
2022-03-08 18:00:00,0,3,1,0,8,6,9,4,9,10,10,9,11,12,20,18,16.0,16,17,17,19,19,21,22,21,22,23,31,30,27,25,18,26,23,22,19,14,21,17,15,8,2,2,1,4,2,12,22,29,33,34,42,42,47,31,45,33,30,27,25,24,21,24,23,30,32,33,35,39,36,29,25.0,23,25,34,26,18,13,15,13,12,9,10,8,4,3,0,0,,
2022-03-08 19:00:00,0,2,1,2,1,4,6,5,6,5,6,9,8,13,11,13,16.0,14,7,9,15,9,10,14,26,22,17,19,16,17,16,18,17,13,13,13,11,11,9,9,5,3,1,1,2,1,13,20,21,25,26,32,27,32,33,30,25,23,23,23,21,20,21,20,18,22,21,20,21,19,17,21.0,18,18,31,22,18,13,12,11,10,13,11,9,5,2,0,0,,
2022-03-08 20:00:00,0,1,1,2,1,0,1,2,2,4,4,5,4,9,22,22,23.0,24,23,19,18,19,13,18,12,13,9,12,13,12,8,10,9,8,6,5,6,6,6,5,2,1,0,1,2,0,7,13,13,20,20,27,17,27,27,19,22,13,11,13,11,10,11,11,19,13,16,13,13,13,12,14.0,15,24,21,20,16,11,10,9,6,7,4,1,0,2,0,0,,
2022-03-08 21:00:00,2,1,0,1,2,5,2,3,5,4,2,4,6,5,7,8,8.0,8,5,4,9,4,10,4,8,5,9,10,9,9,6,8,7,8,7,7,5,6,5,5,4,3,3,0,1,0,9,15,13,19,15,21,17,22,23,20,21,18,15,13,13,10,9,10,15,16,15,16,18,17,16,17.0,16,15,16,12,9,4,5,5,5,7,5,1,3,0,0,0,,
2022-03-08 22:00:00,0,0,0,0,0,1,2,4,3,3,4,6,4,8,13,13,12.0,10,9,8,6,5,0,4,15,14,11,8,6,5,7,8,3,7,4,3,2,4,6,4,2,0,2,0,1,0,3,8,12,19,22,26,28,30,29,26,20,19,16,15,12,14,15,13,13,9,10,11,15,14,13,13.0,12,12,13,12,7,7,9,3,10,6,4,3,1,0,1,0,,
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0,4,7,4,3,2,2,0,0,0,1,1,5,5,4,3,1,0,2,0,0,5,9,6,10,12,18,15,20,19,16,21,16,16,14,9,6,5,5,8,5,8,7,5,9,8,9.0,10,10,11,9,7,5,4,1,0,3,2,0,2,1,0,0,,
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 04:00:00,0,1,2,1,3,4,3,3,5,5,0,4,5,6,3,5,5.0,6,8,7,2,6,5,5,2,0,6,5,7,5,0,4,3,4,0,3,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 05:00:00,0,1,2,1,2,3,5,3,6,5,6,7,8,8,8,8,9.0,10,8,8,6,7,4,5,4,4,5,4,6,5,0,5,6,3,2,4,6,2,4,3,2,0,0,0,1,0,1,1,3,1,2,0,1,2,0,2,3,0,4,3,5,4,1,4,4,1,0,5,0,4,0,5.0,3,2,0,3,4,3,1,0,0,0,0,0,0,0,0,0,,
2022-03-09 06:00:00,0,1,1,3,2,5,4,5,5,6,7,8,7,6,9,8,9.0,9,12,12,11,11,9,7,6,5,7,8,9,10,7,11,11,9,10,9,6,5,8,5,2,1,1,1,1,0,3,3,5,4,5,3,0,4,6,0,5,5,5,7,2,3,6,1,5,6,5,0,5,6,4,4.0,4,5,0,6,5,5,5,4,5,1,4,1,0,0,0,0,,
2022-03-09 07:00:00,1,2,0,3,4,5,6,6,7,7,10,12,9,8,11,8,10.0,9,9,11,11,9,10,9,7,8,7,6,6,9,10,10,9,8,8,5,8,6,5,4,3,2,0,0,0,0,1,2,1,3,1,4,2,3,0,0,4,5,1,5,1,6,3,6,6,7,7,8,9,5,8,6.0,6,4,3,1,2,1,2,0,0,1,0,0,0,0,0,0,,
2022-03-09 08:00:00,0,5,6,7,8,13,13,11,11,15,16,18,19,15,15,13,13.0,18,17,16,15,13,12,10,7,5,7,8,5,10,12,14,12,11,10,12,10,9,9,7,3,0,0,0,0,0,3,4,2,6,5,7,0,8,2,2,8,7,7,6,7,7,6,8,11,7,7,10,7,6,8,7.0,6,5,0,5,5,5,2,4,6,6,4,3,1,0,0,0,,
2022-03-09 09:00:00,2,5,6,1,5,4,8,6,5,9,10,11,14,17,16,16,16.0,18,17,17,19,17,14,12,8,8,8,8,11,15,18,13,17,15,12,10,8,7,8,5,3,1,2,0,0,0,2,2,2,1,5,5,5,5,0,4,5,4,5,7,5,7,7,7,10,14,15,13,16,15,14,12.0,12,8,8,5,6,7,7,5,4,4,3,2,1,0,0,0,,
2022-03-09 10:00:00,3,2,0,2,4,6,8,8,10,9,10,10,12,11,13,13,12.0,17,18,16,15,12,12,10,7,6,9,8,6,12,10,12,11,11,14,15,14,11,9,7,4,1,0,0,0,0,2,3,3,4,7,8,5,9,11,10,10,9,8,11,12,14,0,13,9,13,11,12,14,13,14,15.0,14,9,7,6,7,5,6,5,4,6,3,0,0,0,1,0,,
2022-03-09 11:00:00,2,2,0,4,3,8,7,8,7,10,12,16,14,10,10,13,14.0,12,13,10,12,14,14,15,12,12,16,12,13,17,19,24,23,28,30,32,29,27,22,19,5,2,1,0,0,0,4,5,8,8,8,7,5,9,10,9,9,8,6,12,14,17,18,11,9,10,9,10,11,11,8,7.0,9,10,13,12,11,6,9,8,6,4,3,2,0,0,0,0,,
2022-03-09 12:00:00,1,6,7,6,5,8,10,11,9,12,16,18,20,15,14,15,16.0,18,20,19,20,17,18,17,16,16,18,18,22,23,23,26,25,20,21,23,21,17,16,12,6,3,1,3,2,2,6,9,10,7,6,11,12,8,14,12,9,12,10,12,11,11,8,9,10,16,16,16,13,13,11,9.0,11,12,13,9,12,11,6,6,4,5,3,2,2,0,0,0,,
2022-03-09 13:00:00,2,3,5,6,6,10,13,14,14,16,16,21,21,18,22,25,25.0,28,33,30,18,25,21,13,17,14,16,14,14,17,19,18,19,20,18,21,23,21,17,16,8,1,2,1,2,0,10,12,10,15,12,14,14,14,10,16,11,10,13,13,15,14,12,11,14,16,14,15,16,16,17,14.0,13,11,10,13,13,9,7,6,6,7,6,4,3,2,0,0,,
2022-03-09 14:00:00,0,4,5,6,5,6,8,13,13,15,16,16,15,15,17,19,15.0,20,26,25,18,23,20,18,15,12,16,16,17,21,23,25,25,23,21,20,16,14,14,14,8,6,9,7,2,4,11,12,12,14,15,26,27,28,31,30,22,18,19,20,16,14,13,16,15,22,23,22,19,20,20,16.0,16,19,21,15,13,12,10,9,8,6,1,4,2,1,0,0,,
2022-03-09 15:00:00,0,3,5,3,5,6,7,3,9,10,13,14,15,13,12,16,20.0,19,22,20,20,22,22,22,16,15,15,16,15,18,24,28,24,22,20,23,26,23,19,21,12,5,4,6,5,3,11,15,12,14,12,20,14,16,18,15,19,20,17,24,23,22,21,20,15,22,23,21,19,18,18,19.0,18,25,25,19,15,12,12,11,6,6,6,5,3,1,2,0,,
2022-03-09 16:00:00,0,5,1,7,10,15,19,20,26,23,21,19,19,17,16,15,15.0,18,20,19,15,17,20,19,26,25,25,24,16,18,19,19,20,18,11,17,9,11,14,11,7,4,2,1,3,2,6,13,15,14,16,20,19,22,23,21,17,16,14,16,19,15,12,15,26,32,32,27,29,25,22,22.0,22,23,13,12,10,11,11,10,10,8,6,2,2,0,0,0,,
2022-03-09 17:00:00,0,2,3,0,3,5,4,5,5,8,9,13,13,9,12,13,12.0,12,14,7,14,15,15,16,18,15,16,16,21,23,20,18,19,17,18,16,15,14,13,11,6,6,3,0,3,1,11,17,23,23,24,25,23,25,26,24,23,20,18,15,14,17,16,18,27,27,27,27,25,12,22,17.0,13,16,23,19,18,11,8,7,7,6,4,2,3,0,0,0,,
2022-03-09 18:00:00,2,0,0,1,1,3,3,4,5,5,7,8,8,8,16,20,20.0,10,19,17,18,17,16,13,16,18,19,17,13,12,9,14,12,13,11,12,10,9,8,6,1,0,0,2,3,2,6,13,18,23,19,24,24,25,26,23,21,22,19,19,15,14,15,14,31,31,29,27,25,23,20,18.0,19,26,25,23,19,16,13,12,8,10,7,3,2,1,0,0,,
2022-03-09 19:00:00,0,4,2,0,7,8,6,7,6,6,8,5,9,10,15,19,18.0,19,15,12,11,0,12,12,13,14,10,12,11,10,9,6,11,10,10,11,9,7,4,1,0,2,0,1,0,0,7,16,19,22,22,26,27,28,29,28,24,23,20,20,17,12,14,14,20,16,18,14,15,18,18,17.0,16,25,23,20,19,20,14,8,13,8,6,5,2,1,0,0,,
2022-03-09 20:00:00,0,1,0,3,4,4,7,4,5,5,5,4,6,9,24,25,22.0,22,21,19,11,9,18,16,12,11,12,5,5,7,5,7,7,7,5,8,7,6,9,3,2,1,0,1,1,0,7,21,22,19,24,30,30,31,31,16,23,20,13,11,10,10,9,10,12,20,16,11,17,15,15,14.0,16,21,13,11,8,6,3,4,7,5,5,1,1,0,0,0,,
2022-03-09 21:00:00,0,0,0,0,0,3,3,0,2,3,5,7,3,5,5,4,6.0,6,6,8,7,12,13,12,8,7,6,9,7,11,4,8,4,5,6,5,0,7,5,0,3,0,0,0,0,0,6,12,15,20,22,21,13,21,20,19,18,16,12,10,11,6,7,9,12,13,14,13,13,13,14,16.0,15,12,16,13,9,8,9,8,6,4,4,3,2,1,0,0,,
2022-03-09 22:00:00,0,0,0,0,0,2,1,0,2,4,0,0,3,5,5,8,8.0,8,8,7,5,6,2,2,9,9,8,9,8,9,6,7,0,5,4,1,3,5,2,2,4,1,0,0,0,2,7,12,15,17,17,27,24,24,20,16,19,17,16,15,16,14,15,15,24,0,23,12,22,22,17,17.0,9,15,20,19,19,16,4,5,4,3,2,2,1,0,0,0,,
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,4,0,2,0,0,3,2,1,1,0,0,0,1,0,4,2,2,5,9,11,11,9,13,12,11,10,8,8,6,7,6,4,8,9,10,10,11,9,12,11.0,11,10,9,8,5,3,13,13,3,10,5,4,2,0,0,0,,
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-10 04:00:00,1,2,3,4,6,12,16,4,17,16,14,15,16,15,14,9,10.0,11,11,12,11,10,9,10,5,3,7,9,10,12,0,13,0,12,0,14,13,7,10,12,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-10 05:00:00,1,3,2,3,5,6,9,5,10,12,14,18,13,9,17,19,18.0,19,19,17,12,16,7,12,7,5,8,9,10,15,16,9,6,6,8,8,7,6,5,5,3,3,0,1,1,0,3,1,2,3,2,0,1,2,2,0,4,0,5,2,4,6,5,6,7,8,4,4,0,7,8,8.0,5,0,5,0,6,6,4,2,0,2,1,0,0,0,0,0,,
2022-03-10 06:00:00,1,3,3,2,3,4,5,6,4,10,11,14,13,9,10,11,11.0,14,16,12,12,10,11,9,7,6,8,11,7,13,19,22,22,17,15,15,14,12,8,6,4,2,0,0,1,0,3,3,4,4,3,5,2,4,3,0,6,2,5,7,4,8,8,3,6,5,6,0,4,4,3,5.0,4,5,2,4,3,2,3,2,2,0,1,0,0,0,0,0,,
2022-03-10 07:00:00,1,9,8,7,9,15,21,13,26,27,18,25,29,14,18,22,24.0,34,35,30,28,25,23,21,16,13,21,24,26,32,31,34,30,30,30,27,24,22,20,15,6,3,2,0,0,0,5,7,7,8,8,8,10,14,14,7,16,21,23,22,25,12,11,13,8,8,9,11,12,11,7,7.0,7,7,8,7,7,5,5,9,8,10,0,0,3,0,0,0,,
2022-03-10 08:00:00,1,3,4,2,3,7,9,8,10,15,19,26,30,21,22,21,25.0,32,29,24,24,22,19,16,16,16,23,17,19,30,36,41,42,37,36,39,34,30,19,13,9,5,5,2,3,0,9,12,12,18,17,19,20,24,6,23,21,19,20,18,23,23,25,27,22,20,19,20,27,25,22,20.0,12,9,10,8,6,7,8,8,5,7,8,5,7,4,1,0,,
2022-03-10 09:00:00,2,5,4,0,8,10,8,8,8,10,13,17,16,16,18,22,23.0,23,22,21,17,16,16,12,9,8,9,9,10,16,18,21,24,22,23,24,18,17,13,8,5,2,0,0,1,0,14,13,7,9,3,10,5,14,17,15,14,12,14,15,13,14,11,11,13,13,12,12,10,11,10,11.0,7,6,4,6,5,5,6,7,4,5,3,1,0,0,0,0,,
2022-03-10 10:00:00,0,3,3,4,5,6,6,6,7,8,8,9,9,7,8,9,10.0,14,16,17,21,20,18,7,9,10,14,11,13,15,15,19,19,23,17,26,20,19,15,13,4,2,0,0,1,1,5,6,4,6,5,7,6,8,9,10,9,7,11,9,8,9,9,7,9,9,10,8,10,11,10,11.0,12,11,8,6,4,4,4,3,4,2,2,1,1,0,0,0,,
2022-03-10 11:00:00,0,3,0,2,4,6,7,5,4,10,10,14,15,13,13,12,16.0,16,14,15,14,12,12,11,12,14,16,12,3,15,14,15,17,19,7,19,17,11,10,8,3,1,0,1,0,0,4,5,5,7,6,7,8,10,7,10,11,10,8,10,8,7,9,8,10,9,9,7,11,9,11,10.0,10,6,6,4,2,7,6,2,3,3,2,1,1,0,0,0,,
2022-03-10 12:00:00,0,1,0,0,3,6,8,9,10,11,11,12,11,11,12,11,11.0,13,15,16,12,17,17,15,14,10,10,11,23,25,26,23,22,20,19,19,12,11,9,9,6,1,0,2,1,0,3,3,4,5,7,7,7,12,11,8,9,8,12,23,22,19,20,15,11,14,12,11,7,11,12,9.0,10,8,8,7,4,4,3,0,3,3,1,0,1,1,1,0,,
2022-03-10 13:00:00,1,1,3,3,6,6,7,8,6,6,8,9,10,9,12,16,15.0,16,17,19,19,18,16,15,13,16,15,15,13,13,14,18,9,18,16,14,11,10,8,7,5,2,0,1,0,0,6,11,5,13,13,14,5,15,9,12,9,9,11,12,11,10,9,6,9,12,8,10,11,12,13,12.0,12,14,14,13,11,8,7,7,3,6,3,1,1,2,1,0,,
2022-03-10 14:00:00,1,2,1,0,2,6,5,6,7,9,6,12,13,11,12,13,10.0,9,10,12,12,12,12,11,16,17,17,17,16,13,11,12,13,12,9,10,8,7,6,7,3,1,2,1,2,2,7,8,9,8,10,10,7,10,11,8,10,8,11,10,8,8,7,8,9,13,15,14,19,14,12,11.0,14,13,12,10,10,20,20,21,5,4,3,1,0,0,0,0,,
2022-03-10 15:00:00,3,7,5,7,10,10,10,8,7,7,11,11,11,9,9,9,12.0,13,14,17,10,15,17,17,20,22,23,21,20,19,17,18,19,17,17,13,15,12,13,9,8,4,3,2,1,2,4,10,15,15,15,21,19,21,22,21,20,16,17,17,17,15,15,17,15,15,15,17,21,17,19,18.0,16,16,15,12,10,8,7,5,21,12,6,3,1,0,0,0,,
