Unnamed: 0,1_양천공영차고지,2_트럭터미널주유소앞,3_넓은들공원,4_대일관광고.푸른마을3단지,5_푸른마을1단지.이든채아파트,6_푸른마을2단지아파트,7_신월시영아파트.강월초등학교,8_강월초교사거리,9_신한은행신월동지점,10_신곡시장.금빛새마을금고,11_동방아파트.신월종합사회복지관,12_신정네거리.신정119안전센터,13_제일여성병원,14_양강중학교,15_까치산역2번출구,16_화곡역,17_화곡본동시장,18_한국폴리텍1.서울강서대학교,19_우장초등학교,20_강서구청.한국건강관리협회,21_강서구청사거리.서울디지털대학교,22_등촌중학교백석초등학교,23_등촌역.강서보건소,24_염창역.서울도시가스,25_안양천입구,26_양평동한솔아파트,27_양평한신아파트.선유도공원입구,28_당산초등학교앞,29_선유도역.롯데제과,30_당산역,31_당산역삼성래미안아파트,32_삼환아파트,33_신화병원,34_영등포시장,35_영등포시장로터리방면,36_신길역,37_신길역1호선,38_대윤병원,39_신길새마을금고,40_대방역,41_공군호텔,42_서울지방병무청,43_대방초등학교,44_서울공업고등학교,45_대림초등학교,46_신대방삼거리,47_보라매병원입구,48_롯데백화점관악점,49_패션문화의거리입구,50_신림사거리,51_서원동문화교앞,52_서림동주민센터.신화단지,53_삼성동시장,54_대학동고시촌입구,55_서울산업정보학교.삼성교,56_관악산입구.관악아트홀.중앙도서관,57_서울대학교,58_신림중.삼성고.관악아트홀.도서관,59_서울산업정보학교.삼성교,60_신성초등학교,61_영광메디컬센터,62_쑥고개입구,63_서원동문화교앞,64_신림역2번출구,65_패션문화의거리입구,66_보라매공원.보라매병원,67_보라매삼성아파트.모자원고개,68_신대방삼거리,69_대림초등학교,70_서울공업고등학교,71_강남중학교,72_서울지방병무청앞,73_공군호텔,74_대방역,75_신길새마을금고,76_신길역,77_영등포로터리,78_영등포시장입구,79_영등포시장,80_신화병원,81_당산푸르지오아파트,82_당산역삼성래미안아파트,83_당산역,84_선유도역.롯데제과,85_한신아파트.선유도역,86_영등포아리수정수센터,87_염창역.서울도시가스,88_등촌역.강서보건소,89_등촌중학교백석초등학교,90_강서구청사거리.서울디지털대학교,91_강서구청.한국건강관리협회,92_우장초등학교,93_한국폴리텍1.서울강서대학교,94_화곡본동시장,95_화곡역.현대주유소,96_까치산역4번출구,97_KT강서지사,98_양강중학교,99_신월2동우체국,100_신정네거리해누리분수광장,101_동방아파트,102_신곡시장.금빛새마을금고,103_신한은행신월동지점,104_강월초교사거리,105_신월시영아파트.강월초등학교,106_푸른마을2단지아파트,107_푸른마을1단지.이든채아파트,108_대일관광고.푸른마을3단지,109_넓은들공원,110_신정현대아파트,111_양천공영차고지
2022-03-07 09:00:00,0,1,2,1,4,10,11,10,11,11,13,12,13,13,23,21,24,24,19,21,24,26,24,15,11,14,12,9,9,7,16,16,15,13,12,11,12,9,12,9,12,11,10,9,12,12,8,10,6,9,9,11,8,6,4,1,0,2,6,13,26,34,49,20,22,22,23,22,23,21,23,24,24,24,23,24,21,18,15,15,19,15,11,9,6,7,8,7,6,7,12,11,14,13,13,13,12,11,10,9,7,6,7,5,0,2,1,0,0,0,0
2022-03-07 10:00:00,1,2,0,3,4,8,3,9,7,13,15,10,9,11,17,19,21,19,18,19,20,15,10,4,8,14,5,6,12,14,16,16,16,16,18,17,16,14,16,14,13,13,14,13,13,16,13,13,10,17,18,16,12,10,7,2,1,1,4,7,11,12,17,8,8,7,6,7,8,11,15,14,15,16,19,20,18,13,12,12,5,5,5,8,8,7,8,11,8,10,11,14,16,14,17,10,9,7,8,8,3,7,6,5,3,3,2,0,0,0,0
2022-03-07 11:00:00,0,0,2,2,2,4,3,6,8,11,12,11,15,15,25,22,19,17,17,14,14,11,11,11,12,9,4,11,11,11,15,14,12,11,13,4,15,14,13,12,10,9,11,10,11,8,6,11,12,16,14,11,8,5,4,2,3,1,4,6,9,11,11,5,5,6,7,7,6,9,10,11,12,11,13,11,10,9,10,11,10,8,7,6,5,4,4,9,9,7,13,13,15,13,19,10,9,7,6,9,6,5,4,5,4,3,1,0,0,0,0
2022-03-07 12:00:00,1,0,2,2,4,5,7,8,7,11,13,14,13,16,20,16,14,13,10,8,7,4,8,11,9,8,6,7,9,11,11,11,10,15,15,12,16,15,19,18,17,15,4,13,10,11,9,8,8,10,9,7,5,3,2,4,2,3,3,8,9,14,14,9,12,16,14,13,16,20,21,21,23,17,19,16,12,12,12,12,13,13,14,8,9,6,8,9,7,10,9,13,15,13,13,12,11,9,7,8,7,3,4,2,1,2,1,1,1,0,0
2022-03-07 13:00:00,0,0,1,1,0,2,3,2,8,4,6,5,7,10,14,14,15,16,13,12,15,14,13,12,13,11,0,12,13,15,16,16,13,10,12,13,13,12,10,14,11,9,0,11,12,12,11,7,6,10,10,9,7,5,3,2,3,4,4,9,13,19,20,8,10,13,12,11,12,16,17,14,15,16,18,17,13,12,11,9,11,8,7,11,10,10,13,16,17,11,13,14,14,13,15,11,12,9,8,10,8,8,7,3,6,2,0,2,1,0,0
2022-03-07 14:00:00,0,0,0,17,28,4,29,28,8,9,10,8,7,8,10,10,10,14,11,11,11,9,8,7,8,5,8,11,18,17,18,16,14,14,15,17,12,21,22,23,24,15,14,14,14,16,15,11,9,16,15,13,10,6,2,7,6,3,8,21,22,26,27,14,15,13,14,15,14,21,21,17,16,13,13,24,23,21,18,17,16,9,12,19,21,20,19,17,16,18,16,14,16,16,19,11,9,8,9,12,9,9,9,7,3,2,1,1,0,0,0
2022-03-07 15:00:00,1,2,4,7,8,5,10,3,12,28,29,23,19,20,19,14,14,15,14,15,16,14,8,9,5,11,9,12,17,15,16,15,15,15,21,20,20,21,20,21,23,20,18,23,18,18,17,17,15,19,19,14,8,5,2,6,11,12,16,23,21,20,22,19,20,21,13,22,21,34,38,37,44,37,28,28,22,20,21,19,21,18,20,18,21,16,16,17,18,20,18,18,19,20,21,12,13,12,11,13,13,9,8,7,5,4,1,0,0,0,0
2022-03-07 16:00:00,1,3,0,3,5,10,12,7,11,12,10,9,14,12,16,13,13,13,11,11,13,11,9,8,9,10,7,8,11,12,16,16,15,18,21,20,19,24,27,26,24,21,14,22,18,18,17,16,12,20,17,14,7,0,0,9,12,4,7,15,18,23,20,12,17,20,18,15,17,16,16,17,19,18,16,21,16,17,16,17,17,14,15,14,14,16,15,19,20,26,20,23,25,24,19,15,16,17,16,20,19,14,13,10,7,3,1,1,0,0,0
2022-03-07 17:00:00,0,1,1,1,3,5,8,13,12,15,14,13,13,14,18,15,13,13,14,17,17,19,11,10,8,7,9,10,15,16,18,18,19,25,25,25,23,23,26,25,26,18,18,22,25,23,19,20,18,35,33,25,17,5,2,3,7,3,9,13,17,20,19,12,16,17,15,15,15,17,22,22,24,26,28,27,20,21,18,17,20,16,17,17,22,22,21,21,22,21,22,23,22,25,21,18,19,17,13,21,22,18,15,13,12,5,1,3,0,0,0
2022-03-07 18:00:00,1,1,1,2,3,9,8,10,16,20,25,24,25,23,27,24,26,19,13,17,14,13,11,9,11,11,11,9,22,27,30,30,31,32,35,36,35,34,37,35,36,33,32,30,33,28,24,22,25,63,52,24,13,5,0,1,7,8,12,20,23,26,26,14,23,29,29,20,21,22,23,22,23,21,21,20,18,18,17,17,17,16,23,26,34,35,44,46,50,55,59,58,48,45,41,30,28,26,27,31,28,25,24,20,14,4,3,3,2,1,0
2022-03-07 19:00:00,0,0,1,1,3,4,5,6,9,10,9,9,14,13,13,20,17,14,8,11,9,10,9,10,8,7,5,8,11,11,21,18,20,22,27,28,36,36,31,26,24,19,20,24,26,23,21,15,17,47,45,32,22,3,0,0,4,5,6,9,15,17,16,11,17,10,11,11,10,11,13,15,12,13,12,13,10,9,11,10,11,11,17,26,32,31,39,36,35,33,30,27,27,28,25,22,22,19,23,45,38,29,27,23,17,4,2,3,1,0,0
2022-03-07 20:00:00,1,0,1,1,2,3,0,4,6,5,5,5,6,7,10,9,7,7,5,4,4,3,3,4,0,0,4,4,6,8,10,12,14,17,16,12,15,19,21,22,13,12,10,10,12,15,16,18,11,33,24,16,12,3,1,0,0,1,2,4,5,10,10,6,16,15,11,11,10,12,9,9,9,8,7,9,8,7,9,8,8,9,14,12,12,12,13,17,11,10,21,20,16,17,15,14,15,12,11,17,14,9,7,5,3,2,1,0,0,0,0
2022-03-07 21:00:00,0,1,1,0,0,1,0,3,3,5,7,6,9,8,14,19,17,13,8,9,8,7,5,5,0,4,0,3,5,10,14,12,15,18,16,14,7,12,14,12,22,23,24,22,21,18,17,16,16,20,19,12,10,2,0,1,1,0,2,7,4,7,7,8,10,9,10,15,17,19,17,16,19,15,14,16,17,16,12,13,15,11,20,15,17,17,19,18,19,17,21,21,19,19,19,12,14,12,7,9,9,7,5,5,4,3,1,1,2,0,0
2022-03-07 22:00:00,0,0,0,0,2,4,0,5,6,7,5,0,8,3,8,9,7,4,3,4,3,0,0,5,4,3,2,6,9,8,13,12,9,13,17,16,13,18,20,19,21,20,19,21,25,24,22,17,15,18,16,14,12,2,0,0,1,0,6,12,13,14,13,8,14,6,14,4,11,12,16,17,18,17,14,18,19,5,20,16,13,14,15,18,17,16,18,18,17,18,21,20,16,14,17,12,10,10,9,9,7,7,6,5,5,1,0,0,0,0,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,17,19,18,16,18,9,16,16,14,14,11,11,0,7,9,17,13,11,9,4,1,0,3,4,3,3,4,2,2,4,6,8,6,7,6,7,8,7,4,6,4,5,6,8,7,0,8,9,8,8,8,4,7,15,14,10,12,10,9,9,11,13,12,9,1,13,11,11,10,5,4,1,0,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,1,0,0,0,2,3,4,5,8,10,11,12,15,16,19,19,19,21,20,17,16,17,15,16,0,11,0,16,15,12,7,0,10,9,9,8,0,7,10,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,0,0,0,1,2,1,3,5,5,7,7,7,8,18,8,7,9,11,11,9,9,7,5,6,5,7,6,6,5,7,5,4,5,4,5,3,6,3,3,2,8,3,9,7,6,4,5,3,4,5,6,3,3,3,0,0,0,1,6,14,27,29,17,16,14,0,16,14,15,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,0,1,3,3,4,6,8,10,12,17,12,7,10,15,13,15,16,15,11,10,12,10,8,5,0,3,5,5,6,8,9,3,8,7,0,0,7,8,8,7,7,6,6,8,8,9,8,6,7,7,5,4,3,2,0,1,0,3,5,8,12,12,8,7,11,10,12,11,17,16,8,7,7,7,16,11,9,10,12,13,8,7,5,6,5,6,7,6,5,5,4,7,6,8,5,4,5,0,0,4,2,0,0,0,0,0,0,0,0,0
2022-03-08 07:00:00,0,1,3,4,8,10,11,12,16,20,22,18,20,27,29,30,37,42,38,37,31,29,27,17,14,18,16,16,13,11,17,19,20,22,22,20,21,19,19,21,20,16,15,13,16,16,13,11,6,7,7,8,7,6,4,2,1,3,8,28,42,60,53,19,31,25,24,28,26,27,27,31,30,32,36,28,22,19,16,19,24,15,16,7,7,7,10,13,13,14,9,18,20,20,22,19,15,6,14,14,12,10,12,4,11,10,9,3,2,0,0
2022-03-08 08:00:00,0,1,3,4,14,21,25,28,32,36,34,20,21,26,42,45,50,47,37,37,40,37,32,34,32,34,33,24,19,11,17,15,17,19,20,18,22,22,22,23,23,22,20,22,31,31,28,23,14,23,22,20,21,17,8,5,0,3,9,13,30,39,44,25,33,35,32,37,39,28,34,37,39,35,38,39,31,30,28,24,40,23,28,14,10,13,13,22,22,20,23,27,30,21,23,29,33,34,10,33,32,30,30,28,25,21,18,6,5,2,0
2022-03-08 09:00:00,0,0,1,1,4,6,8,10,11,14,15,10,13,15,22,19,21,21,19,18,19,20,17,15,13,14,14,14,14,12,12,12,11,12,13,10,13,14,11,13,13,13,11,11,13,18,17,14,14,19,8,7,6,3,2,0,1,3,11,39,47,60,60,12,14,15,19,16,20,22,19,19,30,28,28,28,25,21,15,12,14,13,10,9,9,8,9,10,10,12,16,20,21,17,17,10,11,10,8,10,7,6,4,1,1,1,1,0,0,0,0
2022-03-08 10:00:00,0,1,2,0,4,5,6,7,8,8,9,7,8,8,15,15,13,12,11,12,14,9,10,9,8,6,10,9,9,8,9,9,12,12,13,8,12,8,14,11,12,11,6,8,10,13,12,13,11,21,21,17,14,12,10,8,3,2,7,9,11,14,18,10,11,13,12,12,12,13,13,14,14,13,17,19,18,13,11,12,10,8,6,4,4,0,6,12,11,10,12,13,16,16,16,10,9,8,3,10,9,5,4,3,3,2,0,0,1,0,0
2022-03-08 11:00:00,0,0,1,0,2,6,5,7,7,8,8,7,11,12,12,16,19,22,15,14,13,14,9,9,8,6,5,4,7,7,6,8,8,10,11,12,12,13,13,11,12,11,12,12,12,15,14,13,11,16,14,14,11,8,6,3,2,2,6,10,11,12,12,7,9,9,10,10,11,13,14,17,19,17,17,17,16,15,11,8,14,9,10,7,8,4,7,7,5,8,11,13,10,8,12,11,7,6,6,5,5,3,3,0,0,1,1,0,0,0,0
2022-03-08 12:00:00,1,0,2,0,3,5,7,6,7,7,8,11,12,16,19,19,20,22,24,30,29,24,14,11,11,12,9,12,13,12,13,17,13,15,15,18,17,16,17,18,15,13,11,9,11,9,10,12,11,12,15,15,10,3,2,0,1,2,4,8,15,17,16,9,11,16,17,18,18,18,17,18,19,15,18,21,20,13,12,10,11,9,11,10,10,3,8,12,12,11,14,20,21,17,10,9,9,9,8,10,9,7,8,2,2,1,0,1,0,0,0
2022-03-08 13:00:00,1,0,2,0,4,6,7,10,11,10,10,7,10,11,18,17,20,18,16,17,17,14,13,12,13,14,15,14,15,11,13,14,17,14,17,16,19,16,17,15,11,11,10,12,14,15,7,11,9,16,16,7,13,7,4,6,8,0,11,15,20,27,27,17,19,22,19,21,20,19,21,23,26,24,23,24,24,21,20,18,18,12,13,13,14,8,13,13,12,12,16,15,18,14,14,15,15,16,13,21,19,13,13,12,8,2,0,0,0,0,0
2022-03-08 14:00:00,0,1,2,11,27,28,28,6,9,10,11,8,11,15,22,17,16,14,11,14,13,10,7,4,7,6,0,8,9,11,12,13,13,12,13,12,13,13,19,18,19,17,17,17,19,20,15,20,18,16,11,10,8,2,1,4,6,10,13,21,21,23,24,12,14,10,8,11,13,12,12,14,12,13,12,16,13,13,11,10,17,14,14,14,13,12,10,12,11,12,14,16,16,15,13,10,12,12,2,16,15,9,7,4,6,2,0,0,0,0,0
2022-03-08 15:00:00,0,0,2,2,3,5,6,7,29,30,28,26,27,29,19,16,18,20,12,13,15,12,9,9,12,7,0,12,20,19,27,29,26,24,25,24,22,32,33,30,26,15,14,21,21,20,19,20,18,27,21,15,8,4,3,10,14,0,16,23,24,24,24,13,15,16,20,19,25,28,26,26,26,23,20,23,18,22,22,20,19,20,18,23,23,22,19,16,15,16,16,19,17,16,16,11,11,10,9,12,11,10,6,2,3,1,0,0,0,0,0
2022-03-08 16:00:00,7,8,9,2,13,9,15,13,16,18,18,14,11,14,18,14,15,15,12,14,13,13,11,12,13,12,7,11,14,12,15,15,14,13,23,21,21,22,28,27,21,19,16,17,16,12,11,11,10,16,13,9,4,2,1,3,3,7,10,13,17,20,16,8,11,12,12,13,16,18,19,19,19,19,18,26,22,21,21,21,20,16,18,14,14,16,15,19,20,22,26,27,28,28,26,23,22,19,19,20,19,12,7,8,6,2,0,1,0,0,0
2022-03-08 17:00:00,2,5,0,0,4,8,7,14,14,15,16,12,15,17,27,24,21,21,15,17,21,20,16,14,13,9,14,15,14,14,14,17,21,24,26,26,27,29,28,30,28,26,23,25,25,26,24,23,24,33,28,22,16,3,0,1,2,6,9,21,28,27,26,10,21,28,16,16,18,19,21,22,22,21,22,22,23,22,22,21,27,24,24,18,20,20,21,23,23,24,26,24,26,26,29,24,22,19,18,22,20,17,16,15,14,4,3,2,1,0,0
2022-03-08 18:00:00,1,2,3,0,7,9,11,13,21,25,23,21,25,25,26,25,26,24,17,16,15,15,16,15,11,8,14,14,27,30,33,33,48,51,57,58,56,55,53,54,44,39,36,32,33,37,29,27,19,29,28,24,18,4,2,0,14,16,21,24,28,32,32,21,25,28,29,22,20,21,24,26,32,33,33,33,28,25,25,24,22,17,22,29,37,33,46,49,46,43,36,36,33,31,31,25,23,20,20,32,32,27,26,20,15,5,2,1,1,0,0
2022-03-08 19:00:00,0,0,1,1,1,5,3,5,7,9,11,10,11,13,22,31,30,22,13,9,11,9,8,9,8,3,10,10,20,13,20,22,23,25,27,19,26,22,28,23,21,21,19,21,25,22,22,18,13,33,28,21,19,5,0,2,3,4,6,8,6,11,13,13,18,18,17,17,17,15,15,16,14,21,20,24,21,18,18,16,19,20,26,23,25,24,36,37,37,32,29,32,29,29,34,27,21,17,16,34,32,25,22,18,12,6,4,2,1,0,0
2022-03-08 20:00:00,0,0,1,0,4,5,2,5,7,9,10,11,14,19,17,16,15,10,8,10,8,7,6,5,6,5,5,6,8,8,14,13,14,14,15,12,15,17,16,13,15,17,14,14,14,15,14,13,13,31,24,16,10,2,1,0,1,1,1,4,5,7,8,8,13,13,10,9,11,13,13,14,15,13,12,18,18,16,14,13,11,10,14,15,16,11,26,26,19,18,15,14,13,16,16,13,14,11,12,29,23,16,11,9,7,2,0,0,0,0,0
2022-03-08 21:00:00,0,0,0,1,1,3,1,2,3,3,4,1,4,6,11,16,15,11,7,7,6,3,5,7,5,0,0,2,6,10,16,14,15,18,19,19,18,19,20,17,22,20,19,18,18,16,12,12,13,27,17,14,12,4,1,0,3,1,3,7,11,9,8,11,16,17,16,16,15,14,13,14,14,13,11,6,11,0,13,15,13,12,16,14,14,17,18,20,21,21,21,18,18,17,18,11,10,9,9,16,12,11,8,7,6,3,2,2,1,0,0
2022-03-08 22:00:00,0,0,0,0,0,1,0,0,5,0,3,0,8,7,10,12,11,9,7,7,7,2,4,6,4,2,0,5,7,7,14,13,12,13,19,19,18,14,16,17,16,15,13,13,21,18,17,14,11,21,22,14,8,4,3,0,0,0,5,7,9,11,9,10,12,12,13,12,14,17,17,18,18,14,12,13,13,12,13,12,12,8,10,12,16,16,28,29,31,26,24,19,15,13,20,16,16,13,14,18,17,11,15,13,10,3,0,1,0,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,23,0,22,23,23,19,15,13,14,14,11,8,9,11,41,31,29,27,5,1,0,3,0,5,2,4,8,2,5,18,16,14,11,5,5,9,8,7,10,11,11,9,10,8,2,0,4,9,8,12,4,18,24,20,16,19,17,18,21,14,11,10,8,9,9,8,8,8,6,4,2,0,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,3,2,0,0,2,4,5,7,8,6,4,6,7,9,13,7,8,8,9,10,5,10,8,7,0,4,4,0,6,7,0,0,9,9,10,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,1,0,0,0,0,1,2,1,3,9,10,11,12,12,9,9,7,9,9,8,5,3,6,6,0,4,3,2,4,2,4,6,5,4,3,3,0,4,9,0,11,9,8,7,3,5,4,5,4,5,4,3,4,2,2,1,0,0,0,2,3,0,2,4,2,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,0,0,0,2,4,0,6,3,4,7,5,5,8,6,5,5,6,6,7,6,5,5,2,1,2,3,4,5,4,6,7,7,9,10,9,7,8,10,9,10,10,9,7,5,5,6,6,5,10,12,11,8,1,1,0,0,1,2,5,11,17,16,7,7,7,8,9,9,11,8,6,5,4,0,3,4,4,3,1,5,2,4,2,2,0,1,0,0,2,3,4,0,4,3,4,6,5,4,3,0,0,0,0,0,0,0,1,0,0,0
2022-03-09 07:00:00,0,0,1,2,3,2,4,0,3,5,6,5,4,6,7,4,11,10,9,7,6,6,8,9,0,0,4,3,5,4,5,6,6,4,10,11,3,0,7,1,6,5,6,2,6,9,9,7,9,10,7,4,3,2,1,2,1,0,2,10,12,19,20,7,9,11,10,8,9,9,10,7,11,9,8,8,6,5,5,5,5,4,4,5,4,3,4,4,4,3,3,5,6,6,5,4,3,1,4,2,0,2,0,1,1,0,0,0,0,0,0
2022-03-09 08:00:00,1,0,2,1,3,5,7,6,7,7,8,8,0,11,11,11,13,17,15,16,19,18,10,8,8,7,8,11,6,11,12,10,11,7,12,5,9,6,10,11,8,11,10,2,8,12,14,15,13,19,21,16,13,8,6,2,0,1,1,10,15,19,23,19,7,10,9,8,11,12,0,12,13,12,14,16,14,12,10,11,12,9,7,5,6,5,6,8,7,8,9,9,11,9,8,6,8,4,7,6,5,4,2,0,0,1,0,0,0,0,0
2022-03-09 09:00:00,1,0,0,0,3,4,3,6,9,10,13,13,15,17,17,11,12,13,12,12,12,13,13,11,9,7,6,8,7,8,9,8,8,10,11,12,16,15,20,19,17,17,20,23,22,24,24,15,24,29,27,23,21,20,12,1,0,1,4,10,15,24,27,10,14,17,16,14,12,13,15,14,14,11,13,12,10,10,9,4,7,5,5,3,4,5,8,12,11,10,12,14,17,14,9,7,6,5,3,6,3,4,4,2,1,0,0,0,0,0,0
2022-03-09 10:00:00,0,0,2,3,2,4,5,5,5,6,10,9,8,7,14,12,14,12,16,16,13,11,10,10,0,11,9,10,10,9,11,12,14,13,16,17,16,13,16,16,15,14,14,18,23,23,25,23,28,39,39,39,32,27,19,6,3,7,8,12,12,16,19,17,10,10,11,10,10,12,12,15,19,19,20,19,18,17,15,12,13,9,7,6,6,5,5,13,12,14,10,10,14,13,15,8,8,6,7,7,8,7,6,5,2,1,0,0,0,0,0
2022-03-09 11:00:00,0,0,1,2,0,3,2,2,4,2,6,4,7,7,10,9,10,8,11,10,11,10,10,9,11,12,6,9,11,9,16,19,18,17,16,8,14,13,15,9,16,15,13,12,11,15,14,17,14,25,25,25,21,16,11,2,2,1,6,15,22,32,31,13,14,18,17,15,16,14,20,15,18,16,17,18,16,11,11,11,9,8,7,7,9,0,6,11,9,9,16,11,18,14,13,11,7,8,4,6,4,4,3,3,2,1,0,0,0,0,0
2022-03-09 12:00:00,0,0,1,1,3,7,8,9,10,12,11,10,11,14,20,13,16,20,16,13,14,13,13,11,0,12,7,11,10,11,8,9,10,10,7,7,8,7,9,6,13,17,19,21,18,24,23,24,19,25,19,17,14,8,13,10,10,13,15,19,20,24,31,17,16,18,16,19,23,27,32,30,32,24,20,26,15,16,15,14,20,13,11,9,8,7,11,10,12,12,14,17,19,17,15,14,14,12,11,7,8,5,7,2,6,2,3,2,0,0,0
2022-03-09 13:00:00,0,0,3,5,5,10,13,14,17,22,18,15,13,11,11,11,17,17,18,22,20,18,13,12,3,6,0,7,10,11,13,14,14,13,16,13,14,16,16,16,15,17,15,16,17,17,18,16,12,24,22,17,15,12,11,11,10,13,16,17,19,22,23,16,19,18,16,16,17,17,18,19,21,19,13,25,20,16,12,14,15,10,10,9,4,5,13,13,12,11,11,14,16,14,18,16,15,13,10,12,7,10,6,4,5,1,0,2,1,0,0
