Unnamed: 0,1_범일운수종점,2_시흥동은행나무.은행나무시장,3_은행나무입구사거리,4_경남아파트,5_시흥초등학교.금천구보훈회관,6_동산교회앞,7_현대시장.시흥4동주민센터,8_남부여성발전센터,9_독산동정훈단지,10_독산4동주민센터,11_독산동성당앞,12_독산동쌈지공원,13_독산동남문시장,14_독산3동주민센터,15_모두의학교.금천문화예술정보학교,16_구로디지털단지역,17_동작상떼빌아파트,18_신대방경남아파트,19_태양의집.KT대방지사,20_신길주유소,21_신풍역.백악관웨딩문화원앞,22_신길힐스테이트클래시안아파트,23_우신초등학교,24_영등포공원.영등포문화원,25_영등포로터리,26_영등포시장입구,27_김안과병원,28_당산동진로아파트,29_현대아파트,30_영등포구청,31_당산삼성아파트,32_당산역,33_당산역,34_선유도역.롯데제과,35_한신아파트.선유도역,36_한신아파트.선유도역,37_선유도역.롯데제과,38_당산역,39_당산역,40_당산유원제일1차아파트,41_영등포구청,42_당산동진로아파트,43_김안과병원,44_영등포시장,45_영등포시장로터리방면,46_영등포공원.영등포문화원,47_대성병원,48_우신초등학교,49_사러가쇼핑센타,50_신길한화꿈에그린아파트,51_신풍역.백악관웨딩문화원앞,52_태양의집,53_강남성심병원.대림성모병원,54_서울영림초등학교,55_구로디지털단지역,56_모두의학교.금천문화예술정보학교,57_독산3동주민센터,58_독산동남문시장,59_독산동쌈지공원,60_독산동성당앞,61_독산동정훈단지,62_남부여성발전센터,63_현대시장.시흥4동주민센터,64_동산교회앞,65_시흥초등학교.금천구보훈회관,66_은행나무입구사거리,67_시흥동은행나무.은행나무시장,68_범일운수종점
2022-04-06 09:00:00,7,15,18,16,18,22,24,27,30,30,34,35,38,42,44,25,26,22,22,21,24,25,26,28,22,25,23,19,16,14,13,12,13,6,2,2,7,9,11,11,12,13,13,13,13,15,16,17,16,16,14,9,13,11,15,12,12,11,10,10,9,6,7,8,7,3,2,0
2022-04-06 10:00:00,5,8,9,10,11,12,13,17,21,24,23,31,34,38,37,14,14,15,13,16,20,20,23,23,20,19,15,16,14,8,7,5,6,3,1,2,4,4,5,7,10,12,14,11,13,10,12,11,14,14,10,12,14,12,16,14,10,9,10,14,13,11,11,7,6,1,2,0
2022-04-06 11:00:00,4,8,9,10,5,9,14,15,15,20,19,24,26,18,25,16,13,13,14,16,18,20,14,17,15,14,12,13,12,10,9,7,5,3,0,2,4,4,6,10,11,9,11,14,17,19,15,14,10,8,11,10,14,14,13,12,14,9,14,16,16,14,12,11,8,3,1,0
2022-04-06 12:00:00,4,8,9,10,9,8,15,19,23,24,17,20,25,28,28,13,11,11,14,15,14,19,20,20,12,10,12,12,8,9,7,7,8,3,1,3,5,10,12,13,16,14,14,16,17,17,18,17,14,14,12,14,14,14,18,16,15,13,16,15,12,10,7,7,6,4,2,0
2022-04-06 13:00:00,5,8,9,11,11,13,17,16,16,19,17,21,22,25,23,16,18,16,16,16,17,17,18,16,14,13,13,12,11,12,10,8,9,5,0,1,2,3,4,5,13,15,14,12,14,15,11,12,13,15,16,11,12,12,23,24,22,13,18,16,15,13,9,7,11,9,4,0
2022-04-06 14:00:00,3,8,5,8,6,9,14,11,19,20,15,11,13,22,24,12,12,15,14,15,17,17,16,19,17,12,13,11,9,9,6,6,9,2,0,2,7,8,10,9,15,17,18,18,21,19,18,18,17,19,20,15,17,16,23,21,21,17,17,15,14,13,11,10,9,6,3,0
2022-04-06 15:00:00,3,7,9,11,13,8,15,14,17,19,17,16,15,17,18,12,12,13,16,17,17,16,13,17,14,16,12,12,9,11,8,6,4,2,1,4,7,7,8,10,19,18,22,23,22,22,21,21,19,20,15,15,22,22,25,24,21,16,20,20,22,21,17,14,11,10,5,0
2022-04-06 16:00:00,11,14,17,18,17,18,17,16,18,21,21,22,25,34,37,24,23,27,25,20,21,23,25,25,25,16,18,17,15,12,10,8,5,3,0,3,18,19,20,22,28,27,30,32,31,27,28,29,27,25,28,31,32,30,33,32,31,26,26,27,21,18,15,10,9,9,4,0
2022-04-06 17:00:00,7,9,4,11,11,10,17,17,19,19,18,19,19,21,23,18,19,25,24,21,18,19,22,25,24,25,23,22,20,15,14,8,7,4,0,10,17,18,24,18,22,27,28,29,33,35,29,29,24,23,34,34,32,30,50,51,49,41,35,33,18,17,12,11,9,8,4,0
2022-04-06 18:00:00,5,10,11,12,11,11,15,14,13,15,15,14,16,22,25,30,32,31,30,26,29,20,17,18,17,18,18,17,16,13,16,10,10,5,1,16,24,30,32,34,43,44,48,50,56,53,53,49,40,33,40,38,41,41,52,50,45,43,39,32,31,23,19,15,12,10,6,0
2022-04-06 19:00:00,8,10,8,12,14,13,19,16,14,14,11,15,13,15,13,11,25,27,21,21,25,14,14,12,10,7,8,8,8,9,9,4,6,3,1,6,8,11,15,15,26,26,29,28,30,29,26,24,21,21,24,20,19,21,39,38,31,30,27,26,29,23,18,16,12,9,4,0
2022-04-06 20:00:00,5,8,9,9,10,10,11,10,12,8,13,12,10,10,9,10,10,13,15,15,16,14,13,11,11,5,7,9,4,9,7,6,7,4,0,4,10,7,10,11,14,15,19,24,27,23,22,20,17,16,19,17,16,18,31,26,22,21,18,17,17,14,12,9,15,12,6,0
2022-04-06 21:00:00,1,3,4,7,2,8,6,5,7,8,7,6,0,7,8,11,12,8,9,9,11,8,6,6,7,8,6,5,6,6,5,2,6,3,1,3,6,7,13,14,19,22,24,30,31,27,21,26,22,18,22,15,15,15,35,32,25,21,18,19,15,13,12,11,7,6,6,0
2022-04-06 22:00:00,1,1,5,2,0,1,6,2,3,7,4,3,0,8,4,9,8,10,12,10,7,9,12,12,11,12,9,8,8,6,8,7,5,3,0,4,5,6,12,11,16,20,22,24,28,26,23,21,22,19,20,23,20,25,41,39,29,27,24,21,19,17,14,10,11,9,1,0
2022-04-06 23:00:00,0,2,0,2,0,0,0,3,0,4,0,4,0,5,5,9,0,6,6,5,6,3,4,2,4,5,3,3,2,3,1,4,5,3,0,1,3,6,8,6,12,8,15,17,21,17,16,12,12,15,15,11,10,9,20,19,15,14,14,11,14,13,8,5,3,3,2,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,5,9,0,12,14,15,19,22,26,27,28,29,32,33,34,31,30,32,31,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,4,7,2,9,10,13,15,20,23,23,23,23,24,27,27,21,20,21,30,28,26,31,31,33,29,25,22,22,22,17,12,7,6,3,0,2,2,4,0,0,2,5,6,8,8,11,0,3,5,4,10,11,12,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,4,6,8,12,12,14,25,25,30,31,31,24,35,39,25,13,8,12,10,12,13,18,19,20,16,15,14,12,11,9,9,9,8,3,0,2,3,3,5,7,6,9,9,7,7,9,6,10,9,9,12,10,8,6,15,11,8,7,7,8,7,4,1,2,1,0,0,0
2022-04-07 07:00:00,14,23,25,26,28,30,36,39,44,46,47,51,54,61,59,38,30,24,26,22,24,30,32,33,19,17,19,18,18,15,16,11,16,5,0,2,7,7,9,9,13,14,13,14,17,19,20,24,31,30,23,22,21,13,15,14,14,13,13,10,12,13,13,12,12,8,6,0
2022-04-07 08:00:00,13,21,14,24,29,32,42,47,51,56,56,62,65,67,65,31,29,30,32,33,28,32,34,41,37,35,32,35,35,27,27,25,31,11,2,11,12,10,10,11,14,14,12,13,16,19,19,18,29,23,25,22,19,20,21,20,19,15,15,14,13,13,14,12,9,7,6,0
2022-04-07 09:00:00,9,16,19,22,24,27,29,30,32,35,41,43,48,53,57,41,24,24,26,28,25,25,32,30,26,23,21,11,20,14,12,10,14,5,1,3,7,8,12,12,15,13,12,12,12,11,12,13,15,16,15,16,14,13,14,12,12,12,11,10,9,8,6,2,5,2,1,0
2022-04-07 10:00:00,5,8,9,10,16,20,22,26,30,34,37,40,40,44,44,20,15,13,13,14,16,19,20,24,21,16,18,9,15,8,9,6,10,5,2,4,7,7,9,8,9,8,10,10,13,12,10,9,10,10,8,7,11,12,12,12,9,10,10,9,8,7,6,5,4,3,3,0
2022-04-07 11:00:00,4,8,9,12,13,14,21,22,23,29,27,29,33,34,33,20,19,20,20,18,18,19,21,20,18,12,13,11,10,8,7,7,6,2,2,5,8,10,9,12,14,13,13,12,12,16,20,17,14,10,10,9,18,15,21,19,18,17,18,16,14,12,12,10,8,6,1,0
2022-04-07 12:00:00,3,8,7,17,18,17,16,14,15,17,19,21,23,22,28,15,11,18,17,16,16,18,19,21,16,13,8,12,11,11,12,10,7,5,0,5,6,6,6,7,8,19,21,23,19,9,18,10,11,12,9,8,12,13,20,19,18,20,19,18,17,16,9,7,2,5,2,0
2022-04-07 13:00:00,5,11,7,15,13,17,23,21,18,16,18,19,20,20,21,16,12,13,16,18,17,16,15,16,14,9,9,10,10,7,7,7,5,2,1,8,12,13,12,10,14,17,17,17,17,16,17,14,12,19,15,16,16,17,20,18,17,16,17,14,11,10,10,5,7,4,2,0
2022-04-07 14:00:00,3,12,14,15,11,11,15,13,20,20,19,18,21,22,24,14,15,14,16,15,21,21,17,21,17,12,13,14,12,12,8,6,7,4,1,2,6,10,6,12,12,13,17,18,23,22,17,19,17,17,25,19,17,17,23,22,20,18,16,14,10,9,8,6,5,4,3,0
2022-04-07 15:00:00,2,5,6,5,4,5,8,13,12,13,15,11,16,17,17,18,19,20,24,19,21,21,21,20,18,16,15,12,11,8,7,6,4,2,0,4,9,9,14,15,19,21,20,21,21,21,21,20,19,18,18,17,25,22,29,28,22,21,22,23,24,23,22,21,19,9,3,0
2022-04-07 16:00:00,15,19,15,20,21,21,29,25,24,28,27,30,29,27,18,20,18,21,19,17,23,22,23,22,17,18,15,14,12,14,9,7,6,4,0,2,13,13,14,15,25,25,32,36,36,35,32,27,26,24,22,23,24,23,34,36,33,32,31,27,25,25,21,22,21,15,4,0
2022-04-07 17:00:00,3,9,10,13,12,12,15,22,22,23,14,14,26,23,28,18,19,17,22,21,26,19,17,20,17,16,15,16,14,8,9,7,6,3,1,12,17,20,24,28,29,35,40,44,51,51,51,52,48,48,49,40,37,35,60,55,42,41,37,36,24,18,17,12,10,7,4,0
2022-04-07 18:00:00,5,9,10,12,13,11,14,16,18,20,22,16,24,27,36,20,16,19,21,17,28,22,18,18,18,16,16,16,15,15,17,11,10,7,1,19,27,24,28,31,35,33,30,29,31,29,33,30,28,23,24,26,25,25,59,59,48,46,42,36,30,27,23,18,17,11,3,0
2022-04-07 19:00:00,6,11,10,13,14,16,22,21,25,28,25,24,24,23,22,19,17,20,17,15,17,13,11,10,8,5,9,10,9,9,12,8,12,5,1,5,12,10,13,11,12,28,27,29,31,31,32,31,30,28,31,26,26,25,52,47,41,38,33,28,23,19,18,13,10,7,5,0
2022-04-07 20:00:00,4,6,2,5,7,10,11,13,14,13,12,11,14,16,14,8,9,8,14,8,13,11,10,10,8,6,6,5,7,6,3,4,5,4,0,2,4,6,9,11,14,17,18,20,22,22,20,21,23,25,25,22,21,24,55,48,42,37,30,26,20,17,14,9,5,6,2,0
2022-04-07 21:00:00,0,2,2,5,4,5,9,8,8,9,10,11,10,9,11,9,8,7,9,8,12,14,12,10,7,6,6,5,7,6,8,6,8,3,1,7,10,11,14,16,20,17,21,23,23,22,17,17,15,12,14,20,16,21,27,25,23,21,15,19,16,14,13,9,6,2,1,0
2022-04-07 22:00:00,1,6,8,10,3,9,2,6,5,5,4,0,6,0,3,11,10,10,10,10,12,10,9,8,4,5,7,6,6,5,4,2,7,5,0,2,8,8,12,13,19,23,27,34,37,35,34,30,30,27,27,25,21,24,42,34,27,24,22,19,17,14,10,9,6,4,0,0
2022-04-07 23:00:00,1,2,0,1,2,0,1,3,5,6,5,4,0,5,7,10,9,7,10,7,10,9,7,2,5,4,4,0,3,3,3,3,4,2,0,2,6,8,12,14,17,17,20,17,22,20,18,18,15,14,14,13,14,15,40,36,34,28,25,20,16,13,12,10,6,5,1,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,4,7,0,11,14,17,22,24,27,28,31,32,36,32,31,31,31,32,31,28,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,7,5,7,11,12,15,19,26,30,33,34,36,38,37,37,19,19,21,22,19,18,26,26,30,28,25,23,21,19,17,15,11,7,2,0,2,2,2,4,5,7,6,7,8,11,19,19,9,18,13,12,11,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,7,9,10,14,17,21,25,30,32,33,34,37,25,36,36,16,15,16,17,16,15,20,21,12,16,12,15,10,8,8,9,8,8,3,0,1,3,2,3,4,7,9,12,13,11,14,10,14,15,15,14,14,13,9,9,10,8,6,6,7,7,5,4,2,2,0,1,0
2022-04-08 07:00:00,10,18,19,24,28,33,41,42,51,55,61,66,68,69,68,65,27,29,28,25,21,25,27,28,23,19,19,20,24,19,17,16,15,5,0,2,5,5,11,10,15,16,14,16,17,17,21,23,28,22,20,18,18,15,12,13,18,20,23,26,28,29,29,29,25,17,16,0
2022-04-08 08:00:00,11,17,20,22,27,31,38,44,53,57,62,69,59,70,60,37,33,30,28,26,28,34,40,38,39,37,35,34,25,21,23,20,23,10,0,6,11,11,11,10,16,11,12,9,11,15,17,21,26,25,30,24,18,18,23,22,21,20,19,14,14,13,15,16,14,9,6,0
2022-04-08 09:00:00,9,18,23,24,25,26,28,31,36,36,40,41,47,56,54,36,27,25,25,24,22,25,30,32,23,19,17,18,14,10,10,8,11,4,0,2,7,7,8,8,13,16,13,16,15,14,16,20,20,21,16,17,15,14,19,16,14,11,16,15,14,12,9,8,5,3,1,0
2022-04-08 10:00:00,4,6,10,5,9,13,17,20,21,25,28,29,31,23,37,22,13,26,26,28,26,31,31,29,21,16,14,15,13,10,11,6,6,2,1,2,3,3,5,8,13,15,15,15,16,17,16,14,13,12,13,13,12,13,16,14,13,13,11,10,7,8,7,8,4,7,3,0
2022-04-08 11:00:00,4,10,8,12,13,12,19,20,23,26,25,23,25,26,22,15,14,14,15,15,16,15,19,21,12,12,13,8,12,10,8,6,7,3,1,2,3,5,8,16,20,23,20,19,23,23,14,12,12,11,10,11,10,11,13,12,12,13,12,10,9,9,8,7,5,3,4,0
2022-04-08 12:00:00,5,7,8,9,9,12,19,20,23,23,18,25,26,26,25,16,15,17,19,16,15,20,20,21,13,11,11,12,8,7,5,7,7,4,0,4,6,6,8,9,16,21,20,20,19,11,23,22,21,19,16,15,17,18,19,19,20,20,21,20,14,10,8,6,7,6,2,0
2022-04-08 13:00:00,3,8,7,6,8,10,16,17,22,22,23,17,25,28,29,20,19,15,16,21,23,25,28,27,21,14,15,17,14,9,8,3,6,2,0,3,4,8,8,11,13,14,14,15,18,19,20,17,18,15,16,10,10,10,21,24,21,21,19,17,21,16,11,10,9,8,2,0
2022-04-08 14:00:00,7,10,7,6,9,8,12,7,10,12,15,17,20,21,20,15,13,12,12,13,14,16,14,14,13,13,14,10,9,9,8,6,5,4,1,4,6,12,13,13,22,25,25,26,23,24,23,21,22,20,18,19,19,21,39,35,34,29,24,23,13,12,11,10,9,6,2,0
2022-04-08 15:00:00,15,20,21,25,12,26,29,30,27,27,20,21,16,26,27,18,17,16,17,24,19,19,17,16,14,13,14,13,12,10,11,7,5,3,1,8,12,15,15,17,19,17,20,16,20,22,19,19,21,17,18,14,21,19,31,33,31,32,27,23,21,18,15,12,8,6,3,0
2022-04-08 16:00:00,8,13,4,16,17,17,18,16,17,18,18,22,23,26,26,25,20,21,23,24,25,23,23,19,17,14,11,12,13,10,9,6,9,5,0,4,15,21,20,21,26,28,29,34,39,35,33,30,29,27,26,23,29,34,53,44,37,31,28,28,24,20,14,8,7,10,7,0
2022-04-08 17:00:00,5,10,11,12,7,11,14,15,16,16,17,18,18,20,23,18,21,23,25,22,20,22,23,23,20,19,21,20,17,15,16,14,7,3,1,21,31,30,31,32,34,31,31,33,37,37,35,34,44,41,43,43,35,34,44,39,37,33,30,25,21,19,21,17,13,8,6,0
2022-04-08 18:00:00,5,9,5,11,6,7,18,15,16,18,19,22,23,20,22,24,23,21,19,20,27,20,22,23,21,19,19,26,24,26,29,19,11,4,0,23,29,35,42,40,43,39,41,46,47,46,42,40,35,37,33,32,31,31,44,38,37,35,31,29,27,23,20,19,15,9,4,0
2022-04-08 19:00:00,3,8,7,10,11,3,15,14,18,18,18,16,18,18,19,22,22,20,19,18,20,16,15,13,13,13,13,13,15,17,16,12,12,5,1,6,10,13,15,18,21,22,25,22,23,26,22,24,24,24,24,21,27,30,47,42,40,34,33,33,37,32,30,23,18,13,5,0
2022-04-08 20:00:00,3,4,5,8,10,11,9,9,10,10,9,0,10,11,9,8,6,7,12,13,16,11,10,8,5,12,11,8,8,7,6,4,6,5,0,4,6,6,9,10,13,13,15,16,19,17,15,15,14,12,17,15,16,17,44,34,30,29,24,22,18,14,10,8,6,5,4,0
2022-04-08 21:00:00,1,3,7,9,6,2,7,6,3,5,5,6,9,8,8,5,6,8,6,4,7,7,7,6,6,5,6,5,5,5,5,4,3,1,1,2,6,11,12,14,16,20,28,29,31,28,28,27,25,24,14,15,18,20,35,32,25,23,21,16,16,12,10,7,8,5,2,0
2022-04-08 22:00:00,1,2,3,2,0,2,2,3,4,2,5,0,5,5,5,8,3,7,11,10,9,8,9,10,11,9,8,4,5,5,8,7,6,2,0,4,6,11,14,16,17,19,20,22,22,21,20,19,20,25,28,27,23,22,43,38,33,28,25,22,21,16,12,8,5,6,2,0
2022-04-08 23:00:00,0,0,1,0,0,0,0,2,3,4,0,5,0,4,5,7,7,8,7,6,6,6,1,4,3,3,4,0,5,8,5,6,4,3,0,3,3,9,12,11,18,19,20,22,23,23,22,21,18,17,18,17,19,19,36,30,23,25,21,18,17,14,13,9,6,3,3,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,4,5,0,7,8,11,13,15,20,21,12,23,25,18,24,19,18,18,19,17,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,4,8,7,10,12,13,16,17,18,21,25,28,29,25,31,19,21,19,21,19,17,17,16,18,17,18,17,14,13,14,12,7,5,2,0,1,0,2,3,0,4,2,3,3,0,7,8,10,12,9,7,6,8,6,9,8,6,0,0,5,0,0,0,0,0,0,0,0
2022-04-09 06:00:00,2,3,4,5,7,12,16,13,15,15,17,20,23,24,28,15,14,11,15,16,17,16,18,17,17,12,11,10,7,6,6,4,3,2,0,0,2,1,3,4,5,8,9,9,6,6,7,7,10,8,11,7,6,8,9,10,6,9,8,5,5,2,2,3,1,0,0,0
2022-04-09 07:00:00,4,5,0,9,10,12,17,20,19,21,18,25,25,26,27,14,10,9,10,11,9,13,14,15,13,9,6,8,5,4,3,4,3,2,0,2,4,1,5,6,9,8,7,9,10,5,7,12,14,14,13,14,5,6,9,5,6,6,7,6,7,4,3,1,0,0,0,0
2022-04-09 08:00:00,4,9,7,17,19,25,32,33,34,37,39,41,42,42,44,24,21,15,15,17,16,17,16,19,17,12,13,13,11,10,8,5,6,2,0,3,6,7,5,3,5,6,6,5,8,7,0,10,17,14,13,11,10,8,14,9,8,6,7,6,7,6,6,5,3,2,1,0
2022-04-09 09:00:00,6,11,12,13,15,19,22,27,33,33,35,38,46,53,55,36,21,20,21,21,22,23,25,28,24,16,18,16,13,10,7,5,5,3,0,4,3,5,3,6,10,10,8,10,10,11,12,10,11,9,9,10,18,17,20,19,19,15,13,12,15,14,13,12,11,7,6,0
2022-04-09 10:00:00,7,8,9,11,12,13,18,20,25,31,34,36,42,44,57,26,24,27,29,28,30,29,32,26,19,15,16,16,11,10,8,5,4,2,0,3,4,3,5,6,9,10,7,6,8,9,10,11,12,13,14,16,18,14,17,16,17,17,19,18,16,15,10,9,7,5,2,0
2022-04-09 11:00:00,5,9,10,12,14,15,24,29,32,36,38,41,46,50,52,18,17,15,20,20,20,23,24,25,22,14,14,9,12,10,9,6,3,1,0,3,7,8,8,8,10,13,17,18,11,18,20,19,17,15,12,10,15,14,21,18,14,11,13,13,12,10,8,7,6,4,4,0
2022-04-09 12:00:00,5,12,13,16,11,17,19,22,22,32,34,36,41,43,42,19,20,22,22,25,26,26,24,24,18,12,14,15,14,14,15,12,14,4,0,2,6,4,11,11,12,11,12,13,15,14,13,16,18,19,18,19,20,18,26,22,14,22,20,19,13,10,9,7,9,6,3,0
2022-04-09 13:00:00,3,5,6,7,8,12,19,25,28,30,33,35,37,40,43,20,16,23,27,23,24,30,27,26,20,12,15,10,14,12,10,10,13,8,0,7,9,10,14,15,19,18,17,18,25,23,23,23,23,23,22,21,14,18,17,15,14,16,15,13,12,11,11,7,6,4,1,0
2022-04-09 14:00:00,3,9,10,11,6,9,17,19,18,21,25,25,27,33,37,18,18,20,23,28,24,27,27,29,23,14,9,9,10,10,11,7,8,4,0,3,5,7,8,11,19,15,16,23,27,27,25,24,26,23,24,19,21,23,21,18,17,17,21,19,17,18,19,20,19,13,4,1
2022-04-09 15:00:00,1,8,9,7,10,11,16,20,20,22,23,20,26,27,28,23,12,14,16,18,20,22,19,21,18,12,11,11,10,12,11,4,4,3,1,6,8,7,11,13,23,20,20,25,36,34,33,30,27,25,26,23,23,20,34,30,31,28,26,24,17,13,12,11,8,7,1,0
2022-04-09 16:00:00,3,9,11,11,10,11,16,17,21,13,15,14,21,25,25,10,13,15,17,18,19,19,20,23,20,18,22,20,19,14,15,11,10,2,1,5,8,7,9,13,15,18,19,22,27,26,26,24,22,18,24,21,19,21,42,33,27,24,26,24,20,17,16,15,13,10,8,0
2022-04-09 17:00:00,3,6,8,15,15,18,24,26,24,24,26,24,33,35,33,22,21,23,22,22,23,25,24,22,18,16,12,13,11,11,10,9,7,4,0,8,10,10,12,11,12,14,19,27,35,37,35,32,36,29,31,29,24,35,48,42,42,39,40,39,33,30,21,20,19,10,2,0
2022-04-09 18:00:00,3,9,10,11,8,13,15,20,18,20,20,18,23,23,23,18,17,17,12,13,17,16,16,14,13,11,12,13,12,14,15,10,7,3,2,6,9,11,12,11,17,18,20,36,50,48,46,42,37,38,31,30,27,35,56,51,47,45,42,38,28,21,17,12,9,7,3,0
2022-04-09 19:00:00,2,5,6,7,5,6,7,8,8,9,12,14,15,14,17,15,16,16,17,15,13,13,11,11,10,9,12,8,9,10,11,8,11,6,2,3,5,8,9,13,19,16,18,20,30,28,29,24,24,23,25,22,25,24,42,39,37,35,30,30,18,16,12,13,10,5,2,0
2022-04-09 20:00:00,2,3,4,5,1,4,5,4,5,8,6,10,10,10,2,11,7,12,10,8,11,10,11,7,12,11,9,8,5,5,5,4,4,1,0,8,9,10,14,14,17,13,19,20,27,25,20,20,17,17,16,18,27,31,37,33,31,31,34,29,23,22,21,18,12,13,1,0
2022-04-09 21:00:00,1,6,8,9,8,6,7,11,4,11,11,12,14,16,16,14,9,15,10,10,11,12,10,9,7,5,6,8,10,9,3,7,6,3,0,2,5,6,10,9,13,17,18,19,23,22,25,24,23,19,26,26,21,23,41,37,33,30,25,25,24,21,14,11,6,5,3,0
2022-04-09 22:00:00,1,3,1,4,0,1,4,4,3,3,4,5,6,5,4,5,2,5,6,3,5,5,4,4,4,4,5,4,5,6,5,4,5,3,1,2,5,8,13,13,14,19,22,26,31,32,22,28,27,24,26,27,27,33,43,36,29,25,24,23,18,15,13,12,10,5,1,0
2022-04-09 23:00:00,1,2,0,0,0,1,2,2,0,0,3,0,5,4,6,7,0,1,6,6,6,7,4,9,6,8,7,3,2,5,5,4,4,2,0,3,2,5,10,11,13,14,12,15,26,19,24,23,21,19,20,7,15,19,33,31,30,25,24,21,16,12,11,8,9,7,3,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
