Unnamed: 0,1_김포교통(기점가상),2_방화도시7단지.국립국어원,3_방화역,4_한서고등학교.보람아파트,5_방화동동부센트레빌아파트,6_방화동도시개발2단지아파트,7_서남환경공원.마곡청구아파트,8_서남물재생센터,9_마곡실내배드민턴장,10_서울식물원.식물문화센터,11_서울식물원.숲문화학교,12_LG사이언스파크,13_발산역,14_등촌3동천주교회,15_등촌3동주공10단지아파트,16_서울서진학교,17_서울서진학교.우체국앞.허준박물관,18_가양도시개발4단지아파트,19_가양도시개발5단지아파트,20_가양초등학교,21_가양3동도시개발9단지아파트,22_블루나인비지니스센터.이마트,23_태영.삼성한사랑아파트,24_태영송화아파트,25_염창동관음삼성아파트,26_염창동새마을금고,27_염창동아3차아파트,28_안양천입구,29_양평동한솔아파트,30_양평한신아파트.선유도공원입구,31_양화대교전망카페,32_합정역(가상),33_합정역,34_서교동,35_홍대입구역(가상),36_홍대입구역,37_동교동삼거리,38_신촌오거리.현대백화점,39_신촌오거리.2호선신촌역,40_이화여대입구,41_이화여대입구,42_대흥교회,43_서강대학교후문,44_마포자이2차아파트.대흥역,45_광성중고등학교,46_서강대학교,47_신촌로터리,48_신촌오거리.현대백화점,49_동교동삼거리,50_홍대입구역(가상),51_홍대입구역,52_서교동,53_합정역(가상),54_합정역,55_양화대교전망카페,56_양평한신아파트.선유도공원입구,57_영등포아리수정수센터,58_염창동아3차아파트.나이아가라호텔,59_염창동새마을금고,60_염창동한마음.관음삼성아파트,61_금호.한솔아파트,62_블루나인비지니스센터.이마트,63_가양도시개발9단지.세현고등학교,64_가양3동주민센터,65_가양3동도시개발6단지아파트,66_가양2동강변아파트,67_대림경동아파트,68_탑산초등학교허준박물관,69_강서한강자이아파트,70_등촌3동대림아파트,71_등촌3동천주교회,72_등촌주공5단지아파트,73_발산역4번출구,74_발산역9번출구,75_LG사이언스파크,76_서울식물원.숲문화학교,77_겸재정선미술관.서울식물원,78_마곡실내배드민턴장,79_서남물재생센터,80_서남환경공원.마곡청구아파트,81_방화동도시개발2단지아파트,82_방화동동부센트레빌아파트,83_한서고등학교.보람아파트,84_방화역,85_방화3동주민센터.국립국어원,86_김포교통(종점가상)
2022-04-06 04:00:00,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,0,2,2,0,2,3,3,0,0,1,0,2,2,1,2,0,2,3,0,3,4,0,5,2,6,7,2,4,3,0,0,3,2,3,2,1,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,0,1,4,0,0,2,3,2,0,0,1,1,1,2,1,0,2,3,6,6,7,4,9,5,11,14,15,7,7,8,0,6,6,4,3,4,1,3,0,2,2,2,1,1,1,0,1,2,2,0,4,0,0,2,0,3,0,0,4,5,6,0,5,6,1,0,2,3,4,5,5,6,4,5,4,0,1,0,2,1,0,1,0,0,0,0
2022-04-06 07:00:00,0,4,5,6,8,10,12,3,6,5,4,5,2,4,8,7,8,10,11,15,16,15,20,20,29,40,43,38,40,46,43,38,15,14,13,9,6,3,2,3,6,8,4,2,4,1,2,0,1,0,8,10,0,13,12,11,12,11,23,28,28,14,15,16,18,15,19,18,17,14,8,9,10,13,5,3,3,0,2,3,3,2,1,0,0,0
2022-04-06 08:00:00,0,4,3,6,7,11,14,0,13,11,11,7,10,7,6,4,8,9,11,11,11,13,18,20,23,27,35,38,40,43,19,39,26,24,23,21,14,13,11,15,22,19,10,5,6,6,4,6,7,5,13,12,7,24,23,18,18,17,18,17,18,18,14,18,21,12,19,18,17,15,15,12,9,11,6,5,4,4,3,1,1,2,0,0,0,0
2022-04-06 09:00:00,0,1,3,0,4,2,5,0,2,0,3,2,3,2,3,2,4,6,5,11,12,11,12,15,25,26,28,26,29,31,0,27,16,10,8,5,3,4,2,2,4,5,3,2,4,0,3,4,5,4,5,4,0,9,7,4,10,3,11,13,12,9,10,10,10,10,10,10,11,11,12,8,8,6,4,3,4,2,1,3,5,2,1,0,0,0
2022-04-06 10:00:00,0,1,2,0,2,5,7,0,7,0,1,5,3,2,4,4,5,6,7,8,6,9,12,12,15,20,22,21,18,17,0,18,16,13,8,8,6,3,2,3,4,3,3,2,2,2,0,3,4,0,4,3,2,4,1,2,5,4,5,5,3,7,7,8,10,0,12,11,0,5,10,9,3,6,3,2,2,5,4,0,1,4,2,1,0,0
2022-04-06 11:00:00,0,1,1,0,3,3,3,4,4,3,3,3,3,1,2,3,5,6,7,4,0,6,9,11,14,16,12,15,10,13,0,13,13,10,8,5,4,3,3,4,7,5,3,3,2,4,3,3,2,1,4,4,0,7,0,5,8,10,8,7,9,8,7,8,8,0,7,0,9,8,9,7,4,6,0,4,0,0,2,0,2,2,1,0,0,0
2022-04-06 12:00:00,0,0,1,1,4,4,3,0,1,0,1,5,8,6,6,6,7,5,6,7,8,10,11,13,14,13,15,16,0,18,0,17,14,12,10,7,5,3,2,4,4,7,7,8,5,6,3,6,5,5,7,7,0,6,2,6,5,5,6,7,6,8,6,9,7,6,5,4,5,4,6,5,3,5,4,0,2,1,3,5,6,0,0,0,0,0
2022-04-06 13:00:00,0,1,2,3,3,6,7,6,7,4,9,7,6,6,7,8,6,8,8,13,14,15,16,17,21,24,23,8,10,9,0,18,13,8,7,10,9,6,4,4,5,6,3,3,3,11,9,12,8,3,7,7,0,8,4,11,12,11,7,11,12,11,11,7,10,11,8,10,11,11,9,7,4,4,5,4,1,5,3,3,2,3,3,0,0,0
2022-04-06 14:00:00,0,1,2,2,4,5,6,4,8,4,0,5,5,5,31,30,31,6,7,9,11,12,14,12,16,13,15,16,17,17,0,7,14,14,11,12,6,2,4,4,5,3,4,4,5,4,3,6,8,0,12,11,0,11,10,0,10,8,8,7,8,8,7,7,7,4,6,7,5,4,6,10,10,12,3,1,0,0,0,2,3,2,0,0,0,0
2022-04-06 15:00:00,0,1,2,2,3,2,4,0,3,5,0,4,6,5,8,8,12,30,31,29,26,27,24,22,16,16,15,15,15,14,18,15,10,6,4,5,4,4,3,5,7,10,10,10,5,6,5,9,11,10,12,13,0,14,14,13,13,10,10,11,10,9,6,7,5,6,6,5,8,8,9,10,4,6,7,7,8,8,7,8,5,4,2,1,0,0
2022-04-06 16:00:00,0,1,2,4,5,6,6,6,2,3,10,11,5,6,8,7,9,10,10,11,24,26,28,24,14,13,14,12,12,16,12,15,13,5,4,8,3,5,4,4,4,4,6,5,7,6,4,8,7,6,10,8,11,17,10,16,16,14,11,10,9,12,15,14,10,13,13,13,11,9,7,7,3,6,7,2,6,10,1,9,6,5,2,1,0,0
2022-04-06 17:00:00,0,1,4,1,5,3,5,6,0,8,0,11,10,12,17,18,19,16,14,14,15,19,9,18,16,17,18,13,0,21,0,18,10,8,6,6,3,4,5,6,8,6,10,10,12,12,10,12,13,10,17,22,0,25,24,24,24,22,21,18,15,19,16,14,10,14,13,9,15,12,13,12,5,5,8,6,7,0,6,5,6,3,2,1,0,0
2022-04-06 18:00:00,0,1,2,3,4,2,3,0,2,6,9,9,15,11,7,12,13,12,12,13,18,24,21,25,31,28,31,29,27,31,28,29,27,22,17,14,15,6,5,8,11,10,12,9,12,13,12,17,20,18,21,25,21,36,35,31,34,29,25,30,27,27,26,26,22,20,19,18,17,14,11,8,10,16,19,20,20,18,11,14,5,4,0,0,0,0
2022-04-06 19:00:00,0,0,1,0,1,2,3,0,0,0,0,4,8,15,19,18,16,15,14,9,9,11,9,14,11,11,18,10,17,19,0,13,8,7,9,5,3,2,3,4,5,6,6,4,12,15,14,14,13,6,17,18,0,30,26,26,27,20,24,16,13,14,13,11,11,9,8,2,7,7,5,4,2,9,12,12,15,0,13,9,6,3,2,2,0,0
2022-04-06 20:00:00,0,0,1,1,0,0,0,0,0,0,0,2,5,5,8,0,7,0,7,6,7,6,5,3,4,5,6,0,0,0,0,3,3,0,2,1,2,4,0,5,4,4,2,0,5,8,0,8,10,0,14,14,0,20,21,19,20,20,19,14,11,9,8,6,6,5,5,2,4,4,3,3,2,5,6,5,7,0,0,6,5,3,2,1,0,0
2022-04-06 21:00:00,0,0,1,0,2,1,2,2,0,0,0,2,11,5,0,3,0,6,5,3,3,5,3,4,3,4,2,3,3,0,0,0,4,2,0,5,4,5,3,5,6,4,5,4,6,6,0,8,6,0,8,9,10,18,0,0,21,21,21,12,12,14,12,10,8,7,6,4,5,4,3,4,2,5,3,0,6,4,5,4,1,0,0,1,0,0
2022-04-06 22:00:00,0,0,2,0,5,0,4,0,3,2,0,1,4,12,11,12,10,11,10,9,11,10,8,7,7,5,4,1,4,8,7,7,5,4,3,5,4,5,5,7,4,6,7,6,3,5,4,8,12,11,20,23,0,25,24,22,27,21,18,13,10,10,8,9,6,6,5,2,3,4,6,6,5,8,9,0,0,0,8,7,3,1,0,0,0,0
2022-04-06 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,4,5,0,4,0,2,5,0,0,0,0,4,4,5,4,7,6,0,8,7,3,2,1,1,2,3,1,5,3,0,10,13,0,17,15,14,15,13,12,12,11,10,7,6,5,3,4,3,2,2,1,1,1,3,0,0,0,0,2,1,2,0,0,0,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,0,0,2,0,0,1,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,0,1,2,0,3,4,0,0,0,3,0,1,0,1,1,0,2,0,4,4,6,7,8,9,0,9,8,6,5,0,3,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,0,1,1,0,3,5,3,2,0,1,0,0,0,1,2,1,1,1,3,11,13,5,5,6,9,12,10,8,9,10,0,5,2,4,0,4,3,2,2,2,3,3,1,0,1,2,0,0,0,0,1,0,1,3,0,2,4,0,5,5,6,0,4,5,1,0,0,2,0,5,6,4,5,6,5,0,0,4,0,2,0,0,0,0,0,0
2022-04-07 07:00:00,0,4,5,3,6,9,10,0,6,0,4,4,4,3,5,1,0,3,7,10,8,12,18,19,30,34,38,35,34,27,23,23,15,13,10,7,5,4,2,4,3,4,4,3,2,1,1,3,0,0,6,7,0,10,9,8,12,10,14,26,27,20,18,19,21,14,15,13,13,10,9,8,6,6,2,0,3,2,0,1,0,1,0,0,0,0
2022-04-07 08:00:00,0,5,4,5,8,14,18,0,10,17,15,8,8,8,11,9,12,7,13,13,15,19,24,23,28,37,42,42,43,44,33,42,26,22,19,14,12,10,9,9,10,11,5,3,2,3,2,2,6,5,11,12,0,22,12,19,24,22,19,18,17,16,16,17,21,22,23,21,22,23,24,22,14,15,6,5,3,2,3,2,4,3,3,0,0,0
2022-04-07 09:00:00,0,3,3,4,3,5,7,0,5,5,0,4,2,2,3,4,5,5,8,10,11,13,14,17,20,24,26,22,24,25,0,22,14,13,10,7,4,2,4,4,7,8,5,4,7,5,5,4,3,0,5,4,3,5,4,4,9,9,7,9,15,13,13,12,15,16,11,13,21,20,20,16,3,5,3,2,3,1,2,2,1,0,0,0,0,0
2022-04-07 10:00:00,0,1,3,4,2,5,5,6,0,0,0,5,6,2,1,2,3,3,3,7,9,9,13,14,12,16,10,17,0,0,0,14,9,9,5,7,6,5,4,5,10,8,4,3,0,2,0,5,4,1,5,3,3,6,4,1,3,4,4,4,3,5,2,4,0,6,6,7,2,3,8,3,4,6,5,5,4,1,3,0,3,2,1,0,0,0
2022-04-07 11:00:00,2,0,1,3,2,4,4,0,5,0,3,4,6,7,4,3,6,10,9,11,13,12,14,13,11,14,12,13,12,16,15,13,9,8,5,3,3,2,3,0,4,3,2,2,1,4,5,4,4,1,6,6,5,6,4,3,4,3,4,4,4,4,2,5,3,8,1,5,10,4,8,5,3,1,2,4,0,3,0,2,3,3,0,0,0,0
2022-04-07 12:00:00,0,3,0,1,2,3,4,6,3,7,0,3,2,3,3,9,0,0,10,11,7,8,9,4,10,10,13,16,18,20,9,18,15,9,7,8,5,4,3,4,5,4,2,1,1,3,5,7,6,5,6,4,5,8,0,0,7,7,5,4,4,5,3,7,0,3,6,8,7,6,6,5,4,3,2,0,0,2,1,0,0,1,1,0,0,0
2022-04-07 13:00:00,0,1,4,4,5,5,6,3,1,2,0,4,4,4,5,2,6,5,7,7,0,8,11,12,14,13,15,12,13,8,0,12,13,11,10,9,6,4,6,6,9,8,8,5,5,5,7,14,14,12,11,11,9,11,0,9,12,10,13,12,13,11,9,8,3,10,7,3,8,5,5,3,3,4,6,1,0,0,2,3,4,2,1,0,0,0
2022-04-07 14:00:00,0,2,2,1,4,5,6,0,3,0,5,7,8,9,4,3,4,5,6,7,4,5,7,8,9,10,11,7,8,10,9,8,8,6,4,3,4,2,3,6,0,5,4,5,5,6,5,7,6,5,7,10,9,11,9,8,8,7,7,7,6,7,5,6,8,5,7,9,8,9,11,8,4,4,2,4,5,0,1,2,5,2,0,1,0,0
2022-04-07 15:00:00,0,0,1,0,3,3,4,0,5,6,3,7,6,8,32,34,31,30,29,29,30,31,31,26,17,14,14,13,0,13,0,12,11,9,8,7,7,6,5,7,9,11,8,7,10,12,11,9,4,8,10,12,11,15,14,12,14,11,10,9,9,8,7,7,8,9,5,6,8,7,7,6,8,7,4,0,0,1,0,4,3,1,0,0,0,0
2022-04-07 16:00:00,0,1,4,4,5,6,6,0,6,8,11,9,7,8,6,7,12,12,11,11,13,17,18,19,17,21,17,18,0,0,0,15,13,10,9,5,0,3,2,2,0,4,5,6,8,8,9,15,9,8,11,7,10,13,11,10,13,12,13,12,14,16,17,18,19,17,17,14,12,10,11,9,5,8,9,6,5,5,7,4,8,5,2,1,0,0
2022-04-07 17:00:00,0,0,2,0,4,5,7,6,0,8,10,11,10,9,13,10,13,14,12,11,10,14,15,15,16,19,16,15,21,24,22,17,11,16,13,12,8,5,4,8,9,10,14,8,10,8,9,16,18,9,18,19,0,22,21,21,20,16,16,18,18,18,16,14,11,11,11,14,15,10,9,8,6,6,10,0,11,0,10,8,3,3,2,1,0,0
2022-04-07 18:00:00,0,1,4,1,7,6,5,0,6,8,8,9,9,12,6,11,13,13,12,14,19,31,29,33,39,38,41,37,35,38,37,35,24,21,16,11,8,9,1,12,11,10,9,8,11,11,12,21,22,19,29,32,31,41,40,40,42,38,27,22,19,21,22,23,19,21,20,19,18,16,17,16,11,16,18,0,17,18,17,15,9,2,1,1,0,0
2022-04-07 19:00:00,0,2,2,3,3,3,3,2,0,1,0,3,6,8,7,7,5,0,6,4,6,8,8,8,8,9,8,16,11,17,0,12,10,17,13,10,8,8,6,11,8,8,6,4,5,4,3,14,14,11,15,19,0,32,29,28,35,28,23,16,13,11,8,9,6,7,8,6,7,5,9,4,2,5,5,10,11,10,9,5,2,1,1,3,0,0
2022-04-07 20:00:00,0,0,0,1,1,3,2,0,4,5,0,5,3,4,6,1,0,0,4,8,6,11,11,11,10,9,8,9,12,12,0,10,12,7,0,5,4,3,2,3,4,3,5,3,5,6,0,9,10,6,14,18,17,21,20,17,18,16,15,12,11,11,10,9,5,4,3,2,1,2,3,3,3,6,9,4,6,0,3,6,3,1,1,0,0,0
2022-04-07 21:00:00,0,0,2,0,2,1,3,0,2,0,1,2,6,4,3,5,2,0,6,2,0,6,3,0,6,5,6,1,0,0,0,0,3,12,11,8,6,6,5,2,5,3,3,0,4,3,4,11,8,6,14,14,0,23,24,23,29,27,24,17,17,10,8,7,4,5,0,4,4,2,4,6,3,6,8,0,6,0,0,5,3,2,1,0,0,0
2022-04-07 22:00:00,0,0,1,0,1,2,1,0,0,0,0,2,10,15,0,3,0,13,1,12,9,6,2,4,4,3,2,3,4,3,0,0,4,3,0,6,5,4,6,5,4,2,2,0,3,5,4,9,14,3,24,28,16,36,20,34,33,28,22,17,16,15,13,11,10,9,5,3,7,6,6,6,4,9,5,0,4,0,0,4,2,2,0,0,0,0
2022-04-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,4,7,6,0,4,3,4,0,0,6,4,0,0,5,6,5,9,7,4,5,8,5,3,2,2,2,0,0,4,4,2,8,11,0,17,10,16,17,15,13,11,10,7,7,4,6,3,0,4,2,0,1,3,2,6,1,0,0,0,2,3,1,2,0,0,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,0,1,2,0,2,2,2,0,0,3,2,1,1,2,1,0,0,0,3,4,6,3,2,3,3,6,0,4,5,0,0,4,3,3,2,1,0,0,0,0,0,0,0,0,2,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,0,2,2,0,3,4,5,1,6,0,3,0,2,1,3,0,3,2,3,5,6,6,9,0,6,7,8,6,8,9,4,8,8,7,5,3,3,0,1,4,4,3,2,0,1,0,1,2,0,0,4,0,1,2,1,0,2,0,1,3,1,0,2,3,4,4,5,2,0,6,2,3,4,5,3,2,0,2,0,1,0,0,0,0,0,0
2022-04-08 07:00:00,1,3,2,0,3,6,7,0,6,0,0,3,3,4,5,6,6,9,10,14,13,14,14,17,21,26,31,30,31,34,32,29,18,15,14,9,8,6,5,2,4,5,3,1,2,0,2,2,5,1,7,8,7,11,8,9,7,7,14,16,15,15,13,13,12,13,14,11,9,9,10,8,4,4,3,0,2,1,1,0,0,1,0,0,0,0
2022-04-08 08:00:00,0,1,2,3,4,6,9,0,10,9,5,6,10,10,8,9,12,15,15,14,13,12,16,17,22,24,26,27,23,32,29,28,19,17,15,13,10,8,6,9,12,11,5,3,3,4,0,5,6,0,14,14,0,27,23,21,28,32,29,30,26,16,15,14,20,18,19,17,15,16,15,9,10,10,6,0,3,4,3,2,2,1,0,1,0,0
2022-04-08 09:00:00,0,4,5,0,4,9,11,0,7,0,7,6,4,3,4,3,3,5,7,6,7,9,6,12,15,18,22,22,21,23,22,21,14,12,11,8,6,4,3,2,5,6,3,1,3,0,3,4,8,7,6,4,0,5,4,1,4,16,18,17,15,10,6,8,10,11,6,4,10,9,8,8,7,4,2,0,3,1,2,3,2,1,0,0,0,0
2022-04-08 10:00:00,0,0,2,3,3,7,9,8,0,0,7,6,4,4,5,6,7,6,6,8,10,14,14,11,14,16,15,15,0,16,0,14,10,7,9,5,8,4,5,3,6,5,3,3,4,5,4,6,2,1,5,4,3,4,3,2,4,4,7,6,6,2,5,5,9,0,6,5,9,3,2,4,3,4,5,2,2,0,6,1,2,3,1,0,0,0
2022-04-08 11:00:00,0,1,1,0,3,6,8,5,9,6,0,4,4,4,6,5,8,5,6,9,9,10,10,12,12,16,13,14,13,15,14,12,10,10,8,7,5,3,3,3,5,7,2,3,4,3,0,4,0,2,4,1,0,8,10,0,3,6,6,7,8,7,0,6,7,7,8,6,4,5,6,5,2,4,0,1,2,1,0,3,2,0,0,0,0,0
2022-04-08 12:00:00,0,1,3,2,4,1,8,9,12,2,5,1,3,1,2,6,7,8,9,10,11,12,14,9,17,13,16,17,13,15,14,13,12,10,8,8,5,4,0,5,8,9,3,3,5,5,4,6,4,1,2,3,0,7,6,6,12,11,10,12,12,9,9,10,8,9,8,7,5,7,7,4,4,4,3,0,0,2,2,2,3,1,0,0,0,0
2022-04-08 13:00:00,0,0,2,0,4,5,6,4,2,4,3,1,3,2,7,8,7,6,6,7,0,8,10,12,14,18,9,19,21,11,0,16,10,9,7,7,8,5,3,8,10,9,7,5,7,8,9,15,8,14,19,18,16,19,18,16,14,11,10,11,8,7,6,9,11,12,9,8,12,12,11,6,5,8,3,0,4,6,2,4,0,1,1,0,0,0
2022-04-08 14:00:00,0,1,3,0,3,2,5,2,3,4,5,2,4,2,18,6,19,20,8,20,21,21,20,15,16,12,17,8,18,7,0,11,14,7,3,3,2,4,2,3,3,6,6,5,8,8,0,6,6,0,11,15,14,16,8,13,15,13,10,12,11,11,9,8,9,10,11,7,10,9,8,5,5,8,8,6,7,4,2,6,5,5,6,1,0,0
2022-04-08 15:00:00,0,1,2,3,4,5,5,0,3,10,5,6,10,10,9,7,10,4,9,11,13,13,15,15,17,13,15,13,0,15,6,13,14,12,8,8,7,5,2,6,7,8,6,3,7,6,8,11,11,9,13,14,8,19,16,17,16,12,11,11,10,11,11,10,12,14,11,10,10,9,8,9,5,7,0,0,7,8,3,6,3,2,2,1,0,0
2022-04-08 16:00:00,0,0,3,2,2,5,5,0,0,3,7,6,7,9,8,10,13,14,12,13,14,20,22,21,20,20,21,15,0,21,20,17,16,14,10,9,7,5,5,5,7,7,8,5,5,7,4,9,10,7,16,17,8,18,16,18,18,16,19,17,16,15,16,17,14,14,9,14,13,12,9,8,5,3,4,1,0,8,1,6,4,1,0,1,0,0
2022-04-08 17:00:00,0,1,3,0,6,5,7,0,6,8,8,8,9,10,16,14,17,9,18,19,20,21,22,14,20,22,22,21,21,14,22,19,16,4,8,3,5,3,5,6,10,10,8,4,9,10,10,15,17,15,20,21,15,28,25,26,29,27,23,21,17,16,16,15,16,9,9,7,10,9,9,8,5,5,4,0,3,0,3,4,2,1,1,0,0,0
2022-04-08 18:00:00,0,1,4,2,5,6,8,4,9,10,10,12,7,6,11,13,10,12,12,14,18,21,26,30,37,33,36,34,0,16,33,28,16,16,13,9,8,11,6,13,24,20,18,12,14,12,11,16,17,12,23,26,24,33,30,32,34,32,31,26,25,33,30,23,24,26,27,26,24,23,24,20,7,10,7,11,11,15,10,7,3,5,4,1,0,0
2022-04-08 19:00:00,0,0,2,3,5,4,6,0,7,0,0,6,4,5,5,6,8,4,2,9,9,11,11,13,13,13,20,21,6,14,0,20,16,17,12,10,7,6,1,5,6,7,6,4,6,3,6,10,9,9,16,21,19,28,28,28,28,22,19,15,13,14,13,12,11,9,10,9,17,18,19,15,9,9,7,0,6,5,14,11,8,6,3,2,0,0
2022-04-08 20:00:00,0,0,4,0,3,3,1,0,0,0,0,1,3,4,4,3,4,3,4,5,0,8,9,8,7,6,8,7,7,0,3,6,5,3,0,3,2,2,0,0,4,3,0,2,1,1,2,6,3,0,10,12,11,20,13,11,14,13,19,13,11,10,8,8,6,7,6,2,3,6,7,6,5,6,5,0,1,0,0,4,2,1,1,0,0,0
2022-04-08 21:00:00,0,0,2,1,1,0,0,0,0,0,0,0,2,4,3,4,3,5,3,5,3,6,0,0,5,5,0,4,3,6,0,4,6,4,0,4,4,4,0,3,5,5,6,5,6,8,10,12,0,10,19,22,20,31,0,28,26,19,19,15,13,11,11,11,6,5,12,4,10,8,2,1,0,1,8,2,2,0,7,4,4,3,2,0,0,0
2022-04-08 22:00:00,0,1,0,0,1,0,0,0,1,0,0,2,9,9,10,8,9,8,5,6,7,6,6,7,8,7,2,5,0,6,0,3,4,5,1,6,4,5,5,5,9,7,4,3,6,3,5,8,10,6,20,25,24,29,28,27,26,24,23,22,19,16,15,13,11,10,9,9,6,8,6,5,4,7,8,0,6,5,4,6,2,0,0,0,0,0
2022-04-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,1,5,4,2,1,6,0,7,9,0,7,3,4,0,7,7,4,8,6,8,6,5,3,4,5,6,8,9,0,11,15,0,25,23,22,20,18,17,13,10,8,7,6,3,5,6,0,5,3,4,0,5,7,6,0,7,6,2,2,1,1,0,1,0,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
