Unnamed: 0,1_기점용두동,2_용두사거리,3_용두5통앞,4_용두6통앞,5_용두7통앞,6_용두초등학교앞,7_용두초등학교입구.금륜사앞,8_서오릉입구,9_시계입구가게앞검문소,10_806의무경찰대.우남아파트,11_수국사입구,12_선정중고등학교,13_선진운수종점,14_구산동주민센터.구산치안센터,15_구산중학교.구산교회,16_시립서북병원세현교회앞,17_서울기독대학교입구,18_우남교통,19_신사동고개.은평지역자활센터,20_응암역신사오거리,21_신진과학기술고교.이마트은평점,22_본서부병원,23_은평세무서,24_은평구청,25_녹번역,26_산골고개,27_홍제역(중).서대문세무서,28_홍제삼거리.인왕산한신휴플러스,29_무악재역,30_안산초등학교,31_독립문역.한성과학고,32_영천시장,33_금화초등학교.서울시교육청,34_서대문역사거리.농협중앙회,35_서울역사박물관.경희궁앞,36_광화문,37_을지로입구역.광교,38_롯데백화점,39_북창동.남대문시장,40_숭례문(가상),41_숭례문,42_서울역버스환승센터,43_경찰청.동북아역사재단,44_서대문경찰서.농협은행.유관순활동터,45_영천시장,46_독립문역.한성과학고,47_무악재역,48_인왕산.홍제원아파트,49_홍제역(중).서대문세무서,50_산골고개,51_녹번역,52_은평구청,53_은평세무서,54_본서부병원,55_신진과학기술고교.이마트은평점,56_응암역신사오거리,57_신사동고개,58_서울기독대학교입구,59_시립서북병원세현교회앞,60_구산중학교.구산교회,61_구산동주민센터.구산치안센터,62_선진운수종점,63_선정중고등학교,64_806의무경찰대.우남아파트,65_시계입구가게앞검문소,66_서오릉입구,67_용두초등학교입구.금륜사앞,68_용두초등학교앞,69_용두7통앞,70_용두6통앞,71_용두5통앞,72_용두사거리,73_용두동종점
2022-03-08 14:00:00,0,1,1,1,3,2,0,4,0,5,9,10,8,5,8,11,15,11,13,13,17,14,15,13,12,7,12,14,14,15,14,12,11,11,7,8,9,8,12,0,13,14,17,21,21,24,25,20,20,23,24,31,30,29,27,27,20,18,14,12,11,16,11,8,7,0,6,2,0,0,0,0,0
2022-03-08 15:00:00,0,1,2,3,0,4,3,5,5,7,5,8,10,6,16,20,21,22,23,20,21,16,15,16,15,14,10,9,0,10,8,9,7,7,5,5,4,3,8,0,7,12,11,15,26,27,21,20,26,27,30,33,29,34,25,22,18,15,13,8,12,11,11,10,3,8,7,5,2,1,0,0,0
2022-03-08 16:00:00,2,1,2,2,3,4,0,5,6,9,11,29,27,25,25,31,27,30,30,27,29,27,21,14,12,9,6,6,3,8,9,4,5,4,4,2,3,4,6,0,5,9,16,28,29,28,28,27,21,18,21,26,31,27,24,21,20,16,16,14,11,14,11,10,7,0,6,3,0,1,2,0,0
2022-03-08 17:00:00,1,0,4,5,6,10,6,12,6,11,15,21,20,19,20,30,28,28,31,23,29,26,21,21,19,18,20,10,22,1,12,11,9,7,8,5,5,10,13,12,16,17,19,20,29,28,29,22,36,37,43,45,44,39,19,26,23,21,12,8,7,6,3,2,0,3,2,1,0,1,0,0,0
2022-03-08 18:00:00,0,0,6,7,6,6,0,8,7,8,0,7,13,16,16,20,24,27,33,38,38,35,30,28,21,16,16,15,23,24,23,22,21,27,22,24,26,21,23,0,27,33,42,61,63,62,65,64,51,50,51,48,46,39,35,57,51,26,18,13,12,10,7,4,0,0,5,2,2,1,0,0,0
2022-03-08 19:00:00,1,0,1,0,2,4,0,0,5,0,3,4,7,4,6,11,12,13,14,10,16,19,18,19,14,10,10,12,16,14,13,10,6,11,8,7,5,10,10,9,9,16,13,19,20,20,21,19,33,37,43,44,45,43,33,47,48,34,23,15,11,14,11,6,0,0,4,2,2,1,0,0,0
2022-03-08 20:00:00,2,0,4,2,0,0,0,2,5,3,4,0,6,5,6,7,0,8,7,5,6,6,5,4,2,0,4,0,0,0,3,1,4,2,1,0,2,3,3,2,3,15,15,20,26,25,25,24,19,21,27,28,25,22,22,36,31,24,16,13,12,10,8,5,3,0,2,3,2,0,0,0,0
2022-03-08 21:00:00,0,0,1,1,0,0,0,0,0,0,2,2,0,2,4,5,4,1,4,6,5,5,7,7,5,2,2,4,2,1,3,4,1,3,2,10,15,19,19,0,6,25,25,30,15,29,28,27,26,25,26,13,16,16,15,18,14,12,9,7,6,7,5,3,0,2,4,2,0,1,0,0,0
2022-03-08 22:00:00,0,1,2,0,0,1,0,2,0,1,1,0,3,2,2,9,11,13,13,10,10,9,5,10,11,10,7,1,6,0,7,1,0,6,4,5,7,9,0,0,3,11,15,23,21,23,22,20,18,23,28,26,25,25,23,28,25,20,12,8,7,8,7,3,0,0,0,0,0,2,0,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,4,2,6,0,3,12,15,15,16,11,18,19,20,28,29,28,25,23,21,23,19,13,11,8,7,5,2,2,0,0,0,0,0,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,0,0,0,0,1,2,2,0,2,3,4,4,6,6,3,7,11,12,13,13,0,12,0,11,10,9,8,3,5,4,3,2,2,0,0,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,1,0,0,0,0,0,0,2,2,6,2,0,1,3,4,4,3,7,7,8,8,8,9,7,10,6,3,0,11,10,9,8,7,8,6,4,0,0,0,6,1,11,6,10,9,7,6,7,8,7,8,9,8,4,4,3,3,0,2,1,2,0,0,0,0,0,1,0,0,0,0
2022-03-09 06:00:00,0,0,2,1,0,4,0,0,0,2,0,4,5,7,11,13,15,19,19,20,18,17,14,12,10,10,7,11,7,6,6,3,0,4,4,3,2,1,4,0,3,7,9,10,12,11,2,10,9,6,7,7,8,8,0,8,9,9,1,7,6,6,5,3,3,0,2,2,0,0,0,0,0
2022-03-09 07:00:00,0,0,1,1,2,2,0,0,0,4,5,6,7,8,12,16,19,21,19,24,25,25,25,19,17,9,15,0,10,10,13,11,11,10,8,8,6,2,4,0,3,6,5,3,6,0,2,0,4,0,4,5,4,4,3,4,5,6,3,4,0,5,4,0,2,0,5,4,3,0,0,0,0
2022-03-09 08:00:00,0,1,1,2,0,2,0,0,0,0,6,8,6,6,7,8,12,14,20,28,29,20,25,21,18,15,14,16,11,16,11,10,8,7,6,5,3,1,2,0,1,4,3,4,7,0,2,0,6,7,11,13,14,13,13,13,14,11,8,7,6,7,2,6,0,5,3,1,3,1,0,0,0
2022-03-09 09:00:00,0,1,2,2,1,3,0,0,0,6,7,8,7,11,14,24,26,27,27,20,20,23,23,22,17,16,18,19,18,21,22,24,21,13,11,9,5,3,4,0,0,3,2,3,0,2,2,9,10,11,11,17,15,13,11,11,12,10,6,6,5,6,0,5,5,3,2,4,2,3,0,0,0
2022-03-09 10:00:00,0,0,2,3,3,5,3,0,4,7,8,12,12,14,17,19,27,27,29,28,32,36,38,33,24,21,23,24,23,14,26,23,22,18,14,13,8,3,3,0,5,9,0,10,10,3,12,13,13,15,17,18,17,17,15,21,22,21,18,17,15,13,6,15,13,8,5,4,3,3,1,0,0
2022-03-09 11:00:00,0,1,2,3,2,3,0,2,0,6,0,9,8,10,13,17,23,25,25,20,27,27,25,23,20,21,20,13,14,0,13,23,25,22,21,18,12,4,2,0,3,5,22,6,10,21,12,11,12,13,13,18,20,13,12,11,5,8,5,5,3,4,2,0,0,0,3,2,1,0,0,0,0
2022-03-09 12:00:00,0,1,3,1,4,7,0,7,9,8,9,11,9,12,17,26,28,31,31,24,29,29,30,22,19,22,24,24,25,24,23,16,18,17,17,15,9,6,3,2,3,9,11,11,10,11,20,8,10,13,16,14,4,17,17,20,15,13,14,9,11,9,9,0,6,4,3,0,0,0,0,0,0
2022-03-09 13:00:00,0,1,1,2,0,3,0,5,5,6,10,12,16,18,19,24,26,27,33,29,33,33,27,22,21,20,24,23,9,22,26,31,30,27,15,11,10,5,7,0,8,12,14,16,21,20,9,19,19,18,20,18,19,18,16,16,11,18,17,15,7,13,9,7,7,4,4,1,0,0,0,0,0
2022-03-09 14:00:00,0,2,3,3,4,6,0,8,9,8,12,16,13,0,18,19,23,26,27,25,26,24,25,25,24,23,25,28,29,28,25,27,26,24,20,19,15,14,15,0,7,19,22,24,25,26,25,22,20,21,23,26,29,28,22,25,21,17,9,7,7,8,8,4,5,6,5,3,1,0,0,0,0
2022-03-09 15:00:00,0,0,5,6,4,8,2,13,15,18,24,24,23,23,22,25,28,26,28,22,20,21,22,26,25,22,20,13,0,0,16,17,15,6,11,8,5,3,8,0,9,11,10,13,13,14,13,10,13,11,13,10,11,12,13,16,15,16,13,12,9,11,7,10,9,6,4,3,4,0,3,2,0
2022-03-09 16:00:00,1,2,5,8,7,10,7,12,0,0,9,14,11,11,14,20,20,25,14,23,28,25,20,18,15,13,17,16,17,16,17,13,13,14,6,10,8,9,12,0,13,19,21,18,21,21,15,20,25,26,26,14,14,7,10,11,8,9,9,9,8,7,6,3,2,0,0,2,0,0,0,0,0
2022-03-09 17:00:00,1,3,1,5,2,9,9,12,13,14,15,14,11,4,13,15,17,16,20,17,18,19,17,16,14,10,16,16,0,15,15,13,12,4,4,6,4,10,12,0,13,16,15,13,18,20,17,16,22,28,30,32,31,24,26,26,25,20,14,13,11,8,7,5,7,3,6,4,2,1,0,0,0
2022-03-09 18:00:00,0,0,3,6,0,7,9,0,11,0,10,3,9,10,9,17,18,14,15,10,12,14,12,15,13,11,6,8,9,5,8,8,4,9,7,8,6,7,14,0,12,14,16,19,18,19,18,17,21,21,24,25,21,21,20,29,27,25,17,15,11,7,6,5,3,4,4,3,2,1,0,0,0
2022-03-09 19:00:00,0,0,1,0,2,3,0,3,0,3,4,2,8,4,4,9,10,9,9,9,8,10,12,11,8,7,6,7,4,6,10,9,6,3,2,2,1,3,0,0,4,10,7,13,12,14,13,11,14,15,17,18,17,14,20,21,19,12,10,9,8,5,4,4,2,3,0,0,2,0,0,0,0
2022-03-09 20:00:00,0,2,6,0,0,6,0,0,5,4,0,4,3,2,1,3,2,3,3,7,14,15,15,10,12,10,7,8,0,7,5,2,0,1,3,2,3,5,6,0,0,13,12,11,11,10,8,8,7,10,13,15,19,22,19,22,19,14,11,11,2,11,8,2,0,0,0,1,0,0,0,0,0
2022-03-09 21:00:00,0,0,1,0,2,1,0,0,0,2,0,0,1,0,3,5,5,3,6,6,10,11,12,12,11,3,11,10,9,0,8,5,1,3,0,2,2,3,1,0,2,14,2,15,14,17,16,15,18,17,19,17,16,15,19,35,33,14,7,5,2,6,5,4,0,0,3,3,2,1,0,0,0
2022-03-09 22:00:00,0,0,1,0,0,0,0,0,2,2,4,0,4,5,3,8,2,7,5,5,5,4,5,6,4,1,5,0,4,0,5,7,2,5,3,2,4,7,6,0,9,14,15,6,17,17,16,14,18,21,25,25,22,20,16,17,30,25,18,12,8,7,6,3,2,0,1,0,0,0,0,0,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,2,4,0,0,13,14,15,16,15,13,12,10,9,10,9,9,7,6,10,9,5,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,2,0,0,0,0,0,1,3,3,6,7,10,19,20,21,23,26,31,37,42,40,12,38,40,41,12,40,36,35,34,24,17,17,5,5,3,0,2,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,0,1,0,0,0,0,0,0,2,2,3,4,0,5,7,11,13,14,12,14,15,20,20,14,15,10,7,0,9,10,11,4,10,6,5,2,4,7,6,3,10,7,10,12,10,7,0,12,15,0,14,4,13,11,7,3,5,3,2,2,3,4,0,3,0,0,0,1,0,0,0,0
2022-03-10 06:00:00,0,0,2,1,1,2,0,0,0,4,5,0,2,6,10,12,18,21,23,25,28,29,15,14,22,12,16,14,0,0,15,16,15,11,7,4,2,1,2,0,0,4,2,4,5,4,0,3,5,4,6,10,14,7,3,8,8,3,7,5,6,7,6,6,0,0,4,4,2,1,0,0,0
2022-03-10 07:00:00,0,1,3,4,5,8,9,8,0,16,24,24,19,22,27,33,38,51,54,42,45,36,38,30,23,25,30,34,40,42,28,24,20,17,14,9,6,2,1,0,0,5,2,1,1,2,5,4,8,12,11,17,19,21,26,22,22,22,23,20,20,17,10,8,9,0,7,6,3,0,1,0,0
2022-03-10 08:00:00,0,0,3,3,4,9,0,0,4,14,19,20,22,27,31,38,45,60,55,43,44,47,48,52,51,50,49,56,57,56,56,49,38,31,24,19,12,9,6,5,2,19,7,4,5,7,9,5,8,6,13,16,22,25,22,29,26,24,16,14,12,14,9,4,0,6,4,6,4,2,0,0,0
2022-03-10 09:00:00,0,0,3,1,4,4,2,4,0,8,13,14,11,12,18,25,32,42,43,28,32,29,25,23,25,22,26,26,26,25,24,29,25,20,16,13,8,7,3,2,0,7,5,8,11,12,7,12,17,18,16,24,24,22,18,18,15,11,5,10,9,10,9,7,5,4,2,2,1,1,0,0,0
2022-03-10 10:00:00,0,2,1,4,3,6,0,5,0,6,7,8,17,18,19,23,25,27,25,29,36,35,34,28,23,17,22,23,22,19,23,27,26,20,17,12,9,3,2,0,0,5,2,5,5,5,3,6,5,6,5,11,12,13,14,10,9,6,5,4,5,8,6,5,0,0,6,5,3,1,0,1,0
2022-03-10 11:00:00,0,0,1,1,2,5,0,2,6,8,10,11,10,9,12,17,18,20,19,17,25,27,26,21,21,26,20,20,20,19,18,18,15,12,13,11,8,6,8,0,8,11,10,12,15,16,0,12,13,14,14,18,2,4,5,5,6,5,4,6,6,8,9,8,3,7,4,2,2,0,0,0,0
2022-03-10 12:00:00,0,0,1,1,3,4,4,4,1,3,5,4,6,7,7,8,10,11,13,10,11,18,18,19,18,16,14,13,15,11,15,14,14,15,11,9,7,3,4,1,0,5,7,8,7,5,15,13,13,17,16,15,19,15,18,18,15,12,9,8,5,10,5,9,8,5,2,2,0,1,0,0,0
2022-03-10 13:00:00,0,0,2,3,5,3,0,7,0,6,7,12,15,17,24,27,28,30,31,23,24,21,19,18,14,13,12,12,12,13,13,14,12,9,5,4,3,7,8,0,6,12,13,10,9,7,8,8,9,10,10,10,17,11,14,17,17,16,15,12,7,10,6,9,5,8,7,2,6,0,0,0,0
2022-03-10 14:00:00,0,2,5,3,2,6,7,5,9,10,8,13,14,9,16,22,25,24,24,13,15,13,15,14,10,7,8,2,9,11,8,11,10,10,8,7,7,5,6,0,9,14,13,14,13,13,9,13,14,9,13,17,20,19,13,14,14,14,9,9,7,9,9,6,3,0,5,1,1,0,1,0,0
2022-03-10 15:00:00,0,0,1,1,2,3,3,4,4,7,9,3,7,5,12,15,17,20,20,20,19,18,15,11,12,12,15,13,0,10,12,9,9,8,8,4,6,9,10,9,11,14,17,16,18,16,15,12,16,15,19,20,18,15,15,17,17,17,13,6,5,8,5,5,0,1,3,2,1,0,0,0,0
2022-03-10 16:00:00,0,2,3,5,5,7,8,10,8,10,11,23,19,18,19,18,19,22,25,20,22,22,20,14,11,10,9,8,5,9,8,5,4,3,6,4,3,6,11,0,10,23,24,26,21,21,20,19,18,20,16,18,18,14,20,23,17,16,10,9,6,7,7,8,0,0,7,6,3,2,0,0,0
2022-03-10 17:00:00,1,0,2,5,7,9,7,8,0,8,10,13,12,12,13,17,20,23,21,17,17,15,16,15,12,9,8,6,3,0,4,4,0,5,2,5,4,7,17,0,20,28,33,44,53,51,28,26,30,32,36,36,33,30,26,29,26,21,20,13,7,10,6,7,0,0,0,5,4,2,1,0,0
2022-03-10 18:00:00,0,1,4,11,12,8,0,9,0,8,11,12,13,11,15,18,18,20,22,26,20,22,32,26,11,10,12,14,17,16,12,11,6,10,15,18,14,13,15,0,18,38,42,46,50,48,50,43,50,51,53,53,50,44,46,54,46,44,36,28,24,20,15,11,0,0,6,3,0,0,0,0,0
2022-03-10 19:00:00,1,1,2,1,1,3,0,5,4,6,0,2,4,3,0,8,15,14,18,26,22,21,17,13,8,7,4,4,5,0,6,5,4,4,5,4,4,9,8,0,9,27,29,30,35,32,31,29,25,24,34,35,32,32,32,39,33,25,18,14,13,14,12,6,0,0,7,5,2,3,0,0,0
2022-03-10 20:00:00,0,0,2,0,0,3,0,1,3,4,6,5,7,6,6,8,7,9,10,15,18,16,16,14,9,7,9,8,7,6,5,4,2,3,4,5,6,9,10,0,14,22,21,18,20,21,19,19,23,24,27,27,24,25,19,22,18,16,13,10,11,9,6,3,2,0,0,1,2,0,0,0,0
2022-03-10 21:00:00,0,0,2,0,0,2,0,0,0,0,0,1,2,0,0,3,3,2,1,1,2,3,3,7,8,7,0,1,0,1,6,1,0,5,4,2,6,6,7,3,9,16,17,17,21,22,20,18,17,23,22,20,17,13,14,30,27,23,17,13,12,8,5,4,0,0,3,2,1,0,0,0,0
2022-03-10 22:00:00,0,1,1,0,0,0,0,0,0,0,2,4,8,0,7,12,7,13,8,10,11,10,0,8,4,7,5,3,0,3,5,3,0,2,0,1,2,3,4,0,0,7,10,10,13,11,13,9,13,12,15,11,13,14,12,30,24,22,17,11,9,9,7,5,0,0,3,1,1,0,0,0,0
2022-03-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,9,7,5,2,1,0,1,0,0,0,4,0,3,2,1,2,3,8,4,0,0,15,16,18,22,20,8,19,18,19,18,17,16,16,16,37,31,24,21,13,11,9,8,3,0,0,0,2,2,1,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,1,1,0,0,0,0,0,0,2,4,5,6,7,9,15,18,20,23,21,24,25,24,23,26,30,31,0,22,27,23,22,13,12,6,2,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,0,1,1,0,0,0,0,0,1,2,4,4,5,9,10,12,14,15,13,22,23,26,24,18,11,10,8,13,12,11,10,7,8,6,8,3,2,6,0,0,6,7,9,7,8,6,7,6,7,9,8,10,6,11,9,8,4,7,7,5,3,3,2,0,0,0,0,1,0,0,0,0
2022-03-11 06:00:00,0,0,2,0,3,4,0,0,0,4,6,9,11,12,19,22,23,30,28,23,24,28,31,29,21,20,19,21,20,15,15,15,13,13,12,6,5,2,0,0,1,4,3,4,5,0,4,0,3,1,4,6,7,9,5,9,9,7,6,4,5,5,5,6,4,5,4,2,1,0,0,0,0
2022-03-11 07:00:00,0,2,3,4,5,8,0,9,4,11,18,25,25,25,34,39,45,53,54,33,37,49,35,32,32,35,33,34,35,37,38,39,34,29,23,17,9,5,2,1,0,5,3,3,4,3,0,5,6,8,12,14,16,20,19,20,20,20,21,22,11,22,9,11,0,10,4,3,2,0,0,0,0
2022-03-11 08:00:00,0,0,2,3,5,8,0,0,0,9,16,18,22,26,29,40,43,53,50,35,37,40,56,55,40,40,39,41,40,42,46,42,32,27,18,17,10,4,1,1,1,34,15,7,7,8,4,11,17,18,26,23,19,20,19,27,26,20,16,13,8,11,10,9,6,0,9,6,4,2,1,0,0
2022-03-11 09:00:00,0,0,3,5,6,8,0,5,4,10,13,15,16,17,23,29,36,44,45,39,43,44,49,40,34,32,34,35,33,31,30,29,30,26,19,16,10,7,4,3,1,7,4,4,5,5,0,8,9,10,9,10,14,16,16,13,11,15,11,10,9,9,8,7,5,4,3,0,2,2,0,0,0
2022-03-11 10:00:00,0,0,3,4,5,7,0,5,0,11,7,9,9,10,15,19,22,23,23,20,25,26,25,22,22,22,27,25,18,23,23,22,24,17,14,12,9,4,2,0,0,6,2,5,5,0,4,0,4,5,12,13,15,19,16,17,14,11,10,8,6,7,7,8,7,7,6,5,4,3,1,0,0
2022-03-11 11:00:00,0,1,2,6,2,7,0,4,2,8,13,17,17,19,21,24,25,27,28,20,24,22,25,25,21,18,19,21,15,17,18,19,18,15,15,13,11,7,5,0,3,6,1,6,8,9,6,8,9,9,10,15,14,12,10,9,9,7,5,1,5,7,4,3,6,5,4,2,1,2,0,0,0
2022-03-11 12:00:00,0,0,1,0,1,3,0,3,0,0,5,6,5,7,10,13,12,13,16,14,17,17,19,16,16,13,11,12,0,13,11,11,10,11,8,9,8,5,4,0,1,7,6,6,9,12,14,7,10,11,12,12,15,23,25,27,22,20,16,14,13,15,13,9,5,2,0,8,7,3,0,0,0
2022-03-11 13:00:00,0,0,2,3,4,6,0,7,1,9,10,7,8,11,14,18,16,17,19,18,20,24,24,20,17,13,11,12,10,8,13,12,11,9,9,12,10,6,7,6,5,10,9,12,15,15,11,9,10,11,12,12,16,12,14,13,10,9,5,3,4,5,3,11,9,4,3,1,1,0,1,0,0
2022-03-11 14:00:00,1,1,2,3,4,4,0,5,5,5,8,7,8,13,17,20,20,22,22,15,20,12,11,12,12,10,11,2,7,14,15,13,13,11,11,10,7,6,6,0,0,9,12,15,21,18,17,17,20,19,18,16,23,23,22,20,15,12,10,7,6,5,3,5,2,4,3,2,1,1,0,0,0
2022-03-11 15:00:00,0,0,2,4,5,7,0,8,3,9,9,12,13,14,21,26,26,26,24,23,18,23,23,23,16,13,9,9,8,9,10,10,11,9,7,6,6,4,8,0,10,19,16,18,22,21,22,20,22,24,23,24,28,24,20,22,18,16,15,13,12,14,13,10,9,8,7,4,3,1,0,0,0
2022-03-11 16:00:00,1,3,3,2,5,4,5,6,0,6,7,15,19,18,12,18,20,22,23,23,26,25,22,16,14,13,11,13,12,11,7,9,6,6,8,5,5,8,15,0,16,29,26,25,24,22,24,24,25,28,28,27,23,29,29,33,28,19,14,10,9,12,6,8,0,4,3,4,4,2,0,0,0
2022-03-11 17:00:00,2,2,3,5,6,8,0,3,6,7,8,7,10,11,12,16,24,24,25,28,28,27,23,18,16,12,14,18,11,11,20,20,10,17,15,13,4,10,18,0,19,32,39,45,41,42,41,37,32,29,31,31,19,18,20,20,15,18,16,11,10,5,6,5,0,0,5,4,2,2,1,0,0
2022-03-11 18:00:00,0,1,2,7,10,12,15,7,0,14,15,13,15,14,13,11,20,21,22,23,21,20,22,15,14,13,10,1,10,9,10,10,9,15,21,17,11,11,15,0,16,26,34,49,50,50,45,40,42,38,55,55,51,49,40,61,57,34,23,18,17,16,13,6,0,0,7,6,2,0,0,0,0
2022-03-11 19:00:00,0,0,0,1,2,4,0,5,9,4,0,9,13,12,10,11,11,12,12,16,16,14,10,11,7,7,10,10,9,0,8,4,3,7,8,7,6,11,11,0,11,13,22,30,30,28,39,37,31,31,37,40,34,30,22,46,55,47,38,24,19,18,14,8,0,7,6,4,2,1,0,0,0
2022-03-11 20:00:00,0,0,2,2,0,3,2,0,1,2,3,7,9,8,6,8,10,6,12,12,11,14,14,12,9,7,6,3,0,4,5,5,3,3,3,2,1,5,9,0,0,24,26,26,23,23,25,25,27,24,29,33,30,29,26,36,30,27,14,10,8,10,7,3,0,0,0,3,0,1,0,0,0
2022-03-11 21:00:00,0,1,2,0,0,2,0,2,0,0,0,0,4,1,4,5,3,3,5,14,18,16,14,9,5,6,5,1,0,4,2,3,0,0,0,5,7,4,6,4,4,13,20,22,26,30,27,22,27,27,30,30,28,27,24,29,22,18,14,9,8,9,6,3,0,0,4,3,1,0,0,0,0
2022-03-11 22:00:00,0,1,3,2,0,3,0,0,0,5,4,6,5,6,3,8,9,11,10,12,15,14,13,14,11,9,8,9,3,1,8,3,0,3,2,1,5,6,4,0,0,10,9,14,14,14,16,14,17,21,22,25,26,11,27,38,33,24,12,10,8,7,7,4,0,0,0,3,2,1,0,0,0
2022-03-11 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,5,3,2,0,0,2,4,5,0,3,15,16,21,21,14,13,19,17,21,29,31,28,23,19,30,23,21,12,8,7,7,4,3,0,0,2,0,1,0,0,0,0
