Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지.신내역,3_신내차량사업소입구,4_동서울교회,5_양원리,6_송곡여고양원역,7_엘림재가방문요양센터,8_이화미디어고.중랑숲어린이도서관,9_금란교회,10_망우사거리,11_국민은행망우동지점,12_성원아파트경남아너스빌앞,13_중랑구청사거리,14_신내동성3차아파트,15_신내동성1.2차아파트,16_신내9단지아파트.서울의료원,17_중랑소방서,18_신내7단지아파트홈플러스,19_신내6단지아파트,20_신내우체국.5단지두산대림아파트,21_구립도서관체육관,22_신내4단지아파트,23_태릉고등학교앞,24_이수아파트앞시장입구,25_묵동교,26_묵동구길,27_동양쇼핑,28_우리은행,29_태릉입구역,30_석계역2번출구,31_석계역1번출구.A,32_석계역,33_태릉입구역,34_한국아파트,35_동구햇살아파트,36_브라운캐슬B동,37_묵동롯데시네마,38_묵동교입구.로프트원오피스텔,39_동양쇼핑,40_묵동구길,41_묵동교,42_이수아파트앞시장입구,43_지하철6호선화랑대역,44_태릉고등학교.원묵초등학교,45_신내4단지아파트,46_구립도서관체육관,47_신내우체국.5단지두산대림아파트,48_신내6단지,49_신내7단지아파트홈플러스,50_중랑소방서,51_신내8단지아파트.서울의료원,52_신내9단지아파트,53_신내10단지아파트,54_중랑구청사거리,55_성원아파트경남아너스빌앞,56_국민은행망우동지점,57_망우지구대,58_망우역,59_국민은행망우동지점,60_망우사거리,61_금란교회,62_이화미디어고.중랑숲어린이도서관,63_엘림재가방문요양센터,64_송곡여고양원역,65_양원리,66_동서울교회,67_신내역1번출구,68_중랑공영차고지,69_중랑공영차고지.신내역,70_중랑공영차고지(가상),39_묵동구길,40_묵동교,41_이수아파트앞시장입구,42_지하철6호선화랑대역,43_태릉고등학교.원묵초등학교,44_신내4단지아파트,45_구립도서관체육관,46_신내우체국.5단지두산대림아파트,47_신내6단지,48_신내7단지아파트홈플러스,49_중랑소방서,50_신내8단지아파트.서울의료원,51_신내9단지아파트,52_신내10단지아파트,53_중랑구청사거리,54_성원아파트경남아너스빌앞,55_국민은행망우동지점,56_망우지구대,57_망우역,58_국민은행망우동지점,59_망우사거리,60_금란교회,61_이화미디어고.중랑숲어린이도서관,62_엘림재가방문요양센터,63_송곡여고양원역,64_양원리,65_동서울교회,66_신내역1번출구,67_중랑공영차고지,68_중랑공영차고지.신내역,69_중랑공영차고지(가상)
2022-03-14 09:00:00,0,1,1,0,2,4,6,0,6,7,7,9,9,6,12,13,12,9,10,11,10,3,0,10,6,11,13,12,7,4,4,4,5,0,6,7,5,8,2.0,9.0,10.0,11.0,13.0,0.0,11.0,14.0,14.0,15.0,16.0,9.0,16.0,14.0,12.0,11.0,11.0,8.0,6.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14 10:00:00,0,0,1,0,2,3,3,5,6,1,5,6,7,10,10,10,7,11,10,10,7,0,9,11,10,6,7,8,7,5,2,3,0,4,5,6,2,3,1.0,8.0,7.0,9.0,10.0,9.0,8.0,7.0,10.0,12.0,13.0,9.0,12.0,14.0,13.0,11.0,10.0,7.0,6.0,5.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14 11:00:00,0,0,1,0,4,3,0,5,4,2,6,2,10,12,13,11,7,9,10,8,8,6,8,8,7,6,5,3,2,1,3,3,0,2,3,3,4,6,5.0,6.0,7.0,7.0,9.0,5.0,4.0,6.0,9.0,8.0,10.0,0.0,11.0,5.0,6.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14 12:00:00,0,1,1,0,2,3,3,4,3,4,8,7,12,14,15,18,10,21,11,19,18,13,11,10,6,6,5,3,4,3,6,4,4,3,1,4,0,5,6.0,7.0,9.0,10.0,10.0,9.0,4.0,9.0,13.0,0.0,11.0,0.0,14.0,12.0,12.0,11.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14 13:00:00,0,1,0,0,3,3,4,2,7,8,7,11,12,10,11,12,10,12,11,2,9,10,9,9,6,6,5,4,5,3,5,4,4,0,5,6,1,10,7.0,11.0,12.0,11.0,11.0,9.0,11.0,11.0,10.0,10.0,11.0,9.0,11.0,12.0,13.0,10.0,10.0,8.0,7.0,5.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14 14:00:00,0,0,1,0,3,4,0,3,4,0,7,7,10,13,8,11,6,11,10,11,9,13,12,12,8,4,3,4,3,4,4,5,4,4,5,6,5,5,2.0,9.0,8.0,14.0,20.0,23.0,23.0,15.0,14.0,21.0,16.0,13.0,13.0,12.0,12.0,10.0,9.0,7.0,4.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14 15:00:00,0,0,2,1,2,4,4,3,3,7,13,15,18,18,17,17,16,13,15,7,10,9,7,14,12,9,8,6,3,5,4,6,5,6,7,0,6,9,5.0,11.0,10.0,13.0,14.0,15.0,14.0,13.0,14.0,14.0,14.0,8.0,13.0,14.0,10.0,11.0,10.0,8.0,6.0,5.0,5.0,3.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14 16:00:00,0,1,0,0,7,33,0,34,18,34,31,28,21,23,17,25,24,25,23,22,12,24,22,17,21,12,11,6,4,3,7,3,9,5,7,3,8,6,9.0,10.0,11.0,17.0,33.0,40.0,26.0,30.0,39.0,37.0,27.0,35.0,33.0,32.0,20.0,27.0,20.0,16.0,13.0,6.0,4.0,3.0,3.0,3.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14 17:00:00,0,2,3,2,4,10,11,12,13,12,14,14,17,17,17,21,20,16,14,11,10,11,10,12,10,7,8,5,5,3,7,8,5,0,4,7,3,9,6.0,11.0,11.0,13.0,17.0,17.0,10.0,18.0,17.0,13.0,15.0,0.0,16.0,17.0,18.0,11.0,10.0,9.0,7.0,8.0,7.0,5.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14 18:00:00,0,2,2,3,4,11,4,12,13,8,15,13,16,19,18,19,15,17,16,17,16,15,14,10,8,7,6,7,8,6,14,16,15,14,9,6,5,7,6.0,10.0,13.0,15.0,22.0,21.0,18.0,16.0,17.0,17.0,18.0,10.0,13.0,12.0,11.0,15.0,14.0,8.0,4.0,5.0,6.0,5.0,4.0,3.0,4.0,1.0,6.0,4.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14 19:00:00,0,1,4,5,4,2,0,3,4,6,8,9,13,14,12,10,9,13,12,11,11,10,7,9,8,7,9,10,7,6,8,11,10,9,5,5,9,11,9.0,14.0,5.0,14.0,17.0,10.0,16.0,9.0,14.0,13.0,16.0,9.0,19.0,16.0,12.0,10.0,7.0,5.0,2.0,6.0,9.0,6.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14 20:00:00,0,0,2,0,1,3,1,0,4,3,6,5,8,7,8,9,5,8,9,6,6,8,4,5,7,5,6,5,4,3,5,1,6,5,4,2,3,5,5.0,7.0,8.0,7.0,7.0,0.0,5.0,6.0,6.0,2.0,7.0,6.0,14.0,12.0,13.0,9.0,5.0,3.0,3.0,4.0,5.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14 21:00:00,0,0,1,0,2,3,0,1,4,0,4,6,9,10,8,8,7,7,8,7,3,4,4,5,4,4,4,0,5,4,4,6,4,3,2,1,1,5,2.0,6.0,7.0,8.0,10.0,9.0,8.0,10.0,9.0,10.0,10.0,4.0,9.0,5.0,8.0,6.0,4.0,4.0,3.0,3.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14 22:00:00,0,1,1,0,4,6,0,5,0,0,7,8,13,13,11,7,12,10,8,9,6,7,0,5,4,3,1,2,2,2,3,4,2,3,0,2,0,7,8.0,12.0,2.0,13.0,14.0,1.0,4.0,0.0,14.0,4.0,16.0,13.0,12.0,12.0,11.0,7.0,3.0,5.0,3.0,2.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14 23:00:00,0,0,0,0,0,4,0,1,0,5,0,6,6,0,4,0,2,4,5,3,4,2,1,0,3,3,4,3,2,2,4,3,3,2,3,0,1,2,0.0,3.0,4.0,3.0,4.0,0.0,3.0,0.0,2.0,5.0,4.0,1.0,3.0,3.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15 05:00:00,0,0,0,0,0,1,0,2,4,5,10,10,9,10,7,6,5,4,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15 06:00:00,0,0,1,0,2,1,0,1,2,3,3,5,5,6,8,0,7,4,4,0,1,3,3,3,2,1,3,4,2,1,2,2,3,2,3,4,0,1,0.0,6.0,1.0,0.0,8.0,9.0,8.0,0.0,1.0,0.0,1.0,7.0,7.0,9.0,9.0,7.0,5.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15 07:00:00,0,5,15,17,16,9,3,6,8,10,17,27,29,30,34,36,17,35,32,8,34,32,8,8,6,5,7,8,8,6,2,2,2,2,9,11,12,7,9.0,15.0,15.0,16.0,16.0,14.0,15.0,15.0,14.0,15.0,15.0,13.0,16.0,17.0,19.0,24.0,24.0,22.0,13.0,25.0,28.0,27.0,25.0,14.0,11.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15 08:00:00,0,3,8,3,9,9,5,8,10,11,13,15,17,19,14,23,24,26,12,25,8,23,15,15,12,12,11,11,10,7,5,4,5,7,7,0,9,13,7.0,21.0,23.0,23.0,23.0,9.0,24.0,25.0,16.0,25.0,26.0,26.0,26.0,23.0,26.0,24.0,20.0,10.0,9.0,7.0,9.0,7.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15 09:00:00,0,1,0,0,3,5,4,3,6,5,6,8,10,5,6,9,7,9,7,4,5,4,4,7,6,5,6,5,7,2,3,2,0,3,3,3,0,4,4.0,6.0,6.0,8.0,8.0,8.0,6.0,9.0,10.0,11.0,7.0,8.0,12.0,13.0,15.0,13.0,15.0,10.0,7.0,7.0,7.0,6.0,5.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15 10:00:00,0,0,2,0,1,6,3,5,4,2,5,7,8,5,9,6,6,8,7,0,7,5,5,6,5,4,2,5,4,2,3,0,2,0,4,6,0,6,0.0,8.0,11.0,12.0,15.0,14.0,13.0,6.0,10.0,6.0,11.0,8.0,9.0,7.0,7.0,8.0,7.0,5.0,3.0,4.0,4.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15 11:00:00,0,0,0,0,2,3,0,4,6,3,4,5,6,7,4,8,8,3,4,7,6,6,6,5,4,2,3,3,3,0,2,3,3,0,3,1,1,6,0.0,7.0,6.0,5.0,8.0,7.0,8.0,9.0,8.0,9.0,8.0,1.0,11.0,6.0,4.0,9.0,4.0,4.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15 12:00:00,0,0,2,0,2,3,3,3,5,6,7,8,11,0,10,13,5,9,8,5,4,6,7,4,7,6,3,3,3,2,3,3,1,1,4,3,0,5,0.0,8.0,5.0,10.0,13.0,12.0,3.0,11.0,10.0,9.0,3.0,8.0,7.0,8.0,7.0,7.0,6.0,5.0,4.0,2.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15 13:00:00,0,0,1,0,3,5,4,5,6,8,6,9,9,9,9,9,0,8,9,9,10,10,7,8,6,6,5,8,6,5,3,2,5,0,6,1,7,7,14.0,7.0,8.0,9.0,15.0,5.0,6.0,15.0,13.0,14.0,15.0,8.0,13.0,12.0,11.0,10.0,11.0,9.0,7.0,3.0,5.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15 14:00:00,0,0,0,0,4,6,0,0,4,6,8,8,10,12,15,18,17,15,15,6,18,19,8,15,12,4,5,4,3,3,5,2,4,5,3,6,6,7,7.0,13.0,13.0,8.0,15.0,12.0,13.0,14.0,15.0,14.0,15.0,9.0,8.0,9.0,8.0,11.0,8.0,5.0,4.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15 15:00:00,0,0,1,2,3,5,6,5,3,2,7,9,12,14,17,17,9,15,13,9,8,2,9,11,7,5,3,3,2,3,6,7,6,5,3,4,3,6,5.0,8.0,7.0,11.0,29.0,33.0,30.0,18.0,20.0,29.0,31.0,13.0,31.0,14.0,27.0,18.0,14.0,6.0,3.0,3.0,5.0,2.0,4.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15 16:00:00,0,1,0,0,17,47,21,48,23,47,44,37,34,33,31,27,24,18,16,15,17,17,16,20,17,11,9,8,8,7,7,6,7,5,7,7,8,7,6.0,9.0,10.0,9.0,13.0,8.0,16.0,26.0,24.0,23.0,26.0,25.0,24.0,22.0,20.0,10.0,9.0,7.0,4.0,6.0,8.0,7.0,5.0,4.0,5.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15 17:00:00,0,0,0,1,2,5,3,6,11,7,13,13,17,19,19,21,20,16,18,14,18,15,17,13,10,8,7,8,7,4,7,5,6,5,6,7,6,9,8.0,11.0,10.0,11.0,14.0,13.0,14.0,16.0,16.0,15.0,18.0,18.0,19.0,17.0,20.0,13.0,14.0,10.0,8.0,7.0,6.0,7.0,5.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15 18:00:00,0,1,2,3,4,4,3,5,6,8,8,10,14,16,16,10,17,16,15,13,14,14,12,11,8,6,7,4,4,3,11,12,13,12,7,5,9,16,10.0,15.0,16.0,17.0,14.0,12.0,15.0,15.0,14.0,15.0,16.0,15.0,16.0,15.0,14.0,13.0,11.0,9.0,8.0,12.0,12.0,10.0,7.0,5.0,4.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15 19:00:00,0,0,2,2,1,2,2,4,5,3,7,9,14,14,12,13,12,12,12,11,11,12,9,8,7,9,11,11,10,9,6,7,5,6,6,3,5,6,6.0,9.0,12.0,13.0,18.0,13.0,16.0,17.0,15.0,14.0,19.0,18.0,17.0,15.0,13.0,12.0,9.0,6.0,5.0,5.0,6.0,4.0,5.0,6.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15 20:00:00,0,0,1,1,2,2,3,0,5,0,8,6,7,10,9,10,9,8,10,9,7,4,8,4,7,6,5,4,5,4,6,2,5,1,4,0,0,4,0.0,7.0,11.0,10.0,12.0,5.0,7.0,13.0,12.0,10.0,11.0,7.0,9.0,10.0,9.0,10.0,8.0,4.0,0.0,7.0,6.0,5.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15 21:00:00,0,2,3,0,1,2,0,5,6,2,10,10,11,13,11,10,1,10,10,5,9,5,7,6,6,5,5,5,2,3,3,4,5,3,3,0,2,3,2.0,6.0,6.0,5.0,7.0,2.0,6.0,8.0,6.0,5.0,6.0,4.0,4.0,6.0,3.0,5.0,6.0,5.0,4.0,7.0,6.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15 22:00:00,0,1,1,0,3,4,0,2,5,3,5,7,8,7,4,7,0,8,8,7,7,6,5,6,5,2,4,4,4,3,3,5,5,4,3,4,3,6,4.0,8.0,4.0,8.0,9.0,5.0,8.0,7.0,6.0,0.0,7.0,2.0,8.0,7.0,4.0,4.0,3.0,2.0,1.0,4.0,5.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15 23:00:00,0,0,1,0,1,0,0,0,0,1,4,2,2,3,3,0,4,0,5,6,0,5,0,3,1,1,3,2,4,1,3,2,1,2,1,0,2,4,4.0,5.0,8.0,7.0,9.0,0.0,8.0,6.0,8.0,9.0,7.0,6.0,6.0,7.0,6.0,5.0,4.0,4.0,2.0,3.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-16 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-16 05:00:00,0,0,0,0,0,1,0,0,4,2,5,5,0,2,3,0,0,0,2,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-16 06:00:00,0,0,1,0,1,1,0,0,2,0,2,4,3,2,6,8,6,5,0,6,5,4,0,3,2,1,4,3,2,2,1,1,2,0,1,3,2,0,0.0,4.0,0.0,4.0,5.0,5.0,2.0,4.0,0.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-16 07:00:00,1,3,13,8,12,5,4,6,6,8,11,28,31,34,38,15,39,40,10,39,35,29,5,4,3,3,6,7,5,3,2,2,3,2,9,10,5,11,9.0,15.0,16.0,16.0,18.0,17.0,14.0,13.0,12.0,16.0,10.0,15.0,17.0,19.0,20.0,25.0,23.0,19.0,18.0,20.0,30.0,29.0,26.0,27.0,22.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-16 08:00:00,0,10,13,11,13,7,9,8,8,9,9,11,13,14,18,23,21,21,22,9,21,20,12,13,13,9,10,9,11,9,3,4,4,5,6,7,11,14,15.0,23.0,25.0,25.0,26.0,12.0,26.0,25.0,17.0,26.0,25.0,9.0,22.0,23.0,22.0,19.0,16.0,9.0,8.0,6.0,5.0,6.0,5.0,6.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-16 09:00:00,0,2,1,2,3,5,2,3,3,6,5,7,6,10,14,6,5,9,6,5,2,10,8,7,6,5,5,5,3,1,6,5,6,2,5,6,0,5,0.0,8.0,1.0,5.0,10.0,0.0,8.0,10.0,11.0,11.0,5.0,10.0,14.0,16.0,9.0,11.0,9.0,4.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-16 10:00:00,0,0,2,0,4,2,0,3,4,4,7,5,7,8,6,11,9,10,9,10,7,9,6,6,6,3,5,4,2,1,4,5,4,0,1,5,4,9,3.0,4.0,5.0,8.0,10.0,7.0,11.0,11.0,9.0,0.0,10.0,8.0,10.0,9.0,8.0,9.0,7.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-16 11:00:00,0,0,1,0,7,8,0,3,6,6,7,7,7,0,5,9,5,7,6,7,8,8,7,7,6,5,3,3,4,2,5,4,3,0,5,1,4,4,0.0,7.0,6.0,7.0,8.0,6.0,10.0,11.0,6.0,6.0,12.0,5.0,8.0,12.0,0.0,15.0,14.0,5.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
