Unnamed: 0,1_개화역광역환승센터,2_개화역1번출구.개화검문소,3_개화119안전센터,4_김포공항국제선,5_한국공항공사,6_김포공항국내선,7_제과점앞,8_공항동주민센터,9_공항동천주교회,10_공항동송정중학교,11_강서면허시험장.메이필드호텔,12_마곡수명산파크7단지,13_마곡수명산파크5단지6단지,14_마곡수명산파크2단지,15_마곡엠밸리15단지아파트,16_마곡역교차로,17_발산역3번출구,18_서울호서전문학교.등촌주공3단지아파트,19_등촌3동주공4단지아파트,20_등촌3동5단지아파트.등촌고등학교,21_등촌3동주공10단지아파트,22_SBS공개홀,23_가양역.우성아파트,24_가양역.마포중고등학교,25_강서구청사거리.서울디지털대학교,26_등촌중학교백석초등학교,27_등촌역.강서보건소,28_염창역.서울도시가스,29_안양천입구,30_양평동한솔아파트,31_양평한신아파트.선유도공원입구,32_당산역,33_당산역,34_양평한신아파트.선유도공원입구,35_영등포아리수정수센터,36_염창역.서울도시가스,37_등촌역.강서보건소,38_등촌중학교백석초등학교,39_KC대학교.강서LG베스트샵,40_경복비즈니스고등학교,41_가양역.마포중고등학교,42_가양역.우성아파트,43_SBS공개홀,44_등촌3동대림아파트,45_등촌3동5단지아파트.등촌고등학교,46_등촌동부영아파트,47_서울호서전문학교.등촌주공3단지아파트,48_발산역2번출구,49_발산역9번출구,50_마곡동로사거리,51_마곡엠밸리14단지아파트,52_마곡수명산파크2단지,53_마곡수명산파크3단지4단지,54_마곡수명산파크7단지,55_강서면허시험장.메이필드호텔,56_공항동송정중학교,57_국립항공박물관.공항동천주교회,58_공항동지하도입구,59_롯데몰.김포공항역,60_김포공항국제선,61_한국공항공사,62_김포공항국내선,63_방화동도시개발11단지,64_개화119안전센터,65_개화역광역환승센터,66_강서공영차고지(종점가상)
2022-03-17 20:00:00,0,0,0,1,0,3,1,2,1,0,2,5,3,4,7,9,9,10,9,7,7,6,5,5,5,3,2,0,1,0,1,5,5,4,5,8,10,7,6,9,9,10,11,11,6,4,5,7,8,10,11,6,3,2,3,1,1,0,1,0,0,0,0,0,0,0
2022-03-17 21:00:00,1,0,0,0,0,5,6,5,3,1,0,2,4,4,4,6,6,7,6,4,5,4,5,7,5,2,4,4,2,3,0,4,10,11,10,11,12,11,9,2,7,12,11,11,7,4,4,8,10,11,10,7,5,3,2,2,1,0,0,0,0,0,0,0,0,0
2022-03-17 22:00:00,0,1,2,1,2,2,5,3,2,0,4,2,1,5,5,7,10,10,9,6,7,10,8,3,4,2,3,3,3,0,0,3,7,7,8,10,11,11,7,10,9,9,10,7,7,5,2,6,7,9,8,7,5,4,2,2,0,0,0,0,0,0,0,0,0,0
2022-03-17 23:00:00,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,6,8,1,7,6,6,0,4,0,2,1,1,3,2,2,0,4,7,7,8,8,7,6,6,4,8,9,8,7,6,6,6,8,9,6,7,5,3,0,2,2,1,0,0,0,0,0,0,0,0,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,0,0,0,2,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,0,1,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,1,5,6,7,8,7,8,9,8,8,6,7,8,1,1,0,0,3,2,0,3,4,4,5,5,6,7,6,4,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 06:00:00,2,0,0,0,1,1,1,1,0,1,0,2,3,0,2,0,1,1,5,7,8,7,3,2,5,3,4,5,4,3,5,3,5,2,4,1,2,2,3,3,4,5,0,4,3,2,3,2,1,2,2,1,3,2,6,2,7,4,4,2,1,3,2,1,0,0
2022-03-18 07:00:00,0,2,1,2,0,4,4,7,7,6,2,8,8,10,14,11,17,20,24,18,24,24,12,10,10,8,15,10,0,22,14,4,6,4,9,8,13,21,21,16,17,19,17,16,11,16,16,15,11,10,9,3,9,9,6,5,8,7,3,2,1,0,0,0,0,0
2022-03-18 08:00:00,2,4,0,0,0,3,9,8,12,8,7,13,14,17,19,22,20,17,23,26,26,23,16,17,23,24,19,18,16,23,24,4,9,13,11,14,15,16,14,10,15,15,17,18,17,21,20,15,13,13,11,11,11,9,7,7,11,12,5,4,3,2,0,0,0,0
2022-03-18 09:00:00,1,1,2,1,0,1,3,2,4,2,4,5,10,11,10,8,5,9,9,11,14,13,9,8,8,9,12,10,9,10,11,2,4,5,1,6,8,8,6,8,10,11,10,9,7,9,10,4,9,5,6,5,2,2,3,1,2,1,1,0,0,0,0,0,0,0
2022-03-18 10:00:00,2,0,0,0,0,1,5,1,0,1,1,2,7,8,9,7,6,5,8,9,12,2,7,8,9,7,5,4,0,4,1,1,2,1,0,2,5,7,3,2,3,4,5,3,7,4,5,7,4,3,3,3,2,3,4,3,5,3,1,0,0,0,0,0,0,0
2022-03-18 11:00:00,0,2,0,0,0,1,0,0,2,0,3,5,4,4,5,3,5,5,6,8,7,8,10,10,8,5,4,3,3,4,2,0,2,1,1,3,5,5,6,9,7,8,6,5,4,3,4,4,7,3,2,0,1,3,4,1,2,2,1,1,0,0,0,0,0,0
2022-03-18 12:00:00,1,0,0,0,1,3,2,2,3,0,5,6,6,5,6,6,5,6,10,10,8,7,7,7,7,7,5,6,6,5,5,2,2,3,2,5,8,8,8,8,9,9,10,9,9,8,8,6,7,6,6,2,5,4,2,5,6,4,2,0,2,2,0,0,0,0
2022-03-18 13:00:00,0,1,1,0,1,2,3,4,4,5,7,6,8,10,6,7,9,7,7,24,10,12,11,7,7,6,5,4,4,4,5,3,5,0,1,6,10,10,11,10,6,10,9,11,17,16,15,13,12,11,5,4,3,3,2,2,4,2,2,3,1,1,1,0,0,0
2022-03-18 14:00:00,0,1,1,1,0,2,3,2,3,2,3,3,7,7,12,11,13,14,16,16,34,32,28,26,24,14,8,5,3,4,2,1,4,3,6,3,11,12,3,11,11,9,10,10,9,10,8,10,9,6,8,6,5,4,5,3,5,1,2,0,0,0,0,0,0,0
2022-03-18 15:00:00,1,0,1,1,2,4,3,5,6,0,6,7,9,10,10,12,9,11,9,12,15,9,11,8,11,8,7,6,5,7,1,2,4,6,5,6,8,12,11,7,10,9,10,8,9,9,8,13,15,13,8,5,4,5,7,6,4,3,1,0,0,0,0,0,0,0
2022-03-18 16:00:00,1,0,0,1,2,1,2,1,3,4,10,10,6,10,15,12,12,12,11,12,14,12,11,11,14,12,8,7,8,9,8,4,6,0,6,11,12,11,11,9,15,12,12,11,11,12,11,15,18,15,8,5,4,6,5,5,4,4,3,1,1,1,0,0,0,0
2022-03-18 17:00:00,0,0,0,0,0,3,3,2,3,3,7,9,16,18,18,14,8,7,9,13,12,13,11,12,11,10,8,7,8,13,10,5,11,0,11,10,14,12,13,11,16,17,19,15,13,12,12,10,10,10,8,6,5,4,7,6,5,1,3,1,0,1,0,0,0,0
2022-03-18 18:00:00,1,1,0,2,3,4,6,5,4,3,7,8,10,11,10,11,12,13,13,13,13,14,12,14,12,14,13,12,6,23,9,10,15,19,21,25,21,22,16,7,14,17,19,20,16,14,16,16,17,17,15,8,7,3,6,4,5,6,3,1,0,1,1,0,0,0
2022-03-18 19:00:00,1,2,0,1,5,4,6,0,4,1,3,2,5,5,8,9,7,7,4,8,9,6,6,8,6,5,7,8,8,9,2,5,13,14,16,24,24,23,16,14,13,20,23,24,20,11,9,13,18,19,15,16,16,14,12,8,4,5,1,0,0,1,0,0,0,0
2022-03-18 20:00:00,0,1,0,1,0,4,5,2,4,0,1,2,4,5,4,5,6,8,8,6,8,6,7,8,4,4,3,3,1,3,0,4,6,5,7,8,10,6,8,7,7,10,10,9,8,5,3,7,8,0,6,4,4,0,0,1,3,2,1,0,1,1,0,0,0,0
2022-03-18 21:00:00,0,1,0,2,3,4,1,0,0,4,0,4,1,2,2,2,5,6,5,2,1,5,4,6,8,7,4,2,1,2,0,5,8,9,8,9,9,6,4,5,5,7,5,8,6,5,4,6,8,9,7,5,3,4,3,1,0,0,0,0,0,1,0,0,0,0
2022-03-18 22:00:00,0,1,1,0,2,6,6,3,5,2,2,1,4,2,1,2,6,2,2,2,4,7,5,6,2,2,1,2,0,2,0,3,7,7,7,10,10,9,7,10,8,10,12,10,8,9,9,11,11,10,7,7,6,1,1,2,0,0,0,0,0,0,0,0,0,0
2022-03-18 23:00:00,0,0,0,1,0,2,1,0,3,0,1,1,4,5,4,3,8,7,4,6,0,7,5,4,3,3,1,1,0,0,0,8,11,12,11,15,16,7,14,6,12,13,12,11,10,8,9,6,17,6,13,8,4,3,2,0,1,0,0,0,0,1,0,0,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,0,2,0,0,1,0,0,0,0,0,1,2,1,3,0,0,2,1,3,3,4,2,2,2,3,3,4,2,1,0,0,0,2,0,2,0,4,5,0,0,1,6,0,5,5,4,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,0,1,0,0,0,0,0,0,1,1,0,2,1,3,3,0,2,1,3,3,4,3,2,2,2,0,2,1,2,2,1,2,1,2,2,3,4,5,0,3,6,2,0,4,3,2,1,3,2,0,1,0,2,0,3,3,5,0,2,1,1,0,0,0,0,0
2022-03-19 07:00:00,0,2,0,4,3,0,1,2,3,0,1,3,3,3,0,1,0,1,2,5,4,4,1,1,3,3,4,0,0,6,7,1,0,1,4,2,3,3,0,2,4,7,6,3,4,5,5,7,7,7,5,5,4,2,3,4,5,4,1,0,0,0,1,0,0,0
2022-03-19 08:00:00,0,1,0,0,1,1,2,1,3,2,4,6,8,9,9,7,6,5,9,9,10,8,6,0,8,8,5,4,5,3,2,1,0,1,2,3,5,3,2,2,4,5,6,6,5,7,8,7,5,7,3,3,4,2,3,2,3,3,1,2,0,2,1,0,0,0
2022-03-19 09:00:00,0,1,0,1,0,0,3,4,5,3,3,5,6,7,5,6,6,8,10,8,10,8,5,6,6,4,3,4,4,6,5,0,1,1,2,3,5,5,4,5,5,10,7,4,7,10,8,7,5,3,4,3,9,0,4,8,8,7,6,0,2,0,0,0,0,0
2022-03-19 10:00:00,0,0,0,1,0,3,1,4,1,2,3,2,5,7,8,7,6,2,9,8,11,8,6,7,7,5,6,3,3,5,0,1,1,0,0,2,5,4,4,6,7,8,10,8,8,12,9,10,7,5,2,1,2,2,2,3,5,6,1,2,0,1,0,0,0,0
2022-03-19 11:00:00,0,1,0,0,0,0,1,4,6,5,3,7,13,15,14,9,8,7,10,12,15,13,10,6,6,5,7,5,6,6,0,2,3,2,3,5,8,3,7,8,5,8,7,6,6,9,6,8,9,8,6,4,4,5,2,2,7,2,2,0,0,0,0,0,0,0
2022-03-19 12:00:00,0,2,0,1,1,5,3,1,4,3,2,3,6,7,12,13,5,5,8,9,9,9,6,10,11,10,9,6,3,7,6,3,5,6,0,4,9,10,7,8,11,13,11,12,9,10,12,11,11,9,6,7,7,5,4,5,4,1,3,0,2,1,0,0,0,0
2022-03-19 13:00:00,0,1,0,0,0,6,5,4,6,2,4,3,6,8,9,10,6,8,10,11,14,13,8,6,5,4,4,6,5,6,0,4,6,2,1,3,6,6,5,0,6,7,13,6,8,9,7,7,6,5,4,3,4,6,4,5,6,6,2,1,0,1,0,0,0,0
2022-03-19 14:00:00,0,2,0,3,2,6,2,1,7,4,7,7,12,14,16,13,11,5,11,10,13,12,14,13,11,11,10,7,5,7,9,1,7,3,8,7,7,7,6,4,7,9,8,6,13,7,11,9,10,8,1,3,4,0,1,4,5,4,0,0,1,0,0,0,0,0
2022-03-19 15:00:00,2,1,2,2,3,3,3,4,5,4,5,3,7,8,9,14,7,6,7,7,9,10,8,10,9,7,5,4,5,7,4,3,5,2,3,6,7,5,7,6,7,9,7,9,10,11,6,15,17,3,9,8,3,0,3,7,7,6,2,2,1,0,0,0,0,0
2022-03-19 16:00:00,2,2,1,2,1,3,0,0,7,0,8,6,8,10,9,10,6,5,8,9,9,9,9,9,9,5,7,6,5,8,10,3,3,5,4,7,7,6,5,6,7,13,9,8,13,10,6,11,7,9,12,5,2,4,7,6,9,9,0,0,1,0,0,0,0,0
2022-03-19 17:00:00,0,4,3,4,0,2,4,3,3,0,3,6,8,6,8,10,6,7,13,12,10,8,7,9,8,7,5,5,6,7,5,3,3,4,2,6,9,7,8,7,7,8,12,12,9,8,9,10,12,9,5,4,6,0,6,4,5,2,3,0,0,0,2,1,0,0
2022-03-19 18:00:00,1,2,0,1,0,2,3,1,3,2,1,4,5,7,9,7,8,9,9,8,7,7,5,8,4,7,6,0,6,5,6,2,6,5,7,7,8,9,7,4,11,13,12,10,5,9,7,6,5,9,8,4,3,1,3,0,1,3,1,0,0,0,0,0,0,0
2022-03-19 19:00:00,2,0,0,5,0,8,2,0,3,0,9,10,12,11,10,11,14,13,13,11,10,10,9,5,4,2,2,4,3,2,3,4,5,5,6,6,7,6,3,4,7,8,7,5,4,7,6,7,8,3,6,4,5,2,3,3,2,2,1,0,0,1,0,0,0,0
2022-03-19 20:00:00,0,1,0,0,0,3,3,0,6,0,7,4,7,7,9,5,13,12,2,10,4,7,2,4,3,0,1,4,0,4,0,4,7,6,5,8,4,6,7,4,6,6,7,5,4,3,2,6,6,7,7,2,3,0,2,0,2,1,0,0,0,0,0,0,0,0
2022-03-19 21:00:00,2,0,1,0,0,4,4,0,3,4,0,1,3,0,1,0,6,4,5,3,2,3,4,7,2,0,3,2,2,3,0,3,6,5,8,10,9,10,0,10,11,14,13,10,8,3,2,1,5,5,7,3,1,1,3,1,0,0,0,0,0,2,1,0,0,0
2022-03-19 22:00:00,0,1,0,0,1,3,5,4,4,0,3,2,1,2,1,0,3,1,1,4,3,5,5,6,4,0,2,1,2,4,0,3,8,5,7,8,7,6,7,5,8,9,11,9,6,6,5,3,8,7,8,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,6,5,0,1,5,2,5,4,4,2,0,0,0,0,3,10,8,9,9,10,6,9,7,4,10,8,9,5,4,6,5,9,10,9,6,3,0,0,2,1,0,0,0,0,0,0,0,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,0,0,0,0,0,0,1,2,0,2,2,2,3,0,0,2,3,6,7,2,8,6,4,0,0,3,0,1,0,2,1,0,1,1,2,2,0,0,0,4,0,3,2,2,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,2,0,3,0,1,1,1,2,1,0,1,0,0,2,1,0,1,0,2,1,0,1,3,2,0,1,2,0,0,1,0,0,0,0,0,0,2,0,2,2,4,1,1,2,0,0,0,0,0,0
2022-03-20 07:00:00,1,0,0,0,0,1,0,0,0,2,0,1,0,2,0,0,1,1,3,0,4,1,3,0,1,3,2,0,0,3,1,1,3,0,2,3,0,3,0,3,0,4,3,3,2,5,4,5,3,2,1,2,4,3,2,0,5,4,1,0,0,0,0,0,0,0
2022-03-20 08:00:00,0,1,1,2,0,3,1,0,2,2,1,1,2,1,0,0,0,1,3,4,0,2,3,2,4,4,3,1,1,4,0,1,2,0,0,2,2,0,0,2,1,2,3,4,4,5,4,4,3,0,6,5,4,4,3,0,4,2,1,0,0,0,0,0,0,0
2022-03-20 09:00:00,0,1,0,0,1,2,3,1,9,0,0,9,12,13,11,8,5,5,7,6,8,9,8,7,8,8,5,6,3,7,2,2,0,0,0,2,3,3,0,4,0,4,6,3,4,5,4,2,2,0,0,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0
2022-03-20 10:00:00,0,2,0,0,0,1,3,0,2,1,1,4,6,7,8,6,3,2,6,7,6,4,4,3,6,4,5,4,3,8,10,3,1,3,3,2,2,3,1,1,4,2,2,1,5,6,5,5,2,1,1,1,0,3,2,2,3,0,0,0,0,0,0,0,0,0
2022-03-20 11:00:00,0,1,0,0,0,0,1,4,5,0,4,3,5,1,6,6,6,3,7,9,10,8,2,3,5,3,6,4,0,4,5,1,1,0,1,2,4,6,4,0,2,3,0,1,2,4,2,3,3,2,1,1,4,6,5,6,7,9,3,2,1,0,0,0,0,0
2022-03-20 12:00:00,0,0,0,1,0,6,3,5,10,0,13,12,14,15,12,16,8,7,6,6,9,10,8,7,6,11,12,10,9,12,9,1,2,3,0,6,1,4,1,2,3,6,8,9,7,10,10,5,10,8,4,3,3,3,5,2,3,2,1,0,0,0,0,0,0,0
2022-03-20 13:00:00,1,0,0,0,0,3,5,3,4,0,2,7,6,7,6,5,7,7,6,4,7,9,8,0,10,10,11,10,9,10,8,5,5,4,3,6,6,5,4,1,6,5,7,12,13,12,11,7,7,7,7,6,6,4,4,5,6,6,2,0,0,3,1,0,0,0
2022-03-20 14:00:00,0,0,0,2,2,5,4,4,4,0,5,7,11,6,10,9,5,6,6,7,9,8,6,7,9,8,8,2,0,7,2,1,5,3,4,5,5,5,4,3,4,7,6,6,7,6,5,7,7,9,10,10,6,5,6,0,2,2,1,1,0,1,0,0,0,0
2022-03-20 15:00:00,0,1,0,2,0,3,5,0,0,0,3,5,8,6,4,8,6,6,8,8,11,8,9,10,9,10,8,7,6,5,6,3,12,8,9,7,5,7,5,3,6,8,8,9,7,5,5,5,8,7,5,5,5,1,2,5,3,4,1,0,0,1,0,0,0,0
2022-03-20 16:00:00,0,1,1,0,0,3,2,1,5,0,1,4,8,14,19,16,5,6,8,9,11,6,8,8,9,6,5,3,4,7,8,4,7,7,9,7,9,7,9,11,10,11,11,9,5,4,5,13,16,17,13,12,9,9,8,3,4,5,3,4,2,1,0,0,0,0
2022-03-20 17:00:00,0,2,0,4,0,4,4,3,4,3,0,5,8,9,8,9,8,7,6,8,8,9,5,5,4,6,5,3,4,2,2,5,8,6,0,7,9,11,10,9,8,12,17,18,11,11,8,14,16,15,12,7,4,2,4,0,5,0,1,0,2,1,1,0,0,0
2022-03-20 18:00:00,0,2,0,3,3,3,5,1,6,0,7,6,4,9,8,9,7,9,3,7,0,9,6,3,5,4,3,0,0,4,0,3,5,6,5,4,5,6,5,5,6,8,9,11,6,5,4,8,8,10,8,3,6,2,7,1,5,4,3,0,0,3,2,0,0,0
2022-03-20 19:00:00,0,0,1,3,0,5,0,3,3,0,0,0,3,2,5,7,9,9,11,9,10,8,6,3,3,4,3,4,0,1,0,3,9,9,9,11,14,10,10,5,11,9,8,8,6,5,6,5,7,2,4,3,1,0,3,1,3,2,0,0,1,0,0,0,0,0
2022-03-20 20:00:00,1,2,0,1,0,4,6,5,5,0,1,5,5,1,4,8,7,9,6,5,8,7,6,4,5,4,4,2,3,3,5,1,2,0,0,6,6,1,8,1,7,8,6,6,4,3,2,3,8,0,7,6,2,1,0,2,3,2,2,1,0,0,0,0,0,0
2022-03-20 21:00:00,1,0,0,0,0,4,2,1,5,0,0,4,5,4,2,6,6,5,4,0,4,4,2,4,3,3,1,2,0,0,0,2,3,0,4,5,7,6,6,5,5,7,9,8,5,2,0,5,9,10,6,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-20 22:00:00,0,0,0,0,0,3,3,2,2,0,0,1,1,0,1,2,5,5,2,4,1,5,4,6,4,0,1,2,1,0,2,3,5,6,0,7,7,6,5,0,3,6,7,6,5,6,2,4,8,0,5,4,2,3,1,1,2,1,0,0,0,1,0,0,0,0
2022-03-20 23:00:00,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,6,7,6,2,0,2,2,5,3,2,1,0,2,0,0,1,6,0,4,7,6,6,4,0,5,5,6,4,2,2,0,3,6,0,5,4,3,1,3,2,0,0,0,0,0,2,0,0,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,0,1,0,0,0,1,2,1,1,0,1,2,3,1,0,0,2,4,4,4,6,6,5,4,8,3,7,5,1,6,2,1,2,3,2,4,3,4,0,5,9,3,6,7,5,7,7,6,5,2,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 06:00:00,0,2,0,1,0,0,1,1,2,0,0,2,1,3,2,3,1,0,6,10,12,7,5,4,3,3,5,4,6,8,8,3,4,3,2,2,4,3,0,4,2,4,1,3,5,5,1,4,4,2,3,2,4,3,11,3,12,10,5,4,1,2,1,0,0,0
2022-03-21 07:00:00,1,3,4,3,3,1,4,7,11,2,10,5,7,12,17,16,21,20,25,19,22,23,11,9,22,24,20,13,14,19,22,6,16,7,8,6,17,23,24,18,16,14,17,16,10,13,13,12,7,4,7,7,8,10,9,8,13,12,4,2,1,1,0,0,0,0
2022-03-21 08:00:00,0,2,0,1,2,3,4,4,8,9,7,10,13,13,14,16,17,14,27,28,35,30,15,11,19,18,18,17,18,22,26,13,14,16,17,26,28,23,18,16,17,21,20,23,20,23,23,21,23,12,10,10,10,11,11,8,12,12,5,3,2,1,0,0,0,0
2022-03-21 09:00:00,1,2,1,1,0,2,3,2,2,2,0,3,6,6,7,6,7,8,16,17,21,21,14,14,15,12,15,14,9,15,17,2,3,4,2,4,6,10,8,6,8,9,13,11,12,13,14,12,16,8,6,5,0,0,2,4,3,3,1,0,0,0,1,0,0,0
2022-03-21 10:00:00,0,0,0,0,0,1,1,0,3,1,2,1,5,4,7,4,5,4,8,9,11,12,10,11,8,6,3,2,3,4,4,2,4,2,5,4,5,5,5,6,7,5,4,4,5,8,7,6,4,2,3,2,2,0,4,0,6,5,2,0,0,1,0,0,0,0
2022-03-21 11:00:00,0,4,0,1,2,1,2,4,3,1,5,8,7,8,9,9,6,9,10,10,7,10,8,7,6,7,6,4,3,5,5,1,4,0,5,3,9,11,3,9,5,7,8,7,6,7,7,9,7,5,5,4,3,1,4,2,4,1,0,0,0,0,0,0,0,0
2022-03-21 12:00:00,0,1,1,2,0,3,2,5,3,4,4,5,4,6,7,7,7,5,10,13,12,13,10,6,7,7,3,3,2,3,2,2,3,3,5,7,7,7,3,6,7,6,7,6,5,6,4,8,9,6,5,4,5,4,5,3,2,1,2,0,1,0,0,0,0,0
2022-03-21 13:00:00,0,0,0,0,1,4,2,3,2,1,2,3,6,11,10,9,8,10,11,2,13,11,7,7,6,6,5,4,4,5,5,3,3,2,1,7,9,8,6,5,7,8,7,7,6,9,8,6,6,2,4,4,3,0,3,3,4,2,2,2,1,2,1,0,0,0
