Unnamed: 0,1_도봉산역광역환승센터,2_도봉산역,3_도봉한신아파트,4_서울북부지방법원.검찰청.도봉역성황당,5_신도봉사거리,6_신도봉시장.도봉구청.방학북부역,7_도봉소방서.방학남부역,8_도봉보건소,9_도봉구민회관.도봉문화원(중),10_쌍문역,11_우이1교앞,12_수유3동우체국,13_수유(강북구청)역,14_수유역,15_수유시장.성신여대미아캠퍼스앞,16_미아역.신일중고,17_도봉세무서.성북시장,18_미아사거리역,19_월곡뉴타운,20_길음뉴타운,21_미아리고개.미아리예술극장,22_돈암사거리.성신여대입구,23_삼선교.한성대학교,24_혜화동로터리.여운형활동터,25_명륜3가.성대입구,26_창경궁.서울대학교병원,27_원남동,28_종로4가.종묘,29_종로3가.탑골공원,30_종로2가,31_종로1가,32_광화문,33_서울역사박물관.경희궁앞,34_서대문역사거리,35_충정로역,36_아현초등학교,37_마포경찰서,38_아현동주민센터,39_공덕역,40_마포역,41_여의도환승센터,42_여의도공원,43_영등포역,44_남부지방법원등기국.구로세무서(에이스하이테크시티),45_문래동남성아파트,46_신도림역,47_신도림동.구로역,48_구일역.중앙유통상가,49_동양미래대학.구로성심병원,50_개봉역.영화아파트,51_경인중학교.개봉사거리,52_오류1동주민센터.오류문화센터,53_오류동역,54_오류지구대.신오류주유소,55_연세중앙교회,56_궁동청소년문화의집,57_우신고등학교,58_온수역,59_온수동종점,60_온수역,61_우신고등학교,62_궁동청소년문화의집.구로검사소,63_연세중앙교회,64_씨티월드,65_오류동역,66_오류1동주민센터.오류문화센터,67_경인중학교.개봉사거리,68_개봉역.한마을아파트,69_동양미래대학.구로성심병원,70_구일역.제일제당,71_신도림동.구로역,72_신도림역,73_문래동남성아파트,74_남부지방법원등기국.구로세무서(에이스하이테크시티),75_영등포역,76_전경련회관,77_여의도환승센터,78_파크원타워.LG트윈타워,79_마포역,80_공덕역,81_아현동주민센터,82_마포경찰서,83_아현초등학교,84_충정로역,85_서대문역사거리,86_서울역사박물관.경희궁앞,87_광화문,88_종로1가,89_종로2가,90_종로3가.탑골공원,91_종로4가.종묘,92_종로5가.광장시장,93_종로5가.효제초등학교,94_종로5가.효제동.김상옥의거터,95_방송통신대.이화장,96_혜화역.마로니에공원,97_혜화역.동성중고(장면총리가옥),98_삼선교.한성대학교.조소앙활동터,99_돈암사거리.성신여대입구,100_미아리고개.미아리예술극장,101_길음뉴타운,102_월곡뉴타운,103_미아사거리역,104_도봉세무서.성북시장,105_미아역.신일중고,106_수유시장.성신여대미아캠퍼스앞,107_수유역.강북구청,108_수유3동우체국,109_우이1교앞,110_쌍문역,111_도봉구민회관.도봉문화원(중),112_도봉보건소.북한산아이파크아파트,113_도봉소방서.방학남부역,114_신도봉시장.도봉구청.방학북부역,115_신도봉사거리,116_서울북부지방법원.검찰청.도봉역성황당,117_도봉한신아파트,118_도봉산역,119_도봉산역광역환승센터
2022-04-06 18:00:00,2,17,17,20,18,20,22,24,26,22,23,23,22,21,20,20,22,23,25,24,23,19,23,26,30,34,43,40,37,40,48,52,65,66,66,56,48,46,43,62,64,63,44,43,38,47,45,44,41,41,40,27,25,22,17,15,13,6,7,26,24,21,18,18,20,23,22,22,29,37,38,22,25,39,44,46,69,70,61,43,50,54,53,44,44,46,49,46,48,50,54,54,51,46,48,45,43,42,40,38,38,33,32,30,30,28,32,31,32,46,45,37,34,34,30,27,22,7,0
2022-04-06 19:00:00,1,15,12,14,12,13,15,18,20,15,15,16,14,14,12,16,13,14,11,11,10,14,15,14,14,20,24,22,18,19,24,28,30,31,34,42,38,33,29,34,34,27,33,36,34,51,48,43,36,34,30,22,22,21,13,12,9,5,3,13,22,16,9,9,7,9,7,10,11,13,15,17,16,12,18,29,42,53,34,25,26,22,22,29,23,23,26,29,34,38,39,33,36,35,33,33,38,38,46,42,36,34,32,29,30,28,34,26,23,38,32,23,22,19,16,10,4,3,0
2022-04-06 20:00:00,5,5,8,10,11,11,14,14,14,12,11,12,12,8,11,11,10,13,16,14,15,13,12,12,13,14,20,14,19,19,17,19,23,23,22,26,25,21,23,24,51,48,34,32,29,33,31,21,18,21,18,15,12,12,8,8,7,6,1,10,8,9,8,7,8,7,6,9,11,8,10,11,11,13,19,20,31,39,36,32,35,37,36,32,24,26,27,29,32,33,34,37,36,35,36,35,31,29,31,27,30,27,24,24,25,22,18,19,18,19,21,19,16,15,12,9,7,3,2
2022-04-06 21:00:00,5,9,6,9,6,9,8,7,9,10,6,11,10,8,7,7,6,7,5,10,9,8,9,9,10,10,10,13,16,19,20,22,24,26,28,29,27,23,26,33,35,36,29,28,18,26,23,28,27,27,22,17,16,14,14,9,7,4,1,4,4,4,15,16,14,15,15,17,23,16,21,20,17,16,23,23,33,36,34,25,25,23,20,19,18,24,30,30,30,33,32,31,30,29,27,28,29,33,33,29,24,24,23,23,20,20,20,21,17,24,21,14,14,15,13,13,8,3,0
2022-04-06 22:00:00,1,3,2,3,0,4,6,4,0,4,3,7,6,5,4,6,4,4,11,11,8,6,5,7,9,11,13,9,14,18,23,28,30,33,31,29,29,27,27,29,29,29,22,23,23,27,25,25,25,23,22,22,18,13,18,20,16,6,1,3,4,5,6,7,10,8,7,10,14,15,16,19,12,17,24,26,35,38,27,31,31,31,27,16,18,21,28,31,33,38,29,30,29,28,27,33,35,37,33,33,35,33,26,24,24,23,27,28,23,25,26,23,20,17,15,14,9,6,0
2022-04-06 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,13,12,14,18,19,16,18,15,17,17,22,20,20,18,16,23,20,18,18,15,13,9,8,7,6,4,3,2,1,7,6,5,3,4,3,4,5,2,7,5,7,14,6,15,13,15,15,16,16,15,18,20,19,18,19,18,19,17,18,23,18,23,26,23,22,25,26,24,18,15,14,14,26,21,21,19,17,17,14,23,16,10,12,14,11,10,5,3,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,1,2,3,6,9,14,18,21,22,24,26,27,28,30,31,37,38,45,44,42,38,38,37,35,32,28,30,27,26,19,15,14,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,0,2,3,5,2,6,9,12,12,9,10,10,15,15,17,14,18,23,21,25,23,26,25,24,23,24,26,23,25,23,20,21,22,20,18,17,15,14,13,15,12,8,7,6,5,4,4,5,4,4,4,3,4,2,7,3,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,4,7,6,8,9,10,15,18,21,19,22,23,18,18,22,23,22,24,27,31,24,24,28,26,28,29,30,23,27,26,25,21,19,25,24,23,26,24,17,24,16,14,8,7,4,8,7,5,4,4,6,4,4,5,7,7,6,1,6,9,12,13,14,19,21,26,28,31,28,32,31,29,30,29,31,29,26,25,22,21,20,21,20,22,17,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 07:00:00,4,22,24,27,28,33,38,44,44,39,42,43,41,41,39,31,33,41,43,48,51,51,52,53,51,52,42,39,38,40,38,36,33,32,33,38,39,44,61,62,20,19,20,12,10,12,14,11,12,15,17,13,15,21,13,29,22,1,13,26,28,33,37,44,50,59,55,48,53,50,48,47,46,49,61,56,53,38,33,32,36,43,51,47,28,27,27,20,17,15,15,14,12,10,8,9,6,9,7,6,8,7,10,9,10,11,23,25,28,26,25,29,24,19,16,17,15,4,0
2022-04-07 08:00:00,6,27,28,32,33,37,43,48,47,34,38,45,38,36,38,41,47,47,47,53,57,59,60,62,63,62,56,52,49,51,47,42,36,39,37,36,36,37,53,59,36,34,36,13,11,15,17,13,14,15,15,14,14,28,29,34,32,3,11,20,23,25,26,36,39,44,45,48,53,50,51,46,47,49,56,53,57,47,47,45,54,53,62,55,47,36,33,22,18,20,14,19,18,15,10,9,6,9,10,9,11,10,12,16,21,18,24,28,28,28,34,29,24,17,13,10,7,2,0
2022-04-07 09:00:00,7,15,16,17,19,21,31,36,33,28,31,31,32,31,33,35,35,36,35,36,33,36,43,44,45,47,42,36,32,29,26,24,26,32,33,31,28,24,29,35,19,18,13,12,10,15,15,11,7,5,7,6,7,9,10,12,9,1,9,10,17,12,15,23,26,29,35,45,43,44,41,36,38,35,38,36,34,30,26,24,25,26,30,28,28,26,27,21,16,15,13,15,15,14,13,13,8,12,11,11,12,13,12,12,12,13,16,15,18,14,15,12,9,6,8,8,7,1,0
2022-04-07 10:00:00,4,13,16,21,26,27,29,29,23,23,23,21,28,29,20,22,23,27,25,28,33,33,34,32,30,30,30,25,20,23,23,20,21,25,21,25,20,21,20,22,16,14,11,11,10,10,8,8,8,3,8,7,7,9,12,13,13,4,3,9,7,9,11,12,12,13,15,21,20,21,30,30,29,27,34,30,32,32,25,22,23,28,25,25,23,24,19,21,18,18,16,16,14,13,13,12,12,12,11,6,10,10,13,14,11,10,13,10,10,11,9,9,9,7,6,6,6,2,0
2022-04-07 11:00:00,3,8,11,14,19,18,18,18,33,22,23,17,21,14,20,20,18,19,19,20,19,22,19,21,15,25,22,19,19,20,18,18,16,24,23,24,26,26,27,29,20,19,13,12,11,12,11,9,8,8,8,7,6,8,5,5,4,2,4,8,11,11,13,13,15,17,18,19,20,21,20,21,23,24,26,25,30,31,24,18,18,23,24,23,23,19,19,19,18,17,19,19,17,19,17,15,9,14,13,12,13,12,13,14,13,8,11,9,5,9,12,9,6,7,5,3,3,1,0
2022-04-07 12:00:00,1,8,8,14,15,16,17,20,23,23,25,20,20,21,20,21,19,22,21,23,26,17,26,26,26,17,25,21,20,21,20,20,18,24,25,23,23,23,23,22,18,18,14,14,8,18,16,14,12,11,8,7,7,6,4,6,6,3,7,8,9,9,9,11,13,15,18,21,25,20,20,25,13,23,24,21,22,20,19,21,19,20,20,17,17,16,17,16,16,24,20,19,18,12,16,18,14,25,24,23,21,18,19,13,10,21,17,15,8,18,6,18,12,12,10,8,5,2,0
2022-04-07 13:00:00,4,8,9,4,8,7,9,19,17,21,25,23,24,24,21,23,24,22,20,22,23,26,25,26,32,34,33,31,24,24,25,26,27,34,38,35,31,34,34,40,34,32,25,22,20,18,15,16,11,8,10,6,8,6,5,9,9,1,5,8,11,12,11,15,21,23,25,22,28,26,23,24,22,22,29,26,32,35,32,26,27,26,26,22,22,23,27,28,25,24,24,26,27,25,25,22,21,18,19,17,16,16,18,16,16,16,26,25,19,20,20,16,17,15,15,13,10,3,0
2022-04-07 14:00:00,4,6,10,4,11,13,14,17,18,15,12,14,15,13,14,14,16,20,20,19,19,19,17,20,24,24,22,17,19,21,25,24,27,37,41,41,38,37,34,40,32,31,18,17,15,15,16,15,13,9,10,10,10,10,8,6,6,2,4,6,6,9,10,13,15,18,17,15,15,17,15,17,17,18,22,25,25,25,23,23,23,24,23,19,19,22,22,26,22,25,21,21,23,15,22,25,26,29,29,18,29,28,25,22,21,14,14,13,12,16,16,15,14,13,11,9,9,5,0
2022-04-07 15:00:00,10,9,14,16,18,16,19,20,23,22,20,19,15,16,16,18,17,17,17,17,18,21,19,20,21,23,27,29,29,30,25,24,22,26,28,28,30,25,33,35,28,24,23,23,20,22,22,24,23,23,23,13,10,10,6,12,14,5,2,11,11,12,11,9,10,11,10,11,17,18,19,16,14,12,18,18,35,37,31,30,33,37,25,24,25,35,44,44,45,45,44,43,39,35,38,37,35,35,34,36,34,35,30,24,31,30,24,25,20,22,22,21,11,9,8,5,3,2,0
2022-04-07 16:00:00,3,17,17,20,17,23,25,26,22,22,25,21,17,22,22,22,24,23,19,23,22,19,19,20,20,27,27,27,33,35,38,34,43,55,55,50,45,43,41,39,40,38,31,29,26,24,23,25,25,24,26,18,20,15,12,9,9,5,5,10,20,15,16,16,15,17,17,16,26,25,24,26,19,26,30,29,34,43,33,39,39,36,36,33,30,34,32,40,41,39,35,38,36,35,34,31,32,34,33,32,32,25,28,32,35,33,31,26,23,29,25,22,17,15,13,9,5,3,0
2022-04-07 17:00:00,19,18,19,18,17,20,25,28,26,21,24,24,21,21,22,22,22,19,19,16,17,15,18,18,21,25,29,28,29,31,34,36,45,51,55,51,52,50,47,49,59,56,33,32,30,40,42,44,36,30,24,19,18,16,15,15,14,5,7,14,15,16,16,25,25,25,30,28,32,31,24,24,25,36,40,41,69,68,52,55,53,52,37,32,34,41,44,40,39,40,42,41,38,37,36,36,37,42,36,33,30,32,30,28,30,32,28,26,24,26,23,24,18,14,13,11,10,7,0
2022-04-07 18:00:00,4,19,18,20,21,25,27,27,25,21,19,21,19,19,22,21,19,19,19,19,18,16,16,18,23,27,39,33,30,33,35,36,52,56,61,60,59,54,54,61,60,58,37,46,41,48,50,47,38,37,31,23,24,25,20,17,13,9,10,19,19,22,22,22,24,25,26,23,19,28,29,19,20,32,36,39,65,68,58,46,48,51,47,42,43,51,55,56,54,57,57,57,55,52,50,48,45,41,41,45,44,40,33,31,37,37,43,39,35,50,41,31,26,23,18,13,10,4,0
2022-04-07 19:00:00,2,17,16,18,22,23,23,21,25,24,21,17,15,14,17,17,14,16,16,13,20,26,27,29,29,22,31,24,34,35,29,32,34,44,46,43,38,35,40,45,39,35,25,23,27,40,35,28,24,21,18,17,13,13,10,9,9,4,4,19,20,17,16,13,11,13,13,14,12,14,13,13,14,17,23,26,44,50,38,32,30,29,29,27,29,31,33,34,31,36,41,42,40,38,36,30,31,29,49,44,37,29,33,28,27,27,31,24,22,45,40,35,26,23,15,11,8,3,0
2022-04-07 20:00:00,1,8,6,8,8,10,14,12,13,14,23,24,19,10,16,13,10,14,8,14,14,13,13,11,13,14,16,14,14,25,23,24,27,25,27,27,25,28,33,32,34,27,24,21,22,29,29,26,24,25,22,13,15,15,12,9,8,3,4,9,13,13,11,8,8,8,8,12,16,14,15,8,7,10,15,16,36,45,35,29,28,28,26,21,19,23,23,24,25,26,26,23,25,26,30,31,29,28,29,28,30,28,30,26,27,23,24,24,17,20,20,20,15,11,9,6,4,2,0
2022-04-07 21:00:00,3,7,8,9,10,13,16,15,12,15,16,14,12,9,13,10,9,11,7,12,10,10,13,12,12,12,11,12,17,24,30,33,37,38,39,35,30,29,32,38,41,38,28,26,25,29,29,28,29,24,23,16,15,16,16,10,11,5,4,17,7,8,19,18,15,16,15,14,19,11,16,20,15,22,24,25,30,36,27,26,22,22,19,19,17,23,28,33,39,40,20,18,33,32,38,33,30,27,26,24,24,19,15,13,12,11,11,11,9,16,12,11,13,12,10,5,6,3,0
2022-04-07 22:00:00,5,0,0,0,0,7,9,7,6,5,6,8,9,10,8,10,8,11,10,11,8,9,6,12,15,10,16,13,17,18,23,26,32,33,34,31,31,24,31,32,30,26,27,26,26,33,31,31,32,30,29,20,17,13,15,13,9,2,1,18,7,16,7,6,6,9,7,7,8,18,14,11,13,13,21,18,38,47,33,29,27,28,28,25,22,26,32,35,34,36,31,36,34,34,32,32,34,31,30,24,21,20,17,15,13,13,13,10,9,10,8,6,8,6,3,3,1,0,0
2022-04-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,7,13,12,10,12,14,17,18,9,25,23,21,25,23,25,21,16,12,12,10,9,8,6,5,3,1,8,6,4,1,3,3,4,4,4,6,7,8,9,4,12,14,15,17,18,16,16,18,14,14,11,14,14,17,17,19,19,19,15,16,18,29,29,28,27,22,20,22,21,15,14,13,11,13,14,15,14,12,10,9,9,5,4,3,1,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,2,4,8,14,21,22,23,24,27,29,34,36,38,43,46,49,52,49,51,50,49,48,46,45,41,39,37,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,0,2,3,4,5,6,5,7,7,9,10,10,13,8,14,16,16,20,30,32,23,31,24,19,31,28,27,25,32,32,28,25,21,23,22,21,19,19,14,16,17,18,11,10,9,4,7,0,0,5,1,5,4,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,7,10,8,11,12,13,16,20,18,18,19,20,20,21,26,24,27,28,31,29,26,31,32,26,27,28,26,28,27,25,23,25,14,17,19,20,21,23,24,26,17,13,10,9,5,7,9,7,5,6,7,4,4,6,6,8,7,1,9,13,16,17,18,25,27,31,32,34,35,26,39,34,34,35,34,31,37,37,35,36,35,32,36,34,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 07:00:00,5,16,33,27,29,32,38,47,45,30,41,39,34,35,37,37,38,42,48,53,55,59,59,49,49,50,51,49,48,44,42,36,31,31,38,36,35,37,37,44,23,21,19,11,10,13,14,11,11,13,11,16,16,20,23,22,26,3,11,17,29,37,40,49,51,52,56,60,57,53,53,47,45,47,53,47,43,36,32,29,35,46,50,47,42,34,30,26,24,23,23,18,13,19,16,11,9,9,8,12,11,8,15,16,17,8,20,21,22,25,28,31,28,27,0,0,0,0,0
2022-04-08 08:00:00,5,23,24,37,39,46,60,55,50,36,44,40,34,34,36,40,45,50,49,53,53,53,53,63,67,65,57,54,51,45,41,37,34,37,38,42,44,46,60,67,26,25,37,11,10,32,27,15,9,11,11,13,11,24,31,36,30,4,16,27,31,31,34,41,44,55,62,58,64,58,57,51,51,51,55,55,57,49,33,35,38,47,54,51,43,37,32,26,22,21,20,21,17,12,10,8,10,11,13,17,17,15,21,20,18,16,25,26,28,26,24,24,21,28,26,28,23,8,0
2022-04-08 09:00:00,4,21,24,25,26,27,29,32,30,27,31,34,32,32,35,33,35,37,38,39,43,44,39,40,43,44,46,42,40,39,33,31,29,32,34,33,33,30,26,28,17,9,14,9,6,10,9,11,7,6,6,6,5,11,4,12,16,2,8,12,13,15,13,22,28,32,39,39,48,49,46,36,34,32,41,36,42,38,31,32,35,31,35,32,31,28,25,22,18,16,14,13,10,12,11,8,6,8,10,13,15,12,17,15,13,13,18,19,18,24,22,18,15,17,15,17,12,2,0
2022-04-08 10:00:00,2,8,13,15,14,18,18,21,29,22,23,27,28,30,27,27,25,22,26,27,28,28,27,26,26,26,28,28,27,21,17,18,18,23,26,24,22,21,21,23,15,12,10,9,8,14,12,11,8,6,5,6,7,6,5,4,4,1,5,6,9,10,11,17,26,27,31,37,41,40,35,28,20,27,29,26,26,27,23,22,24,26,28,24,23,20,18,17,14,14,11,10,9,0,9,10,12,14,12,8,13,11,11,11,11,13,12,12,11,11,13,12,8,10,8,8,6,1,0
2022-04-08 11:00:00,3,8,8,11,12,15,19,19,21,18,22,21,24,26,27,29,29,28,32,29,26,27,28,27,26,31,29,27,27,25,23,15,22,23,24,27,23,25,28,31,21,16,9,11,10,11,10,12,10,8,7,4,5,6,6,3,6,1,4,7,9,11,10,11,12,20,20,20,21,24,24,29,30,28,29,24,25,26,26,24,23,24,23,25,21,19,21,22,20,15,16,13,12,13,12,10,9,9,12,13,13,14,14,14,13,11,13,17,16,20,19,21,16,5,11,9,7,1,0
2022-04-08 12:00:00,4,6,7,11,3,8,12,21,19,19,21,19,17,17,18,15,17,17,20,21,30,30,34,33,32,33,35,34,31,30,25,22,23,22,25,27,26,25,30,30,25,23,16,16,13,17,17,16,13,12,10,7,9,9,7,9,7,4,4,8,9,12,13,14,17,17,19,20,26,26,26,21,21,23,27,30,28,28,26,23,24,23,26,27,25,21,19,20,22,22,24,23,26,26,24,21,24,22,22,26,25,13,16,15,20,24,20,18,18,15,16,11,12,9,8,7,5,1,0
2022-04-08 13:00:00,7,9,8,10,11,11,15,14,16,16,15,16,16,17,18,21,19,22,26,34,35,36,35,31,32,28,32,31,33,35,38,40,37,43,42,26,31,31,32,41,35,32,18,20,16,19,18,17,14,13,12,8,10,7,8,12,11,2,3,6,8,8,7,11,12,13,14,17,18,17,21,22,23,26,33,26,29,26,27,25,27,28,29,24,26,23,23,23,22,25,23,25,23,24,22,18,18,15,15,15,23,18,15,16,13,13,12,15,12,14,13,14,13,14,13,11,9,3,0
2022-04-08 14:00:00,0,7,10,6,11,10,11,13,14,17,22,20,19,19,21,16,21,20,21,19,20,23,26,22,22,25,28,25,22,25,27,30,30,31,29,41,36,33,33,29,34,32,21,23,20,15,19,16,15,14,14,13,9,8,9,5,8,3,3,7,7,9,10,10,13,14,16,17,17,17,20,16,14,16,28,26,39,44,42,30,30,34,33,29,27,28,27,30,32,32,32,31,32,33,34,36,37,33,29,25,23,19,17,15,20,14,13,14,10,20,15,12,10,9,8,6,3,1,0
2022-04-08 15:00:00,2,11,14,20,23,21,16,20,17,17,16,15,16,15,16,14,16,14,16,16,17,19,20,19,26,31,23,28,26,26,28,31,33,33,38,36,35,36,35,43,40,33,32,31,28,28,27,30,28,32,31,18,19,16,14,9,7,4,4,14,23,20,15,17,20,20,22,14,18,25,31,23,17,25,29,33,34,35,42,40,41,43,41,38,38,42,41,41,35,39,35,37,38,37,31,33,31,32,36,37,38,35,25,25,25,28,29,29,17,18,17,17,14,13,13,10,7,2,0
2022-04-08 16:00:00,1,7,6,8,13,16,15,15,12,14,15,15,17,18,17,17,19,20,22,21,20,24,26,28,33,41,43,41,35,30,34,31,32,37,43,37,37,33,38,41,47,38,32,32,29,30,31,28,26,25,28,22,21,18,13,13,13,4,7,10,17,15,16,16,13,17,18,23,24,26,29,29,30,31,37,38,55,51,40,35,34,34,41,37,35,39,31,34,34,35,36,39,38,36,36,32,35,34,38,35,29,27,26,28,29,24,29,23,25,26,22,18,17,19,19,16,10,3,0
2022-04-08 17:00:00,3,12,15,22,21,26,36,40,36,25,25,26,24,25,21,20,22,24,23,21,22,21,26,26,32,43,47,47,46,47,45,45,47,46,48,51,51,51,53,51,51,44,30,37,31,44,40,36,38,36,35,24,21,23,17,17,13,4,8,13,18,22,21,22,20,22,23,20,27,42,40,27,28,33,35,48,61,63,54,40,40,44,45,44,43,43,45,45,42,51,56,56,56,45,57,47,46,45,42,41,44,42,34,29,28,25,32,33,31,33,28,24,20,18,18,14,6,4,0
2022-04-08 18:00:00,16,16,20,23,22,25,27,24,26,21,19,20,25,22,22,21,20,18,22,20,19,19,23,20,33,34,38,37,33,31,44,47,59,64,63,63,62,60,52,58,54,54,40,43,36,35,32,41,41,33,31,28,30,28,21,19,13,5,5,17,16,15,16,17,15,20,27,27,25,36,36,29,30,37,46,50,69,71,54,43,48,55,53,46,48,56,52,49,47,53,54,51,51,49,46,43,42,39,42,38,40,38,35,31,34,34,45,44,41,47,47,39,26,25,23,22,14,9,0
