Unnamed: 0,1_중계본동종점,2_노원우체국,3_중계본동주민센터,4_중계주공6단지상가,5_중계주공6단지,6_불암중학교,7_서라벌고등학교,8_동천학교,9_노원경찰서,10_하계1동주민센터,11_골마을근린공원,12_하계역,13_하계장미아파트,14_서울과학기술대입구,15_공릉역4번출구,16_공릉시장,17_태릉입구역7번출구.서울생활사박물관,18_주유소앞다운복지관,19_화랑대역1번출구,20_지하철6호선화랑대역,21_봉화산역3번출구,22_봉화초등학교,23_신내10단지아파트,24_신내9단지아파트.서울의료원,25_봉화산역2번출구,26_지하철6호선화랑대역,27_화랑대역2번출구,28_경춘선숲길.토끼굴앞,29_서울생활사박물관.농협앞,30_태릉입구역4번출구,31_공릉시장,32_공릉역1번출구,33_서울과학기술대입구,34_하계미성아파트,35_하계미성아파트.을지병원,36_한성여객종점,37_대진고등학교,38_서울온천,39_노원경찰서.혜성여고,40_동천학교,41_서라벌고등학교,42_불암중학교,43_대림벽산아파트,44_중계주공7단지,45_노원우체국,46_중계본동종점(가상)
2022-04-12 13:00:00,1,2,4,0,0,3,0,5,4,3,7,7,8,9,9,9,6,3,3,2,3,2,5,4,1,0,3,2,0,3,3,2,4,0,7,0,0,8,9,7,6,3,5,4,1,0
2022-04-12 14:00:00,0,0,2,3,0,0,3,6,10,3,0,4,5,6,5,5,3,1,0,4,5,3,3,4,5,0,6,3,2,1,7,4,5,6,9,8,7,10,7,0,3,4,3,2,0,0
2022-04-12 15:00:00,0,3,5,8,7,9,0,13,34,35,34,31,16,14,12,11,10,11,6,10,9,8,4,7,8,1,2,8,2,10,10,11,10,9,15,14,0,14,17,15,0,14,7,5,2,0
2022-04-12 16:00:00,1,3,5,3,6,10,16,17,24,25,28,28,29,23,18,13,12,10,9,8,5,3,4,7,5,8,11,0,11,9,13,11,9,8,20,0,17,13,12,13,12,9,10,6,0,0
2022-04-12 17:00:00,6,3,8,4,6,7,5,7,8,0,10,11,10,11,11,10,8,6,5,0,6,6,4,6,10,11,12,0,12,13,14,13,14,16,34,32,31,29,25,24,22,20,11,7,0,0
2022-04-12 18:00:00,0,1,4,10,6,9,0,15,18,20,21,15,16,13,6,9,11,10,9,7,9,5,2,8,6,0,8,8,16,19,21,23,15,15,40,32,39,36,29,27,17,23,15,7,0,0
2022-04-12 19:00:00,1,4,5,1,6,2,0,0,5,0,4,4,4,5,3,3,5,0,4,5,8,6,1,3,4,0,7,0,6,7,8,9,8,11,30,29,27,26,35,34,32,29,17,9,0,0
2022-04-12 20:00:00,1,3,4,0,3,6,0,7,9,0,8,7,4,0,3,3,5,2,1,5,7,6,4,6,7,4,6,0,5,8,7,6,7,9,29,18,28,27,24,22,21,19,15,8,0,0
2022-04-12 21:00:00,0,3,5,2,0,0,0,0,6,3,7,4,4,4,4,4,3,2,0,1,1,0,1,2,4,3,5,6,7,8,8,10,9,8,14,14,13,12,24,22,9,21,16,12,0,0
2022-04-12 22:00:00,0,2,3,7,10,11,0,11,0,3,10,8,7,6,4,3,0,0,3,2,3,0,2,2,3,0,3,0,4,7,7,8,8,7,20,21,19,18,15,15,14,15,11,7,1,0
2022-04-12 23:00:00,0,1,0,0,0,0,0,0,0,0,2,0,0,1,3,2,1,0,0,0,1,0,2,2,0,3,2,0,3,2,0,3,1,3,8,1,0,9,7,2,8,6,4,3,0,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,1,0,5,8,9,6,5,0,7,0,0,5,3,0,0,4,3,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,2,1,5,4,6,7,3,8,10,7,11,4,11,5,6,9,3,4,3,2,2,0,3,4,3,1,4,0,3,4,6,4,8,7,6,0,4,3,4,2,3,3,1,0,0,0
2022-04-13 06:00:00,1,4,11,9,12,13,11,15,20,21,20,6,6,7,7,8,5,2,1,1,5,4,6,8,4,3,4,0,3,3,4,3,4,2,4,5,1,0,3,1,2,1,0,0,0,0
2022-04-13 07:00:00,21,16,25,28,29,37,0,39,43,43,40,10,8,13,14,7,6,5,3,4,2,0,4,10,8,4,9,3,4,10,17,22,33,32,42,41,42,37,33,31,23,22,16,2,0,0
2022-04-13 08:00:00,5,17,23,29,31,34,29,32,37,39,37,16,20,19,18,15,12,11,10,11,5,4,6,17,14,7,13,12,11,10,15,12,11,9,21,21,20,17,17,11,5,9,7,3,0,0
2022-04-13 09:00:00,3,5,2,13,15,17,16,17,23,25,24,12,10,8,9,8,7,3,6,5,4,3,4,6,7,6,6,0,5,7,8,6,7,6,7,5,5,4,2,3,2,2,4,0,0,0
2022-04-13 10:00:00,1,3,6,7,3,10,0,11,14,15,17,5,5,6,6,4,3,0,3,2,0,1,0,3,3,2,2,1,0,4,6,7,8,7,13,9,10,11,9,6,0,5,4,2,0,0
2022-04-13 11:00:00,4,1,4,5,6,4,0,8,9,9,9,7,6,5,7,6,5,2,0,4,5,2,5,4,4,3,4,0,5,4,7,3,6,2,6,0,4,5,2,4,0,3,3,1,0,0
2022-04-13 12:00:00,2,3,6,7,8,9,5,5,10,11,9,5,4,4,3,2,0,2,1,3,3,0,6,9,8,0,7,0,8,7,9,9,9,9,10,6,7,9,6,6,5,2,3,1,0,0
2022-04-13 13:00:00,0,2,2,3,0,0,0,5,6,0,5,5,6,6,5,7,6,5,2,1,6,0,5,5,4,0,4,0,5,4,6,5,4,4,13,6,14,13,11,5,1,9,4,4,1,0
2022-04-13 14:00:00,2,3,5,6,8,9,0,9,0,0,9,6,7,5,5,3,2,2,0,3,2,1,1,6,8,0,9,8,9,9,13,11,9,7,7,0,0,4,4,2,0,8,6,4,0,0
2022-04-13 15:00:00,0,4,5,8,9,11,11,15,29,13,31,26,9,10,9,8,8,4,7,7,5,6,3,8,7,6,7,0,10,6,9,8,8,6,11,6,10,12,12,12,10,10,6,3,0,0
2022-04-13 16:00:00,1,7,10,11,7,11,9,13,14,18,20,19,26,20,18,17,12,10,11,11,8,5,6,11,11,0,12,5,13,14,8,15,17,6,11,0,10,9,8,7,0,7,5,3,1,0
2022-04-13 17:00:00,2,3,5,3,4,5,7,8,12,9,12,14,17,12,10,10,9,6,8,7,8,0,5,7,10,9,12,12,14,13,16,15,15,17,28,27,24,20,19,18,17,16,7,4,0,0
2022-04-13 18:00:00,0,2,3,3,6,0,8,13,19,19,21,15,16,16,12,13,11,0,8,11,12,11,3,9,16,21,25,0,24,26,22,19,18,19,29,27,28,27,26,26,25,23,14,9,3,0
2022-04-13 19:00:00,0,5,5,7,8,9,8,6,7,0,7,10,3,7,7,2,6,0,5,6,7,0,1,3,6,5,7,6,3,5,0,7,6,8,59,59,53,49,48,45,43,30,25,12,1,0
2022-04-13 20:00:00,0,4,2,3,9,0,0,0,5,0,10,7,4,4,7,5,5,4,3,4,7,3,1,3,3,0,0,0,0,6,6,8,7,8,18,17,12,17,16,14,12,12,10,7,0,0
2022-04-13 21:00:00,0,1,0,3,4,0,0,0,5,4,7,3,4,5,5,6,3,4,1,4,2,1,1,3,6,7,10,0,3,9,9,8,8,7,21,11,19,17,13,10,7,7,6,4,0,0
2022-04-13 22:00:00,0,5,6,9,13,0,0,14,0,13,12,10,8,8,7,3,6,3,4,5,5,0,4,2,3,0,2,3,4,9,8,10,11,12,19,14,17,14,11,5,8,9,7,5,0,0
2022-04-13 23:00:00,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,3,2,3,0,0,2,0,0,2,0,0,4,5,0,3,2,6,4,3,4,0,0,13,12,11,2,8,7,6,0,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,0,2,5,8,9,7,6,8,7,0,8,0,7,0,8,0,4,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,1,2,3,4,4,4,0,5,7,4,8,7,9,11,6,8,3,1,2,2,1,0,2,3,0,0,3,0,3,4,6,0,8,7,3,0,4,2,4,3,0,0,1,0,0,0
2022-04-14 06:00:00,3,5,15,19,8,10,9,12,10,11,12,3,4,5,5,4,3,3,0,2,0,1,4,6,4,0,3,0,3,4,5,6,5,5,6,6,4,3,4,4,3,2,2,1,0,0
2022-04-14 07:00:00,0,20,26,29,30,35,34,35,40,37,33,10,7,9,10,7,10,0,8,9,7,0,5,14,12,5,13,15,4,15,22,21,33,33,37,36,36,29,25,20,16,5,12,2,0,0
2022-04-14 08:00:00,0,18,25,33,34,35,30,31,39,38,37,13,17,14,14,14,11,9,8,8,6,4,12,18,13,12,16,17,16,15,12,11,11,8,26,25,21,18,18,17,16,15,11,6,1,0
2022-04-14 09:00:00,7,9,10,12,11,11,10,14,15,16,16,10,9,8,8,6,4,5,4,5,4,1,4,6,5,6,4,0,5,8,6,6,7,8,12,12,7,11,5,9,0,2,2,1,0,0
2022-04-14 10:00:00,3,0,7,8,2,4,0,5,8,11,13,8,9,9,7,6,5,4,3,3,1,0,4,6,6,0,7,0,8,10,7,7,8,9,9,2,1,7,0,4,3,4,0,3,1,0
2022-04-14 11:00:00,1,5,7,3,6,10,0,8,12,13,14,8,8,7,7,7,6,0,5,5,3,2,3,4,4,0,5,0,4,4,7,10,9,6,9,0,6,5,0,9,8,6,5,1,0,0
2022-04-14 12:00:00,2,3,5,6,4,7,0,5,7,9,8,5,7,4,3,3,4,3,0,1,2,2,3,4,5,6,7,0,4,7,6,5,6,7,9,4,5,8,7,7,6,5,3,2,1,0
2022-04-14 13:00:00,1,3,5,0,6,4,5,7,0,0,8,7,8,10,9,9,8,6,7,3,6,2,3,4,8,0,7,7,8,6,10,11,7,9,12,11,9,8,6,5,4,7,4,3,0,0
2022-04-14 14:00:00,1,5,6,8,7,9,10,12,14,0,12,10,12,8,8,9,6,4,3,2,3,2,4,9,10,4,11,10,0,8,12,13,12,11,13,7,11,11,10,7,7,11,9,8,0,0
2022-04-14 15:00:00,0,3,4,0,0,0,5,8,32,36,35,34,9,10,11,11,8,6,0,5,7,1,1,6,9,6,6,5,5,7,8,7,6,5,16,7,12,12,15,14,13,12,7,4,0,0
2022-04-14 16:00:00,0,3,5,12,6,12,25,26,24,26,28,24,32,19,17,9,9,0,6,0,4,3,4,3,5,0,10,0,3,9,10,8,8,3,9,0,7,6,11,4,3,10,5,4,3,0
2022-04-14 17:00:00,0,4,5,8,9,0,11,8,16,11,13,12,8,10,9,10,8,8,0,8,8,8,4,7,7,0,10,0,11,9,10,4,5,3,23,9,10,21,19,10,9,15,12,7,1,0
2022-04-14 18:00:00,0,2,4,2,5,7,6,15,30,34,34,15,20,18,14,13,17,0,1,14,15,6,4,5,7,3,8,0,9,16,19,18,16,19,32,0,31,30,26,0,25,23,19,7,1,0
2022-04-14 19:00:00,1,3,2,4,5,0,0,4,5,6,2,4,3,0,5,5,6,5,0,7,5,4,2,1,4,3,4,5,6,9,10,12,13,15,42,42,39,37,36,35,31,27,20,12,0,0
2022-04-14 20:00:00,0,4,5,6,7,6,7,4,9,7,8,4,4,3,4,6,3,1,0,2,5,4,1,2,3,3,4,0,0,3,2,3,4,5,13,0,12,19,20,8,0,17,15,6,1,0
2022-04-14 21:00:00,0,1,2,2,4,5,0,6,0,4,5,3,5,5,5,4,3,4,3,3,3,0,1,2,5,0,7,0,0,6,0,6,5,4,23,21,21,17,16,15,13,11,7,6,0,0
2022-04-14 22:00:00,1,2,3,7,10,2,0,1,11,0,11,12,13,11,10,9,7,5,4,6,4,3,1,2,2,0,0,0,1,6,4,6,9,8,27,22,25,20,19,17,16,14,12,8,0,0
2022-04-14 23:00:00,0,1,0,0,0,2,1,0,0,0,0,1,0,2,2,0,0,0,0,1,0,0,0,2,4,2,5,4,4,6,5,7,6,8,16,4,20,18,17,15,0,14,9,3,0,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,1,2,4,7,8,5,0,8,7,0,0,6,4,4,6,0,2,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,1,2,8,3,9,10,0,11,10,5,11,10,8,11,12,7,3,0,4,3,2,1,3,6,2,5,4,0,3,4,5,3,0,4,5,0,3,0,1,2,0,0,1,1,0,0
2022-04-15 06:00:00,2,10,17,7,7,9,0,8,13,14,16,4,4,5,5,4,3,3,0,2,0,4,5,5,3,0,3,0,2,4,4,3,4,0,5,2,0,0,2,3,3,2,2,0,0,0
2022-04-15 07:00:00,21,13,27,33,30,36,0,38,39,39,35,11,8,8,7,8,6,0,5,4,3,0,6,14,10,11,6,12,8,14,20,22,29,30,33,28,25,24,19,18,14,12,10,1,0,0
2022-04-15 08:00:00,6,14,21,27,28,32,27,31,33,35,33,14,15,15,16,14,11,10,7,6,6,1,9,12,10,11,11,12,10,8,8,9,10,9,26,7,23,19,14,11,9,0,9,4,0,0
2022-04-15 09:00:00,1,6,9,11,14,7,13,15,17,18,17,7,6,6,5,3,2,1,0,2,2,1,4,5,6,0,3,4,6,8,7,6,7,5,12,6,9,10,4,9,6,4,3,2,0,0
2022-04-15 10:00:00,0,1,3,4,6,5,0,6,5,6,6,4,5,4,4,8,3,0,2,2,3,1,1,4,7,6,4,0,7,5,6,6,6,5,6,7,0,6,5,6,0,3,4,2,0,0
2022-04-15 11:00:00,1,4,5,6,6,7,0,7,10,11,12,8,0,5,4,4,5,6,5,3,3,2,3,6,7,0,0,6,8,7,9,5,4,2,5,0,5,4,3,1,0,0,3,1,0,0
2022-04-15 12:00:00,7,3,8,10,11,10,6,5,8,10,9,4,3,5,6,3,2,2,1,4,2,0,2,3,5,0,6,7,6,1,7,6,8,5,9,6,6,8,7,6,4,7,3,2,1,0
2022-04-15 13:00:00,1,4,8,6,6,0,0,7,9,0,10,4,0,4,5,6,4,0,3,4,6,5,4,5,5,4,6,0,3,7,5,0,3,2,12,0,8,6,6,3,0,7,3,3,0,0
2022-04-15 14:00:00,1,2,4,9,7,5,13,9,8,0,7,4,5,6,5,7,9,3,0,10,5,0,3,2,3,0,0,2,1,4,7,8,9,8,11,13,4,12,17,20,12,8,5,1,0,0
2022-04-15 15:00:00,1,2,6,7,8,12,19,24,31,30,32,29,24,21,14,14,13,13,0,12,9,7,3,8,8,0,9,0,9,9,9,5,5,6,11,12,11,9,8,9,7,22,13,8,0,0
2022-04-15 16:00:00,0,2,6,12,13,14,15,16,20,21,16,14,14,11,11,7,9,8,0,8,4,0,4,8,9,10,12,11,0,10,10,8,10,10,20,0,18,17,13,12,0,0,9,8,1,0
2022-04-15 17:00:00,0,4,5,6,7,9,11,13,9,14,10,9,10,9,10,9,9,0,0,7,5,4,2,16,12,0,14,11,16,17,20,14,15,15,39,38,23,37,21,20,19,18,11,5,0,0
2022-04-15 18:00:00,3,5,9,10,6,11,0,14,18,20,22,12,13,12,12,11,10,9,8,8,13,11,3,6,7,9,11,0,9,8,9,10,9,10,15,0,15,35,30,27,25,22,14,9,0,0
2022-04-15 19:00:00,1,4,5,5,3,4,0,5,7,6,7,4,6,4,2,3,4,3,0,6,7,4,3,4,5,3,5,6,4,9,10,11,12,11,37,36,38,37,36,34,31,24,16,8,1,0
2022-04-15 20:00:00,0,3,2,4,6,7,9,5,11,6,7,8,7,0,10,7,5,1,3,4,3,0,2,2,1,0,4,0,0,4,7,6,7,9,22,20,25,23,0,22,21,17,13,7,0,0
2022-04-15 21:00:00,0,2,3,4,5,0,0,4,0,4,6,7,8,8,6,7,5,3,0,4,5,4,2,3,8,0,10,0,9,10,9,8,7,9,24,17,16,16,22,20,14,17,16,8,0,0
2022-04-15 22:00:00,0,3,4,9,13,0,0,0,14,6,17,13,11,9,7,6,4,0,4,4,3,1,2,4,4,0,3,0,5,6,6,5,5,8,22,10,0,8,12,0,9,8,7,6,1,0
2022-04-15 23:00:00,0,0,0,0,0,0,0,0,2,0,0,4,0,5,4,5,3,0,0,0,2,0,1,2,3,0,1,0,0,2,0,4,2,6,14,0,11,22,21,20,0,18,14,9,0,0
2022-04-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
