Unnamed: 0,1_중계본동종점,2_노원우체국,3_중계본동주민센터,4_영신여자고등학교입구,5_노원문화예술회관.불암초등학교,6_기업은행중계동지점,7_은행사거리,8_양지근린공원,9_중계주공9단지후문,10_한신동성아파트.시립과학관,11_골마을근린공원,12_하계역,13_하계5단지아파트,14_하계2동주민센터,15_경춘선숲길방문자센터,16_청솔7단지앞,17_한천중학교,18_서울과학기술대앞,19_공릉동.동신아파트앞,20_원자력병원입구,21_안마을,22_두산힐스빌아파트,23_태릉사거리,24_서울생활사박물관.농협앞,25_태릉입구역,26_한진한화그랑빌아파트,27_석계역2번출구,28_석계역1번출구.A,29_석계역굴다리앞,30_석계역,31_태릉입구역,32_태릉입구역7번출구.서울생활사박물관,33_태릉사거리,34_두산힐스빌아파트,35_안마을,36_원자력병원공릉동삼익2차아파트,37_동부아파트,38_서울과학기술대앞,39_경기기계공업고등학교,40_경춘선숲길방문자센터,41_하계2동주민센터,42_하계장미아파트,43_하계미성아파트.을지병원,44_한성여객종점,45_대진고등학교,46_삼익선경아파트후문.시립과학관,47_중계주공9단지후문,48_대림벽산아파트,49_은행사거리,50_신한은행중계본동지점,51_노원문화예술회관.불암초등학교,52_불암고등학교,53_노원우체국,54_중계본동종점
2022-04-09 11:00:00,1,2,3,5,9,12,16,17,0,16,18,6,5,8,7,6,10,11,13,16,6,17,16,12,5,10,5,3,3,4,3,0,8,12,11,8,8,9,0,11,4,12,20,21,8,23,10,21,10,2,1,0,0,0
2022-04-09 12:00:00,2,7,9,10,14,17,25,27,0,25,22,7,8,4,0,7,3,6,5,6,5,6,5,5,4,4,2,3,4,4,0,5,7,7,6,4,4,0,0,5,6,6,12,0,11,13,12,11,7,8,4,2,1,0
2022-04-09 13:00:00,1,5,7,8,9,11,19,20,0,17,16,5,0,0,6,7,0,6,6,6,8,4,5,0,3,4,0,3,4,6,3,5,14,6,13,15,14,14,13,14,7,18,29,12,28,28,11,24,6,4,3,1,2,0
2022-04-09 14:00:00,4,3,5,4,9,14,19,21,0,0,19,12,10,9,0,4,8,7,6,7,9,11,10,0,10,5,0,6,2,9,1,10,11,0,10,11,7,11,0,11,10,18,27,12,27,13,26,20,8,7,4,3,1,0
2022-04-09 15:00:00,0,4,4,5,6,8,16,19,14,13,16,8,8,3,5,3,0,3,3,3,5,4,3,2,9,6,5,5,0,5,0,7,7,5,5,7,8,5,6,0,6,9,20,0,20,24,24,17,5,4,2,1,0,0
2022-04-09 16:00:00,0,4,5,3,4,11,20,24,15,23,20,11,11,5,6,7,0,11,9,11,12,9,5,6,0,4,0,6,2,5,7,7,8,7,8,9,10,8,0,0,0,10,18,17,18,15,17,10,8,4,3,2,0,0
2022-04-09 17:00:00,1,3,4,4,6,10,19,20,0,17,17,9,9,0,4,0,10,12,9,9,9,11,8,7,7,5,6,7,0,9,10,12,11,13,13,13,13,13,11,13,12,14,26,30,28,26,15,22,15,6,3,2,0,0
2022-04-09 18:00:00,1,3,6,8,4,9,24,26,0,27,20,15,10,12,13,0,0,13,10,8,9,7,6,8,6,4,2,6,7,9,7,8,9,10,8,7,6,8,0,8,0,9,16,15,14,16,8,13,12,11,4,2,3,0
2022-04-09 19:00:00,1,0,4,3,3,11,20,0,0,9,9,7,10,9,7,6,4,7,3,4,5,4,5,4,5,4,3,4,0,5,0,0,6,4,2,3,3,2,2,0,3,6,20,10,18,17,14,15,11,3,9,6,0,0
2022-04-09 20:00:00,0,2,3,5,0,10,11,0,0,18,17,13,12,1,13,0,0,9,8,5,6,5,0,5,0,2,1,5,0,9,0,0,10,8,7,4,4,3,0,1,0,5,10,7,11,0,0,8,6,5,3,2,0,0
2022-04-09 21:00:00,0,1,1,2,3,5,11,4,0,9,3,7,0,0,9,0,7,8,0,7,5,3,2,3,0,2,1,8,0,10,9,10,7,6,8,3,6,0,5,4,0,5,13,0,12,0,11,6,8,3,3,2,0,0
2022-04-09 22:00:00,0,1,2,0,4,14,22,0,0,21,19,9,7,0,0,0,0,7,6,5,6,5,4,4,3,3,1,5,3,8,0,11,12,12,11,6,6,7,3,7,5,5,21,20,19,9,18,14,13,11,2,7,1,0
2022-04-09 23:00:00,0,1,1,0,3,2,6,4,0,3,4,1,2,0,0,0,0,4,9,8,9,7,10,9,5,3,0,2,0,4,0,5,7,0,3,1,3,0,2,0,0,5,25,0,11,18,24,22,21,20,13,11,0,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,0,1,2,3,3,0,0,1,0,0,2,1,0,0,1,0,0,0,0,2,3,4,3,0,2,0,0,1,0,1,0,0,2,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,0,1,1,2,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,2,1,1,0,1,0,1,0,0,0,0,0,1,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 07:00:00,0,0,3,0,4,2,5,3,0,0,2,1,2,0,0,0,0,0,0,3,3,0,0,4,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,2,3,1,0,0,0
2022-04-10 08:00:00,0,6,7,9,10,0,13,5,0,14,14,1,3,0,0,0,0,0,0,2,3,0,1,0,1,2,0,1,0,3,4,5,6,8,0,7,8,5,3,0,0,9,12,0,0,11,0,11,1,0,0,0,0,0
2022-04-10 09:00:00,0,0,2,3,6,0,7,10,0,4,4,4,6,0,8,2,3,3,0,4,5,0,3,0,2,0,2,0,2,3,2,0,6,8,9,10,0,8,7,5,0,7,15,14,0,5,0,8,2,1,0,0,0,0
2022-04-10 10:00:00,1,2,0,6,7,8,10,10,7,9,7,2,3,4,0,5,0,5,0,5,5,7,6,3,6,3,0,1,0,3,2,3,0,0,4,4,7,6,3,7,9,7,13,10,0,15,10,11,7,5,5,3,0,0
2022-04-10 11:00:00,2,5,6,7,11,5,13,14,0,13,10,4,3,6,7,0,16,13,14,17,0,16,11,0,8,7,1,4,5,6,0,7,8,0,10,12,13,11,12,13,0,14,24,24,4,26,25,20,11,5,2,0,0,0
2022-04-10 12:00:00,2,5,10,14,15,16,21,19,20,19,14,5,10,3,12,6,0,3,4,7,11,6,7,0,5,6,5,3,4,1,2,5,6,8,7,7,6,5,4,7,0,7,18,19,19,20,17,11,3,2,1,0,0,0
2022-04-10 13:00:00,0,4,5,6,8,13,25,29,13,27,24,12,10,0,0,0,11,10,9,10,10,7,6,0,9,9,7,5,6,3,0,0,0,6,8,7,8,10,12,11,0,16,22,24,23,24,19,23,10,4,3,0,0,0
2022-04-10 14:00:00,0,0,1,5,6,5,9,11,0,8,9,7,3,0,0,0,0,2,1,4,6,5,0,4,0,0,3,1,0,3,2,3,4,5,5,1,5,6,0,0,7,6,10,10,9,9,7,7,5,0,3,2,1,0
2022-04-10 15:00:00,0,2,6,4,8,11,19,15,18,18,13,9,7,5,7,0,0,5,6,6,4,5,2,1,1,0,0,0,2,0,0,2,4,0,5,4,0,2,0,0,2,6,21,22,21,20,20,18,8,5,2,0,1,0
2022-04-10 16:00:00,0,0,0,1,1,10,22,0,7,20,16,9,9,4,11,5,10,7,8,8,9,8,7,5,4,2,2,2,0,3,5,6,5,4,5,3,5,7,6,6,8,10,15,17,18,16,8,15,11,10,7,2,0,0
2022-04-10 17:00:00,0,2,0,3,5,5,14,15,8,0,6,11,4,14,0,0,13,14,12,12,2,11,8,0,1,0,0,8,1,9,0,13,14,7,8,11,13,13,0,12,0,14,26,26,30,30,26,20,12,10,4,0,0,0
2022-04-10 18:00:00,1,2,1,2,2,19,29,32,0,31,21,12,10,0,11,0,0,0,10,11,10,7,0,9,8,6,5,3,5,0,0,6,4,7,5,3,6,4,0,0,2,9,19,18,17,0,14,12,11,7,4,3,0,0
2022-04-10 19:00:00,0,0,0,1,1,4,9,8,0,13,7,10,10,0,11,5,13,11,9,5,4,0,3,0,0,6,3,4,5,6,4,7,3,5,4,4,0,5,0,7,0,8,17,0,0,0,14,12,9,11,3,2,0,0
2022-04-10 20:00:00,0,2,0,4,2,5,9,0,7,8,8,5,1,0,3,0,4,2,1,3,5,0,4,0,1,0,0,3,5,1,0,7,8,6,6,6,4,8,8,7,6,5,15,0,11,16,10,12,10,10,5,3,2,0
2022-04-10 21:00:00,0,2,3,2,0,4,8,6,9,8,7,4,2,0,0,5,0,0,3,3,0,1,0,1,7,5,4,4,0,5,0,7,6,6,5,3,4,6,0,7,6,0,11,13,0,12,0,9,6,0,3,2,0,0
2022-04-10 22:00:00,0,2,3,7,6,1,19,21,0,20,19,10,9,2,2,0,0,10,9,8,4,7,0,2,8,7,6,5,2,8,0,7,8,6,2,8,9,12,0,11,8,6,12,0,6,10,0,9,6,4,2,0,0,0
2022-04-10 23:00:00,0,1,1,0,2,0,2,0,0,0,1,1,3,0,0,0,0,1,0,3,4,2,0,4,3,0,2,5,6,0,0,3,7,3,4,1,2,0,0,0,0,0,9,11,6,10,6,8,0,8,4,3,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,1,3,3,7,9,10,12,2,0,5,4,1,2,0,3,3,0,0,3,7,3,0,4,6,3,0,3,0,0,1,0,0,2,3,1,3,4,0,5,0,6,4,6,0,0,0,0,3,2,0,1,0,0,0
2022-04-11 06:00:00,0,3,6,10,13,6,16,15,0,16,14,2,3,0,4,3,0,0,5,8,12,5,3,0,6,2,4,3,1,0,2,1,3,6,5,6,1,3,0,4,5,0,6,3,6,5,4,5,3,1,2,0,0,0
2022-04-11 07:00:00,1,10,17,23,31,35,37,42,36,42,37,4,10,11,11,10,7,3,7,12,16,17,16,15,9,11,3,3,2,0,4,6,19,22,25,28,30,31,29,33,37,48,54,31,52,47,35,31,26,25,13,0,0,0
2022-04-11 08:00:00,1,10,11,16,20,22,26,35,36,35,29,3,8,4,10,9,4,8,6,9,17,18,11,9,7,8,7,1,2,3,2,0,8,9,3,5,10,8,2,5,7,7,13,13,12,12,5,17,5,13,3,2,1,0
2022-04-11 09:00:00,0,5,6,8,9,12,14,16,0,16,21,4,5,6,7,9,10,8,1,13,15,11,10,9,7,0,6,2,3,2,3,3,5,4,5,5,7,5,3,4,5,9,13,9,12,12,11,8,8,3,4,2,1,0
2022-04-11 10:00:00,0,2,8,9,10,8,10,13,12,11,10,3,3,4,2,3,2,2,3,4,5,3,4,0,2,1,1,1,1,2,3,0,6,8,8,8,9,1,0,2,4,3,5,7,7,8,0,5,4,1,2,0,0,0
2022-04-11 11:00:00,0,4,4,7,8,9,11,12,11,11,10,5,6,0,5,6,7,10,8,9,10,10,8,6,7,4,6,3,2,4,3,6,8,0,8,7,9,8,7,0,7,8,11,12,7,12,0,0,5,3,2,0,0,0
2022-04-11 12:00:00,2,5,7,9,6,7,12,13,12,13,12,6,9,5,1,0,0,7,5,6,8,10,9,7,7,0,6,5,0,5,6,8,9,0,8,9,5,10,3,8,7,9,12,0,11,12,11,9,7,6,4,3,1,0
2022-04-11 13:00:00,0,3,5,13,28,30,14,15,13,27,9,3,4,0,0,0,8,6,6,6,5,4,2,5,1,0,1,2,0,4,3,5,8,9,10,7,7,6,0,7,6,6,6,5,11,5,4,9,4,5,2,1,0,0
2022-04-11 14:00:00,0,4,5,3,8,7,11,12,0,0,21,10,10,10,10,9,0,10,11,10,10,10,6,0,5,0,4,5,6,5,0,6,9,6,8,9,10,12,0,5,11,11,11,10,10,8,9,7,6,5,3,1,0,0
2022-04-11 15:00:00,2,4,5,7,16,12,18,19,28,29,15,8,14,4,13,14,21,23,21,20,1,2,1,2,0,0,3,2,2,0,3,0,4,4,5,4,4,8,7,0,4,9,15,0,13,17,15,12,10,7,6,5,3,0
2022-04-11 16:00:00,0,0,4,21,25,26,27,17,27,26,28,25,26,13,12,27,31,27,22,19,18,13,9,6,3,8,5,4,7,10,1,12,12,9,9,10,11,4,20,23,3,26,39,40,37,37,35,32,12,12,6,4,1,0
2022-04-11 17:00:00,1,3,0,6,9,12,14,13,16,0,14,7,9,0,9,0,9,9,5,7,12,13,12,5,7,2,5,6,7,9,10,9,10,12,9,14,17,16,0,0,0,19,29,22,30,0,30,26,11,10,5,3,0,0
2022-04-11 18:00:00,1,7,9,13,15,23,28,24,0,21,23,10,12,5,11,0,11,7,13,13,12,10,8,0,4,2,2,17,0,20,21,27,26,22,19,13,11,14,7,14,16,20,35,37,38,31,37,28,15,15,8,1,0,0
2022-04-11 19:00:00,0,2,2,5,6,9,12,13,12,0,9,8,9,8,7,0,8,7,8,7,7,6,6,7,5,3,1,13,14,16,0,17,19,17,17,12,10,11,10,10,7,14,39,30,39,38,37,35,23,20,6,3,0,0
2022-04-11 20:00:00,0,1,3,5,8,11,14,11,10,11,10,6,5,0,4,0,0,1,4,2,2,0,0,7,1,6,1,6,0,8,0,10,6,8,9,5,4,5,4,0,0,10,28,0,25,24,16,22,29,23,10,9,0,0
2022-04-11 21:00:00,0,1,1,2,0,5,16,19,6,5,8,9,8,9,0,0,0,7,7,9,10,9,6,8,6,3,1,5,5,6,5,7,7,6,5,3,12,3,0,2,2,5,18,17,17,0,16,14,9,7,4,3,0,0
2022-04-11 22:00:00,0,0,2,3,6,14,25,3,18,24,22,16,14,0,13,0,0,12,12,11,11,9,8,0,7,4,3,6,7,8,7,3,9,8,7,5,6,13,12,13,6,12,28,26,26,24,22,21,15,9,4,0,0,0
2022-04-11 23:00:00,0,1,1,2,0,3,4,3,0,3,2,1,2,1,0,0,0,2,0,1,1,0,1,1,2,0,1,6,3,4,1,5,0,3,2,4,2,0,0,0,1,3,14,12,13,11,7,11,10,6,5,3,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,2,4,3,4,6,7,9,10,4,4,3,3,2,0,3,0,1,2,4,7,0,1,2,7,3,0,2,1,0,2,1,2,1,3,0,2,4,0,0,6,7,5,0,0,4,3,2,1,0,0,0,0,0,0
2022-04-12 06:00:00,0,2,4,8,10,13,16,12,13,17,16,1,1,0,2,4,0,0,6,8,10,9,4,3,3,0,2,2,2,3,0,1,2,5,7,10,11,0,0,2,3,5,4,0,4,3,4,3,2,1,1,0,0,0
2022-04-12 07:00:00,0,14,21,28,33,36,37,39,38,39,33,5,9,10,9,10,4,2,5,11,16,15,9,10,5,5,3,5,7,12,13,14,25,26,26,23,26,28,28,31,34,36,46,44,39,37,30,29,25,21,8,0,0,0
2022-04-12 08:00:00,2,7,9,16,19,19,38,40,16,41,35,5,8,0,9,7,10,9,8,15,19,20,12,10,7,8,0,4,4,7,8,8,12,14,14,13,15,14,4,0,6,13,18,7,8,17,16,27,22,16,2,0,0,0
2022-04-12 09:00:00,0,7,10,12,14,15,17,18,18,17,28,4,5,6,4,7,6,2,0,9,13,12,8,6,5,0,3,3,0,8,0,0,3,8,3,8,5,3,0,3,4,3,6,4,2,6,2,5,3,3,2,0,0,0
2022-04-12 10:00:00,0,6,8,9,11,11,14,13,7,9,12,3,4,6,2,0,6,5,4,5,6,5,4,5,4,0,3,2,4,5,0,0,4,4,6,7,4,6,4,5,0,6,11,10,9,5,3,3,2,9,5,2,1,0
2022-04-12 11:00:00,1,3,4,3,5,6,7,11,5,8,10,2,2,3,0,3,0,5,1,6,6,7,6,5,4,2,3,2,0,0,4,3,6,7,3,2,3,4,0,5,6,4,11,9,7,8,10,9,8,7,4,1,0,0
2022-04-12 12:00:00,0,3,5,7,8,11,14,15,7,9,14,5,3,3,4,4,0,5,5,7,6,5,3,0,4,3,5,3,4,5,4,6,6,5,8,8,8,10,9,12,11,12,14,14,15,14,11,13,6,8,5,4,1,0
2022-04-12 13:00:00,2,3,3,6,6,5,8,8,9,7,9,2,3,3,4,4,5,7,0,8,8,7,5,8,7,2,4,4,0,6,0,1,8,9,6,5,4,6,0,4,0,8,14,13,15,7,12,12,10,5,2,2,1,0
2022-04-12 14:00:00,2,2,4,6,10,12,15,17,0,8,9,3,5,0,5,0,0,3,4,3,2,4,3,0,2,0,1,3,0,0,0,3,4,4,4,5,7,3,0,24,26,28,32,0,34,8,31,23,8,4,1,0,0,0
2022-04-12 15:00:00,1,5,15,24,25,26,27,27,25,6,25,16,16,9,6,8,16,15,15,15,14,13,11,0,10,1,1,3,0,5,4,5,6,8,12,13,6,7,8,0,7,8,16,0,15,15,12,9,5,1,3,0,0,0
2022-04-12 16:00:00,0,3,4,12,26,26,30,20,31,30,28,25,24,17,15,19,20,21,19,21,20,16,6,5,7,2,5,7,3,10,3,4,15,14,14,12,16,17,18,16,15,20,31,16,36,37,35,27,18,13,5,3,0,0
2022-04-12 17:00:00,0,2,1,7,9,12,15,0,0,0,14,14,14,0,10,11,15,14,17,16,15,14,14,13,5,4,11,13,4,7,0,17,8,7,8,10,13,7,14,12,13,14,28,27,18,28,26,24,15,12,8,7,0,0
2022-04-12 18:00:00,1,4,9,14,16,19,23,24,12,0,20,8,10,0,12,11,10,9,10,9,9,9,8,5,6,4,1,18,16,19,20,26,27,25,24,19,17,19,11,15,16,22,42,28,39,38,34,26,18,17,9,7,0,0
2022-04-12 19:00:00,1,2,3,1,4,8,9,8,14,9,13,8,8,3,6,0,0,4,5,4,6,8,7,6,7,4,4,5,6,8,0,10,10,9,11,8,5,7,5,10,5,14,48,49,48,49,47,38,32,28,14,11,0,0
2022-04-12 20:00:00,0,1,2,4,6,9,12,0,13,12,11,8,4,7,9,0,4,13,10,9,5,4,3,2,3,2,2,3,0,5,0,7,10,11,12,9,9,9,5,0,0,8,24,21,16,23,19,21,19,18,9,7,3,0
2022-04-12 21:00:00,0,0,2,3,4,11,19,17,0,0,7,6,7,0,6,4,0,5,4,7,10,7,7,6,5,0,2,5,4,5,0,7,9,7,4,3,4,6,0,4,1,10,20,14,19,20,19,14,13,11,5,4,1,0
2022-04-12 22:00:00,0,0,0,3,4,17,32,33,12,13,25,17,13,8,0,12,11,9,0,6,7,5,3,0,7,0,4,11,5,14,14,8,9,15,12,12,11,12,11,10,0,13,28,29,30,0,29,20,14,11,6,5,0,0
2022-04-12 23:00:00,0,0,0,0,1,4,4,0,0,2,0,1,0,0,1,0,0,1,2,0,3,0,0,0,2,0,0,4,3,5,0,7,5,6,5,3,4,5,0,1,1,4,33,9,9,29,24,19,16,13,6,4,1,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,1,3,4,6,7,4,7,0,0,0,6,1,1,0,0,2,0,0,2,6,0,0,0,11,8,0,6,1,0,2,1,0,2,3,1,3,0,0,4,5,6,5,4,0,4,0,3,2,1,0,0,0,0,0
2022-04-13 06:00:00,1,1,4,9,16,10,21,12,20,21,9,1,3,4,6,3,0,6,5,8,11,12,11,4,5,3,4,4,0,0,1,2,4,5,7,8,10,2,0,5,4,6,9,4,5,8,5,7,3,3,1,0,0,0
2022-04-13 07:00:00,0,11,16,23,27,30,36,39,0,38,33,6,9,6,7,8,4,0,5,10,20,20,18,15,8,0,7,3,4,5,3,8,32,31,24,32,34,28,20,19,21,38,46,33,37,34,28,24,26,23,7,1,0,0
2022-04-13 08:00:00,0,8,11,16,20,22,36,38,28,42,37,5,8,6,11,11,7,9,8,12,20,18,15,3,11,9,7,4,4,9,0,10,26,12,15,18,18,15,7,8,10,11,14,12,10,16,15,22,21,19,2,1,0,0
2022-04-13 09:00:00,1,4,6,7,11,14,20,15,19,29,32,3,4,5,0,6,5,3,6,9,11,9,3,8,4,2,0,3,4,7,1,8,9,10,10,11,9,5,0,6,7,7,11,12,11,5,0,10,8,7,5,1,2,0
2022-04-13 10:00:00,1,4,5,3,6,6,8,8,0,7,7,2,3,0,2,0,0,2,3,2,5,4,3,1,1,1,0,4,5,4,3,4,7,9,8,7,7,5,6,5,8,7,13,4,14,0,0,11,5,0,3,0,2,0
2022-04-13 11:00:00,2,2,5,3,6,7,11,14,0,15,11,2,3,2,3,0,4,3,0,4,5,4,4,0,2,3,1,4,6,2,0,3,4,5,6,8,6,6,7,6,5,4,10,10,9,0,9,8,5,5,3,1,1,0
2022-04-13 12:00:00,3,4,7,2,8,10,14,15,0,0,14,5,5,4,3,0,0,1,4,5,6,5,3,2,0,0,0,3,0,2,0,3,7,9,10,12,11,10,7,7,0,7,15,16,14,15,6,12,6,3,5,2,2,0
2022-04-13 13:00:00,0,3,4,10,12,13,14,16,0,4,15,5,4,0,1,0,5,7,6,6,7,4,4,8,3,0,6,1,0,3,2,3,5,4,5,1,3,4,3,4,5,6,17,8,17,0,0,13,12,10,5,3,2,0
2022-04-13 14:00:00,2,4,3,6,8,11,9,13,4,0,12,4,6,0,7,8,2,7,6,4,4,3,2,0,1,2,0,5,5,7,0,7,10,7,9,9,5,6,0,6,6,7,14,10,14,13,11,10,7,6,3,2,1,0
2022-04-13 15:00:00,1,3,7,15,16,19,23,24,0,23,23,15,15,17,2,18,19,21,14,15,14,12,6,4,3,2,0,7,0,4,5,7,13,12,10,10,11,11,8,10,0,12,22,19,22,21,10,20,15,12,5,3,0,0
2022-04-13 16:00:00,0,3,14,17,23,17,26,0,32,21,29,17,18,15,18,17,18,18,14,13,12,8,6,7,5,3,4,7,9,8,2,12,10,10,8,7,6,8,21,25,22,19,27,28,38,38,35,25,13,8,4,0,1,0
2022-04-13 17:00:00,2,4,6,15,19,18,22,18,33,0,30,25,23,21,20,10,19,18,13,12,11,9,7,3,5,6,3,9,10,13,4,16,15,16,11,11,15,18,0,10,10,15,40,37,39,38,37,30,14,12,6,3,0,0
2022-04-13 18:00:00,1,4,9,12,17,21,26,30,0,26,25,10,11,0,12,0,5,14,13,14,15,15,11,6,8,0,8,12,13,16,16,20,24,22,17,12,15,16,14,16,18,20,48,49,48,47,46,37,27,20,10,6,0,0
2022-04-13 19:00:00,4,6,4,6,10,11,16,17,0,15,14,5,3,2,0,0,0,4,0,5,3,0,4,4,3,3,1,9,7,11,0,17,20,18,16,10,11,6,11,9,8,13,39,38,35,34,0,31,24,21,10,6,1,0
2022-04-13 20:00:00,0,1,0,3,5,7,9,10,9,7,9,5,4,0,0,0,0,8,9,3,9,8,7,0,1,2,1,4,5,4,0,6,7,0,5,5,3,6,0,5,6,6,22,21,19,18,13,18,17,15,8,4,1,0
2022-04-13 21:00:00,0,0,0,1,1,12,22,23,22,0,0,8,0,1,0,0,0,11,8,12,9,12,3,0,9,5,2,4,7,2,7,9,10,8,5,4,6,4,0,4,1,6,22,21,22,21,18,16,14,11,7,4,1,0
2022-04-13 22:00:00,0,1,2,0,0,6,19,0,17,19,19,14,10,8,8,0,9,8,10,6,7,0,5,6,5,8,6,3,4,5,3,5,4,3,4,3,4,4,0,5,0,7,27,26,0,25,16,22,17,16,6,5,1,0
2022-04-13 23:00:00,0,0,1,1,0,4,6,7,0,6,5,2,0,1,0,0,0,0,2,0,3,2,1,0,2,1,0,4,5,3,6,0,6,3,7,4,3,6,0,5,0,4,14,0,12,0,11,10,9,9,2,4,1,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
