Unnamed: 0,1_남한산성입구(가상),2_비호아파트,3_마천역.송파파크센트럴,4_마천1동주민센터,5_마천2동주민센터,6_마천2동윤진빌딩.신동아아파트,7_거여초등학교,8_오금동사거리,9_송파도서관,10_송파중학교,11_가락동쌍용아파트앞,12_가락동미륭아파트,13_문정1동주민센터.로데오거리,14_문정로데오거리입구,15_가락시장.가락시장역,16_송파역,17_석촌역,18_석촌호수.한솔병원,19_잠실역.롯데월드,20_잠실리센츠아파트앞,21_잠실트리지움아파트앞,22_잠실역.롯데월드,23_석촌호수.한솔병원,24_석촌역,25_송파역,26_가락시장.가락시장역,27_문정1동주민센터.로데오거리,28_문정현대아파트,29_가락동쌍용아파트,30_가락동극동아파트,31_우창아파트,32_오금동사거리,33_거여초등학교,34_마천2동윤진빌딩.신동아아파트,35_마천2동주민센터,36_마천1동주민센터,37_마천역.송파파크센트럴,38_종점,39_비호아파트,40_남한산성입구
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,5,0,7,13,19,25,29,28,30,7,27,22,9,14,8,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,2,0,2,3,4,5,6,7,7,6,6,8,6,4,4,3,2,1,0,0,3,3,4,7,4,9,8,6,1,0,8,0,6,6,3,1,2,1,0,0
2022-04-12 06:00:00,2,3,0,4,6,9,12,13,16,14,17,16,13,12,7,6,2,5,0,0,1,2,1,2,4,6,7,7,11,4,9,8,5,3,2,1,0,0,0,0
2022-04-12 07:00:00,11,12,8,12,21,27,35,42,47,42,42,36,37,33,31,16,14,13,4,1,2,5,5,8,8,12,14,10,7,7,7,8,7,5,5,3,1,4,0,0
2022-04-12 08:00:00,5,11,15,20,30,42,47,46,47,47,48,44,37,29,25,19,16,15,1,0,1,11,17,23,31,35,30,30,30,28,25,21,16,9,5,3,0,1,0,0
2022-04-12 09:00:00,4,2,6,7,9,15,23,27,30,28,27,26,21,15,12,15,11,13,1,2,2,4,3,5,9,10,8,8,9,9,8,6,6,5,6,2,4,3,0,0
2022-04-12 10:00:00,3,4,5,7,10,11,12,13,15,16,15,18,18,17,14,10,13,8,1,0,1,4,5,8,10,11,9,6,11,9,9,6,6,7,6,4,4,3,3,0
2022-04-12 11:00:00,3,6,8,9,11,12,10,15,19,17,13,17,19,18,18,14,13,11,7,1,1,4,6,3,9,9,13,13,13,13,10,7,9,6,5,3,2,2,4,0
2022-04-12 12:00:00,2,1,2,6,10,14,16,19,19,17,16,13,14,12,7,6,6,5,1,1,1,5,6,7,8,9,11,10,9,8,7,5,5,4,3,0,1,1,0,0
2022-04-12 13:00:00,4,3,5,5,7,11,10,12,14,14,14,15,16,14,15,13,6,10,3,1,0,8,11,3,9,15,14,14,11,13,12,11,9,10,8,4,3,3,0,0
2022-04-12 14:00:00,6,4,5,5,8,10,14,13,15,13,14,13,11,7,9,5,6,5,1,0,3,10,12,12,16,20,18,15,13,15,14,13,13,11,7,4,3,2,0,0
2022-04-12 15:00:00,4,5,3,4,8,9,8,11,13,16,16,15,14,11,9,8,5,3,1,0,1,9,10,11,12,21,28,25,24,23,23,19,15,13,6,3,2,2,1,0
2022-04-12 16:00:00,3,5,5,5,8,11,13,13,16,13,11,12,13,12,10,9,7,5,1,0,5,15,18,17,35,38,39,37,33,31,28,24,23,9,9,8,5,3,1,0
2022-04-12 17:00:00,4,0,5,9,7,10,15,18,15,17,19,17,16,15,13,11,11,12,1,0,2,15,15,16,20,24,28,25,25,23,19,16,13,17,10,8,8,4,1,0
2022-04-12 18:00:00,3,5,6,11,16,18,21,24,21,23,17,22,24,20,19,16,14,16,3,2,4,44,48,41,38,44,43,43,42,42,32,26,21,18,8,5,8,7,0,0
2022-04-12 19:00:00,1,2,1,2,5,7,9,9,10,15,12,12,9,8,6,5,4,5,3,4,7,25,26,33,36,36,36,37,37,39,36,33,28,23,13,10,10,7,5,0
2022-04-12 20:00:00,2,0,4,5,4,5,7,7,7,6,8,8,10,8,5,6,4,2,1,2,4,12,13,15,17,20,22,22,23,22,21,16,14,10,6,5,4,3,2,0
2022-04-12 21:00:00,1,0,3,6,3,7,5,8,13,5,6,0,11,5,3,2,1,1,1,1,1,11,12,12,14,18,19,19,18,17,14,13,12,10,7,4,3,2,0,0
2022-04-12 22:00:00,1,1,1,1,3,6,7,4,7,10,11,10,12,9,7,5,3,2,1,0,3,15,16,18,20,23,22,20,17,14,16,13,8,9,7,4,0,2,1,0
2022-04-12 23:00:00,0,0,1,1,0,2,3,1,2,4,5,4,5,4,4,3,2,4,1,0,0,6,6,7,10,13,16,14,16,16,16,8,11,9,6,4,3,2,0,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,3,4,8,13,19,27,30,30,32,32,29,22,12,13,7,5,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,3,0,3,4,6,8,10,11,10,8,8,6,4,3,1,1,0,0,0,0,1,5,7,8,7,9,7,8,3,7,7,0,3,5,2,0,1,0,0,0
2022-04-13 06:00:00,3,5,4,6,6,7,10,11,15,13,13,13,13,11,9,8,6,5,3,1,1,2,1,3,4,7,6,5,7,8,5,5,4,3,1,0,0,0,0,0
2022-04-13 07:00:00,9,8,8,13,20,31,40,42,43,47,50,49,51,31,29,16,16,14,2,1,1,4,5,8,6,8,9,10,11,7,9,7,6,9,8,4,2,2,1,0
2022-04-13 08:00:00,6,8,16,23,31,43,49,49,48,43,47,41,34,46,33,21,19,18,1,1,1,8,10,13,16,21,23,21,20,13,15,13,11,8,6,4,2,2,1,0
2022-04-13 09:00:00,3,5,5,8,8,15,24,26,28,26,24,23,22,15,13,13,14,13,2,1,2,5,6,8,11,19,21,19,17,13,10,8,8,7,3,2,2,1,1,0
2022-04-13 10:00:00,2,1,3,6,9,9,9,11,16,14,14,16,16,14,14,5,3,3,1,0,1,4,3,5,5,8,10,11,11,11,9,8,6,5,2,1,0,0,0,0
2022-04-13 11:00:00,3,0,5,4,10,12,14,14,15,14,15,13,17,16,13,13,12,10,1,0,0,4,6,8,5,12,13,15,12,8,11,7,5,4,3,1,2,0,2,0
2022-04-13 12:00:00,4,2,3,7,8,9,11,15,16,10,14,14,16,16,12,14,11,10,2,0,0,3,2,3,5,7,8,7,8,9,6,5,7,7,2,1,1,0,0,0
2022-04-13 13:00:00,1,2,4,5,7,10,14,13,18,16,18,15,11,9,8,8,7,5,0,0,0,3,4,5,7,15,14,13,16,17,15,13,13,11,6,5,5,4,0,0
2022-04-13 14:00:00,4,2,5,9,10,10,12,12,12,13,11,12,12,9,10,9,7,3,1,0,1,6,8,9,10,13,17,19,20,21,18,16,15,12,6,3,4,2,3,0
2022-04-13 15:00:00,5,2,3,6,9,9,10,10,13,12,11,10,9,9,9,7,5,6,1,1,0,6,8,6,16,19,21,19,18,27,27,25,22,17,10,8,4,0,3,0
2022-04-13 16:00:00,5,6,4,6,5,8,10,12,13,11,11,11,17,15,13,12,11,10,5,2,3,13,11,14,38,36,30,28,23,20,18,17,12,11,8,7,4,2,0,0
2022-04-13 17:00:00,3,2,3,8,9,10,14,17,22,16,16,16,16,11,10,10,7,8,2,0,4,12,15,17,24,27,33,32,35,32,27,22,18,11,8,7,6,5,4,0
2022-04-13 18:00:00,2,3,4,7,13,16,16,19,22,20,21,20,19,17,18,14,14,11,3,2,5,26,28,31,32,42,50,47,46,45,37,32,21,18,11,9,11,3,1,0
2022-04-13 19:00:00,6,3,5,3,7,10,11,11,12,12,13,11,12,10,7,5,4,3,1,2,3,16,16,17,16,30,31,30,34,33,28,24,21,16,9,6,7,7,5,0
2022-04-13 20:00:00,1,2,3,4,7,10,5,12,12,12,14,12,10,8,7,4,3,1,0,0,2,13,15,21,22,25,21,19,16,14,12,10,9,12,10,4,5,3,0,0
2022-04-13 21:00:00,1,1,4,5,4,6,5,7,7,11,10,9,12,7,7,6,3,4,1,1,0,9,11,13,13,18,21,20,19,17,16,14,10,8,4,2,0,3,0,0
2022-04-13 22:00:00,1,0,3,4,1,5,4,8,9,4,8,7,8,6,4,3,3,1,1,0,1,12,13,14,14,15,16,15,13,18,12,10,8,6,5,4,3,3,2,0
2022-04-13 23:00:00,0,0,0,1,2,3,5,5,6,7,8,0,6,4,3,4,3,2,1,0,1,8,9,7,12,17,15,14,13,14,13,12,11,5,3,2,4,1,3,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,4,2,7,12,17,22,24,25,27,10,25,21,23,12,11,8,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,1,2,2,2,5,7,9,10,9,3,9,9,8,5,3,1,1,1,0,0,2,4,5,8,6,10,11,10,5,4,10,3,9,8,4,3,2,0,1,0
2022-04-14 06:00:00,3,3,4,6,7,12,13,15,18,18,18,16,15,14,12,10,9,10,3,0,0,3,0,3,5,7,9,0,11,0,9,6,3,2,1,3,2,4,0,0
2022-04-14 07:00:00,7,11,10,11,14,22,32,28,33,30,32,36,38,35,31,18,14,12,3,2,1,4,7,8,10,10,9,11,0,9,7,7,5,8,4,3,2,1,0,0
2022-04-14 08:00:00,5,8,11,15,26,35,43,45,47,47,47,48,46,39,37,30,30,28,0,1,1,7,10,7,10,13,14,14,15,15,13,11,10,9,6,5,1,2,0,0
2022-04-14 09:00:00,4,3,5,8,11,14,18,19,22,21,22,21,20,26,18,18,16,14,1,2,1,3,8,2,7,11,10,11,7,10,11,6,8,5,6,5,2,0,2,0
2022-04-14 10:00:00,1,2,3,5,10,13,14,13,16,15,14,14,13,12,13,13,6,7,1,0,1,2,3,3,5,10,9,9,11,10,3,0,10,9,2,3,1,4,2,0
2022-04-14 11:00:00,3,2,4,3,6,7,8,10,11,11,11,14,13,11,10,8,7,12,2,1,1,4,6,8,6,9,11,7,10,9,9,8,7,8,5,3,3,2,0,0
2022-04-14 12:00:00,2,2,4,7,9,11,11,12,17,13,11,11,10,10,9,8,6,5,1,0,4,9,9,11,14,16,13,12,12,11,9,7,5,4,3,2,1,0,0,0
2022-04-14 13:00:00,4,4,4,5,8,8,10,10,12,11,12,11,15,14,11,5,8,7,1,0,1,5,7,9,11,15,18,20,9,20,18,15,17,12,9,7,11,1,0,0
2022-04-14 14:00:00,3,3,5,4,7,8,10,12,14,11,10,9,11,9,9,7,5,4,2,0,1,4,5,7,6,12,14,13,15,14,13,11,9,7,4,3,1,2,1,0
2022-04-14 15:00:00,3,4,3,5,6,8,9,9,13,13,11,13,16,13,13,12,9,3,1,1,2,12,8,7,10,19,27,24,21,20,23,22,17,14,10,9,8,5,1,0
2022-04-14 16:00:00,4,3,5,6,12,13,17,18,18,20,16,14,15,14,12,12,9,8,1,1,6,8,10,13,34,42,44,41,40,45,40,30,24,17,8,7,6,5,4,0
2022-04-14 17:00:00,5,3,2,6,8,12,18,19,21,17,21,20,22,20,18,16,14,8,2,3,2,16,16,19,23,34,32,26,22,19,16,13,14,13,7,6,5,1,0,1
2022-04-14 18:00:00,4,4,6,8,10,13,16,23,23,20,13,19,16,17,19,13,12,12,4,2,6,35,34,33,35,38,41,41,41,41,36,30,22,16,11,10,10,7,0,0
2022-04-14 19:00:00,3,3,3,5,7,9,8,14,16,13,16,14,12,11,9,6,4,3,3,4,7,20,20,37,41,50,40,34,28,24,20,20,14,12,5,3,6,5,1,0
2022-04-14 20:00:00,1,1,1,4,3,5,5,6,8,8,10,4,8,7,5,4,4,3,0,0,1,15,15,15,16,19,19,17,17,16,14,11,12,5,4,2,2,1,0,0
2022-04-14 21:00:00,2,1,3,3,3,5,6,6,9,8,10,9,12,10,8,7,4,1,1,0,0,9,6,17,19,19,15,14,17,13,17,16,15,8,5,3,5,1,0,0
2022-04-14 22:00:00,0,1,1,2,3,1,2,4,6,7,8,6,7,5,2,4,2,2,1,2,2,16,17,15,16,24,25,23,23,23,20,18,16,11,6,4,1,3,0,0
2022-04-14 23:00:00,0,0,0,2,2,3,5,2,7,8,7,7,5,11,5,4,2,1,1,0,2,9,6,7,10,12,14,13,12,14,11,10,8,5,3,2,1,0,1,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,3,0,7,11,16,21,22,23,24,0,22,19,15,10,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,2,3,1,2,3,6,7,7,8,7,7,4,5,4,2,0,1,1,0,0,1,3,4,7,5,11,9,9,5,3,10,0,9,7,3,2,1,0,0,0
2022-04-15 06:00:00,4,0,4,3,5,9,13,10,13,11,12,11,10,8,5,6,3,0,0,0,1,2,4,1,3,4,2,5,5,6,4,3,2,2,0,1,0,2,0,0
2022-04-15 07:00:00,13,13,13,15,20,31,46,46,46,45,49,48,55,32,31,17,11,16,3,2,4,4,4,6,7,11,11,10,10,7,9,4,7,8,7,3,3,0,0,0
2022-04-15 08:00:00,5,7,11,17,26,35,40,44,44,42,38,43,36,47,41,22,19,18,3,0,3,8,13,16,13,22,19,19,18,18,19,16,13,12,9,7,4,1,0,0
2022-04-15 09:00:00,4,6,5,7,10,15,20,21,23,21,19,22,23,17,12,13,9,12,2,2,1,4,6,8,7,11,13,14,15,14,12,12,11,7,6,5,4,3,2,0
2022-04-15 10:00:00,2,4,6,4,8,8,11,12,16,16,15,10,16,14,11,9,7,7,1,1,0,2,2,5,5,9,10,10,11,12,11,12,9,9,7,6,7,4,0,0
2022-04-15 11:00:00,2,1,5,7,10,12,12,13,16,16,12,14,14,11,9,8,7,6,1,0,1,6,6,6,9,13,13,14,9,16,14,11,8,7,6,0,0,3,2,0
2022-04-15 12:00:00,9,2,5,4,11,11,14,11,17,16,16,14,14,12,10,8,5,6,1,2,3,4,6,7,8,12,13,14,18,15,9,8,6,7,8,6,5,0,0,0
2022-04-15 13:00:00,6,4,3,11,14,13,14,17,19,17,24,23,24,20,18,17,16,6,2,2,1,8,10,10,11,12,14,16,17,16,14,12,12,11,8,7,5,2,0,0
2022-04-15 14:00:00,2,0,3,5,6,10,13,13,11,10,12,13,15,14,10,9,8,5,2,2,1,11,12,11,12,15,20,19,18,20,16,15,8,6,3,2,3,1,1,0
2022-04-15 15:00:00,5,6,6,9,8,9,12,14,14,12,10,13,13,10,9,11,9,9,3,0,2,14,13,14,15,18,23,20,26,28,34,31,27,23,13,7,9,5,4,0
2022-04-15 16:00:00,6,4,8,9,12,17,19,19,28,27,28,27,27,21,15,12,9,7,3,2,5,17,19,19,26,29,29,29,28,28,26,21,20,16,6,7,6,3,6,0
2022-04-15 17:00:00,4,5,6,10,9,20,25,24,20,19,18,18,22,20,17,14,12,12,4,2,2,15,14,15,17,23,29,27,28,27,26,15,21,11,9,6,5,4,1,0
2022-04-15 18:00:00,3,5,7,12,15,27,32,33,35,36,35,32,29,26,24,17,15,10,5,3,8,35,36,34,33,36,38,36,36,36,31,25,20,14,7,4,4,2,0,0
2022-04-15 19:00:00,2,1,2,4,9,10,12,15,20,17,15,14,13,12,10,7,6,5,3,2,6,25,27,28,31,38,36,31,30,29,26,22,16,13,9,6,9,3,8,0
2022-04-15 20:00:00,2,0,1,4,6,6,8,6,12,14,12,12,12,8,9,7,5,3,3,3,5,14,12,12,20,26,22,22,24,22,21,14,10,9,5,4,4,3,0,0
2022-04-15 21:00:00,2,1,1,2,4,6,7,8,8,13,10,8,13,10,7,6,4,2,1,1,3,13,20,20,22,26,24,21,19,23,19,16,14,13,8,5,4,3,2,0
2022-04-15 22:00:00,1,1,2,3,4,5,4,5,6,8,9,9,10,8,3,2,2,1,0,1,3,10,11,12,17,21,23,24,26,25,21,19,14,8,6,3,3,2,2,0
2022-04-15 23:00:00,0,0,1,0,2,1,4,5,6,5,4,5,6,5,2,2,1,1,0,1,2,6,9,10,11,12,13,11,13,12,9,6,9,5,3,2,2,1,0,0
2022-04-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
