Unnamed: 0,1_도봉산역광역환승센터,2_도봉산역,3_도봉한신아파트,4_서울북부지방법원.검찰청.도봉역성황당,5_신도봉사거리,6_신도봉시장.도봉구청.방학북부역,7_도봉소방서.방학남부역,8_도봉보건소,9_도봉구민회관.도봉문화원(중),10_쌍문역,11_우이1교앞,12_수유3동우체국,13_수유(강북구청)역,14_수유역,15_수유시장.성신여대미아캠퍼스앞,16_미아역.신일중고,17_도봉세무서.성북시장,18_미아사거리역,19_월곡뉴타운,20_길음뉴타운,21_미아리고개.미아리예술극장,22_돈암사거리.성신여대입구,23_삼선교.한성대학교,24_혜화동로터리.여운형활동터,25_명륜3가.성대입구,26_창경궁.서울대학교병원,27_원남동,28_광장시장,29_중구청앞.덕수중학교,30_충무로역8번출구.대한극장앞,31_퇴계로3가.한옥마을.한국의집,32_남산1호터널,33_순천향대학병원.한남오거리,34_신사역.푸른저축은행,35_논현역,36_지하철2호선강남역,37_신분당선강남역,38_래미안아파트.파이낸셜뉴스(중),39_뱅뱅사거리,40_양재역.서초문화예술회관,41_교육개발원입구,42_시민의숲,43_AT센터.양재꽃시장,44_양재2동주민센터.양재꽃시장,45_언남고교,46_교육개발원입구,47_양재역.서초문화예술회관,48_뱅뱅사거리,49_래미안아파트.파이낸셜뉴스(중),50_신분당선강남역,51_지하철2호선강남역,52_논현역,53_신사역,54_한남대교전망카페,55_한남5거리,56_순천향대학병원,57_서울백병원.국가인권위.안중근활동터,58_종로3가.탑골공원,59_종로4가.종묘,60_종로5가.광장시장,61_종로5가.효제초등학교,62_종로5가.효제동.김상옥의거터,63_방송통신대.이화장,64_혜화역.마로니에공원,65_혜화역.동성중고(장면총리가옥),66_삼선교.한성대학교.조소앙활동터,67_돈암사거리.성신여대입구,68_미아리고개.미아리예술극장,69_길음뉴타운,70_월곡뉴타운,71_미아사거리역,72_도봉세무서.성북시장,73_미아역.신일중고,74_수유시장.성신여대미아캠퍼스앞,75_수유역.강북구청,76_수유3동우체국,77_우이1교앞,78_쌍문역,79_도봉구민회관.도봉문화원(중),80_도봉보건소.북한산아이파크아파트,81_도봉소방서.방학남부역,82_신도봉시장.도봉구청.방학북부역,83_신도봉사거리,84_서울북부지방법원.검찰청.도봉역성황당,85_도봉한신아파트,86_도봉산역,87_도봉산역광역환승센터
2022-03-08 10:00:00,1,4,3,6,8,8,11,13,16,21,23,20,20,22,22,23,19,20,19,22,24,26,29,30,34,27,32,30,29,34,37,34,29,25,20,14,8,7,6,5,2,2,0,3,3,11,11,5,10,18,25,22,20,14,23,26,37,29,26,23,20,19,17,12,11,12,11,12,14,7,11,10,10,17,24,9,10,14,15,14,13,9,5,3,1,0,0
2022-03-08 11:00:00,1,8,0,9,8,12,11,13,14,11,13,10,11,11,12,12,11,11,11,10,14,13,14,20,24,29,28,28,23,16,25,24,20,21,17,11,6,5,5,4,4,3,1,3,6,4,8,6,6,10,13,16,17,15,17,19,27,26,27,22,19,18,20,17,18,15,11,11,9,9,11,10,10,10,23,19,17,19,17,16,11,8,10,7,4,1,0
2022-03-08 12:00:00,2,9,7,9,12,12,17,20,19,11,15,16,13,12,13,12,14,14,15,15,17,18,20,19,19,19,16,20,20,18,22,16,18,11,18,18,11,9,6,4,3,2,0,4,5,6,8,8,10,18,21,22,23,22,23,27,40,36,32,28,27,0,20,17,16,17,18,18,20,18,16,17,16,17,18,17,13,15,11,13,9,7,6,6,4,2,0
2022-03-08 13:00:00,1,11,12,15,16,17,16,16,15,14,14,17,13,12,17,13,14,20,21,24,25,26,25,24,28,29,31,29,29,31,36,34,25,21,16,12,9,9,8,6,5,4,0,8,11,7,11,13,11,14,19,21,23,24,23,24,29,31,29,26,21,23,24,18,17,16,14,17,17,15,16,16,16,23,26,24,21,18,15,11,7,6,6,5,3,1,0
2022-03-08 14:00:00,2,13,15,22,25,27,26,24,23,19,22,19,18,15,15,17,18,20,18,19,19,18,21,17,19,18,20,21,20,21,23,18,17,20,17,14,8,10,6,4,5,2,0,3,8,9,7,8,12,15,30,26,24,18,21,22,35,32,31,27,30,28,25,22,25,22,20,21,26,28,32,34,26,16,17,15,14,16,13,12,11,9,7,5,5,1,0
2022-03-08 15:00:00,2,9,12,17,22,22,20,21,20,20,19,18,18,17,16,15,16,19,19,23,23,21,23,19,21,19,21,27,28,31,32,24,21,17,17,15,12,5,7,6,3,5,0,6,8,8,10,11,16,20,24,26,30,25,28,36,45,41,41,31,30,22,26,25,25,25,25,26,28,27,26,24,23,25,28,26,26,25,19,16,12,11,9,9,5,4,0
2022-03-08 16:00:00,1,6,12,12,15,19,17,16,15,14,9,14,15,13,14,15,14,18,19,21,21,25,24,24,27,28,32,33,34,37,41,34,24,19,18,12,12,12,11,6,4,3,0,8,7,15,20,22,26,26,32,33,35,26,34,40,40,39,32,30,29,27,27,27,29,27,26,33,33,30,26,24,28,28,19,17,18,21,24,24,24,20,16,16,9,2,0
2022-03-08 17:00:00,0,9,10,16,15,17,22,23,26,23,21,20,21,19,21,20,18,18,17,17,15,17,17,13,21,24,29,30,33,38,43,42,31,26,19,13,11,10,9,8,7,3,0,12,15,20,16,21,34,45,47,41,40,41,47,48,52,49,52,45,39,34,36,35,36,35,36,37,37,37,33,32,31,32,28,25,26,31,28,29,22,16,12,10,10,4,0
2022-03-08 18:00:00,2,14,11,15,17,19,25,28,27,25,25,23,22,20,22,21,22,22,24,24,20,17,16,15,22,28,40,36,36,34,40,38,37,33,28,21,15,17,12,10,10,6,0,30,41,46,33,32,49,50,46,53,49,40,49,51,49,46,48,46,45,43,43,40,42,37,37,35,38,34,28,26,27,25,33,32,28,32,33,28,18,17,14,14,10,5,0
2022-03-08 19:00:00,4,9,7,9,10,11,12,12,13,14,15,19,12,13,11,9,15,13,14,12,9,11,10,11,12,11,16,18,19,28,32,29,17,22,20,16,12,8,4,6,6,5,0,6,5,8,11,13,20,26,32,35,35,26,37,37,60,56,55,51,50,49,45,34,34,29,41,31,26,25,22,27,26,32,29,30,27,39,30,27,20,25,19,15,14,8,0
2022-03-08 20:00:00,0,2,3,3,3,4,7,9,7,7,8,10,7,8,6,5,6,10,11,10,9,10,10,9,15,8,17,17,14,19,21,20,14,15,11,8,14,9,8,7,3,3,0,4,2,9,9,9,15,21,25,29,28,27,26,28,37,34,34,32,27,31,29,28,31,27,32,31,29,24,29,24,23,21,24,23,19,19,18,15,14,8,12,4,4,2,0
2022-03-08 21:00:00,0,8,7,6,3,6,7,8,8,7,4,6,5,2,4,4,6,8,9,6,9,8,14,14,17,13,20,21,21,22,23,18,11,12,11,8,7,8,6,4,7,5,0,6,11,11,10,13,13,23,30,29,27,28,29,30,34,34,24,33,37,38,35,32,30,25,25,24,24,25,22,19,31,25,22,22,21,18,17,18,17,14,12,11,5,1,0
2022-03-08 22:00:00,1,6,6,4,5,8,7,9,8,8,7,6,10,3,9,9,8,7,9,7,5,7,8,9,18,20,20,21,22,23,22,21,13,15,16,14,11,7,5,5,7,4,0,12,13,14,11,13,15,20,35,43,41,26,39,40,43,41,31,33,39,35,33,31,31,29,33,27,24,24,22,21,20,18,21,21,20,25,25,21,16,13,12,8,4,3,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,6,0,5,5,10,9,10,15,1,17,16,12,9,9,5,8,13,13,11,15,12,20,19,18,14,11,9,9,8,6,4,4,3,1,0,4,3,5,9,10,12,15,23,24,25,23,27,30,32,33,33,31,29,30,29,30,29,26,35,33,32,28,26,24,19,14,14,12,10,8,7,13,10,8,7,3,3,2,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,2,3,3,5,7,8,9,10,12,10,8,9,0,11,13,11,12,12,12,11,12,13,8,13,12,11,0,10,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,3,0,2,5,4,6,8,8,9,12,13,12,5,14,5,17,18,16,14,12,15,14,13,12,12,12,11,9,12,11,9,13,11,9,7,6,6,1,4,2,0,0,2,3,4,2,4,5,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,5,6,8,4,10,14,15,15,12,11,14,12,7,11,12,14,10,11,13,13,14,16,14,15,16,15,13,14,11,13,10,9,9,8,7,4,3,3,3,0,0,0,1,0,0,2,1,4,6,5,7,6,0,6,0,11,10,10,11,10,8,8,7,8,10,10,12,11,9,9,11,12,10,13,0,0,7,6,0,5,5,0,0,3,0,0
2022-03-09 07:00:00,1,2,7,11,15,17,22,21,27,19,22,21,20,21,11,13,15,15,14,16,19,16,20,17,21,19,18,15,14,13,14,13,11,9,8,5,6,3,3,3,0,1,0,2,0,2,1,0,5,6,7,9,9,0,2,4,12,2,11,9,4,3,8,9,8,5,6,4,2,5,6,7,8,5,8,14,9,16,13,10,9,10,11,10,9,1,0
2022-03-09 08:00:00,4,13,16,16,18,23,24,25,28,23,25,26,25,26,25,30,29,30,28,21,21,23,26,26,27,28,28,22,24,19,24,24,19,15,13,9,5,5,4,5,4,3,0,3,2,4,3,3,4,5,8,10,11,0,13,13,15,15,14,8,6,0,4,7,8,8,7,6,6,8,9,8,8,9,12,12,14,10,11,8,6,4,4,1,5,2,0
2022-03-09 09:00:00,4,9,11,18,19,20,24,25,28,26,29,30,33,26,27,25,25,26,22,34,41,38,41,42,41,41,32,23,23,24,25,18,16,18,13,10,4,5,7,6,5,1,0,7,7,10,10,10,13,16,13,13,10,8,14,10,19,18,17,12,8,10,10,12,13,15,12,14,17,14,15,17,14,14,18,21,18,17,17,17,16,15,15,13,10,2,0
2022-03-09 10:00:00,1,8,5,9,10,9,12,14,16,17,20,18,18,17,17,22,21,19,20,24,19,26,23,23,20,21,22,23,24,20,21,20,20,17,19,11,7,6,3,2,1,0,0,3,6,7,10,11,12,12,15,19,20,0,21,21,30,27,26,22,20,0,18,14,13,11,11,4,11,12,14,14,13,11,14,13,15,16,15,12,12,11,11,9,4,4,0
2022-03-09 11:00:00,2,12,13,9,11,14,24,26,25,22,24,28,27,17,18,18,19,18,15,20,20,23,24,17,21,22,24,21,19,25,26,0,21,21,18,15,9,7,6,4,1,0,0,2,4,9,10,12,14,15,17,16,20,18,17,23,35,31,30,26,17,25,22,14,13,16,18,21,18,18,10,9,11,13,16,17,19,21,23,24,19,12,13,10,8,2,0
2022-03-09 12:00:00,1,13,18,19,19,20,25,25,24,25,23,23,29,31,32,25,18,36,36,31,26,29,29,27,26,29,29,28,26,26,28,27,22,21,12,11,6,5,2,5,4,2,0,4,5,6,7,6,9,10,23,26,28,25,26,35,57,46,44,34,27,32,27,16,18,19,21,22,23,17,14,16,17,15,22,21,19,19,18,18,13,12,12,11,9,2,0
2022-03-09 13:00:00,3,10,18,22,21,21,25,18,19,18,22,19,23,25,25,26,25,24,27,23,25,26,25,24,28,26,28,32,31,33,33,28,16,14,17,10,8,4,3,6,5,3,0,6,0,11,8,6,13,19,29,30,32,32,34,41,59,52,41,35,34,31,30,20,21,18,16,17,19,17,22,23,22,24,26,28,23,19,16,14,11,7,7,3,4,2,0
2022-03-09 14:00:00,2,10,14,19,20,20,24,25,26,23,25,22,19,17,17,19,18,18,19,20,18,25,27,15,32,31,28,32,35,28,18,27,26,18,19,16,10,9,8,5,3,3,0,5,3,7,7,8,10,15,31,34,33,36,34,40,53,46,41,36,33,35,32,21,21,19,17,17,18,16,17,15,16,17,22,23,23,20,23,19,23,17,16,15,11,5,0
2022-03-09 15:00:00,5,14,10,13,11,10,14,16,17,17,16,21,16,19,20,22,24,28,24,25,25,24,22,22,23,26,25,30,29,35,37,31,21,18,14,9,7,4,5,7,3,2,0,6,8,10,13,13,19,25,37,36,30,31,36,44,48,45,42,38,41,30,34,27,24,23,20,20,19,20,18,18,20,20,19,17,11,17,17,15,10,9,7,5,4,3,0
2022-03-09 16:00:00,2,20,21,24,26,27,31,31,28,25,24,17,16,15,14,16,18,24,19,21,18,16,20,22,27,29,25,36,37,38,42,31,27,21,20,17,16,11,7,5,2,1,0,6,6,9,10,12,22,32,48,46,44,37,34,40,45,43,42,39,38,39,40,37,34,36,25,23,23,21,21,23,22,29,23,21,19,18,19,14,12,10,9,7,5,1,0
2022-03-09 17:00:00,3,21,20,32,35,30,32,32,31,27,30,29,27,20,24,21,19,19,20,22,22,19,21,21,24,25,25,28,28,29,32,34,27,20,21,15,11,6,4,6,3,3,1,8,9,11,12,12,15,21,30,29,27,32,33,35,47,43,41,38,37,34,33,27,30,31,32,29,28,28,23,23,21,22,21,19,18,20,20,13,11,10,9,10,8,5,0
2022-03-09 18:00:00,2,10,9,13,20,21,25,25,22,19,13,16,15,15,21,20,17,12,13,18,16,14,9,11,16,16,18,21,21,20,22,26,19,15,14,12,12,14,13,11,10,8,0,9,6,11,8,11,15,23,35,37,36,32,32,35,45,46,42,41,40,38,34,29,28,27,28,27,27,22,19,28,26,27,26,22,22,22,19,19,18,18,17,18,9,3,0
2022-03-09 19:00:00,1,6,7,6,6,6,13,12,14,15,20,22,19,16,16,15,16,16,18,14,12,11,9,11,18,10,19,23,25,25,30,28,25,13,13,8,5,4,6,5,2,2,0,3,2,4,6,5,4,9,18,24,21,20,24,23,25,32,21,31,31,27,28,29,25,22,23,23,24,27,29,30,31,28,29,28,21,24,21,19,14,11,10,8,5,2,0
2022-03-09 20:00:00,1,10,8,9,12,12,18,18,19,19,17,16,15,12,16,15,15,18,19,18,15,13,10,11,17,19,19,23,19,25,26,0,16,21,16,11,7,6,6,5,4,2,0,6,7,6,5,9,7,10,15,16,18,15,16,18,23,29,31,30,32,29,28,25,23,23,23,21,25,26,27,24,24,20,24,21,16,17,17,15,12,11,10,7,4,3,0
2022-03-09 21:00:00,1,3,1,4,4,0,7,9,8,9,10,4,8,5,8,9,10,8,0,9,0,10,11,13,24,25,27,27,27,28,29,27,12,11,11,9,9,10,8,9,6,2,0,7,9,6,9,8,10,16,31,34,32,21,20,21,27,29,24,31,32,27,31,34,31,25,22,23,21,19,22,18,23,22,23,22,21,25,26,19,19,15,13,12,6,5,0
2022-03-09 22:00:00,0,6,8,8,8,4,7,6,7,6,6,9,8,5,10,0,10,11,13,14,13,13,13,15,22,12,16,21,20,20,22,20,15,15,17,18,17,14,7,8,7,4,0,3,1,2,5,4,6,12,30,35,38,33,39,41,43,44,43,43,41,39,38,37,32,28,31,30,28,32,30,26,24,23,27,29,23,31,28,22,15,11,8,9,6,3,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,3,3,4,0,0,12,6,11,10,7,6,7,7,4,10,9,11,16,13,14,15,14,14,12,0,12,10,7,7,6,4,3,4,4,2,0,1,0,1,2,3,5,7,22,24,28,24,27,29,30,32,29,28,30,29,29,29,31,28,27,26,23,20,17,18,15,17,19,17,17,18,16,12,10,12,11,8,5,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,3,6,7,8,12,16,19,23,25,26,28,27,29,31,37,39,42,39,40,39,39,39,40,42,41,39,36,35,32,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,3,2,3,4,7,10,10,9,11,11,14,13,22,16,26,14,27,25,26,27,26,29,30,30,29,30,29,28,27,18,30,32,27,25,22,13,8,7,3,2,2,0,1,2,0,0,4,5,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,1,4,7,9,11,13,16,20,20,15,17,19,19,19,19,23,24,25,25,29,34,35,37,37,38,38,26,24,29,31,32,31,24,22,22,19,12,10,10,7,5,6,0,2,2,3,8,8,5,8,10,12,12,1,6,9,16,13,12,11,4,7,10,7,4,3,0,5,6,5,3,1,2,3,3,0,0,0,4,5,0,0,0,0,0,0,0
2022-03-10 07:00:00,5,20,22,26,26,30,34,40,35,26,32,35,33,34,36,34,40,38,35,37,37,38,43,43,43,44,44,42,41,42,48,42,32,31,24,23,17,11,7,9,8,5,0,14,17,17,14,15,20,19,27,26,20,19,22,23,43,36,35,29,23,20,13,12,10,13,14,12,12,12,12,12,8,10,13,15,18,15,15,14,14,18,22,25,22,2,0
2022-03-10 08:00:00,4,18,24,27,26,33,44,51,49,38,43,43,40,37,36,38,42,44,45,46,47,51,52,52,52,50,44,41,41,42,48,45,36,37,37,32,26,19,16,36,19,11,0,7,14,13,13,14,21,28,36,37,35,36,30,39,50,43,43,36,27,24,23,19,18,16,13,14,14,10,13,13,15,14,20,22,24,24,26,26,21,19,17,16,15,4,0
2022-03-10 09:00:00,1,9,12,17,17,21,24,28,25,19,20,27,23,22,26,25,28,31,26,28,32,33,36,32,39,38,36,31,38,37,43,39,29,27,24,22,15,9,9,12,9,4,0,8,11,19,21,20,16,17,21,26,22,23,18,41,39,34,32,31,28,25,21,18,15,11,8,9,12,11,11,13,14,15,15,15,18,22,23,25,20,15,16,14,12,3,0
2022-03-10 10:00:00,1,5,5,5,9,10,19,19,19,15,15,17,18,22,24,24,23,24,23,26,27,31,33,33,32,32,31,29,26,26,29,20,23,21,18,12,8,6,2,5,4,2,0,5,6,7,9,7,8,17,24,22,20,21,19,22,45,34,26,21,21,18,14,12,12,14,9,12,10,8,9,8,7,11,14,14,13,13,12,13,9,8,9,9,6,1,0
2022-03-10 11:00:00,1,7,7,10,10,12,17,16,19,14,17,17,16,19,18,20,21,22,15,15,16,16,19,18,16,16,19,25,24,24,25,24,21,18,17,14,8,6,5,4,4,3,0,5,7,8,7,9,11,16,17,13,16,13,14,21,31,26,26,21,20,17,19,17,13,14,15,13,10,9,16,15,19,8,13,12,10,10,10,10,11,11,8,6,5,2,0
2022-03-10 12:00:00,4,9,13,14,19,19,19,21,20,13,12,14,13,13,14,15,14,18,23,25,32,24,25,23,24,24,22,23,21,21,24,22,16,17,17,15,9,8,5,4,1,2,0,4,3,7,9,11,14,13,15,19,21,14,19,23,29,25,24,22,20,19,19,14,14,15,15,17,17,19,18,19,18,16,16,14,12,15,14,14,11,12,10,9,6,1,0
2022-03-10 13:00:00,2,12,12,14,14,14,21,22,30,27,30,26,18,20,22,22,25,23,18,16,18,22,22,23,25,25,25,26,25,27,29,28,22,20,16,11,9,9,10,9,7,2,0,8,9,7,9,10,13,19,33,32,29,17,28,30,35,30,29,31,30,29,25,18,17,20,18,15,18,18,15,15,14,16,14,13,11,15,16,15,11,8,7,4,2,1,0
2022-03-10 14:00:00,3,13,20,25,28,29,27,30,33,26,24,19,17,14,25,22,24,29,18,21,22,23,21,20,24,24,18,18,23,22,23,22,18,15,12,13,10,11,10,8,6,3,0,4,5,7,10,9,11,19,25,28,28,23,27,33,37,34,33,32,31,30,26,23,21,21,21,25,21,20,18,20,25,17,15,16,15,21,23,20,10,10,8,5,2,1,0
2022-03-10 15:00:00,3,9,10,12,12,18,18,20,22,18,20,16,21,19,11,18,14,14,28,26,24,19,20,24,26,27,27,31,30,31,32,23,23,15,12,10,8,3,5,6,3,1,0,8,12,10,12,14,14,20,29,33,29,23,26,29,35,30,31,32,31,25,27,26,24,26,24,24,27,23,31,29,24,22,16,17,15,19,17,18,11,10,9,8,5,3,0
2022-03-10 16:00:00,5,6,7,10,11,13,18,21,14,17,17,16,15,18,18,17,14,15,14,17,14,14,15,12,17,20,23,25,25,26,27,16,22,18,15,13,10,9,8,7,7,2,0,9,11,12,15,16,18,23,29,29,32,31,29,37,43,38,35,39,37,34,30,28,28,27,30,32,34,32,27,26,27,31,29,29,28,28,26,20,18,16,15,12,7,5,0
2022-03-10 17:00:00,1,13,7,13,13,14,19,23,19,22,26,23,18,18,19,14,17,17,18,15,16,15,15,15,19,22,31,31,36,36,40,40,31,35,29,19,11,8,7,6,3,2,0,14,21,31,24,27,35,42,50,52,52,40,54,56,60,57,54,53,50,47,44,39,33,28,28,27,33,32,29,26,26,23,23,17,12,21,20,22,19,17,17,16,8,5,0
2022-03-10 18:00:00,3,4,5,6,9,11,11,15,20,21,11,20,15,13,16,17,12,19,20,21,22,15,15,15,20,25,38,33,34,37,45,43,34,34,31,21,17,22,23,14,9,5,0,23,34,43,30,34,44,50,53,57,54,51,48,53,57,45,43,44,43,42,38,36,35,35,36,34,33,32,32,28,29,31,35,31,24,31,25,25,19,18,17,15,12,5,0
2022-03-10 19:00:00,2,7,11,16,9,19,19,17,16,17,17,17,13,11,9,14,13,11,10,9,11,10,11,14,15,17,23,25,26,28,31,30,28,22,16,9,9,10,9,6,4,4,0,7,10,15,12,20,25,30,38,38,34,33,35,36,59,53,42,52,49,48,44,34,33,30,34,31,27,31,26,23,25,28,24,26,24,38,34,26,17,14,13,10,7,4,0
2022-03-10 20:00:00,4,6,10,4,11,13,11,12,6,6,5,6,9,8,9,8,8,8,7,10,7,8,14,9,19,10,12,17,16,19,21,20,15,14,11,7,5,5,4,6,5,4,0,8,10,8,8,13,16,20,25,26,27,23,26,29,30,29,30,29,28,39,34,28,28,29,28,24,21,23,20,19,20,21,19,17,16,28,26,23,17,14,13,9,5,2,1
2022-03-10 21:00:00,0,3,4,6,2,5,8,5,13,10,10,9,9,9,9,9,10,10,7,8,9,9,12,12,19,12,23,24,25,27,35,34,23,20,20,10,8,7,6,3,3,1,0,7,6,8,10,14,21,31,34,36,34,22,32,28,36,38,25,35,28,35,31,29,31,28,22,20,20,19,14,15,14,16,21,20,15,20,15,18,17,13,11,8,4,3,0
2022-03-10 22:00:00,0,12,12,12,10,10,13,12,9,8,8,7,8,3,5,9,7,12,12,9,11,12,12,14,23,16,24,25,26,24,23,12,16,14,11,9,7,6,3,4,2,3,0,7,8,8,8,10,15,29,34,35,33,31,31,33,35,33,34,35,33,34,33,32,31,28,28,28,27,26,22,19,20,18,20,19,16,20,17,14,14,12,11,10,4,2,0
2022-03-10 23:00:00,0,0,0,0,0,0,0,0,2,0,0,3,7,0,8,8,7,7,5,10,9,13,14,5,20,21,7,12,22,21,22,0,14,8,13,11,7,5,3,1,1,2,0,5,7,8,8,10,12,21,27,25,26,25,25,26,26,25,21,26,21,25,23,20,23,23,20,18,18,16,17,14,17,16,13,13,10,10,9,9,6,6,4,3,1,2,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,4,9,11,13,19,21,21,23,27,26,26,28,28,29,32,34,34,36,38,38,37,40,26,41,39,36,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,2,5,6,8,9,9,6,11,9,10,11,13,19,19,22,23,21,25,28,29,26,28,27,27,18,29,24,32,32,33,27,25,27,24,15,12,6,5,2,2,0,0,2,1,0,0,2,3,9,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
