Unnamed: 0,1_한남운수대학동차고지,2_서울산업정보학교.삼성교,3_관악산입구.관악아트홀.중앙도서관,4_서울대학교,5_서울대학교치과병원.동물병원,6_서울여상.서울문영여중고앞,7_관악구청,8_봉천사거리.봉천중앙시장,9_봉원중학교.행운동우성아파트,10_관악푸르지오아파트,11_봉천고개.관악현대아파트,12_숭실대입구역,13_상도동중앙하이츠빌.상도전통시장,14_상도시장,15_상도터널상도동,16_상도터널노량진동,17_노들섬,18_한강대교북단.LG유플러스,19_신용산역,20_KT용산지사,21_삼각지역,22_숙대입구역,23_갈월동,24_서울역버스환승센터.강우규의거터,25_시청앞,26_서울신문사,27_종로1가,28_종로2가,29_종로2가.삼일교,30_을지로2가.기업은행본점.서울노동청,31_롯데백화점,32_북창동.남대문시장,33_숭례문(가상),34_숭례문,35_서울역버스환승센터,36_갈월동,37_숙대입구역,38_삼각지역,39_KT용산지사,40_신용산역,41_한강대교북단.LG유플러스,42_노들섬,43_상도터널노량진동,44_상도터널상도동,45_상도시장,46_상도동중앙하이츠빌.상도전통시장,47_숭실대입구역,48_봉현초등학교,49_성현동동아아파트,50_봉원중학교.행운동우성아파트,51_봉천사거리.위버폴리스,52_관악구청,53_관악경찰서.관악소방서,54_서울여상.서울문영여중고앞,55_서울대학교치과병원.동물병원,56_서울대학교,57_신림중.삼성고.관악아트홀.도서관,58_한남운수대학동차고지
2022-03-21 21:00:00,6,7,7,10,12,12,14,19,20,21,21,20,19,20,17,14,0,12,11,8,5,5,4,3,4,6,7,12,13,16,12,10,11,18,20,14,23,31,32,35,35,32,34,31,29,25,33,22,20,16,16,18,10,0,0,17,15,0
2022-03-21 22:00:00,4,5,0,10,13,0,12,18,18,0,17,23,24,24,26,27,14,20,15,13,7,6,5,3,3,3,5,8,7,9,11,14,0,14,16,17,18,20,22,26,27,25,27,23,20,22,25,22,17,16,17,20,18,5,14,17,16,0
2022-03-21 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,3,4,7,8,8,7,10,11,11,12,18,13,22,22,24,23,19,20,18,16,13,11,12,17,21,16,0,16,19,16,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,13,16,14,0,0,14,16,23,26,26,32,33,35,36,33,31,0,33,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,9,11,12,13,6,5,13,12,15,19,19,17,18,21,22,20,18,17,16,13,25,23,24,24,16,9,3,2,1,2,3,3,0,2,5,5,6,0,0,4,6,0,7,7,6,0,5,8,9,7,5,2,0,0,0,1,0,0
2022-03-22 06:00:00,13,16,18,10,6,5,14,9,13,17,24,23,24,23,24,25,24,22,20,17,16,14,15,11,11,8,4,2,1,1,1,2,0,0,2,0,6,8,0,0,0,0,3,4,7,8,11,10,14,11,4,3,0,2,2,2,1,0
2022-03-22 07:00:00,19,29,33,11,24,27,22,25,36,41,42,42,50,53,62,62,46,39,37,39,37,29,28,25,23,17,10,9,7,3,4,4,3,5,7,8,10,15,16,22,17,0,21,20,21,13,13,14,16,16,13,18,7,11,6,4,4,0
2022-03-22 08:00:00,20,24,30,29,31,26,23,28,36,48,57,51,55,61,63,64,62,53,48,42,39,38,38,32,25,15,9,8,6,7,6,7,0,6,12,13,20,28,29,31,34,12,32,24,26,28,34,33,39,37,26,29,26,22,17,10,12,0
2022-03-22 09:00:00,13,16,17,7,9,20,19,28,31,39,42,41,45,48,50,51,48,43,36,33,29,27,29,31,21,13,9,5,2,4,3,3,0,3,6,5,9,12,11,14,15,15,16,12,13,14,19,18,16,15,14,12,10,9,7,6,3,0
2022-03-22 10:00:00,7,13,14,16,15,14,14,17,18,20,25,29,31,29,31,22,36,33,28,25,20,18,13,16,14,13,8,6,4,3,5,6,1,4,9,11,14,24,15,30,33,35,30,23,24,25,28,28,25,22,14,15,17,15,8,8,5,0
2022-03-22 11:00:00,6,7,7,9,9,8,11,19,20,21,22,22,23,22,21,22,21,20,23,21,17,12,14,13,12,8,6,3,3,6,5,8,0,7,13,12,13,15,16,27,28,0,25,19,19,18,17,14,12,11,12,15,9,5,10,8,7,0
2022-03-22 12:00:00,6,11,13,16,12,10,16,17,19,22,23,20,22,24,30,32,15,31,24,22,16,12,13,12,9,9,7,5,6,8,9,7,0,7,7,4,9,11,10,13,14,0,14,13,8,14,21,16,18,20,17,16,10,3,15,9,7,0
2022-03-22 13:00:00,6,13,8,8,14,8,15,14,17,21,22,21,24,25,34,36,27,31,23,20,18,17,15,12,9,8,9,8,9,8,10,14,13,14,20,21,21,24,22,25,17,18,25,15,24,22,22,19,18,13,15,15,13,12,11,7,10,0
2022-03-22 14:00:00,10,14,15,12,17,14,15,18,18,20,21,29,22,23,27,23,21,21,17,15,14,15,10,8,9,9,6,5,6,8,12,14,4,11,11,13,16,18,21,23,22,9,20,20,18,16,17,14,16,16,15,16,15,14,13,10,9,0
2022-03-22 15:00:00,5,9,11,15,17,19,17,21,24,24,24,20,31,21,36,22,33,32,22,21,13,17,16,11,9,9,10,11,13,11,16,18,0,19,17,20,23,26,18,23,27,28,26,25,23,19,22,19,17,15,14,14,13,8,7,11,8,0
2022-03-22 16:00:00,11,17,23,28,33,34,34,31,33,26,35,29,31,32,19,16,17,16,13,13,11,9,8,10,6,8,11,11,9,14,15,20,0,21,28,29,28,29,28,33,40,41,32,31,27,24,22,20,18,14,14,19,7,0,12,18,13,0
2022-03-22 17:00:00,7,12,13,28,37,37,31,35,38,38,42,40,23,22,32,31,30,28,22,20,17,15,14,8,9,9,9,10,15,19,24,27,26,32,37,40,40,41,42,44,45,46,41,38,38,34,41,31,28,25,24,23,23,22,21,13,16,0
2022-03-22 18:00:00,11,14,19,39,48,26,27,34,37,39,38,46,49,50,48,46,42,49,31,27,20,16,13,12,11,11,15,13,15,25,33,33,23,34,37,39,42,51,45,50,51,51,58,45,45,39,46,38,29,23,24,34,34,0,29,33,25,0
2022-03-22 19:00:00,8,11,12,19,21,15,13,18,20,20,21,17,16,16,19,20,18,15,12,13,11,8,9,6,5,7,11,14,15,18,21,19,0,23,27,27,28,32,35,35,36,45,41,38,37,35,39,31,25,23,22,29,16,0,29,28,25,0
2022-03-22 20:00:00,5,8,3,11,12,13,9,12,15,14,18,19,19,17,18,19,17,17,15,15,11,8,7,5,4,4,7,6,9,10,16,14,15,18,20,20,22,33,33,41,42,44,23,35,31,27,34,27,22,17,17,19,14,19,0,9,18,0
2022-03-22 21:00:00,3,6,3,8,19,20,10,15,14,17,15,14,11,12,14,17,12,16,15,17,11,5,3,1,2,4,8,11,12,13,16,17,16,15,16,13,16,25,27,32,33,23,27,26,25,22,25,22,20,19,15,27,26,0,25,24,19,0
2022-03-22 22:00:00,4,6,0,8,9,7,9,18,7,12,15,16,16,15,20,18,16,16,13,10,11,9,8,6,6,4,6,7,8,11,13,15,11,11,16,17,19,24,26,35,34,29,28,24,23,21,24,23,22,21,19,19,18,0,19,18,17,0
2022-03-22 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,4,3,5,7,6,3,7,9,10,11,11,0,15,14,16,13,13,19,17,16,12,15,12,12,13,11,0,0,11,11,0
2022-03-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 04:00:00,11,11,12,0,13,11,15,19,22,22,27,29,31,34,35,36,0,38,34,31,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 05:00:00,14,16,8,17,7,15,14,12,16,22,22,19,20,20,21,23,22,17,18,20,19,24,26,26,16,10,3,2,1,1,1,0,0,0,3,2,3,5,0,5,4,0,4,4,3,0,3,4,2,1,3,2,1,0,0,0,0,0
2022-03-23 06:00:00,11,19,23,18,17,16,14,11,17,21,24,25,30,37,36,32,21,29,28,19,17,13,16,15,10,7,4,4,2,1,1,0,0,0,6,0,4,6,3,3,0,3,5,3,2,4,5,6,5,5,4,5,3,3,0,2,0,0
2022-03-23 07:00:00,23,32,38,35,34,31,32,34,38,34,40,35,39,43,44,43,42,37,36,37,32,30,31,29,22,14,6,7,2,1,2,0,0,1,4,5,9,10,9,11,9,4,11,14,16,21,23,24,27,25,24,18,9,14,12,9,4,0
2022-03-23 08:00:00,20,34,36,34,34,33,26,36,46,53,60,53,60,63,61,58,56,50,47,45,42,42,38,35,21,13,10,7,4,4,4,4,2,6,11,14,21,26,26,31,33,26,31,23,21,23,32,32,31,30,24,22,22,19,14,13,7,0
2022-03-23 09:00:00,14,16,19,9,36,33,25,24,28,34,40,41,48,50,55,56,53,49,48,45,32,31,30,25,16,12,10,5,3,4,5,4,4,1,5,6,7,12,11,13,11,10,10,8,7,11,15,13,12,12,16,12,11,9,6,4,2,0
2022-03-23 10:00:00,10,12,14,7,15,12,13,12,14,16,18,20,21,22,23,24,15,25,21,19,16,15,15,14,11,10,7,4,4,4,6,7,0,3,9,10,8,9,6,10,8,9,11,8,11,12,12,13,11,9,10,11,6,5,7,5,4,0
2022-03-23 11:00:00,5,10,13,13,6,11,12,18,21,23,25,25,29,30,30,27,26,25,24,23,19,17,16,14,13,11,9,7,6,5,6,8,4,10,13,14,16,21,22,25,25,27,19,10,14,18,12,12,11,10,9,10,5,0,5,6,3,0
2022-03-23 12:00:00,8,10,11,12,13,11,13,16,20,22,23,24,29,28,31,31,30,28,24,19,15,21,20,16,15,12,8,3,4,7,7,7,3,10,10,10,8,20,9,25,24,16,24,20,21,18,27,28,23,18,19,14,7,13,11,8,5,0
2022-03-23 13:00:00,8,11,15,17,16,15,13,16,16,21,24,27,36,39,41,41,40,34,25,23,15,14,11,14,9,7,6,8,9,10,13,11,0,12,13,8,17,22,23,23,16,24,25,20,9,17,16,15,13,9,9,10,9,7,5,7,7,0
2022-03-23 14:00:00,4,7,8,14,11,17,15,15,18,16,15,13,16,15,20,20,16,19,16,13,11,11,7,10,6,7,5,6,6,8,10,11,9,12,15,11,15,19,18,20,21,12,21,21,21,20,17,11,7,7,6,8,5,0,0,2,7,0
2022-03-23 15:00:00,7,16,21,23,17,22,26,26,29,28,26,21,25,22,23,24,22,23,18,19,13,12,11,10,7,6,6,6,5,7,10,16,15,16,24,15,17,22,14,23,24,25,21,21,19,16,19,17,16,14,12,15,13,6,0,11,12,0
2022-03-23 16:00:00,6,23,34,34,21,33,30,23,25,24,25,16,18,20,22,23,16,20,17,16,12,11,10,10,9,11,8,9,10,11,14,21,0,16,18,21,28,29,29,30,29,29,27,24,23,23,21,22,18,13,12,12,13,6,5,12,11,0
2022-03-23 17:00:00,4,6,11,19,26,25,22,25,28,25,22,25,23,26,29,29,22,27,22,19,13,12,11,11,8,11,14,16,21,25,29,34,18,35,33,29,35,42,42,46,51,50,46,44,40,38,41,34,32,29,24,24,22,21,6,13,20,0
2022-03-23 18:00:00,10,13,23,34,38,35,27,31,28,28,31,35,38,40,54,54,27,50,42,34,18,16,16,14,13,19,21,19,21,27,35,37,29,43,46,47,52,53,54,58,61,52,62,55,51,42,47,41,33,24,30,29,21,21,21,27,26,0
2022-03-23 19:00:00,3,4,5,9,12,8,17,22,25,23,18,23,24,24,24,22,14,19,22,19,13,8,10,7,5,13,16,16,17,21,24,26,0,30,29,29,31,40,42,53,54,53,49,40,37,34,35,26,26,23,20,41,39,0,38,37,32,0
2022-03-23 20:00:00,4,5,4,12,9,11,8,17,14,18,17,15,16,19,20,19,18,17,13,13,9,8,6,4,5,5,8,8,10,13,15,16,15,17,19,20,25,26,23,29,33,32,32,28,26,26,31,22,20,16,13,17,17,0,16,15,14,0
2022-03-23 21:00:00,5,7,4,13,12,6,17,20,19,11,19,19,17,14,17,15,13,14,12,11,9,3,3,3,3,7,6,9,10,12,14,15,0,17,16,14,20,22,22,27,28,31,30,26,27,23,25,21,19,16,15,17,16,17,11,16,14,0
2022-03-23 22:00:00,5,0,2,10,13,0,15,23,25,26,22,15,13,12,20,13,19,17,14,13,10,8,6,3,3,5,5,9,9,12,16,17,0,8,18,16,15,17,18,22,23,24,24,25,16,24,27,19,18,16,16,19,15,10,9,13,16,0
2022-03-23 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,4,5,3,6,5,9,8,8,0,5,11,13,14,20,24,26,27,28,26,23,22,20,22,19,13,13,10,22,4,4,5,21,19,0
2022-03-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 04:00:00,11,13,13,0,0,10,13,16,18,19,22,23,24,26,30,31,29,28,27,25,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 05:00:00,9,9,10,8,4,8,9,10,13,15,16,17,19,20,22,21,12,17,19,14,19,19,18,22,17,10,3,2,1,1,0,2,0,0,2,3,0,3,0,3,0,0,4,3,4,0,3,0,5,4,3,2,0,0,0,0,0,0
2022-03-24 06:00:00,7,11,13,6,0,9,11,14,17,21,25,24,23,25,26,26,24,22,21,17,13,19,12,11,7,4,2,2,0,1,0,0,0,0,1,2,3,6,0,0,4,2,8,7,9,11,13,8,8,8,6,3,2,2,0,4,2,1
2022-03-24 07:00:00,24,31,39,37,30,36,26,25,26,32,38,30,36,42,46,45,44,39,37,32,27,26,23,25,16,13,8,6,5,3,4,3,3,4,6,8,8,14,15,21,19,16,22,21,22,16,16,20,22,15,11,11,8,7,6,3,2,0
2022-03-24 08:00:00,19,25,29,31,27,34,25,32,43,59,66,50,57,60,63,61,59,48,40,37,34,31,34,31,24,13,9,7,5,6,4,6,1,8,11,12,13,26,26,33,29,30,30,24,23,27,32,33,28,28,25,22,20,17,12,10,7,0
2022-03-24 09:00:00,10,21,25,18,24,16,19,25,31,42,47,39,47,49,49,48,44,42,35,33,31,28,31,28,22,11,5,5,4,3,3,2,0,3,5,5,8,14,15,18,24,25,25,17,21,22,24,22,18,16,13,11,7,5,10,5,4,0
2022-03-24 10:00:00,9,13,15,10,5,8,11,12,16,18,20,21,22,25,30,29,26,25,21,21,20,15,13,12,14,11,9,6,5,6,4,7,4,5,8,8,10,15,15,19,15,14,16,13,12,10,11,11,12,11,10,8,6,7,5,4,4,0
2022-03-24 11:00:00,5,10,9,9,11,14,13,19,22,23,27,27,32,29,29,27,25,22,19,20,14,13,12,13,9,7,4,3,4,6,7,6,3,7,8,7,9,15,17,24,11,16,21,16,16,14,13,12,10,9,7,7,7,6,6,6,2,0
2022-03-24 12:00:00,13,16,12,19,26,24,23,20,22,22,22,28,30,32,35,33,27,30,26,23,18,11,12,10,8,7,5,5,6,6,8,8,0,8,13,10,12,14,12,15,17,18,17,16,17,17,13,12,10,10,10,12,11,10,8,7,8,0
2022-03-24 13:00:00,7,12,10,13,12,14,16,13,21,23,22,21,25,27,29,28,27,25,24,21,20,20,17,13,14,9,8,8,8,8,9,12,5,11,10,12,18,18,14,18,16,17,17,16,17,16,19,15,11,15,13,16,15,0,14,13,12,0
2022-03-24 14:00:00,6,8,9,11,9,8,13,15,18,19,19,16,16,17,18,21,19,21,15,14,18,15,12,10,8,7,4,6,5,7,11,10,6,4,12,10,14,12,9,15,16,16,17,13,13,13,16,15,15,11,11,10,9,6,0,2,6,0
2022-03-24 15:00:00,7,15,17,19,13,11,20,20,15,21,20,21,25,31,33,33,31,28,23,17,17,11,12,11,11,9,10,8,10,9,12,15,0,16,18,19,22,23,7,24,24,25,22,19,18,19,21,17,16,16,16,15,10,0,9,8,9,0
2022-03-24 16:00:00,4,25,36,39,24,55,52,36,34,31,30,31,35,36,39,38,14,31,29,17,16,14,15,13,13,14,14,10,12,13,14,15,13,16,21,21,22,25,25,28,34,33,32,28,19,23,26,21,19,16,13,14,12,0,10,9,12,0
2022-03-24 17:00:00,8,20,25,34,54,53,47,40,38,39,40,30,29,32,43,41,30,38,32,28,19,16,13,11,5,11,13,13,15,21,25,28,0,32,31,29,35,39,39,44,46,43,45,39,33,29,39,35,26,25,26,25,23,0,16,21,19,0
2022-03-24 18:00:00,13,15,24,36,48,46,34,39,43,40,36,32,36,39,37,36,37,35,32,27,14,12,13,11,9,12,19,21,23,27,38,38,0,40,39,40,42,47,49,52,51,53,55,53,52,39,41,39,33,32,25,27,15,11,28,24,21,0
2022-03-24 19:00:00,6,8,11,17,24,17,18,21,16,23,21,15,14,14,19,20,22,19,18,25,15,12,5,10,8,10,9,10,12,16,17,20,0,21,27,28,30,33,31,37,44,43,42,38,47,43,47,39,36,32,28,53,34,51,50,46,36,0
2022-03-24 20:00:00,2,5,1,20,23,15,12,12,11,11,12,11,10,8,14,0,13,11,12,12,10,9,8,8,6,7,5,7,11,15,22,22,21,21,23,29,32,32,34,40,41,40,39,36,34,32,36,34,31,13,12,18,17,0,18,16,14,0
2022-03-24 21:00:00,3,5,6,13,8,1,12,12,10,11,10,10,10,12,12,11,3,9,8,8,7,4,2,3,2,4,4,9,11,14,16,18,0,19,22,23,27,28,31,29,28,33,33,33,31,29,33,28,22,25,23,20,19,0,10,12,15,0
2022-03-24 22:00:00,4,6,5,11,18,0,16,21,23,15,21,21,19,19,22,17,16,10,21,19,18,12,11,10,2,7,11,13,15,20,22,24,5,25,24,22,24,36,37,40,43,16,33,27,29,27,24,22,20,19,20,25,22,0,23,14,22,0
2022-03-24 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,2,3,5,5,6,0,9,16,13,18,37,40,43,45,45,45,32,31,27,21,18,15,16,14,16,13,0,0,12,12,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,12,15,16,0,11,15,15,20,23,22,26,28,30,30,34,35,0,34,31,28,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,5,10,11,7,0,12,11,12,16,18,20,21,22,21,20,21,19,18,17,16,15,13,21,22,17,10,2,1,0,1,0,1,0,0,3,3,5,6,0,5,0,0,5,6,6,7,4,5,0,4,1,3,0,0,0,0,0,0
2022-03-25 06:00:00,11,19,20,7,6,0,17,12,17,18,19,20,26,28,29,27,14,22,18,20,16,15,12,9,7,6,4,3,1,1,0,0,0,1,3,2,2,2,0,1,4,5,3,2,7,7,3,4,0,5,6,2,1,0,5,2,1,0
2022-03-25 07:00:00,19,22,31,30,25,19,22,24,35,45,49,43,32,35,38,34,32,31,30,30,28,24,24,21,13,10,6,5,3,4,5,4,4,5,6,13,17,19,17,6,6,7,10,11,10,12,19,15,17,17,17,16,15,13,11,9,4,0
2022-03-25 08:00:00,20,30,36,28,38,33,23,24,30,37,40,44,48,54,56,55,42,48,44,39,31,31,35,32,18,12,9,7,5,9,8,7,4,3,7,10,13,30,28,28,25,11,21,15,17,17,24,28,26,24,24,21,21,20,13,12,6,0
2022-03-25 09:00:00,13,17,17,20,19,18,23,21,23,30,33,29,35,39,41,41,40,38,33,28,27,24,23,22,16,11,5,5,3,2,3,2,1,0,5,7,10,31,31,30,26,28,29,21,17,19,22,24,18,15,10,13,8,11,8,5,3,0
2022-03-25 10:00:00,10,13,14,13,9,12,14,13,16,17,21,25,26,27,33,34,24,33,27,24,19,13,12,17,13,13,9,8,3,4,6,5,4,4,7,6,8,12,14,18,19,22,16,9,19,15,16,14,12,11,12,13,9,6,12,7,11,0
2022-03-25 11:00:00,7,11,13,18,23,22,19,20,24,19,27,23,26,28,29,23,22,19,17,16,12,11,9,8,9,8,8,7,7,10,8,6,4,7,13,12,20,23,23,28,29,5,30,21,18,17,20,19,17,16,11,9,7,6,7,5,4,0
2022-03-25 12:00:00,12,13,15,17,9,16,15,18,22,21,17,22,24,24,24,24,27,25,23,23,20,16,17,15,9,11,6,5,6,6,6,7,0,5,10,12,11,17,17,18,18,4,18,18,17,16,20,21,20,16,15,16,12,15,8,13,0,0
2022-03-25 13:00:00,7,14,16,14,12,13,18,22,16,23,27,23,27,29,37,44,41,32,26,23,19,18,16,14,11,11,6,6,9,10,6,9,3,9,9,12,12,16,15,15,13,10,15,14,13,11,11,11,10,6,7,8,4,7,5,6,4,0
2022-03-25 14:00:00,9,12,14,19,14,15,22,25,30,33,36,34,36,38,32,33,32,27,22,21,19,15,15,15,13,9,8,8,8,11,13,13,7,15,17,19,21,24,12,28,27,14,27,18,18,17,19,20,15,13,9,19,17,0,16,15,13,0
2022-03-25 15:00:00,8,14,17,21,24,32,34,36,34,31,29,28,29,33,36,34,32,22,21,17,15,13,12,11,10,9,8,7,7,14,14,18,11,20,21,20,23,24,25,32,33,35,28,24,24,19,24,18,15,13,12,13,2,1,12,11,10,0
2022-03-25 16:00:00,8,15,21,25,15,32,29,28,29,26,26,20,22,24,28,27,22,27,23,14,18,14,12,8,9,11,16,18,19,24,26,22,0,24,34,16,17,40,40,47,50,16,51,49,46,43,36,30,16,17,13,15,17,10,10,9,13,0
2022-03-25 17:00:00,8,9,13,25,37,38,31,32,37,40,37,34,40,40,44,40,39,35,25,19,15,13,12,9,11,9,9,10,11,18,20,29,28,28,43,32,48,53,54,59,61,62,56,51,46,44,48,39,34,30,27,24,20,0,18,17,19,0
2022-03-25 18:00:00,15,21,31,40,48,45,39,50,48,43,37,33,35,41,56,57,53,47,34,29,19,16,17,13,10,11,13,15,19,21,23,30,0,37,45,49,52,55,56,59,60,51,54,53,45,42,55,46,44,38,30,40,39,27,25,38,28,0
2022-03-25 19:00:00,6,10,11,17,20,19,13,17,17,16,17,17,16,15,18,19,25,23,20,17,9,7,9,5,10,13,9,10,9,15,25,24,0,25,26,29,31,33,34,35,37,33,35,32,31,25,30,22,19,30,27,31,23,17,22,30,29,0
2022-03-25 20:00:00,4,6,4,7,14,12,13,13,13,14,8,16,10,16,15,14,8,13,13,10,8,6,4,2,4,4,5,6,10,11,14,18,2,12,19,21,24,27,34,31,34,35,32,23,30,26,27,21,19,17,16,20,17,18,17,17,16,0
2022-03-25 21:00:00,3,4,0,7,15,15,11,15,16,3,16,10,14,13,11,10,9,9,8,8,5,4,1,4,3,3,6,8,12,15,17,18,0,11,21,22,26,31,32,33,34,35,36,31,32,27,30,26,21,21,10,17,9,16,0,8,17,0
2022-03-25 22:00:00,5,6,0,7,8,9,11,19,19,19,16,17,16,16,15,14,13,12,10,9,8,7,5,3,5,4,4,6,11,13,14,12,0,8,15,16,20,27,21,32,33,32,31,25,23,22,26,24,18,18,22,28,27,0,12,25,20,0
2022-03-25 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,4,5,6,7,10,0,12,9,10,15,22,25,29,40,10,39,27,23,22,20,16,14,10,12,19,11,0,11,17,14,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
