Unnamed: 0,1_국립과학수사연구소.고강동종점,2_신안파크아파트후문,3_중부운수앞,4_신월동우성상가,5_신월문화체육센터,6_한빛종합사회복지관,7_강서초등학교,8_신월2동주민센터입구,9_양강중학교,10_신정네거리역,11_경서농협,12_우리은행신정동지점,13_신정1동우체국,14_서울남부지방법원.서울남부지방검찰청,15_서울남부지방법원.서울남부지방검찰청,16_양천구청.양천보건소,17_양천문화회관.양천일자리센터,18_목동10단지상가,19_목동12단지,20_목동12.13단지사잇길,21_양천구청역,22_목동14단지상가,23_목동아파트1434동앞,24_신목초등학교입구,25_신정2동주민센터,26_새마을금고,27_목동대학학원,28_목운초등학교.목운중학교,29_목동운동장남문.아이스링크,30_목동5단지C상가.목동운동장북문,31_파리공원,32_목동5단지B상가.목5동주민센터,33_목동이대병원.목동6단지앞,34_월촌중학교.목동1단지,35_목동1.2단지사잇길,36_용왕산,37_신목중학교,38_목동스카이아파트.목동3단지,39_목동3.4단지사잇길,40_목동4단지상가.목동종합운동장,41_CBS방송국,42_목운초등학교.목운중학교,43_오목교역.청학스포츠타운,44_현대아이파크아파트,45_목동중학교.서울출입국.외국인청,46_신목초등학교입구,47_목동14단지관리사무소앞,48_목동13단지,49_양천구청역,50_목동12.13단지사잇길,51_양천구민체육센터.양천일자리센터,52_양천구청,53_양천공원,54_목동중학교,55_목동8단지.한전,56_목동8단지지하도,57_서울남부지방법원.서울남부지방검찰청,58_신정1동우체국,59_우리은행신정동지점,60_신정4동경서농협,61_신정네거리역,62_양강중학교,63_신월2동주민센터입구.경창전통시장,64_강서초등학교,65_한빛종합사회복지관,66_신월문화체육센터,67_신월동우성상가,68_중부운수앞,69_신안파크아파트후문,70_국립과학수사연구소.고강동종점
2022-04-05 17:00:00,7,8,9,8,8,11,11,11,11,8,7,6,4,0,5,5,5,7,10,13,12,14,15,13,18,21,19,20,20,14,10,5,8,9,6,8,10,12,13,17,16,15,17,16,12,9,9,7,8,5,9,9,8,10,10,0,10,11,12,12,23,27,25,25,33,32,39,37,30,0
2022-04-05 18:00:00,12,13,4,16,17,14,17,18,19,12,7,6,8,13,14,10,8,6,6,10,17,17,14,15,16,15,10,20,19,15,11,8,9,9,8,8,8,14,15,15,18,19,30,25,23,13,9,5,8,4,6,8,9,11,13,8,21,15,22,26,41,44,35,32,31,29,34,30,24,0
2022-04-05 19:00:00,4,6,1,5,3,6,6,6,5,6,5,4,1,0,4,2,1,2,1,3,9,5,7,9,10,7,8,9,13,9,7,7,8,7,6,4,3,4,6,9,12,15,28,24,22,18,10,4,5,2,3,1,2,5,5,4,8,6,7,11,33,34,28,24,26,25,38,35,29,0
2022-04-05 20:00:00,3,4,3,4,6,7,5,7,5,4,3,3,0,0,2,2,3,1,3,3,4,8,4,6,5,7,7,6,4,3,3,3,4,6,3,7,7,5,5,10,10,9,15,13,9,10,7,6,5,3,3,5,0,2,2,3,6,3,9,11,25,23,23,21,26,26,27,26,22,0
2022-04-05 21:00:00,3,3,4,5,6,3,3,4,1,2,3,1,4,2,2,0,0,5,2,0,6,5,6,6,8,8,5,11,9,10,9,7,10,9,8,7,9,7,7,14,13,15,22,17,13,10,6,3,4,3,3,2,3,6,1,0,7,2,6,7,20,21,18,17,18,20,22,19,16,0
2022-04-05 22:00:00,2,3,1,2,3,5,2,5,3,5,5,6,8,9,8,3,7,6,5,4,8,4,4,5,5,8,8,9,12,11,8,6,13,11,12,11,9,7,7,15,18,15,23,22,19,15,8,7,6,3,2,0,4,2,3,5,7,6,8,8,15,18,19,19,18,17,15,14,13,0
2022-04-05 23:00:00,2,0,0,4,0,3,2,1,1,1,0,0,0,0,0,0,0,0,1,0,6,3,2,2,2,3,3,2,2,0,0,1,3,4,3,2,2,4,1,5,6,2,14,13,11,8,4,2,1,0,1,1,2,0,3,0,4,0,4,3,9,8,3,7,6,8,10,11,10,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,9,15,10,14,14,13,15,17,16,11,10,1,9,4,4,1,1,2,3,2,4,6,6,7,2,4,3,2,2,0,0,0,2,2,0,0,2,3,5,7,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,14,17,18,16,15,16,16,9,14,6,0,3,1,0,4,2,1,4,6,8,3,6,10,5,2,3,2,3,1,2,0,0,2,0,0,0,3,13,4,3,2,1,2,1,2,3,2,0,0,5,6,2,1,1,0,0,7,0,8,2,4,7,8,4,9,8,7,0,6,0
2022-04-06 07:00:00,37,21,18,20,22,22,23,29,21,13,12,13,9,8,12,8,10,19,27,29,20,16,23,24,29,26,8,12,5,11,5,11,4,5,7,9,16,25,32,37,35,25,22,14,13,21,6,1,2,3,2,1,3,4,3,2,5,7,0,6,11,5,8,7,6,4,5,4,2,0
2022-04-06 08:00:00,38,34,27,29,30,28,32,34,28,18,15,18,16,15,19,8,7,10,11,12,13,14,23,26,30,29,13,15,12,11,8,6,2,5,3,2,8,25,33,33,29,12,14,8,2,7,4,2,2,3,6,8,5,6,3,0,7,12,4,8,12,18,15,15,15,10,8,7,6,0
2022-04-06 09:00:00,12,12,11,13,13,14,18,21,20,13,12,13,11,10,8,5,6,10,11,13,11,13,16,16,19,20,11,9,5,6,3,2,3,2,1,2,4,11,13,11,10,7,7,5,3,4,1,3,1,0,1,1,2,2,5,3,2,0,0,3,5,5,5,6,8,4,5,4,2,0
2022-04-06 10:00:00,7,8,10,14,13,12,13,15,13,9,8,6,0,4,3,3,3,5,6,7,5,6,8,9,10,7,6,7,6,4,3,2,5,5,4,0,4,7,11,8,10,7,8,5,2,3,3,1,0,2,3,3,2,4,2,2,1,0,4,3,10,9,7,6,8,8,8,5,7,0
2022-04-06 11:00:00,11,13,12,11,10,10,9,12,8,11,8,7,7,6,7,5,4,6,6,8,10,12,12,12,15,12,9,8,6,4,4,0,3,4,2,0,4,6,6,8,8,5,7,4,3,4,2,1,2,2,5,6,7,5,4,5,5,6,6,5,10,7,9,5,6,5,8,5,5,0
2022-04-06 12:00:00,10,12,12,9,0,8,7,8,8,7,2,10,1,6,6,7,6,3,5,7,7,6,10,11,12,13,10,10,8,6,7,1,5,3,0,1,2,4,5,5,6,7,7,5,1,4,2,3,3,1,1,2,3,4,0,3,3,3,6,4,7,7,6,5,5,4,6,4,5,0
2022-04-06 13:00:00,9,9,8,9,10,9,12,13,11,7,7,7,4,3,5,5,4,4,6,9,10,10,10,11,11,11,7,13,10,9,4,2,4,5,0,3,5,6,8,7,10,9,11,4,6,5,4,3,2,2,1,3,4,5,4,5,6,4,6,5,8,9,8,6,7,9,9,6,5,0
2022-04-06 14:00:00,10,8,6,11,10,10,9,11,12,10,9,5,3,4,5,4,2,5,8,14,17,28,33,33,16,31,25,25,23,20,15,14,16,10,0,4,8,8,6,9,9,7,10,8,8,7,8,7,6,5,5,7,1,9,3,3,4,6,6,7,9,12,10,8,5,8,10,8,5,0
2022-04-06 15:00:00,4,3,4,5,4,7,8,10,9,10,10,8,4,7,5,3,4,5,9,11,13,19,23,22,23,16,19,17,10,16,10,6,15,15,14,7,13,20,21,22,20,20,20,17,16,10,9,8,8,6,8,3,5,7,9,0,11,10,9,10,18,17,15,14,14,13,13,9,12,0
2022-04-06 16:00:00,8,5,0,6,7,7,10,17,13,10,11,10,5,8,10,10,5,9,8,7,11,12,18,20,23,23,17,17,12,10,7,3,6,9,8,7,8,10,12,12,13,15,15,14,8,7,8,5,3,3,3,4,3,0,5,2,8,8,10,11,15,15,16,11,11,13,22,21,14,0
2022-04-06 17:00:00,9,9,9,8,11,13,17,20,19,14,12,8,7,10,9,4,5,7,6,8,11,12,13,14,16,20,14,17,18,15,13,11,12,10,12,9,9,12,12,14,16,17,20,19,16,9,5,4,6,5,4,4,4,5,5,2,7,3,7,10,20,24,23,19,16,17,22,21,17,0
2022-04-06 18:00:00,10,12,8,15,16,18,22,16,15,10,8,7,6,6,6,6,6,7,7,8,12,13,15,13,16,15,12,17,16,13,12,8,10,11,8,10,8,10,12,15,16,18,31,26,22,15,10,8,6,7,6,8,3,10,11,6,13,14,17,21,37,40,38,39,42,40,45,44,36,0
2022-04-06 19:00:00,5,0,3,5,4,4,7,12,11,9,8,7,2,0,4,6,5,5,6,6,9,6,8,9,8,10,11,17,15,11,9,8,3,7,5,8,6,6,6,7,7,10,22,21,20,9,6,6,5,3,4,3,5,7,8,9,11,1,10,13,31,33,32,33,32,31,37,35,28,0
2022-04-06 20:00:00,2,2,1,3,4,1,3,3,4,5,5,4,4,5,3,2,4,5,3,2,10,9,7,6,7,8,7,8,8,8,7,6,7,6,4,5,3,3,4,8,8,9,15,17,18,12,7,1,4,2,2,2,0,2,2,0,5,7,9,8,19,19,19,21,20,20,28,24,18,0
2022-04-06 21:00:00,3,0,0,4,5,3,3,2,4,2,1,0,1,0,2,1,0,2,3,2,7,4,2,3,0,4,5,11,5,4,5,4,4,3,3,3,4,4,5,11,6,10,17,16,14,9,4,4,3,1,4,3,3,5,6,7,8,3,10,10,24,24,24,18,16,15,20,18,16,0
2022-04-06 22:00:00,3,1,0,3,2,3,0,3,0,5,1,0,1,0,4,3,0,4,6,1,9,7,6,5,4,8,9,11,10,3,10,7,9,13,0,12,10,8,7,11,12,9,18,19,13,12,8,2,7,2,3,0,3,5,6,3,8,2,6,6,16,16,15,13,15,16,18,17,12,0
2022-04-06 23:00:00,3,0,2,3,0,2,1,2,1,3,2,1,0,0,0,2,0,2,1,0,1,0,0,3,4,4,3,3,4,3,3,2,5,4,1,5,4,4,3,5,0,5,8,9,2,6,3,1,4,2,0,2,1,1,0,0,3,0,3,2,7,7,7,11,9,8,9,7,6,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,7,9,8,10,12,6,13,15,17,17,3,0,14,2,10,4,3,3,2,4,3,2,4,3,0,3,1,2,0,0,0,0,0,1,2,1,4,5,6,8,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,12,14,14,14,5,10,15,16,10,4,0,4,2,0,3,2,0,4,5,5,3,3,7,5,7,6,4,7,4,3,3,3,3,3,2,0,6,5,6,6,5,3,2,1,0,0,3,0,2,0,0,0,1,2,1,1,3,0,4,2,4,6,8,7,6,5,6,2,4,0
2022-04-07 07:00:00,22,20,19,17,18,22,27,29,24,11,12,10,9,9,7,7,6,12,18,21,18,15,20,21,23,27,9,11,9,10,10,6,4,5,7,8,14,18,24,31,28,12,18,15,14,13,6,2,2,2,2,3,3,5,0,1,5,5,4,5,6,7,7,6,4,5,9,8,5,0
2022-04-07 08:00:00,23,23,24,24,25,25,28,31,26,20,20,16,19,18,17,8,7,13,13,14,11,13,25,28,32,32,14,12,11,8,7,5,3,3,2,1,7,19,27,34,29,15,14,13,7,6,3,2,2,5,8,7,8,6,3,0,7,4,7,10,12,11,11,10,8,6,10,4,6,1
2022-04-07 09:00:00,18,19,18,17,16,20,19,21,20,8,6,6,4,6,6,5,6,7,7,8,5,6,9,11,13,15,12,13,10,8,4,7,4,2,2,0,3,11,8,10,9,5,5,4,3,1,3,0,4,1,0,2,4,3,4,0,3,1,2,2,7,8,6,4,5,7,8,3,7,0
2022-04-07 10:00:00,11,11,6,9,12,12,17,18,16,8,7,6,8,7,7,3,3,8,4,7,7,7,9,11,9,10,7,7,6,3,2,2,3,4,0,0,4,8,6,10,7,5,3,2,2,2,2,0,0,5,6,0,2,3,8,0,6,4,2,5,7,9,8,6,4,4,6,5,3,0
2022-04-07 11:00:00,13,13,12,9,6,10,12,12,9,6,4,7,0,1,5,4,3,5,7,8,6,11,9,10,12,10,6,4,2,1,2,2,4,1,5,0,8,11,12,13,11,10,13,8,7,6,4,2,2,1,4,4,4,6,7,0,1,8,9,8,8,9,9,9,5,3,5,4,3,0
2022-04-07 12:00:00,9,7,9,9,9,9,11,13,12,10,11,10,3,9,8,5,4,6,7,6,9,6,9,14,15,16,9,8,6,5,7,5,5,7,6,5,5,7,7,9,10,7,7,6,5,3,4,1,2,4,3,2,4,0,3,4,1,0,0,5,16,17,16,15,14,13,12,8,6,0
2022-04-07 13:00:00,10,13,10,12,12,11,11,12,10,7,7,6,3,4,4,6,7,6,5,7,7,7,10,12,14,15,10,11,13,9,6,5,5,6,3,5,7,9,11,11,10,9,8,7,3,3,3,2,2,2,3,4,3,3,4,3,6,7,8,6,9,12,11,8,7,7,10,10,8,0
2022-04-07 14:00:00,10,9,8,11,10,8,10,8,9,8,3,5,7,6,5,2,1,4,6,3,7,7,7,4,6,8,5,7,6,5,2,3,6,5,2,4,5,6,10,11,8,12,12,9,6,2,3,0,2,1,2,5,3,4,4,3,4,5,4,4,12,12,10,9,7,8,10,8,7,0
2022-04-07 15:00:00,7,7,5,12,14,12,13,15,13,10,7,6,1,5,4,1,2,4,7,8,10,37,40,38,39,37,27,27,28,23,19,15,15,11,12,10,11,22,22,19,16,14,13,12,9,8,10,8,2,6,7,4,3,6,6,0,9,8,7,7,16,18,18,18,11,11,17,17,15,0
2022-04-07 16:00:00,11,11,6,11,6,12,14,13,12,11,12,11,10,9,7,6,5,6,16,24,33,32,34,22,34,32,28,28,26,22,9,8,13,15,12,10,10,14,13,16,20,21,24,22,14,11,11,10,8,6,6,7,8,8,10,4,11,13,15,16,21,19,16,18,21,22,27,23,18,0
2022-04-07 17:00:00,7,9,12,16,17,9,14,16,14,9,7,9,8,7,4,6,8,8,10,11,14,18,20,22,23,22,21,24,23,19,10,5,6,8,9,6,7,10,10,17,15,15,19,12,17,13,8,6,6,4,4,7,8,4,5,0,10,3,11,12,18,24,23,19,18,15,24,22,15,0
2022-04-07 18:00:00,9,10,0,12,12,10,14,19,16,15,13,6,12,13,10,7,5,6,9,10,15,14,12,13,19,20,17,22,19,15,12,9,8,8,9,9,10,11,12,14,15,13,30,25,24,16,11,10,5,3,7,9,2,10,11,13,15,16,24,30,52,48,42,42,40,34,41,36,31,0
2022-04-07 19:00:00,6,2,6,7,6,7,12,13,11,6,11,10,9,8,10,7,6,5,5,5,10,8,10,12,12,11,11,13,13,12,11,12,12,9,8,9,7,8,8,11,12,9,27,23,21,13,9,6,4,3,4,4,4,7,8,0,9,10,12,14,33,38,36,33,32,31,39,35,30,0
2022-04-07 20:00:00,3,0,3,4,4,3,7,3,6,5,5,5,5,0,4,3,0,4,5,3,3,2,6,7,3,11,10,9,6,9,8,4,13,11,10,10,6,5,6,7,8,9,17,16,15,11,6,3,4,3,4,2,3,3,3,3,5,4,6,7,20,22,20,19,18,17,22,18,17,3
2022-04-07 21:00:00,3,0,0,3,4,2,3,3,2,3,2,1,1,0,1,4,0,0,4,1,8,5,6,5,4,7,5,8,8,5,7,8,11,5,5,3,3,0,0,5,6,5,16,15,12,8,4,3,3,2,2,3,4,2,3,3,3,2,8,7,21,23,18,18,18,18,22,20,16,0
2022-04-07 22:00:00,2,1,0,2,0,2,3,2,2,4,4,3,0,0,2,2,3,3,9,10,11,10,11,10,4,12,11,16,7,14,12,11,10,12,11,10,10,13,5,19,20,19,28,25,23,21,13,11,9,2,4,5,3,6,7,6,10,6,8,9,15,16,16,12,13,9,17,15,12,0
2022-04-07 23:00:00,1,0,1,3,0,1,2,2,0,2,0,1,0,0,0,1,0,0,1,1,3,2,1,2,3,2,3,3,2,0,1,4,4,6,0,3,6,5,2,8,0,6,10,8,0,4,2,0,1,0,3,1,1,2,1,3,4,2,5,6,13,14,15,13,14,9,13,10,9,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,8,7,7,12,13,12,7,13,12,10,9,1,8,4,5,2,2,3,2,2,4,5,4,4,1,5,3,2,0,0,0,0,0,2,0,0,2,4,5,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,10,14,16,12,6,10,14,15,14,5,1,0,2,1,2,3,4,3,5,6,4,5,9,1,6,7,4,4,1,3,2,2,2,1,0,0,1,4,7,8,5,4,2,3,3,4,3,0,0,2,3,1,0,1,2,0,2,0,2,1,5,2,2,4,4,3,2,0,0,0
2022-04-08 07:00:00,25,24,22,22,23,27,29,32,26,12,11,12,9,8,6,6,7,11,17,19,16,15,26,30,32,31,9,14,8,4,6,6,5,4,8,10,24,29,34,35,33,22,20,19,6,16,5,4,2,2,3,0,4,4,3,1,3,3,4,4,6,5,6,6,4,3,3,4,2,0
2022-04-08 08:00:00,27,26,26,24,25,29,34,35,28,21,16,18,16,14,20,11,8,10,11,13,10,11,23,22,25,25,14,16,14,8,12,7,2,3,1,5,8,17,23,28,23,7,11,10,5,4,7,5,4,4,1,2,4,5,6,2,4,14,15,5,16,10,11,13,13,12,5,3,4,0
2022-04-08 09:00:00,20,22,19,20,20,18,20,23,17,9,6,8,4,7,5,4,4,8,9,10,8,8,15,17,19,19,11,9,7,4,3,0,3,1,2,2,4,9,16,14,11,6,8,5,2,0,3,2,3,1,2,3,4,5,3,0,4,3,2,5,7,8,5,6,5,4,5,4,3,0
2022-04-08 10:00:00,11,12,11,10,11,10,14,16,15,9,6,4,3,3,2,2,2,2,8,9,8,9,9,8,9,10,6,5,3,3,2,3,5,5,2,0,6,10,7,13,12,6,9,7,4,2,2,0,1,2,2,2,2,3,3,0,2,0,2,3,8,10,11,10,6,5,8,7,6,0
2022-04-08 11:00:00,11,10,6,12,10,11,12,10,8,7,5,4,3,5,6,6,4,7,6,8,8,9,10,11,14,13,10,6,8,7,3,2,3,6,5,4,1,5,6,6,5,6,6,5,3,3,3,2,3,1,3,2,3,6,8,4,7,8,6,9,13,12,11,11,8,6,7,5,4,0
2022-04-08 12:00:00,12,13,12,11,10,11,11,12,12,8,5,7,5,4,4,3,3,5,8,7,8,8,7,8,11,10,8,6,4,3,2,4,3,3,4,5,2,5,8,9,7,5,9,2,8,8,6,5,3,3,6,5,3,6,3,4,6,5,8,7,12,15,12,11,10,9,9,6,7,0
2022-04-08 13:00:00,8,8,7,9,10,12,13,16,16,10,7,6,9,8,7,3,3,5,4,5,7,8,12,14,16,15,14,8,7,7,2,6,5,4,3,3,3,6,6,6,6,5,6,5,3,4,4,3,2,3,1,2,0,4,2,5,4,4,7,8,12,14,13,9,8,7,9,0,7,0
2022-04-08 14:00:00,8,8,9,9,7,10,12,14,11,8,9,9,8,8,7,5,7,6,6,7,8,10,7,12,9,14,8,6,10,4,6,0,4,5,0,3,6,10,11,14,16,14,13,5,9,9,6,4,4,3,4,4,5,4,6,7,3,8,10,7,14,12,10,9,5,6,7,6,4,0
2022-04-08 15:00:00,10,8,9,7,10,15,15,14,11,6,5,4,4,5,7,4,2,3,4,5,7,35,41,42,43,44,35,34,32,21,17,15,15,7,7,7,9,23,24,23,25,23,23,19,15,11,14,8,7,7,8,9,10,2,13,0,13,12,11,11,17,17,10,12,12,13,15,14,11,0
2022-04-08 16:00:00,10,10,7,10,10,11,13,14,15,11,12,10,11,3,9,5,4,4,13,14,17,18,18,16,19,22,20,22,18,13,11,7,12,13,14,15,12,14,22,22,20,21,23,23,22,14,13,10,8,5,8,10,4,12,10,4,10,5,10,13,19,23,22,22,21,21,24,21,16,0
2022-04-08 17:00:00,11,12,12,9,10,12,18,20,17,14,13,11,10,8,7,8,7,11,13,14,15,12,15,21,22,21,12,13,17,8,14,13,16,14,11,13,10,13,15,15,16,18,22,16,10,12,9,4,10,5,7,8,5,10,8,9,10,10,11,12,18,21,21,23,24,23,26,25,23,13
2022-04-08 18:00:00,11,14,6,13,15,15,17,16,15,8,6,6,3,7,6,5,5,8,13,16,17,23,26,28,34,34,22,23,25,19,14,12,9,11,12,11,11,18,8,22,24,17,20,19,17,13,8,5,6,3,4,5,5,8,9,0,12,14,15,15,33,36,33,33,34,33,39,37,31,0
2022-04-08 19:00:00,6,7,3,8,7,7,9,10,9,4,5,4,3,3,2,3,1,4,5,4,7,7,13,12,11,11,20,22,18,13,10,8,11,8,8,7,7,12,13,16,19,22,31,28,24,22,17,16,10,4,6,4,6,5,6,5,9,5,11,11,28,31,36,36,31,31,39,34,27,0
2022-04-08 20:00:00,4,3,1,6,7,3,5,8,4,6,1,7,3,4,6,2,5,4,8,11,10,6,3,6,5,7,9,10,8,6,7,6,11,9,7,6,5,7,11,14,14,12,14,13,12,9,7,6,6,5,6,6,2,1,6,0,7,6,8,11,20,19,20,22,20,21,26,21,20,0
2022-04-08 21:00:00,5,4,4,6,1,3,5,7,6,2,2,4,3,0,1,2,2,3,3,4,5,5,8,10,11,6,7,7,11,9,7,7,9,3,2,7,7,3,2,7,8,9,16,15,8,9,5,3,7,3,4,3,1,5,5,6,7,6,9,8,16,15,15,13,13,14,18,15,10,0
2022-04-08 22:00:00,2,0,0,3,4,2,3,4,4,2,0,1,2,0,2,2,0,0,4,5,6,3,4,6,5,7,11,16,15,12,11,12,18,18,17,16,12,9,4,19,21,26,30,26,26,18,8,0,6,2,3,2,4,8,9,8,8,3,10,10,10,17,14,13,9,14,23,18,13,0
2022-04-08 23:00:00,2,2,1,1,0,3,0,3,2,2,1,0,0,0,3,1,0,1,3,2,4,3,0,2,5,6,3,3,2,0,5,2,4,5,4,3,5,7,5,10,9,8,14,13,12,9,5,3,4,0,1,2,2,3,4,2,3,0,5,5,11,13,14,14,13,16,17,16,14,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,13,15,8,13,15,9,14,13,13,11,1,0,10,0,3,5,3,2,2,1,0,2,2,0,1,0,2,3,1,0,1,0,0,2,3,1,4,4,0,3,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
