Unnamed: 0,1_양천공영차고지(기점가상),2_양천공영차고지,3_대일관광고.푸른마을3단지,4_푸른마을1단지.이든채아파트,5_푸른마을2단지아파트,6_신월시영아파트.강월초등학교,7_강월초교사거리,8_신한은행신월동지점,9_신곡시장.금빛새마을금고,10_동방아파트.신월종합사회복지관,11_신정네거리.신정119안전센터,12_신정네거리역,13_경서농협,14_우리은행신정동지점,15_신정1동우체국,16_서울남부지방법원.서울남부지방검찰청,17_진명여고,18_목동역,19_목동7단지,20_하이스트학원.종로학원,21_목동8단지.한전,22_양천구청.양천보건소,23_양천문화회관.양천일자리센터,24_목동10단지상가,25_목동12단지,26_양천구민체육센터.양천일자리센터,27_양천구청,28_목동13단지,29_양천구청역,30_목동아파트1216동앞,31_봉영여중.목동고,32_목동우성아파트입구,33_목동우성아파트,34_양천아파트,35_양천아파트,36_양천구청역,37_양천구청,38_양천공원,39_목동중학교,40_길훈로즈빌아파트,41_목동7단지.종로학원,42_진명여고,43_서울남부지방법원.서울남부지방검찰청,44_신정1동우체국,45_우리은행신정동지점,46_신정4동경서농협,47_신정네거리역,48_신정네거리해누리분수광장,49_동방아파트,50_신곡시장.금빛새마을금고,51_신한은행신월동지점,52_강월초교사거리,53_신월시영아파트.강월초등학교,54_푸른마을2단지아파트,55_푸른마을1단지.이든채아파트,56_대일관광고.푸른마을3단지,57_양천공영차고지
2022-04-05 05:00:00,0,0,1,2,1,3,3,5,6,8,7,3,4,0,0,2,1,6,4,5,0,0,0,2,0,0,0,0,0,0,0,0,6,0,8,5,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 06:00:00,2,0,3,3,4,7,5,8,10,0,8,12,11,4,1,10,5,3,0,1,0,0,0,0,0,0,2,2,3,1,2,2,9,11,14,3,2,0,0,2,0,1,0,1,3,0,2,3,2,1,0,3,4,4,2,5,0
2022-04-05 07:00:00,0,1,2,4,9,6,13,31,36,37,17,19,11,18,17,18,9,6,5,4,5,5,7,8,9,7,10,12,16,0,3,4,20,18,32,11,11,9,6,8,7,4,6,5,7,0,0,5,3,5,5,0,8,1,8,11,0
2022-04-05 08:00:00,3,5,3,8,11,14,16,21,28,31,17,15,16,18,18,20,14,13,11,7,4,4,4,7,0,0,6,5,7,2,5,4,17,20,23,20,10,9,8,9,6,7,5,4,5,5,6,8,7,6,7,5,5,4,6,5,0
2022-04-05 09:00:00,1,0,1,4,9,10,12,15,20,18,12,12,11,11,10,10,8,8,8,6,4,5,3,0,2,6,7,0,8,5,4,2,8,3,16,10,7,7,6,5,6,5,7,4,7,5,5,7,8,6,5,5,3,3,1,2,0
2022-04-05 10:00:00,0,0,0,2,5,5,6,9,11,15,13,14,16,7,17,18,16,8,8,6,3,4,2,4,4,5,5,6,6,4,5,6,8,8,10,9,6,7,6,6,4,5,0,1,3,2,0,2,0,2,3,2,3,1,0,1,0
2022-04-05 11:00:00,1,1,0,5,3,6,7,8,7,7,7,5,7,6,0,6,4,6,2,4,0,5,3,3,6,7,8,2,9,7,6,4,5,4,10,7,7,9,10,8,5,4,4,3,0,3,4,5,4,3,4,3,3,1,0,0,0
2022-04-05 12:00:00,0,1,0,2,4,7,8,6,10,9,8,11,9,8,7,7,6,8,8,7,8,6,2,7,5,0,0,0,7,0,4,5,5,10,14,11,9,5,11,12,8,8,4,8,6,5,4,8,6,2,4,2,3,0,1,0,0
2022-04-05 13:00:00,0,1,1,2,4,4,6,5,5,10,8,8,7,10,7,1,9,9,9,9,8,7,5,0,0,0,3,5,7,4,4,3,7,6,8,8,9,10,12,8,8,8,6,7,5,6,6,12,11,7,4,6,3,0,0,0,0
2022-04-05 14:00:00,0,0,1,4,5,6,6,5,7,6,6,11,12,4,11,9,6,7,7,7,4,8,5,3,7,8,0,7,11,0,6,10,11,7,14,14,12,9,5,8,6,9,10,8,9,8,10,11,10,8,8,7,6,0,2,2,0
2022-04-05 15:00:00,0,1,0,2,3,4,3,5,6,11,11,11,9,5,4,7,6,6,7,7,7,8,0,9,8,9,12,6,18,0,10,13,7,5,9,7,5,7,6,5,4,7,7,6,11,7,12,13,10,6,7,6,4,2,0,4,0
2022-04-05 16:00:00,1,1,0,7,8,9,4,6,8,9,8,7,7,9,10,11,10,13,8,15,14,13,10,9,11,9,10,9,22,16,37,32,27,30,39,36,33,31,25,9,7,8,7,6,9,10,9,16,16,12,14,13,10,5,2,4,0
2022-04-05 17:00:00,0,1,3,2,4,5,6,8,8,7,5,9,10,9,9,9,7,7,9,11,8,9,9,9,8,7,9,7,19,18,15,15,13,14,17,15,13,11,13,9,12,14,17,10,17,15,15,15,14,10,9,8,7,4,3,3,0
2022-04-05 18:00:00,1,2,1,3,5,5,5,10,13,15,7,14,15,17,18,21,20,21,24,22,20,17,13,14,10,7,13,9,24,22,21,20,14,9,15,12,11,7,13,12,23,22,14,21,20,19,16,38,35,28,26,22,16,2,1,0,0
2022-04-05 19:00:00,0,0,2,3,6,2,8,9,8,7,8,8,7,6,0,8,8,19,18,21,19,17,12,10,9,8,8,5,17,16,14,15,4,5,6,3,4,5,7,5,9,13,14,13,12,10,11,28,26,17,14,10,7,2,2,0,0
2022-04-05 20:00:00,1,0,0,1,3,0,2,5,0,4,4,2,2,1,0,3,3,4,0,7,9,6,7,7,7,8,8,4,15,8,13,12,3,4,3,5,2,0,7,6,9,15,14,12,13,11,18,24,20,16,11,7,4,2,2,1,0
2022-04-05 21:00:00,0,1,0,0,1,0,3,0,0,2,1,2,1,2,4,2,2,7,6,8,10,10,9,7,13,12,12,13,26,24,20,13,3,0,2,2,1,1,2,2,4,7,0,2,6,5,7,8,3,7,6,3,3,1,0,0,0
2022-04-05 22:00:00,0,0,0,0,3,0,4,1,2,2,0,3,0,4,4,4,1,7,3,18,20,19,16,0,11,12,17,14,17,0,21,18,5,1,4,3,5,0,7,3,10,16,17,0,18,17,15,17,15,12,8,7,6,3,0,2,0
2022-04-05 23:00:00,0,2,3,0,0,0,0,0,0,0,0,2,0,1,0,3,1,4,5,7,3,2,6,5,2,3,6,0,13,3,11,9,2,2,1,0,2,3,0,2,3,8,7,0,6,6,5,7,3,9,6,4,3,1,0,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,0,0,0,0,1,1,1,2,2,4,1,4,1,2,0,2,2,1,4,3,3,4,3,0,0,0,0,0,0,0,0,0,7,3,8,4,1,0,0,0,1,2,0,0,3,4,3,5,0,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,0,0,2,5,6,4,7,12,19,19,13,12,13,15,16,17,4,2,0,1,2,3,2,0,0,0,3,2,5,4,2,3,10,4,14,5,4,2,0,2,1,2,3,1,3,0,2,1,0,3,2,4,3,0,2,0,0
2022-04-06 07:00:00,1,0,2,6,9,11,14,18,20,22,15,14,16,18,21,10,15,8,7,9,10,8,7,9,8,9,10,12,15,14,5,5,17,13,23,11,11,10,10,10,7,3,5,4,6,0,4,6,7,8,6,1,3,2,1,0,0
2022-04-06 08:00:00,2,1,2,6,10,16,17,27,34,34,18,20,19,23,27,29,22,26,21,18,7,6,6,3,3,0,3,8,12,1,7,4,23,26,33,18,11,11,10,8,6,7,7,6,7,6,8,11,6,5,3,6,7,6,6,7,0
2022-04-06 09:00:00,0,2,2,4,12,14,12,14,17,15,9,11,13,13,15,6,12,4,4,1,3,3,1,0,1,0,5,4,6,0,4,5,14,16,26,19,18,15,13,9,4,3,3,2,4,0,2,4,3,3,5,3,3,3,4,2,0
2022-04-06 10:00:00,0,1,0,2,4,5,7,9,15,16,13,11,8,7,12,16,13,6,7,4,4,4,3,3,4,5,5,4,5,4,6,7,14,13,15,7,6,5,6,6,3,3,2,0,1,0,3,4,0,2,5,1,1,2,2,0,0
2022-04-06 11:00:00,1,1,2,3,5,6,7,11,13,14,2,10,8,10,9,9,8,3,2,3,2,2,0,0,3,0,6,3,9,0,7,7,8,5,8,3,4,3,5,2,3,1,0,1,5,4,5,4,4,3,0,0,0,0,1,1,0
2022-04-06 12:00:00,0,1,1,4,8,8,7,6,7,4,3,5,5,5,0,0,3,5,2,5,7,6,2,5,6,3,0,6,5,4,3,5,9,10,11,6,7,6,3,5,3,5,9,4,13,9,6,7,7,5,5,4,2,2,2,2,0
2022-04-06 13:00:00,0,0,1,4,6,9,10,9,8,8,7,5,5,6,4,5,4,7,5,7,6,4,5,4,0,3,3,4,8,0,7,6,7,8,10,10,7,8,5,7,5,6,7,6,5,4,5,7,5,5,4,3,4,2,1,0,0
2022-04-06 14:00:00,1,1,2,4,6,8,6,5,5,6,5,4,5,6,7,11,9,6,5,5,4,5,6,0,2,6,7,4,8,7,19,18,13,23,31,32,28,9,7,5,6,7,5,7,8,7,7,8,5,7,5,3,3,3,0,6,0
2022-04-06 15:00:00,1,2,3,1,4,5,4,5,6,9,7,9,10,11,0,10,9,10,7,10,12,10,8,7,9,14,15,13,18,16,28,26,30,30,36,36,30,24,24,17,8,12,13,10,10,12,15,15,15,13,3,5,8,2,0,2,0
2022-04-06 16:00:00,0,4,3,5,6,6,6,8,10,9,9,12,10,11,12,10,8,11,10,11,10,10,10,11,6,7,12,0,16,0,14,12,10,10,14,13,11,11,11,9,7,10,12,12,15,13,12,13,13,11,10,8,3,2,1,0,0
2022-04-06 17:00:00,0,2,2,6,7,8,11,8,8,10,10,8,8,8,9,12,9,13,14,15,15,13,12,11,8,9,10,1,17,15,12,11,14,18,23,21,10,7,10,8,11,15,15,0,14,14,11,14,15,11,12,9,7,5,3,2,0
2022-04-06 18:00:00,2,3,2,3,7,4,9,9,9,11,8,8,8,10,8,11,9,17,15,13,11,12,11,10,11,8,15,14,26,22,21,15,6,8,10,18,14,11,11,10,13,22,21,20,19,19,24,34,32,23,19,14,13,2,1,3,0
2022-04-06 19:00:00,0,2,1,2,2,6,7,2,6,4,0,5,4,0,5,8,7,8,2,22,17,17,14,12,10,5,13,4,28,14,24,19,7,7,8,8,7,4,9,8,13,18,17,15,16,15,15,21,19,15,15,13,8,3,4,3,0
2022-04-06 20:00:00,0,0,0,1,1,2,0,5,0,4,5,1,0,6,8,3,4,6,7,8,10,11,6,11,10,0,13,4,19,18,16,11,4,2,5,4,3,4,2,4,6,9,5,8,8,7,7,15,14,10,8,6,3,1,1,0,0
2022-04-06 21:00:00,1,0,0,1,0,0,1,3,1,1,2,3,2,3,3,0,2,8,0,7,8,9,7,8,7,0,9,8,21,19,19,17,5,1,4,2,1,0,2,0,6,8,8,7,7,6,6,10,8,6,6,5,4,2,1,0,0
2022-04-06 22:00:00,0,0,1,0,0,0,1,1,2,4,0,4,3,5,6,5,4,4,2,13,15,16,15,16,10,8,12,11,14,0,16,14,2,0,4,3,6,0,3,3,9,10,4,1,10,10,8,7,7,6,5,4,6,2,1,0,0
2022-04-06 23:00:00,0,1,0,0,0,1,0,3,0,3,0,4,0,3,4,0,4,5,4,5,5,6,4,4,0,5,4,5,8,0,6,5,4,1,5,4,0,3,4,3,6,9,8,5,6,1,3,5,3,4,3,2,0,0,0,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,0,0,0,1,1,3,1,2,4,5,4,3,0,0,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,6,0,10,5,2,1,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,0,0,1,4,5,8,9,14,16,13,8,8,8,7,0,9,7,4,3,2,1,2,0,5,1,0,0,0,3,1,1,2,6,3,10,5,3,0,4,4,1,0,2,1,3,0,0,2,2,2,2,2,0,0,0,0,0
2022-04-07 07:00:00,1,0,2,5,10,12,15,30,36,36,19,20,23,22,0,10,7,8,7,10,12,9,12,13,8,0,15,12,16,13,4,5,16,17,23,10,7,5,8,8,6,3,3,2,4,3,2,3,3,5,4,3,5,3,4,5,0
2022-04-07 08:00:00,0,1,2,6,11,17,21,26,31,30,16,14,15,22,21,20,11,13,14,11,5,5,5,0,6,0,3,6,8,1,8,5,15,16,24,17,7,10,9,9,6,5,5,6,7,4,8,13,13,11,10,7,8,4,4,3,0
2022-04-07 09:00:00,0,1,1,2,4,6,5,12,11,9,8,18,19,17,15,13,12,5,4,4,4,4,3,4,3,4,6,0,5,0,3,3,9,11,19,11,7,6,6,4,4,5,4,3,5,3,4,6,5,4,4,3,2,1,1,3,0
2022-04-07 10:00:00,0,1,2,3,6,7,6,8,10,11,10,7,7,0,8,8,4,6,6,4,3,2,0,1,4,5,6,5,3,0,2,4,11,9,13,9,6,5,7,6,4,6,4,5,5,5,6,5,4,5,6,5,3,2,1,0,0
2022-04-07 11:00:00,1,0,2,4,4,5,8,9,10,6,9,9,7,3,0,9,8,6,5,6,4,4,0,3,5,0,4,1,7,6,5,6,4,0,7,5,0,4,3,5,2,1,4,1,0,3,1,3,4,4,3,2,1,1,0,0,0
2022-04-07 12:00:00,1,0,0,4,5,6,2,6,7,8,4,7,8,6,7,6,6,6,3,8,4,6,6,7,8,0,4,0,9,0,8,6,11,10,10,8,5,4,6,5,6,7,7,5,7,6,5,7,4,6,5,4,2,1,0,0,0
2022-04-07 13:00:00,0,1,0,1,2,2,3,4,4,2,2,2,3,4,5,4,6,8,0,10,4,9,0,4,10,3,11,4,13,8,5,7,6,8,11,7,6,6,5,5,3,5,6,5,6,4,4,6,4,5,3,3,2,1,0,0,0
2022-04-07 14:00:00,1,2,2,4,5,5,4,7,10,10,6,11,10,9,10,9,4,10,9,7,7,3,2,0,1,6,4,7,13,11,10,7,7,6,9,7,7,6,6,6,4,3,5,4,7,7,9,8,7,5,4,3,2,2,1,0,0
2022-04-07 15:00:00,0,1,0,2,4,6,6,8,8,9,8,9,8,8,5,10,9,7,7,8,9,8,7,7,7,7,10,3,13,8,12,10,11,12,9,7,6,2,6,5,9,9,8,7,8,6,8,13,14,10,8,6,4,1,1,3,0
2022-04-07 16:00:00,1,4,1,7,8,8,9,7,6,8,7,5,8,5,0,7,7,9,9,11,8,11,8,5,10,8,9,10,15,11,27,25,21,23,24,20,20,19,13,8,9,23,27,11,30,29,32,30,24,20,15,12,6,4,2,2,0
2022-04-07 17:00:00,0,2,4,5,5,5,6,9,15,19,13,19,18,15,16,7,13,13,11,12,13,12,11,6,10,6,10,11,21,15,26,23,12,13,15,16,11,10,10,8,9,14,15,16,17,16,16,12,12,11,8,7,5,3,1,3,0
2022-04-07 18:00:00,3,1,0,6,8,9,10,11,0,10,8,9,9,8,7,6,6,11,7,15,13,13,12,10,10,10,14,8,29,25,21,17,8,12,12,11,11,8,9,13,10,16,15,19,17,16,17,25,21,17,17,14,11,7,4,3,0
2022-04-07 19:00:00,2,3,1,1,2,1,1,3,1,3,2,2,3,1,4,3,2,8,0,12,11,11,8,9,10,3,11,10,37,36,29,23,7,6,8,8,7,6,7,5,8,17,18,16,11,11,13,31,29,20,16,13,11,3,2,2,0
2022-04-07 20:00:00,0,0,0,0,1,1,1,6,5,5,6,4,4,4,0,3,3,8,5,9,9,8,8,7,8,2,10,4,20,19,18,13,5,4,2,3,3,2,2,2,4,12,13,12,11,7,10,16,14,9,13,9,6,3,0,0,0
2022-04-07 21:00:00,0,0,1,0,1,0,2,3,4,4,0,6,2,7,4,0,4,5,3,9,11,11,10,8,3,8,9,0,14,11,13,13,5,0,2,4,4,2,3,2,4,7,4,6,7,8,8,8,10,7,5,2,3,3,0,1,0
2022-04-07 22:00:00,1,0,0,2,2,0,1,3,0,2,0,2,0,3,1,2,2,6,3,12,15,10,14,15,14,15,19,20,20,6,19,12,2,3,5,4,5,0,5,4,13,14,15,14,9,5,13,16,14,9,8,5,6,2,1,0,0
2022-04-07 23:00:00,1,0,0,0,0,0,1,0,2,1,1,2,0,2,0,0,3,5,6,5,3,1,0,1,0,3,5,0,10,9,8,7,2,1,0,0,1,2,3,0,2,3,1,2,3,0,2,8,7,2,5,4,1,1,0,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,0,0,0,1,1,0,1,2,2,3,2,3,0,2,0,2,2,1,2,5,1,0,2,2,0,0,0,0,0,0,0,0,7,1,10,6,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,1,0,1,1,3,4,6,6,8,9,8,7,3,4,7,7,5,2,1,3,1,1,0,4,0,0,0,0,2,0,1,3,8,9,17,6,4,0,5,4,3,3,2,1,3,0,2,3,1,2,1,1,0,0,3,2,0
2022-04-08 07:00:00,0,1,2,6,10,12,20,28,35,32,20,21,22,19,12,21,12,8,6,7,9,7,11,9,12,13,13,14,16,3,3,7,21,22,27,19,12,10,9,8,5,3,2,1,4,0,2,4,4,3,3,2,3,3,5,6,0
2022-04-08 08:00:00,0,1,3,5,9,13,16,24,32,29,15,17,15,15,14,13,11,11,7,9,7,3,3,0,4,0,5,4,5,0,6,4,16,18,27,15,9,10,9,5,4,5,4,2,9,6,9,9,5,5,3,5,4,3,3,3,0
2022-04-08 09:00:00,0,2,1,4,5,6,7,6,9,4,7,7,2,8,9,8,9,8,6,4,3,4,0,3,0,0,4,3,6,0,4,3,12,11,20,13,13,11,9,5,3,5,5,1,4,4,3,4,1,2,1,1,2,0,3,4,0
2022-04-08 10:00:00,0,0,2,3,4,5,4,8,13,13,11,9,11,12,11,5,9,8,6,8,1,3,7,5,6,4,7,0,5,0,4,3,9,10,12,10,8,6,8,4,4,5,6,5,4,4,5,6,5,0,5,4,2,1,0,2,0
2022-04-08 11:00:00,0,0,0,2,4,2,5,5,6,6,5,7,7,9,3,9,7,5,3,4,3,4,0,4,4,4,6,0,10,9,6,5,9,8,8,11,10,8,7,6,4,5,4,0,5,0,4,5,6,4,2,2,2,1,0,1,0
2022-04-08 12:00:00,1,1,2,5,6,7,7,7,7,9,7,8,7,9,2,10,8,6,3,6,3,4,5,0,6,0,7,4,9,0,7,6,5,7,11,8,7,8,8,8,4,5,5,5,4,2,4,3,4,2,3,2,1,2,0,0,0
2022-04-08 13:00:00,0,1,0,2,3,5,2,6,8,9,9,10,9,11,11,10,4,8,8,7,6,5,4,3,4,5,6,6,8,4,7,4,7,8,13,9,7,4,9,4,6,9,10,7,4,5,6,4,4,4,3,4,4,2,2,1,0
2022-04-08 14:00:00,1,1,2,4,7,4,8,10,11,11,8,9,7,5,4,5,4,5,4,8,7,7,6,5,4,5,5,6,6,5,6,4,7,7,12,9,7,6,8,7,9,5,5,4,5,4,5,6,6,6,5,4,4,1,3,0,0
2022-04-08 15:00:00,2,1,1,4,6,8,9,10,10,9,8,10,6,12,13,13,11,8,7,9,10,9,7,6,9,6,7,9,15,0,12,10,9,14,14,15,12,12,8,8,6,7,8,7,7,7,8,8,7,7,8,6,7,3,3,4,0
2022-04-08 16:00:00,2,2,0,5,6,8,10,11,13,11,10,11,12,9,11,10,9,10,8,12,12,12,10,9,9,5,11,5,18,10,33,31,31,32,35,36,30,24,17,11,9,8,9,10,14,12,12,13,12,8,7,7,6,2,1,5,0
2022-04-08 17:00:00,2,4,4,6,5,7,5,14,14,14,10,14,14,14,13,8,11,11,9,17,15,12,11,12,11,12,15,0,26,24,19,16,13,14,13,11,9,10,8,7,8,10,6,3,8,10,11,16,13,13,12,10,8,3,1,4,0
2022-04-08 18:00:00,7,6,6,8,13,15,14,10,10,9,11,9,10,11,10,11,9,10,9,11,11,10,10,7,11,12,8,0,36,33,29,20,11,8,15,16,16,16,14,15,18,32,30,25,24,23,23,43,37,33,26,22,16,6,3,1,0
2022-04-08 19:00:00,0,2,3,3,6,2,6,5,11,11,5,6,5,4,8,6,5,11,9,13,13,12,11,11,7,12,10,13,22,20,19,13,3,2,5,6,5,5,3,7,8,14,12,14,14,13,21,32,27,20,15,10,7,5,2,1,0
2022-04-08 20:00:00,2,0,1,1,3,4,1,3,3,3,2,2,2,5,0,4,5,10,2,10,11,10,11,9,11,8,13,7,19,13,16,12,6,5,2,6,7,5,8,0,6,5,6,6,7,8,11,16,15,12,8,7,6,1,1,0,0
2022-04-08 21:00:00,1,0,0,0,1,0,0,1,2,2,1,3,0,2,2,2,2,6,0,12,15,14,15,13,13,15,16,5,18,12,17,14,3,0,1,6,3,0,3,4,9,9,7,7,6,8,8,11,8,4,5,4,2,1,0,1,0
2022-04-08 22:00:00,1,3,2,2,3,0,4,2,0,1,1,2,3,4,0,0,2,5,3,15,11,8,7,6,11,6,15,9,22,20,19,16,6,7,3,4,2,3,6,5,5,7,10,6,9,4,8,11,10,8,6,5,5,1,0,0,0
2022-04-08 23:00:00,2,0,1,0,0,1,2,2,0,0,0,1,0,2,0,0,2,4,4,6,7,6,6,5,4,3,5,0,11,10,7,8,4,2,1,2,0,0,1,0,4,6,4,3,5,6,5,7,4,3,5,3,1,0,0,0,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,0,0,0,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 06:00:00,0,0,0,3,0,1,0,5,6,4,3,2,1,3,5,0,4,1,0,0,1,1,0,0,0,0,0,0,2,0,0,3,4,1,7,1,0,0,0,0,1,0,0,0,0,3,2,4,0,3,4,3,2,0,0,1,0
2022-04-09 07:00:00,1,0,0,1,2,2,4,5,6,5,5,6,0,7,6,5,3,5,6,4,0,3,0,4,0,0,3,0,4,0,0,2,5,0,5,2,2,1,0,0,3,1,0,2,1,2,0,3,2,1,3,2,0,1,2,2,0
2022-04-09 08:00:00,0,2,3,3,3,5,6,8,13,12,11,10,7,7,9,9,7,7,3,2,1,3,1,2,1,2,0,0,3,0,0,2,7,7,11,7,6,0,4,3,2,2,0,2,1,3,3,5,4,2,3,1,2,0,3,0,0
2022-04-09 09:00:00,0,0,1,6,9,11,11,9,10,14,12,11,9,13,12,12,10,12,8,7,7,5,1,3,0,0,3,0,5,0,2,4,11,12,19,14,10,9,10,5,4,4,5,2,5,4,3,3,4,4,0,2,3,1,0,0,0
2022-04-09 10:00:00,0,1,1,5,4,7,8,8,14,19,15,16,14,13,17,0,14,7,6,9,8,7,4,7,6,2,4,5,2,0,1,1,6,6,9,5,6,7,3,7,5,2,3,1,2,3,2,5,6,7,6,1,3,1,1,0,0
2022-04-09 11:00:00,0,0,4,3,6,5,8,11,12,13,11,9,9,8,8,9,8,10,5,4,3,3,0,4,0,4,4,0,8,8,6,4,11,12,9,9,5,3,3,4,3,3,0,2,0,0,3,3,2,4,4,5,3,2,3,2,0
2022-04-09 12:00:00,0,1,0,2,7,8,9,11,5,12,11,12,10,8,4,7,5,7,8,6,7,8,9,10,8,9,0,7,10,9,7,6,10,11,15,8,9,7,7,6,8,8,6,3,7,6,7,13,7,4,5,3,2,0,0,1,0
