Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지.신내역,3_신내교회.신내데시앙아파트,4_동성프라자앞,5_중랑구청사거리,6_성원아파트경남아너스빌앞,7_국민은행망우동지점,8_망우역.망우지구대,9_망우역.상봉터미널,10_지하철7호선상봉역,11_면목초등학교,12_지하철7호선면목역,13_면목본동주민센터.면목정보도서관,14_면동초등학교,15_면목우체국.녹색병원,16_지하철7호선사가정역,17_사가정역,18_면목두산아파트2차,19_사가정센트럴아이파크아파트,20_장안교앞,21_장안2동주민센터,22_배봉초등학교.전농우성아파트,23_전동초등학교.전농동SK아파트,24_전농사거리,25_전농우체국앞,26_청솔우성아파트.답십리시장,27_답십리1동희망샘교회앞,28_답십리초등학교앞,29_황물로사거리,30_답십리역.동부시장,31_신답역앞,32_청계한신휴플러스아파트,33_동대문구청.용두역,34_마장축산물시장,35_도선사거리,36_성동구청,37_코스모타워.서울신용보증재단성동지점,38_상왕십리역,39_왕십리센트라스아파트,40_성동고등학교,41_신당역.중앙시장앞,42_충무아트센터.스포츠센터.중부소방서,43_동대문역사문화공원,44_청계7가.동평화.청평화시장,45_성동공업고등학교(무궁화회관),46_신당역.중앙시장앞,47_성동고등학교,48_신당파인힐하나유보라,49_뉴타운아파트,50_상왕십리역,51_왕십리2동주민센터,52_성동구청,53_도선사거리,54_마장축산물시장,55_동대문구청.용두역4번출구,56_신답역,57_답십리1동주민센터.래미안위브,58_동대문중학교,59_대한노인회동대문구지회,60_전농사거리,61_전동초등학교.전농동SK아파트,62_배봉초등학교.전농우성아파트,63_장안2동주민센터,64_장안교은석초등학교,65_홈플러스면목동점,66_면목두산아파트2차,67_사가정역,68_면목우체국.녹색병원,69_면동초등학교,70_면목본동주민센터.면목정보도서관,71_지하철7호선면목역,72_면목초등학교,73_지하철7호선상봉역,74_지하철7호선상봉역,75_망우역.상봉터미널,76_망우역.망우지구대,77_국민은행망우동지점,78_성원아파트경남아너스빌앞,79_중랑구청사거리,80_동성프라자앞,81_신내교회.신내데시앙아파트,82_중랑공영차고지,83_중랑공영차고지.신내역,84_중랑공영차고지(가상)
2022-04-06 19:00:00,0,6,8,8,10,12,14,16,17,19,18,21,22,20,17,21,32,32,26,25,23,23,22,21,22,22,18,18,15,15,8,7,8,18,15,16,15,13,15,13,11,8,7,7,5,10,21,21,20,25,26,35,41,43,46,48,48,45,45,38,33,30,29,28,22,19,19,19,19,17,26,27,46,48,45,43,39,26,12,8,5,3,0,0
2022-04-06 20:00:00,0,1,2,6,7,9,6,9,8,10,9,6,6,4,5,7,12,12,11,12,11,11,10,8,8,11,12,10,9,11,7,8,8,10,10,11,8,10,10,6,7,6,4,5,6,8,16,15,16,22,26,26,25,22,21,25,24,23,23,23,22,16,14,17,16,14,12,16,12,11,16,10,21,27,26,25,24,18,11,6,5,3,0,0
2022-04-06 21:00:00,0,1,1,2,4,5,4,6,6,7,6,6,10,8,7,6,19,20,19,14,11,10,9,8,8,9,8,8,6,7,8,3,3,8,7,6,7,6,4,5,4,4,5,4,3,7,11,12,8,14,14,20,21,20,20,23,22,21,19,17,17,14,13,13,13,11,9,10,8,6,12,11,20,22,29,26,20,16,11,6,2,1,0,0
2022-04-06 22:00:00,0,0,2,2,9,0,7,9,10,13,12,11,9,7,6,7,12,13,12,11,7,11,10,7,9,8,8,9,10,8,3,0,6,9,9,8,9,7,2,6,5,7,9,6,9,13,12,13,14,17,18,23,22,23,22,22,19,14,22,23,18,14,12,11,8,8,6,8,9,7,11,10,16,17,20,18,14,10,9,7,3,1,0,0
2022-04-06 23:00:00,0,0,1,2,0,0,3,4,4,4,4,5,6,7,2,5,13,12,14,14,8,6,6,3,0,5,3,2,7,5,6,5,5,5,5,5,8,10,9,7,6,6,6,5,4,6,6,7,1,11,13,15,16,16,15,22,21,20,19,17,16,12,9,8,7,6,5,6,7,6,7,3,12,12,17,18,15,9,4,2,1,0,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,0,0,1,2,3,3,2,3,0,4,4,0,0,6,3,0,8,10,13,15,16,16,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,0,3,2,3,6,8,9,11,12,9,7,6,5,8,6,6,10,8,10,11,6,7,9,8,21,23,26,25,19,19,19,18,17,13,13,9,8,5,6,4,3,2,4,6,5,6,5,6,6,5,6,7,0,9,10,8,7,6,6,5,7,8,8,0,0,6,3,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,0,1,4,7,9,13,10,15,15,7,6,4,8,10,9,10,9,11,13,10,16,16,16,15,17,16,17,19,17,13,12,13,12,11,5,6,6,5,7,8,5,5,3,2,3,4,2,3,2,5,5,6,4,5,6,5,5,7,3,6,9,11,13,14,12,9,8,2,6,10,12,11,11,8,7,6,3,4,4,3,3,0,0,0
2022-04-07 07:00:00,1,5,14,17,19,28,29,39,31,15,10,12,14,20,23,24,23,24,27,28,31,32,31,31,34,42,46,48,44,26,29,28,25,24,28,25,22,21,21,13,9,6,4,3,4,6,6,10,4,9,11,14,13,10,11,14,22,23,25,28,34,32,34,35,39,30,9,7,11,9,12,11,14,10,10,6,9,6,3,3,2,1,0,0
2022-04-07 08:00:00,0,6,13,16,21,31,31,37,38,26,20,16,17,16,12,29,33,35,42,42,39,41,48,52,50,61,59,61,57,56,54,53,44,26,26,22,17,16,14,11,10,7,4,3,5,9,9,12,9,12,12,19,17,17,19,21,22,21,21,19,33,38,41,45,46,38,15,18,16,17,19,16,26,32,28,27,26,12,3,4,1,1,0,0
2022-04-07 09:00:00,1,3,4,9,11,17,15,21,23,13,10,12,13,14,12,12,16,16,18,19,18,19,20,19,20,21,23,23,20,17,21,22,17,14,16,14,12,12,13,15,15,12,4,5,8,10,10,11,10,9,8,13,12,13,13,12,12,11,12,14,18,16,20,22,25,20,8,9,11,10,12,10,12,12,12,10,10,7,5,4,0,1,0,0
2022-04-07 10:00:00,5,2,7,8,11,14,13,16,17,14,9,13,12,11,9,6,8,7,10,11,11,10,10,10,22,23,23,22,20,13,14,9,13,10,9,10,9,8,6,9,10,8,3,4,6,7,8,8,9,9,8,8,5,6,6,7,8,7,8,8,9,10,10,11,10,8,6,7,12,12,11,9,10,11,10,8,9,6,2,1,1,0,0,0
2022-04-07 11:00:00,0,2,5,5,5,8,11,13,13,10,10,13,12,10,9,8,12,8,13,10,11,11,12,11,12,13,13,16,17,13,10,14,10,14,14,12,12,11,9,10,9,9,5,4,12,12,11,10,9,10,8,7,7,8,11,11,10,7,9,12,14,17,18,18,15,14,8,9,9,10,11,10,13,13,16,14,11,6,3,2,1,0,0,0
2022-04-07 12:00:00,0,1,0,3,7,12,11,9,13,10,8,14,15,13,11,10,12,13,12,15,17,16,15,15,11,15,17,16,14,12,11,10,11,11,11,10,9,8,6,6,7,6,4,15,23,26,24,26,25,26,27,25,23,22,22,23,12,11,22,18,20,17,15,14,14,14,12,13,16,16,18,16,16,16,13,11,9,7,5,5,4,3,0,0
2022-04-07 13:00:00,0,3,4,5,10,14,9,16,13,15,13,10,12,12,11,10,15,15,13,12,11,14,14,14,12,13,15,20,20,13,14,13,9,11,9,7,9,10,5,12,11,12,4,6,7,6,8,7,7,10,12,12,11,9,12,11,13,15,16,15,17,15,14,12,14,14,9,8,7,10,10,9,15,12,13,13,13,11,6,2,1,1,0,0
2022-04-07 14:00:00,0,2,3,8,7,7,9,13,13,12,11,10,11,12,11,13,15,9,15,17,21,18,16,16,17,15,14,15,19,13,10,9,11,13,9,6,9,9,11,13,10,9,3,7,15,16,9,16,9,15,10,11,12,13,14,13,14,16,15,15,15,17,15,19,20,18,11,12,11,15,17,18,21,17,20,18,17,12,6,4,2,2,0,0
2022-04-07 15:00:00,0,2,7,8,8,9,16,20,22,19,17,16,16,15,11,11,22,21,16,12,11,16,16,14,13,8,11,9,8,9,10,9,9,9,8,9,8,8,7,7,8,7,4,7,8,14,8,10,8,9,10,11,13,12,14,17,16,20,18,19,16,15,15,16,17,16,12,13,11,12,14,11,18,18,19,17,13,9,6,2,1,1,0,0
2022-04-07 16:00:00,0,2,8,10,16,21,19,19,18,19,15,18,17,15,14,14,22,22,25,39,39,42,43,40,36,28,22,20,13,11,12,13,10,15,14,15,14,10,10,9,9,8,6,5,7,10,19,21,20,19,19,23,21,20,22,24,21,21,22,30,30,32,31,46,38,34,12,14,16,15,20,19,27,26,26,25,18,14,5,3,2,1,1,0
2022-04-07 17:00:00,1,8,13,9,14,17,18,20,23,19,19,18,16,18,16,13,28,25,25,27,24,22,20,20,18,17,18,17,16,14,15,16,11,17,16,10,20,17,10,7,4,6,7,7,9,17,19,20,10,24,26,28,26,28,32,31,31,30,29,27,33,33,30,27,28,26,18,18,19,18,19,18,26,27,27,23,18,11,8,8,2,1,0,0
2022-04-07 18:00:00,0,7,12,17,19,22,22,22,25,20,16,16,17,15,14,16,28,28,31,26,23,20,18,17,17,19,18,19,13,13,12,12,12,14,14,16,18,15,13,15,12,11,6,9,8,18,20,21,21,30,29,33,32,36,45,48,46,45,44,42,40,35,34,42,40,32,19,18,16,16,23,23,35,39,33,32,28,19,14,7,6,3,0,0
2022-04-07 19:00:00,0,2,4,11,11,13,14,17,18,17,15,16,15,14,12,15,27,30,28,21,19,21,16,14,13,14,12,13,12,14,12,11,10,14,15,14,12,12,11,13,13,9,5,4,5,17,19,21,19,22,23,36,36,37,33,41,40,36,39,36,32,24,27,31,26,25,22,21,22,21,27,24,45,46,44,39,33,21,16,12,8,5,1,0
2022-04-07 20:00:00,0,1,1,8,11,7,9,11,17,15,11,13,12,11,9,14,21,22,21,19,20,16,11,12,12,11,10,9,7,8,6,4,5,7,6,6,8,6,3,5,3,4,3,4,2,13,13,14,12,12,13,32,36,32,34,31,23,18,31,30,30,24,22,22,18,16,9,7,8,8,13,9,18,17,15,14,11,9,7,8,3,2,0,0
2022-04-07 21:00:00,0,1,2,7,12,15,13,16,13,11,0,7,11,11,8,7,11,10,12,9,10,11,9,8,11,12,12,13,4,12,6,11,10,9,5,8,5,8,6,6,5,3,5,4,5,10,12,13,12,14,14,18,16,16,17,19,18,17,18,26,29,26,19,21,16,14,11,19,20,10,21,20,23,25,22,21,18,15,8,6,3,3,0,0
2022-04-07 22:00:00,0,3,5,8,12,4,11,12,13,12,11,10,8,6,6,9,15,14,15,10,9,12,12,10,10,11,9,5,7,7,10,9,10,5,6,7,9,5,3,5,3,4,4,3,5,10,9,11,8,15,15,20,11,21,22,24,25,25,23,24,22,18,17,16,18,17,14,15,17,15,17,15,24,28,25,19,13,11,8,4,1,1,0,0
2022-04-07 23:00:00,0,0,0,1,2,3,0,6,7,8,7,7,8,9,10,12,17,16,14,14,14,11,10,9,9,10,11,5,10,12,10,9,3,8,7,5,6,8,9,8,7,7,7,5,3,10,7,8,4,11,14,18,18,19,20,19,17,10,15,15,13,8,9,13,13,12,7,14,13,10,11,11,14,14,13,13,11,8,5,2,2,1,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,0,1,3,3,4,2,3,0,1,1,3,4,3,4,4,5,6,7,0,8,0,9,10,14,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,0,1,1,2,4,5,6,6,7,6,3,5,6,8,7,5,7,7,9,9,10,7,12,13,14,15,18,16,14,13,12,11,8,12,9,6,6,1,5,5,4,4,4,4,6,3,7,4,0,1,5,10,0,9,8,7,5,0,0,5,7,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,0,2,4,8,9,12,10,14,13,6,5,5,4,6,6,7,9,9,12,10,14,13,12,13,15,21,23,23,17,13,11,15,14,11,10,11,9,7,8,7,3,2,3,2,3,3,3,5,4,2,4,5,4,3,8,4,7,8,6,2,9,12,11,14,13,9,5,6,5,8,8,11,9,10,6,5,5,3,2,2,1,1,0,0
2022-04-08 07:00:00,1,5,12,20,22,32,32,40,40,12,12,12,13,16,17,17,22,27,35,31,36,41,44,32,31,40,44,48,47,25,24,23,22,24,28,27,24,17,12,11,10,5,4,3,5,6,5,8,9,8,9,13,12,7,11,14,19,22,23,21,27,27,25,21,19,19,6,8,11,13,16,15,16,14,9,7,8,5,6,3,1,2,0,0
2022-04-08 08:00:00,1,8,11,18,23,39,36,40,37,19,18,19,22,21,19,24,33,37,47,48,47,40,41,45,47,52,55,51,44,35,35,33,32,29,27,24,24,20,20,17,15,7,5,4,5,8,10,12,10,15,15,14,12,13,13,15,14,15,17,26,36,43,54,44,54,52,13,16,16,15,16,18,28,27,24,19,14,10,5,3,2,2,0,0
2022-04-08 09:00:00,0,3,7,9,15,21,21,23,24,14,11,13,9,10,7,10,16,15,19,17,17,22,25,26,21,23,23,20,28,18,18,12,15,17,18,16,11,9,10,8,7,6,6,3,5,9,9,12,11,13,14,13,11,12,13,12,11,13,11,12,18,18,20,24,25,18,10,10,14,15,17,17,22,22,18,12,12,8,6,3,1,0,0,0
2022-04-08 10:00:00,1,2,5,10,15,16,16,21,23,16,14,13,14,15,14,11,12,11,12,14,19,18,19,20,21,23,22,23,20,18,19,15,14,13,10,12,14,14,12,12,8,10,6,4,7,8,9,10,9,8,10,10,8,6,6,8,12,12,8,9,10,13,14,14,9,14,7,12,12,12,13,12,13,11,11,6,8,5,4,3,1,1,0,0
2022-04-08 11:00:00,0,1,3,5,10,13,11,14,12,10,9,9,11,10,9,7,10,11,14,13,13,13,12,10,15,17,16,12,15,14,16,20,17,14,15,10,9,7,9,9,7,7,4,6,10,11,9,8,7,8,8,10,8,10,11,12,13,14,15,13,12,13,14,9,10,9,7,8,10,13,10,9,13,12,13,11,11,7,2,2,1,0,0,0
2022-04-08 12:00:00,0,1,3,6,10,12,13,11,14,15,11,9,8,7,6,9,14,14,10,11,13,13,13,11,14,14,16,13,16,10,10,9,9,11,10,9,6,10,8,4,7,7,3,13,26,26,26,32,30,28,24,23,21,24,23,23,26,27,26,30,29,28,32,30,28,15,8,10,10,12,14,14,14,12,13,11,11,7,5,4,1,0,0,0
2022-04-08 13:00:00,2,1,6,8,8,10,13,16,19,16,15,14,13,11,12,14,17,16,14,12,13,13,15,13,13,15,14,14,15,15,16,15,14,12,9,9,11,13,11,9,8,7,4,6,7,12,12,8,11,11,10,7,8,10,11,12,15,15,17,18,18,15,14,16,15,26,15,17,16,13,14,8,13,12,10,13,10,5,2,1,0,1,0,0
2022-04-08 14:00:00,0,3,6,9,12,13,14,15,13,13,12,10,9,8,7,9,13,14,16,15,13,13,13,12,13,9,9,10,12,11,11,9,11,13,14,10,9,7,7,5,6,7,2,3,9,9,10,9,8,9,12,16,10,8,12,13,12,11,10,13,15,16,15,15,17,17,12,13,16,14,14,12,23,19,15,15,16,10,6,3,2,1,0,0
2022-04-08 15:00:00,0,3,4,6,7,10,11,13,15,15,14,18,11,12,16,17,17,16,17,26,25,27,23,21,18,14,13,9,11,9,8,5,8,9,10,10,11,10,9,8,9,10,5,8,10,17,20,23,17,23,23,25,23,23,26,27,27,27,28,25,24,21,17,24,22,17,11,10,12,4,15,8,21,24,22,19,15,11,5,3,1,0,0,0
2022-04-08 16:00:00,2,5,8,13,19,25,16,31,31,23,15,15,16,16,15,17,27,25,28,34,37,42,32,36,36,34,33,29,28,24,25,18,11,26,25,21,18,10,7,5,5,5,8,9,10,12,12,12,10,11,17,17,15,16,17,21,26,32,34,32,29,24,21,26,25,22,15,17,17,15,18,19,25,31,27,25,25,18,12,8,5,4,0,0
2022-04-08 17:00:00,0,5,9,12,15,16,19,21,25,18,24,24,22,18,15,16,23,21,20,20,20,19,18,17,15,16,18,19,14,16,16,19,17,17,15,13,14,12,8,9,8,5,10,10,11,17,14,16,16,17,18,24,26,32,43,47,40,41,40,35,32,32,32,30,29,26,20,26,28,28,35,32,47,45,32,29,28,22,15,9,6,2,0,0
2022-04-08 18:00:00,0,5,8,9,17,25,28,32,32,27,26,21,19,23,21,21,41,30,30,29,33,31,26,24,22,23,26,19,21,17,16,11,18,19,22,25,19,13,12,11,5,4,10,13,12,16,18,16,19,21,22,33,33,39,51,65,63,57,54,49,49,35,35,36,33,27,17,19,21,18,28,27,47,48,43,37,37,24,14,8,3,2,0,0
2022-04-08 19:00:00,0,14,3,13,12,14,15,17,20,21,19,18,15,16,12,14,33,37,34,26,25,21,23,22,22,24,20,17,16,13,17,16,14,19,18,15,12,9,13,14,11,8,4,6,7,13,15,10,8,20,27,32,31,33,32,41,40,40,31,32,35,27,30,27,24,24,19,18,18,20,29,27,32,33,34,33,29,21,14,7,5,3,0,0
2022-04-08 20:00:00,0,1,2,3,5,10,10,11,13,13,12,13,11,9,9,13,28,28,27,24,23,21,15,14,8,15,16,15,10,13,13,11,12,14,11,10,12,13,12,10,9,7,4,1,7,13,15,11,8,17,16,22,20,21,23,25,25,26,22,25,24,21,19,13,16,12,9,12,14,11,16,14,27,28,23,23,21,17,8,6,3,1,0,0
2022-04-08 21:00:00,0,1,2,4,7,8,9,13,14,13,10,11,9,5,7,10,17,9,15,12,14,9,9,4,8,8,9,9,8,8,9,0,1,10,6,7,9,8,2,5,2,2,4,5,5,9,10,10,10,13,18,25,24,23,23,25,25,26,27,26,26,20,17,16,14,11,10,12,9,11,14,9,21,19,18,17,15,11,5,3,3,1,0,0
2022-04-08 22:00:00,0,1,4,4,5,6,7,9,10,10,9,10,11,7,6,9,14,15,13,13,12,11,9,10,9,9,8,8,6,7,6,7,7,6,5,4,4,5,5,3,6,6,6,4,7,12,13,12,11,13,14,24,23,22,22,21,22,21,18,18,15,14,18,21,20,16,14,13,12,12,12,10,16,18,15,14,13,10,6,5,4,2,0,0
2022-04-08 23:00:00,0,0,2,1,5,0,4,7,8,8,9,11,6,10,11,12,29,28,24,19,16,12,9,8,6,5,4,1,3,2,2,4,2,0,4,3,3,2,1,3,0,1,5,0,4,9,7,9,6,11,12,16,14,15,14,16,15,14,13,16,14,15,11,10,9,8,7,10,4,7,8,6,14,14,10,12,9,8,5,6,3,0,0,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,0,0,0,2,2,3,1,5,3,6,3,4,1,0,2,3,4,6,5,0,7,0,6,0,7,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,0,1,3,4,5,6,4,5,6,5,5,5,3,6,4,4,6,6,7,4,8,9,8,8,7,10,11,12,10,8,10,8,8,8,6,5,3,3,4,2,1,1,2,0,5,1,2,0,0,0,4,6,0,7,6,0,0,0,1,4,5,4,6,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 06:00:00,0,1,2,4,5,9,8,10,11,6,4,4,7,6,5,4,8,6,8,6,9,7,10,9,11,9,6,9,8,6,5,4,4,6,5,4,3,3,2,3,1,2,4,3,3,5,2,6,5,5,6,7,3,5,2,6,4,4,5,6,9,10,11,10,7,9,5,5,7,5,6,6,8,6,7,5,4,2,2,2,1,0,0,0
2022-04-09 07:00:00,0,3,3,4,5,6,6,9,10,5,6,7,9,11,9,12,13,15,16,14,13,15,15,11,12,14,15,13,11,11,11,11,11,9,6,7,8,8,6,6,2,0,5,3,2,4,6,4,0,4,4,6,4,7,5,2,6,4,6,6,8,10,11,10,10,9,6,8,9,12,5,11,14,13,9,8,6,3,2,1,0,0,0,0
2022-04-09 08:00:00,0,5,7,11,14,20,16,18,16,11,9,10,9,10,11,12,15,15,18,17,20,22,20,17,18,18,21,21,17,17,16,15,14,14,14,13,12,10,6,9,5,3,2,2,1,5,0,6,8,6,8,10,9,8,8,10,9,10,13,9,16,16,16,20,19,18,11,9,6,8,9,9,8,7,7,7,8,4,3,2,0,0,0,0
2022-04-09 09:00:00,0,6,7,9,10,17,16,18,14,13,11,11,11,8,9,8,13,14,13,11,12,14,20,12,19,19,27,30,27,20,19,19,15,15,13,12,10,8,8,8,7,6,5,2,2,5,4,6,5,5,6,8,9,10,10,9,11,11,14,13,15,18,20,16,14,16,9,10,13,16,16,16,17,18,16,16,11,8,4,3,2,1,0,0
2022-04-09 10:00:00,1,4,6,11,13,18,21,22,21,16,16,14,13,15,13,14,13,12,14,13,15,15,17,16,19,21,24,18,22,15,16,16,15,16,13,12,9,8,7,7,5,5,2,2,3,7,9,13,5,13,14,12,10,13,11,11,11,12,11,13,15,15,17,15,18,15,11,10,16,15,15,13,17,16,14,13,9,6,4,3,0,1,0,0
2022-04-09 11:00:00,0,2,6,8,13,20,21,19,22,16,15,14,14,16,13,12,15,12,14,12,16,21,23,25,21,23,24,22,14,10,9,10,10,10,14,10,10,10,9,11,11,5,2,3,4,5,7,11,10,11,11,11,10,11,12,12,13,15,17,13,18,25,22,21,21,17,11,9,14,15,17,10,19,16,13,12,18,16,8,3,2,1,0,0
2022-04-09 12:00:00,0,6,8,12,15,16,16,17,14,11,8,9,10,9,11,9,14,14,16,16,18,16,17,18,22,24,20,22,21,21,19,19,11,23,16,14,13,12,8,9,8,7,3,3,4,8,10,12,0,13,12,14,13,15,18,17,18,17,15,20,19,20,19,24,22,21,12,18,24,21,25,23,20,19,15,17,17,14,7,5,2,0,0,0
2022-04-09 13:00:00,0,3,11,12,15,22,18,16,22,20,18,15,15,14,15,16,16,13,15,12,13,13,13,12,16,25,27,32,28,26,26,14,24,24,25,23,25,18,15,10,8,8,3,5,4,9,10,9,7,9,10,14,11,14,13,13,20,21,24,26,28,24,26,23,21,18,12,18,18,14,20,22,24,19,18,15,13,9,6,5,3,0,0,0
2022-04-09 14:00:00,0,3,8,9,18,21,19,17,21,19,16,13,12,12,11,11,22,23,23,25,22,20,22,20,21,20,28,25,21,13,15,12,11,14,13,11,12,10,11,11,3,9,5,7,4,13,15,16,5,16,20,22,14,16,22,18,20,19,23,30,29,22,20,19,20,19,14,16,16,14,17,18,20,21,18,18,22,12,9,6,4,3,2,0
2022-04-09 15:00:00,2,6,8,9,14,17,18,21,21,18,16,18,13,17,14,14,24,22,20,15,15,18,17,18,18,16,14,13,11,12,13,11,12,13,13,8,7,9,10,8,6,7,6,8,7,11,11,12,11,14,14,17,16,15,18,22,23,23,25,26,27,27,26,26,28,23,19,21,20,19,27,25,25,21,19,20,17,13,9,8,4,1,0,0
2022-04-09 16:00:00,0,4,6,8,14,18,16,20,20,21,18,16,16,14,12,14,24,23,26,26,31,30,21,19,15,18,19,17,16,18,18,16,15,16,12,16,16,13,15,9,11,10,8,14,12,12,13,12,13,17,18,19,18,18,20,22,23,22,24,22,25,20,18,18,18,17,15,15,16,15,17,13,22,17,17,17,17,14,8,5,4,2,0,0
2022-04-09 17:00:00,1,4,6,8,15,17,18,20,24,20,19,20,19,17,15,20,18,18,20,21,23,22,24,23,22,21,24,18,22,19,19,20,19,19,22,18,18,16,10,9,6,6,5,6,6,19,18,21,20,25,22,25,26,28,32,30,35,13,44,42,41,37,38,36,33,26,17,19,21,19,18,17,24,24,20,18,21,12,8,3,2,1,0,0
