Unnamed: 0,1_대흥교통(기점가상),2_염곡동구룡사,3_구룡사입구,4_국악고교사거리,5_삼호물산,6_원불교앞,7_도곡한신아파트,8_삼익아파트앞,9_총지사,10_영동중앙교회,11_역삼역.GS타워,12_차병원,13_언주역3번출구,14_논현고개,15_학동역,16_강남을지병원,17_국민은행압구정지점,18_압구정역3번출구,19_현대아파트,20_성수대교남단.현대아파트,21_뚝섬서울숲,22_응봉사거리,23_무학여고앞,24_코스모타워.서울신용보증재단성동지점,25_상왕십리역,26_왕십리센트라스아파트,27_성동고등학교,28_신당역.중앙시장앞,29_충무아트센터.스포츠센터.중부소방서,30_광희문.광희동사거리,31_퇴계로6가,32_퇴계로5가,33_충무로역8번출구.대한극장앞,34_퇴계로3가.한옥마을.한국의집,35_퇴계로2가.명동역,36_남대문시장.회현역,37_중림동교차로,38_서울의료보건고등학교.서울역서부,39_손기정체육공원입구,40_만리동고개,41_한겨레신문사,42_신덕성결교회,43_공덕역.공덕시장,44_마포역,45_여의도순복음교회,46_산업은행본점,47_국회의사당역.국민은행,48_국회의사당,49_여의도순복음교회,50_마포역,51_공덕시장,52_신덕성결교회,53_한겨레신문사,54_만리동고개,55_손기정체육공원,56_서울역서부,57_서울역버스환승센터,58_남대문시장.회현역,59_명동입구,60_퇴계로3가.한옥마을.한국의집,61_충무로역2번출구.대한극장앞,62_퇴계로5가.제일병원,63_퇴계로6가,64_광희문.광희동사거리,65_충무아트센터.스포츠센터.중부소방서,66_신당역.중앙시장앞,67_성동고등학교,68_신당파인힐하나유보라,69_뉴타운아파트,70_상왕십리역,71_왕십리2동주민센터,72_왕십리역,73_무학여고,74_행당신동아.행당푸르지오아파트,75_뚝섬서울숲,76_압구정중고등학교.현대아파트,77_현대아파트,78_압구정역4번출구,79_국민은행,80_강남을지병원,81_학동역,82_논현동고개,83_언주역2번출구.차병원사거리,84_차병원,85_역삼역,86_영동중앙교회,87_총지사,88_럭키아파트,89_경남아파트,90_도곡한신아파트,91_양재노인종합복지관,92_동원산업앞,93_구룡사,94_구룡사입구,95_구룡사앞,96_도로교통공단서울지부.코트라
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,1,1,0,2,3,4,5,4,3,2,6,6,7,6,5,3,2,1,4,0,0,4,6,10,12,10,13,17,20,21,22,0,17,14,11,7,0,6,6,10,14,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,0,1,2,3,5,3,4,6,5,4,6,5,3,6,5,4,2,6,4,6,2,6,7,8,13,12,16,17,21,20,19,18,17,15,12,9,9,10,8,10,3,7,6,8,5,3,2,1,3,6,6,5,8,10,6,9,5,5,3,2,2,3,1,1,0,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,0,3,4,6,10,12,5,14,16,14,10,7,9,8,7,5,5,4,3,3,0,5,7,9,11,2,10,10,11,8,12,9,8,7,8,7,5,0,4,7,11,12,9,8,1,0,1,1,3,5,9,6,12,14,12,13,12,8,8,9,2,2,5,4,7,7,4,6,7,8,10,3,11,12,11,6,7,15,16,16,21,18,21,16,22,11,9,7,0,6,3,1,0,2,0,0
2022-04-06 07:00:00,2,6,11,11,13,14,15,19,25,25,20,22,25,20,26,22,18,11,6,8,5,18,20,20,21,21,19,20,21,19,18,17,18,23,24,22,17,23,23,16,23,22,27,23,13,10,6,8,6,22,25,25,30,36,36,36,21,14,12,11,15,17,13,14,11,9,7,7,9,12,15,13,17,21,22,20,20,30,30,27,46,43,42,41,32,32,26,23,27,25,19,11,8,6,7,0
2022-04-06 08:00:00,0,3,7,22,26,30,31,31,42,37,43,33,36,30,33,23,22,18,11,10,4,13,16,21,18,19,24,25,26,24,23,25,24,26,27,29,31,35,42,54,62,60,67,66,34,7,5,8,11,24,26,30,38,42,47,42,29,26,22,19,20,18,15,11,6,5,8,12,12,12,19,11,16,16,17,14,16,57,53,40,56,55,57,62,68,66,53,44,31,43,42,11,8,6,4,0
2022-04-06 09:00:00,1,4,5,13,21,24,25,27,38,38,50,33,40,38,35,19,11,7,5,5,1,7,6,10,12,13,24,23,24,19,21,17,15,13,11,10,9,10,13,16,17,16,19,20,12,8,4,5,5,13,18,17,23,29,30,28,19,15,17,12,15,11,5,10,7,6,8,8,7,8,8,8,6,8,7,10,11,44,39,26,51,42,41,44,42,38,29,25,16,21,17,6,4,3,0,0
2022-04-06 10:00:00,0,1,2,7,9,11,10,11,21,22,28,24,28,20,25,16,9,6,9,6,5,10,13,13,14,16,16,20,19,18,17,14,13,16,12,9,8,10,10,11,9,10,9,9,4,3,5,8,5,10,11,12,13,14,17,15,10,9,10,9,11,8,6,6,5,6,6,6,7,7,7,9,10,11,13,9,8,16,18,18,24,18,21,19,15,13,10,9,7,3,10,2,3,1,0,0
2022-04-06 11:00:00,0,1,3,4,10,11,12,14,14,15,16,19,21,21,21,16,15,11,10,9,7,8,11,10,11,13,12,15,19,19,22,19,17,17,16,17,16,16,16,15,16,15,14,8,6,6,3,7,29,25,24,0,12,16,18,16,13,10,10,12,10,12,10,8,6,5,7,9,2,8,7,6,4,4,5,3,5,13,14,14,17,20,19,16,20,20,19,16,6,13,10,4,2,1,0,0
2022-04-06 12:00:00,1,2,1,4,11,14,18,19,17,16,14,13,12,13,12,11,8,8,7,9,6,8,8,11,8,9,12,15,17,16,15,16,14,13,13,15,12,18,17,21,23,13,13,8,5,4,5,7,12,16,23,22,21,20,20,20,16,15,12,13,14,9,11,10,6,9,10,10,11,11,10,9,7,8,7,7,3,11,13,10,13,11,13,14,16,14,14,13,12,9,5,3,1,1,0,0
2022-04-06 13:00:00,0,0,1,3,8,12,13,10,13,18,19,17,20,18,17,15,11,9,12,10,9,7,7,10,13,11,12,17,16,16,16,17,14,16,14,12,12,15,16,15,16,16,13,10,8,8,8,17,22,18,20,14,20,26,27,11,14,10,14,11,12,11,11,12,9,8,9,6,7,12,9,8,10,8,12,11,7,11,14,17,17,13,18,17,18,16,15,10,12,10,7,5,1,0,1,0
2022-04-06 14:00:00,1,1,2,5,8,18,19,11,21,23,16,17,20,19,17,14,13,8,9,9,11,8,8,11,15,10,14,11,14,13,16,10,13,10,15,16,15,14,15,16,15,14,8,9,5,10,9,11,17,14,14,10,15,15,17,18,18,20,14,13,14,14,10,13,15,13,12,13,14,15,10,9,6,8,7,3,7,11,12,15,15,15,14,15,14,16,15,18,17,15,14,5,2,4,3,0
2022-04-06 15:00:00,1,0,1,5,8,11,12,12,20,22,23,21,21,24,16,16,15,12,12,14,15,14,15,15,14,9,16,16,20,19,21,19,15,15,15,17,16,18,17,14,16,8,13,7,4,4,7,10,19,12,15,14,13,14,14,13,14,23,22,25,24,22,20,20,19,12,13,8,12,11,9,11,10,10,6,8,18,21,23,22,22,25,25,20,29,29,28,30,31,27,25,8,4,1,0,0
2022-04-06 16:00:00,2,4,7,12,17,21,22,17,23,25,20,18,18,16,14,15,14,9,10,11,14,11,13,11,13,14,14,13,14,13,14,14,12,18,17,19,20,22,18,16,15,13,13,9,11,10,12,11,16,18,25,24,23,18,18,16,13,23,24,22,22,22,22,21,21,21,23,23,22,24,20,17,16,15,15,10,11,13,16,17,19,19,19,16,22,21,18,20,18,11,15,5,4,1,0,0
2022-04-06 17:00:00,2,3,3,8,23,26,27,29,37,40,33,34,39,35,26,27,22,14,13,18,23,21,21,20,18,9,12,12,13,14,18,19,20,22,22,24,22,24,19,20,22,15,10,12,9,16,15,20,35,32,24,21,21,19,21,19,13,17,20,22,28,31,35,33,27,25,24,21,15,20,22,21,18,11,11,7,7,16,18,26,27,26,27,36,33,29,27,28,7,13,8,4,2,1,0,0
2022-04-06 18:00:00,4,5,13,28,47,53,36,48,58,54,44,39,46,40,34,32,30,28,29,33,27,19,22,17,15,14,15,18,24,18,23,19,20,23,29,34,32,32,27,19,22,21,18,7,18,38,49,58,66,49,39,37,35,30,29,28,14,21,22,22,24,25,27,24,27,22,23,21,19,19,16,13,11,9,10,9,14,30,48,52,44,39,38,36,37,38,35,37,34,29,24,11,5,1,0,0
2022-04-06 19:00:00,1,4,5,9,20,27,28,26,44,46,35,29,32,34,23,25,25,16,15,21,19,19,17,14,12,10,12,16,20,19,20,16,10,19,16,23,26,26,24,21,17,16,12,5,3,9,11,15,17,29,34,32,26,22,20,18,13,14,17,16,17,17,18,16,21,16,13,13,12,9,9,8,6,5,3,3,5,11,21,36,36,36,31,38,30,31,25,25,22,19,15,13,7,4,2,0
2022-04-06 20:00:00,0,0,0,4,14,18,10,9,23,21,16,16,18,17,14,15,15,15,17,18,16,7,14,10,11,9,9,8,7,6,7,7,8,12,13,15,17,17,16,13,11,11,8,5,3,3,4,8,15,12,14,16,14,11,11,13,14,11,16,17,17,21,19,13,13,11,9,9,7,12,11,9,8,6,4,4,5,8,17,19,18,16,12,10,20,24,21,19,18,15,13,8,3,1,0,0
2022-04-06 21:00:00,0,1,4,6,12,16,17,13,22,21,24,23,20,17,15,15,13,10,11,12,12,12,10,10,6,3,7,9,10,11,12,10,12,14,14,13,16,18,17,13,11,10,9,5,4,6,6,10,16,20,17,19,17,13,12,12,15,14,14,13,13,16,16,17,15,14,15,9,10,13,9,8,8,5,3,8,7,13,20,23,24,23,23,23,23,24,21,20,16,15,11,5,4,2,0,0
2022-04-06 22:00:00,1,4,1,6,7,13,12,13,14,13,11,22,21,18,17,19,19,20,20,19,11,18,12,11,10,9,4,10,19,21,22,7,22,21,19,15,17,20,24,9,9,7,6,3,2,3,5,6,11,14,14,10,13,18,17,19,12,11,13,9,11,12,12,11,17,16,11,9,15,13,9,7,9,4,11,5,10,11,13,16,15,17,18,19,29,25,16,16,14,10,11,7,4,3,0,0
2022-04-06 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,10,11,0,12,17,19,16,0,17,14,16,14,10,6,6,5,1,2,1,4,6,7,0,13,7,8,9,6,6,4,8,12,14,15,16,11,10,8,7,6,5,4,5,5,5,6,5,6,3,8,8,11,15,18,15,16,15,22,19,18,17,14,8,5,2,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,2,0,3,2,2,4,5,3,3,2,6,5,6,3,1,1,7,6,8,0,0,11,14,16,16,20,23,27,28,32,32,7,28,25,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,3,1,4,3,4,4,0,3,5,4,5,5,5,4,4,1,2,5,4,6,7,7,5,10,13,14,15,16,18,17,15,7,14,12,8,6,9,7,5,8,9,5,4,4,3,1,1,1,2,4,3,0,2,7,0,6,5,6,4,0,0,0,3,3,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,0,2,3,5,8,10,6,7,7,7,9,5,8,7,6,3,2,4,2,3,0,3,3,7,8,9,10,13,14,15,13,12,8,7,6,5,4,3,5,9,13,5,7,7,0,1,1,2,3,7,8,8,10,16,18,12,8,6,5,6,6,5,3,4,3,3,4,4,0,5,7,8,9,11,8,8,6,17,12,10,15,14,12,13,16,14,11,7,9,9,8,3,0,0,0,0
2022-04-07 07:00:00,0,5,9,17,18,22,23,28,40,42,40,21,28,24,25,23,16,13,4,6,5,18,19,19,22,23,26,25,20,18,15,17,16,18,14,16,15,16,21,15,24,24,25,24,19,9,10,5,7,10,20,21,34,44,44,38,24,16,17,13,8,9,7,9,7,7,6,9,4,10,13,10,19,23,14,22,20,37,24,37,53,51,55,49,56,51,41,35,37,36,33,12,10,8,3,0
2022-04-07 08:00:00,1,8,10,21,27,27,31,35,42,36,51,35,40,41,54,38,31,14,7,5,5,16,17,21,18,20,24,26,31,32,30,29,26,27,26,31,30,35,31,30,36,37,62,69,35,9,4,10,14,22,30,29,46,49,47,37,24,19,18,12,16,14,10,9,8,8,11,18,15,14,16,15,17,16,15,15,15,58,59,58,64,58,70,62,58,55,49,48,48,45,38,19,12,7,6,0
2022-04-07 09:00:00,0,1,2,10,16,20,28,29,39,38,43,41,44,35,51,33,13,6,8,5,7,13,14,23,25,10,25,25,27,25,16,22,19,19,14,10,9,10,11,14,19,19,19,23,16,9,5,5,4,13,14,14,19,23,21,21,18,15,14,12,10,9,9,8,6,4,4,9,8,8,8,9,8,11,8,6,9,45,41,29,40,41,53,50,52,50,36,32,31,28,24,8,7,5,3,0
2022-04-07 10:00:00,0,1,2,6,12,15,17,16,20,22,21,17,20,18,18,15,13,10,16,14,6,8,10,12,11,15,20,21,23,22,23,21,17,16,14,8,8,9,7,12,12,8,9,11,5,7,7,6,9,11,11,15,15,21,19,18,14,12,12,10,9,7,9,8,6,5,5,7,8,8,7,5,8,12,6,10,9,13,20,14,21,20,23,22,27,22,12,11,10,9,8,3,0,0,0,0
2022-04-07 11:00:00,0,0,2,4,6,9,9,11,11,12,16,15,17,19,15,8,7,5,5,4,7,6,8,10,10,11,16,15,19,18,17,18,14,22,19,11,12,14,10,16,17,12,13,12,6,5,6,9,8,7,13,14,15,13,15,13,14,11,10,14,12,11,9,9,10,9,8,9,0,9,9,9,11,10,6,9,7,14,17,14,15,16,18,18,19,19,11,9,8,7,6,2,1,0,0,0
2022-04-07 12:00:00,0,1,3,7,11,15,9,15,11,15,17,16,24,20,20,17,10,6,7,5,6,7,8,11,10,10,10,14,17,9,14,15,13,13,11,12,10,8,11,14,12,12,10,12,4,5,5,7,11,13,14,6,14,17,14,13,11,13,12,13,15,18,12,16,12,11,11,12,14,13,12,12,13,11,8,10,11,15,18,17,14,13,13,11,9,19,12,10,5,9,8,4,1,0,0,0
2022-04-07 13:00:00,2,3,0,5,10,11,10,12,24,22,20,20,15,16,14,12,9,7,7,8,7,10,11,13,13,10,17,24,26,26,24,21,19,17,18,13,12,13,14,12,11,11,11,9,5,6,5,12,15,25,24,25,23,25,20,21,15,12,14,18,20,19,19,15,11,11,10,9,5,11,11,9,14,14,13,12,13,14,15,15,16,8,16,15,9,8,7,5,4,4,2,1,0,0,0,0
2022-04-07 14:00:00,2,3,5,6,10,13,14,13,17,18,21,22,24,21,20,18,17,14,11,11,11,8,9,12,13,14,17,23,24,23,21,15,16,17,17,22,21,20,19,17,18,17,12,8,4,5,5,9,14,12,17,19,19,16,15,17,16,15,21,18,18,19,13,15,13,13,16,9,14,16,15,14,10,11,10,9,8,11,15,14,17,20,17,18,19,13,11,10,9,6,6,4,1,0,0,0
2022-04-07 15:00:00,0,2,5,8,13,16,16,13,18,18,24,23,27,23,19,17,16,15,15,19,15,11,11,12,13,11,10,12,13,11,9,11,13,12,11,14,13,15,14,12,13,13,12,7,4,7,7,11,18,21,18,16,15,16,16,14,12,11,17,20,20,23,24,24,22,19,18,17,16,13,12,4,10,11,11,9,9,13,16,20,21,19,20,20,17,19,21,18,15,15,11,5,2,1,0,0
2022-04-07 16:00:00,3,2,3,8,16,23,22,22,20,18,14,17,21,23,19,18,21,19,18,21,21,20,20,16,15,13,12,13,16,15,14,14,13,15,14,18,17,18,16,22,26,21,10,10,5,8,8,16,21,22,25,19,25,24,22,22,16,19,19,23,25,23,26,21,20,17,22,13,12,21,18,20,14,13,14,11,17,26,32,34,37,35,33,36,19,20,20,21,19,17,12,5,2,0,0,0
2022-04-07 17:00:00,4,3,6,14,32,36,37,38,61,58,53,56,58,48,19,19,19,13,17,20,18,12,11,12,10,11,13,14,15,15,16,17,16,17,21,26,21,28,25,25,25,22,17,12,6,15,19,27,52,49,38,39,40,39,36,28,19,22,24,24,28,27,30,25,22,21,18,18,17,17,15,11,10,10,9,10,10,12,19,24,27,27,27,27,34,32,32,27,24,18,13,7,3,2,0,0
2022-04-07 18:00:00,4,3,7,22,36,42,39,39,62,62,55,57,63,56,45,50,39,21,21,30,32,26,24,22,19,13,13,15,17,18,21,21,21,16,18,21,25,28,28,25,27,28,19,16,20,34,41,38,58,54,52,53,45,42,42,38,24,22,27,28,34,34,36,41,36,30,28,31,30,28,17,18,15,14,12,11,10,19,34,51,35,31,31,29,29,32,32,31,28,25,26,15,5,1,0,0
2022-04-07 19:00:00,2,0,5,8,18,23,25,26,30,27,24,25,24,27,26,26,24,14,14,18,24,19,16,13,15,14,15,18,14,12,11,13,20,27,26,25,22,26,26,22,19,17,10,5,6,8,7,11,20,21,23,18,20,16,14,13,14,12,17,17,22,24,27,27,24,24,25,23,16,21,14,14,8,5,3,8,8,19,32,51,52,54,54,53,30,30,24,25,24,22,20,10,7,5,0,0
2022-04-07 20:00:00,0,0,1,5,15,20,0,11,21,15,18,16,17,16,14,10,9,11,12,14,10,10,9,8,8,8,8,9,10,7,9,7,9,12,11,12,9,10,8,9,8,7,7,7,5,6,7,10,19,15,15,14,14,17,13,12,8,9,12,14,15,15,16,13,14,13,14,16,14,14,12,10,11,10,11,2,12,15,22,24,25,24,27,27,23,22,22,19,18,7,16,4,3,1,0,0
2022-04-07 21:00:00,0,0,1,3,8,10,11,11,18,20,21,15,18,19,12,14,15,16,16,18,10,12,9,8,7,8,9,9,11,8,11,10,10,13,14,16,15,14,11,10,8,9,6,3,2,6,8,10,21,15,16,16,13,11,10,11,13,13,16,17,18,22,23,22,21,17,17,16,15,15,12,9,7,6,7,8,7,11,22,23,18,17,20,20,19,23,24,24,22,19,17,9,8,3,0,0
2022-04-07 22:00:00,1,0,1,5,11,15,9,14,12,14,25,20,22,19,13,14,15,16,17,18,17,9,7,8,6,7,6,9,16,15,10,14,13,12,15,16,11,15,17,20,20,21,14,4,3,4,6,7,14,11,14,14,11,11,10,11,7,8,12,13,15,19,12,17,18,20,18,18,17,14,12,13,11,6,7,8,9,9,17,20,22,17,18,13,19,17,10,13,11,10,8,5,3,2,0,0
2022-04-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,10,8,7,8,9,11,12,12,21,19,12,9,6,9,6,7,7,4,5,5,3,6,5,5,6,11,0,10,10,13,13,16,16,15,12,10,9,8,8,10,12,9,7,7,6,5,5,4,9,10,11,10,10,11,13,11,13,14,12,11,9,8,5,4,2,2,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,1,0,1,1,2,2,1,0,3,3,5,4,3,5,0,3,4,3,4,0,0,6,9,16,12,12,17,21,28,30,30,28,27,23,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,3,2,3,4,7,4,4,4,6,5,6,4,5,4,5,6,7,7,4,6,1,8,5,10,16,15,18,19,23,20,19,7,17,11,8,5,7,5,4,7,9,5,4,4,5,3,2,1,4,3,4,0,7,12,0,10,7,6,5,4,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,1,3,6,4,6,9,4,10,8,12,9,4,5,6,9,7,4,4,3,4,2,5,5,9,10,11,13,13,14,11,8,10,9,7,7,6,4,5,7,9,10,9,6,5,4,3,1,1,3,6,6,8,14,14,16,16,14,10,8,4,5,9,8,7,4,5,5,6,1,6,8,5,11,12,0,11,5,13,11,9,14,11,10,7,11,9,9,7,0,7,5,2,1,0,0,0
2022-04-08 07:00:00,2,8,16,8,12,13,12,17,21,19,16,19,26,23,19,17,16,12,6,9,6,14,16,18,17,18,20,20,22,21,18,11,15,17,18,19,14,16,17,23,17,17,20,25,14,6,4,4,5,22,34,37,42,34,39,39,20,16,15,13,16,16,12,11,8,8,8,9,9,14,15,14,16,20,19,17,18,29,29,28,45,48,55,53,64,61,51,51,51,48,37,9,8,1,5,0
2022-04-08 08:00:00,1,5,9,28,33,36,33,42,47,47,46,37,38,31,38,34,27,15,7,5,6,19,19,18,21,20,24,25,27,24,18,18,18,24,26,23,24,29,27,33,41,40,48,53,27,9,6,15,9,15,19,21,28,33,34,31,26,19,15,11,15,14,13,10,7,6,4,12,10,13,14,14,8,13,10,11,12,38,36,35,58,52,52,48,59,55,42,44,43,45,45,13,10,9,8,0
2022-04-08 09:00:00,0,1,7,11,18,22,22,21,21,21,44,38,44,39,36,25,12,7,3,5,7,9,10,17,17,18,19,18,23,25,24,19,16,15,14,10,10,12,11,17,25,26,28,28,11,6,4,7,6,11,11,14,20,25,24,22,20,16,15,13,12,6,11,10,8,7,6,7,7,11,10,8,7,10,7,10,11,39,37,27,53,53,54,40,42,30,24,22,20,21,16,6,3,1,0,0
2022-04-08 10:00:00,0,2,1,7,9,12,15,17,17,15,13,12,11,11,15,8,5,7,6,4,5,10,12,12,12,16,19,23,24,22,20,22,21,20,19,16,14,14,13,12,13,14,12,11,7,7,3,5,7,14,15,11,18,20,22,10,17,12,11,10,13,11,12,9,8,9,7,8,9,10,10,9,10,10,11,9,8,16,16,12,30,31,29,27,24,19,17,14,13,11,10,6,3,1,2,0
2022-04-08 11:00:00,0,2,3,5,8,10,5,11,12,17,20,17,19,18,17,12,11,10,7,8,9,9,8,9,10,7,9,8,12,16,18,17,18,19,18,12,12,14,13,17,19,18,18,17,5,6,5,7,7,8,10,11,13,11,15,14,11,9,9,12,13,10,10,7,8,7,6,6,3,8,9,8,12,13,11,10,8,10,8,10,13,13,19,20,15,12,14,14,13,10,8,5,1,0,1,0
2022-04-08 12:00:00,0,3,4,7,10,14,17,10,17,17,18,18,19,23,20,18,14,10,9,10,10,13,11,16,12,15,18,20,22,21,15,17,15,15,14,17,16,19,19,22,24,24,25,23,3,5,4,9,15,13,13,14,16,16,15,13,12,11,15,12,16,17,13,12,13,12,13,14,9,15,14,12,7,6,9,7,6,10,12,18,29,27,31,32,24,22,20,18,17,9,12,5,4,3,2,0
2022-04-08 13:00:00,2,3,2,5,8,11,13,14,17,19,20,21,24,19,21,20,12,10,9,11,8,11,12,10,11,10,9,12,14,15,13,12,13,12,11,18,14,15,14,16,16,14,13,17,7,6,6,9,16,16,19,21,23,22,21,18,13,16,20,24,22,24,28,12,26,13,13,11,1,14,14,15,12,10,7,7,5,9,9,9,14,10,16,17,20,16,13,7,10,9,5,4,3,1,2,0
2022-04-08 14:00:00,1,1,2,3,11,14,16,19,18,17,26,27,29,26,24,21,21,23,21,19,16,13,12,14,18,19,19,16,15,17,16,13,17,18,18,22,17,17,16,18,17,16,11,11,6,8,10,19,33,30,33,29,29,25,27,17,16,15,14,13,14,18,18,13,17,27,27,19,25,17,23,22,19,20,10,5,10,9,10,11,13,15,16,14,14,14,14,15,14,12,9,2,1,0,0,0
