Unnamed: 0,1_흥안운수상계4동종점,2_흥안운수종점,3_불암현대아파트,4_동아불암아파트,5_불암대림아파트,6_상계벽산아파트,7_상계중앙시장입구,8_상계2동주민센터,9_노원역9번출구,10_노원구청,11_창4동주민센터,12_서울북부지방법원등기국,13_창동주공3단지,14_창1동주민센터,15_도봉문화정보도서관,16_창림초교창동신창아파트앞,17_국립현대미술관창동레지던시,18_신창.창동시장,19_창동서울탁주앞,20_금용아파트,21_창2동주민센터.보건지소,22_태영데시앙아파트,23_수유3동우체국,24_수유(강북구청)역,25_수유역,26_삼성화재강북지점,27_수유역.노스페이스문화센터,28_수유3동우체국,29_태영데시앙아파트,30_창2동주민센터.보건지소,31_창번2교앞,32_창동서울탁주앞,33_창동.신창시장,34_국립현대미술관창동레지던시,35_창림초교창동신창아파트앞,36_서울가든아파트앞,37_창1동주민센터,38_창동주공3단지,39_서울북부지방법원등기국,40_창4동주민센터,41_노원구청,42_노원역1번출구,43_상계2동주민센터,44_상계중앙시장입구,45_상계역,46_불암대림아파트,47_상계시장,48_동아불암아파트,49_흥안운수종점,50_흥안운수상계4동종점
2022-03-19 05:00:00,1,0,0,2,0,3,2,2,1,1,3,0,0,0,0,2,1,1,0,0,2,0,1,0,0,6,6,0,7,9,10,14,17,18,22,4,4,20,0,19,14,7,8,3,0,7,2,4,2,0
2022-03-19 06:00:00,0,1,0,2,1,2,0,0,1,1,0,0,1,2,0,0,1,3,1,0,0,0,0,0,0,1,1,1,0,2,3,0,0,1,4,0,5,2,7,5,3,2,1,0,3,2,1,0,0,0
2022-03-19 07:00:00,2,1,0,3,4,4,3,2,3,0,0,0,2,2,1,4,2,0,6,10,11,11,8,0,0,1,2,0,3,2,4,1,5,0,5,2,3,4,6,4,3,0,2,3,0,0,0,0,0,0
2022-03-19 08:00:00,3,3,0,4,7,8,9,4,4,3,1,0,2,0,0,1,3,5,8,9,14,11,5,0,0,1,2,0,1,1,0,0,1,0,4,3,0,4,0,3,5,1,7,3,2,0,4,1,1,0
2022-03-19 09:00:00,2,3,4,7,6,12,13,13,8,5,4,0,3,4,3,4,7,5,9,11,14,13,9,1,0,2,5,6,5,4,1,5,4,5,7,9,0,10,11,12,11,8,7,6,4,3,1,0,0,0
2022-03-19 10:00:00,1,3,0,5,6,4,6,4,6,5,5,0,0,4,0,3,4,3,4,6,9,3,9,1,0,1,4,4,3,3,3,5,0,6,2,0,4,5,6,4,4,3,0,5,4,0,3,2,0,0
2022-03-19 11:00:00,1,3,6,8,1,7,7,4,3,2,5,0,3,6,0,4,4,3,3,0,4,0,3,0,0,0,1,3,3,2,1,5,2,6,7,7,1,8,9,11,8,8,7,4,4,3,0,2,1,0
2022-03-19 12:00:00,5,9,0,13,13,13,11,7,4,0,5,3,3,0,2,3,3,2,6,3,9,8,7,0,0,1,3,0,0,4,0,3,2,3,4,2,6,7,8,3,7,6,6,5,4,1,2,1,0,0
2022-03-19 13:00:00,1,0,0,3,4,4,7,6,4,5,4,4,4,4,0,7,9,3,12,13,17,9,13,1,0,2,8,9,8,6,7,8,9,13,0,0,4,5,15,13,10,7,7,7,6,4,3,2,0,0
2022-03-19 14:00:00,4,0,0,4,1,6,8,5,4,5,2,6,5,4,4,0,6,7,8,7,9,9,8,0,0,0,4,4,5,6,0,5,7,0,8,4,3,5,7,9,8,11,3,8,10,5,3,1,0,0
2022-03-19 15:00:00,2,6,7,6,0,6,5,4,7,6,0,0,5,0,4,4,5,6,9,5,11,11,10,1,0,0,2,0,0,7,0,4,4,6,7,6,5,3,3,0,4,10,9,8,6,5,3,2,0,0
2022-03-19 16:00:00,4,6,4,7,7,8,7,4,5,2,1,6,8,3,2,0,4,8,11,0,13,15,7,2,0,1,9,10,6,11,0,9,8,6,8,7,6,7,6,3,1,7,9,8,6,8,7,6,4,0
2022-03-19 17:00:00,3,6,0,7,6,8,5,7,6,9,10,0,0,10,11,9,10,9,8,3,7,1,5,0,0,2,8,10,0,4,1,5,3,4,4,5,6,7,6,3,7,8,9,6,9,8,5,3,1,0
2022-03-19 18:00:00,1,4,5,3,2,9,8,9,17,11,18,17,16,16,14,10,9,9,9,10,9,7,4,0,0,0,5,5,0,4,3,3,4,4,1,2,2,0,4,3,4,11,10,0,7,6,4,3,2,0
2022-03-19 19:00:00,0,1,1,2,0,3,4,6,9,9,10,8,0,5,4,6,7,7,7,6,3,3,1,1,0,2,12,13,4,0,3,2,2,2,3,2,0,1,3,2,0,8,7,9,10,11,9,3,2,0
2022-03-19 20:00:00,0,0,0,1,0,3,4,5,4,5,5,2,4,0,3,3,2,3,4,4,3,2,1,1,0,0,8,3,0,10,2,7,6,4,7,3,0,0,9,2,6,11,6,9,9,8,7,1,0,0
2022-03-19 21:00:00,0,1,0,1,0,2,1,0,5,7,0,0,6,0,0,0,5,5,4,0,0,0,3,1,0,0,8,3,7,5,4,4,2,2,0,0,0,0,0,1,1,8,8,6,10,4,6,4,0,0
2022-03-19 22:00:00,0,2,0,0,0,2,1,0,4,6,0,7,6,0,6,4,3,0,0,0,2,2,0,0,0,1,3,0,5,0,4,5,4,0,4,1,3,4,0,0,2,15,14,13,11,3,9,5,3,0
2022-03-19 23:00:00,0,1,0,2,2,4,6,3,13,14,13,12,11,12,5,5,5,5,4,0,5,4,3,1,0,0,5,0,5,3,0,6,1,4,4,0,2,3,4,0,0,6,6,7,14,11,7,3,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,1,0,0,0,2,0,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,2,0,3,0,0,0,4,3,1,0,3,4,0,0,3,3,2,2,0,0,3,2,0,0,0,1,7,0,0,0,0,9,10,0,0,0,0,0,9,8,7,6,0,0,6,5,0,3,1,0
2022-03-20 06:00:00,0,1,0,3,2,1,2,1,1,0,0,0,0,0,0,1,2,4,1,2,3,0,2,0,0,0,1,2,0,2,1,1,0,2,3,1,0,0,0,2,1,3,0,2,3,2,2,0,1,0
2022-03-20 07:00:00,1,3,0,4,1,5,0,4,2,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,2,0,0,0,1,1,0,0,0,1,2,1,0,0,2,1,0,0,1,0,0,0,0,0
2022-03-20 08:00:00,3,5,6,8,9,9,2,7,6,5,4,0,5,0,0,3,4,4,6,0,9,8,5,1,0,0,1,0,0,0,2,1,3,4,2,5,4,5,0,4,2,3,4,3,1,1,0,0,0,0
2022-03-20 09:00:00,4,5,6,9,0,8,7,4,5,3,3,0,2,5,4,4,7,8,9,10,12,12,10,2,0,0,4,5,0,3,0,5,4,5,10,11,12,14,5,13,7,4,3,4,2,0,2,0,0,0
2022-03-20 10:00:00,2,4,0,5,5,6,7,7,5,6,4,4,7,8,6,0,5,4,5,6,9,0,8,1,0,0,1,0,4,0,0,3,1,0,3,4,4,5,3,6,3,0,0,2,0,0,1,0,0,0
2022-03-20 11:00:00,1,2,5,6,3,3,7,5,3,1,3,0,0,0,7,7,7,7,3,8,9,8,8,0,0,0,2,3,2,0,3,3,5,2,6,7,9,0,8,7,3,5,4,4,5,1,4,2,0,0
2022-03-20 12:00:00,2,4,6,8,6,7,7,6,3,3,4,1,0,5,0,0,5,3,0,0,0,0,1,1,0,1,3,4,0,3,0,2,4,0,0,2,4,0,3,3,5,3,0,2,3,0,1,0,0,0
2022-03-20 13:00:00,2,2,3,5,5,9,11,9,7,6,7,7,6,8,6,5,7,9,8,0,10,9,5,2,0,1,5,6,0,4,0,6,1,6,7,4,8,0,6,5,2,4,6,5,11,11,10,4,2,0
2022-03-20 14:00:00,3,4,5,8,9,9,1,8,5,6,5,6,5,7,0,5,7,9,10,6,11,10,7,0,0,2,6,2,2,0,3,4,4,5,2,0,0,3,1,4,4,5,1,4,9,6,5,1,0,0
2022-03-20 15:00:00,1,2,0,5,2,5,8,7,7,4,6,5,6,7,0,7,8,6,8,8,10,5,8,0,0,2,11,0,10,7,4,5,9,10,10,9,10,11,0,5,7,7,6,7,5,5,4,3,0,0
2022-03-20 16:00:00,0,0,1,2,0,1,0,0,3,4,3,1,2,4,0,0,2,5,6,0,5,0,3,0,0,0,4,7,8,7,5,6,8,3,9,10,8,8,10,8,7,8,8,2,5,3,2,1,0,0
2022-03-20 17:00:00,2,4,0,5,6,10,9,6,10,7,7,8,0,9,7,0,4,8,9,8,9,10,6,0,0,0,8,9,6,6,5,4,5,4,5,4,5,6,7,0,7,9,10,12,12,11,3,5,1,0
2022-03-20 18:00:00,2,2,0,3,4,5,4,6,6,13,11,9,6,5,3,0,5,4,6,9,10,0,9,0,0,1,9,0,0,8,6,4,3,2,3,2,0,1,3,3,3,8,4,9,13,12,7,5,1,0
2022-03-20 19:00:00,1,2,2,2,0,1,1,0,3,3,3,4,0,0,0,0,2,4,5,2,1,0,0,0,0,0,2,3,0,0,0,1,3,5,0,0,0,0,2,0,3,6,3,5,5,3,4,3,0,0
2022-03-20 20:00:00,1,1,2,0,0,3,4,3,7,6,0,4,3,0,2,3,5,3,5,0,7,0,7,0,0,1,16,6,4,11,6,4,3,5,1,4,0,0,0,0,3,11,0,4,11,2,9,6,1,0
2022-03-20 21:00:00,2,0,0,0,1,2,0,0,6,5,11,4,10,10,0,8,7,7,7,6,4,3,0,0,0,1,5,0,7,4,7,8,6,7,7,5,6,0,0,0,0,10,9,9,10,8,6,4,1,0
2022-03-20 22:00:00,0,2,0,3,2,2,1,0,4,4,0,0,0,0,3,3,3,4,5,3,2,4,2,0,0,0,8,8,7,5,3,3,0,1,2,1,0,0,0,0,1,8,0,5,6,3,4,1,0,0
2022-03-20 23:00:00,1,2,0,0,0,4,3,0,10,11,0,10,5,0,8,6,0,8,6,0,5,6,5,0,0,0,2,4,5,7,7,3,4,0,5,4,3,0,2,0,1,6,5,2,11,10,8,5,1,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,6,2,7,9,10,9,9,0,4,8,6,0,0,0,0,0,0,6,0,0,7,6,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,3,0,0,3,5,9,12,9,10,9,8,3,0,2,2,2,4,7,8,10,11,10,8,1,0,7,10,0,1,13,14,17,21,24,24,23,0,8,20,16,10,5,4,1,3,0,0,2,1,0
2022-03-21 06:00:00,3,0,4,6,7,9,4,6,2,1,0,0,0,1,0,3,3,6,4,0,7,3,5,0,0,0,1,0,0,3,3,4,5,6,5,2,5,2,6,0,3,3,0,3,7,1,0,2,1,0
2022-03-21 07:00:00,3,6,0,14,13,14,15,13,10,8,0,7,8,8,0,9,13,14,15,19,27,25,23,1,0,0,1,0,1,4,2,3,4,8,10,11,12,14,15,13,7,4,0,2,1,0,0,0,0,0
2022-03-21 08:00:00,4,6,8,14,15,14,16,15,11,9,6,6,10,13,11,10,15,18,29,29,31,29,24,2,0,2,2,1,3,4,4,6,8,10,12,13,15,16,17,18,8,7,7,5,0,4,3,2,1,0
2022-03-21 09:00:00,2,9,11,15,0,14,13,8,8,5,3,0,5,0,0,5,7,7,6,7,8,8,6,1,0,0,3,0,0,4,0,6,9,11,14,15,7,0,8,11,6,5,5,6,6,6,3,1,4,0
2022-03-21 10:00:00,4,5,6,10,9,6,6,4,6,6,7,6,6,7,5,0,4,6,7,8,5,6,6,1,0,0,3,4,5,3,4,7,7,2,8,9,1,0,0,8,5,2,0,1,3,1,0,0,2,0
2022-03-21 11:00:00,3,5,6,7,8,8,4,5,5,8,3,0,0,0,5,6,7,5,6,0,7,5,3,0,0,0,3,5,0,4,2,0,4,0,3,0,4,3,5,4,4,5,0,3,5,3,2,2,1,0
2022-03-21 12:00:00,7,9,10,11,0,8,8,6,4,3,3,0,4,5,5,0,7,9,10,12,10,11,8,1,0,0,2,3,4,5,0,4,3,4,3,0,4,4,5,5,4,9,0,0,13,13,10,4,0,0
2022-03-21 13:00:00,1,3,4,6,7,5,0,4,7,7,7,0,0,8,9,0,7,4,5,4,10,0,4,0,0,1,0,0,2,0,2,0,1,2,3,0,7,6,7,4,5,10,10,9,12,9,5,2,1,0
2022-03-21 14:00:00,5,6,7,9,8,10,9,6,8,5,7,6,4,7,0,0,6,6,8,8,9,10,5,2,1,1,4,0,0,0,0,1,4,6,4,4,0,2,3,6,4,9,0,0,8,7,5,1,0,0
2022-03-21 15:00:00,1,3,4,7,6,7,8,8,6,5,5,7,3,7,0,6,5,6,5,4,5,6,5,1,0,0,5,4,5,4,6,4,3,3,4,0,0,3,5,5,4,6,0,8,10,9,7,5,1,0
2022-03-21 16:00:00,3,0,4,5,4,4,6,7,8,14,15,13,11,11,7,10,12,10,11,0,10,3,8,1,0,2,6,0,9,7,6,7,7,8,6,7,7,7,0,8,6,11,9,5,7,0,5,4,0,0
2022-03-21 17:00:00,1,3,0,4,7,9,10,11,8,13,15,14,13,0,12,10,8,7,9,10,7,7,4,0,1,0,3,6,8,4,5,7,8,0,9,8,9,3,12,11,5,8,8,7,17,14,13,11,4,0
2022-03-21 18:00:00,4,2,3,8,8,9,11,8,14,21,23,16,15,15,10,11,12,13,11,8,8,7,6,1,0,0,18,10,18,14,11,9,9,1,12,0,13,0,14,0,15,18,16,15,11,10,4,3,2,0
2022-03-21 19:00:00,1,1,0,2,1,3,9,10,8,8,12,12,9,11,0,10,6,9,8,0,8,6,3,2,0,2,25,31,30,24,0,17,14,14,12,11,0,3,0,0,3,7,6,4,7,4,6,3,2,0
2022-03-21 20:00:00,1,1,2,2,2,0,2,1,7,4,7,0,7,0,0,5,4,5,3,2,5,5,4,1,0,0,8,7,9,5,7,4,3,3,2,10,9,0,0,2,9,11,11,5,16,16,13,6,4,0
2022-03-21 21:00:00,1,1,0,2,1,2,3,2,4,5,0,0,0,3,1,1,0,2,0,3,2,1,1,0,0,2,11,0,10,7,4,6,4,2,2,0,0,0,0,0,2,10,10,0,10,6,8,4,1,0
2022-03-21 22:00:00,0,1,2,0,0,0,2,1,2,5,7,0,5,6,0,0,5,4,3,0,2,1,1,0,0,0,6,7,5,4,5,3,1,4,0,0,3,4,3,1,4,7,3,6,8,6,6,5,0,0
2022-03-21 23:00:00,0,1,0,0,0,2,2,0,7,9,0,6,4,0,0,3,3,4,5,0,3,2,3,1,2,1,7,0,8,3,2,6,4,0,3,0,2,3,3,0,4,5,7,3,8,7,6,2,0,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,4,5,6,7,8,9,10,10,8,7,6,5,6,0,0,0,0,5,6,0,0,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,5,0,6,7,8,15,17,15,10,8,9,7,2,0,5,4,4,5,7,8,4,7,5,0,0,9,10,0,1,13,0,15,17,18,5,17,7,16,4,14,13,6,6,4,5,0,2,3,2,0
2022-03-22 06:00:00,2,3,4,6,1,4,7,3,3,2,0,0,0,5,0,3,4,6,8,6,10,0,8,5,0,0,3,0,2,4,1,2,3,4,1,0,2,2,4,0,4,5,5,2,8,4,2,1,0,0
2022-03-22 07:00:00,2,4,0,11,8,13,17,16,11,7,8,0,9,8,7,10,11,13,11,14,14,11,18,1,0,0,0,1,1,3,2,5,0,6,9,11,12,13,16,13,7,5,6,5,5,3,2,1,1,0
2022-03-22 08:00:00,10,14,16,25,28,23,20,18,16,12,7,11,13,13,0,11,16,16,19,21,25,22,13,2,0,1,0,2,1,3,4,7,10,12,14,5,15,16,18,17,10,8,8,5,9,7,4,3,2,0
2022-03-22 09:00:00,2,4,5,8,9,10,6,7,6,5,0,0,7,8,7,3,6,8,6,7,12,11,10,2,0,0,2,1,0,2,0,3,4,5,7,15,16,17,18,10,10,5,6,4,4,3,3,1,0,0
2022-03-22 10:00:00,4,8,0,10,10,9,0,0,5,3,0,2,0,2,3,4,5,7,6,8,9,11,8,0,0,0,2,0,0,0,0,1,4,5,6,4,1,5,8,7,6,2,4,4,5,5,3,1,0,0
2022-03-22 11:00:00,2,3,4,8,4,8,6,5,4,7,8,7,0,5,5,0,6,5,7,8,8,5,5,0,0,1,3,4,4,5,4,3,5,3,0,0,0,6,7,6,4,5,3,6,5,0,3,3,1,0
2022-03-22 12:00:00,2,3,0,5,4,6,6,5,7,7,8,7,8,7,6,5,8,8,9,8,8,7,4,0,0,1,3,7,9,12,0,7,4,5,5,5,6,0,5,3,3,4,0,5,5,4,1,3,2,0
2022-03-22 13:00:00,0,0,0,4,5,7,6,3,6,4,6,8,3,8,2,7,5,5,8,0,2,7,8,1,0,1,3,4,5,4,5,3,4,0,7,6,6,7,6,6,7,6,4,7,12,0,10,3,1,0
2022-03-22 14:00:00,3,4,6,7,0,3,8,6,5,6,8,7,2,8,0,4,6,4,6,0,8,4,7,0,0,1,4,3,0,4,2,0,5,7,9,3,8,6,9,7,6,7,8,8,7,5,4,3,2,0
2022-03-22 15:00:00,1,4,7,8,10,8,8,6,10,12,13,12,0,11,1,0,5,11,9,0,8,7,4,1,0,2,11,10,12,0,0,11,11,10,9,3,0,10,8,5,2,6,4,3,11,8,8,2,1,0
2022-03-22 16:00:00,2,3,0,4,5,8,6,7,8,12,14,12,11,12,11,11,9,8,7,7,6,5,0,1,0,0,6,9,3,8,9,7,3,8,7,8,5,0,9,0,8,8,7,6,8,6,6,4,1,0
2022-03-22 17:00:00,0,1,2,1,5,4,6,7,6,13,14,13,12,9,8,9,8,7,7,5,7,8,6,0,0,1,9,10,0,8,8,7,10,11,12,2,10,4,9,8,6,7,6,0,10,9,6,4,1,1
2022-03-22 18:00:00,3,6,6,7,8,8,9,7,11,17,18,14,15,16,11,12,14,16,17,0,13,12,9,0,0,1,18,20,18,15,13,10,7,4,9,7,9,7,8,9,9,14,13,12,15,15,10,5,1,0
2022-03-22 19:00:00,1,2,0,5,0,5,4,3,9,17,14,12,9,10,8,7,9,9,10,11,12,12,7,1,1,2,20,18,0,15,14,9,9,10,9,8,10,11,0,10,10,11,6,9,10,7,4,3,2,0
2022-03-22 20:00:00,1,1,1,0,2,3,7,6,13,14,10,13,10,0,0,4,8,4,6,2,4,3,1,1,1,0,12,14,19,16,13,10,7,6,1,5,6,0,5,4,7,9,8,7,11,10,7,4,3,0
2022-03-22 21:00:00,0,3,2,0,3,2,1,1,4,6,2,5,0,9,7,6,4,1,3,0,0,1,1,0,0,0,5,3,4,0,3,4,3,2,3,2,0,0,4,0,4,7,8,6,7,5,4,2,0,0
2022-03-22 22:00:00,1,0,1,3,0,3,5,0,5,10,11,9,8,6,0,6,3,2,2,2,1,0,0,0,0,0,10,12,11,8,6,5,2,5,3,2,1,4,2,1,3,10,7,6,15,11,10,7,2,0
2022-03-22 23:00:00,3,4,0,2,3,5,4,3,6,7,8,0,6,7,4,4,5,6,5,0,4,3,3,1,0,0,9,10,4,9,6,5,4,3,4,3,2,4,3,0,1,7,8,5,7,7,5,6,4,0
2022-03-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 04:00:00,4,6,8,10,11,13,14,6,15,11,8,0,9,0,0,10,0,0,10,0,0,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 05:00:00,1,2,0,3,4,8,13,8,6,5,5,5,0,1,0,3,3,5,7,10,11,9,7,0,0,8,9,0,0,12,13,16,19,21,23,7,8,22,21,18,12,8,9,10,11,10,8,4,0,0
2022-03-23 06:00:00,3,0,1,4,5,6,5,2,3,1,0,0,0,1,0,2,3,3,6,5,11,8,9,3,0,0,3,4,1,3,5,1,2,4,4,2,4,0,3,3,2,8,0,0,15,9,8,7,3,0
2022-03-23 07:00:00,9,11,7,17,9,12,16,13,12,8,9,8,9,2,0,9,12,17,16,21,24,23,7,0,0,1,3,4,3,4,5,7,8,9,13,15,17,19,20,19,7,5,4,4,3,2,2,0,1,0
2022-03-23 08:00:00,8,12,15,20,19,19,20,19,15,14,14,0,15,15,14,12,14,17,27,26,27,28,25,2,1,4,5,6,4,5,6,8,11,13,14,15,15,16,17,17,8,9,9,7,8,6,4,0,4,0
2022-03-23 09:00:00,2,3,0,5,4,8,6,6,5,6,6,7,8,8,7,10,6,8,11,12,13,11,8,1,0,0,2,2,2,3,0,6,7,8,9,10,9,11,11,10,8,6,5,2,2,3,2,0,1,0
2022-03-23 10:00:00,4,3,0,8,6,7,5,5,5,4,7,8,9,8,0,0,5,9,9,10,5,11,9,1,0,0,5,7,6,2,1,3,6,8,8,7,8,0,0,7,5,5,1,1,5,5,3,2,0,0
2022-03-23 11:00:00,1,1,3,9,0,7,8,6,6,7,8,7,0,8,2,6,9,8,9,0,7,5,4,1,0,0,2,0,0,6,5,4,5,6,7,0,4,4,5,8,2,3,3,4,5,4,2,1,0,0
2022-03-23 12:00:00,2,3,0,6,5,5,7,0,2,2,4,0,0,6,7,6,6,4,6,0,8,7,4,1,1,0,4,2,5,3,2,1,1,2,3,4,4,0,6,0,3,8,0,5,10,0,6,3,1,0
2022-03-23 13:00:00,2,5,8,10,9,10,11,11,7,6,7,8,7,6,0,0,0,6,6,0,7,12,5,0,0,0,4,5,2,0,4,3,4,0,5,3,2,0,3,4,6,6,5,4,4,2,1,0,0,0
2022-03-23 14:00:00,4,2,3,5,0,6,6,4,5,6,7,5,5,4,1,5,3,5,4,6,2,0,5,1,0,0,8,9,0,5,0,4,7,0,9,10,9,0,6,5,3,2,0,2,8,0,1,4,2,0
2022-03-23 15:00:00,1,6,7,8,7,7,6,6,6,7,9,8,9,8,7,0,6,9,12,0,12,9,0,1,0,0,7,8,9,10,0,8,8,9,8,8,9,9,10,5,10,8,7,7,12,12,9,4,2,0
2022-03-23 16:00:00,2,3,0,5,4,8,8,7,9,15,15,15,16,16,16,14,7,9,8,7,8,7,4,0,0,1,6,8,9,10,10,7,6,5,7,0,6,7,5,7,7,8,7,5,8,7,5,4,3,0
2022-03-23 17:00:00,1,2,2,5,6,5,6,4,7,9,8,9,13,10,11,10,9,9,10,0,10,8,6,1,1,1,11,16,17,9,18,16,15,15,16,13,15,7,14,8,7,12,11,7,11,10,8,5,4,0
2022-03-23 18:00:00,6,6,7,8,6,10,9,8,10,15,18,16,14,13,13,13,10,12,12,10,7,6,7,1,0,2,12,0,12,11,3,8,11,12,14,12,11,10,11,10,17,20,16,15,16,13,11,7,4,0
2022-03-23 19:00:00,1,3,0,4,2,6,4,5,12,15,16,14,9,11,9,8,6,7,5,8,7,1,3,0,0,1,20,27,29,27,23,13,8,9,2,10,9,6,0,6,5,8,7,5,9,8,6,4,3,0
2022-03-23 20:00:00,0,1,0,0,2,2,4,3,7,6,7,0,6,7,7,11,10,6,8,6,8,6,5,0,1,2,17,9,0,17,14,8,8,6,1,4,5,4,0,0,6,8,9,10,13,12,8,4,2,0
2022-03-23 21:00:00,0,2,1,4,0,2,1,0,8,11,13,13,14,13,11,8,5,5,3,0,5,3,2,0,0,0,7,8,7,4,0,2,2,3,4,2,0,0,6,0,1,10,4,8,14,13,3,7,1,0
2022-03-23 22:00:00,0,1,2,3,0,3,2,0,8,10,12,0,8,11,10,9,6,5,4,1,2,2,1,0,0,1,7,8,0,5,4,5,5,3,4,1,3,2,1,0,0,11,0,0,14,0,13,5,3,0
2022-03-23 23:00:00,1,0,0,2,0,3,1,0,4,6,5,0,2,0,1,0,0,3,0,0,2,1,0,0,0,2,9,9,10,9,8,4,2,2,3,0,0,2,1,2,1,9,2,8,6,7,6,4,2,0
2022-03-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
