Unnamed: 0,1_우이동차고지(기점가상),2_우이동차고지기점,3_한국사회봉사회,4_연산군.정의공주묘,5_방학동신동아타워,6_방학동신동아아파트,7_국민은행방학지점,8_신한은행방학동지점,9_방학사거리,10_정병원,11_도봉보건소,12_도봉구민회관.도봉문화원(중),13_쌍문역,14_우이1교앞,15_수유3동우체국,16_수유(강북구청)역,17_수유역,18_수유시장.성신여대미아캠퍼스앞,19_미아역.신일중고,20_도봉세무서.성북시장,21_미아사거리역,22_성가복지병원,23_종암경찰서,24_종암동주민센터,25_숭례초교,26_고려대역.고대앞삼거리,27_홍파초등학교,28_경동시장,29_경동시장사거리,30_동대문구청,31_신답초등학교.청계한신휴플러스,32_답십리역사거리,33_청년회의소.서울새활용플라자,34_장한평역,35_군자교입구,36_군자역5번출구.용마초등학교,37_중곡동입구삼거리,38_어린이대공원후문아차산역,39_새밭교회,40_광나루역,41_천호역,42_강동역,43_강동성심병원(동신중학교),44_천동초등학교.천호도서관,45_강동주유소,46_길동역1번출구,47_예닮요양병원,48_길동사거리.강동세무서,49_강동역1번출구.동신중학교,50_천호역5번출구.천호사거리,51_천호역1번출구.문구거리,52_광나루역,53_새밭교회,54_어린이대공원후문아차산역,55_중곡동입구삼거리,56_군자역4번출구.용마초등학교,57_군자교입구,58_장한평역,59_청년회의소,60_답십리역사거리,61_신답초등학교.청계한신휴플러스,62_동대문구청.용신동주민센터,63_경동시장앞,64_홍파초등학교,65_제기동한신아파트앞,66_고려대역.고대앞삼거리,67_숭례초등학교,68_종암동주민센터,69_종암경찰서,70_성가복지병원,71_미아사거리역,72_도봉세무서.성북시장,73_미아역.신일중고,74_수유시장.성신여대미아캠퍼스앞,75_수유역.강북구청,76_수유3동우체국,77_우이1교앞,78_쌍문역,79_도봉구민회관.도봉문화원(중),80_도봉보건소.북한산아이파크아파트,81_방학사거리,82_신한은행방학동지점,83_국민은행방학지점,84_방학동신동아아파트,85_방학동신동아타워,86_연산군정의공주묘,87_한국사회봉사회,88_우이동차고지종점,23_종암사거리입구,69_종암사거리입구
2022-04-04 23:00:00,0,0,0,0,0,0,0,0,0,0,0,2,4,0,5,7,9,8,10,7,9,10,,12,10,10,6,14,17,17,8,15,9,12,10,11,9,11,10,6,6,6,5,3,3,3,2,8,6,10,13,13,12,15,14,15,16,15,14,11,9,14,15,11,13,18,18,15,,15,13,11,9,12,12,12,10,20,18,18,14,11,7,4,3,1,0,0,12.0,15.0
2022-04-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-05 04:00:00,1,0,0,3,6,10,12,17,18,12,10,12,17,19,22,25,27,31,25,29,36,36,,38,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,0.0
2022-04-05 05:00:00,1,1,2,3,4,9,14,18,19,17,20,19,13,16,13,16,19,18,20,21,22,22,,26,39,36,43,44,45,45,45,50,50,49,46,46,46,49,46,37,13,7,6,8,11,12,13,14,12,13,16,17,16,18,19,21,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,0.0
2022-04-05 06:00:00,2,0,2,4,10,17,24,33,34,31,36,31,20,22,24,16,17,19,20,21,23,21,,27,31,32,32,27,28,25,26,25,25,25,24,25,23,22,21,17,8,4,3,8,7,8,9,13,12,10,13,12,11,12,13,22,23,26,27,29,26,20,19,20,20,19,20,16,,16,13,11,10,9,7,6,5,8,0,6,4,2,3,3,2,1,0,0,25.0,18.0
2022-04-05 07:00:00,3,0,4,6,14,49,62,71,72,71,49,51,28,30,36,35,34,37,36,38,46,44,,46,44,38,38,35,32,29,30,28,23,22,21,25,27,32,25,25,12,10,8,9,19,26,26,28,29,31,38,40,38,39,39,38,41,38,35,35,36,31,26,23,21,18,18,21,,25,20,20,12,14,13,11,9,8,7,6,9,10,7,6,3,2,1,0,41.0,23.0
2022-04-05 08:00:00,7,4,4,8,16,28,39,55,59,70,66,61,28,40,44,40,38,39,38,35,42,41,,51,53,52,57,58,61,56,53,44,31,26,29,36,39,48,47,36,21,14,11,12,17,23,22,26,27,31,35,42,42,40,44,46,43,48,49,55,57,48,47,43,37,30,28,26,,32,21,21,20,19,16,15,15,24,19,16,11,12,7,5,5,3,0,0,51.0,29.0
2022-04-05 09:00:00,2,0,2,4,10,15,24,32,34,41,48,42,24,26,27,26,24,25,23,23,27,24,,29,29,31,26,33,27,33,33,30,30,28,27,23,19,23,20,18,9,7,9,14,19,22,23,26,31,30,34,37,36,32,29,30,32,33,35,36,36,31,29,26,24,24,24,24,,18,17,15,16,13,14,13,11,14,13,13,14,10,4,5,4,2,1,0,27.0,19.0
2022-04-05 10:00:00,26,0,1,6,9,15,18,21,24,26,26,25,17,21,18,22,30,32,29,28,30,27,,26,25,27,28,23,25,24,23,22,20,25,21,18,17,20,21,18,10,7,7,9,10,13,14,14,16,17,18,19,20,21,18,18,21,20,25,32,29,24,23,23,20,17,21,23,,18,16,13,11,11,10,10,11,14,12,11,9,11,8,6,5,2,0,0,27.0,22.0
2022-04-05 11:00:00,4,0,1,4,6,10,11,13,16,16,19,22,20,19,16,19,20,19,20,22,26,27,,28,28,27,26,22,23,20,19,21,17,16,15,17,16,15,16,13,8,5,6,8,8,14,15,18,25,28,17,25,24,26,24,26,26,27,26,29,27,24,22,23,22,22,19,25,,23,20,19,20,13,12,11,10,11,10,10,10,8,7,5,4,4,1,0,26.0,19.0
2022-04-05 12:00:00,5,0,0,8,6,10,12,10,14,13,16,20,16,20,19,17,21,19,21,17,24,25,,20,22,21,22,27,30,28,27,21,19,17,13,14,13,16,16,16,9,9,6,6,7,10,12,12,15,17,19,20,17,26,28,27,26,28,19,23,21,20,21,16,20,19,20,19,,19,19,17,13,14,12,13,13,14,13,12,12,10,10,9,7,1,0,0,21.0,19.0
2022-04-05 13:00:00,6,0,6,6,10,12,14,16,18,20,21,22,17,14,15,13,15,17,18,20,21,21,,28,33,31,30,25,26,27,24,25,26,19,17,17,13,19,18,18,10,9,7,6,5,8,13,16,14,13,16,16,15,15,15,16,18,19,30,25,30,29,23,22,21,23,21,19,,19,18,16,17,14,15,15,13,14,13,12,12,10,7,5,3,2,0,0,27.0,20.0
2022-04-05 14:00:00,5,3,5,8,9,11,15,16,17,18,20,20,17,16,19,20,23,22,22,21,27,22,,24,20,24,21,26,26,25,18,23,16,21,17,16,17,17,18,14,8,7,6,5,5,8,13,13,15,20,19,51,46,37,27,19,19,19,18,19,24,20,31,31,30,27,23,24,,22,15,16,15,14,17,16,15,17,17,19,15,9,6,5,3,2,0,0,23.0,25.0
2022-04-05 15:00:00,7,0,5,7,9,18,17,18,17,19,18,18,14,14,15,24,25,20,22,21,24,23,,18,19,17,17,20,19,19,20,19,24,25,22,19,15,17,17,15,14,12,11,10,6,9,11,16,13,14,22,25,30,28,28,26,25,24,23,25,25,34,29,28,30,30,31,43,,35,30,30,24,24,17,17,14,22,17,16,14,12,6,3,2,1,0,0,19.0,40.0
2022-04-05 16:00:00,7,3,3,10,15,18,21,23,24,25,25,23,19,21,25,25,25,28,36,39,42,43,,24,25,25,30,32,36,33,32,31,29,33,31,30,23,23,24,19,19,15,12,12,11,11,10,13,15,21,22,29,28,25,23,28,28,27,28,28,30,28,29,38,35,31,38,40,,36,41,42,37,35,23,22,17,25,24,26,24,12,11,6,3,2,0,0,24.0,41.0
2022-04-05 17:00:00,4,1,3,9,9,13,14,17,22,23,24,24,22,25,21,20,19,23,24,27,33,41,,44,43,48,49,52,56,56,51,41,40,38,39,41,39,42,38,30,21,19,17,14,13,12,15,20,25,26,37,36,36,32,34,38,39,46,45,49,40,39,44,46,45,42,39,37,,35,39,35,28,27,23,22,19,29,28,25,20,15,10,6,4,1,0,0,42.0,35.0
2022-04-05 18:00:00,8,0,10,11,14,10,14,16,22,21,22,26,24,23,23,23,24,27,27,24,30,32,,35,35,36,36,35,47,49,49,44,42,41,36,39,38,34,32,33,24,24,16,12,12,18,25,32,30,35,39,46,43,39,37,39,40,44,50,54,57,57,55,57,59,59,53,50,,43,48,41,44,45,45,42,34,56,58,54,33,19,13,6,3,2,1,0,33.0,51.0
2022-04-05 19:00:00,8,0,7,10,7,9,8,11,14,14,18,18,16,19,19,19,22,21,19,20,26,35,,36,37,37,37,36,37,39,36,30,28,28,25,21,24,36,29,27,21,19,16,14,12,11,17,19,24,30,31,35,32,34,31,32,31,35,40,45,44,41,39,38,33,40,38,40,,41,29,30,25,29,28,23,28,52,45,40,39,26,15,7,3,1,0,0,35.0,44.0
2022-04-05 20:00:00,3,4,1,5,3,4,6,9,8,10,10,10,10,9,8,10,9,11,13,13,17,20,,20,17,20,19,21,21,23,21,23,26,26,25,27,24,24,19,16,20,21,18,12,9,11,11,12,14,26,30,29,28,28,26,29,28,30,31,29,30,27,26,25,25,24,24,20,,20,32,28,27,26,25,21,17,32,33,32,30,24,16,8,3,1,0,0,19.0,24.0
2022-04-05 21:00:00,4,0,3,5,4,5,5,7,9,12,12,15,12,11,11,9,10,11,12,11,18,14,,11,13,21,16,22,22,25,24,19,18,17,14,16,12,14,14,13,10,9,9,7,5,6,8,11,12,14,17,19,20,20,22,25,24,24,22,26,25,25,27,29,18,29,26,25,,20,17,18,17,14,12,11,8,16,12,12,10,8,6,2,2,1,0,0,13.0,23.0
2022-04-05 22:00:00,3,0,0,5,5,5,7,10,9,8,10,8,9,8,9,9,9,9,11,12,17,13,,8,10,10,12,14,16,19,19,15,14,15,14,14,13,19,18,15,14,13,10,11,5,7,10,12,16,18,22,25,26,32,31,32,33,36,36,39,36,34,32,29,23,27,29,30,,32,27,23,22,17,20,19,15,28,27,25,18,15,9,6,5,1,0,0,9.0,32.0
2022-04-05 23:00:00,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,10,10,10,6,5,8,9,,6,10,9,8,9,11,12,11,9,8,9,8,8,5,8,5,8,5,5,2,1,4,2,3,6,7,11,12,15,16,16,8,10,11,12,13,13,13,14,13,21,20,27,27,25,,20,15,12,12,13,13,10,9,21,14,18,14,8,6,3,0,0,0,0,7.0,24.0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-06 04:00:00,1,0,0,3,5,10,13,19,20,15,11,12,16,18,19,21,23,27,30,29,34,34,,36,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,0.0
2022-04-06 05:00:00,1,0,1,4,7,10,12,16,19,18,15,17,18,22,19,20,22,20,25,26,29,30,,27,28,39,41,42,43,44,43,49,48,47,47,46,49,51,48,38,13,6,5,5,8,8,7,8,10,12,14,17,0,22,23,24,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,0.0
2022-04-06 06:00:00,2,0,2,6,10,14,18,24,26,23,23,26,14,19,18,17,19,21,20,23,28,30,,34,37,36,37,39,40,35,32,29,31,29,27,19,20,22,22,21,11,7,3,6,9,10,12,8,13,12,16,16,17,18,16,16,16,25,26,28,29,25,22,11,14,20,19,19,,13,13,13,13,14,14,13,12,15,13,11,7,4,0,2,1,0,0,0,31.0,10.0
2022-04-06 07:00:00,2,2,3,7,14,28,37,51,56,61,62,62,39,43,42,41,30,33,35,40,42,41,,53,51,51,54,54,48,48,45,37,33,31,21,27,29,35,34,29,13,7,6,9,13,22,24,27,25,28,28,30,32,27,29,33,36,42,47,48,49,28,24,25,25,25,24,24,,21,14,13,14,15,16,15,15,13,10,11,8,7,5,2,3,0,1,0,43.0,24.0
2022-04-06 08:00:00,4,4,6,8,13,26,34,45,48,47,52,52,31,39,38,42,43,45,45,48,49,47,,55,57,55,57,60,59,57,54,42,34,28,26,28,24,28,27,30,16,13,10,10,17,21,25,29,33,34,39,42,40,43,48,51,49,49,49,55,52,46,46,44,39,29,30,29,,29,29,23,21,22,19,22,20,22,18,14,12,9,6,5,4,2,3,0,52.0,32.0
2022-04-06 09:00:00,3,0,3,8,10,13,20,24,27,28,33,35,21,24,32,30,26,29,30,30,33,34,,41,46,39,38,36,36,39,38,30,30,22,22,19,21,26,29,26,16,8,7,10,15,20,25,27,28,28,29,30,29,30,26,24,26,29,27,30,30,24,26,19,27,26,18,18,,17,14,13,13,13,12,13,12,16,13,11,8,8,7,5,4,4,1,0,37.0,18.0
2022-04-06 10:00:00,2,2,0,4,7,13,17,17,20,19,25,30,23,27,29,25,26,24,22,24,32,35,,34,35,34,32,32,33,31,32,26,25,25,21,20,18,13,13,17,10,5,4,6,7,19,18,19,18,22,22,19,18,20,20,19,21,25,27,28,27,22,23,24,21,19,22,19,,16,14,13,14,12,12,10,8,12,6,8,10,8,6,3,2,1,0,0,33.0,20.0
2022-04-06 11:00:00,2,0,0,3,7,10,14,18,18,20,17,21,18,19,17,23,22,21,24,24,27,24,,27,26,31,28,26,28,27,20,21,19,18,19,20,17,18,23,19,11,8,8,10,12,16,15,18,19,17,20,22,17,23,20,21,21,20,20,23,21,15,17,10,13,15,15,16,,22,17,18,15,11,13,11,10,8,8,9,7,4,4,4,2,3,1,0,27.0,20.0
2022-04-06 12:00:00,4,0,4,5,7,9,10,13,15,14,16,17,14,15,19,18,17,17,18,19,23,25,,28,20,19,27,23,23,23,22,19,19,14,12,14,12,16,16,13,9,6,5,7,8,11,15,15,16,19,23,24,24,23,24,24,24,25,26,29,30,22,33,22,24,22,19,21,,20,27,21,16,15,13,13,13,14,15,13,13,12,8,7,4,3,1,0,26.0,24.0
2022-04-06 13:00:00,3,0,3,7,8,12,14,20,19,20,18,18,21,32,29,24,26,21,23,19,26,26,,27,28,30,33,31,30,29,28,28,25,24,23,22,19,19,16,20,9,9,6,7,6,7,8,10,13,14,18,18,18,18,17,19,20,24,25,25,23,22,22,22,31,29,22,27,,19,25,23,21,20,15,14,10,17,13,14,13,11,8,6,3,1,0,0,24.0,25.0
2022-04-06 14:00:00,7,2,4,6,8,10,15,20,20,19,18,14,10,11,11,13,25,25,20,19,23,22,,25,24,21,22,22,26,24,24,25,25,24,22,20,19,16,16,14,9,10,7,8,9,11,12,14,12,13,20,22,21,22,19,19,21,24,25,28,28,21,25,21,26,24,28,24,,24,20,21,20,20,14,14,13,14,9,15,11,8,4,6,4,1,0,0,26.0,23.0
2022-04-06 15:00:00,6,3,6,8,9,10,11,12,13,14,19,20,20,23,20,17,17,17,20,19,20,19,,19,20,22,29,32,34,33,23,25,23,21,21,20,19,26,26,19,13,13,12,10,8,15,14,20,19,26,32,41,40,39,37,40,39,37,38,40,42,36,42,40,38,38,34,33,,31,36,34,28,24,20,21,16,20,17,17,12,9,7,6,5,2,0,0,20.0,31.0
2022-04-06 16:00:00,6,5,3,8,13,13,17,18,21,23,20,23,27,28,26,26,25,30,30,21,21,20,,23,26,28,33,31,33,30,28,27,27,27,26,26,25,32,28,28,15,15,12,10,11,13,13,17,15,20,24,21,23,22,23,26,31,24,25,24,24,24,27,23,23,24,25,26,,23,28,27,24,22,18,17,16,21,18,20,15,13,7,5,2,1,0,0,21.0,26.0
2022-04-06 17:00:00,8,0,9,9,13,12,15,20,23,22,25,25,21,24,19,17,15,21,18,24,38,38,,43,51,55,60,66,67,65,63,56,53,50,43,40,36,33,34,33,29,26,18,12,12,11,12,14,21,24,27,37,35,32,31,31,30,39,41,46,45,41,44,46,47,46,47,46,,44,34,25,25,23,24,28,26,39,39,42,37,15,10,8,4,2,1,0,42.0,46.0
2022-04-06 18:00:00,7,4,5,9,9,11,14,17,19,18,22,22,18,18,18,15,20,23,26,36,36,36,,36,43,44,41,39,46,47,45,43,46,44,45,40,40,39,37,35,31,31,25,18,12,14,20,27,30,35,45,47,43,38,42,43,45,51,52,56,58,56,57,57,55,53,50,49,,47,34,37,32,33,33,30,26,51,41,40,35,23,13,8,6,1,0,0,35.0,52.0
2022-04-06 19:00:00,6,0,5,6,8,9,9,10,11,15,23,18,17,16,15,16,14,13,13,16,20,20,,23,25,26,27,33,34,35,25,32,31,30,33,32,28,26,24,19,27,27,22,18,13,14,13,16,16,19,24,47,44,39,37,37,35,40,45,48,47,46,44,46,43,44,44,45,,43,35,36,35,37,35,34,32,45,46,43,31,25,13,7,3,1,0,0,22.0,48.0
2022-04-06 20:00:00,3,1,1,3,5,7,8,10,10,11,15,11,18,16,19,22,23,24,19,18,20,21,,16,16,17,18,21,22,23,24,30,27,27,26,25,21,19,18,16,13,13,10,6,5,8,9,12,15,15,19,28,26,26,26,23,24,26,32,37,37,34,36,32,29,29,26,20,,24,20,18,20,16,16,17,17,24,22,21,23,15,13,5,3,2,0,0,18.0,21.0
2022-04-06 21:00:00,2,1,3,3,5,5,4,4,6,7,7,11,10,7,8,12,12,15,13,17,19,18,,18,22,21,22,15,24,24,18,22,24,24,25,27,25,24,25,24,18,20,16,11,6,5,8,12,14,21,27,23,22,20,18,23,21,24,23,23,27,26,23,17,32,31,29,29,,20,22,17,15,16,13,12,14,23,24,22,12,9,7,5,4,0,0,0,22.0,27.0
2022-04-06 22:00:00,3,2,1,2,3,4,6,7,8,7,6,7,12,14,16,14,13,13,14,14,16,15,,14,16,14,13,13,14,19,19,19,17,15,14,16,15,17,16,13,12,8,5,7,5,5,5,6,7,9,13,27,26,29,31,32,31,32,32,34,34,33,33,30,30,32,31,29,,26,25,23,18,17,16,14,15,27,23,22,15,13,7,4,2,0,0,0,16.0,28.0
2022-04-06 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,8,6,10,12,10,20,17,,13,12,17,10,19,19,18,10,15,13,12,10,10,9,9,13,12,8,8,6,4,3,4,6,9,8,10,13,17,12,14,12,10,12,11,11,11,12,11,12,10,20,20,21,13,,21,19,17,15,13,11,12,11,19,20,19,13,9,7,4,2,1,0,0,15.0,21.0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-07 04:00:00,1,0,0,3,5,10,14,18,19,14,11,12,16,17,21,24,25,27,24,22,30,31,,37,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,0.0
2022-04-07 05:00:00,1,0,2,5,7,9,12,17,17,12,18,15,11,11,14,16,17,18,20,22,25,26,,28,29,33,37,39,35,40,38,46,44,44,41,41,41,42,41,34,12,6,5,6,8,10,3,6,8,12,14,15,16,17,17,19,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,0.0
2022-04-07 06:00:00,1,0,0,5,6,14,17,21,23,23,23,27,23,14,16,17,17,18,19,18,25,26,,33,34,36,26,38,37,33,33,30,28,23,21,22,12,20,32,26,13,8,4,5,5,8,8,8,10,12,13,14,15,15,14,15,16,20,24,24,23,20,19,20,22,22,20,19,,17,13,15,14,10,7,9,6,10,6,6,2,0,1,0,0,0,0,0,29.0,20.0
2022-04-07 07:00:00,3,0,6,7,16,25,35,54,57,58,50,51,26,37,37,37,38,39,35,38,48,47,,56,54,50,48,49,49,50,47,47,40,34,33,28,29,30,29,25,13,8,5,8,18,22,20,24,22,29,33,39,41,43,43,45,46,50,55,61,64,55,44,42,40,38,24,24,,20,15,14,13,13,15,17,13,14,12,10,8,5,5,7,6,2,1,0,52.0,20.0
2022-04-07 08:00:00,4,0,4,8,14,29,41,56,60,59,62,56,30,30,32,36,39,40,47,43,50,49,,54,56,56,58,58,62,56,50,38,32,28,31,40,45,52,49,36,18,13,9,10,18,20,22,26,27,28,35,40,38,46,50,56,50,56,58,59,53,39,35,33,30,38,34,33,,31,19,16,19,20,17,18,16,19,15,17,14,12,6,5,2,1,1,0,52.0,30.0
2022-04-07 09:00:00,4,0,0,3,6,14,20,31,34,32,32,33,24,21,23,22,23,25,27,30,38,40,,45,48,46,47,47,46,43,40,37,31,27,25,25,22,20,17,24,10,6,5,5,12,18,17,18,20,16,19,20,22,25,25,28,27,25,28,34,32,28,28,22,26,26,28,29,,24,21,17,15,13,12,13,14,18,15,14,13,12,10,5,4,2,3,0,40.0,28.0
2022-04-07 10:00:00,2,0,2,6,10,15,20,22,27,18,30,31,26,25,26,28,27,24,23,22,25,25,,28,29,29,28,23,28,26,16,23,20,20,19,16,15,26,15,18,8,7,6,8,8,10,15,15,16,17,19,21,19,22,22,23,23,24,22,25,25,20,20,18,20,19,18,20,,24,19,15,13,13,10,9,7,12,8,12,10,5,6,2,3,2,0,0,23.0,21.0
2022-04-07 11:00:00,3,0,1,4,8,12,13,15,16,16,23,24,20,19,22,23,22,21,29,29,30,31,,31,30,30,29,30,33,34,31,28,26,26,25,24,24,26,21,17,11,8,7,10,10,11,13,15,13,17,20,21,23,24,22,26,28,27,28,30,31,24,24,19,20,16,15,15,,15,12,11,11,12,8,9,7,11,10,9,10,8,5,4,3,2,0,0,30.0,15.0
2022-04-07 12:00:00,7,1,4,9,15,17,20,20,24,24,19,22,22,23,23,23,21,25,23,23,29,29,,32,30,28,26,29,29,29,30,27,25,22,22,21,20,23,19,21,16,11,8,11,12,12,15,19,17,17,19,24,24,27,28,23,26,27,24,28,26,24,25,23,21,24,23,20,,18,25,13,25,25,21,12,20,17,16,15,13,10,5,5,4,2,0,0,32.0,20.0
2022-04-07 13:00:00,3,0,4,5,9,11,15,16,17,16,18,16,14,16,16,15,19,18,19,17,22,18,,25,27,28,24,27,29,25,30,30,25,26,23,20,21,22,23,21,12,9,6,5,8,11,11,13,15,16,15,16,17,14,19,19,22,18,15,17,15,21,25,24,24,25,24,26,,26,19,22,22,23,21,22,20,26,27,27,26,17,15,10,3,3,0,0,24.0,29.0
2022-04-07 14:00:00,4,0,3,7,11,12,17,15,21,20,21,12,16,11,14,16,14,21,22,19,21,22,,24,25,26,28,31,32,30,31,28,28,27,24,21,19,18,23,21,14,12,9,9,7,7,7,9,15,16,18,22,23,22,22,21,20,20,22,24,25,23,29,29,28,25,27,26,,23,23,20,22,20,19,18,14,18,13,18,16,12,5,3,2,2,0,0,29.0,27.0
2022-04-07 15:00:00,12,0,11,9,10,14,16,15,17,17,20,17,19,17,18,21,22,20,16,17,19,19,,21,22,22,23,24,26,25,25,27,26,28,23,22,19,21,23,21,14,12,9,7,6,10,14,15,19,20,24,47,42,34,22,21,18,25,26,28,28,24,28,27,29,29,29,29,,29,27,26,21,20,19,19,15,19,21,20,16,9,7,6,2,1,0,0,19.0,31.0
2022-04-07 16:00:00,6,0,5,10,13,15,20,19,20,23,23,25,21,23,23,23,22,31,27,27,32,30,,35,30,28,33,41,44,40,36,26,26,30,30,31,30,38,30,31,19,18,14,16,9,9,13,18,18,18,23,32,27,30,30,31,24,32,31,35,36,35,37,36,26,45,46,40,,34,30,29,25,22,22,20,17,24,25,26,24,21,13,5,4,2,0,0,35.0,35.0
