Unnamed: 0,1_북부운수차고지(가상),2_방약국앞,3_면남초등학교,4_지하철7호선사가정역,5_면목우체국.녹색병원,6_면동초등학교,7_면목본동주민센터.면목정보도서관,8_지하철7호선면목역,9_면목초등학교,10_지하철7호선상봉역,11_상봉역.중랑우체국,12_중랑역.동부시장,13_중랑교,14_삼육서울병원,15_시조사삼거리,16_떡전교사거리.동대문노인복지관,17_청량리미주아파트.동대문세무서,18_청량리역환승센타,19_청량리.청과물도매시장,20_제기동역.서울약령시,21_용두동사거리.한국의류시험연구원,22_신설동역,23_신설동역1번출구,24_보문동주민센터,25_보문동성당,26_보문역,27_성북구청.성북경찰서,28_삼선동주민센터,29_삼선교.한성대학교,30_혜화동로터리.여운형활동터,31_명륜3가.성대입구,32_창경궁.서울대학교병원,33_창덕궁,34_안국역.종로경찰서.서울공예박물관,35_덕성여중고,36_사직동주민센터,37_사직단.어린이도서관,38_이대부고,39_이대부중,40_세브란스병원앞,41_연세대앞,42_서대문우체국,43_연희104고지앞.구성산회관,44_사천교,45_서대문종합사회복지관,46_연가교,47_남가좌현대아파트,48_명지대사거리,49_명지대사거리제일은행앞,50_백련시장,51_홍남교백련시장입구,52_연가교,53_서대문종합사회복지관,54_사천교,55_연희104고지앞.구성산회관,56_서대문우체국,57_연세대앞,58_세브란스병원앞,59_이대후문,60_이대부고,61_사직단,62_서울경찰청.경복궁역,63_경복궁,64_안국역.종로경찰서.인사동,65_창덕궁.우리소리박물관,66_창경궁.서울대학교병원,67_명륜동2가.성균관대입구,68_삼선교.한성대학교.조소앙활동터,69_돈암초교입구,70_삼선동주민센터,71_성북구청.성북경찰서,72_보문역,73_보문동성당,74_보문동주민센터,75_신설동역,76_용두동사거리,77_제기동역.서울약령시,78_청량리수산시장,79_청량리역환승센터,80_서울성심병원,81_휘경동입구,82_삼육서울병원,83_중랑교,84_중랑역.동부시장,85_한샘교회,86_지하철7호선상봉역,87_면목초등학교,88_지하철7호선면목역,89_면목본동주민센터.면목정보도서관,90_면동초등학교,91_면목우체국.녹색병원,92_지하철7호선사가정역,93_면목시장,94_면남초등학교,95_방약국앞,96_중곡초등학교(가상)
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,4,6,8,5,13,14,10,17,17,15,16,20,19,18,17,18,17,15,15,16,16,16,17,11,18,19,20,21,20,18,17,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,4,3,3,4,4,7,10,12,13,12,14,13,13,12,11,12,10,12,11,12,9,13,13,14,12,13,12,13,19,19,9,18,16,15,16,8,9,15,8,4,6,4,4,2,1,0,3,5,6,9,11,10,8,12,13,14,9,8,5,5,8,9,0,7,6,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 06:00:00,3,4,5,6,9,12,15,17,19,21,24,24,27,28,13,31,27,24,22,22,14,15,17,17,15,15,16,20,28,28,21,19,17,19,18,13,9,12,11,9,6,5,5,3,3,2,8,10,10,12,13,16,19,20,18,16,19,22,20,20,18,17,12,14,9,8,10,7,0,8,11,11,8,13,13,11,9,6,5,6,1,1,6,8,7,3,2,2,1,3,2,2,0,1,0,0
2022-03-16 07:00:00,4,9,11,13,16,17,20,26,29,33,29,27,30,31,30,31,26,25,26,26,28,27,31,34,34,36,42,47,53,50,44,44,38,30,25,29,29,25,19,11,9,7,8,6,5,9,18,26,29,36,37,48,62,61,60,58,57,52,51,41,37,33,23,23,21,9,8,10,9,14,15,16,15,15,16,14,12,14,14,15,14,14,13,17,16,7,7,10,7,7,6,5,2,4,3,0
2022-03-16 08:00:00,5,14,18,18,24,25,34,42,46,46,54,51,49,46,48,49,44,39,36,32,33,32,35,33,32,39,39,40,50,49,45,46,44,40,38,44,42,36,29,22,16,15,13,10,8,7,16,19,25,28,30,33,34,50,49,58,53,50,34,36,32,32,26,37,33,16,18,23,25,35,35,35,35,32,21,18,15,12,11,11,11,11,15,20,20,18,19,15,17,18,17,14,11,8,4,0
2022-03-16 09:00:00,3,7,8,11,16,17,20,26,27,28,30,28,29,28,28,31,32,26,25,26,24,22,23,21,21,27,30,34,41,43,39,36,36,35,40,35,34,28,23,18,11,11,9,7,6,7,8,7,15,23,24,27,30,33,36,33,32,29,29,30,27,26,25,25,27,23,22,19,17,13,13,13,14,18,16,15,10,9,10,10,11,10,10,12,9,10,8,8,7,7,8,8,5,4,2,0
2022-03-16 10:00:00,2,5,7,9,12,14,14,19,22,21,23,24,21,23,24,23,21,21,22,19,15,23,16,25,22,22,23,21,26,29,27,27,24,23,20,24,27,20,19,16,10,8,7,8,6,7,9,7,9,11,10,14,15,19,21,24,27,25,25,23,24,20,18,18,17,14,14,14,13,19,25,22,23,26,25,23,17,14,13,10,13,11,12,13,12,15,7,14,12,11,6,7,4,4,1,0
2022-03-16 11:00:00,2,4,5,8,10,13,12,16,16,18,18,18,17,19,20,19,16,14,18,19,19,20,20,19,20,19,20,24,22,20,20,20,16,16,17,24,26,17,18,15,14,6,15,7,5,4,6,6,10,17,9,18,18,15,17,16,15,12,17,18,20,17,17,16,18,18,19,17,16,17,18,15,18,20,20,18,15,13,15,17,14,16,17,19,17,16,14,19,16,13,10,5,3,2,1,0
2022-03-16 12:00:00,3,5,8,12,13,14,15,14,16,18,19,18,20,18,19,14,17,14,16,26,16,25,23,21,20,21,19,21,21,23,21,19,22,20,21,25,26,23,18,16,12,10,14,11,11,9,8,6,9,11,12,11,15,17,18,19,17,18,19,20,19,21,18,17,17,17,16,14,14,18,20,21,14,22,21,18,13,16,18,15,16,17,15,16,13,12,14,13,10,10,7,6,5,2,0,0
2022-03-16 13:00:00,3,6,7,9,15,17,17,22,21,22,22,21,19,17,18,12,15,15,22,22,17,16,15,16,16,20,20,19,26,25,22,21,19,18,18,20,21,21,18,18,16,12,12,11,9,9,9,7,8,11,11,13,12,18,23,12,19,15,17,14,17,17,18,16,19,22,22,20,21,20,21,20,21,22,23,21,18,15,18,17,18,17,17,21,15,14,13,14,12,13,10,8,4,2,1,0
2022-03-16 14:00:00,4,5,8,9,11,15,14,20,21,23,25,24,22,19,15,15,18,19,23,27,28,29,29,32,30,30,32,25,24,23,23,21,20,20,19,17,23,38,33,25,19,16,13,14,13,12,9,7,5,9,8,9,12,13,20,22,20,19,22,31,30,20,19,22,20,20,22,27,26,26,17,15,15,15,16,14,13,14,16,14,12,16,15,16,21,20,16,16,15,13,11,10,4,2,0,0
2022-03-16 15:00:00,3,4,6,6,10,8,10,13,12,15,13,15,14,14,15,15,14,14,19,22,21,20,20,20,23,22,24,18,27,27,31,28,25,27,27,37,38,39,46,42,29,28,21,18,16,15,13,7,9,11,8,11,11,12,13,23,24,27,28,31,32,34,33,46,46,42,37,36,21,25,27,25,22,21,24,22,21,21,26,24,23,27,22,25,24,25,22,14,13,13,12,10,8,5,1,0
2022-03-16 16:00:00,2,7,9,10,11,14,15,19,18,19,24,18,18,16,10,14,9,14,18,18,21,22,23,22,20,21,22,19,18,20,22,22,30,40,37,40,41,37,45,40,42,40,35,25,21,16,16,7,11,11,11,12,13,14,16,18,18,24,31,38,36,41,41,37,41,42,37,36,34,33,31,32,28,26,28,27,27,26,31,30,28,25,24,23,20,21,20,18,15,13,12,9,7,5,3,0
2022-03-16 17:00:00,2,5,9,10,12,11,13,22,23,25,24,21,21,21,22,21,16,18,22,24,28,32,26,26,25,22,21,15,25,26,31,42,38,45,46,52,54,44,40,38,40,38,33,35,31,30,18,10,21,20,22,23,25,25,25,27,31,39,56,57,40,36,39,43,47,40,40,35,29,32,30,28,26,25,25,30,29,29,29,28,27,28,28,27,25,23,20,18,18,15,13,12,9,6,2,0
2022-03-16 18:00:00,6,12,11,12,13,16,16,17,18,19,19,17,17,18,17,25,20,26,30,31,36,35,37,37,35,31,30,27,25,23,26,30,33,43,44,61,61,61,59,56,57,52,42,38,33,29,21,9,9,11,12,14,20,19,22,20,23,26,33,56,48,41,49,56,57,59,57,43,41,38,40,36,36,40,46,44,43,42,47,43,43,46,45,44,40,31,26,20,16,12,12,9,6,3,3,0
2022-03-16 19:00:00,8,16,22,25,21,23,19,21,20,26,22,18,17,16,12,15,16,13,15,16,15,17,21,22,19,20,18,15,31,18,18,18,18,25,29,37,38,37,36,34,33,30,33,29,26,21,16,6,6,4,4,5,6,6,12,13,17,20,24,23,27,25,29,33,36,34,35,30,28,23,24,18,17,18,18,21,21,22,24,24,22,36,35,32,31,35,31,34,32,29,26,19,13,5,3,0
2022-03-16 20:00:00,3,5,4,5,11,12,11,19,10,21,22,15,12,10,9,8,8,15,16,15,17,19,20,17,17,15,13,13,15,15,17,20,23,23,23,31,29,32,30,25,27,21,24,22,14,17,12,6,5,6,4,7,5,6,9,10,14,14,15,15,14,13,14,15,18,17,22,28,16,22,18,19,18,16,20,20,21,22,22,21,20,22,22,19,16,17,14,14,13,9,8,6,5,3,2,0
2022-03-16 21:00:00,2,3,4,8,10,11,4,9,10,12,15,16,15,13,12,9,11,11,12,14,11,15,14,14,14,14,15,12,15,16,20,20,20,21,22,30,32,31,28,22,24,21,20,21,20,17,12,9,7,4,3,4,1,5,6,6,9,11,14,15,10,13,17,17,20,18,32,27,21,25,29,27,30,32,29,28,28,25,25,24,21,19,20,18,14,13,12,12,12,11,11,12,11,10,7,0
2022-03-16 22:00:00,1,2,1,1,11,13,14,8,13,9,10,7,8,9,8,8,9,9,9,7,11,12,13,12,10,12,11,12,11,12,18,21,20,24,21,24,25,27,26,26,22,23,21,17,15,12,9,4,5,3,3,4,2,9,10,12,16,21,22,22,20,20,15,21,25,27,35,28,29,27,26,23,20,20,23,19,18,16,18,16,16,15,17,18,17,15,12,12,10,4,4,8,7,3,1,0
2022-03-16 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,8,5,4,3,8,11,12,13,17,22,23,21,19,20,17,14,14,13,11,8,7,3,2,1,2,0,0,3,5,3,8,9,10,11,9,11,8,12,11,10,12,9,5,11,12,15,14,14,11,13,14,8,15,15,13,11,12,15,13,14,13,10,9,8,6,3,4,3,1,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,5,8,11,5,16,20,19,22,22,22,21,21,24,18,18,17,17,18,16,20,20,20,19,20,20,21,0,25,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,2,3,5,8,8,10,15,19,19,20,19,19,16,15,9,10,14,15,17,16,12,12,10,13,12,8,9,8,28,25,23,18,17,15,15,16,17,14,10,6,7,7,8,4,5,4,5,8,11,14,17,18,19,23,22,22,18,16,17,0,14,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 06:00:00,1,4,5,4,6,8,12,15,16,17,16,18,19,19,20,16,19,18,17,14,13,14,14,13,15,15,15,15,22,22,21,22,22,20,17,19,18,16,13,8,10,6,9,5,4,0,11,11,13,15,13,16,19,25,24,21,19,20,19,17,17,14,14,13,12,6,10,13,0,13,14,15,16,20,16,15,11,10,8,6,5,5,4,6,5,5,3,2,1,4,3,0,0,2,1,0
2022-03-17 07:00:00,3,8,10,15,19,23,25,27,31,38,45,44,45,47,48,49,26,26,27,27,26,27,33,34,33,34,35,34,43,43,42,39,39,28,29,32,30,21,16,9,6,7,5,4,3,6,16,26,33,40,28,47,54,57,41,41,43,39,36,39,36,29,24,25,20,12,8,9,8,15,15,13,16,18,15,10,7,8,9,6,7,8,11,14,11,12,8,10,8,9,8,5,2,3,2,0
2022-03-17 08:00:00,6,14,16,19,24,30,44,46,50,54,57,59,39,55,52,49,49,45,42,43,39,37,37,34,39,45,45,48,47,48,43,41,35,30,31,36,38,32,28,15,12,7,11,9,10,8,14,18,26,33,34,44,51,50,55,55,52,47,43,47,41,34,28,26,24,13,14,15,16,20,21,26,22,21,16,16,16,17,15,16,15,15,14,20,16,18,16,15,14,11,10,12,11,7,4,0
2022-03-17 09:00:00,4,10,13,13,15,17,21,24,25,26,29,28,33,29,27,28,26,25,24,26,25,26,26,27,25,25,31,34,43,41,34,32,30,30,29,27,27,22,20,21,12,11,11,11,9,7,7,12,15,17,20,25,29,27,28,30,35,34,36,35,28,25,23,20,19,18,21,27,12,25,22,25,24,24,23,22,19,15,10,10,9,8,11,15,16,12,12,11,9,9,9,7,4,4,1,0
2022-03-17 10:00:00,1,6,8,10,9,12,13,16,18,19,21,19,21,22,21,22,21,23,21,22,19,20,22,19,20,27,27,25,27,24,24,20,23,24,22,25,23,21,18,12,9,4,6,8,6,5,7,8,9,13,8,13,15,17,20,21,22,18,22,16,15,21,20,16,16,13,12,10,9,10,13,15,14,13,12,13,10,10,13,9,16,14,13,16,17,15,12,14,11,13,13,7,6,5,1,0
2022-03-17 11:00:00,4,8,10,11,17,18,17,14,15,14,16,18,17,19,20,10,15,14,19,20,19,21,22,20,22,21,22,20,25,24,21,20,17,17,17,18,19,15,16,16,12,11,8,9,7,7,6,8,11,14,14,17,20,17,20,22,23,21,21,23,25,21,18,14,17,19,20,19,17,15,17,16,15,16,13,12,11,13,11,10,9,11,15,17,18,16,12,9,9,9,8,6,3,2,1,0
2022-03-17 12:00:00,2,4,7,8,15,11,13,17,19,18,20,21,22,22,12,21,18,18,23,27,27,25,24,24,23,26,25,25,24,23,22,23,22,24,24,23,24,20,16,16,12,11,12,11,8,8,9,7,7,8,8,9,12,13,14,14,19,22,23,20,22,21,19,20,18,22,21,19,20,20,24,26,27,28,27,22,18,17,16,16,15,16,18,19,17,13,10,9,7,9,8,7,2,1,1,0
2022-03-17 13:00:00,4,6,6,9,11,11,12,15,17,17,18,19,19,20,21,17,21,22,25,28,27,29,31,31,34,33,30,29,25,24,24,21,20,18,24,24,27,27,27,20,17,12,17,18,16,14,13,6,12,14,15,17,18,20,19,23,23,24,19,19,20,21,21,22,23,18,19,17,18,18,20,18,18,18,19,19,20,20,28,26,24,26,26,31,29,24,21,21,22,20,16,10,4,3,1,0
2022-03-17 14:00:00,2,5,6,8,12,15,15,27,28,26,27,23,19,20,18,17,15,15,14,16,15,20,21,20,18,22,20,27,26,24,23,28,29,24,22,24,26,41,42,32,24,22,19,17,16,13,10,5,5,7,8,7,10,9,10,10,12,13,16,32,30,18,19,19,18,20,20,19,17,19,25,26,24,23,20,18,17,25,29,30,29,32,32,32,28,28,17,15,7,16,11,9,6,2,1,0
2022-03-17 15:00:00,1,3,7,10,11,11,11,14,15,16,16,16,14,15,14,16,14,17,20,21,21,20,22,21,22,22,21,19,22,17,17,21,21,22,25,30,30,37,36,32,28,23,35,30,21,16,16,9,10,12,12,13,14,15,16,18,23,23,31,37,30,28,28,31,33,34,37,32,27,28,27,26,23,27,25,25,24,22,20,22,20,20,16,17,15,27,23,18,15,14,9,6,4,3,1,0
2022-03-17 16:00:00,2,6,11,14,17,18,15,15,16,19,19,15,14,14,15,15,17,14,18,21,22,22,21,23,23,26,28,21,24,24,26,31,30,36,36,37,42,41,41,32,32,31,28,22,21,20,16,10,9,10,9,12,13,15,13,17,20,25,30,35,28,36,36,38,42,50,51,46,36,45,42,41,38,41,36,36,28,29,34,35,35,41,42,34,30,28,22,17,16,16,12,11,7,5,1,0
2022-03-17 17:00:00,4,5,8,10,11,13,14,17,15,14,19,18,18,22,20,23,22,23,25,24,24,31,33,31,31,30,28,24,20,17,17,29,27,31,34,49,49,45,39,38,40,40,36,29,27,20,19,7,10,12,11,13,15,17,18,18,24,27,38,40,39,38,42,37,38,41,41,40,39,38,38,34,33,33,33,31,32,32,37,32,32,33,41,39,31,28,27,24,20,16,10,9,8,5,3,0
2022-03-17 18:00:00,5,6,9,13,16,17,21,30,27,26,29,23,23,22,21,21,21,19,25,26,28,30,31,31,29,29,28,21,22,17,22,34,35,41,44,55,57,55,48,46,45,43,38,33,30,26,16,13,8,11,13,17,25,19,22,21,26,26,42,47,44,40,41,43,47,50,50,39,35,35,31,26,25,28,32,33,33,35,35,40,42,46,46,48,36,29,29,25,22,13,12,10,6,3,1,0
2022-03-17 19:00:00,14,16,20,28,29,30,22,21,20,21,25,14,11,10,7,8,7,13,15,10,17,19,23,20,19,18,15,16,15,18,19,16,21,23,27,38,42,45,43,40,40,35,30,31,28,23,16,10,5,5,4,4,6,7,8,6,21,23,24,15,22,21,25,27,28,28,32,31,28,23,25,24,22,19,21,25,26,25,34,28,26,30,32,35,34,31,28,18,15,13,10,10,9,5,1,0
2022-03-17 20:00:00,1,5,4,7,9,10,9,9,9,12,16,11,10,9,7,8,6,9,10,12,13,14,13,12,12,10,12,10,11,12,15,16,19,28,28,39,41,41,29,28,25,24,25,21,20,14,9,9,6,6,5,7,3,9,10,9,10,12,12,9,11,13,16,17,24,23,29,35,34,30,27,23,22,21,24,20,17,18,22,21,25,22,21,16,15,17,15,13,10,10,8,7,5,3,1,0
2022-03-17 21:00:00,2,4,6,6,7,10,9,11,6,15,11,10,7,8,7,7,7,8,9,11,12,14,18,19,19,16,13,11,14,15,19,17,18,24,18,30,30,26,25,23,26,25,19,17,15,14,12,5,7,8,3,2,5,7,11,12,13,14,15,16,14,13,14,17,19,18,23,25,22,21,23,23,28,30,27,26,22,22,19,20,18,16,15,16,15,12,11,10,8,9,6,7,5,4,3,0
2022-03-17 22:00:00,2,1,2,0,3,4,5,6,5,8,7,8,7,5,6,4,4,10,11,11,12,5,14,16,15,12,10,9,9,10,17,22,24,23,24,34,35,32,30,27,22,21,21,20,18,13,8,3,3,2,3,6,5,6,6,7,9,12,13,16,8,18,20,18,22,21,25,23,22,18,15,15,16,16,17,15,15,14,11,14,13,13,13,13,10,16,15,13,10,8,6,7,6,5,4,0
2022-03-17 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,14,19,17,11,12,21,25,23,24,23,27,22,20,16,13,10,10,4,5,5,0,6,5,4,5,5,8,6,7,6,9,12,7,12,11,10,18,15,10,19,18,21,21,19,20,17,14,7,14,13,12,6,12,10,7,12,7,11,7,5,4,4,2,3,0,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,2,3,5,5,10,15,14,17,16,16,14,16,18,15,13,13,11,13,11,13,12,12,14,16,17,18,20,19,20,17,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,2,3,4,4,5,9,9,11,12,11,11,12,12,14,13,11,11,16,14,11,13,12,11,12,11,11,11,11,17,14,14,15,13,14,16,15,14,13,11,8,6,7,8,3,1,1,3,6,7,11,15,7,16,17,23,10,19,18,16,15,12,10,7,7,6,5,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 06:00:00,3,6,7,8,9,11,13,17,19,23,26,25,25,27,26,28,26,22,17,21,18,19,13,19,17,16,18,20,25,17,17,15,14,12,10,15,12,15,11,9,10,5,8,5,1,0,7,5,10,12,12,18,22,30,16,16,15,15,13,13,14,14,8,15,8,11,8,7,6,7,8,8,9,11,10,9,6,6,6,6,7,8,5,8,8,6,5,4,3,3,0,2,0,1,0,0
2022-03-18 07:00:00,4,7,11,14,15,18,23,25,28,29,34,35,35,31,35,34,29,27,25,20,21,25,22,24,25,26,30,33,42,43,40,38,30,26,26,26,26,24,14,11,10,9,8,6,6,6,13,20,24,32,33,41,50,48,46,46,42,41,36,30,30,30,28,27,19,9,9,11,8,13,14,14,14,16,14,11,11,6,8,9,7,8,11,14,14,9,8,9,5,4,3,4,3,1,2,0
2022-03-18 08:00:00,5,11,14,20,23,25,27,32,36,44,52,50,51,45,49,49,44,44,39,37,34,33,35,35,36,39,41,45,48,50,44,45,39,38,33,35,37,29,23,20,15,13,11,14,11,10,13,15,22,27,30,36,43,43,40,50,52,45,42,48,45,32,29,43,38,19,17,22,23,25,33,30,25,27,23,19,16,15,15,15,15,18,19,26,20,22,20,22,17,15,13,14,11,9,6,0
2022-03-18 09:00:00,4,7,8,12,14,18,22,22,22,22,24,24,26,29,28,22,25,27,26,29,24,25,24,22,22,29,27,32,36,35,37,35,30,24,23,25,29,25,18,16,14,10,9,7,7,3,6,6,13,18,21,22,29,27,26,27,28,27,25,23,21,18,17,16,18,14,15,15,13,16,19,22,19,20,17,14,12,9,10,9,11,12,10,11,9,11,7,10,8,10,8,5,3,2,1,0
2022-03-18 10:00:00,3,8,10,10,13,14,17,25,25,26,26,25,24,25,25,25,20,20,19,20,20,23,24,21,22,23,23,22,24,23,20,21,18,17,18,22,23,21,14,13,12,11,12,7,5,6,5,6,8,11,12,16,18,21,23,23,22,20,19,21,22,16,12,11,11,12,10,9,13,13,12,11,11,13,11,11,11,13,11,11,10,13,14,16,14,13,12,14,12,11,9,6,3,2,0,0
2022-03-18 11:00:00,2,4,7,9,10,11,15,15,15,18,16,17,18,20,18,17,15,14,17,16,13,18,23,20,20,20,21,18,20,19,18,17,16,16,18,16,21,16,13,11,9,6,8,5,4,5,6,5,6,9,7,11,11,15,16,17,19,23,23,25,23,20,19,20,20,22,21,17,16,18,18,16,18,20,19,15,13,15,21,17,15,15,16,14,15,13,11,10,9,10,10,8,6,3,2,0
2022-03-18 12:00:00,2,4,6,8,10,13,14,17,17,20,19,17,17,19,19,19,18,16,18,17,17,19,20,19,17,18,18,20,22,19,22,20,22,24,24,26,26,23,21,16,12,9,9,9,8,6,9,8,11,12,9,12,15,20,21,21,24,27,28,18,28,26,26,24,21,25,21,24,22,23,24,25,27,25,21,17,15,15,18,16,18,18,16,17,15,15,14,12,9,8,9,7,6,5,0,0
2022-03-18 13:00:00,2,7,10,9,13,14,17,21,22,22,25,26,23,21,20,19,19,21,21,20,21,23,21,21,23,25,28,28,25,18,18,22,21,24,22,28,30,33,30,24,17,15,14,10,9,7,6,4,8,10,15,17,22,22,22,22,19,20,19,23,21,23,34,29,24,20,24,23,22,22,23,25,26,23,24,25,22,20,18,17,16,15,16,15,17,17,14,12,10,11,6,5,5,2,1,0
2022-03-18 14:00:00,2,4,5,11,13,14,15,16,16,21,21,14,11,13,14,20,13,18,19,18,19,21,21,21,21,22,20,21,24,23,24,23,22,19,23,28,30,28,25,20,19,18,15,14,10,10,12,5,6,9,9,9,10,15,17,12,16,20,26,28,18,23,23,16,17,19,23,22,18,19,20,19,22,19,18,17,18,18,19,19,18,16,17,16,15,12,11,10,8,7,6,5,4,4,3,0
2022-03-18 15:00:00,2,4,7,6,7,8,9,17,18,18,19,19,21,18,15,19,18,17,19,21,22,23,26,27,26,26,25,26,21,24,25,26,24,21,22,24,23,22,34,30,31,29,26,25,16,12,10,7,6,9,8,10,10,9,10,11,15,14,23,28,26,25,23,27,27,33,41,39,36,35,33,29,30,30,29,30,26,27,28,25,26,28,27,31,28,22,16,12,12,11,8,6,5,3,1,0
2022-03-18 16:00:00,4,7,10,8,16,20,19,21,22,21,22,19,20,20,19,18,18,19,23,19,20,22,23,22,22,22,21,24,20,21,22,27,36,37,38,42,44,44,44,39,33,34,38,26,25,20,15,10,7,9,8,11,14,14,17,21,20,33,40,47,46,38,41,47,53,51,47,30,30,33,37,39,41,36,33,27,27,24,26,24,26,30,29,32,30,24,24,20,12,10,9,7,5,2,1,0
