Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지.신내역,3_신내교회.신내데시앙아파트,4_신내초등학교,5_능산지하차도,6_우림시장.망우사거리,7_망우역.망우지구대,8_망우역.상봉터미널,9_지하철7호선상봉역,10_면목아남아파트,11_면목사거리,12_녹색병원입구,13_면목두산아파트1차,14_면목두산아파트4.5단지,15_면목119안전센터,16_면곡시장,17_중곡아파트,18_중곡삼거리,19_중곡1동사거리,20_중곡1동주민센터입구,21_메리놀외방선교회,22_KEB하나은행군자동지점,23_군자삼거리,24_세종초등학교.세종사이버대학교앞,25_군자새마을금고앞,26_장안초등학교,27_화양리,28_어린이대공원역.화양천주교회,29_서울화양초등학교,30_건대입구역사거리.건대병원,31_건대입구역1번출구,32_성수사거리,33_성수역1번출구,34_뚝섬역4번출구,35_뚝섬역2번출구,36_성동교남단,37_한양대정문앞,38_서울숲삼부아파트,39_왕십리역,40_무학여고,41_응봉동주민센터,42_응봉동현대아파트,43_삼성래미안아파트앞,44_금남시장앞.백범학원터,45_금옥초등학교앞,46_옥수삼성아파트.래미안옥수리버젠,47_옥정중학교입구,48_한남시범아파트,49_한남동,50_순천향병원입구,51_한남역.용산노인종합복지관,52_한남동하이페리온,53_보광신동아아파트삼성리버빌아파트,54_동빙고동,55_서빙고동주민센터,56_서빙고역교차로,57_서빙고역1번출구,58_서빙고신동아아파트,59_이촌동현대아파트,60_이촌동강촌아파트,61_신용산초등학교,62_이촌동한가람아파트.이촌역,63_이촌동두산위브트레지움.한강대우아파트,64_서부이촌동입구,65_이촌2동대림아파트.새남터성지,66_이촌2동주민센터,67_성촌공원.포르쉐센터용산,68_이촌119안전센터.성촌공원,69_원효로풍전아파트,70_원효로3가,71_원효로2가사거리,72_남정초등학교,73_용산꿈나무종합타운.보건분소,74_효창공원앞역,75_국민은행효창동지점,76_효창공원삼거리.윤봉길의사등묘역,77_숙명여대후문.이봉창활동터,78_효창공원후문,79_한겨레신문사입구,80_대한노인회,81_효창운동장.효창동주민센터,82_서울금양초등학교.국민은행효창동지점,83_효창공원앞역,84_용산꿈나무종합타운.보건분소,85_원효로2가,86_원효로3가,87_원효풍전아파트,88_성촌공원.포르쉐센터용산,89_이촌2동주민센터,90_이촌2동대림아파트.새남터성지,91_이촌2동강변아파트,92_이촌동동부센트레빌,93_이촌1동충신교회앞,94_이촌동한강맨션.이촌역,95_신용산초등학교,96_이촌동점보아파트,97_금강병원.반도아파트,98_서빙고신동아아파트,99_서빙고역1번출구,100_서빙고동,101_동빙고동,102_한남역.용산노인종합복지관,103_순천향병원입구,104_한남동,105_한남시범아파트,106_옥정중학교입구,107_옥수삼성아파트.래미안옥수리버젠,108_미타사입구,109_금옥초등학교앞,110_금남시장앞.백범학원터,111_삼성래미안아파트앞,112_응봉동현대아파트,113_응봉동주민센터,114_응봉사거리,115_무학여고앞,116_왕십리역,117_행당1동주민센터.성동소방서,118_한양대정문,119_성동교남단,120_뚝섬역8번출구,121_뚝섬역5번출구,122_성수역4번출구,123_성수사거리,124_건대입구역6번출구,125_건대입구(가상),126_건대입구역사거리.건대병원,127_어린이대공원역.화양천주교회,128_화양리,129_장안초등학교,130_군자새마을금고.성동광진위센터,131_세종초교앞,132_군자삼거리,133_능동우편취급국,134_KEB하나은행군자동지점,135_메리놀외방선교회,136_중곡1동주민센터입구,137_중곡1동사거리,138_중곡삼거리,139_중곡아파트,140_면곡시장,141_늘푸른동아아파트,142_경남아너스빌아파트앞,143_면목두산아파트4.5단지,144_면목두산아파트2.3단지,145_면목두산아파트1차,146_녹색병원입구,147_면목사거리,148_아남리치카운티아파트,149_지하철7호선상봉역,150_망우역.상봉터미널,151_망우역.망우지구대,152_우림시장.망우사거리,153_능산지하차도,154_신내새한아파트앞,155_신내교회.신내데시앙아파트,156_중랑공영차고지,157_중랑공영차고지.신내역,158_중랑공영차고지(가상),74_효창공원앞역.이봉창역사울림관,83_효창공원앞역.이봉창역사울림관
2022-03-16 04:00:00,0,0,1,2,3,4,1,6,9,12,0,13,15,18,18,17,19,21,23,25,2,28,29,6,27,28,29,29,27,28,30,27,21,17,17,17,15,13,6,5,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-16 05:00:00,1,1,2,3,3,6,7,6,7,6,5,6,8,4,6,0,7,9,8,9,8,10,11,7,10,11,12,10,10,10,10,10,9,7,6,6,7,7,5,6,5,3,4,5,3,2,7,0,3,4,1,0,4,3,4,0,0,3,2,3,0,0,1,1,1,1,0,2,2,0,2,5,0,0.0,0,1,0,0,1,0,2,0,2.0,0,0,2,0,0,4,5,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-16 06:00:00,0,3,5,6,7,7,7,6,5,5,3,6,5,0,9,8,7,7,9,8,8,9,9,8,10,9,10,10,9,10,10,11,10,8,6,5,7,5,6,7,6,5,8,6,7,8,7,6,5,2,4,5,4,5,4,4,1,6,6,7,5,4,2,4,6,6,6,0,7,4,3,3,1,5.0,0,2,0,3,1,0,2,3,3.0,2,2,3,0,4,3,6,7,0,5,6,7,7,6,6,5,4,8,8,6,5,3,4,4,3,4,8,11,6,7,12,12,10,10,11,9,8,6,3,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-16 07:00:00,0,5,8,15,23,27,31,27,16,18,19,21,22,23,26,26,25,29,30,25,22,12,14,23,23,23,22,21,20,16,16,14,11,10,11,11,10,15,12,20,27,31,34,33,34,35,39,38,37,35,38,37,20,22,22,14,23,23,17,14,16,21,25,28,30,35,32,32,18,20,19,18,16,19.0,14,6,3,4,2,3,0,4,9.0,7,9,10,10,14,16,18,27,28,28,27,16,15,14,15,17,19,21,20,8,5,6,7,9,8,12,24,28,44,43,17,19,15,14,14,13,14,12,6,4,4,3,5,4,0,6,8,5,6,8,6,6,6,6,7,7,9,12,10,12,4,14,16,12,12,12,10,8,6,3,4,3,0,0,0,,
2022-03-16 08:00:00,0,4,11,20,22,28,33,32,18,16,15,17,19,18,21,16,16,27,32,29,26,29,33,37,38,34,32,30,29,22,35,23,21,13,13,14,15,13,16,14,14,12,11,17,20,26,19,16,12,8,10,7,8,9,10,8,8,8,9,9,11,11,13,16,18,26,28,11,25,23,18,7,18,22.0,21,7,4,2,4,4,6,6,14.0,9,14,10,9,9,12,14,20,22,19,23,19,18,15,12,19,14,16,25,23,19,15,18,17,20,23,31,39,50,53,56,54,49,47,44,38,36,32,20,9,8,7,7,6,5,6,8,8,7,6,6,7,7,6,6,8,9,12,16,19,20,21,24,24,23,24,20,16,13,10,8,0,4,0,0,,
2022-03-16 09:00:00,1,3,4,6,7,9,9,11,7,8,9,8,7,9,10,10,10,15,16,17,16,16,18,20,24,23,31,29,25,20,23,23,20,16,8,16,17,0,13,9,7,6,3,6,6,7,8,6,5,6,6,11,9,5,11,12,0,10,9,10,11,11,10,8,7,8,6,7,9,10,5,5,11,27.0,25,6,1,4,3,3,4,2,6.0,7,8,4,6,5,8,11,12,16,15,14,12,12,9,10,12,6,11,13,17,13,12,13,6,9,13,18,19,23,25,24,24,21,19,17,16,14,13,8,5,4,3,5,3,2,6,7,7,6,6,6,4,5,4,2,5,5,7,6,8,6,7,8,0,7,11,9,8,6,4,1,0,2,0,0,,
2022-03-16 10:00:00,1,0,3,5,5,7,8,8,8,3,3,2,4,4,5,9,3,10,10,10,9,13,15,15,14,15,13,14,11,9,10,11,13,11,10,9,13,14,10,9,10,9,8,8,8,9,7,7,7,8,8,7,8,8,3,7,4,9,10,9,10,14,15,14,12,10,9,8,10,11,8,9,8,45.0,43,11,6,2,5,0,0,0,3.0,3,3,4,3,3,4,4,7,7,9,7,8,10,9,7,7,0,9,10,7,8,6,6,8,2,9,10,13,17,19,20,19,16,17,14,6,10,11,10,7,6,4,4,5,5,6,5,5,6,5,4,4,3,5,5,4,4,4,5,7,0,4,6,3,5,8,6,5,2,0,0,0,0,0,0,,
2022-03-16 11:00:00,0,1,1,5,4,7,10,6,7,5,5,10,10,11,6,10,9,5,11,11,12,12,13,15,14,12,12,12,13,11,17,13,15,11,13,12,13,1,13,16,20,23,20,18,14,11,11,12,9,8,4,7,5,6,7,2,0,7,12,2,3,8,6,7,11,12,3,13,9,6,6,5,6,14.0,15,7,4,2,2,3,1,2,3.0,5,4,4,4,5,4,7,7,3,9,6,6,8,7,8,6,5,6,9,6,6,7,8,10,11,12,13,15,13,16,13,15,13,10,15,13,11,10,13,9,10,7,14,15,16,15,9,8,0,4,7,5,6,5,3,3,0,4,5,3,2,4,4,5,4,3,2,4,3,1,2,1,0,0,0,,
2022-03-16 12:00:00,0,2,3,5,4,6,5,7,7,8,9,10,9,4,6,6,0,11,10,11,10,13,13,15,15,17,20,20,23,17,21,20,15,15,13,15,16,15,12,14,13,11,10,9,11,11,11,11,10,8,6,8,7,7,7,6,0,11,4,10,12,14,17,13,11,11,11,9,12,8,8,7,9,13.0,13,8,8,6,5,3,4,4,7.0,6,5,4,5,6,6,8,10,11,11,10,13,14,11,8,7,10,15,10,6,6,6,7,8,6,9,14,7,13,5,12,15,13,12,14,13,15,9,9,7,8,5,8,4,4,9,5,8,7,4,5,4,6,5,5,2,4,6,6,6,0,0,3,5,4,8,4,3,2,1,2,0,1,0,0,,
2022-03-16 13:00:00,0,1,3,3,4,6,7,9,8,9,6,10,11,12,9,7,0,4,8,5,8,7,8,10,11,11,12,11,9,8,13,13,12,18,16,13,11,10,9,10,10,7,5,6,8,6,7,5,9,7,4,7,5,5,6,5,6,6,6,9,10,14,14,12,11,10,8,11,7,9,8,7,8,18.0,19,9,6,4,4,3,6,0,7.0,8,10,12,12,6,13,13,14,13,10,7,8,7,4,7,7,3,7,9,6,7,5,10,11,5,11,7,8,13,12,13,14,11,10,10,10,13,14,16,14,13,11,12,11,13,10,12,11,9,0,6,10,7,7,5,6,7,8,9,5,6,8,8,0,0,8,9,8,5,3,0,0,0,0,0,,
2022-03-16 14:00:00,1,1,2,1,2,7,6,9,9,8,7,8,7,8,8,7,8,9,8,10,11,14,14,13,15,13,10,15,15,15,22,25,24,19,18,18,18,17,20,19,17,12,13,13,11,10,11,12,9,9,7,7,7,4,5,5,3,9,9,9,11,11,15,11,11,11,12,10,9,7,3,5,7,16.0,17,10,4,1,0,1,2,4,5.0,4,7,7,7,7,8,8,9,6,9,8,7,7,6,5,9,10,11,13,14,16,15,16,18,17,16,16,18,21,15,21,18,17,19,21,20,21,22,21,16,16,15,18,16,19,22,9,10,10,0,12,4,6,10,1,8,1,9,7,8,6,0,5,6,4,7,4,5,4,2,1,0,0,0,0,,
2022-03-16 15:00:00,0,1,5,6,6,6,5,7,8,7,8,0,8,8,10,12,5,9,11,13,9,14,12,12,12,12,13,17,17,16,20,20,20,21,21,21,20,23,18,14,12,9,8,10,9,14,15,12,12,13,17,6,21,20,19,17,18,17,15,14,15,15,16,11,8,9,8,8,10,11,10,7,5,9.0,9,5,4,5,6,0,5,9,10.0,14,10,14,27,27,23,19,18,14,14,10,12,7,11,12,12,9,26,27,28,33,34,32,26,25,21,22,21,16,16,13,9,16,17,22,21,17,16,19,15,17,16,16,15,15,14,21,16,15,13,12,13,12,12,10,12,11,10,7,7,0,5,6,7,6,12,6,5,8,5,4,2,1,0,0,,
2022-03-16 16:00:00,2,1,4,4,5,6,7,9,8,7,7,5,7,9,8,9,8,9,6,10,9,9,10,14,17,13,11,14,13,13,16,18,17,18,19,22,24,22,21,22,21,21,20,18,16,13,11,16,15,16,17,13,15,14,15,10,9,12,17,20,17,17,19,14,12,9,10,9,10,11,11,12,8,7.0,9,6,5,9,7,6,10,11,12.0,5,14,12,12,9,9,9,11,12,10,8,10,11,10,9,13,11,14,12,11,13,12,11,11,5,10,13,15,18,0,15,21,18,17,20,21,21,19,20,18,16,8,19,18,19,20,20,18,17,11,17,20,17,15,14,14,13,12,9,13,11,10,10,10,9,12,11,9,8,6,4,1,2,0,0,,
2022-03-16 17:00:00,0,5,4,7,8,9,10,13,12,13,11,10,7,11,12,11,8,9,8,9,3,7,8,11,13,14,14,14,13,17,20,24,29,31,31,28,29,28,27,25,17,15,14,16,17,17,16,14,14,16,16,16,13,12,13,15,14,12,14,13,13,18,21,20,13,12,11,11,16,18,18,16,14,13.0,13,6,5,6,5,5,7,0,7.0,8,7,12,13,17,16,16,22,17,18,10,9,9,10,10,13,12,12,17,16,19,21,24,24,23,22,21,19,20,18,17,17,19,17,23,14,16,17,18,20,21,13,31,32,30,22,23,22,21,20,19,22,16,15,13,15,16,14,14,14,10,12,13,16,13,14,8,7,5,4,1,0,0,0,0,,
2022-03-16 18:00:00,0,5,6,9,10,12,15,17,17,18,15,15,14,13,11,8,10,13,15,15,15,19,17,23,20,18,16,18,19,24,29,43,45,50,50,50,50,46,46,43,34,29,20,16,14,14,12,12,18,20,22,19,15,15,10,14,11,14,14,14,13,17,18,13,14,14,13,15,17,19,18,17,16,13.0,12,10,10,9,6,5,6,6,6.0,5,7,8,8,11,14,14,15,2,17,13,13,12,10,10,16,17,18,17,14,15,15,15,15,14,16,16,16,18,16,20,19,17,17,18,14,23,26,35,42,38,14,47,45,40,37,32,31,29,28,28,28,26,23,21,20,22,20,21,20,17,17,16,17,15,26,19,18,15,13,10,7,2,0,0,,
2022-03-16 19:00:00,4,0,0,5,5,7,9,12,16,11,12,11,9,10,12,13,12,10,16,15,12,13,15,21,20,17,15,15,10,17,19,18,23,25,22,25,25,23,24,22,25,23,21,16,15,13,15,16,14,15,18,18,15,10,12,8,13,12,12,11,14,14,14,11,8,9,6,10,9,9,8,10,10,11.0,8,9,8,6,4,3,0,4,6.0,0,9,10,10,10,10,8,7,5,5,6,5,5,9,8,7,5,8,8,10,17,17,13,13,12,12,14,11,10,9,9,11,19,19,11,21,22,24,26,28,27,25,28,32,30,30,29,27,28,24,24,33,30,28,24,21,18,19,17,15,11,12,13,17,11,19,20,19,17,10,5,1,1,0,0,,
2022-03-16 20:00:00,0,0,0,1,1,3,3,4,7,6,5,2,7,4,6,5,6,4,8,6,7,4,8,8,7,7,6,9,8,7,11,14,17,19,22,25,27,26,24,21,17,14,12,13,12,11,10,7,8,7,7,9,6,5,0,3,4,8,7,8,7,12,12,11,10,9,10,0,11,11,10,3,5,4.0,5,6,5,5,3,4,4,5,5.0,6,8,8,5,6,6,5,4,1,5,7,4,5,3,4,6,4,6,4,4,15,7,15,13,12,11,11,9,10,9,10,8,8,8,11,11,15,17,23,24,25,24,23,22,23,25,22,21,12,11,20,15,13,11,16,16,11,16,16,14,13,13,12,9,12,19,16,12,12,9,5,1,3,0,0,,
2022-03-16 21:00:00,0,0,1,2,3,4,3,6,7,5,2,0,8,7,5,0,2,4,6,7,8,3,7,1,4,1,2,2,4,5,8,9,10,9,9,11,12,12,15,15,13,9,8,9,5,5,7,8,13,11,10,9,10,9,4,0,5,10,5,11,11,12,13,11,8,7,6,4,6,5,6,2,5,5.0,0,6,4,0,2,1,2,0,4.0,4,6,9,10,9,6,5,4,3,4,5,6,8,9,10,6,3,4,7,4,8,8,9,7,6,8,10,12,12,12,11,12,11,11,12,10,15,16,23,22,21,16,24,25,16,25,24,24,22,12,23,23,23,23,20,19,18,16,18,17,0,15,13,10,6,12,11,10,8,6,3,1,2,0,0,,
2022-03-16 22:00:00,0,0,0,1,2,4,6,7,9,7,5,4,0,4,6,0,7,0,2,0,1,6,0,0,3,0,4,5,1,6,8,10,10,8,12,12,11,11,14,13,12,9,9,14,9,13,15,10,9,10,12,11,9,6,0,9,8,5,2,8,7,9,8,8,6,4,0,3,1,5,3,2,4,5.0,4,6,8,7,6,2,0,5,6.0,4,5,8,6,6,5,3,4,0,4,4,4,3,2,1,5,4,6,8,6,9,0,8,8,7,7,10,11,11,4,8,12,15,14,15,15,17,16,22,21,24,22,24,20,21,24,20,20,19,14,18,19,18,17,13,9,12,12,12,4,10,3,9,4,6,18,17,15,11,4,2,1,0,0,0,,
2022-03-16 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,3,0,4,8,2,2,0,9,9,10,6,4,7,0,0,8,0,0,6,9,9,8,7,6,5,3,0,2,0,1,3,2,6.0,5,1,5,5,4,1,0,0,4.0,4,2,5,1,4,3,0,3,2,0,3,2,2,3,1,3,0,1,4,6,10,7,7,7,4,9,8,8,8,7,7,8,5,9,8,6,8,11,13,12,13,11,19,18,19,16,16,14,13,12,13,13,12,11,9,10,7,9,7,7,8,9,10,1,0,10,6,3,3,2,2,1,0,0,0,,
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-17 04:00:00,0,2,1,4,5,7,1,9,10,12,4,13,14,16,17,6,19,22,25,27,5,30,9,10,28,29,28,30,29,30,32,30,23,17,15,15,8,12,8,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-17 05:00:00,0,1,2,4,5,6,4,6,5,0,0,4,6,5,6,8,7,9,9,10,7,8,9,13,15,14,13,14,11,7,10,9,8,6,6,5,7,6,6,7,6,7,6,7,7,1,4,4,2,4,5,4,5,4,0,0,3,3,0,2,0,4,0,3,4,3,2,0,0,1,0,4,0,7.0,0,0,2,3,0,2,0,0,2.0,3,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-17 06:00:00,0,1,2,4,6,8,10,9,4,4,5,6,5,0,6,3,5,6,6,5,3,8,7,8,11,10,10,9,10,8,10,9,7,6,6,7,8,4,8,8,9,8,7,7,5,6,8,7,7,7,4,1,3,3,0,2,4,4,2,2,0,2,4,3,3,3,2,3,1,5,1,4,2,3.0,0,5,3,2,0,1,0,1,4.0,0,0,3,0,5,5,7,2,5,4,5,4,4,4,3,4,2,5,10,6,5,4,7,0,4,8,11,13,13,4,14,14,12,4,13,12,11,7,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-17 07:00:00,5,3,9,18,25,24,27,25,17,19,19,20,23,24,27,27,26,31,33,31,23,14,26,27,28,29,17,18,20,19,25,18,14,13,12,16,17,18,13,15,20,20,25,18,24,25,29,28,30,33,40,40,22,23,26,8,9,24,25,11,12,14,18,19,22,30,30,30,17,20,0,16,12,16.0,12,6,2,3,2,3,2,3,8.0,10,12,15,9,9,16,19,25,11,32,30,19,16,14,12,9,8,9,14,12,8,7,8,8,9,10,16,19,33,35,36,17,15,13,16,13,13,9,6,3,5,4,6,0,2,3,6,7,6,5,3,6,8,6,3,5,7,7,9,11,10,11,13,14,13,14,13,12,10,4,2,2,0,0,0,,
2022-03-17 08:00:00,0,5,13,22,24,33,38,33,18,21,21,21,22,20,18,18,28,33,41,39,34,36,38,40,41,33,36,37,39,29,34,29,28,19,21,18,18,14,16,15,12,15,16,16,16,15,14,12,9,9,11,10,10,10,10,8,10,13,14,12,12,12,7,17,16,20,20,21,24,18,16,19,18,27.0,26,10,4,3,3,3,3,4,15.0,14,16,12,7,8,15,20,24,26,25,15,12,12,11,6,15,15,21,24,19,15,13,16,19,22,27,29,32,41,45,44,46,42,42,38,33,27,22,17,7,4,5,5,4,6,6,9,11,12,8,6,7,6,10,12,11,13,18,21,22,15,23,25,25,23,32,29,25,17,13,3,11,6,0,0,,
2022-03-17 09:00:00,0,1,3,5,7,8,11,10,9,9,9,10,12,13,13,14,15,17,19,19,18,22,21,23,23,30,29,29,27,19,24,19,16,12,12,8,8,9,10,10,11,11,11,12,12,12,14,7,8,7,9,9,11,10,12,11,11,12,12,9,6,5,3,5,7,7,7,7,7,7,6,5,7,23.0,19,4,3,3,2,0,2,2,11.0,0,9,7,5,5,6,7,9,7,9,13,12,10,10,4,8,8,13,16,14,11,6,6,9,0,10,11,13,18,17,16,14,16,16,15,14,16,14,13,9,7,5,5,6,5,7,5,5,4,5,3,4,3,6,2,8,7,6,5,7,6,5,8,7,9,9,6,4,3,2,0,2,1,0,0,,
2022-03-17 10:00:00,0,1,3,4,5,7,8,6,5,6,7,3,6,7,9,10,9,11,13,12,5,10,12,13,15,15,17,18,17,9,12,9,8,7,9,8,9,0,8,10,9,10,9,8,8,7,8,5,8,9,6,9,6,8,6,7,8,7,6,7,6,7,6,6,7,8,9,4,8,5,4,5,10,43.0,44,6,2,2,3,0,4,5,6.0,5,8,6,3,4,3,5,4,3,8,6,5,8,7,6,9,9,10,10,7,7,6,7,9,0,10,13,9,16,17,20,20,18,17,16,14,11,9,8,4,7,6,4,3,4,4,4,5,5,5,4,7,6,2,3,6,5,7,8,7,6,3,0,0,3,6,5,3,0,0,0,0,0,0,0,,
2022-03-17 11:00:00,1,2,3,4,5,7,6,7,6,6,6,8,9,0,4,9,0,5,10,9,9,10,11,10,9,9,10,9,6,9,11,14,13,12,8,7,6,5,7,7,3,2,5,6,2,4,3,2,2,3,5,4,5,6,10,12,11,6,8,6,5,7,8,11,5,14,0,13,14,16,11,10,9,19.0,21,6,2,0,1,0,0,2,3.0,3,5,7,6,4,8,11,11,12,6,9,10,6,3,8,7,6,9,8,8,11,9,8,10,11,9,11,10,11,12,14,13,13,12,14,12,13,13,11,9,7,6,6,5,7,6,6,2,6,5,6,2,5,7,10,0,0,10,9,10,7,0,9,8,0,8,5,4,3,1,0,0,0,0,0,,
2022-03-17 12:00:00,0,1,3,2,4,8,7,8,7,7,5,8,4,7,8,9,5,8,8,8,7,11,13,21,24,20,21,21,20,11,12,12,13,10,8,10,12,5,8,11,9,7,6,7,5,6,6,8,4,3,3,4,6,3,6,5,3,5,7,8,15,9,15,10,9,7,7,0,8,7,6,6,9,14.0,13,4,3,3,2,1,0,1,6.0,7,5,7,5,7,6,6,6,3,5,4,5,3,4,6,4,4,6,10,9,5,5,5,6,5,5,10,11,13,15,16,15,13,16,16,15,14,12,13,12,11,8,9,10,9,9,8,9,10,9,6,7,6,4,2,1,9,10,11,5,0,6,2,7,6,5,2,2,2,0,1,0,0,0,0,,
2022-03-17 13:00:00,0,1,4,5,6,5,5,6,5,4,5,5,4,0,3,5,5,7,8,9,9,11,15,15,15,12,15,17,17,15,13,12,12,11,11,11,10,11,11,10,10,8,9,7,7,7,9,7,8,5,5,4,6,6,4,6,5,6,5,6,6,7,6,6,5,7,6,8,7,9,6,5,4,11.0,12,7,5,4,3,4,5,2,2.0,4,5,5,0,6,8,8,6,5,7,8,14,13,9,7,6,4,8,14,12,13,12,12,10,0,9,13,15,16,17,16,18,20,22,20,17,18,19,19,16,14,9,14,13,13,16,14,11,10,11,10,9,10,8,5,5,7,10,8,9,10,3,12,13,3,13,8,6,3,2,0,1,0,0,0,,
2022-03-17 14:00:00,0,0,1,3,4,8,6,10,9,8,5,4,7,4,7,9,9,10,2,11,11,13,13,15,16,15,14,17,20,14,18,18,18,18,20,10,22,10,10,9,7,10,4,6,7,8,7,7,10,8,9,6,7,6,7,3,4,8,7,9,14,17,16,12,13,6,12,13,12,9,8,6,6,18.0,18,9,9,10,6,2,2,7,7.0,13,14,11,8,7,7,5,10,6,7,8,9,6,5,4,6,6,9,9,5,6,7,11,5,0,10,8,8,9,7,11,9,10,9,10,8,14,13,16,17,18,7,14,11,11,11,14,12,9,11,12,11,6,11,9,9,7,8,9,8,5,4,9,8,9,14,7,5,6,5,5,2,1,0,0,,
