Unnamed: 0,1_서울버스종점,2_장지공영차고지,3_아이코리아,4_송파글마루도서관.버들어린이집,5_문현고등학교,6_장지역.가든파이브라이프동,7_가든파이브웍스동,8_가든파이브툴동,9_강남한양수자인아파트,10_세곡2지구3.4단지,11_래미안포레아파트,12_쟁골마을,13_고속철도수서역,14_수서역KT수서지점,15_궁마을,16_태화기독교사회복지관,17_수서삼성아파트앞,18_일원본동주민센터,19_삼성서울병원정문,20_래미안블레스티지아파트,21_개포1단지연금매장,22_개포고등학교,23_구룡역,24_수도공고앞,25_개포동역,26_대치역6번출구.강남구민회관,27_대치역1번출구,28_래미안대치팰리스,29_중대부고,30_단대부고.대치아이파크아파트,31_한티역,32_도성초등학교,33_진선여자중고등학교,34_선릉역.선정릉정문,35_선정릉역.무형문화재전수회관,36_한국토지주택공사앞,37_강남보건소.강남구립국제교육원,38_삼성동서광아파트,39_강남구청.강남세무서,40_청담천주교회,41_청담2치안센터,42_프리마호텔,43_영동교입구,44_청담역.경기고교,45_진흥아파트,46_강남구청.강남세무서,47_청담동래미안아파트,48_강남보건소.강남구립국제교육원,49_한국토지주택공사앞,50_선정릉역.무형문화재전수회관,51_선릉역,52_진선여자중고등학교,53_역삼e-편한세상이아파트,54_한티역,55_도곡렉슬아파트정문,56_중대부고앞,57_대치동우성아파트,58_대치역8번출구,59_대치역7번출구.선경아파트,60_개포동역,61_수도공고,62_구룡역,63_개포고등학교앞,64_개포1단지,65_개포중학교,66_삼성서울병원정문건너편,67_일원역,68_일원본동주민센터,69_시립수서청소년수련관,70_수서119안전센터앞,71_궁마을,72_수서역,73_고속철도수서역,74_쟁골마을,75_래미안포레아파트,76_세곡2지구3.4단지,77_강남한양수자인아파트,78_가든파이브툴동,79_가든파이브웍스동,80_장지역.가든파이브라이프동,81_문현고등학교.송파파인타운5단지,82_송파글마루도서관.버들어린이집,83_아이코리아앞,84_장지공영차고지,85_서울버스종점
2022-04-05 17:00:00,0,1,1,4,2,8,8,11,12,14,16,15,15,8,0,8,11,7,6,6,8,6,5,5,6,6,9,10,12,9,8,7,11,16,12,13,13,12,7,8,5,15,16,8,7,11,9,11,12,14,12,10,14,16,22,19,15,10,9,5,0,0,6,8,12,17,23,22,21,8,20,19,0,0,16,15,7,11,10,7,8,4,0,2,1
2022-04-05 18:00:00,0,1,2,0,1,10,7,13,13,17,18,11,14,12,8,11,10,10,9,6,5,6,4,6,0,5,7,11,12,10,10,12,11,15,14,12,11,14,10,11,6,10,11,7,6,15,13,21,25,26,24,24,28,27,29,29,20,17,14,10,8,0,9,10,11,11,10,12,12,12,10,32,33,33,23,19,14,15,17,8,7,6,5,1,0
2022-04-05 19:00:00,0,2,0,1,1,6,2,7,3,4,4,2,6,5,3,4,7,8,9,5,6,5,4,0,1,3,13,18,19,17,15,12,12,16,14,17,10,9,5,7,5,9,8,8,5,14,12,15,16,15,10,12,12,14,12,12,12,9,6,9,8,5,8,4,9,10,8,10,7,8,8,23,14,24,16,10,8,10,9,13,12,10,10,2,0
2022-04-05 20:00:00,0,0,0,0,2,4,5,6,5,3,7,6,6,5,4,5,5,6,7,4,4,1,2,3,3,4,7,8,11,9,9,10,9,10,11,11,7,5,5,5,3,4,6,5,5,8,9,9,10,7,5,5,4,7,7,0,7,8,5,4,1,0,2,5,5,5,4,5,5,5,5,14,16,17,9,7,9,9,10,7,3,5,4,2,0
2022-04-05 21:00:00,0,1,0,2,1,6,7,9,5,6,6,0,4,5,1,0,3,1,2,2,0,0,0,0,1,2,9,10,9,8,7,9,10,14,11,2,9,10,6,4,4,2,1,1,3,3,3,4,5,10,9,14,11,10,9,7,8,5,5,7,4,3,8,9,4,8,3,10,3,8,7,11,0,0,12,10,5,4,5,5,4,3,0,0,0
2022-04-05 22:00:00,0,0,0,0,0,3,0,11,9,9,7,0,6,7,8,0,0,7,6,5,1,0,2,2,3,0,14,21,22,21,13,15,18,17,15,7,14,10,9,7,6,7,6,5,4,5,1,7,6,7,5,5,8,9,8,9,7,9,5,4,3,0,4,4,5,6,3,8,5,7,0,9,0,2,7,4,4,2,1,0,0,0,0,1,0
2022-04-05 23:00:00,0,0,0,0,2,4,0,0,0,2,0,0,0,2,0,1,0,0,0,2,1,0,0,0,0,1,2,6,7,0,4,5,0,6,4,2,3,4,4,1,2,2,0,0,2,3,2,3,1,5,4,4,3,4,0,1,3,4,0,3,2,0,2,0,5,6,2,5,0,2,9,13,0,0,9,4,5,4,2,3,1,0,0,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,0,1,0,0,1,1,0,0,2,2,0,0,3,3,0,0,0,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,1,2,0,0,2,3,1,2,2,5,6,5,4,5,2,2,0,3,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,4,2,3,0,2,0,2,0,1,2,2,0,1,2,0,0,0,0,1,0,1,1,0,0,0,6,4,3,0,4,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,2,5,1,2,5,5,6,13,10,11,11,10,9,8,0,5,6,8,2,0,1,0,0,2,1,2,0,3,3,0,6,7,6,4,5,4,4,8,6,5,5,2,1,0,1,3,5,4,7,2,1,2,3,1,0,0,1,3,4,2,1,16,9,2,4,2,2,2,5,0,0,10,0,8,2,2,4,2,3,2,0,1,0,0,0
2022-04-06 07:00:00,4,6,8,9,8,12,11,20,25,32,33,31,24,16,17,18,23,16,9,9,8,7,5,5,4,5,9,9,9,8,7,7,6,9,11,12,9,8,6,6,4,2,3,4,4,9,8,14,14,13,9,9,18,26,21,7,8,4,6,4,2,4,8,10,14,11,4,5,5,5,5,8,7,0,10,13,16,14,7,3,1,0,0,0,0
2022-04-06 08:00:00,0,8,9,9,12,12,9,12,14,19,19,11,11,11,4,12,9,5,11,8,5,3,4,5,6,6,2,7,8,11,10,13,11,15,17,16,17,36,12,15,9,5,7,8,9,16,15,19,14,12,6,7,5,3,3,2,2,3,2,0,0,3,6,7,11,10,9,8,8,8,6,18,19,20,15,15,17,15,12,4,0,3,1,0,0
2022-04-06 09:00:00,0,3,2,4,4,5,4,7,4,10,9,9,7,5,4,3,1,4,4,3,5,6,0,1,0,5,5,7,5,6,6,5,7,11,12,11,8,17,13,15,10,5,2,3,3,6,7,9,10,8,5,7,4,3,2,1,1,2,0,0,3,2,2,3,7,7,5,5,5,3,6,8,9,4,8,6,9,9,7,2,0,0,0,0,0
2022-04-06 10:00:00,0,3,1,4,2,4,2,3,4,5,5,4,5,4,6,2,5,4,8,7,2,5,0,0,6,4,5,6,7,8,8,10,9,10,11,10,8,8,8,6,5,3,3,3,6,8,8,12,10,13,7,4,4,4,4,2,2,1,0,0,3,0,2,2,3,2,4,2,3,3,0,3,4,0,7,8,11,8,6,1,0,0,0,0,0
2022-04-06 11:00:00,1,3,1,2,3,3,1,6,4,7,5,5,6,4,3,2,5,4,8,6,3,1,0,5,0,6,0,2,5,6,5,7,5,9,7,8,6,5,3,5,5,3,4,5,5,11,9,10,12,10,10,9,7,3,5,0,4,2,4,2,1,1,7,6,5,8,7,0,5,9,8,10,6,3,9,8,9,11,10,3,2,0,1,0,0
2022-04-06 12:00:00,1,2,1,3,3,6,0,7,2,8,6,2,1,4,0,4,2,5,4,2,3,3,2,4,0,3,8,10,9,7,9,4,4,5,5,6,7,8,2,7,4,3,3,7,7,5,3,5,3,6,5,4,3,9,4,7,5,3,0,2,0,1,7,6,4,3,4,3,0,3,1,7,5,8,7,8,6,2,1,3,1,0,1,1,0
2022-04-06 13:00:00,0,2,1,3,2,8,7,4,3,5,8,7,4,8,9,4,8,9,7,7,7,6,4,4,5,4,5,4,5,6,8,8,9,7,9,6,8,6,4,2,4,2,3,4,5,8,7,6,6,6,8,8,7,7,8,5,6,4,5,3,0,0,7,7,2,4,5,4,1,2,5,5,0,0,5,4,5,4,3,2,1,0,0,0,0
2022-04-06 14:00:00,0,0,1,0,4,6,0,7,11,11,11,13,14,11,10,8,6,7,6,7,8,8,6,2,3,5,5,8,11,6,9,8,13,14,14,13,11,13,10,9,7,4,3,3,4,7,7,8,6,9,10,17,13,14,13,9,5,1,0,0,1,0,3,2,5,4,4,3,0,6,1,28,0,27,21,6,7,7,5,3,0,0,2,0,0
2022-04-06 15:00:00,0,1,1,0,2,8,7,7,9,6,5,8,3,7,1,9,10,10,9,6,6,24,4,27,26,15,11,10,11,7,7,6,9,10,9,10,10,12,6,7,5,5,4,4,5,9,11,10,11,10,9,11,15,15,17,19,9,6,4,4,4,0,7,9,8,7,7,6,6,7,5,22,11,10,16,12,9,7,8,7,5,5,4,0,0
2022-04-06 16:00:00,0,2,0,3,2,7,2,5,6,11,19,20,19,5,3,4,6,6,28,22,22,14,9,11,10,9,9,12,20,21,18,12,16,16,13,11,9,10,5,5,4,4,2,24,10,26,27,24,25,25,21,22,22,21,18,17,13,6,4,3,4,4,5,8,4,9,10,11,10,11,9,17,9,10,13,11,11,10,8,4,13,12,10,6,0
2022-04-06 17:00:00,0,2,2,2,3,6,7,9,7,7,12,10,9,7,7,7,6,7,6,7,14,11,6,7,7,5,9,14,7,11,9,11,8,10,9,10,10,8,4,0,4,10,14,5,4,6,12,13,13,14,16,17,19,21,19,18,13,8,5,4,2,0,6,8,11,16,11,16,17,10,16,16,10,0,15,9,14,11,7,5,3,3,2,1,0
2022-04-06 18:00:00,1,3,0,2,2,8,13,14,14,11,11,10,9,8,4,3,9,8,8,4,4,6,5,0,2,3,6,8,9,10,9,9,13,20,17,18,15,13,8,6,3,11,7,5,4,21,13,19,23,21,15,18,17,18,18,16,14,16,8,13,10,0,16,15,8,14,13,13,10,8,8,51,54,54,34,25,23,14,13,10,7,6,6,1,0
2022-04-06 19:00:00,0,1,0,1,2,6,7,5,5,4,3,2,3,5,3,3,3,4,4,5,4,2,2,1,2,1,8,14,13,14,13,14,13,14,14,13,10,12,6,6,5,6,7,6,5,9,7,13,13,10,4,5,6,9,7,6,9,9,8,7,6,6,5,6,7,8,7,8,6,7,8,22,24,13,14,10,2,9,8,7,5,4,0,3,0
2022-04-06 20:00:00,0,1,0,0,0,5,1,5,4,3,1,4,2,2,2,3,3,1,4,5,3,2,0,3,0,2,5,8,12,11,10,9,8,10,8,6,7,5,3,0,2,3,4,4,4,4,1,6,4,7,6,5,4,8,9,3,5,7,3,3,1,0,6,5,5,7,8,7,6,7,5,17,17,15,11,7,6,8,6,4,3,1,3,0,0
2022-04-06 21:00:00,0,0,0,0,1,7,3,9,8,4,4,0,6,6,7,5,0,6,5,4,3,0,0,0,2,3,7,8,4,7,7,8,9,15,13,7,12,9,7,6,5,4,4,2,2,4,2,6,6,6,5,9,12,10,7,6,11,8,7,4,3,0,5,6,2,5,2,3,4,3,1,13,14,15,12,7,6,3,6,6,5,1,0,0,0
2022-04-06 22:00:00,0,0,0,1,0,3,1,3,5,4,4,0,6,5,4,3,4,2,4,3,2,1,3,1,3,1,19,26,24,19,17,19,16,16,16,16,18,16,9,4,4,6,5,4,5,8,0,10,9,9,6,8,10,11,12,11,10,10,10,9,8,7,9,8,10,11,10,10,9,8,7,12,14,14,11,9,8,4,6,6,4,0,0,1,0
2022-04-06 23:00:00,0,0,0,0,0,1,0,0,1,1,1,2,3,2,0,1,2,1,4,3,0,0,0,0,0,0,7,8,9,7,8,6,8,9,8,6,6,3,0,2,1,3,2,1,3,3,1,5,0,7,6,6,5,0,6,5,4,2,3,2,1,0,2,0,0,10,0,11,2,10,0,9,9,0,7,8,9,3,1,1,2,0,0,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,0,1,0,0,2,1,0,0,1,2,3,0,2,3,0,0,0,0,1,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,2,0,0,0,2,3,0,4,4,7,4,7,8,5,6,5,0,4,2,0,1,0,0,0,0,0,0,1,4,3,2,0,1,2,4,0,2,0,0,0,2,3,3,2,1,2,3,2,3,1,1,1,0,0,2,0,0,0,0,0,0,6,5,3,4,2,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,1,2,2,2,4,4,5,9,12,9,12,11,7,7,5,9,7,7,3,2,1,1,0,2,2,2,0,2,1,0,2,6,8,12,9,9,2,5,2,3,4,2,1,1,0,4,5,2,2,4,2,3,1,0,1,0,2,4,0,2,3,13,11,3,3,3,0,2,2,0,0,8,0,5,4,6,7,6,5,2,0,0,0,0,0
2022-04-07 07:00:00,2,7,9,13,12,14,13,18,18,22,25,26,23,20,1,20,12,19,9,7,1,4,4,6,6,5,7,10,13,13,14,13,14,12,12,13,10,12,7,4,5,2,3,2,3,11,8,14,13,12,11,6,10,12,11,6,4,4,4,3,2,3,8,10,15,13,5,6,6,6,2,8,2,1,12,12,15,13,9,3,2,1,0,0,0
2022-04-07 08:00:00,0,9,10,11,12,8,7,12,13,22,28,27,15,10,9,11,8,10,8,12,10,5,4,3,4,5,6,8,9,8,10,10,12,18,18,18,18,29,15,17,9,5,4,2,5,11,12,13,14,11,11,6,4,3,5,1,3,3,0,3,4,5,5,7,11,10,9,8,4,9,8,12,12,11,12,15,18,11,9,5,6,3,1,0,0
2022-04-07 09:00:00,0,3,4,5,6,6,7,6,7,7,7,5,7,6,5,5,7,3,6,6,4,5,4,2,4,4,3,5,4,5,6,7,8,13,13,11,9,22,15,17,11,5,4,3,4,8,8,8,9,10,6,5,4,4,0,3,2,1,0,0,2,1,3,3,5,5,4,4,3,5,6,6,0,0,5,3,4,3,2,1,0,2,0,0,0
2022-04-07 10:00:00,0,3,3,0,3,5,4,4,5,6,5,5,4,4,0,4,0,4,7,4,2,1,0,4,1,3,4,5,5,4,5,5,6,8,9,8,10,10,9,8,4,3,3,0,0,7,5,10,9,8,5,5,6,5,6,3,7,6,4,4,1,0,4,3,4,3,6,7,1,3,8,7,8,0,5,6,9,8,7,1,0,0,1,0,0
2022-04-07 11:00:00,0,2,2,2,1,6,5,12,11,9,8,6,5,4,4,4,3,4,5,4,6,5,4,3,5,2,4,4,4,5,4,5,5,8,6,6,5,5,6,6,2,11,11,5,10,11,4,12,17,15,11,9,10,5,3,2,3,3,4,3,0,4,3,4,5,6,5,7,6,8,8,13,0,0,13,10,9,5,5,1,0,0,0,1,0
2022-04-07 12:00:00,1,2,0,0,0,4,3,5,4,12,11,10,4,5,5,6,5,5,6,6,5,3,2,4,0,5,5,6,6,7,7,4,7,6,7,6,4,6,5,4,2,4,5,2,5,9,5,7,6,8,8,8,8,6,4,2,7,7,5,0,4,4,4,3,4,5,6,5,4,5,0,5,0,6,5,5,3,4,4,3,2,1,0,0,0
2022-04-07 13:00:00,1,1,3,0,2,4,1,8,7,9,10,9,8,7,0,6,4,8,6,7,6,5,4,7,6,5,7,8,8,7,7,7,11,12,13,10,7,7,6,4,3,2,3,2,5,6,8,11,12,9,8,7,7,9,10,6,8,5,2,1,1,0,5,8,9,8,4,3,0,3,4,11,7,12,8,6,7,6,5,2,1,0,0,0,0
2022-04-07 14:00:00,0,0,0,0,1,6,0,7,9,9,11,14,14,8,4,4,5,6,6,6,6,5,0,8,5,10,9,12,13,11,10,11,12,13,10,8,10,13,7,5,4,4,3,5,5,7,8,9,7,6,5,5,4,5,5,5,4,2,4,1,0,0,6,7,6,2,3,4,5,3,3,10,0,1,9,8,7,3,2,4,0,0,0,0,0
2022-04-07 15:00:00,0,2,0,3,3,6,7,7,6,7,0,6,9,8,5,6,7,6,11,5,5,5,0,6,0,4,3,5,17,3,8,9,24,28,27,25,23,22,14,9,7,6,6,7,6,7,10,14,15,13,11,20,22,26,30,28,11,9,0,3,0,0,4,4,6,8,7,8,4,3,8,19,18,16,12,12,10,8,3,4,0,2,1,0,0
2022-04-07 16:00:00,1,1,2,3,4,7,8,9,9,8,8,6,7,7,5,6,5,8,18,10,11,23,22,9,26,21,16,12,31,30,23,21,12,14,14,14,13,12,6,6,5,5,6,24,25,29,23,21,20,16,15,19,28,33,33,27,18,5,4,6,8,3,7,10,10,13,12,14,14,16,16,29,13,28,21,17,15,8,5,4,3,2,0,1,0
2022-04-07 17:00:00,0,2,2,3,4,10,11,12,12,13,12,9,9,7,7,4,4,4,5,5,16,16,6,9,9,7,12,15,14,14,13,13,13,18,18,16,9,13,7,5,5,11,9,10,9,13,12,15,15,13,10,11,11,12,11,11,15,9,8,6,5,5,8,13,13,20,21,25,24,10,23,36,35,23,26,20,20,19,18,10,6,5,1,1,0
2022-04-07 18:00:00,0,1,1,2,4,10,11,18,16,14,11,11,12,9,8,7,6,9,7,6,6,5,5,4,0,3,4,7,10,11,13,13,9,15,15,14,10,11,10,7,7,10,10,8,8,18,16,17,19,17,13,13,15,17,17,16,11,9,7,6,4,0,6,8,11,11,10,13,12,14,10,39,39,32,30,18,16,23,21,13,10,9,5,1,0
2022-04-07 19:00:00,2,1,0,1,0,8,10,8,9,5,4,2,2,3,4,2,2,3,6,1,4,3,2,0,0,1,9,14,14,11,10,9,13,14,14,12,12,8,9,9,6,6,7,4,6,7,5,12,10,13,13,9,7,11,10,8,9,7,8,5,3,4,4,7,6,0,6,7,6,6,4,22,24,0,23,16,11,7,4,8,3,7,4,0,0
2022-04-07 20:00:00,0,0,1,1,0,7,3,3,5,4,3,1,3,2,2,0,0,5,3,3,2,0,0,3,0,2,6,8,12,10,9,10,9,10,8,9,7,9,5,6,5,3,2,4,5,6,2,8,6,5,6,6,6,12,6,9,6,7,8,6,3,2,6,5,7,6,0,8,7,6,7,22,23,24,17,12,10,6,5,8,7,5,0,0,0
2022-04-07 21:00:00,0,2,0,0,2,6,7,9,5,8,7,2,6,5,0,4,2,4,1,0,1,2,0,2,3,0,7,9,9,8,5,7,8,8,9,9,10,8,6,2,5,7,6,5,3,6,5,5,3,6,5,8,8,8,4,2,6,3,7,6,4,0,6,9,8,8,9,10,6,4,6,13,5,4,9,5,4,5,2,2,0,0,0,1,0
2022-04-07 22:00:00,0,1,0,0,1,4,0,8,7,5,4,0,5,5,4,5,0,4,3,2,2,3,0,0,1,2,14,24,23,20,14,13,15,19,16,16,13,12,9,8,6,6,5,4,3,6,7,8,10,11,11,13,9,8,8,6,8,12,6,11,7,2,2,2,8,4,7,4,3,5,9,17,9,10,12,7,5,5,4,3,0,1,2,1,0
2022-04-07 23:00:00,0,0,0,0,1,2,3,0,0,2,0,0,1,0,0,2,0,3,4,2,1,0,0,0,1,0,9,10,0,9,7,6,8,10,7,6,4,5,4,1,3,1,0,1,2,1,0,5,2,9,9,12,10,0,0,7,6,2,8,2,6,0,6,5,1,9,0,6,5,2,4,7,6,6,4,2,3,4,3,4,3,1,0,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,1,0,0,1,0,0,0,0,2,0,0,2,2,0,0,0,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,1,0,0,1,2,4,0,6,2,6,7,7,8,10,11,10,0,2,2,0,1,0,0,0,0,1,0,1,1,2,0,2,1,4,2,3,5,2,3,2,3,0,3,1,0,1,1,0,0,2,3,1,0,0,4,0,3,0,0,0,0,9,4,3,4,0,0,0,2,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,0,5,0,3,3,4,4,8,7,8,7,0,4,5,1,4,5,4,3,2,0,0,0,2,1,3,2,2,1,2,5,4,4,8,7,6,5,2,1,2,0,2,1,1,2,4,6,4,5,6,3,2,3,0,2,0,0,2,0,2,1,16,13,2,4,3,0,5,6,0,3,10,2,8,3,4,5,5,3,1,0,0,0,0,0
2022-04-08 07:00:00,3,7,8,11,11,14,13,21,25,27,29,30,23,16,15,14,17,14,9,5,5,5,3,6,6,5,8,11,10,10,10,13,8,8,11,10,7,10,10,4,6,3,2,2,3,7,5,7,11,13,9,8,12,15,12,5,7,5,6,6,0,7,9,12,21,19,6,5,6,11,8,8,6,0,6,11,11,9,9,4,1,0,0,0,0
2022-04-08 08:00:00,0,7,6,7,8,10,9,14,16,26,26,24,14,9,10,9,6,6,6,9,7,3,1,2,0,3,5,6,7,9,17,14,17,21,23,19,18,34,14,17,6,3,3,3,5,8,8,14,16,18,9,10,6,4,3,2,3,3,2,0,0,4,4,5,10,10,9,7,0,7,8,13,10,11,13,11,12,6,6,3,3,2,0,0,0
2022-04-08 09:00:00,2,3,3,0,5,7,3,7,8,13,16,9,15,6,5,6,7,7,5,3,4,3,0,4,3,4,5,4,5,7,10,10,7,16,16,15,12,17,16,18,16,3,4,6,3,9,9,10,12,13,10,7,9,5,2,1,1,1,2,0,0,0,3,4,5,5,2,6,7,8,9,8,0,0,7,6,8,5,5,3,2,0,1,0,0
2022-04-08 10:00:00,0,3,0,0,0,4,2,3,6,8,9,7,8,3,4,3,5,4,6,3,3,2,0,3,0,2,1,4,1,3,5,6,7,10,9,9,4,10,9,10,5,2,3,4,4,7,3,12,11,8,5,5,6,6,5,5,4,5,0,3,4,0,1,2,6,4,3,1,1,3,2,10,9,5,7,8,7,5,3,1,0,0,0,0,0
2022-04-08 11:00:00,0,2,2,1,1,4,4,5,6,9,2,8,6,4,3,2,4,3,6,2,1,1,0,2,2,3,4,5,5,0,6,8,7,10,8,8,7,8,8,7,5,4,2,0,4,6,5,11,12,12,7,10,7,6,4,2,2,2,2,4,3,0,3,5,9,8,2,9,10,8,6,4,4,6,4,8,9,7,6,1,0,0,0,0,0
2022-04-08 12:00:00,0,1,1,0,2,8,9,9,11,14,10,9,8,8,6,7,7,2,4,3,5,2,0,4,0,5,7,9,9,7,7,8,8,10,8,10,8,6,6,5,3,4,2,4,3,6,1,9,10,12,11,11,11,7,4,5,4,3,1,2,2,0,2,3,3,6,5,2,0,9,2,10,10,9,10,8,7,4,3,5,2,1,0,0,0
2022-04-08 13:00:00,1,1,2,0,3,5,6,8,9,11,10,9,7,6,7,5,5,7,6,4,4,2,0,3,0,5,7,8,9,9,12,11,16,21,22,18,17,12,7,5,6,5,5,3,4,6,8,7,8,9,5,7,6,5,7,5,7,4,3,2,2,3,7,4,7,2,6,4,0,5,5,7,8,0,8,8,4,7,6,3,2,2,1,2,0
2022-04-08 14:00:00,0,3,1,2,3,6,2,5,5,6,6,7,9,9,6,9,6,8,6,7,6,5,1,4,0,4,5,8,10,9,10,7,10,12,9,7,7,8,8,3,6,3,2,1,3,8,10,12,13,15,14,11,11,10,8,9,6,4,3,0,0,0,4,4,5,4,4,8,5,7,6,31,0,30,14,10,7,8,5,2,1,1,0,0,0
2022-04-08 15:00:00,0,1,0,1,2,5,3,9,9,8,6,4,8,6,0,8,7,5,15,9,7,16,0,17,5,15,9,11,25,18,14,13,20,23,24,22,22,23,20,14,10,5,6,6,5,10,3,12,16,15,12,15,15,17,18,21,10,7,6,5,4,0,7,7,8,9,13,14,16,18,0,20,22,16,17,13,11,9,6,5,15,7,13,7,0
