Unnamed: 0,1_대흥교통(기점가상),2_염곡동구룡사,3_구룡사입구,4_국악고교사거리,5_삼호물산,6_원불교앞,7_도곡한신아파트,8_삼익아파트앞,9_총지사,10_영동중앙교회,11_역삼역.GS타워,12_차병원,13_언주역3번출구,14_논현고개,15_학동역,16_강남을지병원,17_국민은행압구정지점,18_압구정역3번출구,19_금옥초등학교앞,20_금남시장앞.백범학원터,21_삼성래미안아파트앞,22_응봉동현대아파트,23_응봉동주민센터,24_응봉사거리,25_무학여고앞,26_왕십리광장.왕십리역7번출구,27_한양대앞.한양시장,28_한양지구대,29_사근고개,30_사근동주민센터,31_성동제일새마을금고,32_사근동하이츠아파트앞,33_사근동벽산아파트,34_한양여대앞,35_한양대동문앞,36_행당중학교,37_한양여대앞,38_사근동하이츠아파트앞,39_성동제일새마을금고,40_사근동주민센터,41_사근고개,42_한양지구대,43_한양대앞,44_왕십리광장.왕십리역4번출구,45_왕십리역,46_무학여고,47_행당신동아.행당푸르지오아파트,48_응봉동주민센터,49_응봉동현대아파트,50_삼성래미안아파트앞,51_금남시장앞.백범학원터,52_금옥초등학교앞,53_옥수삼성아파트.래미안옥수리버젠,54_극동그린아파트앞,55_옥수삼성아파트.래미안옥수리버젠,56_압구정역4번출구,57_국민은행,58_강남을지병원,59_학동역,60_논현동고개,61_언주역2번출구.차병원사거리,62_차병원,63_역삼역,64_영동중앙교회,65_총지사,66_럭키아파트,67_경남아파트,68_도곡한신아파트,69_양재노인종합복지관,70_동원산업앞,71_구룡사,72_구룡사입구,73_구룡사앞,74_도로교통공단서울지부.코트라
2022-04-06 14:00:00,0,1,4,6,6,8,8,3,8,7,7,5,8,6,7,6,5,7,7,9,9,10,3,7,11,13,8,9,8,7,4,4,3,2,0,2,4,6,8,9,7,8,7,11,9,10,5,7,6,4,4,4,3,4,8,11,18,14,14,13,11,12,8,8,13,14,13,11,7,4,1,0,0,0
2022-04-06 15:00:00,0,1,1,2,7,11,13,12,19,19,20,20,24,17,11,10,3,10,7,11,8,9,9,9,11,14,13,14,10,13,11,7,4,3,2,2,12,14,13,16,17,16,16,12,14,16,14,8,9,10,7,6,5,4,7,4,6,7,9,11,12,14,19,6,6,5,8,2,6,3,2,1,0,0
2022-04-06 16:00:00,0,1,2,6,16,18,11,18,18,20,18,17,18,18,12,10,14,13,13,16,11,10,8,7,7,11,12,14,12,9,7,3,2,3,7,0,13,19,26,18,27,28,27,22,24,22,19,17,13,12,7,3,3,3,5,4,5,6,8,9,11,12,14,17,9,16,7,15,9,1,0,0,0,0
2022-04-06 17:00:00,4,6,9,12,24,26,27,23,32,30,30,35,38,29,23,26,19,13,13,12,14,12,9,13,14,21,20,19,15,11,8,5,4,3,2,6,43,46,49,28,51,53,49,26,24,24,23,20,17,8,13,11,8,7,9,11,12,11,11,11,14,17,19,20,18,21,11,19,16,7,4,2,0,0
2022-04-06 18:00:00,1,2,5,13,35,38,37,37,50,55,45,36,39,34,29,28,22,17,14,20,23,20,20,20,21,25,25,23,20,13,11,4,2,1,2,0,9,13,18,20,20,17,17,25,26,25,20,19,15,12,11,8,7,7,10,13,30,45,53,56,47,42,43,40,38,38,35,34,22,11,4,1,0,0
2022-04-06 19:00:00,1,3,5,7,13,16,0,17,26,28,31,29,31,24,20,19,22,18,14,11,10,10,8,11,10,28,27,27,24,19,12,2,0,0,1,0,1,4,7,0,0,10,16,27,25,18,15,12,6,5,6,4,2,5,6,15,20,27,21,20,20,21,18,15,14,12,11,10,11,6,4,2,0,0
2022-04-06 20:00:00,1,1,1,4,14,16,14,15,26,22,20,21,27,21,15,13,13,10,11,8,6,7,6,7,9,19,16,18,16,15,10,2,1,1,1,0,5,7,13,6,5,11,12,17,12,17,13,13,7,7,6,5,1,4,4,14,15,18,17,18,21,22,21,20,20,19,18,17,12,6,3,2,0,0
2022-04-06 21:00:00,0,0,1,4,11,12,7,8,21,25,25,26,24,20,16,11,13,13,10,11,7,8,4,8,9,16,15,22,20,17,12,5,3,1,2,0,6,5,8,9,8,7,9,15,11,12,13,11,5,3,3,4,3,4,6,5,7,11,12,11,14,8,11,5,5,5,0,4,4,2,2,1,0,0
2022-04-06 22:00:00,1,2,1,3,5,7,7,8,13,16,19,19,22,20,16,13,10,12,11,8,4,6,6,7,7,17,19,16,17,15,8,6,0,0,1,0,3,4,6,3,7,8,9,15,16,17,15,12,10,7,6,7,7,6,8,8,11,14,14,15,17,18,12,11,9,8,6,6,3,4,2,1,0,0
2022-04-06 23:00:00,1,0,3,7,13,14,13,11,13,12,13,11,11,12,8,3,9,7,6,8,6,5,4,5,8,12,13,17,16,10,6,3,0,1,0,2,3,1,0,0,0,2,10,15,14,10,11,9,8,8,6,6,4,0,10,8,8,4,4,0,5,8,6,7,5,4,3,0,4,2,0,0,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,0,1,2,3,2,0,1,0,2,2,6,0,5,3,0,4,0,0,4,13,16,17,0,14,6,3,2,0,1,0,0,0,0,0,2,0,2,6,7,0,8,0,7,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,0,1,2,3,3,4,3,0,5,4,7,5,4,0,3,2,1,3,2,6,7,12,6,12,13,2,1,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0,3,2,0,2,0,2,9,11,19,20,22,8,18,15,18,17,15,12,6,10,6,7,0,7,6,7,7,5,2,0,1,0
2022-04-07 06:00:00,0,1,2,4,5,5,4,7,4,6,12,10,3,2,3,0,2,1,2,4,6,10,7,12,10,4,4,4,3,3,2,2,2,0,0,1,2,9,10,12,10,6,13,5,2,4,0,5,6,6,8,9,8,9,10,11,10,7,14,14,12,13,14,9,10,9,5,9,7,2,0,0,4,0
2022-04-07 07:00:00,1,3,6,10,16,19,20,24,23,24,14,12,9,10,10,8,4,6,5,8,7,16,19,30,32,6,5,3,1,3,4,2,2,0,1,0,3,23,31,30,31,32,30,10,11,11,5,6,17,20,21,25,22,18,19,38,36,35,58,56,52,45,42,35,24,16,15,15,14,5,3,4,0,0
2022-04-07 08:00:00,1,4,9,29,32,35,36,35,34,34,41,37,37,23,28,15,7,4,6,12,19,40,42,49,48,15,13,16,15,10,10,12,10,2,1,0,2,17,31,32,33,28,26,14,15,12,12,11,14,16,25,34,33,26,27,43,45,44,63,64,64,62,60,57,37,38,37,35,27,7,5,3,4,0
2022-04-07 09:00:00,3,3,7,12,16,17,18,18,21,20,28,16,29,24,33,19,9,4,6,9,10,14,16,21,26,54,53,57,55,56,53,52,51,2,1,0,1,11,17,18,18,19,13,6,6,6,4,6,7,7,9,11,9,12,14,32,31,21,54,44,49,42,31,24,20,12,0,10,10,7,2,1,0,0
2022-04-07 10:00:00,0,0,1,2,7,10,0,11,14,16,18,16,17,19,16,8,5,6,6,8,5,11,12,14,16,10,9,12,9,9,15,15,11,4,4,1,3,11,14,15,15,14,9,8,7,5,1,5,5,5,6,8,8,10,11,10,10,8,13,13,14,13,23,24,20,17,16,15,12,3,1,0,0,0
2022-04-07 11:00:00,0,1,0,3,8,9,10,11,11,13,9,7,6,5,4,9,3,5,4,5,5,8,9,7,11,15,13,14,0,11,8,6,4,0,1,0,3,7,10,9,0,7,10,5,7,0,6,3,2,2,3,3,6,3,3,13,13,14,19,19,22,20,17,14,13,12,11,9,8,2,0,1,0,0
2022-04-07 12:00:00,1,1,3,4,4,6,0,4,11,10,8,9,10,10,9,7,5,5,8,8,9,12,11,11,12,16,18,20,12,18,11,10,8,6,1,0,36,43,47,13,11,12,12,11,9,12,5,10,9,8,4,5,3,3,7,4,4,4,11,9,10,6,11,11,11,8,2,7,1,4,1,0,0,0
2022-04-07 13:00:00,0,0,0,3,12,6,5,5,11,9,6,7,11,9,8,9,5,4,4,5,6,7,8,8,9,20,20,22,11,20,17,14,13,3,3,2,10,16,18,50,49,42,39,15,15,15,16,15,11,11,8,8,5,6,9,8,0,7,13,14,14,16,16,18,18,18,11,7,14,7,5,0,3,0
2022-04-07 14:00:00,0,1,2,5,11,8,0,6,14,14,13,12,12,12,8,5,4,7,5,5,7,10,2,10,9,7,9,10,9,5,4,3,2,1,2,3,10,12,16,11,18,18,19,9,11,12,2,11,8,5,3,2,2,4,3,5,8,9,8,8,9,9,11,11,13,13,11,0,10,6,1,0,0,0
2022-04-07 15:00:00,0,1,1,2,5,11,12,15,17,19,12,15,16,15,12,12,8,8,6,10,9,12,12,13,13,18,19,18,17,5,7,1,3,8,8,5,4,8,16,0,14,14,17,14,11,15,14,12,11,8,7,6,7,3,5,11,13,17,17,15,18,22,21,19,15,11,12,10,10,4,1,1,0,0
2022-04-07 16:00:00,2,0,1,3,8,12,14,16,22,20,17,16,18,16,9,10,9,8,7,10,7,11,8,9,10,18,17,25,23,19,9,6,4,5,1,6,29,36,39,40,22,36,40,22,21,18,22,17,14,8,7,5,4,4,7,7,9,13,22,22,20,21,17,14,12,12,10,8,7,3,3,1,1,0
2022-04-07 17:00:00,4,1,6,10,23,26,27,28,36,36,41,42,53,40,30,31,22,20,14,17,18,19,18,20,15,26,24,27,25,21,14,12,11,5,3,2,47,51,56,29,52,46,43,30,28,23,24,22,14,10,7,9,6,6,10,7,10,14,13,13,11,12,16,20,17,16,13,3,14,8,2,0,0,0
2022-04-07 18:00:00,3,1,7,14,33,39,38,39,63,61,46,45,53,52,33,37,34,22,15,12,15,14,13,13,13,26,27,25,23,22,9,6,5,6,5,4,8,12,13,16,7,15,16,28,29,30,27,18,11,10,9,6,5,4,7,17,20,30,33,37,44,45,33,39,37,39,40,39,28,13,5,4,2,0
2022-04-07 19:00:00,0,1,4,7,13,20,22,25,41,42,31,25,31,32,24,27,24,14,12,11,7,7,6,5,8,21,19,22,19,21,11,4,2,1,0,0,4,10,12,14,9,14,17,28,27,24,23,18,11,8,7,6,1,5,4,11,19,27,34,31,30,30,35,32,28,24,22,20,15,6,3,2,1,0
2022-04-07 20:00:00,0,0,1,5,9,5,6,8,10,14,11,13,13,12,12,11,11,12,11,9,6,6,4,2,7,20,12,10,9,9,8,1,0,1,1,2,4,8,5,7,0,7,9,13,14,15,12,10,8,5,4,2,1,1,3,3,10,22,19,22,23,18,19,18,14,14,10,13,11,5,2,0,0,0
2022-04-07 21:00:00,1,0,2,5,10,13,12,11,21,17,14,14,14,12,12,10,8,7,5,5,4,4,0,2,5,15,18,19,17,14,11,5,2,1,2,0,10,12,13,14,3,10,16,17,16,15,16,10,7,6,6,4,4,3,5,11,18,21,20,19,18,21,17,19,17,16,9,3,6,3,1,2,1,0
2022-04-07 22:00:00,0,0,3,4,6,3,4,4,9,8,11,6,9,7,10,8,11,15,10,11,9,6,5,6,9,22,23,26,21,19,15,4,1,3,1,0,2,2,4,0,0,5,8,18,19,20,19,15,13,8,5,4,3,1,4,4,5,7,11,14,19,18,18,17,15,14,14,12,11,6,4,3,0,0
2022-04-07 23:00:00,0,1,0,2,8,0,10,9,17,15,13,11,10,12,6,7,7,6,4,4,3,3,3,1,3,11,15,17,13,11,8,3,1,0,0,1,0,4,4,5,0,5,8,13,14,13,0,10,8,7,4,3,1,0,4,6,9,9,10,10,12,11,16,16,14,15,11,10,8,4,1,0,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,1,0,2,3,5,4,0,3,4,4,0,4,4,3,3,2,1,4,14,16,17,16,8,7,4,3,1,0,0,0,0,0,0,0,0,0,3,4,0,5,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,0,0,1,1,3,1,2,1,3,0,4,1,3,1,0,5,5,2,10,13,14,16,17,17,15,3,2,1,0,0,0,0,0,0,0,0,1,6,6,7,8,0,5,3,0,6,0,6,8,8,14,16,18,10,18,13,11,12,13,12,0,11,7,9,2,9,1,8,10,6,1,0,0,0
2022-04-08 06:00:00,0,1,2,3,5,2,1,5,3,5,10,8,7,3,6,4,3,1,3,4,5,8,7,8,6,6,5,5,1,4,3,0,2,0,1,0,1,8,11,9,11,11,10,4,3,5,0,3,5,7,7,7,6,8,11,19,18,16,18,15,14,12,17,15,14,10,10,8,7,2,1,0,0,0
2022-04-08 07:00:00,1,2,8,14,20,23,17,22,21,19,14,10,9,7,10,6,5,2,4,5,7,18,16,24,23,17,3,4,0,4,2,3,1,0,0,0,2,14,24,24,26,22,22,11,7,11,5,12,15,19,19,22,22,21,22,31,27,19,26,24,23,25,30,30,28,19,15,16,14,4,1,2,0,0
2022-04-08 08:00:00,0,3,8,17,22,26,27,30,33,31,47,36,42,37,47,25,7,4,3,7,11,18,25,28,28,18,14,13,12,13,0,13,12,3,2,0,2,23,34,35,32,28,30,14,11,10,9,8,11,13,20,28,28,32,26,55,54,44,66,64,70,68,64,54,54,50,49,44,37,12,6,4,0,0
2022-04-08 09:00:00,1,3,4,9,15,20,21,22,19,16,29,24,26,22,29,17,7,6,8,8,10,15,18,19,21,26,22,24,22,21,19,20,17,5,3,1,5,14,18,23,24,25,24,8,9,10,0,10,11,11,6,14,15,18,20,29,28,22,34,31,45,41,50,45,35,33,31,28,22,6,1,1,0,0
2022-04-08 10:00:00,1,1,3,6,14,16,17,18,17,15,17,14,13,11,10,7,5,3,3,6,7,11,9,10,8,12,13,14,13,12,9,7,8,6,1,1,1,5,6,8,7,7,8,6,6,6,2,4,5,6,5,7,8,8,13,7,6,4,7,8,13,14,17,16,12,10,9,3,5,2,1,1,0,0
2022-04-08 11:00:00,0,1,2,4,8,11,4,13,12,9,9,7,7,8,10,6,5,3,1,4,6,15,9,16,18,20,11,13,5,12,10,11,8,1,0,0,5,9,13,15,17,17,12,10,9,7,3,7,7,9,6,5,6,7,8,10,6,7,8,9,10,11,16,17,15,7,6,5,5,3,0,0,0,0
2022-04-08 12:00:00,1,1,3,4,6,9,6,7,12,12,15,15,21,18,19,13,7,5,2,4,4,5,6,5,4,10,12,9,9,9,10,7,7,3,2,0,8,13,15,16,10,14,13,9,10,9,6,5,9,8,6,6,5,8,8,10,11,13,16,14,16,17,12,9,15,15,14,5,13,6,2,0,0,0
2022-04-08 13:00:00,1,1,3,3,6,8,10,10,15,17,16,14,14,14,15,10,8,9,5,6,6,6,6,7,8,16,14,17,12,10,15,16,15,4,4,2,27,29,30,32,30,27,23,10,11,12,0,9,8,10,6,10,1,10,6,10,12,10,15,14,15,14,16,15,9,10,5,5,6,2,0,0,0,0
2022-04-08 14:00:00,0,1,2,7,8,11,12,13,18,21,18,17,17,15,13,12,11,9,7,7,8,11,12,11,11,11,9,9,8,7,6,5,4,3,3,2,7,15,19,20,19,18,16,17,15,11,12,11,9,12,5,4,4,5,4,4,4,5,6,8,9,9,15,16,15,16,13,11,8,5,4,0,0,0
2022-04-08 15:00:00,1,1,2,3,5,11,10,8,14,15,19,12,17,16,12,9,9,15,12,13,15,16,16,17,14,22,21,23,22,5,12,5,3,3,2,0,10,16,30,32,33,34,36,24,22,21,17,16,13,12,13,8,7,8,9,9,9,12,11,9,12,14,15,10,10,11,11,11,6,4,1,1,0,0
2022-04-08 16:00:00,1,2,3,8,13,15,13,13,26,23,23,16,17,8,14,10,10,10,8,7,8,14,13,10,8,10,12,14,13,10,7,3,1,1,2,2,16,21,24,25,25,27,28,24,21,20,19,15,13,11,8,8,4,6,13,9,8,10,11,10,11,13,14,17,18,18,16,14,10,6,2,0,0,0
2022-04-08 17:00:00,7,1,10,11,18,19,20,21,30,29,29,28,33,30,27,26,17,22,17,10,18,19,17,19,21,31,24,25,12,21,13,5,3,3,3,2,12,23,32,33,33,30,27,25,23,22,19,20,17,15,12,9,5,9,5,8,9,14,17,16,21,31,40,41,34,33,29,9,7,3,1,0,0,0
2022-04-08 18:00:00,2,3,9,16,37,51,54,56,61,53,35,37,44,38,22,21,18,15,12,14,11,11,10,9,10,14,13,17,13,10,7,2,1,0,3,3,9,16,26,31,32,30,30,27,29,29,25,20,9,8,5,2,1,2,7,19,28,33,35,34,29,26,24,24,21,20,16,28,22,10,3,2,0,0
2022-04-08 19:00:00,1,1,4,7,12,14,17,14,16,27,24,20,25,23,16,25,27,17,12,10,9,8,10,10,10,27,24,25,23,17,10,6,4,0,1,0,4,7,10,11,12,11,14,18,26,25,23,18,12,9,6,5,4,5,5,16,30,37,38,37,31,29,21,18,17,17,15,14,10,7,4,3,1,0
2022-04-08 20:00:00,2,2,0,3,12,14,9,8,9,8,9,11,8,10,9,11,14,12,11,10,9,9,7,7,8,16,14,15,12,9,6,4,2,0,0,0,8,11,9,10,9,9,12,13,17,17,16,14,10,5,7,3,2,0,4,5,9,14,10,11,16,16,17,16,13,12,9,3,8,7,5,2,1,0
2022-04-08 21:00:00,1,0,5,8,13,14,14,15,22,19,18,17,16,17,13,12,11,14,7,8,4,6,4,4,5,16,17,18,16,13,7,1,0,0,5,0,3,5,6,6,0,6,10,14,12,14,12,11,6,4,6,4,7,8,9,12,16,18,12,11,14,14,19,19,10,13,10,10,9,4,2,1,0,0
2022-04-08 22:00:00,1,0,0,3,5,4,0,4,10,10,14,14,11,9,9,9,8,11,10,11,7,6,5,4,8,23,23,27,25,20,11,5,0,0,2,0,3,6,2,0,7,3,9,19,8,10,16,12,9,5,5,4,3,4,5,10,13,14,15,11,11,11,14,5,17,21,14,20,18,9,3,1,0,0
2022-04-08 23:00:00,0,0,0,0,7,9,9,0,11,12,13,14,15,14,8,7,8,12,8,5,4,7,3,4,6,13,14,15,13,12,7,4,1,0,0,0,1,1,4,0,6,3,14,20,14,21,20,15,11,10,9,8,7,6,8,7,7,7,7,8,10,7,12,11,9,6,6,4,3,3,2,0,0,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,0,0,0,0,1,0,0,0,2,0,3,0,4,6,3,2,2,0,3,9,12,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,1,4,0,5,6,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,1,2,1,0,2,0,0,0,4,3,4,2,4,3,2,0,3,2,4,7,6,9,10,13,12,2,1,1,0,0,0,0,0,0,0,0,0,3,3,2,4,0,4,2,0,1,1,2,3,2,6,7,8,11,11,5,3,5,5,5,4,0,3,5,1,6,0,0,5,2,0,1,0,0
2022-04-09 06:00:00,0,1,2,1,3,2,0,3,6,2,6,3,4,4,5,4,3,2,3,1,2,3,2,0,1,1,2,2,0,1,0,0,1,0,0,0,0,2,5,6,0,4,0,3,0,2,0,1,0,0,2,3,0,4,2,11,9,8,7,4,6,5,10,6,8,6,4,3,4,3,2,1,0,0
2022-04-09 07:00:00,0,1,3,4,3,5,4,3,6,7,10,7,7,5,7,6,4,3,0,2,6,1,5,4,4,4,3,2,0,0,2,1,0,0,0,0,1,5,8,9,6,5,8,3,4,3,5,4,8,7,9,1,4,8,2,5,6,4,6,7,7,8,3,7,6,5,3,0,3,1,1,0,0,0
2022-04-09 08:00:00,0,2,3,4,7,6,8,6,13,13,8,7,10,6,5,3,4,3,4,6,5,7,9,9,8,6,7,4,2,0,2,3,2,0,0,0,1,14,21,22,23,14,21,10,1,9,0,9,10,10,11,11,5,12,10,14,15,12,19,7,16,12,17,16,14,12,5,4,11,3,0,0,0,0
2022-04-09 09:00:00,0,1,5,9,14,18,18,20,25,24,20,15,20,18,21,16,7,3,2,3,4,9,0,8,7,4,3,2,1,0,1,1,1,2,0,1,3,9,14,15,15,16,18,6,4,4,3,5,4,5,7,7,8,9,10,11,12,12,30,23,23,21,18,14,6,5,4,2,1,1,0,0,1,0
2022-04-09 10:00:00,0,0,1,4,8,9,10,10,13,13,15,12,14,19,15,11,7,5,4,10,6,13,12,13,13,6,5,2,0,4,2,3,2,0,0,0,3,10,14,16,17,18,13,11,10,10,9,8,9,9,7,9,0,10,1,6,4,8,17,16,13,10,9,7,7,6,0,5,4,3,0,0,0,0
2022-04-09 11:00:00,1,2,3,4,8,7,5,6,12,12,11,14,14,14,11,9,11,12,11,11,13,19,18,17,14,10,9,8,5,6,5,4,6,0,4,2,10,16,23,27,9,28,23,13,11,11,10,6,8,5,10,12,5,3,17,6,7,8,11,12,12,11,11,12,10,9,8,6,4,3,1,0,0,0
2022-04-09 12:00:00,1,2,2,2,9,10,11,12,15,13,10,10,9,5,9,9,5,7,8,9,10,13,7,10,14,5,6,6,2,2,2,1,0,0,0,0,2,16,21,24,23,21,20,8,9,9,8,10,12,13,8,11,6,11,14,10,9,5,7,6,8,7,11,7,9,8,0,5,3,4,1,0,0,0
2022-04-09 13:00:00,0,1,5,9,19,18,15,17,25,26,15,17,24,22,22,17,14,11,6,7,7,8,7,9,12,11,8,9,8,6,7,2,3,0,0,1,3,10,21,24,24,21,22,16,16,17,16,12,14,13,12,10,5,15,12,12,14,11,15,16,15,14,12,8,10,11,8,9,7,1,0,0,1,0
2022-04-09 14:00:00,0,2,3,4,9,13,3,17,19,20,18,16,23,22,18,16,15,11,6,10,11,13,12,12,11,24,27,27,25,19,9,3,2,1,0,0,4,13,22,23,23,21,20,17,8,6,6,6,9,5,7,6,5,5,8,8,8,8,16,11,15,12,14,17,16,13,12,11,10,5,2,3,2,0
2022-04-09 15:00:00,0,0,1,6,12,11,4,5,17,19,6,4,8,8,11,12,7,9,8,9,9,10,10,8,9,15,20,23,21,17,11,4,1,3,1,6,3,12,24,24,25,24,27,27,27,23,19,17,13,11,8,7,6,5,9,5,6,10,11,10,10,10,17,19,18,23,22,20,11,3,0,0,0,0
2022-04-09 16:00:00,0,1,1,7,14,16,15,17,22,21,20,24,23,19,17,17,15,16,10,13,11,15,14,13,10,11,13,12,8,7,4,1,0,0,0,1,12,20,25,26,27,26,22,28,12,15,8,12,18,19,14,13,9,6,12,8,7,8,7,10,8,10,15,14,10,11,11,10,7,4,1,0,0,0
2022-04-09 17:00:00,0,0,2,8,12,13,13,17,18,18,14,18,21,20,15,12,13,12,11,8,12,15,15,14,13,16,14,16,15,9,7,2,0,0,1,2,17,20,22,21,23,17,19,13,28,27,27,24,24,13,10,5,4,4,5,9,18,20,19,17,19,19,23,23,20,22,22,20,17,3,2,0,1,0
2022-04-09 18:00:00,1,1,1,4,8,11,12,10,18,11,22,23,24,20,17,12,11,14,14,12,10,14,12,14,13,19,15,18,12,17,13,7,2,0,2,0,7,11,18,19,14,21,22,13,13,11,9,10,6,7,7,4,6,1,7,5,9,9,10,7,10,12,19,20,20,19,18,14,10,5,2,1,0,0
2022-04-09 19:00:00,0,3,4,5,10,14,10,13,14,9,9,5,6,8,6,8,5,14,13,10,11,11,9,8,8,21,16,19,16,13,8,5,1,0,0,0,3,13,16,0,15,14,15,15,12,13,13,12,5,2,4,6,6,6,8,12,11,10,15,14,15,16,19,19,15,14,12,13,8,3,2,1,0,0
2022-04-09 20:00:00,0,0,0,2,7,9,9,9,13,14,9,8,6,8,7,6,5,6,7,8,7,9,7,6,9,26,26,25,23,19,9,4,2,0,1,0,2,4,3,6,6,5,6,13,12,15,9,7,9,5,5,4,3,1,6,9,12,14,14,11,9,8,11,10,6,9,7,5,4,1,1,0,0,0
2022-04-09 21:00:00,0,0,0,2,4,4,5,4,3,2,4,0,5,0,6,4,6,7,8,9,9,7,5,4,6,22,16,23,10,15,10,6,3,0,0,0,2,3,5,7,9,4,11,13,0,13,12,15,8,0,7,6,3,1,3,3,6,5,6,8,13,9,15,7,13,10,9,7,7,3,2,0,0,0
2022-04-09 22:00:00,0,0,1,2,4,5,4,1,12,5,10,11,13,9,6,5,6,13,12,12,11,6,6,7,11,19,18,18,13,14,10,4,1,0,2,0,5,7,8,6,4,3,9,14,15,11,13,12,7,7,6,4,4,5,3,3,5,4,5,6,8,9,20,10,17,19,13,11,7,4,3,1,0,0
