Unnamed: 0,1_양천공영차고지,2_신정현대아파트,3_양천고등학교,4_정랑고개.양천벤처타운,5_신트리아파트,6_신트리공원.목동아파트11단지,7_목동12단지,8_양천구민체육센터.양천일자리센터,9_양천구청,10_양천공원,11_신정2동주민센터,12_새마을금고,13_오목교역.청학스포츠타운,14_오목교역.동신한방병원,15_관악고등학교,16_양평신동아아파트,17_교보앞,18_당산동진로아파트,19_김안과병원,20_경방타임스퀘어.신세계백화점,21_남부지방법원등기국.구로세무서(에이스하이테크시티),22_문래동남성아파트,23_신도림역,24_신도림동.구로역,25_구일역.중앙유통상가,26_동양미래대학.구로성심병원,27_개봉역.영화아파트,28_경인중학교.개봉사거리,29_오류1동주민센터.오류문화센터,30_오류동역,31_오류2동새마을금고,32_오류2동주민센터,33_천왕역1번출구,34_연지타운2단지,35_구로우체국.이펜하우스3단지후문,36_천왕이펜하우스5단지,37_천왕이펜하우스3.4단지,38_천왕이펜하우스3단지입구,39_천왕이펜하우스2단지,40_천왕역3번출구,41_오남중학교.삼미주택,42_금강수목원아파트,43_수궁동주민센터,44_수궁119안전센터,45_예림디자인고.오류고.서울공연예술고,46_서서울생활과학고.궁동도서관,47_신정숲속마을아파트,48_양천공영차고지
2022-03-31 16:00:00,2,41,42,39,39,43,35,29,26,27,23,18,10,12,12,13,10,9,12,11,18,18,26,24,18,21,38,37,38,36,31,30,25,15,13,8,8,9,10,10,11,12,9,5,12,13,10,0
2022-03-31 17:00:00,2,6,13,14,23,4,20,18,19,19,16,16,10,9,10,10,15,17,16,20,22,25,31,33,36,31,29,25,24,26,21,19,15,14,13,6,8,10,9,12,17,15,11,11,15,5,12,0
2022-03-31 18:00:00,3,6,12,13,15,17,16,22,28,29,30,26,21,15,18,44,52,59,54,30,34,31,38,40,45,44,40,35,26,23,23,22,18,15,14,7,7,8,3,17,14,11,9,5,4,5,4,0
2022-03-31 19:00:00,1,3,5,2,6,6,17,12,11,10,15,13,10,8,7,6,9,17,21,23,25,16,32,29,31,26,26,26,20,23,17,16,12,12,11,4,5,6,4,10,11,10,6,2,1,0,3,0
2022-03-31 20:00:00,0,0,1,2,1,1,2,5,10,10,13,11,9,10,11,10,9,6,6,13,14,13,15,13,20,21,21,19,20,20,23,21,17,16,11,4,1,2,3,7,7,6,5,3,2,1,1,0
2022-03-31 21:00:00,1,2,3,2,5,0,4,0,6,7,7,10,8,9,11,10,11,8,8,17,18,18,24,18,16,16,19,20,20,26,25,21,16,14,10,5,3,4,3,5,4,4,4,2,4,0,2,0
2022-03-31 22:00:00,0,1,1,2,0,1,4,8,7,8,11,13,14,16,13,12,11,11,9,12,11,5,26,25,24,22,21,20,17,18,16,12,8,7,3,2,1,0,2,6,7,4,5,3,2,0,1,0
2022-03-31 23:00:00,0,1,0,0,0,0,2,3,3,2,4,5,5,8,5,4,6,4,5,9,12,12,17,16,16,14,14,13,11,12,8,7,12,10,8,3,1,1,0,1,0,1,0,0,0,0,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,1,1,3,0,6,0,0,3,3,4,5,6,4,8,9,10,11,12,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,1,1,3,3,6,7,7,9,9,10,3,10,6,5,8,7,6,3,3,3,1,2,1,2,3,4,4,6,6,2,5,4,2,0,1,2,3,3,2,1,0,1,2,0,0,0,0,0
2022-04-01 06:00:00,1,4,7,10,14,15,19,22,21,21,17,15,10,7,5,8,5,7,6,3,2,0,3,2,3,1,3,3,4,4,4,0,5,2,1,3,6,4,7,6,0,6,3,1,5,1,3,0
2022-04-01 07:00:00,1,10,20,25,31,31,37,38,43,36,38,35,12,12,11,12,11,10,8,6,5,0,5,9,8,6,4,6,9,11,9,6,13,32,33,46,50,57,47,66,66,67,46,45,14,7,6,0
2022-04-01 08:00:00,3,13,22,26,32,36,32,30,33,44,45,40,22,24,19,17,13,11,8,11,8,6,24,21,8,5,6,7,11,14,9,8,8,10,9,16,21,27,24,25,23,23,22,17,6,5,3,0
2022-04-01 09:00:00,2,3,10,13,22,23,23,28,18,29,30,25,15,16,14,10,8,7,6,5,3,2,9,8,9,5,6,4,8,7,10,8,7,2,5,6,13,14,14,16,18,5,13,6,4,0,3,0
2022-04-01 10:00:00,1,4,12,14,17,18,20,19,18,17,16,18,13,15,16,15,13,2,9,6,6,0,4,3,4,4,0,6,7,9,7,6,3,0,2,2,3,4,3,6,7,7,6,5,2,0,1,0
2022-04-01 11:00:00,2,4,6,9,8,5,10,11,14,13,14,13,11,11,10,12,13,12,13,7,2,3,10,8,6,6,5,6,7,6,7,8,7,5,4,3,3,4,0,6,5,6,2,5,1,3,0,0
2022-04-01 12:00:00,0,0,8,10,7,8,9,10,6,12,14,14,11,11,9,8,9,9,8,6,7,8,10,10,9,8,10,9,8,11,9,6,7,7,6,3,3,3,2,5,0,0,3,2,1,2,1,0
2022-04-01 13:00:00,1,6,9,10,16,21,20,21,23,25,25,24,14,14,7,8,12,14,12,10,10,6,14,16,14,12,14,13,18,22,19,16,16,10,7,3,4,5,4,5,4,5,4,3,0,0,2,0
2022-04-01 14:00:00,1,4,6,7,8,8,8,11,10,12,7,13,9,6,12,13,14,12,11,10,10,10,11,15,20,19,21,22,19,15,13,13,10,7,7,5,4,7,4,6,27,26,19,14,3,0,2,0
2022-04-01 15:00:00,7,12,23,24,26,28,26,26,28,27,25,15,10,14,13,14,18,20,19,19,19,17,29,28,29,27,20,21,20,21,16,16,13,12,12,8,5,8,9,7,12,4,7,4,8,2,7,1
2022-04-01 16:00:00,8,33,44,42,43,44,31,32,29,27,21,14,8,9,12,12,16,17,17,18,19,18,19,21,21,28,32,33,31,29,27,25,23,20,18,15,3,5,6,8,8,6,4,3,4,6,1,0
2022-04-01 17:00:00,2,8,15,19,24,25,30,30,32,31,32,30,13,11,10,13,15,19,22,26,25,24,30,30,30,37,38,34,24,28,25,21,15,11,9,7,11,13,12,11,11,9,8,7,5,5,2,0
2022-04-01 18:00:00,1,9,11,12,13,14,15,16,24,26,27,28,21,23,20,28,35,46,47,33,36,31,39,39,41,35,33,34,37,40,32,30,24,15,16,7,8,10,9,14,17,15,10,7,5,4,1,0
2022-04-01 19:00:00,1,4,10,4,11,0,9,11,14,11,15,17,11,17,18,19,23,23,18,16,18,17,23,25,33,26,24,25,25,22,16,14,14,12,9,5,8,8,7,11,7,10,6,4,2,0,1,0
2022-04-01 20:00:00,0,2,3,5,8,0,9,11,17,15,19,18,14,15,14,11,10,12,14,19,18,20,22,21,21,25,19,18,20,22,19,18,12,11,8,3,4,4,6,7,8,3,7,6,3,0,0,0
2022-04-01 21:00:00,2,4,1,3,5,3,7,5,6,1,12,14,11,13,14,6,7,9,8,16,15,15,19,12,15,17,24,22,17,19,17,16,15,8,10,5,4,1,0,6,4,5,1,0,3,0,0,0
2022-04-01 22:00:00,1,2,3,2,2,1,4,5,7,5,6,10,7,13,10,10,13,10,10,11,11,12,28,21,23,23,19,21,17,17,16,9,13,12,10,7,3,1,3,5,3,4,3,1,2,0,0,0
2022-04-01 23:00:00,0,2,2,3,0,0,3,3,3,0,3,4,4,6,5,0,2,6,4,8,10,0,17,19,9,19,15,16,15,18,10,17,8,13,4,5,4,5,4,5,1,4,3,1,1,0,0,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,1,2,2,0,3,0,0,0,0,2,3,4,3,4,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,1,1,2,3,6,0,5,3,4,3,4,5,1,4,5,3,1,2,4,3,0,0,4,3,0,2,0,3,0,2,2,1,1,1,0,0,1,1,0,2,1,2,0,0,0,0,0,0
2022-04-02 06:00:00,0,2,1,0,2,2,3,0,0,0,2,1,1,1,1,0,2,3,2,1,1,2,3,0,3,2,3,3,3,0,2,1,1,0,0,3,2,3,0,2,1,0,0,0,0,0,1,0
2022-04-02 07:00:00,2,3,4,0,7,0,3,3,0,5,5,2,4,5,6,2,6,6,3,2,2,0,7,0,4,3,3,4,5,0,5,2,5,3,2,5,7,8,7,4,0,5,5,2,2,0,1,0
2022-04-02 08:00:00,2,3,5,6,10,14,16,10,8,15,14,15,10,9,7,9,9,6,5,5,3,0,4,3,1,3,4,4,1,3,4,2,3,1,1,5,5,8,7,8,9,7,6,0,4,3,2,0
2022-04-02 09:00:00,2,3,6,8,11,12,16,17,11,16,15,14,12,11,12,9,8,7,7,5,4,0,7,8,7,8,7,11,6,7,6,5,4,0,3,5,5,6,5,5,3,2,1,4,3,0,4,0
2022-04-02 10:00:00,1,2,7,10,13,13,20,21,21,19,21,20,15,15,18,18,17,8,8,6,4,0,4,6,3,8,9,10,10,12,10,7,3,6,5,7,4,4,5,5,6,4,2,1,0,1,2,0
2022-04-02 11:00:00,0,2,3,5,10,20,11,17,20,20,21,18,10,13,10,18,19,14,11,9,8,6,9,10,6,5,6,9,9,12,10,9,5,4,8,6,7,3,5,5,4,5,4,3,2,0,2,0
2022-04-02 12:00:00,2,6,11,12,20,22,24,24,22,23,21,22,14,19,24,21,23,20,18,18,17,16,16,15,13,17,16,16,16,19,15,12,9,7,5,3,5,7,6,8,10,6,7,3,2,0,0,0
2022-04-02 13:00:00,4,8,10,13,18,10,15,19,22,23,26,24,20,18,20,25,25,25,20,21,23,22,31,30,26,16,16,17,12,14,11,6,9,10,8,8,10,12,11,11,8,7,5,1,4,3,2,0
2022-04-02 14:00:00,3,4,12,15,16,19,20,25,26,16,27,30,16,18,13,13,16,17,11,11,12,11,20,19,17,11,11,12,8,13,14,13,11,10,9,5,8,9,8,7,5,8,9,7,5,0,4,0
2022-04-02 15:00:00,2,7,12,14,16,17,25,36,34,38,40,40,27,13,12,11,16,18,13,18,14,14,17,15,16,15,13,19,17,22,17,15,15,13,0,6,4,6,2,8,6,7,6,2,4,1,1,0
2022-04-02 16:00:00,0,5,6,11,13,12,18,20,23,25,31,30,18,22,24,23,26,21,18,18,20,19,24,22,20,20,20,23,23,28,18,17,11,12,10,11,9,9,8,9,3,8,5,4,2,0,1,0
2022-04-02 17:00:00,1,5,8,10,16,0,21,25,25,27,25,29,19,16,11,13,11,9,10,19,23,24,28,27,27,35,34,31,28,28,25,26,20,19,17,4,4,5,4,5,7,6,6,5,6,0,4,0
2022-04-02 18:00:00,5,6,8,11,12,5,13,15,17,17,17,17,12,11,12,12,15,16,16,19,21,18,27,27,27,29,29,26,25,26,20,19,16,11,10,7,5,0,4,6,8,6,4,4,3,0,2,0
2022-04-02 19:00:00,2,2,3,3,5,6,7,10,9,9,11,13,11,9,6,11,11,12,17,14,15,0,22,24,22,21,23,23,18,23,17,9,11,7,0,3,5,0,3,3,4,3,2,0,3,2,0,0
2022-04-02 20:00:00,0,1,0,2,2,1,4,4,5,7,8,10,8,9,10,8,6,5,8,22,14,20,23,22,24,26,24,23,18,17,14,10,11,8,7,6,2,3,5,3,3,3,2,0,0,0,0,0
2022-04-02 21:00:00,0,1,2,1,0,1,1,2,4,5,4,5,6,8,10,4,12,5,14,17,0,9,22,23,20,18,20,16,21,20,14,13,10,7,5,3,3,0,0,4,3,4,2,1,2,0,0,0
2022-04-02 22:00:00,0,0,0,0,0,0,3,6,7,7,7,5,6,12,3,11,10,4,6,12,14,16,20,21,15,22,21,20,18,22,19,19,18,16,14,5,4,0,5,8,5,1,1,0,0,0,0,0
2022-04-02 23:00:00,0,0,0,0,0,0,1,0,3,0,0,0,1,2,0,3,4,6,7,11,11,4,22,21,19,19,14,11,11,12,10,9,7,5,3,6,4,2,3,3,2,1,1,1,0,0,0,0
2022-04-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 04:00:00,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 05:00:00,0,2,1,4,5,0,4,0,5,4,5,0,4,0,1,5,0,3,2,2,0,0,0,0,1,2,0,3,3,4,1,0,1,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0
2022-04-03 06:00:00,0,1,3,6,4,5,3,4,3,0,2,2,0,0,4,0,3,5,3,2,1,0,2,2,0,1,0,3,2,0,1,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0
2022-04-03 07:00:00,0,1,2,1,2,0,1,3,3,0,4,5,4,4,0,1,5,4,0,0,0,1,2,0,1,0,0,2,2,3,2,0,1,1,0,1,2,3,0,1,3,0,2,0,1,0,0,0
2022-04-03 08:00:00,2,6,8,3,9,7,12,11,6,8,4,11,3,3,4,6,2,4,4,3,0,0,2,4,1,3,3,1,2,3,3,2,2,2,1,3,4,6,3,5,0,4,2,5,1,0,0,0
2022-04-03 09:00:00,3,8,13,10,11,9,9,10,13,12,12,5,9,6,3,6,5,6,7,6,5,0,1,0,5,6,6,4,10,11,5,3,5,4,1,2,4,2,3,3,4,2,2,0,4,1,3,0
2022-04-03 10:00:00,3,3,5,6,8,9,11,13,12,15,16,16,12,12,8,13,13,11,11,5,0,3,5,4,3,6,5,4,6,6,10,9,5,2,3,6,6,6,4,5,5,0,4,3,2,0,1,0
2022-04-03 11:00:00,3,7,9,11,15,11,18,19,18,18,12,19,9,11,11,12,13,15,12,5,4,2,9,0,6,4,4,6,3,5,3,0,3,0,0,4,4,4,0,5,4,3,2,2,3,0,0,0
2022-04-03 12:00:00,3,5,11,3,15,12,14,14,18,21,22,23,13,13,14,13,13,12,12,12,11,12,15,13,11,10,13,6,9,8,13,2,11,10,3,7,7,12,14,14,4,12,8,0,2,0,0,0
2022-04-03 13:00:00,1,4,10,12,15,15,16,22,27,28,26,28,19,17,17,17,17,17,13,17,16,3,25,28,27,12,5,13,12,10,9,8,5,5,4,10,11,10,10,7,8,7,7,6,6,2,1,0
2022-04-03 14:00:00,1,3,4,9,11,12,18,20,24,27,25,24,14,16,15,16,21,20,17,11,10,3,12,10,8,6,5,9,10,8,7,7,5,4,5,4,5,6,5,9,7,0,5,0,0,3,4,0
2022-04-03 15:00:00,2,6,4,7,9,10,15,12,13,14,15,18,15,14,16,13,13,12,12,8,11,7,16,14,13,12,10,9,10,10,10,9,7,6,4,9,5,6,5,5,6,0,4,3,0,0,1,0
2022-04-03 16:00:00,1,5,7,8,11,5,13,14,16,15,17,18,13,16,18,21,21,21,15,13,13,14,20,19,17,15,17,16,17,16,11,8,7,4,6,4,4,6,2,9,4,4,3,0,3,0,3,0
2022-04-03 17:00:00,1,8,12,14,15,15,18,18,16,10,17,16,12,9,8,11,11,10,13,20,19,20,21,20,19,15,18,13,14,13,13,12,10,7,5,7,6,7,6,5,8,4,5,3,2,0,1,1
2022-04-03 18:00:00,2,2,4,0,6,6,11,12,16,14,18,16,13,7,6,8,7,7,7,12,13,12,18,17,18,21,19,20,23,24,24,23,19,15,9,7,5,4,3,6,7,5,6,5,2,0,0,0
2022-04-03 19:00:00,0,5,6,0,3,0,5,6,8,7,9,0,7,7,7,5,9,7,7,16,17,5,18,17,17,15,11,14,15,16,10,11,10,5,4,4,5,6,6,7,0,0,6,2,5,0,0,0
2022-04-03 20:00:00,0,2,3,1,3,2,2,4,3,3,6,8,6,4,5,3,6,8,7,17,14,15,26,20,19,21,14,12,17,13,13,7,11,10,9,5,4,2,3,5,4,0,3,2,0,2,0,0
2022-04-03 21:00:00,0,0,2,0,2,0,1,1,3,0,4,9,9,11,13,10,9,5,4,11,6,8,15,14,17,15,20,19,14,16,14,12,10,8,7,5,4,0,0,6,6,5,4,2,0,0,0,0
2022-04-03 22:00:00,0,1,0,0,1,0,5,6,2,5,6,7,5,7,7,6,7,7,5,7,8,5,13,13,11,12,10,7,6,8,10,4,10,9,4,8,5,4,1,4,3,3,1,2,1,0,0,0
2022-04-03 23:00:00,1,5,0,4,0,0,0,0,1,0,0,2,0,0,1,0,2,1,1,7,6,5,13,7,0,12,11,12,12,10,8,9,6,4,3,1,0,0,0,2,0,0,0,0,0,0,0,0
2022-04-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 04:00:00,1,0,3,0,3,0,0,4,0,3,6,8,0,11,5,12,13,13,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 05:00:00,1,2,3,6,7,3,13,12,7,14,15,14,9,3,10,9,8,8,7,5,4,5,3,2,0,3,4,5,4,2,3,1,1,0,0,1,0,3,2,1,0,2,0,0,0,0,0,0
2022-04-04 06:00:00,1,6,11,7,15,9,17,19,18,19,20,18,10,8,8,7,4,6,7,2,1,0,1,3,3,0,3,4,2,5,5,3,6,7,8,15,9,10,11,10,9,7,5,0,4,4,3,0
2022-04-04 07:00:00,3,11,17,22,29,32,39,44,45,44,47,44,17,16,13,9,8,10,6,3,3,2,3,4,1,3,4,0,4,6,7,0,12,21,21,40,46,56,56,61,67,54,52,49,20,9,5,0
2022-04-04 08:00:00,1,13,27,32,39,40,45,45,45,45,47,46,28,28,22,17,12,14,12,13,10,0,16,14,9,9,10,9,10,12,11,10,8,6,7,8,19,26,20,12,13,12,12,11,8,6,5,0
2022-04-04 09:00:00,1,6,11,13,17,19,21,23,21,20,19,19,11,14,13,13,11,9,7,6,1,0,11,10,6,7,6,9,8,8,7,6,6,5,6,7,10,10,9,9,11,10,8,6,4,3,2,0
2022-04-04 10:00:00,2,4,6,7,8,8,11,12,14,13,13,13,9,11,9,9,8,8,8,6,6,5,7,7,4,8,5,10,8,8,8,8,7,4,6,4,4,6,5,4,3,3,3,1,2,0,0,0
2022-04-04 11:00:00,1,3,4,8,9,9,11,10,12,13,14,13,9,8,10,11,12,13,10,8,3,0,8,3,6,6,5,4,6,8,5,4,3,2,0,8,7,8,6,5,6,0,5,3,1,0,2,0
2022-04-04 12:00:00,1,3,4,0,6,3,8,10,10,10,11,10,5,11,9,10,10,9,8,6,5,1,6,6,6,7,6,5,5,8,12,4,6,10,3,9,5,6,6,7,4,5,4,2,3,0,1,0
2022-04-04 13:00:00,0,4,5,7,9,9,13,14,14,15,17,15,11,10,10,10,11,14,9,8,6,10,8,9,8,8,9,10,15,16,15,13,10,8,7,3,3,3,2,3,5,5,4,0,2,0,1,0
2022-04-04 14:00:00,0,2,3,3,4,5,4,6,7,7,7,8,7,7,9,10,11,11,9,10,11,11,13,10,10,10,9,12,10,8,6,5,5,6,3,5,6,5,3,3,3,5,3,1,3,4,1,0
2022-04-04 15:00:00,2,4,19,5,20,11,11,14,14,10,15,15,12,11,10,9,12,11,12,12,16,14,14,13,21,20,21,22,23,23,16,9,15,11,10,8,4,5,4,5,6,10,7,5,4,5,4,0
2022-04-04 16:00:00,1,25,52,53,52,49,47,43,40,35,32,24,16,13,13,13,16,17,12,14,16,15,22,17,39,39,40,41,38,42,35,33,28,24,20,9,5,10,8,8,9,10,8,5,4,0,3,0
2022-04-04 17:00:00,4,9,15,23,25,24,26,24,22,21,22,18,9,8,10,10,15,16,18,18,23,21,31,24,24,20,21,22,22,24,21,20,15,14,12,9,12,11,9,14,15,15,12,11,9,8,7,0
2022-04-04 18:00:00,5,6,8,10,14,15,17,17,21,21,21,20,14,16,22,29,43,51,47,27,39,30,29,33,32,31,31,33,31,37,30,28,21,15,12,12,12,4,5,12,13,12,7,6,8,7,8,0
2022-04-04 19:00:00,3,4,6,0,9,8,12,10,8,0,9,10,5,7,6,6,9,8,9,17,18,21,22,24,25,24,23,26,19,24,15,10,16,14,12,7,12,10,7,13,11,10,8,4,3,2,3,0
2022-04-04 20:00:00,0,0,0,1,2,1,3,3,5,6,10,11,11,13,9,8,8,7,6,12,15,0,16,17,20,21,19,20,18,20,15,17,12,11,9,4,2,0,1,6,6,8,6,3,1,0,0,0
2022-04-04 21:00:00,0,1,2,2,2,3,4,4,7,8,4,10,7,6,6,6,7,8,6,7,10,9,16,16,16,16,16,15,16,17,13,8,11,10,9,6,3,0,0,6,5,4,3,1,0,0,1,0
2022-04-04 22:00:00,1,2,0,0,0,2,3,4,9,4,10,15,15,14,12,5,14,13,10,13,12,11,15,17,16,17,20,21,12,14,12,11,9,8,6,2,1,2,2,3,3,2,2,1,0,0,0,0
2022-04-04 23:00:00,0,0,0,0,1,0,0,0,3,0,4,5,4,5,3,3,4,2,5,6,6,3,9,10,8,8,10,5,8,9,7,7,4,3,6,3,0,1,1,2,1,0,0,0,1,0,0,0
2022-04-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 04:00:00,1,2,5,4,3,0,6,7,1,8,9,4,8,8,9,9,11,13,11,8,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 05:00:00,1,2,3,2,4,3,9,9,7,9,10,9,3,5,5,8,7,6,8,6,2,5,4,3,1,5,2,7,4,3,3,1,1,2,0,3,3,2,1,2,3,2,3,0,0,0,2,0
2022-04-05 06:00:00,2,4,7,9,12,13,16,17,17,14,16,14,7,5,7,8,6,8,6,5,4,0,5,3,6,0,4,7,5,6,6,7,9,10,11,3,5,7,7,8,7,6,5,1,5,3,1,0
2022-04-05 07:00:00,3,17,24,33,44,48,60,59,44,45,50,41,15,20,17,18,16,15,9,5,4,0,5,4,4,5,6,5,6,8,10,9,11,24,26,41,55,68,64,65,70,68,56,50,22,5,3,0
2022-04-05 08:00:00,3,9,18,23,31,34,39,42,61,60,63,56,29,31,24,19,17,19,11,14,8,0,19,16,11,10,9,9,9,11,11,10,10,5,5,17,22,28,26,21,20,21,19,24,13,7,10,0
2022-04-05 09:00:00,4,9,12,13,18,19,22,25,23,24,22,21,10,10,10,15,13,8,10,8,10,11,13,14,11,11,2,11,7,5,6,5,4,3,4,10,18,20,19,8,9,9,8,6,3,0,2,0
2022-04-05 10:00:00,2,6,8,8,12,13,16,16,21,21,22,23,15,16,15,11,11,10,10,6,8,0,6,7,9,11,9,10,9,7,4,7,6,4,3,5,5,8,6,7,5,3,0,4,1,0,0,0
2022-04-05 11:00:00,1,2,5,8,9,10,12,13,16,16,15,15,9,11,10,9,12,12,12,11,13,11,12,9,8,8,6,6,6,7,5,3,4,2,2,3,3,5,4,4,5,6,2,6,5,0,4,0
2022-04-05 12:00:00,1,3,6,6,9,11,15,14,15,14,16,17,15,14,13,10,11,13,11,8,10,9,13,11,11,12,10,10,11,14,11,10,9,8,6,2,6,0,1,7,8,9,7,6,5,0,0,0
2022-04-05 13:00:00,3,5,6,7,11,14,13,18,23,22,21,22,8,9,10,12,15,14,9,7,6,4,16,17,14,12,13,16,13,16,11,11,6,7,0,6,6,5,2,4,5,0,4,1,3,2,2,0
2022-04-05 14:00:00,3,6,6,7,12,7,16,17,18,12,16,13,8,11,10,8,10,9,11,10,11,11,19,16,13,14,12,11,10,13,14,12,13,11,11,8,6,5,0,8,16,5,7,5,2,1,2,0
2022-04-05 15:00:00,1,3,20,21,19,4,8,10,9,9,10,9,6,9,7,8,11,10,11,13,16,18,21,23,22,26,35,32,26,27,20,18,10,8,8,5,6,7,6,8,35,33,20,8,3,2,4,0
2022-04-05 16:00:00,12,31,47,41,48,46,42,40,30,25,23,17,13,11,14,14,17,19,19,16,18,16,19,21,30,26,30,32,26,32,27,25,22,19,16,7,4,5,4,6,7,10,9,6,11,25,15,0
2022-04-05 17:00:00,2,5,6,5,12,12,12,17,17,17,20,19,13,11,12,12,14,13,14,20,23,16,25,23,26,29,30,30,30,22,19,17,13,11,11,6,9,10,8,10,12,8,10,8,3,0,2,0
