Unnamed: 0,1_정릉북한산국립공원입구,2_정릉산장아파트,3_정릉4동주민센터.경국사,4_북한산보국문역2번출구,5_성북청수도서관.정릉4동성당,6_정릉시장입구,7_정릉우체국앞,8_숭덕초교,9_정릉길음시장,10_돈암동삼성아파트입구,11_돈암1동주민센터,12_종암사거리,13_종암경찰서,14_종암동주민센터,15_숭례초교,16_고려대역.고대앞삼거리,17_홍파초등학교,18_제기동주민센터.서울약령시앞,19_경동시장,20_경동시장사거리,21_동대문구청.용신동주민센터,22_마장축산물시장,23_도선사거리,24_성동구청,25_무학여고,26_응봉동주민센터,27_응봉동현대아파트,28_삼성래미안아파트앞,29_금남시장앞.백범학원터,30_금옥초등학교앞,31_옥수삼성아파트.래미안옥수리버젠,32_옥정중학교입구,33_한남시범아파트,34_한남동,35_순천향대학병원,36_한강진역.블루스퀘어,37_한남동새마을금고,38_이태원119안전센터,39_이태원역1번출구.해밀턴호텔,40_용산구청.이태원시장,41_녹사평역,42_전쟁기념관,43_용산꿈나무종합타운.보건분소,44_효창공원앞역,45_용마루고개(서울자동차고등학교),46_용마루고개.신공덕삼성아파트,47_공덕오거리,48_공덕역.2번.출구,49_동도중학교.서울디자인고등학교,50_대흥역,51_광성중고등학교,52_서강대학교,53_신촌로터리,54_현대백화점,55_동교동삼거리연희동방면,56_연희동대우아파트,57_연희교차로,58_연희3거리,59_한성화교중고교.서대문소방서,60_서대문자연사박물관입구,61_서대문구청.보건소.구의회,62_서대문구보건소별관,63_정원여중,64_홍은현대아파트.스위스그랜드호텔,65_유진상가,66_문화촌현대아파트,67_서울여자간호대학,68_유원하나아파트,69_홍지문.옥천암,70_세검정.상명대,71_세검정초등학교,72_화정박물관,73_서울예술고등학교.평창동주민센터,74_예능교회,75_벽산평창힐스아파트,76_롯데아파트,77_평창동삼성아파트,78_국민대앞,79_청덕초등학교,80_북악중학교,81_봉국사,82_정릉우체국앞,83_정릉시장입구,84_성북청수도서관.정릉4동성당,85_북한산보국문역1번출구,86_정릉4동주민센터.경국사,87_정릉대우아파트,88_정릉북한산국립공원입구,13_종암사거리입구,44_효창공원앞역.이봉창역사울림관
2022-04-06 18:00:00,6,6,7,9,12,12,15,18,20,20,19,18,,14,10,10,11,12,13,16,19,20,17,18,20,19,14,15,16,15,14,19,24,32,61,39,35,31,29,30,29,25,24,,23,22,25,31,32,34,38,40,38,36,53,60,61,35,33,29,28,30,29,27,24,14,14,12,13,12,15,17,16,16,14,15,13,14,14,13,14,10,10,10,12,11,8,0,16.0,24.0
2022-04-06 19:00:00,6,8,8,9,12,12,15,14,8,14,10,11,,9,7,8,3,8,7,11,12,14,12,16,18,17,15,11,14,12,12,14,14,21,45,38,38,30,24,30,29,24,22,,20,19,17,18,16,24,22,20,23,23,26,24,60,57,54,49,42,35,32,29,25,22,16,15,13,17,20,20,20,19,16,12,6,12,11,10,0,9,6,6,19,18,9,0,9.0,22.0
2022-04-06 20:00:00,2,3,4,5,7,6,6,7,6,9,8,6,,4,5,4,5,6,3,8,5,7,7,6,9,8,7,6,13,12,8,7,8,13,25,19,24,21,20,23,20,27,22,,18,17,15,18,14,16,16,14,12,16,19,21,24,24,21,18,17,19,15,12,13,12,12,12,11,8,8,7,9,10,7,8,6,8,7,6,5,6,6,4,9,0,3,0,5.0,21.0
2022-04-06 21:00:00,1,2,0,4,5,3,5,4,4,4,4,3,,4,4,4,3,5,4,5,8,7,7,9,10,10,8,9,8,8,8,8,10,15,27,19,28,24,29,33,32,26,20,,18,17,20,19,21,20,23,22,24,19,31,34,27,27,26,15,24,23,18,21,17,12,8,0,7,7,8,7,6,6,6,5,4,6,5,10,0,11,10,6,5,4,4,0,4.0,22.0
2022-04-06 22:00:00,0,2,0,0,2,4,5,6,5,12,5,11,,5,3,3,4,3,1,2,6,5,4,5,6,5,7,7,8,7,8,8,9,12,20,16,17,18,21,23,26,23,18,,16,14,15,19,17,18,22,22,20,31,37,35,35,33,36,33,31,30,23,26,22,17,16,14,12,15,11,12,11,0,10,8,9,9,8,8,0,7,6,4,4,2,1,0,10.0,18.0
2022-04-06 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,7,10,11,8,21,18,20,19,21,15,21,19,14,,9,11,10,11,10,7,11,12,10,16,22,21,19,21,21,19,17,15,14,11,11,12,10,6,4,9,9,0,8,4,2,1,0,10,7,6,2,5,4,2,11,10,4,0,0.0,14.0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-07 04:00:00,4,4,0,1,12,5,7,10,10,12,0,10,,11,11,12,14,11,12,13,13,11,9,8,9,4,12,13,23,22,25,26,24,14,10,0,8,0,10,0,10,9,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0.0
2022-04-07 05:00:00,2,4,0,6,7,9,7,8,9,8,8,8,,11,10,11,10,8,11,13,14,12,11,7,5,8,7,6,7,7,7,6,6,6,8,5,7,7,8,0,7,7,8,,12,9,7,0,7,8,6,1,6,7,9,7,5,6,6,0,4,9,4,2,8,0,7,8,0,1,7,6,5,0,0,0,0,4,3,2,0,0,0,0,0,0,0,0,10.0,10.0
2022-04-07 06:00:00,4,7,8,9,8,11,14,15,17,17,10,9,,20,21,21,20,19,17,15,15,14,10,6,7,8,9,9,8,9,12,13,12,10,10,9,7,7,6,8,10,9,10,,12,11,12,12,11,5,4,3,4,4,5,5,4,3,4,2,2,3,5,4,6,6,8,4,7,7,6,6,5,5,0,2,1,4,2,0,0,1,4,3,1,0,1,0,19.0,11.0
2022-04-07 07:00:00,6,20,20,17,20,24,26,29,34,32,34,31,,31,28,25,25,24,24,23,20,21,19,12,11,13,12,13,18,16,19,20,21,21,29,26,24,23,23,23,18,17,17,,22,23,21,18,15,14,13,12,12,13,17,18,17,18,16,16,14,15,16,14,14,10,12,13,8,12,11,10,10,9,8,7,7,5,1,2,3,2,3,1,3,2,2,0,31.0,18.0
2022-04-07 08:00:00,13,23,22,23,29,37,43,41,43,37,37,37,,38,39,34,38,41,39,42,36,34,29,16,13,13,13,16,20,27,29,29,27,25,39,32,24,26,26,24,27,22,19,,31,33,27,23,22,22,22,21,22,19,36,38,41,43,41,36,25,27,24,30,26,27,30,32,24,31,38,38,37,36,13,32,28,10,8,7,6,4,4,2,3,1,0,0,37.0,20.0
2022-04-07 09:00:00,4,10,13,12,11,16,17,21,21,19,20,18,,21,28,26,25,24,23,23,23,22,23,20,18,16,15,17,18,18,16,21,20,20,29,30,21,20,21,22,21,20,16,,27,26,27,26,25,27,14,27,24,20,19,28,23,23,19,18,18,15,15,13,12,13,12,12,11,12,12,11,10,6,9,7,8,5,3,4,5,5,3,1,3,0,1,0,17.0,19.0
2022-04-07 10:00:00,6,14,13,9,9,13,14,15,18,17,12,9,,19,10,7,8,17,13,12,11,12,10,8,10,10,12,12,14,16,16,16,15,10,21,19,14,13,15,16,17,10,10,,13,11,13,14,16,15,14,11,9,10,13,11,9,10,8,6,8,7,6,7,8,8,9,6,7,8,3,5,4,5,5,6,5,3,3,3,2,4,3,0,9,2,3,0,18.0,11.0
2022-04-07 11:00:00,3,9,8,11,10,13,13,14,14,12,10,11,,13,12,11,11,10,16,16,7,15,13,12,13,14,12,11,11,10,10,13,14,16,25,23,20,20,19,23,22,19,13,,15,14,16,16,18,18,11,16,16,17,16,14,18,15,15,14,14,16,12,9,16,13,15,13,7,9,8,7,7,5,10,9,8,5,4,4,0,3,5,4,3,2,2,0,11.0,16.0
2022-04-07 12:00:00,4,5,5,7,6,12,13,12,12,12,12,11,,12,14,12,11,9,14,12,16,14,13,10,14,9,11,12,9,7,9,10,12,11,16,20,22,18,16,17,20,20,17,,16,11,11,17,20,21,19,18,18,14,23,21,19,18,19,17,18,17,9,16,15,17,15,14,13,13,14,13,8,12,9,6,8,7,7,6,4,5,6,5,3,2,2,0,12.0,15.0
2022-04-07 13:00:00,6,10,9,7,10,11,10,12,16,19,12,11,,14,13,14,15,13,17,13,16,18,20,20,19,21,18,8,16,10,11,14,12,12,21,20,16,15,12,15,14,12,14,,18,19,20,21,21,27,26,21,23,22,21,20,21,22,21,20,18,16,0,17,14,15,15,14,17,15,13,14,13,11,12,10,11,14,7,8,7,15,6,5,6,4,2,0,13.0,14.0
2022-04-07 14:00:00,8,9,6,8,9,14,18,20,13,15,23,13,,22,21,20,18,14,10,16,15,12,10,12,12,12,13,12,17,16,17,17,16,14,24,23,29,29,26,27,15,25,23,,9,11,17,18,16,16,18,18,19,24,22,23,18,15,13,14,16,16,22,21,16,13,13,15,7,16,4,14,11,9,5,10,7,9,9,10,8,6,6,5,4,3,3,0,21.0,21.0
2022-04-07 15:00:00,6,10,9,11,10,10,11,10,14,18,17,15,,17,15,13,11,11,14,16,20,21,13,17,19,18,18,18,16,17,15,12,13,16,19,15,18,18,20,22,21,21,18,,22,20,18,19,21,19,22,21,21,18,22,22,25,15,23,22,19,16,17,16,14,13,13,10,12,14,15,8,14,15,5,12,11,11,13,13,0,6,6,6,5,3,2,0,19.0,19.0
2022-04-07 16:00:00,4,9,7,10,11,14,16,14,13,17,16,15,,13,15,15,15,13,20,20,21,20,14,17,18,21,21,19,16,12,11,12,21,28,37,27,28,29,31,32,32,28,20,,27,26,26,25,28,27,34,33,35,34,33,33,33,32,30,30,26,22,21,25,15,15,14,11,13,17,17,16,14,13,10,11,7,10,9,17,15,8,7,6,9,8,5,0,15.0,22.0
2022-04-07 17:00:00,2,7,8,16,15,16,12,14,17,22,21,18,,13,15,18,19,16,19,24,24,26,25,18,18,18,17,16,18,16,16,16,18,16,34,29,27,28,27,26,26,23,24,,29,30,30,33,33,32,30,30,29,28,34,29,36,37,36,37,33,32,23,29,28,24,20,21,20,19,16,15,14,14,10,15,5,17,17,16,15,14,11,10,7,6,5,0,13.0,28.0
2022-04-07 18:00:00,4,6,6,5,5,9,13,10,13,15,15,12,,12,14,14,17,17,18,19,18,21,22,20,26,25,21,18,15,14,13,18,21,29,45,27,27,28,24,26,28,27,25,,32,32,34,34,27,29,30,29,26,26,34,39,37,38,35,33,32,31,30,28,22,19,17,0,11,17,18,13,20,13,18,17,15,14,11,10,0,8,8,7,9,8,3,0,13.0,25.0
2022-04-07 19:00:00,2,4,0,5,3,7,8,8,9,9,10,14,,6,6,7,8,7,8,13,15,12,11,11,13,11,10,8,11,11,17,19,22,28,41,31,30,27,29,28,21,22,16,,15,15,18,30,27,26,24,19,24,25,31,32,33,32,27,22,18,14,10,12,12,14,13,13,14,15,14,12,10,9,4,8,5,14,15,13,12,8,8,7,18,2,7,0,8.0,15.0
2022-04-07 20:00:00,2,3,2,2,3,5,5,6,6,8,8,6,,7,7,7,5,8,10,11,12,13,8,8,8,6,2,9,8,7,9,10,13,10,24,28,26,26,23,29,27,27,24,,21,20,17,18,15,14,13,15,14,17,24,22,22,21,20,20,21,19,17,14,10,9,7,6,4,7,9,6,7,6,4,8,1,7,6,5,0,4,8,7,9,6,4,1,7.0,24.0
2022-04-07 21:00:00,1,2,0,3,0,2,4,5,4,7,6,5,,6,7,4,4,0,5,4,6,7,7,9,9,8,8,6,10,9,11,11,10,12,24,19,24,25,24,28,27,23,20,,18,15,15,15,19,18,20,18,20,23,34,34,34,31,28,27,25,24,21,21,17,15,13,12,10,12,13,2,3,4,2,3,1,4,6,7,0,2,5,4,7,1,3,0,5.0,19.0
2022-04-07 22:00:00,0,4,3,2,3,5,6,7,7,11,12,10,,5,4,2,1,3,2,3,5,6,5,6,8,6,5,8,12,9,10,6,8,10,27,20,26,28,29,30,29,27,21,,20,8,16,15,15,17,19,20,23,24,34,35,35,35,33,31,26,27,23,26,23,21,17,16,0,15,11,10,12,11,10,9,4,9,4,7,0,6,5,4,5,2,1,0,10.0,21.0
2022-04-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,5,0,6,0,0,7,6,5,0,6,5,5,0,7,2,8,7,3,8,15,10,11,19,22,24,21,17,14,,13,14,16,15,16,21,24,24,22,20,24,26,25,19,24,21,20,16,15,14,12,11,8,6,7,6,8,3,3,7,3,6,0,6,5,4,4,3,2,3,10,0,4,0,0.0,15.0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-08 04:00:00,1,4,0,6,8,9,13,14,15,14,9,13,,15,11,12,14,10,9,13,12,12,11,9,10,4,15,14,26,26,28,27,25,15,9,0,0,8,10,0,9,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0.0
2022-04-08 05:00:00,3,4,0,5,10,8,10,9,11,11,12,11,,13,14,13,12,13,8,11,11,10,9,5,7,6,5,4,8,4,4,9,8,4,6,6,1,2,7,9,11,12,10,,12,10,6,5,6,4,5,6,7,8,8,8,7,6,7,8,3,9,0,2,8,9,11,2,10,9,9,9,6,0,0,5,0,2,1,0,0,1,2,0,0,0,0,0,10.0,11.0
2022-04-08 06:00:00,6,10,4,7,8,10,11,9,13,12,10,8,,14,14,13,13,15,16,14,11,10,8,11,10,6,8,11,13,15,15,17,14,9,12,12,10,11,6,11,11,11,9,,3,4,4,3,2,3,1,2,0,2,7,9,7,6,6,7,6,7,4,6,8,7,8,5,4,7,6,4,4,1,5,3,1,2,1,0,1,1,2,1,0,0,0,0,12.0,4.0
2022-04-08 07:00:00,7,16,16,21,22,28,28,31,34,28,26,25,,38,35,26,27,24,27,27,24,26,22,14,13,13,14,12,14,16,19,22,20,15,25,22,22,20,19,15,17,18,17,,21,23,22,16,15,18,11,13,12,11,19,20,19,20,18,15,14,15,12,14,13,13,13,14,4,12,13,0,6,3,4,0,2,3,3,3,1,2,3,1,2,0,1,0,26.0,16.0
2022-04-08 08:00:00,12,25,20,16,19,24,35,31,33,34,34,31,,35,39,38,42,39,42,42,35,30,22,15,18,19,24,26,23,26,32,31,33,31,38,29,24,26,24,25,24,21,17,,24,24,26,24,25,30,19,30,27,25,35,43,38,35,33,32,33,33,34,36,33,31,33,32,33,31,31,28,24,13,12,23,21,7,7,7,1,3,6,1,9,8,2,0,33.0,19.0
2022-04-08 09:00:00,9,17,16,14,16,19,20,20,18,16,15,16,,16,16,14,16,19,19,23,19,18,16,18,14,15,18,17,17,19,19,27,27,17,24,20,18,17,17,18,12,17,14,,16,19,17,15,14,17,19,15,12,13,17,17,19,18,13,10,15,11,7,14,13,13,13,12,11,11,10,11,10,11,8,7,8,7,9,2,2,7,3,2,4,3,0,0,19.0,17.0
2022-04-08 10:00:00,6,11,12,10,16,18,12,16,16,14,14,13,,14,15,14,14,11,14,11,12,10,9,8,7,8,15,15,16,18,19,21,21,20,25,23,19,16,14,15,14,14,12,,13,14,15,15,14,12,11,15,12,11,16,13,13,12,10,8,7,8,9,10,7,8,6,1,5,3,8,6,7,0,4,5,2,1,3,2,1,2,4,5,7,8,7,0,13.0,10.0
2022-04-08 11:00:00,6,9,10,9,11,12,13,13,14,14,15,14,,16,16,15,20,18,16,16,17,17,13,12,11,12,11,13,14,15,14,16,20,20,26,22,20,19,18,22,22,18,17,,19,18,15,15,14,12,13,12,10,11,16,15,13,12,8,7,9,11,12,11,10,8,6,6,1,6,5,5,4,0,4,2,3,2,4,7,0,8,6,4,2,1,2,0,15.0,15.0
2022-04-08 12:00:00,6,12,10,8,9,13,16,17,19,17,10,16,,10,11,11,10,12,20,19,18,21,17,17,17,13,15,14,14,16,17,14,18,20,28,27,23,23,22,24,25,23,11,,15,14,17,18,19,19,18,21,18,18,19,17,15,16,14,15,13,13,11,13,15,17,16,16,4,6,7,17,16,15,5,5,13,5,6,6,2,6,5,1,5,2,1,0,11.0,14.0
2022-04-08 13:00:00,6,10,10,12,10,10,11,12,15,19,18,16,,16,15,14,14,13,18,17,18,16,16,13,17,16,13,12,11,9,9,13,13,11,18,18,20,21,17,20,19,16,22,,27,19,21,17,16,16,15,19,19,24,26,26,24,22,20,18,19,23,22,25,24,19,17,10,16,11,11,13,11,12,13,12,11,5,6,7,4,7,7,5,4,0,2,0,15.0,22.0
2022-04-08 14:00:00,5,8,10,8,8,13,15,18,16,17,16,11,,12,12,13,14,10,16,15,15,16,15,13,13,14,13,8,18,17,16,18,16,14,25,20,20,20,22,20,18,18,15,,14,15,19,21,27,30,32,31,28,27,27,29,31,33,29,28,28,21,17,20,17,14,13,11,8,10,9,11,12,8,9,8,9,9,10,12,10,7,8,6,7,4,6,0,12.0,14.0
2022-04-08 15:00:00,8,12,12,10,13,18,20,20,15,15,13,13,,13,15,15,20,17,16,16,18,17,14,12,17,18,17,16,15,15,15,13,13,17,26,25,29,29,25,25,23,24,21,,22,16,17,19,24,27,29,28,25,21,24,23,22,21,19,17,17,14,13,11,12,13,12,0,8,9,10,8,10,8,6,6,5,11,12,17,15,13,14,11,10,10,6,0,14.0,17.0
2022-04-08 16:00:00,5,9,10,8,9,11,10,9,10,16,16,10,,10,9,9,10,9,14,15,16,18,17,18,20,18,16,17,14,16,16,16,16,21,36,26,28,29,26,30,27,25,20,,22,21,26,25,26,31,27,27,24,26,34,34,34,31,29,28,30,25,20,16,14,14,15,15,16,20,19,19,16,15,13,11,8,11,12,14,13,9,10,9,9,11,6,0,11.0,22.0
2022-04-08 17:00:00,4,11,12,13,14,14,16,20,21,20,21,19,,21,21,19,17,16,21,21,23,18,17,18,20,19,18,16,16,17,17,17,25,27,51,29,32,33,28,28,28,28,35,,35,35,31,33,36,38,37,38,30,30,33,22,27,32,28,22,19,22,21,20,18,16,12,13,12,12,12,11,10,10,9,11,12,13,7,9,9,7,7,6,12,6,6,0,20.0,40.0
2022-04-08 18:00:00,4,8,8,10,13,17,18,19,17,22,20,16,,11,11,12,13,14,15,17,22,27,25,21,22,15,13,12,17,18,17,24,31,30,60,43,39,33,27,32,31,25,20,,38,40,42,36,35,38,38,43,39,40,52,54,45,42,38,33,31,34,33,32,29,25,23,22,9,21,20,19,16,17,16,14,15,19,18,18,13,13,9,7,16,11,6,0,13.0,22.0
2022-04-08 19:00:00,2,10,11,14,3,15,8,13,12,12,14,12,,12,15,11,9,12,13,13,15,18,13,10,17,15,12,13,12,11,13,15,15,32,57,37,37,35,32,28,27,23,20,,20,21,21,22,21,22,23,17,20,25,28,25,25,27,40,39,37,34,32,26,23,21,13,15,10,14,15,13,12,14,12,0,7,13,10,10,6,5,9,7,15,14,3,0,12.0,22.0
2022-04-08 20:00:00,2,2,1,1,2,3,7,5,4,8,5,10,,9,12,9,11,8,12,14,11,10,10,10,10,9,10,14,13,14,13,14,8,13,25,18,31,28,26,24,24,23,22,,17,16,19,20,16,24,23,22,22,23,21,20,21,20,20,19,18,16,14,16,15,14,9,7,8,7,8,9,8,6,0,5,0,9,3,7,6,9,13,9,11,7,3,0,7.0,18.0
2022-04-08 21:00:00,1,2,3,3,4,4,2,5,4,7,7,6,,2,3,5,4,5,4,7,8,10,9,12,11,11,15,11,9,10,11,14,16,13,20,18,23,20,27,37,36,32,22,,20,19,17,13,18,18,19,20,17,30,36,32,29,28,26,24,26,25,26,25,20,15,13,11,10,14,13,14,10,9,3,4,0,8,7,6,0,6,5,2,10,4,4,0,5.0,22.0
2022-04-08 22:00:00,1,4,4,3,4,7,8,9,10,12,12,11,,8,5,4,3,5,4,5,6,7,9,10,13,9,8,8,9,9,9,12,13,15,21,18,22,20,24,33,34,30,25,,21,21,21,23,24,23,20,23,25,31,41,45,47,37,43,43,38,35,24,31,23,23,19,17,7,15,12,11,11,12,11,11,8,11,7,10,9,10,8,5,12,3,7,0,10.0,24.0
2022-04-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,5,0,4,3,0,0,2,1,5,4,0,7,18,18,20,20,30,39,34,32,28,,26,13,25,22,12,14,15,14,12,16,28,29,31,29,26,24,23,19,18,16,15,12,12,9,10,6,9,7,4,4,4,6,3,5,7,3,2,10,9,8,13,11,5,0,0.0,27.0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-09 04:00:00,1,3,1,4,5,6,7,10,13,14,0,13,,11,11,10,12,10,11,11,10,9,7,5,6,0,8,2,13,0,12,11,10,6,4,0,0,0,0,5,0,6,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,7.0
2022-04-09 05:00:00,1,4,4,5,11,13,16,17,17,18,17,15,,8,8,11,9,7,10,7,7,8,7,6,7,5,3,3,4,2,3,2,2,2,4,3,3,4,7,5,6,8,1,,9,7,8,7,8,9,10,6,9,9,7,8,8,7,8,6,0,9,8,7,8,7,5,0,4,5,6,5,2,0,0,0,0,0,1,0,0,1,3,0,0,4,0,0,12.0,8.0
2022-04-09 06:00:00,4,5,4,3,6,7,6,7,8,6,8,7,,8,9,4,7,8,7,5,6,5,5,4,5,1,6,1,2,6,8,10,9,8,11,5,4,3,0,3,2,0,5,,3,2,1,3,2,3,0,3,2,4,6,5,8,9,10,10,7,9,8,7,9,7,7,6,6,4,6,4,2,1,2,2,0,3,2,1,0,3,1,0,3,2,2,0,7.0,4.0
2022-04-09 07:00:00,3,9,6,7,8,9,10,12,15,14,8,8,,9,14,12,14,10,12,11,9,10,8,6,4,7,7,6,7,8,7,6,7,6,10,4,4,4,3,6,3,3,7,,5,4,6,6,5,6,7,7,4,4,5,7,7,1,8,9,7,3,6,4,4,6,7,6,0,4,5,4,0,5,4,2,0,1,0,5,4,2,1,1,3,2,0,0,13.0,4.0
2022-04-09 08:00:00,6,16,14,14,14,14,16,16,17,15,14,13,,22,21,20,20,16,15,17,17,15,14,13,9,11,12,15,12,11,13,13,10,11,13,9,9,8,9,8,9,7,7,,11,12,11,10,11,12,11,11,7,8,9,12,9,11,12,9,10,9,9,8,9,11,12,11,10,14,12,11,8,6,3,5,0,6,7,4,1,6,3,2,7,1,4,0,18.0,8.0
2022-04-09 09:00:00,4,11,12,10,11,16,19,20,23,17,18,15,,17,22,19,19,20,21,16,18,17,13,12,11,12,14,12,15,10,10,14,13,11,24,22,16,18,16,14,16,12,11,,17,16,15,16,13,13,13,12,8,12,15,14,15,16,18,12,12,17,8,16,14,13,12,15,13,11,13,10,8,5,4,7,0,6,4,2,5,5,3,4,6,5,2,0,17.0,11.0
2022-04-09 10:00:00,7,16,15,18,22,23,19,20,22,20,19,16,,18,20,18,23,18,19,17,18,21,20,19,18,18,16,14,20,21,19,23,21,14,31,27,25,24,23,26,23,18,18,,21,22,21,21,20,14,14,23,21,16,15,15,14,12,11,7,6,6,7,6,8,9,10,7,9,8,8,7,7,6,4,3,2,4,5,6,2,4,7,9,10,4,5,0,19.0,19.0
2022-04-09 11:00:00,6,11,12,8,11,15,17,18,18,15,14,16,,16,17,17,13,15,18,20,18,19,14,15,15,12,11,12,16,15,14,18,17,17,28,23,21,19,17,18,20,15,16,,17,19,19,20,21,22,28,26,24,24,24,26,24,20,13,18,9,17,16,16,10,6,10,7,9,0,7,6,5,0,0,3,5,8,7,6,0,6,7,6,7,6,5,0,17.0,16.0
