Unnamed: 0,1_중계본동종점,2_노원우체국,3_중계본동주민센터,4_영신여자고등학교입구,5_노원문화예술회관.불암초등학교,6_기업은행중계동지점,7_은행사거리,8_중계주공10단지.중계건영3차아파트,9_노원구민체육센터,10_목련아파트상가,11_중계목화아파트4단지,12_용동초등학교,13_2001아울렛중계점,14_노원구민의전당,15_하계역,16_하계우성아파트,17_하계극동아파트,18_월계보건지소,19_월계사슴아파트2단지,20_월계역,21_녹천초등학교월계이마트,22_월계삼호4차아파트,23_월계삼호아파트,24_월계미륭아파트,25_월계미성아파트,26_한천초등학교,27_한진한화그랑빌아파트,28_한진한화그랑빌아파트,29_석계역2번출구,30_석계역1번출구.A,31_석계역굴다리앞,32_석계역,33_한천초등학교,34_월계미성아파트,35_월계미륭아파트,36_월계삼호아파트,37_월계삼호4차아파트,38_녹천초등학교월계이마트,39_월계역,40_월계사슴아파트3단지,41_월계보건지소,42_하계시영아파트,43_하계장미아파트,44_하계역,45_서울시립북서울미술관,46_2001아울렛중계점,47_용동초등학교,48_하계현대아파트,49_롯데마트,50_노원구민체육센터,51_롯데우성아파트,52_은행사거리,53_신한은행중계본동지점,54_노원문화예술회관.불암초등학교,55_불암고등학교,56_노원우체국,57_중계본동종점(가상)
2022-03-26 10:00:00,0,1,1,2,3,3,6,4,6,5,5,3,2,4,3,5,0,4,3,7,2,5,5,0,6,0,8,6,4,1,2,4,6,7,8,10,11,12,3,11,5,6,14,13,12,13,15,13,13,12,9,5,2,1,0,1,0
2022-03-26 11:00:00,0,2,3,7,8,11,18,9,0,8,0,0,9,9,5,6,0,3,5,3,3,2,0,2,2,4,5,5,4,5,6,7,6,5,6,5,6,0,4,5,6,7,10,9,9,10,11,0,4,0,9,2,1,1,0,0,0
2022-03-26 12:00:00,3,8,7,11,13,16,25,27,28,30,20,26,23,19,13,13,12,10,0,8,5,4,0,3,4,5,5,2,1,3,0,3,0,4,5,6,8,0,6,0,7,10,18,17,24,23,13,24,26,11,10,5,4,3,2,0,0
2022-03-26 13:00:00,0,4,5,0,6,15,23,24,6,25,26,17,18,24,13,24,23,19,18,21,12,10,9,8,10,0,0,9,4,2,2,4,4,0,8,9,9,8,8,9,11,12,14,10,11,7,13,12,13,25,21,6,5,3,1,0,0
2022-03-26 14:00:00,0,2,6,8,11,18,28,22,26,28,22,26,26,19,15,12,11,10,9,9,7,5,2,1,3,5,0,2,2,3,4,0,3,0,5,4,0,6,5,6,11,3,9,10,8,5,3,5,5,14,13,5,4,3,1,0,0
2022-03-26 15:00:00,2,6,7,10,13,18,23,17,0,21,21,12,19,19,15,14,15,0,5,9,12,12,11,9,0,2,0,0,1,1,0,3,2,0,4,0,0,6,7,7,10,10,12,21,18,11,16,18,0,17,13,10,5,2,1,0,0
2022-03-26 16:00:00,2,4,5,6,7,13,24,25,24,22,9,23,19,23,18,15,14,13,10,8,6,5,5,2,4,7,4,3,2,3,0,4,0,4,2,3,5,3,8,7,5,10,12,12,10,12,11,15,15,13,0,8,9,4,1,0,0
2022-03-26 17:00:00,3,5,8,6,10,14,25,26,29,28,0,27,29,27,15,14,16,15,14,13,6,4,3,5,5,0,5,2,4,4,2,2,3,0,4,5,6,6,9,7,10,10,12,11,11,12,11,11,10,12,10,5,3,4,3,2,0
2022-03-26 18:00:00,1,1,1,5,3,12,21,22,23,8,22,8,16,18,13,12,11,6,12,4,10,9,9,8,0,0,1,2,0,4,0,5,3,4,5,4,5,7,8,0,9,8,7,9,10,9,11,10,8,10,9,7,1,1,4,0,0
2022-03-26 19:00:00,0,0,0,2,2,5,7,9,7,7,10,9,8,6,7,5,0,4,0,0,4,2,1,0,1,3,6,4,2,3,1,4,2,0,0,2,2,5,1,0,6,5,4,6,7,0,9,8,0,0,4,5,3,2,0,0,0
2022-03-26 20:00:00,0,3,1,3,4,10,17,18,0,3,0,17,15,12,11,10,9,7,6,7,6,2,1,0,0,0,5,2,1,2,3,0,2,0,2,0,3,4,0,0,0,4,2,6,7,7,2,0,6,4,0,6,5,1,0,0,0
2022-03-26 21:00:00,0,1,0,2,1,4,10,13,0,3,0,0,0,12,10,9,7,4,4,3,0,2,3,0,3,2,0,2,0,1,2,0,5,1,0,0,0,7,3,0,4,3,4,1,0,3,4,5,0,6,0,6,1,3,1,0,0
2022-03-26 22:00:00,1,0,1,2,5,12,23,24,11,24,22,0,19,17,11,10,7,6,6,5,3,2,3,0,2,1,0,1,0,6,0,2,0,0,1,2,0,4,3,0,3,0,3,4,4,6,8,2,9,8,0,0,7,4,2,0,0
2022-03-26 23:00:00,0,1,0,0,0,1,3,1,0,0,0,0,0,5,5,4,3,4,5,3,4,3,0,2,0,1,0,2,5,3,0,5,4,2,3,2,1,3,3,1,4,5,5,7,0,6,5,2,0,0,5,4,3,2,0,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,1,1,0,1,0,2,0,0,0,2,4,0,5,3,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0
2022-03-27 07:00:00,2,3,2,2,3,0,4,1,0,2,0,3,2,2,1,0,2,2,0,0,1,2,0,0,1,0,3,2,1,0,1,1,0,0,0,0,0,0,0,2,0,1,2,0,0,1,2,0,0,0,0,1,0,0,0,0,0
2022-03-27 08:00:00,0,1,0,2,0,0,2,4,3,5,0,0,4,3,0,4,0,3,0,2,0,0,2,1,1,0,0,0,0,1,2,0,3,0,0,4,5,0,6,0,5,6,7,7,6,0,8,7,7,0,8,1,0,0,0,0,0
2022-03-27 09:00:00,0,2,3,5,0,6,8,5,9,0,0,3,0,7,3,3,4,3,0,2,0,3,4,0,7,9,8,8,5,3,1,0,4,0,0,0,5,0,5,0,4,7,4,6,8,0,0,4,0,7,4,4,1,1,0,0,0
2022-03-27 10:00:00,2,3,3,4,5,2,3,4,0,0,6,7,3,2,1,3,4,3,0,1,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,3,4,0,1,5,0,7,8,6,8,0,7,0,7,5,8,3,1,2,1,0,0
2022-03-27 11:00:00,1,7,9,13,16,17,21,7,0,0,9,22,19,15,4,3,2,3,0,1,0,1,0,0,2,0,0,0,3,1,2,0,1,0,4,0,3,0,5,0,0,5,8,0,10,11,12,11,0,0,6,3,0,1,0,0,0
2022-03-27 12:00:00,2,7,8,12,12,15,22,21,19,20,0,18,15,13,7,6,6,11,10,9,0,2,8,7,6,4,0,5,2,3,2,4,0,5,0,0,4,0,0,10,21,22,24,21,20,9,0,15,16,0,15,5,3,2,1,0,0
2022-03-27 13:00:00,0,0,2,2,4,14,19,22,7,25,10,24,23,18,9,11,4,10,5,4,3,0,0,0,4,5,6,4,1,2,2,4,5,0,0,7,8,0,0,9,10,5,10,11,12,12,0,0,0,0,12,11,3,0,1,0,0
2022-03-27 14:00:00,2,2,3,6,6,9,12,13,14,0,16,13,10,8,4,1,3,4,0,6,0,5,4,3,0,2,2,0,4,5,0,0,0,1,4,6,11,12,6,11,14,6,13,14,13,11,15,0,16,15,13,11,7,5,3,0,0
2022-03-27 15:00:00,0,4,4,5,7,9,13,14,14,0,0,0,14,5,9,6,5,2,0,8,0,6,3,0,2,0,3,2,0,1,0,0,0,0,2,0,2,0,3,3,5,0,7,6,5,0,7,0,0,0,6,1,0,0,0,0,0
2022-03-27 16:00:00,2,6,8,9,12,12,17,7,18,17,0,15,16,12,7,7,8,4,0,9,5,4,4,0,3,4,0,0,3,2,2,3,1,2,0,2,4,3,5,4,5,0,0,9,10,8,0,0,6,9,8,3,2,5,4,2,0
2022-03-27 17:00:00,0,3,5,9,8,12,19,20,21,0,0,18,14,23,21,19,16,12,7,6,0,7,5,5,0,0,3,0,4,3,3,4,3,0,0,4,0,0,4,4,4,6,9,9,14,15,16,0,15,0,14,6,4,4,0,0,0
2022-03-27 18:00:00,1,3,5,6,7,23,33,38,37,0,38,19,31,28,17,15,12,9,0,8,0,7,5,3,2,4,6,5,2,6,4,0,3,4,2,0,5,0,6,0,7,0,10,16,16,17,0,0,18,17,5,12,9,3,0,0,0
2022-03-27 19:00:00,1,1,2,0,3,3,8,6,8,0,10,11,10,12,7,5,2,4,5,6,0,5,2,0,3,2,0,0,0,3,0,4,5,4,2,2,0,3,5,0,6,6,7,9,10,11,9,10,0,4,9,5,5,3,0,0,0
2022-03-27 20:00:00,0,0,1,0,2,5,8,0,0,0,4,0,0,3,7,4,0,3,4,5,0,3,0,2,3,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,3,5,7,8,7,8,0,7,0,3,0,0,1,0,0
2022-03-27 21:00:00,0,0,0,1,0,4,8,0,9,4,0,0,0,6,4,5,4,1,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,2,0,0,5,1,2,3,0,6,0,7,6,4,0,6,5,1,0,0,0,0,0
2022-03-27 22:00:00,0,0,1,3,6,12,29,30,30,0,6,31,32,28,18,15,4,15,0,14,12,9,0,8,0,5,0,4,2,3,0,5,4,0,5,3,0,0,4,0,5,4,5,8,0,0,8,0,0,0,7,8,6,2,0,0,0
2022-03-27 23:00:00,0,0,1,0,0,1,3,0,0,0,5,0,0,1,4,5,4,4,1,0,0,0,0,3,0,0,0,1,0,1,0,2,6,1,7,0,4,0,0,0,0,5,3,2,3,0,0,0,0,0,2,0,5,3,2,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,1,2,2,4,4,0,5,3,0,4,3,4,5,3,3,1,0,2,3,1,0,2,1,0,1,3,0,3,2,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,0,3,5,8,9,10,12,15,16,11,18,20,5,19,3,0,0,0,2,1,0,2,0,0,4,0,1,1,0,0,1,2,5,6,1,1,0,0,1,0,2,1,2,1,2,0,2,0,3,0,2,0,0,1,0,0,0
2022-03-28 07:00:00,2,4,7,15,22,24,25,26,26,25,21,27,22,23,18,19,20,18,15,5,4,5,6,0,7,6,8,8,10,7,1,8,14,16,21,7,10,0,11,11,21,22,23,28,33,15,32,27,28,26,22,20,16,4,1,0,0
2022-03-28 08:00:00,2,4,7,11,13,15,19,21,23,24,24,18,19,20,11,10,10,9,10,9,8,8,13,11,14,15,17,13,8,2,3,1,3,3,22,24,25,6,24,16,13,13,12,16,15,15,15,5,18,17,12,12,9,4,1,2,0
2022-03-28 09:00:00,0,3,1,5,6,7,9,8,6,0,3,5,3,7,4,2,4,5,4,6,3,1,0,2,3,4,0,3,0,2,0,0,4,3,4,5,6,0,5,4,6,5,5,5,4,5,5,6,6,8,0,6,2,3,2,0,0
2022-03-28 10:00:00,0,2,1,2,4,7,8,8,7,6,8,11,9,9,6,4,7,3,0,6,1,5,0,4,4,0,0,0,3,1,0,0,0,0,0,0,0,2,1,0,4,5,7,5,7,8,0,9,9,8,7,4,3,2,2,1,0
2022-03-28 11:00:00,2,3,4,7,8,7,12,13,0,12,11,13,12,10,7,4,6,4,6,7,6,0,5,0,6,3,4,3,1,2,0,0,3,1,3,4,4,4,4,5,6,7,6,4,6,5,4,5,5,3,4,2,1,0,0,0,0
2022-03-28 12:00:00,2,3,4,5,6,7,13,13,7,10,8,9,7,4,5,6,7,25,26,25,24,23,3,22,23,12,10,6,2,3,4,6,8,7,6,7,5,0,0,6,9,8,10,13,13,11,15,14,3,13,4,8,4,4,2,0,0
2022-03-28 13:00:00,0,4,5,4,7,10,6,11,12,13,12,11,11,9,11,7,11,7,6,6,4,4,0,3,4,0,0,4,0,1,0,0,0,1,4,2,3,3,0,1,5,2,4,5,6,9,10,0,9,9,8,3,0,2,0,0,0
2022-03-28 14:00:00,1,1,2,4,8,9,11,0,12,13,6,10,5,3,3,4,6,1,4,5,3,3,0,0,3,1,2,3,0,5,2,6,3,4,8,9,13,9,11,10,12,0,11,10,12,11,12,9,13,14,13,6,3,1,1,0,0
2022-03-28 15:00:00,2,4,5,8,15,12,19,19,11,18,10,18,19,17,13,10,13,11,10,10,8,2,6,0,3,0,1,0,0,1,1,3,4,0,6,6,4,0,10,11,12,3,12,11,16,17,18,0,19,18,6,10,5,4,0,0,0
2022-03-28 16:00:00,2,2,4,12,25,24,30,32,31,32,15,32,31,24,12,11,10,13,12,10,9,9,0,8,7,10,0,8,6,7,0,0,10,11,4,10,5,9,9,4,10,5,18,21,19,19,22,22,21,20,19,10,9,5,3,0,0
2022-03-28 17:00:00,1,1,2,4,6,7,14,16,9,0,0,17,18,15,12,11,11,7,0,8,6,5,3,4,2,3,2,3,3,9,0,9,10,8,9,9,11,8,13,14,14,18,24,32,41,40,42,9,43,19,39,10,8,2,0,0,0
2022-03-28 18:00:00,0,1,2,4,5,7,13,15,16,19,20,19,15,11,12,18,17,16,18,15,9,7,4,6,3,2,0,0,2,4,0,8,7,6,6,7,8,10,11,12,15,17,20,27,25,17,16,24,27,26,24,21,14,5,2,0,0
2022-03-28 19:00:00,0,1,3,1,4,6,11,7,8,10,11,10,12,13,11,11,9,7,7,4,2,1,0,3,4,0,0,3,1,3,3,4,5,4,4,0,2,6,7,6,7,6,6,15,14,0,16,15,16,14,14,10,8,5,4,1,0
2022-03-28 20:00:00,0,2,2,2,2,5,8,9,0,6,0,5,4,8,5,6,5,6,0,2,0,5,0,4,2,0,0,3,2,6,0,8,6,5,3,1,5,6,9,0,8,10,10,11,0,10,7,0,14,13,9,8,5,3,0,1,0
2022-03-28 21:00:00,1,0,0,2,1,8,12,10,9,10,0,9,9,10,9,4,6,7,0,6,4,4,1,3,0,2,0,1,0,2,0,3,0,0,4,3,0,4,5,0,0,0,6,16,15,6,16,15,14,12,11,7,7,2,1,0,0
2022-03-28 22:00:00,0,0,0,3,0,24,43,43,44,15,6,43,40,32,27,22,21,18,17,16,17,11,10,2,0,9,1,6,0,2,0,0,1,0,0,0,2,1,2,0,3,0,2,8,9,10,0,0,0,8,0,7,3,4,3,0,0
2022-03-28 23:00:00,0,1,0,0,0,0,3,4,0,0,3,0,3,4,1,5,0,6,4,3,0,2,0,0,0,2,0,0,1,3,0,4,3,0,2,1,0,0,0,1,2,0,0,5,0,2,4,0,0,0,0,3,0,0,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,0,0,2,3,1,2,2,0,0,0,4,6,3,4,1,0,0,3,2,1,0,0,2,1,3,2,2,1,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,0,1,3,6,8,9,7,10,0,11,12,9,1,8,4,3,4,0,3,2,3,4,5,0,4,2,6,3,3,1,1,1,2,0,0,3,3,0,0,2,5,4,4,1,2,0,3,0,5,0,4,0,3,2,0,0,0
2022-03-29 07:00:00,2,8,10,19,23,24,27,32,33,31,32,32,35,27,13,15,15,14,11,7,7,8,8,6,12,7,9,9,9,7,8,10,14,17,20,8,21,0,7,12,17,20,18,24,28,29,28,26,29,25,27,26,25,8,1,0,0
2022-03-29 08:00:00,0,3,9,14,17,16,19,18,0,19,20,0,19,18,9,10,9,9,10,8,7,7,0,6,14,5,6,12,8,3,1,0,6,8,12,17,19,0,17,19,14,14,13,15,15,15,13,13,12,11,11,8,8,5,4,1,0
2022-03-29 09:00:00,1,6,5,8,6,7,9,10,10,0,5,7,10,11,9,11,0,7,5,6,4,3,5,4,4,5,0,1,2,1,2,0,2,3,3,2,4,0,4,3,4,4,5,5,4,0,4,3,2,9,8,5,4,2,1,0,0
2022-03-29 10:00:00,0,3,3,5,6,5,10,11,0,12,12,12,13,10,6,7,0,6,7,7,5,6,6,3,4,1,4,3,2,1,0,0,2,0,0,3,4,3,4,0,6,7,7,7,6,3,0,4,0,0,2,4,3,3,1,2,0
2022-03-29 11:00:00,1,5,6,7,9,10,12,13,12,10,9,10,11,8,8,7,0,7,0,8,6,5,0,4,5,0,3,0,2,1,0,2,3,3,0,4,0,5,5,4,6,12,2,11,11,10,8,9,8,4,6,3,0,2,1,1,0
2022-03-29 12:00:00,1,3,3,4,5,6,8,10,8,9,8,7,0,9,5,6,4,16,14,14,14,0,15,13,12,8,7,6,5,4,2,5,3,6,5,4,6,5,7,0,8,7,10,11,11,8,9,8,7,0,0,3,4,2,0,0,0
2022-03-29 13:00:00,0,2,6,7,10,11,15,17,0,9,18,8,14,10,6,7,4,8,8,6,7,3,0,6,4,3,4,2,3,1,0,2,3,2,3,0,0,4,3,3,5,4,6,8,5,9,13,0,0,12,10,6,4,2,1,0,0
2022-03-29 14:00:00,1,2,4,5,7,7,8,10,11,10,12,6,7,7,6,0,4,6,0,7,3,0,2,0,0,0,0,2,0,7,0,2,2,3,8,10,4,11,12,12,4,5,12,12,9,10,9,8,0,7,6,4,2,2,0,0,0
2022-03-29 15:00:00,2,5,6,7,7,9,13,15,0,16,11,15,14,12,12,11,9,10,7,6,9,0,8,7,0,5,0,0,3,3,4,3,4,0,5,6,8,6,5,0,7,4,7,11,15,15,17,18,17,14,13,9,7,3,2,0,0
2022-03-29 16:00:00,1,2,6,20,24,26,30,32,32,36,35,30,31,25,20,18,17,15,12,9,8,5,4,3,6,0,0,6,0,4,0,8,7,6,0,6,5,6,14,13,16,17,17,17,19,20,25,25,26,23,20,11,8,5,4,2,0
2022-03-29 17:00:00,0,3,3,8,9,11,16,17,0,25,15,26,25,18,12,12,3,10,9,16,13,11,10,8,4,5,6,5,4,5,3,7,6,6,0,8,9,14,15,16,20,26,36,42,44,45,47,47,18,44,40,10,5,3,2,3,0
2022-03-29 18:00:00,1,2,1,4,5,5,15,7,14,15,16,15,7,11,11,11,10,8,8,5,6,4,2,1,2,4,1,3,2,6,7,0,8,9,8,9,5,10,11,11,11,14,22,31,33,27,32,26,33,32,33,16,17,5,2,3,0
2022-03-29 19:00:00,0,1,0,0,3,3,6,10,0,11,8,10,7,10,11,18,15,11,11,8,4,6,5,4,2,0,1,0,0,4,5,8,7,7,6,4,6,8,9,10,12,12,13,22,14,14,21,20,20,20,17,12,9,4,0,0,0
2022-03-29 20:00:00,1,2,0,3,2,5,8,10,0,0,9,7,9,8,8,7,6,8,0,5,0,7,0,6,5,4,3,4,3,5,6,7,4,2,5,4,0,2,4,3,0,2,7,13,13,10,10,3,9,4,8,5,4,1,2,0,0
2022-03-29 21:00:00,0,1,0,0,3,7,16,18,0,0,0,7,0,8,9,8,7,4,3,4,0,0,3,0,2,1,0,0,0,2,3,5,3,0,2,4,5,8,9,0,7,2,11,12,14,15,18,7,0,17,6,13,12,4,3,0,0
2022-03-29 22:00:00,1,2,0,3,9,31,50,9,0,0,49,47,46,34,33,26,21,17,0,15,11,5,3,4,2,2,1,1,0,3,0,3,2,2,1,0,3,1,2,0,0,0,5,10,12,11,0,9,9,7,6,5,2,3,0,0,0
2022-03-29 23:00:00,0,1,0,2,3,2,3,2,4,5,0,1,0,3,2,1,0,4,2,1,0,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,1,2,0,4,0,5,6,0,0,5,4,0,1,3,0,1,1,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,1,3,5,6,1,7,8,0,4,0,6,7,5,5,3,0,0,4,3,2,5,4,3,0,4,0,2,1,1,0,1,0,0,0,0,0,0,2,0,0,1,2,3,1,0,0,2,0,0,0,0,0,1,0,0,0
2022-03-30 06:00:00,0,2,2,6,7,8,8,11,12,12,15,16,8,10,2,0,3,1,2,2,0,0,0,0,2,3,0,0,1,0,1,0,1,0,2,3,4,0,0,2,2,0,2,2,2,0,1,0,3,4,0,0,0,0,0,0,0
2022-03-30 07:00:00,2,5,8,15,21,21,25,30,33,26,35,36,37,26,13,13,12,11,10,7,6,9,10,0,12,11,14,14,10,5,1,6,14,15,18,6,9,0,10,12,20,23,24,33,38,39,40,36,37,36,32,28,26,8,1,0,0
2022-03-30 08:00:00,0,2,4,8,14,16,17,21,0,17,21,23,21,17,6,11,4,10,8,7,7,10,11,7,14,20,20,18,7,2,0,3,7,9,12,15,22,3,23,19,18,15,14,12,12,12,0,10,9,11,12,18,16,2,0,0,0
2022-03-30 09:00:00,0,2,4,6,8,11,12,12,11,12,10,12,10,11,6,7,6,4,5,3,4,2,2,0,4,5,6,6,3,2,0,3,4,3,4,5,6,0,5,6,5,2,7,5,5,6,7,8,8,7,9,4,3,1,0,0,0
2022-03-30 10:00:00,0,2,3,8,3,7,10,6,8,9,0,8,4,8,5,6,4,5,4,7,6,7,6,0,5,5,6,2,5,2,0,0,2,0,3,3,0,4,4,5,7,4,8,7,8,3,9,10,5,8,7,3,1,0,2,0,0
2022-03-30 11:00:00,0,2,3,4,5,4,6,10,0,11,12,11,4,8,4,5,4,4,3,0,1,3,2,2,0,0,0,0,0,0,1,0,1,1,1,2,3,2,4,0,6,7,8,6,8,10,5,9,8,7,5,4,0,3,0,1,0
2022-03-30 12:00:00,1,3,4,6,7,5,8,9,5,6,7,9,10,9,8,8,7,37,47,46,44,1,43,41,1,0,0,0,1,2,3,0,0,3,2,4,5,6,9,6,10,9,8,7,7,7,7,4,9,10,11,6,6,3,1,0,0
2022-03-30 13:00:00,0,4,5,7,4,3,6,5,8,9,0,8,8,8,5,7,6,9,10,9,6,7,9,40,11,25,21,10,2,2,0,3,4,4,5,0,6,9,10,8,9,6,11,12,14,15,15,13,12,13,12,5,4,2,1,0,0
2022-03-30 14:00:00,1,5,9,9,10,10,13,13,0,13,14,14,13,8,6,5,2,7,6,5,4,3,2,0,3,3,3,8,8,5,2,4,3,0,3,5,6,0,8,6,7,8,10,12,11,9,12,0,5,10,6,9,11,5,0,0,0
2022-03-30 15:00:00,2,7,9,21,22,24,14,25,24,11,12,14,19,16,14,12,5,10,10,10,6,3,7,2,7,4,5,3,4,2,1,3,5,5,7,9,11,0,10,10,11,13,16,14,17,18,8,21,7,20,18,4,4,3,2,1,0
2022-03-30 16:00:00,1,2,4,15,28,32,34,34,33,34,25,32,31,25,21,20,20,19,20,19,14,12,9,7,7,5,7,4,3,6,4,8,7,6,5,5,7,0,12,11,12,13,14,17,21,15,20,19,20,18,15,10,9,6,2,0,0
2022-03-30 17:00:00,2,2,4,6,7,12,16,10,0,19,18,27,25,20,15,15,12,13,11,14,10,7,5,4,3,3,0,4,3,6,0,7,9,6,10,5,11,16,20,15,25,12,25,31,37,28,38,28,39,27,38,16,6,3,1,0,0
2022-03-30 18:00:00,1,1,4,7,8,10,16,15,0,17,16,16,19,14,15,15,15,13,12,10,7,7,6,3,0,2,0,2,1,5,0,6,0,5,6,7,8,8,14,13,16,19,22,29,31,30,31,30,29,28,26,14,12,6,4,0,0
