Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_DMC첨단산업센터,4_월드컵파크7단지,5_서부면허시험장,6_월드컵파크3단지정문,7_월드컵파크2단지.에스플렉스센터,8_상암초등학교,9_상암휴먼시아아파트,10_월드컵경기장북측,11_성산아파트,12_성산119안전센터,13_성산2동주민센터,14_중동초등학교,15_성산2교,16_성미약수터,17_경성중고.홍대부속여중고입구,18_서울도시가스마포사옥,19_서서울농협홍대역점,20_홍대입구역(가상),21_홍대입구역,22_동교동삼거리,23_신촌역,24_신촌로터리,25_서강대학교,26_광성중고등학교,27_대흥역,28_용강초등학교,29_동도중학교.서울디자인고등학교,30_공덕역.1번.출구,31_마포역,32_청암동강변삼성아파트,33_원효2동산호아파트,34_원효로풍전아파트,35_원효로3가,36_원효로2가사거리,37_남정초등학교,38_용산e편한세상,39_용산꿈나무종합타운,40_용산경찰서,41_남영역,42_숙대입구역,43_갈월동,44_서울역버스환승센터.강우규의거터,45_시청앞,46_서울신문사,47_KT광화문지사,48_경복궁역,49_통인시장종로구보건소,50_효자동,51_경기상고,52_자하문터널입구.석파정,53_하림각,54_상명대입구.세검정교회,55_상명대정문,56_상명대입구.석파랑,57_하림각,58_자하문터널입구.석파정,59_경기상고,60_신교동,61_통인시장종로구보건소,62_경복궁역,63_세종문화회관,64_시청앞.덕수궁,65_시청앞,66_서울역버스환승센터,67_갈월동,68_갈월동4호선숙대입구,69_남영역,70_용산경찰서,71_용산꿈나무종합타운.원효로우체국,72_원효로2가,73_원효로3가,74_원효로풍전아파트,75_원효2동산호아파트,76_청암동강변삼성아파트,77_강변한신코아,78_마포역,79_공덕역.2번.출구,80_동도중학교.서울디자인고등학교,81_대흥역,82_광성중고등학교,83_서강대학교,84_신촌로터리,85_신촌오거리.현대백화점,86_동교동삼거리,87_홍대입구역,88_동교로사거리,89_서울도시가스마포사옥,90_경성중고.홍대부속여중고입구,91_성미약수터,92_성산2교,93_중동초등학교,94_성산2동주민센터,95_성산119안전센터,96_성산아파트,97_월드컵경기장북측,98_디지털미디어시티역2번출구,99_상암휴먼시아아파트,100_상암초등학교,101_월드컵파크2단지.에스플렉스센터,102_월드컵파크3단지.난지천공원,103_서부면허시험장,104_월드컵파크7단지,105_DMC첨단산업센터,106_덕은교.은평차고지앞,107_은평공영차고지(가상)
2022-03-07 12:00:00,0,1,2,0,2,4,4,6,0,0,6,8,12,10,19,21,29,28,27,25,13,11,9,7,8,5,7,8,9,8,10,9,8,9,8,7,5,9,6,8,8,23,26,28,30,35,42,45,45,43,11,38,35,42,39,22,18,23,24,27,24,22,18,12,9,8,9,8,10,10,11,12,13,9,14,15,14,15,16,16,17,13,15,15,17,16,13,12,9,10,10,6,5,4,4,5,0,7,3,5,4,0,3,2,2,0,0
2022-03-07 13:00:00,1,3,3,2,3,4,5,5,4,4,4,9,10,12,17,18,19,21,13,17,15,17,15,16,14,17,17,16,13,9,10,9,10,11,9,10,12,13,12,10,11,12,13,19,20,31,43,41,38,37,38,15,9,14,29,15,41,43,41,26,35,28,19,14,13,12,13,7,11,21,18,9,17,15,12,14,13,14,19,18,18,16,15,14,14,15,12,11,8,6,8,8,7,7,9,8,9,8,9,8,6,0,3,2,2,0,0
2022-03-07 14:00:00,1,2,2,3,4,4,4,6,6,6,5,7,8,8,12,14,12,13,14,13,17,18,16,14,14,13,14,11,10,10,9,9,11,11,10,9,6,7,8,9,16,24,26,31,34,45,53,49,51,38,50,48,49,46,30,33,34,0,41,40,39,32,23,20,13,10,10,8,12,14,15,16,17,18,17,15,16,18,19,19,19,17,12,16,13,15,16,16,15,13,10,9,8,9,6,4,6,6,5,6,5,1,4,3,2,0,0
2022-03-07 15:00:00,1,2,3,2,3,5,4,5,6,5,5,9,11,12,14,15,22,23,23,20,18,20,15,14,15,15,15,16,10,13,11,10,12,12,9,10,10,10,9,8,7,9,8,8,13,16,12,17,18,19,18,13,12,13,47,49,50,0,37,52,53,36,29,22,19,15,16,11,16,17,16,15,17,16,16,13,15,15,16,21,23,29,34,21,19,18,13,15,15,14,11,10,8,6,14,5,5,15,8,5,5,3,3,1,0,1,0
2022-03-07 16:00:00,3,5,4,2,6,6,7,9,10,9,8,11,13,15,18,21,23,24,23,22,17,17,15,15,14,22,22,21,25,26,18,13,11,30,29,28,27,23,19,16,10,13,10,11,11,15,13,15,11,8,11,13,12,10,54,51,55,53,55,56,56,49,38,26,21,15,11,10,15,20,21,23,22,19,23,24,22,28,23,27,28,36,36,37,36,35,33,34,33,29,28,26,24,19,11,7,5,9,7,6,5,2,4,4,3,1,0
2022-03-07 17:00:00,1,1,2,3,5,6,7,11,11,10,12,19,18,19,22,26,31,33,35,33,32,30,32,30,23,23,19,15,14,15,18,17,14,15,14,13,10,11,13,12,12,9,11,13,17,20,23,31,29,25,18,26,24,26,55,51,56,57,58,54,56,51,37,28,23,22,21,17,20,18,16,14,15,19,18,22,19,19,23,22,24,26,25,22,17,14,29,31,30,26,22,18,16,11,8,6,4,7,7,4,4,2,4,3,2,0,0
2022-03-07 18:00:00,1,4,3,3,3,6,21,26,20,19,25,29,31,32,36,38,40,41,40,34,24,20,19,20,20,21,22,23,19,16,18,14,17,18,21,21,21,19,20,22,14,13,14,17,21,24,32,31,26,25,23,19,9,8,46,44,38,37,42,56,52,40,39,31,32,22,20,20,30,29,25,23,33,41,48,49,49,48,44,43,38,42,29,35,27,25,45,40,38,34,24,23,18,10,10,8,9,12,13,10,6,5,5,7,3,1,0
2022-03-07 19:00:00,0,2,3,1,1,1,4,5,8,4,8,11,12,13,18,18,21,23,19,21,25,21,17,18,17,17,15,14,14,14,19,17,14,10,12,14,15,13,13,7,9,6,7,8,11,15,18,17,17,17,15,14,11,7,31,18,30,23,32,40,43,40,26,14,18,11,7,6,9,14,15,16,19,17,18,16,17,19,17,14,17,12,16,15,15,14,34,33,35,32,29,21,16,9,6,2,1,7,6,3,2,0,3,2,1,1,0
2022-03-07 20:00:00,1,0,1,0,0,0,2,4,3,0,3,4,4,6,12,14,15,16,19,18,14,17,16,17,16,16,13,17,16,17,15,11,9,8,7,8,5,8,7,7,8,5,5,4,8,11,10,17,17,15,14,10,7,4,19,21,24,9,25,28,29,28,18,11,10,8,9,8,11,13,13,14,15,12,10,7,7,9,11,11,11,11,11,14,12,13,19,20,14,13,19,15,13,7,8,6,3,7,6,4,2,1,1,2,0,0,0
2022-03-07 21:00:00,0,1,0,0,2,0,5,6,2,3,2,7,4,2,5,4,7,6,7,5,16,18,22,22,23,23,20,19,19,17,16,13,13,11,9,8,8,7,6,9,6,4,3,5,5,5,6,10,10,8,8,7,5,4,4,10,11,3,7,8,9,15,13,10,11,10,8,9,9,9,7,8,12,15,13,11,10,11,13,6,11,10,8,10,11,13,12,12,11,13,7,7,6,4,4,3,0,4,3,2,0,2,3,2,1,0,0
2022-03-07 22:00:00,0,0,2,2,0,0,1,2,3,4,0,6,7,5,9,0,10,11,10,8,9,9,10,14,12,11,9,14,16,15,20,13,9,6,3,0,4,1,3,1,3,4,3,4,6,11,13,16,4,16,14,10,7,5,4,7,2,8,3,10,18,16,12,8,9,7,6,6,7,8,6,5,7,6,6,8,7,10,11,10,11,13,1,12,12,12,23,24,23,21,16,16,13,7,6,5,1,6,5,2,2,1,1,0,0,0,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,3,0,8,6,5,4,0,2,0,0,0,0,2,3,2,2,3,5,7,8,6,5,3,2,1,0,1,0,1,2,3,0,1,4,4,5,4,3,5,0,6,6,6,10,8,6,6,0,5,5,4,5,6,7,8,3,8,7,10,10,9,9,8,8,6,4,3,0,0,3,2,1,1,0,0,3,2,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,1,2,0,0,1,2,3,4,5,6,3,11,0,14,15,6,16,15,0,13,14,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,4,3,2,1,3,0,5,2,0,4,6,9,8,9,10,11,12,8,8,7,8,6,6,7,11,4,5,10,4,7,6,6,7,7,8,7,1,2,0,4,8,8,7,5,5,3,0,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,1,2,4,3,3,2,4,5,1,4,3,7,16,9,10,11,12,15,11,13,6,9,8,3,8,3,6,4,1,5,4,5,4,6,5,5,4,5,5,6,8,12,9,8,5,6,7,10,8,7,0,6,5,0,4,3,4,9,6,8,9,9,7,4,3,3,4,5,8,7,7,7,7,8,9,0,11,8,5,3,8,7,0,2,3,2,3,2,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
2022-03-08 07:00:00,2,3,5,2,3,6,8,10,11,6,12,19,33,41,46,50,43,43,43,41,28,31,30,31,27,20,17,14,12,14,21,22,27,26,30,20,35,38,24,20,16,19,20,24,23,23,31,41,40,35,13,10,13,13,9,17,27,31,35,30,29,24,21,12,15,14,8,7,11,11,13,12,12,13,13,16,16,15,13,12,14,12,13,10,7,8,12,10,8,7,6,7,6,4,7,5,5,10,8,6,3,1,1,2,0,0,0
2022-03-08 08:00:00,1,0,4,2,4,4,5,9,13,12,10,15,23,27,33,37,37,36,37,36,23,21,21,22,21,20,17,16,17,18,20,26,28,29,29,24,26,26,40,32,33,38,39,46,47,56,71,72,71,66,55,65,66,62,5,13,18,19,19,23,24,28,28,19,17,20,16,16,24,24,22,27,22,22,28,35,32,24,25,26,28,29,25,18,16,17,31,29,27,26,20,17,12,9,8,4,8,47,41,29,4,2,3,5,1,0,0
2022-03-08 09:00:00,0,2,2,1,4,6,5,8,5,2,7,9,14,19,23,26,28,28,27,25,16,17,16,13,15,16,17,18,17,15,15,16,14,13,15,12,9,12,16,16,18,25,26,27,31,34,46,47,46,45,23,43,42,40,2,5,7,8,9,11,17,16,12,9,8,7,6,6,12,13,14,15,15,11,16,21,19,19,17,19,17,19,13,12,10,9,23,22,22,18,14,6,7,8,7,3,6,15,14,13,3,0,3,3,2,0,0
2022-03-08 10:00:00,0,3,2,2,4,4,4,6,5,0,6,8,12,15,17,15,20,20,19,18,17,16,15,13,11,16,15,9,14,10,14,12,9,12,11,10,13,12,16,17,31,47,36,60,65,71,61,73,72,64,22,65,66,65,21,15,16,6,9,8,10,8,6,6,6,4,4,4,6,7,5,7,6,8,9,11,13,10,9,9,8,9,9,7,10,13,14,16,15,13,6,4,3,2,4,3,3,7,5,6,4,0,2,3,1,1,0
2022-03-08 11:00:00,0,1,3,3,3,4,5,6,4,6,7,10,15,9,20,10,12,20,20,11,10,8,7,9,8,7,6,8,9,7,7,7,10,11,8,9,8,7,8,8,19,21,12,27,38,48,57,61,8,59,60,58,12,55,9,11,22,17,24,23,23,19,13,7,6,8,7,7,8,8,10,10,13,16,16,15,13,16,17,18,19,18,17,12,8,8,8,9,9,6,9,7,3,6,5,3,0,6,4,3,2,0,1,1,0,0,0
2022-03-08 12:00:00,0,1,2,0,2,4,5,6,7,6,7,11,11,12,17,18,19,22,23,20,15,13,14,8,13,13,14,7,15,15,14,7,10,14,15,6,12,7,10,10,11,14,15,20,25,33,36,43,41,40,40,39,31,30,30,23,31,32,19,24,23,23,17,9,7,7,6,6,8,9,10,11,14,17,9,10,11,9,9,10,9,11,10,9,13,11,10,10,8,9,6,7,5,5,5,5,4,7,6,6,5,6,5,5,3,1,0
2022-03-08 13:00:00,1,1,2,1,5,2,3,6,4,0,7,7,9,13,16,20,19,21,19,18,14,13,14,14,15,10,10,14,15,9,11,9,9,10,9,8,5,5,7,6,16,18,12,13,16,18,21,27,25,24,22,21,20,19,41,25,19,31,28,32,28,21,21,14,15,11,9,9,14,14,15,14,13,16,13,14,14,19,13,17,14,15,11,9,10,11,15,15,12,12,9,9,9,8,8,7,7,13,12,10,4,2,3,3,1,0,0
2022-03-08 14:00:00,1,3,3,1,5,4,5,6,7,7,8,12,19,22,23,24,29,31,31,27,18,16,16,16,15,15,15,12,11,13,14,13,13,12,10,9,10,11,9,9,14,22,24,23,28,34,59,64,65,63,61,63,64,56,52,51,40,40,43,42,44,33,26,19,16,11,9,9,14,22,21,17,17,16,11,11,10,14,15,12,17,16,14,13,16,16,15,17,14,12,10,8,7,7,8,0,5,10,9,9,4,3,2,2,0,0,0
2022-03-08 15:00:00,1,2,2,2,4,4,3,6,7,0,3,8,10,11,12,15,18,20,22,20,16,12,15,14,13,17,17,14,14,11,11,10,10,10,9,8,7,7,8,8,9,6,7,11,13,15,20,26,25,18,24,22,15,22,49,46,52,31,54,18,53,45,30,21,21,14,13,9,12,15,14,17,14,16,19,19,16,17,18,32,37,37,34,32,30,27,30,29,16,15,13,11,12,11,7,6,5,6,6,4,5,4,3,1,2,0,0
2022-03-08 16:00:00,0,1,2,2,5,8,11,14,15,15,14,16,19,20,24,14,30,34,23,32,27,26,25,27,26,23,20,18,19,17,20,21,19,23,22,19,14,18,17,15,9,14,16,23,23,10,13,15,13,14,12,13,13,11,55,53,52,53,52,54,50,44,41,19,17,17,13,12,19,20,22,22,20,27,27,27,26,23,25,23,40,54,52,51,45,44,34,32,31,32,30,31,30,19,13,9,8,12,9,4,3,2,4,2,1,0,0
2022-03-08 17:00:00,1,3,5,3,5,10,9,12,13,8,14,13,13,16,21,31,38,39,24,35,19,17,23,23,20,18,17,15,11,13,12,9,10,12,14,15,19,19,18,19,17,14,14,14,15,19,19,24,20,19,17,16,14,14,54,46,55,46,52,55,55,47,36,26,25,23,20,19,12,10,11,13,15,16,21,22,23,24,28,26,28,28,29,26,23,19,24,24,25,14,21,19,16,11,8,7,6,9,8,7,4,2,3,4,5,2,0
2022-03-08 18:00:00,1,3,4,2,5,8,17,19,22,21,21,24,27,30,33,36,38,40,38,37,27,24,23,25,17,23,22,19,21,21,27,21,18,18,23,25,28,27,30,32,23,16,17,21,24,21,33,33,32,29,24,20,20,18,43,42,48,50,51,56,58,57,53,38,36,18,19,16,19,23,22,18,24,35,40,43,44,43,41,41,40,40,37,31,31,27,36,35,34,33,27,23,18,12,10,9,6,13,9,8,4,4,0,7,3,3,0
2022-03-08 19:00:00,1,2,4,2,2,3,5,6,5,0,8,10,11,14,17,19,20,22,23,21,27,28,24,22,23,22,19,20,19,17,19,17,19,20,17,17,18,15,12,9,10,13,13,13,14,16,21,22,22,21,18,13,9,8,29,31,10,32,33,30,42,27,28,21,19,14,11,13,15,15,15,13,17,16,16,17,18,22,22,21,22,22,18,16,21,17,30,30,28,28,24,16,14,13,9,8,7,11,7,5,4,3,4,4,5,1,0
2022-03-08 20:00:00,0,0,1,0,2,1,4,4,1,0,2,5,7,8,11,7,12,12,13,10,12,10,12,13,13,12,16,13,16,12,13,11,8,8,7,7,6,9,8,5,10,14,12,12,15,19,23,20,19,18,15,14,8,6,14,14,15,16,18,20,21,24,24,19,21,17,15,16,13,9,14,11,15,13,10,8,6,9,12,11,12,11,12,11,12,12,27,27,27,28,24,22,17,10,9,8,4,11,8,7,5,4,1,2,3,0,0
2022-03-08 21:00:00,0,1,1,0,0,1,1,4,1,3,3,4,3,5,4,7,6,7,7,8,11,12,15,16,16,17,16,18,19,13,15,10,8,6,8,0,8,2,7,5,4,4,3,5,11,20,25,22,20,18,14,10,7,6,7,0,9,9,4,10,11,17,19,22,30,21,23,13,26,26,21,20,17,15,11,10,7,10,12,12,13,14,15,13,14,10,20,21,22,24,21,19,14,6,4,3,1,7,5,2,2,0,2,5,4,0,0
2022-03-08 22:00:00,0,1,1,2,0,0,1,4,5,6,2,8,9,10,6,8,9,9,8,9,14,14,13,12,11,13,14,13,14,17,18,14,10,9,3,6,7,1,7,7,6,8,9,7,10,11,14,26,24,19,16,9,8,5,3,3,2,0,1,2,3,5,10,14,15,12,9,8,10,11,10,11,9,8,5,5,6,5,7,5,11,14,9,17,26,29,36,37,35,32,28,26,21,12,8,6,0,11,8,4,3,1,3,3,1,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,4,0,5,9,10,7,4,2,1,2,0,1,0,3,4,6,0,3,4,7,8,9,9,6,7,5,4,3,0,2,1,2,1,1,3,3,3,9,8,7,4,3,8,7,10,11,8,8,7,5,5,9,10,11,8,9,7,10,7,11,27,28,27,26,24,23,16,13,9,4,2,9,9,8,6,5,4,3,1,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,1,0,0,2,0,0,0,0,0,0,0,1,2,3,0,4,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,1,0,0,2,0,0,3,2,0,3,6,4,9,10,12,13,12,13,12,4,4,5,3,4,0,4,2,0,3,4,3,0,4,5,0,0,0,0,0,3,4,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,1,2,0,2,1,0,4,5,0,4,5,6,5,8,9,8,6,8,5,4,2,4,3,3,0,4,3,2,3,4,3,3,3,1,0,5,0,0,0,3,7,0,3,6,6,1,5,4,3,0,1,0,0,3,0,1,0,0,1,0,0,1,0,0,1,2,0,3,4,3,2,1,3,4,0,4,4,0,3,0,2,0,1,0,0,0,2,0,3,0,0,0,3,4,3,0,1,0,0,0,0,1,0,0,0,0
2022-03-09 07:00:00,2,2,3,1,1,2,3,4,0,0,2,3,4,4,7,8,9,10,6,7,5,5,4,3,3,3,2,4,1,0,5,6,7,6,7,3,6,5,5,6,5,7,5,5,6,7,10,11,10,9,4,2,7,3,0,2,0,4,2,5,4,4,3,2,2,1,3,1,2,2,1,0,4,4,7,3,3,3,3,3,2,0,0,1,3,4,4,0,3,2,0,2,1,1,1,0,0,4,1,4,2,0,0,0,0,0,0
2022-03-09 08:00:00,0,0,1,1,1,0,1,4,1,5,3,6,9,6,11,14,15,13,9,11,7,7,5,5,3,2,6,4,4,4,4,0,6,3,6,7,0,2,5,4,6,8,9,9,11,11,14,16,11,14,13,12,5,10,4,5,3,3,4,4,7,6,6,3,1,0,2,0,1,0,1,2,2,3,5,8,7,7,6,6,4,7,3,7,5,6,5,3,2,2,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
2022-03-09 09:00:00,0,1,2,0,3,4,3,2,3,0,2,4,10,8,12,15,16,17,15,12,10,7,8,7,7,9,9,7,6,6,6,7,10,3,6,10,3,9,9,2,6,10,3,11,5,11,11,14,12,14,14,0,12,11,2,5,6,7,2,9,9,8,7,6,3,3,5,5,5,7,8,6,7,9,13,13,12,12,14,13,12,10,12,7,7,6,10,7,7,3,6,6,5,5,4,0,2,6,3,4,1,0,0,1,0,0,0
2022-03-09 10:00:00,0,1,1,0,0,3,2,4,5,6,3,7,13,16,19,21,17,17,20,19,11,14,10,5,10,11,9,10,9,7,7,9,15,14,0,15,10,8,8,16,14,9,11,9,12,19,21,24,22,21,18,15,11,8,4,4,5,6,7,9,9,7,6,5,2,4,4,4,6,6,3,5,4,5,12,14,13,12,11,8,10,9,8,6,7,6,11,4,3,5,2,4,0,3,3,4,3,7,1,4,1,0,0,0,0,0,0
2022-03-09 11:00:00,0,2,0,2,1,3,3,4,5,6,7,12,14,15,19,22,23,23,17,22,14,12,9,11,7,5,6,7,6,4,6,6,13,14,10,7,8,13,14,14,9,15,15,16,17,19,25,20,21,0,5,18,14,17,8,10,12,13,9,13,14,12,9,7,6,5,3,0,4,4,3,5,7,9,13,15,12,10,11,14,13,13,15,12,14,13,12,14,12,11,10,8,6,5,4,0,2,7,0,5,1,0,1,0,1,0,0
2022-03-09 12:00:00,0,1,2,2,2,4,4,7,8,5,8,12,16,19,22,20,24,26,27,26,23,18,17,5,16,15,15,2,8,13,11,9,11,10,9,3,9,8,9,10,10,12,13,17,17,21,17,12,10,3,2,4,6,5,4,4,5,1,4,7,8,10,9,7,6,8,7,7,11,13,15,14,14,18,25,25,23,17,19,20,21,20,19,17,21,19,18,16,15,14,9,13,10,7,7,6,4,6,3,3,2,1,0,1,0,0,0
2022-03-09 13:00:00,1,3,4,0,5,2,6,7,5,3,7,12,16,17,20,21,20,15,19,18,20,18,20,20,17,17,15,12,13,13,11,11,12,11,12,14,15,15,15,13,11,13,12,14,16,16,18,16,13,14,14,13,10,11,10,11,13,6,13,14,18,20,16,10,9,10,12,10,13,11,11,12,11,10,16,14,11,18,17,20,21,21,23,22,19,15,15,13,15,14,13,11,8,6,4,0,0,9,6,2,3,5,1,3,0,1,0
2022-03-09 14:00:00,0,1,3,0,3,3,2,4,5,3,8,12,17,20,19,22,27,18,24,23,18,19,17,13,12,15,16,15,14,9,9,9,14,12,13,14,14,11,12,9,8,18,23,29,34,33,28,23,25,25,26,20,20,19,15,8,11,17,20,20,26,22,19,17,16,16,17,16,17,13,12,5,9,10,13,17,16,21,19,20,20,24,9,21,23,18,16,13,14,12,13,12,10,10,8,7,2,7,3,5,3,2,0,0,1,0,0
2022-03-09 15:00:00,0,2,1,0,3,2,4,6,5,6,8,10,12,15,18,17,18,20,22,18,20,15,21,20,18,21,22,24,20,21,15,12,11,8,9,8,9,8,9,8,7,12,13,14,15,15,15,14,15,11,14,10,8,6,12,11,13,17,22,22,26,19,19,16,17,12,10,8,9,11,14,16,10,18,22,24,22,24,24,27,28,28,27,23,22,22,13,14,13,12,10,11,10,7,3,4,2,3,2,3,4,0,3,4,1,0,0
2022-03-09 16:00:00,1,3,4,3,2,4,2,3,4,6,5,9,12,14,13,16,20,21,21,18,20,20,21,21,22,22,18,17,17,18,15,14,11,9,10,9,9,6,8,7,9,12,11,15,18,19,22,21,23,22,19,15,12,10,8,8,13,14,16,18,23,27,21,19,17,12,9,7,11,9,11,12,9,13,17,17,20,26,27,26,27,26,27,26,26,23,22,22,20,13,14,9,7,6,4,5,4,7,6,4,3,1,3,1,1,0,0
2022-03-09 17:00:00,2,4,3,4,3,3,5,7,5,6,9,10,12,11,17,11,21,22,13,19,20,20,17,22,23,18,21,18,18,19,21,22,19,17,15,16,15,12,11,10,6,6,7,8,9,10,13,17,13,12,13,11,13,12,33,21,9,22,23,26,27,36,14,10,10,13,10,7,19,17,16,16,19,19,22,24,19,19,20,16,14,17,18,17,18,13,18,11,19,18,16,13,12,9,7,5,4,10,8,4,3,2,1,1,0,0,0
2022-03-09 18:00:00,1,2,3,0,1,2,3,4,5,4,7,8,8,2,10,12,15,18,19,17,19,22,20,19,21,12,20,13,16,19,16,13,12,11,9,9,9,8,6,10,7,9,10,8,11,9,7,15,14,13,8,6,7,4,20,31,22,6,5,36,37,31,35,31,26,26,16,12,13,13,13,12,14,16,16,14,10,17,17,18,16,13,14,12,13,12,19,21,10,19,19,17,15,9,6,3,0,8,6,5,3,3,0,2,1,0,0
2022-03-09 19:00:00,1,2,1,1,0,2,3,5,0,0,2,7,8,9,10,6,8,10,10,8,13,11,11,13,11,12,12,13,12,12,10,6,15,17,16,14,8,12,6,7,6,4,5,3,5,6,11,18,17,16,7,14,15,10,10,6,4,8,0,10,15,21,25,25,22,18,14,10,11,12,11,13,12,12,9,12,13,11,15,17,17,9,10,11,10,11,19,22,22,11,21,20,7,11,6,5,4,5,3,1,2,1,0,2,0,0,0
