Unnamed: 0,1_도봉산입구,2_도봉고등학교,3_도봉한신아파트,4_서울북부지방법원.검찰청.도봉역성황당,5_신도봉사거리,6_신도봉시장.도봉구청.방학북부역,7_도봉소방서.방학남부역,8_도봉보건소,9_도봉구민회관.도봉문화원(중),10_쌍문역,11_우이1교앞,12_수유3동우체국,13_수유(강북구청)역,14_수유역,15_수유시장.성신여대미아캠퍼스앞,16_미아역.신일중고,17_도봉세무서.성북시장,18_미아사거리역,19_월곡뉴타운,20_길음뉴타운,21_미아리고개.미아리예술극장,22_돈암사거리.성신여대입구,23_삼선동주민센터,24_성북구청.성북경찰서,25_보문역,26_창신3동주민센터,27_종로구민회관.창신동두산아파트,28_동묘역앞,29_성동공업고등학교(무궁화회관),30_신당동떡볶이타운.중구여성플라자,31_신당동.청구역,32_약수역2번출구.가온도서관,33_약수역8번출구.신당사회복지관,34_송도병원앞,35_버티고개,36_장충단로입구,37_서울시중부기술교육원.블루스퀘어,38_순천향대학병원.한남오거리,39_신사역5번출구,40_신사역4번출구,41_논현사거리.논현역5번출구,42_반포역,43_고속터미널,44_삼성래미안,45_반포종합운동장,46_서초구민체육센터.심산문화센터,47_삼호아파트,48_가야메디컬센터,49_방배열린문화센터(방배4동주민센터),50_내방역,51_방배1동주민센터.방배아크로타워,52_신동아아파트앞,53_상문고교,54_방배동래미안아트힐.국립국악원,55_경남임광아파트,56_서울지방법무사회,57_방배역.방배서리풀이편한세상,58_내방역2번출구,59_방배열린문화센터(방배4동주민센터),60_방배사이길,61_방배동삼호아파트,62_서초구민체육센터.심산문화센터,63_반포종합운동장,64_삼성래미안,65_고속터미널,66_반포역,67_논현사거리.논현역4번출구,68_신사역,69_한남대교전망카페,70_한남5거리,71_순천향대학병원,72_서울중부기술교육원.블루스퀘어,73_버티고개,74_송도병원앞,75_약수역7번출구.약수동주민센터,76_약수역3번출구.약수하이츠,77_신당동.청구역,78_신당동떡볶이타운.중구여성플라자,79_성동공업고등학교앞,80_동묘역앞,81_동묘역.롯데캐슬천지인,82_숭인1동주민센터.창신역4번출구,83_보문역,84_성북구청.성북경찰서,85_삼선동주민센터,86_돈암사거리.성신여대입구,87_미아리고개.미아리예술극장,88_길음뉴타운,89_월곡뉴타운,90_미아사거리역,91_도봉세무서.성북시장,92_미아역.신일중고,93_수유시장.성신여대미아캠퍼스앞,94_수유역.강북구청,95_수유3동우체국,96_우이1교앞,97_쌍문역,98_도봉구민회관.도봉문화원(중),99_도봉보건소.북한산아이파크아파트,100_도봉소방서.방학남부역,101_신도봉시장.도봉구청.방학북부역,102_신도봉사거리,103_서울북부지방법원.검찰청.도봉역성황당,104_도봉한신아파트,105_김근태기념도서관.도봉고등학교,106_도봉산입구
2022-03-09 18:00:00,7,12,14,17,18,17,22,15,22,21,18,18,17,16,14,15,16,16,17,15,16,17,18,17,17,14,14,14,11,21,21,18,23,19,14,11,13,16,15,16,17,15,16,14,13,14,16,18,18,13,14,8,6,3,4,4,4,5,4,7,7,9,9,10,14,15,15,18,12,14,16,17,17,16,13,13,12,15,16,18,19,20,23,25,23,29,30,28,30,28,27,25,25,22,20,15,21,19,21,21,17,13,11,5,1,0
2022-03-09 19:00:00,3,7,10,11,13,15,17,23,26,22,23,21,21,20,22,22,20,18,18,16,17,19,18,21,20,13,18,17,9,10,16,18,19,17,12,10,11,11,11,12,5,9,12,17,17,18,15,15,14,9,2,2,3,6,7,9,7,9,9,10,9,9,12,13,16,15,15,15,15,12,18,18,15,15,15,16,14,16,16,18,19,22,20,24,22,19,17,18,17,29,26,22,22,28,27,24,30,28,23,17,12,10,7,5,1,0
2022-03-09 20:00:00,3,5,9,7,8,4,9,6,2,10,12,11,10,10,12,13,12,12,13,14,15,17,18,21,19,19,17,14,9,10,10,8,9,10,10,9,9,9,8,8,8,8,8,11,10,9,9,10,9,7,7,5,2,3,1,1,4,5,2,9,3,8,10,9,13,12,14,14,7,13,17,21,13,13,14,15,16,18,18,16,16,18,19,22,19,21,23,25,25,23,24,20,21,26,25,23,27,26,21,15,14,9,6,4,2,0
2022-03-09 21:00:00,2,1,3,0,7,4,8,9,10,10,7,9,14,12,11,10,9,9,10,12,11,13,16,20,20,12,8,17,12,13,11,11,14,12,13,6,13,12,11,10,11,10,12,13,15,9,13,14,11,10,6,5,7,5,4,5,4,4,2,6,4,1,12,9,16,15,12,14,11,15,18,18,16,15,11,11,13,17,19,18,21,21,22,23,20,20,21,18,18,15,14,12,19,17,18,17,24,24,20,18,16,13,7,3,1,0
2022-03-09 22:00:00,0,2,5,6,5,7,13,14,12,11,12,11,10,0,13,14,13,9,10,11,14,16,17,20,18,19,20,19,16,9,8,8,9,9,6,7,9,13,15,18,6,13,16,15,13,12,14,14,12,9,7,4,7,7,6,4,8,8,6,7,8,9,9,4,11,12,11,13,14,13,16,17,15,11,14,14,16,20,24,22,26,24,26,25,26,31,30,25,25,23,20,17,18,20,22,23,23,22,18,18,14,11,10,7,0,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,11,17,23,26,34,31,31,24,20,24,24,24,24,25,28,30,30,21,28,26,9,8,9,8,7,8,5,9,12,11,7,6,6,7,12,13,9,8,5,6,5,10,6,4,3,2,2,1,2,4,7,6,6,8,7,6,9,10,12,16,17,19,22,24,18,16,18,15,19,19,16,16,19,18,20,18,18,16,19,18,13,22,20,20,19,16,15,14,18,14,7,9,6,4,4,2,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,3,5,6,11,10,9,11,14,17,25,26,25,27,11,30,32,34,36,35,36,31,34,34,36,36,38,38,35,38,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,1,2,5,6,6,8,9,13,11,13,14,12,11,13,15,16,19,20,22,22,22,23,26,26,25,23,23,22,27,38,38,41,43,46,45,34,31,26,20,17,8,8,7,3,0,8,8,9,8,5,0,3,1,2,4,4,6,5,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,1,4,4,8,9,12,17,18,15,12,11,12,14,15,16,15,18,19,21,21,23,24,25,26,27,25,23,21,16,18,17,15,14,18,19,17,15,12,9,7,16,14,11,8,6,5,5,9,9,13,10,3,3,1,1,1,3,3,3,5,6,6,0,5,4,5,7,4,2,4,7,6,8,8,10,6,9,12,10,9,10,9,9,9,11,10,11,11,3,11,10,8,8,9,0,8,7,9,0,0,0,0,0,0,0,0
2022-03-10 07:00:00,3,5,18,21,19,23,24,31,28,23,22,26,23,25,27,29,35,35,34,34,36,38,40,40,34,34,34,32,29,26,29,27,24,25,31,30,33,17,15,13,10,11,13,17,9,18,23,25,26,28,28,14,8,3,3,6,9,8,8,7,12,14,12,10,10,11,10,10,9,9,10,11,14,18,10,11,10,17,20,19,15,15,12,16,15,16,14,16,18,16,14,14,13,10,9,10,14,25,22,25,23,21,20,18,0,0
2022-03-10 08:00:00,3,9,17,20,22,28,33,40,37,29,30,32,24,25,24,27,29,36,44,48,53,52,47,44,37,35,32,26,26,23,26,23,27,27,33,31,33,32,25,22,21,22,18,18,16,17,13,13,15,30,23,15,8,6,8,11,12,18,19,22,36,35,36,23,21,19,21,19,18,16,25,23,29,33,37,36,26,17,17,18,22,25,24,25,28,25,22,21,18,21,18,20,22,19,20,22,27,32,28,22,19,15,11,8,3,0
2022-03-10 09:00:00,8,9,12,17,19,19,25,22,25,22,21,24,22,18,21,21,21,24,23,26,27,29,25,27,28,26,28,25,23,20,18,18,20,21,23,24,21,19,13,12,15,17,15,14,10,9,12,8,8,18,11,7,5,2,3,11,16,17,17,17,18,18,16,15,12,12,14,19,18,14,16,16,17,23,23,22,17,16,20,20,21,19,21,17,15,14,18,18,18,20,19,18,17,13,13,4,10,10,9,9,7,8,6,4,2,0
2022-03-10 10:00:00,4,4,7,11,11,13,14,17,16,14,14,14,18,20,17,18,20,18,17,19,19,17,17,19,23,20,18,21,17,17,12,11,12,13,12,11,10,12,9,10,12,12,10,10,8,7,7,10,13,11,5,3,2,2,3,5,4,5,6,9,10,10,9,8,8,11,11,12,11,7,16,11,16,17,18,18,17,18,16,12,17,19,18,21,22,17,16,12,15,17,15,15,15,16,16,14,19,19,18,14,10,11,12,10,6,0
2022-03-10 11:00:00,2,3,7,6,7,7,6,9,9,10,10,12,12,10,9,16,15,13,13,12,15,17,17,17,16,12,12,12,18,17,16,14,13,13,16,14,13,15,12,13,11,10,8,7,6,8,10,9,9,9,7,6,7,6,4,5,6,8,9,8,5,8,9,8,7,8,6,15,13,7,11,11,15,10,10,12,12,12,24,24,25,21,19,20,12,19,18,18,17,19,17,15,10,16,18,16,18,16,18,12,9,8,6,3,3,0
2022-03-10 12:00:00,3,4,6,5,8,6,9,8,10,8,9,9,11,10,13,13,12,13,13,16,16,12,15,14,11,10,11,9,16,17,15,13,15,13,10,12,9,12,9,10,9,6,10,8,10,8,8,12,13,9,6,4,2,3,2,3,8,9,11,11,10,12,13,11,8,8,8,9,9,8,8,7,8,16,15,11,10,12,19,19,28,26,24,22,22,19,21,19,20,17,18,14,13,13,12,10,9,15,15,12,13,12,11,10,5,0
2022-03-10 13:00:00,3,4,7,11,16,19,22,25,22,20,22,17,8,11,9,13,12,14,14,16,17,17,17,23,22,19,15,16,19,13,14,17,19,17,20,13,11,16,16,17,15,13,11,11,11,10,10,14,10,11,7,2,2,3,5,4,9,10,11,9,11,12,10,8,10,11,12,14,6,11,11,10,12,11,14,17,14,17,18,18,21,22,17,20,19,18,18,17,14,14,13,11,13,13,14,12,12,9,8,8,6,8,8,6,4,0
2022-03-10 14:00:00,4,5,7,8,10,15,19,16,18,16,19,19,18,17,19,19,18,20,20,17,20,18,19,17,17,15,14,13,14,17,17,17,16,17,17,16,14,18,13,14,15,14,9,11,10,11,13,17,14,10,5,3,2,2,3,2,7,7,9,12,12,10,9,10,9,8,8,10,9,8,12,14,12,13,15,16,18,18,18,17,16,18,19,21,19,18,17,17,16,17,13,11,13,12,12,10,13,12,12,11,10,10,8,5,2,0
2022-03-10 15:00:00,4,14,10,15,13,17,15,17,14,11,13,15,15,13,15,14,15,18,17,12,17,17,17,17,18,14,15,15,16,14,14,14,16,14,13,13,14,17,17,16,12,11,10,16,13,12,11,11,12,12,9,6,4,4,8,9,9,6,7,9,12,16,16,16,12,12,13,18,17,14,20,19,17,16,12,14,13,18,18,18,20,18,21,23,24,21,21,20,21,21,23,22,23,23,17,13,16,17,16,18,17,13,11,7,5,0
2022-03-10 16:00:00,5,9,13,15,13,16,25,29,30,18,20,19,16,19,17,17,16,19,17,17,15,15,15,16,17,15,14,12,13,13,12,13,15,14,16,15,15,17,14,15,14,14,24,25,24,15,14,14,14,12,6,5,27,28,27,28,34,38,37,32,26,28,21,18,21,19,20,20,22,20,24,22,17,17,22,22,22,24,31,32,30,40,42,42,39,35,34,30,26,24,25,26,21,25,24,19,17,15,15,12,10,6,7,3,3,0
2022-03-10 17:00:00,5,6,10,16,14,18,20,15,17,20,20,23,20,17,25,21,19,16,15,15,21,19,17,19,15,11,14,14,14,14,16,15,17,16,17,18,17,22,17,16,14,14,15,15,22,24,21,23,19,17,10,6,7,7,8,10,11,13,14,18,20,19,21,17,17,20,18,21,21,21,27,25,25,23,20,21,23,23,28,29,38,43,44,39,38,36,36,32,31,30,30,25,21,17,21,20,30,21,18,14,14,12,11,9,1,0
2022-03-10 18:00:00,2,3,9,12,15,21,20,18,16,14,16,16,11,15,12,12,20,23,27,21,22,23,24,26,23,19,21,22,19,21,24,25,28,27,22,21,23,24,19,23,20,19,24,28,22,22,18,16,21,18,12,9,6,6,12,15,14,13,18,20,22,30,32,29,18,15,17,27,24,20,35,35,30,26,24,28,27,36,34,37,44,44,45,44,44,38,36,32,31,29,33,33,35,32,32,28,42,41,40,25,24,15,11,5,2,0
2022-03-10 19:00:00,3,3,5,4,6,9,9,11,15,13,16,14,18,16,16,19,16,17,19,15,16,21,25,29,28,24,25,25,15,14,14,13,16,14,15,13,11,11,13,11,12,10,15,21,17,17,18,19,22,15,7,5,4,5,4,7,12,11,10,11,20,21,20,19,18,17,16,16,9,15,20,22,19,19,22,22,22,22,21,23,24,27,26,24,25,25,24,22,21,24,30,34,33,32,27,24,35,28,23,15,14,10,7,6,2,0
2022-03-10 20:00:00,0,2,5,6,6,4,7,10,5,11,7,10,13,12,13,14,14,16,11,16,15,18,13,17,18,17,16,12,12,10,9,12,13,11,15,7,15,18,17,16,16,16,15,17,13,14,12,9,7,7,5,3,3,2,3,5,12,11,9,7,9,9,10,10,18,17,14,16,15,16,20,19,15,16,14,16,15,21,19,16,21,20,19,16,18,18,16,15,22,25,24,23,22,28,25,21,23,17,11,16,11,9,6,4,1,0
2022-03-10 21:00:00,0,1,2,3,5,6,8,7,7,6,5,10,10,10,11,11,8,11,9,11,15,13,16,23,17,15,14,12,14,13,11,12,12,13,14,13,14,14,11,12,11,8,10,9,8,9,8,10,7,9,4,2,2,3,2,2,6,6,5,9,11,13,17,16,15,10,15,17,16,16,21,24,23,22,21,21,18,26,27,27,24,25,25,23,26,30,30,21,19,20,17,15,14,21,19,17,25,23,22,17,12,5,4,3,2,0
2022-03-10 22:00:00,0,0,7,4,4,9,12,12,12,11,9,11,17,17,15,14,11,10,12,13,13,15,15,19,16,16,16,14,12,11,12,9,9,8,8,4,9,11,12,6,13,11,12,11,12,10,8,9,7,5,7,5,4,6,3,2,8,10,13,14,13,12,11,14,16,14,12,16,10,19,25,25,25,10,25,23,21,23,23,21,22,21,21,19,19,24,21,20,15,21,17,17,14,12,13,11,19,16,13,15,12,7,6,3,2,0
2022-03-10 23:00:00,0,0,0,0,0,0,0,0,0,12,16,23,25,27,24,21,17,18,19,20,0,25,27,30,29,26,25,23,6,7,9,0,6,8,5,4,7,8,7,7,8,7,7,0,5,6,5,5,6,7,5,3,6,3,0,1,5,3,5,4,6,10,9,8,8,9,12,15,17,17,20,20,19,18,19,24,25,26,27,24,27,23,21,18,16,15,14,14,13,10,7,11,9,7,7,6,11,10,5,7,7,6,3,2,1,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
