Unnamed: 0,1_장지공영차고지,2_위례포레샤인13단지,3_호반써밋송파2차,4_세계로병원,5_거여아파트단지앞,6_거여역6번출구,7_거여역5번출구,8_송파파크센트럴,9_종점,10_비호아파트,11_남한산성입구,12_송파구립마천청소년센터,13_송파보훈회관.금호어울림2차,14_마천동금호어울림1차아파트,15_남천초교마천동우방아파트앞,16_청암노인요양원,17_마천동사거리,18_마천2동윤진빌딩.신동아아파트,19_송파두산위브.송파소방서,20_송파사회복지관.성요셉성당,21_보인고교.오금동삼성아파트,22_오금동상아아파트,23_오금공원앞,24_오금동현대아파트,25_한양삼익아파트,26_서울방이동고분군,27_방이우체국,28_송파나루역,29_송파구청.방이맛골,30_잠실역8번출구,31_잠실역.롯데월드,32_잠실트리지움,33_영동일고트리지움APT정문앞,34_영빌딩앞,35_삼전역,36_송파구민회관구의회,37_배명중고교,38_삼전사회복지관,39_삼전동쌍용하이츠빌라,40_삼전동현대APT,41_삼전역.잠실현대아파트,42_삼전삼밭나루공원입구,43_영동일고레이크팰리스앞,44_갤러리아팰리스,45_잠실역.롯데월드,46_잠실역1번.11번출구,47_송파구청.방이맛골,48_방이동사거리,49_송파나루역,50_서울방이동고분군,51_삼익아파트미성아파트,52_송파경찰서.오금역,53_가락래미안앞,54_개롱역3번출구,55_삼환아파트,56_송파사회복지관.성요셉성당,57_송파두산위브.송파소방서,58_마천2동윤진빌딩.신동아아파트,59_마천동사거리,60_청암노인요양원,61_마천시장마천동우방아파트앞,62_마천동금호어울림1차아파트,63_송파보훈회관.금호어울림2차,64_송파구립마천청소년센터,65_남한산성입구,66_비호아파트,67_송파파크센트럴,68_거여역7번출구,69_체육문화회관,70_세계로병원,71_호반써밋송파1차,72_위례포레샤인13단지,73_위례포레샤인13단지공원,74_장지공영차고지
2022-03-25 13:00:00,3,3,4,4,3,4,4,4,3,5,6,7,8,9,13,15,14,15,18,17,16,19,18,20,24,19,23,21,15,7,12,13,10,9,6,5,8,7,9,8,8,12,14,14,12,15,14,16,13,20,18,17,15,17,15,14,14,13,11,11,9,8,7,6,4,0,1,4,4,3,0,3,2,0
2022-03-25 14:00:00,5,7,8,6,5,4,4,5,4,4,6,7,7,12,11,12,14,15,14,16,14,18,19,16,17,19,20,21,17,10,13,12,9,11,7,5,7,5,4,6,9,11,9,12,13,14,16,15,16,12,18,34,31,34,37,28,25,18,12,11,9,8,6,4,5,5,4,5,4,3,1,1,0,0
2022-03-25 15:00:00,5,7,8,8,8,7,8,8,3,2,7,6,6,9,11,9,14,16,16,17,18,20,21,23,24,24,26,24,17,14,18,13,17,11,9,9,8,9,11,11,12,17,18,16,16,23,26,26,27,25,22,40,39,41,42,39,35,31,24,22,16,14,9,5,4,3,2,5,6,3,2,2,3,0
2022-03-25 16:00:00,4,6,6,7,8,4,6,7,4,8,9,9,8,10,14,15,22,28,29,32,31,34,35,33,30,27,27,26,23,8,16,13,13,12,9,6,6,8,9,9,14,19,20,21,22,29,30,25,30,28,31,39,36,38,37,27,25,29,19,19,14,11,7,6,6,7,8,10,8,5,7,4,0,0
2022-03-25 17:00:00,8,10,10,19,11,8,8,7,2,1,9,10,12,13,13,15,18,22,24,24,31,30,30,26,27,28,29,28,23,18,29,28,26,18,11,8,7,6,8,10,17,22,25,26,26,38,38,33,27,28,29,35,33,39,36,29,27,19,17,16,11,14,10,7,4,5,3,9,9,7,5,4,2,0
2022-03-25 18:00:00,8,9,10,10,12,7,10,10,9,9,7,8,12,15,19,19,21,28,41,46,44,42,40,36,38,43,40,36,25,15,34,39,27,18,14,10,12,14,14,15,22,26,28,33,46,57,55,55,55,52,41,43,42,39,38,34,28,22,16,15,13,13,5,5,3,4,4,12,11,7,6,2,1,0
2022-03-25 19:00:00,7,5,6,8,8,6,9,11,5,2,9,8,8,7,7,8,11,12,18,18,14,15,16,26,24,23,21,19,14,25,43,43,36,32,20,18,13,9,5,5,8,14,14,16,35,50,50,47,48,42,36,46,47,48,50,45,39,26,21,15,11,8,4,5,5,5,2,27,22,14,6,2,0,0
2022-03-25 20:00:00,5,6,3,3,8,4,7,6,4,8,5,5,5,7,7,5,8,10,7,6,9,10,7,8,9,9,6,8,10,17,29,29,27,20,17,18,17,11,9,6,13,19,20,18,18,25,31,35,34,33,30,32,28,34,31,25,20,18,13,14,10,8,4,3,1,2,1,9,6,8,7,2,0,0
2022-03-25 21:00:00,3,2,4,3,3,1,3,4,3,4,4,5,7,6,6,1,8,6,10,11,11,6,10,8,8,7,7,7,16,15,22,21,20,19,20,20,14,10,7,6,7,5,7,8,18,30,38,36,34,29,25,22,20,25,24,19,19,18,17,13,12,10,5,3,2,3,2,9,8,4,4,1,0,0
2022-03-25 22:00:00,2,3,1,2,3,2,3,1,2,3,2,0,2,2,2,2,4,6,4,1,7,3,1,7,8,7,8,7,11,13,19,18,16,13,11,8,8,7,3,1,4,4,6,7,19,30,40,44,47,38,36,35,30,32,32,27,23,17,13,11,10,8,6,5,3,1,4,6,6,5,3,1,1,0
2022-03-25 23:00:00,1,0,2,1,3,0,5,1,6,0,5,4,4,5,4,5,4,3,3,3,4,5,2,6,6,8,5,7,15,13,20,22,16,21,19,16,12,9,5,1,2,2,0,4,9,19,28,31,31,36,30,28,24,27,23,21,20,21,16,10,14,11,5,3,2,2,3,5,3,3,2,1,0,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,2,3,0,2,1,0,2,0,3,2,0,2,3,5,6,5,7,7,0,0,6,7,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,1,2,0,2,1,2,1,2,1,0,1,2,4,5,6,4,7,9,9,11,8,8,8,6,5,7,7,2,5,3,0,0,1,0,2,3,4,0,3,3,4,6,6,5,6,1,4,2,4,5,6,5,0,3,4,0,4,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,1,2,3,3,2,1,4,0,1,1,2,3,3,6,6,8,8,8,9,10,10,9,7,9,10,9,9,11,7,2,3,4,1,2,2,2,3,2,4,2,4,5,4,4,3,4,4,2,5,6,3,5,3,6,4,4,3,3,2,2,3,2,2,1,1,3,4,10,6,4,4,3,1,0
2022-03-26 07:00:00,1,3,4,4,3,1,1,0,0,2,2,3,4,6,9,11,13,16,20,17,14,15,16,12,13,13,12,15,12,2,2,1,1,2,1,3,5,2,6,3,4,8,8,7,5,7,4,6,7,8,7,4,6,4,5,4,2,3,3,3,2,2,1,2,1,3,2,5,3,1,0,0,1,0
2022-03-26 08:00:00,3,6,5,4,4,3,4,3,3,3,3,4,8,9,10,12,15,19,24,22,25,29,27,28,25,26,28,28,18,3,6,6,3,5,4,3,7,5,8,10,11,15,14,13,7,9,9,8,8,7,6,9,7,8,7,8,6,4,4,3,3,4,4,3,4,5,3,4,3,1,2,2,0,0
2022-03-26 09:00:00,2,6,8,6,7,4,3,2,2,0,3,4,9,14,17,17,18,24,25,28,27,29,31,30,30,32,35,34,22,7,7,7,8,7,4,3,3,4,9,10,12,15,18,15,10,17,15,10,11,11,10,10,11,13,11,8,10,8,6,5,4,5,4,4,3,3,2,4,3,3,0,2,1,0
2022-03-26 10:00:00,0,2,1,4,3,1,3,3,4,2,5,6,6,9,17,18,24,26,26,27,25,28,28,26,22,21,21,20,14,6,6,7,5,5,4,5,9,9,13,16,17,23,21,18,11,14,13,12,10,10,10,10,5,10,9,7,6,8,12,6,8,3,2,8,4,2,1,4,3,3,1,0,0,0
2022-03-26 11:00:00,2,4,4,6,6,4,6,3,0,4,4,6,11,14,15,11,17,23,26,27,27,29,28,27,34,35,35,33,25,8,14,9,13,10,5,6,12,13,18,16,16,17,19,16,11,14,12,15,14,17,18,17,18,19,17,16,13,8,6,7,7,6,4,3,4,1,5,5,2,3,2,2,2,0
2022-03-26 12:00:00,2,3,1,4,3,2,3,2,2,3,3,3,7,11,14,12,18,22,23,23,24,25,31,29,31,41,47,41,30,11,14,12,10,9,8,9,13,12,17,16,18,21,23,20,15,16,19,13,20,19,12,22,21,24,26,11,12,14,9,8,9,9,7,6,5,4,2,5,3,4,2,0,1,0
2022-03-26 13:00:00,5,6,3,5,5,3,3,3,3,4,4,5,8,13,18,20,26,35,39,39,39,41,41,38,40,31,40,36,24,10,14,14,13,11,6,6,6,6,11,14,16,22,20,22,25,32,29,22,18,18,16,23,21,24,21,24,21,17,14,11,11,9,9,6,4,3,2,10,4,9,5,5,4,0
2022-03-26 14:00:00,2,4,5,9,7,5,7,6,2,5,5,7,9,11,20,14,23,23,24,24,20,24,28,36,40,36,37,28,19,9,10,10,5,8,5,5,8,8,14,15,18,19,20,18,21,32,33,30,31,30,28,25,22,21,24,20,18,16,10,9,8,7,3,8,7,4,9,12,2,11,10,7,0,0
2022-03-26 15:00:00,4,4,5,6,4,3,4,5,0,4,3,5,9,10,16,15,17,21,24,27,29,28,28,26,28,24,26,31,19,16,22,17,21,17,7,7,9,6,8,13,18,20,21,20,19,23,31,34,33,30,26,23,18,21,20,21,19,14,14,10,8,7,6,5,5,4,5,6,1,5,4,4,1,0
2022-03-26 16:00:00,4,6,4,6,5,4,5,2,6,2,5,6,11,13,16,17,22,24,17,25,26,31,31,34,40,39,35,39,25,16,19,13,18,15,11,8,12,11,8,9,12,25,29,24,27,26,28,29,30,27,26,25,23,24,25,23,20,13,10,8,11,7,7,6,6,4,3,7,6,2,1,1,0,0
2022-03-26 17:00:00,3,5,7,7,7,5,6,0,1,7,6,7,10,13,13,14,17,25,26,29,29,29,31,27,30,28,26,23,18,15,24,21,26,22,12,13,14,12,11,11,19,23,27,25,24,28,34,31,28,32,29,28,24,31,30,28,28,19,17,11,7,7,5,4,4,5,2,7,0,1,1,0,0,0
2022-03-26 18:00:00,3,4,5,7,6,3,5,6,7,9,9,7,8,13,13,15,14,19,19,20,23,26,27,29,28,26,26,21,14,12,19,18,14,14,9,8,8,8,9,9,13,17,20,19,27,27,37,35,31,27,25,24,21,23,30,29,28,27,9,8,9,12,10,8,8,4,3,6,6,3,4,2,2,0
2022-03-26 19:00:00,3,4,6,4,4,3,5,0,6,2,4,4,5,9,8,9,12,17,14,14,13,16,12,16,18,17,17,16,14,13,22,22,17,15,13,10,9,6,4,4,5,8,9,8,20,25,31,32,33,31,26,32,28,29,23,22,18,19,19,14,9,8,4,2,5,0,2,6,5,4,3,2,1,0
2022-03-26 20:00:00,3,0,5,6,5,3,4,2,2,0,3,4,5,4,6,7,8,11,12,11,4,10,11,14,16,12,18,14,13,17,33,32,30,26,10,11,6,2,2,3,5,7,6,7,28,32,31,32,34,36,35,32,31,25,24,23,20,18,13,8,9,7,3,3,1,4,6,5,5,2,2,1,1,0
2022-03-26 21:00:00,5,5,5,3,6,5,6,1,5,0,4,1,5,4,4,2,4,7,8,8,7,5,6,7,9,1,5,14,12,9,15,16,16,16,22,16,10,5,2,1,1,6,3,6,16,23,32,37,37,39,30,28,25,25,24,24,20,15,13,12,9,8,4,4,3,4,5,7,3,3,1,1,1,0
2022-03-26 22:00:00,2,3,2,1,3,4,6,0,4,7,6,5,2,4,5,5,5,7,6,6,7,5,5,8,10,7,8,14,12,11,17,12,13,14,10,8,8,5,2,3,5,9,9,17,17,32,44,27,45,42,37,32,28,29,27,26,22,22,19,19,11,10,4,3,1,0,1,6,6,5,3,1,0,0
2022-03-26 23:00:00,1,0,0,0,0,0,6,0,7,0,6,4,3,2,3,0,5,3,0,0,3,1,2,4,3,3,4,2,12,12,15,17,12,11,7,7,5,4,4,3,6,2,3,3,18,31,42,37,39,37,31,29,24,23,23,22,22,18,15,11,10,7,4,1,3,0,1,11,10,8,6,1,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,4,0,0,0,0,0,0,0,0,0,0,3,2,5,4,0,5,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,1,1,0,2,1,2,1,0,0,0,1,2,3,4,4,4,6,8,4,6,7,6,5,5,7,1,4,3,4,2,3,0,4,0,2,1,0,0,1,1,2,3,1,3,2,1,1,0,0,2,3,3,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,1,3,2,1,1,0,0,0,0,0,0,2,2,3,4,2,8,9,5,6,5,6,5,4,6,6,7,8,7,2,1,1,1,0,0,0,0,0,2,3,4,3,5,2,4,6,3,3,2,4,5,6,5,2,3,4,4,3,4,1,5,2,0,2,1,3,1,5,6,2,0,1,1,0
2022-03-27 07:00:00,1,3,4,3,3,4,1,0,1,3,0,2,3,7,9,7,8,11,12,5,12,11,6,9,10,7,9,9,5,1,2,2,1,2,1,2,2,1,2,4,5,6,6,6,3,4,3,5,2,3,5,7,5,6,3,6,4,4,1,2,5,3,1,3,1,1,0,1,2,1,0,0,0,0
2022-03-27 08:00:00,3,3,2,4,3,4,1,2,3,2,2,4,9,11,16,16,12,19,20,23,21,21,20,17,24,21,23,23,13,4,5,0,3,2,2,1,3,4,9,8,9,11,13,8,9,12,11,12,12,11,12,12,6,7,8,6,7,6,5,3,3,4,6,5,3,2,1,3,4,2,0,1,0,0
2022-03-27 09:00:00,3,4,2,7,4,3,4,4,4,3,3,3,5,8,12,13,18,24,27,29,25,26,25,23,23,24,23,22,14,5,7,7,7,6,4,5,5,6,7,9,12,13,14,14,10,12,11,10,10,12,11,10,11,11,8,8,7,10,9,10,9,8,10,11,2,2,1,2,2,3,0,3,1,0
2022-03-27 10:00:00,3,5,6,5,3,3,4,3,4,3,5,6,9,11,12,13,13,15,16,19,27,26,29,26,27,26,27,27,18,6,6,4,5,3,1,5,6,7,8,11,17,21,24,23,14,16,17,17,16,17,16,17,18,22,21,20,19,16,11,8,17,15,14,9,4,3,3,4,2,1,3,0,0,0
2022-03-27 11:00:00,2,3,2,3,3,3,4,0,2,2,5,6,9,11,12,11,15,20,27,32,29,32,30,34,38,40,38,38,21,8,8,0,7,4,2,3,5,5,8,9,15,19,23,21,19,16,24,23,18,18,17,17,8,14,14,13,14,16,16,13,12,10,7,6,3,1,2,4,3,3,2,0,0,0
2022-03-27 12:00:00,6,7,8,10,10,7,6,5,4,4,7,8,10,12,15,16,21,27,32,39,36,38,38,43,44,47,45,49,38,11,10,11,7,4,2,4,6,8,13,14,21,24,19,21,12,18,17,16,16,16,15,17,11,16,15,17,18,18,9,14,11,9,8,7,3,0,3,4,5,3,1,2,1,0
2022-03-27 13:00:00,5,8,10,11,8,4,4,0,2,0,7,11,13,12,17,17,19,20,22,27,31,32,32,31,31,32,29,30,20,8,9,11,9,8,5,4,5,7,8,12,13,15,19,19,15,23,25,21,14,20,19,24,16,15,16,13,14,12,10,3,14,15,10,6,3,3,2,5,0,4,2,1,0,0
2022-03-27 14:00:00,8,6,7,3,3,2,4,0,5,2,10,6,12,20,19,22,20,27,30,25,30,29,29,30,29,30,31,31,24,6,11,10,9,9,10,9,9,8,10,15,11,15,19,19,23,26,26,24,23,20,18,20,21,19,17,14,17,15,13,14,14,9,7,9,7,5,3,7,5,0,2,3,2,1
2022-03-27 15:00:00,2,4,2,6,5,4,3,4,2,3,12,13,16,18,20,18,20,24,25,17,25,27,29,29,31,31,29,25,18,18,19,18,17,12,5,6,7,8,9,10,21,22,23,21,13,25,29,29,30,27,26,20,20,23,20,15,14,15,12,10,7,5,4,4,5,3,3,5,6,3,2,0,0,0
2022-03-27 16:00:00,2,4,1,5,5,3,4,4,5,0,9,9,15,14,22,21,23,29,30,29,28,26,24,22,26,25,28,31,20,13,18,17,14,11,11,12,10,6,6,7,10,14,16,18,27,32,35,36,37,35,33,34,33,25,24,23,15,18,9,7,8,6,4,3,4,5,3,5,2,4,0,3,1,0
2022-03-27 17:00:00,5,3,3,4,6,5,7,4,2,5,12,14,16,17,13,15,18,21,18,22,22,22,24,25,25,24,25,22,21,22,26,15,19,19,13,10,9,5,6,7,12,16,17,17,18,32,33,32,32,34,27,28,27,24,23,21,19,15,12,11,8,7,6,5,2,4,5,8,7,6,5,4,2,0
2022-03-27 18:00:00,3,3,4,4,2,2,5,4,3,0,4,4,6,7,8,4,10,13,10,14,12,13,14,14,17,16,16,15,13,14,16,17,12,11,10,8,7,7,6,7,9,7,10,9,16,30,33,29,30,26,25,23,21,20,17,16,14,13,11,10,9,6,5,3,6,2,5,7,6,7,6,3,0,0
2022-03-27 19:00:00,1,3,1,2,3,3,7,2,2,4,0,4,4,5,8,9,10,7,9,10,9,9,8,6,8,10,7,11,12,13,19,17,16,14,11,9,7,7,4,9,7,13,14,13,19,27,35,34,33,29,24,25,18,25,20,17,14,13,10,9,10,6,4,2,2,1,3,5,2,4,2,0,0,0
2022-03-27 20:00:00,3,0,1,6,5,2,5,2,2,5,4,5,7,6,6,2,6,7,5,7,4,7,6,9,6,7,12,12,14,14,26,25,24,17,10,9,9,7,4,3,4,5,8,8,21,29,38,36,34,31,28,28,25,21,25,21,14,15,15,14,11,8,6,2,1,0,0,5,4,1,3,1,0,0
2022-03-27 21:00:00,3,4,3,0,1,3,3,3,0,1,2,3,8,9,5,7,9,10,3,13,10,14,10,11,7,7,5,8,10,11,19,15,14,20,13,10,8,6,5,3,3,6,4,7,21,29,37,38,40,39,35,30,28,27,31,21,20,18,16,15,13,10,7,5,4,1,2,5,4,3,2,1,0,0
2022-03-27 22:00:00,2,0,2,1,2,1,5,3,0,4,5,4,4,6,5,3,4,4,3,3,4,4,4,6,7,5,6,6,15,17,19,18,17,16,12,9,5,6,4,3,2,4,7,7,13,24,34,35,36,35,29,24,22,22,21,20,16,18,15,11,11,7,5,2,2,0,0,5,0,4,2,0,0,0
2022-03-27 23:00:00,1,0,0,0,0,0,2,1,1,2,0,2,3,2,2,0,1,4,3,0,2,2,0,1,0,3,2,3,11,8,14,14,9,10,8,6,5,3,2,2,2,1,0,1,9,12,21,23,24,24,19,18,16,16,17,16,12,11,10,9,6,5,3,2,1,0,1,5,3,4,2,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,1,1,0,1,2,0,3,0,0,3,0,6,11,14,18,6,20,22,12,13,23,24,23,22,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,1,3,4,2,1,1,1,0,0,0,1,2,5,6,8,7,10,11,12,12,15,15,12,13,14,13,14,13,11,6,2,2,1,2,1,1,2,3,2,5,6,8,8,8,5,2,0,6,3,5,4,4,0,5,0,0,0,4,2,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,1,4,5,10,6,3,4,1,2,0,1,4,6,9,12,13,16,21,23,24,22,17,21,16,18,17,17,18,15,4,4,5,3,5,1,2,2,2,5,8,9,11,10,10,3,3,4,4,4,5,6,4,5,6,6,5,3,2,0,1,2,2,0,3,2,1,3,5,4,4,2,3,2,0
2022-03-28 07:00:00,4,9,12,20,16,4,2,3,1,3,4,7,17,28,28,31,39,50,62,62,54,57,54,41,46,48,52,51,41,11,14,13,10,8,11,6,8,11,27,32,33,34,33,31,12,11,11,10,12,14,14,12,10,12,11,8,4,7,3,2,4,5,5,5,6,3,4,5,6,3,5,4,4,0
2022-03-28 08:00:00,3,7,11,23,16,3,3,4,5,3,5,14,35,37,43,49,52,55,49,53,49,54,51,49,52,51,52,51,42,10,17,18,17,10,11,9,9,9,19,25,30,33,31,31,15,18,18,16,18,19,20,16,15,20,16,13,9,9,9,7,6,7,8,8,8,7,10,16,15,12,9,6,7,0
2022-03-28 09:00:00,2,6,4,9,7,4,4,2,5,1,6,8,12,14,26,29,32,42,42,40,35,37,37,30,34,37,39,40,27,7,13,12,11,8,8,5,4,7,14,20,25,30,17,25,12,13,14,15,15,14,15,22,11,33,32,26,15,11,10,9,8,7,3,6,4,6,2,8,7,6,3,3,0,0
2022-03-28 10:00:00,2,4,6,7,6,2,3,0,4,2,3,4,6,8,13,11,16,19,19,22,21,22,23,25,25,23,27,24,22,5,6,7,7,6,4,4,6,7,9,13,14,12,17,12,11,13,11,11,12,8,11,9,8,11,10,11,7,8,7,5,7,6,6,5,3,0,4,7,5,5,4,2,1,0
2022-03-28 11:00:00,3,5,5,3,3,3,4,5,4,3,7,5,6,9,11,12,17,19,21,22,20,20,19,16,17,19,20,21,17,7,6,7,8,4,4,5,5,7,8,9,10,11,9,12,13,16,12,12,11,15,16,11,9,16,12,14,12,11,9,8,5,5,5,3,2,1,3,6,4,3,5,2,1,0
2022-03-28 12:00:00,1,3,1,3,2,1,2,0,0,3,5,8,11,11,13,14,15,20,20,23,23,24,17,20,25,27,27,23,18,7,10,11,10,10,9,7,6,5,6,8,10,13,11,10,9,11,18,17,18,16,15,17,16,19,18,17,13,14,12,10,12,9,4,5,3,7,4,5,3,4,2,1,0,0
2022-03-28 13:00:00,2,5,5,4,4,3,6,7,8,4,8,4,7,9,10,11,15,15,16,18,18,24,17,20,18,19,19,18,15,9,8,7,9,8,5,5,7,8,8,9,10,10,12,11,10,13,19,21,20,21,18,12,11,16,17,16,12,12,9,8,9,7,4,5,2,3,2,4,2,3,2,1,1,0
2022-03-28 14:00:00,2,4,4,5,5,3,6,7,5,6,9,8,11,13,12,10,10,13,15,13,16,18,17,16,20,19,19,18,12,10,9,8,6,8,6,5,7,6,6,6,8,12,12,11,10,13,16,17,19,20,17,16,12,18,20,15,14,10,10,7,10,9,3,3,6,5,2,4,1,4,1,2,0,0
2022-03-28 15:00:00,6,8,7,9,8,6,9,8,8,7,10,14,13,12,12,11,12,14,13,16,21,22,23,27,28,25,24,22,15,11,11,11,9,11,9,6,7,8,9,11,10,14,14,14,14,18,21,24,26,25,22,48,45,43,43,41,39,31,25,20,17,16,8,6,4,2,4,6,7,6,4,4,2,0
2022-03-28 16:00:00,3,5,5,9,5,2,4,3,3,4,5,6,7,9,9,11,17,19,18,19,23,27,28,28,31,30,28,25,15,13,25,15,32,26,17,16,13,9,12,14,17,19,18,17,17,29,30,30,29,26,31,33,31,37,39,36,34,24,19,17,13,10,9,8,5,6,4,9,7,2,6,3,2,0
2022-03-28 17:00:00,6,8,9,12,8,5,7,8,9,4,8,8,7,9,13,13,14,19,23,21,26,25,26,29,22,27,18,24,20,15,26,26,22,16,13,13,14,13,9,10,12,18,18,18,28,34,36,36,37,27,26,34,35,41,39,32,26,20,22,17,13,11,5,5,6,8,7,10,9,9,9,7,2,0
2022-03-28 18:00:00,10,10,9,10,9,8,8,9,3,7,6,7,11,10,15,16,17,19,20,24,21,24,25,31,35,31,30,26,25,18,31,32,26,23,15,13,12,11,10,7,11,21,24,22,35,50,56,58,59,51,49,51,46,39,39,33,33,27,24,19,15,11,5,3,2,3,3,16,15,13,8,6,0,0
2022-03-28 19:00:00,5,7,4,2,3,3,10,9,8,8,6,8,9,9,8,9,11,15,14,9,13,15,10,14,14,12,14,13,13,16,27,25,24,19,14,11,13,9,6,5,10,15,18,17,34,44,45,46,43,39,36,56,55,65,57,42,32,20,15,16,12,8,7,6,5,4,4,18,16,11,9,2,0,0
2022-03-28 20:00:00,2,3,2,3,3,3,4,4,5,2,4,2,3,5,8,2,9,10,14,8,11,9,8,9,6,7,8,8,9,14,26,27,9,24,11,9,9,9,6,2,7,9,11,10,21,29,37,41,39,35,31,34,32,30,31,28,26,20,17,15,12,9,6,5,4,2,2,13,11,8,5,3,0,1
2022-03-28 21:00:00,4,4,2,4,4,2,3,3,1,5,3,6,5,0,3,3,4,3,5,8,9,7,6,10,10,11,10,14,16,21,31,31,29,21,12,9,6,5,3,3,3,5,6,7,20,31,36,37,34,32,29,29,23,28,29,29,25,23,18,17,10,9,3,1,1,2,0,6,6,4,3,2,0,0
