Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지.신내역,3_신내교회.신내데시앙아파트,4_동성프라자앞,5_중랑구청,6_신현중학교,7_엘지아파트앞,8_쌍용아파트신내테크노타운앞,9_이화연립경동제일교회앞,10_중흥초등학교,11_지하철7호선중화역2번출구,12_지하철7호선중화역3번출구,13_중화2동주민센터,14_이문동현대아파트앞,15_이문동쌍용아파트,16_이문동삼익아파트,17_종로사약국,18_외대역앞,19_외대앞,20_경희중고,21_회기시장,22_경희대입구,23_서울바이오허브,24_한국과학기술원.홍릉초등학교,25_국방연구원,26_고대앞,27_안암전철역,28_고려대이공대.고대병원,29_안암동주민센터,30_보문역,31_보문역,32_성북구청.성북경찰서,33_삼선동주민센터,34_삼선교.한성대학교,35_혜화역.서울연극센터(장면총리가옥),36_혜화역.서울대병원입구,37_방송통신대.이화장,38_이화동(이화장),39_원남동,40_혜화경찰서,41_종로3가.탑골공원,42_종로2가,43_종로1가,44_광화문,45_서울역사박물관.경희궁앞,46_서대문역사거리,47_충정로역,48_아현역,49_웨딩타운,50_이대역,51_신촌오거리.2호선신촌역,52_신촌오거리.현대백화점,53_산울림소극장,54_삼진제약,55_홍익대학교,56_홍대입구역사거리,57_홍대입구역(가상),58_홍대입구역,59_동교동삼거리,60_신촌오거리.현대백화점,61_신촌오거리.2호선신촌역,62_이대역,63_웨딩타운,64_아현역,65_충정로역,66_서대문역사거리,67_서울역사박물관.경희궁앞,68_광화문,69_종로1가,70_종로2가,71_종로3가.탑골공원,72_종로4가.종묘,73_종로5가.광장시장,74_종로5가.효제초등학교,75_종로5가.효제동.김상옥의거터,76_방송통신대.이화장,77_혜화역.마로니에공원,78_혜화역.동성중고(장면총리가옥),79_삼선교.한성대학교.조소앙활동터,80_돈암초교입구,81_삼선동주민센터,82_성북구청.성북경찰서,83_보문역,84_안암동주민센터,85_고려대이공대.고대병원,86_안암역,87_고려대학교앞,88_국방연구원,89_한국과학기술원.홍릉초등학교,90_서울바이오허브,91_경희대입구,92_회기시장,93_경희중고,94_외대앞,95_외대역앞,96_이경시장,97_이문1동주민센터,98_한천로입구,99_이문동쌍용아파트,100_이문동현대아파트,101_중화2동주민센터,102_지하철7호선중화역3번출구,103_지하철7호선중화역2번출구,104_중흥초등학교,105_이화연립경동제일교회앞,106_쌍용아파트신내테크노타운앞,107_엘지아파트앞,108_신현중학교,109_중랑구청,110_동성프라자앞,111_신내교회.신내데시앙아파트,112_중랑공영차고지,113_중랑공영차고지.신내역,114_중랑공영차고지(가상)
2022-03-05 04:00:00,1,3,1,3,0,4,0,5,0,6,2,9,10,13,14,14,14,14,15,3,14,12,4,0,14,18,16,13,11,11,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,0,1,0,5,6,7,5,8,2,7,3,4,4,5,9,8,5,4,8,5,4,4,5,1,4,4,3,0,2,4,3,4,5,11,9,7,6,6,3,4,6,6,6,5,2,3,1,3,4,0,3,5,2,1,3,1,0,0,1,0,0,3,0,0,0,0,0,2,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 06:00:00,0,0,2,2,3,5,2,6,5,4,4,4,5,5,6,5,6,4,5,6,7,7,9,5,8,8,6,5,3,6,7,8,8,9,6,5,5,4,5,0,4,3,0,1,1,0,2,4,0,3,2,0,2,1,3,2,0,1,1,2,2,3,1,4,5,2,4,8,7,6,3,4,3,0,2,1,2,4,3,4,2,5,5,4,3,3,5,4,0,3,0,3,2,4,1,6,2,5,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 07:00:00,0,4,5,7,10,6,7,5,7,8,5,4,4,5,6,7,8,2,8,4,7,6,5,0,5,6,6,6,5,1,5,4,4,5,4,4,5,4,3,2,3,7,6,2,2,4,2,7,2,6,2,3,2,5,3,1,0,2,4,6,1,6,5,7,5,6,5,6,3,3,4,0,2,3,2,4,5,5,6,7,10,4,0,4,3,3,6,3,2,4,5,3,2,1,4,4,3,5,6,7,8,6,5,5,4,4,4,4,3,1,0,1,0,0
2022-03-05 08:00:00,1,5,9,12,17,19,19,18,18,16,9,8,10,12,12,12,13,14,14,10,13,10,13,12,12,7,9,6,11,5,12,11,9,7,6,9,7,9,7,5,5,6,5,1,4,6,7,8,0,8,6,10,7,3,2,3,1,3,5,6,7,8,8,10,9,12,13,12,10,9,8,4,4,2,4,5,5,8,8,3,7,6,12,13,7,7,8,11,9,8,11,8,9,7,9,9,8,9,9,11,14,18,19,19,18,19,4,14,7,4,3,1,0,0
2022-03-05 09:00:00,1,3,7,5,11,14,15,17,16,15,10,13,13,11,11,18,21,20,23,22,10,9,12,11,12,12,11,12,12,15,17,20,17,21,10,10,11,12,10,10,9,8,9,7,8,10,10,10,11,12,11,9,7,4,3,2,1,2,5,6,8,7,8,10,10,10,9,9,7,11,9,7,8,7,4,6,5,7,9,9,11,12,12,13,13,10,11,13,12,15,11,7,7,9,9,11,11,10,9,10,9,8,10,5,9,8,6,7,3,3,2,0,0,0
2022-03-05 10:00:00,1,5,8,8,13,14,17,15,16,11,9,8,8,11,12,15,13,13,16,22,15,14,17,15,16,16,13,12,14,13,12,16,17,18,10,13,8,12,13,12,11,10,8,9,7,12,12,10,10,11,10,9,7,6,5,5,4,8,7,10,14,14,16,16,17,11,10,8,9,6,11,8,7,10,9,4,7,9,8,0,8,7,6,10,7,7,9,8,8,8,9,9,6,11,12,10,9,9,9,13,11,9,11,11,8,6,3,5,3,2,0,1,0,0
2022-03-05 11:00:00,4,4,5,7,13,14,14,15,15,14,9,12,15,17,18,20,27,25,20,19,15,15,18,17,20,17,18,21,20,18,21,19,19,22,12,9,10,11,12,11,10,12,10,11,9,8,9,9,11,9,7,6,8,5,5,10,9,12,17,14,15,15,13,14,11,9,11,13,15,14,16,14,16,18,0,16,15,13,15,14,14,15,15,18,15,15,15,18,17,17,14,10,12,11,14,13,10,14,15,17,12,12,13,10,11,11,10,8,3,5,3,1,0,0
2022-03-05 12:00:00,0,3,6,4,12,11,13,15,14,13,8,15,16,18,20,20,17,18,19,15,15,15,19,20,22,22,24,22,22,16,23,22,22,30,22,27,27,29,16,27,24,20,19,21,23,27,25,22,22,22,22,25,21,17,12,12,11,16,16,20,18,19,15,18,16,17,14,15,17,12,17,16,14,12,14,8,11,14,20,13,25,28,28,18,17,24,25,26,24,24,20,18,18,18,21,19,16,15,11,14,11,10,10,9,8,5,6,5,5,4,3,0,0,0
2022-03-05 13:00:00,0,2,4,5,10,12,13,12,5,12,9,11,11,12,15,16,18,14,16,19,16,21,22,27,23,19,22,21,16,16,24,22,23,25,20,19,18,13,14,17,15,18,16,16,17,18,20,18,16,16,13,12,12,10,7,13,12,17,19,24,20,20,19,24,21,18,19,18,18,17,18,17,20,21,22,26,23,23,20,11,21,12,12,17,25,20,26,26,12,15,9,9,11,14,13,14,12,12,13,16,13,10,13,13,12,14,10,11,9,5,4,3,0,0
2022-03-05 14:00:00,0,7,2,11,13,6,0,18,19,17,13,11,12,17,17,16,17,20,19,18,16,25,26,24,23,21,22,20,18,19,20,20,21,22,17,16,14,13,17,15,14,15,15,13,15,11,16,14,9,13,11,12,11,10,11,9,8,15,15,24,21,23,22,23,22,21,19,20,20,19,18,15,16,16,17,16,14,25,21,19,18,17,17,17,14,15,13,13,11,16,16,17,16,15,12,15,14,15,14,19,12,14,14,16,15,13,12,11,6,4,2,1,0,0
2022-03-05 15:00:00,0,4,5,8,11,14,13,11,14,12,8,16,18,13,14,15,16,15,17,20,19,25,31,29,30,26,29,29,29,30,30,37,33,33,25,24,13,21,22,14,19,18,17,15,14,18,5,18,16,15,14,15,11,10,11,10,9,19,26,32,35,44,11,43,41,34,33,19,23,25,26,29,27,26,23,22,25,29,37,34,27,25,26,27,27,29,26,22,23,24,23,25,9,12,16,14,14,14,13,14,12,12,12,12,10,11,10,9,4,1,1,0,0,0
2022-03-05 16:00:00,0,2,3,7,11,10,8,8,9,10,7,12,12,18,17,16,14,13,15,15,14,19,21,22,21,21,27,28,28,28,26,25,26,25,19,21,17,21,16,17,18,20,23,19,19,25,20,23,24,27,22,21,20,16,17,17,15,19,23,24,27,28,18,20,19,21,22,26,30,29,31,30,27,14,13,23,22,27,26,25,19,17,16,26,23,24,25,27,14,22,19,20,23,22,23,21,17,16,16,17,13,15,18,17,11,15,9,12,3,2,0,0,0,0
2022-03-05 17:00:00,1,5,6,9,11,11,13,13,9,9,7,17,18,17,19,20,22,20,25,24,24,20,23,20,23,27,32,31,23,25,25,23,25,28,20,21,22,24,26,27,28,28,27,31,31,22,32,34,34,28,26,28,27,24,11,14,9,19,19,20,24,29,28,29,28,26,22,25,23,26,25,25,27,25,21,25,26,26,26,23,21,21,18,23,23,19,19,21,20,20,15,15,14,15,21,22,19,20,19,17,14,14,16,12,13,10,8,10,7,5,3,1,0,0
2022-03-05 18:00:00,1,3,6,7,9,4,5,8,6,7,6,11,12,14,15,15,16,10,15,14,18,19,21,25,19,18,20,21,20,0,22,22,21,19,12,13,13,16,22,20,17,16,17,18,19,23,20,18,24,22,19,16,17,14,10,14,13,16,17,18,19,19,17,17,16,25,19,26,24,22,22,23,22,17,21,20,21,32,28,30,27,25,24,25,25,21,25,22,23,20,22,19,16,15,19,22,19,19,17,13,11,14,15,12,14,11,9,8,6,6,4,3,0,0
2022-03-05 19:00:00,0,1,0,11,10,11,12,13,3,8,5,12,7,11,10,11,10,8,10,11,13,15,22,21,18,16,13,14,9,13,14,14,17,13,12,16,14,13,11,15,14,11,12,10,9,8,4,10,8,15,14,15,13,9,11,12,11,21,19,19,15,18,15,16,17,17,19,21,22,21,22,14,23,21,22,20,22,32,29,28,25,23,22,23,17,22,27,26,20,18,19,16,12,13,13,15,14,14,13,12,8,10,12,11,10,7,6,5,3,4,2,1,0,0
2022-03-05 20:00:00,0,0,1,5,5,0,2,6,7,6,1,6,6,3,5,4,5,6,5,7,5,9,8,6,7,5,7,7,6,4,2,10,8,9,7,14,13,9,10,9,8,8,9,8,9,8,7,7,7,7,8,7,7,10,9,14,7,20,23,21,21,19,18,20,19,12,20,22,27,26,24,9,18,17,22,15,23,26,26,20,25,19,18,17,23,15,20,14,12,15,16,15,11,17,19,17,16,12,16,13,10,13,13,12,11,9,8,8,6,5,4,0,0,0
2022-03-05 21:00:00,0,0,1,4,7,2,6,0,0,2,4,14,14,9,5,6,7,6,9,8,8,10,9,4,6,7,5,6,5,7,6,6,4,6,9,19,12,13,12,18,16,18,17,18,12,18,18,14,3,11,9,8,9,7,7,10,7,14,16,15,15,14,12,13,10,11,12,11,16,19,20,14,21,14,22,19,28,38,34,21,32,30,23,22,22,20,17,18,16,17,18,16,15,16,17,16,15,11,13,13,11,11,13,10,11,10,9,5,3,2,0,0,0,0
2022-03-05 22:00:00,0,1,1,4,10,0,0,7,8,6,4,8,9,7,6,8,4,3,6,5,6,11,12,0,7,10,9,8,7,6,9,7,6,5,6,9,6,7,10,6,8,10,9,10,0,10,9,8,9,6,5,6,4,9,13,22,17,26,26,29,31,27,16,26,24,21,12,24,26,25,22,17,26,21,25,22,25,28,30,29,29,32,30,26,22,23,25,16,17,15,21,21,19,19,23,18,17,15,12,11,10,13,12,12,10,11,10,6,3,4,3,1,0,0
2022-03-05 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,7,6,7,14,0,13,12,14,13,17,16,9,11,17,13,12,11,7,5,3,3,4,7,12,13,17,16,21,23,20,20,19,19,17,16,16,15,17,16,14,18,15,17,13,13,31,24,20,20,19,17,14,15,19,18,18,22,18,26,23,20,18,20,20,12,17,15,12,8,16,18,15,14,9,7,7,6,4,3,2,0,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,1,1,1,2,0,0,3,4,3,0,0,2,4,5,4,5,4,7,4,6,5,0,0,0,9,6,4,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,0,1,4,2,0,5,0,0,0,0,1,3,0,4,0,5,4,3,4,3,4,3,2,0,0,5,2,0,0,3,0,3,2,5,0,3,1,4,1,0,2,0,5,4,0,3,2,0,1,0,3,1,0,2,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 06:00:00,0,1,4,4,4,0,4,2,0,3,3,1,3,1,2,4,5,4,3,2,3,0,5,0,4,5,4,3,0,2,3,4,6,6,5,5,0,4,0,0,0,3,0,2,0,0,0,2,0,0,3,2,1,3,2,0,0,3,3,4,3,4,3,9,0,3,0,1,8,0,5,4,5,4,0,0,0,3,2,3,4,0,1,0,3,0,4,5,6,6,0,4,3,2,2,1,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 07:00:00,0,2,1,3,2,2,4,3,3,4,3,1,4,3,5,4,7,4,5,4,5,5,8,8,3,9,3,2,0,0,3,2,2,3,4,4,5,6,7,0,1,6,3,2,1,1,0,1,0,0,0,0,1,0,2,0,0,1,2,2,3,4,0,4,3,3,2,2,6,4,2,3,0,0,1,0,5,1,0,5,5,4,4,0,4,3,4,3,3,8,9,6,5,7,5,3,5,6,4,2,4,5,0,0,0,0,2,4,4,1,0,0,0,0
2022-03-06 08:00:00,1,2,5,6,7,6,8,9,9,8,6,8,8,9,10,11,13,11,7,7,3,9,8,0,7,5,7,9,4,3,10,7,6,8,5,6,5,4,6,5,3,4,5,4,4,5,5,4,3,0,4,4,3,1,2,1,0,3,4,5,4,3,4,3,3,4,3,4,4,2,3,0,3,2,0,3,4,6,9,8,8,7,5,6,4,4,5,5,4,4,3,2,3,3,4,5,4,0,0,7,5,7,9,7,11,10,7,7,3,1,1,0,0,0
2022-03-06 09:00:00,4,3,5,8,15,17,6,15,17,14,7,6,10,8,10,11,13,12,11,9,11,11,12,8,11,11,12,14,13,12,6,12,10,13,12,9,10,8,7,8,7,5,6,8,3,8,6,9,10,10,11,12,8,4,2,2,0,0,2,3,4,4,0,5,4,3,5,6,6,2,5,4,5,4,4,3,3,3,5,7,8,8,9,11,11,9,11,12,5,6,4,6,6,7,6,7,6,8,11,11,8,12,13,12,12,11,0,9,4,3,0,1,0,0
2022-03-06 10:00:00,0,2,3,7,8,9,10,14,12,11,9,8,10,11,11,14,15,12,11,9,9,8,15,14,14,9,6,8,7,0,9,10,8,9,9,7,5,7,8,5,7,9,9,11,13,15,13,11,10,9,9,8,6,8,7,6,0,6,5,7,6,7,8,6,7,6,7,8,4,9,8,0,9,5,0,6,5,7,7,6,7,6,7,0,8,9,12,14,13,17,14,9,10,7,10,9,9,6,10,15,13,11,13,10,13,11,5,7,4,2,0,3,0,0
2022-03-06 11:00:00,1,3,4,3,4,4,3,4,4,3,5,11,12,16,11,15,14,12,13,14,8,9,10,10,10,11,12,10,10,10,12,13,13,15,9,9,10,9,11,0,8,11,12,5,10,13,14,14,12,11,15,16,15,5,3,4,3,6,4,7,8,8,9,10,12,14,13,13,14,12,11,6,10,9,7,8,7,5,8,0,8,6,10,12,10,14,18,15,6,6,7,6,6,7,10,9,10,4,12,13,11,5,7,7,6,5,1,5,2,1,1,0,0,0
2022-03-06 12:00:00,0,4,5,3,11,8,10,10,12,8,13,12,15,18,17,16,17,15,22,24,28,24,26,18,26,27,25,27,19,14,20,28,24,22,16,17,17,16,15,14,16,15,19,22,21,24,26,24,12,23,20,17,16,11,9,9,7,10,6,7,7,9,11,13,14,15,12,12,13,12,15,16,12,6,6,11,10,10,9,13,13,17,14,15,6,9,9,11,6,17,15,13,13,13,11,9,9,9,9,10,8,6,8,7,6,6,0,5,3,3,2,1,0,0
2022-03-06 13:00:00,0,2,2,7,8,10,4,9,10,8,8,15,15,20,21,25,24,21,22,22,25,24,29,25,30,28,30,29,25,25,31,34,33,29,20,20,18,15,17,3,14,14,13,12,14,14,15,16,14,18,17,17,19,16,12,8,7,7,9,10,8,10,12,13,13,13,19,18,20,22,18,16,17,0,15,14,8,9,11,6,10,9,11,10,8,13,16,15,8,11,11,15,18,17,20,18,17,17,18,17,10,11,8,9,7,8,6,7,5,4,3,3,0,0
2022-03-06 14:00:00,0,1,4,6,12,8,6,11,13,12,7,8,8,7,11,10,12,16,16,15,17,18,20,16,14,16,17,31,19,14,32,28,30,27,16,15,17,16,15,12,12,13,11,11,11,13,14,15,17,13,14,13,11,10,4,6,5,11,12,19,19,24,23,13,21,19,18,14,18,16,13,3,16,17,11,11,9,10,12,11,13,17,18,8,17,15,15,12,10,14,10,9,8,8,9,9,9,11,13,13,11,8,6,5,4,7,3,6,4,1,0,0,0,0
2022-03-06 15:00:00,0,2,1,6,10,11,8,9,13,14,8,13,9,19,20,23,21,14,16,15,19,17,22,12,21,17,19,19,16,14,22,21,22,20,11,11,11,12,16,14,13,16,15,18,11,13,12,13,13,14,13,8,10,10,6,7,6,15,15,20,21,21,18,21,19,18,16,16,15,14,21,24,24,18,23,24,19,28,31,28,24,25,18,16,23,22,25,24,21,20,20,18,19,17,20,18,17,19,18,13,12,12,15,5,14,10,9,3,5,3,0,2,0,0
2022-03-06 16:00:00,0,1,4,6,7,6,5,5,2,8,5,10,7,11,10,11,13,13,14,12,10,14,15,18,16,13,11,12,11,11,9,13,18,17,17,17,17,18,18,19,22,22,21,22,25,26,18,26,25,28,25,21,16,10,9,12,7,30,31,30,20,28,18,31,28,24,17,21,25,27,28,19,30,18,30,25,21,28,25,21,25,26,19,18,15,15,21,22,21,19,16,14,14,11,14,14,12,13,12,12,12,9,11,10,10,8,5,4,5,6,2,2,0,0
2022-03-06 17:00:00,0,5,5,6,7,0,8,9,8,8,10,13,15,16,20,18,17,14,11,11,14,17,19,12,16,21,20,16,22,14,21,23,21,22,13,15,17,20,19,16,14,17,16,16,18,18,16,24,26,28,22,21,17,15,8,10,2,11,10,16,15,15,13,15,14,15,12,14,15,17,18,18,19,15,16,17,17,24,24,24,21,21,16,20,27,20,23,19,20,19,21,21,23,24,24,22,21,20,21,18,15,16,21,19,16,10,11,8,8,4,2,1,0,0
2022-03-06 18:00:00,0,1,2,9,11,6,12,7,8,11,7,11,10,11,10,12,11,11,17,11,18,19,20,21,19,12,12,9,8,11,12,13,13,17,10,11,11,13,6,8,10,13,10,12,16,16,20,11,18,15,14,14,11,16,12,18,10,24,21,22,20,21,20,21,20,19,19,18,25,22,20,12,14,19,17,14,21,27,23,22,23,24,24,24,19,20,21,25,24,22,12,15,14,15,14,13,12,13,12,9,12,14,17,5,16,15,9,14,8,3,1,0,0,0
2022-03-06 19:00:00,0,1,2,2,1,0,0,2,3,2,1,8,9,6,10,9,10,7,13,13,12,8,11,5,12,10,10,11,10,9,11,9,7,9,8,10,11,14,15,7,15,14,15,19,21,21,17,18,17,14,11,12,11,10,11,19,4,20,21,23,19,18,16,15,14,15,13,16,20,22,16,17,22,9,20,17,20,28,27,24,28,25,26,24,20,21,18,21,18,16,15,13,12,10,15,14,6,14,13,11,11,11,10,2,6,6,4,9,6,3,2,0,0,0
2022-03-06 20:00:00,0,1,2,5,8,4,0,6,5,3,4,13,9,12,8,6,6,7,7,8,10,13,13,12,7,14,11,8,7,10,9,9,9,10,12,13,11,9,10,0,10,12,14,14,13,16,16,14,13,10,10,10,11,10,11,11,6,15,16,19,18,13,11,15,14,12,9,14,16,18,19,10,8,14,3,17,26,27,24,23,24,20,18,17,18,18,19,17,16,14,13,14,11,11,12,12,7,11,8,6,6,11,15,8,13,10,9,6,4,2,1,0,0,0
2022-03-06 21:00:00,0,1,1,4,8,0,3,0,9,8,2,10,4,10,10,9,7,7,9,8,10,16,17,0,14,11,10,9,8,9,10,8,7,9,8,13,15,12,9,13,13,13,12,11,10,9,6,8,7,4,6,4,3,3,5,9,8,12,12,14,15,11,13,14,14,14,8,9,20,19,24,21,22,21,20,17,18,32,33,30,29,27,24,22,21,21,23,21,18,16,14,16,12,14,16,17,16,9,14,10,9,11,12,7,8,6,4,4,2,1,2,1,0,0
2022-03-06 22:00:00,0,1,0,1,5,0,0,4,0,3,1,8,5,6,5,0,4,5,9,5,12,11,12,11,12,9,8,6,4,7,7,4,6,7,6,13,6,6,2,4,5,4,9,6,9,9,8,6,8,7,5,3,4,4,6,16,5,15,14,16,15,15,8,12,8,11,14,15,17,16,17,18,11,19,9,16,18,21,20,16,22,14,23,11,22,19,18,16,15,13,19,14,12,15,11,10,9,10,8,7,6,11,11,10,9,6,8,6,3,4,1,0,0,0
2022-03-06 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,7,6,0,5,5,4,5,10,0,9,11,0,9,10,8,10,0,10,5,8,5,7,6,4,2,2,7,13,0,14,14,11,13,11,9,10,8,9,6,9,9,11,8,0,0,9,7,6,12,25,26,22,18,17,17,2,17,15,19,18,12,15,15,19,12,17,8,14,13,12,7,8,6,12,13,12,10,9,7,6,5,4,2,0,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,1,2,4,6,0,8,11,0,13,14,19,20,21,22,20,22,20,25,0,22,20,0,19,21,28,23,18,18,19,0,19,15,19,18,14,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,0,1,2,5,8,9,10,12,13,10,6,7,8,6,7,6,7,7,8,7,8,7,7,5,6,8,6,4,4,5,7,8,8,9,9,5,4,3,12,11,9,5,5,4,3,3,2,2,0,0,2,2,1,0,1,0,0,1,3,0,3,3,4,2,2,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 06:00:00,0,1,5,8,10,11,12,15,16,14,7,7,10,11,11,11,12,11,12,11,13,10,11,11,10,17,13,4,3,4,5,6,8,14,11,9,8,6,7,4,5,4,5,3,2,2,4,4,0,2,0,1,3,2,1,1,0,4,5,9,10,12,11,11,10,9,8,8,7,4,7,5,6,4,4,4,2,5,6,3,5,7,7,6,5,5,8,5,3,6,4,3,2,6,7,6,7,3,6,5,4,3,0,0,0,1,0,0,2,0,0,1,0,0
2022-03-07 07:00:00,2,9,13,16,23,23,25,29,30,25,18,19,19,30,36,38,41,33,36,29,24,19,17,16,16,25,25,15,17,15,19,22,24,27,22,32,29,23,22,17,14,15,13,12,8,4,5,4,1,4,4,5,3,3,2,0,2,11,14,13,10,15,21,24,22,18,17,22,20,14,14,13,12,11,10,10,6,8,11,10,14,17,20,11,13,16,16,13,14,18,10,7,6,10,12,15,15,16,19,21,20,24,24,23,22,20,19,12,6,4,1,3,0,0
