Unnamed: 0,1_월암차고지,2_잿말,3_월암교,4_월암IC.월암동,5_도룡마을,6_부곡체육공원,7_장안마을,8_의왕고등학교,9_부곡복지회관,10_창말,11_켄테이너기지,12_교동,13_재활용센타,14_중앙도서관,15_의왕보건소,16_고천파출소,17_고천.의왕시청,18_오전동주민센터,19_의왕지구대.글로벌도서관,20_가구단지입구,21_포도원.현대.대림아파트.유한양행,22_호계3동주민센터,23_호계사거리,24_호계소방파출소,25_덕고개사거리,26_샘마을.대안중학교,27_안양남초등학교,28_농수산물시장.포일단지입구,29_민백마을,30_오뚜기식품.두산벤처다임.나눔초등학교,31_평촌동주민센터.인덕원대우아파트,32_인덕원초교.삼성아파트,33_인덕원역4호선,34_린파밀리에,35_갈현동부대,36_찬우물,37_정보과학도서관,38_과천주공2.3단지,39_정부과천청사,40_KT과천지사,41_경기도립과천도서관앞,42_과천8.9단지,43_과천성당,44_관문사거리부대앞,45_남태령부대,46_남태령역,47_사당역,48_이수역,49_총신대입구역.남성시장입구앞,50_경문고등학교,51_정금마을,52_이수교,53_동작대교전망카페,54_서빙고역1번출구,55_서빙고역교차로,56_국립중앙박물관용산가족공원,57_이촌역,58_용산세무서,59_용산철도고등학교,60_신용산역,61_KT용산지사,62_삼각지역,63_숙대입구역,64_갈월동,65_서울역버스환승센터.강우규의거터,66_시청앞,67_한국은행.신세계앞,68_숭례문(가상),69_숭례문,70_서울역버스환승센터,71_갈월동,72_숙대입구역,73_삼각지역,74_KT용산지사,75_용산역,76_용산푸르지오써밋,77_용산철도고등학교,78_용산세무서,79_이촌역,80_국립중앙박물관용산가족공원,81_동작대교전망카페,82_갯마을앞,83_정금마을.방배경찰서,84_경문고교.배나무골앞,85_총신대입구역.남성시장입구앞,86_사당동우체국앞,87_방배노인종합복지관,88_사당역,89_사당자동차학원,90_남태령역,91_남태령부대,92_관문사거리부대앞,93_과천성당,94_과천10단지,95_경기도립과천도서관앞,96_KT과천지사,97_정부과천청사,98_과천주공2.3단지,99_찬우물,100_갈현동부대,101_린파밀리에,102_인덕원사거리.인덕원역,103_평촌동주민센터.KT동안양지점.대우아파트,104_나눔초등학교.오뚜기식품.두산벤처다임,105_민백마을,106_농수산물시장.포일단지입구,107_안양남초등학교,108_샘마을.대안중학교,109_덕고개사거리,110_호계소방파출소,111_한성병원.민방위교육장,112_호계구삼거리,113_유한양행,114_가구단지입구,115_신안아파트.글로벌도서관,116_오전동주민센터,117_고천.의왕시청,118_의왕보건소,119_중앙도서관,120_재활용센타,121_교동,122_켄테이너기지,123_창말,124_부곡복지회관,125_의왕고등학교,126_장안마을,127_부곡체육공원,128_도룡마을,129_월암IC.월암동,130_월암교,131_잿말,132_월암차고지,133_월암차고지(종점가상)
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,1,0,0,0,0,2,3,1,2,0,0,0,0,1,3,5,6,7,0,4,8,3,9,0,10,11,13,4,15,6,13,5,6,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,1,0,0,0,0,1,2,0,3,0,0,0,2,0,1,5,8,4,9,8,13,14,13,7,7,11,12,11,13,14,15,14,14,12,11,12,7,8,7,8,8,9,6,10,9,9,8,5,7,6,5,0,4,5,5,4,3,0,0,4,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 06:00:00,1,0,0,0,0,0,3,3,4,2,0,0,0,0,6,9,10,14,21,17,21,24,0,19,14,20,26,29,26,35,33,27,22,23,18,24,22,22,26,24,27,29,33,16,32,27,20,20,21,12,8,13,12,9,4,7,6,3,7,6,4,5,3,4,3,1,0,0,1,3,3,1,4,2,4,0,0,2,2,1,0,5,3,5,5,6,5,6,0,6,0,5,2,0,0,0,7,0,0,0,0,8,2,4,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 07:00:00,2,1,0,1,0,3,7,9,13,12,0,0,0,0,13,19,23,27,29,32,41,43,45,46,52,53,55,51,53,55,60,52,36,33,32,37,39,38,38,41,44,46,52,57,56,54,26,22,25,26,28,30,25,19,17,16,21,17,15,18,13,12,12,10,11,1,1,0,1,4,4,6,5,6,13,12,9,9,12,10,0,12,13,6,12,14,13,16,0,13,7,13,11,12,9,14,13,3,10,7,9,31,21,15,13,14,16,15,13,5,15,15,14,9,13,11,7,7,0,2,1,6,5,0,2,0,0,0,0,0,0,0,0
2022-03-07 08:00:00,1,0,2,1,0,3,15,20,23,25,0,0,0,23,20,27,27,30,36,33,41,49,48,47,46,50,51,57,58,58,58,52,38,31,39,40,37,38,33,39,40,49,55,51,39,47,35,33,32,34,33,39,38,21,22,20,22,22,22,19,18,17,18,17,17,1,0,0,1,2,6,5,8,8,15,14,12,13,18,21,0,9,11,12,10,11,15,16,9,15,14,23,20,21,18,16,12,9,11,0,10,26,23,30,31,30,30,26,25,0,21,22,19,22,19,19,11,8,0,4,7,3,0,4,0,0,0,0,1,0,0,0,0
2022-03-07 09:00:00,2,1,0,0,0,0,8,5,10,0,9,10,0,8,11,12,16,15,14,15,17,19,18,0,19,20,26,26,29,34,44,34,30,0,31,0,30,31,30,32,20,38,39,44,44,39,24,16,14,13,16,16,15,11,13,12,18,11,18,16,6,15,10,9,6,1,2,0,1,3,5,5,7,5,5,5,8,2,7,7,8,6,9,3,7,5,6,8,8,8,0,10,11,12,11,13,15,12,14,15,0,26,19,9,10,10,10,11,0,8,9,6,7,6,5,5,4,5,6,1,5,4,0,1,0,1,0,0,0,0,0,0,0
2022-03-07 10:00:00,0,0,0,0,0,1,0,0,1,1,0,0,0,0,7,6,7,5,8,2,12,14,13,8,16,16,16,15,16,20,21,20,22,14,21,20,21,21,23,19,24,19,26,28,15,26,15,11,12,11,12,13,5,7,8,5,7,9,7,6,5,6,5,3,6,1,2,0,0,3,5,6,6,3,6,0,5,6,7,7,8,7,3,8,6,6,6,5,3,10,0,11,9,11,12,10,13,14,15,16,4,19,12,10,6,8,6,5,3,0,5,3,3,3,3,1,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2022-03-07 11:00:00,1,0,0,0,0,0,5,0,6,0,0,0,0,4,5,7,8,10,12,13,18,21,12,0,0,21,24,24,26,30,31,27,20,0,19,18,19,16,14,18,20,20,21,20,0,21,13,12,13,12,13,9,8,6,9,8,6,8,0,7,4,6,4,2,2,3,2,0,1,1,3,4,2,5,6,2,7,5,6,6,5,8,7,8,7,8,6,10,7,6,8,9,10,3,6,4,5,7,8,0,0,8,7,6,5,5,7,7,8,9,8,7,6,5,7,6,3,4,5,1,1,0,0,4,3,2,0,1,0,0,0,0,0
2022-03-07 12:00:00,0,0,1,0,0,1,4,0,6,0,0,0,0,5,5,4,5,6,4,7,10,11,10,0,8,11,11,12,11,12,14,15,11,7,9,8,11,16,17,19,15,17,20,19,20,20,15,12,13,12,5,13,15,11,12,8,0,8,8,7,0,6,6,5,5,3,2,0,0,3,5,5,4,7,11,6,12,8,10,8,6,9,9,12,17,19,18,30,28,27,26,22,8,13,12,9,7,8,7,6,0,10,12,11,10,10,9,8,4,0,8,9,10,8,7,6,4,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2022-03-07 13:00:00,0,0,0,0,0,1,4,7,6,2,2,8,0,3,7,10,11,12,10,2,6,6,0,0,5,7,5,8,9,10,10,8,8,0,0,0,6,8,8,12,6,12,14,16,15,16,10,9,11,7,12,12,0,7,9,6,8,7,9,11,10,6,7,4,3,2,4,0,5,8,4,6,8,9,9,8,10,9,11,12,11,10,7,6,9,10,10,14,8,7,9,9,20,20,16,16,17,8,6,0,0,19,13,13,11,11,11,9,7,6,8,0,0,6,6,5,5,4,4,3,1,4,3,2,0,0,0,0,0,0,0,0,0
2022-03-07 14:00:00,0,0,1,0,0,0,4,3,0,0,0,0,0,1,2,4,6,7,8,9,10,11,13,0,11,19,33,33,26,16,15,12,13,12,0,9,12,6,13,7,6,14,17,8,11,17,10,9,9,8,10,10,7,7,9,7,5,10,11,9,8,4,6,0,1,1,7,0,3,5,4,7,8,9,11,12,9,9,8,10,8,10,11,7,14,14,13,10,9,9,0,13,14,8,13,11,15,14,13,0,9,13,13,15,13,13,12,9,12,13,11,9,7,3,3,1,4,1,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0
2022-03-07 15:00:00,0,0,0,0,0,0,4,4,6,0,0,3,0,2,3,5,7,10,10,0,11,0,9,0,16,40,40,39,33,22,14,8,8,6,0,0,9,10,9,12,22,26,22,17,0,14,11,12,11,11,12,14,13,8,6,9,7,8,8,8,5,6,3,4,3,2,6,0,5,8,8,11,9,10,11,6,16,15,14,18,16,16,16,8,16,22,21,23,17,21,7,23,19,18,18,18,17,12,15,14,16,15,15,14,13,16,15,8,0,13,11,7,10,9,7,5,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2022-03-07 16:00:00,1,0,0,0,0,2,3,10,11,0,11,0,4,3,7,10,12,12,10,10,10,11,10,0,15,12,29,29,29,23,20,12,15,14,15,19,18,19,17,20,20,23,21,24,25,27,17,13,5,4,6,7,6,6,7,11,12,11,10,7,0,3,5,4,2,3,7,0,6,11,15,9,10,5,18,18,19,19,19,17,15,19,19,16,16,19,19,23,22,25,0,25,25,24,25,23,24,25,27,29,29,37,36,38,36,36,38,39,41,38,34,33,30,19,13,10,10,13,3,0,5,4,11,3,2,1,0,0,0,0,0,0,0
2022-03-07 17:00:00,1,1,0,0,0,0,2,3,2,4,0,6,0,5,3,7,8,11,14,15,17,18,14,19,19,11,17,17,17,33,31,25,15,14,19,22,22,21,18,20,18,23,24,22,21,21,18,16,10,9,10,15,14,10,12,14,9,13,8,9,8,5,4,2,3,4,6,0,12,15,15,16,17,18,18,18,13,16,20,21,20,19,20,18,20,22,24,41,0,41,19,35,32,30,28,29,26,28,28,29,27,34,35,40,41,39,35,34,33,32,19,17,15,14,13,10,13,8,6,0,0,9,5,7,6,1,0,0,0,0,1,0,0
2022-03-07 18:00:00,1,0,0,0,0,2,2,2,3,3,0,0,0,0,5,7,13,17,23,22,23,24,27,0,15,28,25,24,22,27,25,23,14,0,12,13,14,16,20,24,23,22,21,23,0,22,17,13,12,13,13,20,15,12,18,17,14,11,11,7,6,6,4,4,2,4,7,0,10,13,16,17,17,19,24,26,27,28,30,21,31,28,29,23,28,29,29,42,30,43,41,36,33,34,26,29,29,31,34,34,22,51,48,52,50,46,39,38,36,26,33,30,25,22,18,16,18,16,18,0,17,9,8,16,10,4,3,0,2,0,2,0,0
2022-03-07 19:00:00,0,0,0,0,0,0,2,3,4,2,0,0,0,2,2,6,7,6,7,12,13,15,21,7,20,17,14,14,13,16,18,14,16,15,14,0,12,13,11,12,12,13,11,11,13,13,9,9,8,9,11,14,13,8,10,8,7,7,8,8,7,7,5,4,3,1,6,0,1,11,10,9,11,0,15,16,11,16,15,0,14,20,22,22,26,25,24,31,24,33,32,31,29,26,25,24,24,25,24,22,21,56,47,43,37,35,26,24,23,10,23,18,18,17,11,9,10,10,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0
2022-03-07 20:00:00,0,0,0,0,0,1,2,2,1,2,0,0,0,0,3,4,5,8,9,0,9,12,11,0,14,10,12,9,11,16,19,16,9,0,4,8,7,6,6,12,13,14,15,14,0,13,11,10,6,8,6,9,9,5,4,5,4,6,7,6,8,6,5,1,0,0,2,0,0,4,4,5,5,6,8,6,11,8,12,9,8,13,12,0,17,23,21,29,16,28,0,24,22,20,19,21,22,14,12,16,0,21,23,24,15,23,17,11,18,18,16,13,10,10,9,8,8,6,0,0,0,5,0,5,3,2,1,0,0,0,1,0,0
2022-03-07 21:00:00,0,0,0,0,0,2,2,1,2,0,0,1,0,1,2,4,2,5,11,10,11,7,11,0,10,11,9,1,11,13,13,10,10,0,9,0,3,8,10,16,1,13,14,14,0,13,12,9,6,5,2,7,3,3,2,2,3,0,0,3,2,1,1,0,4,2,3,0,6,11,6,10,9,8,10,6,10,9,10,0,9,8,8,9,12,14,12,24,0,0,0,12,20,21,18,21,23,24,25,26,24,33,28,29,27,28,21,22,0,18,20,17,15,15,14,14,11,7,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0
2022-03-07 22:00:00,1,1,0,0,0,0,4,5,1,0,3,0,0,0,3,3,7,9,0,0,11,13,14,4,0,13,14,12,11,13,12,7,7,0,5,6,4,0,5,17,16,13,7,9,0,4,7,7,7,5,6,9,4,7,5,2,4,6,4,4,5,3,4,3,2,0,1,0,4,8,2,9,10,12,10,11,6,10,13,12,14,11,12,11,17,19,16,29,19,30,12,28,27,26,23,22,20,21,13,11,0,23,20,18,17,15,27,25,8,7,22,21,19,16,11,9,10,7,0,0,0,3,0,2,4,0,0,0,0,0,0,0,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,4,1,2,5,0,0,1,6,7,0,1,7,3,7,6,5,6,0,7,7,8,9,10,8,7,6,9,7,6,7,9,0,5,0,5,4,3,4,3,0,6,5,6,2,0,1,1,1,0,3,9,4,7,6,7,11,6,0,9,10,11,7,4,10,8,9,11,7,22,9,20,19,6,17,16,15,14,12,13,7,0,0,22,19,18,17,16,13,12,4,3,9,8,7,4,4,2,6,2,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,0,0,0,0,1,2,0,1,0,0,0,0,2,2,3,4,6,4,8,5,3,6,0,3,7,9,0,10,9,11,11,0,0,0,9,12,10,12,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,1,0,0,0,0,0,4,4,5,0,0,0,3,2,4,3,6,7,10,5,13,14,9,6,15,14,15,15,15,16,17,15,16,0,13,14,15,16,14,13,7,11,8,0,8,12,8,7,8,6,5,2,0,4,0,3,2,7,6,5,7,6,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,1,0,0,0,0,0,4,4,6,4,0,0,0,0,5,11,14,18,22,15,21,23,22,22,25,25,29,31,32,34,36,31,27,21,26,27,27,26,27,26,23,25,24,24,12,23,13,12,12,13,14,16,0,13,15,0,14,13,5,5,9,7,6,4,5,1,1,0,1,1,0,1,2,3,2,1,1,0,0,2,0,2,1,1,2,5,7,7,0,3,2,0,6,7,6,5,3,0,3,0,2,6,5,7,8,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 07:00:00,1,0,0,2,2,0,8,9,10,8,0,0,0,8,14,20,21,22,27,29,32,33,28,29,30,32,39,41,42,52,56,53,37,37,37,41,44,42,41,45,46,44,45,41,43,40,38,28,26,30,31,39,37,24,25,24,23,14,21,21,23,11,21,12,10,1,1,0,2,5,5,4,5,6,11,13,10,10,13,13,0,8,12,17,22,24,24,23,24,27,1,22,21,22,20,21,23,24,22,20,0,32,26,21,20,18,20,19,18,17,13,15,14,13,11,10,10,12,0,6,11,10,6,1,0,1,0,0,0,0,0,0,0
2022-03-08 08:00:00,3,0,2,0,0,3,13,16,22,17,0,0,16,17,21,23,23,29,28,27,29,36,36,0,37,40,43,46,46,45,46,42,34,27,33,33,34,34,36,41,27,54,58,60,58,48,35,33,24,26,27,31,21,20,21,20,20,21,19,20,19,17,21,19,16,3,0,0,1,4,3,3,7,7,14,17,16,16,20,21,6,10,14,15,20,21,24,24,23,23,12,28,29,28,22,20,14,12,9,0,0,33,33,25,24,27,29,29,30,31,31,28,26,21,18,19,22,21,0,20,12,9,10,17,7,3,2,0,1,0,0,0,0
2022-03-08 09:00:00,1,0,0,0,0,0,6,7,9,0,0,0,0,0,9,11,6,5,11,13,19,25,25,17,24,23,27,33,33,34,32,29,23,22,21,21,24,27,28,31,32,46,50,26,34,42,20,19,17,16,15,18,15,12,13,10,10,11,15,13,9,12,12,10,7,1,1,0,2,5,6,4,4,3,5,3,6,5,7,6,0,8,6,5,5,8,7,9,4,8,7,9,8,9,5,13,12,14,13,11,0,15,13,9,9,8,10,9,8,7,9,8,7,6,5,4,6,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0
2022-03-08 10:00:00,1,0,0,0,0,0,4,4,6,0,0,0,0,2,6,10,10,14,13,12,15,17,15,18,18,18,20,22,25,30,30,24,21,0,20,12,19,19,17,17,18,19,21,23,0,23,16,13,16,16,0,18,16,12,13,12,12,11,10,12,11,10,8,7,4,2,2,0,1,4,5,7,5,4,7,6,3,5,8,1,2,7,6,8,8,8,10,9,11,11,0,9,10,13,5,12,12,4,4,0,1,8,6,9,10,10,10,11,0,8,9,7,8,7,7,5,5,5,4,0,0,0,4,3,3,1,0,0,0,0,0,0,0
2022-03-08 11:00:00,1,0,0,0,0,0,3,0,3,0,0,0,0,1,2,3,2,6,9,5,5,8,0,0,14,9,14,13,13,17,18,15,12,0,6,13,13,14,15,21,24,26,24,23,22,21,14,12,14,13,15,16,14,11,12,14,10,14,11,11,9,8,6,0,4,3,3,0,4,2,4,7,7,8,12,11,12,9,10,5,0,7,7,4,7,6,8,9,8,3,2,10,9,10,8,9,7,9,10,10,8,12,11,6,11,10,7,6,5,3,5,4,5,2,3,2,3,6,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
2022-03-08 12:00:00,1,0,0,0,0,2,3,4,5,4,0,0,3,0,4,6,8,10,12,13,20,22,20,19,21,20,20,19,20,26,27,21,18,0,11,4,19,13,17,17,16,17,18,17,5,16,13,8,11,13,10,14,12,9,6,5,6,7,10,10,6,9,7,5,4,3,4,0,1,5,2,3,6,3,6,7,6,7,7,8,7,8,7,5,9,11,10,13,11,10,7,9,4,8,8,6,7,5,0,5,0,11,10,9,10,11,13,15,5,0,13,0,3,4,6,3,5,7,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0
2022-03-08 13:00:00,1,0,0,0,0,0,3,0,5,0,0,0,0,4,2,3,5,3,7,6,13,15,17,7,16,18,19,18,21,18,19,16,12,13,14,8,15,16,14,14,16,17,20,20,0,19,13,11,11,13,11,13,0,9,12,11,12,14,11,12,6,10,8,4,3,3,3,0,3,6,9,13,6,15,13,10,12,9,14,15,11,13,11,13,12,13,12,18,13,14,0,17,16,15,16,15,16,14,8,0,0,16,15,16,16,15,13,10,9,4,8,9,3,5,4,3,4,3,4,3,0,0,0,1,1,0,0,0,0,0,0,0,0
2022-03-08 14:00:00,1,0,0,0,0,1,4,5,0,0,0,6,0,5,8,6,7,8,8,7,8,12,13,0,12,8,8,8,10,13,9,11,8,6,8,9,9,9,7,12,17,21,21,16,0,13,15,13,11,10,12,14,0,13,12,7,5,11,11,8,7,5,4,3,3,2,6,0,5,7,8,8,10,11,14,0,16,11,12,12,9,13,9,12,15,16,17,17,14,13,0,9,9,12,11,13,14,15,14,0,0,15,14,14,13,10,14,18,17,18,14,16,13,8,5,2,5,6,5,0,0,0,0,5,3,1,0,0,0,0,0,0,0
2022-03-08 15:00:00,1,0,0,0,0,0,3,3,3,2,4,0,0,3,3,2,3,4,5,4,8,8,10,0,13,39,42,42,39,31,11,9,8,0,0,6,7,2,8,9,12,10,11,11,0,11,13,13,14,13,12,11,12,10,13,14,6,17,16,12,7,10,6,7,4,1,6,0,7,11,7,13,14,13,12,6,13,8,16,11,10,13,10,12,10,12,14,16,13,11,12,16,14,13,10,12,13,11,15,14,15,15,16,18,21,14,17,15,15,0,13,12,11,14,11,10,6,8,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0
2022-03-08 16:00:00,2,0,3,0,0,1,5,16,6,10,1,3,4,9,16,15,13,6,10,8,11,9,10,10,18,36,36,36,34,28,21,18,12,11,15,17,16,18,17,20,19,23,24,24,25,21,12,8,14,12,12,15,14,13,14,13,6,15,12,12,11,8,6,3,4,2,5,0,4,9,10,14,13,13,19,13,18,19,20,23,19,20,19,19,19,23,24,36,35,37,0,15,11,28,27,27,14,32,33,34,32,28,24,19,23,20,21,20,19,19,17,16,15,14,12,9,6,5,4,0,0,2,1,5,4,3,0,0,0,0,0,0,0
2022-03-08 17:00:00,1,0,0,0,0,0,6,11,11,14,0,0,10,12,11,11,11,10,10,11,16,13,14,11,15,15,18,17,16,20,24,20,16,15,17,16,13,9,18,17,13,18,19,24,26,25,18,15,15,14,16,21,19,16,20,22,21,22,19,14,11,10,5,5,3,3,6,0,6,8,11,12,17,17,19,17,20,18,21,24,25,24,30,26,24,29,32,34,35,37,36,35,33,30,30,26,26,27,28,29,25,35,34,34,32,29,27,26,23,22,21,16,16,13,16,15,15,15,10,0,0,0,9,10,7,3,0,0,2,1,0,0,0
2022-03-08 18:00:00,1,1,0,0,0,2,6,7,7,12,0,13,0,0,14,11,10,11,13,14,17,18,22,0,25,26,28,26,24,39,47,39,26,25,24,23,22,23,38,48,49,49,49,49,48,43,29,23,20,18,22,34,19,19,21,22,19,20,15,17,15,11,9,7,7,5,6,0,11,14,18,17,24,25,23,22,24,24,26,27,26,26,28,29,39,42,41,52,53,50,49,45,37,34,30,32,32,33,31,34,33,56,50,42,36,35,33,32,30,27,22,18,20,16,12,11,9,17,21,0,6,0,20,15,8,7,6,0,0,5,4,0,0
2022-03-08 19:00:00,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,4,5,0,6,7,9,0,10,0,10,9,11,10,7,15,12,10,13,0,12,0,5,0,13,13,8,13,7,12,13,11,14,16,17,20,22,21,20,12,16,15,14,15,13,14,10,14,11,10,7,2,9,0,11,16,17,18,20,18,21,19,22,22,24,20,26,26,26,24,26,32,30,46,37,48,47,43,40,38,34,32,31,29,28,28,26,45,38,33,29,32,27,23,21,20,17,15,13,12,9,9,10,7,11,5,7,12,11,8,3,1,0,0,0,0,1,0,0
2022-03-08 20:00:00,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,6,4,8,9,9,12,8,5,0,4,11,11,9,9,11,12,13,14,13,11,12,6,15,10,13,3,13,6,11,12,11,8,7,7,6,7,7,0,4,5,0,5,5,7,9,8,10,8,11,1,4,6,0,9,10,11,6,12,13,17,18,17,17,14,18,20,15,14,12,14,14,13,23,0,21,20,20,18,17,12,17,17,16,18,14,11,24,18,19,17,16,16,14,10,0,12,10,12,11,11,2,10,9,8,0,0,0,0,6,3,1,0,0,0,0,0,0,0
2022-03-08 21:00:00,1,0,0,0,0,0,3,0,4,0,0,0,0,3,2,4,5,4,6,7,5,6,7,0,6,7,7,9,8,8,7,6,7,5,4,0,4,6,6,9,7,3,10,11,0,8,9,6,5,6,7,9,2,3,3,0,2,4,5,9,8,7,4,2,2,6,13,0,18,20,21,9,22,24,26,11,22,19,20,0,18,17,15,16,22,19,18,30,29,19,17,25,23,20,13,20,21,16,20,9,8,22,17,17,16,18,17,15,16,15,11,9,10,9,9,10,10,8,0,0,0,0,0,7,4,2,0,2,0,0,0,1,0
