Unnamed: 0,1_진관공영차고지,2_지축교앞,3_래미안922동앞,4_래미안909동앞,5_구파발역.롯데몰,6_은진초교입구.은뜨락도서관,7_은평구민체육센터앞,8_신도초중교입구.한국고전번역원,9_은평경찰서,10_연신초등학교.연신내성당,11_북한산대창센시티아파트,12_불광중학교,13_북한산수자인아파트,14_수리초등학교입구,15_불광1치안센터.독바위역,16_불광1동공동주차장앞,17_불광대호아파트,18_불광초등학교,19_불광역3호선.서울혁신파크,20_한전성서지사.북한산푸르지오,21_녹번전철역,22_녹번역,23_은평구청,24_응암1동주민센터,25_녹번센트레빌아파트,26_영락중학교입구,27_시립은평병원,28_백련산힐스테이트4차,29_응암초교.백련산힐스테이트3차,30_충암고교앞.대주피오레아파트,31_명지전문대.충암중고등학교,32_명지중고등학교,33_명지대삼거리,34_명지대,35_DMC센트럴아이파크아파트,36_명지대사거리제일은행앞,37_백련시장,38_홍남교.서대문두바퀴환경센터,39_연희A지구아파트,40_연희동자치회관,41_연희3거리,42_연희교차로,43_연남동,44_홍대입구역(가상),45_홍대입구역,46_서교동주민센터.마포신문사,47_동교로사거리,48_홍대입구역(가상),49_홍대입구역,50_연희동대우아파트,51_연희교차로,52_연희동자치회관,53_연희A지구아파트,54_홍남교.자전거대여소앞,55_백련시장,56_명지대사거리국민은행앞,57_명지대,58_명지대삼거리,59_명지중고등학교,60_명지전문대.충암중고등학교,61_충암고교앞.대주피오레아파트,62_응암초교.백련산힐스테이트3차,63_백련산힐스테이트2차,64_시립은평병원,65_영락중학교입구,66_녹번센트레빌아파트,67_응암1동주민센터,68_은평구청,69_녹번역,70_녹번동대림JR아파트앞,71_녹번역,72_한전성서지사.북한산푸르지오,73_불광역3호선.서울혁신파크,74_불광역9번출구.불광초등학교,75_불광롯데캐슬아파트,76_불광대호아파트,77_불광1동공동주차장앞,78_불광1치안센터.독바위역,79_수리초등학교입구,80_북한산수자인아파트,81_불광중학교,82_북한산대창센시티아파트,83_연신초등학교,84_은평경찰서,85_신도초중교입구.한국고전번역원,86_은평구민체육센터앞,87_은진초교입구.은뜨락도서관,88_구파발(가상),89_구파발역2번출구,90_롯데캐슬823동앞,91_롯데캐슬820동앞,92_지축교앞,93_진관공영차고지
2022-04-06 17:00:00,2,0,4,5,5,4,8,9,10,9,8,16,15,12,12,12,13,16,21,20,30,37,42,38,36,31,25,25,25,28,55,54,50,55,57,48,58,60,61,46,61,61,45,41,2,7,7,0,33,34,37,37,36,33,31,34,36,32,29,42,43,42,43,45,45,42,30,24,12,11,14,12,14,21,21,21,21,16,16,15,14,10,7,6,5,2,0,1,6,3,0,0,0
2022-04-06 18:00:00,0,0,3,4,13,15,14,15,16,10,16,16,16,11,12,13,10,12,23,24,43,62,62,57,55,49,33,25,25,23,35,38,36,38,36,37,40,42,41,50,51,60,57,47,4,10,12,0,38,43,42,42,40,34,32,32,30,29,30,32,31,28,27,23,24,38,36,33,22,21,24,24,30,39,37,32,23,20,17,14,12,9,7,8,7,6,0,5,4,1,0,0,0
2022-04-06 19:00:00,0,0,2,0,5,0,4,5,6,7,5,7,3,11,14,15,17,14,14,13,28,45,44,43,36,34,25,18,16,12,13,11,15,22,22,23,25,27,29,31,30,31,32,25,4,4,6,0,45,46,44,42,41,36,30,27,25,23,23,29,27,26,17,18,17,16,15,13,12,11,12,13,21,27,27,28,27,21,19,17,15,11,9,8,5,5,0,3,9,4,0,0,0
2022-04-06 20:00:00,0,0,1,2,10,9,3,10,11,5,5,3,6,5,6,7,8,9,10,9,16,27,27,27,24,20,14,10,11,8,11,12,12,15,16,15,18,20,23,22,20,23,19,17,4,4,9,3,30,28,30,31,30,26,21,19,19,21,17,20,14,24,23,17,16,14,13,10,7,6,11,12,13,17,16,16,14,11,9,7,5,4,4,3,2,2,4,1,5,3,0,0,0
2022-04-06 21:00:00,0,0,1,2,5,0,0,4,4,3,4,5,4,7,8,5,9,7,10,9,14,25,26,20,17,16,10,8,10,7,11,10,12,20,20,19,23,20,18,24,26,26,24,19,4,5,4,0,32,36,36,36,29,34,31,26,20,19,16,19,19,19,20,16,15,13,14,12,14,13,13,12,13,17,15,13,10,8,9,8,5,4,2,2,2,0,1,0,1,1,0,0,0
2022-04-06 22:00:00,0,0,1,2,6,4,5,6,0,4,5,5,4,3,4,3,0,5,5,7,16,26,19,26,25,19,11,9,8,7,16,17,18,20,21,6,19,17,7,0,11,13,13,12,1,3,9,8,39,46,44,36,33,32,31,28,26,25,24,28,26,25,22,18,16,12,12,12,10,8,10,10,11,13,6,10,11,9,7,5,4,2,1,2,0,2,0,1,6,0,0,0,0
2022-04-06 23:00:00,0,0,0,1,0,0,0,2,3,2,0,3,1,2,2,0,3,4,5,0,10,13,14,16,15,12,10,3,9,4,6,0,5,5,1,4,4,6,5,6,2,8,7,1,1,2,4,0,27,26,28,25,23,21,20,17,13,10,10,10,12,11,10,9,8,7,5,4,5,0,6,5,5,11,8,9,8,7,9,8,4,1,3,1,2,0,1,0,5,3,0,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,0,1,0,0,0,1,1,0,0,0,0,2,1,5,7,7,8,7,2,3,3,4,2,5,6,7,8,6,0,4,6,4,7,6,9,0,11,13,14,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,0,0,0,4,0,1,0,2,1,1,2,2,2,4,2,5,6,5,3,0,5,3,4,5,5,4,6,5,5,6,4,4,8,9,10,11,7,6,0,0,5,9,6,4,1,2,1,1,11,6,7,5,6,0,6,5,6,0,8,3,7,5,7,10,7,13,12,10,4,3,2,1,0,2,0,0,3,2,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,0,2,4,6,1,0,0,0,2,4,5,7,8,13,21,15,21,14,5,6,7,7,7,9,12,13,14,13,9,12,12,14,15,16,16,21,25,29,35,16,34,34,31,25,1,1,0,0,7,6,10,9,6,8,7,8,7,8,9,9,5,10,13,15,18,12,13,13,4,3,4,3,4,3,4,3,2,2,3,4,2,4,1,3,5,2,1,4,1,0,0,0,0
2022-04-07 07:00:00,0,1,10,11,6,3,2,5,5,7,14,18,19,21,29,31,31,26,15,18,20,24,27,34,36,42,44,44,44,43,31,25,27,31,35,38,49,54,43,45,54,57,42,40,4,2,1,0,21,21,21,17,21,20,20,22,19,29,11,13,15,21,26,47,40,43,45,43,8,8,14,19,22,23,9,14,18,17,19,12,17,19,16,16,19,16,12,11,10,2,0,0,0
2022-04-07 08:00:00,0,1,8,12,6,3,7,11,12,12,19,31,34,29,45,54,56,42,31,32,36,44,41,43,42,41,49,53,52,42,27,23,27,31,32,34,40,56,62,62,63,63,57,48,8,4,3,0,52,52,48,45,42,40,42,43,45,48,40,13,16,20,25,46,56,62,60,50,10,9,9,15,16,17,35,41,44,44,43,40,16,7,9,6,7,7,5,4,3,1,0,0,0
2022-04-07 09:00:00,0,2,7,5,2,4,5,5,7,8,10,12,13,13,17,19,22,17,21,25,31,36,36,37,38,37,38,39,38,33,17,16,18,19,21,26,27,29,33,34,40,46,42,38,5,4,6,0,66,67,67,67,68,68,64,67,68,67,54,8,11,14,22,35,43,45,44,34,11,9,8,7,6,6,7,6,5,7,10,9,7,8,6,7,9,8,7,5,1,0,0,0,0
2022-04-07 10:00:00,0,0,4,1,3,4,0,5,4,5,7,11,12,12,14,19,14,16,11,10,19,19,19,21,19,20,19,20,22,21,15,16,17,16,17,17,17,19,18,17,23,28,27,22,3,2,2,1,22,22,21,25,21,15,24,25,22,21,14,11,12,15,16,21,17,27,23,22,8,8,6,6,4,6,2,5,4,5,5,5,5,6,7,3,5,3,3,2,2,1,0,0,0
2022-04-07 11:00:00,1,3,4,5,4,2,6,1,6,0,6,8,10,10,12,11,12,12,16,15,17,19,19,20,20,14,18,20,21,19,26,20,25,30,23,24,29,30,30,28,29,30,26,22,4,3,2,0,30,30,30,32,33,34,33,35,32,30,29,10,9,9,7,11,10,11,11,12,6,6,6,5,7,7,5,6,5,5,5,4,3,4,3,3,2,3,2,3,3,1,1,0,0
2022-04-07 12:00:00,0,0,3,5,10,1,2,4,7,5,8,9,10,12,16,18,15,12,16,24,20,22,23,24,28,27,27,28,18,13,30,34,35,40,42,44,43,32,32,32,35,40,39,29,11,3,4,0,26,29,30,30,30,29,30,31,27,24,28,17,18,18,18,16,17,17,17,17,10,9,10,9,8,8,7,8,2,5,8,1,7,3,7,6,4,4,1,3,2,0,0,0,0
2022-04-07 13:00:00,0,1,3,5,7,2,5,11,10,7,11,12,14,16,17,17,19,13,14,22,24,25,26,25,26,25,26,26,26,25,28,29,31,39,35,34,38,34,43,42,37,43,39,34,6,4,5,1,47,48,46,39,47,41,48,49,48,46,41,18,17,17,16,19,20,19,18,21,14,7,11,9,9,16,16,14,15,15,15,14,13,12,8,7,6,7,3,4,2,0,0,0,0
2022-04-07 14:00:00,0,0,3,4,7,8,1,9,10,9,8,15,17,18,17,19,13,13,10,9,18,18,23,23,20,19,19,17,16,14,24,35,36,38,36,33,30,34,33,33,34,37,32,31,23,4,6,5,23,23,24,23,23,23,22,24,17,15,33,38,37,35,35,34,32,28,22,14,10,8,8,10,8,13,12,11,10,8,9,8,7,5,8,5,1,4,2,2,1,1,0,0,0
2022-04-07 15:00:00,0,1,2,7,8,18,7,18,17,17,15,50,49,48,50,44,36,25,24,22,20,19,21,21,22,20,17,15,12,14,45,45,46,53,39,42,54,55,56,56,57,59,57,54,7,2,0,0,13,14,14,17,13,18,15,16,16,15,19,39,40,39,35,40,40,40,37,27,17,13,16,12,12,11,10,10,12,11,10,8,8,8,9,9,8,8,6,7,4,2,0,0,0
2022-04-07 16:00:00,0,1,2,5,14,12,5,9,14,13,14,16,16,15,16,15,16,23,27,27,29,27,30,28,28,22,23,16,20,18,57,56,57,57,59,56,54,54,53,51,50,48,43,38,4,3,3,2,35,40,45,38,34,29,27,25,19,22,29,57,58,60,55,51,50,49,44,35,25,24,27,24,22,32,16,28,27,24,21,15,14,11,10,5,5,8,7,6,5,2,1,0,0
2022-04-07 17:00:00,0,0,2,5,10,9,5,11,13,13,14,15,13,14,17,16,18,15,17,22,27,42,43,42,36,35,28,26,25,24,67,71,68,69,68,59,59,67,56,60,61,61,53,47,3,9,3,0,26,33,34,34,32,29,28,26,25,27,22,39,39,37,42,41,41,39,39,34,19,14,20,14,16,20,22,22,19,14,13,12,8,6,7,7,6,5,7,5,8,2,0,0,0
2022-04-07 18:00:00,1,0,5,4,9,9,10,12,13,6,13,14,15,15,13,12,13,16,22,23,49,57,59,52,46,37,27,22,21,22,56,56,59,60,58,61,62,45,61,61,65,64,59,52,4,3,6,0,58,59,58,56,53,53,47,45,38,24,29,44,41,42,41,42,43,40,38,34,29,21,29,25,20,32,28,27,23,20,21,15,13,10,8,11,7,3,5,4,7,5,1,0,0
2022-04-07 19:00:00,0,1,2,3,5,0,1,5,6,6,7,7,2,6,5,9,10,11,13,13,32,44,45,49,44,33,25,24,17,17,18,16,18,21,22,23,24,24,28,31,38,46,38,30,3,2,5,4,43,48,49,46,44,38,30,26,22,37,34,36,36,32,32,30,27,25,22,19,15,13,13,13,15,20,17,16,15,13,17,16,12,9,7,6,5,3,3,3,4,2,0,0,0
2022-04-07 20:00:00,0,0,2,2,9,7,7,10,10,9,11,12,11,12,6,13,10,7,8,7,16,24,25,24,23,24,19,12,9,7,13,14,13,20,21,13,22,17,11,16,22,22,18,16,7,4,4,0,19,22,25,25,24,22,20,20,15,15,15,20,20,20,19,21,20,18,18,13,10,8,13,12,16,21,10,19,20,16,18,15,14,12,10,5,2,4,2,1,8,7,1,0,0
2022-04-07 21:00:00,0,0,1,2,8,1,0,7,8,0,4,2,3,7,2,4,5,5,22,5,25,31,27,27,23,21,19,20,18,17,16,15,15,20,21,19,21,18,22,21,23,25,23,17,5,3,8,0,24,29,36,37,36,19,17,18,18,16,16,21,19,19,18,17,20,10,17,16,9,8,7,7,10,12,13,10,8,6,7,7,7,3,8,1,7,2,0,1,2,1,0,0,0
2022-04-07 22:00:00,0,0,0,3,5,4,3,5,1,7,4,8,7,5,6,7,7,7,8,10,14,18,17,17,15,15,9,7,6,6,7,8,8,17,19,17,15,17,16,17,19,21,19,16,3,4,5,0,31,35,36,33,28,35,31,35,36,30,31,34,33,33,30,30,28,24,23,21,14,12,14,10,11,18,17,16,13,10,11,7,3,1,3,3,6,0,4,0,4,3,0,0,0
2022-04-07 23:00:00,0,0,0,0,3,0,0,0,0,2,4,2,0,0,5,4,3,4,5,0,15,16,15,12,11,9,13,12,5,11,11,4,8,10,9,6,7,5,0,0,6,8,7,6,3,3,9,0,31,32,32,33,34,28,27,24,18,16,16,16,16,15,13,11,10,9,4,7,5,0,5,0,9,12,15,12,6,8,8,6,3,1,2,2,2,1,0,0,5,2,0,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,0,0,1,3,4,0,0,2,1,1,2,3,5,7,7,8,7,2,3,3,4,2,5,5,0,6,4,3,2,4,4,6,7,8,0,0,9,0,0,7,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,0,0,1,3,1,0,0,0,0,0,4,5,1,4,5,7,9,3,3,2,5,4,3,3,1,0,4,3,3,4,4,5,8,9,11,9,12,16,17,16,16,14,13,11,0,2,0,1,4,4,5,4,3,0,2,3,3,4,5,3,5,6,2,6,4,0,2,1,2,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0
2022-04-08 06:00:00,0,2,6,5,2,0,0,2,2,2,7,9,7,8,11,12,13,9,8,4,9,7,6,10,9,13,9,12,15,16,16,9,17,18,20,22,27,29,30,32,31,35,31,29,1,1,0,0,7,6,5,7,8,9,7,9,9,8,6,7,8,12,18,22,24,30,26,21,5,5,3,2,3,2,3,4,5,3,7,3,5,7,6,1,3,0,0,1,1,0,0,0,0
2022-04-08 07:00:00,0,2,9,27,7,3,2,5,8,8,17,27,26,26,41,44,45,16,14,14,19,24,25,30,32,35,34,36,36,35,18,21,24,28,29,30,39,43,46,38,40,46,33,32,3,1,1,0,10,10,9,9,11,12,11,15,16,16,13,10,15,22,34,46,49,54,54,48,9,8,10,10,14,11,19,27,28,28,29,23,22,21,15,14,18,17,14,10,9,1,1,0,0
2022-04-08 08:00:00,0,1,13,14,4,5,5,10,10,12,18,25,25,27,33,40,44,32,30,28,38,39,34,35,35,34,38,39,38,30,24,24,26,25,27,29,35,38,43,46,46,52,50,41,6,4,3,0,42,41,38,38,37,35,33,32,26,26,23,15,19,26,35,54,61,65,63,47,6,7,8,20,25,25,39,47,53,52,54,48,17,17,8,6,7,8,6,7,5,1,0,0,0
2022-04-08 09:00:00,0,1,8,7,3,5,6,7,9,8,11,16,10,14,17,18,18,16,18,19,29,32,28,30,32,35,34,34,35,22,23,19,22,25,27,31,36,39,39,37,37,41,38,37,5,2,1,0,56,59,40,58,40,39,38,59,60,58,40,11,12,13,16,30,35,39,38,30,13,9,7,5,8,8,6,5,7,7,8,10,10,5,7,7,5,4,5,3,2,1,0,0,0
2022-04-08 10:00:00,0,0,5,5,5,3,4,5,4,5,6,12,9,14,17,15,19,12,8,7,14,14,10,12,12,12,15,15,17,16,14,13,17,19,20,19,22,27,28,27,31,35,32,30,6,3,2,0,24,24,22,18,17,18,17,16,17,16,17,9,6,10,8,15,16,17,14,14,13,12,11,11,8,9,8,7,6,6,8,7,6,5,5,3,4,0,0,3,2,1,0,0,0
2022-04-08 11:00:00,0,1,3,3,4,5,0,7,6,5,7,9,6,11,12,12,13,13,16,17,18,17,11,12,16,16,17,12,14,13,16,19,18,19,20,22,27,34,36,31,31,32,27,21,3,3,1,0,24,26,25,24,25,27,25,25,19,17,22,16,17,18,9,18,19,11,14,15,8,5,6,9,6,7,6,6,6,5,4,5,4,3,3,1,4,0,0,2,0,0,1,0,0
2022-04-08 12:00:00,0,1,2,3,7,5,0,9,10,4,9,12,13,14,17,13,12,10,10,10,11,14,13,14,12,15,15,17,18,17,24,29,27,33,34,35,38,40,39,37,37,36,36,29,6,2,5,4,23,27,30,29,28,27,23,20,18,17,16,15,15,12,14,19,20,20,19,16,9,8,7,6,6,8,7,4,6,6,10,8,8,1,8,4,4,3,2,2,2,0,0,0,0
2022-04-08 13:00:00,0,3,1,4,7,6,0,8,9,10,9,16,9,16,14,12,15,11,14,16,18,19,18,15,16,17,17,17,15,17,18,21,22,27,22,20,30,32,34,35,38,38,32,30,5,3,3,0,23,22,23,21,20,19,20,19,17,18,18,17,18,23,24,23,20,22,21,18,14,12,13,9,12,13,9,11,9,9,10,10,7,6,9,8,5,0,2,1,2,1,0,0,0
2022-04-08 14:00:00,1,0,2,8,6,7,5,6,7,9,8,25,9,25,29,28,20,19,17,19,22,25,29,26,23,20,19,18,23,23,33,35,35,44,38,40,41,41,44,44,43,49,45,39,4,3,7,0,34,35,32,34,33,24,34,32,32,33,33,39,18,32,30,30,32,37,32,30,22,21,11,9,8,10,9,9,8,9,8,6,6,0,8,8,7,5,4,3,6,5,2,0,0
2022-04-08 15:00:00,0,1,6,8,14,16,14,13,14,14,19,53,56,55,50,43,31,24,24,19,22,23,24,22,21,18,20,19,8,14,27,32,28,42,44,41,43,42,43,42,40,42,36,35,4,4,3,0,21,25,24,24,20,17,16,17,25,25,25,39,43,45,42,44,42,44,42,36,24,21,21,16,13,14,15,17,17,14,14,11,10,9,8,7,7,6,6,5,4,1,0,0,0
2022-04-08 16:00:00,0,0,2,5,8,9,10,11,15,9,16,15,15,15,15,14,13,12,17,19,21,29,34,28,21,21,17,17,18,17,48,50,49,45,48,49,49,48,44,47,49,57,48,43,1,1,4,0,20,23,27,26,25,25,22,21,25,17,18,35,36,38,34,34,31,27,26,22,15,11,14,14,19,23,21,22,19,16,16,11,12,10,6,7,6,5,5,4,4,3,0,0,0
2022-04-08 17:00:00,0,0,3,6,10,11,8,11,14,14,14,15,16,16,17,16,18,19,18,20,28,34,34,34,25,24,29,26,23,21,39,37,48,48,49,51,53,54,50,49,55,56,50,44,3,4,7,0,33,33,37,35,32,29,31,25,27,26,33,48,49,51,47,49,47,47,44,40,25,24,16,22,19,25,24,23,20,14,13,14,10,9,8,7,7,7,2,5,5,3,0,0,0
2022-04-08 18:00:00,1,0,2,2,6,7,7,6,7,7,10,11,11,9,12,13,15,17,26,18,40,49,48,40,34,35,28,25,24,22,42,44,46,49,48,46,50,50,51,53,58,65,59,50,4,6,9,8,35,39,38,34,33,32,28,24,27,27,29,27,27,28,29,33,37,44,44,38,21,20,24,21,19,33,34,33,30,28,29,20,16,10,9,6,6,2,2,3,5,3,0,0,0
2022-04-08 19:00:00,0,0,1,5,11,11,12,11,8,11,5,11,10,8,6,9,9,10,16,17,31,27,33,30,26,23,19,17,18,16,18,20,19,21,22,22,25,25,25,29,36,38,37,34,4,6,8,1,45,47,47,47,44,43,37,29,28,24,21,23,22,19,17,17,16,16,14,18,12,10,11,13,16,29,29,27,24,19,23,21,14,9,6,7,5,3,4,3,6,3,0,0,0
2022-04-08 20:00:00,0,0,3,4,5,3,0,4,6,7,4,6,6,6,7,6,7,8,14,8,20,25,27,28,23,19,14,11,10,8,10,15,14,17,21,20,22,22,13,23,22,25,28,15,2,2,5,0,28,25,23,38,34,31,24,22,20,22,23,23,22,20,18,16,12,15,14,11,7,8,9,7,10,11,6,6,9,8,6,6,5,3,0,4,4,2,2,1,3,0,0,0,0
2022-04-08 21:00:00,0,0,2,3,5,4,4,4,6,5,4,5,1,6,5,6,7,7,11,10,14,24,24,20,19,14,10,7,6,6,13,13,14,15,16,15,12,13,10,11,14,17,17,12,2,4,6,5,36,37,35,32,31,30,25,24,19,19,17,19,17,16,15,14,12,11,9,11,9,7,12,10,10,16,17,17,16,13,12,11,3,2,1,1,0,2,0,1,5,3,0,0,0
2022-04-08 22:00:00,0,0,1,1,7,9,7,6,5,1,5,5,4,6,8,4,8,7,11,10,15,24,24,20,18,17,14,12,10,9,12,9,10,17,18,20,20,20,18,11,16,19,19,17,5,3,5,3,32,36,37,38,37,36,33,32,27,22,19,23,21,19,17,14,11,10,10,14,13,12,13,15,17,21,19,16,12,9,9,2,9,7,6,4,2,3,1,1,3,1,0,0,0
2022-04-08 23:00:00,0,0,0,0,1,0,0,3,0,0,2,3,0,0,5,5,2,4,5,4,17,21,19,16,15,11,9,7,2,6,3,2,4,11,0,4,5,6,2,10,9,5,6,5,2,5,7,0,48,31,30,28,25,24,22,22,20,18,19,19,11,18,14,11,11,8,8,5,6,5,7,9,8,14,13,11,12,9,11,8,4,3,0,1,2,1,0,0,3,2,1,0,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,0,0,1,0,2,0,0,0,1,0,1,0,2,2,4,0,1,0,2,0,0,0,3,3,2,0,4,0,3,0,0,0,4,0,4,5,6,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,0,0,0,1,0,1,1,2,0,2,4,2,2,4,4,4,5,6,3,0,4,3,0,4,4,5,4,5,3,6,7,4,9,10,10,5,9,11,4,13,12,9,8,7,0,0,0,0,9,11,3,0,0,0,2,3,4,2,3,4,0,3,5,6,7,0,0,5,3,0,0,0,4,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
2022-04-09 06:00:00,0,0,1,1,0,0,0,1,0,0,2,5,7,8,9,10,6,4,1,0,3,5,6,5,1,1,6,2,7,2,6,7,6,9,5,11,10,13,14,13,16,15,13,9,1,1,0,0,6,3,7,3,2,0,8,11,7,0,7,3,4,5,7,9,9,13,8,10,4,3,2,0,2,1,0,1,0,2,2,0,3,1,2,0,0,0,0,0,2,0,0,0,0
2022-04-09 07:00:00,0,0,3,4,1,0,0,1,1,2,7,9,9,10,6,5,9,7,3,3,4,5,4,5,1,4,2,0,4,5,5,9,8,12,7,4,14,15,8,17,18,22,8,19,2,1,0,0,4,5,4,5,4,6,5,3,2,4,5,3,5,5,6,8,10,14,14,12,2,0,2,2,3,6,5,3,7,8,8,10,1,4,3,3,6,0,5,2,1,0,1,0,0
2022-04-09 08:00:00,0,0,8,10,3,1,0,5,0,3,6,8,10,16,23,26,25,15,13,12,18,15,9,14,15,16,14,16,9,12,14,11,10,17,18,18,22,24,24,24,24,27,24,22,1,1,2,0,11,14,9,8,0,13,12,9,5,7,7,9,11,12,16,18,21,22,22,16,7,6,6,6,6,7,7,3,5,6,8,7,11,6,6,5,4,7,1,2,2,1,0,0,0
