Unnamed: 0,1_선일교통(가상),2_강북청소년수련관,3_무량사입구,4_국립4.19민주묘지,5_국립4.19민주묘지입구사거리,6_북부성모병원,7_수유2동주민센터우이시장,8_광산사거리,9_강북구청,10_수유3동우체국,11_태영데시앙아파트,12_창2동주민센터.보건지소,13_창번2교앞,14_창동서울탁주앞,15_창동.신창시장,16_국립현대미술관창동레지던시,17_창동대우아파트입구,18_대우아파트104동,19_창동대우아파트,20_창2동주민센터.보건지소,21_창2동주민센터.보건지소,22_태영데시앙아파트,23_우이1교앞,24_쌍문역,25_함석헌기념관.정의여중고,26_도봉구민회관.도봉문화원,27_도봉구보건소앞,28_쌍문동청구아파트,29_방학동삼익세라믹,30_방학동신우빌라,31_도깨비시장,32_방학중학교정문,33_안방학동,34_샘말어린이공원,35_안방학동,36_샘말어린이공원,37_안방학동,38_방학중학교정문,39_방학동도깨비시장,40_방학동신우빌라,41_방학동삼익세라믹,42_쌍문동청구아파트,43_도봉구보건소앞,44_도봉구민회관.도봉문화원,45_함석헌기념관.정의여중고,46_쌍문역,47_태영데시앙아파트,48_창2동주민센터.보건지소,49_창번2교앞,50_창동서울탁주앞,51_창동.신창시장,52_국립현대미술관창동레지던시,53_창동대우아파트입구,54_대우아파트104동,55_창동대우아파트,56_창2동주민센터.보건지소,57_창2동주민센터.보건지소,58_태영데시앙아파트,59_수유3동우체국,60_강북구청,61_광산사거리,62_수유2동주민센터우이시장,63_북부성모의원,64_국립4.19민주묘지입구사거리,65_국립4.19민주묘지,66_무량사입구,67_강북청소년수련관,68_선일교통종점(가상)
2022-04-04 19:00:00,0,2,2,5,6,6,7,6,10,16,15,13,12,9,7,8,6,7,11,9,15,9,19,57,54,54,45,40,34,28,19,16,10,4,2,3,5,7,9,8,9,8,14,18,15,17,16,9,8,6,5,4,3,3,4,5,7,8,4,13,12,11,8,5,5,3,0,0
2022-04-04 20:00:00,0,2,0,3,5,3,4,3,5,6,7,10,3,9,6,6,5,7,5,8,7,4,10,28,27,28,28,25,21,19,15,13,7,4,2,3,4,6,5,8,9,8,9,12,10,12,11,8,7,5,4,2,4,5,4,3,4,2,3,7,6,5,4,4,3,2,0,0
2022-04-04 21:00:00,0,1,0,0,2,4,5,4,4,7,5,4,2,3,2,3,1,5,6,7,0,2,9,15,12,16,17,15,15,13,11,10,6,3,1,2,2,0,4,5,6,7,9,8,7,12,10,8,0,8,5,2,1,2,3,2,3,1,2,10,3,7,7,1,4,1,0,0
2022-04-04 22:00:00,0,3,6,0,5,2,6,5,6,5,4,4,1,2,3,5,2,4,0,0,4,1,2,14,9,12,16,15,10,9,8,6,4,2,2,1,2,5,6,4,7,2,8,3,9,8,7,3,0,2,2,3,2,2,1,0,3,4,3,7,6,6,4,4,3,2,0,0
2022-04-04 23:00:00,0,1,0,1,3,1,1,3,4,6,3,5,6,2,5,5,3,2,1,0,2,2,3,13,12,13,11,10,9,9,9,8,4,2,0,1,0,2,2,3,2,1,3,4,3,11,2,10,9,8,0,2,0,0,0,1,0,0,1,4,1,1,3,2,1,0,0,0
2022-04-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 04:00:00,0,2,0,1,2,0,1,0,3,1,0,0,0,1,0,2,2,3,4,5,2,0,1,2,3,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 05:00:00,0,1,1,0,1,1,2,2,1,1,1,2,0,2,2,6,5,8,9,7,11,6,7,2,1,5,2,2,1,0,1,0,0,0,4,6,8,10,12,13,15,16,9,14,11,5,0,1,4,1,2,3,0,1,2,0,0,1,1,2,0,0,0,1,0,0,0,0
2022-04-05 06:00:00,2,2,3,4,4,3,5,4,3,2,1,1,0,3,2,4,4,16,20,21,25,21,19,4,1,2,3,2,2,2,1,0,0,0,6,14,17,21,22,23,26,27,27,25,20,2,1,0,0,0,1,1,1,2,3,0,4,1,3,5,3,2,1,4,1,1,0,0
2022-04-05 07:00:00,1,7,5,5,5,6,10,11,6,4,3,3,4,6,9,13,20,29,30,33,45,45,35,15,3,13,11,6,10,9,8,4,2,0,19,29,32,42,43,43,48,52,53,52,39,7,6,5,4,3,3,4,4,6,8,10,14,17,5,6,5,4,2,2,1,0,0,0
2022-04-05 08:00:00,0,4,5,6,8,13,15,13,7,6,7,8,8,6,6,10,13,32,43,44,48,47,44,15,17,16,13,12,11,10,8,5,2,1,15,19,32,45,53,56,58,51,56,56,50,17,15,11,9,7,6,6,5,10,15,18,19,21,15,20,18,12,11,9,8,7,0,0
2022-04-05 09:00:00,0,3,4,5,9,7,11,9,8,4,7,6,5,5,7,11,11,17,21,22,26,24,22,16,12,11,14,13,9,8,5,4,2,1,4,12,16,19,19,21,21,21,21,22,17,5,4,3,3,4,4,5,3,7,3,7,9,11,5,6,2,2,1,2,1,0,0,0
2022-04-05 10:00:00,0,3,3,4,4,5,6,7,6,5,4,1,0,3,6,7,4,8,9,9,15,16,12,8,15,13,14,10,12,9,4,3,2,2,5,11,20,28,33,34,36,38,35,34,32,12,4,10,0,9,6,5,1,6,5,0,4,6,7,11,4,5,4,2,2,0,0,0
2022-04-05 11:00:00,0,0,3,4,6,7,8,4,6,7,7,5,6,4,6,9,8,11,13,6,15,8,13,13,14,12,16,13,13,10,7,4,4,1,3,5,7,8,12,16,15,16,15,16,15,9,6,8,7,5,4,8,7,6,4,5,5,0,4,8,10,11,8,9,5,2,0,0
2022-04-05 12:00:00,1,3,3,5,6,5,6,7,5,4,5,6,4,5,5,5,8,11,13,7,14,12,9,10,2,14,14,13,10,10,10,9,8,5,4,12,15,20,22,23,24,26,22,22,21,9,8,4,0,5,6,7,5,2,3,8,11,12,9,9,8,7,0,6,5,2,0,0
2022-04-05 13:00:00,0,3,3,4,7,6,3,4,6,7,6,8,0,8,7,6,6,8,11,0,9,10,11,19,20,21,23,19,14,11,9,7,3,2,3,7,7,10,13,14,13,14,12,13,10,7,5,5,1,5,2,4,3,4,5,3,5,2,4,8,7,5,6,6,4,3,0,0
2022-04-05 14:00:00,0,3,4,4,6,8,8,7,7,6,7,6,3,5,6,8,7,5,6,8,5,9,7,10,9,12,15,10,8,14,7,4,3,0,2,6,9,10,11,16,13,12,16,17,15,19,17,15,12,11,5,6,5,4,5,6,7,1,4,3,2,2,0,2,1,0,0,0
2022-04-05 15:00:00,0,4,5,6,6,7,8,7,10,11,11,5,3,5,8,9,5,10,9,5,8,10,9,19,20,21,18,15,12,6,6,4,2,1,5,3,7,7,7,9,8,10,10,10,9,17,16,12,8,9,7,6,4,2,5,6,8,11,8,8,10,11,8,5,2,4,0,0
2022-04-05 16:00:00,0,4,2,4,7,6,7,7,8,9,4,8,0,8,8,12,13,11,12,13,12,7,13,21,17,19,21,22,23,16,14,11,5,3,2,5,7,11,11,12,13,14,15,17,17,13,9,10,8,6,6,8,7,7,7,8,9,6,6,10,8,8,8,6,1,3,2,0
2022-04-05 17:00:00,0,5,2,6,6,7,7,10,8,18,13,12,9,10,10,11,15,15,9,16,16,15,15,43,23,44,43,41,37,32,21,16,8,8,3,7,11,11,17,16,19,20,23,25,22,18,13,11,10,11,4,8,11,11,5,4,3,10,8,10,10,8,5,6,2,1,0,0
2022-04-05 18:00:00,1,10,7,7,9,11,12,12,9,14,15,10,9,11,12,13,12,11,13,15,14,7,17,49,36,52,50,41,36,32,26,19,18,5,3,7,9,11,13,14,17,19,19,22,21,21,17,14,13,10,6,4,5,4,4,2,8,9,7,17,17,15,10,9,5,1,0,0
2022-04-05 19:00:00,0,7,8,2,7,9,7,7,8,16,14,12,11,10,9,6,7,7,10,10,12,13,15,46,43,41,39,37,29,20,14,11,10,4,2,4,9,12,13,15,16,18,16,15,15,34,13,24,23,13,7,9,10,8,5,4,5,9,9,15,15,13,11,6,4,2,0,0
2022-04-05 20:00:00,0,4,2,3,4,4,6,0,7,9,8,5,4,6,5,4,4,5,4,7,8,5,10,34,34,37,36,35,29,24,17,15,7,4,2,3,5,4,8,10,7,9,10,11,7,15,13,10,7,6,4,2,1,1,0,1,3,0,4,11,9,7,3,6,4,1,0,0
2022-04-05 21:00:00,2,3,3,4,6,5,4,7,4,7,6,2,6,5,3,6,3,4,2,4,5,0,6,24,11,25,23,22,20,13,15,14,7,3,1,2,0,4,5,6,7,9,8,11,9,8,9,5,2,5,4,2,1,3,3,4,5,2,5,4,6,6,1,4,0,0,0,0
2022-04-05 22:00:00,0,1,2,0,5,7,7,5,4,7,6,4,4,2,4,3,3,4,5,0,4,6,8,22,21,19,19,18,16,14,11,10,5,4,2,2,0,5,6,1,3,6,4,5,7,12,3,11,6,8,5,4,1,1,2,3,1,0,2,6,6,5,4,2,3,1,0,0
2022-04-05 23:00:00,0,1,0,2,1,0,1,1,5,6,5,4,3,3,4,4,3,1,2,0,0,2,0,20,18,16,17,14,15,13,11,10,6,5,1,1,4,1,0,3,6,1,1,5,5,6,5,4,0,4,1,3,0,0,0,4,2,1,3,4,3,3,2,2,2,0,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,0,1,1,0,2,0,0,0,1,0,0,0,0,4,0,1,5,6,2,3,0,5,1,5,3,2,4,3,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,0,2,1,0,1,1,3,3,2,1,0,2,1,3,4,6,5,6,7,8,10,7,11,4,1,4,3,2,0,0,0,1,0,0,3,6,10,6,12,14,15,16,16,14,11,7,0,7,0,1,0,0,0,2,0,0,0,3,2,2,1,0,0,1,0,0,0,0
2022-04-06 06:00:00,0,2,1,5,1,4,2,3,5,2,1,5,0,3,2,4,6,10,12,14,17,17,15,6,0,4,5,4,0,3,2,1,1,0,8,14,19,22,23,21,20,23,24,25,17,4,3,2,1,1,1,1,1,1,2,0,5,0,4,3,4,5,4,4,3,1,0,0
2022-04-06 07:00:00,0,3,4,6,11,12,16,11,8,5,4,3,2,4,6,11,12,22,24,30,41,43,33,11,9,11,10,5,9,7,5,3,1,0,15,22,30,38,41,44,48,49,50,49,36,10,0,5,2,2,3,6,6,7,11,0,13,15,7,6,1,2,4,3,1,0,0,0
2022-04-06 08:00:00,0,3,4,5,6,8,8,9,7,8,8,7,9,7,9,13,15,27,32,38,45,47,40,15,9,16,13,13,10,12,6,5,4,2,14,25,28,38,42,47,49,51,51,47,45,16,15,12,9,6,4,6,6,12,14,17,19,19,16,13,12,12,11,9,7,5,0,0
2022-04-06 09:00:00,0,4,5,8,10,10,10,9,7,6,4,2,2,3,5,5,6,9,11,13,20,19,16,8,5,7,7,7,7,5,3,3,2,1,10,11,15,18,23,24,23,21,21,23,21,9,5,7,4,8,6,5,5,4,5,4,5,7,5,5,5,3,4,4,2,0,0,0
2022-04-06 10:00:00,0,4,3,4,4,4,5,8,4,5,4,3,3,5,5,6,7,8,5,8,9,0,7,9,6,10,10,11,8,6,5,3,2,1,5,7,11,15,14,16,18,19,22,24,20,8,5,6,4,5,3,3,3,5,4,7,8,5,4,5,6,4,5,5,4,1,0,0
2022-04-06 11:00:00,0,1,0,2,4,2,4,5,6,4,5,1,3,7,10,9,8,13,16,13,17,17,15,15,13,11,13,13,11,6,11,9,4,2,6,4,8,10,13,15,16,15,14,13,12,6,2,5,0,3,4,5,2,4,3,3,3,4,4,6,8,10,8,11,6,1,0,0
2022-04-06 12:00:00,0,3,3,4,4,5,6,8,7,6,6,5,4,6,8,6,4,7,6,7,11,12,10,13,12,9,14,9,12,10,5,4,2,1,3,6,9,9,15,15,17,18,20,19,15,10,5,6,6,4,6,7,6,3,5,7,7,8,6,6,5,5,4,3,2,0,0,0
2022-04-06 13:00:00,0,2,2,3,4,5,1,5,6,7,6,5,4,5,3,7,6,7,9,10,11,9,8,10,7,9,8,12,11,11,9,7,4,3,4,7,9,11,12,14,16,15,15,13,15,7,6,6,2,3,3,6,7,6,0,2,7,6,4,9,8,1,2,4,1,2,0,0
2022-04-06 14:00:00,0,2,5,6,5,6,5,6,5,7,9,8,3,5,5,5,8,6,5,8,14,15,13,14,11,12,14,14,13,3,8,4,3,1,5,4,7,9,14,17,19,19,16,10,9,7,4,7,2,5,6,8,8,7,4,6,6,8,4,5,4,2,1,1,0,0,0,0
2022-04-06 15:00:00,0,5,5,8,9,6,7,8,9,8,6,9,5,8,8,11,13,14,13,6,7,8,12,17,15,19,17,15,12,9,8,7,6,2,2,6,8,10,13,14,15,15,15,17,14,10,9,8,5,4,6,4,6,3,4,5,8,9,6,7,5,8,6,5,4,2,0,0
2022-04-06 16:00:00,2,2,3,5,7,7,7,7,8,10,5,4,8,7,7,9,6,6,8,9,10,6,9,23,28,27,24,22,19,18,16,11,6,3,4,7,8,10,12,14,13,14,15,15,24,17,17,21,19,16,17,14,8,4,4,5,9,10,5,6,5,6,6,6,4,2,0,0
2022-04-06 17:00:00,0,4,4,7,7,8,7,8,9,11,8,7,3,7,7,8,10,10,12,14,16,16,14,32,33,32,24,28,26,19,17,12,7,4,4,6,8,13,14,13,15,15,17,18,16,14,12,11,0,8,8,13,10,8,3,8,9,6,8,14,11,12,9,8,6,1,0,0
2022-04-06 18:00:00,1,6,4,11,13,12,10,11,12,16,13,13,11,10,10,12,11,9,4,10,11,10,12,52,39,33,36,35,31,21,17,12,8,6,2,4,5,9,12,14,16,14,20,22,19,21,18,15,11,8,7,8,8,8,9,6,10,12,10,14,11,11,10,6,3,2,0,0
2022-04-06 19:00:00,0,2,1,3,6,8,10,11,11,17,15,13,11,11,11,9,6,6,8,10,12,9,13,52,44,51,52,46,41,33,23,19,13,7,2,2,3,4,9,7,8,10,11,7,8,16,16,11,8,13,11,10,8,5,6,0,4,5,4,9,8,7,6,5,2,1,0,0
2022-04-06 20:00:00,0,5,2,3,8,7,8,6,10,15,13,11,7,7,6,6,5,6,6,1,5,5,10,31,23,33,29,29,26,20,16,12,6,2,1,2,4,7,10,7,12,11,12,9,9,11,9,6,0,5,4,5,5,4,0,4,4,6,7,10,3,9,7,5,2,2,0,0
2022-04-06 21:00:00,0,1,1,2,3,2,2,3,7,8,6,5,2,5,7,6,4,4,4,4,3,3,5,24,22,23,21,30,27,21,16,9,6,3,1,3,2,0,4,5,7,8,7,6,4,8,6,7,5,4,3,2,2,3,3,0,4,4,3,6,5,3,4,2,2,1,0,0
2022-04-06 22:00:00,0,4,0,0,2,1,3,0,4,9,7,8,9,6,7,1,2,6,5,3,6,4,6,19,20,17,19,21,18,13,11,9,4,3,1,0,3,4,3,4,1,5,3,7,6,10,9,8,5,6,5,3,2,2,3,2,0,3,2,4,3,3,2,1,0,0,0,0
2022-04-06 23:00:00,0,0,2,1,3,0,4,7,8,7,6,6,4,3,5,4,5,3,1,0,2,1,4,20,21,23,22,21,19,17,14,13,5,3,1,0,2,2,3,1,5,4,5,6,5,5,4,4,3,2,6,2,5,3,2,1,0,2,1,4,0,2,1,1,0,0,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,0,1,2,1,4,0,0,2,2,0,0,0,0,2,0,2,1,5,0,2,0,4,2,3,0,4,0,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,0,1,0,0,4,0,1,3,1,2,3,1,0,3,2,4,8,10,12,0,14,15,12,6,0,4,5,1,3,0,0,0,0,0,2,6,11,13,14,18,20,14,15,16,14,5,3,0,0,3,3,2,3,1,1,0,2,2,3,2,2,0,0,2,0,1,0,0
2022-04-07 06:00:00,0,1,3,4,0,3,4,2,3,2,0,1,0,2,4,3,4,8,12,15,21,21,17,3,2,4,3,3,2,2,2,0,1,1,5,10,14,22,23,24,24,25,24,26,26,4,2,1,3,2,3,2,3,5,6,0,8,8,2,2,3,4,0,1,2,0,0,0
2022-04-07 07:00:00,0,4,6,7,8,7,10,9,5,6,7,6,5,4,5,10,16,26,28,29,36,35,28,26,7,8,6,4,6,2,4,4,3,2,14,30,38,55,58,59,63,58,63,58,48,9,8,5,2,3,3,3,4,5,8,8,13,13,6,5,3,3,0,2,1,0,0,0
2022-04-07 08:00:00,0,3,6,8,13,15,17,14,8,8,7,8,8,7,6,13,16,29,32,33,42,45,39,14,13,15,17,17,15,13,10,8,5,1,10,13,19,24,27,40,44,45,44,44,32,11,12,11,9,8,4,6,8,9,13,13,14,14,10,9,6,5,5,6,3,5,1,0
2022-04-07 09:00:00,0,2,3,6,8,4,6,7,9,4,9,8,7,7,8,9,8,10,23,26,31,15,28,12,11,13,11,9,8,7,6,5,3,2,6,12,15,21,24,23,27,28,24,24,20,10,6,8,7,5,4,0,2,3,4,0,4,6,4,5,4,3,0,1,0,0,0,0
2022-04-07 10:00:00,0,2,2,2,3,4,5,5,5,4,5,3,0,4,6,6,8,7,14,15,14,14,12,17,15,15,14,13,12,10,3,2,2,0,7,5,12,14,16,11,14,18,18,17,15,9,8,7,2,8,7,4,5,3,6,7,8,9,8,10,7,5,2,3,3,2,0,0
2022-04-07 11:00:00,0,3,5,8,7,6,7,8,7,5,4,5,2,3,5,7,7,9,8,7,11,12,11,14,10,14,14,12,9,6,5,4,3,1,5,6,7,12,16,17,20,15,14,15,14,9,8,5,5,4,5,6,5,5,7,8,9,8,6,10,9,8,4,6,4,0,0,0
2022-04-07 12:00:00,0,1,0,3,10,6,11,12,6,4,4,1,2,5,6,7,5,6,7,6,9,10,9,11,10,13,17,17,16,13,9,7,5,4,3,10,14,20,24,27,29,28,26,25,24,9,6,5,4,4,4,6,3,7,8,9,10,9,7,11,10,11,12,6,2,3,0,0
2022-04-07 13:00:00,0,2,7,9,10,4,9,10,9,8,8,7,5,3,6,6,4,9,6,8,6,7,6,12,11,13,12,11,11,6,6,4,3,1,6,7,10,13,14,15,16,16,17,18,16,9,8,1,6,7,4,5,3,3,1,2,4,4,4,8,7,6,5,5,3,4,0,0
2022-04-07 14:00:00,0,5,3,6,7,8,4,7,6,8,3,6,2,6,6,10,5,9,9,10,11,14,13,15,16,17,18,17,16,12,12,9,6,2,3,5,10,15,16,18,17,15,16,18,17,12,9,9,5,6,3,3,2,4,2,5,3,4,6,6,7,4,3,5,0,0,0,0
2022-04-07 15:00:00,0,2,6,3,6,4,5,6,10,12,5,7,5,8,10,10,10,10,11,8,14,15,17,23,22,20,23,20,17,15,10,7,6,4,2,3,7,19,25,24,29,30,28,28,26,24,12,9,9,8,9,6,4,5,5,4,7,6,6,11,9,9,8,6,2,1,0,0
2022-04-07 16:00:00,0,6,3,8,7,0,6,7,8,6,5,6,5,6,4,6,9,6,10,11,6,8,13,27,29,33,33,32,27,23,21,16,8,3,2,3,6,6,7,8,9,12,11,14,15,19,17,15,10,9,8,12,6,6,6,4,7,8,8,10,9,8,10,7,4,2,0,0
2022-04-07 17:00:00,0,3,4,2,8,3,7,7,11,14,10,9,5,6,7,8,8,10,11,11,16,12,15,34,36,36,31,29,29,27,21,15,9,5,1,4,5,12,15,16,18,16,14,15,12,17,15,14,11,10,6,6,4,6,5,5,8,7,4,9,9,12,4,11,7,5,0,0
2022-04-07 18:00:00,0,7,5,3,8,12,12,9,9,17,15,11,12,12,8,12,14,15,12,15,17,16,23,46,35,37,44,40,37,33,23,16,9,8,2,6,8,13,16,17,19,20,18,20,18,24,18,15,14,10,8,5,5,5,5,7,5,9,8,15,12,12,9,7,3,1,0,0
2022-04-07 19:00:00,0,3,5,4,7,10,11,9,10,19,15,15,14,10,11,11,11,12,12,13,15,14,20,54,52,41,51,38,33,27,21,19,12,6,2,6,4,7,15,7,14,16,15,14,11,17,14,9,8,6,7,7,6,3,0,3,4,0,5,12,10,5,2,7,4,2,0,0
2022-04-07 20:00:00,0,4,6,7,4,3,5,4,7,8,8,7,12,9,7,7,5,4,6,4,12,8,13,31,13,30,30,26,24,21,16,13,5,3,3,3,3,7,9,8,8,8,8,9,8,13,12,5,7,3,2,2,3,4,0,4,6,5,7,9,10,10,4,11,6,3,0,0
2022-04-07 21:00:00,0,4,2,3,3,4,5,6,5,9,7,6,2,4,3,2,5,3,6,2,5,7,5,19,18,19,18,18,16,10,10,7,4,3,1,2,1,2,3,5,4,7,1,9,9,15,14,7,3,5,4,3,2,2,2,2,4,5,5,7,5,4,2,2,1,0,0,0
2022-04-07 22:00:00,0,2,1,2,5,3,3,5,6,10,8,6,0,2,3,5,3,3,4,3,8,1,12,27,15,31,29,28,26,24,18,12,7,4,1,3,3,5,5,6,6,8,11,3,14,17,16,11,0,10,5,2,1,2,0,1,2,3,2,4,5,5,4,4,1,2,0,0
2022-04-07 23:00:00,1,0,2,0,2,0,3,0,2,4,3,2,1,4,5,2,5,5,2,4,7,0,9,24,20,15,21,21,20,17,13,8,6,2,0,1,2,3,1,1,2,2,4,5,4,6,5,3,3,3,3,2,1,0,0,2,3,0,1,3,3,3,2,0,0,0,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,2,2,1,4,0,2,1,2,1,0,0,0,3,0,1,4,5,2,0,0,1,5,5,4,2,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,0,1,0,0,1,1,1,2,2,2,0,0,0,3,4,6,6,9,9,10,14,13,10,5,3,3,3,1,1,1,0,0,0,0,3,5,9,11,14,12,15,16,17,16,16,3,0,4,0,1,0,0,0,2,2,0,3,4,2,3,0,0,1,3,0,0,0,0
2022-04-08 06:00:00,0,0,2,2,4,5,3,4,1,1,2,1,0,1,4,5,6,12,17,18,19,17,16,6,5,1,1,3,3,2,2,1,1,1,5,13,16,21,20,20,20,20,21,20,16,2,1,1,1,0,1,2,3,4,5,0,7,2,3,3,2,0,1,0,1,1,0,0
2022-04-08 07:00:00,0,4,3,5,5,6,5,7,5,3,3,3,5,5,8,9,16,20,27,32,39,40,30,10,9,10,12,11,9,8,6,5,4,2,19,26,35,48,50,55,57,60,60,56,45,7,6,6,3,4,3,4,5,12,14,15,18,21,11,8,7,1,3,2,1,0,0,0
2022-04-08 08:00:00,0,4,8,12,13,10,10,9,7,7,8,7,6,5,8,13,16,36,41,44,53,53,41,12,13,13,14,15,13,12,7,6,4,1,12,15,23,28,36,39,43,44,43,45,40,17,17,14,12,5,4,8,8,13,19,23,11,25,13,16,16,10,8,5,3,1,0,0
2022-04-08 09:00:00,2,2,4,5,10,10,11,15,7,5,4,2,2,1,4,5,6,12,13,15,17,17,17,13,7,13,15,13,11,10,7,5,2,0,3,9,15,18,23,27,29,31,32,34,30,7,4,6,5,3,3,5,4,6,5,6,7,6,7,7,6,7,6,4,2,3,0,0
2022-04-08 10:00:00,1,1,3,0,4,5,5,7,6,7,6,6,0,5,5,8,9,10,12,14,18,21,19,10,9,10,11,12,9,8,4,2,3,2,5,9,12,13,17,17,21,20,19,21,19,7,4,7,6,3,3,4,2,3,5,6,8,8,5,10,8,7,9,8,6,3,0,0
