Unnamed: 0,1_서울버스종점,2_장지공영차고지,3_아이코리아,4_송파글마루도서관.버들어린이집,5_송파파인타운3단지.한림예고,6_장지동주민센터앞,7_한림연예예술고교,8_구송파세무서,9_문덕초등학교.문정고등학교,10_문정동푸르지오아파트,11_문정동래미안아파트,12_가락동미륭아파트,13_가윤예식장,14_경찰병원.서울동부고용노동지청,15_제일오피스텔,16_가락시장.가락시장역,17_송파역,18_석촌역,19_석촌호수.한솔병원,20_잠실역.롯데월드,21_잠실5단지,22_잠실새내역.잠실2동주민센터,23_잠실엘스아파트앞,24_종합운동장사거리,25_잠실종합운동장,26_강남경찰서면허시험장,27_삼성역7번출구,28_봉은사역3번출구.삼성1파출소,29_청담역.경기고교,30_진흥아파트,31_강남구청.강남세무서,32_청담동래미안아파트,33_강남구청역,34_영동고교앞,35_일지아트홀.압구정동노인복지센터,36_한양아파트.압구정로데오역,37_압구정파출소,38_현대아파트,39_금호역,40_약수역4번출구.금호터널입구,41_약수역1번출구,42_장충체육관앞,43_장충동.동국대입구,44_광희동,45_동대문역사문화공원,46_충신동,47_이화동(이화장),48_방송통신대.이화장,49_혜화역.마로니에공원,50_혜화동로터리,51_명륜3가.성대입구,52_창경궁.서울대학교병원,53_현대그룹빌딩,54_이화동(이화장),55_충신동,56_동대문,57_동대문역사문화공원,58_광희동,59_장충동.동국대입구,60_장충체육관앞,61_약수역10번출구,62_약수역5번출구.금호터널입구,63_금호역,64_현대아파트,65_압구정파출소,66_한양아파트.압구정로데오역,67_일지아트홀,68_영동고등학교현대아파트,69_강남구청역,70_삼성동서광아파트,71_강남구청.강남세무서,72_진흥아파트청담역,73_청담역.경기고교,74_봉은사.삼성1파출소앞,75_무역센타,76_강남경찰서.강남운전면허시험장,77_잠실종합운동장,78_종합운동장사거리,79_잠실새내역4번출구,80_잠실트리지움아파트앞,81_잠실역.롯데월드,82_석촌호수.한솔병원,83_석촌역,84_송파역,85_가락시장.가락시장역,86_가락시장역,87_경찰병원.서울동부고용노동지청,88_건너말공원입구,89_문정현대아파트,90_문정래미안현대아파트앞,91_문정동대우아파트,92_문덕초등학교.문정고등학교,93_구송파세무서,94_한림연예예술고교,95_장지동주민센터.송파파인타운1단지,96_송파파인타운2단지.구립송파복지센터,97_송파글마루도서관.버들어린이집,98_아이코리아앞,99_장지공영차고지,100_서울버스종점
2022-03-07 16:00:00,2,1,1,2,14,17,17,18,18,38,39,23,43,45,41,42,34,26,22,13,12,11,9,7,12,13,16,19,17,17,21,21,23,23,22,23,27,26,19,17,19,13,20,16,17,17,13,11,10,8,14,16,14,13,14,15,17,19,18,18,17,15,13,14,14,13,17,21,13,13,16,13,14,15,9,8,15,15,13,15,18,17,18,28,26,24,21,20,16,12,11,8,3,4,5,5,3,0,4,0
2022-03-07 17:00:00,0,2,1,3,6,7,11,11,10,12,15,15,19,24,19,18,24,21,21,14,12,12,15,10,16,24,28,33,23,22,24,23,22,28,30,29,28,26,30,21,16,20,23,19,21,18,16,15,10,9,9,11,13,15,20,17,19,20,21,20,17,16,15,18,17,14,24,22,15,15,16,17,17,15,15,17,18,16,17,18,21,19,20,22,24,24,22,21,12,9,8,8,8,4,2,4,2,1,1,0
2022-03-07 18:00:00,1,2,4,5,8,9,10,14,15,16,15,15,21,23,27,23,22,22,23,20,18,16,14,13,14,22,32,38,24,22,28,26,27,26,31,40,40,37,30,26,24,26,19,20,21,21,16,12,6,9,7,9,24,31,30,29,22,23,20,20,16,15,14,19,19,19,27,44,17,19,23,25,27,26,29,29,28,25,24,23,38,39,40,39,42,43,27,21,14,11,11,8,7,5,4,2,1,0,0,0
2022-03-07 19:00:00,1,3,1,1,1,3,4,3,4,4,4,4,7,9,8,8,7,12,15,9,11,10,9,9,9,13,16,24,15,18,17,18,23,24,29,30,30,31,26,17,16,15,16,15,17,13,16,13,10,7,9,10,16,19,19,18,19,20,22,21,21,19,18,20,20,18,30,46,21,18,21,21,23,21,22,22,22,21,20,18,25,24,25,26,26,27,43,34,21,15,13,10,6,5,4,2,2,0,1,0
2022-03-07 20:00:00,0,1,1,0,2,4,3,5,1,7,9,5,10,12,11,11,9,7,7,7,8,8,7,6,6,11,15,16,15,11,12,12,14,16,22,24,26,28,22,17,14,15,15,15,16,11,9,8,6,6,6,3,8,10,10,7,9,10,13,9,11,10,9,9,10,10,10,15,12,15,16,16,16,14,8,12,11,12,11,11,16,15,16,15,17,23,24,19,15,11,7,6,4,4,3,2,0,0,1,0
2022-03-07 21:00:00,0,0,1,0,1,3,5,4,0,6,6,4,8,9,7,6,7,6,4,5,5,4,5,6,8,14,25,25,15,12,15,14,12,13,14,17,20,18,14,14,9,12,13,12,12,13,11,7,5,4,9,10,11,13,15,14,12,13,11,10,9,8,10,12,11,13,14,18,12,11,18,18,9,17,16,17,15,13,16,15,25,25,24,23,17,23,20,18,16,12,9,4,3,2,1,2,1,0,0,0
2022-03-07 22:00:00,1,2,1,0,0,3,5,6,6,7,5,7,6,6,6,6,5,5,5,5,5,5,7,5,3,7,12,12,10,12,13,14,13,15,18,21,22,26,20,20,16,15,12,11,12,11,9,4,5,5,9,8,8,9,10,6,9,9,8,7,7,8,9,8,9,11,16,17,14,12,12,14,12,12,4,12,12,11,13,12,16,16,15,14,15,17,15,14,10,8,7,10,6,4,2,1,0,0,0,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,7,9,9,8,8,13,14,18,19,18,16,15,5,13,11,10,9,8,6,4,2,9,6,8,4,6,3,5,6,6,4,4,7,7,6,7,13,18,20,14,12,10,11,10,11,11,11,11,7,11,10,16,13,12,10,12,10,11,11,9,8,6,6,3,4,2,1,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,1,1,0,3,2,3,0,2,4,4,3,3,6,6,5,8,10,2,8,11,6,7,14,16,15,6,8,14,18,15,14,0,13,8,8,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,0,0,0,1,2,1,3,2,3,5,6,5,5,4,4,4,5,3,7,5,2,3,5,4,4,6,7,9,5,10,9,8,7,7,7,7,6,8,10,8,8,8,11,30,30,24,14,12,13,18,17,19,4,22,22,22,6,20,20,21,20,22,20,21,18,16,10,8,8,7,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,1,1,1,0,1,3,4,4,3,5,9,13,14,13,8,8,8,7,8,6,5,5,7,8,6,4,6,8,6,11,6,8,8,7,7,7,6,7,8,6,4,5,6,7,7,5,5,3,1,3,6,7,7,8,11,11,9,8,7,8,7,9,13,11,12,11,10,9,8,7,5,6,8,7,6,4,7,6,8,6,8,10,15,14,8,15,13,11,2,1,10,8,1,4,3,0,0,1,0,0
2022-03-08 07:00:00,2,7,8,9,8,12,15,17,13,18,25,33,38,39,35,32,29,28,28,18,18,17,18,18,17,15,17,19,17,17,20,21,28,23,21,15,15,14,17,17,16,12,14,12,13,11,7,5,5,12,14,15,15,18,21,15,10,10,11,10,11,18,28,22,20,18,17,14,14,14,14,27,26,22,16,6,7,8,8,5,18,20,19,21,27,30,27,24,19,23,22,14,13,7,11,10,0,0,0,0
2022-03-08 08:00:00,4,4,6,5,4,4,7,7,18,19,26,30,37,33,29,27,30,30,34,25,30,30,30,26,20,18,21,28,25,22,23,22,35,24,26,26,25,25,26,30,33,30,30,28,34,24,18,12,12,9,16,18,16,17,21,19,16,16,14,16,17,25,35,36,30,27,23,16,13,31,14,51,59,48,29,7,7,7,10,12,19,24,31,31,31,30,28,26,25,25,27,26,24,19,18,1,0,0,0,0
2022-03-08 09:00:00,2,4,6,3,5,7,7,8,10,14,18,19,23,23,24,22,22,21,22,15,16,14,12,13,14,14,16,20,16,16,15,16,33,22,11,14,13,12,12,14,14,13,13,13,13,12,10,8,8,7,12,14,13,12,15,13,11,11,11,12,15,28,34,34,24,17,12,11,9,11,10,19,30,21,16,6,7,5,6,5,7,11,12,8,9,10,7,6,5,4,4,3,2,2,1,0,0,1,0,0
2022-03-08 10:00:00,1,0,2,0,2,2,3,7,10,4,13,15,15,16,16,15,19,20,19,12,9,7,6,7,8,6,8,9,7,8,9,10,16,16,12,12,10,11,9,13,14,13,8,10,9,8,8,7,10,6,9,7,11,13,15,12,14,17,14,14,15,19,21,21,15,14,13,11,10,9,8,9,11,13,9,8,6,4,4,3,3,6,9,6,8,8,6,4,4,3,3,2,3,1,0,1,0,0,0,0
2022-03-08 11:00:00,1,2,2,1,3,2,2,3,4,6,7,8,11,14,16,10,15,12,8,10,7,9,10,10,8,6,9,11,12,12,14,15,15,14,11,11,14,13,12,9,11,10,12,11,11,16,14,8,8,10,6,5,9,7,10,13,11,14,13,11,11,12,15,17,12,10,12,12,10,8,10,9,9,7,8,4,5,5,9,9,9,10,9,9,9,10,9,8,6,5,4,1,3,1,3,1,0,0,0,0
2022-03-08 12:00:00,1,0,2,2,1,5,7,8,6,8,10,11,13,15,14,15,14,13,19,12,10,13,12,11,11,11,14,15,15,14,19,20,23,19,19,16,16,19,12,12,7,13,10,9,8,12,10,7,10,9,9,10,9,11,13,11,14,16,17,16,14,12,13,12,11,12,11,10,8,12,15,13,12,13,12,10,14,12,10,11,11,10,11,9,10,10,7,6,5,4,2,3,2,1,0,0,0,0,0,0
2022-03-08 13:00:00,0,1,2,1,2,3,1,3,3,7,7,10,10,12,10,11,11,12,11,9,10,8,10,10,9,9,13,13,14,13,12,10,12,12,16,20,20,22,21,17,22,22,21,19,12,11,10,7,5,12,13,14,16,18,19,18,17,18,19,14,20,20,22,16,16,15,11,13,9,11,14,13,13,10,11,7,8,7,17,17,14,15,16,13,12,11,10,9,7,8,3,6,5,3,1,0,0,0,0,0
2022-03-08 14:00:00,2,3,1,0,2,4,5,6,5,8,12,9,13,17,15,14,14,12,12,9,10,10,9,8,6,9,9,13,11,13,16,18,18,21,20,23,26,27,20,18,21,19,19,18,17,16,12,9,6,5,10,9,8,10,12,11,18,23,24,23,12,20,20,18,17,16,13,15,14,16,16,16,14,13,11,9,26,24,20,15,18,17,18,17,10,12,8,7,5,6,5,14,13,12,14,1,15,13,9,0
2022-03-08 15:00:00,1,1,2,3,1,3,2,5,5,7,8,10,13,15,18,16,14,13,14,12,10,9,7,8,9,10,11,12,13,13,15,18,23,22,29,33,30,31,23,18,15,13,20,19,14,12,10,10,10,11,16,16,21,20,19,21,28,29,29,19,17,18,9,23,21,14,21,21,15,8,13,13,13,11,12,16,15,14,13,12,16,17,18,18,20,19,17,14,10,6,5,4,5,3,1,2,1,0,4,0
2022-03-08 16:00:00,2,2,0,3,49,47,52,49,48,49,49,50,51,51,40,22,36,22,19,12,14,13,11,12,14,12,18,18,18,19,17,17,19,18,25,26,25,25,26,22,21,22,22,19,17,18,18,13,6,7,12,13,17,18,17,18,21,22,22,30,15,24,23,21,19,18,22,28,22,19,18,14,12,10,10,12,10,11,12,14,23,23,25,39,39,38,35,27,23,16,11,6,5,2,2,1,1,0,0,0
2022-03-08 17:00:00,1,1,2,3,5,13,22,22,23,32,35,45,47,50,46,45,41,34,35,21,21,19,18,19,18,23,29,36,28,24,29,19,16,18,21,29,33,34,23,19,18,25,24,19,19,18,17,16,13,9,13,16,17,17,19,17,17,20,21,23,22,20,21,20,18,15,18,19,14,16,21,21,23,20,17,17,15,13,13,13,23,20,19,19,19,22,20,18,11,12,9,11,11,9,8,5,0,0,2,0
2022-03-08 18:00:00,0,2,3,0,6,7,5,8,9,11,14,19,28,32,32,32,31,30,27,12,12,13,12,12,11,17,29,45,30,29,33,29,32,30,36,45,49,45,27,20,19,20,20,16,22,20,19,12,11,12,12,14,29,33,36,36,30,27,27,29,28,23,22,24,29,23,34,45,25,23,28,35,37,22,20,22,25,26,26,25,37,34,31,27,25,28,24,20,14,10,9,6,5,3,3,4,1,0,1,0
2022-03-08 19:00:00,1,5,1,1,4,5,6,6,7,10,12,11,10,10,11,10,12,14,15,11,7,8,6,8,10,14,15,20,15,13,16,18,19,21,29,34,36,34,24,19,20,18,22,17,24,23,17,16,8,7,6,8,11,13,16,15,14,15,15,19,18,16,15,14,16,12,25,35,15,17,16,20,24,19,15,23,23,21,26,16,25,34,31,30,27,34,31,25,19,15,13,11,8,4,2,1,1,0,0,0
2022-03-08 20:00:00,0,1,0,0,1,5,3,6,8,5,6,7,8,11,9,8,10,8,10,5,5,6,6,7,8,7,14,21,13,9,11,12,14,18,25,35,36,32,24,22,18,17,21,17,18,18,16,9,16,10,13,12,14,17,16,21,20,22,22,21,18,15,14,13,12,10,18,24,17,16,18,20,18,14,13,16,15,13,13,13,26,24,21,20,21,22,17,15,13,12,10,9,4,4,3,2,2,1,0,0
2022-03-08 21:00:00,0,0,1,0,2,1,3,3,0,0,4,9,5,10,9,10,9,7,6,5,6,4,4,4,8,8,10,14,12,9,16,10,14,17,21,24,26,27,19,17,16,15,16,12,12,9,8,6,7,6,9,8,10,12,13,17,20,22,23,23,21,20,16,12,9,13,21,26,19,18,15,13,12,10,11,10,10,11,12,11,23,22,22,20,16,19,18,14,12,11,10,8,6,4,3,2,0,0,0,0
2022-03-08 22:00:00,1,1,0,0,0,1,4,4,5,4,3,5,6,7,7,6,4,5,3,7,0,7,8,9,5,5,16,15,11,11,14,11,15,19,26,33,31,34,22,18,17,10,16,13,17,15,11,8,8,7,8,7,11,13,16,15,19,21,19,9,16,15,17,17,15,16,20,25,18,18,18,20,19,18,18,19,18,16,18,17,19,23,19,21,21,21,20,17,11,7,6,4,3,2,2,1,0,0,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,17,14,12,13,14,14,12,18,23,26,27,18,13,7,9,10,14,12,9,10,7,5,6,6,5,3,6,6,5,10,11,11,11,5,12,11,11,10,9,18,21,16,15,14,11,13,12,11,10,9,9,14,12,19,21,21,16,16,19,15,13,11,6,5,4,3,2,0,0,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,1,2,0,3,3,2,0,0,0,0,4,6,3,7,6,7,8,8,0,10,0,9,11,0,0,0,12,10,10,0,0,4,9,0,10,9,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,2,0,0,1,1,1,0,2,3,3,4,5,5,6,7,7,7,6,5,4,2,4,0,3,3,3,5,3,3,5,5,6,5,4,5,6,5,6,7,7,0,4,14,28,24,22,11,10,9,7,6,7,3,4,3,10,4,7,3,2,8,1,8,6,8,6,5,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,3,0,1,0,2,1,2,2,0,3,7,8,7,6,5,5,6,5,3,6,2,3,0,6,5,6,4,3,5,5,6,7,4,3,6,2,7,6,7,3,4,5,5,7,6,7,4,3,6,11,10,6,6,8,8,8,9,7,4,10,7,9,9,8,7,7,6,4,5,5,6,5,3,3,2,4,1,4,1,4,6,6,5,5,7,6,0,5,4,0,3,0,2,0,0,0,1,0,0
2022-03-09 07:00:00,1,1,0,1,4,2,2,5,3,6,4,7,9,7,5,6,6,8,7,7,8,6,7,7,5,6,5,7,5,6,5,6,8,9,8,8,8,8,8,7,6,5,5,5,5,4,5,4,1,3,4,7,6,7,6,4,6,2,4,3,8,5,11,10,9,10,6,7,5,3,4,5,7,5,5,3,2,1,5,2,5,3,3,5,4,4,4,3,2,1,1,3,1,0,0,0,1,0,0,0
2022-03-09 08:00:00,0,1,2,1,0,1,3,6,3,4,7,8,9,11,10,12,14,12,11,10,2,3,11,6,5,7,7,9,7,9,8,4,13,11,6,7,7,7,7,8,7,5,10,8,7,6,4,3,3,4,7,10,11,12,13,11,10,12,6,10,10,13,12,12,10,8,6,10,9,10,7,9,13,8,7,6,5,4,4,3,2,3,4,3,4,5,5,4,1,2,0,0,0,0,0,0,0,0,0,0
2022-03-09 09:00:00,1,1,2,0,2,6,4,5,8,9,12,14,14,15,15,13,14,15,13,10,9,9,11,7,13,13,15,17,15,12,15,15,19,18,13,15,14,13,10,12,11,10,7,8,8,8,7,3,3,5,8,5,9,10,9,9,7,5,7,4,9,10,17,19,14,12,8,6,3,4,8,8,10,9,5,6,3,4,6,6,9,10,11,10,14,14,11,8,4,5,3,1,2,0,0,0,0,0,0,0
2022-03-09 10:00:00,0,1,0,1,3,2,5,5,3,7,12,15,16,16,15,14,15,17,17,10,11,8,11,7,10,6,7,8,6,7,14,13,16,13,12,12,13,17,20,19,18,17,16,14,11,12,11,9,8,7,7,10,12,11,12,10,11,12,10,15,15,20,22,18,14,8,8,5,4,4,8,9,11,10,7,4,5,5,6,3,3,4,5,4,6,3,5,3,2,0,2,1,0,0,2,0,1,0,0,0
2022-03-09 11:00:00,0,2,2,3,2,5,4,7,8,9,12,13,16,19,18,20,19,16,15,11,13,10,9,14,11,8,13,12,12,14,14,15,22,20,16,19,19,24,21,21,20,18,18,16,12,11,11,9,7,8,9,10,9,11,12,18,20,19,17,19,7,21,22,22,18,13,12,14,12,12,13,13,13,13,9,5,7,8,8,9,10,9,10,7,8,10,7,9,7,5,6,4,1,0,0,0,2,0,1,0
2022-03-09 12:00:00,0,1,0,0,3,6,8,9,11,15,21,22,24,22,21,22,23,24,23,12,13,12,11,14,13,10,14,13,12,16,22,22,23,22,21,19,16,17,19,19,20,20,18,14,15,15,15,14,8,10,10,14,17,16,16,17,15,15,16,16,16,24,27,20,16,14,15,15,16,14,15,16,16,11,9,8,7,10,15,13,16,15,14,14,13,15,12,10,6,9,4,3,2,0,1,0,0,0,0,0
2022-03-09 13:00:00,0,2,1,3,3,6,5,9,8,7,12,17,23,26,23,22,21,18,19,12,14,13,14,10,11,10,11,15,13,13,14,12,14,14,16,24,19,21,22,22,22,19,22,21,21,17,14,11,12,11,12,13,17,18,19,21,22,23,26,24,24,27,29,24,20,17,16,15,14,16,22,16,22,20,20,19,19,15,17,19,18,15,14,17,13,10,10,11,9,6,2,3,4,3,1,0,0,1,0,0
2022-03-09 14:00:00,0,2,1,0,2,6,7,8,8,10,12,15,24,27,22,22,27,26,23,11,13,13,14,12,12,12,15,16,17,14,18,17,17,21,17,20,24,23,23,27,16,27,26,19,22,21,13,20,14,11,20,18,19,20,22,23,18,17,20,21,18,22,26,24,23,15,14,13,10,12,14,14,13,12,9,9,8,11,13,15,19,18,17,13,14,13,10,8,7,6,4,3,2,2,0,1,0,1,0,0
2022-03-09 15:00:00,1,2,2,0,3,4,5,8,10,11,17,16,18,22,19,18,18,18,14,14,12,11,10,10,10,11,17,23,20,18,24,25,27,28,26,30,34,33,32,28,28,22,26,22,22,23,23,19,15,15,13,13,16,19,21,23,24,21,23,22,23,26,23,25,22,20,22,22,15,23,22,21,19,17,15,13,12,12,13,12,22,20,19,19,14,14,13,11,8,6,5,5,3,2,3,2,0,0,0,0
2022-03-09 16:00:00,1,1,0,0,2,3,4,6,7,6,7,10,11,17,18,26,25,22,21,14,13,13,12,17,18,16,16,15,14,13,16,15,19,19,22,30,32,35,30,18,27,24,20,18,20,21,20,18,12,10,18,10,19,12,19,22,20,22,23,24,22,21,21,23,25,22,26,30,26,27,28,28,29,23,21,24,20,21,19,17,23,21,21,18,17,18,14,14,11,10,8,5,7,4,1,3,1,0,1,0
2022-03-09 17:00:00,0,1,1,1,2,2,3,4,5,8,10,12,15,16,12,12,14,15,14,13,12,10,10,7,9,11,15,14,12,12,12,12,16,17,21,22,29,31,20,24,23,24,26,25,22,22,21,18,15,13,13,12,15,20,19,20,17,19,17,20,19,17,23,19,19,25,23,23,21,19,19,22,21,20,20,21,22,17,24,22,28,27,23,25,25,27,21,19,14,11,10,9,4,3,3,4,0,3,2,0
2022-03-09 18:00:00,2,1,2,0,3,3,4,5,7,3,4,6,8,7,7,9,9,10,7,14,12,13,11,9,2,12,12,21,16,15,16,16,15,15,18,19,21,21,18,17,11,13,13,15,13,14,13,13,12,9,8,7,6,14,9,12,13,15,15,16,15,16,15,19,19,13,17,17,13,17,16,17,16,14,13,13,15,14,18,16,18,20,20,21,22,20,16,14,11,10,9,6,7,2,6,4,3,2,0,0
2022-03-09 19:00:00,0,1,1,1,2,2,5,3,1,4,8,9,10,10,10,9,7,10,8,7,3,6,8,5,6,7,13,15,14,15,14,12,13,13,16,21,22,26,24,20,18,17,18,21,27,27,22,14,10,8,10,10,10,10,9,9,14,16,16,10,17,12,11,10,11,9,17,17,14,12,12,11,10,12,12,11,9,11,12,14,20,19,16,20,19,20,19,16,13,11,10,10,8,4,2,1,1,0,0,0
2022-03-09 20:00:00,0,0,0,0,0,0,2,1,3,4,5,6,7,8,7,8,6,6,6,9,6,8,6,7,6,8,9,12,11,10,10,9,11,13,17,28,29,28,21,16,14,13,13,16,18,18,12,10,11,9,6,7,8,11,11,12,12,17,11,10,11,11,9,12,9,10,13,17,12,9,10,11,8,12,13,14,12,12,17,17,21,19,17,18,12,20,14,12,9,5,2,5,4,2,1,1,0,0,0,0
2022-03-09 21:00:00,1,0,0,0,1,2,0,2,3,3,4,6,5,6,8,6,9,7,5,9,5,4,9,11,14,5,16,17,19,18,14,15,16,16,20,25,27,25,20,17,16,17,19,18,19,20,18,11,10,8,10,2,11,14,11,13,13,14,14,14,13,13,14,12,10,11,16,20,16,12,12,11,12,11,10,11,9,10,14,12,28,23,21,21,20,21,17,17,13,10,9,8,6,5,4,3,0,2,1,0
2022-03-09 22:00:00,0,1,0,0,1,1,0,2,0,4,3,5,7,10,9,5,8,7,11,14,3,12,11,12,2,4,14,17,14,7,12,9,10,12,12,18,19,20,19,14,11,13,14,14,16,13,11,6,8,8,9,0,10,11,11,12,13,16,14,12,12,10,9,9,10,11,17,18,14,13,11,13,12,12,13,11,11,13,15,14,18,20,20,21,19,20,17,18,16,10,9,7,6,4,3,2,0,0,0,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,4,2,0,6,13,15,20,21,19,15,15,15,13,12,13,11,13,8,4,5,5,5,6,8,7,2,5,4,4,5,3,8,8,8,9,14,23,19,14,16,13,13,7,14,15,12,11,11,15,13,15,16,14,11,11,9,15,15,12,7,6,5,2,2,1,1,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
