Unnamed: 0,1_복정역환승센터4번승강장,2_복정고등학교.복정지구,3_남위례역.복정지구,4_명문가든,5_한국폴리텍대학,6_민속마을닭죽촌,7_양지근린공원,8_남한산성입구,9_을지대학교.생활관,10_을지대학교,11_은행시장.남한산성시장,12_상원초등학교,13_남한산성입구역.법원검찰청,14_금광시장,15_단대동행정복지센터.성남만남지역자활센터,16_단대오거리역.세이브존,17_성남우체국,18_신흥역.종합시장,19_성남시의료원.신흥1동행정복지센터,20_성남시여성비전센터.성남수정새마을금고.한국사회적기업진흥원,21_중앙시장,22_통계청.태평역,23_성남수정경찰서,24_수진리고개.태평고개,25_가천대역.가천대학교,26_복우물.웃말입구,27_복정파출소.복정캠퍼스맛집거리,28_동서울대학교,29_복정초등학교,30_복정동주민센터,31_삼일자동차학원.강남자동차검사소,32_광연자동차학원앞,33_세곡동,34_은곡마을.LH이편한세상,35_은곡마을진입로,36_세곡푸르지오,37_헌인마을.서울농업기술센터,38_헌인릉.강남서초과학화예비군훈련장,39_서울특별시어린이병원.강동송파과학화예비군훈련장,40_안골마을,41_서초포레스타입구,42_탑성마을,43_염곡마을.서초50플러스센터,44_코트라,45_양재2동주민센터.양재꽃시장,46_언남고교,47_교육개발원입구,48_양재역.서초문화예술회관,49_뱅뱅사거리,50_래미안아파트.파이낸셜뉴스(중),51_신분당선강남역,52_지하철2호선강남역,53_논현역,54_논현사거리.논현역5번출구,55_반포역,56_고속터미널,57_신반포역.세화여중고,58_구반포역.세화고등학교,59_동작역.국립현충원,60_흑석동한강현대아파트,61_비계,62_흑석동명수대현대아파트,63_흑석역.흑석동빗물펌프장,64_중앙대학교,65_중앙대학교,66_흑석역.명수대현대아파트,67_비계,68_흑석동한강현대아파트,69_동작역.국립현충원,70_구반포역.세화고등학교,71_신반포역.세화여중고,72_고속터미널,73_반포역,74_논현사거리.논현역4번출구,75_논현역,76_지하철2호선강남역,77_신분당선강남역,78_래미안아파트.파이낸셜뉴스(중),79_뱅뱅사거리,80_양재역.서초문화예술회관,81_교육개발원입구,82_시민의숲,83_AT센터.양재꽃시장,84_하나로마트.코트라,85_염곡마을.서초50플러스센터,86_탑성마을,87_서초포레스타입구,88_안골마을,89_서울특별시어린이병원.강동송파과학화예비군훈련장,90_헌인릉.강남서초과학화예비군훈련장,91_헌인농장,92_헌인마을.서울농업기술센터,93_세곡푸르지오,94_강남신동아파밀리에1단지,95_은곡마을.강남신동아파밀리에,96_대왕초등학교,97_광연자동차학원앞,98_삼일자동차학원.강남자동차검사소,99_장지동,100_복정동주민센터,101_동서울대학교,102_복정파출소.복정캠퍼스맛집거리,103_복우물.웃말입구,104_가천대역.가천대학교,105_수진리고개.태평고개,106_통계청.태평역,107_중앙시장.농협,108_성남시여성비전센터.삼성생명.한국사회적기업진흥원,109_성남시의료원.신흥1동행정복지센터,110_신흥역.종합시장,111_성남우체국,112_단대오거리역.(구)종점,113_단대동행정복지센터.성남만남지역자활센터,114_금광시장,115_남한산성입구역.법원검찰청,116_상원초교.성남중앙병원,117_은행시장.남한산성시장,118_을지대학교,119_을지대학교.생활관,120_남한산성입구.양지파출소,121_민속마을.선경아파트,122_한국폴리텍대학,123_명문가든,124_남위례역.성남여성인력개발센터,125_복정고등학교.복정지구,126_복정역환승센터2번승강장
2022-03-12 21:00:00,5,7,6,1,3,6,0,7,10,5,14,13,14,13,11,8,5,8,9,9,11,12,11,10,12,11,7,7,6,7,0,0,6,3,0,3,2,0,2,0,4,0,5,4,5,3,5,4,4,6,16,17,14,14,12,5,6,0,9,8,6,4,4,6,3,4,5,3,6,5,7,11,12,11,10,16,16,12,13,16,15,4,13,14,14,13,12,9,8,2,0,7,6,5,8,6,7,3,9,12,11,10,9,7,9,9,8,9,8,11,8,7,7,8,18,13,7,4,0,1,0,0,1,0,0,0
2022-03-12 22:00:00,1,8,10,0,9,0,5,8,7,8,9,9,8,7,6,7,6,4,6,4,0,4,3,3,9,3,0,3,2,5,3,0,0,4,3,4,1,5,5,2,5,0,4,3,3,2,2,1,4,6,14,14,16,14,11,12,12,10,8,9,8,7,5,5,4,3,4,3,0,2,4,6,6,7,5,10,19,17,18,19,21,18,21,22,0,21,17,15,11,9,10,0,14,8,12,10,0,0,11,8,13,14,10,13,7,10,10,9,12,13,12,11,9,8,12,9,5,6,5,5,0,0,0,1,0,0
2022-03-12 23:00:00,0,0,2,1,1,0,0,2,3,6,4,5,7,7,4,9,10,11,10,6,6,9,9,8,13,10,3,6,5,4,2,2,4,3,0,3,0,4,0,4,4,0,3,4,3,0,3,5,3,9,10,19,20,17,12,9,8,10,9,8,9,7,6,3,0,4,3,0,0,3,4,6,7,9,8,17,18,15,16,18,18,17,16,11,0,15,13,10,11,6,0,0,5,9,11,12,0,0,12,0,8,12,5,12,10,14,10,8,11,5,12,8,7,5,10,6,7,3,0,0,3,2,1,4,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,1,0,1,0,2,4,0,4,5,1,6,7,8,0,0,10,10,12,13,14,15,16,0,17,0,0,0,0,17,18,17,0,0,18,0,0,0,0,0,0,0,0,17,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,0,0,0,0,0,0,0,2,2,2,6,8,3,1,4,0,2,3,6,4,6,5,7,8,0,0,3,0,2,9,0,8,8,3,7,6,5,0,0,0,9,0,0,2,2,0,1,10,0,0,7,1,7,8,6,2,0,0,0,0,2,0,0,0,0,0,2,2,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 06:00:00,1,1,2,1,2,0,1,1,2,2,4,6,3,7,8,7,6,6,4,5,6,5,7,8,9,8,3,0,7,9,5,0,7,6,7,0,6,0,5,6,4,0,10,5,4,3,0,0,4,1,3,0,0,2,0,0,0,1,0,0,0,0,1,1,1,0,3,0,0,0,2,1,1,3,3,4,4,3,2,5,6,7,6,5,1,0,4,5,0,0,0,0,0,0,2,0,0,0,2,0,2,0,2,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 07:00:00,1,1,3,0,2,3,0,4,4,5,5,7,8,2,9,11,8,7,7,9,12,11,7,7,13,9,6,0,12,0,0,11,10,11,0,5,4,0,12,0,0,8,7,4,3,3,3,2,2,2,1,1,2,2,0,1,0,0,0,0,0,0,0,4,1,5,7,8,7,3,5,3,3,4,4,6,2,7,8,9,3,8,2,3,1,0,3,2,0,2,3,0,1,0,4,0,3,1,5,3,7,0,6,5,3,5,7,6,6,4,3,2,1,2,4,2,1,0,0,0,0,0,0,0,0,0
2022-03-13 08:00:00,0,1,0,0,0,0,0,2,9,10,16,14,12,12,11,15,14,11,12,16,17,15,12,18,25,14,14,13,12,11,9,8,9,12,12,11,11,10,12,13,14,9,10,11,10,8,8,6,6,6,6,4,5,4,4,6,6,0,2,0,4,2,1,3,0,2,2,4,0,3,4,5,4,0,5,2,9,11,10,11,10,12,12,9,0,5,7,0,5,0,1,5,4,0,5,6,0,5,4,2,3,0,1,0,2,5,4,5,3,2,6,2,0,3,2,1,1,0,2,0,0,0,1,0,0,0
2022-03-13 09:00:00,1,2,2,2,0,2,0,3,5,3,7,11,11,12,12,13,9,10,8,14,16,14,14,16,17,16,24,14,12,11,9,9,8,10,8,0,6,9,9,7,10,0,9,10,10,8,7,6,6,7,7,7,9,8,5,2,1,0,1,2,1,0,0,3,0,4,4,4,0,5,3,7,5,10,9,9,4,4,6,5,6,6,8,7,0,6,5,5,5,5,0,2,0,4,4,5,6,0,6,7,6,0,6,0,2,6,7,8,10,10,6,9,9,7,13,16,13,12,13,7,5,0,4,4,2,0
2022-03-13 10:00:00,0,0,1,0,0,2,0,3,6,4,9,10,9,7,12,11,7,13,12,13,17,15,16,16,19,7,18,17,16,13,10,13,12,12,7,12,11,0,8,16,17,0,0,17,18,19,3,16,15,13,11,9,8,7,6,5,6,6,5,3,3,4,0,6,7,9,9,0,8,8,9,10,11,7,8,7,6,4,8,10,3,8,10,7,5,6,5,8,5,4,3,0,0,0,6,7,0,7,6,6,6,8,7,0,2,4,7,7,9,8,7,8,10,12,12,10,11,9,9,5,1,4,3,3,1,0
2022-03-13 11:00:00,1,2,3,4,2,0,0,7,9,7,12,17,13,16,17,10,9,9,8,10,11,9,13,6,13,7,6,12,6,10,4,0,7,9,6,0,7,8,10,9,10,2,0,10,9,11,10,9,8,9,9,5,7,6,3,2,1,1,1,0,3,2,1,9,6,14,8,9,7,8,5,6,8,7,8,7,7,6,6,9,10,9,10,7,6,6,5,6,0,0,0,0,4,6,8,9,0,6,6,4,7,0,4,8,6,7,6,8,11,12,7,9,8,10,11,12,10,9,8,5,4,3,3,2,0,0
2022-03-13 12:00:00,3,5,2,3,3,0,0,6,8,8,14,16,15,13,18,16,17,16,13,12,12,7,7,8,9,8,7,8,8,9,0,0,8,9,10,8,8,8,9,9,13,0,10,9,9,4,10,12,11,15,10,16,15,13,12,7,11,4,4,10,9,8,7,11,6,11,13,15,12,9,12,14,16,19,20,18,17,13,14,12,11,9,8,7,6,4,8,10,2,0,11,5,10,9,9,6,3,10,8,10,32,9,29,19,18,13,15,16,24,22,19,18,11,0,27,20,16,10,5,3,2,0,1,0,0,0
2022-03-13 13:00:00,1,5,6,0,1,3,0,12,16,17,19,21,15,8,14,14,11,10,14,14,11,10,10,11,10,10,7,7,8,9,8,6,7,12,8,8,5,0,12,6,12,0,0,12,11,12,14,15,18,21,21,19,18,20,12,8,9,8,7,7,8,7,7,7,9,9,10,0,9,9,8,10,12,19,19,19,11,9,10,11,10,9,11,10,11,0,10,10,10,0,0,7,5,8,9,10,6,0,9,8,7,5,3,5,9,11,14,12,15,12,17,16,8,4,23,22,9,7,6,2,2,3,0,2,0,0
2022-03-13 14:00:00,2,3,3,2,5,5,4,7,8,7,11,12,20,19,21,21,18,15,15,16,11,11,13,15,15,14,8,11,12,13,8,0,11,12,12,0,12,13,13,11,14,0,10,12,14,11,13,13,9,10,10,15,9,6,6,6,7,8,7,4,7,2,3,6,0,5,8,9,9,8,7,12,15,16,14,14,13,12,9,11,10,9,11,11,8,7,7,6,11,2,8,10,9,9,9,11,7,6,11,10,11,10,12,11,9,11,11,14,16,16,16,16,17,11,15,14,12,10,8,7,5,0,1,0,0,0
2022-03-13 15:00:00,1,2,1,2,0,4,1,7,9,9,13,17,18,11,16,17,11,11,11,11,9,6,7,5,8,6,8,6,7,9,6,5,8,8,11,0,12,11,12,14,20,0,13,19,19,15,21,19,18,17,19,21,19,14,13,8,7,2,14,4,12,7,5,3,4,6,9,8,8,10,11,16,17,21,18,13,12,10,11,10,12,11,11,15,9,0,15,8,0,6,16,0,14,12,14,13,0,14,13,5,14,13,12,10,7,16,11,9,11,12,14,14,7,6,20,18,7,5,3,3,1,3,2,3,0,0
2022-03-13 16:00:00,0,2,4,0,2,1,0,6,10,9,9,11,11,7,11,13,18,20,18,15,11,9,10,9,10,8,6,7,5,7,8,6,6,9,11,14,9,6,15,16,17,10,20,21,19,20,16,20,21,22,23,27,26,16,17,11,11,8,10,10,10,9,7,6,4,4,4,5,5,4,7,12,13,12,17,14,15,10,10,12,13,6,15,17,0,9,15,10,5,12,14,12,12,9,8,8,0,8,7,9,10,6,8,8,9,13,13,14,17,14,13,12,11,10,13,13,10,9,7,5,3,0,2,1,0,0
2022-03-13 17:00:00,1,2,4,0,2,5,0,8,5,6,12,13,12,6,7,12,11,15,14,13,8,6,6,5,8,11,5,10,12,6,6,5,9,8,9,9,1,13,12,12,13,0,3,16,18,13,17,12,10,12,13,13,17,13,9,11,10,10,11,9,7,6,9,11,0,12,14,0,13,8,14,17,16,17,18,17,16,12,12,16,14,9,15,18,13,17,15,14,11,12,0,10,15,8,8,10,9,10,12,11,10,9,11,7,10,11,9,11,14,14,13,13,12,12,19,15,10,7,6,4,5,2,1,3,3,0
2022-03-13 18:00:00,3,4,9,0,7,8,0,7,7,8,8,10,10,11,12,9,9,10,8,9,9,9,7,0,9,6,7,7,7,7,0,0,6,6,0,0,0,2,0,5,4,0,4,7,11,13,15,10,10,10,11,11,11,9,8,9,8,9,13,12,8,7,6,5,2,7,6,1,7,6,6,13,14,16,15,17,14,13,10,7,10,8,14,15,16,0,14,15,16,6,5,15,14,3,14,13,0,0,11,9,6,0,7,8,7,10,13,11,12,9,9,12,11,10,18,15,13,6,3,2,3,2,2,0,1,0
2022-03-13 19:00:00,3,3,4,0,2,3,0,4,5,0,10,8,9,9,8,8,4,9,10,10,9,9,9,8,7,6,4,3,2,3,0,0,2,5,4,4,2,3,5,3,4,3,0,6,7,0,5,7,8,7,8,7,8,7,6,9,4,8,4,7,4,3,6,2,3,4,3,3,6,6,5,12,12,13,11,11,11,7,10,10,11,10,12,14,9,4,16,12,13,15,17,16,17,16,16,15,7,14,13,14,15,5,15,11,11,13,12,12,10,13,15,14,13,13,16,14,6,11,7,1,0,1,2,0,0,0
2022-03-13 20:00:00,1,7,10,4,11,3,0,10,5,6,7,8,7,6,7,9,7,6,7,5,6,6,6,5,7,5,8,7,4,4,6,5,4,5,3,3,0,2,1,4,5,0,0,7,4,8,11,7,0,2,6,10,8,7,7,9,8,5,10,5,7,7,4,2,0,6,4,2,3,2,3,12,6,12,10,11,12,15,16,16,14,12,15,14,13,13,12,11,4,9,0,0,10,7,5,0,0,0,7,4,5,6,3,3,2,5,9,5,13,7,4,8,5,6,9,8,4,4,3,0,0,0,1,0,0,0
2022-03-13 21:00:00,2,5,5,6,0,4,0,3,8,0,9,13,12,10,10,8,7,7,4,2,2,7,8,3,8,5,4,3,2,2,0,0,3,2,0,1,0,3,2,4,3,0,2,4,5,6,8,6,0,15,17,14,14,9,6,8,10,8,10,7,6,0,3,6,4,2,3,2,0,7,3,12,15,17,18,16,16,11,13,14,13,12,12,12,0,10,7,5,0,0,0,0,0,5,9,11,0,0,15,16,14,15,14,9,5,8,7,7,5,10,10,11,10,4,10,7,6,3,0,0,0,0,0,0,0,0
2022-03-13 22:00:00,2,4,6,0,4,3,0,6,7,5,9,7,6,0,4,6,3,5,4,3,5,4,4,5,10,11,10,6,5,4,5,4,9,9,0,1,8,0,1,7,8,7,0,7,6,7,7,9,10,10,18,26,23,16,15,15,15,12,7,14,11,9,9,4,0,5,2,6,5,2,3,9,6,7,7,9,12,7,11,12,10,10,13,17,8,8,16,14,11,0,0,4,4,10,12,8,13,0,14,15,13,10,12,11,10,13,12,7,6,9,10,9,7,7,12,10,4,3,3,1,1,1,0,0,0,0
2022-03-13 23:00:00,1,0,2,0,0,2,0,2,2,3,4,6,7,9,8,8,9,8,9,9,6,4,4,4,6,0,5,4,3,5,6,0,5,2,3,3,0,0,0,0,4,3,0,2,1,3,3,3,4,6,8,21,23,15,15,14,12,10,0,11,7,9,6,2,3,4,0,0,0,2,7,4,4,3,6,11,10,8,8,7,12,11,13,9,12,9,9,6,5,0,0,0,5,6,7,9,8,8,11,12,3,6,11,9,7,6,6,5,6,7,8,7,6,7,12,10,8,6,2,1,0,0,0,0,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,6,7,4,6,4,2,0,7,10,3,14,19,26,27,27,28,29,28,26,28,33,33,36,39,40,9,0,0,0,42,39,38,37,36,0,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,1,3,1,0,2,0,1,6,8,4,15,16,12,10,12,15,15,11,16,15,19,20,19,16,15,17,14,4,3,15,11,14,20,15,19,16,17,25,18,16,26,25,33,30,25,22,18,17,15,8,4,3,3,4,3,1,2,0,0,0,3,2,0,4,0,0,6,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 06:00:00,2,1,0,0,3,2,1,3,5,7,8,7,7,7,8,17,18,19,19,15,21,15,24,19,20,22,17,18,23,24,19,24,24,22,0,18,20,15,20,15,21,20,19,16,12,14,13,11,7,8,8,8,9,9,6,5,3,2,1,0,2,3,2,6,0,7,5,8,1,7,8,8,9,11,10,11,14,16,17,19,18,12,19,12,11,7,12,7,11,0,9,0,10,5,10,3,0,0,9,8,10,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 07:00:00,3,2,4,1,3,2,0,8,17,22,13,21,22,23,23,22,20,23,29,30,29,23,26,27,30,33,31,33,37,36,38,39,38,37,28,35,32,31,31,27,31,32,31,28,33,33,26,16,14,12,10,10,12,10,6,7,6,5,4,5,6,0,4,10,8,14,20,19,18,20,19,17,19,23,22,22,18,19,17,25,21,18,25,15,14,13,15,14,13,12,11,10,13,15,17,13,16,15,11,12,12,11,10,9,10,15,16,18,13,12,8,5,4,3,3,2,3,4,4,6,7,0,7,6,4,0
2022-03-14 08:00:00,4,6,13,7,12,7,0,4,10,11,34,38,19,20,21,24,28,31,33,37,37,25,26,29,39,37,36,32,36,36,36,35,31,37,36,36,32,31,30,31,35,36,37,31,22,21,33,21,17,18,30,29,24,16,14,12,12,12,11,10,13,8,10,12,6,14,18,21,19,18,18,21,24,32,34,32,32,24,22,32,30,29,30,28,21,27,26,22,21,19,2,15,12,15,22,27,17,26,19,20,16,14,16,14,12,22,22,22,24,21,21,18,17,15,23,23,21,15,15,16,16,12,12,9,6,0
2022-03-14 09:00:00,1,2,2,0,3,0,0,7,9,10,12,15,12,9,12,16,19,19,22,27,28,21,24,25,27,30,27,25,23,21,21,22,23,21,20,21,21,20,17,24,25,0,24,23,21,24,24,20,18,17,15,15,18,11,8,7,8,5,8,0,10,6,8,6,7,11,12,13,11,12,14,15,17,21,25,24,16,11,17,17,16,14,16,11,0,0,14,14,14,15,0,16,9,17,19,15,18,17,17,15,11,8,8,9,13,10,10,11,12,11,9,9,10,1,17,17,12,9,7,8,8,6,5,3,2,0
2022-03-14 10:00:00,1,2,0,4,0,5,0,4,4,0,8,19,19,18,17,18,18,20,14,15,17,13,13,17,26,25,27,15,15,13,14,12,10,12,11,10,9,4,6,10,15,14,12,15,15,16,13,15,12,11,10,16,17,15,10,9,10,2,11,1,6,1,7,6,0,7,8,0,3,6,9,9,12,13,9,8,11,7,7,9,10,6,7,8,7,5,8,6,7,0,8,1,0,9,8,9,8,7,9,8,7,6,6,5,6,8,9,12,19,18,17,17,13,10,12,12,12,13,13,8,4,5,6,2,1,0
2022-03-14 11:00:00,1,1,2,2,3,0,1,4,6,7,11,10,11,10,9,11,10,11,9,10,9,11,12,13,15,14,12,7,14,16,8,8,15,14,10,11,13,12,13,14,13,0,14,14,13,12,13,13,14,16,16,17,16,15,10,8,10,7,9,10,10,9,6,10,0,10,8,2,5,9,8,7,8,9,9,9,9,9,8,9,9,9,11,10,0,7,9,5,0,8,0,8,7,7,6,8,8,7,8,6,11,6,7,8,8,6,12,11,12,8,7,11,9,9,12,8,11,5,3,5,4,0,3,3,2,0
2022-03-14 12:00:00,1,1,2,3,3,2,0,8,12,10,14,16,15,14,17,17,18,18,14,13,12,10,9,9,13,13,10,13,9,11,10,9,8,11,9,9,9,7,8,10,11,0,11,15,12,12,15,13,11,16,13,14,12,15,14,13,11,5,10,9,5,6,6,9,10,9,9,10,9,8,7,7,9,12,11,7,10,10,9,10,12,13,13,16,17,16,14,15,6,14,3,7,8,13,14,10,9,13,9,12,13,0,10,10,10,15,15,13,16,12,12,13,14,15,14,12,11,6,3,2,2,3,1,3,1,0
2022-03-14 13:00:00,1,1,2,0,1,2,0,6,10,7,13,14,16,11,13,16,16,19,20,23,14,13,11,12,30,29,22,10,8,11,11,0,8,11,13,14,9,10,11,13,13,0,8,15,14,15,13,13,14,12,11,14,14,12,9,8,6,8,8,5,7,5,5,7,0,5,7,6,5,6,10,9,13,14,15,15,17,15,14,16,16,14,16,14,15,13,12,11,13,12,8,11,10,12,12,8,8,13,18,13,18,12,14,10,10,9,14,14,14,12,12,10,9,8,11,11,9,6,4,4,5,3,2,2,0,0
2022-03-14 14:00:00,2,1,3,3,2,4,4,6,9,6,12,16,16,6,5,15,11,12,10,9,10,10,10,11,14,9,16,10,9,8,6,10,7,9,10,0,0,6,9,10,9,0,13,13,12,14,12,12,12,13,14,12,12,12,10,9,8,8,10,7,12,9,5,9,7,7,5,6,0,5,6,9,10,9,11,12,11,11,11,12,13,12,14,16,13,11,13,12,13,11,0,13,9,12,11,12,11,10,13,12,16,13,14,12,12,13,17,17,18,14,12,15,14,14,14,9,5,5,3,4,2,0,2,4,1,0
2022-03-14 15:00:00,3,19,21,13,20,12,0,7,16,15,15,17,17,17,12,21,19,17,13,14,11,11,9,10,12,14,7,9,9,11,9,9,6,11,10,0,12,10,11,11,12,2,11,14,13,15,14,12,15,16,14,15,16,15,12,8,7,9,1,7,6,8,5,11,13,15,14,8,13,12,10,11,11,16,15,12,12,10,10,12,11,11,15,18,13,11,19,18,17,12,0,12,8,15,25,14,0,27,28,27,26,25,24,22,22,28,27,22,22,19,18,16,10,14,19,14,9,6,5,2,4,6,4,4,3,0
2022-03-14 16:00:00,3,5,7,6,5,7,0,16,18,20,15,13,14,16,18,15,17,19,14,14,13,8,11,12,15,10,9,12,11,11,10,8,9,12,11,13,15,16,17,14,18,8,24,28,25,27,26,23,19,20,20,24,20,17,11,14,14,16,14,14,12,11,8,15,13,18,16,15,14,14,16,15,16,16,14,15,14,10,13,12,12,10,16,23,24,12,14,25,28,29,30,15,14,19,32,33,20,34,31,34,33,33,31,33,32,24,25,23,23,25,26,22,19,17,19,18,12,7,7,5,0,7,5,6,5,0
2022-03-14 17:00:00,4,7,11,16,8,9,3,12,15,17,14,16,15,17,17,20,24,29,23,22,17,14,16,14,23,22,18,19,18,19,11,13,11,15,14,12,14,15,16,17,17,0,19,42,36,25,33,26,25,37,34,25,23,22,17,13,13,13,14,12,11,8,8,17,19,20,19,18,17,18,12,15,19,22,19,16,14,19,20,21,20,24,21,26,24,22,20,25,22,20,19,25,4,17,29,28,24,23,20,18,24,24,21,21,18,17,19,22,22,29,25,25,24,21,28,20,11,7,7,7,6,6,3,4,5,0
2022-03-14 18:00:00,3,6,8,9,7,6,0,7,9,13,13,12,7,6,7,12,14,18,17,15,14,10,9,7,12,9,9,12,12,13,13,15,12,13,14,13,20,24,29,32,32,27,36,69,62,62,50,34,33,37,43,39,40,34,23,23,21,22,17,20,15,14,8,11,9,11,11,6,7,13,14,17,17,18,23,21,30,26,27,30,29,29,35,44,46,45,41,42,41,41,33,41,38,34,35,37,0,33,28,28,34,36,35,27,25,23,19,18,20,22,20,18,19,18,43,39,22,14,5,10,8,7,2,5,5,0
