Unnamed: 0,1_양천공영차고지,2_신정현대아파트,3_신정현대아파트.서부트럭터미널,4_개봉1동사거리,5_개봉고가,6_개봉역,7_철산리버빌아파트,8_구일우성아파트,9_가산디지털단지역입구,10_디지털단지오거리.가산파출소,11_디지털단지오거리,12_가산초등학교,13_모두의학교.금천문화예술정보학교,14_관악구보훈회관.신림푸르지오,15_난곡입구,16_호림박물관,17_남서울중학교.성보중고등학교,18_신림사거리.신림역,19_관악우체국.양지병원,20_KT&G관악지점,21_봉천역.관악초등학교,22_KT관악지점,23_봉천사거리,24_낙성대동,25_낙성대입구,26_인헌중고.서울미술고,27_예술인마을.사당초등학교,28_남서울농협남현동지점,29_사당역,30_이수역,31_총신대입구역.남성시장입구앞,32_경문고등학교,33_정금마을,34_이수교,35_구반포역.세화고등학교,36_신반포역.세화여중고,37_고속터미널,38_사평역,39_KCC사옥,40_서초푸르지오써밋,41_진흥아파트,42_래미안에스티지,43_서초청소년도서관,44_신분당선강남역,45_지하철2호선강남역,46_신논현역.구교보타워사거리,47_제일약품사옥,48_사평역,49_고속터미널,50_신반포역.세화여중고,51_구반포역.세화고등학교,52_갯마을앞,53_정금마을.방배경찰서,54_경문고교.배나무골앞,55_총신대입구역.남성시장입구앞,56_사당동우체국앞,57_방배노인종합복지관,58_사당역9번출구앞,59_사당1동관악시장앞,60_예술인마을,61_서울미술고.인헌중고,62_낙성대입구,63_행운동주민센터,64_서울대입구역5번출구,65_KT관악지점,66_봉천역.관악초등학교,67_KT&G관악지점,68_관악우체국(양지병원),69_신림사거리.신림역,70_남부초등학교,71_호림박물관,72_난곡입구,73_관악구보훈회관.신림푸르지오,74_천주교성령봉사회관.등불교회,75_KT구로지사,76_삼부르네상스.효성아파트,77_가리봉파출소,78_디지털단지오거리,79_구일우성아파트,80_철산리버빌아파트,81_개봉역,82_개봉1동사거리.개봉푸르지오아파트,83_신정학마을아파트,84_신정현대아파트.서부트럭터미널,85_양천공영차고지
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,2,7,8,27,46,50,50,44,31,27,25,24,21,20,22,0,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,1,0,3,7,12,15,16,7,17,16,19,20,22,22,23,24,19,25,29,22,34,35,34,35,25,28,34,35,31,28,25,28,29,28,25,22,19,17,16,13,11,7,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,4,7,11,18,19,24,22,17,20,17,16,16,16,17,19,19,20,14,15,13,14,16,17,19,16,18,21,22,20,19,19,13,18,18,16,12,8,8,5,4,3,3,3,5,6,4,6,6,7,8,3,3,6,4,8,10,10,10,9,9,10,10,3,9,10,11,12,13,16,16,0,9,13,17,18,19,16,15,12,12,2,0,1,0,0
2022-03-08 07:00:00,6,11,17,23,41,47,50,50,31,28,27,27,29,35,36,34,37,18,19,20,21,22,25,26,29,31,34,37,32,31,38,35,37,41,35,26,25,20,18,14,9,10,9,9,10,7,24,25,17,15,10,8,20,21,20,22,19,18,20,25,18,18,20,24,26,31,30,35,27,28,29,31,35,36,37,35,31,28,26,24,19,13,11,9,0
2022-03-08 08:00:00,5,10,19,32,37,42,47,47,46,35,38,34,36,45,46,44,46,30,30,30,27,29,27,30,30,32,38,41,43,36,36,42,45,44,35,29,26,25,24,22,18,11,11,12,11,14,21,24,25,29,28,25,26,26,25,23,21,27,28,26,27,30,28,28,27,29,31,29,37,38,38,39,48,49,53,38,28,22,18,15,19,16,15,11,0
2022-03-08 09:00:00,2,4,7,12,17,25,29,29,26,20,21,22,22,24,25,27,25,20,22,25,25,28,27,29,28,31,35,38,33,27,29,30,30,33,26,23,18,20,15,14,13,11,6,6,6,5,13,13,8,10,10,12,13,18,16,16,18,14,17,21,23,20,20,20,19,20,18,19,15,15,14,16,15,14,15,13,12,10,8,6,5,3,2,1,0
2022-03-08 10:00:00,2,3,6,9,8,14,15,16,15,16,13,14,14,19,22,23,25,14,16,20,19,16,16,12,16,16,18,19,18,15,15,14,16,19,16,18,9,7,7,8,7,5,5,5,7,8,18,17,12,14,15,9,18,15,18,27,25,23,20,17,15,14,13,13,12,14,7,15,19,17,18,16,15,12,13,12,8,7,8,7,4,2,2,1,0
2022-03-08 11:00:00,2,2,3,5,10,17,21,10,19,17,16,18,15,16,15,15,16,13,14,14,18,19,18,16,17,19,22,25,22,22,22,24,20,17,16,14,12,9,8,5,4,3,5,6,8,8,15,14,11,12,12,10,12,22,18,16,16,13,13,13,10,11,10,12,12,15,15,14,11,12,8,13,14,7,15,15,16,8,7,6,4,2,0,0,0
2022-03-08 12:00:00,1,1,11,18,16,15,16,16,18,19,18,20,17,16,19,14,19,14,13,13,14,15,14,14,15,24,27,27,19,20,17,17,17,19,15,20,14,11,8,6,4,6,7,11,10,11,16,15,14,17,16,16,16,15,19,20,19,19,14,14,15,12,14,13,12,11,10,9,11,13,7,11,10,2,11,10,11,15,15,13,6,4,3,0,0
2022-03-08 13:00:00,1,0,4,8,10,13,15,14,13,14,12,13,17,17,17,17,18,19,15,20,17,18,15,16,16,19,20,26,20,21,17,19,18,18,17,17,15,14,11,10,9,5,9,11,17,18,23,22,24,17,25,22,20,19,23,25,27,23,19,18,16,14,12,14,12,12,11,9,14,14,15,17,17,9,18,16,10,14,12,7,5,3,1,0,0
2022-03-08 14:00:00,12,2,15,15,4,7,0,8,8,6,9,7,8,9,19,20,22,19,20,18,18,18,18,20,21,23,25,26,22,20,23,21,21,18,17,19,18,13,7,4,8,6,9,11,11,12,15,14,21,22,31,28,28,25,25,25,24,20,15,19,20,19,20,22,18,19,18,19,19,15,13,13,13,12,5,10,4,10,11,10,8,4,3,2,0
2022-03-08 15:00:00,20,3,22,22,16,16,17,17,13,12,14,16,14,15,15,16,16,15,16,15,17,19,19,17,17,18,20,24,25,21,22,24,29,29,25,16,22,19,14,11,9,6,8,16,17,15,21,22,26,34,36,37,38,33,37,39,34,33,28,21,20,20,19,21,22,23,16,20,18,18,16,13,14,14,13,17,16,17,17,15,10,8,6,3,0
2022-03-08 16:00:00,6,8,10,13,9,14,16,13,20,23,25,25,25,30,32,33,37,26,24,22,21,22,24,22,21,23,23,26,23,17,21,28,22,29,37,37,33,22,16,13,13,8,9,12,14,16,22,20,31,39,43,40,38,37,38,39,40,40,37,30,26,27,26,31,26,25,21,21,24,24,22,21,20,22,29,25,22,30,27,26,14,6,4,2,0
2022-03-08 17:00:00,3,3,11,14,15,21,22,23,23,24,25,26,26,27,26,31,49,48,52,51,45,34,27,26,26,27,28,28,29,29,29,26,26,31,29,31,23,19,17,14,14,11,19,23,26,24,32,32,29,32,39,30,33,32,33,37,36,36,34,29,29,26,28,27,26,26,24,21,21,20,18,15,17,16,18,17,14,21,20,20,21,15,8,4,0
2022-03-08 18:00:00,3,6,12,18,17,22,24,25,30,35,35,38,32,32,34,30,36,28,29,27,25,24,25,24,24,24,21,22,19,20,24,22,23,31,31,27,25,24,15,12,12,9,25,31,31,34,45,50,45,46,45,45,48,44,47,48,47,45,47,38,35,39,32,30,31,39,32,26,36,35,28,26,21,17,23,26,26,40,34,34,22,12,12,5,0
2022-03-08 19:00:00,2,2,3,5,9,11,10,13,20,24,28,31,32,28,28,28,28,19,31,26,20,22,21,22,18,18,16,20,28,26,24,26,23,24,21,22,28,25,17,15,11,7,16,18,22,28,27,32,39,44,33,42,42,41,39,42,42,43,36,31,31,30,30,29,24,24,22,20,33,26,26,25,27,25,17,25,24,26,19,24,18,8,4,1,0
2022-03-08 20:00:00,2,2,4,9,9,10,8,13,16,18,18,20,21,21,26,25,24,15,17,18,16,16,17,18,20,23,21,19,21,20,21,18,17,15,16,14,20,11,9,6,4,4,11,10,16,20,30,28,42,47,48,45,44,38,41,40,42,42,37,31,27,28,27,23,22,22,19,18,23,18,17,19,17,10,18,16,15,22,18,15,8,5,5,2,0
2022-03-08 21:00:00,2,1,2,5,5,7,0,9,11,13,22,13,20,19,17,17,16,16,18,18,21,9,17,13,15,15,13,5,13,13,17,19,15,13,13,13,18,18,10,8,4,3,10,15,18,24,28,24,44,43,44,41,39,33,33,34,39,37,31,26,21,22,24,23,22,24,22,24,23,24,21,18,16,17,18,19,20,19,17,14,10,8,3,1,0
2022-03-08 22:00:00,2,3,4,7,6,7,2,8,9,9,10,11,12,14,15,17,17,17,12,14,13,15,15,16,17,15,14,17,16,17,16,13,12,12,12,13,21,13,6,4,5,4,18,28,35,36,41,38,42,41,41,35,34,34,32,36,35,39,35,31,29,27,26,37,38,34,42,36,42,32,29,25,20,19,20,21,22,26,23,22,16,9,5,2,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,5,7,6,1,8,2,10,11,13,13,14,15,17,17,15,12,13,13,13,10,12,11,8,6,4,3,6,13,17,19,23,20,31,30,26,29,29,30,30,38,36,40,39,37,33,30,27,24,25,26,24,24,21,21,18,16,15,14,14,12,10,14,9,12,10,6,4,2,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,1,2,3,8,16,20,21,22,15,14,15,17,12,14,17,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,1,1,4,9,12,13,7,14,12,10,8,10,10,11,13,0,15,12,20,20,21,20,19,21,8,22,23,21,20,17,18,19,14,20,16,15,8,6,5,0,4,0,2,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,2,1,4,6,6,12,14,13,12,11,8,8,6,7,11,12,11,7,8,6,7,12,12,12,6,14,17,18,16,15,13,15,9,14,13,12,4,4,1,0,0,2,3,1,0,3,4,3,4,3,3,3,0,4,3,4,5,5,7,5,4,5,6,4,5,5,3,3,5,4,3,6,5,3,6,8,3,7,7,8,2,1,0,0,0
2022-03-09 07:00:00,0,1,3,5,9,16,17,16,14,14,13,10,11,14,13,18,21,10,9,9,9,10,10,10,10,10,8,11,10,6,8,7,6,0,8,6,5,6,3,2,1,2,3,2,3,3,6,3,5,6,6,6,7,8,7,8,5,10,9,10,14,13,14,15,17,16,15,14,14,10,11,3,12,12,13,13,4,14,11,11,4,1,0,0,0
2022-03-09 08:00:00,2,3,4,9,11,17,18,20,17,14,13,13,14,14,17,18,18,15,15,13,15,16,16,17,16,15,17,20,19,16,14,14,15,16,12,13,4,4,3,2,4,3,4,7,4,4,10,10,11,10,6,8,10,9,8,9,8,10,11,12,10,9,10,11,10,11,10,10,13,12,11,10,12,14,16,12,11,11,12,9,5,4,2,0,0
2022-03-09 09:00:00,2,3,5,10,16,22,22,23,23,23,24,26,21,21,23,24,24,38,17,18,17,16,19,18,18,25,30,32,31,27,24,20,18,18,17,15,11,10,8,6,6,5,6,5,9,11,17,16,11,13,0,15,13,15,18,19,19,18,9,16,14,15,14,11,11,11,12,13,13,12,13,8,8,8,10,11,12,14,13,8,5,1,0,0,0
2022-03-09 10:00:00,2,3,5,10,13,20,22,22,19,18,17,21,20,23,24,24,24,23,50,47,47,38,38,38,37,39,40,38,38,35,30,28,29,28,29,27,14,12,9,8,10,7,11,11,10,9,21,20,19,16,0,7,18,17,18,15,8,18,22,15,10,9,9,15,15,14,0,17,22,24,23,22,17,16,15,16,15,13,12,5,8,4,2,1,0
2022-03-09 11:00:00,2,2,5,9,13,23,24,11,21,20,19,19,21,22,27,25,28,22,21,21,26,26,26,25,25,29,34,35,30,28,23,23,24,23,22,24,12,12,10,9,7,8,13,16,13,15,18,17,16,19,11,12,14,13,19,21,25,27,28,25,27,25,23,22,22,22,21,21,23,23,7,24,25,24,24,20,17,13,12,11,7,5,4,2,0
2022-03-09 12:00:00,2,3,8,9,14,14,13,15,15,16,20,19,26,27,32,33,30,19,20,20,19,22,25,25,23,24,28,30,27,25,25,27,27,29,24,21,10,15,12,9,7,13,16,20,16,15,23,24,19,23,0,23,24,27,20,27,23,25,26,23,20,22,25,19,21,20,21,18,16,15,14,14,14,14,14,13,11,13,14,13,7,5,4,1,0
2022-03-09 13:00:00,1,2,6,7,10,14,14,15,15,14,16,17,18,18,21,20,23,19,21,23,24,27,23,23,24,30,35,36,34,30,31,30,33,34,29,25,15,14,12,11,6,5,8,10,12,16,26,27,20,22,17,20,22,21,23,23,23,20,23,21,20,20,18,18,17,19,17,17,20,19,20,17,17,15,15,12,12,11,10,9,5,3,3,1,0
2022-03-09 14:00:00,3,3,4,10,10,14,15,14,14,13,17,17,16,17,17,19,20,16,21,21,24,29,31,29,29,35,36,38,34,30,27,30,31,34,33,30,17,17,13,10,10,13,11,15,20,24,30,29,25,27,26,29,30,28,28,32,34,32,29,27,26,25,18,19,19,20,23,20,22,21,20,19,17,16,15,15,10,13,10,10,7,4,2,0,0
2022-03-09 15:00:00,2,2,3,8,7,11,12,11,11,15,14,14,17,19,21,19,23,24,25,20,19,20,25,24,27,32,36,40,34,29,32,33,35,37,34,29,23,20,19,9,11,9,11,9,26,31,40,38,37,32,32,35,38,43,38,38,26,32,35,32,31,30,27,25,24,23,20,22,25,24,22,21,19,21,23,20,19,18,18,17,10,7,2,2,0
2022-03-09 16:00:00,1,1,7,11,11,18,20,21,22,20,21,22,15,20,24,25,26,16,18,18,20,22,23,23,24,26,27,30,27,21,27,26,28,37,36,28,20,19,14,12,11,8,11,12,19,25,29,30,40,35,37,36,36,38,40,41,42,44,36,34,31,30,27,25,24,22,21,19,22,21,21,19,18,18,23,27,25,24,19,18,12,10,5,3,0
2022-03-09 17:00:00,3,4,5,8,10,16,17,13,16,21,23,27,24,21,20,15,20,16,18,19,18,16,19,19,21,25,28,34,33,33,30,26,27,26,21,28,20,18,15,12,10,5,12,16,20,24,21,27,36,38,39,35,35,34,34,36,34,36,30,27,25,27,23,22,21,20,19,18,18,19,17,16,17,17,21,18,19,24,22,19,14,7,5,2,0
2022-03-09 18:00:00,2,3,5,10,11,13,14,17,19,22,22,23,22,21,20,16,17,21,23,25,22,22,20,20,18,16,17,21,20,20,20,20,19,19,19,15,18,18,12,8,9,6,6,11,11,15,19,18,35,37,32,36,35,30,31,32,31,32,32,32,27,25,23,23,24,24,23,19,28,26,25,23,21,17,21,21,20,21,19,19,10,6,5,2,0
2022-03-09 19:00:00,1,0,6,8,5,13,10,9,11,11,15,17,17,17,21,20,21,18,20,19,19,18,19,18,19,20,18,18,15,14,12,9,10,13,13,12,19,19,10,7,5,3,4,6,15,14,18,14,29,32,32,28,28,27,27,25,25,27,20,20,18,20,20,20,23,24,15,20,19,19,17,14,17,16,16,16,17,18,17,18,10,5,4,3,0
2022-03-09 20:00:00,2,1,4,5,7,12,8,8,12,13,15,16,14,15,18,12,18,14,16,10,17,18,19,19,16,16,16,17,17,14,14,13,13,11,11,10,18,16,8,7,7,5,8,12,15,17,22,18,27,24,28,31,30,33,39,41,42,39,37,33,28,26,24,27,21,22,22,23,25,23,23,22,22,22,21,18,17,20,18,17,10,5,4,1,0
2022-03-09 21:00:00,2,0,3,5,7,12,13,7,12,11,15,19,16,16,15,16,12,16,17,19,15,16,14,13,11,14,16,17,14,15,15,15,11,16,13,9,11,11,5,4,2,3,5,8,18,22,26,26,34,36,34,31,31,31,29,28,28,31,26,24,21,20,21,28,25,29,29,27,29,27,26,25,23,22,17,22,21,24,22,20,16,8,5,3,0
2022-03-09 22:00:00,0,0,1,3,4,9,7,0,8,9,10,9,12,14,11,10,9,12,12,11,14,17,16,15,13,13,11,7,13,15,15,15,17,16,15,16,21,19,15,9,8,4,14,20,23,26,30,29,37,32,31,28,25,24,24,25,25,33,27,24,26,26,25,28,27,23,24,25,22,26,25,26,25,24,23,23,20,23,19,18,9,5,3,0,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,9,12,0,0,14,15,14,12,13,14,14,14,14,13,14,13,12,13,8,11,12,10,6,5,4,1,2,3,13,20,23,22,18,19,20,20,18,19,22,24,17,26,23,20,14,15,16,22,22,22,23,23,27,24,28,25,21,19,17,15,13,20,17,15,8,5,3,1,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,2,7,6,23,42,43,41,33,26,22,19,18,19,18,20,0,20,25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,2,3,4,10,14,14,14,15,12,11,14,14,20,21,23,24,25,23,23,24,30,29,26,27,26,27,28,25,25,22,24,27,26,25,24,21,11,10,1,8,6,5,3,1,0,1,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,3,7,10,13,19,22,22,17,19,17,16,18,17,18,19,21,21,16,17,18,18,19,20,21,22,23,22,25,23,21,23,24,20,21,23,17,10,12,8,8,6,7,7,4,5,4,8,9,6,6,4,4,5,6,6,5,4,5,3,6,7,6,5,7,0,7,4,8,10,6,8,10,13,10,10,13,14,9,0,11,5,4,0,1,0
2022-03-10 07:00:00,6,10,18,29,32,47,49,43,29,24,21,22,25,27,30,31,32,23,26,29,20,20,23,25,26,37,41,46,47,43,40,42,45,45,30,27,30,20,15,16,12,12,10,9,10,8,13,13,14,14,12,14,28,29,30,17,32,26,25,30,20,21,23,27,27,29,27,32,33,30,30,29,28,26,26,29,26,21,17,15,19,17,16,10,0
2022-03-10 08:00:00,5,10,14,28,32,38,45,47,41,36,37,36,40,50,50,50,44,29,32,34,39,40,43,40,37,43,48,53,53,49,43,50,52,49,41,34,30,29,24,23,19,11,10,12,13,13,27,31,30,34,35,27,26,25,25,25,22,28,27,34,31,28,26,28,32,30,29,32,34,33,36,35,39,39,45,43,36,34,27,23,18,13,10,8,0
2022-03-10 09:00:00,1,2,7,18,24,27,29,28,20,15,15,16,18,22,26,27,29,24,25,23,21,19,16,20,20,24,33,36,30,31,29,28,28,27,23,21,19,17,13,13,11,8,7,9,9,6,12,13,12,15,14,13,13,15,16,15,16,16,15,20,21,22,22,18,19,21,20,20,15,15,16,17,17,19,21,22,19,13,11,8,10,4,3,4,0
2022-03-10 10:00:00,1,3,5,9,14,18,19,17,13,11,14,16,16,19,18,20,21,21,22,23,22,23,22,22,23,26,24,28,27,27,23,21,21,21,19,17,12,11,12,11,6,4,8,10,10,9,13,13,10,8,7,10,11,13,12,13,13,15,14,13,14,13,13,14,14,14,12,10,12,7,9,12,9,6,12,12,11,6,12,11,4,2,3,2,0
2022-03-10 11:00:00,2,3,7,10,14,13,10,13,12,10,11,12,11,12,13,13,15,13,14,14,13,12,12,13,12,14,16,17,16,15,13,13,16,17,16,15,9,8,7,5,5,4,7,8,8,7,10,10,14,17,17,14,14,15,14,16,15,14,13,15,14,14,13,14,16,16,15,14,9,11,9,9,10,9,8,11,11,10,10,9,4,4,2,1,0
2022-03-10 12:00:00,1,1,5,8,11,14,13,13,11,10,10,11,12,13,14,14,13,12,14,13,12,16,20,22,21,21,23,26,21,19,21,22,22,25,23,23,13,18,14,12,11,6,12,11,9,12,16,15,21,22,11,13,12,14,15,16,16,19,17,18,15,16,17,16,13,17,19,18,16,14,12,12,10,9,11,12,11,11,11,7,5,2,1,1,0
2022-03-10 13:00:00,3,5,8,12,10,18,17,16,17,17,18,18,17,18,20,18,17,14,16,17,18,17,20,22,23,28,28,29,24,20,19,22,24,18,18,16,16,15,13,10,9,7,7,7,7,10,15,16,17,24,24,24,22,20,22,25,25,26,25,24,25,26,24,29,14,27,25,13,22,18,20,21,17,16,15,14,13,15,9,16,8,3,1,0,0
2022-03-10 14:00:00,9,8,10,8,11,16,11,0,17,17,19,20,16,17,19,15,19,13,16,15,20,23,25,23,19,19,19,20,20,19,21,26,25,27,22,22,16,14,8,7,5,7,9,10,15,12,19,18,21,22,29,27,28,24,26,28,26,23,22,23,25,25,25,24,22,20,18,17,20,22,21,12,8,11,12,13,11,12,11,7,4,2,1,1,0
2022-03-10 15:00:00,10,11,11,12,12,14,15,15,16,15,14,17,16,22,25,24,23,17,18,16,17,13,17,15,20,23,26,24,20,20,19,17,19,14,17,16,19,19,17,11,9,10,9,11,12,14,21,20,31,38,38,36,26,32,28,32,33,33,33,32,32,33,31,29,27,25,25,24,21,21,20,20,15,15,15,18,15,16,18,17,7,3,3,2,0
2022-03-10 16:00:00,5,7,10,14,14,16,14,18,17,15,16,16,16,17,22,26,34,28,27,25,23,25,23,25,24,29,34,31,28,25,24,30,26,29,27,29,27,25,19,15,15,10,12,13,15,17,23,29,31,44,47,39,38,35,35,39,41,44,37,31,26,29,28,26,24,21,21,17,22,21,20,21,24,25,25,27,18,29,28,26,15,9,6,1,0
2022-03-10 17:00:00,6,7,9,17,16,25,11,19,25,28,27,26,22,23,24,25,34,24,18,14,13,14,17,18,19,25,26,26,20,21,21,24,28,38,33,27,16,14,10,9,8,6,12,13,17,20,28,27,42,50,48,41,39,36,44,47,45,50,45,35,32,33,32,33,31,29,27,26,21,20,20,20,18,16,16,17,18,19,18,17,11,6,4,3,0
2022-03-10 18:00:00,2,3,10,10,11,14,17,22,32,40,41,39,33,31,33,31,30,27,26,23,25,24,27,24,24,24,25,30,27,24,25,20,18,21,21,20,28,25,16,12,10,8,21,26,32,34,42,44,45,44,42,44,45,46,48,49,46,55,46,44,30,32,33,33,29,25,22,20,28,25,22,20,19,20,21,20,23,32,28,27,19,13,12,8,0
2022-03-10 19:00:00,2,2,4,8,8,11,11,15,18,19,21,25,22,22,22,24,23,21,18,17,17,17,18,16,18,17,16,16,17,23,19,16,19,21,19,17,19,18,9,8,7,3,8,14,18,19,25,24,35,37,36,32,41,40,42,38,35,41,36,32,23,25,23,31,30,29,30,28,32,30,29,22,21,19,24,24,24,26,25,24,18,14,10,2,0
2022-03-10 20:00:00,3,3,5,7,10,14,11,15,16,19,18,22,15,17,18,13,16,14,12,8,12,12,17,11,16,18,14,19,17,17,14,9,13,13,11,10,16,16,10,9,8,9,9,12,15,17,25,21,25,25,26,26,31,29,32,34,38,44,36,31,23,21,20,21,21,25,22,22,30,31,30,31,27,25,24,19,17,28,27,25,12,7,4,3,0
2022-03-10 21:00:00,2,2,3,5,7,8,7,7,10,13,17,18,18,19,20,20,17,15,16,13,16,17,17,17,18,15,11,8,15,15,15,10,15,16,17,8,18,14,8,8,3,3,7,17,13,22,24,22,27,28,30,31,28,27,31,27,30,30,29,25,24,25,23,21,21,20,21,23,31,28,25,22,19,18,20,17,11,28,27,24,12,6,4,2,0
2022-03-10 22:00:00,1,1,2,4,5,9,11,5,12,11,10,9,9,10,9,13,5,15,17,18,19,21,21,19,14,16,11,14,11,9,11,10,7,9,16,17,16,13,7,6,6,6,12,25,33,39,41,38,37,38,38,32,30,29,28,31,31,32,30,24,20,19,16,20,19,18,17,22,26,21,19,18,16,14,17,16,12,18,17,14,12,8,4,3,0
2022-03-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,8,13,11,13,12,11,13,15,14,12,10,11,6,10,9,7,8,7,5,3,4,7,6,10,14,18,16,22,21,19,23,23,26,30,32,34,32,31,26,21,19,20,21,19,18,14,13,14,13,12,12,12,15,15,14,13,12,12,10,8,4,2,2,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
