Unnamed: 0,1_개포동차고지(가상),2_주공4단지,3_개포주공5단지경기여고,4_개포동역.개포시장,5_대치역6번출구.강남구민회관,6_은마아파트,7_은마아파트입구사거리,8_도곡초등학교,9_한티역2번출구.서울강남고용노동지청,10_한티역7번출구,11_역삼중학교.강남세브란스병원,12_도곡1차아이파크.역삼청소년수련관,13_역삼럭키아파트.역삼월드메르디앙아파트,14_뱅뱅사거리.역삼동,15_래미안아파트.파이낸셜뉴스(중),16_신분당선강남역,17_지하철2호선강남역,18_논현역,19_신사역,20_한남대교전망카페,21_한남5거리,22_순천향대학병원,23_서울중부기술교육원.블루스퀘어,24_국립극장.반얀트리호텔,25_장충동.동국대입구,26_광희동,27_동대문역사문화공원,28_동대문역.흥인지문,29_동묘앞,30_신설동역,31_용두동사거리,32_제기동역.서울약령시,33_청량리수산시장,34_청량리역환승센터,35_서울성심병원,36_떡전교앞,37_서울시립대학교앞,38_전농로터리시장.동부교육지원청,39_전농우체국앞,40_청솔우성아파트.답십리시장,41_답십리1동희망샘교회앞,42_답십리초등학교앞,43_황물로사거리,44_답십리역.동부시장,45_답십리1동주민센터.래미안위브,46_동대문중학교,47_대한노인회동대문구지회,48_서울시동부교육지원청.해성국제컨벤션고교,49_서울시립대입구,50_떡전교앞,51_청량리미주아파트.동대문세무서,52_청량리역환승센타,53_청량리.청과물도매시장,54_제기동역.서울약령시,55_용두동사거리.한국의류시험연구원,56_신설동역,57_동묘앞,58_동대문(흥인지문),59_종로중부새마을금고,60_동대문역사문화공원,61_광희동,62_장충동.동국대입구,63_국립극장.반얀트리호텔,64_장충단로입구,65_서울시중부기술교육원.블루스퀘어,66_순천향대학병원.한남오거리,67_신사역.푸른저축은행,68_논현역,69_지하철2호선강남역,70_신분당선강남역,71_래미안아파트.파이낸셜뉴스(중),72_뱅뱅사거리뱅뱅프라자,73_도곡1동주민센터.역삼럭키아파트,74_도곡1차아이파크.도곡중학교,75_도곡렉슬아파트.강남세브란스병원,76_한티역6번출구,77_한티역3번출구.서울강남고용노동지청,78_삼성아파트입구,79_농협대치지점,80_대치SKVIEW아파트.서울교회,81_대치역7번출구.선경아파트,82_개포동역.개포시장,83_경기여고,84_수도전기공고후문,85_개포도서관,86_개포중학교,87_개포동차고지(종점가상)
2022-03-14 10:00:00,0,1,2,4,3,5,6,8,9,12,13,14,17,17,17,17,14,15,12,13,16,21,20,20,17,14,11,8,7,7,7,8,8,9,11,12,11,8,6,4,5,5,4,6,5,7,7,8,9,11,12,10,10,11,12,13,12,15,15,13,17,19,17,12,16,16,19,22,16,16,15,15,16,12,14,11,10,6,5,3,2,4,1,3,2,0,0
2022-03-14 11:00:00,1,1,2,3,3,4,6,7,9,11,20,21,24,23,23,20,12,11,12,4,12,17,13,18,14,12,7,9,10,9,7,7,4,9,7,11,11,10,7,6,4,5,5,5,6,7,5,6,7,8,13,13,19,14,14,15,13,14,12,15,18,16,14,13,12,11,12,11,11,12,12,13,10,12,11,7,8,3,5,6,3,3,1,1,0,0,0
2022-03-14 12:00:00,3,4,5,6,0,8,11,14,15,18,20,18,19,14,16,15,15,10,12,11,13,21,24,26,18,16,12,11,10,9,9,9,9,14,11,12,10,8,8,8,6,7,4,5,6,7,6,7,12,10,12,12,20,17,18,15,14,16,14,16,16,22,15,13,18,18,18,16,20,17,19,17,15,11,13,12,11,7,6,4,5,3,2,4,2,0,0
2022-03-14 13:00:00,2,3,3,3,3,7,9,9,10,11,14,20,24,23,20,22,19,16,13,12,13,19,14,22,21,18,14,15,18,17,16,14,15,17,18,20,14,9,10,9,9,8,6,6,7,7,8,10,7,11,10,8,9,7,11,7,13,13,11,15,19,19,16,15,16,10,15,16,14,16,19,16,17,16,15,16,14,11,7,5,3,3,1,0,0,0,0
2022-03-14 14:00:00,2,4,28,27,14,23,12,11,14,16,19,17,18,21,18,15,12,12,14,8,15,18,17,19,22,19,16,12,8,8,7,7,7,11,10,12,11,7,6,7,6,8,5,5,3,4,5,7,11,12,13,7,8,10,6,8,10,12,13,14,15,13,18,19,21,19,11,12,15,16,18,16,12,14,16,9,10,11,9,7,4,2,7,5,3,0,0
2022-03-14 15:00:00,1,1,3,5,14,21,15,11,13,15,14,18,20,19,18,14,18,17,16,15,15,19,14,18,17,15,16,13,11,12,15,17,14,20,21,29,28,20,13,9,7,4,4,6,5,4,4,8,6,7,7,6,7,8,8,10,13,12,15,23,26,22,23,23,16,15,18,19,14,18,17,23,18,18,17,12,9,6,5,5,4,2,2,1,0,0,0
2022-03-14 16:00:00,1,2,4,3,5,9,11,13,14,14,17,20,21,22,26,29,24,20,18,16,17,17,19,23,21,17,16,16,15,22,21,20,21,21,20,21,18,32,31,28,28,26,16,7,6,5,5,16,18,17,16,10,9,9,10,14,15,14,16,18,18,21,22,20,22,24,22,16,21,20,24,24,24,22,24,20,17,14,10,8,6,7,1,5,4,1,0
2022-03-14 17:00:00,1,1,5,10,13,19,14,17,16,20,26,41,44,43,41,44,39,32,28,27,25,30,30,34,27,18,21,16,16,18,20,17,20,18,16,20,22,19,15,11,11,12,10,10,9,8,7,15,19,18,16,11,16,14,9,14,15,16,17,22,25,26,25,22,25,25,20,19,23,24,29,30,32,33,31,24,22,13,9,10,4,8,6,5,3,1,0
2022-03-14 18:00:00,1,2,2,5,8,11,14,14,19,23,24,36,51,55,61,58,56,47,36,34,30,40,35,60,50,25,26,27,27,24,24,24,25,34,26,24,21,15,14,13,13,9,4,15,19,15,10,12,25,27,23,16,14,13,13,16,15,17,13,22,31,39,49,49,44,37,43,39,37,33,32,28,31,42,42,21,23,13,15,10,10,10,7,5,3,1,0
2022-03-14 19:00:00,2,3,4,8,8,10,13,18,20,19,21,26,29,29,28,32,34,29,26,25,22,22,21,37,36,24,23,19,20,20,21,23,22,31,27,25,22,13,11,12,12,4,7,17,15,10,9,8,11,12,11,10,12,15,15,15,14,17,18,22,24,24,22,17,23,21,21,24,29,21,24,24,24,22,22,17,17,16,14,7,16,14,9,4,2,0,0
2022-03-14 20:00:00,1,1,0,5,2,8,13,14,15,12,12,16,18,17,13,16,20,19,19,16,16,20,20,21,16,15,17,15,14,11,9,14,13,15,14,14,9,8,8,8,6,5,4,4,4,3,4,5,8,8,9,8,8,7,5,7,5,6,7,7,12,10,10,9,8,8,12,13,16,22,23,23,16,16,14,12,10,8,6,4,5,3,4,1,1,0,0
2022-03-14 21:00:00,4,0,0,2,1,5,16,21,23,21,18,15,15,18,18,18,20,18,17,16,17,19,20,25,25,18,19,17,15,16,16,16,15,16,12,15,14,12,8,7,7,2,6,4,4,3,2,4,6,7,5,5,1,6,3,5,6,6,6,8,9,10,10,8,9,9,8,10,13,15,16,14,14,12,9,7,8,10,13,12,11,10,2,0,0,0,0
2022-03-14 22:00:00,1,0,1,2,2,6,38,40,42,41,38,32,31,27,19,19,19,23,22,21,19,20,19,21,20,19,19,16,16,9,14,11,9,17,15,13,11,10,8,7,5,5,4,5,1,0,2,3,3,4,3,6,0,8,6,7,7,7,7,8,5,7,10,6,10,12,13,12,19,23,22,20,15,13,13,10,8,9,20,12,18,11,8,6,7,1,0
2022-03-14 23:00:00,0,0,0,4,0,5,5,6,8,8,8,10,10,9,9,12,20,23,21,19,16,15,13,12,13,10,14,10,9,9,8,9,8,10,10,7,8,8,9,5,2,2,1,5,3,4,3,2,3,2,4,4,5,8,5,4,7,5,5,6,8,6,7,4,6,8,7,13,15,18,19,17,16,15,9,12,10,6,4,4,2,1,3,0,2,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,1,2,1,2,1,3,3,2,1,4,4,5,3,5,8,10,11,15,17,16,16,17,0,0,14,20,26,35,36,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,1,2,3,1,1,2,3,4,4,3,3,0,3,4,4,5,7,7,6,4,9,6,10,6,10,13,27,32,34,24,30,27,23,9,4,5,6,6,7,6,6,5,5,10,11,0,2,5,4,5,6,8,11,13,6,15,16,18,17,18,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 06:00:00,1,2,2,3,4,5,7,9,7,8,8,8,10,11,9,8,7,8,7,6,4,9,8,9,6,5,6,10,11,3,9,6,4,4,1,4,5,3,4,10,6,9,6,3,4,5,11,9,8,12,14,10,10,12,13,12,17,20,12,19,21,20,19,12,14,15,11,10,13,9,16,9,13,10,7,6,5,4,4,3,0,2,0,0,0,0,0
2022-03-15 07:00:00,1,6,9,10,13,13,15,17,17,21,23,27,28,24,24,20,27,23,19,6,17,28,30,14,9,10,8,7,10,7,6,6,6,11,14,15,16,10,18,28,27,28,23,11,20,22,26,28,32,29,31,25,24,21,24,26,27,31,25,26,31,31,27,25,34,28,20,20,28,27,19,17,24,22,22,22,20,11,7,9,5,10,2,0,0,0,0
2022-03-15 08:00:00,2,5,7,7,6,9,12,13,14,40,37,25,33,29,24,25,28,28,23,21,18,32,31,26,22,15,12,12,12,16,17,14,14,13,14,13,14,14,14,22,31,32,22,19,20,22,24,28,21,25,28,29,29,27,26,28,32,34,33,32,38,32,26,27,37,39,36,37,43,43,42,34,20,14,14,7,7,3,4,3,4,6,4,0,1,0,0
2022-03-15 09:00:00,3,5,4,5,4,9,13,15,14,19,19,20,23,21,17,19,23,25,21,19,19,28,27,25,21,19,13,12,9,10,12,12,11,19,19,16,14,14,14,14,17,17,12,5,6,5,6,9,11,20,21,22,16,20,22,25,33,31,32,30,38,37,35,22,38,31,27,26,26,22,24,22,15,12,10,8,6,3,3,2,1,3,2,3,0,0,0
2022-03-15 10:00:00,1,3,3,4,4,6,7,9,8,12,17,23,24,20,20,19,17,16,13,14,15,18,20,18,16,13,11,9,7,4,7,6,5,11,7,14,8,6,8,10,11,10,8,6,7,2,4,6,11,16,19,15,15,16,18,20,19,16,15,20,20,18,17,15,16,16,11,17,14,15,15,14,10,11,11,8,9,4,4,5,4,3,3,2,1,0,0
2022-03-15 11:00:00,0,1,1,2,1,3,9,10,9,9,13,16,20,17,14,16,15,16,14,7,10,18,10,20,17,13,9,8,7,12,11,9,10,12,11,12,10,12,9,7,5,5,4,3,2,2,3,5,9,11,10,15,17,18,9,16,13,13,15,16,17,19,15,15,14,10,14,11,9,12,15,15,15,12,13,7,6,5,3,4,2,1,1,0,1,0,0
2022-03-15 12:00:00,1,2,4,6,9,10,13,15,21,21,24,27,26,21,19,14,17,16,14,10,13,15,15,14,12,11,10,6,7,8,8,7,9,10,8,9,7,8,4,8,5,4,3,5,9,10,9,9,13,14,13,9,10,12,13,12,14,16,17,21,23,22,25,15,22,16,15,15,13,17,17,16,13,8,12,10,10,8,7,4,2,2,1,1,0,0,0
2022-03-15 13:00:00,1,2,3,7,7,10,8,7,8,11,16,17,19,20,21,20,20,24,24,16,17,27,28,29,23,19,17,15,13,13,11,8,9,14,13,12,10,9,9,8,6,7,6,5,5,6,5,8,10,9,9,9,11,10,11,12,13,15,17,20,21,21,22,19,21,21,24,20,20,19,25,24,22,20,19,15,12,9,5,4,4,5,5,4,3,0,0
2022-03-15 14:00:00,1,1,1,5,5,9,10,11,11,12,14,16,21,21,22,23,21,20,17,19,20,25,25,23,24,20,15,13,17,8,15,9,11,14,11,14,10,8,6,5,4,5,5,5,8,3,9,11,10,7,8,11,12,11,12,13,13,14,15,17,17,17,18,18,16,17,17,16,16,16,17,17,19,20,20,15,11,9,9,5,5,5,3,4,2,0,0
2022-03-15 15:00:00,1,2,33,37,22,36,16,16,13,15,17,19,18,19,20,19,18,15,16,12,14,16,16,17,19,15,21,15,16,13,12,8,10,14,13,20,19,16,8,12,11,11,6,3,3,5,4,6,11,10,7,13,12,14,16,14,16,18,19,23,28,28,29,20,26,23,20,18,18,21,24,25,25,23,18,13,14,13,8,6,6,2,8,7,4,0,0
2022-03-15 16:00:00,2,3,9,13,12,35,23,14,14,15,20,23,35,33,30,30,19,19,20,19,20,28,28,29,29,25,28,22,20,21,19,14,15,22,19,21,21,20,16,14,14,12,8,7,8,5,7,11,13,14,14,11,14,15,14,16,16,16,18,26,31,31,33,31,29,30,35,35,22,21,22,23,24,22,25,22,21,14,13,11,10,9,5,2,1,0,0
2022-03-15 17:00:00,1,2,3,7,8,12,13,13,16,18,25,32,37,41,43,44,36,34,26,24,23,27,25,34,30,24,25,20,23,25,25,21,19,25,26,23,23,17,15,17,15,16,11,8,7,6,8,11,12,13,13,10,10,9,8,10,13,13,17,26,24,29,31,27,28,23,22,31,35,36,37,36,37,42,41,33,23,12,9,8,7,6,4,3,1,0,0
2022-03-15 18:00:00,2,3,5,6,7,8,13,12,13,16,25,52,67,49,64,62,47,43,34,33,33,39,33,48,44,25,28,25,25,24,23,25,22,23,23,22,19,14,13,9,6,4,4,15,15,10,13,22,21,22,20,11,10,11,14,20,23,25,24,28,30,37,40,40,38,39,43,37,33,29,28,27,30,37,36,24,21,13,17,14,12,10,7,7,4,2,0
2022-03-15 19:00:00,1,2,3,4,6,10,12,14,15,17,18,19,28,31,28,28,29,29,25,25,23,27,24,24,25,18,21,27,28,26,23,26,25,30,27,21,12,11,9,11,11,8,4,14,13,10,9,10,8,10,9,10,11,13,13,15,19,15,15,17,17,21,23,21,24,18,17,18,22,25,28,24,22,20,17,14,14,9,11,12,11,7,5,3,1,1,0
2022-03-15 20:00:00,0,0,2,4,5,7,15,18,22,23,22,23,23,22,18,17,20,18,19,18,18,18,20,22,23,20,17,18,16,14,16,17,7,18,17,14,12,10,7,4,5,4,5,8,7,4,6,12,12,10,9,9,2,6,8,7,9,11,12,15,17,18,20,16,19,15,17,17,24,29,32,28,23,16,10,13,12,10,8,6,6,5,4,1,2,0,0
2022-03-15 21:00:00,0,1,1,3,2,6,16,22,22,25,21,22,23,26,19,16,20,22,19,18,19,21,20,26,24,18,19,15,17,19,16,15,14,19,16,11,11,9,10,8,6,4,3,4,4,4,3,7,10,10,7,8,4,10,8,6,6,8,9,10,11,14,18,16,15,15,13,14,16,18,17,16,14,15,11,10,8,7,9,7,9,6,5,4,2,0,0
2022-03-15 22:00:00,1,1,2,3,4,16,35,34,36,35,33,30,24,22,14,29,33,35,38,35,29,32,29,33,32,24,23,18,17,15,14,14,14,16,11,9,11,10,9,10,7,7,4,3,4,3,2,7,8,6,5,5,6,3,5,4,5,4,8,7,13,15,16,6,17,9,7,10,15,28,31,27,21,18,14,12,14,14,28,29,25,15,9,6,4,1,0
2022-03-15 23:00:00,0,0,0,0,0,2,6,5,8,11,2,9,11,12,9,12,17,21,20,19,14,17,16,17,18,14,13,10,8,9,7,6,7,10,9,9,6,4,4,3,3,0,0,5,4,4,0,3,4,1,3,7,4,9,5,11,8,6,5,7,6,9,6,2,8,10,11,11,23,24,22,20,20,18,15,14,12,8,9,8,7,4,2,2,0,0,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,0,0,1,2,1,1,4,5,1,5,3,7,8,9,10,14,13,16,17,0,15,0,7,14,11,11,18,22,20,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,1,2,3,2,1,2,4,4,3,3,2,3,4,2,3,3,4,4,4,5,5,11,7,6,9,13,21,23,22,17,16,15,14,8,4,5,5,5,5,6,7,5,6,3,2,0,3,5,6,7,8,11,13,16,15,17,21,24,25,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 06:00:00,2,2,3,3,2,4,8,10,10,8,9,9,12,11,8,10,7,8,7,4,7,9,9,8,6,3,7,6,3,7,8,6,5,4,2,3,4,4,6,9,12,10,6,11,4,2,10,9,10,16,9,10,9,13,14,12,17,19,9,8,21,24,16,16,17,18,17,14,13,12,14,15,13,9,5,2,3,1,2,0,0,0,0,1,0,0,0
2022-03-16 07:00:00,0,5,9,8,9,10,13,16,19,38,38,38,41,32,27,16,20,20,18,17,16,13,13,12,10,6,5,7,7,9,10,9,9,14,14,19,19,11,12,20,31,33,26,11,14,16,17,20,24,27,24,20,21,23,24,23,25,25,22,25,31,32,27,25,34,33,22,20,19,21,20,16,21,21,23,22,11,14,12,13,2,15,4,2,1,0,0
2022-03-16 08:00:00,2,5,6,7,6,9,18,19,19,42,40,29,26,26,23,29,24,27,24,21,22,39,44,37,30,20,17,13,15,11,10,11,10,14,14,16,16,16,18,36,39,36,26,23,24,27,25,24,22,28,34,30,31,33,32,32,32,32,30,29,40,37,29,28,40,41,40,39,38,30,30,27,25,21,20,9,14,8,5,3,2,3,3,1,0,0,0
2022-03-16 09:00:00,2,2,5,6,7,10,10,15,15,21,25,22,25,25,19,24,19,23,22,21,17,24,25,20,18,16,9,8,7,7,8,7,9,12,12,14,15,10,9,11,15,15,12,10,10,9,10,15,10,13,15,23,24,24,25,27,25,24,23,24,29,29,25,24,29,29,25,31,26,28,26,25,16,14,13,11,8,3,4,4,3,2,3,3,0,0,0
2022-03-16 10:00:00,0,2,2,6,6,5,7,7,9,12,13,18,23,23,21,21,16,15,11,10,18,26,27,22,21,16,10,10,7,9,8,6,9,12,7,11,11,9,8,10,9,9,9,6,7,6,5,9,11,10,10,11,13,13,13,14,16,15,17,18,18,18,15,15,18,16,17,16,14,15,21,17,18,16,17,13,11,6,4,5,4,3,2,2,0,1,0
2022-03-16 11:00:00,2,1,1,3,4,7,10,8,9,10,15,17,21,20,20,21,21,18,15,17,19,21,21,22,19,16,13,12,9,9,8,8,11,10,9,9,10,9,8,6,9,8,5,4,4,3,3,8,11,13,13,11,9,11,10,9,10,19,20,17,17,16,13,11,10,11,11,16,15,13,16,17,20,16,18,13,5,3,3,3,3,2,1,0,0,0,0
2022-03-16 12:00:00,0,2,2,5,6,10,10,10,11,12,14,17,18,18,19,15,14,16,15,11,16,21,22,23,19,15,12,8,8,8,8,8,9,13,12,12,10,8,10,11,8,9,5,5,5,7,6,9,5,8,8,9,13,11,13,15,16,17,17,19,21,21,21,13,25,21,18,10,19,19,20,19,16,14,17,12,11,6,5,3,3,3,2,0,1,0,0
2022-03-16 13:00:00,1,2,2,4,5,9,14,12,16,17,18,18,23,21,18,18,19,20,21,16,20,29,27,26,28,28,20,20,22,21,18,17,17,16,14,13,10,8,8,7,8,5,4,4,7,0,8,11,11,17,19,13,12,11,8,13,12,16,16,15,17,18,17,13,14,16,17,16,18,24,26,23,21,19,17,16,13,5,4,5,5,3,3,2,2,1,0
2022-03-16 14:00:00,1,1,2,4,4,6,9,13,13,14,15,19,24,23,27,27,22,25,15,16,18,22,26,25,22,15,13,12,12,10,10,8,13,15,14,15,12,8,7,6,5,5,4,9,8,9,10,9,8,9,7,10,9,12,10,12,19,18,14,17,16,15,17,16,17,20,23,21,20,20,19,18,17,17,16,14,12,8,4,4,4,4,3,1,0,0,0
2022-03-16 15:00:00,1,1,17,21,5,9,10,15,17,14,24,26,26,30,28,24,19,24,20,16,20,26,26,26,22,18,19,18,15,14,14,17,12,18,21,22,20,17,13,8,7,4,3,3,5,5,5,7,8,10,8,10,10,10,11,12,14,15,17,30,32,31,32,22,18,17,16,18,26,29,27,24,22,20,18,16,18,15,11,13,11,11,8,8,6,1,0
2022-03-16 16:00:00,1,1,16,21,22,22,20,21,28,28,27,28,29,30,33,31,29,29,27,25,24,25,30,34,33,25,21,15,19,17,15,13,17,21,20,19,17,29,28,26,24,23,21,6,6,5,8,19,19,18,19,16,17,16,14,15,16,16,19,22,26,26,30,31,27,20,19,20,24,24,25,23,22,23,23,19,16,10,8,7,6,5,4,2,1,0,0
2022-03-16 17:00:00,3,4,10,17,18,16,17,14,21,21,25,30,38,41,34,30,26,30,28,29,26,33,32,38,32,30,34,32,31,27,27,25,27,35,30,30,21,19,14,13,9,9,7,13,10,9,8,11,14,14,13,10,11,9,8,18,17,18,20,27,33,33,36,35,32,32,34,35,35,36,37,40,39,41,45,29,30,13,11,7,8,3,2,3,2,2,0
2022-03-16 18:00:00,1,1,2,4,6,12,16,14,19,20,23,32,52,58,59,52,54,50,35,31,30,39,32,45,36,21,24,24,28,28,28,25,26,45,38,32,27,24,22,23,19,15,9,16,14,13,13,12,13,12,13,12,13,14,13,17,16,16,18,22,26,37,55,50,41,39,37,42,32,34,37,42,37,43,40,26,19,13,13,11,10,9,9,8,2,2,0
2022-03-16 19:00:00,0,1,2,4,3,6,18,18,23,22,22,21,24,25,23,28,42,39,29,19,28,30,27,36,29,20,24,20,21,19,18,23,17,36,29,22,17,14,10,8,8,5,6,12,11,7,7,9,8,9,9,7,8,8,8,10,11,12,9,13,18,18,19,23,24,22,26,26,26,26,26,26,30,26,25,14,15,9,11,7,6,6,8,4,3,2,0
2022-03-16 20:00:00,0,0,1,1,1,2,8,10,14,16,15,19,22,20,23,28,23,21,22,21,19,21,23,24,21,18,18,16,15,13,13,10,12,10,9,8,9,7,6,8,5,6,5,6,5,5,3,4,5,3,4,4,5,3,4,5,7,9,9,15,17,21,18,16,14,14,14,12,21,18,19,19,15,16,11,8,7,6,5,4,5,4,3,1,1,1,0
2022-03-16 21:00:00,1,1,1,4,3,4,18,19,19,22,20,22,19,17,18,18,24,23,19,7,19,22,24,28,23,17,22,20,20,15,14,16,15,17,15,14,11,8,8,6,5,3,3,3,3,0,2,5,7,6,6,5,4,7,5,8,5,11,6,13,12,14,16,13,15,13,13,11,18,19,21,16,16,15,10,6,11,11,10,8,7,5,2,4,0,1,0
2022-03-16 22:00:00,1,0,2,4,5,13,37,46,46,47,47,41,43,34,15,20,22,26,23,24,23,23,24,28,26,21,22,20,21,16,17,17,15,18,18,12,10,9,2,8,6,5,2,4,3,0,1,1,6,8,5,5,6,0,7,8,8,7,6,10,11,11,13,12,15,12,13,13,20,29,28,27,23,20,18,13,12,12,14,15,16,18,12,7,4,0,0
2022-03-16 23:00:00,0,0,0,0,0,1,6,9,11,12,12,13,15,16,10,12,14,18,21,22,22,24,26,25,24,19,18,18,18,21,20,20,7,17,13,11,9,8,6,4,3,2,1,6,4,3,3,5,3,1,3,4,2,3,3,5,2,3,4,6,12,16,19,17,16,18,21,18,24,26,23,23,17,15,16,14,10,8,7,6,7,7,6,5,3,0,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,1,2,3,2,1,5,5,0,1,3,4,6,7,9,9,9,10,14,19,8,20,0,10,9,18,30,37,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,1,1,2,0,0,0,2,2,4,4,2,3,3,3,4,5,3,6,6,3,5,10,10,9,7,18,32,28,32,25,20,16,18,6,5,8,4,5,7,7,8,4,3,8,2,0,3,5,0,7,9,13,17,20,0,22,25,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
